ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
1483;Totaal mannen en vrouwen;Totaal;Twente (CR);2010 1e kwartaal;100160.0;91560.0;8600.0
1484;Totaal mannen en vrouwen;Totaal;Twente (CR);2010 2e kwartaal;100750.0;92020.0;8730.0
1485;Totaal mannen en vrouwen;Totaal;Twente (CR);2010 3e kwartaal;101320.0;92470.0;8840.0
1486;Totaal mannen en vrouwen;Totaal;Twente (CR);2010 4e kwartaal;101680.0;92770.0;8910.0
1487;Totaal mannen en vrouwen;Totaal;Twente (CR);2011 1e kwartaal;102630.0;93560.0;9070.0
1488;Totaal mannen en vrouwen;Totaal;Twente (CR);2011 2e kwartaal;104010.0;94760.0;9250.0
1489;Totaal mannen en vrouwen;Totaal;Twente (CR);2011 3e kwartaal;105210.0;95800.0;9410.0
1490;Totaal mannen en vrouwen;Totaal;Twente (CR);2011 4e kwartaal;106010.0;96480.0;9530.0
1491;Totaal mannen en vrouwen;Totaal;Twente (CR);2012 1e kwartaal;106890.0;97190.0;9700.0
1492;Totaal mannen en vrouwen;Totaal;Twente (CR);2012 2e kwartaal;107990.0;98120.0;9860.0
1493;Totaal mannen en vrouwen;Totaal;Twente (CR);2012 3e kwartaal;108930.0;98910.0;10020.0
1494;Totaal mannen en vrouwen;Totaal;Twente (CR);2012 4e kwartaal;109740.0;99600.0;10140.0
1495;Totaal mannen en vrouwen;Totaal;Twente (CR);2013 1e kwartaal;109760.0;99550.0;10200.0
1496;Totaal mannen en vrouwen;Totaal;Twente (CR);2013 2e kwartaal;110660.0;100320.0;10340.0
1497;Totaal mannen en vrouwen;Totaal;Twente (CR);2013 3e kwartaal;111580.0;101110.0;10470.0
1498;Totaal mannen en vrouwen;Totaal;Twente (CR);2013 4e kwartaal;112340.0;101760.0;10580.0
1499;Totaal mannen en vrouwen;Totaal;Twente (CR);2014 1e kwartaal;112420.0;101770.0;10650.0
1500;Totaal mannen en vrouwen;Totaal;Twente (CR);2014 2e kwartaal;113050.0;102320.0;10730.0
1501;Totaal mannen en vrouwen;Totaal;Twente (CR);2014 3e kwartaal;113750.0;102920.0;10830.0
1502;Totaal mannen en vrouwen;Totaal;Twente (CR);2014 4e kwartaal;114410.0;103440.0;10970.0
1503;Totaal mannen en vrouwen;Totaal;Twente (CR);2015 1e kwartaal;114330.0;103470.0;10860.0
1504;Totaal mannen en vrouwen;Totaal;Twente (CR);2015 2e kwartaal;114950.0;103980.0;10970.0
1505;Totaal mannen en vrouwen;Totaal;Twente (CR);2015 3e kwartaal;115790.0;104720.0;11080.0
1506;Totaal mannen en vrouwen;Totaal;Twente (CR);2015 4e kwartaal;116510.0;105330.0;11190.0
1507;Totaal mannen en vrouwen;Totaal;Twente (CR);2016 1e kwartaal;115160.0;104100.0;11060.0
1508;Totaal mannen en vrouwen;Totaal;Twente (CR);2016 2e kwartaal;115670.0;104550.0;11120.0
1509;Totaal mannen en vrouwen;Totaal;Twente (CR);2016 3e kwartaal;116400.0;105200.0;11200.0
1510;Totaal mannen en vrouwen;Totaal;Twente (CR);2016 4e kwartaal;117110.0;105860.0;11250.0
1511;Totaal mannen en vrouwen;Totaal;Twente (CR);2017 1e kwartaal;115650.0;104530.0;11120.0
1512;Totaal mannen en vrouwen;Totaal;Twente (CR);2017 2e kwartaal;116330.0;105120.0;11210.0
1513;Totaal mannen en vrouwen;Totaal;Twente (CR);2017 3e kwartaal;116990.0;105740.0;11240.0
1514;Totaal mannen en vrouwen;Totaal;Twente (CR);2017 4e kwartaal;117780.0;106430.0;11350.0
1515;Totaal mannen en vrouwen;Totaal;Twente (CR);2018 1e kwartaal;116230.0;105000.0;11230.0
1516;Totaal mannen en vrouwen;Totaal;Twente (CR);2018 2e kwartaal;116850.0;105550.0;11300.0
1517;Totaal mannen en vrouwen;Totaal;Twente (CR);2018 3e kwartaal;117720.0;106320.0;11400.0
1518;Totaal mannen en vrouwen;Totaal;Twente (CR);2018 4e kwartaal;118550.0;107040.0;11510.0
1519;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2006 4e kwartaal;95400.0;90410.0;4990.0
1520;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2007 1e kwartaal;95740.0;90680.0;5070.0
1521;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2007 2e kwartaal;96320.0;91160.0;5160.0
1522;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2007 3e kwartaal;97000.0;91750.0;5240.0
1523;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2007 4e kwartaal;97590.0;92280.0;5310.0
1524;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2008 1e kwartaal;98000.0;92620.0;5380.0
1525;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2008 2e kwartaal;98570.0;93120.0;5450.0
1526;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2008 3e kwartaal;99400.0;93840.0;5560.0
1527;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2008 4e kwartaal;100210.0;94580.0;5630.0
1528;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2009 1e kwartaal;100670.0;94960.0;5720.0
1529;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2009 2e kwartaal;101410.0;95650.0;5760.0
1530;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2009 3e kwartaal;102270.0;96400.0;5870.0
1531;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2009 4e kwartaal;103070.0;97140.0;5930.0
1532;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2010 1e kwartaal;103750.0;97770.0;5980.0
1533;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2010 2e kwartaal;104500.0;98440.0;6060.0
1534;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2010 3e kwartaal;105090.0;98970.0;6120.0
1535;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2010 4e kwartaal;105430.0;99260.0;6170.0
1536;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2011 1e kwartaal;106420.0;100160.0;6260.0
1537;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2011 2e kwartaal;108140.0;101780.0;6360.0
1538;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2011 3e kwartaal;109730.0;103240.0;6490.0
1539;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2011 4e kwartaal;110840.0;104250.0;6600.0
1540;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2012 1e kwartaal;111890.0;105190.0;6700.0
1541;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2012 2e kwartaal;113100.0;106300.0;6800.0
1542;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2012 3e kwartaal;114280.0;107330.0;6960.0
1543;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2012 4e kwartaal;115400.0;108380.0;7020.0
1544;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2013 1e kwartaal;115580.0;108490.0;7090.0
1545;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2013 2e kwartaal;116520.0;109350.0;7170.0
1546;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2013 3e kwartaal;117580.0;110310.0;7280.0
1547;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2013 4e kwartaal;118460.0;111120.0;7340.0
1548;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2014 1e kwartaal;118690.0;111330.0;7360.0
1549;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2014 2e kwartaal;119650.0;112190.0;7460.0
1550;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2014 3e kwartaal;120510.0;112970.0;7550.0
1551;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2014 4e kwartaal;121290.0;113690.0;7600.0
1552;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2015 1e kwartaal;121210.0;113720.0;7490.0
1553;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2015 2e kwartaal;122040.0;114490.0;7550.0
1554;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2015 3e kwartaal;123000.0;115390.0;7610.0
1555;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2015 4e kwartaal;123810.0;116110.0;7710.0
1556;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2016 1e kwartaal;122530.0;114880.0;7650.0
1557;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2016 2e kwartaal;123070.0;115380.0;7690.0
1558;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2016 3e kwartaal;124000.0;116230.0;7770.0
1559;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2016 4e kwartaal;124890.0;117050.0;7840.0
1560;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2017 1e kwartaal;123430.0;115660.0;7760.0
1561;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2017 2e kwartaal;124280.0;116440.0;7840.0
1562;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2017 3e kwartaal;125080.0;117180.0;7900.0
1563;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2017 4e kwartaal;125970.0;118000.0;7970.0
1564;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2018 1e kwartaal;124440.0;116550.0;7890.0
1565;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2018 2e kwartaal;125260.0;117290.0;7970.0
1566;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2018 3e kwartaal;126310.0;118230.0;8080.0
1567;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2018 4e kwartaal;127400.0;119190.0;8210.0
1568;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2006 4e kwartaal;65920.0;61660.0;4270.0
1569;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2007 1e kwartaal;66230.0;61830.0;4400.0
1570;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2007 2e kwartaal;66690.0;62180.0;4510.0
1571;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2007 3e kwartaal;67170.0;62590.0;4590.0
1572;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2007 4e kwartaal;67610.0;62960.0;4650.0
1573;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2008 1e kwartaal;68020.0;63260.0;4770.0
1574;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2008 2e kwartaal;68450.0;63600.0;4850.0
1575;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2008 3e kwartaal;68970.0;64030.0;4940.0
1576;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2008 4e kwartaal;69450.0;64430.0;5020.0
1577;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2009 1e kwartaal;69710.0;64600.0;5110.0
1578;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2009 2e kwartaal;70160.0;64960.0;5200.0
1579;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2009 3e kwartaal;70770.0;65460.0;5310.0
1580;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2009 4e kwartaal;71240.0;65840.0;5400.0
1581;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 1e kwartaal;71650.0;66170.0;5480.0
1582;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 2e kwartaal;72170.0;66580.0;5590.0
1583;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 3e kwartaal;72620.0;66930.0;5690.0
1584;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2010 4e kwartaal;72970.0;67190.0;5780.0
1585;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 1e kwartaal;73720.0;67820.0;5900.0
1586;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 2e kwartaal;74720.0;68690.0;6030.0
1587;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 3e kwartaal;75610.0;69450.0;6150.0
1588;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2011 4e kwartaal;76270.0;70000.0;6270.0
1589;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 1e kwartaal;77010.0;70640.0;6370.0
1590;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 2e kwartaal;77770.0;71300.0;6480.0
1591;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 3e kwartaal;78540.0;71930.0;6610.0
1592;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2012 4e kwartaal;79250.0;72540.0;6700.0
1593;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 1e kwartaal;79330.0;72570.0;6760.0
1594;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 2e kwartaal;80000.0;73120.0;6890.0
1595;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 3e kwartaal;80810.0;73810.0;7000.0
1596;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2013 4e kwartaal;81460.0;74360.0;7100.0
1597;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 1e kwartaal;81530.0;74400.0;7140.0
1598;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 2e kwartaal;82170.0;74920.0;7250.0
1599;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 3e kwartaal;82770.0;75440.0;7330.0
1600;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2014 4e kwartaal;83410.0;75980.0;7430.0
1601;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 1e kwartaal;83350.0;76010.0;7340.0
1602;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 2e kwartaal;83880.0;76480.0;7410.0
1603;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 3e kwartaal;84660.0;77200.0;7460.0
1604;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2015 4e kwartaal;85210.0;77700.0;7520.0
1605;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 1e kwartaal;84280.0;76820.0;7460.0
1606;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 2e kwartaal;84720.0;77210.0;7520.0
1607;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 3e kwartaal;85410.0;77800.0;7620.0
1608;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2016 4e kwartaal;86000.0;78320.0;7680.0
1609;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 1e kwartaal;84980.0;77360.0;7620.0
1610;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 2e kwartaal;85470.0;77810.0;7660.0
1611;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 3e kwartaal;86020.0;78280.0;7740.0
1612;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017 4e kwartaal;86660.0;78880.0;7780.0
1613;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 1e kwartaal;85670.0;77940.0;7730.0
1614;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 2e kwartaal;86200.0;78420.0;7770.0
1615;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 3e kwartaal;86920.0;79080.0;7840.0
1616;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018 4e kwartaal;87590.0;79650.0;7950.0
1617;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2006 4e kwartaal;99680.0;91100.0;8580.0
1618;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2007 1e kwartaal;99900.0;91170.0;8730.0
1619;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2007 2e kwartaal;100390.0;91520.0;8870.0
1620;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2007 3e kwartaal;100990.0;91960.0;9030.0
1621;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2007 4e kwartaal;101490.0;92340.0;9150.0
1622;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2008 1e kwartaal;101910.0;92590.0;9320.0
1623;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2008 2e kwartaal;102400.0;92930.0;9470.0
1624;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2008 3e kwartaal;103120.0;93490.0;9630.0
1625;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2008 4e kwartaal;103770.0;93970.0;9800.0
1626;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2009 1e kwartaal;104180.0;94250.0;9940.0
1627;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2009 2e kwartaal;104870.0;94800.0;10070.0
1628;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2009 3e kwartaal;105800.0;95550.0;10250.0
1629;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2009 4e kwartaal;106470.0;96090.0;10380.0
1630;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 1e kwartaal;107190.0;96630.0;10560.0
1631;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 2e kwartaal;107770.0;97090.0;10680.0
1632;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 3e kwartaal;108260.0;97410.0;10850.0
1633;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2010 4e kwartaal;108740.0;97740.0;10990.0
1634;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 1e kwartaal;109820.0;98630.0;11200.0
1635;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 2e kwartaal;111180.0;99770.0;11420.0
1636;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 3e kwartaal;112520.0;100880.0;11640.0
1637;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2011 4e kwartaal;113600.0;101810.0;11790.0
1638;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 1e kwartaal;114720.0;102710.0;12000.0
1639;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 2e kwartaal;115820.0;103630.0;12200.0
1640;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 3e kwartaal;117050.0;104630.0;12420.0
1641;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2012 4e kwartaal;118110.0;105500.0;12610.0
1642;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 1e kwartaal;118090.0;105440.0;12650.0
1643;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 2e kwartaal;119130.0;106300.0;12830.0
1644;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 3e kwartaal;120320.0;107220.0;13100.0
1645;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2013 4e kwartaal;121400.0;108130.0;13280.0
1646;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 1e kwartaal;121730.0;108330.0;13400.0
1647;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 2e kwartaal;122830.0;109220.0;13610.0
1648;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 3e kwartaal;123790.0;110010.0;13770.0
1649;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2014 4e kwartaal;124710.0;110790.0;13920.0
1650;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 1e kwartaal;124730.0;110940.0;13790.0
1651;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 2e kwartaal;125650.0;111760.0;13900.0
1652;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 3e kwartaal;126710.0;112680.0;14030.0
1653;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2015 4e kwartaal;127710.0;113520.0;14190.0
1654;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2016 1e kwartaal;126410.0;112340.0;14080.0
1655;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2016 2e kwartaal;127100.0;112950.0;14150.0
1656;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2016 3e kwartaal;128210.0;113890.0;14320.0
1657;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2016 4e kwartaal;129310.0;114850.0;14460.0
1658;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2017 1e kwartaal;127810.0;113460.0;14350.0
1659;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2017 2e kwartaal;128740.0;114240.0;14500.0
1660;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2017 3e kwartaal;129680.0;115080.0;14600.0
1661;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2017 4e kwartaal;130770.0;116010.0;14760.0
1662;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2018 1e kwartaal;129130.0;114510.0;14620.0
1663;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2018 2e kwartaal;130180.0;115450.0;14730.0
1664;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2018 3e kwartaal;131410.0;116510.0;14910.0
1665;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2018 4e kwartaal;132500.0;117430.0;15070.0
1666;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2006 4e kwartaal;29310.0;27980.0;1340.0
1667;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2007 1e kwartaal;29500.0;28150.0;1350.0
1668;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2007 2e kwartaal;29760.0;28390.0;1370.0
1669;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2007 3e kwartaal;29970.0;28560.0;1400.0
1670;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2007 4e kwartaal;30180.0;28750.0;1430.0
1671;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2008 1e kwartaal;30330.0;28850.0;1470.0
1672;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2008 2e kwartaal;30570.0;29070.0;1490.0
1673;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2008 3e kwartaal;30870.0;29330.0;1550.0
1674;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2008 4e kwartaal;31190.0;29630.0;1560.0
1675;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2009 1e kwartaal;31420.0;29840.0;1580.0
1676;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2009 2e kwartaal;31680.0;30090.0;1600.0
1677;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2009 3e kwartaal;32070.0;30420.0;1650.0
1678;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2009 4e kwartaal;32320.0;30660.0;1660.0
1679;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2010 1e kwartaal;32600.0;30910.0;1700.0
1680;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2010 2e kwartaal;32880.0;31160.0;1720.0
1681;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2010 3e kwartaal;33070.0;31330.0;1740.0
1682;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2010 4e kwartaal;33210.0;31460.0;1750.0
1683;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2011 1e kwartaal;33550.0;31760.0;1780.0
1684;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2011 2e kwartaal;34160.0;32340.0;1820.0
1685;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2011 3e kwartaal;34720.0;32850.0;1870.0
1686;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2011 4e kwartaal;35140.0;33250.0;1890.0
1687;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2012 1e kwartaal;35600.0;33680.0;1930.0
1688;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2012 2e kwartaal;36040.0;34080.0;1960.0
1689;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2012 3e kwartaal;36570.0;34560.0;2010.0
1690;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2012 4e kwartaal;37030.0;35000.0;2040.0
1691;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2013 1e kwartaal;37160.0;35110.0;2050.0
1692;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2013 2e kwartaal;37620.0;35540.0;2070.0
1693;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2013 3e kwartaal;38030.0;35910.0;2120.0
1694;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2013 4e kwartaal;38400.0;36250.0;2160.0
1695;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2014 1e kwartaal;38560.0;36370.0;2190.0
1696;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2014 2e kwartaal;38850.0;36630.0;2220.0
1697;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2014 3e kwartaal;39240.0;37000.0;2250.0
1698;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2014 4e kwartaal;39570.0;37290.0;2280.0
1699;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2015 1e kwartaal;39600.0;37340.0;2260.0
1700;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2015 2e kwartaal;39960.0;37680.0;2280.0
1701;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2015 3e kwartaal;40290.0;37990.0;2300.0
1702;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2015 4e kwartaal;40580.0;38250.0;2330.0
1703;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2016 1e kwartaal;40170.0;37840.0;2320.0
1704;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2016 2e kwartaal;40440.0;38100.0;2340.0
1705;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2016 3e kwartaal;40860.0;38500.0;2360.0
1706;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2016 4e kwartaal;41200.0;38820.0;2380.0
1707;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2017 1e kwartaal;40720.0;38360.0;2370.0
1708;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2017 2e kwartaal;41050.0;38650.0;2400.0
1709;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2017 3e kwartaal;41380.0;38950.0;2430.0
1710;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2017 4e kwartaal;41710.0;39260.0;2450.0
1711;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2018 1e kwartaal;41170.0;38750.0;2430.0
1712;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2018 2e kwartaal;41500.0;39070.0;2430.0
1713;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2018 3e kwartaal;41920.0;39450.0;2470.0
1714;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2018 4e kwartaal;42280.0;39790.0;2490.0
