ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
33;Prognose;2056;19905224.0;4042097.0;10969878.0;4893250.0;20.3;55.1;24.6;81.5;36.8;44.6;190799;1.64;211125;87.29;85.58;88.99;23.89;22.57;25.2;310194;254037;56157
34;Prognose;2057;19941054.0;4035694.0;10986517.0;4918844.0;20.2;55.1;24.7;81.5;36.7;44.8;191397;1.64;210724;87.42;85.71;89.12;24.0;22.67;25.3;310244;254317;55927
35;Prognose;2058;19977654.0;4029199.0;11004466.0;4943990.0;20.2;55.1;24.7;81.5;36.6;44.9;192224;1.64;210063;87.55;85.84;89.25;24.1;22.76;25.4;310319;254607;55712
36;Prognose;2059;20015528.0;4023381.0;11022535.0;4969612.0;20.1;55.1;24.8;81.6;36.5;45.1;193262;1.64;209140;87.68;85.97;89.38;24.19;22.86;25.51;310436;254899;55537
37;Prognose;2060;20055186.0;4018863.0;11038606.0;4997717.0;20.0;55.0;24.9;81.7;36.4;45.3;194550;1.64;207979;87.8;86.09;89.5;24.29;22.96;25.61;310499;255182;55317
38;Prognose;2061;20097074.0;4016090.0;11057659.0;5023325.0;20.0;55.0;25.0;81.7;36.3;45.4;196046;1.65;206590;87.93;86.22;89.63;24.39;23.05;25.71;310632;255464;55168
39;Prognose;2062;20141698.0;4015413.0;11075775.0;5050510.0;19.9;55.0;25.1;81.9;36.3;45.6;197703;1.65;205013;88.05;86.34;89.75;24.49;23.15;25.8;310742;255742;55000
40;Prognose;2063;20189388.0;4017062.0;11090808.0;5081519.0;19.9;54.9;25.2;82.0;36.2;45.8;199472;1.65;203293;88.17;86.46;89.87;24.58;23.25;25.9;310853;256005;54848
41;Prognose;2064;20240416.0;4021193.0;11098564.0;5120660.0;19.9;54.8;25.3;82.4;36.2;46.1;201270;1.65;201483;88.29;86.58;89.99;24.68;23.34;26.0;311001;256262;54739
42;Prognose;2065;20294942.0;4027865.0;11103319.0;5163758.0;19.8;54.7;25.4;82.8;36.3;46.5;203035;1.65;199663;88.41;86.7;90.11;24.78;23.43;26.1;311082;256521;54561
43;Prognose;2066;20352874.0;4037016.0;11102357.0;5213501.0;19.8;54.5;25.6;83.3;36.4;47.0;204698;1.65;197902;88.53;86.82;90.23;24.87;23.53;26.19;311228;256782;54446
44;Prognose;2067;20414116.0;4048535.0;11103019.0;5262562.0;19.8;54.4;25.8;83.9;36.5;47.4;206207;1.65;196250;88.65;86.94;90.34;24.96;23.62;26.28;311339;257029;54310
45;Prognose;2068;20478384.0;4062202.0;11104052.0;5312130.0;19.8;54.2;25.9;84.4;36.6;47.8;207514;1.65;194776;88.76;87.06;90.46;25.05;23.71;26.38;311396;257256;54140
46;Prognose;2069;20545262.0;4077719.0;11105336.0;5362207.0;19.8;54.1;26.1;85.0;36.7;48.3;208604;1.65;193520;88.88;87.17;90.57;25.15;23.8;26.47;311513;257479;54034
47;Prognose;2070;20614380.0;4094793.0;11111743.0;5407845.0;19.9;53.9;26.2;85.5;36.9;48.7;209457;1.65;192570;88.99;87.29;90.68;25.24;23.9;26.56;311608;257671;53937
48;Ondergrens 95%-prognose-interval;2023;;;;;;;;;;;156174;1.36;156982;81.18;79.63;82.7;19.34;18.19;20.45;299963;173631;101179
49;Ondergrens 95%-prognose-interval;2024;17903548.0;3716285.0;10511836.0;3664379.0;20.7;58.7;20.4;70.1;35.3;34.7;153428;1.31;152683;81.08;79.53;82.62;19.26;18.1;20.36;270526;176483;65113
50;Ondergrens 95%-prognose-interval;2025;17965918.0;3682726.0;10526821.0;3730150.0;20.4;58.5;20.6;70.0;34.8;35.1;151274;1.27;149544;81.07;79.52;82.61;19.22;18.07;20.32;249707;180075;38363
51;Ondergrens 95%-prognose-interval;2026;18005402.0;3648756.0;10516763.0;3792550.0;20.2;58.3;20.9;70.2;34.4;35.6;150515;1.25;147991;81.09;79.54;82.63;19.22;18.07;20.32;234071;184920;15856
52;Ondergrens 95%-prognose-interval;2027;18019212.0;3613283.0;10480245.0;3859087.0;19.9;58.0;21.2;70.5;34.1;36.1;150327;1.25;146663;81.14;79.58;82.68;19.23;18.1;20.33;229510;191994;2577
53;Ondergrens 95%-prognose-interval;2028;18017088.0;3581222.0;10442936.0;3920091.0;19.7;57.7;21.4;70.9;33.9;36.7;150993;1.25;146360;81.19;79.64;82.75;19.26;18.12;20.36;226532;199568;-11202
54;Ondergrens 95%-prognose-interval;2029;18012368.0;3544630.0;10398047.0;3985529.0;19.5;57.4;21.7;71.3;33.7;37.3;152187;1.26;145702;81.27;79.7;82.84;19.3;18.16;20.41;225354;198977;-13367
55;Ondergrens 95%-prognose-interval;2030;18003694.0;3509090.0;10338213.0;4054035.0;19.3;57.0;22.0;71.9;33.4;37.9;154419;1.28;145889;81.3;79.72;82.87;19.29;18.15;20.41;222626;198344;-14537
56;Ondergrens 95%-prognose-interval;2031;18008556.0;3478012.0;10286576.0;4111111.0;19.1;56.6;22.2;72.4;33.2;38.4;156431;1.29;146740;81.33;79.74;82.91;19.3;18.16;20.43;221476;197176;-15094
57;Ondergrens 95%-prognose-interval;2032;18017642.0;3459289.0;10234678.0;4160721.0;18.9;56.3;22.4;72.9;33.0;38.9;158420;1.3;147966;81.36;79.77;82.96;19.32;18.17;20.44;220221;195903;-16935
58;Ondergrens 95%-prognose-interval;2033;18003366.0;3439609.0;10192419.0;4202365.0;18.8;55.9;22.6;73.3;32.9;39.4;159549;1.3;150110;81.4;79.81;83.01;19.33;18.18;20.47;218135;194209;-18480
59;Ondergrens 95%-prognose-interval;2034;17993000.0;3429010.0;10135522.0;4246346.0;18.7;55.5;22.7;73.9;32.9;39.7;160110;1.31;151323;81.45;79.85;83.07;19.35;18.2;20.5;217442;193741;-19703
60;Ondergrens 95%-prognose-interval;2035;18017334.0;3408183.0;10073518.0;4296276.0;18.6;55.1;22.9;74.5;32.8;40.2;159834;1.32;152765;81.5;79.9;83.13;19.38;18.22;20.52;217527;192947;-20147
61;Ondergrens 95%-prognose-interval;2036;18020282.0;3393606.0;10033152.0;4335929.0;18.5;54.7;23.0;75.1;32.8;40.7;159851;1.32;153156;81.56;79.94;83.19;19.41;18.24;20.56;216097;192506;-21800
62;Ondergrens 95%-prognose-interval;2037;18031572.0;3373812.0;9997689.0;4371569.0;18.4;54.3;23.1;75.5;32.8;41.0;158848;1.32;153872;81.62;79.99;83.26;19.43;18.26;20.59;212789;192402;-21847
63;Ondergrens 95%-prognose-interval;2038;18055758.0;3369619.0;9941535.0;4389941.0;18.3;54.0;23.1;75.8;32.8;41.1;157494;1.32;155339;81.68;80.05;83.33;19.47;18.29;20.63;209492;192183;-21693
64;Ondergrens 95%-prognose-interval;2039;18049940.0;3369051.0;9935556.0;4384286.0;18.3;53.8;23.1;75.9;32.8;41.0;155534;1.32;157010;81.74;80.1;83.39;19.5;18.32;20.67;208350;191456;-22675
65;Ondergrens 95%-prognose-interval;2040;18040722.0;3348905.0;9934003.0;4367349.0;18.2;53.7;22.9;75.8;32.6;40.8;153736;1.31;158336;81.81;80.16;83.46;19.53;18.35;20.7;208714;191203;-23968
66;Ondergrens 95%-prognose-interval;2041;18021762.0;3347235.0;9926872.0;4354427.0;18.1;53.5;22.8;75.5;32.4;40.6;151598;1.3;159435;81.87;80.21;83.53;19.56;18.37;20.74;208034;191409;-24944
67;Ondergrens 95%-prognose-interval;2042;17977544.0;3331698.0;9933373.0;4336689.0;18.0;53.4;22.7;75.0;32.1;40.2;149307;1.3;161075;81.93;80.27;83.6;19.6;18.41;20.78;207783;191058;-25293
68;Ondergrens 95%-prognose-interval;2043;17986224.0;3320728.0;9918341.0;4307660.0;18.0;53.3;22.6;74.9;31.9;40.0;147181;1.29;162948;82.0;80.33;83.67;19.64;18.44;20.82;208247;190945;-25457
69;Ondergrens 95%-prognose-interval;2044;17989934.0;3307911.0;9901893.0;4284024.0;17.9;53.2;22.4;74.6;31.8;39.8;145796;1.28;164602;82.06;80.39;83.74;19.67;18.47;20.85;208531;190763;-26122
70;Ondergrens 95%-prognose-interval;2045;17965710.0;3299867.0;9889879.0;4278064.0;17.9;53.1;22.3;74.3;31.7;39.4;145232;1.28;165807;82.13;80.45;83.81;19.71;18.51;20.9;208852;190752;-26567
71;Ondergrens 95%-prognose-interval;2046;17967532.0;3296989.0;9875778.0;4247603.0;17.8;53.0;22.2;74.2;31.7;39.2;144706;1.27;167059;82.19;80.51;83.88;19.74;18.54;20.93;207641;190405;-26104
72;Ondergrens 95%-prognose-interval;2047;17928600.0;3284407.0;9868783.0;4233561.0;17.8;52.9;22.0;74.1;31.5;39.0;143833;1.26;167330;82.26;80.57;83.95;19.78;18.58;20.98;206355;190316;-27069
73;Ondergrens 95%-prognose-interval;2048;17915962.0;3269729.0;9864817.0;4220916.0;17.8;52.8;21.8;73.9;31.5;38.7;142810;1.25;167146;82.33;80.64;84.01;19.82;18.61;21.01;205802;190261;-28438
74;Ondergrens 95%-prognose-interval;2049;17874932.0;3258141.0;9850309.0;4197480.0;17.7;52.8;21.7;73.6;31.3;38.4;141612;1.25;167287;82.39;80.7;84.08;19.86;18.64;21.05;203595;189521;-29398
75;Ondergrens 95%-prognose-interval;2050;17853692.0;3247638.0;9859101.0;4181304.0;17.6;52.8;21.5;73.4;31.1;38.2;140382;1.24;168454;82.46;80.76;84.15;19.89;18.68;21.09;203561;188042;-30392
76;Ondergrens 95%-prognose-interval;2051;17844900.0;3231642.0;9857010.0;4178493.0;17.5;52.7;21.5;73.3;31.1;37.9;139150;1.23;170032;82.53;80.83;84.22;19.94;18.72;21.13;201027;187035;-31483
77;Ondergrens 95%-prognose-interval;2052;17845152.0;3222931.0;9833024.0;4160083.0;17.4;52.7;21.5;73.2;31.0;37.7;137888;1.23;170517;82.59;80.89;84.29;19.97;18.76;21.17;200418;186048;-32964
78;Ondergrens 95%-prognose-interval;2053;17828274.0;3210495.0;9849923.0;4162482.0;17.4;52.7;21.3;73.0;30.8;37.7;137321;1.22;171004;82.66;80.95;84.35;20.01;18.79;21.2;198943;185180;-33590
79;Ondergrens 95%-prognose-interval;2054;17781442.0;3180845.0;9833315.0;4130408.0;17.2;52.6;21.3;72.6;30.4;37.4;136438;1.21;171749;82.72;81.02;84.42;20.05;18.83;21.25;200446;184764;-33752
80;Ondergrens 95%-prognose-interval;2055;17761164.0;3164277.0;9807030.0;4135073.0;17.1;52.6;21.3;72.3;30.4;37.2;136089;1.2;172315;82.79;81.08;84.49;20.08;18.86;21.28;201731;184656;-33561
81;Ondergrens 95%-prognose-interval;2056;17741374.0;3139083.0;9788200.0;4130485.0;17.0;52.7;21.2;72.0;30.1;37.3;135180;1.2;172273;82.85;81.14;84.55;20.12;18.9;21.32;202616;183640;-35175
82;Ondergrens 95%-prognose-interval;2057;17730498.0;3121768.0;9755711.0;4136120.0;16.9;52.6;21.2;72.2;29.9;37.5;134706;1.19;171770;82.92;81.21;84.62;20.17;18.94;21.36;201985;182973;-36575
83;Ondergrens 95%-prognose-interval;2058;17748408.0;3096082.0;9749079.0;4145938.0;16.9;52.5;21.3;72.3;29.7;37.5;133846;1.19;171742;82.98;81.27;84.68;20.2;18.97;21.39;200837;182440;-38179
84;Ondergrens 95%-prognose-interval;2059;17697182.0;3074219.0;9723279.0;4154029.0;16.7;52.5;21.3;72.2;29.5;37.5;133009;1.18;171214;83.05;81.33;84.75;20.23;19.01;21.44;200111;182629;-39196
85;Ondergrens 95%-prognose-interval;2060;17666080.0;3040669.0;9716699.0;4177044.0;16.5;52.4;21.3;72.5;29.4;37.7;132271;1.17;170828;83.11;81.4;84.81;20.27;19.05;21.48;198965;183283;-41098
86;Ondergrens 95%-prognose-interval;2061;17638506.0;3015890.0;9742123.0;4192691.0;16.4;52.4;21.4;72.4;29.2;37.8;132111;1.17;170521;83.17;81.46;84.87;20.31;19.08;21.51;199105;184732;-39862
87;Ondergrens 95%-prognose-interval;2062;17632780.0;3001003.0;9744289.0;4225277.0;16.3;52.3;21.4;72.4;29.0;37.8;132227;1.16;169575;83.23;81.52;84.93;20.35;19.12;21.54;199304;186576;-38662
88;Ondergrens 95%-prognose-interval;2063;17609786.0;2993416.0;9729673.0;4239627.0;16.3;52.2;21.4;72.5;28.8;37.9;131738;1.16;168188;83.29;81.59;85.0;20.38;19.16;21.58;200821;185319;-39215
89;Ondergrens 95%-prognose-interval;2064;17576950.0;2966325.0;9678381.0;4270855.0;16.2;52.1;21.5;72.5;28.8;38.1;131222;1.15;166092;83.36;81.65;85.06;20.42;19.2;21.62;201152;185302;-39661
90;Ondergrens 95%-prognose-interval;2065;17553286.0;2937553.0;9658689.0;4303370.0;16.1;52.0;21.6;72.8;28.8;38.4;131528;1.15;164129;83.42;81.71;85.12;20.46;19.23;21.66;201866;184785;-39325
91;Ondergrens 95%-prognose-interval;2066;17530352.0;2922057.0;9600969.0;4341722.0;16.0;51.9;21.7;73.2;28.8;38.7;131701;1.14;162458;83.48;81.77;85.18;20.49;19.27;21.69;200066;183709;-39652
92;Ondergrens 95%-prognose-interval;2067;17513430.0;2901925.0;9541599.0;4385202.0;15.9;51.7;21.8;73.6;28.8;39.0;131514;1.14;160841;83.54;81.83;85.23;20.52;19.31;21.72;198941;183241;-39343
93;Ondergrens 95%-prognose-interval;2068;17541106.0;2896019.0;9487828.0;4421240.0;15.9;51.5;21.9;74.1;28.8;39.4;131028;1.13;159696;83.6;81.89;85.29;20.55;19.34;21.76;198647;182655;-38059
94;Ondergrens 95%-prognose-interval;2069;17560912.0;2891196.0;9424727.0;4462798.0;15.8;51.3;22.0;74.5;28.9;39.7;130022;1.13;158090;83.66;81.95;85.35;20.6;19.38;21.79;200115;181998;-36724
95;Ondergrens 95%-prognose-interval;2070;17569096.0;2890142.0;9409171.0;4477070.0;15.9;51.1;22.0;74.9;29.0;39.9;130187;1.12;156870;83.71;82.01;85.4;20.63;19.42;21.82;201242;182002;-36668
96;Bovengrens 95%-prognose-interval;2023;;;;;;;;;;;173093;1.51;184638;82.7;81.15;84.22;20.52;19.33;21.65;379019;216631;187081
97;Bovengrens 95%-prognose-interval;2024;17996304.0;3740789.0;10577955.0;3688058.0;20.8;58.8;20.6;70.4;35.4;35.0;177141;1.52;189180;83.24;81.69;84.77;20.92;19.72;22.06;379351;232348;179547
98;Bovengrens 95%-prognose-interval;2025;18164718.0;3735903.0;10670370.0;3782827.0;20.6;58.8;20.9;70.8;35.2;35.8;181088;1.53;193386;83.71;82.15;85.25;21.28;20.07;22.42;382973;246366;172279
99;Bovengrens 95%-prognose-interval;2026;18331722.0;3740223.0;10753636.0;3879386.0;20.5;58.8;21.4;71.5;35.1;36.6;185673;1.56;196979;84.13;82.58;85.68;21.6;20.39;22.76;383069;259799;160330
100;Bovengrens 95%-prognose-interval;2027;18485038.0;3746036.0;10812535.0;3978796.0;20.4;58.6;21.8;72.4;35.0;37.6;191158;1.59;200285;84.54;82.99;86.09;21.91;20.7;23.07;390867;275396;156595
101;Bovengrens 95%-prognose-interval;2028;18627276.0;3760072.0;10858237.0;4081071.0;20.3;58.5;22.3;73.3;35.1;38.6;197254;1.62;203766;84.93;83.37;86.48;22.2;20.98;23.38;397253;290656;150262
102;Bovengrens 95%-prognose-interval;2029;18753916.0;3768667.0;10896401.0;4190228.0;20.3;58.4;22.8;74.4;35.2;39.7;204474;1.66;206736;85.29;83.73;86.87;22.48;21.26;23.67;402895;296442;153052
103;Bovengrens 95%-prognose-interval;2030;18903530.0;3785423.0;10937562.0;4300713.0;20.2;58.2;23.3;75.5;35.3;40.8;212020;1.71;211000;85.6;84.03;87.18;22.71;21.49;23.91;406812;300609;154722
104;Bovengrens 95%-prognose-interval;2031;19088350.0;3814280.0;10979161.0;4407149.0;20.3;58.0;23.8;76.7;35.5;41.8;218673;1.74;214784;85.89;84.31;87.48;22.94;21.7;24.15;410977;304670;155598
105;Bovengrens 95%-prognose-interval;2032;19252040.0;3851780.0;11023143.0;4504325.0;20.3;57.9;24.2;77.8;35.8;42.9;223567;1.78;219162;86.18;84.59;87.77;23.16;21.91;24.38;416012;307716;154832
106;Bovengrens 95%-prognose-interval;2033;19411712.0;3896394.0;11066915.0;4602914.0;20.4;57.7;24.6;79.0;36.1;43.9;228230;1.81;222843;86.46;84.86;88.06;23.37;22.12;24.61;418472;309193;154041
107;Bovengrens 95%-prognose-interval;2034;19572170.0;3947406.0;11099929.0;4700163.0;20.6;57.5;25.0;80.3;36.6;44.9;232363;1.84;226760;86.73;85.13;88.34;23.59;22.32;24.84;418591;310917;153804
108;Bovengrens 95%-prognose-interval;2035;19712126.0;3997208.0;11142073.0;4803361.0;20.7;57.3;25.5;81.6;37.0;46.1;236448;1.87;230046;87.0;85.39;88.62;23.8;22.52;25.06;418639;313241;152802
109;Bovengrens 95%-prognose-interval;2036;19868128.0;4053454.0;11185003.0;4897620.0;20.9;57.1;25.9;83.0;37.5;47.1;239494;1.89;233534;87.26;85.64;88.89;24.01;22.72;25.28;419628;314270;152387
110;Bovengrens 95%-prognose-interval;2037;19984800.0;4107920.0;11204947.0;4982431.0;21.1;57.0;26.2;84.2;38.1;47.9;241868;1.91;235162;87.52;85.89;89.16;24.21;22.92;25.49;419502;314168;152807
111;Bovengrens 95%-prognose-interval;2038;20102468.0;4174633.0;11226391.0;5053178.0;21.3;56.9;26.5;85.1;38.6;48.7;242880;1.93;237017;87.78;86.14;89.42;24.41;23.11;25.71;418663;316840;152379
112;Bovengrens 95%-prognose-interval;2039;20238720.0;4246093.0;11281582.0;5107443.0;21.4;56.8;26.7;85.9;39.1;49.2;243545;1.94;239121;88.02;86.38;89.67;24.62;23.3;25.91;418408;319022;152059
113;Bovengrens 95%-prognose-interval;2040;20389048.0;4307962.0;11346231.0;5154495.0;21.6;56.9;26.8;86.3;39.5;49.5;243690;1.96;241823;88.27;86.62;89.92;24.81;23.49;26.12;420380;322065;152805
114;Bovengrens 95%-prognose-interval;2041;20557796.0;4382949.0;11434089.0;5188998.0;21.8;57.0;26.9;86.8;40.0;49.7;245311;1.97;242414;88.51;86.85;90.17;25.0;23.67;26.32;424999;324923;153516
115;Bovengrens 95%-prognose-interval;2042;20641758.0;4432712.0;11519310.0;5211943.0;22.0;57.2;27.0;87.2;40.3;49.9;246930;1.98;242734;88.75;87.08;90.41;25.2;23.85;26.52;429750;328048;154604
116;Bovengrens 95%-prognose-interval;2043;20787836.0;4518468.0;11534231.0;5246678.0;22.2;57.2;27.0;87.5;40.8;50.1;249065;1.99;242809;88.98;87.31;90.65;25.38;24.04;26.72;433936;329988;154248
117;Bovengrens 95%-prognose-interval;2044;20930992.0;4586170.0;11573005.0;5266896.0;22.3;57.3;27.1;87.9;41.3;50.3;249546;2.0;244553;89.2;87.53;90.88;25.57;24.21;26.91;436107;331413;154180
118;Bovengrens 95%-prognose-interval;2045;21070098.0;4651501.0;11637403.0;5295135.0;22.5;57.4;27.2;88.3;41.7;50.5;249733;2.01;246752;89.43;87.75;91.11;25.75;24.39;27.1;436694;332563;154692
119;Bovengrens 95%-prognose-interval;2046;21217404.0;4724078.0;11690021.0;5324924.0;22.7;57.4;27.3;88.8;42.1;50.5;248654;2.02;248607;89.65;87.97;91.34;25.94;24.56;27.29;438431;332674;154539
120;Bovengrens 95%-prognose-interval;2047;21373636.0;4767158.0;11745042.0;5350978.0;22.8;57.4;27.3;89.2;42.6;50.7;248458;2.02;251542;89.88;88.19;91.56;26.12;24.74;27.48;440243;333924;153074
121;Bovengrens 95%-prognose-interval;2048;21488082.0;4817633.0;11813801.0;5371877.0;23.1;57.5;27.4;89.3;43.0;51.0;248631;2.03;253348;90.09;88.4;91.78;26.3;24.91;27.67;441440;333639;152562
122;Bovengrens 95%-prognose-interval;2049;21591310.0;4859556.0;11868099.0;5395600.0;23.2;57.6;27.4;89.4;43.1;51.1;249469;2.04;255555;90.31;88.61;92.0;26.48;25.08;27.85;439313;334480;151468
123;Bovengrens 95%-prognose-interval;2050;21681378.0;4888753.0;11951590.0;5416546.0;23.3;57.7;27.5;89.5;43.2;51.1;250071;2.05;256498;90.52;88.82;92.21;26.65;25.24;28.03;436925;335611;149998
