ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
1207;Verspreide huizen Surhuizum;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590208;1900.0;2840.0;;1.0
1208;Verspreide huizen Boelenslaan;Totaal woningen;Achtkarspelen                           ;Buurt     ;BU00590209;1800.0;3530.0;;1.0
1209;Verspreide huizen Boelenslaan;Appartement;Achtkarspelen                           ;Buurt     ;BU00590209;;;;1.0
1210;Verspreide huizen Boelenslaan;Tussenwoning;Achtkarspelen                           ;Buurt     ;BU00590209;;;;1.0
1211;Verspreide huizen Boelenslaan;Hoekwoning;Achtkarspelen                           ;Buurt     ;BU00590209;;;;1.0
1212;Verspreide huizen Boelenslaan;Twee-onder-één-kap woning;Achtkarspelen                           ;Buurt     ;BU00590209;2160.0;4090.0;;1.0
1213;Verspreide huizen Boelenslaan;Vrijstaande woning;Achtkarspelen                           ;Buurt     ;BU00590209;1790.0;3510.0;;1.0
1214;Verspreide huizen Boelenslaan;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590209;1800.0;3710.0;;1.0
1215;Verspreide huizen Boelenslaan;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590209;1840.0;2900.0;;1.0
1216;Alblasserdam;Totaal woningen;Alblasserdam                            ;Gemeente  ;GM0482    ;1080.0;2740.0;;
1217;Alblasserdam;Appartement;Alblasserdam                            ;Gemeente  ;GM0482    ;740.0;1940.0;;
1218;Alblasserdam;Tussenwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;1060.0;2890.0;;
1219;Alblasserdam;Hoekwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;1290.0;3030.0;;
1220;Alblasserdam;Twee-onder-één-kap woning;Alblasserdam                            ;Gemeente  ;GM0482    ;1400.0;3540.0;;
1221;Alblasserdam;Vrijstaande woning;Alblasserdam                            ;Gemeente  ;GM0482    ;2000.0;4260.0;;
1222;Alblasserdam;Eigen woning;Alblasserdam                            ;Gemeente  ;GM0482    ;1200.0;3160.0;;
1223;Alblasserdam;Huurwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;890.0;2070.0;;
1224;Wijk 01 Centrum;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048201  ;1060.0;2730.0;;1.0
1225;Wijk 01 Centrum;Appartement;Alblasserdam                            ;Wijk      ;WK048201  ;640.0;2120.0;;1.0
1226;Wijk 01 Centrum;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048201  ;1090.0;2750.0;;1.0
1227;Wijk 01 Centrum;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048201  ;1320.0;3000.0;;1.0
1228;Wijk 01 Centrum;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048201  ;1490.0;3510.0;;1.0
1229;Wijk 01 Centrum;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048201  ;1910.0;4000.0;;1.0
1230;Wijk 01 Centrum;Eigen woning;Alblasserdam                            ;Wijk      ;WK048201  ;1290.0;3070.0;;1.0
1231;Wijk 01 Centrum;Huurwoning;Alblasserdam                            ;Wijk      ;WK048201  ;780.0;2070.0;;1.0
1232;Cortgene;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820101;1220.0;2930.0;;1.0
1233;Cortgene;Appartement;Alblasserdam                            ;Buurt     ;BU04820101;580.0;1680.0;;1.0
1234;Cortgene;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820101;1140.0;3010.0;;1.0
1235;Cortgene;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820101;1240.0;3410.0;;1.0
1236;Cortgene;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820101;1580.0;3690.0;;1.0
1237;Cortgene;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820101;2150.0;4220.0;;1.0
1238;Cortgene;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820101;1400.0;3390.0;;1.0
1239;Cortgene;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820101;650.0;1500.0;;1.0
1240;Redersbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820102;860.0;2280.0;;1.0
1241;Redersbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820102;620.0;1990.0;;1.0
1242;Redersbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820102;1050.0;2650.0;;1.0
1243;Redersbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820102;1390.0;2820.0;;1.0
1244;Redersbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820102;;;;1.0
1245;Redersbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820102;;;;1.0
1246;Redersbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820102;1230.0;2700.0;;1.0
1247;Redersbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820102;750.0;2110.0;;1.0
1248;kerkbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820103;1160.0;2580.0;;1.0
1249;kerkbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820103;740.0;1670.0;;1.0
1250;kerkbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820103;1150.0;2680.0;;1.0
1251;kerkbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820103;1380.0;3070.0;;1.0
1252;kerkbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820103;1490.0;3380.0;;1.0
1253;kerkbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820103;2120.0;3630.0;;1.0
1254;kerkbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820103;1270.0;2900.0;;1.0
1255;kerkbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820103;880.0;1810.0;;1.0
1256;Polderbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820104;1540.0;3150.0;;1.0
1257;Polderbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820104;;;;1.0
1258;Polderbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820104;1170.0;2630.0;;1.0
1259;Polderbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820104;1320.0;2230.0;;1.0
1260;Polderbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820104;1470.0;3040.0;;1.0
1261;Polderbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820104;1830.0;4220.0;;1.0
1262;Polderbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820104;1520.0;3320.0;;1.0
1263;Polderbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820104;1290.0;2120.0;;1.0
1264;De Werven;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820105;740.0;2940.0;;1.0
1265;De Werven;Appartement;Alblasserdam                            ;Buurt     ;BU04820105;540.0;2710.0;;1.0
1266;De Werven;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820105;860.0;2970.0;;1.0
1267;De Werven;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820105;1160.0;3180.0;;1.0
1268;De Werven;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820105;1310.0;4330.0;;1.0
1269;De Werven;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820105;1170.0;3590.0;;1.0
1270;De Werven;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820105;960.0;3070.0;;1.0
1271;De Werven;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820105;720.0;2660.0;;1.0
1272;Wijk 02 Kinderdijk;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048202  ;1040.0;2700.0;;1.0
1273;Wijk 02 Kinderdijk;Appartement;Alblasserdam                            ;Wijk      ;WK048202  ;650.0;1700.0;;1.0
1274;Wijk 02 Kinderdijk;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048202  ;1020.0;2880.0;;1.0
1275;Wijk 02 Kinderdijk;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048202  ;1250.0;3210.0;;1.0
1276;Wijk 02 Kinderdijk;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048202  ;1360.0;3460.0;;1.0
1277;Wijk 02 Kinderdijk;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048202  ;2110.0;4160.0;;1.0
1278;Wijk 02 Kinderdijk;Eigen woning;Alblasserdam                            ;Wijk      ;WK048202  ;1160.0;3140.0;;1.0
1279;Wijk 02 Kinderdijk;Huurwoning;Alblasserdam                            ;Wijk      ;WK048202  ;840.0;2030.0;;1.0
1280;Dijk;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820201;1380.0;3260.0;;1.0
1281;Dijk;Appartement;Alblasserdam                            ;Buurt     ;BU04820201;720.0;1940.0;;1.0
1282;Dijk;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820201;1120.0;3240.0;;1.0
1283;Dijk;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820201;1300.0;3430.0;;1.0
1284;Dijk;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820201;1430.0;3490.0;;1.0
1285;Dijk;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820201;2220.0;4140.0;;1.0
1286;Dijk;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820201;1390.0;3290.0;;1.0
1287;Dijk;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820201;1230.0;2560.0;;1.0
1288;Vogelbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820202;910.0;2430.0;;1.0
1289;Vogelbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820202;690.0;1660.0;;1.0
1290;Vogelbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820202;980.0;2820.0;;1.0
1291;Vogelbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820202;1200.0;3280.0;;1.0
1292;Vogelbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820202;1420.0;3670.0;;1.0
1293;Vogelbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820202;;;;1.0
1294;Vogelbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820202;990.0;2840.0;;1.0
1295;Vogelbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820202;760.0;1760.0;;1.0
1296;Waterland;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820203;1020.0;3170.0;;1.0
1297;Waterland;Appartement;Alblasserdam                            ;Buurt     ;BU04820203;;;;1.0
1298;Waterland;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820203;900.0;2790.0;;1.0
1299;Waterland;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820203;1130.0;3730.0;;1.0
1300;Waterland;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820203;1320.0;3790.0;;1.0
1301;Waterland;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820203;1800.0;5190.0;;1.0
1302;Waterland;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820203;1110.0;3480.0;;1.0
1303;Waterland;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820203;800.0;2370.0;;1.0
1304;Groene Long;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1305;Groene Long;Appartement;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1306;Groene Long;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1307;Groene Long;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1308;Groene Long;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1309;Groene Long;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1310;Groene Long;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1311;Groene Long;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;1.0
1312;Rivierenbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820205;960.0;2500.0;;1.0
1313;Rivierenbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820205;550.0;1740.0;;1.0
1314;Rivierenbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820205;1070.0;2890.0;;1.0
1315;Rivierenbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820205;1350.0;2810.0;;1.0
1316;Rivierenbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820205;1350.0;3990.0;;1.0
1317;Rivierenbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820205;2290.0;4210.0;;1.0
1318;Rivierenbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820205;1190.0;3220.0;;1.0
1319;Rivierenbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820205;810.0;2090.0;;1.0
1320;Nieuw Kinderdijk;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820206;1150.0;2860.0;;1.0
1321;Nieuw Kinderdijk;Appartement;Alblasserdam                            ;Buurt     ;BU04820206;690.0;1290.0;;1.0
1322;Nieuw Kinderdijk;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820206;1090.0;2940.0;;1.0
1323;Nieuw Kinderdijk;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820206;1200.0;3180.0;;1.0
1324;Nieuw Kinderdijk;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820206;1240.0;3040.0;;1.0
1325;Nieuw Kinderdijk;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820206;1850.0;3280.0;;1.0
1326;Nieuw Kinderdijk;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820206;1180.0;3280.0;;1.0
1327;Nieuw Kinderdijk;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820206;1080.0;2290.0;;1.0
1328;Wijk 03 Blokweer;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048203  ;1040.0;2700.0;;1.0
1329;Wijk 03 Blokweer;Appartement;Alblasserdam                            ;Wijk      ;WK048203  ;800.0;1800.0;;1.0
1330;Wijk 03 Blokweer;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048203  ;1000.0;2840.0;;1.0
1331;Wijk 03 Blokweer;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048203  ;1210.0;2990.0;;1.0
1332;Wijk 03 Blokweer;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048203  ;1370.0;3680.0;;1.0
1333;Wijk 03 Blokweer;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048203  ;1810.0;3960.0;;1.0
1334;Wijk 03 Blokweer;Eigen woning;Alblasserdam                            ;Wijk      ;WK048203  ;1100.0;3100.0;;1.0
1335;Wijk 03 Blokweer;Huurwoning;Alblasserdam                            ;Wijk      ;WK048203  ;920.0;2010.0;;1.0
1336;Zeelt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820301;1060.0;3320.0;;1.0
1337;Zeelt;Appartement;Alblasserdam                            ;Buurt     ;BU04820301;540.0;1500.0;;1.0
1338;Zeelt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820301;980.0;3410.0;;1.0
1339;Zeelt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820301;1150.0;3440.0;;1.0
1340;Zeelt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820301;1210.0;4290.0;;1.0
1341;Zeelt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820301;1720.0;3690.0;;1.0
1342;Zeelt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820301;1130.0;3580.0;;1.0
1343;Zeelt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820301;710.0;1900.0;;1.0
1344;Middelland;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820302;1170.0;3370.0;;1.0
1345;Middelland;Appartement;Alblasserdam                            ;Buurt     ;BU04820302;;;;1.0
1346;Middelland;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820302;970.0;3110.0;;1.0
1347;Middelland;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820302;1190.0;3170.0;;1.0
1348;Middelland;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820302;1370.0;4260.0;;1.0
1349;Middelland;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820302;2000.0;4160.0;;1.0
1350;Middelland;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820302;1170.0;3380.0;;1.0
1351;Middelland;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820302;;;;1.0
1352;Blokweer Noord;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820303;930.0;2880.0;;1.0
1353;Blokweer Noord;Appartement;Alblasserdam                            ;Buurt     ;BU04820303;750.0;2320.0;;1.0
1354;Blokweer Noord;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820303;830.0;2840.0;;1.0
1355;Blokweer Noord;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820303;1070.0;3100.0;;1.0
1356;Blokweer Noord;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820303;1490.0;3730.0;;1.0
1357;Blokweer Noord;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820303;1740.0;3400.0;;1.0
1358;Blokweer Noord;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820303;980.0;3080.0;;1.0
1359;Blokweer Noord;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820303;780.0;2350.0;;1.0
1360;Blokweer Zuid;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820304;960.0;2790.0;;1.0
1361;Blokweer Zuid;Appartement;Alblasserdam                            ;Buurt     ;BU04820304;630.0;1880.0;;1.0
1362;Blokweer Zuid;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820304;940.0;2770.0;;1.0
1363;Blokweer Zuid;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820304;1190.0;3050.0;;1.0
1364;Blokweer Zuid;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820304;1280.0;3880.0;;1.0
1365;Blokweer Zuid;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820304;610.0;2960.0;;1.0
1366;Blokweer Zuid;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820304;980.0;2930.0;;1.0
1367;Blokweer Zuid;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820304;860.0;2040.0;;1.0
1368;Drentsebuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820305;940.0;2510.0;;1.0
1369;Drentsebuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820305;630.0;1850.0;;1.0
1370;Drentsebuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820305;910.0;2710.0;;1.0
1371;Drentsebuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820305;1150.0;2710.0;;1.0
1372;Drentsebuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820305;1400.0;2810.0;;1.0
1373;Drentsebuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820305;;;;1.0
1374;Drentsebuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820305;1050.0;2840.0;;1.0
1375;Drentsebuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820305;830.0;2230.0;;1.0
1376;Florabuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820306;1110.0;2480.0;;1.0
1377;Florabuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820306;800.0;1740.0;;1.0
1378;Florabuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820306;1110.0;2570.0;;1.0
1379;Florabuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820306;1270.0;2680.0;;1.0
1380;Florabuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820306;;;;1.0
1381;Florabuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820306;3300.0;5710.0;;1.0
1382;Florabuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820306;1140.0;2910.0;;1.0
1383;Florabuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820306;1080.0;2040.0;;1.0
1384;Staatsliedenbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820307;1060.0;2360.0;;1.0
1385;Staatsliedenbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820307;900.0;1760.0;;1.0
1386;Staatsliedenbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820307;1130.0;2810.0;;1.0
1387;Staatsliedenbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820307;1390.0;3040.0;;1.0
1388;Staatsliedenbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820307;;;;1.0
1389;Staatsliedenbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820307;;;;1.0
1390;Staatsliedenbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820307;1210.0;2970.0;;1.0
1391;Staatsliedenbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820307;920.0;1790.0;;1.0
1392;Wijk 04 Souburgh;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048204  ;1180.0;2800.0;;1.0
1393;Wijk 04 Souburgh;Appartement;Alblasserdam                            ;Wijk      ;WK048204  ;850.0;2020.0;;1.0
1394;Wijk 04 Souburgh;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048204  ;1260.0;3190.0;;1.0
1395;Wijk 04 Souburgh;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048204  ;1470.0;3000.0;;1.0
1396;Wijk 04 Souburgh;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048204  ;1240.0;3610.0;;1.0
1397;Wijk 04 Souburgh;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048204  ;2250.0;5130.0;;1.0
1398;Wijk 04 Souburgh;Eigen woning;Alblasserdam                            ;Wijk      ;WK048204  ;1380.0;3410.0;;1.0
1399;Wijk 04 Souburgh;Huurwoning;Alblasserdam                            ;Wijk      ;WK048204  ;960.0;2160.0;;1.0
1400;Schildersbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820401;1320.0;2810.0;;1.0
1401;Schildersbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820401;1210.0;2370.0;;1.0
1402;Schildersbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820401;1310.0;3120.0;;1.0
1403;Schildersbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820401;1540.0;3060.0;;1.0
1404;Schildersbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820401;;;;1.0
1405;Schildersbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820401;1960.0;3630.0;;1.0
1406;Schildersbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820401;1380.0;3220.0;;1.0
1407;Schildersbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820401;1260.0;2440.0;;1.0
1408;Schrijversbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820402;1120.0;2710.0;;1.0
1409;Schrijversbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820402;670.0;1850.0;;1.0
1410;Schrijversbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820402;1290.0;3230.0;;1.0
1411;Schrijversbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820402;1590.0;3170.0;;1.0
1412;Schrijversbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820402;1600.0;2690.0;;1.0
1413;Schrijversbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820402;2550.0;5080.0;;1.0
1414;Schrijversbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820402;1430.0;3350.0;;1.0
1415;Schrijversbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820402;720.0;1890.0;;1.0
1416;Klein Alblas;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820403;1670.0;5000.0;;1.0
1417;Klein Alblas;Appartement;Alblasserdam                            ;Buurt     ;BU04820403;;;;1.0
1418;Klein Alblas;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820403;1340.0;4640.0;;1.0
1419;Klein Alblas;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820403;;;;1.0
1420;Klein Alblas;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820403;1180.0;4160.0;;1.0
1421;Klein Alblas;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820403;2240.0;5950.0;;1.0
1422;Klein Alblas;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820403;1650.0;4930.0;;1.0
1423;Klein Alblas;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820403;;;;1.0
1424;Oranjebuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820404;800.0;2230.0;;1.0
1425;Oranjebuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820404;580.0;1750.0;;1.0
1426;Oranjebuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820404;970.0;3000.0;;1.0
1427;Oranjebuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820404;1130.0;2500.0;;1.0
1428;Oranjebuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820404;;;;1.0
1429;Oranjebuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820404;;;;1.0
1430;Oranjebuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820404;700.0;2600.0;;1.0
1431;Oranjebuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820404;830.0;2130.0;;1.0
1432;Wijk 05 Bedrijventerrein;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048205  ;1500.0;3550.0;;1.0
1433;Wijk 05 Bedrijventerrein;Appartement;Alblasserdam                            ;Wijk      ;WK048205  ;;;;1.0
1434;Wijk 05 Bedrijventerrein;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048205  ;1200.0;2730.0;;1.0
1435;Wijk 05 Bedrijventerrein;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048205  ;;;;1.0
1436;Wijk 05 Bedrijventerrein;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048205  ;;;;1.0
1437;Wijk 05 Bedrijventerrein;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048205  ;;4130.0;;1.0
1438;Wijk 05 Bedrijventerrein;Eigen woning;Alblasserdam                            ;Wijk      ;WK048205  ;1280.0;3720.0;;1.0
1439;Wijk 05 Bedrijventerrein;Huurwoning;Alblasserdam                            ;Wijk      ;WK048205  ;;;;1.0
1440;Vinkenwaard;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820501;;;;1.0
1441;Vinkenwaard;Appartement;Alblasserdam                            ;Buurt     ;BU04820501;;;;1.0
1442;Vinkenwaard;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820501;;;;1.0
1443;Vinkenwaard;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820501;;;;1.0
