ID;Toepassingsgroepen;SectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikGeheleJaar_3;GebruikPerHectare_4;GebruikInJanuari_5;GebruikInFebruari_6;GebruikInMaart_7;GebruikInApril_8;GebruikInMei_9;GebruikInJuni_10;GebruikInJuli_11;GebruikInAugustus_12;GebruikInSeptember_13;GebruikInOktober_14;GebruikInNovember_15;GebruikInDecember_16;MinimaalGebruik_17;GemiddeldLaagGebruik_18;GemiddeldGebruik_19;GemiddeldHoogGebruik_20;MaximaalGebruik_21
300;Totaal chemische bestrijdingsmiddelen;Rozen excl. zwavel en bact.prep.;1995;0;0;37013;40.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
301;Totaal chemische bestrijdingsmiddelen;Rozen excl. zwavel en bact.prep.;1998;0;0;39898;42.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
302;Totaal chemische bestrijdingsmiddelen;Rozen excl. zwavel en bact.prep.;2000;0;0;33924;36.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
303;Totaal chemische bestrijdingsmiddelen;Rozen excl. zwavel en bact.prep.;2004;0;0;30737;36.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
304;Totaal chemische bestrijdingsmiddelen;Anjers;1995;441;191;4286;22.4;4.2;4.8;7.3;11.6;11.3;10.1;14.7;14.0;12.2;5.7;2.6;1.6;0.7;6.3;24.7;54.1;74.5
305;Totaal chemische bestrijdingsmiddelen;Anjers;1998;280;119;2236;18.8;4.7;6.2;6.5;10.2;7.7;9.2;14.2;15.2;9.7;9.2;5.5;2.0;1.6;8.9;18.8;34.4;49.1
306;Totaal chemische bestrijdingsmiddelen;Anjers;2000;198;86;1653;19.2;10.4;7.3;7.5;10.3;6.6;11.4;9.8;12.7;7.4;5.7;7.1;3.9;2.1;7.4;19.2;40.3;48.5
307;Totaal chemische bestrijdingsmiddelen;Anjers;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;Totaal chemische bestrijdingsmiddelen;Anjers excl. zwavel en bact.prep.;1995;0;0;3871;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;Totaal chemische bestrijdingsmiddelen;Anjers excl. zwavel en bact.prep.;1998;0;0;1819;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;Totaal chemische bestrijdingsmiddelen;Anjers excl. zwavel en bact.prep.;2000;0;0;1450;16.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
311;Totaal chemische bestrijdingsmiddelen;Anjers excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;Totaal chemische bestrijdingsmiddelen;Chrysanten;1995;694;772;38455;49.8;4.3;5.2;7.9;10.3;9.4;10.4;9.7;11.7;9.2;9.1;7.1;5.7;5.6;21.6;50.9;90.6;141.7
313;Totaal chemische bestrijdingsmiddelen;Chrysanten;1998;657;757;30436;40.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;18.8;40.2;67.6;86.4
314;Totaal chemische bestrijdingsmiddelen;Chrysanten;2000;597;774;32059;41.4;9.2;5.7;8.3;9.1;10.1;8.9;13.8;10.3;9.7;6.7;4.7;3.6;4.9;25.9;41.4;81.9;184.2
315;Totaal chemische bestrijdingsmiddelen;Chrysanten;2004;425;679;31084;45.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;11.0;45.77838;74.0;103.4
316;Totaal chemische bestrijdingsmiddelen;Freesia's;1995;403;277;3593;13.0;5.4;6.9;5.5;5.1;6.7;9.5;13.4;13.5;12.1;9.5;7.3;4.9;0.1;2.6;13.2;23.5;35.0
317;Totaal chemische bestrijdingsmiddelen;Freesia's;1998;326;241;2380;9.9;5.8;9.5;2.9;5.5;4.4;12.4;15.0;16.8;11.7;7.7;2.2;5.5;1.1;2.7;9.9;17.2;23.9
318;Totaal chemische bestrijdingsmiddelen;Freesia's;2000;283;221;2502;11.3;8.4;3.3;9.3;5.5;5.0;7.7;11.5;11.4;16.7;7.2;8.1;6.1;0.4;1.0;11.3;22.2;40.7
319;Totaal chemische bestrijdingsmiddelen;Freesia's;2004;199;191;1698;8.9;0.8;4.1;2.3;6.6;5.9;12.3;21.4;15.7;17.1;10.0;3.2;0.6;0.1;1.2;8.891953;20.3;43.2
320;Totaal chemische bestrijdingsmiddelen;Freesia's excl. zwavel en bact prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
321;Totaal chemische bestrijdingsmiddelen;Freesia's excl. zwavel en bact prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;Totaal chemische bestrijdingsmiddelen;Freesia's excl. zwavel en bact prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;Totaal chemische bestrijdingsmiddelen;Freesia's excl. zwavel en bact prep.;2004;0;0;1648;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;Totaal chemische bestrijdingsmiddelen;Orchideeën;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;Totaal chemische bestrijdingsmiddelen;Orchideeën;1998;221;206;1089;5.3;2.2;5.4;3.3;8.2;7.1;7.6;15.8;16.3;9.8;11.4;6.5;7.1;0.2;1.7;5.3;10.3;18.2
326;Totaal chemische bestrijdingsmiddelen;Orchideeën;2000;209;212;1209;5.7;1.3;3.1;3.1;3.1;4.5;15.2;16.8;26.2;11.9;5.6;6.7;2.5;0.0;1.0;5.7;9.5;13.4
327;Totaal chemische bestrijdingsmiddelen;Orchideeën;2004;201;233;947;4.1;4.2;4.1;4.6;5.4;7.1;12.6;12.5;12.0;12.3;11.7;8.6;5.0;1.0;1.4;4.064481;10.3;14.7
328;Totaal chemische bestrijdingsmiddelen;Orchideeën excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
329;Totaal chemische bestrijdingsmiddelen;Orchideeën excl. zwavel en bact.prep.;1998;0;0;1045;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;Totaal chemische bestrijdingsmiddelen;Orchideeën excl. zwavel en bact.prep.;2000;0;0;1194;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
331;Totaal chemische bestrijdingsmiddelen;Orchideeën excl. zwavel en bact.prep.;2004;0;0;909;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
332;Totaal chemische bestrijdingsmiddelen;Gerbera's;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
333;Totaal chemische bestrijdingsmiddelen;Gerbera's;1998;161;219;4553;20.8;6.3;6.8;7.5;6.4;7.5;4.7;7.6;10.0;14.0;11.7;10.0;7.4;0.6;7.6;20.8;38.0;43.2
334;Totaal chemische bestrijdingsmiddelen;Gerbera's;2000;170;253;7346;29.0;5.5;8.0;7.4;5.5;6.3;10.6;11.0;11.2;10.7;7.3;9.3;7.1;6.2;9.0;29.0;51.5;71.3
335;Totaal chemische bestrijdingsmiddelen;Gerbera's;2004;128;227;7108;31.3;4.9;7.5;9.0;9.0;7.6;18.4;8.7;10.9;9.3;5.9;4.3;4.6;9.5;14.9;31.31361;64.8;104.4
336;Totaal chemische bestrijdingsmiddelen;Gerbera's excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337;Totaal chemische bestrijdingsmiddelen;Gerbera's excl. zwavel en bact.prep.;1998;0;0;2450;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338;Totaal chemische bestrijdingsmiddelen;Gerbera's excl. zwavel en bact.prep.;2000;0;0;2850;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339;Totaal chemische bestrijdingsmiddelen;Gerbera's excl. zwavel en bact.prep.;2004;0;0;4225;18.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340;Totaal chemische bestrijdingsmiddelen;Alstroemeria;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341;Totaal chemische bestrijdingsmiddelen;Alstroemeria;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342;Totaal chemische bestrijdingsmiddelen;Alstroemeria;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343;Totaal chemische bestrijdingsmiddelen;Alstroemeria;2004;87;85;935;11.0;7.0;8.0;14.6;7.9;8.5;11.1;7.6;8.2;8.0;3.5;9.4;6.1;0.1;0.8;11.00241;28.3;41.3
344;Totaal chemische bestrijdingsmiddelen;Alstroemeria exl. zwavel en bact prep;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;Totaal chemische bestrijdingsmiddelen;Alstroemeria exl. zwavel en bact prep;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;Totaal chemische bestrijdingsmiddelen;Alstroemeria exl. zwavel en bact prep;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347;Totaal chemische bestrijdingsmiddelen;Alstroemeria exl. zwavel en bact prep;2004;0;0;927;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloemen);1995;361;212;3577;16.9;6.5;7.5;8.4;8.9;6.2;6.7;9.7;13.6;8.0;6.9;8.0;9.6;2.2;5.0;17.4;54.6;76.4
349;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloemen);1998;368;238;4395;18.5;3.7;8.9;5.2;8.9;11.1;10.1;15.1;14.9;9.2;3.2;7.4;2.5;0.7;3.3;18.5;43.1;127.3
350;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloemen);2000;397;276;1741;6.3;6.6;4.7;5.2;13.9;12.5;9.7;8.1;6.5;7.3;8.6;7.9;8.9;0.2;1.3;6.3;19.7;39.6
351;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloemen);2004;332;273;3064;11.2;5.5;10.6;7.0;7.1;6.9;11.4;13.2;10.5;7.7;7.6;6.5;6.1;0.3;0.8;11.22279;45.5;120.4
352;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloem) excl.zwavel en bact.p;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
353;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloem) excl.zwavel en bact.p;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
354;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloem) excl.zwavel en bact.p;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355;Totaal chemische bestrijdingsmiddelen;Lelies (snijbloem) excl.zwavel en bact.p;2004;0;0;3043;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
356;Totaal chemische bestrijdingsmiddelen;Potplanten - bloei;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;3.7;18.4;29.3;41.2
357;Totaal chemische bestrijdingsmiddelen;Potplanten - bloei;1998;928;565;6248;11.1;6.5;7.6;9.3;8.1;9.3;10.4;8.9;8.9;9.8;8.6;6.4;6.2;0.1;0.8;11.1;27.0;113.1
358;Totaal chemische bestrijdingsmiddelen;Potplanten - bloei;2000;884;611;8730;14.3;14.0;6.3;5.3;8.3;6.7;7.3;9.9;9.5;8.4;11.5;7.0;5.6;0.1;1.0;14.3;53.6;209.3
359;Totaal chemische bestrijdingsmiddelen;Potplanten - bloei;2004;788;698;8671;12.4;6.3;7.0;6.7;13.4;7.9;11.8;8.8;7.2;5.5;6.8;10.0;8.6;0.4;1.8;12.42296;37.3;70.3
360;Totaal chemische bestrijdingsmiddelen;Potpl. - bloei excl. zwav. en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
361;Totaal chemische bestrijdingsmiddelen;Potpl. - bloei excl. zwav. en bact.prep.;1998;0;0;6161;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
362;Totaal chemische bestrijdingsmiddelen;Potpl. - bloei excl. zwav. en bact.prep.;2000;0;0;8528;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363;Totaal chemische bestrijdingsmiddelen;Potpl. - bloei excl. zwav. en bact.prep.;2004;0;0;8367;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
364;Totaal chemische bestrijdingsmiddelen;Potplanten - blad;1995;823;550;6026;11.0;3.4;6.5;9.4;9.0;9.1;7.8;9.4;9.0;21.1;6.0;5.1;4.0;1.3;1.6;11.0;32.3;53.2
365;Totaal chemische bestrijdingsmiddelen;Potplanten - blad;1998;691;413;5067;12.3;7.6;8.2;7.2;8.0;7.3;8.0;9.2;14.9;9.5;8.8;5.8;5.7;0.0;1.4;12.3;38.5;92.3
366;Totaal chemische bestrijdingsmiddelen;Potplanten - blad;2000;695;468;3505;7.5;4.9;5.9;7.2;8.8;7.1;8.2;10.8;16.1;7.1;11.3;8.0;4.6;0.2;0.6;7.5;32.3;97.6
367;Totaal chemische bestrijdingsmiddelen;Potplanten - blad;2004;622;470;5120;10.9;5.2;5.3;7.1;5.6;13.6;11.0;9.9;11.3;10.0;7.4;8.7;5.0;0.2;1.2;10.89387;30.6;52.7
368;Totaal chemische bestrijdingsmiddelen;Ptpl - blad excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369;Totaal chemische bestrijdingsmiddelen;Ptpl - blad excl. zwavel en bact.prep.;1998;0;0;5047;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370;Totaal chemische bestrijdingsmiddelen;Ptpl - blad excl. zwavel en bact.prep.;2000;0;0;3456;7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
371;Totaal chemische bestrijdingsmiddelen;Ptpl - blad excl. zwavel en bact.prep.;2004;0;0;5026;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372;Totaal chemische bestrijdingsmiddelen;Perkplanten;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373;Totaal chemische bestrijdingsmiddelen;Perkplanten;1998;0;0;0;0.0;10.1;8.8;12.9;23.3;14.7;3.9;3.1;4.1;2.8;5.7;3.9;6.7;0.2;0.8;9.5;17.9;28.5
374;Totaal chemische bestrijdingsmiddelen;Perkplanten;2000;959;497;7086;14.3;5.0;7.1;10.6;13.7;14.0;6.9;7.2;4.6;8.0;7.5;4.6;10.8;0.1;7.1;14.3;33.1;71.3
375;Totaal chemische bestrijdingsmiddelen;Perkplanten;2004;822;543;7477;13.8;8.7;11.0;19.7;18.9;12.6;4.6;2.9;2.7;4.8;4.1;6.2;3.8;0.0;0.4;13.77043;26.1;95.1
376;Totaal chemische bestrijdingsmiddelen;Perkplanten excl. zwavel en bact prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377;Totaal chemische bestrijdingsmiddelen;Perkplanten excl. zwavel en bact prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
378;Totaal chemische bestrijdingsmiddelen;Perkplanten excl. zwavel en bact prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379;Totaal chemische bestrijdingsmiddelen;Perkplanten excl. zwavel en bact prep.;2004;0;0;7466;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380;Totaal chemische bestrijdingsmiddelen;Champignons (gewas);1995;704;109;50292;461.4;8.1;7.8;8.1;7.6;8.3;7.3;8.6;9.5;9.8;8.7;9.0;7.1;3.1;54.2;462.8;1240.4;2080.6
381;Totaal chemische bestrijdingsmiddelen;Champignons (gewas);1998;591;98;35066;357.8;7.1;7.3;5.6;6.3;5.9;8.5;7.9;11.4;11.6;10.8;10.6;7.1;0.1;20.9;357.8;966.4;2869.9
382;Totaal chemische bestrijdingsmiddelen;Champignons (gewas);2000;517;95;26628;280.3;7.6;5.2;4.7;5.5;6.3;7.4;9.7;11.8;11.4;10.9;12.5;7.0;0.0;4.4;280.4;842.5;1746.8
383;Totaal chemische bestrijdingsmiddelen;Champignons (gewas);2004;331;85;12860;151.3;8.7;7.7;8.7;9.7;6.8;7.4;7.5;7.4;9.4;8.8;8.5;9.3;1.3;9.0;151.3;466.1;963.8
384;Insecten en mijten;Totaal alle sectoren;1995;66131;374625;253333;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
385;Insecten en mijten;Totaal alle sectoren;1998;58405;356545;169494;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
386;Insecten en mijten;Totaal alle sectoren;2000;52162;348113;133770;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
387;Insecten en mijten;Totaal alle sectoren;2004;49152;374679;116564;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
388;Insecten en mijten;Akkerbouw;1995;35891;298180;102315;0.1;0.1;0.0;0.0;6.9;15.2;47.3;25.1;5.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
389;Insecten en mijten;Akkerbouw;1998;29136;281308;60962;0.1;2.4;0.0;0.0;7.7;25.8;47.3;10.9;5.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
390;Insecten en mijten;Akkerbouw;2000;26663;273030;35796;0.1;0.8;0.0;0.0;8.3;36.7;33.7;15.0;5.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
391;Insecten en mijten;Akkerbouw;2004;27425;294424;39122;0.1;1.0;0.0;0.0;7.2;14.3;50.8;23.9;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
392;Insecten en mijten;Groenten open grond;1995;10287;26704;34883;0.9;0.1;0.0;0.0;1.2;8.7;17.7;25.0;28.2;14.8;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;Insecten en mijten;Groenten open grond;1998;8545;26279;25589;0.7;0.2;0.0;0.0;1.6;8.2;11.5;23.1;35.4;19.1;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394;Insecten en mijten;Groenten open grond;2000;6421;23443;27629;0.9;0.1;0.0;0.0;2.2;5.5;14.0;20.6;36.6;18.4;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
395;Insecten en mijten;Groenten open grond;2004;5527;25178;17099;0.5;0.2;0.0;0.0;0.9;8.5;22.1;27.5;21.1;17.8;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
396;Insecten en mijten;Pit- en steenvruchten;1995;5475;20916;27454;1.3;2.9;0.0;0.0;20.7;38.7;22.1;10.7;3.4;1.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
397;Insecten en mijten;Pit- en steenvruchten;1998;4550;18020;19138;1.1;3.7;0.0;0.0;30.2;38.5;16.0;5.6;3.4;1.8;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
398;Insecten en mijten;Pit- en steenvruchten;2000;4351;18686;14362;0.8;14.0;0.0;0.0;24.2;29.8;15.5;8.5;5.9;2.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
399;Insecten en mijten;Pit- en steenvruchten;2004;3625;16658;12498;0.7;4.7;0.0;0.0;21.5;26.5;24.9;14.5;7.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;Insecten en mijten;Boomkwekerijgewassen;1995;4032;7322;9048;1.1;6.4;13.5;4.4;4.8;15.5;18.9;15.8;12.7;3.4;1.3;0.2;3.3;0.0;0.0;0.0;0.0;0.0
401;Insecten en mijten;Boomkwekerijgewassen;1998;5188;7913;5140;0.5;10.3;2.5;1.8;5.8;14.4;12.3;17.6;13.6;6.1;1.2;0.5;13.8;0.0;0.0;0.0;0.0;0.0
402;Insecten en mijten;Boomkwekerijgewassen;2000;4811;8302;6271;0.5;12.4;9.3;0.7;6.9;16.9;14.0;17.5;11.2;8.2;1.7;0.4;0.7;0.0;0.0;0.0;0.0;0.0
403;Insecten en mijten;Boomkwekerijgewassen;2004;4239;11569;3477;0.2;0.1;1.6;5.7;5.9;18.3;34.3;21.4;8.6;2.7;0.5;0.7;0.1;0.0;0.0;0.0;0.0;0.0
404;Insecten en mijten;Bloembollen en -knollen;1995;3796;15555;12873;0.8;5.5;0.0;0.0;23.6;8.6;9.4;21.7;18.7;7.6;1.1;2.8;1.0;0.0;0.0;0.0;0.0;0.0
405;Insecten en mijten;Bloembollen en -knollen;1998;3160;15893;8529;0.5;3.8;0.0;0.0;15.3;23.1;12.9;9.6;22.0;8.6;4.1;0.5;0.2;0.0;0.0;0.0;0.0;0.0
406;Insecten en mijten;Bloembollen en -knollen;2000;2954;17524;4012;0.2;2.4;0.0;0.0;18.0;32.1;11.4;12.5;9.2;13.3;0.5;0.4;0.4;0.0;0.0;0.0;0.0;0.0
407;Insecten en mijten;Bloembollen en -knollen;2004;2689;19394;8102;0.4;1.4;0.0;0.0;16.2;14.9;21.8;14.5;19.0;10.9;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
408;Insecten en mijten;Groenten onder glas;1995;2383;2935;22563;7.5;6.4;2.4;2.9;3.9;6.9;7.2;19.6;19.4;8.6;9.3;5.8;7.6;0.0;0.0;0.0;0.0;0.0
409;Insecten en mijten;Groenten onder glas;1998;2193;3007;15230;5.0;3.4;0.9;1.6;5.6;8.7;11.9;24.6;18.9;11.5;8.7;3.0;1.4;0.0;0.0;0.0;0.0;0.0
410;Insecten en mijten;Groenten onder glas;2000;1838;2904;12079;4.1;0.5;0.8;1.8;3.0;16.0;12.7;19.6;18.6;12.6;11.4;2.0;0.9;0.0;0.0;0.0;0.0;0.0
411;Insecten en mijten;Groenten onder glas;2004;1519;3240;13287;4.0;1.9;1.7;3.6;4.9;8.7;14.0;21.4;21.4;12.8;5.1;3.0;1.4;0.0;0.0;0.0;0.0;0.0
412;Insecten en mijten;Bloemen onder glas;1995;3609;2914;42118;14.4;2.7;4.7;6.9;9.4;10.3;11.0;12.6;14.1;11.1;8.8;5.2;3.3;0.0;0.0;0.0;0.0;0.0
413;Insecten en mijten;Bloemen onder glas;1998;5263;4070;34290;8.3;3.4;5.0;7.2;8.6;10.0;10.6;13.5;12.2;12.3;8.5;4.6;4.0;0.0;0.0;0.0;0.0;0.0
414;Insecten en mijten;Bloemen onder glas;2000;4787;4157;32635;7.6;5.9;4.0;6.9;6.4;8.3;11.1;15.6;15.3;12.0;6.8;5.1;2.5;0.0;0.0;0.0;0.0;0.0
415;Insecten en mijten;Bloemen onder glas;2004;3957;4172;22241;5.2;4.4;6.2;7.4;8.1;9.1;15.7;9.9;11.0;9.8;7.7;5.5;5.2;0.0;0.0;0.0;0.0;0.0
416;Insecten en mijten;Champignons (sector);1995;659;99;2080;19.1;4.8;5.5;5.5;5.1;7.8;7.9;12.2;15.4;15.1;10.5;7.3;3.2;0.0;0.0;0.0;0.0;0.0
417;Insecten en mijten;Champignons (sector);1998;371;56;616;6.3;5.7;6.8;3.7;6.4;5.9;8.2;8.5;15.3;15.9;13.6;6.1;3.9;0.0;0.0;0.0;0.0;0.0
418;Insecten en mijten;Champignons (sector);2000;337;66;985;10.4;6.1;4.5;3.7;3.5;5.7;6.2;9.0;18.2;12.4;14.1;11.8;4.7;0.0;0.0;0.0;0.0;0.0
419;Insecten en mijten;Champignons (sector);2004;171;43;739;8.7;3.1;3.2;10.4;13.0;6.9;12.7;5.3;8.1;12.1;16.8;5.9;2.5;0.0;0.0;0.0;0.0;0.0
