ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
1277;Totaal wel of niet geregistreerd;Heerhugowaard;2017;46.9;100
1278;Totaal wel of niet geregistreerd;Heerhugowaard;2018;47.7;100
1279;Totaal wel of niet geregistreerd;Heerhugowaard;2019;48.6;100
1280;Totaal wel of niet geregistreerd;Heerhugowaard;2020;49.4;100
1281;Totaal wel of niet geregistreerd;Heerlen;2014;79.2;100
1282;Totaal wel of niet geregistreerd;Heerlen;2015;78.5;100
1283;Totaal wel of niet geregistreerd;Heerlen;2016;78.6;100
1284;Totaal wel of niet geregistreerd;Heerlen;2017;78.4;100
1285;Totaal wel of niet geregistreerd;Heerlen;2018;78.0;100
1286;Totaal wel of niet geregistreerd;Heerlen;2019;78.1;100
1287;Totaal wel of niet geregistreerd;Heerlen;2020;78.3;100
1288;Totaal wel of niet geregistreerd;Heeze-Leende;2014;13.5;100
1289;Totaal wel of niet geregistreerd;Heeze-Leende;2015;13.7;100
1290;Totaal wel of niet geregistreerd;Heeze-Leende;2016;13.9;100
1291;Totaal wel of niet geregistreerd;Heeze-Leende;2017;13.9;100
1292;Totaal wel of niet geregistreerd;Heeze-Leende;2018;14.1;100
1293;Totaal wel of niet geregistreerd;Heeze-Leende;2019;14.2;100
1294;Totaal wel of niet geregistreerd;Heeze-Leende;2020;14.4;100
1295;Totaal wel of niet geregistreerd;Heiloo;2014;19.8;100
1296;Totaal wel of niet geregistreerd;Heiloo;2015;19.9;100
1297;Totaal wel of niet geregistreerd;Heiloo;2016;20.0;100
1298;Totaal wel of niet geregistreerd;Heiloo;2017;20.2;100
1299;Totaal wel of niet geregistreerd;Heiloo;2018;20.5;100
1300;Totaal wel of niet geregistreerd;Heiloo;2019;20.8;100
1301;Totaal wel of niet geregistreerd;Heiloo;2020;21.2;100
1302;Totaal wel of niet geregistreerd;Den Helder;2014;49.8;100
1303;Totaal wel of niet geregistreerd;Den Helder;2015;49.7;100
1304;Totaal wel of niet geregistreerd;Den Helder;2016;49.6;100
1305;Totaal wel of niet geregistreerd;Den Helder;2017;49.5;100
1306;Totaal wel of niet geregistreerd;Den Helder;2018;49.3;100
1307;Totaal wel of niet geregistreerd;Den Helder;2019;49.3;100
1308;Totaal wel of niet geregistreerd;Den Helder;2020;49.9;100
1309;Totaal wel of niet geregistreerd;Hellendoorn;2014;30.7;100
1310;Totaal wel of niet geregistreerd;Hellendoorn;2015;30.8;100
1311;Totaal wel of niet geregistreerd;Hellendoorn;2016;30.9;100
1312;Totaal wel of niet geregistreerd;Hellendoorn;2017;31.1;100
1313;Totaal wel of niet geregistreerd;Hellendoorn;2018;31.3;100
1314;Totaal wel of niet geregistreerd;Hellendoorn;2019;31.3;100
1315;Totaal wel of niet geregistreerd;Hellendoorn;2020;31.5;100
1316;Totaal wel of niet geregistreerd;Hellevoetsluis;2014;35.0;100
1317;Totaal wel of niet geregistreerd;Hellevoetsluis;2015;35.0;100
1318;Totaal wel of niet geregistreerd;Hellevoetsluis;2016;34.9;100
1319;Totaal wel of niet geregistreerd;Hellevoetsluis;2017;35.1;100
1320;Totaal wel of niet geregistreerd;Hellevoetsluis;2018;35.2;100
1321;Totaal wel of niet geregistreerd;Hellevoetsluis;2019;35.3;100
1322;Totaal wel of niet geregistreerd;Hellevoetsluis;2020;35.4;100
1323;Totaal wel of niet geregistreerd;Helmond;2014;76.1;100
1324;Totaal wel of niet geregistreerd;Helmond;2015;76.7;100
1325;Totaal wel of niet geregistreerd;Helmond;2016;77.4;100
1326;Totaal wel of niet geregistreerd;Helmond;2017;78.1;100
1327;Totaal wel of niet geregistreerd;Helmond;2018;78.7;100
1328;Totaal wel of niet geregistreerd;Helmond;2019;79.6;100
1329;Totaal wel of niet geregistreerd;Helmond;2020;80.6;100
1330;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2014;24.1;100
1331;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2015;24.3;100
1332;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2016;24.5;100
1333;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2017;24.9;100
1334;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2018;25.5;100
1335;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2019;25.8;100
1336;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2020;26.0;100
1337;Totaal wel of niet geregistreerd;Hengelo (O.);2014;69.9;100
1338;Totaal wel of niet geregistreerd;Hengelo (O.);2015;70.2;100
1339;Totaal wel of niet geregistreerd;Hengelo (O.);2016;70.6;100
1340;Totaal wel of niet geregistreerd;Hengelo (O.);2017;70.6;100
1341;Totaal wel of niet geregistreerd;Hengelo (O.);2018;70.8;100
1342;Totaal wel of niet geregistreerd;Hengelo (O.);2019;71.2;100
1343;Totaal wel of niet geregistreerd;Hengelo (O.);2020;71.9;100
1344;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2014;130.5;100
1345;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2015;130.9;100
1346;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2016;131.9;100
1347;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2017;132.8;100
1348;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2018;134.0;100
1349;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2019;135.1;100
1350;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2020;136.3;100
1351;Totaal wel of niet geregistreerd;Heumen;2014;14.3;100
1352;Totaal wel of niet geregistreerd;Heumen;2015;14.4;100
1353;Totaal wel of niet geregistreerd;Heumen;2016;14.5;100
1354;Totaal wel of niet geregistreerd;Heumen;2017;14.6;100
1355;Totaal wel of niet geregistreerd;Heumen;2018;14.6;100
1356;Totaal wel of niet geregistreerd;Heumen;2019;14.6;100
1357;Totaal wel of niet geregistreerd;Heumen;2020;14.6;100
1358;Totaal wel of niet geregistreerd;Heusden;2014;37.6;100
1359;Totaal wel of niet geregistreerd;Heusden;2015;37.6;100
1360;Totaal wel of niet geregistreerd;Heusden;2016;37.8;100
1361;Totaal wel of niet geregistreerd;Heusden;2017;38.0;100
1362;Totaal wel of niet geregistreerd;Heusden;2018;38.3;100
1363;Totaal wel of niet geregistreerd;Heusden;2019;38.7;100
1364;Totaal wel of niet geregistreerd;Heusden;2020;39.3;100
1365;Totaal wel of niet geregistreerd;Hillegom;2014;18.2;100
1366;Totaal wel of niet geregistreerd;Hillegom;2015;18.4;100
1367;Totaal wel of niet geregistreerd;Hillegom;2016;18.4;100
1368;Totaal wel of niet geregistreerd;Hillegom;2017;18.7;100
1369;Totaal wel of niet geregistreerd;Hillegom;2018;19.1;100
1370;Totaal wel of niet geregistreerd;Hillegom;2019;19.2;100
1371;Totaal wel of niet geregistreerd;Hillegom;2020;19.4;100
1372;Totaal wel of niet geregistreerd;Hilvarenbeek;2014;13.2;100
1373;Totaal wel of niet geregistreerd;Hilvarenbeek;2015;13.2;100
1374;Totaal wel of niet geregistreerd;Hilvarenbeek;2016;13.3;100
1375;Totaal wel of niet geregistreerd;Hilvarenbeek;2017;13.5;100
1376;Totaal wel of niet geregistreerd;Hilvarenbeek;2018;13.6;100
1377;Totaal wel of niet geregistreerd;Hilvarenbeek;2019;13.6;100
1378;Totaal wel of niet geregistreerd;Hilvarenbeek;2020;13.8;100
1379;Totaal wel of niet geregistreerd;Hilversum;2014;74.7;100
1380;Totaal wel of niet geregistreerd;Hilversum;2015;75.4;100
1381;Totaal wel of niet geregistreerd;Hilversum;2016;76.0;100
1382;Totaal wel of niet geregistreerd;Hilversum;2017;77.0;100
1383;Totaal wel of niet geregistreerd;Hilversum;2018;77.6;100
1384;Totaal wel of niet geregistreerd;Hilversum;2019;78.1;100
1385;Totaal wel of niet geregistreerd;Hilversum;2020;78.7;100
1386;Totaal wel of niet geregistreerd;Hoeksche Waard;2014;73.4;100
1387;Totaal wel of niet geregistreerd;Hoeksche Waard;2015;73.7;100
1388;Totaal wel of niet geregistreerd;Hoeksche Waard;2016;74.3;100
1389;Totaal wel of niet geregistreerd;Hoeksche Waard;2017;75.1;100
1390;Totaal wel of niet geregistreerd;Hoeksche Waard;2018;75.5;100
1391;Totaal wel of niet geregistreerd;Hoeksche Waard;2019;76.0;100
1392;Totaal wel of niet geregistreerd;Hoeksche Waard;2020;76.7;100
1393;Totaal wel of niet geregistreerd;Hof van Twente;2014;30.5;100
1394;Totaal wel of niet geregistreerd;Hof van Twente;2015;30.5;100
1395;Totaal wel of niet geregistreerd;Hof van Twente;2016;30.7;100
1396;Totaal wel of niet geregistreerd;Hof van Twente;2017;30.9;100
1397;Totaal wel of niet geregistreerd;Hof van Twente;2018;30.9;100
1398;Totaal wel of niet geregistreerd;Hof van Twente;2019;31.0;100
1399;Totaal wel of niet geregistreerd;Hof van Twente;2020;31.2;100
1400;Totaal wel of niet geregistreerd;Het Hogeland;2014;42.4;100
1401;Totaal wel of niet geregistreerd;Het Hogeland;2015;42.3;100
1402;Totaal wel of niet geregistreerd;Het Hogeland;2016;42.3;100
1403;Totaal wel of niet geregistreerd;Het Hogeland;2017;42.3;100
1404;Totaal wel of niet geregistreerd;Het Hogeland;2018;42.2;100
1405;Totaal wel of niet geregistreerd;Het Hogeland;2019;42.2;100
1406;Totaal wel of niet geregistreerd;Het Hogeland;2020;42.2;100
1407;Totaal wel of niet geregistreerd;Hollands Kroon;2014;41.2;100
1408;Totaal wel of niet geregistreerd;Hollands Kroon;2015;41.4;100
1409;Totaal wel of niet geregistreerd;Hollands Kroon;2016;41.5;100
1410;Totaal wel of niet geregistreerd;Hollands Kroon;2017;41.6;100
1411;Totaal wel of niet geregistreerd;Hollands Kroon;2018;41.8;100
1412;Totaal wel of niet geregistreerd;Hollands Kroon;2019;42.0;100
1413;Totaal wel of niet geregistreerd;Hollands Kroon;2020;42.7;100
1414;Totaal wel of niet geregistreerd;Hoogeveen;2014;46.9;100
1415;Totaal wel of niet geregistreerd;Hoogeveen;2015;47.2;100
1416;Totaal wel of niet geregistreerd;Hoogeveen;2016;47.7;100
1417;Totaal wel of niet geregistreerd;Hoogeveen;2017;47.8;100
1418;Totaal wel of niet geregistreerd;Hoogeveen;2018;48.2;100
1419;Totaal wel of niet geregistreerd;Hoogeveen;2019;48.3;100
1420;Totaal wel of niet geregistreerd;Hoogeveen;2020;48.5;100
1421;Totaal wel of niet geregistreerd;Hoorn;2014;61.6;100
1422;Totaal wel of niet geregistreerd;Hoorn;2015;61.9;100
1423;Totaal wel of niet geregistreerd;Hoorn;2016;62.3;100
1424;Totaal wel of niet geregistreerd;Hoorn;2017;62.7;100
1425;Totaal wel of niet geregistreerd;Hoorn;2018;63.1;100
1426;Totaal wel of niet geregistreerd;Hoorn;2019;63.4;100
1427;Totaal wel of niet geregistreerd;Hoorn;2020;63.7;100
1428;Totaal wel of niet geregistreerd;Horst aan de Maas;2014;36.4;100
1429;Totaal wel of niet geregistreerd;Horst aan de Maas;2015;36.5;100
1430;Totaal wel of niet geregistreerd;Horst aan de Maas;2016;36.7;100
1431;Totaal wel of niet geregistreerd;Horst aan de Maas;2017;37.2;100
1432;Totaal wel of niet geregistreerd;Horst aan de Maas;2018;37.5;100
1433;Totaal wel of niet geregistreerd;Horst aan de Maas;2019;37.6;100
1434;Totaal wel of niet geregistreerd;Horst aan de Maas;2020;37.8;100
1435;Totaal wel of niet geregistreerd;Houten;2014;40.3;100
1436;Totaal wel of niet geregistreerd;Houten;2015;40.6;100
1437;Totaal wel of niet geregistreerd;Houten;2016;40.9;100
1438;Totaal wel of niet geregistreerd;Houten;2017;41.5;100
1439;Totaal wel of niet geregistreerd;Houten;2018;42.0;100
1440;Totaal wel of niet geregistreerd;Houten;2019;42.4;100
1441;Totaal wel of niet geregistreerd;Houten;2020;42.9;100
1442;Totaal wel of niet geregistreerd;Huizen;2014;35.9;100
1443;Totaal wel of niet geregistreerd;Huizen;2015;36.0;100
1444;Totaal wel of niet geregistreerd;Huizen;2016;36.1;100
1445;Totaal wel of niet geregistreerd;Huizen;2017;36.3;100
1446;Totaal wel of niet geregistreerd;Huizen;2018;36.3;100
1447;Totaal wel of niet geregistreerd;Huizen;2019;36.3;100
1448;Totaal wel of niet geregistreerd;Huizen;2020;36.4;100
1449;Totaal wel of niet geregistreerd;Hulst;2014;24.4;100
1450;Totaal wel of niet geregistreerd;Hulst;2015;24.4;100
1451;Totaal wel of niet geregistreerd;Hulst;2016;24.5;100
1452;Totaal wel of niet geregistreerd;Hulst;2017;24.6;100
1453;Totaal wel of niet geregistreerd;Hulst;2018;24.7;100
1454;Totaal wel of niet geregistreerd;Hulst;2019;24.7;100
1455;Totaal wel of niet geregistreerd;Hulst;2020;24.8;100
1456;Totaal wel of niet geregistreerd;IJsselstein;2014;29.0;100
1457;Totaal wel of niet geregistreerd;IJsselstein;2015;29.0;100
1458;Totaal wel of niet geregistreerd;IJsselstein;2016;29.2;100
1459;Totaal wel of niet geregistreerd;IJsselstein;2017;29.5;100
1460;Totaal wel of niet geregistreerd;IJsselstein;2018;29.6;100
1461;Totaal wel of niet geregistreerd;IJsselstein;2019;29.7;100
1462;Totaal wel of niet geregistreerd;IJsselstein;2020;29.8;100
1463;Totaal wel of niet geregistreerd;Kaag en Braassem;2014;22.3;100
1464;Totaal wel of niet geregistreerd;Kaag en Braassem;2015;22.5;100
1465;Totaal wel of niet geregistreerd;Kaag en Braassem;2016;22.8;100
1466;Totaal wel of niet geregistreerd;Kaag en Braassem;2017;23.1;100
1467;Totaal wel of niet geregistreerd;Kaag en Braassem;2018;23.3;100
1468;Totaal wel of niet geregistreerd;Kaag en Braassem;2019;23.6;100
1469;Totaal wel of niet geregistreerd;Kaag en Braassem;2020;24.0;100
1470;Totaal wel of niet geregistreerd;Kampen;2014;42.6;100
1471;Totaal wel of niet geregistreerd;Kampen;2015;43.1;100
1472;Totaal wel of niet geregistreerd;Kampen;2016;43.7;100
1473;Totaal wel of niet geregistreerd;Kampen;2017;44.2;100
1474;Totaal wel of niet geregistreerd;Kampen;2018;44.9;100
1475;Totaal wel of niet geregistreerd;Kampen;2019;45.5;100
1476;Totaal wel of niet geregistreerd;Kampen;2020;46.0;100
1477;Totaal wel of niet geregistreerd;Kapelle;2014;10.6;100
1478;Totaal wel of niet geregistreerd;Kapelle;2015;10.7;100
1479;Totaal wel of niet geregistreerd;Kapelle;2016;10.8;100
1480;Totaal wel of niet geregistreerd;Kapelle;2017;10.8;100
1481;Totaal wel of niet geregistreerd;Kapelle;2018;10.9;100
1482;Totaal wel of niet geregistreerd;Kapelle;2019;11.0;100
1483;Totaal wel of niet geregistreerd;Kapelle;2020;11.0;100
1484;Totaal wel of niet geregistreerd;Katwijk;2014;53.0;100
1485;Totaal wel of niet geregistreerd;Katwijk;2015;53.8;100
1486;Totaal wel of niet geregistreerd;Katwijk;2016;54.4;100
1487;Totaal wel of niet geregistreerd;Katwijk;2017;54.8;100
1488;Totaal wel of niet geregistreerd;Katwijk;2018;55.2;100
1489;Totaal wel of niet geregistreerd;Katwijk;2019;55.7;100
1490;Totaal wel of niet geregistreerd;Katwijk;2020;56.2;100
1491;Totaal wel of niet geregistreerd;Kerkrade;2014;42.1;100
1492;Totaal wel of niet geregistreerd;Kerkrade;2015;41.9;100
1493;Totaal wel of niet geregistreerd;Kerkrade;2016;41.4;100
1494;Totaal wel of niet geregistreerd;Kerkrade;2017;41.4;100
1495;Totaal wel of niet geregistreerd;Kerkrade;2018;41.3;100
1496;Totaal wel of niet geregistreerd;Kerkrade;2019;41.2;100
1497;Totaal wel of niet geregistreerd;Kerkrade;2020;41.2;100
1498;Totaal wel of niet geregistreerd;Koggenland;2014;19.3;100
1499;Totaal wel of niet geregistreerd;Koggenland;2015;19.3;100
1500;Totaal wel of niet geregistreerd;Koggenland;2016;19.5;100
1501;Totaal wel of niet geregistreerd;Koggenland;2017;19.6;100
1502;Totaal wel of niet geregistreerd;Koggenland;2018;19.8;100
1503;Totaal wel of niet geregistreerd;Koggenland;2019;19.8;100
1504;Totaal wel of niet geregistreerd;Koggenland;2020;19.9;100
1505;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2014;24.8;100
1506;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2015;25.0;100
1507;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2016;25.1;100
1508;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2017;25.2;100
1509;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2018;25.3;100
1510;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2019;25.5;100
1511;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2020;25.6;100
1512;Totaal wel of niet geregistreerd;Krimpenerwaard;2014;46.6;100
1513;Totaal wel of niet geregistreerd;Krimpenerwaard;2015;46.9;100
1514;Totaal wel of niet geregistreerd;Krimpenerwaard;2016;47.4;100
1515;Totaal wel of niet geregistreerd;Krimpenerwaard;2017;47.9;100
1516;Totaal wel of niet geregistreerd;Krimpenerwaard;2018;48.4;100
1517;Totaal wel of niet geregistreerd;Krimpenerwaard;2019;48.7;100
1518;Totaal wel of niet geregistreerd;Krimpenerwaard;2020;49.0;100
1519;Totaal wel of niet geregistreerd;Laarbeek;2014;18.9;100
1520;Totaal wel of niet geregistreerd;Laarbeek;2015;19.1;100
1521;Totaal wel of niet geregistreerd;Laarbeek;2016;19.2;100
1522;Totaal wel of niet geregistreerd;Laarbeek;2017;19.3;100
1523;Totaal wel of niet geregistreerd;Laarbeek;2018;19.5;100
1524;Totaal wel of niet geregistreerd;Laarbeek;2019;19.7;100
1525;Totaal wel of niet geregistreerd;Laarbeek;2020;19.9;100
1526;Totaal wel of niet geregistreerd;Landerd;2014;13.2;100
1527;Totaal wel of niet geregistreerd;Landerd;2015;13.3;100
1528;Totaal wel of niet geregistreerd;Landerd;2016;13.4;100
1529;Totaal wel of niet geregistreerd;Landerd;2017;13.4;100
1530;Totaal wel of niet geregistreerd;Landerd;2018;13.4;100
1531;Totaal wel of niet geregistreerd;Landerd;2019;13.7;100
1532;Totaal wel of niet geregistreerd;Landerd;2020;13.8;100
1533;Totaal wel of niet geregistreerd;Landgraaf;2014;33.8;100
1534;Totaal wel of niet geregistreerd;Landgraaf;2015;33.7;100
1535;Totaal wel of niet geregistreerd;Landgraaf;2016;33.7;100
1536;Totaal wel of niet geregistreerd;Landgraaf;2017;33.8;100
1537;Totaal wel of niet geregistreerd;Landgraaf;2018;33.9;100
1538;Totaal wel of niet geregistreerd;Landgraaf;2019;33.8;100
1539;Totaal wel of niet geregistreerd;Landgraaf;2020;33.7;100
1540;Totaal wel of niet geregistreerd;Landsmeer;2014;9.2;100
1541;Totaal wel of niet geregistreerd;Landsmeer;2015;9.5;100
1542;Totaal wel of niet geregistreerd;Landsmeer;2016;9.6;100
1543;Totaal wel of niet geregistreerd;Landsmeer;2017;9.8;100
1544;Totaal wel of niet geregistreerd;Landsmeer;2018;9.9;100
1545;Totaal wel of niet geregistreerd;Landsmeer;2019;9.9;100
1546;Totaal wel of niet geregistreerd;Landsmeer;2020;9.9;100
1547;Totaal wel of niet geregistreerd;Langedijk;2014;23.1;100
1548;Totaal wel of niet geregistreerd;Langedijk;2015;23.5;100
1549;Totaal wel of niet geregistreerd;Langedijk;2016;23.7;100
1550;Totaal wel of niet geregistreerd;Langedijk;2017;23.9;100
1551;Totaal wel of niet geregistreerd;Langedijk;2018;24.2;100
1552;Totaal wel of niet geregistreerd;Langedijk;2019;24.4;100
1553;Totaal wel of niet geregistreerd;Langedijk;2020;24.6;100
1554;Totaal wel of niet geregistreerd;Lansingerland;2014;46.7;100
1555;Totaal wel of niet geregistreerd;Lansingerland;2015;47.7;100
1556;Totaal wel of niet geregistreerd;Lansingerland;2016;48.7;100
1557;Totaal wel of niet geregistreerd;Lansingerland;2017;49.6;100
1558;Totaal wel of niet geregistreerd;Lansingerland;2018;50.6;100
1559;Totaal wel of niet geregistreerd;Lansingerland;2019;51.0;100
1560;Totaal wel of niet geregistreerd;Lansingerland;2020;51.9;100
1561;Totaal wel of niet geregistreerd;Laren (NH.);2014;9.6;100
1562;Totaal wel of niet geregistreerd;Laren (NH.);2015;9.6;100
1563;Totaal wel of niet geregistreerd;Laren (NH.);2016;9.7;100
1564;Totaal wel of niet geregistreerd;Laren (NH.);2017;9.8;100
1565;Totaal wel of niet geregistreerd;Laren (NH.);2018;9.8;100
1566;Totaal wel of niet geregistreerd;Laren (NH.);2019;9.9;100
1567;Totaal wel of niet geregistreerd;Laren (NH.);2020;9.9;100
1568;Totaal wel of niet geregistreerd;Leeuwarden;2014;105.8;100
1569;Totaal wel of niet geregistreerd;Leeuwarden;2015;106.2;100
1570;Totaal wel of niet geregistreerd;Leeuwarden;2016;106.5;100
1571;Totaal wel of niet geregistreerd;Leeuwarden;2017;107.3;100
1572;Totaal wel of niet geregistreerd;Leeuwarden;2018;107.5;100
1573;Totaal wel of niet geregistreerd;Leeuwarden;2019;108.2;100
1574;Totaal wel of niet geregistreerd;Leeuwarden;2020;109.3;100
1575;Totaal wel of niet geregistreerd;Leiden;2014;107.4;100
1576;Totaal wel of niet geregistreerd;Leiden;2015;107.9;100
1577;Totaal wel of niet geregistreerd;Leiden;2016;108.9;100
1578;Totaal wel of niet geregistreerd;Leiden;2017;110.0;100
1579;Totaal wel of niet geregistreerd;Leiden;2018;110.9;100
1580;Totaal wel of niet geregistreerd;Leiden;2019;111.7;100
1581;Totaal wel of niet geregistreerd;Leiden;2020;112.2;100
1582;Totaal wel of niet geregistreerd;Leiderdorp;2014;23.3;100
1583;Totaal wel of niet geregistreerd;Leiderdorp;2015;23.4;100
1584;Totaal wel of niet geregistreerd;Leiderdorp;2016;23.5;100
1585;Totaal wel of niet geregistreerd;Leiderdorp;2017;23.6;100
1586;Totaal wel of niet geregistreerd;Leiderdorp;2018;23.7;100
1587;Totaal wel of niet geregistreerd;Leiderdorp;2019;23.7;100
1588;Totaal wel of niet geregistreerd;Leiderdorp;2020;23.7;100
1589;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2014;63.8;100
1590;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2015;64.3;100
1591;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2016;64.5;100
1592;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2017;64.8;100
1593;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2018;65.2;100
1594;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2019;65.6;100
1595;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2020;66.6;100
1596;Totaal wel of niet geregistreerd;Lelystad;2014;64.3;100
1597;Totaal wel of niet geregistreerd;Lelystad;2015;64.7;100
1598;Totaal wel of niet geregistreerd;Lelystad;2016;65.2;100
1599;Totaal wel of niet geregistreerd;Lelystad;2017;65.5;100
1600;Totaal wel of niet geregistreerd;Lelystad;2018;66.1;100
1601;Totaal wel of niet geregistreerd;Lelystad;2019;66.8;100
1602;Totaal wel of niet geregistreerd;Lelystad;2020;67.6;100
1603;Totaal wel of niet geregistreerd;Leudal;2014;32.1;100
1604;Totaal wel of niet geregistreerd;Leudal;2015;32.3;100
1605;Totaal wel of niet geregistreerd;Leudal;2016;32.4;100
1606;Totaal wel of niet geregistreerd;Leudal;2017;32.2;100
1607;Totaal wel of niet geregistreerd;Leudal;2018;32.3;100
1608;Totaal wel of niet geregistreerd;Leudal;2019;32.2;100
1609;Totaal wel of niet geregistreerd;Leudal;2020;32.4;100
1610;Totaal wel of niet geregistreerd;Leusden;2014;25.0;100
1611;Totaal wel of niet geregistreerd;Leusden;2015;25.1;100
1612;Totaal wel of niet geregistreerd;Leusden;2016;25.4;100
1613;Totaal wel of niet geregistreerd;Leusden;2017;25.7;100
1614;Totaal wel of niet geregistreerd;Leusden;2018;25.9;100
1615;Totaal wel of niet geregistreerd;Leusden;2019;26.1;100
1616;Totaal wel of niet geregistreerd;Leusden;2020;26.5;100
1617;Totaal wel of niet geregistreerd;Lingewaard;2014;39.4;100
1618;Totaal wel of niet geregistreerd;Lingewaard;2015;39.6;100
1619;Totaal wel of niet geregistreerd;Lingewaard;2016;39.9;100
1620;Totaal wel of niet geregistreerd;Lingewaard;2017;40.3;100
1621;Totaal wel of niet geregistreerd;Lingewaard;2018;40.5;100
1622;Totaal wel of niet geregistreerd;Lingewaard;2019;40.7;100
1623;Totaal wel of niet geregistreerd;Lingewaard;2020;40.9;100
1624;Totaal wel of niet geregistreerd;Lisse;2014;19.4;100
1625;Totaal wel of niet geregistreerd;Lisse;2015;19.6;100
1626;Totaal wel of niet geregistreerd;Lisse;2016;19.8;100
1627;Totaal wel of niet geregistreerd;Lisse;2017;20.0;100
1628;Totaal wel of niet geregistreerd;Lisse;2018;19.9;100
1629;Totaal wel of niet geregistreerd;Lisse;2019;20.0;100
1630;Totaal wel of niet geregistreerd;Lisse;2020;20.2;100
1631;Totaal wel of niet geregistreerd;Lochem;2014;29.4;100
1632;Totaal wel of niet geregistreerd;Lochem;2015;29.5;100
1633;Totaal wel of niet geregistreerd;Lochem;2016;29.6;100
1634;Totaal wel of niet geregistreerd;Lochem;2017;29.9;100
1635;Totaal wel of niet geregistreerd;Lochem;2018;29.9;100
1636;Totaal wel of niet geregistreerd;Lochem;2019;30.1;100
1637;Totaal wel of niet geregistreerd;Lochem;2020;30.3;100
1638;Totaal wel of niet geregistreerd;Loon op Zand;2014;20.2;100
1639;Totaal wel of niet geregistreerd;Loon op Zand;2015;20.2;100
1640;Totaal wel of niet geregistreerd;Loon op Zand;2016;20.2;100
1641;Totaal wel of niet geregistreerd;Loon op Zand;2017;20.4;100
1642;Totaal wel of niet geregistreerd;Loon op Zand;2018;20.5;100
1643;Totaal wel of niet geregistreerd;Loon op Zand;2019;20.7;100
1644;Totaal wel of niet geregistreerd;Loon op Zand;2020;20.7;100
1645;Totaal wel of niet geregistreerd;Lopik;2014;11.9;100
1646;Totaal wel of niet geregistreerd;Lopik;2015;12.1;100
1647;Totaal wel of niet geregistreerd;Lopik;2016;12.2;100
1648;Totaal wel of niet geregistreerd;Lopik;2017;12.3;100
1649;Totaal wel of niet geregistreerd;Lopik;2018;12.5;100
1650;Totaal wel of niet geregistreerd;Lopik;2019;12.6;100
1651;Totaal wel of niet geregistreerd;Lopik;2020;12.6;100
1652;Totaal wel of niet geregistreerd;Loppersum;2014;8.8;100
1653;Totaal wel of niet geregistreerd;Loppersum;2015;8.8;100
1654;Totaal wel of niet geregistreerd;Loppersum;2016;8.8;100
1655;Totaal wel of niet geregistreerd;Loppersum;2017;8.7;100
1656;Totaal wel of niet geregistreerd;Loppersum;2018;8.6;100
1657;Totaal wel of niet geregistreerd;Loppersum;2019;8.5;100
1658;Totaal wel of niet geregistreerd;Loppersum;2020;8.4;100
1659;Totaal wel of niet geregistreerd;Losser;2014;19.6;100
1660;Totaal wel of niet geregistreerd;Losser;2015;19.7;100
1661;Totaal wel of niet geregistreerd;Losser;2016;19.7;100
1662;Totaal wel of niet geregistreerd;Losser;2017;19.8;100
1663;Totaal wel of niet geregistreerd;Losser;2018;19.9;100
1664;Totaal wel of niet geregistreerd;Losser;2019;20.0;100
1665;Totaal wel of niet geregistreerd;Losser;2020;20.1;100
1666;Totaal wel of niet geregistreerd;Maasdriel;2014;20.9;100
1667;Totaal wel of niet geregistreerd;Maasdriel;2015;21.0;100
1668;Totaal wel of niet geregistreerd;Maasdriel;2016;21.0;100
1669;Totaal wel of niet geregistreerd;Maasdriel;2017;21.1;100
1670;Totaal wel of niet geregistreerd;Maasdriel;2018;21.3;100
1671;Totaal wel of niet geregistreerd;Maasdriel;2019;21.6;100
