ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
2191;Totaal;Hollands Kroon;2e halfjaar 2019;1370.0;1425.0;1055.0
2192;Totaal;Hollands Kroon;2019;2045.0;2245.0;1530.0
2193;Totaal;Hollands Kroon;1e halfjaar 2020;2040.0;380.0;250.0
2194;Totaal;Hollands Kroon;2e halfjaar 2020;2170.0;395.0;320.0
2195;Totaal;Hollands Kroon;2020;2040.0;775.0;570.0
2196;Totaal;Hollands Kroon;1e halfjaar 2021;2200.0;450.0;265.0
2197;Totaal;Hollands Kroon;2e halfjaar 2021;2385.0;390.0;335.0
2198;Totaal;Hollands Kroon;2021;2200.0;840.0;595.0
2199;Totaal;Hollands Kroon;1e halfjaar 2022;1985.0;480.0;310.0
2200;Totaal;Hollands Kroon;2e halfjaar 2022;2155.0;455.0;450.0
2201;Totaal;Hollands Kroon;2022;1985.0;935.0;760.0
2202;Totaal;Hollands Kroon;1e halfjaar 2023;1230.0;920.0;340.0
2203;Totaal;Hollands Kroon;2e halfjaar 2023;1805.0;655.0;380.0
2204;Totaal;Hollands Kroon;2023;1230.0;1575.0;720.0
2205;Totaal;Hoogeveen;1e halfjaar 2019;8205.0;2860.0;2055.0
2206;Totaal;Hoogeveen;2e halfjaar 2019;5340.0;2550.0;2310.0
2207;Totaal;Hoogeveen;2019;8205.0;5410.0;4365.0
2208;Totaal;Hoogeveen;1e halfjaar 2020;6730.0;1000.0;815.0
2209;Totaal;Hoogeveen;2e halfjaar 2020;6915.0;635.0;1270.0
2210;Totaal;Hoogeveen;2020;6730.0;1635.0;2085.0
2211;Totaal;Hoogeveen;1e halfjaar 2021;6240.0;1295.0;810.0
2212;Totaal;Hoogeveen;2e halfjaar 2021;6720.0;665.0;1060.0
2213;Totaal;Hoogeveen;2021;6240.0;1960.0;1870.0
2214;Totaal;Hoogeveen;1e halfjaar 2022;6300.0;940.0;760.0
2215;Totaal;Hoogeveen;2e halfjaar 2022;6480.0;810.0;830.0
2216;Totaal;Hoogeveen;2022;6300.0;1750.0;1590.0
2217;Totaal;Hoogeveen;1e halfjaar 2023;6460.0;965.0;710.0
2218;Totaal;Hoogeveen;2e halfjaar 2023;6720.0;595.0;800.0
2219;Totaal;Hoogeveen;2023;6460.0;1560.0;1510.0
2220;Totaal;Hoorn;1e halfjaar 2019;8455.0;2385.0;1735.0
2221;Totaal;Hoorn;2e halfjaar 2019;5715.0;4100.0;8665.0
2222;Totaal;Hoorn;2019;8455.0;6485.0;10400.0
2223;Totaal;Hoorn;1e halfjaar 2020;4715.0;4980.0;1590.0
2224;Totaal;Hoorn;2e halfjaar 2020;8105.0;1435.0;2670.0
2225;Totaal;Hoorn;2020;4715.0;6410.0;4260.0
2226;Totaal;Hoorn;1e halfjaar 2021;5520.0;2085.0;835.0
2227;Totaal;Hoorn;2e halfjaar 2021;6770.0;1000.0;1120.0
2228;Totaal;Hoorn;2021;5520.0;3090.0;1955.0
2229;Totaal;Hoorn;1e halfjaar 2022;6570.0;1220.0;770.0
2230;Totaal;Hoorn;2e halfjaar 2022;7015.0;1095.0;1135.0
2231;Totaal;Hoorn;2022;6570.0;2315.0;1905.0
2232;Totaal;Hoorn;1e halfjaar 2023;6835.0;1395.0;905.0
2233;Totaal;Hoorn;2e halfjaar 2023;7320.0;1050.0;1250.0
2234;Totaal;Hoorn;2023;6835.0;2445.0;2155.0
2235;Totaal;Horst aan de Maas;1e halfjaar 2019;2440.0;860.0;545.0
2236;Totaal;Horst aan de Maas;2e halfjaar 2019;1545.0;770.0;870.0
2237;Totaal;Horst aan de Maas;2019;2440.0;1630.0;1415.0
2238;Totaal;Horst aan de Maas;1e halfjaar 2020;2445.0;550.0;510.0
2239;Totaal;Horst aan de Maas;2e halfjaar 2020;2490.0;595.0;695.0
2240;Totaal;Horst aan de Maas;2020;2445.0;1150.0;1205.0
2241;Totaal;Horst aan de Maas;1e halfjaar 2021;2365.0;695.0;455.0
2242;Totaal;Horst aan de Maas;2e halfjaar 2021;2605.0;560.0;1715.0
2243;Totaal;Horst aan de Maas;2021;2365.0;1260.0;2170.0
2244;Totaal;Horst aan de Maas;1e halfjaar 2022;1390.0;1655.0;585.0
2245;Totaal;Horst aan de Maas;2e halfjaar 2022;2460.0;640.0;715.0
2246;Totaal;Horst aan de Maas;2022;1390.0;2295.0;1300.0
2247;Totaal;Horst aan de Maas;1e halfjaar 2023;2380.0;765.0;510.0
2248;Totaal;Horst aan de Maas;2e halfjaar 2023;2635.0;525.0;605.0
2249;Totaal;Horst aan de Maas;2023;2380.0;1290.0;1115.0
2250;Totaal;Houten;1e halfjaar 2019;3200.0;790.0;575.0
2251;Totaal;Houten;2e halfjaar 2019;2165.0;735.0;625.0
2252;Totaal;Houten;2019;3200.0;1525.0;1195.0
2253;Totaal;Houten;1e halfjaar 2020;2050.0;375.0;225.0
2254;Totaal;Houten;2e halfjaar 2020;2200.0;350.0;970.0
2255;Totaal;Houten;2020;2050.0;725.0;1195.0
2256;Totaal;Houten;1e halfjaar 2021;1465.0;1160.0;335.0
2257;Totaal;Houten;2e halfjaar 2021;2285.0;450.0;350.0
2258;Totaal;Houten;2021;1465.0;1610.0;685.0
2259;Totaal;Houten;1e halfjaar 2022;2295.0;420.0;315.0
2260;Totaal;Houten;2e halfjaar 2022;2400.0;415.0;460.0
2261;Totaal;Houten;2022;2295.0;835.0;775.0
2262;Totaal;Houten;1e halfjaar 2023;2290.0;500.0;415.0
2263;Totaal;Houten;2e halfjaar 2023;2375.0;420.0;545.0
2264;Totaal;Houten;2023;2290.0;920.0;960.0
2265;Totaal;Huizen;1e halfjaar 2019;1120.0;470.0;405.0
2266;Totaal;Huizen;2e halfjaar 2019;685.0;495.0;425.0
2267;Totaal;Huizen;2019;1120.0;970.0;830.0
2268;Totaal;Huizen;1e halfjaar 2020;1920.0;425.0;165.0
2269;Totaal;Huizen;2e halfjaar 2020;2180.0;610.0;485.0
2270;Totaal;Huizen;2020;1920.0;1035.0;655.0
2271;Totaal;Huizen;1e halfjaar 2021;2295.0;430.0;425.0
2272;Totaal;Huizen;2e halfjaar 2021;2300.0;430.0;450.0
2273;Totaal;Huizen;2021;2295.0;860.0;875.0
2274;Totaal;Huizen;1e halfjaar 2022;2555.0;685.0;305.0
2275;Totaal;Huizen;2e halfjaar 2022;2935.0;420.0;445.0
2276;Totaal;Huizen;2022;2555.0;1105.0;750.0
2277;Totaal;Huizen;1e halfjaar 2023;2705.0;615.0;375.0
2278;Totaal;Huizen;2e halfjaar 2023;2940.0;465.0;430.0
2279;Totaal;Huizen;2023;2705.0;1080.0;805.0
2280;Totaal;Hulst;1e halfjaar 2019;1575.0;385.0;315.0
2281;Totaal;Hulst;2e halfjaar 2019;985.0;470.0;365.0
2282;Totaal;Hulst;2019;1575.0;860.0;680.0
2283;Totaal;Hulst;1e halfjaar 2020;1620.0;280.0;175.0
2284;Totaal;Hulst;2e halfjaar 2020;1730.0;220.0;230.0
2285;Totaal;Hulst;2020;1620.0;500.0;405.0
2286;Totaal;Hulst;1e halfjaar 2021;1625.0;315.0;225.0
2287;Totaal;Hulst;2e halfjaar 2021;1715.0;205.0;265.0
2288;Totaal;Hulst;2021;1625.0;520.0;490.0
2289;Totaal;Hulst;1e halfjaar 2022;1595.0;320.0;240.0
2290;Totaal;Hulst;2e halfjaar 2022;1675.0;230.0;390.0
2291;Totaal;Hulst;2022;1595.0;550.0;630.0
2292;Totaal;Hulst;1e halfjaar 2023;1490.0;250.0;210.0
2293;Totaal;Hulst;2e halfjaar 2023;1530.0;230.0;250.0
2294;Totaal;Hulst;2023;1490.0;480.0;460.0
2295;Totaal;IJsselstein;1e halfjaar 2019;1080.0;2975.0;1650.0
2296;Totaal;IJsselstein;2e halfjaar 2019;745.0;670.0;1925.0
2297;Totaal;IJsselstein;2019;1080.0;3645.0;3575.0
2298;Totaal;IJsselstein;1e halfjaar 2020;1195.0;1710.0;285.0
2299;Totaal;IJsselstein;2e halfjaar 2020;2620.0;350.0;1725.0
2300;Totaal;IJsselstein;2020;1195.0;2060.0;2010.0
2301;Totaal;IJsselstein;1e halfjaar 2021;1245.0;1745.0;305.0
2302;Totaal;IJsselstein;2e halfjaar 2021;;;
2303;Totaal;IJsselstein;2021;;;
2304;Totaal;IJsselstein;1e halfjaar 2022;1720.0;395.0;345.0
2305;Totaal;IJsselstein;2e halfjaar 2022;1770.0;310.0;335.0
2306;Totaal;IJsselstein;2022;1720.0;700.0;680.0
2307;Totaal;IJsselstein;1e halfjaar 2023;1690.0;385.0;325.0
2308;Totaal;IJsselstein;2e halfjaar 2023;1755.0;320.0;360.0
2309;Totaal;IJsselstein;2023;1690.0;710.0;685.0
2310;Totaal;Kaag en Braassem;1e halfjaar 2019;;;
2311;Totaal;Kaag en Braassem;2e halfjaar 2019;;;
2312;Totaal;Kaag en Braassem;2019;;;
2313;Totaal;Kaag en Braassem;1e halfjaar 2020;;;
2314;Totaal;Kaag en Braassem;2e halfjaar 2020;;;
2315;Totaal;Kaag en Braassem;2020;;;
2316;Totaal;Kaag en Braassem;1e halfjaar 2021;;;
2317;Totaal;Kaag en Braassem;2e halfjaar 2021;;;
2318;Totaal;Kaag en Braassem;2021;;;
2319;Totaal;Kaag en Braassem;1e halfjaar 2022;;;
2320;Totaal;Kaag en Braassem;2e halfjaar 2022;;;
2321;Totaal;Kaag en Braassem;2022;;;
2322;Totaal;Kaag en Braassem;1e halfjaar 2023;;;
2323;Totaal;Kaag en Braassem;2e halfjaar 2023;;;
2324;Totaal;Kaag en Braassem;2023;;;
2325;Totaal;Kampen;1e halfjaar 2019;2280.0;1420.0;955.0
2326;Totaal;Kampen;2e halfjaar 2019;1210.0;1115.0;795.0
2327;Totaal;Kampen;2019;2280.0;2535.0;1750.0
2328;Totaal;Kampen;1e halfjaar 2020;3020.0;510.0;375.0
2329;Totaal;Kampen;2e halfjaar 2020;3155.0;375.0;1170.0
2330;Totaal;Kampen;2020;3020.0;885.0;1550.0
2331;Totaal;Kampen;1e halfjaar 2021;1515.0;1905.0;350.0
2332;Totaal;Kampen;2e halfjaar 2021;3065.0;435.0;470.0
2333;Totaal;Kampen;2021;1515.0;2340.0;825.0
2334;Totaal;Kampen;1e halfjaar 2022;2985.0;600.0;365.0
2335;Totaal;Kampen;2e halfjaar 2022;3225.0;470.0;465.0
2336;Totaal;Kampen;2022;2985.0;1070.0;830.0
2337;Totaal;Kampen;1e halfjaar 2023;3150.0;655.0;430.0
2338;Totaal;Kampen;2e halfjaar 2023;3370.0;420.0;520.0
2339;Totaal;Kampen;2023;3150.0;1075.0;955.0
2340;Totaal;Kapelle;1e halfjaar 2019;1490.0;245.0;165.0
2341;Totaal;Kapelle;2e halfjaar 2019;1145.0;195.0;495.0
2342;Totaal;Kapelle;2019;1490.0;440.0;655.0
2343;Totaal;Kapelle;1e halfjaar 2020;855.0;570.0;140.0
2344;Totaal;Kapelle;2e halfjaar 2020;1285.0;150.0;110.0
2345;Totaal;Kapelle;2020;855.0;720.0;250.0
2346;Totaal;Kapelle;1e halfjaar 2021;1310.0;165.0;135.0
2347;Totaal;Kapelle;2e halfjaar 2021;1335.0;145.0;155.0
2348;Totaal;Kapelle;2021;1310.0;310.0;290.0
2349;Totaal;Kapelle;1e halfjaar 2022;1310.0;160.0;155.0
2350;Totaal;Kapelle;2e halfjaar 2022;1315.0;195.0;125.0
2351;Totaal;Kapelle;2022;1310.0;355.0;280.0
2352;Totaal;Kapelle;1e halfjaar 2023;1375.0;175.0;165.0
2353;Totaal;Kapelle;2e halfjaar 2023;1385.0;185.0;165.0
2354;Totaal;Kapelle;2023;1375.0;360.0;330.0
2355;Totaal;Katwijk;1e halfjaar 2019;4285.0;1010.0;730.0
2356;Totaal;Katwijk;2e halfjaar 2019;3405.0;1335.0;3175.0
2357;Totaal;Katwijk;2019;4285.0;2345.0;3905.0
2358;Totaal;Katwijk;1e halfjaar 2020;3580.0;745.0;585.0
2359;Totaal;Katwijk;2e halfjaar 2020;3740.0;550.0;1340.0
2360;Totaal;Katwijk;2020;3580.0;1295.0;1925.0
2361;Totaal;Katwijk;1e halfjaar 2021;2970.0;1230.0;540.0
2362;Totaal;Katwijk;2e halfjaar 2021;3660.0;570.0;785.0
2363;Totaal;Katwijk;2021;2970.0;1800.0;1325.0
2364;Totaal;Katwijk;1e halfjaar 2022;4600.0;1070.0;690.0
2365;Totaal;Katwijk;2e halfjaar 2022;4985.0;895.0;1250.0
2366;Totaal;Katwijk;2022;4600.0;1970.0;1940.0
2367;Totaal;Katwijk;1e halfjaar 2023;4670.0;1300.0;735.0
2368;Totaal;Katwijk;2e halfjaar 2023;5235.0;770.0;1030.0
2369;Totaal;Katwijk;2023;4670.0;2070.0;1765.0
2370;Totaal;Kerkrade;1e halfjaar 2019;2635.0;2100.0;1595.0
2371;Totaal;Kerkrade;2e halfjaar 2019;1160.0;1520.0;1950.0
2372;Totaal;Kerkrade;2019;2635.0;3620.0;3545.0
2373;Totaal;Kerkrade;1e halfjaar 2020;1200.0;2465.0;500.0
2374;Totaal;Kerkrade;2e halfjaar 2020;3165.0;655.0;3720.0
2375;Totaal;Kerkrade;2020;1200.0;3120.0;4220.0
2376;Totaal;Kerkrade;1e halfjaar 2021;3735.0;4175.0;805.0
2377;Totaal;Kerkrade;2e halfjaar 2021;7110.0;910.0;1135.0
2378;Totaal;Kerkrade;2021;3735.0;5085.0;1940.0
2379;Totaal;Kerkrade;1e halfjaar 2022;6805.0;1170.0;925.0
2380;Totaal;Kerkrade;2e halfjaar 2022;7055.0;915.0;1085.0
2381;Totaal;Kerkrade;2022;6805.0;2085.0;2010.0
2382;Totaal;Kerkrade;1e halfjaar 2023;6850.0;1285.0;860.0
2383;Totaal;Kerkrade;2e halfjaar 2023;7270.0;900.0;1155.0
2384;Totaal;Kerkrade;2023;6850.0;2185.0;2015.0
2385;Totaal;Koggenland;1e halfjaar 2019;1330.0;585.0;280.0
2386;Totaal;Koggenland;2e halfjaar 2019;730.0;375.0;675.0
2387;Totaal;Koggenland;2019;1330.0;960.0;955.0
2388;Totaal;Koggenland;1e halfjaar 2020;960.0;515.0;335.0
2389;Totaal;Koggenland;2e halfjaar 2020;1140.0;350.0;520.0
2390;Totaal;Koggenland;2020;960.0;870.0;855.0
2391;Totaal;Koggenland;1e halfjaar 2021;995.0;330.0;180.0
2392;Totaal;Koggenland;2e halfjaar 2021;1140.0;280.0;290.0
2393;Totaal;Koggenland;2021;995.0;610.0;470.0
2394;Totaal;Koggenland;1e halfjaar 2022;1160.0;255.0;185.0
2395;Totaal;Koggenland;2e halfjaar 2022;1230.0;230.0;275.0
2396;Totaal;Koggenland;2022;1160.0;485.0;460.0
2397;Totaal;Koggenland;1e halfjaar 2023;1245.0;255.0;230.0
2398;Totaal;Koggenland;2e halfjaar 2023;1270.0;280.0;285.0
2399;Totaal;Koggenland;2023;1245.0;535.0;510.0
2400;Totaal;Krimpen aan den IJssel;1e halfjaar 2019;2980.0;875.0;595.0
2401;Totaal;Krimpen aan den IJssel;2e halfjaar 2019;2120.0;730.0;570.0
2402;Totaal;Krimpen aan den IJssel;2019;2980.0;1605.0;1170.0
2403;Totaal;Krimpen aan den IJssel;1e halfjaar 2020;2285.0;400.0;280.0
2404;Totaal;Krimpen aan den IJssel;2e halfjaar 2020;2405.0;295.0;825.0
2405;Totaal;Krimpen aan den IJssel;2020;2285.0;695.0;1100.0
2406;Totaal;Krimpen aan den IJssel;1e halfjaar 2021;1755.0;920.0;310.0
2407;Totaal;Krimpen aan den IJssel;2e halfjaar 2021;2360.0;350.0;400.0
2408;Totaal;Krimpen aan den IJssel;2021;1755.0;1275.0;715.0
2409;Totaal;Krimpen aan den IJssel;1e halfjaar 2022;1755.0;915.0;275.0
2410;Totaal;Krimpen aan den IJssel;2e halfjaar 2022;2395.0;340.0;330.0
2411;Totaal;Krimpen aan den IJssel;2022;1755.0;1255.0;600.0
2412;Totaal;Krimpen aan den IJssel;1e halfjaar 2023;2285.0;380.0;295.0
2413;Totaal;Krimpen aan den IJssel;2e halfjaar 2023;2375.0;350.0;315.0
2414;Totaal;Krimpen aan den IJssel;2023;2285.0;730.0;610.0
2415;Totaal;Krimpenerwaard;1e halfjaar 2019;4170.0;1205.0;975.0
2416;Totaal;Krimpenerwaard;2e halfjaar 2019;2845.0;1085.0;970.0
2417;Totaal;Krimpenerwaard;2019;4170.0;2290.0;1945.0
2418;Totaal;Krimpenerwaard;1e halfjaar 2020;4150.0;705.0;515.0
2419;Totaal;Krimpenerwaard;2e halfjaar 2020;4345.0;525.0;2335.0
2420;Totaal;Krimpenerwaard;2020;4150.0;1230.0;2845.0
2421;Totaal;Krimpenerwaard;1e halfjaar 2021;2550.0;2375.0;535.0
2422;Totaal;Krimpenerwaard;2e halfjaar 2021;4390.0;610.0;1365.0
2423;Totaal;Krimpenerwaard;2021;2550.0;2985.0;1905.0
2424;Totaal;Krimpenerwaard;1e halfjaar 2022;3585.0;1305.0;580.0
2425;Totaal;Krimpenerwaard;2e halfjaar 2022;4315.0;495.0;715.0
2426;Totaal;Krimpenerwaard;2022;3585.0;1805.0;1300.0
2427;Totaal;Krimpenerwaard;1e halfjaar 2023;4155.0;635.0;435.0
2428;Totaal;Krimpenerwaard;2e halfjaar 2023;4355.0;485.0;720.0
2429;Totaal;Krimpenerwaard;2023;4155.0;1120.0;1155.0
2430;Totaal;Laarbeek;1e halfjaar 2019;2475.0;505.0;285.0
2431;Totaal;Laarbeek;2e halfjaar 2019;1950.0;565.0;525.0
2432;Totaal;Laarbeek;2019;2475.0;1070.0;810.0
2433;Totaal;Laarbeek;1e halfjaar 2020;1915.0;165.0;200.0
2434;Totaal;Laarbeek;2e halfjaar 2020;1880.0;135.0;215.0
2435;Totaal;Laarbeek;2020;1915.0;300.0;415.0
2436;Totaal;Laarbeek;1e halfjaar 2021;1760.0;170.0;170.0
2437;Totaal;Laarbeek;2e halfjaar 2021;1760.0;185.0;485.0
2438;Totaal;Laarbeek;2021;1760.0;355.0;655.0
2439;Totaal;Laarbeek;1e halfjaar 2022;1435.0;470.0;185.0
2440;Totaal;Laarbeek;2e halfjaar 2022;1720.0;175.0;190.0
2441;Totaal;Laarbeek;2022;1435.0;645.0;380.0
2442;Totaal;Laarbeek;1e halfjaar 2023;1705.0;185.0;165.0
2443;Totaal;Laarbeek;2e halfjaar 2023;1720.0;175.0;200.0
2444;Totaal;Laarbeek;2023;1705.0;360.0;365.0
2445;Totaal;Land van Cuijk;1e halfjaar 2019;;;
2446;Totaal;Land van Cuijk;2e halfjaar 2019;;;
2447;Totaal;Land van Cuijk;2019;;;
2448;Totaal;Land van Cuijk;1e halfjaar 2020;;;
2449;Totaal;Land van Cuijk;2e halfjaar 2020;;;
2450;Totaal;Land van Cuijk;2020;;;
2451;Totaal;Land van Cuijk;1e halfjaar 2021;;;
2452;Totaal;Land van Cuijk;2e halfjaar 2021;;;
2453;Totaal;Land van Cuijk;2021;;;
2454;Totaal;Land van Cuijk;1e halfjaar 2022;;7600.0;735.0
2455;Totaal;Land van Cuijk;2e halfjaar 2022;6870.0;955.0;925.0
2456;Totaal;Land van Cuijk;2022;;8555.0;1660.0
2457;Totaal;Land van Cuijk;1e halfjaar 2023;6315.0;1070.0;800.0
2458;Totaal;Land van Cuijk;2e halfjaar 2023;6585.0;995.0;1055.0
2459;Totaal;Land van Cuijk;2023;6315.0;2065.0;1855.0
2460;Totaal;Landerd;1e halfjaar 2019;330.0;175.0;110.0
2461;Totaal;Landerd;2e halfjaar 2019;235.0;130.0;275.0
2462;Totaal;Landerd;2019;330.0;305.0;385.0
2463;Totaal;Landerd;1e halfjaar 2020;340.0;455.0;85.0
2464;Totaal;Landerd;2e halfjaar 2020;710.0;145.0;135.0
2465;Totaal;Landerd;2020;340.0;605.0;220.0
2466;Totaal;Landerd;1e halfjaar 2021;845.0;145.0;85.0
2467;Totaal;Landerd;2e halfjaar 2021;905.0;115.0;1015.0
2468;Totaal;Landerd;2021;845.0;260.0;1100.0
2469;Totaal;Landerd;1e halfjaar 2022;;;
2470;Totaal;Landerd;2e halfjaar 2022;;;
2471;Totaal;Landerd;2022;;;
2472;Totaal;Landerd;1e halfjaar 2023;;;
2473;Totaal;Landerd;2e halfjaar 2023;;;
2474;Totaal;Landerd;2023;;;
2475;Totaal;Landgraaf;1e halfjaar 2019;5420.0;1095.0;765.0
2476;Totaal;Landgraaf;2e halfjaar 2019;3900.0;865.0;1430.0
2477;Totaal;Landgraaf;2019;5420.0;1960.0;2195.0
2478;Totaal;Landgraaf;1e halfjaar 2020;3905.0;670.0;395.0
2479;Totaal;Landgraaf;2e halfjaar 2020;4180.0;560.0;1060.0
2480;Totaal;Landgraaf;2020;3905.0;1230.0;1455.0
2481;Totaal;Landgraaf;1e halfjaar 2021;3035.0;2395.0;660.0
2482;Totaal;Landgraaf;2e halfjaar 2021;4765.0;735.0;660.0
2483;Totaal;Landgraaf;2021;3035.0;3130.0;1325.0
2484;Totaal;Landgraaf;1e halfjaar 2022;4730.0;750.0;475.0
2485;Totaal;Landgraaf;2e halfjaar 2022;5005.0;430.0;565.0
2486;Totaal;Landgraaf;2022;4730.0;1180.0;1040.0
2487;Totaal;Landgraaf;1e halfjaar 2023;4775.0;1110.0;490.0
2488;Totaal;Landgraaf;2e halfjaar 2023;;;
2489;Totaal;Landgraaf;2023;;;
2490;Totaal;Landsmeer;1e halfjaar 2019;225.0;155.0;75.0
2491;Totaal;Landsmeer;2e halfjaar 2019;;85.0;115.0
2492;Totaal;Landsmeer;2019;225.0;240.0;190.0
2493;Totaal;Landsmeer;1e halfjaar 2020;230.0;55.0;45.0
2494;Totaal;Landsmeer;2e halfjaar 2020;;;
2495;Totaal;Landsmeer;2020;;;
2496;Totaal;Landsmeer;1e halfjaar 2021;480.0;375.0;95.0
2497;Totaal;Landsmeer;2e halfjaar 2021;760.0;110.0;145.0
2498;Totaal;Landsmeer;2021;480.0;485.0;235.0
2499;Totaal;Landsmeer;1e halfjaar 2022;720.0;145.0;90.0
2500;Totaal;Landsmeer;2e halfjaar 2022;775.0;80.0;100.0
2501;Totaal;Landsmeer;2022;720.0;225.0;185.0
2502;Totaal;Landsmeer;1e halfjaar 2023;710.0;115.0;110.0
2503;Totaal;Landsmeer;2e halfjaar 2023;715.0;145.0;85.0
2504;Totaal;Landsmeer;2023;710.0;260.0;195.0
2505;Totaal;Langedijk;1e halfjaar 2019;1335.0;375.0;325.0
2506;Totaal;Langedijk;2e halfjaar 2019;760.0;780.0;430.0
2507;Totaal;Langedijk;2019;1335.0;1155.0;750.0
2508;Totaal;Langedijk;1e halfjaar 2020;1450.0;225.0;160.0
2509;Totaal;Langedijk;2e halfjaar 2020;1515.0;185.0;855.0
2510;Totaal;Langedijk;2020;1450.0;410.0;1015.0
2511;Totaal;Langedijk;1e halfjaar 2021;890.0;880.0;220.0
2512;Totaal;Langedijk;2e halfjaar 2021;1555.0;235.0;185.0
2513;Totaal;Langedijk;2021;890.0;1120.0;405.0
2514;Totaal;Langedijk;1e halfjaar 2022;;;
2515;Totaal;Langedijk;2e halfjaar 2022;;;
2516;Totaal;Langedijk;2022;;;
2517;Totaal;Langedijk;1e halfjaar 2023;;;
2518;Totaal;Langedijk;2e halfjaar 2023;;;
2519;Totaal;Langedijk;2023;;;
2520;Totaal;Lansingerland;1e halfjaar 2019;3010.0;605.0;365.0
2521;Totaal;Lansingerland;2e halfjaar 2019;2235.0;700.0;335.0
2522;Totaal;Lansingerland;2019;3010.0;1305.0;700.0
2523;Totaal;Lansingerland;1e halfjaar 2020;3055.0;700.0;320.0
2524;Totaal;Lansingerland;2e halfjaar 2020;3435.0;510.0;490.0
2525;Totaal;Lansingerland;2020;3055.0;1215.0;810.0
2526;Totaal;Lansingerland;1e halfjaar 2021;3430.0;475.0;385.0
2527;Totaal;Lansingerland;2e halfjaar 2021;3520.0;500.0;475.0
2528;Totaal;Lansingerland;2021;3430.0;975.0;860.0
2529;Totaal;Lansingerland;1e halfjaar 2022;3470.0;530.0;390.0
2530;Totaal;Lansingerland;2e halfjaar 2022;3615.0;430.0;450.0
2531;Totaal;Lansingerland;2022;3470.0;960.0;840.0
2532;Totaal;Lansingerland;1e halfjaar 2023;3535.0;600.0;420.0
2533;Totaal;Lansingerland;2e halfjaar 2023;3715.0;550.0;455.0
2534;Totaal;Lansingerland;2023;3535.0;1150.0;870.0
2535;Totaal;Laren (NH.);1e halfjaar 2019;205.0;100.0;90.0
2536;Totaal;Laren (NH.);2e halfjaar 2019;115.0;85.0;75.0
2537;Totaal;Laren (NH.);2019;205.0;190.0;165.0
2538;Totaal;Laren (NH.);1e halfjaar 2020;525.0;115.0;35.0
2539;Totaal;Laren (NH.);2e halfjaar 2020;605.0;130.0;140.0
2540;Totaal;Laren (NH.);2020;525.0;245.0;175.0
2541;Totaal;Laren (NH.);1e halfjaar 2021;585.0;85.0;85.0
2542;Totaal;Laren (NH.);2e halfjaar 2021;585.0;275.0;255.0
2543;Totaal;Laren (NH.);2021;585.0;360.0;340.0
2544;Totaal;Laren (NH.);1e halfjaar 2022;635.0;155.0;85.0
2545;Totaal;Laren (NH.);2e halfjaar 2022;705.0;105.0;85.0
2546;Totaal;Laren (NH.);2022;635.0;260.0;170.0
2547;Totaal;Laren (NH.);1e halfjaar 2023;655.0;130.0;85.0
2548;Totaal;Laren (NH.);2e halfjaar 2023;695.0;120.0;110.0
2549;Totaal;Laren (NH.);2023;655.0;250.0;195.0
2550;Totaal;Leeuwarden;1e halfjaar 2019;24605.0;5820.0;5500.0
2551;Totaal;Leeuwarden;2e halfjaar 2019;16915.0;5855.0;6760.0
2552;Totaal;Leeuwarden;2019;24605.0;11675.0;12260.0
2553;Totaal;Leeuwarden;1e halfjaar 2020;15045.0;2905.0;1980.0
2554;Totaal;Leeuwarden;2e halfjaar 2020;15970.0;1880.0;8360.0
2555;Totaal;Leeuwarden;2020;15045.0;4785.0;10335.0
2556;Totaal;Leeuwarden;1e halfjaar 2021;9140.0;7930.0;2075.0
2557;Totaal;Leeuwarden;2e halfjaar 2021;15000.0;2315.0;3250.0
2558;Totaal;Leeuwarden;2021;9140.0;10245.0;5325.0
2559;Totaal;Leeuwarden;1e halfjaar 2022;13330.0;2820.0;1810.0
2560;Totaal;Leeuwarden;2e halfjaar 2022;14340.0;1695.0;2855.0
2561;Totaal;Leeuwarden;2022;13330.0;4510.0;4660.0
2562;Totaal;Leeuwarden;1e halfjaar 2023;13020.0;3055.0;1630.0
2563;Totaal;Leeuwarden;2e halfjaar 2023;14440.0;1660.0;2325.0
2564;Totaal;Leeuwarden;2023;13020.0;4710.0;3955.0
2565;Totaal;Leiden;1e halfjaar 2019;11370.0;2375.0;1110.0
2566;Totaal;Leiden;2e halfjaar 2019;8870.0;1965.0;1540.0
2567;Totaal;Leiden;2019;11370.0;4340.0;2650.0
2568;Totaal;Leiden;1e halfjaar 2020;10950.0;1785.0;1200.0
2569;Totaal;Leiden;2e halfjaar 2020;11535.0;1510.0;5960.0
2570;Totaal;Leiden;2020;10950.0;3290.0;7160.0
2571;Totaal;Leiden;1e halfjaar 2021;6495.0;5960.0;1175.0
2572;Totaal;Leiden;2e halfjaar 2021;11285.0;1405.0;1585.0
2573;Totaal;Leiden;2021;6495.0;7370.0;2760.0
2574;Totaal;Leiden;1e halfjaar 2022;10595.0;1855.0;1200.0
2575;Totaal;Leiden;2e halfjaar 2022;11250.0;1385.0;4165.0
2576;Totaal;Leiden;2022;10595.0;3235.0;5365.0
2577;Totaal;Leiden;1e halfjaar 2023;7885.0;4795.0;1645.0
2578;Totaal;Leiden;2e halfjaar 2023;11035.0;1120.0;2885.0
2579;Totaal;Leiden;2023;7885.0;5915.0;4530.0
