ID;Onderwijsvolgend;Arbeidskenmerken;Uitkering;GeregistreerdWerkzoekendeBijUWV;RegioS;Perioden;Jongeren15Tot27Jaar_1
2063;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Doetinchem;2020;8200.0
2064;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2005;3300.0
2065;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2006;3300.0
2066;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2007;3300.0
2067;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2008;3200.0
2068;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2009;3200.0
2069;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2010;3300.0
2070;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2011;3300.0
2071;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2012;3400.0
2072;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2013;3400.0
2073;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2014;3400.0
2074;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2015;3400.0
2075;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2016;3400.0
2076;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2017;3500.0
2077;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2018;3500.0
2078;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2019;3500.0
2079;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dongen;2020;3500.0
2080;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2005;17800.0
2081;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2006;17700.0
2082;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2007;17700.0
2083;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2008;17600.0
2084;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2009;17600.0
2085;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2010;17600.0
2086;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2011;17500.0
2087;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2012;17200.0
2088;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2013;17300.0
2089;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2014;17200.0
2090;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2015;17200.0
2091;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2016;17100.0
2092;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2017;17100.0
2093;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2018;17000.0
2094;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2019;17000.0
2095;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dordrecht;2020;16900.0
2096;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2005;2600.0
2097;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2006;2600.0
2098;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2007;2600.0
2099;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2008;2600.0
2100;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2009;2600.0
2101;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2010;2700.0
2102;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2011;2600.0
2103;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2012;2700.0
2104;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2013;2600.0
2105;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2014;2700.0
2106;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2015;2700.0
2107;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2016;2700.0
2108;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2017;2700.0
2109;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2018;2700.0
2110;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2019;2800.0
2111;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drechterland;2020;2800.0
2112;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2005;3300.0
2113;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2006;3400.0
2114;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2007;3400.0
2115;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2008;3400.0
2116;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2009;3400.0
2117;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2010;3400.0
2118;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2011;3400.0
2119;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2012;3500.0
2120;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2013;3500.0
2121;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2014;3500.0
2122;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2015;3500.0
2123;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2016;3600.0
2124;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2017;3500.0
2125;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2018;3500.0
2126;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2019;3500.0
2127;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Drimmelen;2020;3500.0
2128;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2005;6300.0
2129;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2006;6400.0
2130;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2007;6400.0
2131;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2008;6600.0
2132;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2009;6600.0
2133;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2010;6700.0
2134;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2011;6700.0
2135;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2012;6800.0
2136;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2013;6700.0
2137;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2014;6600.0
2138;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2015;6600.0
2139;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2016;6600.0
2140;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2017;6500.0
2141;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2018;6500.0
2142;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2019;6400.0
2143;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Dronten;2020;6400.0
2144;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2005;2300.0
2145;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2006;2300.0
2146;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2007;2300.0
2147;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2008;2300.0
2148;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2009;2300.0
2149;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2010;2300.0
2150;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2011;2300.0
2151;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2012;2300.0
2152;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2013;2400.0
2153;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2014;2400.0
2154;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2015;2500.0
2155;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2016;2600.0
2156;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2017;2600.0
2157;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2018;2600.0
2158;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2019;2600.0
2159;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Druten;2020;2700.0
2160;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2005;3000.0
2161;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2006;3200.0
2162;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2007;3200.0
2163;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2008;3300.0
2164;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2009;3400.0
2165;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2010;3400.0
2166;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2011;3500.0
2167;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2012;3600.0
2168;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2013;3600.0
2169;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2014;3600.0
2170;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2015;3600.0
2171;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2016;3700.0
2172;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2017;3700.0
2173;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2018;3700.0
2174;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2019;3600.0
2175;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Duiven;2020;3600.0
2176;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2005;3800.0
2177;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2006;3800.0
2178;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2007;3900.0
2179;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2008;3800.0
2180;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2009;3900.0
2181;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2010;3900.0
2182;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2011;3900.0
2183;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2012;3900.0
2184;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2013;3900.0
2185;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2014;3800.0
2186;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2015;3800.0
2187;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2016;3800.0
2188;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2017;3800.0
2189;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2018;3600.0
2190;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2019;3600.0
2191;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Echt-Susteren;2020;3600.0
2192;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2005;4600.0
2193;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2006;4500.0
2194;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2007;4500.0
2195;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2008;4500.0
2196;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2009;4500.0
2197;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2010;4600.0
2198;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2011;4700.0
2199;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2012;4700.0
2200;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2013;4900.0
2201;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2014;5000.0
2202;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2015;5100.0
2203;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2016;5100.0
2204;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2017;5200.0
2205;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2018;5300.0
2206;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2019;5400.0
2207;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Edam-Volendam;2020;5400.0
2208;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2005;17200.0
2209;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2006;17200.0
2210;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2007;17300.0
2211;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2008;17300.0
2212;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2009;17300.0
2213;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2010;17400.0
2214;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2011;17600.0
2215;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2012;17900.0
2216;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2013;18000.0
2217;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2014;18200.0
2218;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2015;18200.0
2219;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2016;18300.0
2220;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2017;18600.0
2221;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2018;18800.0
2222;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2019;18700.0
2223;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ede;2020;18600.0
2224;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2005;1100.0
2225;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2006;1100.0
2226;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2007;1100.0
2227;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2008;1100.0
2228;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2009;1100.0
2229;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2010;1100.0
2230;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2011;1100.0
2231;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2012;1100.0
2232;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2013;1100.0
2233;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2014;1100.0
2234;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2015;1100.0
2235;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2016;1200.0
2236;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2017;1200.0
2237;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2018;1200.0
2238;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2019;1300.0
2239;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemnes;2020;1300.0
2240;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2005;6700.0
2241;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2006;6600.0
2242;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2007;6500.0
2243;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2008;6200.0
2244;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2009;6200.0
2245;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2010;6200.0
2246;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2011;6100.0
2247;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2012;6000.0
2248;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2013;6100.0
2249;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2014;5900.0
2250;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2015;5900.0
2251;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2016;5900.0
2252;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2017;5800.0
2253;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2018;5800.0
2254;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2019;5700.0
2255;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eemsdelta;2020;5700.0
2256;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2005;2300.0
2257;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2006;2300.0
2258;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2007;2400.0
2259;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2008;2400.0
2260;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2009;2500.0
2261;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2010;2500.0
2262;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2011;2500.0
2263;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2012;2500.0
2264;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2013;2500.0
2265;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2014;2500.0
2266;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2015;2600.0
2267;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2016;2600.0
2268;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2017;2600.0
2269;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2018;2600.0
2270;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2019;2600.0
2271;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eersel;2020;2600.0
2272;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2005;3000.0
2273;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2006;3000.0
2274;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2007;3100.0
2275;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2008;3100.0
2276;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2009;3200.0
2277;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2010;3300.0
2278;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2011;3300.0
2279;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2012;3400.0
2280;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2013;3400.0
2281;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2014;3400.0
2282;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2015;3400.0
2283;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2016;3400.0
2284;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2017;3400.0
2285;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2018;3200.0
2286;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2019;3200.0
2287;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eijsden-Margraten;2020;3100.0
2288;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2005;34500.0
2289;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2006;34800.0
2290;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2007;34700.0
2291;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2008;35000.0
2292;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2009;35300.0
2293;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2010;36100.0
2294;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2011;36200.0
2295;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2012;36500.0
2296;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2013;37300.0
2297;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2014;38100.0
2298;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2015;38500.0
2299;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2016;39600.0
2300;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2017;40300.0
2301;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2018;41000.0
2302;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2019;41200.0
2303;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Eindhoven;2020;41400.0
2304;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2005;3400.0
2305;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2006;3400.0
2306;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2007;3300.0
2307;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2008;3200.0
2308;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2009;3200.0
2309;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2010;3200.0
2310;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2011;3200.0
2311;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2012;3200.0
2312;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2013;3200.0
2313;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2014;3200.0
2314;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2015;3200.0
2315;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2016;3300.0
2316;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2017;3300.0
2317;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2018;3300.0
2318;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2019;3400.0
2319;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Elburg;2020;3400.0
2320;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2005;14200.0
2321;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2006;14200.0
2322;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2007;14300.0
2323;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2008;14200.0
2324;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2009;14200.0
2325;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2010;14300.0
2326;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2011;14300.0
2327;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2012;14100.0
2328;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2013;14000.0
2329;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2014;14000.0
2330;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2015;14100.0
2331;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2016;14200.0
2332;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2017;14300.0
2333;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2018;14300.0
2334;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2019;14300.0
2335;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Emmen;2020;14300.0
2336;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2005;2500.0
2337;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2006;2500.0
2338;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2007;2500.0
2339;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2008;2500.0
2340;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2009;2600.0
2341;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2010;2500.0
2342;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2011;2600.0
2343;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2012;2500.0
2344;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2013;2500.0
2345;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2014;2500.0
2346;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2015;2500.0
2347;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2016;2500.0
2348;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2017;2400.0
2349;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2018;2400.0
