ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
2629;Totaal;Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;229.0
2630;Totaal;Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;222.0
2631;Totaal;Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;217.0
2632;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2003 2e kwartaal;3472.0
2633;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2003 3e kwartaal;3512.0
2634;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2003 4e kwartaal;3457.0
2635;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2004 1e kwartaal;3465.0
2636;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2004 2e kwartaal;3505.0
2637;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2004 3e kwartaal;3554.0
2638;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2004 4e kwartaal;3608.0
2639;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2004;3335.0
2640;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2005 1e kwartaal;3649.0
2641;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2005 2e kwartaal;3635.0
2642;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2005 3e kwartaal;3633.0
2643;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2005 4e kwartaal;3631.0
2644;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2005;3523.0
2645;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2006 1e kwartaal;3600.0
2646;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2006 2e kwartaal;3617.0
2647;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2006 3e kwartaal;3622.0
2648;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2006 4e kwartaal;3646.0
2649;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2006;3500.0
2650;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2007 1e kwartaal;3657.0
2651;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2007 2e kwartaal;3644.0
2652;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2007 3e kwartaal;3652.0
2653;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2007 4e kwartaal;3676.0
2654;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2007;3540.0
2655;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2008 1e kwartaal;3674.0
2656;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2008 2e kwartaal;3698.0
2657;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2008 3e kwartaal;3719.0
2658;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2008 4e kwartaal;3721.0
2659;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2008;3567.0
2660;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2009 1e kwartaal;3724.0
2661;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2009 2e kwartaal;3711.0
2662;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2009 3e kwartaal;3702.0
2663;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2009 4e kwartaal;3659.0
2664;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2009;3579.0
2665;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2010 1e kwartaal;3614.0
2666;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2010 2e kwartaal;3555.0
2667;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2010 3e kwartaal;3540.0
2668;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2010 4e kwartaal;3518.0
2669;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2010;3516.0
2670;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2011 1e kwartaal;3515.0
2671;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2011 2e kwartaal;3494.0
2672;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2011 3e kwartaal;3493.0
2673;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2011 4e kwartaal;3521.0
2674;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2011;3364.0
2675;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2012 1e kwartaal;3507.0
2676;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2012 2e kwartaal;3496.0
2677;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2012 3e kwartaal;3506.0
2678;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2012 4e kwartaal;3562.0
2679;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2012;3343.0
2680;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 1e kwartaal;3394.0
2681;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 2e kwartaal;3367.0
2682;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 3e kwartaal;3423.0
2683;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 4e kwartaal;3404.0
2684;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2013;3260.0
2685;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 1e kwartaal;3372.0
2686;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 2e kwartaal;3351.0
2687;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 3e kwartaal;3391.0
2688;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 4e kwartaal;3421.0
2689;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2014;3225.0
2690;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 1e kwartaal;3467.0
2691;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 2e kwartaal;3449.0
2692;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 3e kwartaal;3490.0
2693;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 4e kwartaal;3488.0
2694;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2015;3280.0
2695;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 1e kwartaal;3430.0
2696;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 2e kwartaal;3448.0
2697;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 3e kwartaal;3450.0
2698;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 4e kwartaal;3469.0
2699;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2016;3300.0
2700;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 1e kwartaal;3470.0
2701;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 2e kwartaal;3492.0
2702;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 3e kwartaal;3523.0
2703;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 4e kwartaal;3545.0
2704;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2017;3328.0
2705;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 1e kwartaal;3526.0
2706;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 2e kwartaal;3526.0
2707;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 3e kwartaal;3572.0
2708;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 4e kwartaal;3566.0
2709;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2018;3400.0
2710;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 1e kwartaal;3563.0
2711;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 2e kwartaal;3558.0
2712;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 3e kwartaal;3553.0
2713;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 4e kwartaal;3597.0
2714;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2019;3376.0
2715;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 1e kwartaal;3567.0
2716;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 2e kwartaal;3470.0
2717;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 3e kwartaal;3397.0
2718;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 4e kwartaal;3413.0
2719;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2020;3318.0
2720;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 1e kwartaal;
2721;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 2e kwartaal;3327.0
2722;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 3e kwartaal;3334.0
2723;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 4e kwartaal;3367.0
2724;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 1e kwartaal;3374.0
2725;Totaal;Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 2e kwartaal;3450.0
2726;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2003 2e kwartaal;1912.0
2727;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2003 3e kwartaal;1928.0
2728;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2003 4e kwartaal;1903.0
2729;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2004 1e kwartaal;1921.0
2730;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2004 2e kwartaal;1926.0
2731;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2004 3e kwartaal;1943.0
2732;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2004 4e kwartaal;1971.0
2733;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2004;1868.0
2734;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2005 1e kwartaal;1986.0
2735;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2005 2e kwartaal;1993.0
2736;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2005 3e kwartaal;1980.0
2737;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2005 4e kwartaal;1955.0
2738;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2005;1941.0
2739;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2006 1e kwartaal;1957.0
2740;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2006 2e kwartaal;1962.0
2741;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2006 3e kwartaal;1986.0
2742;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2006 4e kwartaal;1985.0
2743;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2006;1917.0
2744;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2007 1e kwartaal;1995.0
2745;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2007 2e kwartaal;1982.0
2746;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2007 3e kwartaal;1978.0
2747;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2007 4e kwartaal;1981.0
2748;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2007;1941.0
2749;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2008 1e kwartaal;1980.0
2750;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2008 2e kwartaal;1968.0
2751;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2008 3e kwartaal;1987.0
2752;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2008 4e kwartaal;1966.0
2753;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2008;1928.0
2754;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2009 1e kwartaal;1951.0
2755;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2009 2e kwartaal;1933.0
2756;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2009 3e kwartaal;1945.0
2757;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2009 4e kwartaal;1902.0
2758;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2009;1896.0
2759;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2010 1e kwartaal;1888.0
2760;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2010 2e kwartaal;1853.0
2761;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2010 3e kwartaal;1844.0
2762;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2010 4e kwartaal;1828.0
2763;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2010;1855.0
2764;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2011 1e kwartaal;1820.0
2765;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2011 2e kwartaal;1824.0
2766;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2011 3e kwartaal;1833.0
2767;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2011 4e kwartaal;1836.0
2768;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2011;1761.0
2769;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2012 1e kwartaal;1829.0
2770;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2012 2e kwartaal;1836.0
2771;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2012 3e kwartaal;1832.0
2772;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2012 4e kwartaal;1865.0
2773;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2012;1769.0
2774;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;1776.0
2775;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;1746.0
2776;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;1791.0
2777;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;1792.0
2778;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013;1735.0
2779;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;1787.0
2780;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;1791.0
2781;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;1817.0
2782;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;1818.0
2783;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014;1733.0
2784;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;1858.0
2785;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;1855.0
2786;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;1871.0
2787;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;1882.0
2788;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015;1778.0
2789;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;1834.0
2790;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;1844.0
2791;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;1838.0
2792;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;1867.0
2793;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016;1774.0
2794;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;1871.0
2795;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;1883.0
2796;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;1908.0
2797;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;1933.0
2798;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017;1815.0
2799;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;1914.0
2800;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;1903.0
2801;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;1916.0
2802;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;1908.0
2803;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018;1839.0
2804;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;1913.0
2805;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;1899.0
2806;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;1919.0
2807;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;1943.0
2808;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019;1821.0
2809;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;1936.0
2810;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;1875.0
2811;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;1841.0
2812;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;1830.0
2813;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020;1799.0
2814;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
2815;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;1775.0
2816;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;1784.0
2817;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;1773.0
2818;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;1784.0
2819;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;1840.0
2820;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2003 2e kwartaal;1560.0
2821;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2003 3e kwartaal;1584.0
2822;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2003 4e kwartaal;1554.0
2823;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2004 1e kwartaal;1544.0
2824;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2004 2e kwartaal;1579.0
2825;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2004 3e kwartaal;1610.0
2826;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2004 4e kwartaal;1637.0
2827;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2004;1467.0
2828;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2005 1e kwartaal;1663.0
2829;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2005 2e kwartaal;1642.0
2830;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2005 3e kwartaal;1653.0
2831;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2005 4e kwartaal;1676.0
2832;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2005;1582.0
2833;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2006 1e kwartaal;1643.0
2834;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2006 2e kwartaal;1655.0
2835;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2006 3e kwartaal;1636.0
2836;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2006 4e kwartaal;1662.0
2837;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2006;1583.0
2838;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2007 1e kwartaal;1663.0
2839;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2007 2e kwartaal;1662.0
2840;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2007 3e kwartaal;1673.0
2841;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2007 4e kwartaal;1694.0
2842;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2007;1598.0
2843;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2008 1e kwartaal;1694.0
2844;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2008 2e kwartaal;1730.0
2845;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2008 3e kwartaal;1732.0
2846;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2008 4e kwartaal;1755.0
2847;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2008;1639.0
2848;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2009 1e kwartaal;1773.0
2849;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2009 2e kwartaal;1778.0
2850;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2009 3e kwartaal;1757.0
2851;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2009 4e kwartaal;1756.0
2852;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2009;1684.0
2853;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2010 1e kwartaal;1727.0
2854;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2010 2e kwartaal;1702.0
2855;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2010 3e kwartaal;1696.0
2856;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2010 4e kwartaal;1690.0
2857;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2010;1662.0
2858;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2011 1e kwartaal;1694.0
2859;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2011 2e kwartaal;1670.0
2860;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2011 3e kwartaal;1660.0
2861;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2011 4e kwartaal;1685.0
2862;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2011;1603.0
2863;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2012 1e kwartaal;1678.0
2864;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2012 2e kwartaal;1659.0
2865;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2012 3e kwartaal;1673.0
2866;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2012 4e kwartaal;1697.0
2867;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2012;1574.0
2868;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;1618.0
2869;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;1621.0
2870;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;1632.0
2871;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;1612.0
2872;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013;1525.0
2873;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;1585.0
2874;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;1561.0
2875;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;1574.0
2876;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;1603.0
2877;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014;1492.0
2878;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;1610.0
2879;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;1594.0
2880;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;1619.0
2881;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;1606.0
2882;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015;1503.0
2883;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;1596.0
2884;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;1603.0
2885;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;1612.0
2886;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;1602.0
2887;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016;1526.0
2888;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;1599.0
2889;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;1610.0
2890;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;1615.0
2891;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;1612.0
2892;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017;1513.0
