ID;Geslacht;Leeftijd;Onderwijsvolgend;KenmerkenNietThuiswonendeKinderen;Perioden;TotaalJongeren_1;JongerenZonderStartkwalificatie_2;TotaalJongerenMetStartkwalificatie_3;OnderwijsniveauMiddelbaarOnderwijs_4;OnderwijsniveauHogerOnderwijs_5;StartkwalificatieOnbekend_6
77;1100;53050;1;215;2010;216.0;127.0;89.0;77.0;12.0;
78;1100;53050;1;215;2011;230.0;128.0;103.0;88.0;15.0;
79;1100;53050;1;215;2012;225.0;133.0;91.0;76.0;15.0;
80;1100;53050;1;216;2005;19.0;;;;;
81;1100;53050;1;216;2006;17.0;;;;;
82;1100;53050;1;216;2007;13.0;;;;;
83;1100;53050;1;216;2008;6.0;;;;;
84;1100;53050;1;216;2009;7.0;;;;;
85;1100;53050;1;216;2010;11.0;;;;;
86;1100;53050;1;216;2011;12.0;;;;;
87;1100;53050;1;216;2012;19.0;;;;;
88;1100;53050;1;221;2005;88.0;64.0;25.0;22.0;2.0;
89;1100;53050;1;221;2006;91.0;72.0;18.0;17.0;;
90;1100;53050;1;221;2007;93.0;67.0;26.0;24.0;2.0;
91;1100;53050;1;221;2008;99.0;73.0;27.0;25.0;2.0;
92;1100;53050;1;221;2009;109.0;82.0;27.0;26.0;;
93;1100;53050;1;221;2010;88.0;63.0;25.0;23.0;2.0;
94;1100;53050;1;221;2011;87.0;60.0;28.0;26.0;2.0;
95;1100;53050;1;221;2012;93.0;61.0;31.0;28.0;4.0;
96;1100;53050;1;222;2005;99.0;65.0;33.0;30.0;3.0;
97;1100;53050;1;222;2006;99.0;68.0;31.0;28.0;3.0;
98;1100;53050;1;222;2007;108.0;72.0;35.0;31.0;4.0;
99;1100;53050;1;222;2008;110.0;72.0;38.0;35.0;3.0;
100;1100;53050;1;222;2009;114.0;77.0;38.0;34.0;4.0;
101;1100;53050;1;222;2010;116.0;77.0;40.0;37.0;3.0;
102;1100;53050;1;222;2011;120.0;75.0;45.0;40.0;5.0;
103;1100;53050;1;222;2012;117.0;75.0;42.0;37.0;5.0;
104;1100;53050;1;223;2005;47.0;29.0;17.0;14.0;3.0;
105;1100;53050;1;223;2006;54.0;33.0;21.0;19.0;2.0;
106;1100;53050;1;223;2007;61.0;37.0;24.0;21.0;3.0;
107;1100;53050;1;223;2008;54.0;34.0;20.0;18.0;2.0;
108;1100;53050;1;223;2009;56.0;34.0;22.0;18.0;4.0;
109;1100;53050;1;223;2010;65.0;39.0;25.0;23.0;2.0;
110;1100;53050;1;223;2011;71.0;40.0;30.0;27.0;4.0;
111;1100;53050;1;223;2012;67.0;37.0;29.0;25.0;5.0;
112;1100;53050;1;224;2005;4.0;;;;;
113;1100;53050;1;224;2006;3.0;;;;;
114;1100;53050;1;224;2007;2.0;;;;;
115;1100;53050;1;224;2008;;;;;;
116;1100;53050;1;224;2009;2.0;;;;;
117;1100;53050;1;224;2010;;;;;;
118;1100;53050;1;224;2011;;;;;;
119;1100;53050;1;224;2012;3.0;;;;;
120;1100;53050;1;311;2005;621.0;396.0;225.0;202.0;23.0;
121;1100;53050;1;311;2006;644.0;404.0;239.0;211.0;28.0;
122;1100;53050;1;311;2007;686.0;427.0;259.0;231.0;28.0;
123;1100;53050;1;311;2008;722.0;450.0;271.0;240.0;31.0;
124;1100;53050;1;311;2009;717.0;445.0;272.0;242.0;30.0;
125;1100;53050;1;311;2010;733.0;441.0;291.0;256.0;36.0;
126;1100;53050;1;311;2011;737.0;436.0;300.0;262.0;38.0;
127;1100;53050;1;311;2012;748.0;442.0;303.0;265.0;38.0;3.0
128;1100;53050;1;312;2005;478.0;305.0;173.0;151.0;22.0;
129;1100;53050;1;312;2006;446.0;285.0;160.0;144.0;17.0;
130;1100;53050;1;312;2007;432.0;271.0;160.0;138.0;22.0;
131;1100;53050;1;312;2008;406.0;253.0;153.0;136.0;17.0;
132;1100;53050;1;312;2009;407.0;249.0;157.0;139.0;18.0;
133;1100;53050;1;312;2010;383.0;240.0;142.0;124.0;18.0;
134;1100;53050;1;312;2011;388.0;236.0;152.0;134.0;19.0;
135;1100;53050;1;312;2012;395.0;231.0;161.0;139.0;22.0;2.0
136;1100;53050;1;313;2005;85.0;54.0;30.0;24.0;6.0;
137;1100;53050;1;313;2006;85.0;55.0;30.0;26.0;3.0;
138;1100;53050;1;313;2007;71.0;47.0;23.0;20.0;4.0;
139;1100;53050;1;313;2008;66.0;45.0;20.0;17.0;3.0;
140;1100;53050;1;313;2009;66.0;43.0;22.0;19.0;4.0;
141;1100;53050;1;313;2010;70.0;44.0;26.0;22.0;4.0;
142;1100;53050;1;313;2011;62.0;37.0;25.0;22.0;3.0;
143;1100;53050;1;313;2012;64.0;38.0;25.0;23.0;3.0;
144;1100;53050;1;321;2005;148.0;96.0;52.0;45.0;7.0;
145;1100;53050;1;321;2006;155.0;107.0;48.0;44.0;4.0;
146;1100;53050;1;321;2007;173.0;115.0;57.0;52.0;5.0;
147;1100;53050;1;321;2008;178.0;118.0;60.0;55.0;6.0;
148;1100;53050;1;321;2009;188.0;126.0;62.0;56.0;6.0;
149;1100;53050;1;321;2010;189.0;122.0;68.0;62.0;5.0;
150;1100;53050;1;321;2011;194.0;119.0;75.0;67.0;8.0;
151;1100;53050;1;321;2012;188.0;111.0;76.0;66.0;10.0;
152;1100;53050;1;322;2005;90.0;66.0;24.0;22.0;2.0;
153;1100;53050;1;322;2006;92.0;68.0;23.0;20.0;2.0;
154;1100;53050;1;322;2007;91.0;62.0;28.0;25.0;3.0;
155;1100;53050;1;322;2008;86.0;62.0;25.0;23.0;2.0;
156;1100;53050;1;322;2009;93.0;68.0;26.0;23.0;3.0;
157;1100;53050;1;322;2010;80.0;57.0;23.0;20.0;2.0;
158;1100;53050;1;322;2011;85.0;57.0;28.0;26.0;3.0;
159;1100;53050;1;322;2012;92.0;64.0;28.0;24.0;4.0;
160;1100;53050;1;421;2005;448.0;216.0;231.0;188.0;42.0;2.0
161;1100;53050;1;421;2006;433.0;208.0;222.0;185.0;37.0;2.0
162;1100;53050;1;421;2007;417.0;198.0;218.0;178.0;40.0;
163;1100;53050;1;421;2008;453.0;207.0;245.0;196.0;49.0;
164;1100;53050;1;421;2009;482.0;231.0;251.0;201.0;50.0;
165;1100;53050;1;421;2010;507.0;219.0;287.0;238.0;50.0;
166;1100;53050;1;421;2011;492.0;201.0;291.0;232.0;59.0;
167;1100;53050;1;421;2012;505.0;218.0;284.0;231.0;52.0;3.0
168;1100;53050;1;422;2005;369.0;231.0;137.0;116.0;21.0;
169;1100;53050;1;422;2006;388.0;243.0;143.0;124.0;19.0;2.0
170;1100;53050;1;422;2007;385.0;238.0;146.0;123.0;23.0;
171;1100;53050;1;422;2008;379.0;232.0;147.0;121.0;26.0;
172;1100;53050;1;422;2009;385.0;228.0;157.0;132.0;25.0;
173;1100;53050;1;422;2010;376.0;212.0;164.0;138.0;26.0;
174;1100;53050;1;422;2011;381.0;219.0;162.0;133.0;29.0;
175;1100;53050;1;422;2012;390.0;224.0;163.0;132.0;31.0;3.0
176;1100;53050;1;423;2005;561.0;310.0;250.0;213.0;37.0;
177;1100;53050;1;423;2006;561.0;316.0;244.0;208.0;36.0;
178;1100;53050;1;423;2007;560.0;316.0;243.0;208.0;36.0;
179;1100;53050;1;423;2008;533.0;306.0;227.0;195.0;31.0;
180;1100;53050;1;423;2009;527.0;290.0;236.0;196.0;40.0;
181;1100;53050;1;423;2010;552.0;299.0;252.0;210.0;42.0;
182;1100;53050;1;423;2011;549.0;284.0;264.0;218.0;46.0;
183;1100;53050;1;423;2012;522.0;266.0;254.0;212.0;41.0;2.0
184;1100;53050;1;424;2005;526.0;264.0;262.0;212.0;50.0;
185;1100;53050;1;424;2006;537.0;263.0;274.0;222.0;51.0;
186;1100;53050;1;424;2007;568.0;274.0;294.0;243.0;52.0;
187;1100;53050;1;424;2008;555.0;273.0;283.0;232.0;51.0;
188;1100;53050;1;424;2009;517.0;257.0;260.0;214.0;46.0;
189;1100;53050;1;424;2010;533.0;263.0;270.0;221.0;49.0;
190;1100;53050;1;424;2011;557.0;264.0;292.0;238.0;53.0;
191;1100;53050;1;424;2012;553.0;254.0;297.0;238.0;59.0;2.0
192;1100;53050;1;425;2005;32.0;13.0;19.0;16.0;3.0;
193;1100;53050;1;425;2006;25.0;;;;;
194;1100;53050;1;425;2007;27.0;;;;;
195;1100;53050;1;425;2008;58.0;25.0;33.0;27.0;6.0;
196;1100;53050;1;425;2009;86.0;37.0;49.0;41.0;8.0;
197;1100;53050;1;425;2010;38.0;14.0;24.0;19.0;5.0;
198;1100;53050;1;425;2011;31.0;14.0;17.0;12.0;4.0;
199;1100;53050;1;425;2012;54.0;21.0;32.0;26.0;6.0;
200;1100;53050;2;100;2005;1342.0;797.0;545.0;467.0;78.0;
201;1100;53050;2;100;2006;1400.0;833.0;567.0;490.0;78.0;
202;1100;53050;2;100;2007;1420.0;834.0;585.0;499.0;87.0;
203;1100;53050;2;100;2008;1447.0;840.0;607.0;515.0;92.0;
204;1100;53050;2;100;2009;1475.0;847.0;628.0;533.0;94.0;
205;1100;53050;2;100;2010;1503.0;834.0;670.0;574.0;95.0;
206;1100;53050;2;100;2011;1501.0;819.0;683.0;570.0;112.0;
207;1100;53050;2;100;2012;1495.0;808.0;684.0;575.0;109.0;3.0
208;1100;53050;2;140;2005;1072.0;759.0;312.0;286.0;26.0;
209;1100;53050;2;140;2006;1122.0;787.0;334.0;305.0;29.0;
210;1100;53050;2;140;2007;1144.0;788.0;355.0;321.0;34.0;
211;1100;53050;2;140;2008;1155.0;798.0;357.0;324.0;33.0;
212;1100;53050;2;140;2009;1174.0;806.0;367.0;333.0;34.0;
213;1100;53050;2;140;2010;1178.0;792.0;385.0;348.0;37.0;
214;1100;53050;2;140;2011;1169.0;775.0;394.0;354.0;40.0;
215;1100;53050;2;140;2012;1183.0;771.0;409.0;366.0;43.0;3.0
216;1100;53050;2;110;2005;902.0;636.0;265.0;243.0;22.0;
217;1100;53050;2;110;2006;932.0;646.0;286.0;261.0;25.0;
218;1100;53050;2;110;2007;942.0;644.0;298.0;269.0;29.0;
219;1100;53050;2;110;2008;956.0;655.0;302.0;274.0;28.0;
220;1100;53050;2;110;2009;957.0;650.0;307.0;279.0;29.0;
221;1100;53050;2;110;2010;970.0;646.0;324.0;292.0;32.0;
222;1100;53050;2;110;2011;955.0;629.0;326.0;292.0;34.0;
223;1100;53050;2;110;2012;968.0;626.0;340.0;305.0;35.0;2.0
224;1100;53050;2;120;2005;170.0;123.0;47.0;43.0;4.0;
225;1100;53050;2;120;2006;189.0;142.0;48.0;44.0;3.0;
226;1100;53050;2;120;2007;203.0;145.0;57.0;52.0;5.0;
227;1100;53050;2;120;2008;199.0;143.0;55.0;51.0;5.0;
228;1100;53050;2;120;2009;216.0;156.0;60.0;55.0;6.0;
229;1100;53050;2;120;2010;208.0;146.0;62.0;57.0;5.0;
230;1100;53050;2;120;2011;214.0;146.0;68.0;62.0;6.0;
231;1100;53050;2;120;2012;215.0;146.0;69.0;61.0;8.0;
232;1100;53050;2;130;2005;271.0;38.0;233.0;181.0;52.0;
233;1100;53050;2;130;2006;279.0;45.0;233.0;184.0;49.0;
234;1100;53050;2;130;2007;276.0;46.0;230.0;178.0;53.0;
235;1100;53050;2;130;2008;292.0;43.0;250.0;190.0;59.0;
236;1100;53050;2;130;2009;301.0;41.0;260.0;200.0;60.0;
237;1100;53050;2;130;2010;326.0;41.0;285.0;226.0;59.0;
238;1100;53050;2;130;2011;332.0;44.0;288.0;216.0;73.0;
239;1100;53050;2;130;2012;312.0;37.0;274.0;208.0;66.0;
240;1100;53050;2;211;2005;137.0;101.0;36.0;32.0;4.0;
241;1100;53050;2;211;2006;139.0;106.0;32.0;31.0;;
242;1100;53050;2;211;2007;133.0;102.0;30.0;28.0;2.0;
243;1100;53050;2;211;2008;134.0;105.0;30.0;28.0;2.0;
244;1100;53050;2;211;2009;149.0;110.0;39.0;35.0;3.0;
245;1100;53050;2;211;2010;133.0;96.0;37.0;33.0;4.0;
246;1100;53050;2;211;2011;128.0;93.0;36.0;32.0;3.0;
247;1100;53050;2;211;2012;118.0;80.0;37.0;34.0;3.0;
248;1100;53050;2;212;2005;188.0;134.0;54.0;50.0;4.0;
249;1100;53050;2;212;2006;219.0;150.0;69.0;63.0;7.0;
250;1100;53050;2;212;2007;215.0;142.0;73.0;65.0;8.0;
251;1100;53050;2;212;2008;209.0;142.0;67.0;62.0;6.0;
252;1100;53050;2;212;2009;193.0;130.0;63.0;56.0;7.0;
253;1100;53050;2;212;2010;214.0;141.0;73.0;65.0;8.0;
254;1100;53050;2;212;2011;213.0;141.0;72.0;64.0;8.0;
255;1100;53050;2;212;2012;221.0;140.0;81.0;73.0;7.0;
256;1100;53050;2;213;2005;115.0;79.0;36.0;32.0;3.0;
257;1100;53050;2;213;2006;121.0;79.0;42.0;36.0;5.0;
258;1100;53050;2;213;2007;134.0;85.0;49.0;44.0;5.0;
259;1100;53050;2;213;2008;138.0;89.0;49.0;43.0;6.0;
260;1100;53050;2;213;2009;145.0;96.0;50.0;45.0;5.0;
261;1100;53050;2;213;2010;151.0;97.0;54.0;48.0;6.0;
262;1100;53050;2;213;2011;146.0;93.0;53.0;46.0;7.0;
263;1100;53050;2;213;2012;159.0;99.0;59.0;52.0;7.0;
264;1100;53050;2;214;2005;281.0;200.0;81.0;74.0;7.0;
265;1100;53050;2;214;2006;276.0;194.0;83.0;76.0;7.0;
266;1100;53050;2;214;2007;271.0;192.0;79.0;72.0;7.0;
267;1100;53050;2;214;2008;287.0;200.0;87.0;80.0;8.0;
268;1100;53050;2;214;2009;276.0;190.0;86.0;79.0;7.0;
269;1100;53050;2;214;2010;278.0;186.0;91.0;83.0;8.0;
270;1100;53050;2;214;2011;259.0;173.0;86.0;78.0;8.0;
271;1100;53050;2;214;2012;262.0;171.0;91.0;82.0;8.0;
272;1100;53050;2;215;2005;166.0;112.0;54.0;50.0;4.0;
273;1100;53050;2;215;2006;165.0;109.0;57.0;52.0;5.0;
274;1100;53050;2;215;2007;179.0;114.0;66.0;59.0;7.0;
275;1100;53050;2;215;2008;183.0;116.0;67.0;61.0;6.0;
276;1100;53050;2;215;2009;188.0;120.0;68.0;62.0;7.0;
277;1100;53050;2;215;2010;187.0;121.0;66.0;60.0;6.0;
278;1100;53050;2;215;2011;199.0;121.0;77.0;70.0;8.0;
279;1100;53050;2;215;2012;196.0;126.0;69.0;60.0;8.0;
280;1100;53050;2;216;2005;15.0;;;;;
281;1100;53050;2;216;2006;12.0;;;;;
282;1100;53050;2;216;2007;10.0;;;;;
283;1100;53050;2;216;2008;4.0;;;;;
284;1100;53050;2;216;2009;5.0;;;;;
285;1100;53050;2;216;2010;7.0;;;;;
286;1100;53050;2;216;2011;10.0;;;;;
287;1100;53050;2;216;2012;13.0;;;;;
288;1100;53050;2;221;2005;57.0;44.0;13.0;12.0;;
289;1100;53050;2;221;2006;65.0;55.0;10.0;10.0;;
290;1100;53050;2;221;2007;64.0;50.0;14.0;13.0;;
291;1100;53050;2;221;2008;67.0;52.0;15.0;14.0;;
292;1100;53050;2;221;2009;76.0;59.0;17.0;16.0;;
293;1100;53050;2;221;2010;62.0;46.0;16.0;15.0;;
294;1100;53050;2;221;2011;59.0;45.0;14.0;13.0;;
295;1100;53050;2;221;2012;66.0;47.0;19.0;17.0;2.0;
296;1100;53050;2;222;2005;74.0;52.0;22.0;21.0;;
297;1100;53050;2;222;2006;76.0;56.0;20.0;18.0;;
298;1100;53050;2;222;2007;86.0;60.0;25.0;23.0;3.0;
299;1100;53050;2;222;2008;83.0;59.0;24.0;22.0;2.0;
300;1100;53050;2;222;2009;91.0;64.0;27.0;25.0;2.0;
301;1100;53050;2;222;2010;91.0;65.0;26.0;24.0;2.0;
302;1100;53050;2;222;2011;95.0;64.0;31.0;28.0;3.0;
303;1100;53050;2;222;2012;90.0;64.0;26.0;23.0;3.0;
304;1100;53050;2;223;2005;37.0;25.0;12.0;11.0;2.0;
305;1100;53050;2;223;2006;47.0;29.0;17.0;16.0;;
306;1100;53050;2;223;2007;52.0;34.0;18.0;16.0;2.0;
307;1100;53050;2;223;2008;47.0;32.0;16.0;14.0;;
308;1100;53050;2;223;2009;48.0;32.0;16.0;13.0;3.0;
309;1100;53050;2;223;2010;55.0;35.0;20.0;18.0;;
310;1100;53050;2;223;2011;60.0;37.0;23.0;21.0;2.0;
311;1100;53050;2;223;2012;57.0;33.0;23.0;20.0;4.0;
312;1100;53050;2;224;2005;2.0;;;;;
313;1100;53050;2;224;2006;2.0;;;;;
314;1100;53050;2;224;2007;;;;;;
315;1100;53050;2;224;2008;;;;;;
316;1100;53050;2;224;2009;;;;;;
317;1100;53050;2;224;2010;;;;;;
318;1100;53050;2;224;2011;;;;;;
319;1100;53050;2;224;2012;2.0;;;;;
320;1100;53050;2;311;2005;489.0;342.0;147.0;136.0;10.0;
321;1100;53050;2;311;2006;527.0;361.0;167.0;152.0;15.0;
322;1100;53050;2;311;2007;560.0;379.0;181.0;167.0;14.0;
323;1100;53050;2;311;2008;598.0;404.0;194.0;176.0;18.0;
324;1100;53050;2;311;2009;594.0;403.0;191.0;172.0;19.0;
325;1100;53050;2;311;2010;613.0;403.0;210.0;190.0;20.0;
326;1100;53050;2;311;2011;608.0;395.0;213.0;191.0;22.0;
327;1100;53050;2;311;2012;617.0;400.0;216.0;194.0;22.0;
328;1100;53050;2;312;2005;355.0;252.0;103.0;93.0;10.0;
329;1100;53050;2;312;2006;341.0;241.0;100.0;91.0;9.0;
330;1100;53050;2;312;2007;333.0;228.0;105.0;91.0;13.0;
331;1100;53050;2;312;2008;313.0;216.0;97.0;88.0;9.0;
332;1100;53050;2;312;2009;315.0;213.0;102.0;95.0;8.0;
333;1100;53050;2;312;2010;304.0;209.0;95.0;85.0;10.0;
334;1100;53050;2;312;2011;303.0;205.0;98.0;87.0;11.0;
335;1100;53050;2;312;2012;304.0;195.0;107.0;96.0;11.0;
336;1100;53050;2;313;2005;58.0;42.0;16.0;13.0;2.0;
337;1100;53050;2;313;2006;64.0;44.0;20.0;18.0;2.0;
338;1100;53050;2;313;2007;49.0;37.0;12.0;11.0;;
339;1100;53050;2;313;2008;45.0;35.0;11.0;9.0;;
340;1100;53050;2;313;2009;48.0;34.0;14.0;12.0;2.0;
341;1100;53050;2;313;2010;53.0;35.0;18.0;16.0;2.0;
342;1100;53050;2;313;2011;44.0;29.0;16.0;15.0;;
343;1100;53050;2;313;2012;47.0;30.0;17.0;15.0;2.0;
344;1100;53050;2;321;2005;109.0;75.0;34.0;31.0;4.0;
345;1100;53050;2;321;2006;120.0;88.0;32.0;30.0;2.0;
346;1100;53050;2;321;2007;136.0;96.0;40.0;36.0;4.0;
347;1100;53050;2;321;2008;136.0;97.0;39.0;36.0;4.0;
348;1100;53050;2;321;2009;144.0;103.0;41.0;38.0;3.0;
349;1100;53050;2;321;2010;147.0;101.0;47.0;43.0;3.0;
350;1100;53050;2;321;2011;152.0;102.0;50.0;46.0;4.0;
351;1100;53050;2;321;2012;146.0;94.0;52.0;46.0;6.0;
352;1100;53050;2;322;2005;61.0;48.0;13.0;12.0;;
353;1100;53050;2;322;2006;69.0;54.0;15.0;14.0;;
354;1100;53050;2;322;2007;66.0;49.0;17.0;16.0;2.0;
355;1100;53050;2;322;2008;62.0;47.0;16.0;15.0;;
356;1100;53050;2;322;2009;72.0;53.0;19.0;17.0;2.0;
357;1100;53050;2;322;2010;60.0;45.0;15.0;14.0;2.0;
358;1100;53050;2;322;2011;63.0;45.0;18.0;16.0;2.0;
359;1100;53050;2;322;2012;69.0;52.0;17.0;15.0;2.0;
360;1100;53050;2;421;2005;333.0;155.0;178.0;145.0;34.0;
361;1100;53050;2;421;2006;332.0;154.0;178.0;146.0;31.0;
362;1100;53050;2;421;2007;320.0;146.0;174.0;140.0;33.0;
363;1100;53050;2;421;2008;346.0;150.0;196.0;158.0;38.0;
364;1100;53050;2;421;2009;379.0;177.0;201.0;162.0;39.0;
365;1100;53050;2;421;2010;404.0;170.0;235.0;195.0;39.0;
366;1100;53050;2;421;2011;394.0;156.0;239.0;189.0;50.0;
367;1100;53050;2;421;2012;390.0;166.0;224.0;183.0;41.0;
368;1100;53050;2;422;2005;253.0;177.0;76.0;65.0;11.0;
369;1100;53050;2;422;2006;278.0;196.0;81.0;72.0;10.0;
370;1100;53050;2;422;2007;284.0;195.0;89.0;76.0;12.0;
371;1100;53050;2;422;2008;286.0;195.0;91.0;75.0;16.0;
372;1100;53050;2;422;2009;287.0;188.0;99.0;87.0;12.0;
373;1100;53050;2;422;2010;281.0;181.0;101.0;88.0;13.0;
374;1100;53050;2;422;2011;287.0;183.0;104.0;87.0;17.0;
375;1100;53050;2;422;2012;289.0;189.0;100.0;81.0;19.0;
376;1100;53050;2;423;2005;381.0;246.0;135.0;122.0;13.0;
377;1100;53050;2;423;2006;395.0;258.0;137.0;122.0;16.0;
378;1100;53050;2;423;2007;400.0;258.0;142.0;126.0;16.0;
379;1100;53050;2;423;2008;386.0;255.0;131.0;118.0;13.0;
380;1100;53050;2;423;2009;377.0;238.0;138.0;119.0;19.0;
381;1100;53050;2;423;2010;401.0;250.0;150.0;129.0;22.0;
382;1100;53050;2;423;2011;397.0;244.0;154.0;134.0;20.0;
383;1100;53050;2;423;2012;378.0;223.0;154.0;135.0;19.0;
384;1100;53050;2;424;2005;355.0;210.0;145.0;126.0;19.0;
385;1100;53050;2;424;2006;379.0;218.0;161.0;141.0;20.0;
386;1100;53050;2;424;2007;398.0;226.0;171.0;148.0;23.0;
387;1100;53050;2;424;2008;393.0;225.0;168.0;146.0;21.0;
388;1100;53050;2;424;2009;374.0;218.0;156.0;137.0;19.0;
389;1100;53050;2;424;2010;393.0;225.0;169.0;150.0;18.0;
