ID;SBI2008PartBedrijvenOverheid;Perioden;VacaturesSeizoengecorrigeerd_1
438;G-N Commerciële dienstverlening;2022 3e kwartaal;260.7
439;G-N Commerciële dienstverlening;2022 4e kwartaal;252.9
440;G-N Commerciële dienstverlening;2023 1e kwartaal;245.5
441;G-N Commerciële dienstverlening;2023 2e kwartaal;239.0
442;G-N Commerciële dienstverlening;2023 3e kwartaal;231.0
443;G-N Commerciële dienstverlening;2023 4e kwartaal;227.4
444;G-N Commerciële dienstverlening;2024 1e kwartaal;222.2
445;G-N Commerciële dienstverlening;2024 2e kwartaal;214.2
446;G-N Commerciële dienstverlening;2024 3e kwartaal;212.6
447;G-N Commerciële dienstverlening;2024 4e kwartaal;215.2
448;M-N Zakelijke dienstverlening;1997 1e kwartaal;14.1
449;M-N Zakelijke dienstverlening;1997 2e kwartaal;12.8
450;M-N Zakelijke dienstverlening;1997 3e kwartaal;17.4
451;M-N Zakelijke dienstverlening;1997 4e kwartaal;21.3
452;M-N Zakelijke dienstverlening;1998 1e kwartaal;20.0
453;M-N Zakelijke dienstverlening;1998 2e kwartaal;24.5
454;M-N Zakelijke dienstverlening;1998 3e kwartaal;24.9
455;M-N Zakelijke dienstverlening;1998 4e kwartaal;23.8
456;M-N Zakelijke dienstverlening;1999 1e kwartaal;22.3
457;M-N Zakelijke dienstverlening;1999 2e kwartaal;26.6
458;M-N Zakelijke dienstverlening;1999 3e kwartaal;31.0
459;M-N Zakelijke dienstverlening;1999 4e kwartaal;34.0
460;M-N Zakelijke dienstverlening;2000 1e kwartaal;37.7
461;M-N Zakelijke dienstverlening;2000 2e kwartaal;36.7
462;M-N Zakelijke dienstverlening;2000 3e kwartaal;37.6
463;M-N Zakelijke dienstverlening;2000 4e kwartaal;43.0
464;M-N Zakelijke dienstverlening;2001 1e kwartaal;40.6
465;M-N Zakelijke dienstverlening;2001 2e kwartaal;42.3
466;M-N Zakelijke dienstverlening;2001 3e kwartaal;36.3
467;M-N Zakelijke dienstverlening;2001 4e kwartaal;30.8
468;M-N Zakelijke dienstverlening;2002 1e kwartaal;29.8
469;M-N Zakelijke dienstverlening;2002 2e kwartaal;24.9
470;M-N Zakelijke dienstverlening;2002 3e kwartaal;24.6
471;M-N Zakelijke dienstverlening;2002 4e kwartaal;24.2
472;M-N Zakelijke dienstverlening;2003 1e kwartaal;21.3
473;M-N Zakelijke dienstverlening;2003 2e kwartaal;20.3
474;M-N Zakelijke dienstverlening;2003 3e kwartaal;18.0
475;M-N Zakelijke dienstverlening;2003 4e kwartaal;19.0
476;M-N Zakelijke dienstverlening;2004 1e kwartaal;22.1
477;M-N Zakelijke dienstverlening;2004 2e kwartaal;23.6
478;M-N Zakelijke dienstverlening;2004 3e kwartaal;23.1
479;M-N Zakelijke dienstverlening;2004 4e kwartaal;26.7
480;M-N Zakelijke dienstverlening;2005 1e kwartaal;31.4
481;M-N Zakelijke dienstverlening;2005 2e kwartaal;30.6
482;M-N Zakelijke dienstverlening;2005 3e kwartaal;34.6
483;M-N Zakelijke dienstverlening;2005 4e kwartaal;31.9
484;M-N Zakelijke dienstverlening;2006 1e kwartaal;36.6
485;M-N Zakelijke dienstverlening;2006 2e kwartaal;43.5
486;M-N Zakelijke dienstverlening;2006 3e kwartaal;48.9
487;M-N Zakelijke dienstverlening;2006 4e kwartaal;47.5
488;M-N Zakelijke dienstverlening;2007 1e kwartaal;47.5
489;M-N Zakelijke dienstverlening;2007 2e kwartaal;47.3
490;M-N Zakelijke dienstverlening;2007 3e kwartaal;46.0
491;M-N Zakelijke dienstverlening;2007 4e kwartaal;47.6
492;M-N Zakelijke dienstverlening;2008 1e kwartaal;47.2
493;M-N Zakelijke dienstverlening;2008 2e kwartaal;45.4
494;M-N Zakelijke dienstverlening;2008 3e kwartaal;43.8
495;M-N Zakelijke dienstverlening;2008 4e kwartaal;35.5
496;M-N Zakelijke dienstverlening;2009 1e kwartaal;27.7
497;M-N Zakelijke dienstverlening;2009 2e kwartaal;21.5
498;M-N Zakelijke dienstverlening;2009 3e kwartaal;20.8
499;M-N Zakelijke dienstverlening;2009 4e kwartaal;20.3
500;M-N Zakelijke dienstverlening;2010 1e kwartaal;18.1
501;M-N Zakelijke dienstverlening;2010 2e kwartaal;19.3
502;M-N Zakelijke dienstverlening;2010 3e kwartaal;20.9
503;M-N Zakelijke dienstverlening;2010 4e kwartaal;21.6
504;M-N Zakelijke dienstverlening;2011 1e kwartaal;22.9
505;M-N Zakelijke dienstverlening;2011 2e kwartaal;21.4
506;M-N Zakelijke dienstverlening;2011 3e kwartaal;22.6
507;M-N Zakelijke dienstverlening;2011 4e kwartaal;19.9
508;M-N Zakelijke dienstverlening;2012 1e kwartaal;20.0
509;M-N Zakelijke dienstverlening;2012 2e kwartaal;19.3
510;M-N Zakelijke dienstverlening;2012 3e kwartaal;19.2
511;M-N Zakelijke dienstverlening;2012 4e kwartaal;18.3
512;M-N Zakelijke dienstverlening;2013 1e kwartaal;17.0
513;M-N Zakelijke dienstverlening;2013 2e kwartaal;16.0
514;M-N Zakelijke dienstverlening;2013 3e kwartaal;17.2
515;M-N Zakelijke dienstverlening;2013 4e kwartaal;17.9
516;M-N Zakelijke dienstverlening;2014 1e kwartaal;18.6
517;M-N Zakelijke dienstverlening;2014 2e kwartaal;19.7
518;M-N Zakelijke dienstverlening;2014 3e kwartaal;20.9
519;M-N Zakelijke dienstverlening;2014 4e kwartaal;22.7
520;M-N Zakelijke dienstverlening;2015 1e kwartaal;23.2
521;M-N Zakelijke dienstverlening;2015 2e kwartaal;24.5
522;M-N Zakelijke dienstverlening;2015 3e kwartaal;24.9
523;M-N Zakelijke dienstverlening;2015 4e kwartaal;27.0
524;M-N Zakelijke dienstverlening;2016 1e kwartaal;27.6
525;M-N Zakelijke dienstverlening;2016 2e kwartaal;27.7
526;M-N Zakelijke dienstverlening;2016 3e kwartaal;27.4
527;M-N Zakelijke dienstverlening;2016 4e kwartaal;28.0
528;M-N Zakelijke dienstverlening;2017 1e kwartaal;29.5
529;M-N Zakelijke dienstverlening;2017 2e kwartaal;32.7
530;M-N Zakelijke dienstverlening;2017 3e kwartaal;34.8
531;M-N Zakelijke dienstverlening;2017 4e kwartaal;37.2
532;M-N Zakelijke dienstverlening;2018 1e kwartaal;39.2
533;M-N Zakelijke dienstverlening;2018 2e kwartaal;41.0
534;M-N Zakelijke dienstverlening;2018 3e kwartaal;42.2
535;M-N Zakelijke dienstverlening;2018 4e kwartaal;42.0
536;M-N Zakelijke dienstverlening;2019 1e kwartaal;46.0
537;M-N Zakelijke dienstverlening;2019 2e kwartaal;46.9
538;M-N Zakelijke dienstverlening;2019 3e kwartaal;46.1
539;M-N Zakelijke dienstverlening;2019 4e kwartaal;45.8
540;M-N Zakelijke dienstverlening;2020 1e kwartaal;36.7
541;M-N Zakelijke dienstverlening;2020 2e kwartaal;32.7
542;M-N Zakelijke dienstverlening;2020 3e kwartaal;34.5
543;M-N Zakelijke dienstverlening;2020 4e kwartaal;35.8
544;M-N Zakelijke dienstverlening;2021 1e kwartaal;41.9
545;M-N Zakelijke dienstverlening;2021 2e kwartaal;52.5
546;M-N Zakelijke dienstverlening;2021 3e kwartaal;58.2
547;M-N Zakelijke dienstverlening;2021 4e kwartaal;63.0
548;M-N Zakelijke dienstverlening;2022 1e kwartaal;72.4
549;M-N Zakelijke dienstverlening;2022 2e kwartaal;73.7
550;M-N Zakelijke dienstverlening;2022 3e kwartaal;72.4
551;M-N Zakelijke dienstverlening;2022 4e kwartaal;71.9
552;M-N Zakelijke dienstverlening;2023 1e kwartaal;71.3
553;M-N Zakelijke dienstverlening;2023 2e kwartaal;70.8
554;M-N Zakelijke dienstverlening;2023 3e kwartaal;69.7
555;M-N Zakelijke dienstverlening;2023 4e kwartaal;67.6
556;M-N Zakelijke dienstverlening;2024 1e kwartaal;67.0
557;M-N Zakelijke dienstverlening;2024 2e kwartaal;65.5
558;M-N Zakelijke dienstverlening;2024 3e kwartaal;64.9
559;M-N Zakelijke dienstverlening;2024 4e kwartaal;65.2
560;O-U Niet-commerciële dienstverlening;1997 1e kwartaal;20.1
561;O-U Niet-commerciële dienstverlening;1997 2e kwartaal;20.8
562;O-U Niet-commerciële dienstverlening;1997 3e kwartaal;25.2
563;O-U Niet-commerciële dienstverlening;1997 4e kwartaal;25.8
564;O-U Niet-commerciële dienstverlening;1998 1e kwartaal;29.2
565;O-U Niet-commerciële dienstverlening;1998 2e kwartaal;31.6
566;O-U Niet-commerciële dienstverlening;1998 3e kwartaal;33.2
567;O-U Niet-commerciële dienstverlening;1998 4e kwartaal;33.5
568;O-U Niet-commerciële dienstverlening;1999 1e kwartaal;34.8
569;O-U Niet-commerciële dienstverlening;1999 2e kwartaal;37.2
570;O-U Niet-commerciële dienstverlening;1999 3e kwartaal;39.8
571;O-U Niet-commerciële dienstverlening;1999 4e kwartaal;42.2
572;O-U Niet-commerciële dienstverlening;2000 1e kwartaal;42.3
573;O-U Niet-commerciële dienstverlening;2000 2e kwartaal;41.1
574;O-U Niet-commerciële dienstverlening;2000 3e kwartaal;42.7
575;O-U Niet-commerciële dienstverlening;2000 4e kwartaal;45.6
576;O-U Niet-commerciële dienstverlening;2001 1e kwartaal;46.4
577;O-U Niet-commerciële dienstverlening;2001 2e kwartaal;47.5
578;O-U Niet-commerciële dienstverlening;2001 3e kwartaal;48.1
579;O-U Niet-commerciële dienstverlening;2001 4e kwartaal;46.5
580;O-U Niet-commerciële dienstverlening;2002 1e kwartaal;47.0
581;O-U Niet-commerciële dienstverlening;2002 2e kwartaal;40.8
582;O-U Niet-commerciële dienstverlening;2002 3e kwartaal;39.3
583;O-U Niet-commerciële dienstverlening;2002 4e kwartaal;38.5
584;O-U Niet-commerciële dienstverlening;2003 1e kwartaal;33.1
585;O-U Niet-commerciële dienstverlening;2003 2e kwartaal;31.6
586;O-U Niet-commerciële dienstverlening;2003 3e kwartaal;29.5
587;O-U Niet-commerciële dienstverlening;2003 4e kwartaal;26.8
588;O-U Niet-commerciële dienstverlening;2004 1e kwartaal;30.4
589;O-U Niet-commerciële dienstverlening;2004 2e kwartaal;33.2
590;O-U Niet-commerciële dienstverlening;2004 3e kwartaal;31.6
591;O-U Niet-commerciële dienstverlening;2004 4e kwartaal;31.0
592;O-U Niet-commerciële dienstverlening;2005 1e kwartaal;33.4
593;O-U Niet-commerciële dienstverlening;2005 2e kwartaal;33.4
594;O-U Niet-commerciële dienstverlening;2005 3e kwartaal;35.5
595;O-U Niet-commerciële dienstverlening;2005 4e kwartaal;38.3
596;O-U Niet-commerciële dienstverlening;2006 1e kwartaal;39.6
597;O-U Niet-commerciële dienstverlening;2006 2e kwartaal;42.9
598;O-U Niet-commerciële dienstverlening;2006 3e kwartaal;43.6
599;O-U Niet-commerciële dienstverlening;2006 4e kwartaal;47.6
600;O-U Niet-commerciële dienstverlening;2007 1e kwartaal;49.0
601;O-U Niet-commerciële dienstverlening;2007 2e kwartaal;51.9
602;O-U Niet-commerciële dienstverlening;2007 3e kwartaal;53.8
603;O-U Niet-commerciële dienstverlening;2007 4e kwartaal;52.2
604;O-U Niet-commerciële dienstverlening;2008 1e kwartaal;55.4
605;O-U Niet-commerciële dienstverlening;2008 2e kwartaal;56.5
606;O-U Niet-commerciële dienstverlening;2008 3e kwartaal;65.6
607;O-U Niet-commerciële dienstverlening;2008 4e kwartaal;59.5
608;O-U Niet-commerciële dienstverlening;2009 1e kwartaal;51.8
609;O-U Niet-commerciële dienstverlening;2009 2e kwartaal;47.9
610;O-U Niet-commerciële dienstverlening;2009 3e kwartaal;45.9
611;O-U Niet-commerciële dienstverlening;2009 4e kwartaal;44.0
612;O-U Niet-commerciële dienstverlening;2010 1e kwartaal;35.6
613;O-U Niet-commerciële dienstverlening;2010 2e kwartaal;33.0
614;O-U Niet-commerciële dienstverlening;2010 3e kwartaal;32.3
615;O-U Niet-commerciële dienstverlening;2010 4e kwartaal;31.0
616;O-U Niet-commerciële dienstverlening;2011 1e kwartaal;32.8
617;O-U Niet-commerciële dienstverlening;2011 2e kwartaal;32.2
618;O-U Niet-commerciële dienstverlening;2011 3e kwartaal;32.2
619;O-U Niet-commerciële dienstverlening;2011 4e kwartaal;30.7
620;O-U Niet-commerciële dienstverlening;2012 1e kwartaal;29.4
621;O-U Niet-commerciële dienstverlening;2012 2e kwartaal;27.7
622;O-U Niet-commerciële dienstverlening;2012 3e kwartaal;27.2
623;O-U Niet-commerciële dienstverlening;2012 4e kwartaal;25.9
624;O-U Niet-commerciële dienstverlening;2013 1e kwartaal;23.8
625;O-U Niet-commerciële dienstverlening;2013 2e kwartaal;22.1
626;O-U Niet-commerciële dienstverlening;2013 3e kwartaal;22.5
627;O-U Niet-commerciële dienstverlening;2013 4e kwartaal;22.6
628;O-U Niet-commerciële dienstverlening;2014 1e kwartaal;23.6
629;O-U Niet-commerciële dienstverlening;2014 2e kwartaal;24.6
630;O-U Niet-commerciële dienstverlening;2014 3e kwartaal;26.1
631;O-U Niet-commerciële dienstverlening;2014 4e kwartaal;27.0
632;O-U Niet-commerciële dienstverlening;2015 1e kwartaal;27.8
633;O-U Niet-commerciële dienstverlening;2015 2e kwartaal;28.7
634;O-U Niet-commerciële dienstverlening;2015 3e kwartaal;29.9
635;O-U Niet-commerciële dienstverlening;2015 4e kwartaal;32.1
636;O-U Niet-commerciële dienstverlening;2016 1e kwartaal;36.1
637;O-U Niet-commerciële dienstverlening;2016 2e kwartaal;37.9
638;O-U Niet-commerciële dienstverlening;2016 3e kwartaal;40.6
639;O-U Niet-commerciële dienstverlening;2016 4e kwartaal;43.8
640;O-U Niet-commerciële dienstverlening;2017 1e kwartaal;46.2
641;O-U Niet-commerciële dienstverlening;2017 2e kwartaal;50.0
642;O-U Niet-commerciële dienstverlening;2017 3e kwartaal;51.9
643;O-U Niet-commerciële dienstverlening;2017 4e kwartaal;53.3
644;O-U Niet-commerciële dienstverlening;2018 1e kwartaal;54.0
645;O-U Niet-commerciële dienstverlening;2018 2e kwartaal;57.4
646;O-U Niet-commerciële dienstverlening;2018 3e kwartaal;60.1
647;O-U Niet-commerciële dienstverlening;2018 4e kwartaal;62.3
648;O-U Niet-commerciële dienstverlening;2019 1e kwartaal;65.1
649;O-U Niet-commerciële dienstverlening;2019 2e kwartaal;67.2
650;O-U Niet-commerciële dienstverlening;2019 3e kwartaal;69.4
651;O-U Niet-commerciële dienstverlening;2019 4e kwartaal;72.1
652;O-U Niet-commerciële dienstverlening;2020 1e kwartaal;63.1
653;O-U Niet-commerciële dienstverlening;2020 2e kwartaal;58.4
654;O-U Niet-commerciële dienstverlening;2020 3e kwartaal;63.3
655;O-U Niet-commerciële dienstverlening;2020 4e kwartaal;62.9
656;O-U Niet-commerciële dienstverlening;2021 1e kwartaal;68.0
657;O-U Niet-commerciële dienstverlening;2021 2e kwartaal;80.2
658;O-U Niet-commerciële dienstverlening;2021 3e kwartaal;89.8
659;O-U Niet-commerciële dienstverlening;2021 4e kwartaal;95.6
660;O-U Niet-commerciële dienstverlening;2022 1e kwartaal;106.2
661;O-U Niet-commerciële dienstverlening;2022 2e kwartaal;112.3
662;O-U Niet-commerciële dienstverlening;2022 3e kwartaal;115.5
663;O-U Niet-commerciële dienstverlening;2022 4e kwartaal;115.6
664;O-U Niet-commerciële dienstverlening;2023 1e kwartaal;118.2
665;O-U Niet-commerciële dienstverlening;2023 2e kwartaal;115.4
666;O-U Niet-commerciële dienstverlening;2023 3e kwartaal;116.8
667;O-U Niet-commerciële dienstverlening;2023 4e kwartaal;116.0
668;O-U Niet-commerciële dienstverlening;2024 1e kwartaal;121.1
669;O-U Niet-commerciële dienstverlening;2024 2e kwartaal;119.9
670;O-U Niet-commerciële dienstverlening;2024 3e kwartaal;117.7
671;O-U Niet-commerciële dienstverlening;2024 4e kwartaal;119.1
672;C Industrie;1997 1e kwartaal;13.3
673;C Industrie;1997 2e kwartaal;14.0
674;C Industrie;1997 3e kwartaal;15.7
675;C Industrie;1997 4e kwartaal;17.1
676;C Industrie;1998 1e kwartaal;17.1
677;C Industrie;1998 2e kwartaal;18.7
678;C Industrie;1998 3e kwartaal;18.7
679;C Industrie;1998 4e kwartaal;18.7
680;C Industrie;1999 1e kwartaal;19.1
681;C Industrie;1999 2e kwartaal;21.3
682;C Industrie;1999 3e kwartaal;24.1
683;C Industrie;1999 4e kwartaal;25.1
684;C Industrie;2000 1e kwartaal;27.6
685;C Industrie;2000 2e kwartaal;29.1
686;C Industrie;2000 3e kwartaal;26.1
687;C Industrie;2000 4e kwartaal;26.0
688;C Industrie;2001 1e kwartaal;23.0
689;C Industrie;2001 2e kwartaal;22.2
690;C Industrie;2001 3e kwartaal;20.7
691;C Industrie;2001 4e kwartaal;18.2
692;C Industrie;2002 1e kwartaal;17.6
693;C Industrie;2002 2e kwartaal;14.9
694;C Industrie;2002 3e kwartaal;11.4
695;C Industrie;2002 4e kwartaal;12.2
696;C Industrie;2003 1e kwartaal;10.6
697;C Industrie;2003 2e kwartaal;9.0
698;C Industrie;2003 3e kwartaal;8.1
699;C Industrie;2003 4e kwartaal;9.3
700;C Industrie;2004 1e kwartaal;10.1
701;C Industrie;2004 2e kwartaal;9.6
702;C Industrie;2004 3e kwartaal;8.9
703;C Industrie;2004 4e kwartaal;9.6
704;C Industrie;2005 1e kwartaal;10.6
705;C Industrie;2005 2e kwartaal;11.7
706;C Industrie;2005 3e kwartaal;13.7
707;C Industrie;2005 4e kwartaal;13.5
708;C Industrie;2006 1e kwartaal;15.4
709;C Industrie;2006 2e kwartaal;18.1
710;C Industrie;2006 3e kwartaal;20.0
711;C Industrie;2006 4e kwartaal;21.8
712;C Industrie;2007 1e kwartaal;21.6
713;C Industrie;2007 2e kwartaal;22.5
714;C Industrie;2007 3e kwartaal;24.3
715;C Industrie;2007 4e kwartaal;24.4
716;C Industrie;2008 1e kwartaal;25.4
717;C Industrie;2008 2e kwartaal;24.3
718;C Industrie;2008 3e kwartaal;22.9
719;C Industrie;2008 4e kwartaal;14.9
720;C Industrie;2009 1e kwartaal;9.4
721;C Industrie;2009 2e kwartaal;7.7
722;C Industrie;2009 3e kwartaal;7.5
723;C Industrie;2009 4e kwartaal;7.2
724;C Industrie;2010 1e kwartaal;8.4
725;C Industrie;2010 2e kwartaal;9.6
726;C Industrie;2010 3e kwartaal;11.4
727;C Industrie;2010 4e kwartaal;12.8
728;C Industrie;2011 1e kwartaal;14.2
729;C Industrie;2011 2e kwartaal;14.6
730;C Industrie;2011 3e kwartaal;14.0
731;C Industrie;2011 4e kwartaal;11.6
732;C Industrie;2012 1e kwartaal;10.8
733;C Industrie;2012 2e kwartaal;10.1
734;C Industrie;2012 3e kwartaal;9.7
735;C Industrie;2012 4e kwartaal;9.2
736;C Industrie;2013 1e kwartaal;8.3
737;C Industrie;2013 2e kwartaal;7.9
738;C Industrie;2013 3e kwartaal;8.2
739;C Industrie;2013 4e kwartaal;8.6
740;C Industrie;2014 1e kwartaal;9.5
741;C Industrie;2014 2e kwartaal;9.4
742;C Industrie;2014 3e kwartaal;10.2
743;C Industrie;2014 4e kwartaal;9.3
744;C Industrie;2015 1e kwartaal;10.9
745;C Industrie;2015 2e kwartaal;11.1
746;C Industrie;2015 3e kwartaal;11.1
747;C Industrie;2015 4e kwartaal;11.4
748;C Industrie;2016 1e kwartaal;12.7
749;C Industrie;2016 2e kwartaal;12.6
750;C Industrie;2016 3e kwartaal;13.3
751;C Industrie;2016 4e kwartaal;14.1
752;C Industrie;2017 1e kwartaal;15.2
753;C Industrie;2017 2e kwartaal;16.3
754;C Industrie;2017 3e kwartaal;17.5
755;C Industrie;2017 4e kwartaal;19.5
756;C Industrie;2018 1e kwartaal;20.2
757;C Industrie;2018 2e kwartaal;22.3
758;C Industrie;2018 3e kwartaal;22.5
759;C Industrie;2018 4e kwartaal;22.5
760;C Industrie;2019 1e kwartaal;24.0
761;C Industrie;2019 2e kwartaal;23.7
762;C Industrie;2019 3e kwartaal;22.8
763;C Industrie;2019 4e kwartaal;22.2
764;C Industrie;2020 1e kwartaal;18.5
765;C Industrie;2020 2e kwartaal;15.5
766;C Industrie;2020 3e kwartaal;17.0
767;C Industrie;2020 4e kwartaal;18.3
768;C Industrie;2021 1e kwartaal;21.3
769;C Industrie;2021 2e kwartaal;27.4
770;C Industrie;2021 3e kwartaal;32.3
771;C Industrie;2021 4e kwartaal;33.6
772;C Industrie;2022 1e kwartaal;36.5
773;C Industrie;2022 2e kwartaal;36.8
774;C Industrie;2022 3e kwartaal;34.6
775;C Industrie;2022 4e kwartaal;35.1
776;C Industrie;2023 1e kwartaal;35.3
777;C Industrie;2023 2e kwartaal;34.8
778;C Industrie;2023 3e kwartaal;33.1
779;C Industrie;2023 4e kwartaal;32.5
780;C Industrie;2024 1e kwartaal;33.9
781;C Industrie;2024 2e kwartaal;33.0
782;C Industrie;2024 3e kwartaal;33.2
783;C Industrie;2024 4e kwartaal;33.2
784;F Bouwnijverheid;1997 1e kwartaal;5.9
785;F Bouwnijverheid;1997 2e kwartaal;7.0
786;F Bouwnijverheid;1997 3e kwartaal;7.1
787;F Bouwnijverheid;1997 4e kwartaal;8.3
788;F Bouwnijverheid;1998 1e kwartaal;8.1
789;F Bouwnijverheid;1998 2e kwartaal;8.6
790;F Bouwnijverheid;1998 3e kwartaal;9.7
791;F Bouwnijverheid;1998 4e kwartaal;10.6
792;F Bouwnijverheid;1999 1e kwartaal;11.9
793;F Bouwnijverheid;1999 2e kwartaal;15.6
794;F Bouwnijverheid;1999 3e kwartaal;16.9
795;F Bouwnijverheid;1999 4e kwartaal;15.8
796;F Bouwnijverheid;2000 1e kwartaal;20.4
797;F Bouwnijverheid;2000 2e kwartaal;18.0
798;F Bouwnijverheid;2000 3e kwartaal;19.4
799;F Bouwnijverheid;2000 4e kwartaal;18.9
800;F Bouwnijverheid;2001 1e kwartaal;19.0
801;F Bouwnijverheid;2001 2e kwartaal;17.7
802;F Bouwnijverheid;2001 3e kwartaal;16.7
803;F Bouwnijverheid;2001 4e kwartaal;16.6
804;F Bouwnijverheid;2002 1e kwartaal;15.4
805;F Bouwnijverheid;2002 2e kwartaal;13.0
806;F Bouwnijverheid;2002 3e kwartaal;8.1
807;F Bouwnijverheid;2002 4e kwartaal;7.9
808;F Bouwnijverheid;2003 1e kwartaal;8.0
809;F Bouwnijverheid;2003 2e kwartaal;7.4
810;F Bouwnijverheid;2003 3e kwartaal;4.5
811;F Bouwnijverheid;2003 4e kwartaal;5.1
812;F Bouwnijverheid;2004 1e kwartaal;6.2
813;F Bouwnijverheid;2004 2e kwartaal;7.6
814;F Bouwnijverheid;2004 3e kwartaal;7.1
815;F Bouwnijverheid;2004 4e kwartaal;8.1
816;F Bouwnijverheid;2005 1e kwartaal;9.0
817;F Bouwnijverheid;2005 2e kwartaal;9.1
818;F Bouwnijverheid;2005 3e kwartaal;11.1
819;F Bouwnijverheid;2005 4e kwartaal;12.5
820;F Bouwnijverheid;2006 1e kwartaal;13.2
821;F Bouwnijverheid;2006 2e kwartaal;14.5
822;F Bouwnijverheid;2006 3e kwartaal;18.2
823;F Bouwnijverheid;2006 4e kwartaal;16.8
824;F Bouwnijverheid;2007 1e kwartaal;17.9
825;F Bouwnijverheid;2007 2e kwartaal;19.0
826;F Bouwnijverheid;2007 3e kwartaal;20.5
827;F Bouwnijverheid;2007 4e kwartaal;20.4
828;F Bouwnijverheid;2008 1e kwartaal;20.7
829;F Bouwnijverheid;2008 2e kwartaal;19.1
830;F Bouwnijverheid;2008 3e kwartaal;17.7
831;F Bouwnijverheid;2008 4e kwartaal;13.3
832;F Bouwnijverheid;2009 1e kwartaal;8.4
833;F Bouwnijverheid;2009 2e kwartaal;6.7
834;F Bouwnijverheid;2009 3e kwartaal;6.1
835;F Bouwnijverheid;2009 4e kwartaal;5.8
836;F Bouwnijverheid;2010 1e kwartaal;5.4
837;F Bouwnijverheid;2010 2e kwartaal;5.1
838;F Bouwnijverheid;2010 3e kwartaal;6.2
839;F Bouwnijverheid;2010 4e kwartaal;6.3
840;F Bouwnijverheid;2011 1e kwartaal;6.3
841;F Bouwnijverheid;2011 2e kwartaal;6.1
842;F Bouwnijverheid;2011 3e kwartaal;6.0
843;F Bouwnijverheid;2011 4e kwartaal;5.1
844;F Bouwnijverheid;2012 1e kwartaal;4.9
845;F Bouwnijverheid;2012 2e kwartaal;4.5
846;F Bouwnijverheid;2012 3e kwartaal;4.3
847;F Bouwnijverheid;2012 4e kwartaal;3.3
848;F Bouwnijverheid;2013 1e kwartaal;3.2
849;F Bouwnijverheid;2013 2e kwartaal;2.8
850;F Bouwnijverheid;2013 3e kwartaal;3.2
851;F Bouwnijverheid;2013 4e kwartaal;3.4
852;F Bouwnijverheid;2014 1e kwartaal;3.6
853;F Bouwnijverheid;2014 2e kwartaal;3.8
854;F Bouwnijverheid;2014 3e kwartaal;4.1
855;F Bouwnijverheid;2014 4e kwartaal;4.4
856;F Bouwnijverheid;2015 1e kwartaal;4.3
857;F Bouwnijverheid;2015 2e kwartaal;5.1
858;F Bouwnijverheid;2015 3e kwartaal;5.5
859;F Bouwnijverheid;2015 4e kwartaal;5.9
860;F Bouwnijverheid;2016 1e kwartaal;5.7
861;F Bouwnijverheid;2016 2e kwartaal;6.4
862;F Bouwnijverheid;2016 3e kwartaal;7.1
863;F Bouwnijverheid;2016 4e kwartaal;7.9
864;F Bouwnijverheid;2017 1e kwartaal;9.5
865;F Bouwnijverheid;2017 2e kwartaal;11.1
866;F Bouwnijverheid;2017 3e kwartaal;12.8
867;F Bouwnijverheid;2017 4e kwartaal;14.7
868;F Bouwnijverheid;2018 1e kwartaal;15.4
869;F Bouwnijverheid;2018 2e kwartaal;16.2
870;F Bouwnijverheid;2018 3e kwartaal;16.4
871;F Bouwnijverheid;2018 4e kwartaal;17.2
872;F Bouwnijverheid;2019 1e kwartaal;19.0
873;F Bouwnijverheid;2019 2e kwartaal;18.3
874;F Bouwnijverheid;2019 3e kwartaal;18.1
875;F Bouwnijverheid;2019 4e kwartaal;17.3
876;F Bouwnijverheid;2020 1e kwartaal;13.6
877;F Bouwnijverheid;2020 2e kwartaal;13.2
878;F Bouwnijverheid;2020 3e kwartaal;14.4
879;F Bouwnijverheid;2020 4e kwartaal;15.9
880;F Bouwnijverheid;2021 1e kwartaal;18.3
881;F Bouwnijverheid;2021 2e kwartaal;21.0
882;F Bouwnijverheid;2021 3e kwartaal;23.0
883;F Bouwnijverheid;2021 4e kwartaal;25.2
884;F Bouwnijverheid;2022 1e kwartaal;26.7
885;F Bouwnijverheid;2022 2e kwartaal;27.6
886;F Bouwnijverheid;2022 3e kwartaal;26.7
887;F Bouwnijverheid;2022 4e kwartaal;25.1
888;F Bouwnijverheid;2023 1e kwartaal;25.7
889;F Bouwnijverheid;2023 2e kwartaal;25.6
890;F Bouwnijverheid;2023 3e kwartaal;26.2
891;F Bouwnijverheid;2023 4e kwartaal;26.2
892;F Bouwnijverheid;2024 1e kwartaal;26.2
893;F Bouwnijverheid;2024 2e kwartaal;26.3
894;F Bouwnijverheid;2024 3e kwartaal;25.5
895;F Bouwnijverheid;2024 4e kwartaal;27.8
896;G Handel;1997 1e kwartaal;13.7
897;G Handel;1997 2e kwartaal;13.0
898;G Handel;1997 3e kwartaal;17.9
899;G Handel;1997 4e kwartaal;22.7
900;G Handel;1998 1e kwartaal;19.6
901;G Handel;1998 2e kwartaal;23.0
902;G Handel;1998 3e kwartaal;26.4
903;G Handel;1998 4e kwartaal;24.6
904;G Handel;1999 1e kwartaal;27.5
905;G Handel;1999 2e kwartaal;33.0
906;G Handel;1999 3e kwartaal;32.5
907;G Handel;1999 4e kwartaal;32.4
908;G Handel;2000 1e kwartaal;34.6
