ID;Sectoren;Perioden;BrutoToegevoegdeWaardeBbp_1;ToegevoegdeWaardeNetto_2;SaldoGoederenEnDienstentransacties_3;ExploitatieoverschotNetto_4;SaldoPrimaireInkomensNetto_5;BeschikbaarInkomenNetto_6;AlternatiefBeschikbaarInkomenNetto_7;BesparingenNetto_8;SaldoLopendeTransactiesBuitenland_9;SaldoNettoBespEnKapitaaloverdr_10;Vorderingensaldo_11;VeranderingInFinancieelVermogen_12;StatistischVerschil_13;FinancieelVermogen_14
207;Verzekeringsinst. en pensioenfondsen;2008;8602.0;7632.0;;3637.0;1568.0;25029.0;;986.0;;2286.0;2794.0;2794.0;0.0;-29905.0
208;Verzekeringsinst. en pensioenfondsen;2009 1e kwartaal;2152.0;1883.0;;907.0;1169.0;6751.0;;1043.0;;1221.0;911.0;911.0;0.0;-45617.0
209;Verzekeringsinst. en pensioenfondsen;2009 2e kwartaal;2233.0;1964.0;;791.0;1071.0;6730.0;;980.0;;3203.0;3094.0;3094.0;0.0;-46760.0
210;Verzekeringsinst. en pensioenfondsen;2009 3e kwartaal;2257.0;1999.0;;1178.0;1363.0;5311.0;;1250.0;;1685.0;1534.0;1534.0;0.0;-43130.0
211;Verzekeringsinst. en pensioenfondsen;2009 4e kwartaal;2409.0;2164.0;;1167.0;-1100.0;3406.0;;-1276.0;;-1012.0;-1103.0;-1103.0;0.0;-42388.0
212;Verzekeringsinst. en pensioenfondsen;2009;9051.0;8010.0;;4043.0;2503.0;22198.0;;1997.0;;5097.0;4436.0;4436.0;0.0;-42388.0
213;Verzekeringsinst. en pensioenfondsen;2010 1e kwartaal;2359.0;2108.0;;1144.0;1332.0;5804.0;;1227.0;;1225.0;6218.0;6218.0;0.0;-38271.0
214;Verzekeringsinst. en pensioenfondsen;2010 2e kwartaal;2123.0;1880.0;;577.0;686.0;4049.0;;541.0;;542.0;810.0;810.0;0.0;-35776.0
215;Verzekeringsinst. en pensioenfondsen;2010 3e kwartaal;1984.0;1747.0;;864.0;930.0;4291.0;;910.0;;911.0;1231.0;1231.0;0.0;-32050.0
216;Verzekeringsinst. en pensioenfondsen;2010 4e kwartaal;2243.0;2003.0;;976.0;-450.0;2999.0;;-601.0;;-341.0;36.0;36.0;0.0;-48452.0
217;Verzekeringsinst. en pensioenfondsen;2010;8709.0;7738.0;;3561.0;2498.0;17143.0;;2077.0;;2337.0;8295.0;8295.0;0.0;-48452.0
218;Verzekeringsinst. en pensioenfondsen;2011 1e kwartaal;2259.0;2061.0;;1086.0;1233.0;5853.0;;1093.0;;1091.0;1494.0;1494.0;0.0;-45862.0
219;Verzekeringsinst. en pensioenfondsen;2011 2e kwartaal;2015.0;1814.0;;492.0;477.0;4801.0;;389.0;;336.0;441.0;441.0;0.0;-48723.0
220;Verzekeringsinst. en pensioenfondsen;2011 3e kwartaal;1899.0;1696.0;;788.0;1064.0;6112.0;;973.0;;970.0;1327.0;1327.0;0.0;-48326.0
221;Verzekeringsinst. en pensioenfondsen;2011 4e kwartaal;2312.0;2106.0;;1024.0;169.0;3645.0;;79.0;;77.0;137.0;137.0;0.0;-51842.0
222;Verzekeringsinst. en pensioenfondsen;2011;8485.0;7677.0;;3390.0;2943.0;20411.0;;2534.0;;2474.0;3399.0;3399.0;0.0;-51842.0
223;Verzekeringsinst. en pensioenfondsen;2012 1e kwartaal;2489.0;2294.0;;1319.0;1355.0;6448.0;;1164.0;;1164.0;1371.0;1371.0;0.0;-52621.0
224;Monetaire financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;
225;Monetaire financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;
226;Monetaire financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;
227;Monetaire financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;
228;Monetaire financiële instellingen;2001;;;;;;;;;;;;;;
229;Monetaire financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;
230;Monetaire financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;
231;Monetaire financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;
232;Monetaire financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;
233;Monetaire financiële instellingen;2002;;;;;;;;;;;;;;
234;Monetaire financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;
235;Monetaire financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;
236;Monetaire financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;
237;Monetaire financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;
238;Monetaire financiële instellingen;2003;;;;;;;;;;;;;;
239;Monetaire financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;
240;Monetaire financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;
241;Monetaire financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;
242;Monetaire financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;
243;Monetaire financiële instellingen;2004;;;;;;;;;;;;;;
244;Monetaire financiële instellingen;2005 1e kwartaal;4530.0;4086.0;;2105.0;1695.0;1228.0;;1228.0;;1174.0;1195.0;1201.0;6.0;-22083.0
245;Monetaire financiële instellingen;2005 2e kwartaal;4325.0;3856.0;;1739.0;1792.0;1258.0;;1258.0;;1200.0;1263.0;1262.0;-1.0;-25747.0
246;Monetaire financiële instellingen;2005 3e kwartaal;4311.0;3811.0;;1823.0;-219.0;-697.0;;-697.0;;-747.0;-596.0;-595.0;1.0;-17258.0
247;Monetaire financiële instellingen;2005 4e kwartaal;3811.0;3266.0;;1079.0;814.0;543.0;;543.0;;506.0;759.0;753.0;-6.0;-23144.0
248;Monetaire financiële instellingen;2005;16977.0;15019.0;;6746.0;4082.0;2332.0;;2332.0;;2133.0;2621.0;2621.0;0.0;-23144.0
249;Monetaire financiële instellingen;2006 1e kwartaal;3866.0;3387.0;;1250.0;1436.0;1046.0;;1046.0;;1058.0;1356.0;1356.0;0.0;-29911.0
250;Monetaire financiële instellingen;2006 2e kwartaal;3440.0;2949.0;;794.0;-13.0;-422.0;;-422.0;;-430.0;-257.0;-257.0;0.0;-19469.0
251;Monetaire financiële instellingen;2006 3e kwartaal;3256.0;2762.0;;695.0;295.0;-21.0;;-21.0;;-22.0;100.0;100.0;0.0;-27412.0
252;Monetaire financiële instellingen;2006 4e kwartaal;2840.0;2316.0;;263.0;495.0;283.0;;283.0;;283.0;422.0;422.0;0.0;-25101.0
253;Monetaire financiële instellingen;2006;13402.0;11414.0;;3002.0;2213.0;886.0;;886.0;;889.0;1621.0;1621.0;0.0;-25101.0
254;Monetaire financiële instellingen;2007 1e kwartaal;3007.0;2515.0;;273.0;1577.0;1347.0;;1347.0;;1347.0;1474.0;1474.0;0.0;-19840.0
255;Monetaire financiële instellingen;2007 2e kwartaal;3006.0;2503.0;;209.0;-903.0;-1084.0;;-1084.0;;-1086.0;-1102.0;-1102.0;0.0;-36083.0
256;Monetaire financiële instellingen;2007 3e kwartaal;2646.0;2133.0;;-81.0;630.0;474.0;;474.0;;472.0;456.0;456.0;0.0;-37439.0
257;Monetaire financiële instellingen;2007 4e kwartaal;2792.0;2267.0;;-138.0;-663.0;-1018.0;;-1018.0;;-1021.0;-981.0;-981.0;0.0;-38316.0
258;Monetaire financiële instellingen;2007;11451.0;9418.0;;263.0;641.0;-281.0;;-281.0;;-288.0;-153.0;-153.0;0.0;-38316.0
259;Monetaire financiële instellingen;2008 1e kwartaal;3977.0;3476.0;;1234.0;-2138.0;-2295.0;;-2295.0;;-2297.0;-2184.0;-2184.0;0.0;-57216.0
260;Monetaire financiële instellingen;2008 2e kwartaal;3784.0;3268.0;;1038.0;-1194.0;-1360.0;;-1360.0;;-1362.0;-1321.0;-1321.0;0.0;-46755.0
261;Monetaire financiële instellingen;2008 3e kwartaal;4119.0;3593.0;;1383.0;260.0;161.0;;161.0;;160.0;161.0;161.0;0.0;-30545.0
262;Monetaire financiële instellingen;2008 4e kwartaal;3657.0;3124.0;;992.0;-6667.0;-6810.0;;-6810.0;;-6989.0;-6926.0;-6926.0;0.0;-45615.0
263;Monetaire financiële instellingen;2008;15537.0;13461.0;;4647.0;-9739.0;-10304.0;;-10304.0;;-10488.0;-10270.0;-10270.0;0.0;-45615.0
264;Monetaire financiële instellingen;2009 1e kwartaal;4043.0;3521.0;;1509.0;218.0;218.0;;218.0;;206.0;268.0;268.0;0.0;-48621.0
265;Monetaire financiële instellingen;2009 2e kwartaal;4099.0;3583.0;;1115.0;-759.0;-786.0;;-786.0;;-846.0;-647.0;-647.0;0.0;-41673.0
266;Monetaire financiële instellingen;2009 3e kwartaal;4559.0;4055.0;;2177.0;679.0;656.0;;656.0;;1557.0;1620.0;1620.0;0.0;-33270.0
267;Monetaire financiële instellingen;2009 4e kwartaal;4764.0;4272.0;;2216.0;325.0;324.0;;324.0;;1780.0;2015.0;2015.0;0.0;-25641.0
268;Monetaire financiële instellingen;2009;17465.0;15431.0;;7017.0;463.0;412.0;;412.0;;2697.0;3256.0;3256.0;0.0;-25641.0
269;Monetaire financiële instellingen;2010 1e kwartaal;5176.0;4726.0;;2718.0;1543.0;1358.0;;1358.0;;1822.0;1902.0;1902.0;0.0;-34567.0
270;Monetaire financiële instellingen;2010 2e kwartaal;5218.0;4772.0;;2294.0;1671.0;1671.0;;1671.0;;2186.0;2249.0;2249.0;0.0;-43469.0
271;Monetaire financiële instellingen;2010 3e kwartaal;5496.0;5038.0;;3174.0;1984.0;1720.0;;1720.0;;1746.0;1886.0;1886.0;0.0;-65791.0
272;Monetaire financiële instellingen;2010 4e kwartaal;5429.0;4939.0;;2856.0;1278.0;1169.0;;1169.0;;1170.0;1366.0;1366.0;0.0;-44118.0
273;Monetaire financiële instellingen;2010;21319.0;19475.0;;11042.0;6476.0;5918.0;;5918.0;;6924.0;7403.0;7403.0;0.0;-44118.0
274;Monetaire financiële instellingen;2011 1e kwartaal;5432.0;5036.0;;2996.0;1877.0;1691.0;;1691.0;;1691.0;1840.0;1840.0;0.0;-40266.0
275;Monetaire financiële instellingen;2011 2e kwartaal;5571.0;5171.0;;2707.0;969.0;832.0;;832.0;;832.0;961.0;961.0;0.0;-41920.0
276;Monetaire financiële instellingen;2011 3e kwartaal;5702.0;5297.0;;3382.0;3315.0;3184.0;;3184.0;;3184.0;3269.0;3269.0;0.0;-60506.0
277;Monetaire financiële instellingen;2011 4e kwartaal;5802.0;5392.0;;3349.0;2336.0;2248.0;;2248.0;;2248.0;2393.0;2393.0;0.0;-61416.0
278;Monetaire financiële instellingen;2011;22507.0;20896.0;;12434.0;8497.0;7955.0;;7955.0;;7955.0;8463.0;8463.0;0.0;-61416.0
279;Monetaire financiële instellingen;2012 1e kwartaal;5693.0;5267.0;;3158.0;1125.0;871.0;;871.0;;876.0;1068.0;1068.0;0.0;-72987.0
280;Overige financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;
281;Overige financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;
282;Overige financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;
283;Overige financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;
284;Overige financiële instellingen;2001;;;;;;;;;;;;;;
285;Overige financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;
286;Overige financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;
287;Overige financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;
288;Overige financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;
289;Overige financiële instellingen;2002;;;;;;;;;;;;;;
290;Overige financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;
291;Overige financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;
292;Overige financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;
293;Overige financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;
294;Overige financiële instellingen;2003;;;;;;;;;;;;;;
295;Overige financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;
296;Overige financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;
297;Overige financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;
298;Overige financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;
299;Overige financiële instellingen;2004;;;;;;;;;;;;;;
300;Overige financiële instellingen;2005 1e kwartaal;1243.0;836.0;;-188.0;467.0;86.0;;86.0;;91.0;433.0;378.0;-55.0;-15261.0
301;Overige financiële instellingen;2005 2e kwartaal;1485.0;1069.0;;-62.0;-1870.0;-2342.0;;-2342.0;;-2337.0;-2700.0;-2803.0;-103.0;-23618.0
302;Overige financiële instellingen;2005 3e kwartaal;1837.0;1425.0;;443.0;-1122.0;-1652.0;;-1652.0;;-1647.0;-1225.0;-1466.0;-241.0;-33945.0
303;Overige financiële instellingen;2005 4e kwartaal;1558.0;1104.0;;-10.0;2978.0;2373.0;;2373.0;;2377.0;2751.0;3150.0;399.0;-36188.0
304;Overige financiële instellingen;2005;6123.0;4434.0;;183.0;453.0;-1535.0;;-1535.0;;-1516.0;-741.0;-741.0;0.0;-36188.0
305;Overige financiële instellingen;2006 1e kwartaal;1715.0;1272.0;;132.0;2520.0;1927.0;;1927.0;;1936.0;2354.0;2354.0;0.0;-18860.0
306;Overige financiële instellingen;2006 2e kwartaal;1785.0;1376.0;;244.0;1117.0;486.0;;486.0;;498.0;371.0;371.0;0.0;262.0
307;Overige financiële instellingen;2006 3e kwartaal;950.0;537.0;;-538.0;2201.0;1736.0;;1736.0;;1746.0;1545.0;1545.0;0.0;-33925.0
308;Overige financiële instellingen;2006 4e kwartaal;1719.0;1289.0;;55.0;2074.0;1250.0;;1250.0;;1260.0;699.0;699.0;0.0;-29125.0
309;Overige financiële instellingen;2006;6169.0;4474.0;;-107.0;7912.0;5399.0;;5399.0;;5440.0;4969.0;4969.0;0.0;-29125.0
310;Overige financiële instellingen;2007 1e kwartaal;1450.0;975.0;;-212.0;1869.0;1224.0;;1224.0;;1240.0;1435.0;1435.0;0.0;-26282.0
311;Overige financiële instellingen;2007 2e kwartaal;1560.0;1104.0;;-125.0;194.0;-718.0;;-718.0;;-713.0;-295.0;-295.0;0.0;-9908.0
312;Overige financiële instellingen;2007 3e kwartaal;1516.0;1076.0;;-14.0;2780.0;1907.0;;1907.0;;1912.0;1877.0;1877.0;0.0;5903.0
313;Overige financiële instellingen;2007 4e kwartaal;1829.0;1479.0;;208.0;1952.0;964.0;;964.0;;969.0;916.0;916.0;0.0;4658.0
314;Overige financiële instellingen;2007;6355.0;4634.0;;-143.0;6795.0;3377.0;;3377.0;;3408.0;3933.0;3933.0;0.0;4658.0
315;Overige financiële instellingen;2008 1e kwartaal;1257.0;816.0;;-477.0;-658.0;-1246.0;;-1246.0;;-1238.0;-1501.0;-1501.0;0.0;12036.0
316;Overige financiële instellingen;2008 2e kwartaal;1342.0;842.0;;-501.0;-371.0;-1158.0;;-1158.0;;-1150.0;-1258.0;-1258.0;0.0;27884.0
317;Overige financiële instellingen;2008 3e kwartaal;1156.0;666.0;;-476.0;1299.0;503.0;;503.0;;510.0;1094.0;1094.0;0.0;59935.0
318;Overige financiële instellingen;2008 4e kwartaal;1251.0;880.0;;-319.0;1835.0;960.0;;960.0;;250.0;266.0;266.0;0.0;51517.0
319;Overige financiële instellingen;2008;5006.0;3204.0;;-1773.0;2105.0;-941.0;;-941.0;;-1628.0;-1399.0;-1399.0;0.0;51517.0
320;Overige financiële instellingen;2009 1e kwartaal;2078.0;1608.0;;298.0;-1077.0;-1904.0;;-1904.0;;-1970.0;-1710.0;-1710.0;0.0;71657.0
321;Overige financiële instellingen;2009 2e kwartaal;2606.0;2187.0;;790.0;-851.0;-1468.0;;-1468.0;;-1534.0;-1307.0;-1307.0;0.0;77968.0
322;Overige financiële instellingen;2009 3e kwartaal;2696.0;2296.0;;1177.0;-726.0;-1291.0;;-1291.0;;-1356.0;-1112.0;-1112.0;0.0;65177.0
323;Overige financiële instellingen;2009 4e kwartaal;2780.0;2287.0;;1079.0;2533.0;1674.0;;1674.0;;1609.0;1914.0;1914.0;0.0;73747.0
324;Overige financiële instellingen;2009;10160.0;8378.0;;3344.0;-121.0;-2989.0;;-2989.0;;-3251.0;-2215.0;-2215.0;0.0;73747.0
325;Overige financiële instellingen;2010 1e kwartaal;2785.0;2390.0;;1129.0;211.0;-81.0;;-81.0;;-71.0;-2276.0;-2276.0;0.0;51746.0
326;Overige financiële instellingen;2010 2e kwartaal;3187.0;2779.0;;1385.0;349.0;-170.0;;-170.0;;-159.0;-191.0;-191.0;0.0;48082.0
327;Overige financiële instellingen;2010 3e kwartaal;3206.0;2758.0;;1640.0;-1196.0;-1518.0;;-1518.0;;-1508.0;-1881.0;-1881.0;0.0;45262.0
328;Overige financiële instellingen;2010 4e kwartaal;3135.0;2603.0;;1398.0;1701.0;777.0;;777.0;;702.0;574.0;574.0;0.0;14578.0
329;Overige financiële instellingen;2010;12313.0;10530.0;;5552.0;1065.0;-992.0;;-992.0;;-1036.0;-3774.0;-3774.0;0.0;14578.0
330;Overige financiële instellingen;2011 1e kwartaal;2601.0;2135.0;;870.0;524.0;81.0;;81.0;;88.0;440.0;440.0;0.0;22621.0
331;Overige financiële instellingen;2011 2e kwartaal;2388.0;1917.0;;543.0;1169.0;656.0;;656.0;;663.0;127.0;127.0;0.0;14543.0
332;Overige financiële instellingen;2011 3e kwartaal;2586.0;2110.0;;963.0;-255.0;-668.0;;-668.0;;-661.0;-2005.0;-2005.0;0.0;35334.0
333;Overige financiële instellingen;2011 4e kwartaal;2660.0;2179.0;;939.0;1114.0;479.0;;479.0;;498.0;-69.0;-69.0;0.0;19238.0
334;Overige financiële instellingen;2011;10235.0;8341.0;;3315.0;2552.0;548.0;;548.0;;588.0;-1507.0;-1507.0;0.0;19238.0
335;Overige financiële instellingen;2012 1e kwartaal;3028.0;2524.0;;1272.0;245.0;-360.0;;-360.0;;-357.0;-396.0;-396.0;0.0;7700.0
336;Overheid;2001 1e kwartaal;12438.0;9824.0;;0.0;9732.0;24240.0;;-172.0;;-932.0;-1362.0;-974.0;388.0;-149102.0
337;Overheid;2001 2e kwartaal;14847.0;12392.0;;0.0;12881.0;28736.0;;2704.0;;2443.0;1603.0;-223.0;-1826.0;-147661.0
338;Overheid;2001 3e kwartaal;12870.0;10031.0;;0.0;10351.0;24952.0;;400.0;;122.0;-457.0;1788.0;2245.0;-150809.0
339;Overheid;2001 4e kwartaal;13237.0;10378.0;;0.0;11865.0;28180.0;;1791.0;;589.0;-925.0;-1732.0;-807.0;-147900.0
340;Overheid;2001;53392.0;42625.0;;0.0;44829.0;106108.0;;4723.0;;2222.0;-1141.0;-1141.0;0.0;-147900.0
341;Overheid;2002 1e kwartaal;13226.0;10348.0;;0.0;10297.0;25113.0;;-1202.0;;-1841.0;-2490.0;-3936.0;-1446.0;-147927.0
342;Overheid;2002 2e kwartaal;15741.0;13116.0;;0.0;12066.0;28385.0;;-81.0;;-220.0;-1522.0;-1245.0;277.0;-151793.0
343;Overheid;2002 3e kwartaal;13657.0;10715.0;;0.0;10501.0;23850.0;;-2902.0;;-3060.0;-3990.0;-4472.0;-482.0;-161323.0
344;Overheid;2002 4e kwartaal;14081.0;11124.0;;0.0;12503.0;29221.0;;508.0;;86.0;-1803.0;-152.0;1651.0;-162310.0
345;Overheid;2002;56705.0;45303.0;;0.0;45367.0;106569.0;;-3677.0;;-5035.0;-9805.0;-9805.0;0.0;-162310.0
346;Overheid;2003 1e kwartaal;14019.0;10944.0;;0.0;10603.0;25392.0;;-2363.0;;-3130.0;-3686.0;-3275.0;411.0;-166209.0
347;Overheid;2003 2e kwartaal;16696.0;13913.0;;0.0;12283.0;27448.0;;-3417.0;;-3486.0;-4373.0;-4992.0;-619.0;-171829.0
348;Overheid;2003 3e kwartaal;14186.0;11104.0;;0.0;11248.0;23364.0;;-4453.0;;-4655.0;-5886.0;-5785.0;101.0;-174902.0
349;Overheid;2003 4e kwartaal;14945.0;11850.0;;0.0;13722.0;31671.0;;1315.0;;761.0;-1096.0;-989.0;107.0;-172879.0
350;Overheid;2003;59846.0;47811.0;;0.0;47856.0;107875.0;;-8918.0;;-10510.0;-15041.0;-15041.0;0.0;-172879.0
351;Overheid;2004 1e kwartaal;14404.0;11299.0;;0.0;11272.0;25887.0;;-2038.0;;-2954.0;-3050.0;-2660.0;390.0;-177354.0
352;Overheid;2004 2e kwartaal;17382.0;14277.0;;0.0;14064.0;27782.0;;-3790.0;;-3973.0;-4208.0;-4592.0;-384.0;-177504.0
353;Overheid;2004 3e kwartaal;14289.0;11185.0;;0.0;12794.0;26620.0;;-1617.0;;-1645.0;-1911.0;-1597.0;314.0;-180899.0
354;Overheid;2004 4e kwartaal;15148.0;12035.0;;0.0;13951.0;33042.0;;1834.0;;1591.0;490.0;170.0;-320.0;-184448.0
355;Overheid;2004;61223.0;48796.0;;0.0;52081.0;113331.0;;-5611.0;;-6981.0;-8679.0;-8679.0;0.0;-184448.0
356;Overheid;2005 1e kwartaal;14328.0;11164.0;;0.0;11816.0;27646.0;;-789.0;;-1656.0;-870.0;-536.0;334.0;-185263.0
357;Overheid;2005 2e kwartaal;17719.0;14478.0;;0.0;14114.0;28891.0;;-3065.0;;-3048.0;-3130.0;-2919.0;211.0;-191722.0
358;Overheid;2005 3e kwartaal;14385.0;11209.0;;0.0;13645.0;28755.0;;-414.0;;-128.0;-556.0;-999.0;-443.0;-187144.0
359;Overheid;2005 4e kwartaal;15958.0;12667.0;;0.0;17482.0;38043.0;;5918.0;;5392.0;3107.0;3005.0;-102.0;-179688.0
360;Overheid;2005;62390.0;49518.0;;0.0;57057.0;123335.0;;1650.0;;560.0;-1449.0;-1449.0;0.0;-179688.0
361;Overheid;2006 1e kwartaal;14509.0;11188.0;;0.0;14285.0;32867.0;;1076.0;;270.0;4.0;4.0;0.0;-177094.0
362;Overheid;2006 2e kwartaal;17969.0;14576.0;;0.0;18770.0;34960.0;;-659.0;;-574.0;-824.0;-824.0;0.0;-173797.0
363;Overheid;2006 3e kwartaal;14758.0;11437.0;;0.0;14491.0;32380.0;;251.0;;241.0;-283.0;-283.0;0.0;-176705.0
364;Overheid;2006 4e kwartaal;16385.0;12944.0;;0.0;17199.0;40483.0;;4580.0;;4771.0;3895.0;3895.0;0.0;-170745.0
365;Overheid;2006;63621.0;50145.0;;0.0;64745.0;140690.0;;5248.0;;4708.0;2792.0;2792.0;0.0;-170745.0
366;Overheid;2007 1e kwartaal;15145.0;11671.0;;0.0;17067.0;36947.0;;3139.0;;2014.0;1493.0;1493.0;0.0;-167094.0
367;Overheid;2007 2e kwartaal;18650.0;15059.0;;0.0;15971.0;34602.0;;-3074.0;;-3110.0;-3742.0;-3742.0;0.0;-167621.0
368;Overheid;2007 3e kwartaal;15368.0;11842.0;;0.0;13832.0;32327.0;;-2105.0;;-2402.0;-2940.0;-2940.0;0.0;-169918.0
369;Overheid;2007 4e kwartaal;17300.0;13640.0;;0.0;19460.0;45149.0;;7193.0;;7309.0;6118.0;6118.0;0.0;-159283.0
370;Overheid;2007;66463.0;52212.0;;0.0;66330.0;149025.0;;5153.0;;3811.0;929.0;929.0;0.0;-159283.0
371;Overheid;2008 1e kwartaal;15769.0;12090.0;;0.0;17952.0;40029.0;;4202.0;;2825.0;1574.0;1574.0;0.0;-154010.0
372;Overheid;2008 2e kwartaal;19381.0;15583.0;;0.0;18411.0;40554.0;;766.0;;723.0;-738.0;-738.0;0.0;-151633.0
373;Overheid;2008 3e kwartaal;15982.0;12246.0;;0.0;15214.0;34868.0;;-1496.0;;-1789.0;-2151.0;-2151.0;0.0;-157858.0
374;Overheid;2008 4e kwartaal;18600.0;14721.0;;0.0;20841.0;46887.0;;6053.0;;5413.0;4218.0;4218.0;0.0;-160283.0
375;Overheid;2008;69732.0;54640.0;;0.0;72418.0;162338.0;;9525.0;;7172.0;2903.0;2903.0;0.0;-160283.0
376;Overheid;2009 1e kwartaal;16572.0;12716.0;;0.0;15928.0;36945.0;;-1469.0;;-2999.0;-4674.0;-4674.0;0.0;-169982.0
377;Overheid;2009 2e kwartaal;20363.0;16398.0;;0.0;16237.0;36614.0;;-6161.0;;-6630.0;-8300.0;-8300.0;0.0;-173729.0
378;Overheid;2009 3e kwartaal;16734.0;12836.0;;0.0;13440.0;30295.0;;-8956.0;;-10459.0;-12491.0;-12491.0;0.0;-163202.0
379;Overheid;2009 4e kwartaal;19615.0;15596.0;;0.0;18972.0;40256.0;;-3444.0;;-5434.0;-6529.0;-6529.0;0.0;-169980.0
380;Overheid;2009;73284.0;57546.0;;0.0;64577.0;144110.0;;-20030.0;;-25522.0;-31994.0;-31994.0;0.0;-169980.0
381;Overheid;2010 1e kwartaal;17025.0;13044.0;;0.0;16839.0;37427.0;;-1816.0;;-3948.0;-4973.0;-4973.0;0.0;-178328.0
382;Overheid;2010 2e kwartaal;21024.0;16937.0;;0.0;15609.0;34681.0;;-9031.0;;-9840.0;-11476.0;-11476.0;0.0;-196406.0
383;Overheid;2010 3e kwartaal;17065.0;13027.0;;0.0;13663.0;30309.0;;-9468.0;;-9918.0;-11235.0;-11235.0;0.0;-207150.0
384;Overheid;2010 4e kwartaal;20135.0;15987.0;;0.0;20756.0;45121.0;;788.0;;-1148.0;-1860.0;-1860.0;0.0;-202764.0
385;Overheid;2010;75249.0;58995.0;;0.0;66867.0;147538.0;;-19527.0;;-24854.0;-29544.0;-29544.0;0.0;-202764.0
386;Overheid;2011 1e kwartaal;17174.0;13103.0;;0.0;18053.0;39690.0;;71.0;;-1673.0;-2685.0;-2685.0;0.0;-199973.0
387;Overheid;2011 2e kwartaal;21020.0;16836.0;;0.0;15156.0;34023.0;;-9815.0;;-9831.0;-10730.0;-10730.0;0.0;-209778.0
388;Overheid;2011 3e kwartaal;17115.0;12989.0;;0.0;14389.0;33370.0;;-6760.0;;-7031.0;-8323.0;-8323.0;0.0;-229576.0
389;Overheid;2011 4e kwartaal;20064.0;15773.0;;0.0;17413.0;40343.0;;-4227.0;;-5237.0;-4872.0;-4872.0;0.0;-233375.0
390;Overheid;2011;75373.0;58701.0;;0.0;65011.0;147426.0;;-20731.0;;-23772.0;-26610.0;-26610.0;0.0;-233375.0
391;Overheid;2012 1e kwartaal;17070.0;12954.0;;0.0;18389.0;40406.0;;-71.0;;-1826.0;-2364.0;-2364.0;0.0;-230666.0
392;Centrale overheid;2001 1e kwartaal;3883.0;3018.0;;0.0;9421.0;5331.0;;-1380.0;;-2233.0;-2528.0;-3596.0;-1068.0;-159829.0
393;Centrale overheid;2001 2e kwartaal;4758.0;3816.0;;0.0;12182.0;8106.0;;1059.0;;699.0;364.0;887.0;523.0;-157483.0
394;Centrale overheid;2001 3e kwartaal;4037.0;3087.0;;0.0;9888.0;7816.0;;1177.0;;741.0;353.0;1608.0;1255.0;-161001.0
395;Centrale overheid;2001 4e kwartaal;4134.0;3204.0;;0.0;11596.0;10559.0;;3647.0;;1627.0;814.0;104.0;-710.0;-156461.0
396;Centrale overheid;2001;16812.0;13125.0;;0.0;43087.0;31812.0;;4503.0;;834.0;-997.0;-997.0;0.0;-156461.0
397;Centrale overheid;2002 1e kwartaal;4118.0;3197.0;;0.0;10016.0;4451.0;;-2676.0;;-3408.0;-3907.0;-4471.0;-564.0;-156864.0
398;Centrale overheid;2002 2e kwartaal;5040.0;4062.0;;0.0;11338.0;7757.0;;586.0;;368.0;-259.0;710.0;969.0;-158711.0
399;Centrale overheid;2002 3e kwartaal;4284.0;3312.0;;0.0;10080.0;5098.0;;-1965.0;;-2307.0;-2876.0;-3230.0;-354.0;-166934.0
400;Centrale overheid;2002 4e kwartaal;4419.0;3439.0;;0.0;12228.0;10153.0;;3078.0;;2461.0;1571.0;1520.0;-51.0;-166143.0
