ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
10;Totaal, ex. financiële sector, vastgoed;2010;274571.0;1322328.8;83995.2;251218.6;338449.3;31836.9;306612.5;134173.1;90448.7;215345.7;105144.6;103553.5;569756.9;6924.5;3073.0;56413.2;320275.0;286351.8;79534.4;1087688.1;169454.3;36052.4;824934.8;57246.6;6771.4;20659.7;2529.5;43905.4;7371.3;36534.0;-291.5;1090.9;1382.4;89501.8;11866.3;876.0;76759.5;49705.4
11;Totaal, ex. financiële sector, vastgoed;2011;270241.0;1554081.4;93581.2;286938.5;439296.9;50336.6;388962.7;176505.9;104303.6;220326.2;115875.0;117254.0;680393.3;6940.1;3279.3;60229.9;384609.7;330386.2;88242.9;1272426.1;184800.3;39196.9;985112.2;63316.7;8478.5;23153.5;3057.4;54537.3;10918.2;43619.2;-535.4;1277.0;1812.4;105701.1;12791.4;940.4;91969.2;55178.9
12;A-F Landbouw en nijverheid;2000;39429.0;378320.6;10277.4;86677.9;102766.5;;;32473.6;27923.6;100083.8;;18118.4;163892.4;11742.3;2129.3;20972.8;67380.2;112203.9;;318712.3;46500.3;12916.9;235938.1;23357.0;4699.2;6791.7;2321.0;14567.7;;;13057.0;15146.5;2089.5;51210.1;6613.0;4417.4;40179.7;15328.9
13;A-F Landbouw en nijverheid;2001;41798.0;412039.6;17202.9;89349.8;102198.7;;;43391.6;28972.3;109089.8;;21834.6;171682.0;14039.6;2108.8;21416.7;81476.0;121316.7;;330848.4;49182.7;13686.8;246017.3;21961.6;5317.3;7970.8;-549.3;10437.0;;;2533.5;5836.5;3303.0;31729.3;5494.7;4264.5;21970.2;15239.8
14;A-F Landbouw en nijverheid;2002;44351.0;425856.1;17179.4;91885.0;99537.8;;;39227.2;29812.7;123422.6;;24791.7;167637.9;15438.5;2236.4;21200.4;85267.2;134075.8;;333624.6;52973.7;13950.1;247158.8;19542.1;4917.8;7508.5;-2995.4;11852.2;;;2973.8;6336.6;3362.8;28782.1;4821.7;3457.1;20503.3;12153.1
15;A-F Landbouw en nijverheid;2003;46039.0;413743.3;17805.1;91518.6;97093.3;;;43106.0;29143.2;108384.7;;26692.7;168144.7;10396.5;2006.5;21129.8;86857.3;125208.9;;327074.7;53793.9;14386.6;241557.0;17337.3;4302.2;6652.3;-1009.4;13117.0;;;472.4;785.6;313.2;27566.8;4976.8;1253.8;21336.2;16292.6
16;A-F Landbouw en nijverheid;2004;44781.0;435276.9;17452.7;89484.4;107929.4;;;50062.0;29430.8;110241.5;;30676.4;181245.8;10601.7;1941.8;21394.3;85144.7;134948.6;;339172.2;52531.5;14787.3;249703.6;22149.8;3795.2;6708.9;-905.9;20358.9;;;226.4;706.8;480.4;38915.3;6149.1;1855.7;30910.5;16117.8
17;A-F Landbouw en nijverheid;2005;44837.0;474804.9;15608.0;95765.5;135374.7;7389.9;127984.8;46686.6;29831.3;84653.1;39167.7;27718.7;219434.0;2863.7;2085.7;24171.6;98121.7;98629.6;29498.7;371672.6;51738.7;13390.4;269527.0;37016.6;3785.6;7101.5;-34.1;35526.3;6405.9;29120.4;487.9;683.0;195.1;69680.5;11092.3;533.1;58055.1;31713.5
18;A-F Landbouw en nijverheid;2006;45226.0;512913.0;17028.7;98050.9;147023.1;10287.8;136735.3;49747.7;31342.9;94947.2;42327.3;32445.2;238740.3;3438.0;2143.4;22840.8;105034.3;108927.6;31788.7;401697.0;53689.7;12829.2;301889.9;33288.2;4535.8;7850.2;-2554.1;36958.3;8511.6;28446.6;-74.5;326.2;400.7;64303.4;8361.2;634.5;55307.8;27472.8
19;A-F Landbouw en nijverheid;2007;49111.0;558702.0;33287.5;102417.4;167291.1;10567.8;156723.4;42433.8;35813.9;85806.5;45755.4;45896.3;275457.9;3650.4;2077.9;22286.7;120821.5;99570.7;34836.8;425817.8;54622.8;13455.2;321946.6;35793.2;5112.3;9355.6;-948.7;49280.9;16069.9;33211.0;108.3;346.9;238.6;79990.3;8492.9;522.6;70974.8;27960.7
20;A-F Landbouw en nijverheid;2008;50668.0;598257.9;33811.7;112423.4;188022.3;8454.6;179567.7;51048.2;36132.7;96835.9;46153.7;33829.9;282868.2;3298.2;2486.7;22146.8;146224.6;105321.5;35911.9;454655.3;57438.6;15187.8;348231.6;33797.3;6053.8;11843.1;-2697.7;37596.1;6319.8;31276.3;178.1;381.6;203.5;63084.5;8206.6;-355.5;55233.4;33473.8
21;A-F Landbouw en nijverheid;2009;55536.0;650629.4;34327.0;120825.7;224202.9;10634.9;213568.0;63433.8;35800.2;95422.6;40538.4;36078.9;320962.3;3428.1;2427.3;21868.0;159902.0;110272.0;31769.6;398621.4;58080.0;14715.9;303759.9;22065.6;4182.6;11236.3;474.9;21452.9;6308.3;15144.6;-271.8;315.8;587.6;36668.0;5105.4;579.2;30983.3;29253.4
22;A-F Landbouw en nijverheid;2010;55903.0;695023.1;40350.5;128459.8;242117.9;11543.1;230574.7;46832.6;39164.5;115500.0;46082.8;36515.1;340438.2;5834.9;2766.3;22970.6;163428.9;122170.2;37414.0;417061.6;58863.0;15231.0;314576.5;28391.1;3208.2;10401.4;1140.7;29841.2;3175.9;26665.3;-78.4;284.6;363.1;52101.5;6160.2;737.4;45203.9;27242.8
23;A-F Landbouw en nijverheid;2011;57476.0;813786.7;42707.9;144446.6;298509.2;19775.2;278735.3;85790.1;47351.1;108052.3;49159.0;37770.4;388099.2;6241.6;3004.1;26290.4;209239.6;140189.3;40722.4;505051.4;64011.3;16727.4;393681.3;30631.5;4750.4;12065.5;3132.3;37275.5;3703.8;33571.7;-251.9;347.8;599.7;63472.3;6371.4;852.8;56248.1;31481.4
24;01 Landbouw;2000;5368.0;6966.8;89.5;2931.2;253.3;;;698.6;555.4;1643.9;;795.1;2070.8;11.3;0.0;771.3;1854.8;2258.6;;6076.8;1329.0;465.5;3939.3;343.0;27.6;151.5;23.4;42.0;;;141.5;185.9;44.5;426.0;114.2;1.4;310.4;68.2
25;01 Landbouw;2001;6503.0;9050.3;105.6;3812.4;387.2;;;951.5;710.5;2136.9;;946.3;2710.0;10.1;0.0;943.9;2758.2;2628.3;;7865.6;1687.8;586.1;5203.1;388.6;37.4;209.5;14.8;52.6;;;115.1;177.3;62.2;399.1;113.1;1.4;284.6;97.9
26;01 Landbouw;2002;6358.0;9251.9;91.5;3890.1;381.7;;;997.8;720.1;2142.2;;1028.6;2747.8;28.4;0.0;948.6;2962.5;2564.6;;7873.3;1700.1;636.4;5188.4;348.4;33.7;216.2;6.5;72.9;;;152.1;189.8;37.7;397.6;125.7;-0.9;272.8;89.7
27;01 Landbouw;2003;6399.0;10131.8;92.2;4295.2;507.1;;;1047.7;826.5;2217.2;;1146.0;3043.5;32.9;0.0;945.5;3308.4;2801.5;;8280.2;1850.4;616.3;5340.6;472.8;36.5;213.4;10.0;96.9;;;169.4;200.1;30.7;572.3;155.2;-0.6;417.7;118.7
28;01 Landbouw;2004;6286.0;10441.8;85.6;4450.0;579.3;;;1058.2;859.9;2285.3;;1123.4;3099.2;26.2;0.0;1000.7;3570.4;2745.4;;8177.9;1825.5;629.4;5327.8;395.1;40.9;216.7;31.8;100.5;;;125.9;155.7;29.7;477.5;131.9;1.2;344.3;117.3
29;01 Landbouw;2005;6235.0;11185.8;89.9;4650.7;663.0;383.9;279.1;1125.4;889.5;1550.1;966.5;1250.8;3495.6;34.5;0.0;1009.0;3846.6;2040.5;759.7;8844.3;1873.4;628.0;5865.7;477.2;41.7;213.4;55.5;153.5;92.3;61.2;158.9;180.2;21.4;673.5;145.3;2.5;525.7;84.4
30;01 Landbouw;2006;6097.0;12089.7;91.8;5123.2;787.1;375.6;411.5;1209.2;1000.8;1652.6;955.3;1269.7;3899.1;30.9;0.8;967.1;4262.1;2147.9;781.8;9661.6;1849.6;676.3;6391.3;744.4;47.8;240.8;32.8;169.8;89.1;80.7;54.5;82.0;27.4;808.4;159.2;4.1;645.2;154.4
31;01 Landbouw;2007;6618.0;13654.5;110.1;6150.0;817.6;503.6;314.0;1223.4;1136.0;1753.8;1050.0;1413.7;4201.4;8.9;1.5;988.8;5107.0;2407.6;939.3;11006.1;2018.7;666.3;7382.0;939.1;58.0;305.4;31.9;159.2;124.6;34.7;37.6;68.7;31.2;920.4;161.2;3.8;755.4;304.0
32;01 Landbouw;2008;6274.0;14139.6;125.8;6586.0;793.7;492.3;301.4;1353.3;1169.7;1761.4;941.6;1408.0;4363.6;33.3;0.7;951.2;5664.5;2314.2;812.1;10886.7;1841.4;659.7;7647.5;738.2;70.7;348.3;-4.0;107.8;73.6;34.2;58.6;84.5;25.9;623.0;123.6;1.8;497.6;178.5
33;01 Landbouw;2009;6376.0;15298.9;129.5;7261.6;900.1;583.1;317.1;1489.8;1334.2;1885.8;891.5;1406.4;4680.1;21.2;0.6;945.6;6356.5;2508.2;786.7;10653.5;1826.9;786.4;7565.5;474.6;60.1;343.6;61.5;135.1;61.3;73.8;55.6;72.9;17.2;443.4;97.0;1.5;344.8;189.8
34;01 Landbouw;2010;6559.0;16847.4;156.9;8022.8;1021.1;638.2;382.9;1684.4;1465.2;1959.0;1007.7;1530.4;5349.0;34.4;0.5;947.3;6768.4;2837.9;910.0;11923.8;1928.4;832.3;8268.1;895.1;51.6;366.7;62.9;190.7;115.2;75.5;-14.0;60.0;74.0;819.5;104.5;2.1;712.9;206.6
35;01 Landbouw;2011;6381.0;20426.3;185.8;9185.4;2426.8;1892.3;534.5;1881.7;1662.5;2168.5;1131.4;1784.2;7381.4;45.6;0.4;946.8;7936.8;3094.0;1021.4;13516.5;2237.2;905.2;9522.6;851.5;67.6;420.9;71.3;344.7;308.3;36.4;-34.9;74.0;108.9;879.3;113.9;-0.3;765.7;173.9
36;02 Bosbouw;2000;41.0;46.0;1.2;21.1;2.3;;;1.8;4.2;10.5;;5.0;6.4;0.0;0.0;2.6;16.6;20.4;;39.9;13.4;2.7;21.0;2.8;0.0;0.7;-0.3;0.4;;;0.0;0.1;0.2;2.2;0.5;0.0;1.7;0.0
37;02 Bosbouw;2001;52.0;80.2;1.3;30.1;2.4;;;19.2;4.9;12.6;;9.7;25.9;0.0;0.0;7.1;24.9;22.3;;49.9;14.5;3.0;28.3;4.1;0.2;1.6;-0.2;0.2;;;0.0;0.2;0.1;2.8;0.8;0.0;2.0;2.1
38;02 Bosbouw;2002;46.0;67.7;1.2;29.5;2.5;;;12.6;4.0;11.9;;6.0;21.6;0.0;0.0;2.8;21.1;22.2;;47.2;13.9;3.6;27.8;1.9;0.1;1.4;-0.7;0.1;;;0.3;0.3;0.0;0.2;0.3;0.0;-0.1;0.6
39;02 Bosbouw;2003;43.0;60.7;1.1;24.4;2.4;;;13.7;3.1;10.8;;5.2;23.9;0.0;0.0;2.2;18.1;16.6;;43.4;12.3;3.6;25.0;2.5;0.0;1.0;-0.2;1.5;;;-0.1;0.2;0.2;2.7;0.5;0.0;2.2;0.4
40;02 Bosbouw;2004;44.0;61.4;0.1;21.6;2.5;;;15.0;1.9;13.2;;7.3;25.5;0.0;0.0;2.2;18.8;14.9;;77.3;14.9;5.0;32.1;25.3;0.1;1.1;0.0;0.7;;;0.0;0.2;0.2;24.9;0.6;0.0;24.3;22.6
41;02 Bosbouw;2005;36.0;61.5;0.0;19.2;2.5;2.5;0.0;1.3;10.1;13.8;8.2;6.4;23.4;0.0;0.0;2.6;21.7;9.0;4.9;44.4;11.4;2.9;25.8;4.2;0.1;1.0;1.1;-1.0;-1.0;0.0;0.1;0.1;0.0;3.5;0.6;0.0;2.9;0.3
42;02 Bosbouw;2006;47.0;58.0;0.7;16.4;4.2;4.2;0.1;0.7;9.2;15.3;5.3;6.2;22.4;0.0;0.0;1.8;14.9;15.2;3.8;35.5;9.0;2.2;23.4;1.0;0.1;0.7;1.3;1.0;1.0;0.0;0.1;0.1;0.0;2.7;0.7;0.0;2.0;0.8
43;02 Bosbouw;2007;63.0;100.3;1.6;28.5;6.6;6.6;0.0;9.7;14.5;19.8;8.3;11.3;45.7;0.0;0.0;4.9;22.7;22.2;4.9;59.7;13.3;3.6;39.6;3.2;0.3;1.3;0.6;2.3;2.3;0.0;-0.1;0.0;0.2;4.9;1.1;0.0;3.8;0.8
44;02 Bosbouw;2008;66.0;108.3;0.2;38.5;11.7;8.5;3.2;12.4;14.9;16.7;4.4;9.5;47.2;0.0;0.0;6.1;21.5;29.1;4.5;52.0;11.7;3.6;29.4;7.3;0.3;1.4;-2.6;2.4;2.4;0.0;0.0;0.1;0.1;6.0;0.5;0.0;5.4;0.6
45;02 Bosbouw;2009;70.0;109.6;1.0;42.2;9.8;6.5;3.3;9.5;15.6;15.6;6.1;9.7;43.9;0.0;0.0;6.1;26.5;27.9;5.2;47.2;11.6;4.6;29.3;1.6;0.2;1.4;0.4;1.2;1.3;0.0;0.0;0.1;0.0;2.0;0.3;0.0;1.7;0.6
46;02 Bosbouw;2010;79.0;109.0;1.0;42.8;7.3;7.2;0.0;13.7;7.9;13.2;8.2;14.9;40.7;0.0;0.0;5.5;25.2;28.4;9.3;69.6;16.7;6.1;42.8;3.9;0.3;1.9;0.2;4.2;3.5;0.7;0.1;0.1;0.0;6.9;0.4;0.0;6.4;1.7
47;02 Bosbouw;2011;71.0;80.9;1.8;24.6;8.3;8.0;0.3;7.8;7.2;12.0;7.8;11.4;28.1;0.0;0.0;6.9;17.6;22.2;6.1;60.1;13.9;3.7;39.8;2.7;0.2;1.2;0.1;3.3;0.9;2.4;0.0;0.1;0.1;5.2;0.5;0.0;4.7;0.3
48;03 Visserij;2000;301.0;870.8;56.8;431.4;63.1;;;97.2;36.4;129.5;;56.4;311.9;0.2;0.0;52.2;289.9;216.7;;476.8;88.0;68.6;286.0;34.2;5.4;20.7;-0.7;5.8;;;8.5;13.4;4.9;32.6;10.8;0.0;21.8;4.2
49;03 Visserij;2001;358.0;965.3;63.6;437.7;92.0;;;93.2;47.1;158.6;;73.0;398.1;0.0;0.0;64.5;270.2;232.4;;605.9;100.4;73.6;368.0;63.9;5.7;21.7;0.2;9.5;;;6.4;10.6;4.2;64.0;22.7;-0.1;41.4;7.8
50;03 Visserij;2002;338.0;981.5;64.1;417.1;110.1;;;85.7;60.3;159.8;;84.4;415.2;0.0;0.0;66.7;251.7;247.9;;562.1;92.0;67.0;353.3;49.9;3.4;17.2;-0.9;17.3;;;12.6;17.8;5.2;65.0;19.8;0.0;45.3;14.7
51;03 Visserij;2003;350.0;1015.9;45.9;389.0;144.1;;;96.4;68.2;172.6;;99.7;436.6;0.0;0.0;65.8;278.4;235.1;;606.4;99.9;74.0;401.9;30.6;3.8;18.5;2.3;27.8;;;7.6;10.2;2.6;53.5;10.7;-0.1;42.9;10.1
52;03 Visserij;2004;329.0;858.1;44.9;256.6;183.1;;;88.1;46.4;137.9;;100.9;403.6;0.0;0.0;60.1;227.3;167.1;;549.7;77.4;54.1;389.3;28.8;3.6;14.8;1.5;14.9;;;12.7;13.1;0.4;46.6;12.2;0.0;34.4;12.6
53;03 Visserij;2005;328.0;1098.8;44.5;305.5;309.5;264.5;45.0;107.2;51.2;113.0;53.7;114.2;386.9;0.0;0.0;56.0;436.4;184.7;34.8;580.6;90.4;70.3;358.1;61.8;6.0;16.7;1.9;4.4;9.2;-4.8;12.2;12.6;0.4;69.6;21.0;0.0;48.6;5.9
54;03 Visserij;2006;280.0;862.4;95.8;275.5;87.8;45.0;42.8;75.3;51.4;101.0;51.3;124.2;284.1;0.0;0.0;56.7;289.9;190.5;41.1;588.8;63.4;38.6;397.3;89.6;9.3;24.4;1.0;10.0;9.1;0.9;7.1;8.3;1.2;92.6;29.2;0.0;63.4;15.7
55;03 Visserij;2007;312.0;828.7;51.1;291.7;75.7;34.3;41.4;66.9;47.7;100.4;44.2;151.1;314.0;0.0;0.0;63.5;252.1;163.9;35.2;574.0;62.3;36.5;384.8;90.4;5.9;17.0;-0.4;3.9;4.1;-0.2;4.8;5.6;0.7;87.5;26.7;0.0;60.8;20.4
56;03 Visserij;2008;316.0;1039.4;48.1;343.2;112.2;35.4;76.8;134.5;69.0;117.3;63.5;151.7;429.5;0.1;0.0;68.3;277.1;184.3;80.2;742.4;93.4;69.2;488.2;91.6;8.4;19.4;1.4;9.8;4.2;5.6;5.8;6.5;0.8;97.7;25.2;0.0;72.4;6.2
57;03 Visserij;2009;313.0;1052.6;38.3;395.0;121.3;30.0;91.2;110.8;77.4;128.2;67.4;114.1;451.3;0.0;0.0;61.7;289.1;174.8;75.6;821.5;93.7;67.5;593.2;67.2;7.8;17.9;-0.3;3.9;0.3;3.6;2.1;2.6;0.5;62.8;16.9;0.1;45.8;22.3
58;03 Visserij;2010;321.0;850.3;26.6;335.7;66.8;31.9;34.8;91.3;44.2;110.8;36.0;138.9;348.6;0.0;0.0;62.6;260.7;141.6;36.7;665.5;89.9;56.2;441.6;77.7;5.0;15.6;4.3;9.6;9.1;0.6;0.8;2.0;1.1;81.8;18.0;0.0;63.8;14.3
59;03 Visserij;2011;289.0;896.8;21.4;339.6;88.6;45.1;43.5;104.7;59.3;95.7;47.1;140.4;485.2;0.0;0.0;62.3;188.4;121.5;39.3;656.9;87.5;50.5;417.8;101.1;5.6;13.8;35.2;15.6;7.3;8.2;1.2;3.0;1.8;144.9;22.5;0.0;122.4;7.8
60;06 Winning van aardolie en aardgas;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;06 Winning van aardolie en aardgas;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;06 Winning van aardolie en aardgas;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;06 Winning van aardolie en aardgas;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;06 Winning van aardolie en aardgas;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;06 Winning van aardolie en aardgas;2005;19.0;13868.2;402.1;5166.8;818.4;124.5;693.9;161.2;53.3;2499.7;4330.1;436.6;2386.4;0.0;0.0;2770.4;1497.7;3888.0;3325.7;35498.3;227.2;1027.8;20117.0;14126.3;111.9;107.1;70.9;223.6;79.5;144.2;-1.9;0.3;2.3;14423.6;5524.7;0.0;8898.9;8719.0
66;06 Winning van aardolie en aardgas;2006;26.0;14823.7;373.2;5842.4;325.7;309.8;15.9;119.3;81.2;2975.4;4232.5;874.1;2521.1;0.0;0.0;3164.4;1066.5;4904.3;3167.4;33747.8;250.6;1148.2;25048.2;7300.8;175.6;136.3;-17.8;231.8;142.9;88.8;0.0;0.0;0.0;7554.2;2633.5;0.0;4920.7;4422.9
67;06 Winning van aardolie en aardgas;2007;41.0;16667.6;549.6;6044.6;173.0;145.0;28.1;210.9;127.6;3310.9;5362.5;888.3;2301.7;0.0;0.0;3257.4;1477.5;5116.2;4514.7;33362.9;358.3;1239.7;24197.2;7567.7;167.4;195.8;-35.5;106.5;100.9;5.6;-1.2;0.0;1.2;7609.0;2527.9;0.0;5081.1;4777.8
68;06 Winning van aardolie en aardgas;2008;23.0;20278.5;521.5;7157.8;345.8;313.0;32.8;300.5;128.5;3331.4;6257.9;2235.2;2255.2;0.0;0.0;3465.4;2825.3;6033.6;5698.9;46198.0;343.3;1184.4;34026.8;10643.5;188.9;227.9;-13.9;333.4;326.2;7.2;0.0;0.0;0.0;10924.0;3789.3;0.0;7134.7;7253.4
69;06 Winning van aardolie en aardgas;2009;33.0;16937.6;562.6;7250.6;550.8;488.9;61.9;391.0;164.2;2677.1;4069.8;1271.4;2103.8;0.0;0.0;3445.8;2671.0;5401.5;3315.4;34172.7;310.0;1191.1;25795.1;6876.5;106.8;274.2;-14.2;98.3;95.1;3.3;0.0;0.0;0.0;6793.3;2263.4;0.0;4529.9;4688.2
70;06 Winning van aardolie en aardgas;2010;29.0;19675.8;493.1;6843.7;1221.6;528.0;693.6;269.4;166.1;3589.3;6191.2;901.4;2276.6;0.0;0.0;3539.0;2997.7;5786.4;5076.1;34318.6;296.0;1121.3;26209.8;6691.4;38.2;358.9;67.3;89.9;57.7;32.2;-2.0;0.0;2.0;6525.9;2183.8;0.0;4342.1;4199.4
71;06 Winning van aardolie en aardgas;2011;32.0;21576.7;640.0;8350.8;2014.7;530.6;1484.1;266.0;303.9;3260.3;5291.2;1449.7;3175.4;0.0;0.0;4712.6;3246.8;6370.7;4071.2;40581.2;329.6;1330.5;31351.2;7569.8;125.4;419.4;-219.1;122.1;144.6;-22.5;3.1;3.6;0.6;7182.0;2371.6;0.0;4810.4;5490.4
72;08 Delfstoffenwinning (geen olie en gas);2000;98.0;929.5;22.9;344.0;119.9;;;77.1;67.9;212.8;;84.9;381.0;12.5;0.1;108.6;163.5;263.9;;705.2;107.9;50.2;488.9;58.2;7.6;12.9;0.8;9.5;;;3.1;7.3;4.2;66.3;18.7;2.0;45.6;18.5
73;08 Delfstoffenwinning (geen olie en gas);2001;120.0;975.8;42.4;358.3;78.5;;;66.4;90.5;235.0;;104.6;405.3;13.0;0.1;103.0;181.0;273.4;;790.9;116.9;55.3;557.1;61.7;8.3;19.5;0.9;14.5;;;29.9;38.5;8.6;95.7;18.7;1.2;75.8;16.8
74;08 Delfstoffenwinning (geen olie en gas);2002;107.0;935.7;35.4;322.6;95.2;;;73.7;72.4;223.3;;113.2;428.6;11.5;0.1;91.4;150.8;253.3;;689.0;107.2;57.9;488.2;35.7;5.2;14.9;0.3;16.5;;;24.3;33.9;9.7;67.1;7.3;-0.5;60.3;25.7
