ID;Populatie;Vervoerwijzen;Mobiliteitskenmerken;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
91;6000050;100000;2000000;Sterk stedelijk;2011;2.7;30.16;61.05
92;6000050;100000;2000000;Sterk stedelijk;2012;2.72;29.09;61.9
93;6000050;100000;2000000;Sterk stedelijk;2013;2.72;30.33;60.71
94;6000050;100000;2000000;Sterk stedelijk;2014;2.74;32.27;64.41
95;6000050;100000;2000000;Matig stedelijk;2010;2.87;30.96;61.28
96;6000050;100000;2000000;Matig stedelijk;2011;2.73;30.86;60.33
97;6000050;100000;2000000;Matig stedelijk;2012;2.77;29.4;59.18
98;6000050;100000;2000000;Matig stedelijk;2013;2.72;30.04;60.52
99;6000050;100000;2000000;Matig stedelijk;2014;2.73;31.21;61.8
100;6000050;100000;2000000;Weinig stedelijk;2010;2.77;32.21;61.38
101;6000050;100000;2000000;Weinig stedelijk;2011;2.64;30.37;58.39
102;6000050;100000;2000000;Weinig stedelijk;2012;2.66;30.14;57.58
103;6000050;100000;2000000;Weinig stedelijk;2013;2.7;31.38;58.84
104;6000050;100000;2000000;Weinig stedelijk;2014;2.68;30.33;59.67
105;6000050;100000;2000000;Niet stedelijk;2010;2.72;33.78;62.42
106;6000050;100000;2000000;Niet stedelijk;2011;2.56;34.74;59.14
107;6000050;100000;2000000;Niet stedelijk;2012;2.53;31.12;56.5
108;6000050;100000;2000000;Niet stedelijk;2013;2.63;33.08;59.42
109;6000050;100000;2000000;Niet stedelijk;2014;2.61;32.37;60.32
110;6000050;100000;2031280;Nederland;2010;0.19;0.05;1.0
111;6000050;100000;2031280;Nederland;2011;0.18;0.04;0.98
112;6000050;100000;2031280;Nederland;2012;0.18;0.04;1.13
113;6000050;100000;2031280;Nederland;2013;0.19;0.04;1.03
114;6000050;100000;2031280;Nederland;2014;0.19;0.04;1.06
115;6000050;100000;2031280;Noord-Nederland (LD);2010;0.17;0.04;0.87
116;6000050;100000;2031280;Noord-Nederland (LD);2011;0.15;0.04;0.76
117;6000050;100000;2031280;Noord-Nederland (LD);2012;0.17;0.04;0.9
118;6000050;100000;2031280;Noord-Nederland (LD);2013;0.18;0.04;0.93
119;6000050;100000;2031280;Noord-Nederland (LD);2014;0.18;0.04;1.14
120;6000050;100000;2031280;Oost-Nederland (LD);2010;0.2;0.05;1.09
121;6000050;100000;2031280;Oost-Nederland (LD);2011;0.19;0.04;0.85
122;6000050;100000;2031280;Oost-Nederland (LD);2012;0.17;0.04;0.91
123;6000050;100000;2031280;Oost-Nederland (LD);2013;0.19;0.04;0.98
124;6000050;100000;2031280;Oost-Nederland (LD);2014;0.18;0.04;0.96
125;6000050;100000;2031280;West-Nederland (LD);2010;0.2;0.05;1.02
126;6000050;100000;2031280;West-Nederland (LD);2011;0.19;0.04;1.11
127;6000050;100000;2031280;West-Nederland (LD);2012;0.19;0.05;1.37
128;6000050;100000;2031280;West-Nederland (LD);2013;0.2;0.05;1.17
129;6000050;100000;2031280;West-Nederland (LD);2014;0.2;0.05;1.2
130;6000050;100000;2031280;Zuid-Nederland (LD);2010;0.2;0.05;0.94
131;6000050;100000;2031280;Zuid-Nederland (LD);2011;0.17;0.04;0.93
132;6000050;100000;2031280;Zuid-Nederland (LD);2012;0.17;0.04;0.91
133;6000050;100000;2031280;Zuid-Nederland (LD);2013;0.16;0.04;0.84
134;6000050;100000;2031280;Zuid-Nederland (LD);2014;0.18;0.04;0.84
135;6000050;100000;2031280;Groningen (PV);2010;0.19;0.05;1.12
136;6000050;100000;2031280;Groningen (PV);2011;0.17;0.04;0.97
137;6000050;100000;2031280;Groningen (PV);2012;0.16;0.04;1.08
138;6000050;100000;2031280;Groningen (PV);2013;0.19;0.04;0.86
139;6000050;100000;2031280;Groningen (PV);2014;0.19;0.05;0.96
140;6000050;100000;2031280;Friesland (PV);2010;0.17;0.04;0.88
141;6000050;100000;2031280;Friesland (PV);2011;0.16;0.04;0.75
142;6000050;100000;2031280;Friesland (PV);2012;0.2;0.05;0.73
143;6000050;100000;2031280;Friesland (PV);2013;0.2;0.05;1.05
144;6000050;100000;2031280;Friesland (PV);2014;0.19;0.05;0.87
145;6000050;100000;2031280;Drenthe (PV);2010;0.15;0.04;0.58
146;6000050;100000;2031280;Drenthe (PV);2011;0.12;0.03;0.52
147;6000050;100000;2031280;Drenthe (PV);2012;0.15;0.04;0.93
148;6000050;100000;2031280;Drenthe (PV);2013;0.15;0.04;0.86
149;6000050;100000;2031280;Drenthe (PV);2014;0.15;0.03;1.73
150;6000050;100000;2031280;Overijssel (PV);2010;0.2;0.05;1.16
151;6000050;100000;2031280;Overijssel (PV);2011;0.18;0.04;0.83
152;6000050;100000;2031280;Overijssel (PV);2012;0.16;0.04;0.99
153;6000050;100000;2031280;Overijssel (PV);2013;0.18;0.04;1.2
154;6000050;100000;2031280;Overijssel (PV);2014;0.17;0.04;0.95
155;6000050;100000;2031280;Flevoland (PV);2010;0.21;0.05;1.62
156;6000050;100000;2031280;Flevoland (PV);2011;0.19;0.04;0.86
157;6000050;100000;2031280;Flevoland (PV);2012;0.15;0.03;0.85
158;6000050;100000;2031280;Flevoland (PV);2013;0.19;0.04;0.85
159;6000050;100000;2031280;Flevoland (PV);2014;0.21;0.05;1.22
160;6000050;100000;2031280;Gelderland (PV);2010;0.2;0.05;0.95
161;6000050;100000;2031280;Gelderland (PV);2011;0.19;0.04;0.87
162;6000050;100000;2031280;Gelderland (PV);2012;0.18;0.04;0.88
163;6000050;100000;2031280;Gelderland (PV);2013;0.19;0.04;0.88
164;6000050;100000;2031280;Gelderland (PV);2014;0.18;0.04;0.92
165;6000050;100000;2031280;Utrecht (PV);2010;0.2;0.05;0.93
166;6000050;100000;2031280;Utrecht (PV);2011;0.19;0.05;0.99
167;6000050;100000;2031280;Utrecht (PV);2012;0.2;0.05;1.73
168;6000050;100000;2031280;Utrecht (PV);2013;0.2;0.05;1.41
169;6000050;100000;2031280;Utrecht (PV);2014;0.19;0.05;1.72
170;6000050;100000;2031280;Noord-Holland (PV);2010;0.19;0.05;0.95
171;6000050;100000;2031280;Noord-Holland (PV);2011;0.19;0.05;1.13
172;6000050;100000;2031280;Noord-Holland (PV);2012;0.2;0.05;1.42
173;6000050;100000;2031280;Noord-Holland (PV);2013;0.2;0.05;1.21
174;6000050;100000;2031280;Noord-Holland (PV);2014;0.21;0.05;1.09
175;6000050;100000;2031280;Zuid-Holland (PV);2010;0.19;0.05;1.12
176;6000050;100000;2031280;Zuid-Holland (PV);2011;0.18;0.04;1.2
177;6000050;100000;2031280;Zuid-Holland (PV);2012;0.18;0.04;1.24
178;6000050;100000;2031280;Zuid-Holland (PV);2013;0.19;0.05;1.09
179;6000050;100000;2031280;Zuid-Holland (PV);2014;0.19;0.05;1.14
180;6000050;100000;2031280;Zeeland (PV);2010;0.2;0.04;1.03
181;6000050;100000;2031280;Zeeland (PV);2011;0.13;0.03;0.56
182;6000050;100000;2031280;Zeeland (PV);2012;0.19;0.04;1.08
183;6000050;100000;2031280;Zeeland (PV);2013;0.17;0.04;0.74
184;6000050;100000;2031280;Zeeland (PV);2014;0.17;0.04;0.77
185;6000050;100000;2031280;Noord-Brabant (PV);2010;0.21;0.05;0.96
186;6000050;100000;2031280;Noord-Brabant (PV);2011;0.17;0.04;0.9
187;6000050;100000;2031280;Noord-Brabant (PV);2012;0.18;0.04;0.99
188;6000050;100000;2031280;Noord-Brabant (PV);2013;0.16;0.04;0.85
189;6000050;100000;2031280;Noord-Brabant (PV);2014;0.18;0.04;0.78
190;6000050;100000;2031280;Limburg (PV);2010;0.18;0.04;0.89
191;6000050;100000;2031280;Limburg (PV);2011;0.15;0.04;0.99
192;6000050;100000;2031280;Limburg (PV);2012;0.16;0.04;0.72
193;6000050;100000;2031280;Limburg (PV);2013;0.17;0.04;0.82
194;6000050;100000;2031280;Limburg (PV);2014;0.18;0.04;0.96
195;6000050;100000;2031280;Zeer sterk stedelijk;2010;0.24;0.06;1.3
196;6000050;100000;2031280;Zeer sterk stedelijk;2011;0.21;0.05;1.28
197;6000050;100000;2031280;Zeer sterk stedelijk;2012;0.22;0.05;1.25
198;6000050;100000;2031280;Zeer sterk stedelijk;2013;0.23;0.05;1.29
199;6000050;100000;2031280;Zeer sterk stedelijk;2014;0.23;0.06;1.53
200;6000050;100000;2031280;Sterk stedelijk;2010;0.19;0.04;1.03
201;6000050;100000;2031280;Sterk stedelijk;2011;0.17;0.04;1.0
202;6000050;100000;2031280;Sterk stedelijk;2012;0.18;0.04;1.29
203;6000050;100000;2031280;Sterk stedelijk;2013;0.18;0.04;1.12
204;6000050;100000;2031280;Sterk stedelijk;2014;0.17;0.04;0.92
205;6000050;100000;2031280;Matig stedelijk;2010;0.19;0.04;0.92
206;6000050;100000;2031280;Matig stedelijk;2011;0.17;0.04;0.86
207;6000050;100000;2031280;Matig stedelijk;2012;0.18;0.04;0.99
208;6000050;100000;2031280;Matig stedelijk;2013;0.18;0.04;1.03
209;6000050;100000;2031280;Matig stedelijk;2014;0.17;0.04;0.84
210;6000050;100000;2031280;Weinig stedelijk;2010;0.18;0.04;0.84
211;6000050;100000;2031280;Weinig stedelijk;2011;0.17;0.04;0.84
212;6000050;100000;2031280;Weinig stedelijk;2012;0.17;0.04;1.15
213;6000050;100000;2031280;Weinig stedelijk;2013;0.17;0.04;0.84
214;6000050;100000;2031280;Weinig stedelijk;2014;0.19;0.04;1.07
215;6000050;100000;2031280;Niet stedelijk;2010;0.18;0.04;0.89
216;6000050;100000;2031280;Niet stedelijk;2011;0.18;0.04;0.91
217;6000050;100000;2031280;Niet stedelijk;2012;0.15;0.04;0.68
218;6000050;100000;2031280;Niet stedelijk;2013;0.16;0.04;0.73
219;6000050;100000;2031280;Niet stedelijk;2014;0.17;0.04;0.95
220;6000050;100000;2031290;Nederland;2010;0.26;0.16;2.03
221;6000050;100000;2031290;Nederland;2011;0.24;0.15;1.81
222;6000050;100000;2031290;Nederland;2012;0.25;0.15;1.85
223;6000050;100000;2031290;Nederland;2013;0.25;0.15;1.83
224;6000050;100000;2031290;Nederland;2014;0.25;0.15;1.85
225;6000050;100000;2031290;Noord-Nederland (LD);2010;0.24;0.14;1.75
226;6000050;100000;2031290;Noord-Nederland (LD);2011;0.24;0.15;1.71
227;6000050;100000;2031290;Noord-Nederland (LD);2012;0.25;0.15;1.75
228;6000050;100000;2031290;Noord-Nederland (LD);2013;0.25;0.15;1.67
229;6000050;100000;2031290;Noord-Nederland (LD);2014;0.26;0.16;1.89
230;6000050;100000;2031290;Oost-Nederland (LD);2010;0.27;0.16;1.94
231;6000050;100000;2031290;Oost-Nederland (LD);2011;0.25;0.15;1.65
232;6000050;100000;2031290;Oost-Nederland (LD);2012;0.24;0.15;1.87
233;6000050;100000;2031290;Oost-Nederland (LD);2013;0.24;0.15;1.62
234;6000050;100000;2031290;Oost-Nederland (LD);2014;0.22;0.14;1.64
235;6000050;100000;2031290;West-Nederland (LD);2010;0.27;0.16;2.18
236;6000050;100000;2031290;West-Nederland (LD);2011;0.24;0.14;1.97
237;6000050;100000;2031290;West-Nederland (LD);2012;0.24;0.15;1.91
238;6000050;100000;2031290;West-Nederland (LD);2013;0.25;0.15;1.94
239;6000050;100000;2031290;West-Nederland (LD);2014;0.25;0.15;1.96
240;6000050;100000;2031290;Zuid-Nederland (LD);2010;0.26;0.15;1.9
241;6000050;100000;2031290;Zuid-Nederland (LD);2011;0.25;0.15;1.69
242;6000050;100000;2031290;Zuid-Nederland (LD);2012;0.25;0.15;1.76
243;6000050;100000;2031290;Zuid-Nederland (LD);2013;0.25;0.15;1.88
244;6000050;100000;2031290;Zuid-Nederland (LD);2014;0.26;0.16;1.8
245;6000050;100000;2031290;Groningen (PV);2010;0.28;0.17;2.24
246;6000050;100000;2031290;Groningen (PV);2011;0.26;0.16;1.75
247;6000050;100000;2031290;Groningen (PV);2012;0.23;0.14;1.72
248;6000050;100000;2031290;Groningen (PV);2013;0.26;0.16;1.84
249;6000050;100000;2031290;Groningen (PV);2014;0.26;0.16;1.93
250;6000050;100000;2031290;Friesland (PV);2010;0.24;0.14;1.55
251;6000050;100000;2031290;Friesland (PV);2011;0.25;0.15;1.82
252;6000050;100000;2031290;Friesland (PV);2012;0.29;0.17;1.9
253;6000050;100000;2031290;Friesland (PV);2013;0.27;0.16;1.81
254;6000050;100000;2031290;Friesland (PV);2014;0.27;0.16;1.85
255;6000050;100000;2031290;Drenthe (PV);2010;0.21;0.12;1.43
256;6000050;100000;2031290;Drenthe (PV);2011;0.22;0.13;1.51
257;6000050;100000;2031290;Drenthe (PV);2012;0.22;0.13;1.56
258;6000050;100000;2031290;Drenthe (PV);2013;0.22;0.13;1.27
259;6000050;100000;2031290;Drenthe (PV);2014;0.25;0.14;1.89
260;6000050;100000;2031290;Overijssel (PV);2010;0.28;0.17;1.87
261;6000050;100000;2031290;Overijssel (PV);2011;0.25;0.15;1.58
262;6000050;100000;2031290;Overijssel (PV);2012;0.24;0.15;1.71
263;6000050;100000;2031290;Overijssel (PV);2013;0.24;0.15;1.47
264;6000050;100000;2031290;Overijssel (PV);2014;0.24;0.15;1.68
265;6000050;100000;2031290;Flevoland (PV);2010;0.2;0.12;1.45
266;6000050;100000;2031290;Flevoland (PV);2011;0.23;0.14;1.73
267;6000050;100000;2031290;Flevoland (PV);2012;0.23;0.14;2.06
268;6000050;100000;2031290;Flevoland (PV);2013;0.19;0.11;1.34
269;6000050;100000;2031290;Flevoland (PV);2014;0.2;0.12;1.87
270;6000050;100000;2031290;Gelderland (PV);2010;0.27;0.16;2.07
271;6000050;100000;2031290;Gelderland (PV);2011;0.25;0.15;1.67
272;6000050;100000;2031290;Gelderland (PV);2012;0.25;0.15;1.93
273;6000050;100000;2031290;Gelderland (PV);2013;0.25;0.16;1.76
274;6000050;100000;2031290;Gelderland (PV);2014;0.22;0.14;1.57
275;6000050;100000;2031290;Utrecht (PV);2010;0.29;0.17;1.91
276;6000050;100000;2031290;Utrecht (PV);2011;0.24;0.14;1.73
277;6000050;100000;2031290;Utrecht (PV);2012;0.28;0.17;1.93
278;6000050;100000;2031290;Utrecht (PV);2013;0.26;0.16;1.92
279;6000050;100000;2031290;Utrecht (PV);2014;0.26;0.16;1.83
280;6000050;100000;2031290;Noord-Holland (PV);2010;0.27;0.16;2.16
281;6000050;100000;2031290;Noord-Holland (PV);2011;0.24;0.15;2.12
282;6000050;100000;2031290;Noord-Holland (PV);2012;0.25;0.15;1.97
283;6000050;100000;2031290;Noord-Holland (PV);2013;0.26;0.15;2.13
284;6000050;100000;2031290;Noord-Holland (PV);2014;0.26;0.16;2.07
285;6000050;100000;2031290;Zuid-Holland (PV);2010;0.27;0.16;2.35
286;6000050;100000;2031290;Zuid-Holland (PV);2011;0.24;0.14;1.88
287;6000050;100000;2031290;Zuid-Holland (PV);2012;0.23;0.14;1.89
288;6000050;100000;2031290;Zuid-Holland (PV);2013;0.24;0.15;1.85
289;6000050;100000;2031290;Zuid-Holland (PV);2014;0.24;0.14;1.94
290;6000050;100000;2031290;Zeeland (PV);2010;0.25;0.15;1.7
291;6000050;100000;2031290;Zeeland (PV);2011;0.24;0.14;2.5
292;6000050;100000;2031290;Zeeland (PV);2012;0.23;0.14;1.51
293;6000050;100000;2031290;Zeeland (PV);2013;0.23;0.14;1.49
294;6000050;100000;2031290;Zeeland (PV);2014;0.27;0.16;1.89
295;6000050;100000;2031290;Noord-Brabant (PV);2010;0.26;0.16;1.85
296;6000050;100000;2031290;Noord-Brabant (PV);2011;0.25;0.15;1.68
297;6000050;100000;2031290;Noord-Brabant (PV);2012;0.23;0.14;1.71
298;6000050;100000;2031290;Noord-Brabant (PV);2013;0.25;0.15;1.91
299;6000050;100000;2031290;Noord-Brabant (PV);2014;0.26;0.16;1.79
300;6000050;100000;2031290;Limburg (PV);2010;0.25;0.15;2.02
301;6000050;100000;2031290;Limburg (PV);2011;0.26;0.15;1.71
302;6000050;100000;2031290;Limburg (PV);2012;0.27;0.17;1.87
303;6000050;100000;2031290;Limburg (PV);2013;0.26;0.16;1.82
304;6000050;100000;2031290;Limburg (PV);2014;0.25;0.15;1.83
305;6000050;100000;2031290;Zeer sterk stedelijk;2010;0.27;0.16;2.43
306;6000050;100000;2031290;Zeer sterk stedelijk;2011;0.25;0.15;2.06
307;6000050;100000;2031290;Zeer sterk stedelijk;2012;0.25;0.15;2.14
308;6000050;100000;2031290;Zeer sterk stedelijk;2013;0.26;0.15;2.21
309;6000050;100000;2031290;Zeer sterk stedelijk;2014;0.26;0.16;2.14
310;6000050;100000;2031290;Sterk stedelijk;2010;0.26;0.15;1.95
311;6000050;100000;2031290;Sterk stedelijk;2011;0.25;0.15;1.97
312;6000050;100000;2031290;Sterk stedelijk;2012;0.24;0.14;2.01
313;6000050;100000;2031290;Sterk stedelijk;2013;0.25;0.15;1.87
314;6000050;100000;2031290;Sterk stedelijk;2014;0.23;0.14;1.77
315;6000050;100000;2031290;Matig stedelijk;2010;0.27;0.16;2.02
316;6000050;100000;2031290;Matig stedelijk;2011;0.24;0.15;1.89
317;6000050;100000;2031290;Matig stedelijk;2012;0.26;0.16;1.86
318;6000050;100000;2031290;Matig stedelijk;2013;0.25;0.15;1.82
319;6000050;100000;2031290;Matig stedelijk;2014;0.25;0.15;1.96
320;6000050;100000;2031290;Weinig stedelijk;2010;0.26;0.16;1.9
321;6000050;100000;2031290;Weinig stedelijk;2011;0.24;0.15;1.51
322;6000050;100000;2031290;Weinig stedelijk;2012;0.25;0.15;1.64
323;6000050;100000;2031290;Weinig stedelijk;2013;0.24;0.15;1.64
324;6000050;100000;2031290;Weinig stedelijk;2014;0.24;0.15;1.71
325;6000050;100000;2031290;Niet stedelijk;2010;0.25;0.15;1.78
326;6000050;100000;2031290;Niet stedelijk;2011;0.23;0.14;1.46
327;6000050;100000;2031290;Niet stedelijk;2012;0.22;0.13;1.34
328;6000050;100000;2031290;Niet stedelijk;2013;0.24;0.14;1.43
329;6000050;100000;2031290;Niet stedelijk;2014;0.26;0.16;1.58
330;6000050;100000;2031300;Nederland;2010;0.72;1.07;8.2
331;6000050;100000;2031300;Nederland;2011;0.68;1.02;7.75
332;6000050;100000;2031300;Nederland;2012;0.69;1.03;7.7
333;6000050;100000;2031300;Nederland;2013;0.67;0.99;7.71
334;6000050;100000;2031300;Nederland;2014;0.67;1.0;7.46
335;6000050;100000;2031300;Noord-Nederland (LD);2010;0.7;1.06;8.08
336;6000050;100000;2031300;Noord-Nederland (LD);2011;0.66;0.98;6.82
337;6000050;100000;2031300;Noord-Nederland (LD);2012;0.7;1.04;7.59
338;6000050;100000;2031300;Noord-Nederland (LD);2013;0.67;0.99;7.39
339;6000050;100000;2031300;Noord-Nederland (LD);2014;0.64;0.96;6.99
340;6000050;100000;2031300;Oost-Nederland (LD);2010;0.77;1.16;8.21
341;6000050;100000;2031300;Oost-Nederland (LD);2011;0.7;1.05;7.58
342;6000050;100000;2031300;Oost-Nederland (LD);2012;0.71;1.07;7.76
343;6000050;100000;2031300;Oost-Nederland (LD);2013;0.71;1.06;8.24
344;6000050;100000;2031300;Oost-Nederland (LD);2014;0.67;1.01;7.17
345;6000050;100000;2031300;West-Nederland (LD);2010;0.7;1.05;8.42
346;6000050;100000;2031300;West-Nederland (LD);2011;0.68;1.01;8.2
347;6000050;100000;2031300;West-Nederland (LD);2012;0.68;1.02;7.75
348;6000050;100000;2031300;West-Nederland (LD);2013;0.65;0.97;7.64
349;6000050;100000;2031300;West-Nederland (LD);2014;0.67;1.0;7.89
350;6000050;100000;2031300;Zuid-Nederland (LD);2010;0.7;1.06;7.75
351;6000050;100000;2031300;Zuid-Nederland (LD);2011;0.68;1.03;7.37
352;6000050;100000;2031300;Zuid-Nederland (LD);2012;0.66;0.98;7.58
353;6000050;100000;2031300;Zuid-Nederland (LD);2013;0.66;0.97;7.5
354;6000050;100000;2031300;Zuid-Nederland (LD);2014;0.69;1.02;7.05
355;6000050;100000;2031300;Groningen (PV);2010;0.68;1.02;8.12
356;6000050;100000;2031300;Groningen (PV);2011;0.66;0.98;7.14
357;6000050;100000;2031300;Groningen (PV);2012;0.66;0.99;7.81
358;6000050;100000;2031300;Groningen (PV);2013;0.65;0.98;7.3
359;6000050;100000;2031300;Groningen (PV);2014;0.68;1.03;7.16
360;6000050;100000;2031300;Friesland (PV);2010;0.73;1.08;8.82
361;6000050;100000;2031300;Friesland (PV);2011;0.66;0.97;6.84
362;6000050;100000;2031300;Friesland (PV);2012;0.72;1.06;7.47
363;6000050;100000;2031300;Friesland (PV);2013;0.7;1.02;8.05
364;6000050;100000;2031300;Friesland (PV);2014;0.63;0.92;6.94
