ID;Interval;Leeftijd;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
1457;2;25-29 jaar;2020;1018570;514193;504751
1458;2;25-29 jaar;2021;1010644;509874;500644
1459;2;25-29 jaar;2022;1000273;505491;495208
1460;2;25-29 jaar;2023;996322;502209;493309
1461;2;25-29 jaar;2024;998403;503244;494617
1462;2;25-29 jaar;2025;1001839;505277;495910
1463;2;25-29 jaar;2026;1013008;511773;501725
1464;2;25-29 jaar;2027;1021919;515504;506467
1465;2;25-29 jaar;2028;1026662;518974;507735
1466;2;25-29 jaar;2029;1021423;516628;505589
1467;2;25-29 jaar;2030;1012554;511523;500755
1468;2;25-29 jaar;2031;994189;502132;492393
1469;2;25-29 jaar;2032;971463;491129;481366
1470;2;25-29 jaar;2033;951797;480470;471371
1471;2;25-29 jaar;2034;930132;468992;460997
1472;2;25-29 jaar;2035;906860;458385;448622
1473;2;25-29 jaar;2036;885125;446155;438752
1474;2;25-29 jaar;2037;868853;439510;429343
1475;2;25-29 jaar;2038;857096;432172;424447
1476;2;25-29 jaar;2039;844901;425952;419491
1477;2;25-29 jaar;2040;836676;421634;415050
1478;2;25-29 jaar;2041;832632;418785;413014
1479;2;25-29 jaar;2042;831498;419186;412319
1480;2;25-29 jaar;2043;829309;419143;411627
1481;2;25-29 jaar;2044;828390;417660;410725
1482;2;25-29 jaar;2045;825760;416353;409415
1483;2;25-29 jaar;2046;827389;417541;410049
1484;2;25-29 jaar;2047;826922;416261;410014
1485;2;25-29 jaar;2048;827456;417880;410481
1486;2;25-29 jaar;2049;823159;416030;408835
1487;2;25-29 jaar;2050;825559;414858;408557
1488;2;30-34 jaar;2003;1293006;655504;637455
1489;2;30-34 jaar;2004;1248395;631077;617222
1490;2;30-34 jaar;2005;1183563;596632;586944
1491;2;30-34 jaar;2006;1116080;561468;554557
1492;2;30-34 jaar;2007;1058090;531632;526395
1493;2;30-34 jaar;2008;1010515;507666;502828
1494;2;30-34 jaar;2009;984348;494391;490011
1495;2;30-34 jaar;2010;965728;484337;481185
1496;2;30-34 jaar;2011;963142;483190;479970
1497;2;30-34 jaar;2012;959872;480784;479146
1498;2;30-34 jaar;2013;954606;478566;476418
1499;2;30-34 jaar;2014;946994;474635;471990
1500;2;30-34 jaar;2015;944711;474189;469873
1501;2;30-34 jaar;2016;940306;472063;466933
1502;2;30-34 jaar;2017;943256;474451;468403
1503;2;30-34 jaar;2018;954714;480235;474050
1504;2;30-34 jaar;2019;965701;485790;479797
1505;2;30-34 jaar;2020;974814;490395;484968
1506;2;30-34 jaar;2021;989203;498101;491672
1507;2;30-34 jaar;2022;999080;502965;496257
1508;2;30-34 jaar;2023;1004248;506048;498865
1509;2;30-34 jaar;2024;1007748;507992;501163
1510;2;30-34 jaar;2025;1010207;509533;502024
1511;2;30-34 jaar;2026;1002227;504951;498240
1512;2;30-34 jaar;2027;994566;501272;493850
1513;2;30-34 jaar;2028;990455;498715;492281
1514;2;30-34 jaar;2029;992995;500344;492846
1515;2;30-34 jaar;2030;995905;502487;494366
1516;2;30-34 jaar;2031;1008300;508191;500105
1517;2;30-34 jaar;2032;1016659;512513;504623
1518;2;30-34 jaar;2033;1019435;513975;505527
1519;2;30-34 jaar;2034;1015719;512105;503272
1520;2;30-34 jaar;2035;1007788;507746;500102
1521;2;30-34 jaar;2036;992059;499937;492442
1522;2;30-34 jaar;2037;970309;488505;481248
1523;2;30-34 jaar;2038;952196;480021;472112
1524;2;30-34 jaar;2039;930343;468929;462074
1525;2;30-34 jaar;2040;908822;458384;451480
1526;2;30-34 jaar;2041;891207;448440;442010
1527;2;30-34 jaar;2042;874808;440138;434775
1528;2;30-34 jaar;2043;861332;433977;427362
1529;2;30-34 jaar;2044;852474;429296;423134
1530;2;30-34 jaar;2045;844983;425274;419777
1531;2;30-34 jaar;2046;842390;424138;418076
1532;2;30-34 jaar;2047;839981;423308;416612
1533;2;30-34 jaar;2048;836379;421464;414962
1534;2;30-34 jaar;2049;834019;420701;414658
1535;2;30-34 jaar;2050;833412;419435;414020
1536;2;35-39 jaar;2003;1322956;674876;648081
1537;2;35-39 jaar;2004;1311641;667779;643865
1538;2;35-39 jaar;2005;1307266;664578;642874
1539;2;35-39 jaar;2006;1300605;659190;641361
1540;2;35-39 jaar;2007;1286882;650676;636132
1541;2;35-39 jaar;2008;1263416;636808;626710
1542;2;35-39 jaar;2009;1220191;613052;606756
1543;2;35-39 jaar;2010;1157958;580393;577241
1544;2;35-39 jaar;2011;1094574;547740;546830
1545;2;35-39 jaar;2012;1041166;520357;520200
1546;2;35-39 jaar;2013;996474;498280;498061
1547;2;35-39 jaar;2014;972273;486001;486288
1548;2;35-39 jaar;2015;955445;477000;478363
1549;2;35-39 jaar;2016;953208;475510;477167
1550;2;35-39 jaar;2017;950443;473342;476473
1551;2;35-39 jaar;2018;945232;471330;473150
1552;2;35-39 jaar;2019;937515;468222;469162
1553;2;35-39 jaar;2020;936249;467840;467760
1554;2;35-39 jaar;2021;931978;465646;465792
1555;2;35-39 jaar;2022;936186;468328;467501
1556;2;35-39 jaar;2023;946638;474281;471528
1557;2;35-39 jaar;2024;958203;479368;477291
1558;2;35-39 jaar;2025;966158;484106;482793
1559;2;35-39 jaar;2026;978730;491645;489084
1560;2;35-39 jaar;2027;988267;496105;492014
1561;2;35-39 jaar;2028;994371;498226;494666
1562;2;35-39 jaar;2029;998377;499996;497052
1563;2;35-39 jaar;2030;1002246;503411;499488
1564;2;35-39 jaar;2031;995678;499780;495824
1565;2;35-39 jaar;2032;986754;495940;491129
1566;2;35-39 jaar;2033;982669;493751;489506
1567;2;35-39 jaar;2034;985165;495457;490491
1568;2;35-39 jaar;2035;989353;497599;491579
1569;2;35-39 jaar;2036;1000595;503444;497342
1570;2;35-39 jaar;2037;1010582;508005;502336
1571;2;35-39 jaar;2038;1012496;508454;504122
1572;2;35-39 jaar;2039;1008362;507487;501285
1573;2;35-39 jaar;2040;1000399;502265;497313
1574;2;35-39 jaar;2041;984440;494968;490008
1575;2;35-39 jaar;2042;964040;484012;479719
1576;2;35-39 jaar;2043;945837;474615;470869
1577;2;35-39 jaar;2044;928102;466605;462719
1578;2;35-39 jaar;2045;905903;454950;450956
1579;2;35-39 jaar;2046;886588;445601;440991
1580;2;35-39 jaar;2047;871300;437360;433440
1581;2;35-39 jaar;2048;859466;431736;427437
1582;2;35-39 jaar;2049;851765;427618;424689
1583;2;35-39 jaar;2050;845682;425386;420304
1584;2;40-44 jaar;2003;1273692;645032;628674
1585;2;40-44 jaar;2004;1289272;653336;635975
1586;2;40-44 jaar;2005;1301272;659713;641636
1587;2;40-44 jaar;2006;1306761;662630;644232
1588;2;40-44 jaar;2007;1300913;659516;641368
1589;2;40-44 jaar;2008;1292085;654720;637193
1590;2;40-44 jaar;2009;1280644;647729;632805
1591;2;40-44 jaar;2010;1276946;645273;631907
1592;2;40-44 jaar;2011;1271303;640812;630742
1593;2;40-44 jaar;2012;1260011;633819;626355
1594;2;40-44 jaar;2013;1238058;621051;617517
1595;2;40-44 jaar;2014;1197201;598829;598368
1596;2;40-44 jaar;2015;1138110;567960;569813
1597;2;40-44 jaar;2016;1076717;536335;539987
1598;2;40-44 jaar;2017;1024186;510355;514487
1599;2;40-44 jaar;2018;981458;488751;492621
1600;2;40-44 jaar;2019;958633;477279;480975
1601;2;40-44 jaar;2020;942199;468680;473320
1602;2;40-44 jaar;2021;940024;467492;472354
1603;2;40-44 jaar;2022;937261;465345;471872
1604;2;40-44 jaar;2023;932864;463756;469497
1605;2;40-44 jaar;2024;926377;460524;465399
1606;2;40-44 jaar;2025;924279;460067;463688
1607;2;40-44 jaar;2026;919585;457880;461350
1608;2;40-44 jaar;2027;922818;460114;462844
1609;2;40-44 jaar;2028;933295;465786;467204
1610;2;40-44 jaar;2029;944602;470926;471652
1611;2;40-44 jaar;2030;953198;474874;476546
1612;2;40-44 jaar;2031;965742;482232;482901
1613;2;40-44 jaar;2032;974590;487836;487627
1614;2;40-44 jaar;2033;982149;491573;490839
1615;2;40-44 jaar;2034;987721;494343;493566
1616;2;40-44 jaar;2035;991447;496796;495258
1617;2;40-44 jaar;2036;984035;492897;491363
1618;2;40-44 jaar;2037;975959;489769;486786
1619;2;40-44 jaar;2038;972966;487111;485082
1620;2;40-44 jaar;2039;975310;488336;486304
1621;2;40-44 jaar;2040;978721;489918;488002
1622;2;40-44 jaar;2041;988672;495303;493471
1623;2;40-44 jaar;2042;997563;499327;498347
1624;2;40-44 jaar;2043;1001868;501905;500236
1625;2;40-44 jaar;2044;998947;501004;497850
1626;2;40-44 jaar;2045;991566;497024;494486
1627;2;40-44 jaar;2046;974824;487380;486011
1628;2;40-44 jaar;2047;952732;477353;475744
1629;2;40-44 jaar;2048;937368;468729;467432
1630;2;40-44 jaar;2049;918801;459946;458558
1631;2;40-44 jaar;2050;896354;449353;447470
1632;2;45-49 jaar;2003;1167083;589450;577639
1633;2;45-49 jaar;2004;1180796;595844;584939
1634;2;45-49 jaar;2005;1197522;603767;593777
1635;2;45-49 jaar;2006;1212703;611745;601007
1636;2;45-49 jaar;2007;1228712;619268;609539
1637;2;45-49 jaar;2008;1243207;626509;616872
1638;2;45-49 jaar;2009;1258292;634439;623751
1639;2;45-49 jaar;2010;1270139;640526;629345
1640;2;45-49 jaar;2011;1276139;643965;632224
1641;2;45-49 jaar;2012;1271132;641514;629719
1642;2;45-49 jaar;2013;1263480;637422;625931
1643;2;45-49 jaar;2014;1253285;631109;621680
1644;2;45-49 jaar;2015;1250622;628964;621004
1645;2;45-49 jaar;2016;1244872;624987;619765
1646;2;45-49 jaar;2017;1233422;617966;615574
1647;2;45-49 jaar;2018;1212290;605851;606849
1648;2;45-49 jaar;2019;1172680;584269;588420
1649;2;45-49 jaar;2020;1114861;554344;560472
1650;2;45-49 jaar;2021;1055667;523905;531124
1651;2;45-49 jaar;2022;1005415;498620;506114
1652;2;45-49 jaar;2023;963816;478445;485533
1653;2;45-49 jaar;2024;941511;467775;474004
1654;2;45-49 jaar;2025;926136;459693;466102
1655;2;45-49 jaar;2026;924781;458931;465495
1656;2;45-49 jaar;2027;922970;456801;464906
1657;2;45-49 jaar;2028;917820;454609;462417
1658;2;45-49 jaar;2029;908543;450266;458282
1659;2;45-49 jaar;2030;904993;449472;456214
1660;2;45-49 jaar;2031;901677;448044;453739
1661;2;45-49 jaar;2032;906222;450559;455145
1662;2;45-49 jaar;2033;916447;456029;459727
1663;2;45-49 jaar;2034;927541;462399;465349
1664;2;45-49 jaar;2035;936847;466900;470604
1665;2;45-49 jaar;2036;950925;474646;476819
1666;2;45-49 jaar;2037;961135;480377;480564
1667;2;45-49 jaar;2038;967336;483623;484023
1668;2;45-49 jaar;2039;972486;486565;486821
1669;2;45-49 jaar;2040;977467;488956;488106
1670;2;45-49 jaar;2041;971050;484427;485238
1671;2;45-49 jaar;2042;962461;481657;481363
1672;2;45-49 jaar;2043;958395;478277;479584
1673;2;45-49 jaar;2044;959559;479346;480643
1674;2;45-49 jaar;2045;963401;481734;481931
1675;2;45-49 jaar;2046;975142;487351;487845
1676;2;45-49 jaar;2047;983211;491184;492627
1677;2;45-49 jaar;2048;986921;493606;493564
1678;2;45-49 jaar;2049;983916;492831;491276
1679;2;45-49 jaar;2050;977311;489138;488442
1680;2;50-54 jaar;2003;1123446;569620;553826
1681;2;50-54 jaar;2004;1112665;563071;549604
1682;2;50-54 jaar;2005;1111760;561667;550099
1683;2;50-54 jaar;2006;1116690;562847;553845
1684;2;50-54 jaar;2007;1128310;568085;560206
1685;2;50-54 jaar;2008;1136130;571255;564875
1686;2;50-54 jaar;2009;1148920;577304;571620
1687;2;50-54 jaar;2010;1165597;585305;580365
1688;2;50-54 jaar;2011;1180769;593323;587345
1689;2;50-54 jaar;2012;1197292;601005;595966
1690;2;50-54 jaar;2013;1211547;608288;603320
1691;2;50-54 jaar;2014;1226458;616167;610274
1692;2;50-54 jaar;2015;1238199;622435;615674
1693;2;50-54 jaar;2016;1244097;625485;618224
1694;2;50-54 jaar;2017;1239203;623141;615691
1695;2;50-54 jaar;2018;1230880;618855;611852
1696;2;50-54 jaar;2019;1220700;612665;607698
1697;2;50-54 jaar;2020;1217870;610697;606987
1698;2;50-54 jaar;2021;1213337;607303;605983
1699;2;50-54 jaar;2022;1202553;601352;601925
1700;2;50-54 jaar;2023;1182455;589679;593824
1701;2;50-54 jaar;2024;1144941;569873;575915
1702;2;50-54 jaar;2025;1090143;541112;549214
1703;2;50-54 jaar;2026;1033183;512091;520742
1704;2;50-54 jaar;2027;983701;487543;496109
1705;2;50-54 jaar;2028;943248;467573;475654
1706;2;50-54 jaar;2029;920845;456598;464555
1707;2;50-54 jaar;2030;905175;448683;456933
1708;2;50-54 jaar;2031;902580;447637;455815
1709;2;50-54 jaar;2032;900011;445740;455197
1710;2;50-54 jaar;2033;896385;444064;452762
1711;2;50-54 jaar;2034;890152;440829;448819
1712;2;50-54 jaar;2035;887974;440470;447169
1713;2;50-54 jaar;2036;883642;439078;444678
1714;2;50-54 jaar;2037;886794;441188;446053
1715;2;50-54 jaar;2038;896881;446805;450984
1716;2;50-54 jaar;2039;909382;453202;456479
1717;2;50-54 jaar;2040;919393;457716;461400
1718;2;50-54 jaar;2041;933638;465498;467835
1719;2;50-54 jaar;2042;943305;470514;472178
1720;2;50-54 jaar;2043;949541;473285;475238
1721;2;50-54 jaar;2044;954673;475134;477950
1722;2;50-54 jaar;2045;958230;477628;479856
1723;2;50-54 jaar;2046;950952;473256;476357
1724;2;50-54 jaar;2047;943412;470569;472645
1725;2;50-54 jaar;2048;939586;468501;471327
1726;2;50-54 jaar;2049;942420;470019;471938
1727;2;50-54 jaar;2050;945474;471887;473718
1728;2;55-59 jaar;2003;1038063;525710;512352
1729;2;55-59 jaar;2004;1084089;548647;535441
1730;2;55-59 jaar;2005;1112590;562665;549925
1731;2;55-59 jaar;2006;1145305;578569;566737
1732;2;55-59 jaar;2007;1108120;558890;549228
1733;2;55-59 jaar;2008;1086158;547389;538757
1734;2;55-59 jaar;2009;1075564;541155;534385
1735;2;55-59 jaar;2010;1074790;540074;534799
1736;2;55-59 jaar;2011;1079912;541546;538422
1737;2;55-59 jaar;2012;1091418;546886;544549
1738;2;55-59 jaar;2013;1099115;550022;549003
1739;2;55-59 jaar;2014;1111736;556090;555601
1740;2;55-59 jaar;2015;1127517;563559;563782
1741;2;55-59 jaar;2016;1141466;570933;570683
1742;2;55-59 jaar;2017;1157121;578174;579029
1743;2;55-59 jaar;2018;1170364;585034;585524
1744;2;55-59 jaar;2019;1184357;592758;592257
1745;2;55-59 jaar;2020;1195687;598475;597231
1746;2;55-59 jaar;2021;1201346;601276;599634
1747;2;55-59 jaar;2022;1196920;599401;597708
1748;2;55-59 jaar;2023;1189814;596142;593920
1749;2;55-59 jaar;2024;1180305;590637;590135
1750;2;55-59 jaar;2025;1179809;589281;589989
1751;2;55-59 jaar;2026;1175887;586513;589112
1752;2;55-59 jaar;2027;1165707;580826;585226
1753;2;55-59 jaar;2028;1146715;569373;577253
1754;2;55-59 jaar;2029;1109170;549941;559230
1755;2;55-59 jaar;2030;1055011;522087;532923
1756;2;55-59 jaar;2031;999473;494132;505631
1757;2;55-59 jaar;2032;953332;470628;482209
1758;2;55-59 jaar;2033;914939;451874;462860
1759;2;55-59 jaar;2034;894700;441852;452437
1760;2;55-59 jaar;2035;880823;434605;445601
1761;2;55-59 jaar;2036;879941;433851;445428
1762;2;55-59 jaar;2037;878381;432668;445207
1763;2;55-59 jaar;2038;873911;430608;443070
1764;2;55-59 jaar;2039;866252;427014;439141
1765;2;55-59 jaar;2040;863889;427624;436822
1766;2;55-59 jaar;2041;861069;426290;434735
1767;2;55-59 jaar;2042;864050;428127;435919
1768;2;55-59 jaar;2043;873650;433411;440319
1769;2;55-59 jaar;2044;886023;439364;446231
1770;2;55-59 jaar;2045;894954;444194;451083
1771;2;55-59 jaar;2046;907769;451582;457272
1772;2;55-59 jaar;2047;916503;456501;461291
1773;2;55-59 jaar;2048;923520;458982;463761
1774;2;55-59 jaar;2049;927464;460793;465898
1775;2;55-59 jaar;2050;930596;462758;467411
1776;2;60-64 jaar;2003;772416;385827;386591
1777;2;60-64 jaar;2004;794560;397629;396929
1778;2;60-64 jaar;2005;822405;412253;410152
1779;2;60-64 jaar;2006;836072;419279;416785
1780;2;60-64 jaar;2007;920734;461948;458797
1781;2;60-64 jaar;2008;989188;495566;493648
1782;2;60-64 jaar;2009;1032265;516917;515348
1783;2;60-64 jaar;2010;1058960;530007;528864
1784;2;60-64 jaar;2011;1089637;544897;544764
1785;2;60-64 jaar;2012;1054503;526812;527830
1786;2;60-64 jaar;2013;1034422;516627;517877
1787;2;60-64 jaar;2014;1024313;510815;513546
1788;2;60-64 jaar;2015;1024056;510067;513971
1789;2;60-64 jaar;2016;1028421;511276;517149
1790;2;60-64 jaar;2017;1039235;516343;522892
1791;2;60-64 jaar;2018;1046684;519588;527232
1792;2;60-64 jaar;2019;1058609;525146;533532
1793;2;60-64 jaar;2020;1074028;532549;541489
1794;2;60-64 jaar;2021;1087511;539636;548070
1795;2;60-64 jaar;2022;1102123;546434;555694
1796;2;60-64 jaar;2023;1115539;553024;562320
1797;2;60-64 jaar;2024;1129063;560129;568543
1798;2;60-64 jaar;2025;1139769;565703;574061
1799;2;60-64 jaar;2026;1145535;568994;576774
1800;2;60-64 jaar;2027;1142139;567349;574832
1801;2;60-64 jaar;2028;1134302;563408;571161
1802;2;60-64 jaar;2029;1125139;558220;567137
1803;2;60-64 jaar;2030;1123210;557077;566921
1804;2;60-64 jaar;2031;1121065;554564;565887
1805;2;60-64 jaar;2032;1111326;549550;561837
1806;2;60-64 jaar;2033;1093425;539122;554323
1807;2;60-64 jaar;2034;1058881;521116;537774
1808;2;60-64 jaar;2035;1007703;495352;513068
1809;2;60-64 jaar;2036;957977;469970;487624
1810;2;60-64 jaar;2037;913584;448491;465101
1811;2;60-64 jaar;2038;877108;430919;446203
1812;2;60-64 jaar;2039;858644;421920;436755
1813;2;60-64 jaar;2040;845409;415257;430194
1814;2;60-64 jaar;2041;844937;414697;429826
1815;2;60-64 jaar;2042;843075;413214;429514
1816;2;60-64 jaar;2043;839397;411671;427454
1817;2;60-64 jaar;2044;833402;409084;423773
1818;2;60-64 jaar;2045;831992;409051;422397
1819;2;60-64 jaar;2046;829264;408026;420494
1820;2;60-64 jaar;2047;832865;410519;421950
1821;2;60-64 jaar;2048;842831;415507;426150
1822;2;60-64 jaar;2049;852651;420337;431383
1823;2;60-64 jaar;2050;861394;424234;436610
1824;2;65-69 jaar;2003;649164;312006;337165
1825;2;65-69 jaar;2004;661470;319442;342024
1826;2;65-69 jaar;2005;673831;326369;347453
1827;2;65-69 jaar;2006;690023;335194;354860
1828;2;65-69 jaar;2007;699412;340774;358650
1829;2;65-69 jaar;2008;715092;349640;365470
1830;2;65-69 jaar;2009;735089;360232;374840
1831;2;65-69 jaar;2010;760461;373450;387021
1832;2;65-69 jaar;2011;773071;379984;393080
1833;2;65-69 jaar;2012;852152;419138;432844
1834;2;65-69 jaar;2013;914756;449520;465151
1835;2;65-69 jaar;2014;953850;468718;485252
1836;2;65-69 jaar;2015;977452;480237;497276
1837;2;65-69 jaar;2016;1004053;492847;511423
1838;2;65-69 jaar;2017;972316;476886;495446
1839;2;65-69 jaar;2018;954924;468509;486203
1840;2;65-69 jaar;2019;945558;463163;482294
1841;2;65-69 jaar;2020;944508;462094;482499
1842;2;65-69 jaar;2021;948261;463160;485103
1843;2;65-69 jaar;2022;958227;467852;490480
1844;2;65-69 jaar;2023;964453;470472;494180
1845;2;65-69 jaar;2024;975398;475615;499908
1846;2;65-69 jaar;2025;990528;482137;507838
1847;2;65-69 jaar;2026;1002219;488174;513692
1848;2;65-69 jaar;2027;1016148;495078;520961
1849;2;65-69 jaar;2028;1028016;501416;526526
1850;2;65-69 jaar;2029;1040065;507566;532773
1851;2;65-69 jaar;2030;1049730;512383;537416
1852;2;65-69 jaar;2031;1055204;515176;540273
1853;2;65-69 jaar;2032;1053815;515157;538990
1854;2;65-69 jaar;2033;1047297;511656;535928
1855;2;65-69 jaar;2034;1039277;507115;532044
1856;2;65-69 jaar;2035;1037924;505899;532033
1857;2;65-69 jaar;2036;1034955;503490;531500
1858;2;65-69 jaar;2037;1028417;499959;528974
1859;2;65-69 jaar;2038;1013261;491592;521659
1860;2;65-69 jaar;2039;981662;475229;505720
1861;2;65-69 jaar;2040;934388;452007;482878
1862;2;65-69 jaar;2041;887855;428139;458604
1863;2;65-69 jaar;2042;846676;409071;438354
1864;2;65-69 jaar;2043;814508;393837;420710
1865;2;65-69 jaar;2044;797727;385449;412377
1866;2;65-69 jaar;2045;785418;378991;406429
1867;2;65-69 jaar;2046;782966;378906;406378
1868;2;65-69 jaar;2047;783484;377898;406356
1869;2;65-69 jaar;2048;780127;376196;404353
1870;2;65-69 jaar;2049;774375;373180;401337
1871;2;65-69 jaar;2050;772255;373398;399564
1872;2;70-74 jaar;2003;570846;256843;314001
1873;2;70-74 jaar;2004;570855;258576;312284
1874;2;70-74 jaar;2005;572900;261184;311737
1875;2;70-74 jaar;2006;571138;261911;309232
1876;2;70-74 jaar;2007;573088;264435;308639
1877;2;70-74 jaar;2008;573543;265990;307581
1878;2;70-74 jaar;2009;584048;272381;311603
1879;2;70-74 jaar;2010;594284;278152;316065
1880;2;70-74 jaar;2011;607868;285617;322250
1881;2;70-74 jaar;2012;615384;290202;325183
1882;2;70-74 jaar;2013;628364;297487;330912
1883;2;70-74 jaar;2014;645733;306507;339226
1884;2;70-74 jaar;2015;667126;317321;349963
1885;2;70-74 jaar;2016;678385;323202;355297
1886;2;70-74 jaar;2017;747387;356568;390821
1887;2;70-74 jaar;2018;803281;383192;420395
1888;2;70-74 jaar;2019;837517;399424;438159
1889;2;70-74 jaar;2020;857803;408955;448724
1890;2;70-74 jaar;2021;878128;418324;460115
1891;2;70-74 jaar;2022;848973;403703;445212
1892;2;70-74 jaar;2023;831711;395423;436117
1893;2;70-74 jaar;2024;824204;391827;432700
1894;2;70-74 jaar;2025;822886;390778;432093
1895;2;70-74 jaar;2026;826120;391585;434553
1896;2;70-74 jaar;2027;834395;395216;439470
1897;2;70-74 jaar;2028;841189;398114;443132
1898;2;70-74 jaar;2029;850233;402430;447965
1899;2;70-74 jaar;2030;862446;407958;454502
1900;2;70-74 jaar;2031;873565;413658;459907
1901;2;70-74 jaar;2032;886014;419398;466616
1902;2;70-74 jaar;2033;896183;424136;472047
1903;2;70-74 jaar;2034;906281;429253;477029
1904;2;70-74 jaar;2035;914370;433382;480988
1905;2;70-74 jaar;2036;918068;434752;482972
1906;2;70-74 jaar;2037;915429;434352;481227
1907;2;70-74 jaar;2038;913141;433107;479288
1908;2;70-74 jaar;2039;907776;430410;477709
1909;2;70-74 jaar;2040;910463;431352;478793
1910;2;70-74 jaar;2041;910076;430754;479321
1911;2;70-74 jaar;2042;904587;426593;476929
1912;2;70-74 jaar;2043;890503;418457;470359
1913;2;70-74 jaar;2044;862633;405186;456679
1914;2;70-74 jaar;2045;822163;386278;436081
1915;2;70-74 jaar;2046;781093;366341;414802
1916;2;70-74 jaar;2047;745924;350062;396315
1917;2;70-74 jaar;2048;717794;337550;381444
1918;2;70-74 jaar;2049;703044;329983;373584
1919;2;70-74 jaar;2050;695627;325651;368250
1920;2;75-79 jaar;2003;452970;183280;269689
1921;2;75-79 jaar;2004;451436;184427;266994
1922;2;75-79 jaar;2005;450960;186430;264540
1923;2;75-79 jaar;2006;455702;190559;265143
1924;2;75-79 jaar;2007;457607;192919;264686
1925;2;75-79 jaar;2008;461955;196244;265690
1926;2;75-79 jaar;2009;461144;197556;263590
1927;2;75-79 jaar;2010;461811;199285;262402
1928;2;75-79 jaar;2011;459698;199951;259729
1929;2;75-79 jaar;2012;460151;201664;258487
1930;2;75-79 jaar;2013;459825;202642;257183
1931;2;75-79 jaar;2014;466308;206715;259552
1932;2;75-79 jaar;2015;474199;211125;263077
1933;2;75-79 jaar;2016;484723;216866;268009
1934;2;75-79 jaar;2017;491445;220915;270516
1935;2;75-79 jaar;2018;500495;226036;274459
1936;2;75-79 jaar;2019;514946;233091;281599
1937;2;75-79 jaar;2020;532485;242011;290474
1938;2;75-79 jaar;2021;540781;246038;294648
1939;2;75-79 jaar;2022;595377;271566;323618
1940;2;75-79 jaar;2023;637713;290415;347067
1941;2;75-79 jaar;2024;661278;300975;360303
1942;2;75-79 jaar;2025;673839;306557;367321
1943;2;75-79 jaar;2026;688257;312746;375541
1944;2;75-79 jaar;2027;667342;302915;364319
1945;2;75-79 jaar;2028;654393;297287;357397
1946;2;75-79 jaar;2029;648759;294403;354571
1947;2;75-79 jaar;2030;650901;294899;356015
1948;2;75-79 jaar;2031;651060;294217;356843
1949;2;75-79 jaar;2032;655339;296204;359545
1950;2;75-79 jaar;2033;659065;296983;361934
1951;2;75-79 jaar;2034;667426;300770;366548
1952;2;75-79 jaar;2035;676566;304719;371425
1953;2;75-79 jaar;2036;684594;309136;375890
1954;2;75-79 jaar;2037;694013;313005;381321
1955;2;75-79 jaar;2038;703838;317079;386661
1956;2;75-79 jaar;2039;711802;320986;390241
1957;2;75-79 jaar;2040;718833;325038;393795
1958;2;75-79 jaar;2041;723521;327241;396067
1959;2;75-79 jaar;2042;722232;326957;395292
1960;2;75-79 jaar;2043;716828;324045;392185
1961;2;75-79 jaar;2044;712467;321545;391027
1962;2;75-79 jaar;2045;714233;322506;391464
1963;2;75-79 jaar;2046;713892;321788;392933
1964;2;75-79 jaar;2047;710386;319330;391278
1965;2;75-79 jaar;2048;701251;314237;386879
1966;2;75-79 jaar;2049;676860;302297;374045
1967;2;75-79 jaar;2050;644566;288647;357515
1968;2;80-84 jaar;2003;310601;108841;201760
1969;2;80-84 jaar;2004;322490;114252;208229
1970;2;80-84 jaar;2005;329279;117292;211969
1971;2;80-84 jaar;2006;325887;117154;208733
1972;2;80-84 jaar;2007;322851;117611;205245
1973;2;80-84 jaar;2008;319126;117643;201463
1974;2;80-84 jaar;2009;317290;118488;198813
1975;2;80-84 jaar;2010;315948;119650;196297
1976;2;80-84 jaar;2011;318021;122110;195910
1977;2;80-84 jaar;2012;318280;123424;194838
1978;2;80-84 jaar;2013;319698;125138;194512
1979;2;80-84 jaar;2014;316126;124861;191349
1980;2;80-84 jaar;2015;315671;125755;189914
1981;2;80-84 jaar;2016;314037;126301;187794
1982;2;80-84 jaar;2017;314909;127847;187062
1983;2;80-84 jaar;2018;314297;128499;185798
1984;2;80-84 jaar;2019;318105;130987;187388
1985;2;80-84 jaar;2020;324512;134436;190076
1986;2;80-84 jaar;2021;331399;138072;193327
1987;2;80-84 jaar;2022;332301;138984;193340
1988;2;80-84 jaar;2023;336924;141242;195589
1989;2;80-84 jaar;2024;345285;145466;199782
1990;2;80-84 jaar;2025;355339;149876;205463
1991;2;80-84 jaar;2026;360700;152399;208172
1992;2;80-84 jaar;2027;398424;168532;229636
1993;2;80-84 jaar;2028;429646;181964;247681
1994;2;80-84 jaar;2029;445910;189378;256534
1995;2;80-84 jaar;2030;454298;192177;261963
1996;2;80-84 jaar;2031;456488;192096;264138
1997;2;80-84 jaar;2032;438788;184695;254092
1998;2;80-84 jaar;2033;430688;181270;249419
1999;2;80-84 jaar;2034;426587;179470;247453
2000;2;80-84 jaar;2035;424920;178629;246539
2001;2;80-84 jaar;2036;426254;178458;247803
2002;2;80-84 jaar;2037;432591;180933;251476
2003;2;80-84 jaar;2038;436626;182799;254260
2004;2;80-84 jaar;2039;442579;184903;257205
2005;2;80-84 jaar;2040;449927;187994;261910
2006;2;80-84 jaar;2041;456452;191299;265388
2007;2;80-84 jaar;2042;461970;193092;269275
