ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
815;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2020;161.0;242.0
816;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2021;166.0;252.0
817;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2022;172.0;258.0
818;Totaal onroerendezaakbelasting;Noordoost-Noord-Brabant (CR);2023;181.0;269.0
819;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2017;165.0;217.0
820;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2018;175.0;228.0
821;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2019;193.0;250.0
822;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2020;204.0;261.0
823;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2021;212.0;270.0
824;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2022;223.0;282.0
825;Totaal onroerendezaakbelasting;Zuidoost-Noord-Brabant (CR);2023;231.0;288.0
826;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2017;73.0;259.0
827;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2018;77.0;272.0
828;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2019;80.0;284.0
829;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2020;84.0;299.0
830;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2021;87.0;307.0
831;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2022;92.0;324.0
832;Totaal onroerendezaakbelasting;Noord-Limburg (CR);2023;94.0;324.0
833;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2017;44.0;188.0
834;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2018;47.0;199.0
835;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2019;48.0;203.0
836;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2020;49.0;208.0
837;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2021;51.0;215.0
838;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2022;55.0;228.0
839;Totaal onroerendezaakbelasting;Midden-Limburg (CR);2023;57.0;237.0
840;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2017;150.0;250.0
841;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2018;161.0;269.0
842;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2019;176.0;295.0
843;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2020;180.0;302.0
844;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2021;189.0;319.0
845;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2022;200.0;337.0
846;Totaal onroerendezaakbelasting;Zuid-Limburg (CR);2023;202.0;337.0
847;Totaal onroerendezaakbelasting;Flevoland (CR);2017;92.0;224.0
848;Totaal onroerendezaakbelasting;Flevoland (CR);2018;94.0;227.0
849;Totaal onroerendezaakbelasting;Flevoland (CR);2019;99.0;238.0
850;Totaal onroerendezaakbelasting;Flevoland (CR);2020;102.0;241.0
851;Totaal onroerendezaakbelasting;Flevoland (CR);2021;107.0;250.0
852;Totaal onroerendezaakbelasting;Flevoland (CR);2022;118.0;271.0
853;Totaal onroerendezaakbelasting;Flevoland (CR);2023;129.0;290.0
854;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2017;4.0;337.0
855;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2018;5.0;376.0
856;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2019;5.0;407.0
857;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2020;5.0;424.0
858;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2021;5.0;427.0
859;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2022;6.0;446.0
860;Totaal onroerendezaakbelasting;Minder dan 5 000 inwoners;2023;6.0;467.0
861;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2017;29.0;211.0
862;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2018;29.0;223.0
863;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2019;20.0;242.0
864;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2020;19.0;252.0
865;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2021;17.0;299.0
866;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2022;18.0;310.0
867;Totaal onroerendezaakbelasting;5 000 tot 10 000 inwoners;2023;18.0;319.0
868;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2017;293.0;207.0
869;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2018;282.0;214.0
870;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2019;219.0;218.0
871;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2020;235.0;231.0
872;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2021;239.0;243.0
873;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2022;235.0;252.0
874;Totaal onroerendezaakbelasting;10 000 tot 20 000 inwoners;2023;225.0;272.0
875;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2017;1211.0;202.0
876;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2018;1246.0;206.0
877;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2019;1310.0;215.0
878;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2020;1352.0;226.0
879;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2021;1451.0;239.0
880;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2022;1486.0;250.0
881;Totaal onroerendezaakbelasting;20 000 tot 50 000 inwoners;2023;1576.0;263.0
882;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2017;709.0;216.0
883;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2018;742.0;221.0
884;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2019;847.0;230.0
885;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2020;887.0;236.0
886;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2021;930.0;246.0
887;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2022;1022.0;256.0
888;Totaal onroerendezaakbelasting;50 000 tot 100 000 inwoners;2023;1100.0;264.0
889;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2017;431.0;267.0
890;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2018;451.0;276.0
891;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2019;403.0;269.0
892;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2020;447.0;278.0
893;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2021;464.0;289.0
894;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2022;485.0;300.0
895;Totaal onroerendezaakbelasting;100 000 tot 150 000 inwoners;2023;518.0;315.0
896;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2017;600.0;261.0
897;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2018;624.0;270.0
898;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2019;743.0;296.0
899;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2020;783.0;309.0
900;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2021;818.0;322.0
901;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2022;848.0;331.0
902;Totaal onroerendezaakbelasting;150 000 tot 250 000 inwoners;2023;886.0;340.0
903;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2017;597.0;254.0
904;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2018;604.0;255.0
905;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2019;618.0;258.0
906;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2020;670.0;276.0
907;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2021;733.0;301.0
908;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2022;782.0;316.0
909;Totaal onroerendezaakbelasting;250 000 inwoners of meer;2023;934.0;371.0
910;Onroerendezaakbelasting woningen;Nederland;2017;2045.0;120.0
911;Onroerendezaakbelasting woningen;Nederland;2018;2096.0;122.0
912;Onroerendezaakbelasting woningen;Nederland;2019;2191.0;127.0
913;Onroerendezaakbelasting woningen;Nederland;2020;2296.0;132.0
914;Onroerendezaakbelasting woningen;Nederland;2021;2430.0;139.0
915;Onroerendezaakbelasting woningen;Nederland;2022;2525.0;144.0
916;Onroerendezaakbelasting woningen;Nederland;2023;2686.0;151.0
917;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2017;216.0;125.0
918;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2018;226.0;131.0
919;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2019;235.0;136.0
920;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2020;253.0;146.0
921;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2021;272.0;157.0
922;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2022;282.0;162.0
923;Onroerendezaakbelasting woningen;Noord-Nederland (LD);2023;288.0;164.0
924;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2017;471.0;131.0
925;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2018;482.0;133.0
926;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2019;501.0;137.0
927;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2020;529.0;144.0
928;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2021;559.0;151.0
929;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2022;581.0;156.0
930;Onroerendezaakbelasting woningen;Oost-Nederland (LD);2023;604.0;161.0
931;Onroerendezaakbelasting woningen;West-Nederland (LD);2017;911.0;112.0
932;Onroerendezaakbelasting woningen;West-Nederland (LD);2018;927.0;113.0
933;Onroerendezaakbelasting woningen;West-Nederland (LD);2019;967.0;117.0
934;Onroerendezaakbelasting woningen;West-Nederland (LD);2020;1005.0;121.0
935;Onroerendezaakbelasting woningen;West-Nederland (LD);2021;1067.0;128.0
936;Onroerendezaakbelasting woningen;West-Nederland (LD);2022;1114.0;132.0
937;Onroerendezaakbelasting woningen;West-Nederland (LD);2023;1231.0;144.0
938;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2017;448.0;123.0
939;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2018;461.0;127.0
940;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2019;488.0;133.0
941;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2020;509.0;138.0
942;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2021;532.0;144.0
943;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2022;547.0;147.0
944;Onroerendezaakbelasting woningen;Zuid-Nederland (LD);2023;563.0;150.0
945;Onroerendezaakbelasting woningen;Groningen (PV);2017;77.0;132.0
946;Onroerendezaakbelasting woningen;Groningen (PV);2018;81.0;139.0
947;Onroerendezaakbelasting woningen;Groningen (PV);2019;87.0;148.0
948;Onroerendezaakbelasting woningen;Groningen (PV);2020;98.0;168.0
949;Onroerendezaakbelasting woningen;Groningen (PV);2021;107.0;183.0
950;Onroerendezaakbelasting woningen;Groningen (PV);2022;111.0;188.0
951;Onroerendezaakbelasting woningen;Groningen (PV);2023;117.0;195.0
952;Onroerendezaakbelasting woningen;Fryslân (PV);2017;76.0;118.0
953;Onroerendezaakbelasting woningen;Fryslân (PV);2018;80.0;124.0
954;Onroerendezaakbelasting woningen;Fryslân (PV);2019;82.0;127.0
955;Onroerendezaakbelasting woningen;Fryslân (PV);2020;85.0;130.0
956;Onroerendezaakbelasting woningen;Fryslân (PV);2021;89.0;136.0
957;Onroerendezaakbelasting woningen;Fryslân (PV);2022;92.0;140.0
958;Onroerendezaakbelasting woningen;Fryslân (PV);2023;91.0;138.0
959;Onroerendezaakbelasting woningen;Drenthe (PV);2017;62.0;127.0
960;Onroerendezaakbelasting woningen;Drenthe (PV);2018;64.0;131.0
961;Onroerendezaakbelasting woningen;Drenthe (PV);2019;66.0;134.0
962;Onroerendezaakbelasting woningen;Drenthe (PV);2020;70.0;142.0
963;Onroerendezaakbelasting woningen;Drenthe (PV);2021;75.0;153.0
964;Onroerendezaakbelasting woningen;Drenthe (PV);2022;79.0;159.0
965;Onroerendezaakbelasting woningen;Drenthe (PV);2023;81.0;161.0
966;Onroerendezaakbelasting woningen;Overijssel (PV);2017;137.0;120.0
967;Onroerendezaakbelasting woningen;Overijssel (PV);2018;141.0;123.0
968;Onroerendezaakbelasting woningen;Overijssel (PV);2019;148.0;128.0
969;Onroerendezaakbelasting woningen;Overijssel (PV);2020;157.0;135.0
970;Onroerendezaakbelasting woningen;Overijssel (PV);2021;163.0;140.0
971;Onroerendezaakbelasting woningen;Overijssel (PV);2022;169.0;144.0
972;Onroerendezaakbelasting woningen;Overijssel (PV);2023;175.0;148.0
973;Onroerendezaakbelasting woningen;Flevoland (PV);2017;49.0;120.0
974;Onroerendezaakbelasting woningen;Flevoland (PV);2018;50.0;122.0
975;Onroerendezaakbelasting woningen;Flevoland (PV);2019;53.0;126.0
976;Onroerendezaakbelasting woningen;Flevoland (PV);2020;55.0;130.0
977;Onroerendezaakbelasting woningen;Flevoland (PV);2021;58.0;136.0
978;Onroerendezaakbelasting woningen;Flevoland (PV);2022;62.0;143.0
979;Onroerendezaakbelasting woningen;Flevoland (PV);2023;67.0;151.0
980;Onroerendezaakbelasting woningen;Gelderland (PV);2017;285.0;139.0
981;Onroerendezaakbelasting woningen;Gelderland (PV);2018;290.0;141.0
982;Onroerendezaakbelasting woningen;Gelderland (PV);2019;300.0;145.0
983;Onroerendezaakbelasting woningen;Gelderland (PV);2020;317.0;152.0
984;Onroerendezaakbelasting woningen;Gelderland (PV);2021;337.0;161.0
985;Onroerendezaakbelasting woningen;Gelderland (PV);2022;350.0;166.0
986;Onroerendezaakbelasting woningen;Gelderland (PV);2023;362.0;170.0
987;Onroerendezaakbelasting woningen;Utrecht (PV);2017;164.0;128.0
988;Onroerendezaakbelasting woningen;Utrecht (PV);2018;168.0;129.0
989;Onroerendezaakbelasting woningen;Utrecht (PV);2019;180.0;134.0
990;Onroerendezaakbelasting woningen;Utrecht (PV);2020;187.0;138.0
991;Onroerendezaakbelasting woningen;Utrecht (PV);2021;197.0;145.0
992;Onroerendezaakbelasting woningen;Utrecht (PV);2022;208.0;152.0
993;Onroerendezaakbelasting woningen;Utrecht (PV);2023;235.0;170.0
994;Onroerendezaakbelasting woningen;Noord-Holland (PV);2017;297.0;106.0
995;Onroerendezaakbelasting woningen;Noord-Holland (PV);2018;300.0;106.0
996;Onroerendezaakbelasting woningen;Noord-Holland (PV);2019;314.0;110.0
997;Onroerendezaakbelasting woningen;Noord-Holland (PV);2020;328.0;114.0
998;Onroerendezaakbelasting woningen;Noord-Holland (PV);2021;361.0;125.0
999;Onroerendezaakbelasting woningen;Noord-Holland (PV);2022;369.0;127.0
1000;Onroerendezaakbelasting woningen;Noord-Holland (PV);2023;414.0;140.0
1001;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2017;402.0;110.0
1002;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2018;410.0;111.0
1003;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2019;415.0;113.0
1004;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2020;435.0;117.0
1005;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2021;451.0;121.0
1006;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2022;477.0;127.0
1007;Onroerendezaakbelasting woningen;Zuid-Holland (PV);2023;518.0;136.0
1008;Onroerendezaakbelasting woningen;Zeeland (PV);2017;48.0;126.0
1009;Onroerendezaakbelasting woningen;Zeeland (PV);2018;50.0;131.0
1010;Onroerendezaakbelasting woningen;Zeeland (PV);2019;57.0;148.0
1011;Onroerendezaakbelasting woningen;Zeeland (PV);2020;55.0;143.0
1012;Onroerendezaakbelasting woningen;Zeeland (PV);2021;58.0;152.0
1013;Onroerendezaakbelasting woningen;Zeeland (PV);2022;61.0;157.0
1014;Onroerendezaakbelasting woningen;Zeeland (PV);2023;63.0;161.0
1015;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2017;297.0;118.0
1016;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2018;304.0;120.0
1017;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2019;322.0;127.0
1018;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2020;338.0;132.0
1019;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2021;354.0;138.0
1020;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2022;363.0;140.0
1021;Onroerendezaakbelasting woningen;Noord-Brabant (PV);2023;376.0;143.0
1022;Onroerendezaakbelasting woningen;Limburg (PV);2017;150.0;134.0
1023;Onroerendezaakbelasting woningen;Limburg (PV);2018;157.0;141.0
1024;Onroerendezaakbelasting woningen;Limburg (PV);2019;165.0;148.0
1025;Onroerendezaakbelasting woningen;Limburg (PV);2020;171.0;153.0
1026;Onroerendezaakbelasting woningen;Limburg (PV);2021;178.0;159.0
1027;Onroerendezaakbelasting woningen;Limburg (PV);2022;184.0;165.0
1028;Onroerendezaakbelasting woningen;Limburg (PV);2023;187.0;166.0
1029;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2017;20.0;134.0
1030;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2018;19.0;141.0
1031;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2019;20.0;146.0
1032;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2020;22.0;159.0
1033;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2021;24.0;177.0
1034;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2022;24.0;173.0
1035;Onroerendezaakbelasting woningen;Oost-Groningen (CR);2023;24.0;177.0
1036;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2017;6.0;133.0
1037;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2018;6.0;136.0
1038;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2019;6.0;141.0
1039;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2020;7.0;147.0
1040;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2021;7.0;153.0
1041;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2022;7.0;160.0
1042;Onroerendezaakbelasting woningen;Delfzijl en omgeving (CR);2023;7.0;163.0
1043;Onroerendezaakbelasting woningen;Overig Groningen (CR);2017;51.0;131.0
1044;Onroerendezaakbelasting woningen;Overig Groningen (CR);2018;56.0;139.0
1045;Onroerendezaakbelasting woningen;Overig Groningen (CR);2019;60.0;150.0
1046;Onroerendezaakbelasting woningen;Overig Groningen (CR);2020;70.0;173.0
1047;Onroerendezaakbelasting woningen;Overig Groningen (CR);2021;76.0;188.0
1048;Onroerendezaakbelasting woningen;Overig Groningen (CR);2022;80.0;196.0
1049;Onroerendezaakbelasting woningen;Overig Groningen (CR);2023;85.0;205.0
1050;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2017;36.0;110.0
1051;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2018;39.0;121.0
1052;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2019;40.0;125.0
1053;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2020;41.0;129.0
1054;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2021;44.0;137.0
1055;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2022;46.0;142.0
1056;Onroerendezaakbelasting woningen;Noord-Friesland (CR);2023;47.0;143.0
1057;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2017;19.0;138.0
1058;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2018;20.0;143.0
1059;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2019;21.0;148.0
1060;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2020;21.0;150.0
1061;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2021;22.0;154.0
1062;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2022;23.0;160.0
1063;Onroerendezaakbelasting woningen;Zuidwest-Friesland (CR);2023;20.0;141.0
1064;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2017;22.0;116.0
1065;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2018;21.0;114.0
1066;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2019;22.0;116.0
1067;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2020;22.0;118.0
1068;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2021;23.0;122.0
1069;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2022;23.0;124.0
1070;Onroerendezaakbelasting woningen;Zuidoost-Friesland (CR);2023;24.0;127.0
1071;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2017;23.0;119.0
1072;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2018;24.0;127.0
1073;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2019;25.0;131.0
1074;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2020;26.0;137.0
1075;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2021;28.0;144.0
1076;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2022;30.0;153.0
1077;Onroerendezaakbelasting woningen;Noord-Drenthe (CR);2023;31.0;159.0
1078;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2017;25.0;146.0
1079;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2018;25.0;148.0
1080;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2019;25.0;152.0
1081;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2020;26.0;158.0
1082;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2021;28.0;167.0
1083;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2022;29.0;171.0
1084;Onroerendezaakbelasting woningen;Zuidoost-Drenthe (CR);2023;29.0;168.0
1085;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2017;15.0;115.0
1086;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2018;15.0;114.0
1087;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2019;16.0;118.0
1088;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2020;17.0;130.0
1089;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2021;20.0;146.0
1090;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2022;21.0;154.0
1091;Onroerendezaakbelasting woningen;Zuidwest-Drenthe (CR);2023;21.0;155.0
1092;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2017;40.0;108.0
1093;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2018;41.0;111.0
1094;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2019;43.0;115.0
1095;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2020;45.0;121.0
1096;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2021;47.0;125.0
1097;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2022;49.0;129.0
1098;Onroerendezaakbelasting woningen;Noord-Overijssel (CR);2023;51.0;132.0
1099;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2017;21.0;133.0
1100;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2018;22.0;140.0
1101;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2019;22.0;143.0
1102;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2020;23.0;146.0
1103;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2021;24.0;151.0
1104;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2022;25.0;160.0
1105;Onroerendezaakbelasting woningen;Zuidwest-Overijssel (CR);2023;26.0;164.0
1106;Onroerendezaakbelasting woningen;Twente (CR);2017;77.0;123.0
1107;Onroerendezaakbelasting woningen;Twente (CR);2018;79.0;125.0
1108;Onroerendezaakbelasting woningen;Twente (CR);2019;83.0;132.0
1109;Onroerendezaakbelasting woningen;Twente (CR);2020;89.0;140.0
1110;Onroerendezaakbelasting woningen;Twente (CR);2021;92.0;146.0
1111;Onroerendezaakbelasting woningen;Twente (CR);2022;95.0;149.0
1112;Onroerendezaakbelasting woningen;Twente (CR);2023;98.0;153.0
1113;Onroerendezaakbelasting woningen;Veluwe (CR);2017;82.0;122.0
1114;Onroerendezaakbelasting woningen;Veluwe (CR);2018;85.0;124.0
1115;Onroerendezaakbelasting woningen;Veluwe (CR);2019;90.0;130.0
1116;Onroerendezaakbelasting woningen;Veluwe (CR);2020;96.0;138.0
1117;Onroerendezaakbelasting woningen;Veluwe (CR);2021;102.0;145.0
1118;Onroerendezaakbelasting woningen;Veluwe (CR);2022;106.0;151.0
1119;Onroerendezaakbelasting woningen;Veluwe (CR);2023;113.0;157.0
1120;Onroerendezaakbelasting woningen;Achterhoek (CR);2017;50.0;125.0
1121;Onroerendezaakbelasting woningen;Achterhoek (CR);2018;50.0;124.0
1122;Onroerendezaakbelasting woningen;Achterhoek (CR);2019;51.0;126.0
1123;Onroerendezaakbelasting woningen;Achterhoek (CR);2020;55.0;138.0
1124;Onroerendezaakbelasting woningen;Achterhoek (CR);2021;60.0;149.0
1125;Onroerendezaakbelasting woningen;Achterhoek (CR);2022;65.0;161.0
1126;Onroerendezaakbelasting woningen;Achterhoek (CR);2023;61.0;150.0
1127;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2017;122.0;166.0
1128;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2018;124.0;169.0
1129;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2019;128.0;174.0
1130;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2020;133.0;179.0
1131;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2021;140.0;187.0
1132;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2022;142.0;189.0
1133;Onroerendezaakbelasting woningen;Arnhem/Nijmegen (CR);2023;149.0;196.0
1134;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2017;31.0;129.0
1135;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2018;31.0;130.0
1136;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2019;32.0;130.0
1137;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2020;33.0;135.0
1138;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2021;36.0;145.0
1139;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2022;37.0;146.0
1140;Onroerendezaakbelasting woningen;Zuidwest-Gelderland (CR);2023;40.0;157.0
1141;Onroerendezaakbelasting woningen;Utrecht (CR);2017;164.0;128.0
1142;Onroerendezaakbelasting woningen;Utrecht (CR);2018;168.0;129.0
1143;Onroerendezaakbelasting woningen;Utrecht (CR);2019;180.0;134.0
1144;Onroerendezaakbelasting woningen;Utrecht (CR);2020;187.0;138.0
1145;Onroerendezaakbelasting woningen;Utrecht (CR);2021;197.0;145.0
1146;Onroerendezaakbelasting woningen;Utrecht (CR);2022;208.0;152.0
