ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
5070;"Wegverkeer; totaal";F-gassen;2020;0.3
5071;"Wegverkeer; totaal";F-gassen;2021;0.3
5072;"Wegverkeer; totaal";F-gassen;2022;0.3
5073;"Wegverkeer; totaal";F-gassen;2023;0.3
5074;"Wegverkeer; totaal";F-gassen;2024;
5075;"Wegverkeer; personenauto's";Totaal broeikasgassen;1990;15.9
5076;"Wegverkeer; personenauto's";Totaal broeikasgassen;1991 ;15.9
5077;"Wegverkeer; personenauto's";Totaal broeikasgassen;1992;16.4
5078;"Wegverkeer; personenauto's";Totaal broeikasgassen;1993 ;16.8
5079;"Wegverkeer; personenauto's";Totaal broeikasgassen;1994 ;17.1
5080;"Wegverkeer; personenauto's";Totaal broeikasgassen;1995;17.5
5081;"Wegverkeer; personenauto's";Totaal broeikasgassen;1996 ;18.1
5082;"Wegverkeer; personenauto's";Totaal broeikasgassen;1997 ;18.0
5083;"Wegverkeer; personenauto's";Totaal broeikasgassen;1998 ;18.3
5084;"Wegverkeer; personenauto's";Totaal broeikasgassen;1999 ;18.6
5085;"Wegverkeer; personenauto's";Totaal broeikasgassen;2000;18.2
5086;"Wegverkeer; personenauto's";Totaal broeikasgassen;2001;18.6
5087;"Wegverkeer; personenauto's";Totaal broeikasgassen;2002;19.0
5088;"Wegverkeer; personenauto's";Totaal broeikasgassen;2003;19.2
5089;"Wegverkeer; personenauto's";Totaal broeikasgassen;2004;19.4
5090;"Wegverkeer; personenauto's";Totaal broeikasgassen;2005;19.3
5091;"Wegverkeer; personenauto's";Totaal broeikasgassen;2006;19.6
5092;"Wegverkeer; personenauto's";Totaal broeikasgassen;2007;19.1
5093;"Wegverkeer; personenauto's";Totaal broeikasgassen;2008;18.9
5094;"Wegverkeer; personenauto's";Totaal broeikasgassen;2009;18.6
5095;"Wegverkeer; personenauto's";Totaal broeikasgassen;2010;18.5
5096;"Wegverkeer; personenauto's";Totaal broeikasgassen;2011;18.3
5097;"Wegverkeer; personenauto's";Totaal broeikasgassen;2012;17.8
5098;"Wegverkeer; personenauto's";Totaal broeikasgassen;2013;17.3
5099;"Wegverkeer; personenauto's";Totaal broeikasgassen;2014;16.9
5100;"Wegverkeer; personenauto's";Totaal broeikasgassen;2015;16.9
5101;"Wegverkeer; personenauto's";Totaal broeikasgassen;2016;17.3
5102;"Wegverkeer; personenauto's";Totaal broeikasgassen;2017;17.4
5103;"Wegverkeer; personenauto's";Totaal broeikasgassen;2018;17.4
5104;"Wegverkeer; personenauto's";Totaal broeikasgassen;2019;17.2
5105;"Wegverkeer; personenauto's";Totaal broeikasgassen;2020;13.8
5106;"Wegverkeer; personenauto's";Totaal broeikasgassen;2021;13.9
5107;"Wegverkeer; personenauto's";Totaal broeikasgassen;2022;14.1
5108;"Wegverkeer; personenauto's";Totaal broeikasgassen;2023;15.0
5109;"Wegverkeer; personenauto's";Totaal broeikasgassen;2024;
5110;"Wegverkeer; personenauto's";Kooldioxide (CO2);1990;15.7
5111;"Wegverkeer; personenauto's";Kooldioxide (CO2);1991 ;15.7
5112;"Wegverkeer; personenauto's";Kooldioxide (CO2);1992;16.2
5113;"Wegverkeer; personenauto's";Kooldioxide (CO2);1993 ;16.5
5114;"Wegverkeer; personenauto's";Kooldioxide (CO2);1994 ;16.8
5115;"Wegverkeer; personenauto's";Kooldioxide (CO2);1995;17.2
5116;"Wegverkeer; personenauto's";Kooldioxide (CO2);1996 ;17.8
5117;"Wegverkeer; personenauto's";Kooldioxide (CO2);1997 ;17.7
5118;"Wegverkeer; personenauto's";Kooldioxide (CO2);1998 ;18.0
5119;"Wegverkeer; personenauto's";Kooldioxide (CO2);1999 ;18.2
5120;"Wegverkeer; personenauto's";Kooldioxide (CO2);2000;17.8
5121;"Wegverkeer; personenauto's";Kooldioxide (CO2);2001;18.2
5122;"Wegverkeer; personenauto's";Kooldioxide (CO2);2002;18.6
5123;"Wegverkeer; personenauto's";Kooldioxide (CO2);2003;18.8
5124;"Wegverkeer; personenauto's";Kooldioxide (CO2);2004;18.9
5125;"Wegverkeer; personenauto's";Kooldioxide (CO2);2005;18.8
5126;"Wegverkeer; personenauto's";Kooldioxide (CO2);2006;19.1
5127;"Wegverkeer; personenauto's";Kooldioxide (CO2);2007;18.5
5128;"Wegverkeer; personenauto's";Kooldioxide (CO2);2008;18.4
5129;"Wegverkeer; personenauto's";Kooldioxide (CO2);2009;18.0
5130;"Wegverkeer; personenauto's";Kooldioxide (CO2);2010;17.9
5131;"Wegverkeer; personenauto's";Kooldioxide (CO2);2011;17.7
5132;"Wegverkeer; personenauto's";Kooldioxide (CO2);2012;17.2
5133;"Wegverkeer; personenauto's";Kooldioxide (CO2);2013;16.7
5134;"Wegverkeer; personenauto's";Kooldioxide (CO2);2014;16.3
5135;"Wegverkeer; personenauto's";Kooldioxide (CO2);2015;16.3
5136;"Wegverkeer; personenauto's";Kooldioxide (CO2);2016;16.7
5137;"Wegverkeer; personenauto's";Kooldioxide (CO2);2017;16.8
5138;"Wegverkeer; personenauto's";Kooldioxide (CO2);2018;16.8
5139;"Wegverkeer; personenauto's";Kooldioxide (CO2);2019;16.6
5140;"Wegverkeer; personenauto's";Kooldioxide (CO2);2020;13.3
5141;"Wegverkeer; personenauto's";Kooldioxide (CO2);2021;13.4
5142;"Wegverkeer; personenauto's";Kooldioxide (CO2);2022;13.6
5143;"Wegverkeer; personenauto's";Kooldioxide (CO2);2023;14.5
5144;"Wegverkeer; personenauto's";Kooldioxide (CO2);2024;
5145;"Wegverkeer; personenauto's";Distikstofoxide (N20);1990;0.1
5146;"Wegverkeer; personenauto's";Distikstofoxide (N20);1991 ;0.1
5147;"Wegverkeer; personenauto's";Distikstofoxide (N20);1992;0.1
5148;"Wegverkeer; personenauto's";Distikstofoxide (N20);1993 ;0.1
5149;"Wegverkeer; personenauto's";Distikstofoxide (N20);1994 ;0.2
5150;"Wegverkeer; personenauto's";Distikstofoxide (N20);1995;0.2
5151;"Wegverkeer; personenauto's";Distikstofoxide (N20);1996 ;0.2
5152;"Wegverkeer; personenauto's";Distikstofoxide (N20);1997 ;0.2
5153;"Wegverkeer; personenauto's";Distikstofoxide (N20);1998 ;0.2
5154;"Wegverkeer; personenauto's";Distikstofoxide (N20);1999 ;0.2
5155;"Wegverkeer; personenauto's";Distikstofoxide (N20);2000;0.2
5156;"Wegverkeer; personenauto's";Distikstofoxide (N20);2001;0.2
5157;"Wegverkeer; personenauto's";Distikstofoxide (N20);2002;0.2
5158;"Wegverkeer; personenauto's";Distikstofoxide (N20);2003;0.2
5159;"Wegverkeer; personenauto's";Distikstofoxide (N20);2004;0.2
5160;"Wegverkeer; personenauto's";Distikstofoxide (N20);2005;0.2
5161;"Wegverkeer; personenauto's";Distikstofoxide (N20);2006;0.2
5162;"Wegverkeer; personenauto's";Distikstofoxide (N20);2007;0.2
5163;"Wegverkeer; personenauto's";Distikstofoxide (N20);2008;0.2
5164;"Wegverkeer; personenauto's";Distikstofoxide (N20);2009;0.2
5165;"Wegverkeer; personenauto's";Distikstofoxide (N20);2010;0.2
5166;"Wegverkeer; personenauto's";Distikstofoxide (N20);2011;0.2
5167;"Wegverkeer; personenauto's";Distikstofoxide (N20);2012;0.2
5168;"Wegverkeer; personenauto's";Distikstofoxide (N20);2013;0.2
5169;"Wegverkeer; personenauto's";Distikstofoxide (N20);2014;0.2
5170;"Wegverkeer; personenauto's";Distikstofoxide (N20);2015;0.2
5171;"Wegverkeer; personenauto's";Distikstofoxide (N20);2016;0.2
5172;"Wegverkeer; personenauto's";Distikstofoxide (N20);2017;0.2
5173;"Wegverkeer; personenauto's";Distikstofoxide (N20);2018;0.2
5174;"Wegverkeer; personenauto's";Distikstofoxide (N20);2019;0.2
5175;"Wegverkeer; personenauto's";Distikstofoxide (N20);2020;0.1
5176;"Wegverkeer; personenauto's";Distikstofoxide (N20);2021;0.1
5177;"Wegverkeer; personenauto's";Distikstofoxide (N20);2022;0.1
5178;"Wegverkeer; personenauto's";Distikstofoxide (N20);2023;0.2
5179;"Wegverkeer; personenauto's";Distikstofoxide (N20);2024;
5180;"Wegverkeer; personenauto's";Methaan (CH4);1990;0.1
5181;"Wegverkeer; personenauto's";Methaan (CH4);1991 ;0.1
5182;"Wegverkeer; personenauto's";Methaan (CH4);1992;0.1
5183;"Wegverkeer; personenauto's";Methaan (CH4);1993 ;0.1
5184;"Wegverkeer; personenauto's";Methaan (CH4);1994 ;0.1
5185;"Wegverkeer; personenauto's";Methaan (CH4);1995;0.1
5186;"Wegverkeer; personenauto's";Methaan (CH4);1996 ;0.1
5187;"Wegverkeer; personenauto's";Methaan (CH4);1997 ;0.1
5188;"Wegverkeer; personenauto's";Methaan (CH4);1998 ;0.1
5189;"Wegverkeer; personenauto's";Methaan (CH4);1999 ;0.1
5190;"Wegverkeer; personenauto's";Methaan (CH4);2000;0.1
5191;"Wegverkeer; personenauto's";Methaan (CH4);2001;0.1
5192;"Wegverkeer; personenauto's";Methaan (CH4);2002;0.1
5193;"Wegverkeer; personenauto's";Methaan (CH4);2003;0.1
5194;"Wegverkeer; personenauto's";Methaan (CH4);2004;0.1
5195;"Wegverkeer; personenauto's";Methaan (CH4);2005;0.0
5196;"Wegverkeer; personenauto's";Methaan (CH4);2006;0.0
5197;"Wegverkeer; personenauto's";Methaan (CH4);2007;0.0
5198;"Wegverkeer; personenauto's";Methaan (CH4);2008;0.0
5199;"Wegverkeer; personenauto's";Methaan (CH4);2009;0.0
5200;"Wegverkeer; personenauto's";Methaan (CH4);2010;0.0
5201;"Wegverkeer; personenauto's";Methaan (CH4);2011;0.0
5202;"Wegverkeer; personenauto's";Methaan (CH4);2012;0.0
5203;"Wegverkeer; personenauto's";Methaan (CH4);2013;0.0
5204;"Wegverkeer; personenauto's";Methaan (CH4);2014;0.0
5205;"Wegverkeer; personenauto's";Methaan (CH4);2015;0.0
5206;"Wegverkeer; personenauto's";Methaan (CH4);2016;0.0
5207;"Wegverkeer; personenauto's";Methaan (CH4);2017;0.0
5208;"Wegverkeer; personenauto's";Methaan (CH4);2018;0.0
5209;"Wegverkeer; personenauto's";Methaan (CH4);2019;0.0
5210;"Wegverkeer; personenauto's";Methaan (CH4);2020;0.0
5211;"Wegverkeer; personenauto's";Methaan (CH4);2021;0.0
5212;"Wegverkeer; personenauto's";Methaan (CH4);2022;0.0
5213;"Wegverkeer; personenauto's";Methaan (CH4);2023;0.0
5214;"Wegverkeer; personenauto's";Methaan (CH4);2024;
5215;"Wegverkeer; personenauto's";F-gassen;1990;0.0
5216;"Wegverkeer; personenauto's";F-gassen;1991 ;0.0
5217;"Wegverkeer; personenauto's";F-gassen;1992;0.0
5218;"Wegverkeer; personenauto's";F-gassen;1993 ;0.0
5219;"Wegverkeer; personenauto's";F-gassen;1994 ;0.0
5220;"Wegverkeer; personenauto's";F-gassen;1995;0.0
5221;"Wegverkeer; personenauto's";F-gassen;1996 ;0.0
5222;"Wegverkeer; personenauto's";F-gassen;1997 ;0.0
5223;"Wegverkeer; personenauto's";F-gassen;1998 ;0.0
5224;"Wegverkeer; personenauto's";F-gassen;1999 ;0.1
5225;"Wegverkeer; personenauto's";F-gassen;2000;0.1
5226;"Wegverkeer; personenauto's";F-gassen;2001;0.1
5227;"Wegverkeer; personenauto's";F-gassen;2002;0.2
5228;"Wegverkeer; personenauto's";F-gassen;2003;0.2
5229;"Wegverkeer; personenauto's";F-gassen;2004;0.3
5230;"Wegverkeer; personenauto's";F-gassen;2005;0.3
5231;"Wegverkeer; personenauto's";F-gassen;2006;0.3
5232;"Wegverkeer; personenauto's";F-gassen;2007;0.3
5233;"Wegverkeer; personenauto's";F-gassen;2008;0.4
5234;"Wegverkeer; personenauto's";F-gassen;2009;0.4
5235;"Wegverkeer; personenauto's";F-gassen;2010;0.4
5236;"Wegverkeer; personenauto's";F-gassen;2011;0.4
5237;"Wegverkeer; personenauto's";F-gassen;2012;0.4
5238;"Wegverkeer; personenauto's";F-gassen;2013;0.4
5239;"Wegverkeer; personenauto's";F-gassen;2014;0.4
5240;"Wegverkeer; personenauto's";F-gassen;2015;0.4
5241;"Wegverkeer; personenauto's";F-gassen;2016;0.4
5242;"Wegverkeer; personenauto's";F-gassen;2017;0.4
5243;"Wegverkeer; personenauto's";F-gassen;2018;0.3
5244;"Wegverkeer; personenauto's";F-gassen;2019;0.3
5245;"Wegverkeer; personenauto's";F-gassen;2020;0.3
5246;"Wegverkeer; personenauto's";F-gassen;2021;0.3
5247;"Wegverkeer; personenauto's";F-gassen;2022;0.3
5248;"Wegverkeer; personenauto's";F-gassen;2023;0.3
5249;"Wegverkeer; personenauto's";F-gassen;2024;
5250;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1990;0.2
5251;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1991 ;0.3
5252;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1992;0.3
5253;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1993 ;0.3
5254;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1994 ;0.3
5255;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1995;0.3
5256;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1996 ;0.4
5257;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1997 ;0.4
5258;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1998 ;0.4
5259;"Wegverkeer; motorfietsen";Totaal broeikasgassen;1999 ;0.4
5260;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2000;0.4
5261;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2001;0.4
5262;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2002;0.4
5263;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2003;0.4
5264;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2004;0.4
5265;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2005;0.4
5266;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2006;0.4
5267;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2007;0.4
5268;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2008;0.4
5269;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2009;0.4
5270;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2010;0.4
5271;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2011;0.4
5272;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2012;0.4
5273;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2013;0.4
5274;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2014;0.4
5275;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2015;0.4
5276;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2016;0.3
5277;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2017;0.3
5278;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2018;0.3
5279;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2019;0.3
5280;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2020;0.3
5281;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2021;0.3
5282;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2022;0.3
5283;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2023;0.3
5284;"Wegverkeer; motorfietsen";Totaal broeikasgassen;2024;
5285;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1990;0.2
5286;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1991 ;0.2
5287;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1992;0.3
5288;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1993 ;0.3
5289;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1994 ;0.3
5290;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1995;0.3
5291;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1996 ;0.4
5292;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1997 ;0.4
5293;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1998 ;0.4
5294;"Wegverkeer; motorfietsen";Kooldioxide (CO2);1999 ;0.4
5295;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2000;0.4
5296;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2001;0.4
5297;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2002;0.4
5298;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2003;0.4
5299;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2004;0.4
5300;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2005;0.4
5301;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2006;0.4
5302;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2007;0.4
5303;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2008;0.4
5304;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2009;0.4
5305;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2010;0.4
5306;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2011;0.4
5307;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2012;0.4
5308;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2013;0.4
5309;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2014;0.4
5310;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2015;0.3
5311;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2016;0.3
5312;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2017;0.3
5313;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2018;0.3
5314;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2019;0.3
5315;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2020;0.3
5316;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2021;0.3
5317;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2022;0.3
5318;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2023;0.3
5319;"Wegverkeer; motorfietsen";Kooldioxide (CO2);2024;
5320;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1990;0.0
5321;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1991 ;0.0
5322;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1992;0.0
5323;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1993 ;0.0
5324;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1994 ;0.0
5325;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1995;0.0
5326;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1996 ;0.0
5327;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1997 ;0.0
5328;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1998 ;0.0
5329;"Wegverkeer; motorfietsen";Distikstofoxide (N20);1999 ;0.0
5330;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2000;0.0
5331;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2001;0.0
5332;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2002;0.0
5333;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2003;0.0
5334;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2004;0.0
5335;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2005;0.0
5336;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2006;0.0
5337;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2007;0.0
5338;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2008;0.0
5339;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2009;0.0
5340;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2010;0.0
5341;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2011;0.0
5342;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2012;0.0
5343;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2013;0.0
5344;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2014;0.0
5345;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2015;0.0
5346;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2016;0.0
5347;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2017;0.0
5348;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2018;0.0
5349;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2019;0.0
5350;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2020;0.0
5351;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2021;0.0
5352;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2022;0.0
5353;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2023;0.0
5354;"Wegverkeer; motorfietsen";Distikstofoxide (N20);2024;
5355;"Wegverkeer; motorfietsen";Methaan (CH4);1990;0.0
5356;"Wegverkeer; motorfietsen";Methaan (CH4);1991 ;0.0
5357;"Wegverkeer; motorfietsen";Methaan (CH4);1992;0.0
5358;"Wegverkeer; motorfietsen";Methaan (CH4);1993 ;0.0
5359;"Wegverkeer; motorfietsen";Methaan (CH4);1994 ;0.0
5360;"Wegverkeer; motorfietsen";Methaan (CH4);1995;0.0
5361;"Wegverkeer; motorfietsen";Methaan (CH4);1996 ;0.0
5362;"Wegverkeer; motorfietsen";Methaan (CH4);1997 ;0.0
5363;"Wegverkeer; motorfietsen";Methaan (CH4);1998 ;0.0
5364;"Wegverkeer; motorfietsen";Methaan (CH4);1999 ;0.0
5365;"Wegverkeer; motorfietsen";Methaan (CH4);2000;0.0
5366;"Wegverkeer; motorfietsen";Methaan (CH4);2001;0.0
5367;"Wegverkeer; motorfietsen";Methaan (CH4);2002;0.0
5368;"Wegverkeer; motorfietsen";Methaan (CH4);2003;0.0
5369;"Wegverkeer; motorfietsen";Methaan (CH4);2004;0.0
5370;"Wegverkeer; motorfietsen";Methaan (CH4);2005;0.0
5371;"Wegverkeer; motorfietsen";Methaan (CH4);2006;0.0
5372;"Wegverkeer; motorfietsen";Methaan (CH4);2007;0.0
5373;"Wegverkeer; motorfietsen";Methaan (CH4);2008;0.0
5374;"Wegverkeer; motorfietsen";Methaan (CH4);2009;0.0
5375;"Wegverkeer; motorfietsen";Methaan (CH4);2010;0.0
5376;"Wegverkeer; motorfietsen";Methaan (CH4);2011;0.0
5377;"Wegverkeer; motorfietsen";Methaan (CH4);2012;0.0
5378;"Wegverkeer; motorfietsen";Methaan (CH4);2013;0.0
5379;"Wegverkeer; motorfietsen";Methaan (CH4);2014;0.0
5380;"Wegverkeer; motorfietsen";Methaan (CH4);2015;0.0
5381;"Wegverkeer; motorfietsen";Methaan (CH4);2016;0.0
5382;"Wegverkeer; motorfietsen";Methaan (CH4);2017;0.0
5383;"Wegverkeer; motorfietsen";Methaan (CH4);2018;0.0
5384;"Wegverkeer; motorfietsen";Methaan (CH4);2019;0.0
5385;"Wegverkeer; motorfietsen";Methaan (CH4);2020;0.0
5386;"Wegverkeer; motorfietsen";Methaan (CH4);2021;0.0
5387;"Wegverkeer; motorfietsen";Methaan (CH4);2022;0.0
5388;"Wegverkeer; motorfietsen";Methaan (CH4);2023;0.0
5389;"Wegverkeer; motorfietsen";Methaan (CH4);2024;
5390;"Wegverkeer; motorfietsen";F-gassen;1990;0.0
5391;"Wegverkeer; motorfietsen";F-gassen;1991 ;0.0
5392;"Wegverkeer; motorfietsen";F-gassen;1992;0.0
5393;"Wegverkeer; motorfietsen";F-gassen;1993 ;0.0
5394;"Wegverkeer; motorfietsen";F-gassen;1994 ;0.0
5395;"Wegverkeer; motorfietsen";F-gassen;1995;0.0
5396;"Wegverkeer; motorfietsen";F-gassen;1996 ;0.0
5397;"Wegverkeer; motorfietsen";F-gassen;1997 ;0.0
5398;"Wegverkeer; motorfietsen";F-gassen;1998 ;0.0
5399;"Wegverkeer; motorfietsen";F-gassen;1999 ;0.0
5400;"Wegverkeer; motorfietsen";F-gassen;2000;0.0
5401;"Wegverkeer; motorfietsen";F-gassen;2001;0.0
5402;"Wegverkeer; motorfietsen";F-gassen;2002;0.0
5403;"Wegverkeer; motorfietsen";F-gassen;2003;0.0
5404;"Wegverkeer; motorfietsen";F-gassen;2004;0.0
5405;"Wegverkeer; motorfietsen";F-gassen;2005;0.0
5406;"Wegverkeer; motorfietsen";F-gassen;2006;0.0
5407;"Wegverkeer; motorfietsen";F-gassen;2007;0.0
5408;"Wegverkeer; motorfietsen";F-gassen;2008;0.0
5409;"Wegverkeer; motorfietsen";F-gassen;2009;0.0
5410;"Wegverkeer; motorfietsen";F-gassen;2010;0.0
5411;"Wegverkeer; motorfietsen";F-gassen;2011;0.0
5412;"Wegverkeer; motorfietsen";F-gassen;2012;0.0
5413;"Wegverkeer; motorfietsen";F-gassen;2013;0.0
5414;"Wegverkeer; motorfietsen";F-gassen;2014;0.0
5415;"Wegverkeer; motorfietsen";F-gassen;2015;0.0
5416;"Wegverkeer; motorfietsen";F-gassen;2016;0.0
5417;"Wegverkeer; motorfietsen";F-gassen;2017;0.0
5418;"Wegverkeer; motorfietsen";F-gassen;2018;0.0
5419;"Wegverkeer; motorfietsen";F-gassen;2019;0.0
5420;"Wegverkeer; motorfietsen";F-gassen;2020;0.0
5421;"Wegverkeer; motorfietsen";F-gassen;2021;0.0
5422;"Wegverkeer; motorfietsen";F-gassen;2022;0.0
5423;"Wegverkeer; motorfietsen";F-gassen;2023;0.0
5424;"Wegverkeer; motorfietsen";F-gassen;2024;
5425;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1990;2.2
5426;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1991 ;2.3
5427;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1992;2.5
5428;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1993 ;2.8
5429;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1994 ;2.8
5430;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1995;2.8
5431;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1996 ;2.9
5432;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1997 ;3.1
5433;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1998 ;3.4
5434;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;1999 ;3.7
5435;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2000;3.8
5436;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2001;4.0
5437;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2002;4.1
5438;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2003;4.2
5439;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2004;4.4
5440;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2005;4.2
5441;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2006;4.0
5442;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2007;3.7
5443;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2008;3.7
5444;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2009;3.4
5445;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2010;3.5
5446;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2011;3.4
5447;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2012;3.3
5448;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2013;3.3
5449;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2014;3.2
