ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
124;1100;Totaal;01 Landbouw;2005;240;261;191;458
125;1100;Totaal;01 Landbouw;2006;235;257;188;448
126;1100;Totaal;01 Landbouw;2007;232;253;185;438
127;1100;Totaal;01 Landbouw;2008;228;248;181;436
128;1100;Totaal;01 Landbouw;2009;223;243;179;432
129;1100;Totaal;01 Landbouw;2010;221;241;176;424
130;1100;Totaal;01 Landbouw;2011;220;240;174;420
131;1100;Totaal;01 Landbouw;2012;211;230;170;410
132;1100;Totaal;02 Bosbouw;1969;2;2;2;3
133;1100;Totaal;02 Bosbouw;1970;2;2;2;3
134;1100;Totaal;02 Bosbouw;1971;2;2;2;3
135;1100;Totaal;02 Bosbouw;1972;2;2;2;3
136;1100;Totaal;02 Bosbouw;1973;2;2;2;3
137;1100;Totaal;02 Bosbouw;1974;2;2;2;3
138;1100;Totaal;02 Bosbouw;1975;2;2;2;3
139;1100;Totaal;02 Bosbouw;1976;2;2;2;3
140;1100;Totaal;02 Bosbouw;1977;2;2;1;3
141;1100;Totaal;02 Bosbouw;1978;2;2;1;3
142;1100;Totaal;02 Bosbouw;1979;2;2;1;3
143;1100;Totaal;02 Bosbouw;1980;2;2;1;3
144;1100;Totaal;02 Bosbouw;1981;2;2;1;3
145;1100;Totaal;02 Bosbouw;1982;2;2;1;3
146;1100;Totaal;02 Bosbouw;1983;2;2;1;3
147;1100;Totaal;02 Bosbouw;1984;2;2;1;3
148;1100;Totaal;02 Bosbouw;1985;2;2;1;3
149;1100;Totaal;02 Bosbouw;1986;2;2;1;3
150;1100;Totaal;02 Bosbouw;1987;2;2;1;3
151;1100;Totaal;02 Bosbouw;1988;2;2;1;3
152;1100;Totaal;02 Bosbouw;1989;2;2;1;3
153;1100;Totaal;02 Bosbouw;1990;2;2;1;3
154;1100;Totaal;02 Bosbouw;1991;2;2;2;3
155;1100;Totaal;02 Bosbouw;1992;2;2;2;3
156;1100;Totaal;02 Bosbouw;1993;2;2;2;3
157;1100;Totaal;02 Bosbouw;1994;2;2;1;3
158;1100;Totaal;02 Bosbouw;1995;2;2;1;3
159;1100;Totaal;02 Bosbouw;1996;2;2;2;3
160;1100;Totaal;02 Bosbouw;1997;2;2;2;3
161;1100;Totaal;02 Bosbouw;1998;2;2;2;3
162;1100;Totaal;02 Bosbouw;1999;2;2;2;3
163;1100;Totaal;02 Bosbouw;2000;2;2;2;3
164;1100;Totaal;02 Bosbouw;2001;2;2;2;3
165;1100;Totaal;02 Bosbouw;2002;2;2;2;3
166;1100;Totaal;02 Bosbouw;2003;2;2;2;3
167;1100;Totaal;02 Bosbouw;2004;2;2;2;3
168;1100;Totaal;02 Bosbouw;2005;2;2;2;3
169;1100;Totaal;02 Bosbouw;2006;2;2;2;3
170;1100;Totaal;02 Bosbouw;2007;2;2;2;3
171;1100;Totaal;02 Bosbouw;2008;2;2;2;3
172;1100;Totaal;02 Bosbouw;2009;2;2;2;3
173;1100;Totaal;02 Bosbouw;2010;2;2;2;3
174;1100;Totaal;02 Bosbouw;2011;2;2;2;3
175;1100;Totaal;02 Bosbouw;2012;2;2;2;3
176;1100;Totaal;03 Visserij;1969;7;7;7;17
177;1100;Totaal;03 Visserij;1970;7;7;7;16
178;1100;Totaal;03 Visserij;1971;7;7;6;16
179;1100;Totaal;03 Visserij;1972;6;7;6;15
180;1100;Totaal;03 Visserij;1973;6;7;6;15
181;1100;Totaal;03 Visserij;1974;6;7;6;15
182;1100;Totaal;03 Visserij;1975;6;7;6;14
183;1100;Totaal;03 Visserij;1976;6;6;6;14
184;1100;Totaal;03 Visserij;1977;6;6;6;14
185;1100;Totaal;03 Visserij;1978;6;6;6;14
186;1100;Totaal;03 Visserij;1979;6;6;6;13
187;1100;Totaal;03 Visserij;1980;6;6;6;13
188;1100;Totaal;03 Visserij;1981;6;6;5;13
189;1100;Totaal;03 Visserij;1982;6;6;5;13
190;1100;Totaal;03 Visserij;1983;6;6;5;13
191;1100;Totaal;03 Visserij;1984;6;6;5;13
192;1100;Totaal;03 Visserij;1985;6;6;5;13
193;1100;Totaal;03 Visserij;1986;6;6;5;13
194;1100;Totaal;03 Visserij;1987;6;6;5;13
195;1100;Totaal;03 Visserij;1988;6;6;5;12
196;1100;Totaal;03 Visserij;1989;6;6;5;12
197;1100;Totaal;03 Visserij;1990;5;6;5;11
198;1100;Totaal;03 Visserij;1991;6;6;5;12
199;1100;Totaal;03 Visserij;1992;5;5;5;11
200;1100;Totaal;03 Visserij;1993;5;5;4;10
201;1100;Totaal;03 Visserij;1994;5;5;4;10
202;1100;Totaal;03 Visserij;1995;5;5;4;10
203;1100;Totaal;03 Visserij;1996;5;5;4;10
204;1100;Totaal;03 Visserij;1997;4;5;4;10
205;1100;Totaal;03 Visserij;1998;4;5;4;9
206;1100;Totaal;03 Visserij;1999;4;5;4;9
207;1100;Totaal;03 Visserij;2000;4;4;4;10
208;1100;Totaal;03 Visserij;2001;4;4;3;9
209;1100;Totaal;03 Visserij;2002;3;4;3;8
210;1100;Totaal;03 Visserij;2003;3;4;3;7
211;1100;Totaal;03 Visserij;2004;3;4;3;7
212;1100;Totaal;03 Visserij;2005;3;3;3;7
213;1100;Totaal;03 Visserij;2006;3;3;3;7
214;1100;Totaal;03 Visserij;2007;3;3;3;7
215;1100;Totaal;03 Visserij;2008;3;3;3;7
216;1100;Totaal;03 Visserij;2009;3;3;3;7
217;1100;Totaal;03 Visserij;2010;3;3;3;6
218;1100;Totaal;03 Visserij;2011;3;3;3;6
219;1100;Totaal;03 Visserij;2012;3;3;3;6
220;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1969;1355;1384;1321;2613
221;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1970;1358;1387;1323;2561
222;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1971;1340;1368;1304;2483
223;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1972;1295;1322;1260;2385
224;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1973;1283;1310;1247;2332
225;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1974;1279;1306;1242;2239
226;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1975;1243;1269;1205;2098
227;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1976;1205;1230;1167;2039
228;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1977;1193;1218;1152;1999
229;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1978;1173;1198;1130;1941
230;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1979;1166;1191;1122;1931
231;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1980;1159;1183;1112;1903
232;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1981;1136;1160;1089;1880
233;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1982;1100;1123;1052;1816
234;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1983;1062;1084;1013;1758
235;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1984;1042;1065;992;1728
236;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1985;1053;1075;1002;1720
237;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1986;1064;1086;1011;1723
238;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1987;1075;1098;1019;1725
239;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1988;1075;1099;1018;1716
240;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1989;1089;1114;1025;1719
241;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1990;1116;1140;1050;1787
242;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1991;1130;1150;1056;1792
243;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1992;1114;1137;1048;1788
244;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1993;1080;1101;1008;1704
245;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1994;1044;1067;974;1672
246;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1995;1045;1068;971;1681
247;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1996;1030;1053;960;1669
248;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1997;1042;1064;969;1680
249;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1998;1049;1073;977;1689
250;1100;Totaal;B-E Nijverheid (geen bouw) en energie;1999;1049;1075;973;1679
251;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2000;1053;1077;970;1670
252;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2001;1051;1072;969;1662
253;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2002;1032;1051;950;1623
254;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2003;1000;1019;919;1575
255;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2004;973;991;891;1527
256;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2005;952;970;870;1493
257;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2006;947;965;863;1484
258;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2007;952;970;868;1494
259;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2008;961;979;874;1505
260;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2009;939;957;853;1449
261;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2010;917;935;834;1436
262;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2011;911;928;827;1432
263;1100;Totaal;B-E Nijverheid (geen bouw) en energie;2012;907;925;823;1432
264;1100;Totaal;B Delfstoffenwinning;1969;25;25;23;54
265;1100;Totaal;B Delfstoffenwinning;1970;21;21;19;44
266;1100;Totaal;B Delfstoffenwinning;1971;19;19;17;40
267;1100;Totaal;B Delfstoffenwinning;1972;15;16;15;31
268;1100;Totaal;B Delfstoffenwinning;1973;12;12;12;25
269;1100;Totaal;B Delfstoffenwinning;1974;7;7;7;12
270;1100;Totaal;B Delfstoffenwinning;1975;7;7;7;15
271;1100;Totaal;B Delfstoffenwinning;1976;8;8;8;13
272;1100;Totaal;B Delfstoffenwinning;1977;8;9;8;13
273;1100;Totaal;B Delfstoffenwinning;1978;8;9;8;13
274;1100;Totaal;B Delfstoffenwinning;1979;8;9;8;13
275;1100;Totaal;B Delfstoffenwinning;1980;9;10;9;15
276;1100;Totaal;B Delfstoffenwinning;1981;10;10;9;18
277;1100;Totaal;B Delfstoffenwinning;1982;10;10;9;15
278;1100;Totaal;B Delfstoffenwinning;1983;11;11;10;17
279;1100;Totaal;B Delfstoffenwinning;1984;11;11;10;20
280;1100;Totaal;B Delfstoffenwinning;1985;11;11;10;16
281;1100;Totaal;B Delfstoffenwinning;1986;11;11;10;16
282;1100;Totaal;B Delfstoffenwinning;1987;11;11;10;17
283;1100;Totaal;B Delfstoffenwinning;1988;11;11;10;17
284;1100;Totaal;B Delfstoffenwinning;1989;11;11;10;17
285;1100;Totaal;B Delfstoffenwinning;1990;11;11;10;17
286;1100;Totaal;B Delfstoffenwinning;1991;11;11;10;17
287;1100;Totaal;B Delfstoffenwinning;1992;11;11;10;17
288;1100;Totaal;B Delfstoffenwinning;1993;11;11;10;18
289;1100;Totaal;B Delfstoffenwinning;1994;11;11;10;19
290;1100;Totaal;B Delfstoffenwinning;1995;10;10;9;16
291;1100;Totaal;B Delfstoffenwinning;1996;11;11;10;17
292;1100;Totaal;B Delfstoffenwinning;1997;10;10;9;16
293;1100;Totaal;B Delfstoffenwinning;1998;10;10;9;17
294;1100;Totaal;B Delfstoffenwinning;1999;10;10;9;16
295;1100;Totaal;B Delfstoffenwinning;2000;9;9;9;16
296;1100;Totaal;B Delfstoffenwinning;2001;9;9;9;15
297;1100;Totaal;B Delfstoffenwinning;2002;10;10;9;16
298;1100;Totaal;B Delfstoffenwinning;2003;9;9;9;15
299;1100;Totaal;B Delfstoffenwinning;2004;9;9;9;15
300;1100;Totaal;B Delfstoffenwinning;2005;8;8;7;12
301;1100;Totaal;B Delfstoffenwinning;2006;7;7;7;12
302;1100;Totaal;B Delfstoffenwinning;2007;7;7;7;12
303;1100;Totaal;B Delfstoffenwinning;2008;7;8;7;12
304;1100;Totaal;B Delfstoffenwinning;2009;8;8;7;12
305;1100;Totaal;B Delfstoffenwinning;2010;8;8;7;12
306;1100;Totaal;B Delfstoffenwinning;2011;8;8;7;12
307;1100;Totaal;B Delfstoffenwinning;2012;8;8;7;13
308;1100;Totaal;C Industrie;1969;1276;1303;1244;2453
309;1100;Totaal;C Industrie;1970;1283;1311;1250;2413
310;1100;Totaal;C Industrie;1971;1267;1294;1232;2342
311;1100;Totaal;C Industrie;1972;1225;1252;1191;2253
312;1100;Totaal;C Industrie;1973;1215;1241;1180;2205
313;1100;Totaal;C Industrie;1974;1217;1243;1181;2129
314;1100;Totaal;C Industrie;1975;1181;1206;1144;1988
315;1100;Totaal;C Industrie;1976;1142;1166;1104;1930
316;1100;Totaal;C Industrie;1977;1130;1154;1090;1890
317;1100;Totaal;C Industrie;1978;1110;1133;1068;1833
318;1100;Totaal;C Industrie;1979;1102;1125;1058;1821
319;1100;Totaal;C Industrie;1980;1092;1115;1047;1790
320;1100;Totaal;C Industrie;1981;1068;1091;1023;1761
321;1100;Totaal;C Industrie;1982;1033;1056;987;1702
322;1100;Totaal;C Industrie;1983;994;1015;946;1644
323;1100;Totaal;C Industrie;1984;975;997;926;1612
324;1100;Totaal;C Industrie;1985;986;1007;936;1606
325;1100;Totaal;C Industrie;1986;996;1018;945;1610
326;1100;Totaal;C Industrie;1987;1006;1027;952;1609
327;1100;Totaal;C Industrie;1988;1004;1028;949;1598
328;1100;Totaal;C Industrie;1989;1017;1041;956;1600
329;1100;Totaal;C Industrie;1990;1045;1067;980;1666
330;1100;Totaal;C Industrie;1991;1059;1078;986;1671
331;1100;Totaal;C Industrie;1992;1042;1065;978;1667
332;1100;Totaal;C Industrie;1993;1009;1028;939;1583
333;1100;Totaal;C Industrie;1994;972;993;904;1548
334;1100;Totaal;C Industrie;1995;973;996;901;1559
335;1100;Totaal;C Industrie;1996;958;981;891;1548
336;1100;Totaal;C Industrie;1997;970;992;900;1561
337;1100;Totaal;C Industrie;1998;976;1000;907;1569
338;1100;Totaal;C Industrie;1999;978;1002;904;1560
339;1100;Totaal;C Industrie;2000;982;1005;902;1552
340;1100;Totaal;C Industrie;2001;980;1000;901;1545
341;1100;Totaal;C Industrie;2002;958;977;880;1502
342;1100;Totaal;C Industrie;2003;927;944;849;1454
343;1100;Totaal;C Industrie;2004;902;919;824;1412
344;1100;Totaal;C Industrie;2005;883;900;804;1377
345;1100;Totaal;C Industrie;2006;879;896;800;1371
346;1100;Totaal;C Industrie;2007;884;901;803;1380
347;1100;Totaal;C Industrie;2008;892;909;808;1388
348;1100;Totaal;C Industrie;2009;869;885;787;1330
349;1100;Totaal;C Industrie;2010;846;862;766;1316
350;1100;Totaal;C Industrie;2011;838;854;759;1310
351;1100;Totaal;C Industrie;2012;835;851;755;1310
352;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1969;214;219;205;414
353;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1970;214;219;205;403
354;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1971;213;219;203;393
355;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1972;209;214;200;382
356;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1973;206;212;197;367
357;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1974;204;209;193;346
358;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1975;198;203;188;329
359;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1976;190;195;180;314
360;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1977;188;192;177;302
361;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1978;185;190;174;295
362;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1979;185;189;173;296
363;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1980;182;187;170;288
364;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1981;179;184;167;287
365;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1982;177;181;165;283
366;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1983;170;175;158;277
367;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1984;168;172;155;270
368;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1985;168;172;155;266
369;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1986;167;171;154;261
370;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1987;167;172;154;255
371;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1988;166;169;153;250
372;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1989;167;170;153;247
373;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1990;169;173;153;254
374;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1991;172;175;154;257
375;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1992;171;176;155;259
376;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1993;171;174;152;256
377;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1994;167;171;148;255
378;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1995;162;166;145;252
379;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1996;156;158;138;242
380;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1997;157;160;138;245
381;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1998;158;161;137;241
382;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;1999;160;163;137;242
383;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2000;159;162;137;242
384;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2001;156;161;137;241
385;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2002;154;158;133;231
386;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2003;148;152;128;223
387;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2004;143;147;123;215
388;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2005;140;144;120;211
389;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2006;139;142;119;208
390;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2007;137;140;117;206
391;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2008;137;140;117;204
392;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2009;138;141;117;206
393;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2010;137;140;116;205
394;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2011;135;138;115;203
395;1100;Totaal;10-12 Voedings-, genotmiddelenindustrie;2012;136;139;116;205
