ID;StatusCijfer;AlleRegioS;Perioden;TotaalMannenEnVrouwen_1;JongerDan20Jaar_2;k_20Tot65Jaar_3;k_65Tot75Jaar_4;k_75Tot85Jaar_5;k_85JaarOfOuder_6;TotaalMannen_7;JongerDan20Jaar_8;k_20Tot65Jaar_9;k_65Tot75Jaar_10;k_75Tot85Jaar_11;k_85JaarOfOuder_12;TotaalVrouwen_13;JongerDan20Jaar_14;k_20Tot65Jaar_15;k_65Tot75Jaar_16;k_75Tot85Jaar_17;k_85JaarOfOuder_18;TotaalStedelijkGebied_19;ZeerSterkStedelijk_20;SterkStedelijk_21;MatigStedelijk_22;TotaalLandelijkGebied_23;WeinigStedelijk_24;NietStedelijk_25;LokaalKlantenpotentieel_26;LokaalKlantenpotentieelRel_27;RegionaalKlantenpotentieel_28;RegionaalKlantenpotentieelRel_29;WoonkernenTotaal_30;LandGfFvwTotaal_31;LandGfFvwBuitengebiedGfFvw_32;LandGfFvwWoonkernenGfFvw_33;BinnenwaterGfFvwTotaal_34;BuitenwaterGfFvwTotaal_35;BebouwingTotaal_36;BebouwingWoonkernenGfFvw_37;BebouwingBuitengebiedGfFvw_38;PercentageSlechteGrond_39;KleiKleiveenVeenTotaal_40;KleiKleiveenVeenWoonkernenGfFvw_41;KleiKleiveenVeenBuitengebiedGfFvw_42;BodemfactorTotaal_43;BodemfactorWoonkernenGfFvw_44;BodemfactorBuitengebiedGfFvw_45;OeverlengteTotaal_46;Eenouderhuishoudens_47;TotaalAantalHuishoudensMetInkomen_48;LageInkomens2e3eEn4eDeciel_49;WaardeWoningen_50;WaardeNietWoningen_51;Woningvoorraad_52;Wooneenhedenvoorraad_53;Recreatiewoningvoorraad_54;CapaciteitBijzonderWoongebouwen_55;TotaalAantalWWBOfWIJUitkeringen_56;WWBOfWIJ_57;BBZ_58;IOAW_59;IOAZ_60;Adreslozen_61;Omgevingsadressendichtheid_62;Minderheden_63;Bedrijfsvestigingen_64;Regiocode_65
19;Voorlopig;Noord-Nederland (LD);2006;;;;;;;;;;;;;;;;;;;307060.0;134040.0;173020.0;277920.0;1116440.0;385390.0;731050.0;;;;;844.0;831074.0;734256.0;96817.0;32029.0;275811.0;12442.0;8137.0;4305.0;10.0;85887.0;11374.0;74513.0;1.03;1.04;1.03;197337.0;;;;114364.0;32276.0;721924.0;18441.0;17684.0;36693.0;;;;;;;1022.0;;;LD01  
20;Voorlopig;Oost-Nederland (LD);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LD02  
21;Voorlopig;Oost-Nederland (LD);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72690.0;68245.0;181.0;3372.0;892.0;;;;;LD02  
22;Voorlopig;Oost-Nederland (LD);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65139.0;60359.0;314.0;3330.0;873.0;263.0;;;;LD02  
23;Voorlopig;Oost-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;865110.0;146360.0;718750.0;684240.0;1734340.0;905120.0;829220.0;;;;;671.0;;;;;;;;;;;;;;;;;;;;;;;;;;59901.0;55653.0;198.0;2917.0;822.0;311.0;1120.0;;;LD02  
24;Voorlopig;Oost-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;882470.0;151630.0;730840.0;693580.0;1737940.0;913940.0;824000.0;;;;;684.0;;;;;;;;;;;;;;;;;;;;;;;;;;57796.0;53564.0;219.0;2852.0;765.0;396.0;1124.0;;;LD02  
25;Voorlopig;Oost-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;912930.0;152840.0;760100.0;686480.0;1750110.0;930070.0;820040.0;;;;;680.0;;;;;;;;;;;;;;;;;;;;176727.0;53502.0;;;;;58505.0;53976.0;241.0;3040.0;675.0;573.0;1132.0;;;LD02  
26;Voorlopig;Oost-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;935890.0;158120.0;777770.0;703460.0;1745630.0;921870.0;823770.0;;;;;686.0;973178.0;838979.0;134199.0;39449.0;84340.0;21628.0;14000.0;7628.0;6.0;55399.0;9204.0;46195.0;1.02;1.03;1.02;149664.0;;;;179566.0;55550.0;;;;;62562.0;58297.0;350.0;2733.0;606.0;576.0;1136.0;;;LD02  
27;Voorlopig;Oost-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;967800.0;167290.0;800510.0;715140.0;1729840.0;917740.0;812100.0;;;;;692.0;971752.0;835582.0;136170.0;40875.0;84340.0;21944.0;14254.0;7690.0;6.0;55198.0;9521.0;45677.0;1.02;1.03;1.02;152806.0;;;;182671.0;57650.0;1345931.0;20303.0;23476.0;77461.0;63613.0;59843.0;385.0;2290.0;542.0;553.0;1147.0;;;LD02  
28;Voorlopig;Oost-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;984530.0;168320.0;816210.0;726460.0;1721360.0;909410.0;811950.0;;;;;693.0;971670.0;834332.0;137339.0;40959.0;84338.0;22102.0;14425.0;7677.0;6.0;55196.0;9657.0;45539.0;1.02;1.03;1.02;153726.0;;;;282913.0;69071.0;1359096.0;20253.0;23744.0;76085.0;;;;;;;1150.0;;;LD02  
29;Voorlopig;Oost-Nederland (LD);2006;;;;;;;;;;;;;;;;;;;997580.0;180250.0;817330.0;749580.0;1700140.0;898320.0;801820.0;;;;;704.0;971541.0;833465.0;138076.0;41089.0;84338.0;22484.0;14707.0;7777.0;6.0;55196.0;9798.0;45398.0;1.02;1.03;1.02;156006.0;;;;283471.0;71063.0;1371239.0;20328.0;24128.0;77213.0;;;;;;;1163.0;;;LD02  
30;Voorlopig;West-Nederland (LD);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LD03  
31;Voorlopig;West-Nederland (LD);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;233320.0;222338.0;528.0;8916.0;1538.0;;;;;LD03  
32;Voorlopig;West-Nederland (LD);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219603.0;206945.0;549.0;9764.0;1412.0;933.0;;;;LD03  
33;Voorlopig;West-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;4361120.0;2472570.0;1888550.0;1118520.0;1871580.0;982760.0;888830.0;;;;;1028.0;;;;;;;;;;;;;;;;;;;;;;;;;;204121.0;192337.0;434.0;8810.0;1314.0;1226.0;2596.0;;;LD03  
34;Voorlopig;West-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;4419350.0;2514690.0;1904660.0;1117260.0;1859200.0;974050.0;885150.0;;;;;1030.0;;;;;;;;;;;;;;;;;;;;;;;;;;196388.0;184376.0;461.0;8955.0;1202.0;1394.0;2612.0;;;LD03  
35;Voorlopig;West-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;4476640.0;2539140.0;1937500.0;1123130.0;1848450.0;962500.0;885950.0;;;;;1027.0;;;;;;;;;;;;;;;;;;;;441732.0;156526.0;;;;;192580.0;180801.0;522.0;8528.0;1075.0;1654.0;2610.0;;;LD03  
36;Voorlopig;West-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;4510180.0;2556590.0;1953590.0;1139540.0;1850700.0;979360.0;871340.0;;;;;1028.0;867311.0;652864.0;214446.0;83397.0;237108.0;33664.0;27349.0;6316.0;40.0;368096.0;95881.0;272215.0;1.16;1.18;1.16;388207.0;;;;446200.0;161039.0;;;;;197946.0;186724.0;628.0;7465.0;965.0;2164.0;2610.0;;;LD03  
37;Voorlopig;West-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;4577360.0;2591770.0;1985600.0;1138460.0;1827840.0;980900.0;846940.0;;;;;1027.0;865970.0;649190.0;216780.0;84746.0;237100.0;34149.0;27818.0;6330.0;40.0;367487.0;96514.0;270973.0;1.16;1.17;1.15;393524.0;;;;451308.0;164750.0;3296856.0;50967.0;40079.0;150454.0;195781.0;185952.0;691.0;6114.0;897.0;2127.0;2613.0;;;LD03  
38;Voorlopig;West-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;4604230.0;2615410.0;1988820.0;1154290.0;1821980.0;978950.0;843030.0;;;;;1024.0;865787.0;646797.0;218991.0;85268.0;236760.0;34317.0;27943.0;6374.0;40.0;367515.0;97494.0;270022.0;1.16;1.17;1.15;397979.0;;;;686948.0;194425.0;3319264.0;53395.0;40603.0;148329.0;;;;;;;2598.0;;;LD03  
39;Voorlopig;West-Nederland (LD);2006;;;;;;;;;;;;;;;;;;;4616460.0;2628800.0;1987650.0;1170060.0;1822240.0;981070.0;841160.0;;;;;1013.0;865707.0;645461.0;220247.0;85320.0;238301.0;34721.0;28279.0;6442.0;40.0;367507.0;98329.0;269177.0;1.16;1.17;1.15;398986.0;;;;694090.0;196295.0;3346291.0;53140.0;41122.0;147569.0;;;;;;;2607.0;;;LD03  
40;Voorlopig;Zuid-Nederland (LD);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;LD04  
41;Voorlopig;Zuid-Nederland (LD);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77309.0;70629.0;285.0;5406.0;989.0;;;;;LD04  
42;Voorlopig;Zuid-Nederland (LD);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71942.0;64632.0;215.0;5743.0;957.0;395.0;;;;LD04  
43;Voorlopig;Zuid-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;1005060.0;258850.0;746210.0;698790.0;1773160.0;914570.0;858590.0;;;;;617.0;;;;;;;;;;;;;;;;;;;;;;;;;;66655.0;60072.0;231.0;5088.0;853.0;411.0;1198.0;;;LD04  
44;Voorlopig;Zuid-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;1030250.0;271230.0;759020.0;706560.0;1760390.0;911790.0;848610.0;;;;;621.0;;;;;;;;;;;;;;;;;;;;;;;;;;64426.0;58052.0;256.0;4882.0;762.0;474.0;1208.0;;;LD04  
45;Voorlopig;Zuid-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;1055160.0;283160.0;772000.0;710930.0;1751710.0;908260.0;843450.0;;;;;625.0;;;;;;;;;;;;;;;;;;;;202265.0;66382.0;;;;;64565.0;58366.0;270.0;4694.0;688.0;547.0;1224.0;;;LD04  
46;Voorlopig;Zuid-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;1075210.0;291610.0;783600.0;718720.0;1740490.0;905870.0;834620.0;;;;;628.0;708664.0;563542.0;145122.0;20434.0;0.0;23332.0;16126.0;7206.0;2.0;13538.0;1912.0;11625.0;1.01;1.01;1.01;85946.0;;;;203917.0;67714.0;;;;;66104.0;60466.0;332.0;4106.0;614.0;586.0;1232.0;;;LD04  
47;Voorlopig;Zuid-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;1095670.0;302150.0;793510.0;740650.0;1705770.0;882380.0;823390.0;;;;;635.0;707615.0;561546.0;146069.0;21483.0;0.0;23711.0;16436.0;7275.0;2.0;13525.0;1907.0;11618.0;1.01;1.01;1.01;86856.0;;;;206059.0;69542.0;1453423.0;20243.0;13463.0;84694.0;65525.0;60629.0;317.0;3481.0;534.0;564.0;1245.0;;;LD04  
48;Voorlopig;Zuid-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;1105230.0;304350.0;800880.0;739300.0;1701790.0;887410.0;814390.0;;;;;635.0;706802.0;559967.0;146834.0;22295.0;0.0;24325.0;16785.0;7540.0;2.0;13513.0;1921.0;11593.0;1.01;1.01;1.01;92087.0;;;;308903.0;83640.0;1465013.0;20458.0;13570.0;85096.0;;;;;;;1247.0;;;LD04  
49;Voorlopig;Zuid-Nederland (LD);2006;;;;;;;;;;;;;;;;;;;1120000.0;316700.0;803300.0;738810.0;1689240.0;886440.0;802800.0;;;;;630.0;706773.0;559370.0;147403.0;22325.0;0.0;24505.0;16938.0;7567.0;2.0;13513.0;1920.0;11593.0;1.01;1.01;1.01;92793.0;;;;309925.0;85159.0;1474134.0;20933.0;14068.0;85611.0;;;;;;;1257.0;;;LD04  
50;Voorlopig;Groningen (PV);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PV20  
51;Voorlopig;Groningen (PV);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22328.0;21345.0;24.0;807.0;152.0;;;;;PV20  
52;Voorlopig;Groningen (PV);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20393.0;18922.0;162.0;926.0;147.0;236.0;;;;PV20  
53;Voorlopig;Groningen (PV);2000;;;;;;;;;;;;;;;;;;;157300.0;100460.0;56840.0;84260.0;318420.0;110550.0;207880.0;;;;;220.0;;;;;;;;;;;;;;;;;;;;;;;;;;17911.0;16723.0;53.0;802.0;127.0;206.0;1447.0;;;PV20  
54;Voorlopig;Groningen (PV);2001;;;;;;;;;;;;;;;;;;;157790.0;101300.0;56490.0;81130.0;323730.0;113670.0;210070.0;;;;;221.0;;;;;;;;;;;;;;;;;;;;;;;;;;16737.0;15589.0;64.0;770.0;126.0;188.0;1450.0;;;PV20  
55;Voorlopig;Groningen (PV);2002;;;;;;;;;;;;;;;;;;;158240.0;101160.0;57090.0;82720.0;325530.0;114550.0;210970.0;;;;;221.0;;;;;;;;;;;;;;;;;;;;21397.0;9613.0;;;;;16483.0;15413.0;50.0;722.0;101.0;197.0;1444.0;;;PV20  
56;Voorlopig;Groningen (PV);2003;;;;;;;;;;;;;;;;;;;157620.0;101940.0;55680.0;84640.0;328220.0;117850.0;210370.0;;;;;222.0;233889.0;203870.0;30019.0;6845.0;56056.0;3851.0;2641.0;1209.0;24.0;56449.0;7656.0;48793.0;1.08;1.08;1.08;50710.0;;;;21810.0;10152.0;;;;;17501.0;16448.0;98.0;619.0;96.0;240.0;1447.0;;;PV20  
57;Voorlopig;Groningen (PV);2004;;;;;;;;;;;;;;;;;;;156590.0;100410.0;56180.0;88220.0;328180.0;121690.0;206500.0;;;;;220.0;233764.0;203477.0;30286.0;7124.0;55902.0;3887.0;2668.0;1219.0;24.0;56434.0;7700.0;48734.0;1.08;1.08;1.08;50868.0;;;;22106.0;10512.0;247301.0;16027.0;1794.0;11883.0;18102.0;17091.0;156.0;524.0;95.0;236.0;1451.0;;;PV20  
58;Voorlopig;Groningen (PV);2005;;;;;;;;;;;;;;;;;;;158610.0;103400.0;55200.0;87810.0;327960.0;123220.0;204740.0;;;;;221.0;233763.0;203152.0;30611.0;7124.0;55902.0;3905.0;2699.0;1206.0;24.0;56434.0;7943.0;48491.0;1.08;1.08;1.08;50868.0;;;;35001.0;11990.0;247577.0;16579.0;1884.0;11569.0;;;;;;;1456.0;;;PV20  
59;Voorlopig;Groningen (PV);2006;;;;;;;;;;;;;;;;;;;157840.0;104040.0;53800.0;89170.0;328060.0;123380.0;204680.0;;;;;219.0;232899.0;202263.0;30636.0;8007.0;55885.0;4003.0;2741.0;1262.0;24.0;56391.0;7956.0;48436.0;1.08;1.08;1.08;53368.0;;;;35171.0;11557.0;247779.0;17257.0;1890.0;11828.0;;;;;;;1455.0;;;PV20  
60;Voorlopig;Friesland (PV);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PV21  
61;Voorlopig;Friesland (PV);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16765.0;15582.0;58.0;872.0;253.0;;;;;PV21  
62;Voorlopig;Friesland (PV);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15128.0;13785.0;74.0;966.0;252.0;51.0;;;;PV21  
63;Voorlopig;Friesland (PV);2000;;;;;;;;;;;;;;;;;;;102540.0;29100.0;73440.0;76320.0;442360.0;137920.0;304440.0;;;;;369.0;;;;;;;;;;;;;;;;;;;;;;;;;;13649.0;12363.0;69.0;921.0;236.0;60.0;833.0;;;PV21  
64;Voorlopig;Friesland (PV);2001;;;;;;;;;;;;;;;;;;;103640.0;29350.0;74290.0;77030.0;443830.0;138830.0;305010.0;;;;;369.0;;;;;;;;;;;;;;;;;;;;;;;;;;12955.0;11667.0;97.0;880.0;204.0;107.0;835.0;;;PV21  
65;Voorlopig;Friesland (PV);2002;;;;;;;;;;;;;;;;;;;105360.0;29460.0;75900.0;79610.0;445580.0;139670.0;305910.0;;;;;368.0;;;;;;;;;;;;;;;;;;;;26502.0;9152.0;;;;;12882.0;11600.0;82.0;853.0;187.0;160.0;839.0;;;PV21  
66;Voorlopig;Friesland (PV);2003;;;;;;;;;;;;;;;;;;;106350.0;29650.0;76700.0;82670.0;447160.0;142120.0;305050.0;;;;;369.0;334738.0;298593.0;36145.0;19264.0;220085.0;4545.0;2904.0;1642.0;8.0;29378.0;3392.0;25986.0;1.03;1.03;1.03;90527.0;;;;26971.0;9462.0;;;;;13814.0;12538.0;105.0;745.0;164.0;262.0;843.0;;;PV21  
67;Voorlopig;Friesland (PV);2004;;;;;;;;;;;;;;;;;;;107700.0;32050.0;75650.0;84420.0;447670.0;142720.0;304940.0;;;;;367.0;334325.0;297816.0;36508.0;19635.0;220127.0;4607.0;2964.0;1643.0;8.0;29367.0;3387.0;25979.0;1.03;1.03;1.03;90497.0;;;;27407.0;9783.0;269381.0;517.0;7234.0;12101.0;14252.0;12976.0;150.0;663.0;153.0;310.0;854.0;;;PV21  
68;Voorlopig;Friesland (PV);2005;;;;;;;;;;;;;;;;;;;107320.0;31890.0;75430.0;86090.0;448650.0;144860.0;303790.0;;;;;368.0;334325.0;297360.0;36965.0;19635.0;220127.0;4628.0;3007.0;1621.0;8.0;29367.0;3402.0;25965.0;1.03;1.03;1.03;90497.0;;;;43144.0;11656.0;271725.0;476.0;7387.0;11961.0;;;;;;;854.0;;;PV21  
69;Voorlopig;Friesland (PV);2006;;;;;;;;;;;;;;;;;;;109270.0;30000.0;79270.0;84980.0;448730.0;145840.0;302900.0;;;;;368.0;334186.0;297162.0;37024.0;19975.0;219926.0;4825.0;3094.0;1731.0;8.0;29369.0;3409.0;25960.0;1.03;1.03;1.03;94964.0;;;;43607.0;11891.0;273432.0;473.0;7523.0;11908.0;;;;;;;860.0;;;PV21  
70;Voorlopig;Drenthe (PV);1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PV22  
71;Voorlopig;Drenthe (PV);1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9500.0;8757.0;27.0;582.0;134.0;;;;;PV22  
72;Voorlopig;Drenthe (PV);1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8727.0;7874.0;57.0;653.0;143.0;;;;;PV22  
73;Voorlopig;Drenthe (PV);2000;;;;;;;;;;;;;;;;;;;35470.0;0.0;35470.0;95550.0;336070.0;112210.0;223860.0;;;;;241.0;;;;;;;;;;;;;;;;;;;;;;;;;;8056.0;7282.0;31.0;614.0;129.0;;680.0;;;PV22  
