ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
940;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2016 november;35.0;61.0
941;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2016 december;27.0;60.0
942;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2016;391.0;708.0
943;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 januari;27.0;59.0
944;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 februari;24.0;54.0
945;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 maart;25.0;66.0
946;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 april;26.0;53.0
947;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 mei;30.0;71.0
948;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 juni;46.0;64.0
949;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 juli;18.0;59.0
950;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 augustus;28.0;65.0
951;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 september;25.0;59.0
952;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 oktober;29.0;60.0
953;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 november;29.0;60.0
954;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017 december;22.0;52.0
955;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2017;329.0;723.0
956;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 januari;31.0;54.0
957;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 februari;26.0;52.0
958;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 maart;25.0;56.0
959;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 april;30.0;52.0
960;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 mei;30.0;56.0
961;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 juni;33.0;55.0
962;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 juli;30.0;54.0
963;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 augustus;32.0;63.0
964;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 september;28.0;56.0
965;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 oktober;47.0;57.0
966;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 november;32.0;61.0
967;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 december;25.0;50.0
968;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2018 ;367.0;666.0
969;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 januari;38.0;62.0
970;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 februari;30.0;56.0
971;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 maart;32.0;63.0
972;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 april;26.0;58.0
973;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 mei;32.0;62.0
974;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 juni;40.0;53.0
975;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 juli;29.0;62.0
976;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 augustus;29.0;61.0
977;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 september;25.0;65.0
978;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 oktober;38.0;67.0
979;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 november;23.0;63.0
980;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019 december;21.0;55.0
981;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2019;364.0;728.0
982;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 januari;26.0;64.0
983;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 februari;26.0;56.0
984;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 maart;26.0;56.0
985;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 april;23.0;38.0
986;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 mei;30.0;40.0
987;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 juni;44.0;44.0
988;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 juli;18.0;48.0
989;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 augustus;16.0;45.0
990;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 september;24.0;53.0
991;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 oktober;33.0;47.0
992;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 november;18.0;41.0
993;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020 december;21.0;43.0
994;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2020;302.0;575.0
995;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 januari;;
996;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 februari;;
997;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 maart;;
998;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 april;;
999;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 mei;;
1000;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 juni;;
1001;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 juli;;
1002;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 augustus;;
1003;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 september;;
1004;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 oktober;;
1005;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 november;;
1006;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021 december;;
1007;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2021;;
1008;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 januari;31.0;58.0
1009;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 februari;26.0;58.0
1010;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 maart;33.0;76.0
1011;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 april;36.0;75.0
1012;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 mei;37.0;81.0
1013;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 juni;45.0;70.0
1014;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 juli;33.0;68.0
1015;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 augustus;35.0;66.0
1016;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 september;44.0;72.0
1017;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 oktober;46.0;75.0
1018;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 november;37.0;84.0
1019;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022 december;39.0;68.0
1020;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2022;442.0;851.0
1021;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 januari;40.0;73.0
1022;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 februari;39.0;68.0
1023;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 maart;49.0;86.0
1024;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 april;32.0;78.0
1025;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 mei;44.0;81.0
1026;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 juni;63.0;80.0
1027;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 juli;30.0;76.0
1028;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 augustus;34.0;80.0
1029;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 september;26.0;84.0
1030;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 oktober;35.0;84.0
1031;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 november;37.0;89.0
1032;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023 december;27.0;69.0
1033;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2023;456.0;947.0
1034;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 januari;43.0;79.0
1035;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 februari;28.0;76.0
1036;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 maart;35.0;79.0
1037;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 april;38.0;82.0
1038;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 mei;43.0;88.0
1039;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 juni;40.0;80.0
1040;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 juli;30.0;84.0
1041;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 augustus;32.0;76.0
1042;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 september;33.0;73.0
1043;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 oktober;54.0;106.0
1044;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 november;51.0;101.0
1045;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024 december;36.0;77.0
1046;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2024;462.0;1001.0
1047;Totaal landen;016 Vlees en eetbare slachtafvallen, ...;2025 januari;61.0;100.0
1048;Totaal landen;017 Bereidingen en conserven van vlee...;2015 januari;67.0;65.0
1049;Totaal landen;017 Bereidingen en conserven van vlee...;2015 februari;70.0;66.0
1050;Totaal landen;017 Bereidingen en conserven van vlee...;2015 maart;78.0;70.0
1051;Totaal landen;017 Bereidingen en conserven van vlee...;2015 april;82.0;69.0
1052;Totaal landen;017 Bereidingen en conserven van vlee...;2015 mei;77.0;71.0
1053;Totaal landen;017 Bereidingen en conserven van vlee...;2015 juni;90.0;78.0
1054;Totaal landen;017 Bereidingen en conserven van vlee...;2015 juli;81.0;70.0
1055;Totaal landen;017 Bereidingen en conserven van vlee...;2015 augustus;75.0;63.0
1056;Totaal landen;017 Bereidingen en conserven van vlee...;2015 september;84.0;69.0
1057;Totaal landen;017 Bereidingen en conserven van vlee...;2015 oktober;89.0;78.0
1058;Totaal landen;017 Bereidingen en conserven van vlee...;2015 november;87.0;71.0
1059;Totaal landen;017 Bereidingen en conserven van vlee...;2015 december;82.0;67.0
1060;Totaal landen;017 Bereidingen en conserven van vlee...;2015 ;961.0;838.0
1061;Totaal landen;017 Bereidingen en conserven van vlee...;2016 januari;75.0;61.0
1062;Totaal landen;017 Bereidingen en conserven van vlee...;2016 februari;80.0;62.0
1063;Totaal landen;017 Bereidingen en conserven van vlee...;2016 maart;72.0;68.0
1064;Totaal landen;017 Bereidingen en conserven van vlee...;2016 april;75.0;64.0
1065;Totaal landen;017 Bereidingen en conserven van vlee...;2016 mei;69.0;70.0
1066;Totaal landen;017 Bereidingen en conserven van vlee...;2016 juni;73.0;69.0
1067;Totaal landen;017 Bereidingen en conserven van vlee...;2016 juli;69.0;61.0
1068;Totaal landen;017 Bereidingen en conserven van vlee...;2016 augustus;73.0;66.0
1069;Totaal landen;017 Bereidingen en conserven van vlee...;2016 september;78.0;72.0
1070;Totaal landen;017 Bereidingen en conserven van vlee...;2016 oktober;82.0;66.0
1071;Totaal landen;017 Bereidingen en conserven van vlee...;2016 november;74.0;71.0
1072;Totaal landen;017 Bereidingen en conserven van vlee...;2016 december;76.0;67.0
1073;Totaal landen;017 Bereidingen en conserven van vlee...;2016;896.0;797.0
1074;Totaal landen;017 Bereidingen en conserven van vlee...;2017 januari;78.0;63.0
1075;Totaal landen;017 Bereidingen en conserven van vlee...;2017 februari;76.0;65.0
1076;Totaal landen;017 Bereidingen en conserven van vlee...;2017 maart;88.0;78.0
1077;Totaal landen;017 Bereidingen en conserven van vlee...;2017 april;78.0;61.0
1078;Totaal landen;017 Bereidingen en conserven van vlee...;2017 mei;81.0;77.0
1079;Totaal landen;017 Bereidingen en conserven van vlee...;2017 juni;80.0;75.0
1080;Totaal landen;017 Bereidingen en conserven van vlee...;2017 juli;73.0;69.0
1081;Totaal landen;017 Bereidingen en conserven van vlee...;2017 augustus;76.0;67.0
1082;Totaal landen;017 Bereidingen en conserven van vlee...;2017 september;73.0;74.0
1083;Totaal landen;017 Bereidingen en conserven van vlee...;2017 oktober;82.0;74.0
1084;Totaal landen;017 Bereidingen en conserven van vlee...;2017 november;76.0;77.0
1085;Totaal landen;017 Bereidingen en conserven van vlee...;2017 december;69.0;66.0
1086;Totaal landen;017 Bereidingen en conserven van vlee...;2017;931.0;845.0
1087;Totaal landen;017 Bereidingen en conserven van vlee...;2018 januari;66.0;64.0
1088;Totaal landen;017 Bereidingen en conserven van vlee...;2018 februari;67.0;61.0
1089;Totaal landen;017 Bereidingen en conserven van vlee...;2018 maart;76.0;68.0
1090;Totaal landen;017 Bereidingen en conserven van vlee...;2018 april;66.0;63.0
1091;Totaal landen;017 Bereidingen en conserven van vlee...;2018 mei;75.0;72.0
1092;Totaal landen;017 Bereidingen en conserven van vlee...;2018 juni;75.0;77.0
1093;Totaal landen;017 Bereidingen en conserven van vlee...;2018 juli;66.0;74.0
1094;Totaal landen;017 Bereidingen en conserven van vlee...;2018 augustus;69.0;67.0
1095;Totaal landen;017 Bereidingen en conserven van vlee...;2018 september;67.0;61.0
1096;Totaal landen;017 Bereidingen en conserven van vlee...;2018 oktober;74.0;69.0
1097;Totaal landen;017 Bereidingen en conserven van vlee...;2018 november;70.0;64.0
1098;Totaal landen;017 Bereidingen en conserven van vlee...;2018 december;69.0;58.0
1099;Totaal landen;017 Bereidingen en conserven van vlee...;2018 ;839.0;798.0
1100;Totaal landen;017 Bereidingen en conserven van vlee...;2019 januari;72.0;64.0
1101;Totaal landen;017 Bereidingen en conserven van vlee...;2019 februari;72.0;62.0
1102;Totaal landen;017 Bereidingen en conserven van vlee...;2019 maart;73.0;73.0
1103;Totaal landen;017 Bereidingen en conserven van vlee...;2019 april;82.0;72.0
1104;Totaal landen;017 Bereidingen en conserven van vlee...;2019 mei;76.0;72.0
1105;Totaal landen;017 Bereidingen en conserven van vlee...;2019 juni;77.0;67.0
1106;Totaal landen;017 Bereidingen en conserven van vlee...;2019 juli;78.0;73.0
1107;Totaal landen;017 Bereidingen en conserven van vlee...;2019 augustus;75.0;66.0
1108;Totaal landen;017 Bereidingen en conserven van vlee...;2019 september;71.0;72.0
1109;Totaal landen;017 Bereidingen en conserven van vlee...;2019 oktober;86.0;81.0
1110;Totaal landen;017 Bereidingen en conserven van vlee...;2019 november;74.0;71.0
1111;Totaal landen;017 Bereidingen en conserven van vlee...;2019 december;73.0;62.0
1112;Totaal landen;017 Bereidingen en conserven van vlee...;2019;909.0;835.0
1113;Totaal landen;017 Bereidingen en conserven van vlee...;2020 januari;72.0;68.0
1114;Totaal landen;017 Bereidingen en conserven van vlee...;2020 februari;70.0;72.0
1115;Totaal landen;017 Bereidingen en conserven van vlee...;2020 maart;76.0;67.0
1116;Totaal landen;017 Bereidingen en conserven van vlee...;2020 april;72.0;57.0
1117;Totaal landen;017 Bereidingen en conserven van vlee...;2020 mei;73.0;64.0
1118;Totaal landen;017 Bereidingen en conserven van vlee...;2020 juni;72.0;71.0
1119;Totaal landen;017 Bereidingen en conserven van vlee...;2020 juli;77.0;83.0
1120;Totaal landen;017 Bereidingen en conserven van vlee...;2020 augustus;67.0;63.0
1121;Totaal landen;017 Bereidingen en conserven van vlee...;2020 september;68.0;75.0
1122;Totaal landen;017 Bereidingen en conserven van vlee...;2020 oktober;79.0;76.0
1123;Totaal landen;017 Bereidingen en conserven van vlee...;2020 november;73.0;69.0
1124;Totaal landen;017 Bereidingen en conserven van vlee...;2020 december;87.0;79.0
1125;Totaal landen;017 Bereidingen en conserven van vlee...;2020;886.0;843.0
1126;Totaal landen;017 Bereidingen en conserven van vlee...;2021 januari;;
1127;Totaal landen;017 Bereidingen en conserven van vlee...;2021 februari;;
1128;Totaal landen;017 Bereidingen en conserven van vlee...;2021 maart;;
1129;Totaal landen;017 Bereidingen en conserven van vlee...;2021 april;;
1130;Totaal landen;017 Bereidingen en conserven van vlee...;2021 mei;;
1131;Totaal landen;017 Bereidingen en conserven van vlee...;2021 juni;;
1132;Totaal landen;017 Bereidingen en conserven van vlee...;2021 juli;;
1133;Totaal landen;017 Bereidingen en conserven van vlee...;2021 augustus;;
1134;Totaal landen;017 Bereidingen en conserven van vlee...;2021 september;;
1135;Totaal landen;017 Bereidingen en conserven van vlee...;2021 oktober;;
1136;Totaal landen;017 Bereidingen en conserven van vlee...;2021 november;;
1137;Totaal landen;017 Bereidingen en conserven van vlee...;2021 december;;
1138;Totaal landen;017 Bereidingen en conserven van vlee...;2021;;
1139;Totaal landen;017 Bereidingen en conserven van vlee...;2022 januari;86.0;93.0
1140;Totaal landen;017 Bereidingen en conserven van vlee...;2022 februari;80.0;97.0
1141;Totaal landen;017 Bereidingen en conserven van vlee...;2022 maart;97.0;117.0
1142;Totaal landen;017 Bereidingen en conserven van vlee...;2022 april;96.0;113.0
1143;Totaal landen;017 Bereidingen en conserven van vlee...;2022 mei;105.0;121.0
1144;Totaal landen;017 Bereidingen en conserven van vlee...;2022 juni;108.0;119.0
1145;Totaal landen;017 Bereidingen en conserven van vlee...;2022 juli;107.0;120.0
1146;Totaal landen;017 Bereidingen en conserven van vlee...;2022 augustus;108.0;118.0
1147;Totaal landen;017 Bereidingen en conserven van vlee...;2022 september;116.0;136.0
1148;Totaal landen;017 Bereidingen en conserven van vlee...;2022 oktober;119.0;125.0
1149;Totaal landen;017 Bereidingen en conserven van vlee...;2022 november;109.0;131.0
1150;Totaal landen;017 Bereidingen en conserven van vlee...;2022 december;108.0;118.0
1151;Totaal landen;017 Bereidingen en conserven van vlee...;2022;1239.0;1405.0
1152;Totaal landen;017 Bereidingen en conserven van vlee...;2023 januari;116.0;124.0
1153;Totaal landen;017 Bereidingen en conserven van vlee...;2023 februari;101.0;120.0
1154;Totaal landen;017 Bereidingen en conserven van vlee...;2023 maart;125.0;143.0
1155;Totaal landen;017 Bereidingen en conserven van vlee...;2023 april;100.0;122.0
1156;Totaal landen;017 Bereidingen en conserven van vlee...;2023 mei;111.0;135.0
1157;Totaal landen;017 Bereidingen en conserven van vlee...;2023 juni;116.0;133.0
1158;Totaal landen;017 Bereidingen en conserven van vlee...;2023 juli;95.0;124.0
1159;Totaal landen;017 Bereidingen en conserven van vlee...;2023 augustus;107.0;128.0
1160;Totaal landen;017 Bereidingen en conserven van vlee...;2023 september;93.0;124.0
1161;Totaal landen;017 Bereidingen en conserven van vlee...;2023 oktober;105.0;125.0
1162;Totaal landen;017 Bereidingen en conserven van vlee...;2023 november;96.0;132.0
1163;Totaal landen;017 Bereidingen en conserven van vlee...;2023 december;92.0;113.0
1164;Totaal landen;017 Bereidingen en conserven van vlee...;2023;1256.0;1523.0
1165;Totaal landen;017 Bereidingen en conserven van vlee...;2024 januari;104.0;129.0
1166;Totaal landen;017 Bereidingen en conserven van vlee...;2024 februari;97.0;119.0
1167;Totaal landen;017 Bereidingen en conserven van vlee...;2024 maart;112.0;125.0
1168;Totaal landen;017 Bereidingen en conserven van vlee...;2024 april;113.0;118.0
1169;Totaal landen;017 Bereidingen en conserven van vlee...;2024 mei;112.0;126.0
1170;Totaal landen;017 Bereidingen en conserven van vlee...;2024 juni;109.0;122.0
1171;Totaal landen;017 Bereidingen en conserven van vlee...;2024 juli;115.0;136.0
1172;Totaal landen;017 Bereidingen en conserven van vlee...;2024 augustus;101.0;117.0
1173;Totaal landen;017 Bereidingen en conserven van vlee...;2024 september;103.0;123.0
1174;Totaal landen;017 Bereidingen en conserven van vlee...;2024 oktober;119.0;133.0
1175;Totaal landen;017 Bereidingen en conserven van vlee...;2024 november;114.0;127.0
1176;Totaal landen;017 Bereidingen en conserven van vlee...;2024 december;107.0;116.0
1177;Totaal landen;017 Bereidingen en conserven van vlee...;2024;1306.0;1493.0
1178;Totaal landen;017 Bereidingen en conserven van vlee...;2025 januari;115.0;118.0
1179;Totaal landen;02 Zuivelproducten en eieren;2015 januari;254.0;568.0
1180;Totaal landen;02 Zuivelproducten en eieren;2015 februari;272.0;568.0
1181;Totaal landen;02 Zuivelproducten en eieren;2015 maart;312.0;649.0
1182;Totaal landen;02 Zuivelproducten en eieren;2015 april;284.0;582.0
1183;Totaal landen;02 Zuivelproducten en eieren;2015 mei;308.0;577.0
1184;Totaal landen;02 Zuivelproducten en eieren;2015 juni;316.0;620.0
1185;Totaal landen;02 Zuivelproducten en eieren;2015 juli;308.0;596.0
1186;Totaal landen;02 Zuivelproducten en eieren;2015 augustus;273.0;567.0
1187;Totaal landen;02 Zuivelproducten en eieren;2015 september;278.0;648.0
1188;Totaal landen;02 Zuivelproducten en eieren;2015 oktober;278.0;635.0
1189;Totaal landen;02 Zuivelproducten en eieren;2015 november;282.0;627.0
1190;Totaal landen;02 Zuivelproducten en eieren;2015 december;307.0;677.0
1191;Totaal landen;02 Zuivelproducten en eieren;2015 ;3473.0;7314.0
1192;Totaal landen;02 Zuivelproducten en eieren;2016 januari;246.0;559.0
1193;Totaal landen;02 Zuivelproducten en eieren;2016 februari;252.0;595.0
1194;Totaal landen;02 Zuivelproducten en eieren;2016 maart;292.0;675.0
1195;Totaal landen;02 Zuivelproducten en eieren;2016 april;273.0;593.0
1196;Totaal landen;02 Zuivelproducten en eieren;2016 mei;282.0;567.0
1197;Totaal landen;02 Zuivelproducten en eieren;2016 juni;314.0;584.0
1198;Totaal landen;02 Zuivelproducten en eieren;2016 juli;280.0;588.0
1199;Totaal landen;02 Zuivelproducten en eieren;2016 augustus;281.0;609.0
1200;Totaal landen;02 Zuivelproducten en eieren;2016 september;301.0;637.0
1201;Totaal landen;02 Zuivelproducten en eieren;2016 oktober;267.0;654.0
1202;Totaal landen;02 Zuivelproducten en eieren;2016 november;278.0;700.0
1203;Totaal landen;02 Zuivelproducten en eieren;2016 december;307.0;702.0
1204;Totaal landen;02 Zuivelproducten en eieren;2016;3373.0;7462.0
1205;Totaal landen;02 Zuivelproducten en eieren;2017 januari;273.0;663.0
1206;Totaal landen;02 Zuivelproducten en eieren;2017 februari;280.0;661.0
1207;Totaal landen;02 Zuivelproducten en eieren;2017 maart;343.0;810.0
1208;Totaal landen;02 Zuivelproducten en eieren;2017 april;293.0;673.0
1209;Totaal landen;02 Zuivelproducten en eieren;2017 mei;371.0;749.0
1210;Totaal landen;02 Zuivelproducten en eieren;2017 juni;391.0;764.0
1211;Totaal landen;02 Zuivelproducten en eieren;2017 juli;347.0;760.0
1212;Totaal landen;02 Zuivelproducten en eieren;2017 augustus;354.0;759.0
1213;Totaal landen;02 Zuivelproducten en eieren;2017 september;337.0;758.0
1214;Totaal landen;02 Zuivelproducten en eieren;2017 oktober;327.0;795.0
1215;Totaal landen;02 Zuivelproducten en eieren;2017 november;339.0;812.0
1216;Totaal landen;02 Zuivelproducten en eieren;2017 december;330.0;726.0
1217;Totaal landen;02 Zuivelproducten en eieren;2017;3985.0;8931.0
1218;Totaal landen;02 Zuivelproducten en eieren;2018 januari;332.0;739.0
1219;Totaal landen;02 Zuivelproducten en eieren;2018 februari;313.0;712.0
1220;Totaal landen;02 Zuivelproducten en eieren;2018 maart;359.0;775.0
1221;Totaal landen;02 Zuivelproducten en eieren;2018 april;358.0;677.0
1222;Totaal landen;02 Zuivelproducten en eieren;2018 mei;401.0;757.0
1223;Totaal landen;02 Zuivelproducten en eieren;2018 juni;396.0;733.0
1224;Totaal landen;02 Zuivelproducten en eieren;2018 juli;349.0;733.0
1225;Totaal landen;02 Zuivelproducten en eieren;2018 augustus;336.0;722.0
1226;Totaal landen;02 Zuivelproducten en eieren;2018 september;324.0;691.0
1227;Totaal landen;02 Zuivelproducten en eieren;2018 oktober;356.0;764.0
1228;Totaal landen;02 Zuivelproducten en eieren;2018 november;349.0;780.0
1229;Totaal landen;02 Zuivelproducten en eieren;2018 december;342.0;681.0
1230;Totaal landen;02 Zuivelproducten en eieren;2018 ;4214.0;8764.0
1231;Totaal landen;02 Zuivelproducten en eieren;2019 januari;357.0;746.0
1232;Totaal landen;02 Zuivelproducten en eieren;2019 februari;340.0;714.0
1233;Totaal landen;02 Zuivelproducten en eieren;2019 maart;359.0;781.0
1234;Totaal landen;02 Zuivelproducten en eieren;2019 april;359.0;762.0
1235;Totaal landen;02 Zuivelproducten en eieren;2019 mei;393.0;752.0
1236;Totaal landen;02 Zuivelproducten en eieren;2019 juni;356.0;669.0
1237;Totaal landen;02 Zuivelproducten en eieren;2019 juli;366.0;761.0
1238;Totaal landen;02 Zuivelproducten en eieren;2019 augustus;368.0;694.0
1239;Totaal landen;02 Zuivelproducten en eieren;2019 september;325.0;725.0
1240;Totaal landen;02 Zuivelproducten en eieren;2019 oktober;355.0;790.0
1241;Totaal landen;02 Zuivelproducten en eieren;2019 november;343.0;739.0
1242;Totaal landen;02 Zuivelproducten en eieren;2019 december;357.0;741.0
1243;Totaal landen;02 Zuivelproducten en eieren;2019;4278.0;8875.0
1244;Totaal landen;02 Zuivelproducten en eieren;2020 januari;344.0;761.0
1245;Totaal landen;02 Zuivelproducten en eieren;2020 februari;322.0;698.0
1246;Totaal landen;02 Zuivelproducten en eieren;2020 maart;362.0;830.0
1247;Totaal landen;02 Zuivelproducten en eieren;2020 april;351.0;685.0
1248;Totaal landen;02 Zuivelproducten en eieren;2020 mei;355.0;694.0
1249;Totaal landen;02 Zuivelproducten en eieren;2020 juni;368.0;704.0
1250;Totaal landen;02 Zuivelproducten en eieren;2020 juli;365.0;731.0
1251;Totaal landen;02 Zuivelproducten en eieren;2020 augustus;314.0;653.0
1252;Totaal landen;02 Zuivelproducten en eieren;2020 september;328.0;699.0
1253;Totaal landen;02 Zuivelproducten en eieren;2020 oktober;333.0;710.0
1254;Totaal landen;02 Zuivelproducten en eieren;2020 november;311.0;724.0
1255;Totaal landen;02 Zuivelproducten en eieren;2020 december;343.0;739.0
1256;Totaal landen;02 Zuivelproducten en eieren;2020;4096.0;8626.0
1257;Totaal landen;02 Zuivelproducten en eieren;2021 januari;;
1258;Totaal landen;02 Zuivelproducten en eieren;2021 februari;;
1259;Totaal landen;02 Zuivelproducten en eieren;2021 maart;;
1260;Totaal landen;02 Zuivelproducten en eieren;2021 april;;
1261;Totaal landen;02 Zuivelproducten en eieren;2021 mei;;
1262;Totaal landen;02 Zuivelproducten en eieren;2021 juni;;
1263;Totaal landen;02 Zuivelproducten en eieren;2021 juli;;
1264;Totaal landen;02 Zuivelproducten en eieren;2021 augustus;;
1265;Totaal landen;02 Zuivelproducten en eieren;2021 september;;
1266;Totaal landen;02 Zuivelproducten en eieren;2021 oktober;;
1267;Totaal landen;02 Zuivelproducten en eieren;2021 november;;
1268;Totaal landen;02 Zuivelproducten en eieren;2021 december;;
1269;Totaal landen;02 Zuivelproducten en eieren;2021;;
1270;Totaal landen;02 Zuivelproducten en eieren;2022 januari;406.0;816.0
1271;Totaal landen;02 Zuivelproducten en eieren;2022 februari;424.0;846.0
1272;Totaal landen;02 Zuivelproducten en eieren;2022 maart;518.0;998.0
1273;Totaal landen;02 Zuivelproducten en eieren;2022 april;489.0;958.0
1274;Totaal landen;02 Zuivelproducten en eieren;2022 mei;510.0;1049.0
1275;Totaal landen;02 Zuivelproducten en eieren;2022 juni;552.0;1028.0
1276;Totaal landen;02 Zuivelproducten en eieren;2022 juli;558.0;1088.0
1277;Totaal landen;02 Zuivelproducten en eieren;2022 augustus;525.0;1100.0
