ID;Financieringsvorm;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
3012;Totaal;Tiel-Zuid;1e halfjaar 2024;Tiel-Zuid                               ;Wijk     ;WK028103;1.0;385.0;40.0
3013;Totaal;Tilburg;1e halfjaar 2024;Tilburg                                 ;Gemeente ;GM0855  ;1.0;17250.0;75.0
3014;Totaal;Binnenstad;1e halfjaar 2024;Binnenstad                              ;Wijk     ;WK085510;1.0;575.0;71.0
3015;Totaal;Hoogvenne;1e halfjaar 2024;Hoogvenne                               ;Wijk     ;WK085511;1.0;370.0;59.0
3016;Totaal;Armhoef;1e halfjaar 2024;Armhoef                                 ;Wijk     ;WK085512;1.0;60.0;27.0
3017;Totaal;Jeruzalem;1e halfjaar 2024;Jeruzalem                               ;Wijk     ;WK085513;1.0;125.0;85.0
3018;Totaal;Fatima;1e halfjaar 2024;Fatima                                  ;Wijk     ;WK085514;1.0;235.0;69.0
3019;Totaal;Broekhoven;1e halfjaar 2024;Broekhoven                              ;Wijk     ;WK085515;1.0;430.0;97.0
3020;Totaal;Oerle;1e halfjaar 2024;Oerle                                   ;Wijk     ;WK085516;1.0;685.0;108.0
3021;Totaal;Korvel;1e halfjaar 2024;Korvel                                  ;Wijk     ;WK085517;1.0;605.0;104.0
3022;Totaal;Trouwlaan - Uitvindersbuurt;1e halfjaar 2024;Trouwlaan - Uitvindersbuurt             ;Wijk     ;WK085518;1.0;330.0;78.0
3023;Totaal;Sint Anna;1e halfjaar 2024;Sint Anna                               ;Wijk     ;WK085519;1.0;140.0;45.0
3024;Totaal;Noordhoek;1e halfjaar 2024;Noordhoek                               ;Wijk     ;WK085520;1.0;400.0;80.0
3025;Totaal;Spoorzone Zuid;1e halfjaar 2024;Spoorzone Zuid                          ;Wijk     ;WK085521;1.0;195.0;120.0
3026;Totaal;Bouwmeester;1e halfjaar 2024;Bouwmeester                             ;Wijk     ;WK085522;1.0;400.0;93.0
3027;Totaal;De Hasselt;1e halfjaar 2024;De Hasselt                              ;Wijk     ;WK085523;1.0;520.0;74.0
3028;Totaal;Het Goirke;1e halfjaar 2024;Het Goirke                              ;Wijk     ;WK085524;1.0;340.0;73.0
3029;Totaal;Groeseind-Hoefstraat;1e halfjaar 2024;Groeseind-Hoefstraat                    ;Wijk     ;WK085525;1.0;450.0;63.0
3030;Totaal;Loven-Besterd;1e halfjaar 2024;Loven-Besterd                           ;Wijk     ;WK085526;1.0;285.0;49.0
3031;Totaal;Theresia;1e halfjaar 2024;Theresia                                ;Wijk     ;WK085527;1.0;485.0;106.0
3032;Totaal;Spoorzone Noord;1e halfjaar 2024;Spoorzone Noord                         ;Wijk     ;WK085528;1.0;;
3033;Totaal;Kanaalzone;1e halfjaar 2024;Kanaalzone                              ;Wijk     ;WK085529;1.0;50.0;57.0
3034;Totaal;Moerenburg;1e halfjaar 2024;Moerenburg                              ;Wijk     ;WK085530;1.0;;
3035;Totaal;De Leij;1e halfjaar 2024;De Leij                                 ;Wijk     ;WK085531;1.0;110.0;179.0
3036;Totaal;Groenewoud;1e halfjaar 2024;Groenewoud                              ;Wijk     ;WK085532;1.0;730.0;99.0
3037;Totaal;Stappegoor;1e halfjaar 2024;Stappegoor                              ;Wijk     ;WK085533;1.0;20.0;9.0
3038;Totaal;Bedrijventerrein Het Laar;1e halfjaar 2024;Bedrijventerrein Het Laar               ;Wijk     ;WK085534;1.0;;
3039;Totaal;De Blaak;1e halfjaar 2024;De Blaak                                ;Wijk     ;WK085535;1.0;215.0;37.0
3040;Totaal;Zorgvlied;1e halfjaar 2024;Zorgvlied                               ;Wijk     ;WK085536;1.0;260.0;62.0
3041;Totaal;De Reit;1e halfjaar 2024;De Reit                                 ;Wijk     ;WK085537;1.0;530.0;78.0
3042;Totaal;Het Zand;1e halfjaar 2024;Het Zand                                ;Wijk     ;WK085538;1.0;1360.0;106.0
3043;Totaal;Wandelbos Noord;1e halfjaar 2024;Wandelbos Noord                         ;Wijk     ;WK085539;1.0;645.0;107.0
3044;Totaal;Wandelbos Zuid;1e halfjaar 2024;Wandelbos Zuid                          ;Wijk     ;WK085540;1.0;240.0;106.0
3045;Totaal;De Oude Warande;1e halfjaar 2024;De Oude Warande                         ;Wijk     ;WK085541;1.0;;
3046;Totaal;Stokhasselt;1e halfjaar 2024;Stokhasselt                             ;Wijk     ;WK085542;1.0;590.0;83.0
3047;Totaal;Heikant;1e halfjaar 2024;Heikant                                 ;Wijk     ;WK085543;1.0;1410.0;118.0
3048;Totaal;Quirijnstok;1e halfjaar 2024;Quirijnstok                             ;Wijk     ;WK085544;1.0;285.0;59.0
3049;Totaal;Ind.terrein Loven;1e halfjaar 2024;Ind.terrein Loven                       ;Wijk     ;WK085545;1.0;20.0;40.0
3050;Totaal;Bosscheweg;1e halfjaar 2024;Bosscheweg                              ;Wijk     ;WK085546;1.0;;
3051;Totaal;Gesworen Hoek;1e halfjaar 2024;Gesworen Hoek                           ;Wijk     ;WK085547;1.0;275.0;70.0
3052;Totaal;Huibeven;1e halfjaar 2024;Huibeven                                ;Wijk     ;WK085548;1.0;260.0;53.0
3053;Totaal;Campenhoef;1e halfjaar 2024;Campenhoef                              ;Wijk     ;WK085549;1.0;195.0;74.0
3054;Totaal;Heyhoef;1e halfjaar 2024;Heyhoef                                 ;Wijk     ;WK085550;1.0;140.0;441.0
3055;Totaal;Heerevelden;1e halfjaar 2024;Heerevelden                             ;Wijk     ;WK085551;1.0;75.0;33.0
3056;Totaal;Dongewijk;1e halfjaar 2024;Dongewijk                               ;Wijk     ;WK085552;1.0;125.0;61.0
3057;Totaal;Tuindorp De Kievit;1e halfjaar 2024;Tuindorp De Kievit                      ;Wijk     ;WK085553;1.0;190.0;36.0
3058;Totaal;Leeuwerik;1e halfjaar 2024;Leeuwerik                               ;Wijk     ;WK085554;1.0;165.0;29.0
3059;Totaal;Dalem Noord;1e halfjaar 2024;Dalem Noord                             ;Wijk     ;WK085555;1.0;120.0;31.0
3060;Totaal;Dalem Zuid;1e halfjaar 2024;Dalem Zuid                              ;Wijk     ;WK085556;1.0;155.0;37.0
3061;Totaal;Koolhoven;1e halfjaar 2024;Koolhoven                               ;Wijk     ;WK085557;1.0;135.0;24.0
3062;Totaal;Witbrant;1e halfjaar 2024;Witbrant                                ;Wijk     ;WK085558;1.0;200.0;70.0
3063;Totaal;Bedrijventerrein Kraaiven;1e halfjaar 2024;Bedrijventerrein Kraaiven               ;Wijk     ;WK085559;1.0;;
3064;Totaal;Bedrijventerrein Vossenberg;1e halfjaar 2024;Bedrijventerrein Vossenberg             ;Wijk     ;WK085560;1.0;;
3065;Totaal;De Katsbogten;1e halfjaar 2024;De Katsbogten                           ;Wijk     ;WK085561;1.0;;
3066;Totaal;Buitengebied Tilburg Zuid-Oost;1e halfjaar 2024;Buitengebied Tilburg Zuid-Oost          ;Wijk     ;WK085562;1.0;;
3067;Totaal;Buitengebied Tilburg Zuid-West;1e halfjaar 2024;Buitengebied Tilburg Zuid-West          ;Wijk     ;WK085563;1.0;205.0;237.0
3068;Totaal;Buitengebied Tilburg Noord-Oost;1e halfjaar 2024;Buitengebied Tilburg Noord-Oost         ;Wijk     ;WK085564;1.0;;
3069;Totaal;Buitengebied Tilburg Noord-West;1e halfjaar 2024;Buitengebied Tilburg Noord-West         ;Wijk     ;WK085565;1.0;;
3070;Totaal;Berkel-Enschot;1e halfjaar 2024;Berkel-Enschot                          ;Wijk     ;WK085566;1.0;680.0;47.0
3071;Totaal;Udenhout;1e halfjaar 2024;Udenhout                                ;Wijk     ;WK085567;1.0;695.0;80.0
3072;Totaal;Biezenmortel;1e halfjaar 2024;Biezenmortel                            ;Wijk     ;WK085568;1.0;45.0;30.0
3073;Totaal;Tubbergen;1e halfjaar 2024;Tubbergen                               ;Gemeente ;GM0183  ;1.0;1420.0;66.0
3074;Totaal;Wijk 00 Tubbergen;1e halfjaar 2024;Wijk 00 Tubbergen                       ;Wijk     ;WK018300;3.0;580.0;99.0
3075;Totaal;Wijk 01 Albergen;1e halfjaar 2024;Wijk 01 Albergen                        ;Wijk     ;WK018301;3.0;180.0;51.0
3076;Totaal;Wijk 02 Harbrinkhoek;1e halfjaar 2024;Wijk 02 Harbrinkhoek                    ;Wijk     ;WK018302;3.0;80.0;50.0
3077;Totaal;Wijk 03 Geesteren;1e halfjaar 2024;Wijk 03 Geesteren                       ;Wijk     ;WK018303;3.0;250.0;58.0
3078;Totaal;Wijk 04 Langeveen;1e halfjaar 2024;Wijk 04 Langeveen                       ;Wijk     ;WK018304;3.0;85.0;64.0
3079;Totaal;Wijk 05 Vasse;1e halfjaar 2024;Wijk 05 Vasse                           ;Wijk     ;WK018305;3.0;50.0;49.0
3080;Totaal;Wijk 06 Reutum;1e halfjaar 2024;Wijk 06 Reutum                          ;Wijk     ;WK018306;3.0;60.0;45.0
3081;Totaal;Wijk 07 Fleringen;1e halfjaar 2024;Wijk 07 Fleringen                       ;Wijk     ;WK018307;3.0;30.0;34.0
3082;Totaal;Wijk Mariaparochie;1e halfjaar 2024;Wijk Mariaparochie                      ;Wijk     ;WK018308;3.0;15.0;53.0
3083;Totaal;Wijk Manderveen;1e halfjaar 2024;Wijk Manderveen                         ;Wijk     ;WK018309;3.0;45.0;69.0
3084;Totaal;Wijk Mander;1e halfjaar 2024;Wijk Mander                             ;Wijk     ;WK018310;3.0;15.0;34.0
3085;Totaal;Wijk Hezingen;1e halfjaar 2024;Wijk Hezingen                           ;Wijk     ;WK018311;3.0;15.0;60.0
3086;Totaal;Wijk Haarle;1e halfjaar 2024;Wijk Haarle                             ;Wijk     ;WK018312;3.0;15.0;110.0
3087;Totaal;Twenterand;1e halfjaar 2024;Twenterand                              ;Gemeente ;GM1700  ;1.0;2375.0;70.0
3088;Totaal;Vriezenveen (kern);1e halfjaar 2024;Vriezenveen (kern)                      ;Wijk     ;WK170001;1.0;895.0;70.0
3089;Totaal;Westerhaar-Vriezenveensewijk;1e halfjaar 2024;Westerhaar-Vriezenveensewijk            ;Wijk     ;WK170002;1.0;410.0;88.0
3090;Totaal;Den Ham;1e halfjaar 2024;Den Ham                                 ;Wijk     ;WK170003;1.0;345.0;57.0
3091;Totaal;Vroomshoop;1e halfjaar 2024;Vroomshoop                              ;Wijk     ;WK170004;1.0;665.0;70.0
3092;Totaal;Buitengebied Vriezenveen Noord;1e halfjaar 2024;Buitengebied Vriezenveen Noord          ;Wijk     ;WK170005;1.0;30.0;36.0
3093;Totaal;Buitengebied Vriezenveen Zuid;1e halfjaar 2024;Buitengebied Vriezenveen Zuid           ;Wijk     ;WK170006;1.0;10.0;42.0
3094;Totaal;Tynaarlo;1e halfjaar 2024;Tynaarlo                                ;Gemeente ;GM1730  ;1.0;1695.0;49.0
3095;Totaal;Wijk 00 Zuidlaren;1e halfjaar 2024;Wijk 00 Zuidlaren                       ;Wijk     ;WK173000;1.0;440.0;59.0
3096;Totaal;Wijk 01 De Groeve;1e halfjaar 2024;Wijk 01 De Groeve                       ;Wijk     ;WK173001;1.0;15.0;37.0
3097;Totaal;Wijk 02 Zuidlaarderveen;1e halfjaar 2024;Wijk 02 Zuidlaarderveen                 ;Wijk     ;WK173002;1.0;;
3098;Totaal;Wijk 03 Midlaren;1e halfjaar 2024;Wijk 03 Midlaren                        ;Wijk     ;WK173003;1.0;10.0;26.0
3099;Totaal;Wijk 04 Westlaren;1e halfjaar 2024;Wijk 04 Westlaren                       ;Wijk     ;WK173004;1.0;140.0;62.0
3100;Totaal;Wijk 05 Schuilingsoord;1e halfjaar 2024;Wijk 05 Schuilingsoord                  ;Wijk     ;WK173005;1.0;15.0;34.0
3101;Totaal;Wijk 06 Paterswolde;1e halfjaar 2024;Wijk 06 Paterswolde                     ;Wijk     ;WK173006;1.0;145.0;37.0
3102;Totaal;Wijk 07 Eelde;1e halfjaar 2024;Wijk 07 Eelde                           ;Wijk     ;WK173007;1.0;415.0;59.0
3103;Totaal;Wijk 08 Eelderwolde;1e halfjaar 2024;Wijk 08 Eelderwolde                     ;Wijk     ;WK173008;1.0;20.0;7.0
3104;Totaal;Wijk 09 Vries;1e halfjaar 2024;Wijk 09 Vries                           ;Wijk     ;WK173009;1.0;345.0;82.0
3105;Totaal;Wijk 10 Donderen;1e halfjaar 2024;Wijk 10 Donderen                        ;Wijk     ;WK173010;1.0;15.0;29.0
3106;Totaal;Wijk 11 Bunne;1e halfjaar 2024;Wijk 11 Bunne                           ;Wijk     ;WK173011;1.0;10.0;24.0
3107;Totaal;Wijk 12 Yde;1e halfjaar 2024;Wijk 12 Yde                             ;Wijk     ;WK173012;1.0;40.0;36.0
3108;Totaal;Wijk 13 Tynaarlo;1e halfjaar 2024;Wijk 13 Tynaarlo                        ;Wijk     ;WK173013;1.0;60.0;30.0
3109;Totaal;Wijk 14 Zeegse;1e halfjaar 2024;Wijk 14 Zeegse                          ;Wijk     ;WK173014;1.0;15.0;22.0
3110;Totaal;Wijk 15 Zeijen;1e halfjaar 2024;Wijk 15 Zeijen                          ;Wijk     ;WK173015;1.0;25.0;35.0
3111;Totaal;Tytsjerksteradiel;1e halfjaar 2024;Tytsjerksteradiel                       ;Gemeente ;GM0737  ;1.0;1635.0;50.0
3112;Totaal;Wijk 00 Burgum;1e halfjaar 2024;Wijk 00 Burgum                          ;Wijk     ;WK073700;1.0;675.0;67.0
3113;Totaal;Wijk 01 Aldtsjerk;1e halfjaar 2024;Wijk 01 Aldtsjerk                       ;Wijk     ;WK073701;1.0;165.0;54.0
3114;Totaal;Wijk 02 Mûnein;1e halfjaar 2024;Wijk 02 Munein                          ;Wijk     ;WK073702;1.0;165.0;57.0
3115;Totaal;Wijk 03 Ryptsjerk;1e halfjaar 2024;Wijk 03 Ryptsjerk                       ;Wijk     ;WK073703;1.0;30.0;42.0
3116;Totaal;Wijk 04 Tytsjerk;1e halfjaar 2024;Wijk 04 Tytsjerk                        ;Wijk     ;WK073704;1.0;75.0;32.0
3117;Totaal;Wijk 05 Earnewâld;1e halfjaar 2024;Wijk 05 Earnewald                       ;Wijk     ;WK073705;1.0;75.0;33.0
3118;Totaal;Wijk 06 Sumar;1e halfjaar 2024;Wijk 06 Sumar                           ;Wijk     ;WK073706;1.0;55.0;40.0
3119;Totaal;Wijk 07 Eastermar;1e halfjaar 2024;Wijk 07 Eastermar                       ;Wijk     ;WK073707;1.0;75.0;31.0
3120;Totaal;Wijk 08 Noordburgum;1e halfjaar 2024;Wijk 08 Noordburgum                     ;Wijk     ;WK073708;1.0;65.0;29.0
3121;Totaal;Wijk 09 Hurdegaryp;1e halfjaar 2024;Wijk 09 Hurdegaryp                      ;Wijk     ;WK073709;1.0;270.0;53.0
3122;Totaal;Uitgeest;1e halfjaar 2024;Uitgeest                                ;Gemeente ;GM0450  ;1.0;560.0;42.0
3123;Totaal;Wijk 00 Uitgeest;1e halfjaar 2024;Wijk 00 Uitgeest                        ;Wijk     ;WK045000;1.0;575.0;43.0
3124;Totaal;Uithoorn;1e halfjaar 2024;Uithoorn                                ;Gemeente ;GM0451  ;1.0;1830.0;58.0
3125;Totaal;Wijk 15 Dorpscentrum;1e halfjaar 2024;Wijk 15 Dorpscentrum                    ;Wijk     ;WK045115;1.0;60.0;40.0
3126;Totaal;Wijk 25 Thamerdal;1e halfjaar 2024;Wijk 25 Thamerdal                       ;Wijk     ;WK045125;1.0;315.0;95.0
3127;Totaal;Wijk 35 Zijdelwaard;1e halfjaar 2024;Wijk 35 Zijdelwaard                     ;Wijk     ;WK045135;1.0;675.0;89.0
3128;Totaal;Wijk 45 Legmeer;1e halfjaar 2024;Wijk 45 Legmeer                         ;Wijk     ;WK045145;1.0;320.0;37.0
3129;Totaal;Wijk 50 Langs de Vuurlinie;1e halfjaar 2024;Wijk 50 Langs de Vuurlinie              ;Wijk     ;WK045150;1.0;10.0;21.0
3130;Totaal;Wijk 55 Veilinggebied;1e halfjaar 2024;Wijk 55 Veilinggebied                   ;Wijk     ;WK045155;1.0;;
3131;Totaal;Wijk 65 Meerwijk;1e halfjaar 2024;Wijk 65 Meerwijk                        ;Wijk     ;WK045165;1.0;260.0;46.0
3132;Totaal;Wijk 75 Bedrijventerrein;1e halfjaar 2024;Wijk 75 Bedrijventerrein                ;Wijk     ;WK045175;1.0;10.0;35.0
3133;Totaal;Wijk 85 De Kwakel;1e halfjaar 2024;Wijk 85 De Kwakel                       ;Wijk     ;WK045185;1.0;160.0;42.0
3134;Totaal;Wijk 90 Glastuinbouwgebied;1e halfjaar 2024;Wijk 90 Glastuinbouwgebied              ;Wijk     ;WK045190;1.0;;
3135;Totaal;Wijk 95 Veenweidegebied;1e halfjaar 2024;Wijk 95 Veenweidegebied                 ;Wijk     ;WK045195;1.0;10.0;73.0
3136;Totaal;Urk;1e halfjaar 2024;Urk                                     ;Gemeente ;GM0184  ;1.0;770.0;35.0
3137;Totaal;Wijk 00 Urk;1e halfjaar 2024;Wijk 00 Urk                             ;Wijk     ;WK018400;1.0;755.0;34.0
3138;Totaal;Utrecht;1e halfjaar 2024;Utrecht                                 ;Gemeente ;GM0344  ;1.0;18435.0;49.0
3139;Totaal;Wijk 01 West;1e halfjaar 2024;Wijk 01 West                            ;Wijk     ;WK034401;1.0;1100.0;37.0
3140;Totaal;Wijk 02 Noordwest;1e halfjaar 2024;Wijk 02 Noordwest                       ;Wijk     ;WK034402;1.0;2520.0;56.0
3141;Totaal;Wijk 03 Overvecht;1e halfjaar 2024;Wijk 03 Overvecht                       ;Wijk     ;WK034403;1.0;3325.0;94.0
3142;Totaal;Wijk 04 Noordoost;1e halfjaar 2024;Wijk 04 Noordoost                       ;Wijk     ;WK034404;1.0;1195.0;29.0
3143;Totaal;Wijk 05 Oost;1e halfjaar 2024;Wijk 05 Oost                            ;Wijk     ;WK034405;1.0;1090.0;33.0
3144;Totaal;Wijk 06 Binnenstad;1e halfjaar 2024;Wijk 06 Binnenstad                      ;Wijk     ;WK034406;1.0;725.0;36.0
3145;Totaal;Wijk 07 Zuid;1e halfjaar 2024;Wijk 07 Zuid                            ;Wijk     ;WK034407;1.0;1670.0;59.0
3146;Totaal;Wijk 08 Zuidwest;1e halfjaar 2024;Wijk 08 Zuidwest                        ;Wijk     ;WK034408;1.0;2190.0;54.0
3147;Totaal;Wijk 09 Leidsche Rijn;1e halfjaar 2024;Wijk 09 Leidsche Rijn                   ;Wijk     ;WK034409;1.0;1685.0;34.0
3148;Totaal;Wijk 10 Vleuten-De Meern;1e halfjaar 2024;Wijk 10 Vleuten-De Meern                ;Wijk     ;WK034410;1.0;2155.0;42.0
3149;Totaal;Utrechtse Heuvelrug;1e halfjaar 2024;Utrechtse Heuvelrug                     ;Gemeente ;GM1581  ;1.0;3155.0;62.0
3150;Totaal;Doorn;1e halfjaar 2024;Doorn                                   ;Wijk     ;WK158100;1.0;870.0;81.0
3151;Totaal;Driebergen;1e halfjaar 2024;Driebergen                              ;Wijk     ;WK158101;1.0;1235.0;65.0
3152;Totaal;Leersum;1e halfjaar 2024;Leersum                                 ;Wijk     ;WK158102;1.0;445.0;57.0
3153;Totaal;Amerongen;1e halfjaar 2024;Amerongen                               ;Wijk     ;WK158103;1.0;365.0;53.0
3154;Totaal;Maarn;1e halfjaar 2024;Maarn                                   ;Wijk     ;WK158104;1.0;250.0;41.0
3155;Totaal;Vaals;1e halfjaar 2024;Vaals                                   ;Gemeente ;GM0981  ;1.0;385.0;38.0
3156;Totaal;Wijk 00 Vijlen-Lemiers;1e halfjaar 2024;Wijk 00 Vijlen-Lemiers                  ;Wijk     ;WK098100;1.0;65.0;26.0
3157;Totaal;Wijk 01 Vaals;1e halfjaar 2024;Wijk 01 Vaals                           ;Wijk     ;WK098101;1.0;330.0;44.0
3158;Totaal;Valkenburg aan de Geul;1e halfjaar 2024;Valkenburg aan de Geul                  ;Gemeente ;GM0994  ;1.0;1465.0;89.0
3159;Totaal;Wijk 00: Valkenburg;1e halfjaar 2024;Wijk 00: Valkenburg                     ;Wijk     ;WK099400;1.0;845.0;110.0
3160;Totaal;Wijk 01: Houthem - Sint Gerlach;1e halfjaar 2024;Wijk 01: Houthem - Sint Gerlach         ;Wijk     ;WK099401;1.0;165.0;104.0
3161;Totaal;Wijk 02: Schin op Geul - Oud-Valkenburg;1e halfjaar 2024;Wijk 02: Schin op Geul - Oud-Valkenburg ;Wijk     ;WK099402;1.0;80.0;56.0
3162;Totaal;Wijk 03: Sibbe - IJzeren;1e halfjaar 2024;Wijk 03: Sibbe - IJzeren                ;Wijk     ;WK099403;1.0;80.0;61.0
3163;Totaal;Wijk 04: Berg en Terblijt - Vilt;1e halfjaar 2024;Wijk 04: Berg en Terblijt - Vilt        ;Wijk     ;WK099404;1.0;280.0;66.0
3164;Totaal;Wijk 05: Walem;1e halfjaar 2024;Wijk 05: Walem                          ;Wijk     ;WK099405;1.0;10.0;53.0
3165;Totaal;Valkenswaard;1e halfjaar 2024;Valkenswaard                            ;Gemeente ;GM0858  ;1.0;2300.0;73.0
3166;Totaal;Wijk 00 Valkenswaard;1e halfjaar 2024;Wijk 00 Valkenswaard                    ;Wijk     ;WK085800;1.0;1795.0;86.0
3167;Totaal;Wijk 01 Kloosterakkers en Dommelen;1e halfjaar 2024;Wijk 01 Kloosterakkers en Dommelen      ;Wijk     ;WK085801;1.0;450.0;47.0
3168;Totaal;Wijk 02 Borkel en Schaft;1e halfjaar 2024;Wijk 02 Borkel en Schaft                ;Wijk     ;WK085802;1.0;50.0;42.0
3169;Totaal;Veendam;1e halfjaar 2024;Veendam                                 ;Gemeente ;GM0047  ;1.0;2200.0;80.0
3170;Totaal;Wijk 00 Veendam-kern;1e halfjaar 2024;Wijk 00 Veendam-kern                    ;Wijk     ;WK004700;1.0;1850.0;93.0
3171;Totaal;Wijk 01 Veendam-buitengebied;1e halfjaar 2024;Wijk 01 Veendam-buitengebied            ;Wijk     ;WK004701;1.0;105.0;51.0
3172;Totaal;Wijk 02 Wildervank;1e halfjaar 2024;Wijk 02 Wildervank                      ;Wijk     ;WK004702;1.0;320.0;59.0
3173;Totaal;Veenendaal;1e halfjaar 2024;Veenendaal                              ;Gemeente ;GM0345  ;1.0;4500.0;65.0
3174;Totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK034500;1.0;640.0;111.0
3175;Totaal;Noordoost;1e halfjaar 2024;Noordoost                               ;Wijk     ;WK034501;1.0;940.0;54.0
3176;Totaal;Zuidoost;1e halfjaar 2024;Zuidoost                                ;Wijk     ;WK034502;1.0;1190.0;83.0
3177;Totaal;Zuidwest;1e halfjaar 2024;Zuidwest                                ;Wijk     ;WK034503;1.0;505.0;70.0
3178;Totaal;Noordwest;1e halfjaar 2024;Noordwest                               ;Wijk     ;WK034504;1.0;595.0;62.0
3179;Totaal;West;1e halfjaar 2024;West                                    ;Wijk     ;WK034505;1.0;710.0;47.0
3180;Totaal;Veere;1e halfjaar 2024;Veere                                   ;Gemeente ;GM0717  ;1.0;880.0;40.0
3181;Totaal;Wijk 00 Veere;1e halfjaar 2024;Wijk 00 Veere                           ;Wijk     ;WK071700;1.0;60.0;35.0
3182;Totaal;Wijk 01 Gapinge;1e halfjaar 2024;Wijk 01 Gapinge                         ;Wijk     ;WK071701;1.0;15.0;25.0
3183;Totaal;Wijk 02 Vrouwenpolder;1e halfjaar 2024;Wijk 02 Vrouwenpolder                   ;Wijk     ;WK071702;1.0;45.0;44.0
3184;Totaal;Wijk 03 Serooskerke;1e halfjaar 2024;Wijk 03 Serooskerke                     ;Wijk     ;WK071703;1.0;80.0;43.0
3185;Totaal;Wijk 04 Domburg;1e halfjaar 2024;Wijk 04 Domburg                         ;Wijk     ;WK071704;1.0;75.0;42.0
3186;Totaal;Wijk 05 Oostkapelle;1e halfjaar 2024;Wijk 05 Oostkapelle                     ;Wijk     ;WK071705;1.0;105.0;46.0
3187;Totaal;Wijk 06 Aagtekerke;1e halfjaar 2024;Wijk 06 Aagtekerke                      ;Wijk     ;WK071706;1.0;55.0;39.0
3188;Totaal;Wijk 07 Grijpskerke;1e halfjaar 2024;Wijk 07 Grijpskerke                     ;Wijk     ;WK071707;1.0;50.0;35.0
3189;Totaal;Wijk 08 Meliskerke;1e halfjaar 2024;Wijk 08 Meliskerke                      ;Wijk     ;WK071708;1.0;40.0;28.0
3190;Totaal;Wijk 09 Koudekerke;1e halfjaar 2024;Wijk 09 Koudekerke                      ;Wijk     ;WK071709;1.0;150.0;44.0
3191;Totaal;Wijk 10 Biggekerke;1e halfjaar 2024;Wijk 10 Biggekerke                      ;Wijk     ;WK071710;1.0;30.0;34.0
3192;Totaal;Wijk 11 Zoutelande;1e halfjaar 2024;Wijk 11 Zoutelande                      ;Wijk     ;WK071711;1.0;70.0;42.0
3193;Totaal;Wijk 12 Westkapelle;1e halfjaar 2024;Wijk 12 Westkapelle                     ;Wijk     ;WK071712;1.0;120.0;46.0
3194;Totaal;Veldhoven;1e halfjaar 2024;Veldhoven                               ;Gemeente ;GM0861  ;1.0;3555.0;76.0
3195;Totaal;Wijk 00 Veldhoven;1e halfjaar 2024;Wijk 00 Veldhoven                       ;Wijk     ;WK086100;1.0;2475.0;88.0
3196;Totaal;Wijk 01 Noordelijk Woongebied;1e halfjaar 2024;Wijk 01 Noordelijk Woongebied           ;Wijk     ;WK086101;1.0;725.0;56.0
3197;Totaal;Wijk 02 Oerle;1e halfjaar 2024;Wijk 02 Oerle                           ;Wijk     ;WK086102;1.0;360.0;61.0
3198;Totaal;Velsen;1e halfjaar 2024;Velsen                                  ;Gemeente ;GM0453  ;1.0;4610.0;67.0
3199;Totaal;Wijk 00 Velsen-Zuid en Driehuis;1e halfjaar 2024;Wijk 00 Velsen-Zuid en Driehuis         ;Wijk     ;WK045300;1.0;360.0;73.0
3200;Totaal;Wijk 01 IJmuiden-Noord;1e halfjaar 2024;Wijk 01 IJmuiden-Noord                  ;Wijk     ;WK045301;1.0;675.0;72.0
3201;Totaal;Wijk 02 IJmuiden-Zuid;1e halfjaar 2024;Wijk 02 IJmuiden-Zuid                   ;Wijk     ;WK045302;1.0;560.0;66.0
3202;Totaal;Wijk 03 IJmuiden-West;1e halfjaar 2024;Wijk 03 IJmuiden-West                   ;Wijk     ;WK045303;1.0;340.0;77.0
3203;Totaal;Wijk 04 Zee- en Duinwijk;1e halfjaar 2024;Wijk 04 Zee- en Duinwijk                ;Wijk     ;WK045304;1.0;995.0;98.0
3204;Totaal;Wijk 05 Velsen-Noord;1e halfjaar 2024;Wijk 05 Velsen-Noord                    ;Wijk     ;WK045305;1.0;340.0;60.0
3205;Totaal;Wijk 06 Santpoort-Noord;1e halfjaar 2024;Wijk 06 Santpoort-Noord                 ;Wijk     ;WK045306;1.0;355.0;49.0
3206;Totaal;Wijk 07 Santpoort-Zuid;1e halfjaar 2024;Wijk 07 Santpoort-Zuid                  ;Wijk     ;WK045307;1.0;150.0;45.0
3207;Totaal;Wijk 08 Velserbroek;1e halfjaar 2024;Wijk 08 Velserbroek                     ;Wijk     ;WK045308;1.0;845.0;56.0
3208;Totaal;Wijk 09 Spaarndammerpolder;1e halfjaar 2024;Wijk 09 Spaarndammerpolder              ;Wijk     ;WK045309;1.0;10.0;24.0
3209;Totaal;Venlo;1e halfjaar 2024;Venlo                                   ;Gemeente ;GM0983  ;1.0;8220.0;79.0
3210;Totaal;Wijk 11 Venlo-Centrum;1e halfjaar 2024;Wijk 11 Venlo-Centrum                   ;Wijk     ;WK098311;1.0;320.0;60.0
3211;Totaal;Wijk 12 Venlo-Zuid;1e halfjaar 2024;Wijk 12 Venlo-Zuid                      ;Wijk     ;WK098312;1.0;815.0;79.0
