ID;ParticipatieEnVertrouwen;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
478;2345;Herkomst: autochtoon;2010 nieuwe methode;14.0;86.0;14.0;86.0
479;2345;Herkomst: autochtoon;2012;;;;
480;2345;Herkomst: westerse allochtoon;2003;;;;
481;2345;Herkomst: westerse allochtoon;2004;;;;
482;2345;Herkomst: westerse allochtoon;2005;;;;
483;2345;Herkomst: westerse allochtoon;2006;;;;
484;2345;Herkomst: westerse allochtoon;2007;;;;
485;2345;Herkomst: westerse allochtoon;2008;;;;
486;2345;Herkomst: westerse allochtoon;2009;;;;
487;2345;Herkomst: westerse allochtoon;2010 oude methode;;;;
488;2345;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
489;2345;Herkomst: westerse allochtoon;2012;;;;
490;2345;Herkomst: niet-westerse allochtoon;2003;;;;
491;2345;Herkomst: niet-westerse allochtoon;2004;;;;
492;2345;Herkomst: niet-westerse allochtoon;2005;;;;
493;2345;Herkomst: niet-westerse allochtoon;2006;;;;
494;2345;Herkomst: niet-westerse allochtoon;2007;;;;
495;2345;Herkomst: niet-westerse allochtoon;2008;;;;
496;2345;Herkomst: niet-westerse allochtoon;2009;;;;
497;2345;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
498;2345;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
499;2345;Herkomst: niet-westerse allochtoon;2012;;;;
500;3456;Totaal persoonskenmerken;2003;12.0;88.0;11.0;89.0
501;3456;Totaal persoonskenmerken;2004;12.0;88.0;12.0;88.0
502;3456;Totaal persoonskenmerken;2005;12.0;88.0;13.0;87.0
503;3456;Totaal persoonskenmerken;2006;9.0;91.0;13.0;87.0
504;3456;Totaal persoonskenmerken;2007;13.0;87.0;12.0;88.0
505;3456;Totaal persoonskenmerken;2008;11.0;89.0;12.0;88.0
506;3456;Totaal persoonskenmerken;2009;8.0;92.0;9.0;91.0
507;3456;Totaal persoonskenmerken;2010 oude methode;10.0;90.0;17.0;83.0
508;3456;Totaal persoonskenmerken;2010 nieuwe methode;15.0;85.0;13.0;87.0
509;3456;Totaal persoonskenmerken;2012;;;;
510;3456;Geslacht: mannen;2003;11.0;89.0;10.0;90.0
511;3456;Geslacht: mannen;2004;10.0;90.0;9.0;91.0
512;3456;Geslacht: mannen;2005;13.0;87.0;17.0;83.0
513;3456;Geslacht: mannen;2006;4.0;96.0;13.0;87.0
514;3456;Geslacht: mannen;2007;13.0;87.0;12.0;88.0
515;3456;Geslacht: mannen;2008;4.0;96.0;4.0;96.0
516;3456;Geslacht: mannen;2009;7.0;93.0;8.0;92.0
517;3456;Geslacht: mannen;2010 oude methode;;;;
518;3456;Geslacht: mannen;2010 nieuwe methode;;;;
519;3456;Geslacht: mannen;2012;;;;
520;3456;Geslacht: vrouwen;2003;13.0;87.0;13.0;87.0
521;3456;Geslacht: vrouwen;2004;14.0;86.0;14.0;86.0
522;3456;Geslacht: vrouwen;2005;11.0;89.0;9.0;91.0
523;3456;Geslacht: vrouwen;2006;14.0;86.0;12.0;88.0
524;3456;Geslacht: vrouwen;2007;13.0;87.0;12.0;88.0
525;3456;Geslacht: vrouwen;2008;16.0;84.0;18.0;82.0
526;3456;Geslacht: vrouwen;2009;9.0;91.0;10.0;90.0
527;3456;Geslacht: vrouwen;2010 oude methode;;;;
528;3456;Geslacht: vrouwen;2010 nieuwe methode;;;;
529;3456;Geslacht: vrouwen;2012;;;;
530;3456;Leeftijd: 18 tot 35 jaar;2003;15.0;85.0;14.0;86.0
531;3456;Leeftijd: 18 tot 35 jaar;2004;9.0;91.0;12.0;88.0
532;3456;Leeftijd: 18 tot 35 jaar;2005;;;;
533;3456;Leeftijd: 18 tot 35 jaar;2006;;;;
534;3456;Leeftijd: 18 tot 35 jaar;2007;;;;
535;3456;Leeftijd: 18 tot 35 jaar;2008;;;;
536;3456;Leeftijd: 18 tot 35 jaar;2009;;;;
537;3456;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
538;3456;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
539;3456;Leeftijd: 18 tot 35 jaar;2012;;;;
540;3456;Leeftijd: 35 tot 50 jaar;2003;11.0;89.0;11.0;89.0
541;3456;Leeftijd: 35 tot 50 jaar;2004;9.0;91.0;12.0;88.0
542;3456;Leeftijd: 35 tot 50 jaar;2005;16.0;84.0;14.0;86.0
543;3456;Leeftijd: 35 tot 50 jaar;2006;;;;
544;3456;Leeftijd: 35 tot 50 jaar;2007;;;;
545;3456;Leeftijd: 35 tot 50 jaar;2008;;;;
546;3456;Leeftijd: 35 tot 50 jaar;2009;;;;
547;3456;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
548;3456;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
549;3456;Leeftijd: 35 tot 50 jaar;2012;;;;
550;3456;Leeftijd: 50 tot 65 jaar;2003;10.0;90.0;12.0;88.0
551;3456;Leeftijd: 50 tot 65 jaar;2004;12.0;88.0;10.0;90.0
552;3456;Leeftijd: 50 tot 65 jaar;2005;11.0;89.0;13.0;87.0
553;3456;Leeftijd: 50 tot 65 jaar;2006;;;;
554;3456;Leeftijd: 50 tot 65 jaar;2007;;;;
555;3456;Leeftijd: 50 tot 65 jaar;2008;;;;
556;3456;Leeftijd: 50 tot 65 jaar;2009;;;;
557;3456;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
558;3456;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
559;3456;Leeftijd: 50 tot 65 jaar;2012;;;;
560;3456;Leeftijd: 65 jaar of ouder;2003;14.0;86.0;9.0;91.0
561;3456;Leeftijd: 65 jaar of ouder;2004;18.0;82.0;14.0;86.0
562;3456;Leeftijd: 65 jaar of ouder;2005;;;;
563;3456;Leeftijd: 65 jaar of ouder;2006;;;;
564;3456;Leeftijd: 65 jaar of ouder;2007;;;;
565;3456;Leeftijd: 65 jaar of ouder;2008;;;;
566;3456;Leeftijd: 65 jaar of ouder;2009;;;;
567;3456;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
568;3456;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
569;3456;Leeftijd: 65 jaar of ouder;2012;;;;
570;3456;Herkomst: autochtoon;2003;9.0;91.0;9.0;91.0
571;3456;Herkomst: autochtoon;2004;10.0;90.0;11.0;89.0
572;3456;Herkomst: autochtoon;2005;6.0;94.0;7.0;93.0
573;3456;Herkomst: autochtoon;2006;6.0;94.0;10.0;90.0
574;3456;Herkomst: autochtoon;2007;10.0;90.0;10.0;90.0
575;3456;Herkomst: autochtoon;2008;11.0;89.0;12.0;88.0
576;3456;Herkomst: autochtoon;2009;8.0;92.0;8.0;92.0
577;3456;Herkomst: autochtoon;2010 oude methode;;;;
578;3456;Herkomst: autochtoon;2010 nieuwe methode;;;;
579;3456;Herkomst: autochtoon;2012;;;;
580;3456;Herkomst: westerse allochtoon;2003;;;;
581;3456;Herkomst: westerse allochtoon;2004;;;;
582;3456;Herkomst: westerse allochtoon;2005;;;;
583;3456;Herkomst: westerse allochtoon;2006;;;;
584;3456;Herkomst: westerse allochtoon;2007;;;;
585;3456;Herkomst: westerse allochtoon;2008;;;;
586;3456;Herkomst: westerse allochtoon;2009;;;;
587;3456;Herkomst: westerse allochtoon;2010 oude methode;;;;
588;3456;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
589;3456;Herkomst: westerse allochtoon;2012;;;;
590;3456;Herkomst: niet-westerse allochtoon;2003;;;;
591;3456;Herkomst: niet-westerse allochtoon;2004;;;;
592;3456;Herkomst: niet-westerse allochtoon;2005;;;;
593;3456;Herkomst: niet-westerse allochtoon;2006;;;;
594;3456;Herkomst: niet-westerse allochtoon;2007;;;;
595;3456;Herkomst: niet-westerse allochtoon;2008;;;;
596;3456;Herkomst: niet-westerse allochtoon;2009;;;;
597;3456;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
598;3456;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
599;3456;Herkomst: niet-westerse allochtoon;2012;;;;
600;4567;Totaal persoonskenmerken;2003;12.0;88.0;12.0;88.0
601;4567;Totaal persoonskenmerken;2004;10.0;90.0;13.0;87.0
602;4567;Totaal persoonskenmerken;2005;12.0;88.0;12.0;88.0
603;4567;Totaal persoonskenmerken;2006;11.0;89.0;13.0;87.0
604;4567;Totaal persoonskenmerken;2007;11.0;89.0;11.0;89.0
605;4567;Totaal persoonskenmerken;2008;12.0;88.0;9.0;91.0
606;4567;Totaal persoonskenmerken;2009;13.0;87.0;13.0;87.0
607;4567;Totaal persoonskenmerken;2010 oude methode;14.0;86.0;13.0;87.0
608;4567;Totaal persoonskenmerken;2010 nieuwe methode;14.0;86.0;10.0;90.0
609;4567;Totaal persoonskenmerken;2012;11.0;89.0;12.0;88.0
610;4567;Geslacht: mannen;2003;10.0;90.0;9.0;91.0
611;4567;Geslacht: mannen;2004;7.0;93.0;12.0;88.0
612;4567;Geslacht: mannen;2005;11.0;89.0;10.0;90.0
613;4567;Geslacht: mannen;2006;10.0;90.0;14.0;86.0
614;4567;Geslacht: mannen;2007;11.0;89.0;12.0;88.0
615;4567;Geslacht: mannen;2008;12.0;88.0;9.0;91.0
616;4567;Geslacht: mannen;2009;10.0;90.0;12.0;88.0
617;4567;Geslacht: mannen;2010 oude methode;11.0;89.0;9.0;91.0
618;4567;Geslacht: mannen;2010 nieuwe methode;10.0;90.0;7.0;93.0
619;4567;Geslacht: mannen;2012;;;;
620;4567;Geslacht: vrouwen;2003;14.0;86.0;13.0;87.0
621;4567;Geslacht: vrouwen;2004;13.0;87.0;14.0;86.0
622;4567;Geslacht: vrouwen;2005;12.0;88.0;13.0;87.0
623;4567;Geslacht: vrouwen;2006;11.0;89.0;12.0;88.0
624;4567;Geslacht: vrouwen;2007;10.0;90.0;10.0;90.0
625;4567;Geslacht: vrouwen;2008;12.0;88.0;10.0;90.0
626;4567;Geslacht: vrouwen;2009;15.0;85.0;13.0;87.0
627;4567;Geslacht: vrouwen;2010 oude methode;17.0;83.0;17.0;83.0
628;4567;Geslacht: vrouwen;2010 nieuwe methode;18.0;82.0;12.0;88.0
629;4567;Geslacht: vrouwen;2012;;;;
630;4567;Leeftijd: 18 tot 35 jaar;2003;8.0;92.0;10.0;90.0
631;4567;Leeftijd: 18 tot 35 jaar;2004;9.0;91.0;11.0;89.0
632;4567;Leeftijd: 18 tot 35 jaar;2005;12.0;88.0;10.0;90.0
633;4567;Leeftijd: 18 tot 35 jaar;2006;5.0;95.0;13.0;87.0
634;4567;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;12.0;88.0
635;4567;Leeftijd: 18 tot 35 jaar;2008;3.0;97.0;7.0;93.0
636;4567;Leeftijd: 18 tot 35 jaar;2009;15.0;85.0;16.0;84.0
637;4567;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
638;4567;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
639;4567;Leeftijd: 18 tot 35 jaar;2012;;;;
640;4567;Leeftijd: 35 tot 50 jaar;2003;11.0;89.0;12.0;88.0
641;4567;Leeftijd: 35 tot 50 jaar;2004;9.0;91.0;14.0;86.0
642;4567;Leeftijd: 35 tot 50 jaar;2005;8.0;92.0;9.0;91.0
643;4567;Leeftijd: 35 tot 50 jaar;2006;7.0;93.0;10.0;90.0
644;4567;Leeftijd: 35 tot 50 jaar;2007;10.0;90.0;10.0;90.0
645;4567;Leeftijd: 35 tot 50 jaar;2008;10.0;90.0;5.0;95.0
646;4567;Leeftijd: 35 tot 50 jaar;2009;12.0;88.0;16.0;84.0
647;4567;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
648;4567;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
649;4567;Leeftijd: 35 tot 50 jaar;2012;;;;
650;4567;Leeftijd: 50 tot 65 jaar;2003;13.0;87.0;11.0;89.0
651;4567;Leeftijd: 50 tot 65 jaar;2004;12.0;88.0;14.0;86.0
652;4567;Leeftijd: 50 tot 65 jaar;2005;15.0;85.0;16.0;84.0
653;4567;Leeftijd: 50 tot 65 jaar;2006;14.0;86.0;15.0;85.0
654;4567;Leeftijd: 50 tot 65 jaar;2007;13.0;87.0;11.0;89.0
655;4567;Leeftijd: 50 tot 65 jaar;2008;17.0;83.0;15.0;85.0
656;4567;Leeftijd: 50 tot 65 jaar;2009;12.0;88.0;8.0;92.0
657;4567;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
658;4567;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;14.0;86.0;11.0;89.0
659;4567;Leeftijd: 50 tot 65 jaar;2012;;;;
660;4567;Leeftijd: 65 jaar of ouder;2003;19.0;81.0;14.0;86.0
661;4567;Leeftijd: 65 jaar of ouder;2004;13.0;87.0;11.0;89.0
662;4567;Leeftijd: 65 jaar of ouder;2005;13.0;87.0;10.0;90.0
663;4567;Leeftijd: 65 jaar of ouder;2006;21.0;79.0;14.0;86.0
664;4567;Leeftijd: 65 jaar of ouder;2007;;;;
665;4567;Leeftijd: 65 jaar of ouder;2008;15.0;85.0;10.0;90.0
666;4567;Leeftijd: 65 jaar of ouder;2009;13.0;87.0;11.0;89.0
667;4567;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
668;4567;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
669;4567;Leeftijd: 65 jaar of ouder;2012;;;;
670;4567;Herkomst: autochtoon;2003;9.0;91.0;10.0;90.0
671;4567;Herkomst: autochtoon;2004;9.0;91.0;11.0;89.0
672;4567;Herkomst: autochtoon;2005;9.0;91.0;10.0;90.0
673;4567;Herkomst: autochtoon;2006;11.0;89.0;13.0;87.0
674;4567;Herkomst: autochtoon;2007;9.0;91.0;9.0;91.0
675;4567;Herkomst: autochtoon;2008;10.0;90.0;9.0;91.0
676;4567;Herkomst: autochtoon;2009;9.0;91.0;9.0;91.0
677;4567;Herkomst: autochtoon;2010 oude methode;9.0;91.0;9.0;91.0
678;4567;Herkomst: autochtoon;2010 nieuwe methode;13.0;87.0;9.0;91.0
679;4567;Herkomst: autochtoon;2012;9.0;91.0;9.0;91.0
680;4567;Herkomst: westerse allochtoon;2003;18.0;82.0;12.0;88.0
681;4567;Herkomst: westerse allochtoon;2004;7.0;93.0;11.0;89.0
682;4567;Herkomst: westerse allochtoon;2005;;;;
683;4567;Herkomst: westerse allochtoon;2006;;;;
684;4567;Herkomst: westerse allochtoon;2007;;;;
685;4567;Herkomst: westerse allochtoon;2008;;;;
686;4567;Herkomst: westerse allochtoon;2009;;;;
687;4567;Herkomst: westerse allochtoon;2010 oude methode;;;;
688;4567;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
689;4567;Herkomst: westerse allochtoon;2012;;;;
690;4567;Herkomst: niet-westerse allochtoon;2003;31.0;69.0;27.0;73.0
691;4567;Herkomst: niet-westerse allochtoon;2004;26.0;74.0;34.0;66.0
692;4567;Herkomst: niet-westerse allochtoon;2005;;;;
693;4567;Herkomst: niet-westerse allochtoon;2006;;;;
694;4567;Herkomst: niet-westerse allochtoon;2007;;;;
695;4567;Herkomst: niet-westerse allochtoon;2008;;;;
696;4567;Herkomst: niet-westerse allochtoon;2009;;;;
697;4567;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
698;4567;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
699;4567;Herkomst: niet-westerse allochtoon;2012;;;;
700;5678;Totaal persoonskenmerken;2003;13.0;87.0;14.0;86.0
701;5678;Totaal persoonskenmerken;2004;13.0;87.0;14.0;86.0
702;5678;Totaal persoonskenmerken;2005;14.0;86.0;15.0;85.0
703;5678;Totaal persoonskenmerken;2006;12.0;88.0;14.0;86.0
704;5678;Totaal persoonskenmerken;2007;13.0;87.0;14.0;86.0
705;5678;Totaal persoonskenmerken;2008;12.0;88.0;12.0;88.0
706;5678;Totaal persoonskenmerken;2009;11.0;89.0;13.0;87.0
707;5678;Totaal persoonskenmerken;2010 oude methode;13.0;87.0;14.0;86.0
708;5678;Totaal persoonskenmerken;2010 nieuwe methode;17.0;83.0;16.0;84.0
709;5678;Totaal persoonskenmerken;2012;18.0;82.0;18.0;82.0
710;5678;Geslacht: mannen;2003;12.0;88.0;13.0;87.0
711;5678;Geslacht: mannen;2004;12.0;88.0;13.0;87.0
712;5678;Geslacht: mannen;2005;13.0;87.0;14.0;86.0
713;5678;Geslacht: mannen;2006;10.0;90.0;13.0;87.0
714;5678;Geslacht: mannen;2007;11.0;89.0;13.0;87.0
715;5678;Geslacht: mannen;2008;12.0;88.0;12.0;88.0
716;5678;Geslacht: mannen;2009;10.0;90.0;12.0;88.0
717;5678;Geslacht: mannen;2010 oude methode;11.0;89.0;13.0;87.0
718;5678;Geslacht: mannen;2010 nieuwe methode;15.0;85.0;15.0;85.0
719;5678;Geslacht: mannen;2012;19.0;81.0;18.0;82.0
720;5678;Geslacht: vrouwen;2003;14.0;86.0;15.0;85.0
721;5678;Geslacht: vrouwen;2004;14.0;86.0;15.0;85.0
722;5678;Geslacht: vrouwen;2005;14.0;86.0;15.0;85.0
723;5678;Geslacht: vrouwen;2006;14.0;86.0;16.0;84.0
724;5678;Geslacht: vrouwen;2007;15.0;85.0;15.0;85.0
725;5678;Geslacht: vrouwen;2008;12.0;88.0;13.0;87.0
726;5678;Geslacht: vrouwen;2009;13.0;87.0;14.0;86.0
727;5678;Geslacht: vrouwen;2010 oude methode;15.0;85.0;15.0;85.0
728;5678;Geslacht: vrouwen;2010 nieuwe methode;18.0;82.0;17.0;83.0
729;5678;Geslacht: vrouwen;2012;17.0;83.0;18.0;82.0
730;5678;Leeftijd: 18 tot 35 jaar;2003;9.0;91.0;12.0;88.0
731;5678;Leeftijd: 18 tot 35 jaar;2004;10.0;90.0;12.0;88.0
732;5678;Leeftijd: 18 tot 35 jaar;2005;11.0;89.0;14.0;86.0
733;5678;Leeftijd: 18 tot 35 jaar;2006;9.0;91.0;13.0;87.0
734;5678;Leeftijd: 18 tot 35 jaar;2007;10.0;90.0;11.0;89.0
735;5678;Leeftijd: 18 tot 35 jaar;2008;8.0;92.0;10.0;90.0
736;5678;Leeftijd: 18 tot 35 jaar;2009;9.0;91.0;10.0;90.0
737;5678;Leeftijd: 18 tot 35 jaar;2010 oude methode;9.0;91.0;12.0;88.0
738;5678;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
739;5678;Leeftijd: 18 tot 35 jaar;2012;13.0;87.0;16.0;84.0
740;5678;Leeftijd: 35 tot 50 jaar;2003;13.0;87.0;15.0;85.0
741;5678;Leeftijd: 35 tot 50 jaar;2004;12.0;88.0;14.0;86.0
742;5678;Leeftijd: 35 tot 50 jaar;2005;12.0;88.0;14.0;86.0
743;5678;Leeftijd: 35 tot 50 jaar;2006;12.0;88.0;15.0;85.0
744;5678;Leeftijd: 35 tot 50 jaar;2007;11.0;89.0;14.0;86.0
745;5678;Leeftijd: 35 tot 50 jaar;2008;13.0;87.0;14.0;86.0
746;5678;Leeftijd: 35 tot 50 jaar;2009;11.0;89.0;14.0;86.0
747;5678;Leeftijd: 35 tot 50 jaar;2010 oude methode;19.0;81.0;15.0;85.0
748;5678;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;16.0;84.0;16.0;84.0
749;5678;Leeftijd: 35 tot 50 jaar;2012;16.0;84.0;17.0;83.0
750;5678;Leeftijd: 50 tot 65 jaar;2003;15.0;85.0;15.0;85.0
751;5678;Leeftijd: 50 tot 65 jaar;2004;15.0;85.0;15.0;85.0
752;5678;Leeftijd: 50 tot 65 jaar;2005;15.0;85.0;16.0;84.0
753;5678;Leeftijd: 50 tot 65 jaar;2006;14.0;86.0;15.0;85.0
754;5678;Leeftijd: 50 tot 65 jaar;2007;16.0;84.0;15.0;85.0
755;5678;Leeftijd: 50 tot 65 jaar;2008;13.0;87.0;13.0;87.0
756;5678;Leeftijd: 50 tot 65 jaar;2009;11.0;89.0;14.0;86.0
757;5678;Leeftijd: 50 tot 65 jaar;2010 oude methode;15.0;85.0;16.0;84.0
758;5678;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;18.0;82.0;18.0;82.0
759;5678;Leeftijd: 50 tot 65 jaar;2012;23.0;77.0;22.0;78.0
760;5678;Leeftijd: 65 jaar of ouder;2003;21.0;79.0;19.0;81.0
761;5678;Leeftijd: 65 jaar of ouder;2004;20.0;80.0;16.0;84.0
762;5678;Leeftijd: 65 jaar of ouder;2005;19.0;81.0;15.0;85.0
763;5678;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;15.0;85.0
764;5678;Leeftijd: 65 jaar of ouder;2007;20.0;80.0;17.0;83.0
765;5678;Leeftijd: 65 jaar of ouder;2008;17.0;83.0;15.0;85.0
766;5678;Leeftijd: 65 jaar of ouder;2009;17.0;83.0;15.0;85.0
767;5678;Leeftijd: 65 jaar of ouder;2010 oude methode;19.0;81.0;15.0;85.0
768;5678;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;22.0;78.0;18.0;82.0
769;5678;Leeftijd: 65 jaar of ouder;2012;20.0;80.0;16.0;84.0
770;5678;Herkomst: autochtoon;2003;12.0;88.0;13.0;87.0
771;5678;Herkomst: autochtoon;2004;12.0;88.0;13.0;87.0
772;5678;Herkomst: autochtoon;2005;12.0;88.0;14.0;86.0
773;5678;Herkomst: autochtoon;2006;11.0;89.0;12.0;88.0
774;5678;Herkomst: autochtoon;2007;12.0;88.0;13.0;87.0
775;5678;Herkomst: autochtoon;2008;11.0;89.0;11.0;89.0
776;5678;Herkomst: autochtoon;2009;10.0;90.0;12.0;88.0
777;5678;Herkomst: autochtoon;2010 oude methode;12.0;88.0;13.0;87.0
778;5678;Herkomst: autochtoon;2010 nieuwe methode;15.0;85.0;15.0;85.0
