ID;HerkomstBestemming;Perioden;Arseen_1;Cadmium_2;Chroom_3;Koper_4;Kwik_5;Lood_6;Nikkel_7;Zink_8;ZwareMetaalequivalenten_9;Fosfor_10;Stikstof_11;Nutrientenequivalenten_12
289;2420a Chemische eindproductenindustrie;2004;137;14;726;366;1;107;516;2022;0.3;62364;1093003;172
290;2420a Chemische eindproductenindustrie;2005;53;6;705;361;1;81;394;1358;0.3;69022;1008657;170
291;2420a Chemische eindproductenindustrie;2006;48;5;731;388;2;59;559;1857;0.3;74014;1498457;224
292;2420a Chemische eindproductenindustrie;2007;58;5;722;361;1;61;493;1145;0.3;40302;1033419;144
293;2420a Chemische eindproductenindustrie;2008;66;2;683;410;1;55;362;1522;0.3;88796;1727447;262
294;25 Rubber- en kunststofverwerkende ind.;1995;0;33;523;440;0;42;215;204;0.3;2979;19247;5
295;25 Rubber- en kunststofverwerkende ind.;1996;0;30;528;323;0;32;225;202;0.3;3907;18707;6
296;25 Rubber- en kunststofverwerkende ind.;1997;4;28;532;245;0;25;231;199;0.3;4527;18348;6
297;25 Rubber- en kunststofverwerkende ind.;1998;1;22;536;168;0;17;238;195;0.2;5146;17988;7
298;25 Rubber- en kunststofverwerkende ind.;1999;2;16;540;90;0;10;244;190;0.1;5765;17628;8
299;25 Rubber- en kunststofverwerkende ind.;2000;1;5;542;51;0;7;248;180;0.1;6075;17448;8
300;25 Rubber- en kunststofverwerkende ind.;2001;0;0;547;45;0;7;250;221;0.0;8581;13093;10
301;25 Rubber- en kunststofverwerkende ind.;2002;0;0;553;38;0;7;252;262;0.0;11086;65502;18
302;25 Rubber- en kunststofverwerkende ind.;2003;0;0;575;32;0;7;260;428;0.1;21109;108984;32
303;25 Rubber- en kunststofverwerkende ind.;2004;0;0;586;26;0;7;264;511;0.1;26120;197747;46
304;25 Rubber- en kunststofverwerkende ind.;2005;0;0;596;19;0;7;266;742;0.1;4299;336127;38
305;25 Rubber- en kunststofverwerkende ind.;2006;0;0;605;39;0;73;277;499;0.1;5617;307487;36
306;25 Rubber- en kunststofverwerkende ind.;2007;0;0;604;25;0;15;274;355;0.0;8657;65106;15
307;25 Rubber- en kunststofverwerkende ind.;2008;0;0;613;19;0;11;274;339;0.0;4875;64890;11
308;27 Basismetaalindustrie;1995;875;110;2693;1660;42;720;2233;14852;3.2;31182;1140496;145
309;27 Basismetaalindustrie;1996;915;111;2507;1680;30;849;1990;13943;2.8;29356;605431;90
310;27 Basismetaalindustrie;1997;941;112;2382;1693;22;935;1829;13034;2.5;28139;522863;80
311;27 Basismetaalindustrie;1998;967;115;2258;1706;14;1021;1667;11216;2.2;26921;625984;90
312;27 Basismetaalindustrie;1999;994;118;2134;1720;7;1108;1505;9398;1.9;25704;663702;92
313;27 Basismetaalindustrie;2000;1007;123;2072;1726;3;1151;1424;5762;1.7;25095;511783;76
314;27 Basismetaalindustrie;2001;754;113;1959;1499;3;1009;1381;5673;1.5;21813;477535;70
315;27 Basismetaalindustrie;2002;451;104;1845;1272;5;867;1338;5584;1.5;19625;474137;67
316;27 Basismetaalindustrie;2003;350;65;1391;1045;6;725;1165;5230;1.2;17436;429417;60
317;27 Basismetaalindustrie;2004;289;46;1164;817;5;583;1078;5053;0.9;16342;442628;61
318;27 Basismetaalindustrie;2005;221;26;1244;590;4;441;1001;2998;0.7;17853;481934;66
319;27 Basismetaalindustrie;2006;190;37;1276;571;5;763;1081;2459;0.7;14838;460111;61
320;27 Basismetaalindustrie;2007;142;54;919;466;3;720;1211;2394;0.7;15197;525069;68
321;27 Basismetaalindustrie;2008;175;87;488;302;4;1357;758;3036;0.9;14317;619229;76
322;28 Metaalproductenindustrie;1995;2;51;10317;3240;10;1424;12764;10352;2.5;24417;667729;91
323;28 Metaalproductenindustrie;1996;0;15;8610;2990;0;1218;10359;9832;1.8;19700;104589;30
324;28 Metaalproductenindustrie;1997;1;6;7473;2823;0;1081;8755;9312;1.6;16555;104589;27
325;28 Metaalproductenindustrie;1998;1;0;6336;2656;0;944;7152;8273;1.5;13411;82802;22
326;28 Metaalproductenindustrie;1999;1;0;5198;2489;0;807;5548;7234;1.3;10267;132127;23
327;28 Metaalproductenindustrie;2000;1;0;4630;2405;0;739;4746;5155;1.2;8694;126161;21
328;28 Metaalproductenindustrie;2001;12;1;3637;2155;0;627;4759;5253;1.1;11666;141383;26
329;28 Metaalproductenindustrie;2002;10;1;2601;1905;0;516;4773;5352;1.0;13647;151532;29
330;28 Metaalproductenindustrie;2003;9;1;2861;1656;0;405;4826;5745;0.9;15628;161680;32
331;28 Metaalproductenindustrie;2004;8;1;3635;1406;0;293;4852;5941;0.8;16619;166754;33
332;28 Metaalproductenindustrie;2005;10;1;3122;1156;1;182;4374;4115;0.7;19761;119237;32
333;28 Metaalproductenindustrie;2006;8;10;4264;1280;0;187;3728;5661;0.8;19685;174463;37
334;28 Metaalproductenindustrie;2007;0;0;3616;1202;0;169;4162;3600;0.7;5697;325957;38
335;28 Metaalproductenindustrie;2008;0;0;3487;383;0;27;4307;4666;0.4;34436;196004;54
336;29 Machine- en apparatenindustrie;1995;0;0;1177;3;0;1;523;31;0.0;0;0;0
337;29 Machine- en apparatenindustrie;1996;0;0;1237;3;0;1;550;32;0.1;0;0;0
338;29 Machine- en apparatenindustrie;1997;0;0;1278;3;0;1;568;33;0.1;0;0;0
339;29 Machine- en apparatenindustrie;1998;0;0;1318;3;0;1;586;35;0.1;0;0;0
340;29 Machine- en apparatenindustrie;1999;0;0;1359;3;0;1;604;36;0.1;0;0;0
341;29 Machine- en apparatenindustrie;2000;0;0;1379;4;0;1;613;39;0.1;0;0;0
342;29 Machine- en apparatenindustrie;2001;0;0;1410;3;0;1;620;70;0.1;0;0;0
343;29 Machine- en apparatenindustrie;2002;0;0;1427;3;0;1;626;101;0.1;0;0;0
344;29 Machine- en apparatenindustrie;2003;0;0;1425;3;0;1;654;225;0.1;0;0;0
345;29 Machine- en apparatenindustrie;2004;0;0;1497;3;0;1;667;287;0.1;0;0;0
346;29 Machine- en apparatenindustrie;2005;0;0;1541;3;0;1;685;32;0.1;0;0;0
347;29 Machine- en apparatenindustrie;2006;0;0;1557;3;0;1;692;34;0.1;0;0;0
348;29 Machine- en apparatenindustrie;2007;0;0;1643;3;0;1;730;32;0.1;0;0;0
349;29 Machine- en apparatenindustrie;2008;0;0;1711;3;0;1;761;31;0.1;0;0;0
350;DL Elektrische en optische apparatenind.;1995;1;5;2617;6064;2;2841;4629;6914;2.6;48460;580498;107
351;DL Elektrische en optische apparatenind.;1996;1;11;2360;4978;2;2620;3615;6467;2.2;43534;598169;103
352;DL Elektrische en optische apparatenind.;1997;9;29;2189;4254;1;2472;2939;6021;2.0;40249;609950;101
353;DL Elektrische en optische apparatenind.;1998;8;19;2018;3530;1;2325;2262;5127;1.6;36965;621731;99
354;DL Elektrische en optische apparatenind.;1999;8;8;1846;2806;0;2177;1586;4234;1.3;33681;633512;97
355;DL Elektrische en optische apparatenind.;2000;8;6;1761;2444;0;2103;1248;2448;1.1;32039;639402;96
356;DL Elektrische en optische apparatenind.;2001;15;13;1763;2469;0;1794;1291;2667;1.1;28291;836560;112
357;DL Elektrische en optische apparatenind.;2002;11;19;1765;2494;0;1486;1334;2886;1.2;25792;967999;123
358;DL Elektrische en optische apparatenind.;2003;9;10;1773;2519;0;1177;1507;3761;1.1;23293;1099437;133
359;DL Elektrische en optische apparatenind.;2004;11;12;1777;2544;0;868;1593;4199;1.2;22044;1165157;139
360;DL Elektrische en optische apparatenind.;2005;4;9;1593;2569;0;560;1071;806;1.0;16158;1504361;167
361;DL Elektrische en optische apparatenind.;2006;5;12;1699;886;0;408;1615;1194;0.5;65986;713674;137
362;DL Elektrische en optische apparatenind.;2007;5;6;1615;1841;0;117;1133;587;0.7;113828;76645;121
363;DL Elektrische en optische apparatenind.;2008;3;14;1723;478;0;31;703;281;0.3;99650;3612;100
364;DM Transportmiddelenindustrie;1995;0;16;920;7788;0;127;634;580;2.7;3089;33376;6
365;DM Transportmiddelenindustrie;1996;0;15;916;7587;0;117;645;613;2.7;3586;34603;7
366;DM Transportmiddelenindustrie;1997;0;13;914;7625;0;110;653;647;2.7;3917;35421;7
367;DM Transportmiddelenindustrie;1998;0;10;911;7622;2;103;661;714;2.7;4248;36239;8
368;DM Transportmiddelenindustrie;1999;0;7;908;7594;0;96;669;781;2.6;4579;37057;8
369;DM Transportmiddelenindustrie;2000;0;0;907;7593;0;93;673;916;2.6;4745;37466;8
370;DM Transportmiddelenindustrie;2001;0;0;907;7608;0;84;689;926;2.6;3574;40135;8
371;DM Transportmiddelenindustrie;2002;0;0;908;7605;0;75;705;935;2.6;2793;41914;7
372;DM Transportmiddelenindustrie;2003;0;1;909;7645;0;67;770;975;2.6;2012;43693;6
373;DM Transportmiddelenindustrie;2004;0;0;910;7912;0;58;802;994;2.7;1622;44583;6
374;DM Transportmiddelenindustrie;2005;0;0;910;7618;0;49;1024;673;2.6;2229;38941;6
375;DM Transportmiddelenindustrie;2006;0;0;925;7644;0;52;658;779;2.6;1908;42811;6
376;DM Transportmiddelenindustrie;2007;0;0;888;7580;0;52;450;746;2.6;648;25941;3
377;DM Transportmiddelenindustrie;2008;0;0;922;7607;0;20;440;277;2.6;469;32941;4
378;20 Hout-,kurk-,rietwarenind,geen meubels;1995;0;0;295;1;0;1;131;17;0.0;0;0;0
379;20 Hout-,kurk-,rietwarenind,geen meubels;1996;0;0;302;1;0;0;134;16;0.0;0;15;0
380;20 Hout-,kurk-,rietwarenind,geen meubels;1997;0;0;306;1;0;0;136;15;0.0;0;25;0
381;20 Hout-,kurk-,rietwarenind,geen meubels;1998;0;1;310;1;0;0;138;14;0.0;0;35;0
382;20 Hout-,kurk-,rietwarenind,geen meubels;1999;0;0;314;1;0;0;140;12;0.0;0;45;0
383;20 Hout-,kurk-,rietwarenind,geen meubels;2000;0;0;316;1;0;0;141;10;0.0;0;50;0
384;20 Hout-,kurk-,rietwarenind,geen meubels;2001;0;0;316;1;0;0;141;17;0.0;0;31;0
385;20 Hout-,kurk-,rietwarenind,geen meubels;2002;0;0;316;1;0;0;140;24;0.0;0;19;0
386;20 Hout-,kurk-,rietwarenind,geen meubels;2003;0;0;314;1;0;0;140;54;0.0;0;6;0
387;20 Hout-,kurk-,rietwarenind,geen meubels;2004;0;0;313;1;0;0;139;68;0.0;0;0;0
388;20 Hout-,kurk-,rietwarenind,geen meubels;2005;0;0;317;1;0;0;141;6;0.0;0;0;0
389;20 Hout-,kurk-,rietwarenind,geen meubels;2006;0;0;320;0;0;0;142;5;0.0;0;0;0
390;20 Hout-,kurk-,rietwarenind,geen meubels;2007;0;0;326;1;0;0;145;6;0.0;0;0;0
391;20 Hout-,kurk-,rietwarenind,geen meubels;2008;0;0;343;0;0;0;152;5;0.0;0;0;0
392;26 Glas-, aardewerk-, cement-, kalkind.;1995;5;0;514;74;0;56;243;214;0.1;223;28011;3
393;26 Glas-, aardewerk-, cement-, kalkind.;1996;4;0;524;74;0;55;252;225;0.1;272;41558;4
394;26 Glas-, aardewerk-, cement-, kalkind.;1997;6;1;533;74;0;54;258;236;0.1;304;50590;5
395;26 Glas-, aardewerk-, cement-, kalkind.;1998;2;0;553;74;0;53;264;258;0.1;337;59622;6
396;26 Glas-, aardewerk-, cement-, kalkind.;1999;2;0;572;74;0;52;270;280;0.1;369;68654;7
397;26 Glas-, aardewerk-, cement-, kalkind.;2000;2;0;610;74;0;51;273;325;0.1;385;73170;8
398;26 Glas-, aardewerk-, cement-, kalkind.;2001;2;0;601;78;0;52;270;352;0.1;780;70354;8
399;26 Glas-, aardewerk-, cement-, kalkind.;2002;2;1;592;83;0;52;266;379;0.1;1043;68476;8
400;26 Glas-, aardewerk-, cement-, kalkind.;2003;1;1;557;87;0;53;252;487;0.1;1306;66599;8
401;26 Glas-, aardewerk-, cement-, kalkind.;2004;6;2;539;91;0;54;245;541;0.1;1438;65660;8
402;26 Glas-, aardewerk-, cement-, kalkind.;2005;1;1;563;95;0;54;251;446;0.1;2025;69856;9
403;26 Glas-, aardewerk-, cement-, kalkind.;2006;4;1;639;95;0;63;257;475;0.1;3113;70947;10
404;26 Glas-, aardewerk-, cement-, kalkind.;2007;1;0;570;52;0;30;245;223;0.1;1612;73507;9
405;26 Glas-, aardewerk-, cement-, kalkind.;2008;0;0;550;48;0;19;258;329;0.1;1839;71740;9
406;36 Meubelind en overige industrie n.e.g.;1995;0;0;1901;22;0;1;857;67;0.1;1;643;0
407;36 Meubelind en overige industrie n.e.g.;1996;0;0;1926;21;0;2;888;64;0.1;5;895;0
408;36 Meubelind en overige industrie n.e.g.;1997;1;0;1951;20;0;3;909;62;0.1;7;1063;0
409;36 Meubelind en overige industrie n.e.g.;1998;0;0;2000;19;0;4;929;58;0.1;10;1230;0
410;36 Meubelind en overige industrie n.e.g.;1999;0;0;2050;19;0;4;950;53;0.1;13;1398;0
411;36 Meubelind en overige industrie n.e.g.;2000;0;0;2149;18;0;5;960;44;0.1;14;1482;0
412;36 Meubelind en overige industrie n.e.g.;2001;0;0;2185;16;0;4;976;57;0.1;19;1039;0
413;36 Meubelind en overige industrie n.e.g.;2002;0;0;2221;14;0;3;991;71;0.1;22;743;0
414;36 Meubelind en overige industrie n.e.g.;2003;0;0;2365;12;0;2;1054;124;0.1;25;447;0
415;36 Meubelind en overige industrie n.e.g.;2004;0;0;2437;10;0;2;1085;150;0.1;27;300;0
416;36 Meubelind en overige industrie n.e.g.;2005;0;0;2462;8;0;1;1095;25;0.1;27;301;0
417;36 Meubelind en overige industrie n.e.g.;2006;0;0;2488;8;0;1;1106;26;0.1;27;301;0
418;36 Meubelind en overige industrie n.e.g.;2007;0;0;2543;2;0;1;1130;16;0.1;0;0;0
419;36 Meubelind en overige industrie n.e.g.;2008;0;0;2573;2;0;1;1144;16;0.1;0;0;0
420;37 Voorbereiding tot recycling;1995;0;1;34;27;0;38;52;99;0.0;6;4323;0
421;37 Voorbereiding tot recycling;1996;0;1;46;23;0;45;56;95;0.0;11;5849;1
422;37 Voorbereiding tot recycling;1997;0;1;48;20;0;50;59;90;0.0;14;6867;1
423;37 Voorbereiding tot recycling;1998;0;1;48;17;0;54;62;82;0.0;17;7885;1
424;37 Voorbereiding tot recycling;1999;0;1;49;14;0;59;65;74;0.0;20;8902;1
425;37 Voorbereiding tot recycling;2000;0;1;50;13;0;61;67;58;0.0;22;9411;1
426;37 Voorbereiding tot recycling;2001;0;1;50;12;0;51;66;65;0.0;69;11677;1
427;37 Voorbereiding tot recycling;2002;0;2;52;11;0;41;65;71;0.0;100;13187;1
428;37 Voorbereiding tot recycling;2003;0;0;35;9;0;31;61;99;0.0;131;14698;2
429;37 Voorbereiding tot recycling;2004;1;0;57;8;0;21;59;113;0.0;146;15453;2
430;37 Voorbereiding tot recycling;2005;0;0;59;7;0;11;64;30;0.0;66;15227;2
431;37 Voorbereiding tot recycling;2006;0;0;60;6;0;11;64;33;0.0;305;14893;2
432;37 Voorbereiding tot recycling;2007;0;0;51;1;0;0;25;7;0.0;0;409;0
433;37 Voorbereiding tot recycling;2008;0;0;53;4;0;7;25;23;0.0;0;186;0
434;E Openbare voorzieningsbedrijven;1995;2;1;5;108;1;41;4;308;0.1;53;8636;1
435;E Openbare voorzieningsbedrijven;1996;1;0;17;188;1;40;50;323;0.1;800;44797;5
436;E Openbare voorzieningsbedrijven;1997;1;0;25;242;1;39;81;339;0.1;1298;68904;8
437;E Openbare voorzieningsbedrijven;1998;1;0;32;296;1;38;111;370;0.1;1795;93012;11
438;E Openbare voorzieningsbedrijven;1999;1;0;40;349;1;37;142;401;0.2;2293;117119;14
439;E Openbare voorzieningsbedrijven;2000;1;1;44;376;0;37;157;463;0.1;2542;129173;15
440;E Openbare voorzieningsbedrijven;2001;2;0;36;486;0;37;132;439;0.2;2652;244425;27
441;E Openbare voorzieningsbedrijven;2002;2;0;28;595;0;36;108;415;0.2;2725;321259;35
442;E Openbare voorzieningsbedrijven;2003;3;1;21;705;1;36;83;317;0.3;2799;398094;43
443;E Openbare voorzieningsbedrijven;2004;4;1;13;814;1;35;58;268;0.3;2836;436511;46
444;E Openbare voorzieningsbedrijven;2005;4;1;20;924;1;35;73;261;0.4;907;405812;41
445;E Openbare voorzieningsbedrijven;2006;4;2;7;84;1;30;14;281;0.1;3221;94105;13
446;E Openbare voorzieningsbedrijven;2007;2;2;4;89;1;44;9;221;0.1;1144;60621;7
447;E Openbare voorzieningsbedrijven;2008;23;1;3;394;1;35;11;182;0.2;94033;42497;98
448;40 Openbare energievoorzieningbedr.;1995;2;1;5;87;1;33;4;244;0.1;53;8636;1
449;40 Openbare energievoorzieningbedr.;1996;1;0;17;168;1;33;50;262;0.1;800;16177;2
450;40 Openbare energievoorzieningbedr.;1997;1;0;25;222;1;32;81;280;0.1;1298;21204;3
451;40 Openbare energievoorzieningbedr.;1998;1;0;32;276;1;32;111;317;0.1;1795;26232;4
452;40 Openbare energievoorzieningbedr.;1999;1;0;40;330;1;31;142;353;0.1;2293;31259;5
453;40 Openbare energievoorzieningbedr.;2000;1;1;44;357;0;31;157;426;0.1;2542;33773;6
454;40 Openbare energievoorzieningbedr.;2001;1;0;36;465;0;31;132;400;0.2;2652;172822;20
455;40 Openbare energievoorzieningbedr.;2002;2;0;28;573;0;30;108;374;0.2;2725;265522;29
456;40 Openbare energievoorzieningbedr.;2003;3;1;21;681;1;30;83;272;0.3;2799;358221;39
457;40 Openbare energievoorzieningbedr.;2004;4;1;13;789;1;30;58;221;0.3;2836;404571;43
458;40 Openbare energievoorzieningbedr.;2005;4;1;5;897;1;29;34;220;0.3;907;371287;38
459;40 Openbare energievoorzieningbedr.;2006;4;2;7;67;1;25;14;242;0.1;3221;62165;9
460;40 Openbare energievoorzieningbedr.;2007;2;2;4;72;1;39;9;192;0.1;1144;60621;7
461;40 Openbare energievoorzieningbedr.;2008;23;1;3;378;1;30;11;153;0.2;94033;42497;98
462;41 Waterleidingbedrijven;1995;0;0;0;21;0;8;0;64;0.0;0;0;0
463;41 Waterleidingbedrijven;1996;0;0;0;20;0;7;0;61;0.0;0;28620;3
464;41 Waterleidingbedrijven;1997;0;0;0;20;0;7;0;58;0.0;0;47700;5
465;41 Waterleidingbedrijven;1998;0;0;0;20;0;7;0;53;0.0;0;66780;7
466;41 Waterleidingbedrijven;1999;0;0;0;19;0;6;0;48;0.0;0;85860;9
467;41 Waterleidingbedrijven;2000;0;0;0;19;0;6;0;38;0.0;0;95400;10
468;41 Waterleidingbedrijven;2001;0;0;0;21;0;6;0;39;0.0;0;71603;7
469;41 Waterleidingbedrijven;2002;0;0;0;22;0;6;0;40;0.0;0;55738;6
470;41 Waterleidingbedrijven;2003;0;0;0;24;0;6;0;45;0.0;0;39873;4
471;41 Waterleidingbedrijven;2004;0;0;0;26;0;6;0;47;0.0;0;31940;3
472;41 Waterleidingbedrijven;2005;0;0;15;27;0;6;39;40;0.0;0;34525;3
473;41 Waterleidingbedrijven;2006;0;0;0;18;0;5;0;38;0.0;0;31940;3
474;41 Waterleidingbedrijven;2007;0;0;0;16;0;5;0;29;0.0;0;0;0
475;41 Waterleidingbedrijven;2008;0;0;0;16;0;5;0;29;0.0;0;0;0
476;F Bouwnijverheid;1995;1;0;51;1180;0;442;38;3429;0.5;5416;4183;6
477;F Bouwnijverheid;1996;0;0;36;1236;0;442;27;3367;0.5;5416;3518;6
478;F Bouwnijverheid;1997;1;0;26;1332;0;442;20;3305;0.6;5416;3075;6
479;F Bouwnijverheid;1998;0;0;17;1322;0;442;13;3181;0.6;0;2631;0
480;F Bouwnijverheid;1999;0;0;7;1356;0;442;6;3057;0.6;0;2188;0
481;F Bouwnijverheid;2000;0;0;2;1390;0;442;2;2809;0.6;44;1966;0
482;F Bouwnijverheid;2001;0;0;2;1390;0;437;2;3268;0.6;89;1946;0
483;F Bouwnijverheid;2002;0;0;1;1396;1;432;2;3728;0.6;116;1933;0
484;F Bouwnijverheid;2003;0;1;1;1544;0;427;1;5564;0.7;57;1920;0
485;F Bouwnijverheid;2004;0;1;1;1583;0;422;1;6483;0.8;0;1913;0
486;F Bouwnijverheid;2005;0;0;0;1354;0;417;1;2748;0.6;0;1186;0
487;F Bouwnijverheid;2006;0;0;0;1377;0;420;2;2816;0.6;0;0;0
488;F Bouwnijverheid;2007;0;0;0;1351;0;411;1;2468;0.5;0;0;0
489;F Bouwnijverheid;2008;0;0;0;1375;0;413;1;2516;0.6;0;0;0
490;G en H Handel, reparatie en horeca;1995;2;0;21;3299;0;1253;5;9368;1.5;3697;69186;11
491;G en H Handel, reparatie en horeca;1996;2;0;12;3576;0;1232;6;9205;1.6;66811;72401;74
492;G en H Handel, reparatie en horeca;1997;2;0;14;3608;0;1218;6;9043;1.6;108887;77436;117
493;G en H Handel, reparatie en horeca;1998;1;0;16;3611;0;1204;6;8719;1.5;150964;82472;159
494;G en H Handel, reparatie en horeca;1999;1;0;10;3659;0;1190;7;8395;1.5;193040;87508;202
495;G en H Handel, reparatie en horeca;2000;1;0;17;3696;0;1183;7;7746;1.5;214078;94364;224
496;G en H Handel, reparatie en horeca;2001;1;0;12;3730;0;1172;7;8096;1.6;136552;98834;146
497;G en H Handel, reparatie en horeca;2002;1;0;13;3764;0;1160;7;8446;1.6;84868;101113;95
498;G en H Handel, reparatie en horeca;2003;7;1;16;3752;0;1149;7;9844;1.6;33184;104293;44
499;G en H Handel, reparatie en horeca;2004;0;1;15;3590;0;1138;8;10543;1.6;7342;105533;18
500;G en H Handel, reparatie en horeca;2005;1;0;14;3704;0;1127;8;7402;1.5;24052;72489;31
501;G en H Handel, reparatie en horeca;2006;1;0;2;3719;0;1127;8;7299;1.5;3859;4948563;499
502;G en H Handel, reparatie en horeca;2007;0;0;1;3734;0;1125;2;6664;1.5;764;12527;2
503;G en H Handel, reparatie en horeca;2008;0;0;11;3735;0;1112;15;6636;1.5;666;21693;3
504;50 Handel,reparatie auto's, motorfietsen;1995;0;0;1;386;0;134;1;1084;0.2;978;3664;1
505;50 Handel,reparatie auto's, motorfietsen;1996;2;0;1;403;0;136;1;1090;0.2;878;12342;2
506;50 Handel,reparatie auto's, motorfietsen;1997;2;0;1;414;0;137;2;1095;0.2;811;21021;3
507;50 Handel,reparatie auto's, motorfietsen;1998;1;0;2;425;0;139;3;1106;0.2;744;29699;4
508;50 Handel,reparatie auto's, motorfietsen;1999;1;0;2;436;0;141;3;1118;0.2;678;38377;5
509;50 Handel,reparatie auto's, motorfietsen;2000;1;0;2;442;0;141;3;1140;0.2;644;47055;5
510;50 Handel,reparatie auto's, motorfietsen;2001;1;0;2;437;0;138;3;1170;0.2;473;44876;5
511;50 Handel,reparatie auto's, motorfietsen;2002;1;0;1;433;0;134;2;1200;0.2;358;43424;5
512;50 Handel,reparatie auto's, motorfietsen;2003;7;0;1;428;0;130;2;1319;0.2;243;41972;4
513;50 Handel,reparatie auto's, motorfietsen;2004;0;0;0;423;0;126;1;1379;0.2;186;41246;4
514;50 Handel,reparatie auto's, motorfietsen;2005;0;0;0;419;0;123;0;860;0.2;0;32849;3
515;50 Handel,reparatie auto's, motorfietsen;2006;0;0;0;440;0;123;0;869;0.2;0;4939699;494
516;50 Handel,reparatie auto's, motorfietsen;2007;0;0;0;395;0;119;0;723;0.2;0;0;0
517;50 Handel,reparatie auto's, motorfietsen;2008;0;0;0;397;0;118;0;723;0.2;0;0;0
518;51 Groothandel en handelsbemiddeling;1995;2;0;20;1180;0;471;4;3573;0.5;2719;65522;9
519;51 Groothandel en handelsbemiddeling;1996;0;0;10;1220;0;455;4;3496;0.5;65933;60058;72
520;51 Groothandel en handelsbemiddeling;1997;0;0;13;1246;0;445;4;3419;0.5;108076;56416;114
521;51 Groothandel en handelsbemiddeling;1998;0;0;14;1273;0;434;3;3264;0.6;150219;52774;155
522;51 Groothandel en handelsbemiddeling;1999;0;0;8;1299;0;424;3;3110;0.6;192362;49131;197
523;51 Groothandel en handelsbemiddeling;2000;0;0;15;1312;0;418;3;2800;0.5;213434;47310;218
524;51 Groothandel en handelsbemiddeling;2001;0;0;9;1337;0;414;4;3052;0.6;136080;53358;141
525;51 Groothandel en handelsbemiddeling;2002;0;0;9;1369;0;409;5;3304;0.6;84510;57389;90
526;51 Groothandel en handelsbemiddeling;2003;0;0;9;1471;0;405;6;4313;0.7;32941;61421;39
527;51 Groothandel en handelsbemiddeling;2004;0;0;8;1364;0;400;6;4817;0.6;7156;63437;14
528;51 Groothandel en handelsbemiddeling;2005;1;0;8;1282;0;396;7;2695;0.5;24052;38740;28
529;51 Groothandel en handelsbemiddeling;2006;1;0;1;1287;0;396;7;2693;0.5;3859;8840;5
530;51 Groothandel en handelsbemiddeling;2007;0;0;0;1297;0;393;1;2454;0.5;764;12527;2
531;51 Groothandel en handelsbemiddeling;2008;0;0;11;1343;0;402;15;2516;0.5;666;21693;3
532;52 Detailhandel (incl. reparatie);1995;0;0;0;1221;0;457;0;3310;0.5;0;0;0
533;52 Detailhandel (incl. reparatie);1996;0;0;0;1376;0;451;0;3247;0.6;0;0;0
534;52 Detailhandel (incl. reparatie);1997;0;0;0;1372;0;448;0;3184;0.6;0;0;0
535;52 Detailhandel (incl. reparatie);1998;0;0;0;1348;0;444;0;3058;0.6;0;0;0
536;52 Detailhandel (incl. reparatie);1999;0;0;0;1355;0;441;0;2931;0.6;0;0;0
537;52 Detailhandel (incl. reparatie);2000;0;0;0;1368;0;439;0;2679;0.6;0;0;0
538;52 Detailhandel (incl. reparatie);2001;0;0;0;1378;0;438;0;2731;0.6;0;0;0
539;52 Detailhandel (incl. reparatie);2002;0;0;0;1382;0;437;0;2784;0.6;0;0;0
540;52 Detailhandel (incl. reparatie);2003;0;0;3;1322;0;435;0;2993;0.6;0;0;0
541;52 Detailhandel (incl. reparatie);2004;0;0;2;1287;0;434;0;3098;0.6;0;0;0
542;52 Detailhandel (incl. reparatie);2005;0;0;0;1424;0;433;0;2729;0.6;0;0;0
543;52 Detailhandel (incl. reparatie);2006;0;0;0;1432;0;433;0;2680;0.6;0;0;0
544;52 Detailhandel (incl. reparatie);2007;0;0;0;1454;0;436;0;2479;0.6;0;0;0
545;52 Detailhandel (incl. reparatie);2008;0;0;0;1429;0;423;0;2430;0.6;0;0;0
546;55 Horeca;1995;0;0;0;511;0;191;0;1400;0.2;0;0;0
547;55 Horeca;1996;0;0;0;577;0;189;0;1373;0.2;0;0;0
548;55 Horeca;1997;0;0;0;576;0;188;0;1345;0.2;0;0;0
549;55 Horeca;1998;0;0;0;565;0;186;0;1291;0.2;0;0;0
550;55 Horeca;1999;0;0;0;569;0;185;0;1236;0.2;0;0;0
551;55 Horeca;2000;0;0;0;574;0;184;0;1128;0.2;0;0;0
552;55 Horeca;2001;0;0;1;578;0;182;0;1143;0.2;0;600;0
553;55 Horeca;2002;0;0;2;580;0;181;0;1158;0.2;0;300;0
554;55 Horeca;2003;0;0;4;531;0;179;0;1219;0.2;0;900;0
555;55 Horeca;2004;0;0;5;516;0;177;0;1249;0.2;0;850;0
556;55 Horeca;2005;0;0;6;580;0;175;0;1118;0.2;0;900;0
557;55 Horeca;2006;0;0;0;560;0;175;0;1058;0.2;0;24;0
558;55 Horeca;2007;0;0;0;589;0;177;0;1008;0.2;0;0;0
559;55 Horeca;2008;0;0;0;566;0;168;0;967;0.2;0;0;0
560;I Vervoer, opslag en communicatie;1995;1107;5;114;6883;0;8428;59;25625;3.6;1700;77695;9
561;I Vervoer, opslag en communicatie;1996;1123;4;101;8106;0;3172;63;25951;3.8;1863;76385;10
562;I Vervoer, opslag en communicatie;1997;1140;5;93;8213;0;2289;65;25124;3.8;1972;75512;10
563;I Vervoer, opslag en communicatie;1998;1156;5;85;8322;0;1405;68;24209;3.8;2081;74639;10
