ID;Vervoerwijzen;RegioS;Perioden;Reizigerskilometers_1
171;100770;Nederland;2011;43.9
172;100770;Nederland;2012;42.9
173;100770;Nederland;2013;46.2
174;100770;Nederland;2014;45.7
175;100770;Noord-Nederland (LD);2010;6.3
176;100770;Noord-Nederland (LD);2011;5.2
177;100770;Noord-Nederland (LD);2012;4.7
178;100770;Noord-Nederland (LD);2013;5.8
179;100770;Noord-Nederland (LD);2014;5.1
180;100770;Oost-Nederland (LD);2010;11.0
181;100770;Oost-Nederland (LD);2011;9.9
182;100770;Oost-Nederland (LD);2012;8.9
183;100770;Oost-Nederland (LD);2013;9.7
184;100770;Oost-Nederland (LD);2014;10.3
185;100770;West-Nederland (LD);2010;21.3
186;100770;West-Nederland (LD);2011;19.5
187;100770;West-Nederland (LD);2012;20.3
188;100770;West-Nederland (LD);2013;19.5
189;100770;West-Nederland (LD);2014;20.6
190;100770;Zuid-Nederland (LD);2010;10.2
191;100770;Zuid-Nederland (LD);2011;9.3
192;100770;Zuid-Nederland (LD);2012;9.0
193;100770;Zuid-Nederland (LD);2013;11.2
194;100770;Zuid-Nederland (LD);2014;9.6
195;100770;Groningen (PV);2010;2.4
196;100770;Groningen (PV);2011;1.7
197;100770;Groningen (PV);2012;1.5
198;100770;Groningen (PV);2013;2.0
199;100770;Groningen (PV);2014;1.7
200;100770;Friesland (PV);2010;2.2
201;100770;Friesland (PV);2011;1.7
202;100770;Friesland (PV);2012;1.8
203;100770;Friesland (PV);2013;2.1
204;100770;Friesland (PV);2014;1.8
205;100770;Drenthe (PV);2010;1.8
206;100770;Drenthe (PV);2011;1.7
207;100770;Drenthe (PV);2012;1.4
208;100770;Drenthe (PV);2013;1.7
209;100770;Drenthe (PV);2014;1.7
210;100770;Overijssel (PV);2010;3.1
211;100770;Overijssel (PV);2011;2.7
212;100770;Overijssel (PV);2012;2.7
213;100770;Overijssel (PV);2013;3.0
214;100770;Overijssel (PV);2014;3.1
215;100770;Flevoland (PV);2010;1.5
216;100770;Flevoland (PV);2011;1.3
217;100770;Flevoland (PV);2012;1.3
218;100770;Flevoland (PV);2013;1.1
219;100770;Flevoland (PV);2014;1.4
220;100770;Gelderland (PV);2010;6.4
221;100770;Gelderland (PV);2011;5.9
222;100770;Gelderland (PV);2012;4.8
223;100770;Gelderland (PV);2013;5.5
224;100770;Gelderland (PV);2014;5.8
225;100770;Utrecht (PV);2010;3.4
226;100770;Utrecht (PV);2011;3.0
227;100770;Utrecht (PV);2012;3.5
228;100770;Utrecht (PV);2013;3.7
229;100770;Utrecht (PV);2014;3.2
230;100770;Noord-Holland (PV);2010;7.0
231;100770;Noord-Holland (PV);2011;6.9
232;100770;Noord-Holland (PV);2012;6.2
233;100770;Noord-Holland (PV);2013;6.0
234;100770;Noord-Holland (PV);2014;7.2
235;100770;Zuid-Holland (PV);2010;9.7
236;100770;Zuid-Holland (PV);2011;8.4
237;100770;Zuid-Holland (PV);2012;9.4
238;100770;Zuid-Holland (PV);2013;8.4
239;100770;Zuid-Holland (PV);2014;9.2
240;100770;Zeeland (PV);2010;1.3
241;100770;Zeeland (PV);2011;1.1
242;100770;Zeeland (PV);2012;1.2
243;100770;Zeeland (PV);2013;1.2
244;100770;Zeeland (PV);2014;1.0
245;100770;Noord-Brabant (PV);2010;7.3
246;100770;Noord-Brabant (PV);2011;6.9
247;100770;Noord-Brabant (PV);2012;6.7
248;100770;Noord-Brabant (PV);2013;8.0
249;100770;Noord-Brabant (PV);2014;7.2
250;100770;Limburg (PV);2010;2.9
251;100770;Limburg (PV);2011;2.5
252;100770;Limburg (PV);2012;2.3
253;100770;Limburg (PV);2013;3.3
254;100770;Limburg (PV);2014;2.4
255;100740;Nederland;2010;14.6
256;100740;Nederland;2011;16.5
257;100740;Nederland;2012;16.1
258;100740;Nederland;2013;17.7
259;100740;Nederland;2014;16.2
260;100740;Noord-Nederland (LD);2010;1.3
261;100740;Noord-Nederland (LD);2011;1.5
262;100740;Noord-Nederland (LD);2012;1.6
263;100740;Noord-Nederland (LD);2013;1.4
264;100740;Noord-Nederland (LD);2014;1.5
265;100740;Oost-Nederland (LD);2010;3.2
266;100740;Oost-Nederland (LD);2011;3.3
267;100740;Oost-Nederland (LD);2012;3.0
268;100740;Oost-Nederland (LD);2013;3.2
269;100740;Oost-Nederland (LD);2014;4.1
270;100740;West-Nederland (LD);2010;7.6
271;100740;West-Nederland (LD);2011;8.1
272;100740;West-Nederland (LD);2012;8.6
273;100740;West-Nederland (LD);2013;9.9
274;100740;West-Nederland (LD);2014;7.6
275;100740;Zuid-Nederland (LD);2010;2.5
276;100740;Zuid-Nederland (LD);2011;3.6
277;100740;Zuid-Nederland (LD);2012;2.9
278;100740;Zuid-Nederland (LD);2013;3.2
279;100740;Zuid-Nederland (LD);2014;2.9
280;100740;Groningen (PV);2010;0.6
281;100740;Groningen (PV);2011;0.8
282;100740;Groningen (PV);2012;0.8
283;100740;Groningen (PV);2013;0.6
284;100740;Groningen (PV);2014;0.7
285;100740;Friesland (PV);2010;0.4
286;100740;Friesland (PV);2011;0.2
287;100740;Friesland (PV);2012;0.5
288;100740;Friesland (PV);2013;0.4
289;100740;Friesland (PV);2014;0.4
290;100740;Drenthe (PV);2010;0.3
291;100740;Drenthe (PV);2011;0.4
292;100740;Drenthe (PV);2012;0.3
293;100740;Drenthe (PV);2013;0.4
294;100740;Drenthe (PV);2014;0.4
295;100740;Overijssel (PV);2010;0.9
296;100740;Overijssel (PV);2011;1.1
297;100740;Overijssel (PV);2012;0.9
298;100740;Overijssel (PV);2013;0.9
299;100740;Overijssel (PV);2014;1.4
300;100740;Flevoland (PV);2010;0.5
301;100740;Flevoland (PV);2011;0.4
302;100740;Flevoland (PV);2012;0.4
303;100740;Flevoland (PV);2013;0.4
304;100740;Flevoland (PV);2014;0.5
305;100740;Gelderland (PV);2010;1.9
306;100740;Gelderland (PV);2011;1.7
307;100740;Gelderland (PV);2012;1.7
308;100740;Gelderland (PV);2013;1.8
309;100740;Gelderland (PV);2014;2.3
310;100740;Utrecht (PV);2010;1.4
311;100740;Utrecht (PV);2011;1.5
312;100740;Utrecht (PV);2012;1.7
313;100740;Utrecht (PV);2013;1.9
314;100740;Utrecht (PV);2014;1.7
315;100740;Noord-Holland (PV);2010;3.1
316;100740;Noord-Holland (PV);2011;3.0
317;100740;Noord-Holland (PV);2012;3.2
318;100740;Noord-Holland (PV);2013;3.5
319;100740;Noord-Holland (PV);2014;2.7
320;100740;Zuid-Holland (PV);2010;2.9
321;100740;Zuid-Holland (PV);2011;3.4
322;100740;Zuid-Holland (PV);2012;3.5
323;100740;Zuid-Holland (PV);2013;4.1
324;100740;Zuid-Holland (PV);2014;3.0
325;100740;Zeeland (PV);2010;0.2
326;100740;Zeeland (PV);2011;0.2
327;100740;Zeeland (PV);2012;0.2
328;100740;Zeeland (PV);2013;0.3
329;100740;Zeeland (PV);2014;0.2
330;100740;Noord-Brabant (PV);2010;1.5
331;100740;Noord-Brabant (PV);2011;2.4
332;100740;Noord-Brabant (PV);2012;2.0
333;100740;Noord-Brabant (PV);2013;2.4
334;100740;Noord-Brabant (PV);2014;2.0
335;100740;Limburg (PV);2010;0.9
336;100740;Limburg (PV);2011;1.2
337;100740;Limburg (PV);2012;0.8
338;100740;Limburg (PV);2013;0.8
339;100740;Limburg (PV);2014;1.0
340;100750;Nederland;2010;5.7
341;100750;Nederland;2011;5.9
342;100750;Nederland;2012;5.3
343;100750;Nederland;2013;5.5
344;100750;Nederland;2014;5.4
345;100750;Noord-Nederland (LD);2010;0.6
346;100750;Noord-Nederland (LD);2011;0.5
347;100750;Noord-Nederland (LD);2012;0.6
348;100750;Noord-Nederland (LD);2013;0.5
349;100750;Noord-Nederland (LD);2014;0.6
350;100750;Oost-Nederland (LD);2010;0.9
351;100750;Oost-Nederland (LD);2011;1.0
352;100750;Oost-Nederland (LD);2012;0.7
353;100750;Oost-Nederland (LD);2013;0.7
354;100750;Oost-Nederland (LD);2014;0.8
355;100750;West-Nederland (LD);2010;3.4
356;100750;West-Nederland (LD);2011;3.7
357;100750;West-Nederland (LD);2012;3.3
358;100750;West-Nederland (LD);2013;3.5
359;100750;West-Nederland (LD);2014;3.3
360;100750;Zuid-Nederland (LD);2010;0.8
361;100750;Zuid-Nederland (LD);2011;0.7
362;100750;Zuid-Nederland (LD);2012;0.7
363;100750;Zuid-Nederland (LD);2013;0.7
364;100750;Zuid-Nederland (LD);2014;0.7
365;100750;Groningen (PV);2010;0.2
366;100750;Groningen (PV);2011;0.2
367;100750;Groningen (PV);2012;0.3
368;100750;Groningen (PV);2013;0.2
369;100750;Groningen (PV);2014;0.2
370;100750;Friesland (PV);2010;0.2
371;100750;Friesland (PV);2011;0.2
372;100750;Friesland (PV);2012;0.2
373;100750;Friesland (PV);2013;0.2
374;100750;Friesland (PV);2014;0.2
375;100750;Drenthe (PV);2010;0.1
376;100750;Drenthe (PV);2011;0.1
377;100750;Drenthe (PV);2012;0.1
378;100750;Drenthe (PV);2013;0.1
379;100750;Drenthe (PV);2014;0.1
380;100750;Overijssel (PV);2010;0.2
381;100750;Overijssel (PV);2011;0.2
382;100750;Overijssel (PV);2012;0.1
383;100750;Overijssel (PV);2013;0.2
384;100750;Overijssel (PV);2014;0.2
385;100750;Flevoland (PV);2010;0.2
386;100750;Flevoland (PV);2011;0.2
387;100750;Flevoland (PV);2012;0.2
388;100750;Flevoland (PV);2013;0.2
389;100750;Flevoland (PV);2014;0.2
390;100750;Gelderland (PV);2010;0.4
391;100750;Gelderland (PV);2011;0.6
392;100750;Gelderland (PV);2012;0.4
393;100750;Gelderland (PV);2013;0.4
394;100750;Gelderland (PV);2014;0.4
395;100750;Utrecht (PV);2010;0.4
396;100750;Utrecht (PV);2011;0.4
397;100750;Utrecht (PV);2012;0.4
398;100750;Utrecht (PV);2013;0.4
399;100750;Utrecht (PV);2014;0.4
400;100750;Noord-Holland (PV);2010;1.3
401;100750;Noord-Holland (PV);2011;1.4
402;100750;Noord-Holland (PV);2012;1.3
403;100750;Noord-Holland (PV);2013;1.3
404;100750;Noord-Holland (PV);2014;1.2
405;100750;Zuid-Holland (PV);2010;1.6
406;100750;Zuid-Holland (PV);2011;1.8
407;100750;Zuid-Holland (PV);2012;1.5
408;100750;Zuid-Holland (PV);2013;1.7
409;100750;Zuid-Holland (PV);2014;1.6
410;100750;Zeeland (PV);2010;0.1
411;100750;Zeeland (PV);2011;0.1
412;100750;Zeeland (PV);2012;0.1
413;100750;Zeeland (PV);2013;0.1
414;100750;Zeeland (PV);2014;0.1
415;100750;Noord-Brabant (PV);2010;0.5
416;100750;Noord-Brabant (PV);2011;0.5
417;100750;Noord-Brabant (PV);2012;0.5
418;100750;Noord-Brabant (PV);2013;0.5
419;100750;Noord-Brabant (PV);2014;0.4
420;100750;Limburg (PV);2010;0.3
421;100750;Limburg (PV);2011;0.2
422;100750;Limburg (PV);2012;0.3
423;100750;Limburg (PV);2013;0.2
424;100750;Limburg (PV);2014;0.3
425;100800;Nederland;2010;1.0
426;100800;Nederland;2011;1.2
427;100800;Nederland;2012;1.0
428;100800;Nederland;2013;1.1
429;100800;Nederland;2014;1.2
430;100800;Noord-Nederland (LD);2010;0.1
431;100800;Noord-Nederland (LD);2011;0.1
432;100800;Noord-Nederland (LD);2012;0.1
433;100800;Noord-Nederland (LD);2013;0.1
434;100800;Noord-Nederland (LD);2014;0.1
435;100800;Oost-Nederland (LD);2010;0.2
436;100800;Oost-Nederland (LD);2011;0.2
437;100800;Oost-Nederland (LD);2012;0.2
438;100800;Oost-Nederland (LD);2013;0.2
439;100800;Oost-Nederland (LD);2014;0.2
440;100800;West-Nederland (LD);2010;0.6
441;100800;West-Nederland (LD);2011;0.7
442;100800;West-Nederland (LD);2012;0.6
443;100800;West-Nederland (LD);2013;0.5
444;100800;West-Nederland (LD);2014;0.7
445;100800;Zuid-Nederland (LD);2010;0.2
446;100800;Zuid-Nederland (LD);2011;0.2
447;100800;Zuid-Nederland (LD);2012;0.1
448;100800;Zuid-Nederland (LD);2013;0.2
449;100800;Zuid-Nederland (LD);2014;0.3
450;100800;Groningen (PV);2010;0.0
451;100800;Groningen (PV);2011;0.0
452;100800;Groningen (PV);2012;0.0
453;100800;Groningen (PV);2013;0.0
454;100800;Groningen (PV);2014;0.0
455;100800;Friesland (PV);2010;0.0
456;100800;Friesland (PV);2011;0.0
457;100800;Friesland (PV);2012;0.0
458;100800;Friesland (PV);2013;0.0
459;100800;Friesland (PV);2014;0.0
460;100800;Drenthe (PV);2010;0.0
461;100800;Drenthe (PV);2011;0.0
462;100800;Drenthe (PV);2012;0.0
463;100800;Drenthe (PV);2013;0.0
464;100800;Drenthe (PV);2014;0.0
465;100800;Overijssel (PV);2010;0.1
466;100800;Overijssel (PV);2011;0.1
467;100800;Overijssel (PV);2012;0.0
468;100800;Overijssel (PV);2013;0.1
469;100800;Overijssel (PV);2014;0.1
470;100800;Flevoland (PV);2010;0.0
471;100800;Flevoland (PV);2011;0.0
472;100800;Flevoland (PV);2012;0.0
473;100800;Flevoland (PV);2013;0.0
474;100800;Flevoland (PV);2014;0.0
475;100800;Gelderland (PV);2010;0.1
476;100800;Gelderland (PV);2011;0.2
477;100800;Gelderland (PV);2012;0.1
478;100800;Gelderland (PV);2013;0.2
479;100800;Gelderland (PV);2014;0.1
480;100800;Utrecht (PV);2010;0.1
481;100800;Utrecht (PV);2011;0.1
482;100800;Utrecht (PV);2012;0.1
483;100800;Utrecht (PV);2013;0.1
484;100800;Utrecht (PV);2014;0.1
485;100800;Noord-Holland (PV);2010;0.2
486;100800;Noord-Holland (PV);2011;0.3
487;100800;Noord-Holland (PV);2012;0.2
488;100800;Noord-Holland (PV);2013;0.2
489;100800;Noord-Holland (PV);2014;0.2
490;100800;Zuid-Holland (PV);2010;0.2
491;100800;Zuid-Holland (PV);2011;0.3
492;100800;Zuid-Holland (PV);2012;0.3
493;100800;Zuid-Holland (PV);2013;0.3
494;100800;Zuid-Holland (PV);2014;0.4
495;100800;Zeeland (PV);2010;0.0
496;100800;Zeeland (PV);2011;0.0
497;100800;Zeeland (PV);2012;0.0
498;100800;Zeeland (PV);2013;0.0
499;100800;Zeeland (PV);2014;0.0
500;100800;Noord-Brabant (PV);2010;0.1
501;100800;Noord-Brabant (PV);2011;0.1
502;100800;Noord-Brabant (PV);2012;0.1
503;100800;Noord-Brabant (PV);2013;0.2
504;100800;Noord-Brabant (PV);2014;0.2
505;100800;Limburg (PV);2010;0.1
506;100800;Limburg (PV);2011;0.1
507;100800;Limburg (PV);2012;0.1
508;100800;Limburg (PV);2013;0.0
509;100800;Limburg (PV);2014;0.1
510;100810;Nederland;2010;13.7
511;100810;Nederland;2011;14.9
512;100810;Nederland;2012;14.7
513;100810;Nederland;2013;14.5
514;100810;Nederland;2014;16.3
515;100810;Noord-Nederland (LD);2010;1.5
516;100810;Noord-Nederland (LD);2011;1.7
517;100810;Noord-Nederland (LD);2012;1.6
518;100810;Noord-Nederland (LD);2013;1.6
519;100810;Noord-Nederland (LD);2014;1.7
520;100810;Oost-Nederland (LD);2010;3.1
521;100810;Oost-Nederland (LD);2011;3.3
522;100810;Oost-Nederland (LD);2012;3.2
523;100810;Oost-Nederland (LD);2013;3.2
524;100810;Oost-Nederland (LD);2014;3.6
525;100810;West-Nederland (LD);2010;6.2
526;100810;West-Nederland (LD);2011;6.8
527;100810;West-Nederland (LD);2012;7.0
528;100810;West-Nederland (LD);2013;7.0
529;100810;West-Nederland (LD);2014;7.8
530;100810;Zuid-Nederland (LD);2010;2.8
531;100810;Zuid-Nederland (LD);2011;3.1
532;100810;Zuid-Nederland (LD);2012;2.9
533;100810;Zuid-Nederland (LD);2013;2.8
534;100810;Zuid-Nederland (LD);2014;3.2
535;100810;Groningen (PV);2010;0.5
536;100810;Groningen (PV);2011;0.7
537;100810;Groningen (PV);2012;0.6
538;100810;Groningen (PV);2013;0.6
539;100810;Groningen (PV);2014;0.6
540;100810;Friesland (PV);2010;0.6
541;100810;Friesland (PV);2011;0.6
542;100810;Friesland (PV);2012;0.6
543;100810;Friesland (PV);2013;0.6
544;100810;Friesland (PV);2014;0.6
545;100810;Drenthe (PV);2010;0.4
546;100810;Drenthe (PV);2011;0.4
547;100810;Drenthe (PV);2012;0.4
548;100810;Drenthe (PV);2013;0.5
549;100810;Drenthe (PV);2014;0.4
550;100810;Overijssel (PV);2010;1.1
551;100810;Overijssel (PV);2011;1.2
552;100810;Overijssel (PV);2012;1.1
553;100810;Overijssel (PV);2013;1.1
554;100810;Overijssel (PV);2014;1.2
555;100810;Flevoland (PV);2010;0.3
556;100810;Flevoland (PV);2011;0.3
557;100810;Flevoland (PV);2012;0.2
558;100810;Flevoland (PV);2013;0.2
559;100810;Flevoland (PV);2014;0.3
560;100810;Gelderland (PV);2010;1.8
561;100810;Gelderland (PV);2011;1.9
562;100810;Gelderland (PV);2012;1.8
563;100810;Gelderland (PV);2013;1.8
564;100810;Gelderland (PV);2014;2.1
565;100810;Utrecht (PV);2010;1.1
566;100810;Utrecht (PV);2011;1.3
567;100810;Utrecht (PV);2012;1.2
568;100810;Utrecht (PV);2013;1.3
569;100810;Utrecht (PV);2014;1.4
570;100810;Noord-Holland (PV);2010;2.3
571;100810;Noord-Holland (PV);2011;2.4
572;100810;Noord-Holland (PV);2012;2.7
573;100810;Noord-Holland (PV);2013;2.4
574;100810;Noord-Holland (PV);2014;2.9
575;100810;Zuid-Holland (PV);2010;2.5
576;100810;Zuid-Holland (PV);2011;2.8
577;100810;Zuid-Holland (PV);2012;2.8
578;100810;Zuid-Holland (PV);2013;3.0
579;100810;Zuid-Holland (PV);2014;3.1
580;100810;Zeeland (PV);2010;0.3
581;100810;Zeeland (PV);2011;0.3
582;100810;Zeeland (PV);2012;0.3
583;100810;Zeeland (PV);2013;0.3
584;100810;Zeeland (PV);2014;0.4
585;100810;Noord-Brabant (PV);2010;2.0
586;100810;Noord-Brabant (PV);2011;2.4
587;100810;Noord-Brabant (PV);2012;2.2
588;100810;Noord-Brabant (PV);2013;2.1
589;100810;Noord-Brabant (PV);2014;2.4
590;100810;Limburg (PV);2010;0.8
591;100810;Limburg (PV);2011;0.7
592;100810;Limburg (PV);2012;0.8
593;100810;Limburg (PV);2013;0.7
594;100810;Limburg (PV);2014;0.8
595;100830;Nederland;2010;5.8
596;100830;Nederland;2011;5.4
597;100830;Nederland;2012;5.4
598;100830;Nederland;2013;5.5
599;100830;Nederland;2014;5.7
600;100830;Noord-Nederland (LD);2010;0.6
601;100830;Noord-Nederland (LD);2011;0.5
602;100830;Noord-Nederland (LD);2012;0.5
603;100830;Noord-Nederland (LD);2013;0.5
604;100830;Noord-Nederland (LD);2014;0.5
605;100830;Oost-Nederland (LD);2010;1.2
606;100830;Oost-Nederland (LD);2011;1.0
607;100830;Oost-Nederland (LD);2012;1.1
608;100830;Oost-Nederland (LD);2013;1.0
609;100830;Oost-Nederland (LD);2014;1.1
610;100830;West-Nederland (LD);2010;2.8
611;100830;West-Nederland (LD);2011;2.7
612;100830;West-Nederland (LD);2012;2.7
613;100830;West-Nederland (LD);2013;2.8
614;100830;West-Nederland (LD);2014;2.9
615;100830;Zuid-Nederland (LD);2010;1.2
616;100830;Zuid-Nederland (LD);2011;1.2
617;100830;Zuid-Nederland (LD);2012;1.2
618;100830;Zuid-Nederland (LD);2013;1.2
619;100830;Zuid-Nederland (LD);2014;1.2
620;100830;Groningen (PV);2010;0.2
621;100830;Groningen (PV);2011;0.2
622;100830;Groningen (PV);2012;0.2
623;100830;Groningen (PV);2013;0.2
624;100830;Groningen (PV);2014;0.2
625;100830;Friesland (PV);2010;0.2
626;100830;Friesland (PV);2011;0.2
627;100830;Friesland (PV);2012;0.2
628;100830;Friesland (PV);2013;0.2
629;100830;Friesland (PV);2014;0.2
630;100830;Drenthe (PV);2010;0.2
631;100830;Drenthe (PV);2011;0.1
632;100830;Drenthe (PV);2012;0.1
633;100830;Drenthe (PV);2013;0.2
634;100830;Drenthe (PV);2014;0.1
635;100830;Overijssel (PV);2010;0.3
636;100830;Overijssel (PV);2011;0.3
637;100830;Overijssel (PV);2012;0.3
638;100830;Overijssel (PV);2013;0.3
639;100830;Overijssel (PV);2014;0.4
640;100830;Flevoland (PV);2010;0.1
641;100830;Flevoland (PV);2011;0.1
