ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
1043;Geweldsmisdrijven;Zuid-Holland-Zuid;2001;2164.0;546.0;1024.0;47.3;1287.0;1169.0;118.0;325.0;593.0;59.0
1044;Geweldsmisdrijven;Zuid-Holland-Zuid;2002;2432.0;637.0;1268.0;52.1;1582.0;1423.0;159.0;415.0;750.0;83.0
1045;Geweldsmisdrijven;Zuid-Holland-Zuid;2003;2707.0;706.0;1714.0;63.3;2184.0;1986.0;198.0;570.0;1041.0;103.0
1046;Geweldsmisdrijven;Zuid-Holland-Zuid;2004;2576.0;669.0;1764.0;68.5;2163.0;1957.0;206.0;562.0;1022.0;106.0
1047;Geweldsmisdrijven;Zuid-Holland-Zuid;2005;2416.0;626.0;1638.0;67.8;2153.0;1910.0;243.0;558.0;995.0;125.0
1048;Geweldsmisdrijven;Zuid-Holland-Zuid;2006;2485.0;643.0;1733.0;69.7;2432.0;2155.0;277.0;630.0;1122.0;143.0
1049;Geweldsmisdrijven;Zuid-Holland-Zuid;2007;2501.0;647.0;1632.0;65.3;2413.0;2134.0;279.0;624.0;1110.0;144.0
1050;Geweldsmisdrijven;Zeeland;1994;1312.0;444.0;783.0;59.7;926.0;851.0;75.0;314.0;576.0;51.0
1051;Geweldsmisdrijven;Zeeland;1995;1236.0;417.0;680.0;55.0;848.0;784.0;64.0;286.0;529.0;43.0
1052;Geweldsmisdrijven;Zeeland;1996;1333.0;448.0;749.0;56.2;950.0;871.0;79.0;319.0;585.0;53.0
1053;Geweldsmisdrijven;Zeeland;1997;1514.0;507.0;906.0;59.8;1218.0;1131.0;87.0;408.0;758.0;58.0
1054;Geweldsmisdrijven;Zeeland;1998;1625.0;543.0;1090.0;67.1;1478.0;1344.0;134.0;494.0;896.0;90.0
1055;Geweldsmisdrijven;Zeeland;1999;1748.0;583.0;1098.0;62.8;1427.0;1276.0;151.0;476.0;850.0;101.0
1056;Geweldsmisdrijven;Zeeland;2000;1625.0;540.0;988.0;60.8;1242.0;1132.0;110.0;413.0;752.0;73.0
1057;Geweldsmisdrijven;Zeeland;2001;2031.0;671.0;1352.0;66.6;1820.0;1672.0;148.0;601.0;1102.0;98.0
1058;Geweldsmisdrijven;Zeeland;2002;2052.0;674.0;1382.0;67.3;1636.0;1502.0;134.0;538.0;985.0;88.0
1059;Geweldsmisdrijven;Zeeland;2003;2157.0;706.0;1533.0;71.1;1804.0;1654.0;150.0;590.0;1079.0;99.0
1060;Geweldsmisdrijven;Zeeland;2004;2199.0;718.0;1629.0;74.1;2059.0;1803.0;256.0;673.0;1173.0;168.0
1061;Geweldsmisdrijven;Zeeland;2005;2097.0;682.0;1535.0;73.2;1859.0;1631.0;228.0;605.0;1058.0;149.0
1062;Geweldsmisdrijven;Zeeland;2006;1985.0;645.0;1478.0;74.5;1874.0;1648.0;226.0;609.0;1068.0;147.0
1063;Geweldsmisdrijven;Zeeland;2007;2223.0;720.0;1576.0;70.9;1993.0;1719.0;274.0;646.0;1111.0;178.0
1064;Geweldsmisdrijven;Midden- en West-Brabant;1994;4156.0;490.0;981.0;23.6;977.0;859.0;118.0;115.0;202.0;28.0
1065;Geweldsmisdrijven;Midden- en West-Brabant;1995;3374.0;396.0;1543.0;45.7;2168.0;1967.0;201.0;254.0;460.0;47.0
1066;Geweldsmisdrijven;Midden- en West-Brabant;1996;3891.0;455.0;2013.0;51.7;2561.0;2324.0;237.0;299.0;542.0;56.0
1067;Geweldsmisdrijven;Midden- en West-Brabant;1997;4407.0;531.0;1971.0;44.7;2690.0;2475.0;215.0;324.0;596.0;52.0
1068;Geweldsmisdrijven;Midden- en West-Brabant;1998;4753.0;569.0;2218.0;46.7;3290.0;3087.0;203.0;394.0;738.0;49.0
1069;Geweldsmisdrijven;Midden- en West-Brabant;1999;5441.0;645.0;2368.0;43.5;3247.0;3023.0;224.0;385.0;716.0;53.0
1070;Geweldsmisdrijven;Midden- en West-Brabant;2000;5608.0;659.0;2453.0;43.7;3453.0;3209.0;244.0;406.0;754.0;57.0
1071;Geweldsmisdrijven;Midden- en West-Brabant;2001;6220.0;725.0;2567.0;41.3;3438.0;3114.0;324.0;401.0;726.0;76.0
1072;Geweldsmisdrijven;Midden- en West-Brabant;2002;6952.0;806.0;2992.0;43.0;4018.0;3651.0;367.0;466.0;846.0;85.0
1073;Geweldsmisdrijven;Midden- en West-Brabant;2003;6986.0;806.0;3204.0;45.9;4127.0;3762.0;365.0;476.0;868.0;84.0
1074;Geweldsmisdrijven;Midden- en West-Brabant;2004;7211.0;829.0;3534.0;49.0;4510.0;4066.0;444.0;519.0;935.0;102.0
1075;Geweldsmisdrijven;Midden- en West-Brabant;2005;7566.0;867.0;4143.0;54.8;5159.0;4534.0;625.0;591.0;1039.0;143.0
1076;Geweldsmisdrijven;Midden- en West-Brabant;2006;7598.0;868.0;4283.0;56.4;5326.0;4703.0;623.0;608.0;1074.0;142.0
1077;Geweldsmisdrijven;Midden- en West-Brabant;2007;7551.0;860.0;3853.0;51.0;4785.0;4261.0;524.0;545.0;971.0;119.0
1078;Geweldsmisdrijven;Brabant-Noord;1994;1684.0;362.0;1079.0;64.1;1133.0;1029.0;104.0;244.0;440.0;45.0
1079;Geweldsmisdrijven;Brabant-Noord;1995;1719.0;368.0;859.0;50.0;1216.0;1099.0;117.0;260.0;467.0;50.0
1080;Geweldsmisdrijven;Brabant-Noord;1996;1941.0;413.0;875.0;45.1;1246.0;1118.0;128.0;265.0;472.0;55.0
1081;Geweldsmisdrijven;Brabant-Noord;1997;2334.0;470.0;984.0;42.2;1321.0;1208.0;113.0;266.0;483.0;46.0
1082;Geweldsmisdrijven;Brabant-Noord;1998;2409.0;483.0;973.0;40.4;1410.0;1322.0;88.0;283.0;526.0;36.0
1083;Geweldsmisdrijven;Brabant-Noord;1999;2732.0;545.0;1146.0;41.9;1592.0;1502.0;90.0;318.0;594.0;36.0
1084;Geweldsmisdrijven;Brabant-Noord;2000;2773.0;550.0;1106.0;39.9;1470.0;1368.0;102.0;291.0;537.0;41.0
1085;Geweldsmisdrijven;Brabant-Noord;2001;3150.0;620.0;1539.0;48.9;1916.0;1762.0;154.0;377.0;687.0;61.0
1086;Geweldsmisdrijven;Brabant-Noord;2002;3445.0;674.0;1784.0;51.8;2170.0;1961.0;209.0;425.0;761.0;83.0
1087;Geweldsmisdrijven;Brabant-Noord;2003;3559.0;695.0;1822.0;51.2;2167.0;1926.0;241.0;423.0;746.0;95.0
1088;Geweldsmisdrijven;Brabant-Noord;2004;3501.0;682.0;1937.0;55.3;2219.0;2016.0;203.0;432.0;779.0;80.0
1089;Geweldsmisdrijven;Brabant-Noord;2005;3332.0;648.0;1802.0;54.1;2108.0;1830.0;278.0;410.0;707.0;109.0
1090;Geweldsmisdrijven;Brabant-Noord;2006;3478.0;675.0;2134.0;61.4;2599.0;2276.0;323.0;504.0;877.0;126.0
1091;Geweldsmisdrijven;Brabant-Noord;2007;3638.0;704.0;2171.0;59.7;2736.0;2386.0;350.0;529.0;916.0;136.0
1092;Geweldsmisdrijven;Brabant-Zuid-Oost;1994;2560.0;459.0;1516.0;59.2;1555.0;1444.0;111.0;279.0;510.0;40.0
1093;Geweldsmisdrijven;Brabant-Zuid-Oost;1995;2552.0;455.0;1221.0;47.8;1606.0;1496.0;110.0;286.0;525.0;40.0
1094;Geweldsmisdrijven;Brabant-Zuid-Oost;1996;2583.0;457.0;1315.0;50.9;1774.0;1649.0;125.0;314.0;575.0;45.0
1095;Geweldsmisdrijven;Brabant-Zuid-Oost;1997;2842.0;493.0;1252.0;44.1;1611.0;1499.0;112.0;280.0;513.0;39.0
1096;Geweldsmisdrijven;Brabant-Zuid-Oost;1998;3253.0;562.0;1332.0;40.9;1929.0;1795.0;134.0;333.0;611.0;47.0
1097;Geweldsmisdrijven;Brabant-Zuid-Oost;1999;3340.0;573.0;1341.0;40.1;1863.0;1735.0;128.0;320.0;587.0;45.0
1098;Geweldsmisdrijven;Brabant-Zuid-Oost;2000;3778.0;644.0;1386.0;36.7;1855.0;1743.0;112.0;316.0;586.0;39.0
1099;Geweldsmisdrijven;Brabant-Zuid-Oost;2001;4447.0;754.0;1551.0;34.9;1993.0;1821.0;172.0;338.0;608.0;59.0
1100;Geweldsmisdrijven;Brabant-Zuid-Oost;2002;4966.0;837.0;1671.0;33.6;2154.0;1953.0;201.0;363.0;648.0;69.0
1101;Geweldsmisdrijven;Brabant-Zuid-Oost;2003;5284.0;885.0;2137.0;40.4;2559.0;2345.0;214.0;429.0;774.0;73.0
1102;Geweldsmisdrijven;Brabant-Zuid-Oost;2004;5018.0;839.0;2334.0;46.5;2807.0;2567.0;240.0;469.0;845.0;82.0
1103;Geweldsmisdrijven;Brabant-Zuid-Oost;2005;4970.0;828.0;2258.0;45.4;2853.0;2554.0;299.0;476.0;839.0;101.0
1104;Geweldsmisdrijven;Brabant-Zuid-Oost;2006;5063.0;842.0;2437.0;48.1;3164.0;2824.0;340.0;526.0;925.0;115.0
1105;Geweldsmisdrijven;Brabant-Zuid-Oost;2007;5312.0;882.0;2598.0;48.9;3397.0;3060.0;337.0;564.0;1000.0;114.0
1106;Geweldsmisdrijven;Limburg-Noord;1994;1535.0;386.0;917.0;59.7;1119.0;1027.0;92.0;281.0;510.0;47.0
1107;Geweldsmisdrijven;Limburg-Noord;1995;1651.0;414.0;836.0;50.6;1146.0;1052.0;94.0;287.0;520.0;48.0
1108;Geweldsmisdrijven;Limburg-Noord;1996;1624.0;405.0;838.0;51.6;1165.0;1076.0;89.0;291.0;529.0;45.0
1109;Geweldsmisdrijven;Limburg-Noord;1997;1975.0;491.0;885.0;44.8;1233.0;1135.0;98.0;307.0;557.0;49.0
1110;Geweldsmisdrijven;Limburg-Noord;1998;1982.0;491.0;892.0;45.0;1171.0;1063.0;108.0;290.0;520.0;54.0
1111;Geweldsmisdrijven;Limburg-Noord;1999;2326.0;575.0;969.0;41.7;1310.0;1184.0;126.0;324.0;578.0;63.0
1112;Geweldsmisdrijven;Limburg-Noord;2000;2263.0;556.0;933.0;41.2;1216.0;1125.0;91.0;299.0;546.0;45.0
1113;Geweldsmisdrijven;Limburg-Noord;2001;2400.0;587.0;919.0;38.3;1167.0;1076.0;91.0;286.0;519.0;45.0
1114;Geweldsmisdrijven;Limburg-Noord;2002;2772.0;658.0;966.0;34.8;1223.0;1114.0;109.0;290.0;522.0;52.0
1115;Geweldsmisdrijven;Limburg-Noord;2003;2651.0;627.0;1052.0;39.7;1360.0;1242.0;118.0;321.0;579.0;57.0
1116;Geweldsmisdrijven;Limburg-Noord;2004;3035.0;717.0;1341.0;44.2;1784.0;1606.0;178.0;421.0;749.0;85.0
1117;Geweldsmisdrijven;Limburg-Noord;2005;3150.0;742.0;1263.0;40.1;1607.0;1440.0;167.0;379.0;670.0;80.0
1118;Geweldsmisdrijven;Limburg-Noord;2006;3084.0;726.0;1358.0;44.0;1656.0;1462.0;194.0;390.0;679.0;93.0
1119;Geweldsmisdrijven;Limburg-Noord;2007;3062.0;719.0;1351.0;44.1;1725.0;1537.0;188.0;405.0;713.0;89.0
1120;Geweldsmisdrijven;Limburg-Zuid;1994;2322.0;427.0;857.0;36.9;1342.0;1223.0;119.0;247.0;454.0;43.0
1121;Geweldsmisdrijven;Limburg-Zuid;1995;2672.0;491.0;788.0;29.5;1496.0;1335.0;161.0;275.0;494.0;59.0
1122;Geweldsmisdrijven;Limburg-Zuid;1996;2632.0;484.0;908.0;34.5;1573.0;1396.0;177.0;289.0;516.0;65.0
1123;Geweldsmisdrijven;Limburg-Zuid;1997;2692.0;494.0;828.0;30.8;1523.0;1370.0;153.0;280.0;506.0;56.0
1124;Geweldsmisdrijven;Limburg-Zuid;1998;1853.0;340.0;885.0;47.8;494.0;451.0;43.0;91.0;167.0;16.0
1125;Geweldsmisdrijven;Limburg-Zuid;1999;3182.0;584.0;1234.0;38.8;2323.0;2081.0;242.0;426.0;769.0;88.0
1126;Geweldsmisdrijven;Limburg-Zuid;2000;3322.0;610.0;1248.0;37.6;2277.0;2035.0;242.0;418.0;752.0;88.0
1127;Geweldsmisdrijven;Limburg-Zuid;2001;3692.0;679.0;1626.0;44.0;2259.0;2038.0;221.0;416.0;754.0;81.0
1128;Geweldsmisdrijven;Limburg-Zuid;2002;2778.0;523.0;1370.0;49.3;1649.0;1477.0;172.0;311.0;560.0;64.0
1129;Geweldsmisdrijven;Limburg-Zuid;2003;3792.0;716.0;2270.0;59.9;2631.0;2323.0;308.0;497.0;882.0;116.0
1130;Geweldsmisdrijven;Limburg-Zuid;2004;4059.0;769.0;2554.0;62.9;3004.0;2620.0;384.0;569.0;998.0;145.0
1131;Geweldsmisdrijven;Limburg-Zuid;2005;4324.0;823.0;2866.0;66.3;3457.0;3014.0;443.0;658.0;1154.0;168.0
1132;Geweldsmisdrijven;Limburg-Zuid;2006;4263.0;817.0;2888.0;67.7;3513.0;3040.0;473.0;673.0;1171.0;180.0
1133;Geweldsmisdrijven;Limburg-Zuid;2007;4231.0;816.0;2865.0;67.7;3456.0;2920.0;536.0;666.0;1133.0;205.0
1134;Geweldsmisdrijven;Flevoland;1994;1283.0;645.0;970.0;75.6;882.0;816.0;66.0;444.0;821.0;66.0
1135;Geweldsmisdrijven;Flevoland;1995;1435.0;697.0;1133.0;79.0;979.0;905.0;74.0;475.0;879.0;72.0
1136;Geweldsmisdrijven;Flevoland;1996;1613.0;752.0;1206.0;74.8;1078.0;993.0;85.0;502.0;926.0;79.0
1137;Geweldsmisdrijven;Flevoland;1997;1612.0;727.0;1177.0;73.0;1022.0;935.0;87.0;461.0;844.0;78.0
1138;Geweldsmisdrijven;Flevoland;1998;1849.0;799.0;975.0;52.7;1647.0;1453.0;194.0;711.0;1256.0;167.0
1139;Geweldsmisdrijven;Flevoland;1999;2105.0;869.0;863.0;41.0;1764.0;1591.0;173.0;728.0;1315.0;143.0
1140;Geweldsmisdrijven;Flevoland;2000;2228.0;888.0;859.0;38.6;1683.0;1492.0;191.0;670.0;1189.0;152.0
1141;Geweldsmisdrijven;Flevoland;2001;2073.0;795.0;1079.0;52.1;1525.0;1350.0;175.0;585.0;1035.0;134.0
1142;Geweldsmisdrijven;Flevoland;2002;1986.0;733.0;1387.0;69.8;1685.0;1469.0;216.0;622.0;1083.0;160.0
1143;Geweldsmisdrijven;Flevoland;2003;2470.0;884.0;1818.0;73.6;2193.0;1906.0;287.0;785.0;1362.0;206.0
1144;Geweldsmisdrijven;Flevoland;2004;2528.0;883.0;1886.0;74.6;2305.0;2027.0;278.0;805.0;1415.0;194.0
1145;Geweldsmisdrijven;Flevoland;2005;2587.0;888.0;1824.0;70.5;2262.0;1917.0;345.0;776.0;1316.0;237.0
1146;Geweldsmisdrijven;Flevoland;2006;2578.0;872.0;1874.0;72.7;2273.0;1972.0;301.0;769.0;1335.0;203.0
1147;Geweldsmisdrijven;Flevoland;2007;2630.0;878.0;1834.0;69.7;2337.0;1953.0;384.0;780.0;1304.0;256.0
1148;Geweldsmisdrijven;Korps Landelijke politie;1994;4.0;;4.0;100.0;4.0;4.0;0.0;;;
1149;Geweldsmisdrijven;Korps Landelijke politie;1995;10.0;;10.0;100.0;10.0;10.0;0.0;;;0.0
1150;Geweldsmisdrijven;Korps Landelijke politie;1996;8.0;;8.0;100.0;8.0;8.0;0.0;;;0.0
1151;Geweldsmisdrijven;Korps Landelijke politie;1997;2.0;;2.0;100.0;2.0;2.0;0.0;;;0.0
1152;Geweldsmisdrijven;Korps Landelijke politie;1998;17.0;;7.0;41.2;18.0;18.0;0.0;;;0.0
1153;Geweldsmisdrijven;Korps Landelijke politie;1999;11.0;;8.0;72.7;11.0;11.0;0.0;;;0.0
1154;Geweldsmisdrijven;Korps Landelijke politie;2000;;;;;;;;;;
1155;Geweldsmisdrijven;Korps Landelijke politie;2001;;;;;;;;;;
1156;Geweldsmisdrijven;Korps Landelijke politie;2002;;;;;;;;;;
1157;Geweldsmisdrijven;Korps Landelijke politie;2003;;;;;;;;;;
1158;Geweldsmisdrijven;Korps Landelijke politie;2004;;;;;;;;;;
1159;Geweldsmisdrijven;Korps Landelijke politie;2005;;;;;;;;;;
1160;Geweldsmisdrijven;Korps Landelijke politie;2006;;;;;;;;;;
1161;Geweldsmisdrijven;Korps Landelijke politie;2007;;;;;;;;;;
1162;Geweldsmisdrijven;Koninklijke Marechaussee;1994;376.0;;328.0;87.2;356.0;353.0;3.0;;;
1163;Geweldsmisdrijven;Koninklijke Marechaussee;1995;378.0;;283.0;74.9;306.0;303.0;3.0;;;
1164;Geweldsmisdrijven;Koninklijke Marechaussee;1996;355.0;;249.0;70.1;305.0;296.0;9.0;;;
1165;Geweldsmisdrijven;Koninklijke Marechaussee;1997;326.0;;234.0;71.8;259.0;251.0;8.0;;;
1166;Geweldsmisdrijven;Koninklijke Marechaussee;1998;256.0;;200.0;78.1;284.0;283.0;1.0;;;
1167;Geweldsmisdrijven;Koninklijke Marechaussee;1999;240.0;;183.0;76.3;184.0;182.0;2.0;;;
1168;Geweldsmisdrijven;Koninklijke Marechaussee;2000;350.0;;244.0;69.7;284.0;271.0;13.0;;;
1169;Geweldsmisdrijven;Koninklijke Marechaussee;2001;483.0;;338.0;70.0;392.0;373.0;19.0;;;
1170;Geweldsmisdrijven;Koninklijke Marechaussee;2002;556.0;;344.0;61.9;449.0;432.0;17.0;;;
1171;Geweldsmisdrijven;Koninklijke Marechaussee;2003;580.0;;361.0;62.2;406.0;394.0;12.0;;;
1172;Geweldsmisdrijven;Koninklijke Marechaussee;2004;543.0;;343.0;63.2;412.0;392.0;20.0;;;
1173;Geweldsmisdrijven;Koninklijke Marechaussee;2005;405.0;;216.0;53.3;274.0;264.0;10.0;;;
1174;Geweldsmisdrijven;Koninklijke Marechaussee;2006;428.0;;242.0;56.5;292.0;277.0;15.0;;;
1175;Geweldsmisdrijven;Koninklijke Marechaussee;2007;464.0;;210.0;45.3;251.0;233.0;18.0;;;
1176;Vermogensmisdrijven;Totaal Nederland;1994;978299.0;7757.0;128925.0;13.2;126649.0;105452.0;21197.0;1004.0;1677.0;335.0
1177;Vermogensmisdrijven;Totaal Nederland;1995;904871.0;7148.0;106902.0;11.8;122899.0;101796.0;21103.0;971.0;1612.0;333.0
1178;Vermogensmisdrijven;Totaal Nederland;1996;834381.0;6568.0;96218.0;11.5;119164.0;99123.0;20041.0;938.0;1564.0;315.0
1179;Vermogensmisdrijven;Totaal Nederland;1997;846445.0;6636.0;86394.0;10.2;120642.0;99731.0;20911.0;946.0;1568.0;327.0
1180;Vermogensmisdrijven;Totaal Nederland;1998;843772.0;6580.0;86249.0;10.2;120721.0;100910.0;19811.0;941.0;1578.0;308.0
1181;Vermogensmisdrijven;Totaal Nederland;1999;877480.0;6798.0;81662.0;9.3;115024.0;96028.0;18996.0;891.0;1491.0;294.0
1182;Vermogensmisdrijven;Totaal Nederland;2000;895510.0;6893.0;75187.0;8.4;111652.0;93186.0;18466.0;859.0;1438.0;284.0
1183;Vermogensmisdrijven;Totaal Nederland;2001;921842.0;7051.0;81910.0;8.9;109588.0;90594.0;18994.0;838.0;1388.0;290.0
1184;Vermogensmisdrijven;Totaal Nederland;2002;927632.0;7050.0;86676.0;9.3;116386.0;95690.0;20696.0;884.0;1456.0;314.0
1185;Vermogensmisdrijven;Totaal Nederland;2003;880107.0;6650.0;88661.0;10.1;119999.0;98656.0;21343.0;907.0;1492.0;322.0
1186;Vermogensmisdrijven;Totaal Nederland;2004;815460.0;6136.0;85546.0;10.5;116783.0;96037.0;20746.0;879.0;1447.0;312.0
1187;Vermogensmisdrijven;Totaal Nederland;2005;743598.0;5577.0;74463.0;10.0;103518.0;83288.0;20230.0;776.0;1251.0;303.0
1188;Vermogensmisdrijven;Totaal Nederland;2006;703280.0;5261.0;71271.0;10.1;102364.0;80645.0;21719.0;766.0;1209.0;324.0
1189;Vermogensmisdrijven;Totaal Nederland;2007;684241.0;5107.0;67740.0;9.9;95655.0;73575.0;22080.0;714.0;1100.0;329.0
1190;Vermogensmisdrijven;Groningen;1994;26630.0;5759.0;4580.0;17.2;4115.0;3373.0;742.0;890.0;1462.0;320.0
1191;Vermogensmisdrijven;Groningen;1995;27753.0;5994.0;3864.0;13.9;3925.0;3224.0;701.0;848.0;1394.0;303.0
1192;Vermogensmisdrijven;Groningen;1996;27699.0;5988.0;3608.0;13.0;4117.0;3396.0;721.0;890.0;1467.0;312.0
1193;Vermogensmisdrijven;Groningen;1997;26136.0;5653.0;4132.0;15.8;5416.0;4602.0;814.0;1171.0;1988.0;353.0
1194;Vermogensmisdrijven;Groningen;1998;27397.0;5930.0;4337.0;15.8;6211.0;5115.0;1096.0;1344.0;2212.0;475.0
1195;Vermogensmisdrijven;Groningen;1999;27233.0;5872.0;3923.0;14.4;5689.0;4854.0;835.0;1227.0;2091.0;361.0
1196;Vermogensmisdrijven;Groningen;2000;26145.0;5612.0;3702.0;14.2;4827.0;3991.0;836.0;1036.0;1710.0;360.0
1197;Vermogensmisdrijven;Groningen;2001;25921.0;5537.0;3816.0;14.7;5179.0;4313.0;866.0;1106.0;1838.0;371.0
1198;Vermogensmisdrijven;Groningen;2002;26731.0;5682.0;3905.0;14.6;5366.0;4290.0;1076.0;1141.0;1817.0;459.0
1199;Vermogensmisdrijven;Groningen;2003;25336.0;5359.0;3666.0;14.5;5056.0;4105.0;951.0;1069.0;1729.0;404.0
1200;Vermogensmisdrijven;Groningen;2004;23603.0;4976.0;3220.0;13.6;4501.0;3895.0;606.0;949.0;1633.0;257.0
1201;Vermogensmisdrijven;Groningen;2005;21455.0;4515.0;2824.0;13.2;4056.0;3295.0;761.0;854.0;1380.0;322.0
1202;Vermogensmisdrijven;Groningen;2006;21180.0;4461.0;3149.0;14.9;4798.0;3687.0;1111.0;1011.0;1545.0;471.0
1203;Vermogensmisdrijven;Groningen;2007;19917.0;4192.0;2920.0;14.7;4240.0;3202.0;1038.0;893.0;1341.0;439.0
1204;Vermogensmisdrijven;Friesland;1994;18626.0;3783.0;3550.0;19.1;3915.0;3274.0;641.0;795.0;1324.0;262.0
1205;Vermogensmisdrijven;Friesland;1995;17121.0;3462.0;2889.0;16.9;4444.0;3721.0;723.0;898.0;1496.0;294.0
1206;Vermogensmisdrijven;Friesland;1996;16918.0;3404.0;3465.0;20.5;5144.0;4237.0;907.0;1035.0;1694.0;367.0
1207;Vermogensmisdrijven;Friesland;1997;24101.0;4824.0;4440.0;18.4;6379.0;5137.0;1242.0;1277.0;2042.0;501.0
1208;Vermogensmisdrijven;Friesland;1998;23656.0;4710.0;3871.0;16.4;5629.0;4692.0;937.0;1121.0;1854.0;376.0
1209;Vermogensmisdrijven;Friesland;1999;23179.0;4588.0;2776.0;12.0;4804.0;4038.0;766.0;951.0;1585.0;306.0
1210;Vermogensmisdrijven;Friesland;2000;22316.0;4394.0;2999.0;13.4;4804.0;3991.0;813.0;946.0;1559.0;323.0
1211;Vermogensmisdrijven;Friesland;2001;22428.0;4383.0;3289.0;14.7;4874.0;3969.0;905.0;952.0;1538.0;357.0
1212;Vermogensmisdrijven;Friesland;2002;16698.0;3233.0;2459.0;14.7;2906.0;2461.0;445.0;563.0;944.0;174.0
1213;Vermogensmisdrijven;Friesland;2003;17361.0;3347.0;2564.0;14.8;3085.0;2526.0;559.0;595.0;964.0;218.0
1214;Vermogensmisdrijven;Friesland;2004;16957.0;3258.0;2552.0;15.0;3254.0;2736.0;518.0;625.0;1040.0;201.0
1215;Vermogensmisdrijven;Friesland;2005;16331.0;3133.0;2131.0;13.0;3094.0;2533.0;561.0;593.0;961.0;218.0
1216;Vermogensmisdrijven;Friesland;2006;14204.0;2727.0;1797.0;12.7;2615.0;2095.0;520.0;502.0;796.0;202.0
1217;Vermogensmisdrijven;Friesland;2007;14797.0;2838.0;1888.0;12.8;2863.0;2338.0;525.0;549.0;888.0;203.0
1218;Vermogensmisdrijven;Drenthe;1994;14757.0;3977.0;2834.0;19.2;2716.0;2228.0;488.0;732.0;1200.0;263.0
1219;Vermogensmisdrijven;Drenthe;1995;14139.0;3786.0;2705.0;19.1;2450.0;1898.0;552.0;656.0;1015.0;296.0
1220;Vermogensmisdrijven;Drenthe;1996;14160.0;3773.0;2521.0;17.8;2687.0;2140.0;547.0;716.0;1139.0;292.0
1221;Vermogensmisdrijven;Drenthe;1997;14191.0;3755.0;2223.0;15.7;3074.0;2573.0;501.0;813.0;1361.0;265.0
1222;Vermogensmisdrijven;Drenthe;1998;17131.0;4495.0;2235.0;13.0;3090.0;2471.0;619.0;811.0;1296.0;325.0
1223;Vermogensmisdrijven;Drenthe;1999;16345.0;4271.0;2344.0;14.3;3483.0;2842.0;641.0;910.0;1484.0;335.0
1224;Vermogensmisdrijven;Drenthe;2000;17542.0;4564.0;2518.0;14.4;3810.0;3184.0;626.0;991.0;1657.0;326.0
1225;Vermogensmisdrijven;Drenthe;2001;17157.0;4432.0;2348.0;13.7;3284.0;2726.0;558.0;848.0;1408.0;288.0
1226;Vermogensmisdrijven;Drenthe;2002;16593.0;4257.0;2236.0;13.5;3223.0;2603.0;620.0;827.0;1335.0;318.0
1227;Vermogensmisdrijven;Drenthe;2003;15491.0;3958.0;1905.0;12.3;2847.0;2356.0;491.0;727.0;1204.0;251.0
1228;Vermogensmisdrijven;Drenthe;2004;14462.0;3688.0;1821.0;12.6;2850.0;2383.0;467.0;727.0;1216.0;238.0
1229;Vermogensmisdrijven;Drenthe;2005;14188.0;3612.0;1871.0;13.2;2829.0;2263.0;566.0;720.0;1153.0;288.0
1230;Vermogensmisdrijven;Drenthe;2006;13690.0;3478.0;1825.0;13.3;2746.0;2136.0;610.0;698.0;1087.0;310.0
1231;Vermogensmisdrijven;Drenthe;2007;13471.0;3409.0;1668.0;12.4;2601.0;2093.0;508.0;658.0;1061.0;257.0
1232;Vermogensmisdrijven;IJsselland;1994;20589.0;5533.0;3608.0;17.5;3460.0;2957.0;503.0;930.0;1594.0;270.0
1233;Vermogensmisdrijven;IJsselland;1995;19571.0;5230.0;2815.0;14.4;3575.0;3037.0;538.0;955.0;1626.0;287.0
1234;Vermogensmisdrijven;IJsselland;1996;18911.0;5025.0;2710.0;14.3;3161.0;2643.0;518.0;840.0;1406.0;275.0
1235;Vermogensmisdrijven;IJsselland;1997;20165.0;5327.0;2590.0;12.8;3559.0;3034.0;525.0;940.0;1605.0;277.0
1236;Vermogensmisdrijven;IJsselland;1998;18111.0;4746.0;2537.0;14.0;3827.0;3336.0;491.0;1003.0;1749.0;257.0
1237;Vermogensmisdrijven;IJsselland;1999;18102.0;4694.0;2043.0;11.3;2860.0;2385.0;475.0;742.0;1237.0;246.0
1238;Vermogensmisdrijven;IJsselland;2000;17473.0;4489.0;1772.0;10.1;2507.0;2096.0;411.0;644.0;1076.0;211.0
1239;Vermogensmisdrijven;IJsselland;2001;19254.0;4997.0;2179.0;11.3;3002.0;2485.0;517.0;779.0;1288.0;269.0
1240;Vermogensmisdrijven;IJsselland;2002;20384.0;5245.0;2197.0;10.8;3163.0;2717.0;446.0;814.0;1396.0;230.0
1241;Vermogensmisdrijven;IJsselland;2003;19923.0;5079.0;2181.0;10.9;3210.0;2834.0;376.0;818.0;1442.0;192.0
1242;Vermogensmisdrijven;IJsselland;2004;17558.0;4446.0;1952.0;11.1;2857.0;2441.0;416.0;723.0;1233.0;211.0
1243;Vermogensmisdrijven;IJsselland;2005;17246.0;4347.0;1801.0;10.4;2540.0;2077.0;463.0;640.0;1044.0;234.0
