ID;Geslacht;Arbeidsduur;Persoonskenmerken;Perioden;Totaal_1;JongerenEconomischZelfstandig_2;JongerenNietEconomischZelfstandig_3;JongerenEconomischZelfstandig_4;JongerenNietEconomischZelfstandig_5
67;1100;2021245;Positie in huish.: lid paar geen ouder;2008;272.0;217.0;55.0;79.8;20.2
68;1100;2021245;Positie in huish.: lid paar geen ouder;2009;261.0;204.0;57.0;78.1;21.9
69;1100;2021245;Positie in huish.: lid paar geen ouder;2010;265.0;204.0;61.0;76.8;23.2
70;1100;2021245;Positie in huish.: lid paar geen ouder;2011;271.0;208.0;63.0;76.6;23.4
71;1100;2021245;Positie in huish.: lid paar geen ouder;2012;260.0;201.0;59.0;77.3;22.7
72;1100;2021245;Positie in huishouden: meerderjarig kind;2005;697.0;319.0;378.0;45.8;54.2
73;1100;2021245;Positie in huishouden: meerderjarig kind;2006;688.0;302.0;386.0;43.9;56.1
74;1100;2021245;Positie in huishouden: meerderjarig kind;2007;710.0;308.0;402.0;43.3;56.7
75;1100;2021245;Positie in huishouden: meerderjarig kind;2008;718.0;300.0;418.0;41.8;58.2
76;1100;2021245;Positie in huishouden: meerderjarig kind;2009;705.0;281.0;423.0;39.9;60.0
77;1100;2021245;Positie in huishouden: meerderjarig kind;2010;686.0;250.0;436.0;36.5;63.5
78;1100;2021245;Positie in huishouden: meerderjarig kind;2011;702.0;263.0;439.0;37.5;62.5
79;1100;2021245;Positie in huishouden: meerderjarig kind;2012;717.0;250.0;468.0;34.8;65.2
80;1100;2021245;Positie in huishouden: minderjarig kind;2005;243.0;2.0;240.0;1.0;99.0
81;1100;2021245;Positie in huishouden: minderjarig kind;2006;261.0;2.0;259.0;0.9;99.1
82;1100;2021245;Positie in huishouden: minderjarig kind;2007;286.0;2.0;284.0;0.6;99.4
83;1100;2021245;Positie in huishouden: minderjarig kind;2008;301.0;2.0;298.0;0.8;99.2
84;1100;2021245;Positie in huishouden: minderjarig kind;2009;289.0;2.0;287.0;0.8;99.2
85;1100;2021245;Positie in huishouden: minderjarig kind;2010;273.0;2.0;271.0;0.6;99.4
86;1100;2021245;Positie in huishouden: minderjarig kind;2011;270.0;2.0;268.0;0.7;99.3
87;1100;2021245;Positie in huishouden: minderjarig kind;2012;268.0;;267.0;;99.6
88;1100;2021245;Positie in huishouden: overig lid;2005;56.0;23.0;33.0;41.6;58.4
89;1100;2021245;Positie in huishouden: overig lid;2006;62.0;24.0;38.0;38.6;61.4
90;1100;2021245;Positie in huishouden: overig lid;2007;70.0;26.0;44.0;36.7;63.3
91;1100;2021245;Positie in huishouden: overig lid;2008;61.0;23.0;38.0;37.1;62.9
92;1100;2021245;Positie in huishouden: overig lid;2009;71.0;27.0;40.0;38.7;57.0
93;1100;2021245;Positie in huishouden: overig lid;2010;71.0;24.0;47.0;34.1;65.9
94;1100;2021245;Positie in huishouden: overig lid;2011;78.0;27.0;51.0;34.6;65.4
95;1100;2021245;Positie in huishouden: overig lid;2012;76.0;26.0;49.0;34.6;65.4
96;1100;2021245;Volgt regulier onderwijs;2005;780.0;150.0;629.0;19.3;80.7
97;1100;2021245;Volgt regulier onderwijs;2006;838.0;151.0;687.0;18.0;82.0
98;1100;2021245;Volgt regulier onderwijs;2007;904.0;163.0;741.0;18.1;81.9
99;1100;2021245;Volgt regulier onderwijs;2008;938.0;168.0;770.0;18.0;82.0
100;1100;2021245;Volgt regulier onderwijs;2009;938.0;167.0;769.0;17.8;82.0
101;1100;2021245;Volgt regulier onderwijs;2010;929.0;155.0;774.0;16.7;83.3
102;1100;2021245;Volgt regulier onderwijs;2011;943.0;154.0;789.0;16.4;83.6
103;1100;2021245;Volgt regulier onderwijs;2012;947.0;156.0;791.0;16.4;83.6
104;1100;2021245;Actueel onderwijsniveau: laag;2005;87.0;9.0;78.0;10.3;89.7
105;1100;2021245;Actueel onderwijsniveau: laag;2006;89.0;8.0;82.0;8.7;91.3
106;1100;2021245;Actueel onderwijsniveau: laag;2007;93.0;7.0;86.0;7.4;92.6
107;1100;2021245;Actueel onderwijsniveau: laag;2008;102.0;7.0;95.0;7.1;92.9
108;1100;2021245;Actueel onderwijsniveau: laag;2009;94.0;7.0;87.0;7.7;92.2
109;1100;2021245;Actueel onderwijsniveau: laag;2010;83.0;6.0;78.0;6.6;93.4
110;1100;2021245;Actueel onderwijsniveau: laag;2011;83.0;5.0;78.0;5.7;94.3
111;1100;2021245;Actueel onderwijsniveau: laag;2012;84.0;5.0;79.0;5.9;94.1
112;1100;2021245;Actueel onderwijsniveau: middelbaar;2005;363.0;69.0;293.0;19.1;80.9
113;1100;2021245;Actueel onderwijsniveau: middelbaar;2006;383.0;68.0;315.0;17.6;82.4
114;1100;2021245;Actueel onderwijsniveau: middelbaar;2007;413.0;71.0;342.0;17.1;82.9
115;1100;2021245;Actueel onderwijsniveau: middelbaar;2008;427.0;74.0;353.0;17.3;82.7
116;1100;2021245;Actueel onderwijsniveau: middelbaar;2009;426.0;76.0;350.0;17.8;82.1
117;1100;2021245;Actueel onderwijsniveau: middelbaar;2010;412.0;66.0;345.0;16.1;83.9
118;1100;2021245;Actueel onderwijsniveau: middelbaar;2011;401.0;63.0;337.0;15.8;84.2
119;1100;2021245;Actueel onderwijsniveau: middelbaar;2012;402.0;62.0;340.0;15.3;84.7
120;1100;2021245;Actueel onderwijsniveau: hoog;2005;302.0;62.0;240.0;20.5;79.5
121;1100;2021245;Actueel onderwijsniveau: hoog;2006;310.0;61.0;249.0;19.8;80.2
122;1100;2021245;Actueel onderwijsniveau: hoog;2007;334.0;66.0;267.0;19.9;80.1
123;1100;2021245;Actueel onderwijsniveau: hoog;2008;339.0;68.0;271.0;20.0;80.0
124;1100;2021245;Actueel onderwijsniveau: hoog;2009;352.0;67.0;283.0;19.1;80.6
125;1100;2021245;Actueel onderwijsniveau: hoog;2010;367.0;67.0;300.0;18.3;81.7
126;1100;2021245;Actueel onderwijsniveau: hoog;2011;385.0;67.0;318.0;17.4;82.6
127;1100;2021245;Actueel onderwijsniveau: hoog;2012;384.0;70.0;314.0;18.1;81.9
128;1100;2021245;Actueel onderwijsniveau: onbekend;2005;28.0;10.0;18.0;36.6;63.4
129;1100;2021245;Actueel onderwijsniveau: onbekend;2006;55.0;14.0;41.0;25.3;74.7
130;1100;2021245;Actueel onderwijsniveau: onbekend;2007;64.0;19.0;45.0;29.9;70.1
131;1100;2021245;Actueel onderwijsniveau: onbekend;2008;70.0;20.0;50.0;28.0;72.0
132;1100;2021245;Actueel onderwijsniveau: onbekend;2009;66.0;17.0;49.0;25.9;73.6
133;1100;2021245;Actueel onderwijsniveau: onbekend;2010;67.0;17.0;51.0;24.8;75.2
134;1100;2021245;Actueel onderwijsniveau: onbekend;2011;75.0;19.0;56.0;25.8;74.2
135;1100;2021245;Actueel onderwijsniveau: onbekend;2012;77.0;20.0;58.0;25.3;74.7
136;1100;2021245;Volgt geen regulier onderwijs;2005;715.0;546.0;169.0;76.4;23.6
137;1100;2021245;Volgt geen regulier onderwijs;2006;695.0;541.0;154.0;77.8;22.2
138;1100;2021245;Volgt geen regulier onderwijs;2007;698.0;537.0;160.0;77.0;23.0
139;1100;2021245;Volgt geen regulier onderwijs;2008;681.0;528.0;153.0;77.6;22.4
140;1100;2021245;Volgt geen regulier onderwijs;2009;651.0;492.0;158.0;75.6;24.2
141;1100;2021245;Volgt geen regulier onderwijs;2010;629.0;462.0;167.0;73.5;26.5
142;1100;2021245;Volgt geen regulier onderwijs;2011;646.0;479.0;167.0;74.1;25.9
143;1100;2021245;Volgt geen regulier onderwijs;2012;646.0;463.0;183.0;71.6;28.4
144;1100;2021245;Onderwijsniveau: laag ;2005;198.0;126.0;72.0;63.8;36.2
145;1100;2021245;Onderwijsniveau: laag ;2006;190.0;126.0;64.0;66.1;33.9
146;1100;2021245;Onderwijsniveau: laag ;2007;182.0;120.0;62.0;66.0;34.0
147;1100;2021245;Onderwijsniveau: laag ;2008;171.0;112.0;60.0;65.1;34.9
148;1100;2021245;Onderwijsniveau: laag ;2009;161.0;99.0;62.0;61.3;38.5
149;1100;2021245;Onderwijsniveau: laag ;2010;143.0;86.0;58.0;59.9;40.1
150;1100;2021245;Onderwijsniveau: laag ;2011;142.0;87.0;55.0;61.5;38.5
151;1100;2021245;Onderwijsniveau: laag ;2012;131.0;77.0;54.0;58.5;41.5
152;1100;2021245;Onderwijsniveau: middelbaar;2005;353.0;279.0;74.0;79.0;21.0
153;1100;2021245;Onderwijsniveau: middelbaar;2006;342.0;274.0;68.0;80.2;19.8
154;1100;2021245;Onderwijsniveau: middelbaar;2007;351.0;277.0;75.0;78.8;21.2
155;1100;2021245;Onderwijsniveau: middelbaar;2008;340.0;270.0;70.0;79.4;20.6
156;1100;2021245;Onderwijsniveau: middelbaar;2009;318.0;248.0;70.0;78.0;21.9
157;1100;2021245;Onderwijsniveau: middelbaar;2010;311.0;232.0;79.0;74.5;25.5
158;1100;2021245;Onderwijsniveau: middelbaar;2011;324.0;241.0;83.0;74.3;25.7
159;1100;2021245;Onderwijsniveau: middelbaar;2012;331.0;237.0;94.0;71.7;28.3
160;1100;2021245;Onderwijsniveau: hoog;2005;148.0;131.0;18.0;88.1;11.9
161;1100;2021245;Onderwijsniveau: hoog;2006;146.0;130.0;15.0;89.5;10.5
162;1100;2021245;Onderwijsniveau: hoog;2007;146.0;128.0;17.0;88.2;11.8
163;1100;2021245;Onderwijsniveau: hoog;2008;154.0;138.0;16.0;89.7;10.3
164;1100;2021245;Onderwijsniveau: hoog;2009;153.0;134.0;19.0;87.5;12.4
165;1100;2021245;Onderwijsniveau: hoog;2010;157.0;135.0;22.0;86.0;14.0
166;1100;2021245;Onderwijsniveau: hoog;2011;163.0;140.0;23.0;85.8;14.2
167;1100;2021245;Onderwijsniveau: hoog;2012;167.0;139.0;29.0;82.8;17.2
168;1100;2021245;Onderwijsniveau: onbekend;2005;15.0;10.0;5.0;65.0;35.0
169;1100;2021245;Onderwijsniveau: onbekend;2006;18.0;11.0;7.0;60.9;39.1
170;1100;2021245;Onderwijsniveau: onbekend;2007;18.0;12.0;7.0;64.5;35.5
171;1100;2021245;Onderwijsniveau: onbekend;2008;16.0;9.0;7.0;55.3;44.7
172;1100;2021245;Onderwijsniveau: onbekend;2009;19.0;11.0;7.0;58.9;37.4
173;1100;2021245;Onderwijsniveau: onbekend;2010;18.0;10.0;8.0;53.9;46.1
174;1100;2021245;Onderwijsniveau: onbekend;2011;17.0;11.0;6.0;63.9;36.1
175;1100;2021245;Onderwijsniveau: onbekend;2012;17.0;10.0;7.0;60.0;40.0
176;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2005;;;;;
177;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2006;;;;;
178;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2007;;;;;
179;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2008;;;;;
180;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2009;;;;;
181;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2010;677.0;401.0;276.0;59.3;40.7
182;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2011;676.0;405.0;272.0;59.8;40.2
183;1100;2021245;Positie in werkkring: vaste arbeidsrel.;2012;631.0;381.0;250.0;60.4;39.6
184;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2005;;;;;
185;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2006;;;;;
186;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2007;;;;;
187;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2008;;;;;
188;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2009;;;;;
189;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2010;805.0;191.0;615.0;23.7;76.3
190;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2011;838.0;202.0;636.0;24.0;76.0
191;1100;2021245;Positie werkkring: flexibele arbeidsrel.;2012;885.0;209.0;676.0;23.6;76.4
192;1100;2021245;Positie in werkkring: Zelfstandigen;2005;;;;;
193;1100;2021245;Positie in werkkring: Zelfstandigen;2006;;;;;
194;1100;2021245;Positie in werkkring: Zelfstandigen;2007;;;;;
195;1100;2021245;Positie in werkkring: Zelfstandigen;2008;;;;;
196;1100;2021245;Positie in werkkring: Zelfstandigen;2009;;;;;
197;1100;2021245;Positie in werkkring: Zelfstandigen;2010;75.0;25.0;50.0;33.4;66.6
198;1100;2021245;Positie in werkkring: Zelfstandigen;2011;74.0;27.0;48.0;35.8;64.2
199;1100;2021245;Positie in werkkring: Zelfstandigen;2012;77.0;29.0;49.0;37.2;62.8
200;1100;2021210;10000;2005;458.0;13.0;445.0;2.8;97.2
201;1100;2021210;10000;2006;471.0;10.0;461.0;2.2;97.8
202;1100;2021210;10000;2007;491.0;12.0;479.0;2.4;97.6
203;1100;2021210;10000;2008;497.0;10.0;486.0;2.1;97.9
204;1100;2021210;10000;2009;511.0;11.0;499.0;2.2;97.7
205;1100;2021210;10000;2010;519.0;10.0;509.0;1.9;98.1
206;1100;2021210;10000;2011;530.0;12.0;517.0;2.4;97.6
207;1100;2021210;10000;2012;544.0;12.0;532.0;2.1;97.9
208;1100;2021210;Herkomst: autochtoon;2005;385.0;10.0;375.0;2.6;97.4
209;1100;2021210;Herkomst: autochtoon;2006;390.0;8.0;381.0;2.1;97.9
210;1100;2021210;Herkomst: autochtoon;2007;403.0;9.0;394.0;2.2;97.8
211;1100;2021210;Herkomst: autochtoon;2008;409.0;8.0;400.0;2.0;98.0
212;1100;2021210;Herkomst: autochtoon;2009;413.0;8.0;404.0;2.0;97.9
213;1100;2021210;Herkomst: autochtoon;2010;423.0;8.0;415.0;1.8;98.2
214;1100;2021210;Herkomst: autochtoon;2011;433.0;9.0;424.0;2.2;97.8
215;1100;2021210;Herkomst: autochtoon;2012;446.0;10.0;436.0;2.2;97.8
216;1100;2021210;Herkomst: westerse allochtoon;2005;30.0;;29.0;;98.7
217;1100;2021210;Herkomst: westerse allochtoon;2006;34.0;;33.0;;97.2
218;1100;2021210;Herkomst: westerse allochtoon;2007;35.0;;34.0;;96.6
219;1100;2021210;Herkomst: westerse allochtoon;2008;35.0;;34.0;;97.2
220;1100;2021210;Herkomst: westerse allochtoon;2009;37.0;;36.0;;97.8
221;1100;2021210;Herkomst: westerse allochtoon;2010;37.0;;36.0;;97.8
222;1100;2021210;Herkomst: westerse allochtoon;2011;36.0;;35.0;;97.5
223;1100;2021210;Herkomst: westerse allochtoon;2012;39.0;;38.0;;97.8
224;1100;2021210;Herkomst: niet-westerse allochtoon;2005;43.0;2.0;40.0;5.8;94.2
225;1100;2021210;Herkomst: niet-westerse allochtoon;2006;48.0;;47.0;;97.6
226;1100;2021210;Herkomst: niet-westerse allochtoon;2007;52.0;2.0;50.0;3.0;97.0
227;1100;2021210;Herkomst: niet-westerse allochtoon;2008;52.0;;51.0;;97.8
228;1100;2021210;Herkomst: niet-westerse allochtoon;2009;60.0;2.0;57.0;3.5;96.1
229;1100;2021210;Herkomst: niet-westerse allochtoon;2010;59.0;;58.0;;98.0
230;1100;2021210;Herkomst: niet-westerse allochtoon;2011;60.0;2.0;58.0;3.8;96.2
231;1100;2021210;Herkomst: niet-westerse allochtoon;2012;58.0;;57.0;;98.0
232;1100;2021210;Herkomst: onbekend;2005;;;;;
233;1100;2021210;Herkomst: onbekend;2006;;;;;
234;1100;2021210;Herkomst: onbekend;2007;;;;;
235;1100;2021210;Herkomst: onbekend;2008;;;;;
236;1100;2021210;Herkomst: onbekend;2009;;;;;
237;1100;2021210;Herkomst: onbekend;2010;;;;;
238;1100;2021210;Herkomst: onbekend;2011;;;;;
239;1100;2021210;Herkomst: onbekend;2012;;;;;
240;1100;2021210;Positie in huishouden: alleenstaande;2005;42.0;2.0;40.0;5.3;94.7
241;1100;2021210;Positie in huishouden: alleenstaande;2006;43.0;;42.0;;96.9
242;1100;2021210;Positie in huishouden: alleenstaande;2007;42.0;2.0;40.0;3.7;96.3
243;1100;2021210;Positie in huishouden: alleenstaande;2008;45.0;2.0;43.0;4.1;95.9
244;1100;2021210;Positie in huishouden: alleenstaande;2009;49.0;2.0;47.0;3.9;96.1
245;1100;2021210;Positie in huishouden: alleenstaande;2010;50.0;;48.0;;97.0
246;1100;2021210;Positie in huishouden: alleenstaande;2011;58.0;2.0;56.0;2.7;97.3
247;1100;2021210;Positie in huishouden: alleenstaande;2012;55.0;2.0;53.0;3.6;96.4
248;1100;2021210;Positie in huishouden: éénouder;2005;;;;;
249;1100;2021210;Positie in huishouden: éénouder;2006;;;;;
250;1100;2021210;Positie in huishouden: éénouder;2007;;;;;
251;1100;2021210;Positie in huishouden: éénouder;2008;;;;;
252;1100;2021210;Positie in huishouden: éénouder;2009;;;;;
253;1100;2021210;Positie in huishouden: éénouder;2010;;;;;
254;1100;2021210;Positie in huishouden: éénouder;2011;;;;;
255;1100;2021210;Positie in huishouden: éénouder;2012;;;;;
256;1100;2021210;Positie in huishouden: lid van ouderpaar;2005;6.0;;6.0;;
257;1100;2021210;Positie in huishouden: lid van ouderpaar;2006;5.0;;5.0;;
258;1100;2021210;Positie in huishouden: lid van ouderpaar;2007;5.0;;5.0;;
259;1100;2021210;Positie in huishouden: lid van ouderpaar;2008;4.0;;4.0;;
260;1100;2021210;Positie in huishouden: lid van ouderpaar;2009;4.0;;4.0;;
261;1100;2021210;Positie in huishouden: lid van ouderpaar;2010;5.0;;4.0;;
262;1100;2021210;Positie in huishouden: lid van ouderpaar;2011;5.0;;5.0;;
263;1100;2021210;Positie in huishouden: lid van ouderpaar;2012;4.0;;3.0;;
264;1100;2021210;Positie in huish.: lid paar geen ouder;2005;16.0;2.0;14.0;10.9;89.1
265;1100;2021210;Positie in huish.: lid paar geen ouder;2006;16.0;;14.0;;92.0
266;1100;2021210;Positie in huish.: lid paar geen ouder;2007;18.0;2.0;16.0;9.5;90.5
267;1100;2021210;Positie in huish.: lid paar geen ouder;2008;18.0;;17.0;;94.2
268;1100;2021210;Positie in huish.: lid paar geen ouder;2009;19.0;2.0;17.0;11.4;88.6
269;1100;2021210;Positie in huish.: lid paar geen ouder;2010;19.0;;18.0;;92.7
270;1100;2021210;Positie in huish.: lid paar geen ouder;2011;22.0;2.0;20.0;10.1;89.9
271;1100;2021210;Positie in huish.: lid paar geen ouder;2012;19.0;2.0;16.0;12.9;87.1
272;1100;2021210;Positie in huishouden: meerderjarig kind;2005;196.0;8.0;188.0;3.9;96.1
273;1100;2021210;Positie in huishouden: meerderjarig kind;2006;191.0;7.0;184.0;3.5;96.5
274;1100;2021210;Positie in huishouden: meerderjarig kind;2007;194.0;7.0;188.0;3.6;96.4
275;1100;2021210;Positie in huishouden: meerderjarig kind;2008;193.0;7.0;186.0;3.4;96.6
276;1100;2021210;Positie in huishouden: meerderjarig kind;2009;200.0;5.0;195.0;2.6;97.4
277;1100;2021210;Positie in huishouden: meerderjarig kind;2010;214.0;6.0;208.0;2.8;97.2
278;1100;2021210;Positie in huishouden: meerderjarig kind;2011;212.0;7.0;205.0;3.4;96.6
279;1100;2021210;Positie in huishouden: meerderjarig kind;2012;233.0;6.0;226.0;2.7;97.3
280;1100;2021210;Positie in huishouden: minderjarig kind;2005;182.0;;181.0;;99.9
281;1100;2021210;Positie in huishouden: minderjarig kind;2006;197.0;;197.0;;100.0
282;1100;2021210;Positie in huishouden: minderjarig kind;2007;211.0;;211.0;;100.0
283;1100;2021210;Positie in huishouden: minderjarig kind;2008;218.0;;218.0;;99.9
284;1100;2021210;Positie in huishouden: minderjarig kind;2009;218.0;;218.0;;99.9
285;1100;2021210;Positie in huishouden: minderjarig kind;2010;210.0;;210.0;;100.0
286;1100;2021210;Positie in huishouden: minderjarig kind;2011;209.0;;209.0;;100.0
287;1100;2021210;Positie in huishouden: minderjarig kind;2012;209.0;;209.0;;100.0
288;1100;2021210;Positie in huishouden: overig lid;2005;16.0;;15.0;;95.5
289;1100;2021210;Positie in huishouden: overig lid;2006;19.0;;18.0;;96.3
290;1100;2021210;Positie in huishouden: overig lid;2007;20.0;;18.0;;94.0
291;1100;2021210;Positie in huishouden: overig lid;2008;18.0;;17.0;;97.0
292;1100;2021210;Positie in huishouden: overig lid;2009;19.0;;17.0;;89.7
293;1100;2021210;Positie in huishouden: overig lid;2010;21.0;;20.0;;98.2
294;1100;2021210;Positie in huishouden: overig lid;2011;23.0;;22.0;;95.5
295;1100;2021210;Positie in huishouden: overig lid;2012;25.0;;24.0;;97.6
296;1100;2021210;Volgt regulier onderwijs;2005;426.0;8.0;418.0;1.9;98.1
297;1100;2021210;Volgt regulier onderwijs;2006;447.0;7.0;440.0;1.7;98.3
298;1100;2021210;Volgt regulier onderwijs;2007;469.0;8.0;460.0;1.8;98.2
299;1100;2021210;Volgt regulier onderwijs;2008;477.0;8.0;469.0;1.7;98.3
300;1100;2021210;Volgt regulier onderwijs;2009;488.0;8.0;479.0;1.6;98.2
301;1100;2021210;Volgt regulier onderwijs;2010;495.0;6.0;488.0;1.2;98.8
302;1100;2021210;Volgt regulier onderwijs;2011;505.0;9.0;496.0;1.7;98.3
303;1100;2021210;Volgt regulier onderwijs;2012;515.0;8.0;507.0;1.5;98.5
304;1100;2021210;Actueel onderwijsniveau: laag;2005;59.0;;59.0;;99.3
305;1100;2021210;Actueel onderwijsniveau: laag;2006;61.0;;61.0;;99.9
306;1100;2021210;Actueel onderwijsniveau: laag;2007;64.0;;64.0;;99.9
307;1100;2021210;Actueel onderwijsniveau: laag;2008;69.0;;68.0;;99.7
308;1100;2021210;Actueel onderwijsniveau: laag;2009;65.0;;65.0;;99.3
309;1100;2021210;Actueel onderwijsniveau: laag;2010;60.0;;60.0;;99.9
