ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
680;Boxtel;1999;1319.0;168.8;128.0;1168.0;132.7;114.0;151.0;36.1;239.0
681;Boxtel;2000;960.0;142.1;148.0;850.0;111.4;131.0;110.0;30.7;279.0
682;Boxtel;2001;802.0;187.2;233.0;672.0;102.3;152.0;130.0;84.9;653.0
683;Boxtel;2002;776.0;146.2;188.0;705.0;110.7;157.0;71.0;35.6;501.0
684;Boxtel;2003;;;;853.0;163.1;191.0;;;
685;Breda;1999;7313.0;1231.4;168.0;6847.0;851.7;124.0;466.0;379.7;815.0
686;Breda;2000;5967.0;1071.9;180.0;5640.0;816.4;145.0;327.0;255.5;781.0
687;Breda;2001;5641.0;1323.7;235.0;5327.0;850.7;160.0;314.0;473.0;1506.0
688;Breda;2002;6050.0;1393.3;230.0;5702.0;1031.7;181.0;348.0;361.5;1039.0
689;Breda;2003;;;;6364.0;1226.0;193.0;;;
690;Brederwiede;1999;561.0;71.6;128.0;458.0;49.3;108.0;103.0;22.3;216.0
691;Brederwiede;2000;350.0;52.7;151.0;290.0;37.3;129.0;60.0;15.5;258.0
692;Brederwiede;2001;;;;;;;;;
693;Brederwiede;2002;;;;;;;;;
694;Brederwiede;2003;;;;;;;;;
695;Breukelen;1999;653.0;110.7;169.0;619.0;98.0;158.0;34.0;12.7;373.0
696;Breukelen;2000;476.0;109.2;229.0;446.0;93.0;209.0;30.0;16.2;539.0
697;Breukelen;2001;413.0;102.8;249.0;391.0;67.3;172.0;22.0;35.5;1612.0
698;Breukelen;2002;419.0;94.2;225.0;399.0;86.4;216.0;20.0;7.9;393.0
699;Breukelen;2003;;;;405.0;88.4;218.0;;;
700;Brielle;1999;798.0;114.1;143.0;757.0;87.6;116.0;41.0;26.5;646.0
701;Brielle;2000;627.0;110.5;176.0;594.0;89.9;151.0;33.0;20.6;626.0
702;Brielle;2001;549.0;99.0;180.0;504.0;72.9;145.0;45.0;26.1;579.0
703;Brielle;2002;621.0;107.0;172.0;590.0;94.1;159.0;31.0;12.9;417.0
704;Brielle;2003;;;;628.0;106.3;169.0;;;
705;Broekhuizen;1999;80.0;9.3;116.0;74.0;6.7;91.0;6.0;2.6;427.0
706;Broekhuizen;2000;47.0;6.3;134.0;42.0;4.9;117.0;5.0;1.4;273.0
707;Broekhuizen;2001;;;;;;;;;
708;Broekhuizen;2002;;;;;;;;;
709;Broekhuizen;2003;;;;;;;;;
710;Brummen;1999;991.0;121.3;122.0;933.0;103.8;111.0;58.0;17.5;302.0
711;Brummen;2000;624.0;100.3;161.0;575.0;77.1;134.0;49.0;23.2;474.0
712;Brummen;2001;628.0;119.4;190.0;562.0;80.3;143.0;66.0;39.1;593.0
713;Brummen;2002;645.0;154.4;239.0;575.0;94.5;164.0;70.0;59.9;856.0
714;Brummen;2003;;;;639.0;104.9;164.0;;;
715;Brunssum;1999;1716.0;179.5;105.0;1655.0;161.6;98.0;61.0;17.9;293.0
716;Brunssum;2000;1090.0;125.2;115.0;1052.0;109.2;104.0;38.0;16.0;421.0
717;Brunssum;2001;1129.0;127.8;113.0;1086.0;117.0;108.0;43.0;10.8;252.0
718;Brunssum;2002;1118.0;133.6;119.0;1069.0;121.1;113.0;49.0;12.5;255.0
719;Brunssum;2003;;;;1295.0;165.7;128.0;;;
720;Bunnik;1999;551.0;125.1;227.0;533.0;66.1;124.0;18.0;59.0;3278.0
721;Bunnik;2000;491.0;105.1;214.0;466.0;78.2;168.0;25.0;26.9;1077.0
722;Bunnik;2001;501.0;101.7;203.0;464.0;82.4;178.0;37.0;19.2;520.0
723;Bunnik;2002;465.0;98.9;213.0;445.0;82.7;186.0;20.0;16.2;810.0
724;Bunnik;2003;;;;421.0;76.6;182.0;;;
725;Bunschoten;1999;1126.0;141.3;125.0;1079.0;122.2;113.0;47.0;19.1;406.0
726;Bunschoten;2000;707.0;115.3;163.0;659.0;80.5;122.0;48.0;34.8;724.0
727;Bunschoten;2001;632.0;108.6;172.0;583.0;84.7;145.0;49.0;23.9;487.0
728;Bunschoten;2002;715.0;174.2;244.0;656.0;117.9;180.0;59.0;56.3;954.0
729;Bunschoten;2003;;;;739.0;126.2;171.0;;;
730;Buren;1999;1301.0;183.1;141.0;1108.0;134.5;121.0;193.0;48.5;251.0
731;Buren;2000;981.0;160.8;164.0;832.0;117.1;141.0;149.0;43.6;293.0
732;Buren;2001;900.0;170.5;189.0;766.0;122.5;160.0;134.0;48.0;358.0
733;Buren;2002;817.0;174.3;213.0;718.0;129.3;180.0;99.0;45.0;455.0
734;Buren;2003;;;;787.0;151.9;193.0;;;
735;Bussum;1999;1470.0;282.2;192.0;1393.0;242.7;174.0;77.0;39.5;513.0
736;Bussum;2000;1247.0;356.1;286.0;1173.0;265.6;226.0;74.0;90.5;1223.0
737;Bussum;2001;1065.0;263.3;247.0;1008.0;231.6;230.0;57.0;31.7;556.0
738;Bussum;2002;1175.0;320.1;272.0;1103.0;271.4;246.0;72.0;48.7;676.0
739;Bussum;2003;;;;1020.0;269.3;264.0;;;
740;Capelle aan den IJssel;1999;2516.0;450.9;179.0;2460.0;291.4;118.0;56.0;159.5;2848.0
741;Capelle aan den IJssel;2000;1860.0;347.3;187.0;1809.0;220.9;122.0;51.0;126.3;2477.0
742;Capelle aan den IJssel;2001;1969.0;416.5;212.0;1910.0;278.2;146.0;59.0;138.3;2344.0
743;Capelle aan den IJssel;2002;2001.0;455.1;227.0;1955.0;315.6;161.0;46.0;139.5;3032.0
744;Capelle aan den IJssel;2003;;;;2206.0;369.1;167.0;;;
745;Castricum;1999;1233.0;149.7;121.0;1194.0;138.7;116.0;39.0;11.0;282.0
746;Castricum;2000;825.0;108.2;131.0;796.0;99.9;125.0;29.0;8.3;287.0
747;Castricum;2001;771.0;128.6;167.0;731.0;116.0;159.0;40.0;12.6;314.0
748;Castricum;2002;1098.0;193.4;176.0;1042.0;174.1;167.0;56.0;19.3;345.0
749;Castricum;2003;;;;1115.0;207.3;186.0;;;
750;Coevorden;1999;1881.0;233.3;124.0;1707.0;169.9;100.0;174.0;63.3;364.0
751;Coevorden;2000;1459.0;197.7;136.0;1294.0;131.4;102.0;165.0;66.4;402.0
752;Coevorden;2001;1328.0;235.4;177.0;1167.0;134.7;115.0;161.0;100.8;626.0
753;Coevorden;2002;1352.0;217.0;160.0;1218.0;154.8;127.0;134.0;62.2;464.0
754;Coevorden;2003;;;;1421.0;192.6;136.0;;;
755;Cranendonck;1999;972.0;126.3;130.0;873.0;96.1;110.0;99.0;30.2;305.0
756;Cranendonck;2000;677.0;109.8;162.0;604.0;83.1;138.0;73.0;26.6;365.0
757;Cranendonck;2001;682.0;127.8;187.0;599.0;89.3;149.0;83.0;38.5;464.0
758;Cranendonck;2002;678.0;112.5;166.0;615.0;92.2;150.0;63.0;20.2;321.0
759;Cranendonck;2003;;;;648.0;109.5;169.0;;;
760;Cromstrijen;1999;575.0;66.9;116.0;550.0;55.7;101.0;25.0;11.1;445.0
761;Cromstrijen;2000;467.0;88.8;190.0;416.0;50.8;122.0;51.0;38.0;746.0
762;Cromstrijen;2001;507.0;105.1;207.0;459.0;73.5;160.0;48.0;31.6;659.0
763;Cromstrijen;2002;503.0;102.5;204.0;472.0;79.8;169.0;31.0;22.8;735.0
764;Cromstrijen;2003;;;;394.0;63.5;161.0;;;
765;Cuijk;1999;1089.0;146.2;134.0;989.0;104.5;106.0;100.0;41.7;417.0
766;Cuijk;2000;943.0;180.9;192.0;729.0;91.9;126.0;214.0;89.0;416.0
767;Cuijk;2001;658.0;102.2;155.0;616.0;83.6;136.0;42.0;18.6;442.0
768;Cuijk;2002;720.0;128.0;178.0;674.0;97.9;145.0;46.0;30.1;655.0
769;Cuijk;2003;;;;691.0;119.7;173.0;;;
770;Culemborg;1999;1213.0;211.6;174.0;1037.0;120.3;116.0;176.0;91.3;519.0
771;Culemborg;2000;978.0;160.9;165.0;825.0;105.3;128.0;153.0;55.6;363.0
772;Culemborg;2001;826.0;166.1;201.0;757.0;113.3;150.0;69.0;52.8;765.0
773;Culemborg;2002;930.0;209.6;225.0;882.0;154.0;175.0;48.0;55.6;1159.0
774;Culemborg;2003;;;;978.0;183.2;187.0;;;
775;Dalfsen;1999;721.0;100.8;140.0;626.0;71.3;114.0;95.0;29.5;311.0
776;Dalfsen;2000;590.0;98.8;168.0;497.0;69.8;140.0;93.0;29.1;313.0
777;Dalfsen;2001;700.0;141.9;203.0;580.0;92.3;159.0;120.0;49.6;413.0
778;Dalfsen;2002;717.0;150.7;210.0;601.0;93.6;156.0;116.0;57.1;492.0
779;Dalfsen;2003;;;;682.0;121.9;179.0;;;
780;Dantumadeel;1999;695.0;72.7;105.0;641.0;58.1;91.0;54.0;14.6;271.0
781;Dantumadeel;2000;471.0;62.3;132.0;408.0;39.1;96.0;63.0;23.2;367.0
782;Dantumadeel;2001;490.0;67.3;137.0;448.0;52.5;117.0;42.0;14.8;352.0
783;Dantumadeel;2002;531.0;77.4;146.0;481.0;62.0;129.0;50.0;15.4;308.0
784;Dantumadeel;2003;;;;516.0;69.9;135.0;;;
785;Delft;1999;2864.0;395.0;138.0;2745.0;324.1;118.0;119.0;70.9;596.0
786;Delft;2000;2179.0;355.9;163.0;2064.0;281.8;137.0;115.0;74.0;644.0
787;Delft;2001;2141.0;379.7;177.0;2012.0;296.9;148.0;129.0;82.7;641.0
788;Delft;2002;2172.0;456.4;210.0;2050.0;334.4;163.0;122.0;122.0;1000.0
789;Delft;2003;;;;2228.0;409.4;184.0;;;
790;Delfzijl;1999;1249.0;107.0;86.0;1209.0;89.3;74.0;40.0;17.7;443.0
791;Delfzijl;2000;1072.0;117.6;110.0;1008.0;88.3;88.0;64.0;29.2;457.0
792;Delfzijl;2001;951.0;106.0;111.0;872.0;73.8;85.0;79.0;32.2;407.0
793;Delfzijl;2002;1064.0;128.0;120.0;992.0;94.6;95.0;72.0;33.4;464.0
794;Delfzijl;2003;;;;981.0;102.7;105.0;;;
795;Denekamp;1999;499.0;63.5;127.0;437.0;44.7;102.0;62.0;18.8;302.0
796;Denekamp;2000;357.0;47.7;134.0;292.0;29.6;101.0;65.0;18.2;279.0
797;Denekamp;2001;690.0;112.8;163.0;535.0;65.6;123.0;155.0;47.2;304.0
798;Denekamp;2002;757.0;151.0;199.0;582.0;87.0;150.0;175.0;63.9;365.0
799;Denekamp;2003;;;;;;;;;
800;Deurne;1999;1176.0;177.4;151.0;955.0;111.8;117.0;221.0;65.6;297.0
801;Deurne;2000;879.0;161.0;183.0;674.0;92.0;136.0;205.0;69.0;337.0
802;Deurne;2001;817.0;157.1;192.0;614.0;94.3;154.0;203.0;62.8;309.0
803;Deurne;2002;785.0;178.6;227.0;648.0;112.2;173.0;137.0;66.4;484.0
804;Deurne;2003;;;;739.0;149.7;203.0;;;
805;Deventer;1999;4030.0;658.7;163.0;3667.0;375.4;102.0;363.0;283.4;781.0
806;Deventer;2000;3333.0;479.1;144.0;3067.0;360.9;118.0;266.0;118.2;444.0
807;Deventer;2001;3455.0;579.6;168.0;3060.0;407.1;133.0;395.0;172.5;437.0
808;Deventer;2002;3140.0;636.4;203.0;2981.0;448.0;150.0;159.0;188.3;1184.0
809;Deventer;2003;;;;3327.0;552.7;166.0;;;
810;Didam;1999;683.0;82.8;121.0;648.0;70.4;109.0;35.0;12.4;356.0
811;Didam;2000;555.0;94.6;171.0;509.0;67.4;133.0;46.0;27.2;591.0
812;Didam;2001;471.0;91.5;194.0;427.0;57.9;136.0;44.0;33.6;763.0
813;Didam;2002;503.0;96.8;192.0;459.0;74.0;161.0;44.0;22.8;518.0
814;Didam;2003;;;;432.0;76.7;178.0;;;
815;Diemen;1999;652.0;97.5;150.0;636.0;80.5;126.0;16.0;17.0;1066.0
816;Diemen;2000;699.0;209.2;299.0;679.0;98.0;144.0;20.0;111.2;5561.0
817;Diemen;2001;616.0;112.6;183.0;600.0;89.6;149.0;16.0;23.0;1440.0
818;Diemen;2002;557.0;96.9;174.0;528.0;86.6;164.0;29.0;10.3;356.0
819;Diemen;2003;;;;500.0;90.1;180.0;;;
820;Diepenheim;1999;98.0;15.2;156.0;78.0;9.4;121.0;20.0;5.8;290.0
821;Diepenheim;2000;76.0;11.9;156.0;68.0;9.4;138.0;8.0;2.5;313.0
822;Diepenheim;2001;;;;;;;;;
823;Diepenheim;2002;;;;;;;;;
824;Diepenheim;2003;;;;;;;;;
825;Dinkelland;1999;;;;;;;;;
826;Dinkelland;2000;;;;;;;;;
827;Dinkelland;2001;;;;;;;;;
828;Dinkelland;2002;;;;;;;;;
829;Dinkelland;2003;;;;678.0;110.0;162.0;;;
830;Dinxperlo;1999;355.0;42.8;121.0;340.0;36.3;107.0;15.0;6.5;434.0
831;Dinxperlo;2000;226.0;34.3;152.0;202.0;24.6;122.0;24.0;9.7;404.0
832;Dinxperlo;2001;248.0;38.9;157.0;229.0;28.7;125.0;19.0;10.2;536.0
833;Dinxperlo;2002;262.0;41.1;157.0;238.0;32.1;135.0;24.0;9.0;375.0
834;Dinxperlo;2003;;;;199.0;27.3;137.0;;;
835;Dirksland;1999;423.0;43.9;104.0;400.0;37.0;93.0;23.0;6.9;301.0
836;Dirksland;2000;333.0;44.0;132.0;301.0;34.7;115.0;32.0;9.4;293.0
837;Dirksland;2001;269.0;34.9;130.0;251.0;28.8;115.0;18.0;6.1;339.0
838;Dirksland;2002;268.0;36.0;134.0;249.0;31.5;127.0;19.0;4.5;236.0
839;Dirksland;2003;;;;286.0;47.1;165.0;;;
840;Dodewaard;1999;199.0;33.5;168.0;170.0;21.4;126.0;29.0;12.1;416.0
841;Dodewaard;2000;104.0;14.3;138.0;93.0;11.3;121.0;11.0;3.1;278.0
842;Dodewaard;2001;95.0;19.3;204.0;86.0;14.5;168.0;9.0;4.9;540.0
843;Dodewaard;2002;;;;;;;;;
844;Dodewaard;2003;;;;;;;;;
845;Doesburg;1999;470.0;57.6;123.0;460.0;50.6;110.0;10.0;7.0;699.0
846;Doesburg;2000;408.0;57.1;140.0;392.0;49.1;125.0;16.0;8.0;501.0
847;Doesburg;2001;359.0;80.9;225.0;338.0;42.4;125.0;21.0;38.5;1835.0
848;Doesburg;2002;308.0;55.5;180.0;292.0;44.1;151.0;16.0;11.4;713.0
849;Doesburg;2003;;;;408.0;71.9;176.0;;;
850;Doetinchem;1999;2398.0;319.0;133.0;2305.0;258.9;112.0;93.0;60.1;646.0
851;Doetinchem;2000;1875.0;304.2;162.0;1806.0;236.5;131.0;69.0;67.7;981.0
852;Doetinchem;2001;1768.0;297.9;169.0;1683.0;246.2;146.0;85.0;51.7;608.0
853;Doetinchem;2002;1736.0;863.8;498.0;1618.0;236.7;146.0;118.0;627.1;5315.0
854;Doetinchem;2003;;;;1734.0;288.7;167.0;;;
855;Dongen;1999;1129.0;147.1;130.0;1065.0;116.2;109.0;64.0;30.9;482.0
856;Dongen;2000;811.0;110.8;137.0;762.0;91.7;120.0;49.0;19.1;390.0
857;Dongen;2001;796.0;127.7;160.0;745.0;101.0;136.0;51.0;26.8;525.0
858;Dongen;2002;786.0;145.5;185.0;730.0;115.1;158.0;56.0;30.4;543.0
859;Dongen;2003;;;;829.0;139.6;168.0;;;
860;Dongeradeel;1999;1129.0;118.4;105.0;1033.0;77.5;75.0;96.0;41.0;427.0
861;Dongeradeel;2000;914.0;121.7;133.0;806.0;73.8;92.0;108.0;48.0;444.0
862;Dongeradeel;2001;830.0;98.0;118.0;753.0;74.1;98.0;77.0;23.9;311.0
863;Dongeradeel;2002;794.0;108.3;136.0;725.0;80.0;110.0;69.0;28.2;409.0
864;Dongeradeel;2003;;;;856.0;109.0;127.0;;;
865;Doorn;1999;424.0;68.7;162.0;408.0;60.6;148.0;16.0;8.1;508.0
866;Doorn;2000;304.0;58.8;193.0;294.0;51.9;177.0;10.0;6.9;686.0
867;Doorn;2001;336.0;83.0;247.0;317.0;70.9;224.0;19.0;12.1;636.0
868;Doorn;2002;280.0;70.2;251.0;267.0;65.8;246.0;13.0;4.4;340.0
869;Doorn;2003;;;;289.0;69.6;241.0;;;
870;Dordrecht;1999;5792.0;683.4;118.0;5619.0;576.8;103.0;173.0;106.6;616.0
871;Dordrecht;2000;4132.0;611.2;148.0;3946.0;425.0;108.0;186.0;186.2;1001.0
872;Dordrecht;2001;3955.0;658.6;167.0;3762.0;453.0;120.0;193.0;205.7;1066.0
873;Dordrecht;2002;4180.0;665.5;159.0;4027.0;523.8;130.0;153.0;141.7;926.0
874;Dordrecht;2003;;;;4623.0;696.3;151.0;;;
875;Drechterland;1999;499.0;53.5;107.0;482.0;49.2;102.0;17.0;4.3;253.0
876;Drechterland;2000;325.0;48.3;149.0;302.0;40.5;134.0;23.0;7.8;337.0
877;Drechterland;2001;348.0;57.5;165.0;330.0;50.5;153.0;18.0;7.1;392.0
878;Drechterland;2002;374.0;62.7;168.0;354.0;57.5;162.0;20.0;5.3;263.0
879;Drechterland;2003;;;;396.0;65.9;166.0;;;
880;Driebergen-Rijsenburg;1999;753.0;122.8;163.0;736.0;109.8;149.0;17.0;13.0;766.0
881;Driebergen-Rijsenburg;2000;604.0;123.5;204.0;577.0;107.3;186.0;27.0;16.2;599.0
882;Driebergen-Rijsenburg;2001;583.0;138.7;238.0;552.0;106.6;193.0;31.0;32.1;1035.0
883;Driebergen-Rijsenburg;2002;502.0;123.4;246.0;485.0;106.2;219.0;17.0;17.2;1011.0
884;Driebergen-Rijsenburg;2003;;;;539.0;124.5;231.0;;;
885;Drimmelen;1999;1148.0;151.9;132.0;1085.0;124.4;115.0;63.0;27.5;436.0
886;Drimmelen;2000;956.0;158.5;166.0;875.0;107.9;123.0;81.0;50.6;625.0
887;Drimmelen;2001;820.0;153.6;187.0;739.0;109.5;148.0;81.0;44.2;545.0
888;Drimmelen;2002;736.0;138.4;188.0;677.0;105.4;156.0;59.0;33.0;560.0
889;Drimmelen;2003;;;;853.0;156.9;184.0;;;
890;Dronten;1999;2124.0;349.2;164.0;1953.0;241.2;124.0;171.0;108.0;631.0
891;Dronten;2000;1684.0;305.1;181.0;1511.0;207.5;137.0;173.0;97.7;565.0
892;Dronten;2001;1590.0;323.4;203.0;1440.0;207.1;144.0;150.0;116.3;775.0
893;Dronten;2002;1515.0;333.8;220.0;1346.0;203.7;151.0;169.0;130.1;770.0
894;Dronten;2003;;;;1303.0;213.9;164.0;;;
895;Druten;1999;867.0;115.2;133.0;727.0;80.0;110.0;140.0;35.2;251.0
896;Druten;2000;601.0;111.3;185.0;466.0;65.7;141.0;135.0;45.6;338.0
897;Druten;2001;497.0;84.0;169.0;431.0;61.9;144.0;66.0;22.0;334.0
898;Druten;2002;526.0;106.2;202.0;485.0;82.7;170.0;41.0;23.5;574.0
899;Druten;2003;;;;536.0;95.8;179.0;;;
900;Duiven;1999;1627.0;223.6;137.0;1432.0;160.2;112.0;195.0;63.3;325.0
901;Duiven;2000;996.0;169.0;170.0;917.0;110.1;120.0;79.0;58.9;746.0
902;Duiven;2001;941.0;169.1;180.0;881.0;120.4;137.0;60.0;48.7;812.0
903;Duiven;2002;951.0;157.0;165.0;905.0;125.8;139.0;46.0;31.2;679.0
904;Duiven;2003;;;;995.0;169.1;170.0;;;
905;Echt;1999;811.0;94.9;117.0;749.0;75.9;101.0;62.0;19.0;306.0
906;Echt;2000;609.0;84.0;138.0;567.0;72.4;128.0;42.0;11.7;278.0
907;Echt;2001;531.0;92.4;174.0;477.0;66.3;139.0;54.0;26.1;483.0
908;Echt;2002;621.0;103.8;167.0;566.0;83.5;147.0;55.0;20.4;371.0
909;Echt;2003;;;;;;;;;
910;Echteld;1999;316.0;42.5;134.0;281.0;32.3;115.0;35.0;10.2;292.0
911;Echteld;2000;212.0;26.4;124.0;196.0;20.2;103.0;16.0;6.2;387.0
912;Echteld;2001;198.0;39.0;197.0;177.0;26.4;149.0;21.0;12.6;599.0
913;Echteld;2002;;;;;;;;;
914;Echteld;2003;;;;;;;;;
915;Echt-Susteren;1999;;;;;;;;;
916;Echt-Susteren;2000;;;;;;;;;
917;Echt-Susteren;2001;;;;;;;;;
918;Echt-Susteren;2002;;;;;;;;;
919;Echt-Susteren;2003;;;;990.0;161.4;163.0;;;
920;Edam-Volendam;1999;1429.0;156.1;109.0;1360.0;134.1;99.0;69.0;22.0;319.0
921;Edam-Volendam;2000;1091.0;149.0;137.0;1009.0;113.9;113.0;82.0;35.2;429.0
922;Edam-Volendam;2001;853.0;179.9;211.0;775.0;93.7;121.0;78.0;86.2;1105.0
923;Edam-Volendam;2002;886.0;137.5;155.0;798.0;100.0;125.0;88.0;37.4;425.0
924;Edam-Volendam;2003;;;;836.0;109.4;131.0;;;
925;Ede;1999;4800.0;700.6;146.0;4430.0;525.4;119.0;370.0;175.2;473.0
926;Ede;2000;3983.0;724.4;182.0;3560.0;521.5;146.0;423.0;202.9;480.0
927;Ede;2001;3443.0;688.1;200.0;3146.0;475.6;151.0;297.0;212.5;716.0
928;Ede;2002;3469.0;1081.1;312.0;3185.0;528.1;166.0;284.0;553.1;1947.0
929;Ede;2003;;;;3726.0;701.8;188.0;;;
930;Eemnes;1999;440.0;81.9;186.0;418.0;61.9;148.0;22.0;20.0;907.0
931;Eemnes;2000;269.0;68.5;255.0;241.0;50.3;209.0;28.0;18.2;650.0
932;Eemnes;2001;301.0;192.9;641.0;260.0;54.8;211.0;41.0;138.2;3370.0
933;Eemnes;2002;297.0;83.2;280.0;274.0;57.1;208.0;23.0;26.1;1134.0
934;Eemnes;2003;;;;291.0;61.1;210.0;;;
935;Eemsmond;1999;780.0;77.1;99.0;728.0;55.1;76.0;52.0;22.0;422.0
936;Eemsmond;2000;555.0;63.7;115.0;499.0;41.8;84.0;56.0;21.8;390.0
937;Eemsmond;2001;570.0;75.9;133.0;498.0;49.4;99.0;72.0;26.5;368.0
938;Eemsmond;2002;570.0;72.8;128.0;510.0;54.2;106.0;60.0;18.6;310.0
939;Eemsmond;2003;;;;505.0;57.9;115.0;;;
940;Eersel;1999;878.0;134.2;153.0;789.0;86.0;109.0;89.0;48.2;542.0
941;Eersel;2000;631.0;106.0;168.0;495.0;62.9;127.0;136.0;43.2;317.0
942;Eersel;2001;547.0;104.5;191.0;471.0;74.0;157.0;76.0;30.5;401.0
943;Eersel;2002;470.0;96.9;206.0;418.0;75.1;180.0;52.0;21.9;420.0
944;Eersel;2003;;;;543.0;105.3;194.0;;;
945;Egmond;1999;555.0;64.7;117.0;531.0;57.0;107.0;24.0;7.7;322.0
946;Egmond;2000;264.0;39.1;148.0;239.0;29.1;122.0;25.0;10.0;400.0
947;Egmond;2001;;;;;;;;;
948;Egmond;2002;;;;;;;;;
949;Egmond;2003;;;;;;;;;
950;Eibergen;1999;678.0;84.5;125.0;620.0;66.0;106.0;58.0;18.5;319.0
951;Eibergen;2000;423.0;64.3;152.0;382.0;49.3;129.0;41.0;15.0;365.0
952;Eibergen;2001;407.0;67.5;166.0;350.0;45.2;129.0;57.0;22.2;390.0
953;Eibergen;2002;436.0;73.2;168.0;380.0;55.9;147.0;56.0;17.4;310.0
954;Eibergen;2003;;;;484.0;77.1;159.0;;;
955;Eijsden;1999;573.0;67.0;117.0;536.0;56.4;105.0;37.0;10.6;287.0
956;Eijsden;2000;393.0;46.9;119.0;379.0;43.1;114.0;14.0;3.8;271.0
957;Eijsden;2001;405.0;1504.8;3716.0;378.0;48.3;128.0;27.0;1456.4;53942.0
958;Eijsden;2002;384.0;55.1;143.0;361.0;51.1;142.0;23.0;4.0;174.0
959;Eijsden;2003;;;;390.0;63.6;163.0;;;
960;Eindhoven;1999;8930.0;1534.3;172.0;7851.0;940.5;120.0;1079.0;593.7;550.0
961;Eindhoven;2000;6528.0;1244.0;191.0;5840.0;763.2;131.0;688.0;480.7;699.0
962;Eindhoven;2001;6219.0;1508.4;243.0;5762.0;871.5;151.0;457.0;636.9;1394.0
963;Eindhoven;2002;6719.0;1633.0;243.0;5955.0;991.8;167.0;764.0;641.3;839.0
964;Eindhoven;2003;;;;6421.0;1162.2;181.0;;;
965;Elburg;1999;861.0;105.9;123.0;815.0;89.4;110.0;46.0;16.5;359.0
966;Elburg;2000;646.0;102.3;158.0;595.0;72.1;121.0;51.0;30.2;592.0
967;Elburg;2001;639.0;117.0;183.0;590.0;81.8;139.0;49.0;35.3;720.0
968;Elburg;2002;610.0;104.0;171.0;536.0;84.4;158.0;74.0;19.6;265.0
969;Elburg;2003;;;;725.0;128.5;177.0;;;
970;Elst;1999;673.0;128.3;191.0;643.0;79.7;124.0;30.0;48.6;1620.0
971;Elst;2000;680.0;113.5;167.0;603.0;77.6;129.0;77.0;36.0;467.0
972;Elst;2001;;;;;;;;;
973;Elst;2002;;;;;;;;;
974;Elst;2003;;;;;;;;;
975;Emmen;1999;6095.0;758.0;124.0;5678.0;524.2;92.0;417.0;233.7;560.0
976;Emmen;2000;4408.0;523.9;119.0;4125.0;397.4;96.0;283.0;126.5;447.0
977;Emmen;2001;4165.0;606.2;146.0;3886.0;405.3;104.0;279.0;200.9;720.0
978;Emmen;2002;4478.0;629.1;140.0;4182.0;477.7;114.0;296.0;151.3;511.0
979;Emmen;2003;;;;4358.0;588.8;135.0;;;
980;Enkhuizen;1999;1069.0;127.8;120.0;1000.0;103.6;104.0;69.0;24.3;352.0
981;Enkhuizen;2000;639.0;81.2;127.0;580.0;65.0;112.0;59.0;16.2;275.0
982;Enkhuizen;2001;648.0;98.6;152.0;584.0;73.4;126.0;64.0;25.2;393.0
983;Enkhuizen;2002;659.0;211.3;321.0;591.0;85.7;145.0;68.0;125.6;1847.0
984;Enkhuizen;2003;;;;703.0;105.9;151.0;;;
985;Enschede;1999;7089.0;987.4;139.0;6569.0;615.6;94.0;520.0;371.8;715.0
986;Enschede;2000;5079.0;701.0;138.0;4662.0;458.4;98.0;417.0;242.6;582.0
987;Enschede;2001;5313.0;925.3;174.0;4880.0;553.1;113.0;433.0;372.2;859.0
988;Enschede;2002;5674.0;962.4;170.0;5244.0;650.7;124.0;430.0;311.8;725.0
989;Enschede;2003;;;;5926.0;853.2;144.0;;;
990;Epe;1999;1356.0;174.8;129.0;1283.0;149.3;116.0;73.0;25.5;350.0
991;Epe;2000;1000.0;152.1;152.0;927.0;125.0;135.0;73.0;27.1;371.0
992;Epe;2001;930.0;172.5;185.0;868.0;140.3;162.0;62.0;32.2;519.0
993;Epe;2002;949.0;198.7;209.0;834.0;147.9;177.0;115.0;50.8;441.0
994;Epe;2003;;;;918.0;173.3;189.0;;;
995;Ermelo;1999;1309.0;186.4;142.0;1252.0;153.1;122.0;57.0;33.2;583.0
996;Ermelo;2000;861.0;136.9;159.0;806.0;107.9;134.0;55.0;29.0;528.0
997;Ermelo;2001;785.0;138.7;177.0;736.0;117.9;160.0;49.0;20.8;425.0
998;Ermelo;2002;824.0;157.7;191.0;733.0;130.6;178.0;91.0;27.1;298.0
999;Ermelo;2003;;;;790.0;149.3;189.0;;;
1000;Etten-Leur;1999;1821.0;259.5;142.0;1704.0;188.5;111.0;117.0;71.0;607.0
1001;Etten-Leur;2000;1480.0;234.0;158.0;1405.0;179.5;128.0;75.0;54.5;727.0
1002;Etten-Leur;2001;1260.0;294.9;234.0;1168.0;161.5;138.0;92.0;133.4;1450.0
1003;Etten-Leur;2002;1211.0;272.6;225.0;1108.0;165.2;149.0;103.0;107.4;1043.0
1004;Etten-Leur;2003;;;;1453.0;241.4;166.0;;;
