ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
22;Steenkool;2012;12817.0;;;29027.0;29027.0;18364.0;;;2154.0;;12817.0;8568.0;2742.0;;1435.0;72.0
23;Steenkool;2013;12995.0;;;41809.0;41809.0;27008.0;;;-1806.0;;12995.0;8836.0;2805.0;;1298.0;56.0
24;Steenkool;2014;14573.0;;;54926.0;54926.0;38932.0;;;-1421.0;;14573.0;10194.0;2907.0;;1399.0;73.0
25;Steenkool;2015;17977.0;;;17431.0;17320.0;46.0;1541.0;948.0;593.0;0.0;17977.0;13476.0;2968.0;1533.0;1498.0;0.0
26;Steenkool;2016;16477.0;;;16544.0;16527.0;181.0;947.0;832.0;114.0;0.0;16477.0;12084.0;2895.0;1497.0;1461.0;0.0
27;Steenkool;2017;14679.0;;;14867.0;14859.0;0.0;813.0;1002.0;-189.0;0.0;14679.0;10240.0;2752.0;1686.0;1641.0;0.0
28;Steenkool;1990 januari;;;;;;;;;;;;;;;;
29;Steenkool;1990 februari;;;;;;;;;;;;;;;;
30;Steenkool;1990 maart;;;;;;;;;;;;;;;;
31;Steenkool;1990 1e kwartaal;;;;;;;;;;;;;;;;
32;Steenkool;1990 april;;;;;;;;;;;;;;;;
33;Steenkool;1990 mei;;;;;;;;;;;;;;;;
34;Steenkool;1990 juni;;;;;;;;;;;;;;;;
35;Steenkool;1990 2e kwartaal;;;;;;;;;;;;;;;;
36;Steenkool;1990 juli;;;;;;;;;;;;;;;;
37;Steenkool;1990 augustus;;;;;;;;;;;;;;;;
38;Steenkool;1990 september;;;;;;;;;;;;;;;;
39;Steenkool;1990 3e kwartaal;;;;;;;;;;;;;;;;
40;Steenkool;1990 oktober;;;;;;;;;;;;;;;;
41;Steenkool;1990 november;;;;;;;;;;;;;;;;
42;Steenkool;1990 december;;;;;;;;;;;;;;;;
43;Steenkool;1990 4e kwartaal;;;;;;;;;;;;;;;;
44;Steenkool;1991 januari;1001.0;;;1152.0;1152.0;149.0;;;-2.0;;1001.0;642.0;253.0;;60.0;46.0
45;Steenkool;1991 februari;1152.0;;;1449.0;1449.0;301.0;;;4.0;;1152.0;846.0;225.0;;41.0;40.0
46;Steenkool;1991 maart;933.0;;;1162.0;1162.0;238.0;;;9.0;;933.0;503.0;351.0;;32.0;47.0
47;Steenkool;1991 1e kwartaal;3086.0;;;3763.0;3763.0;688.0;;;11.0;;3086.0;1991.0;829.0;;133.0;133.0
48;Steenkool;1991 april;1322.0;;;1506.0;1506.0;102.0;;;-82.0;;1322.0;851.0;397.0;;40.0;34.0
49;Steenkool;1991 mei;1101.0;;;1181.0;1181.0;122.0;;;42.0;;1101.0;673.0;350.0;;44.0;34.0
50;Steenkool;1991 juni;926.0;;;1206.0;1206.0;281.0;;;1.0;;926.0;511.0;335.0;;51.0;29.0
51;Steenkool;1991 2e kwartaal;3349.0;;;3893.0;3893.0;505.0;;;-39.0;;3349.0;2035.0;1082.0;;135.0;97.0
52;Steenkool;1991 juli;1514.0;;;1687.0;1687.0;182.0;;;9.0;;1514.0;1104.0;338.0;;46.0;26.0
53;Steenkool;1991 augustus;1507.0;;;1662.0;1662.0;139.0;;;-16.0;;1507.0;1057.0;351.0;;55.0;44.0
54;Steenkool;1991 september;827.0;;;991.0;991.0;158.0;;;-6.0;;827.0;400.0;348.0;;56.0;23.0
55;Steenkool;1991 3e kwartaal;3848.0;;;4340.0;4340.0;479.0;;;-13.0;;3848.0;2561.0;1037.0;;157.0;93.0
56;Steenkool;1991 oktober;996.0;;;1176.0;1176.0;182.0;;;2.0;;996.0;651.0;239.0;;62.0;44.0
57;Steenkool;1991 november;1214.0;;;1497.0;1497.0;299.0;;;16.0;;1214.0;709.0;391.0;;51.0;63.0
58;Steenkool;1991 december;872.0;;;1132.0;1132.0;273.0;;;13.0;;872.0;472.0;315.0;;62.0;23.0
59;Steenkool;1991 4e kwartaal;3082.0;;;3805.0;3805.0;754.0;;;31.0;;3082.0;1832.0;945.0;;175.0;130.0
60;Steenkool;1992 januari;1272.0;;;1513.0;1513.0;202.0;;;-39.0;;1272.0;701.0;432.0;;60.0;79.0
61;Steenkool;1992 februari;619.0;;;778.0;778.0;186.0;;;27.0;;619.0;288.0;236.0;;63.0;32.0
62;Steenkool;1992 maart;731.0;;;945.0;945.0;178.0;;;-36.0;;731.0;205.0;415.0;;61.0;50.0
63;Steenkool;1992 1e kwartaal;2622.0;;;3236.0;3236.0;566.0;;;-48.0;;2622.0;1194.0;1083.0;;184.0;161.0
64;Steenkool;1992 april;1041.0;;;1243.0;1243.0;221.0;;;19.0;;1041.0;596.0;352.0;;62.0;31.0
65;Steenkool;1992 mei;1225.0;;;1402.0;1402.0;118.0;;;-59.0;;1225.0;767.0;361.0;;63.0;34.0
66;Steenkool;1992 juni;512.0;;;693.0;693.0;197.0;;;16.0;;512.0;176.0;239.0;;60.0;37.0
67;Steenkool;1992 2e kwartaal;2778.0;;;3338.0;3338.0;536.0;;;-24.0;;2778.0;1539.0;952.0;;185.0;102.0
68;Steenkool;1992 juli;1150.0;;;1301.0;1301.0;160.0;;;9.0;;1150.0;566.0;492.0;;66.0;26.0
69;Steenkool;1992 augustus;1122.0;;;1330.0;1330.0;149.0;;;-59.0;;1122.0;660.0;353.0;;66.0;43.0
70;Steenkool;1992 september;1088.0;;;1240.0;1240.0;166.0;;;14.0;;1088.0;773.0;212.0;;65.0;38.0
71;Steenkool;1992 3e kwartaal;3360.0;;;3871.0;3871.0;475.0;;;-36.0;;3360.0;1999.0;1057.0;;197.0;107.0
72;Steenkool;1992 oktober;1349.0;;;1539.0;1539.0;173.0;;;-17.0;;1349.0;862.0;376.0;;71.0;40.0
73;Steenkool;1992 november;1176.0;;;1338.0;1338.0;203.0;;;41.0;;1176.0;796.0;302.0;;61.0;17.0
74;Steenkool;1992 december;1374.0;;;1619.0;1619.0;186.0;;;-59.0;;1374.0;829.0;445.0;;67.0;33.0
75;Steenkool;1992 4e kwartaal;3899.0;;;4496.0;4496.0;562.0;;;-35.0;;3899.0;2487.0;1123.0;;199.0;90.0
76;Steenkool;1993 januari;933.0;;;1037.0;1037.0;98.0;;;-6.0;;933.0;655.0;178.0;;68.0;32.0
77;Steenkool;1993 februari;1041.0;;;1236.0;1236.0;119.0;;;-76.0;;1041.0;599.0;347.0;;64.0;31.0
78;Steenkool;1993 maart;1260.0;;;1687.0;1687.0;84.0;;;-343.0;;1260.0;685.0;465.0;;74.0;36.0
79;Steenkool;1993 1e kwartaal;3234.0;;;3960.0;3960.0;301.0;;;-425.0;;3234.0;1939.0;990.0;;206.0;99.0
80;Steenkool;1993 april;1185.0;;;1576.0;1576.0;39.0;;;-352.0;;1185.0;721.0;342.0;;71.0;51.0
81;Steenkool;1993 mei;762.0;;;922.0;922.0;55.0;;;-105.0;;762.0;527.0;129.0;;67.0;39.0
82;Steenkool;1993 juni;1173.0;;;1517.0;1517.0;88.0;;;-256.0;;1173.0;665.0;412.0;;62.0;34.0
83;Steenkool;1993 2e kwartaal;3120.0;;;4015.0;4015.0;182.0;;;-713.0;;3120.0;1913.0;883.0;;200.0;124.0
84;Steenkool;1993 juli;1337.0;;;1502.0;1502.0;749.0;;;584.0;;1337.0;716.0;515.0;;85.0;21.0
85;Steenkool;1993 augustus;1095.0;;;903.0;903.0;124.0;;;316.0;;1095.0;656.0;283.0;;73.0;83.0
86;Steenkool;1993 september;1006.0;;;1168.0;1168.0;239.0;;;77.0;;1006.0;525.0;344.0;;69.0;68.0
87;Steenkool;1993 3e kwartaal;3438.0;;;3573.0;3573.0;1112.0;;;977.0;;3438.0;1897.0;1142.0;;227.0;172.0
88;Steenkool;1993 oktober;1206.0;;;1125.0;1125.0;185.0;;;266.0;;1206.0;740.0;322.0;;71.0;73.0
89;Steenkool;1993 november;1101.0;;;1422.0;1422.0;237.0;;;-84.0;;1101.0;610.0;356.0;;70.0;65.0
90;Steenkool;1993 december;1050.0;;;1027.0;1027.0;226.0;;;249.0;;1050.0;596.0;333.0;;73.0;48.0
91;Steenkool;1993 4e kwartaal;3357.0;;;3574.0;3574.0;648.0;;;431.0;;3357.0;1946.0;1011.0;;214.0;186.0
92;Steenkool;1994 januari;1323.0;;;1441.0;1441.0;267.0;;;149.0;;1323.0;917.0;295.0;;72.0;39.0
93;Steenkool;1994 februari;1003.0;;;1472.0;1472.0;298.0;;;-171.0;;1003.0;689.0;200.0;;62.0;52.0
94;Steenkool;1994 maart;1279.0;;;1299.0;1299.0;206.0;;;186.0;;1279.0;676.0;496.0;;65.0;42.0
95;Steenkool;1994 1e kwartaal;3605.0;;;4212.0;4212.0;771.0;;;164.0;;3605.0;2282.0;991.0;;199.0;133.0
96;Steenkool;1994 april;1230.0;;;1388.0;1388.0;220.0;;;62.0;;1230.0;738.0;387.0;;68.0;37.0
97;Steenkool;1994 mei;872.0;;;1532.0;1532.0;263.0;;;-397.0;;872.0;535.0;209.0;;74.0;54.0
98;Steenkool;1994 juni;1433.0;;;1646.0;1646.0;279.0;;;66.0;;1433.0;719.0;584.0;;70.0;60.0
99;Steenkool;1994 2e kwartaal;3535.0;;;4566.0;4566.0;762.0;;;-269.0;;3535.0;1992.0;1180.0;;212.0;151.0
100;Steenkool;1994 juli;1251.0;;;1278.0;1278.0;248.0;;;221.0;;1251.0;774.0;352.0;;72.0;53.0
101;Steenkool;1994 augustus;891.0;;;1206.0;1206.0;244.0;;;-71.0;;891.0;676.0;44.0;;85.0;86.0
102;Steenkool;1994 september;1166.0;;;1758.0;1758.0;343.0;;;-249.0;;1166.0;507.0;525.0;;68.0;66.0
103;Steenkool;1994 3e kwartaal;3308.0;;;4242.0;4242.0;835.0;;;-99.0;;3308.0;1957.0;921.0;;225.0;205.0
104;Steenkool;1994 oktober;1100.0;;;1460.0;1460.0;287.0;;;-73.0;;1100.0;649.0;291.0;;72.0;88.0
105;Steenkool;1994 november;1206.0;;;1344.0;1344.0;191.0;;;53.0;;1206.0;782.0;291.0;;65.0;68.0
106;Steenkool;1994 december;1448.0;;;1510.0;1510.0;235.0;;;173.0;;1448.0;879.0;447.0;;79.0;43.0
107;Steenkool;1994 4e kwartaal;3754.0;;;4314.0;4314.0;713.0;;;153.0;;3754.0;2310.0;1029.0;;216.0;199.0
108;Steenkool;1995 januari;1130.0;;;1353.0;1353.0;325.0;;;102.0;;1130.0;717.0;273.0;;73.0;67.0
109;Steenkool;1995 februari;1116.0;;;1215.0;1215.0;182.0;;;83.0;;1116.0;764.0;234.0;;62.0;57.0
110;Steenkool;1995 maart;1530.0;;;1964.0;1964.0;302.0;;;-132.0;;1530.0;826.0;555.0;;69.0;81.0
111;Steenkool;1995 1e kwartaal;3776.0;;;4532.0;4532.0;809.0;;;53.0;;3776.0;2307.0;1062.0;;204.0;205.0
112;Steenkool;1995 april;1063.0;;;1374.0;1374.0;184.0;;;-127.0;;1063.0;775.0;141.0;;77.0;69.0
113;Steenkool;1995 mei;1307.0;;;1409.0;1409.0;286.0;;;184.0;;1307.0;781.0;390.0;;76.0;61.0
114;Steenkool;1995 juni;1364.0;;;1499.0;1499.0;134.0;;;-1.0;;1364.0;841.0;362.0;;70.0;90.0
115;Steenkool;1995 2e kwartaal;3734.0;;;4282.0;4282.0;604.0;;;56.0;;3734.0;2397.0;893.0;;223.0;220.0
116;Steenkool;1995 juli;1194.0;;;1275.0;1275.0;150.0;;;69.0;;1194.0;770.0;302.0;;69.0;54.0
117;Steenkool;1995 augustus;1195.0;;;1256.0;1256.0;157.0;;;96.0;;1195.0;830.0;252.0;;66.0;47.0
118;Steenkool;1995 september;1278.0;;;1263.0;1263.0;140.0;;;155.0;;1278.0;670.0;533.0;;67.0;7.0
119;Steenkool;1995 3e kwartaal;3667.0;;;3794.0;3794.0;447.0;;;320.0;;3667.0;2270.0;1087.0;;202.0;108.0
120;Steenkool;1995 oktober;1359.0;;;1323.0;1323.0;196.0;;;232.0;;1359.0;867.0;353.0;;69.0;69.0
121;Steenkool;1995 november;807.0;;;1806.0;1806.0;622.0;;;-377.0;;807.0;407.0;269.0;;71.0;61.0
122;Steenkool;1995 december;1334.0;;;1399.0;1399.0;189.0;;;124.0;;1334.0;770.0;445.0;;70.0;49.0
123;Steenkool;1995 4e kwartaal;3500.0;;;4528.0;4528.0;1007.0;;;-21.0;;3500.0;2044.0;1067.0;;210.0;179.0
124;Steenkool;1996 januari;1203.0;;;1648.0;1648.0;313.0;;;-132.0;;1203.0;763.0;307.0;;64.0;69.0
125;Steenkool;1996 februari;1236.0;;;1164.0;1164.0;271.0;;;343.0;;1236.0;755.0;391.0;;45.0;45.0
126;Steenkool;1996 maart;1305.0;;;1059.0;1059.0;205.0;;;451.0;;1305.0;901.0;298.0;;58.0;50.0
127;Steenkool;1996 1e kwartaal;3744.0;;;3871.0;3871.0;789.0;;;662.0;;3744.0;2419.0;996.0;;167.0;164.0
128;Steenkool;1996 april;1186.0;;;1356.0;1356.0;200.0;;;30.0;;1186.0;703.0;371.0;;71.0;41.0
129;Steenkool;1996 mei;1206.0;;;1275.0;1275.0;221.0;;;152.0;;1206.0;788.0;313.0;;69.0;35.0
130;Steenkool;1996 juni;1141.0;;;2042.0;2042.0;172.0;;;-729.0;;1141.0;655.0;369.0;;84.0;33.0
131;Steenkool;1996 2e kwartaal;3533.0;;;4673.0;4673.0;593.0;;;-547.0;;3533.0;2146.0;1053.0;;224.0;109.0
132;Steenkool;1996 juli;1168.0;;;1582.0;1582.0;181.0;;;-233.0;;1168.0;842.0;188.0;;90.0;50.0
133;Steenkool;1996 augustus;1320.0;;;1474.0;1474.0;142.0;;;-12.0;;1320.0;787.0;399.0;;94.0;41.0
134;Steenkool;1996 september;1191.0;;;968.0;968.0;169.0;;;392.0;;1191.0;743.0;302.0;;92.0;54.0
135;Steenkool;1996 3e kwartaal;3679.0;;;4024.0;4024.0;492.0;;;147.0;;3679.0;2372.0;889.0;;276.0;145.0
136;Steenkool;1996 oktober;1289.0;;;1743.0;1743.0;194.0;;;-260.0;;1289.0;800.0;349.0;;101.0;40.0
137;Steenkool;1996 november;1144.0;;;1272.0;1272.0;177.0;;;49.0;;1144.0;732.0;276.0;;102.0;33.0
138;Steenkool;1996 december;1305.0;;;1273.0;1273.0;124.0;;;156.0;;1305.0;816.0;346.0;;106.0;37.0
139;Steenkool;1996 4e kwartaal;3738.0;;;4288.0;4288.0;495.0;;;-55.0;;3738.0;2348.0;971.0;;309.0;110.0
140;Steenkool;1997 januari;1324.0;;;1688.0;1688.0;173.0;;;-191.0;;1324.0;838.0;323.0;;110.0;53.0
141;Steenkool;1997 februari;1347.0;;;1346.0;1346.0;183.0;;;184.0;;1347.0;804.0;403.0;;103.0;36.0
142;Steenkool;1997 maart;1552.0;;;1566.0;1566.0;149.0;;;135.0;;1552.0;913.0;462.0;;118.0;59.0
143;Steenkool;1997 1e kwartaal;4223.0;;;4600.0;4600.0;505.0;;;128.0;;4223.0;2555.0;1188.0;;331.0;148.0
144;Steenkool;1997 april;1448.0;;;2329.0;2329.0;173.0;;;-708.0;;1448.0;817.0;479.0;;106.0;45.0
145;Steenkool;1997 mei;1222.0;;;1682.0;1682.0;212.0;;;-248.0;;1222.0;772.0;300.0;;103.0;46.0
146;Steenkool;1997 juni;1242.0;;;1836.0;1836.0;280.0;;;-314.0;;1242.0;710.0;388.0;;94.0;49.0
147;Steenkool;1997 2e kwartaal;3912.0;;;5847.0;5847.0;665.0;;;-1270.0;;3912.0;2299.0;1167.0;;303.0;140.0
148;Steenkool;1997 juli;1158.0;;;2086.0;2086.0;168.0;;;-760.0;;1158.0;685.0;331.0;;86.0;56.0
149;Steenkool;1997 augustus;1015.0;;;1781.0;1781.0;224.0;;;-542.0;;1015.0;534.0;353.0;;87.0;41.0
150;Steenkool;1997 september;1177.0;;;1336.0;1336.0;166.0;;;7.0;;1177.0;607.0;426.0;;91.0;52.0
151;Steenkool;1997 3e kwartaal;3350.0;;;5203.0;5203.0;558.0;;;-1295.0;;3350.0;1826.0;1110.0;;264.0;149.0
152;Steenkool;1997 oktober;1205.0;;;1363.0;1363.0;191.0;;;33.0;;1205.0;786.0;262.0;;113.0;44.0
153;Steenkool;1997 november;1141.0;;;1499.0;1499.0;1276.0;;;918.0;;1141.0;785.0;214.0;;111.0;30.0
154;Steenkool;1997 december;1299.0;;;1824.0;1824.0;341.0;;;-184.0;;1299.0;790.0;381.0;;94.0;32.0
155;Steenkool;1997 4e kwartaal;3645.0;;;4686.0;4686.0;1808.0;;;767.0;;3645.0;2361.0;857.0;;318.0;106.0
156;Steenkool;1998 januari;1284.0;;;1703.0;1703.0;1331.0;;;912.0;;1284.0;798.0;360.0;;97.0;30.0
157;Steenkool;1998 februari;1278.0;;;1474.0;1474.0;303.0;;;107.0;;1278.0;729.0;428.0;;85.0;36.0
158;Steenkool;1998 maart;1598.0;;;1723.0;1723.0;432.0;;;307.0;;1598.0;860.0;595.0;;109.0;34.0
159;Steenkool;1998 1e kwartaal;4160.0;;;4900.0;4900.0;2066.0;;;1326.0;;4160.0;2387.0;1383.0;;291.0;100.0
160;Steenkool;1998 april;947.0;;;2285.0;2285.0;342.0;;;-996.0;;947.0;788.0;22.0;;110.0;28.0
161;Steenkool;1998 mei;1285.0;;;1621.0;1621.0;427.0;;;91.0;;1285.0;784.0;352.0;;117.0;31.0
162;Steenkool;1998 juni;1288.0;;;1728.0;1728.0;373.0;;;-67.0;;1288.0;802.0;340.0;;109.0;38.0
163;Steenkool;1998 2e kwartaal;3520.0;;;5634.0;5634.0;1142.0;;;-972.0;;3520.0;2374.0;714.0;;336.0;97.0
164;Steenkool;1998 juli;1070.0;;;2388.0;2388.0;411.0;;;-907.0;;1070.0;638.0;294.0;;96.0;42.0
165;Steenkool;1998 augustus;1286.0;;;1951.0;1951.0;379.0;;;-286.0;;1286.0;848.0;303.0;;101.0;33.0
166;Steenkool;1998 september;1424.0;;;1908.0;1908.0;1901.0;;;1417.0;;1424.0;887.0;390.0;;104.0;43.0
167;Steenkool;1998 3e kwartaal;3780.0;;;6247.0;6247.0;2691.0;;;224.0;;3780.0;2373.0;987.0;;301.0;118.0
168;Steenkool;1998 oktober;977.0;;;1175.0;1175.0;686.0;;;488.0;;977.0;757.0;82.0;;108.0;29.0
169;Steenkool;1998 november;1435.0;;;2693.0;2693.0;602.0;;;-656.0;;1435.0;812.0;508.0;;86.0;30.0
170;Steenkool;1998 december;1301.0;;;1563.0;1563.0;811.0;;;549.0;;1301.0;777.0;397.0;;82.0;44.0
171;Steenkool;1998 4e kwartaal;3713.0;;;5431.0;5431.0;2099.0;;;381.0;;3713.0;2346.0;987.0;;276.0;103.0
172;Steenkool;1999 januari;1154.0;;;1915.0;1915.0;562.0;;;-199.0;;1154.0;753.0;283.0;;100.0;19.0
173;Steenkool;1999 februari;1082.0;;;2008.0;2008.0;709.0;;;-217.0;;1082.0;678.0;285.0;;102.0;16.0
174;Steenkool;1999 maart;971.0;;;1319.0;1319.0;694.0;;;346.0;;971.0;643.0;210.0;;106.0;11.0
175;Steenkool;1999 1e kwartaal;3207.0;;;5242.0;5242.0;1965.0;;;-70.0;;3207.0;2074.0;778.0;;308.0;46.0
176;Steenkool;1999 april;1036.0;;;2011.0;2011.0;745.0;;;-230.0;;1036.0;666.0;267.0;;93.0;9.0
177;Steenkool;1999 mei;921.0;;;2443.0;2443.0;802.0;;;-720.0;;921.0;515.0;293.0;;103.0;9.0
178;Steenkool;1999 juni;825.0;;;1774.0;1774.0;798.0;;;-151.0;;825.0;470.0;269.0;;77.0;9.0
179;Steenkool;1999 2e kwartaal;2782.0;;;6228.0;6228.0;2345.0;;;-1101.0;;2782.0;1651.0;829.0;;273.0;27.0
180;Steenkool;1999 juli;962.0;;;1656.0;1656.0;809.0;;;115.0;;962.0;568.0;286.0;;99.0;9.0
181;Steenkool;1999 augustus;907.0;;;1473.0;1473.0;442.0;;;-124.0;;907.0;561.0;224.0;;113.0;9.0
182;Steenkool;1999 september;1024.0;;;1040.0;1040.0;422.0;;;406.0;;1024.0;641.0;277.0;;95.0;10.0
183;Steenkool;1999 3e kwartaal;2893.0;;;4169.0;4169.0;1673.0;;;397.0;;2893.0;1770.0;787.0;;307.0;28.0
184;Steenkool;1999 oktober;1014.0;;;924.0;924.0;235.0;;;325.0;;1014.0;645.0;260.0;;100.0;10.0
185;Steenkool;1999 november;1036.0;;;1241.0;1241.0;624.0;;;419.0;;1036.0;673.0;265.0;;86.0;11.0
186;Steenkool;1999 december;917.0;;;1202.0;1202.0;463.0;;;178.0;;917.0;670.0;142.0;;93.0;12.0
187;Steenkool;1999 4e kwartaal;2967.0;;;3367.0;3367.0;1322.0;;;922.0;;2967.0;1988.0;667.0;;279.0;33.0
188;Steenkool;2000 januari;1057.0;;;1685.0;1685.0;718.0;;;90.0;;1057.0;690.0;248.0;;106.0;13.0
189;Steenkool;2000 februari;1020.0;;;1918.0;1918.0;789.0;;;-109.0;;1020.0;680.0;231.0;;96.0;13.0
190;Steenkool;2000 maart;1040.0;;;1808.0;1808.0;943.0;;;175.0;;1040.0;685.0;248.0;;93.0;13.0
191;Steenkool;2000 1e kwartaal;3117.0;;;5411.0;5411.0;2450.0;;;156.0;;3117.0;2055.0;727.0;;295.0;39.0
192;Steenkool;2000 april;958.0;;;1632.0;1632.0;550.0;;;-124.0;;958.0;605.0;241.0;;99.0;14.0
193;Steenkool;2000 mei;1065.0;;;1308.0;1308.0;670.0;;;427.0;;1065.0;746.0;245.0;;61.0;14.0
194;Steenkool;2000 juni;1002.0;;;2575.0;2575.0;1162.0;;;-411.0;;1002.0;666.0;244.0;;82.0;11.0
195;Steenkool;2000 2e kwartaal;3025.0;;;5515.0;5515.0;2382.0;;;-108.0;;3025.0;2017.0;730.0;;242.0;39.0
196;Steenkool;2000 juli;1070.0;;;1732.0;1732.0;685.0;;;23.0;;1070.0;688.0;258.0;;110.0;14.0
197;Steenkool;2000 augustus;1198.0;;;1792.0;1792.0;444.0;;;-150.0;;1198.0;814.0;264.0;;103.0;16.0
198;Steenkool;2000 september;1125.0;;;2320.0;2320.0;1072.0;;;-123.0;;1125.0;791.0;256.0;;73.0;5.0
199;Steenkool;2000 3e kwartaal;3393.0;;;5844.0;5844.0;2201.0;;;-250.0;;3393.0;2293.0;778.0;;286.0;35.0
200;Steenkool;2000 oktober;1243.0;;;1903.0;1903.0;852.0;;;192.0;;1243.0;858.0;258.0;;87.0;39.0
201;Steenkool;2000 november;1063.0;;;1565.0;1565.0;520.0;;;18.0;;1063.0;749.0;250.0;;63.0;1.0
202;Steenkool;2000 december;1058.0;;;2058.0;2058.0;721.0;;;-279.0;;1058.0;749.0;262.0;;61.0;-14.0
203;Steenkool;2000 4e kwartaal;3364.0;;;5526.0;5526.0;2093.0;;;-69.0;;3364.0;2356.0;770.0;;211.0;26.0
204;Steenkool;2001 januari;1192.0;;;2667.0;2667.0;1701.0;;;226.0;;1192.0;861.0;264.0;;58.0;9.0
205;Steenkool;2001 februari;1113.0;;;1898.0;1898.0;889.0;;;104.0;;1113.0;779.0;238.0;;83.0;13.0
206;Steenkool;2001 maart;1322.0;;;2319.0;2319.0;1150.0;;;153.0;;1322.0;924.0;264.0;;115.0;20.0
207;Steenkool;2001 1e kwartaal;3627.0;;;6884.0;6884.0;3740.0;;;483.0;;3627.0;2564.0;766.0;;256.0;42.0
208;Steenkool;2001 april;1239.0;;;2607.0;2607.0;1193.0;;;-175.0;;1239.0;884.0;256.0;;98.0;2.0
209;Steenkool;2001 mei;1090.0;;;4930.0;4930.0;3660.0;;;-180.0;;1090.0;726.0;261.0;;98.0;5.0
210;Steenkool;2001 juni;1146.0;;;1642.0;1642.0;447.0;;;-49.0;;1146.0;762.0;257.0;;117.0;9.0
211;Steenkool;2001 2e kwartaal;3475.0;;;9179.0;9179.0;5300.0;;;-404.0;;3475.0;2372.0;774.0;;313.0;16.0
212;Steenkool;2001 juli;1124.0;;;3553.0;3553.0;2080.0;;;-349.0;;1124.0;748.0;261.0;;107.0;9.0
213;Steenkool;2001 augustus;1136.0;;;2719.0;2719.0;1432.0;;;-151.0;;1136.0;740.0;264.0;;114.0;18.0
