ID;TypeKapitaalgoed;BedrijfstakkenSBI2008EnSectoren;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2010100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
387;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2008;9420.0;100.5;9126.0;262.0;877.0;800.0;-10.0;-35.0;9420.0
388;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2009;9613.0;100.1;9420.0;228.0;870.0;827.0;-14.0;-63.0;9613.0
389;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2010;9780.0;100.0;9613.0;176.0;853.0;846.0;-17.0;0.0;9780.0
390;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2011;9788.0;99.6;9780.0;46.0;836.0;852.0;-23.0;0.0;9788.0
391;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2012;9849.0;99.4;9788.0;82.0;855.0;864.0;-11.0;0.0;9849.0
392;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2013;9898.0;99.1;9849.0;75.0;894.0;880.0;-40.0;0.0;9898.0
393;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2014;9899.0;98.9;9898.0;22.0;909.0;890.0;-40.0;0.0;9899.0
394;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2015;10000.0;99.5;9899.0;39.0;987.0;905.0;-34.0;15.0;10000.0
395;Totaal kapitaalgoederen;31-33 Overige industrie en reparatie;2016;10118.0;100.4;10000.0;;;;;;10118.0
396;Totaal kapitaalgoederen;D Energievoorziening;1995;30322.0;120.7;29413.0;460.0;2173.0;1643.0;0.0;-82.0;30322.0
397;Totaal kapitaalgoederen;D Energievoorziening;1996;31924.0;124.1;30322.0;308.0;2158.0;1694.0;0.0;829.0;31924.0
398;Totaal kapitaalgoederen;D Energievoorziening;1997;32277.0;123.3;31924.0;424.0;1956.0;1746.0;0.0;-280.0;32277.0
399;Totaal kapitaalgoederen;D Energievoorziening;1998;32674.0;122.2;32277.0;551.0;1896.0;1781.0;0.0;-270.0;32674.0
400;Totaal kapitaalgoederen;D Energievoorziening;1999;32932.0;119.8;32674.0;572.0;1763.0;1813.0;0.0;-264.0;32932.0
401;Totaal kapitaalgoederen;D Energievoorziening;2000;33489.0;116.5;32932.0;1110.0;1558.0;1864.0;0.0;-247.0;33489.0
402;Totaal kapitaalgoederen;D Energievoorziening;2001;33873.0;105.8;33489.0;1198.0;1442.0;1907.0;0.0;-349.0;33873.0
403;Totaal kapitaalgoederen;D Energievoorziening;2002;33988.0;102.9;33873.0;1078.0;1277.0;1940.0;0.0;-301.0;33988.0
404;Totaal kapitaalgoederen;D Energievoorziening;2003;33639.0;100.3;33988.0;537.0;1493.0;1937.0;0.0;-441.0;33639.0
405;Totaal kapitaalgoederen;D Energievoorziening;2004;33390.0;98.5;33639.0;363.0;1929.0;1934.0;0.0;-607.0;33390.0
406;Totaal kapitaalgoederen;D Energievoorziening;2005;33194.0;96.5;33390.0;464.0;1946.0;1944.0;0.0;-662.0;33194.0
407;Totaal kapitaalgoederen;D Energievoorziening;2006;33905.0;96.5;33194.0;740.0;2532.0;1984.0;0.0;-577.0;33905.0
408;Totaal kapitaalgoederen;D Energievoorziening;2007;35127.0;97.4;33905.0;877.0;2923.0;2065.0;0.0;-513.0;35127.0
409;Totaal kapitaalgoederen;D Energievoorziening;2008;35823.0;96.9;35127.0;900.0;2781.0;2148.0;0.0;-837.0;35823.0
410;Totaal kapitaalgoederen;D Energievoorziening;2009;36376.0;96.6;35823.0;666.0;3135.0;2199.0;0.0;-1049.0;36376.0
411;Totaal kapitaalgoederen;D Energievoorziening;2010;38221.0;100.0;36376.0;530.0;3606.0;2292.0;0.0;0.0;38221.0
412;Totaal kapitaalgoederen;D Energievoorziening;2011;41234.0;106.2;38221.0;604.0;4843.0;2433.0;0.0;0.0;41234.0
413;Totaal kapitaalgoederen;D Energievoorziening;2012;44756.0;113.6;41234.0;606.0;5500.0;2584.0;0.0;0.0;44756.0
414;Totaal kapitaalgoederen;D Energievoorziening;2013;47980.0;120.6;44756.0;447.0;5501.0;2724.0;0.0;0.0;47980.0
415;Totaal kapitaalgoederen;D Energievoorziening;2014;51804.0;129.6;47980.0;213.0;6469.0;2858.0;0.0;0.0;51804.0
416;Totaal kapitaalgoederen;D Energievoorziening;2015;54378.0;136.9;51804.0;-334.0;5877.0;2970.0;0.0;0.0;54378.0
417;Totaal kapitaalgoederen;D Energievoorziening;2016;57674.0;144.7;54378.0;194.0;6213.0;3168.0;0.0;58.0;57674.0
418;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;1995;11574.0;101.1;10864.0;195.0;1132.0;686.0;3.0;66.0;11574.0
419;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;1996;12123.0;103.4;11574.0;165.0;1108.0;755.0;0.0;31.0;12123.0
420;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;1997;12908.0;108.2;12123.0;171.0;1419.0;832.0;3.0;25.0;12908.0
421;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;1998;13077.0;107.3;12908.0;224.0;836.0;884.0;1.0;-9.0;13077.0
422;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;1999;12541.0;100.1;13077.0;225.0;837.0;870.0;-1.0;-726.0;12541.0
423;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2000;12969.0;99.0;12541.0;465.0;856.0;893.0;1.0;-1.0;12969.0
424;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2001;13462.0;95.9;12969.0;518.0;878.0;913.0;1.0;9.0;13462.0
425;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2002;14025.0;96.3;13462.0;498.0;998.0;935.0;1.0;2.0;14025.0
426;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2003;14533.0;96.4;14025.0;487.0;945.0;946.0;1.0;21.0;14533.0
427;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2004;14678.0;96.4;14533.0;154.0;934.0;950.0;0.0;8.0;14678.0
428;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2005;14768.0;95.8;14678.0;186.0;850.0;954.0;-1.0;9.0;14768.0
429;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2006;14990.0;94.7;14768.0;396.0;781.0;972.0;-1.0;18.0;14990.0
430;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2007;15238.0;93.3;14990.0;474.0;733.0;979.0;0.0;19.0;15238.0
431;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2008;16201.0;95.2;15238.0;631.0;1300.0;1012.0;0.0;44.0;16201.0
432;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2009;16594.0;97.2;16201.0;52.0;1293.0;1032.0;9.0;72.0;16594.0
433;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2010;17419.0;100.0;16594.0;341.0;1555.0;1071.0;-1.0;0.0;17419.0
434;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2011;18407.0;103.9;17419.0;288.0;1816.0;1114.0;-3.0;0.0;18407.0
435;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2012;18695.0;103.8;18407.0;314.0;1126.0;1152.0;0.0;0.0;18695.0
436;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2013;18719.0;103.0;18695.0;178.0;1009.0;1163.0;0.0;0.0;18719.0
437;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2014;18784.0;102.9;18719.0;67.0;1175.0;1178.0;0.0;0.0;18784.0
438;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2015;18838.0;103.2;18784.0;1.0;1263.0;1209.0;0.0;0.0;18838.0
439;Totaal kapitaalgoederen;E Waterbedrijven en afvalbeheer;2016;18947.0;103.5;18838.0;55.0;1299.0;1245.0;0.0;-1.0;18947.0
440;Totaal kapitaalgoederen;F Bouwnijverheid;1995;11691.0;79.4;11392.0;157.0;1212.0;1094.0;0.0;24.0;11691.0
441;Totaal kapitaalgoederen;F Bouwnijverheid;1996;12397.0;82.2;11691.0;194.0;1611.0;1129.0;0.0;30.0;12397.0
442;Totaal kapitaalgoederen;F Bouwnijverheid;1997;13158.0;85.8;12397.0;145.0;1766.0;1193.0;0.0;44.0;13158.0
443;Totaal kapitaalgoederen;F Bouwnijverheid;1998;14071.0;89.8;13158.0;193.0;1986.0;1297.0;0.0;31.0;14071.0
444;Totaal kapitaalgoederen;F Bouwnijverheid;1999;15727.0;97.7;14071.0;259.0;2824.0;1463.0;0.0;36.0;15727.0
445;Totaal kapitaalgoederen;F Bouwnijverheid;2000;16910.0;100.4;15727.0;561.0;2240.0;1653.0;0.0;34.0;16910.0
446;Totaal kapitaalgoederen;F Bouwnijverheid;2001;18391.0;97.9;16910.0;531.0;2704.0;1798.0;0.0;44.0;18391.0
447;Totaal kapitaalgoederen;F Bouwnijverheid;2002;19027.0;98.1;18391.0;586.0;1994.0;1906.0;-70.0;32.0;19027.0
448;Totaal kapitaalgoederen;F Bouwnijverheid;2003;19032.0;96.8;19027.0;274.0;1658.0;1905.0;-50.0;28.0;19032.0
449;Totaal kapitaalgoederen;F Bouwnijverheid;2004;19085.0;95.8;19032.0;242.0;1764.0;1902.0;-77.0;26.0;19085.0
450;Totaal kapitaalgoederen;F Bouwnijverheid;2005;19279.0;95.3;19085.0;307.0;1873.0;1912.0;-98.0;24.0;19279.0
451;Totaal kapitaalgoederen;F Bouwnijverheid;2006;19768.0;95.5;19279.0;439.0;2009.0;1936.0;-47.0;24.0;19768.0
452;Totaal kapitaalgoederen;F Bouwnijverheid;2007;20572.0;97.5;19768.0;393.0;2455.0;2007.0;-46.0;9.0;20572.0
453;Totaal kapitaalgoederen;F Bouwnijverheid;2008;21636.0;100.2;20572.0;469.0;2732.0;2107.0;-45.0;15.0;21636.0
454;Totaal kapitaalgoederen;F Bouwnijverheid;2009;22156.0;100.3;21636.0;507.0;2225.0;2184.0;-54.0;25.0;22156.0
455;Totaal kapitaalgoederen;F Bouwnijverheid;2010;22391.0;100.0;22156.0;297.0;2209.0;2213.0;-58.0;0.0;22391.0
456;Totaal kapitaalgoederen;F Bouwnijverheid;2011;22552.0;101.3;22391.0;-124.0;2655.0;2234.0;-136.0;0.0;22552.0
457;Totaal kapitaalgoederen;F Bouwnijverheid;2012;22339.0;100.2;22552.0;28.0;2180.0;2269.0;-152.0;0.0;22339.0
458;Totaal kapitaalgoederen;F Bouwnijverheid;2013;22314.0;99.6;22339.0;113.0;2296.0;2282.0;-153.0;0.0;22314.0
459;Totaal kapitaalgoederen;F Bouwnijverheid;2014;22163.0;99.1;22314.0;-39.0;2291.0;2288.0;-115.0;0.0;22163.0
460;Totaal kapitaalgoederen;F Bouwnijverheid;2015;22133.0;99.1;22163.0;-46.0;2473.0;2322.0;-135.0;0.0;22133.0
461;Totaal kapitaalgoederen;F Bouwnijverheid;2016;22309.0;99.6;22133.0;75.0;2570.0;2375.0;-105.0;10.0;22309.0
462;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;1995;82749.0;84.6;78766.0;1206.0;10017.0;8090.0;567.0;283.0;82749.0
463;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;1996;86517.0;86.4;82749.0;1535.0;10463.0;8407.0;-32.0;209.0;86517.0
464;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;1997;89143.0;87.5;86517.0;988.0;10172.0;8648.0;-94.0;208.0;89143.0
465;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;1998;94113.0;90.4;89143.0;1723.0;12267.0;9006.0;-114.0;101.0;94113.0
466;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;1999;100145.0;93.6;94113.0;1785.0;13508.0;9575.0;-170.0;483.0;100145.0
467;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2000;107091.0;95.7;100145.0;3314.0;13935.0;10360.0;-167.0;224.0;107091.0
468;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2001;112591.0;92.3;107091.0;3236.0;13624.0;11015.0;-481.0;136.0;112591.0
469;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2002;118087.0;93.6;112591.0;3861.0;13374.0;11546.0;-425.0;233.0;118087.0
470;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2003;122555.0;95.1;118087.0;2572.0;14142.0;11867.0;-659.0;279.0;122555.0
471;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2004;124470.0;95.4;122555.0;1580.0;12703.0;12135.0;-483.0;250.0;124470.0
472;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2005;126977.0;95.6;124470.0;2209.0;13284.0;12374.0;-691.0;78.0;126977.0
473;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2006;130872.0;96.3;126977.0;2959.0;14265.0;12646.0;-832.0;148.0;130872.0
474;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2007;135123.0;97.0;130872.0;3270.0;15098.0;13077.0;-1024.0;-16.0;135123.0
475;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2008;141669.0;98.7;135123.0;4066.0;16774.0;13539.0;-808.0;54.0;141669.0
476;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2009;146807.0;100.4;141669.0;2643.0;14387.0;13817.0;1977.0;-53.0;146807.0
477;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2010;148821.0;100.0;146807.0;2631.0;14245.0;14093.0;-769.0;0.0;148821.0
478;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2011;151195.0;101.1;148821.0;792.0;16620.0;14126.0;-912.0;0.0;151195.0
479;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2012;152557.0;101.0;151195.0;1397.0;15418.0;14354.0;-1099.0;0.0;152557.0
480;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2013;155052.0;101.7;152557.0;1496.0;15476.0;14660.0;183.0;0.0;155052.0
481;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2014;155276.0;101.3;155052.0;808.0;14982.0;14710.0;-855.0;0.0;155276.0
482;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2015;157169.0;103.0;155276.0;-707.0;17732.0;15049.0;-913.0;830.0;157169.0
483;Totaal kapitaalgoederen;G-I Handel, vervoer en horeca;2016;161171.0;105.4;157169.0;355.0;19885.0;15549.0;-698.0;9.0;161171.0
484;Totaal kapitaalgoederen;G Handel;1995;35671.0;94.4;34776.0;525.0;4650.0;4469.0;89.0;100.0;35671.0
485;Totaal kapitaalgoederen;G Handel;1996;37471.0;96.8;35671.0;759.0;5385.0;4620.0;155.0;121.0;37471.0
486;Totaal kapitaalgoederen;G Handel;1997;38510.0;97.8;37471.0;407.0;5099.0;4758.0;161.0;131.0;38510.0
487;Totaal kapitaalgoederen;G Handel;1998;40425.0;100.5;38510.0;456.0;6043.0;4928.0;165.0;178.0;40425.0
488;Totaal kapitaalgoederen;G Handel;1999;43064.0;104.1;40425.0;651.0;6863.0;5232.0;160.0;197.0;43064.0
489;Totaal kapitaalgoederen;G Handel;2000;45988.0;106.3;43064.0;1528.0;6859.0;5666.0;123.0;81.0;45988.0
490;Totaal kapitaalgoederen;G Handel;2001;48504.0;101.6;45988.0;1619.0;6696.0;6028.0;191.0;37.0;48504.0
491;Totaal kapitaalgoederen;G Handel;2002;50507.0;102.6;48504.0;1514.0;6740.0;6358.0;58.0;50.0;50507.0
492;Totaal kapitaalgoederen;G Handel;2003;51420.0;103.0;50507.0;680.0;6714.0;6522.0;-20.0;61.0;51420.0
493;Totaal kapitaalgoederen;G Handel;2004;51792.0;102.4;51420.0;700.0;6325.0;6663.0;-13.0;23.0;51792.0
494;Totaal kapitaalgoederen;G Handel;2005;52724.0;102.4;51792.0;909.0;6901.0;6795.0;-62.0;-21.0;52724.0
495;Totaal kapitaalgoederen;G Handel;2006;53937.0;102.5;52724.0;1193.0;7159.0;6958.0;-128.0;-53.0;53937.0
496;Totaal kapitaalgoederen;G Handel;2007;55737.0;103.6;53937.0;1193.0;8053.0;7215.0;-132.0;-99.0;55737.0
497;Totaal kapitaalgoederen;G Handel;2008;57941.0;105.1;55737.0;1354.0;8562.0;7478.0;-102.0;-133.0;57941.0
498;Totaal kapitaalgoederen;G Handel;2009;58099.0;102.9;57941.0;1401.0;6587.0;7600.0;-62.0;-166.0;58099.0
499;Totaal kapitaalgoederen;G Handel;2010;57508.0;100.0;58099.0;1104.0;5949.0;7569.0;-75.0;0.0;57508.0
500;Totaal kapitaalgoederen;G Handel;2011;56912.0;99.1;57508.0;-100.0;7090.0;7452.0;-134.0;0.0;56912.0
501;Totaal kapitaalgoederen;G Handel;2012;55891.0;97.4;56912.0;-4.0;6618.0;7432.0;-203.0;0.0;55891.0
502;Totaal kapitaalgoederen;G Handel;2013;56833.0;98.2;55891.0;468.0;6991.0;7611.0;1095.0;0.0;56833.0
503;Totaal kapitaalgoederen;G Handel;2014;56347.0;97.2;56833.0;102.0;7061.0;7573.0;-77.0;0.0;56347.0
504;Totaal kapitaalgoederen;G Handel;2015;55823.0;96.9;56347.0;-344.0;7552.0;7627.0;-104.0;0.0;55823.0
505;Totaal kapitaalgoederen;G Handel;2016;56308.0;97.5;55823.0;;;;;;56308.0
506;Totaal kapitaalgoederen;H Vervoer en opslag;1995;42759.0;77.5;39705.0;599.0;4955.0;3152.0;478.0;175.0;42759.0
507;Totaal kapitaalgoederen;H Vervoer en opslag;1996;44715.0;79.1;42759.0;668.0;4708.0;3314.0;-187.0;81.0;44715.0
508;Totaal kapitaalgoederen;H Vervoer en opslag;1997;46291.0;80.5;44715.0;512.0;4665.0;3416.0;-255.0;71.0;46291.0
509;Totaal kapitaalgoederen;H Vervoer en opslag;1998;49215.0;83.8;46291.0;1191.0;5689.0;3591.0;-279.0;-87.0;49215.0
510;Totaal kapitaalgoederen;H Vervoer en opslag;1999;52206.0;86.5;49215.0;1042.0;5835.0;3820.0;-330.0;265.0;52206.0
511;Totaal kapitaalgoederen;H Vervoer en opslag;2000;55789.0;88.3;52206.0;1600.0;6266.0;4115.0;-290.0;121.0;55789.0
512;Totaal kapitaalgoederen;H Vervoer en opslag;2001;58479.0;85.8;55789.0;1404.0;6235.0;4361.0;-672.0;84.0;58479.0
513;Totaal kapitaalgoederen;H Vervoer en opslag;2002;61648.0;87.3;58479.0;2143.0;5860.0;4519.0;-482.0;167.0;61648.0
514;Totaal kapitaalgoederen;H Vervoer en opslag;2003;65018.0;89.5;61648.0;1788.0;6675.0;4649.0;-639.0;195.0;65018.0
515;Totaal kapitaalgoederen;H Vervoer en opslag;2004;66434.0;90.3;65018.0;787.0;5646.0;4752.0;-469.0;204.0;66434.0
516;Totaal kapitaalgoederen;H Vervoer en opslag;2005;67888.0;90.7;66434.0;1181.0;5665.0;4842.0;-629.0;79.0;67888.0
517;Totaal kapitaalgoederen;H Vervoer en opslag;2006;70444.0;91.9;67888.0;1607.0;6398.0;4933.0;-704.0;188.0;70444.0
518;Totaal kapitaalgoederen;H Vervoer en opslag;2007;72584.0;92.2;70444.0;1921.0;6124.0;5076.0;-892.0;64.0;72584.0
519;Totaal kapitaalgoederen;H Vervoer en opslag;2008;76565.0;94.0;72584.0;2510.0;7242.0;5231.0;-707.0;166.0;76565.0
520;Totaal kapitaalgoederen;H Vervoer en opslag;2009;81387.0;98.6;76565.0;1057.0;6994.0;5358.0;2039.0;90.0;81387.0
521;Totaal kapitaalgoederen;H Vervoer en opslag;2010;83964.0;100.0;81387.0;1386.0;7542.0;5657.0;-694.0;0.0;83964.0
522;Totaal kapitaalgoederen;H Vervoer en opslag;2011;86889.0;102.4;83964.0;887.0;8629.0;5813.0;-778.0;0.0;86889.0
523;Totaal kapitaalgoederen;H Vervoer en opslag;2012;89312.0;103.6;86889.0;1384.0;7997.0;6061.0;-896.0;0.0;89312.0
524;Totaal kapitaalgoederen;H Vervoer en opslag;2013;90859.0;104.3;89312.0;958.0;7696.0;6195.0;-912.0;0.0;90859.0
525;Totaal kapitaalgoederen;H Vervoer en opslag;2014;91611.0;104.4;90859.0;684.0;7137.0;6291.0;-778.0;0.0;91611.0
526;Totaal kapitaalgoederen;H Vervoer en opslag;2015;94022.0;107.5;91611.0;-307.0;9272.0;6575.0;-809.0;830.0;94022.0
527;Totaal kapitaalgoederen;H Vervoer en opslag;2016;97353.0;111.0;94022.0;;;;;;97353.0
528;Totaal kapitaalgoederen;I Horeca;1995;4319.0;89.4;4285.0;83.0;412.0;469.0;0.0;8.0;4319.0
529;Totaal kapitaalgoederen;I Horeca;1996;4332.0;87.6;4319.0;109.0;370.0;473.0;0.0;7.0;4332.0
530;Totaal kapitaalgoederen;I Horeca;1997;4341.0;86.3;4332.0;69.0;408.0;474.0;0.0;6.0;4341.0
531;Totaal kapitaalgoederen;I Horeca;1998;4474.0;87.0;4341.0;75.0;535.0;487.0;0.0;9.0;4474.0
532;Totaal kapitaalgoederen;I Horeca;1999;4874.0;92.2;4474.0;91.0;810.0;523.0;0.0;22.0;4874.0
533;Totaal kapitaalgoederen;I Horeca;2000;5313.0;96.1;4874.0;186.0;810.0;579.0;0.0;22.0;5313.0
534;Totaal kapitaalgoederen;I Horeca;2001;5608.0;94.1;5313.0;213.0;693.0;626.0;0.0;15.0;5608.0
535;Totaal kapitaalgoederen;I Horeca;2002;5933.0;96.1;5608.0;204.0;774.0;669.0;0.0;16.0;5933.0
536;Totaal kapitaalgoederen;I Horeca;2003;6116.0;97.3;5933.0;105.0;753.0;696.0;0.0;22.0;6116.0
537;Totaal kapitaalgoederen;I Horeca;2004;6244.0;97.9;6116.0;93.0;732.0;720.0;0.0;23.0;6244.0
538;Totaal kapitaalgoederen;I Horeca;2005;6365.0;97.9;6244.0;120.0;718.0;737.0;0.0;20.0;6365.0
539;Totaal kapitaalgoederen;I Horeca;2006;6491.0;97.4;6365.0;159.0;708.0;755.0;0.0;14.0;6491.0
540;Totaal kapitaalgoederen;I Horeca;2007;6801.0;99.6;6491.0;156.0;921.0;786.0;0.0;19.0;6801.0
541;Totaal kapitaalgoederen;I Horeca;2008;7164.0;101.9;6801.0;202.0;970.0;830.0;0.0;21.0;7164.0
542;Totaal kapitaalgoederen;I Horeca;2009;7321.0;101.5;7164.0;186.0;806.0;859.0;0.0;24.0;7321.0
543;Totaal kapitaalgoederen;I Horeca;2010;7349.0;100.0;7321.0;142.0;754.0;867.0;0.0;0.0;7349.0
544;Totaal kapitaalgoederen;I Horeca;2011;7394.0;100.5;7349.0;5.0;901.0;861.0;0.0;0.0;7394.0
545;Totaal kapitaalgoederen;I Horeca;2012;7354.0;99.8;7394.0;17.0;803.0;861.0;0.0;0.0;7354.0
546;Totaal kapitaalgoederen;I Horeca;2013;7359.0;98.9;7354.0;70.0;789.0;854.0;0.0;0.0;7359.0
547;Totaal kapitaalgoederen;I Horeca;2014;7318.0;98.1;7359.0;22.0;784.0;846.0;0.0;0.0;7318.0
548;Totaal kapitaalgoederen;I Horeca;2015;7324.0;98.9;7318.0;-56.0;908.0;847.0;0.0;0.0;7324.0
549;Totaal kapitaalgoederen;I Horeca;2016;7510.0;101.3;7324.0;;;;;;7510.0
550;Totaal kapitaalgoederen;J Informatie en communicatie;1995;16259.0;76.3;15686.0;137.0;2172.0;1824.0;0.0;88.0;16259.0
551;Totaal kapitaalgoederen;J Informatie en communicatie;1996;16986.0;77.9;16259.0;80.0;2596.0;1887.0;0.0;-62.0;16986.0
552;Totaal kapitaalgoederen;J Informatie en communicatie;1997;18423.0;83.0;16986.0;76.0;3592.0;2017.0;0.0;-215.0;18423.0
553;Totaal kapitaalgoederen;J Informatie en communicatie;1998;20462.0;90.3;18423.0;111.0;4144.0;2263.0;0.0;47.0;20462.0
554;Totaal kapitaalgoederen;J Informatie en communicatie;1999;24368.0;104.6;20462.0;176.0;6350.0;2672.0;0.0;52.0;24368.0
555;Totaal kapitaalgoederen;J Informatie en communicatie;2000;28542.0;117.1;24368.0;658.0;6855.0;3218.0;0.0;-121.0;28542.0
556;Totaal kapitaalgoederen;J Informatie en communicatie;2001;31320.0;113.6;28542.0;728.0;5817.0;3679.0;0.0;-88.0;31320.0
557;Totaal kapitaalgoederen;J Informatie en communicatie;2002;31799.0;112.4;31320.0;822.0;3745.0;3955.0;0.0;-133.0;31799.0
558;Totaal kapitaalgoederen;J Informatie en communicatie;2003;31526.0;109.2;31799.0;653.0;3141.0;4042.0;0.0;-25.0;31526.0
559;Totaal kapitaalgoederen;J Informatie en communicatie;2004;31108.0;106.8;31526.0;281.0;3444.0;4073.0;0.0;-70.0;31108.0
560;Totaal kapitaalgoederen;J Informatie en communicatie;2005;31074.0;105.7;31108.0;289.0;3914.0;4125.0;0.0;-113.0;31074.0
561;Totaal kapitaalgoederen;J Informatie en communicatie;2006;31580.0;105.3;31074.0;623.0;4075.0;4242.0;0.0;50.0;31580.0
562;Totaal kapitaalgoederen;J Informatie en communicatie;2007;32283.0;105.0;31580.0;795.0;4221.0;4421.0;0.0;108.0;32283.0
563;Totaal kapitaalgoederen;J Informatie en communicatie;2008;33213.0;104.8;32283.0;990.0;4460.0;4613.0;0.0;93.0;33213.0
564;Totaal kapitaalgoederen;J Informatie en communicatie;2009;32714.0;102.8;33213.0;156.0;3883.0;4685.0;0.0;146.0;32714.0
565;Totaal kapitaalgoederen;J Informatie en communicatie;2010;32405.0;100.0;32714.0;584.0;3871.0;4763.0;0.0;0.0;32405.0
566;Totaal kapitaalgoederen;J Informatie en communicatie;2011;32071.0;98.1;32405.0;298.0;4127.0;4759.0;0.0;0.0;32071.0
567;Totaal kapitaalgoederen;J Informatie en communicatie;2012;31929.0;96.2;32071.0;493.0;4159.0;4795.0;0.0;0.0;31929.0
568;Totaal kapitaalgoederen;J Informatie en communicatie;2013;31486.0;94.2;31929.0;227.0;4125.0;4795.0;0.0;0.0;31486.0
569;Totaal kapitaalgoederen;J Informatie en communicatie;2014;31538.0;94.1;31486.0;75.0;4689.0;4799.0;86.0;0.0;31538.0
570;Totaal kapitaalgoederen;J Informatie en communicatie;2015;31944.0;95.6;31538.0;-108.0;5399.0;4967.0;83.0;0.0;31944.0
571;Totaal kapitaalgoederen;J Informatie en communicatie;2016;32564.0;97.2;31944.0;84.0;5749.0;5123.0;16.0;-105.0;32564.0
572;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;1995;1839.0;84.9;1756.0;3.0;280.0;202.0;0.0;3.0;1839.0
573;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;1996;1910.0;86.1;1839.0;1.0;278.0;211.0;0.0;3.0;1910.0
574;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;1997;2002.0;88.8;1910.0;-8.0;318.0;221.0;0.0;3.0;2002.0
575;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;1998;2156.0;93.6;2002.0;-12.0;407.0;239.0;0.0;-1.0;2156.0
576;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;1999;2290.0;96.7;2156.0;1.0;400.0;264.0;0.0;-3.0;2290.0
577;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;2000;2456.0;99.1;2290.0;48.0;420.0;295.0;0.0;-7.0;2456.0
578;Totaal kapitaalgoederen;58-60 Uitgeverijen, film, radio en TV;2001;2612.0;90.3;2456.0;46.0;434.0;325.0;0.0;0.0;2612.0
