ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
43;Rijksmonumenten totaal;Drenthe (PV);2014;1291
44;Rijksmonumenten totaal;Drenthe (PV);2015;1282
45;Rijksmonumenten totaal;Drenthe (PV);2016;1282
46;Rijksmonumenten totaal;Drenthe (PV);2017;1282
47;Rijksmonumenten totaal;Drenthe (PV);2018;1281
48;Rijksmonumenten totaal;Overijssel (PV);2013;3945
49;Rijksmonumenten totaal;Overijssel (PV);2014;3943
50;Rijksmonumenten totaal;Overijssel (PV);2015;3943
51;Rijksmonumenten totaal;Overijssel (PV);2016;3943
52;Rijksmonumenten totaal;Overijssel (PV);2017;3941
53;Rijksmonumenten totaal;Overijssel (PV);2018;3932
54;Rijksmonumenten totaal;Flevoland (PV);2013;79
55;Rijksmonumenten totaal;Flevoland (PV);2014;81
56;Rijksmonumenten totaal;Flevoland (PV);2015;81
57;Rijksmonumenten totaal;Flevoland (PV);2016;82
58;Rijksmonumenten totaal;Flevoland (PV);2017;82
59;Rijksmonumenten totaal;Flevoland (PV);2018;82
60;Rijksmonumenten totaal;Gelderland (PV);2013;6169
61;Rijksmonumenten totaal;Gelderland (PV);2014;6227
62;Rijksmonumenten totaal;Gelderland (PV);2015;6270
63;Rijksmonumenten totaal;Gelderland (PV);2016;6272
64;Rijksmonumenten totaal;Gelderland (PV);2017;6284
65;Rijksmonumenten totaal;Gelderland (PV);2018;6277
66;Rijksmonumenten totaal;Utrecht (PV);2013;5479
67;Rijksmonumenten totaal;Utrecht (PV);2014;5489
68;Rijksmonumenten totaal;Utrecht (PV);2015;5509
69;Rijksmonumenten totaal;Utrecht (PV);2016;5618
70;Rijksmonumenten totaal;Utrecht (PV);2017;5618
71;Rijksmonumenten totaal;Utrecht (PV);2018;5611
72;Rijksmonumenten totaal;Noord-Holland (PV);2013;14086
73;Rijksmonumenten totaal;Noord-Holland (PV);2014;14037
74;Rijksmonumenten totaal;Noord-Holland (PV);2015;14034
75;Rijksmonumenten totaal;Noord-Holland (PV);2016;14044
76;Rijksmonumenten totaal;Noord-Holland (PV);2017;14042
77;Rijksmonumenten totaal;Noord-Holland (PV);2018;14031
78;Rijksmonumenten totaal;Zuid-Holland (PV);2013;9119
79;Rijksmonumenten totaal;Zuid-Holland (PV);2014;9160
80;Rijksmonumenten totaal;Zuid-Holland (PV);2015;9159
81;Rijksmonumenten totaal;Zuid-Holland (PV);2016;9158
82;Rijksmonumenten totaal;Zuid-Holland (PV);2017;9157
83;Rijksmonumenten totaal;Zuid-Holland (PV);2018;9154
84;Rijksmonumenten totaal;Zeeland (PV);2013;3690
85;Rijksmonumenten totaal;Zeeland (PV);2014;3679
86;Rijksmonumenten totaal;Zeeland (PV);2015;3675
87;Rijksmonumenten totaal;Zeeland (PV);2016;3677
88;Rijksmonumenten totaal;Zeeland (PV);2017;3677
89;Rijksmonumenten totaal;Zeeland (PV);2018;3677
90;Rijksmonumenten totaal;Noord-Brabant (PV);2013;5810
91;Rijksmonumenten totaal;Noord-Brabant (PV);2014;5806
92;Rijksmonumenten totaal;Noord-Brabant (PV);2015;5841
93;Rijksmonumenten totaal;Noord-Brabant (PV);2016;5832
94;Rijksmonumenten totaal;Noord-Brabant (PV);2017;5830
95;Rijksmonumenten totaal;Noord-Brabant (PV);2018;5825
96;Rijksmonumenten totaal;Limburg (PV);2013;5344
97;Rijksmonumenten totaal;Limburg (PV);2014;5341
98;Rijksmonumenten totaal;Limburg (PV);2015;5339
99;Rijksmonumenten totaal;Limburg (PV);2016;5340
100;Rijksmonumenten totaal;Limburg (PV);2017;5342
101;Rijksmonumenten totaal;Limburg (PV);2018;5340
102;Rijksmonumenten totaal;Oost-Groningen (CR);2013;520
103;Rijksmonumenten totaal;Oost-Groningen (CR);2014;520
104;Rijksmonumenten totaal;Oost-Groningen (CR);2015;520
105;Rijksmonumenten totaal;Oost-Groningen (CR);2016;520
106;Rijksmonumenten totaal;Oost-Groningen (CR);2017;520
107;Rijksmonumenten totaal;Oost-Groningen (CR);2018;520
108;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2013;314
109;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2014;315
110;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2015;315
111;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2016;315
112;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2017;315
113;Rijksmonumenten totaal;Delfzijl en omgeving (CR);2018;313
114;Rijksmonumenten totaal;Overig Groningen (CR);2013;1722
115;Rijksmonumenten totaal;Overig Groningen (CR);2014;1721
116;Rijksmonumenten totaal;Overig Groningen (CR);2015;1722
117;Rijksmonumenten totaal;Overig Groningen (CR);2016;1722
118;Rijksmonumenten totaal;Overig Groningen (CR);2017;1722
119;Rijksmonumenten totaal;Overig Groningen (CR);2018;1722
120;Rijksmonumenten totaal;Noord-Friesland (CR);2013;2755
121;Rijksmonumenten totaal;Noord-Friesland (CR);2014;2746
122;Rijksmonumenten totaal;Noord-Friesland (CR);2015;2745
123;Rijksmonumenten totaal;Noord-Friesland (CR);2016;2742
124;Rijksmonumenten totaal;Noord-Friesland (CR);2017;2742
125;Rijksmonumenten totaal;Noord-Friesland (CR);2018;2737
126;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2013;991
127;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2014;991
128;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2015;988
129;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2016;988
130;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2017;988
131;Rijksmonumenten totaal;Zuidwest-Friesland (CR);2018;983
132;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2013;423
133;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2014;421
134;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2015;424
135;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2016;423
136;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2017;423
137;Rijksmonumenten totaal;Zuidoost-Friesland (CR);2018;423
138;Rijksmonumenten totaal;Noord-Drenthe (CR);2013;591
139;Rijksmonumenten totaal;Noord-Drenthe (CR);2014;598
140;Rijksmonumenten totaal;Noord-Drenthe (CR);2015;598
141;Rijksmonumenten totaal;Noord-Drenthe (CR);2016;598
142;Rijksmonumenten totaal;Noord-Drenthe (CR);2017;598
143;Rijksmonumenten totaal;Noord-Drenthe (CR);2018;598
144;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2013;269
145;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2014;269
146;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2015;268
147;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2016;268
148;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2017;268
149;Rijksmonumenten totaal;Zuidoost-Drenthe (CR);2018;267
150;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2013;424
151;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2014;424
152;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2015;416
153;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2016;416
154;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2017;416
155;Rijksmonumenten totaal;Zuidwest-Drenthe (CR);2018;416
156;Rijksmonumenten totaal;Noord-Overijssel (CR);2013;1997
157;Rijksmonumenten totaal;Noord-Overijssel (CR);2014;1997
158;Rijksmonumenten totaal;Noord-Overijssel (CR);2015;1993
159;Rijksmonumenten totaal;Noord-Overijssel (CR);2016;1993
160;Rijksmonumenten totaal;Noord-Overijssel (CR);2017;1993
161;Rijksmonumenten totaal;Noord-Overijssel (CR);2018;1987
162;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2013;797
163;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2014;796
164;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2015;796
165;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2016;796
166;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2017;795
167;Rijksmonumenten totaal;Zuidwest-Overijssel (CR);2018;794
168;Rijksmonumenten totaal;Twente (CR);2013;1151
169;Rijksmonumenten totaal;Twente (CR);2014;1150
170;Rijksmonumenten totaal;Twente (CR);2015;1154
171;Rijksmonumenten totaal;Twente (CR);2016;1154
172;Rijksmonumenten totaal;Twente (CR);2017;1153
173;Rijksmonumenten totaal;Twente (CR);2018;1151
174;Rijksmonumenten totaal;Veluwe (CR);2013;1640
175;Rijksmonumenten totaal;Veluwe (CR);2014;1641
176;Rijksmonumenten totaal;Veluwe (CR);2015;1639
177;Rijksmonumenten totaal;Veluwe (CR);2016;1639
178;Rijksmonumenten totaal;Veluwe (CR);2017;1641
179;Rijksmonumenten totaal;Veluwe (CR);2018;1636
180;Rijksmonumenten totaal;Achterhoek (CR);2013;1559
181;Rijksmonumenten totaal;Achterhoek (CR);2014;1557
182;Rijksmonumenten totaal;Achterhoek (CR);2015;1555
183;Rijksmonumenten totaal;Achterhoek (CR);2016;1555
184;Rijksmonumenten totaal;Achterhoek (CR);2017;1555
185;Rijksmonumenten totaal;Achterhoek (CR);2018;1555
186;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2013;1835
187;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2014;1837
188;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2015;1847
189;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2016;1853
190;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2017;1853
191;Rijksmonumenten totaal;Arnhem/Nijmegen (CR);2018;1851
192;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2013;1135
193;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2014;1192
194;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2015;1229
195;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2016;1225
196;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2017;1235
197;Rijksmonumenten totaal;Zuidwest-Gelderland (CR);2018;1235
198;Rijksmonumenten totaal;Utrecht (CR);2013;5479
199;Rijksmonumenten totaal;Utrecht (CR);2014;5489
200;Rijksmonumenten totaal;Utrecht (CR);2015;5509
201;Rijksmonumenten totaal;Utrecht (CR);2016;5618
202;Rijksmonumenten totaal;Utrecht (CR);2017;5618
203;Rijksmonumenten totaal;Utrecht (CR);2018;5611
204;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2013;1543
205;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2014;1540
206;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2015;1539
207;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2016;1540
208;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2017;1540
209;Rijksmonumenten totaal;Kop van Noord-Holland (CR);2018;1538
210;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2013;774
211;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2014;774
212;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2015;773
213;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2016;772
214;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2017;772
215;Rijksmonumenten totaal;Alkmaar en omgeving (CR);2018;772
216;Rijksmonumenten totaal;IJmond (CR);2013;273
217;Rijksmonumenten totaal;IJmond (CR);2014;276
218;Rijksmonumenten totaal;IJmond (CR);2015;276
219;Rijksmonumenten totaal;IJmond (CR);2016;276
220;Rijksmonumenten totaal;IJmond (CR);2017;276
221;Rijksmonumenten totaal;IJmond (CR);2018;276
222;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2013;1590
223;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2014;1589
224;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2015;1591
225;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2016;1590
226;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2017;1590
227;Rijksmonumenten totaal;Agglomeratie Haarlem (CR);2018;1588
228;Rijksmonumenten totaal;Zaanstreek (CR);2013;309
229;Rijksmonumenten totaal;Zaanstreek (CR);2014;309
230;Rijksmonumenten totaal;Zaanstreek (CR);2015;309
231;Rijksmonumenten totaal;Zaanstreek (CR);2016;309
232;Rijksmonumenten totaal;Zaanstreek (CR);2017;309
233;Rijksmonumenten totaal;Zaanstreek (CR);2018;309
234;Rijksmonumenten totaal;Groot-Amsterdam (CR);2013;8348
235;Rijksmonumenten totaal;Groot-Amsterdam (CR);2014;8346
236;Rijksmonumenten totaal;Groot-Amsterdam (CR);2015;8344
237;Rijksmonumenten totaal;Groot-Amsterdam (CR);2016;8352
238;Rijksmonumenten totaal;Groot-Amsterdam (CR);2017;8350
239;Rijksmonumenten totaal;Groot-Amsterdam (CR);2018;8344
240;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2013;1249
241;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2014;1203
242;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2015;1202
243;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2016;1205
244;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2017;1205
245;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2018;1204
246;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;1809
247;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;1808
248;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;1808
249;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;1807
250;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;1807
251;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;1809
252;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2013;1744
253;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2014;1748
254;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2015;1747
255;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2016;1746
256;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2017;1747
257;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2018;1746
258;Rijksmonumenten totaal;Delft en Westland (CR);2013;870
259;Rijksmonumenten totaal;Delft en Westland (CR);2014;871
260;Rijksmonumenten totaal;Delft en Westland (CR);2015;871
261;Rijksmonumenten totaal;Delft en Westland (CR);2016;871
262;Rijksmonumenten totaal;Delft en Westland (CR);2017;871
263;Rijksmonumenten totaal;Delft en Westland (CR);2018;871
264;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2013;942
265;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2014;942
266;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2015;941
267;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2016;941
268;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2017;941
269;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2018;940
270;Rijksmonumenten totaal;Groot-Rijnmond (CR);2013;2185
271;Rijksmonumenten totaal;Groot-Rijnmond (CR);2014;2220
272;Rijksmonumenten totaal;Groot-Rijnmond (CR);2015;2221
273;Rijksmonumenten totaal;Groot-Rijnmond (CR);2016;2225
274;Rijksmonumenten totaal;Groot-Rijnmond (CR);2017;2223
275;Rijksmonumenten totaal;Groot-Rijnmond (CR);2018;2220
276;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2013;1569
277;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2014;1571
278;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2015;1571
279;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2016;1568
280;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2017;1568
281;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2018;1568
282;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2013;388
283;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2014;385
284;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2015;385
285;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2016;385
286;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2017;385
287;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2018;385
288;Rijksmonumenten totaal;Overig Zeeland (CR);2013;3302
289;Rijksmonumenten totaal;Overig Zeeland (CR);2014;3294
290;Rijksmonumenten totaal;Overig Zeeland (CR);2015;3290
291;Rijksmonumenten totaal;Overig Zeeland (CR);2016;3292
292;Rijksmonumenten totaal;Overig Zeeland (CR);2017;3292
293;Rijksmonumenten totaal;Overig Zeeland (CR);2018;3292
294;Rijksmonumenten totaal;West-Noord-Brabant (CR);2013;1659
295;Rijksmonumenten totaal;West-Noord-Brabant (CR);2014;1658
296;Rijksmonumenten totaal;West-Noord-Brabant (CR);2015;1658
297;Rijksmonumenten totaal;West-Noord-Brabant (CR);2016;1653
298;Rijksmonumenten totaal;West-Noord-Brabant (CR);2017;1653
299;Rijksmonumenten totaal;West-Noord-Brabant (CR);2018;1652
300;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2013;1061
301;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2014;1061
302;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2015;1096
303;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2016;1092
304;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2017;1091
305;Rijksmonumenten totaal;Midden-Noord-Brabant (CR);2018;1091
306;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2013;2076
307;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2014;2075
308;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2015;2076
309;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2016;2076
310;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2017;2075
311;Rijksmonumenten totaal;Noordoost-Noord-Brabant (CR);2018;2072
312;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2013;1014
313;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2014;1012
314;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2015;1011
315;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2016;1011
316;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2017;1011
317;Rijksmonumenten totaal;Zuidoost-Noord-Brabant (CR);2018;1010
318;Rijksmonumenten totaal;Noord-Limburg (CR);2013;532
319;Rijksmonumenten totaal;Noord-Limburg (CR);2014;530
320;Rijksmonumenten totaal;Noord-Limburg (CR);2015;529
321;Rijksmonumenten totaal;Noord-Limburg (CR);2016;529
322;Rijksmonumenten totaal;Noord-Limburg (CR);2017;530
323;Rijksmonumenten totaal;Noord-Limburg (CR);2018;530
324;Rijksmonumenten totaal;Midden-Limburg (CR);2013;822
325;Rijksmonumenten totaal;Midden-Limburg (CR);2014;822
326;Rijksmonumenten totaal;Midden-Limburg (CR);2015;822
327;Rijksmonumenten totaal;Midden-Limburg (CR);2016;822
328;Rijksmonumenten totaal;Midden-Limburg (CR);2017;822
329;Rijksmonumenten totaal;Midden-Limburg (CR);2018;820
330;Rijksmonumenten totaal;Zuid-Limburg (CR);2013;3990
331;Rijksmonumenten totaal;Zuid-Limburg (CR);2014;3989
332;Rijksmonumenten totaal;Zuid-Limburg (CR);2015;3988
333;Rijksmonumenten totaal;Zuid-Limburg (CR);2016;3989
334;Rijksmonumenten totaal;Zuid-Limburg (CR);2017;3990
335;Rijksmonumenten totaal;Zuid-Limburg (CR);2018;3990
336;Rijksmonumenten totaal;Flevoland (CR);2013;79
337;Rijksmonumenten totaal;Flevoland (CR);2014;81
338;Rijksmonumenten totaal;Flevoland (CR);2015;81
339;Rijksmonumenten totaal;Flevoland (CR);2016;82
340;Rijksmonumenten totaal;Flevoland (CR);2017;82
341;Rijksmonumenten totaal;Flevoland (CR);2018;82
342;Rijksmonumenten totaal;Aa en Hunze;2013;76
343;Rijksmonumenten totaal;Aa en Hunze;2014;76
344;Rijksmonumenten totaal;Aa en Hunze;2015;76
345;Rijksmonumenten totaal;Aa en Hunze;2016;76
346;Rijksmonumenten totaal;Aa en Hunze;2017;76
347;Rijksmonumenten totaal;Aa en Hunze;2018;76
348;Rijksmonumenten totaal;Aalburg;2013;47
349;Rijksmonumenten totaal;Aalburg;2014;47
350;Rijksmonumenten totaal;Aalburg;2015;47
351;Rijksmonumenten totaal;Aalburg;2016;47
352;Rijksmonumenten totaal;Aalburg;2017;47
353;Rijksmonumenten totaal;Aalburg;2018;47
354;Rijksmonumenten totaal;Aalsmeer;2013;38
355;Rijksmonumenten totaal;Aalsmeer;2014;37
356;Rijksmonumenten totaal;Aalsmeer;2015;37
357;Rijksmonumenten totaal;Aalsmeer;2016;37
358;Rijksmonumenten totaal;Aalsmeer;2017;37
359;Rijksmonumenten totaal;Aalsmeer;2018;37
360;Rijksmonumenten totaal;Aalten;2013;61
361;Rijksmonumenten totaal;Aalten;2014;61
362;Rijksmonumenten totaal;Aalten;2015;61
363;Rijksmonumenten totaal;Aalten;2016;61
364;Rijksmonumenten totaal;Aalten;2017;61
365;Rijksmonumenten totaal;Aalten;2018;61
366;Rijksmonumenten totaal;Achtkarspelen;2013;66
367;Rijksmonumenten totaal;Achtkarspelen;2014;66
368;Rijksmonumenten totaal;Achtkarspelen;2015;66
369;Rijksmonumenten totaal;Achtkarspelen;2016;66
370;Rijksmonumenten totaal;Achtkarspelen;2017;66
371;Rijksmonumenten totaal;Achtkarspelen;2018;66
372;Rijksmonumenten totaal;Alblasserdam;2013;20
373;Rijksmonumenten totaal;Alblasserdam;2014;20
374;Rijksmonumenten totaal;Alblasserdam;2015;20
375;Rijksmonumenten totaal;Alblasserdam;2016;20
376;Rijksmonumenten totaal;Alblasserdam;2017;20
377;Rijksmonumenten totaal;Alblasserdam;2018;20
378;Rijksmonumenten totaal;Albrandswaard;2013;27
379;Rijksmonumenten totaal;Albrandswaard;2014;27
380;Rijksmonumenten totaal;Albrandswaard;2015;27
381;Rijksmonumenten totaal;Albrandswaard;2016;27
382;Rijksmonumenten totaal;Albrandswaard;2017;27
383;Rijksmonumenten totaal;Albrandswaard;2018;27
384;Rijksmonumenten totaal;Alkmaar;2013;578
385;Rijksmonumenten totaal;Alkmaar;2014;578
386;Rijksmonumenten totaal;Alkmaar;2015;577
387;Rijksmonumenten totaal;Alkmaar;2016;577
388;Rijksmonumenten totaal;Alkmaar;2017;577
389;Rijksmonumenten totaal;Alkmaar;2018;577
390;Rijksmonumenten totaal;Almelo;2013;76
391;Rijksmonumenten totaal;Almelo;2014;76
392;Rijksmonumenten totaal;Almelo;2015;77
393;Rijksmonumenten totaal;Almelo;2016;77
394;Rijksmonumenten totaal;Almelo;2017;77
395;Rijksmonumenten totaal;Almelo;2018;76
396;Rijksmonumenten totaal;Almere;2013;0
397;Rijksmonumenten totaal;Almere;2014;0
398;Rijksmonumenten totaal;Almere;2015;0
399;Rijksmonumenten totaal;Almere;2016;0
400;Rijksmonumenten totaal;Almere;2017;0
401;Rijksmonumenten totaal;Almere;2018;0
402;Rijksmonumenten totaal;Alphen aan den Rijn;2013;167
403;Rijksmonumenten totaal;Alphen aan den Rijn;2014;167
404;Rijksmonumenten totaal;Alphen aan den Rijn;2015;167
405;Rijksmonumenten totaal;Alphen aan den Rijn;2016;167
406;Rijksmonumenten totaal;Alphen aan den Rijn;2017;167
407;Rijksmonumenten totaal;Alphen aan den Rijn;2018;167
408;Rijksmonumenten totaal;Alphen-Chaam;2013;61
409;Rijksmonumenten totaal;Alphen-Chaam;2014;61
410;Rijksmonumenten totaal;Alphen-Chaam;2015;61
411;Rijksmonumenten totaal;Alphen-Chaam;2016;61
412;Rijksmonumenten totaal;Alphen-Chaam;2017;61
413;Rijksmonumenten totaal;Alphen-Chaam;2018;61
414;Rijksmonumenten totaal;Ameland;2013;113
415;Rijksmonumenten totaal;Ameland;2014;112
416;Rijksmonumenten totaal;Ameland;2015;112
417;Rijksmonumenten totaal;Ameland;2016;112
418;Rijksmonumenten totaal;Ameland;2017;112
419;Rijksmonumenten totaal;Ameland;2018;112
420;Rijksmonumenten totaal;Amersfoort;2013;457
421;Rijksmonumenten totaal;Amersfoort;2014;457
422;Rijksmonumenten totaal;Amersfoort;2015;457
423;Rijksmonumenten totaal;Amersfoort;2016;457
424;Rijksmonumenten totaal;Amersfoort;2017;457
425;Rijksmonumenten totaal;Amersfoort;2018;457
426;Rijksmonumenten totaal;Amstelveen;2013;71
427;Rijksmonumenten totaal;Amstelveen;2014;72
428;Rijksmonumenten totaal;Amstelveen;2015;72
429;Rijksmonumenten totaal;Amstelveen;2016;72
430;Rijksmonumenten totaal;Amstelveen;2017;71
431;Rijksmonumenten totaal;Amstelveen;2018;71
