ID;Persoonskenmerken;Perioden;LidSportvereniging_1;k_5UurOfMeerPerWeek_2;k_14UurPerWeek_3;k_5UurOfMeerPerWeek_4;k_14UurPerWeek_5;Minst1xPerMndVerenigingsactiviteit_6;LidHobbyvereniging_7;k_5UurOfMeerPerWeek_8;k_14UurPerWeek_9;k_5UurOfMeerPerWeek_10;k_14UurPerWeek_11;LidTekenAcademie_12;k_5UurOfMeerPerWeek_13;k_14UurPerWeek_14;k_5UurOfMeerPerWeek_15;k_14UurPerWeek_16;LidMuziekschool_17;LidMuziekOfZangvereniging_18;BespeeltMuziekinstrument_19;IsInBezitVanCJP_20;Minimaal1KeerPerMaand_21;k_311KeerPerJaar_22;Minstens1KeerPerMaand_23;VakerDan3xPerJaarNietMaandelijks_24;Minstens1KeerPerMaand_25;VakerDan3xPerJaarNietMaandelijks_26;Minstens1KeerPerMaand_27;VakerDan3xPerJaarNietMaandelijks_28;Minstens1KeerPerMaand_29;VakerDan3xPerJaarNietMaandelijks_30;Minstens1KeerPerMaand_31;VakerDan3xPerJaarNietMaandelijks_32;Minstens1KeerPerMaand_33;VakerDan3xPerJaarNietMaandelijks_34;Minstens1KeerPerMaand_35;VakerDan3xPerJaarNietMaandelijks_36;Minstens1KeerPerMaand_37;VakerDan3xPerJaarNietMaandelijks_38;Minstens1KeerPerMaand_39;VakerDan3xPerJaarNietMaandelijks_40;Minstens1KeerPerMaand_41;VakerDan3xPerJaarNietMaandelijks_42;RegelmatigWandelen_43;k_5UurOfMeerPerWeek_44;k_14UrenPerWeek_45;RegelmatigFietsen_46;k_5UurOfMeerPerWeek_47;k_14UurPerWeek_48;Minstens1KeerPerWeek_49;k_13KeerPerMaand_50;Minstens1KeerPerMaand_51;VakerDan3xPerJaarNietMaandelijks_52;Minstens1KeerPerMaand_53;VakerDan3xPerJaarNietMaandelijks_54;Minstens1KeerPerMaand_55;VakerDan3xPerJaarNietMaandelijks_56;MeerDanEenVakantie_57;EenVakantie_58;BuitengewoonTevreden_59;ZeerTevreden_60;Tevreden_61;TamelijkTevreden_62;NietZoTevreden_63;Verveling_64
424;Opleidingsniveau: basisonderwijs;2001;15.0;13.0;29.0;12.0;20.0;39.0;6.0;5.0;15.0;3.0;8.0;3.0;3.0;8.0;2.0;5.0;28.0;;;;0.0;6.0;1.0;5.0;;;;;;;0.0;3.0;5.0;12.0;33.0;19.0;1.0;5.0;1.0;4.0;1.0;3.0;48.0;27.0;59.0;41.0;30.0;57.0;9.0;7.0;17.0;31.0;10.0;4.0;36.0;10.0;26.0;33.0;9.0;25.0;51.0;10.0;5.0;
425;Opleidingsniveau: basisonderwijs;2002;12.0;14.0;28.0;11.0;20.0;38.0;7.0;3.0;15.0;2.0;9.0;2.0;4.0;9.0;2.0;5.0;29.0;;;;1.0;6.0;2.0;5.0;;;;;;;0.0;3.0;7.0;11.0;35.0;17.0;2.0;4.0;0.0;5.0;0.0;3.0;46.0;26.0;55.0;41.0;28.0;56.0;8.0;7.0;18.0;24.0;12.0;4.0;38.0;14.0;27.0;33.0;7.0;23.0;55.0;9.0;6.0;
426;Opleidingsniveau: basisonderwijs;2003;15.0;14.0;29.0;12.0;19.0;39.0;8.0;3.0;15.0;2.0;9.0;1.0;3.0;9.0;2.0;6.0;31.0;;;;0.0;6.0;2.0;5.0;;;;;;;0.0;2.0;6.0;13.0;35.0;17.0;2.0;5.0;1.0;3.0;1.0;2.0;46.0;26.0;58.0;41.0;29.0;57.0;7.0;8.0;14.0;28.0;11.0;5.0;41.0;14.0;27.0;34.0;5.0;27.0;53.0;10.0;5.0;
427;Opleidingsniveau: basisonderwijs;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;Opleidingsniveau: basisonderwijs;2005;;16.0;29.0;;;35.0;;;;3.0;8.0;3.0;;;2.0;6.0;20.0;;;;0.0;7.0;;;;;;;;;;;;;;;;;;;;;50.0;25.0;60.0;44.0;28.0;58.0;7.0;7.0;;;;;;;26.0;34.0;;;;;;
429;Opleidingsniveau: basisonderwijs;2006;;16.0;29.0;;;38.0;;;;2.0;9.0;4.0;;;2.0;6.0;31.0;;;;1.0;6.0;;;;;;;;;;;;;;;;;;;;;50.0;31.0;56.0;41.0;30.0;57.0;6.0;9.0;;;;;;;29.0;29.0;;;;;;
430;Opleidingsniveau: basisonderwijs;2007;;18.0;30.0;;;38.0;;;;2.0;8.0;3.0;;;2.0;6.0;29.0;;;;1.0;7.0;;;;;;;;;;;;;;;;;;;;;52.0;27.0;58.0;42.0;29.0;58.0;7.0;7.0;;;;;;;28.0;33.0;;;;;;
431;Opleidingsniveau: basisonderwijs;2008;;16.0;27.0;;;33.0;;;;3.0;7.0;5.0;;;1.0;4.0;18.0;;;;1.0;7.0;;;;;;;;;;;;;;;;;;;;;51.0;32.0;54.0;43.0;31.0;56.0;7.0;9.0;;;;;;;29.0;29.0;;;;;;
432;Opleidingsniveau: basisonderwijs;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;Opleidingsniveau: basisonderwijs;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Opleidingsniveau: basisonderwijs;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;Opleidingsniveau: vbo;1997;21.0;11.0;30.0;11.0;21.0;41.0;10.0;8.0;25.0;4.0;7.0;6.0;6.0;9.0;2.0;3.0;15.0;;;;2.0;7.0;2.0;8.0;;;;;;;0.0;3.0;6.0;12.0;49.0;23.0;2.0;5.0;0.0;4.0;0.0;1.0;57.0;28.0;56.0;51.0;31.0;56.0;12.0;10.0;21.0;37.0;13.0;4.0;38.0;17.0;25.0;38.0;9.0;23.0;51.0;14.0;3.0;
436;Opleidingsniveau: vbo;1998;19.0;10.0;30.0;10.0;22.0;41.0;9.0;10.0;26.0;3.0;6.0;5.0;3.0;10.0;3.0;4.0;13.0;;;;1.0;7.0;2.0;12.0;;;;;;;0.0;5.0;6.0;15.0;52.0;20.0;2.0;7.0;1.0;7.0;1.0;5.0;54.0;28.0;57.0;49.0;28.0;55.0;13.0;10.0;26.0;36.0;12.0;5.0;33.0;23.0;27.0;37.0;7.0;27.0;49.0;14.0;3.0;
437;Opleidingsniveau: vbo;1999;24.0;9.0;30.0;7.0;21.0;41.0;8.0;10.0;25.0;3.0;5.0;9.0;5.0;9.0;2.0;4.0;11.0;;;;1.0;7.0;2.0;10.0;;;;;;;1.0;4.0;5.0;14.0;46.0;21.0;1.0;8.0;0.0;8.0;1.0;4.0;57.0;24.0;62.0;52.0;22.0;66.0;12.0;10.0;26.0;37.0;14.0;7.0;38.0;20.0;29.0;37.0;8.0;30.0;46.0;11.0;4.0;
438;Opleidingsniveau: vbo;2000;27.0;10.0;31.0;10.0;23.0;41.0;10.0;9.0;27.0;3.0;5.0;6.0;4.0;9.0;2.0;2.0;9.0;;;;1.0;6.0;2.0;9.0;;;;;;;1.0;6.0;4.0;13.0;48.0;19.0;2.0;7.0;0.0;7.0;2.0;4.0;58.0;26.0;61.0;49.0;29.0;59.0;12.0;10.0;24.0;40.0;11.0;5.0;36.0;18.0;28.0;38.0;9.0;29.0;48.0;9.0;5.0;
439;Opleidingsniveau: vbo;2001;23.0;10.0;29.0;11.0;23.0;39.0;9.0;7.0;24.0;2.0;6.0;5.0;3.0;11.0;3.0;3.0;14.0;;;;0.0;6.0;2.0;9.0;;;;;;;1.0;4.0;7.0;9.0;47.0;19.0;2.0;7.0;0.0;4.0;2.0;4.0;59.0;24.0;62.0;51.0;26.0;63.0;12.0;12.0;27.0;33.0;12.0;3.0;36.0;18.0;31.0;37.0;8.0;28.0;48.0;11.0;4.0;
440;Opleidingsniveau: vbo;2002;21.0;10.0;29.0;9.0;22.0;39.0;8.0;7.0;25.0;3.0;6.0;9.0;5.0;11.0;2.0;3.0;10.0;;;;0.0;9.0;2.0;9.0;;;;;;;1.0;4.0;8.0;12.0;46.0;17.0;2.0;6.0;1.0;5.0;1.0;4.0;58.0;26.0;58.0;52.0;26.0;61.0;11.0;11.0;27.0;31.0;11.0;5.0;42.0;16.0;31.0;37.0;7.0;26.0;52.0;11.0;4.0;
441;Opleidingsniveau: vbo;2003;22.0;10.0;28.0;10.0;22.0;40.0;8.0;8.0;22.0;3.0;4.0;4.0;3.0;8.0;2.0;4.0;12.0;;;;0.0;7.0;3.0;8.0;;;;;;;1.0;4.0;6.0;14.0;46.0;20.0;2.0;7.0;1.0;3.0;1.0;3.0;57.0;27.0;60.0;51.0;28.0;57.0;10.0;10.0;23.0;34.0;10.0;5.0;41.0;18.0;32.0;36.0;7.0;29.0;51.0;10.0;3.0;
442;Opleidingsniveau: vbo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Opleidingsniveau: vbo;2005;;12.0;29.0;;;39.0;;;;3.0;6.0;7.0;;;1.0;3.0;7.0;;;;1.0;6.0;;;;;;;;;;;;;;;;;;;;;57.0;25.0;62.0;51.0;26.0;63.0;11.0;12.0;;;;;;;31.0;34.0;;;;;;
444;Opleidingsniveau: vbo;2006;;13.0;30.0;;;39.0;;;;3.0;6.0;5.0;;;1.0;3.0;8.0;;;;0.0;7.0;;;;;;;;;;;;;;;;;;;;;60.0;27.0;61.0;56.0;29.0;57.0;11.0;10.0;;;;;;;29.0;35.0;;;;;;
445;Opleidingsniveau: vbo;2007;;15.0;30.0;;;39.0;;;;2.0;6.0;5.0;;;2.0;3.0;17.0;;;;0.0;8.0;;;;;;;;;;;;;;;;;;;;;62.0;29.0;61.0;53.0;24.0;65.0;11.0;11.0;;;;;;;32.0;33.0;;;;;;
446;Opleidingsniveau: vbo;2008;;14.0;30.0;;;35.0;;;;3.0;6.0;8.0;;;1.0;3.0;7.0;;;;0.0;9.0;;;;;;;;;;;;;;;;;;;;;57.0;27.0;63.0;52.0;30.0;60.0;10.0;12.0;;;;;;;34.0;32.0;;;;;;
447;Opleidingsniveau: vbo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;Opleidingsniveau: vbo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;Opleidingsniveau: vbo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Opleidingsniveau: mavo;1997;31.0;15.0;41.0;8.0;21.0;49.0;7.0;6.0;22.0;4.0;11.0;8.0;8.0;12.0;5.0;6.0;24.0;;;;2.0;12.0;3.0;12.0;;;;;;;1.0;5.0;11.0;20.0;45.0;26.0;3.0;6.0;1.0;5.0;1.0;5.0;54.0;21.0;61.0;48.0;27.0;56.0;15.0;16.0;27.0;38.0;19.0;8.0;44.0;19.0;37.0;38.0;9.0;30.0;41.0;15.0;5.0;
451;Opleidingsniveau: mavo;1998;27.0;17.0;43.0;9.0;19.0;51.0;6.0;5.0;21.0;5.0;10.0;13.0;6.0;15.0;3.0;6.0;25.0;;;;2.0;12.0;5.0;16.0;;;;;;;1.0;8.0;11.0;26.0;40.0;24.0;1.0;5.0;1.0;5.0;1.0;3.0;56.0;24.0;62.0;46.0;23.0;65.0;19.0;17.0;31.0;39.0;22.0;11.0;43.0;17.0;40.0;38.0;8.0;26.0;50.0;11.0;5.0;
452;Opleidingsniveau: mavo;1999;25.0;15.0;40.0;7.0;27.0;47.0;9.0;4.0;19.0;3.0;9.0;5.0;7.0;11.0;3.0;7.0;22.0;;;;2.0;13.0;3.0;13.0;;;;;;;0.0;7.0;10.0;25.0;41.0;26.0;2.0;4.0;0.0;5.0;1.0;4.0;52.0;19.0;65.0;45.0;25.0;63.0;17.0;16.0;30.0;44.0;24.0;7.0;46.0;18.0;41.0;37.0;9.0;34.0;43.0;10.0;4.0;
453;Opleidingsniveau: mavo;2000;31.0;16.0;39.0;7.0;24.0;48.0;13.0;5.0;19.0;3.0;11.0;5.0;6.0;12.0;3.0;7.0;18.0;;;;3.0;13.0;5.0;18.0;;;;;;;2.0;10.0;12.0;27.0;44.0;21.0;2.0;5.0;0.0;7.0;2.0;4.0;58.0;19.0;67.0;47.0;20.0;65.0;14.0;16.0;31.0;45.0;22.0;8.0;44.0;20.0;41.0;36.0;6.0;35.0;43.0;12.0;5.0;
454;Opleidingsniveau: mavo;2001;29.0;17.0;39.0;10.0;19.0;48.0;6.0;4.0;21.0;2.0;10.0;6.0;5.0;13.0;4.0;6.0;31.0;;;;1.0;12.0;4.0;14.0;;;;;;;2.0;8.0;12.0;23.0;43.0;18.0;3.0;4.0;0.0;6.0;2.0;5.0;54.0;24.0;59.0;45.0;24.0;59.0;15.0;16.0;33.0;36.0;20.0;7.0;43.0;17.0;42.0;37.0;10.0;35.0;42.0;10.0;4.0;
455;Opleidingsniveau: mavo;2002;23.0;15.0;40.0;8.0;24.0;46.0;7.0;3.0;17.0;2.0;11.0;6.0;7.0;14.0;3.0;8.0;19.0;;;;1.0;14.0;4.0;15.0;;;;;;;2.0;7.0;14.0;20.0;40.0;20.0;3.0;3.0;1.0;5.0;0.0;3.0;54.0;19.0;64.0;49.0;26.0;59.0;13.0;18.0;31.0;42.0;21.0;8.0;50.0;20.0;44.0;34.0;7.0;26.0;49.0;13.0;5.0;
456;Opleidingsniveau: mavo;2003;28.0;16.0;39.0;10.0;21.0;48.0;7.0;3.0;21.0;3.0;8.0;7.0;6.0;11.0;3.0;6.0;20.0;;;;0.0;13.0;3.0;13.0;;;;;;;1.0;8.0;10.0;24.0;41.0;21.0;1.0;6.0;1.0;3.0;1.0;3.0;56.0;22.0;61.0;47.0;23.0;64.0;13.0;17.0;27.0;38.0;18.0;6.0;48.0;15.0;42.0;36.0;8.0;32.0;45.0;10.0;5.0;
457;Opleidingsniveau: mavo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;Opleidingsniveau: mavo;2005;;19.0;39.0;;;48.0;;;;3.0;9.0;5.0;;;3.0;8.0;20.0;;;;0.0;12.0;;;;;;;;;;;;;;;;;;;;;55.0;25.0;61.0;46.0;23.0;64.0;12.0;15.0;;;;;;;40.0;34.0;;;;;;
459;Opleidingsniveau: mavo;2006;;22.0;36.0;;;47.0;;;;5.0;9.0;5.0;;;3.0;7.0;26.0;;;;1.0;14.0;;;;;;;;;;;;;;;;;;;;;51.0;23.0;61.0;45.0;28.0;60.0;12.0;16.0;;;;;;;44.0;33.0;;;;;;
460;Opleidingsniveau: mavo;2007;;25.0;39.0;;;50.0;;;;5.0;11.0;9.0;;;3.0;6.0;20.0;;;;1.0;11.0;;;;;;;;;;;;;;;;;;;;;54.0;26.0;59.0;44.0;28.0;60.0;9.0;21.0;;;;;;;43.0;34.0;;;;;;
461;Opleidingsniveau: mavo;2008;;27.0;38.0;;;50.0;;;;3.0;11.0;3.0;;;3.0;10.0;33.0;;;;1.0;15.0;;;;;;;;;;;;;;;;;;;;;49.0;23.0;61.0;43.0;29.0;56.0;10.0;19.0;;;;;;;49.0;30.0;;;;;;
462;Opleidingsniveau: mavo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;Opleidingsniveau: mavo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Opleidingsniveau: mavo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Opleidingsniveau: havo, mbo, vwo;1997;31.0;12.0;40.0;5.0;22.0;47.0;10.0;11.0;30.0;4.0;9.0;6.0;5.0;14.0;3.0;6.0;15.0;;;;3.0;13.0;4.0;19.0;;;;;;;1.0;8.0;12.0;22.0;52.0;24.0;2.0;7.0;1.0;6.0;1.0;6.0;59.0;21.0;60.0;51.0;22.0;63.0;15.0;17.0;33.0;43.0;17.0;9.0;41.0;20.0;37.0;38.0;7.0;28.0;49.0;12.0;4.0;
466;Opleidingsniveau: havo, mbo, vwo;1998;31.0;12.0;40.0;5.0;21.0;47.0;9.0;10.0;29.0;4.0;8.0;7.0;5.0;13.0;4.0;5.0;12.0;;;;3.0;14.0;5.0;16.0;;;;;;;2.0;8.0;12.0;24.0;50.0;26.0;4.0;7.0;1.0;5.0;1.0;5.0;60.0;21.0;58.0;50.0;22.0;60.0;16.0;17.0;36.0;42.0;16.0;8.0;43.0;18.0;39.0;38.0;8.0;28.0;48.0;13.0;3.0;
467;Opleidingsniveau: havo, mbo, vwo;1999;32.0;12.0;40.0;6.0;20.0;48.0;7.0;9.0;30.0;4.0;9.0;5.0;5.0;13.0;3.0;5.0;9.0;;;;3.0;15.0;4.0;18.0;;;;;;;1.0;8.0;10.0;23.0;51.0;25.0;3.0;9.0;1.0;6.0;2.0;5.0;61.0;21.0;63.0;50.0;23.0;61.0;16.0;17.0;38.0;39.0;17.0;7.0;43.0;20.0;41.0;37.0;8.0;29.0;44.0;13.0;6.0;
468;Opleidingsniveau: havo, mbo, vwo;2000;32.0;13.0;39.0;6.0;19.0;47.0;8.0;9.0;31.0;4.0;9.0;8.0;5.0;13.0;3.0;6.0;13.0;;;;3.0;13.0;5.0;18.0;;;;;;;2.0;9.0;12.0;21.0;51.0;24.0;3.0;8.0;0.0;6.0;1.0;8.0;62.0;22.0;61.0;50.0;21.0;64.0;16.0;17.0;40.0;40.0;16.0;7.0;45.0;20.0;43.0;36.0;7.0;29.0;48.0;12.0;4.0;
469;Opleidingsniveau: havo, mbo, vwo;2001;32.0;13.0;40.0;6.0;18.0;47.0;8.0;11.0;28.0;3.0;8.0;6.0;6.0;11.0;3.0;6.0;11.0;;;;1.0;13.0;4.0;15.0;;;;;;;1.0;7.0;12.0;19.0;51.0;23.0;4.0;7.0;1.0;6.0;2.0;5.0;60.0;22.0;61.0;49.0;22.0;65.0;15.0;19.0;39.0;36.0;16.0;8.0;46.0;16.0;43.0;36.0;10.0;29.0;47.0;11.0;3.0;
470;Opleidingsniveau: havo, mbo, vwo;2002;32.0;13.0;40.0;5.0;17.0;47.0;8.0;10.0;30.0;3.0;8.0;8.0;5.0;11.0;3.0;6.0;16.0;;;;1.0;13.0;4.0;13.0;;;;;;;2.0;6.0;11.0;20.0;52.0;20.0;4.0;7.0;1.0;4.0;1.0;5.0;59.0;19.0;63.0;50.0;19.0;65.0;13.0;18.0;37.0;39.0;16.0;6.0;47.0;17.0;44.0;36.0;8.0;29.0;48.0;12.0;3.0;
471;Opleidingsniveau: havo, mbo, vwo;2003;33.0;14.0;40.0;5.0;16.0;47.0;8.0;9.0;29.0;3.0;7.0;9.0;4.0;11.0;2.0;6.0;12.0;;;;1.0;12.0;4.0;12.0;;;;;;;1.0;6.0;12.0;20.0;51.0;19.0;4.0;7.0;1.0;5.0;1.0;5.0;61.0;22.0;62.0;51.0;23.0;62.0;13.0;18.0;34.0;37.0;14.0;8.0;48.0;16.0;43.0;36.0;7.0;28.0;49.0;12.0;4.0;
472;Opleidingsniveau: havo, mbo, vwo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Opleidingsniveau: havo, mbo, vwo;2005;;16.0;42.0;;;49.0;;;;2.0;8.0;5.0;;;2.0;5.0;13.0;;;;1.0;13.0;;;;;;;;;;;;;;;;;;;;;61.0;24.0;61.0;49.0;22.0;64.0;13.0;19.0;;;;;;;43.0;35.0;;;;;;
474;Opleidingsniveau: havo, mbo, vwo;2006;;16.0;42.0;;;47.0;;;;3.0;7.0;5.0;;;3.0;5.0;14.0;;;;1.0;12.0;;;;;;;;;;;;;;;;;;;;;62.0;25.0;61.0;50.0;23.0;62.0;13.0;18.0;;;;;;;46.0;34.0;;;;;;
475;Opleidingsniveau: havo, mbo, vwo;2007;;16.0;41.0;;;42.0;;;;4.0;8.0;4.0;;;3.0;5.0;11.0;;;;1.0;13.0;;;;;;;;;;;;;;;;;;;;;62.0;24.0;62.0;51.0;24.0;62.0;13.0;19.0;;;;;;;44.0;35.0;;;;;;
476;Opleidingsniveau: havo, mbo, vwo;2008;;16.0;40.0;;;41.0;;;;3.0;9.0;4.0;;;3.0;5.0;10.0;;;;1.0;13.0;;;;;;;;;;;;;;;;;;;;;62.0;22.0;62.0;50.0;21.0;65.0;12.0;19.0;;;;;;;49.0;30.0;;;;;;
477;Opleidingsniveau: havo, mbo, vwo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;Opleidingsniveau: havo, mbo, vwo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;Opleidingsniveau: havo, mbo, vwo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;Opleidingsniveau: hbo, universiteit;1997;33.0;13.0;47.0;4.0;19.0;52.0;9.0;10.0;33.0;4.0;9.0;8.0;7.0;16.0;6.0;10.0;14.0;;;;10.0;30.0;6.0;28.0;;;;;;;3.0;13.0;14.0;24.0;62.0;25.0;3.0;6.0;1.0;4.0;2.0;7.0;66.0;15.0;63.0;54.0;19.0;64.0;13.0;21.0;45.0;41.0;10.0;9.0;44.0;16.0;54.0;32.0;9.0;30.0;41.0;14.0;7.0;
481;Opleidingsniveau: hbo, universiteit;1998;33.0;12.0;49.0;6.0;16.0;52.0;8.0;6.0;34.0;3.0;8.0;6.0;8.0;17.0;6.0;7.0;13.0;;;;9.0;31.0;10.0;30.0;;;;;;;3.0;18.0;15.0;26.0;64.0;21.0;3.0;7.0;1.0;4.0;2.0;6.0;66.0;15.0;65.0;54.0;16.0;65.0;13.0;21.0;50.0;38.0;10.0;8.0;40.0;16.0;57.0;30.0;8.0;30.0;43.0;16.0;3.0;
482;Opleidingsniveau: hbo, universiteit;1999;34.0;13.0;49.0;6.0;16.0;51.0;9.0;9.0;31.0;3.0;8.0;6.0;6.0;15.0;5.0;10.0;14.0;;;;10.0;29.0;7.0;31.0;;;;;;;3.0;18.0;17.0;24.0;59.0;24.0;4.0;7.0;0.0;4.0;2.0;7.0;69.0;18.0;63.0;55.0;19.0;64.0;13.0;22.0;54.0;36.0;11.0;9.0;40.0;19.0;58.0;29.0;8.0;33.0;41.0;13.0;5.0;
483;Opleidingsniveau: hbo, universiteit;2000;32.0;14.0;50.0;5.0;19.0;53.0;9.0;11.0;30.0;4.0;8.0;10.0;7.0;13.0;5.0;11.0;14.0;;;;8.0;29.0;10.0;26.0;;;;;;;3.0;14.0;15.0;26.0;64.0;22.0;4.0;6.0;0.0;5.0;3.0;5.0;68.0;16.0;65.0;55.0;16.0;65.0;13.0;22.0;56.0;34.0;10.0;8.0;39.0;18.0;57.0;30.0;7.0;32.0;41.0;15.0;5.0;
484;Opleidingsniveau: hbo, universiteit;2001;37.0;14.0;51.0;5.0;18.0;51.0;10.0;8.0;32.0;3.0;8.0;8.0;5.0;14.0;4.0;9.0;14.0;;;;4.0;27.0;9.0;25.0;;;;;;;3.0;13.0;17.0;24.0;58.0;24.0;2.0;6.0;0.0;3.0;2.0;8.0;68.0;16.0;66.0;56.0;18.0;65.0;13.0;24.0;54.0;35.0;11.0;6.0;45.0;17.0;60.0;28.0;6.0;31.0;44.0;15.0;4.0;
485;Opleidingsniveau: hbo, universiteit;2002;36.0;14.0;51.0;5.0;18.0;51.0;8.0;8.0;28.0;3.0;9.0;8.0;6.0;17.0;4.0;8.0;12.0;;;;3.0;27.0;8.0;21.0;;;;;;;3.0;14.0;17.0;27.0;59.0;21.0;2.0;7.0;0.0;2.0;2.0;3.0;69.0;16.0;64.0;56.0;18.0;63.0;13.0;23.0;55.0;31.0;13.0;7.0;44.0;15.0;61.0;28.0;8.0;32.0;41.0;14.0;5.0;
486;Opleidingsniveau: hbo, universiteit;2003;36.0;16.0;49.0;3.0;16.0;51.0;9.0;7.0;32.0;3.0;8.0;7.0;6.0;15.0;4.0;10.0;12.0;;;;2.0;25.0;8.0;23.0;;;;;;;2.0;14.0;16.0;29.0;60.0;21.0;3.0;6.0;0.0;3.0;3.0;6.0;68.0;18.0;61.0;57.0;21.0;60.0;13.0;24.0;46.0;37.0;10.0;7.0;45.0;16.0;60.0;28.0;6.0;32.0;45.0;13.0;4.0;
487;Opleidingsniveau: hbo, universiteit;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;Opleidingsniveau: hbo, universiteit;2005;;16.0;52.0;;;53.0;;;;3.0;10.0;9.0;;;4.0;10.0;13.0;;;;3.0;26.0;;;;;;;;;;;;;;;;;;;;;70.0;16.0;66.0;58.0;16.0;67.0;9.0;22.0;;;;;;;61.0;28.0;;;;;;
489;Opleidingsniveau: hbo, universiteit;2006;;19.0;50.0;;;50.0;;;;4.0;7.0;6.0;;;4.0;9.0;11.0;;;;3.0;27.0;;;;;;;;;;;;;;;;;;;;;71.0;17.0;68.0;56.0;21.0;64.0;10.0;26.0;;;;;;;62.0;27.0;;;;;;
490;Opleidingsniveau: hbo, universiteit;2007;;18.0;51.0;;;47.0;;;;3.0;9.0;6.0;;;4.0;8.0;9.0;;;;3.0;27.0;;;;;;;;;;;;;;;;;;;;;69.0;19.0;66.0;56.0;20.0;63.0;10.0;24.0;;;;;;;64.0;24.0;;;;;;
491;Opleidingsniveau: hbo, universiteit;2008;;17.0;54.0;;;49.0;;;;3.0;8.0;7.0;;;4.0;9.0;11.0;;;;3.0;26.0;;;;;;;;;;;;;;;;;;;;;70.0;17.0;65.0;55.0;18.0;65.0;9.0;26.0;;;;;;;64.0;25.0;;;;;;
492;Opleidingsniveau: hbo, universiteit;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Opleidingsniveau: hbo, universiteit;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Opleidingsniveau: hbo, universiteit;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Hogere leidinggevenden;1997;36.0;13.0;48.0;2.0;19.0;51.0;9.0;9.0;35.0;4.0;8.0;5.0;7.0;14.0;4.0;9.0;15.0;;;;7.0;24.0;6.0;28.0;;;;;;;2.0;13.0;15.0;25.0;59.0;27.0;2.0;7.0;1.0;5.0;1.0;8.0;66.0;13.0;64.0;55.0;17.0;63.0;12.0;22.0;48.0;43.0;10.0;10.0;41.0;21.0;53.0;34.0;7.0;28.0;44.0;14.0;7.0;
496;Hogere leidinggevenden;1998;37.0;12.0;50.0;2.0;15.0;51.0;8.0;7.0;35.0;3.0;8.0;4.0;8.0;15.0;5.0;7.0;14.0;;;;6.0;25.0;8.0;28.0;;;;;;;3.0;15.0;14.0;27.0;56.0;28.0;4.0;8.0;1.0;4.0;2.0;6.0;66.0;13.0;64.0;52.0;14.0;64.0;13.0;21.0;53.0;37.0;12.0;9.0;41.0;19.0;56.0;32.0;7.0;28.0;43.0;17.0;5.0;
