ID;Inkomensklassen;Inkomensbegrippen;Perioden;TotaalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;TotaalMetMinderjarigeKinderen_4;EenVolwasseneMetKind_5;TweeVolwassenenMetKind_6;DrieOfMeerVolwassenenMetKind_7;ZonderMinderjarigeKinderen_8;TweeVolwassenenZonderKind_9;DrieOfMeerVolwassenenZonderKind_10;Winst_11;Loon_12;Pensioen_13;Uitkering_14;OverigeInkomsten_15;Tot25Jaar_16;k_25Tot35Jaar_17;k_35Tot45Jaar_18;k_45Tot55Jaar_19;k_55Tot65Jaar_20;k_65JaarEnOuder_21;TotaalHuishoudens_22;Eenpersoonshuishouden_23;TotaalMeerpersoonshuishoudens_24;TotaalMetMinderjarigeKinderen_25;EenVolwasseneMetKind_26;TweeVolwassenenMetKind_27;DrieOfMeerVolwassenenMetKind_28;TotaalZonderMinderjarigeKinderen_29;TweeVolwassenenZonderKind_30;DrieOfMeerVolwassenenZonderKind_31;Winst_32;Loon_33;Pensioen_34;Uitkering_35;OverigeInkomsten_36;Tot25Jaar_37;k_25Tot35Jaar_38;k_35Tot45Jaar_39;k_45Tot55Jaar_40;k_55Tot65Jaar_41;k_65JaarEnOuder_42;TotaalHuishoudens_43;Eenpersoonshuishouden_44;TotaalMeerpersoonshuishoudens_45;TotaalMetMinderjarigeKinderen_46;EenVolwasseneMetKind_47;TweeVolwassenenMetKind_48;DrieOfMeerVolwassenenMetKind_49;TotaalZonderMinderjarigeKinderen_50;TweeVolwassenenZonderKind_51;DrieOfMeerVolwassenenZonderKind_52;Winst_53;Loon_54;Pensioen_55;Uitkering_56;OverigeInkomsten_57;Tot25Jaar_58;k_25Tot35Jaar_59;k_35Tot45Jaar_60;k_45Tot55Jaar_61;k_55Tot65Jaar_62;k_65JaarEnOuder_63
235;tot 10 duizend euro;Bruto inkomen;1994;587;515;73;41;17;21;3;31;26;5;24;110;196;244;14;209;101;37;28;20;191;1.2;1.0;2.9;3.4;2.6;3.9;4.8;2.2;2.0;3.3;2.2;1.4;1.0;1.2;1.8;1.0;1.4;2.2;2.1;1.6;1.0;1.1;1.0;1.6;1.5;1.1;1.7;2.7;1.6;1.5;2.3;1.3;1.1;1.0;1.1;1.1;1.0;1.1;1.3;1.5;1.2;1.0
236;tot 10 duizend euro;Bruto inkomen;1995;551;490;60;34;19;12;2;26;24;2;20;115;170;232;15;204;102;37;24;17;166;1.2;1.0;2.7;3.2;2.6;3.9;5.0;2.1;2.0;3.2;1.8;1.3;1.0;1.2;1.7;1.0;1.3;1.9;1.8;1.3;1.0;1.1;1.0;1.5;1.4;1.1;1.6;2.5;1.6;1.5;2.4;1.2;1.1;1.0;1.0;1.1;1.0;1.1;1.2;1.4;1.1;1.0
237;tot 10 duizend euro;Bruto inkomen;1996;511;442;69;41;19;20;2;28;24;4;23;144;137;192;16;195;99;40;26;19;132;1.3;1.0;2.9;3.4;2.6;3.9;5.0;2.2;2.0;3.2;2.1;1.3;1.1;1.2;1.8;1.0;1.4;2.3;1.9;1.5;1.0;1.1;1.0;1.6;1.5;1.1;1.7;3.0;1.7;1.5;2.4;1.3;1.1;1.0;1.1;1.2;1.0;1.1;1.3;1.4;1.2;1.0
238;tot 10 duizend euro;Bruto inkomen;1997;455;393;62;36;18;15;3;25;22;3;22;158;93;165;16;193;91;36;25;21;88;1.3;1.0;2.9;3.4;2.6;4.0;5.0;2.1;2.0;3.1;2.0;1.2;1.1;1.2;1.7;1.0;1.4;2.1;1.9;1.4;1.0;1.1;1.0;1.6;1.5;1.1;1.8;2.8;1.7;1.6;2.4;1.3;1.1;1.0;1.1;1.1;1.0;1.1;1.3;1.4;1.2;1.0
239;tot 10 duizend euro;Bruto inkomen;1998;405;337;68;43;20;20;3;26;22;4;25;142;58;167;13;184;84;40;26;20;52;1.3;1.0;3.0;3.4;2.6;4.1;4.9;2.2;2.0;3.5;2.2;1.4;1.1;1.2;2.0;1.0;1.3;2.4;2.1;1.6;1.1;1.1;1.0;1.6;1.6;1.1;1.8;3.0;1.8;1.5;3.0;1.3;1.1;1.1;1.1;1.2;1.0;1.1;1.3;1.6;1.3;1.0
240;tot 10 duizend euro;Bruto inkomen;1999;401;331;70;40;16;20;3;31;26;4;22;146;56;161;15;180;82;38;26;27;48;1.3;1.0;2.9;3.5;2.6;4.0;4.8;2.2;2.0;3.2;2.1;1.4;1.1;1.2;1.8;1.0;1.3;2.4;2.0;1.6;1.1;1.1;1.0;1.7;1.7;1.2;1.8;2.9;1.7;1.6;2.4;1.3;1.1;1.1;1.1;1.2;1.0;1.1;1.4;1.5;1.3;1.1
241;tot 10 duizend euro;Bruto inkomen;2000;357;294;63;40;17;20;2;24;21;3;24;138;44;135;16;165;73;37;25;19;39;1.4;1.0;3.0;3.5;2.6;4.1;5.2;2.2;2.0;3.3;2.0;1.4;1.1;1.2;1.8;1.0;1.4;2.4;2.0;1.5;1.1;1.1;1.0;1.6;1.5;1.1;1.8;3.2;1.7;1.6;2.4;1.2;1.1;1.1;1.1;1.1;1.0;1.1;1.3;1.5;1.3;1.1
242;tot 10 duizend euro;Besteedbaar inkomen;1990;1351;1101;250;121;75;40;5;129;119;10;28;296;479;524;23;295;262;133;94;129;438;1.3;1.0;2.5;3.0;2.4;3.7;5.0;2.1;2.0;3.2;2.3;1.3;1.1;1.4;1.7;1.1;1.4;1.7;1.6;1.3;1.1;1.1;1.0;1.5;1.3;1.1;1.7;2.7;1.6;1.6;2.2;1.2;1.1;1.1;1.1;1.1;1.0;1.1;1.2;1.2;1.1;1.1
243;tot 10 duizend euro;Besteedbaar inkomen;1991;1277;1055;222;114;67;41;5;109;100;8;32;275;446;509;16;293;240;121;94;122;406;1.3;1.0;2.6;3.0;2.4;3.7;4.9;2.1;2.0;3.2;2.2;1.3;1.1;1.3;1.8;1.1;1.4;1.8;1.6;1.3;1.1;1.1;1.0;1.5;1.4;1.1;1.6;2.7;1.6;1.6;2.2;1.2;1.1;1.1;1.1;1.1;1.0;1.1;1.2;1.2;1.1;1.1
244;tot 10 duizend euro;Besteedbaar inkomen;1992;1206;1026;180;95;54;36;6;84;75;9;34;262;416;475;19;280;233;112;90;116;375;1.2;1.0;2.6;3.1;2.4;3.8;5.0;2.1;2.0;3.3;2.2;1.3;1.1;1.3;1.8;1.1;1.4;1.8;1.6;1.3;1.0;1.1;1.0;1.5;1.4;1.1;1.6;2.8;1.6;1.5;2.4;1.2;1.1;1.0;1.1;1.1;1.0;1.1;1.2;1.3;1.1;1.0
245;tot 10 duizend euro;Besteedbaar inkomen;1993;1198;1022;176;96;51;38;7;80;69;11;36;256;396;487;23;282;234;111;96;114;361;1.3;1.0;2.7;3.2;2.4;3.9;5.0;2.2;2.0;3.3;2.2;1.3;1.1;1.3;1.8;1.1;1.4;1.9;1.6;1.3;1.0;1.1;1.0;1.5;1.4;1.1;1.7;2.8;1.7;1.5;2.4;1.2;1.1;1.0;1.1;1.2;1.0;1.1;1.2;1.3;1.1;1.0
246;tot 10 duizend euro;Besteedbaar inkomen;1994;1169;1003;166;90;50;35;6;75;67;9;36;239;383;489;22;265;236;108;99;114;348;1.2;1.0;2.7;3.1;2.4;3.8;4.8;2.1;2.0;3.3;2.2;1.3;1.0;1.2;1.7;1.1;1.3;1.7;1.6;1.2;1.0;1.1;1.0;1.5;1.4;1.1;1.7;2.7;1.6;1.5;2.3;1.3;1.1;1.0;1.1;1.1;1.0;1.1;1.2;1.3;1.1;1.0
247;tot 10 duizend euro;Besteedbaar inkomen;1995;1097;969;127;73;45;24;4;54;48;6;33;222;358;461;22;247;224;107;93;101;325;1.2;1.0;2.7;3.1;2.5;3.8;4.9;2.1;2.0;3.2;2.0;1.2;1.0;1.2;1.7;1.1;1.3;1.6;1.4;1.2;1.0;1.1;1.0;1.5;1.3;1.1;1.7;2.7;1.6;1.5;2.4;1.3;1.1;1.0;1.0;1.1;1.0;1.1;1.1;1.2;1.1;1.0
248;tot 10 duizend euro;Besteedbaar inkomen;1996;1068;937;131;76;41;31;4;55;48;7;36;262;328;418;24;240;219;110;96;106;296;1.2;1.0;2.8;3.2;2.5;3.9;5.0;2.2;2.0;3.2;2.2;1.3;1.0;1.2;1.8;1.1;1.3;1.8;1.5;1.2;1.0;1.1;1.0;1.6;1.5;1.1;1.8;3.0;1.7;1.6;2.4;1.3;1.1;1.0;1.1;1.2;1.0;1.1;1.2;1.2;1.1;1.0
249;tot 10 duizend euro;Besteedbaar inkomen;1997;973;860;113;64;33;27;4;48;42;6;32;269;274;373;25;235;193;104;95;100;245;1.2;1.0;2.8;3.3;2.6;3.9;5.0;2.2;2.0;3.2;2.2;1.2;1.0;1.2;1.8;1.0;1.3;1.7;1.4;1.2;1.0;1.1;1.0;1.6;1.5;1.1;1.8;2.9;1.7;1.6;2.5;1.4;1.1;1.0;1.0;1.2;1.0;1.1;1.2;1.2;1.1;1.0
250;tot 10 duizend euro;Besteedbaar inkomen;1998;848;741;107;62;30;28;4;45;39;6;36;249;196;347;21;230;169;96;89;94;170;1.2;1.0;2.9;3.4;2.5;4.0;4.9;2.2;2.0;3.5;2.2;1.3;1.1;1.2;1.9;1.0;1.3;1.8;1.5;1.2;1.0;1.1;1.0;1.6;1.6;1.1;1.8;3.1;1.7;1.6;2.8;1.4;1.1;1.0;1.0;1.2;1.0;1.1;1.2;1.3;1.1;1.0
251;tot 10 duizend euro;Besteedbaar inkomen;1999;791;676;115;61;27;29;5;54;46;8;32;246;172;320;21;223;159;87;84;92;148;1.3;1.0;2.8;3.4;2.6;4.0;4.9;2.2;2.0;3.2;2.2;1.4;1.1;1.2;1.8;1.0;1.3;1.9;1.5;1.3;1.1;1.1;1.0;1.7;1.6;1.2;1.8;2.9;1.7;1.6;2.5;1.4;1.1;1.0;1.1;1.3;1.0;1.1;1.2;1.3;1.1;1.0
252;tot 10 duizend euro;Besteedbaar inkomen;2000;685;580;105;61;28;29;4;43;37;6;33;234;121;275;22;205;145;82;75;73;105;1.3;1.0;2.9;3.4;2.5;4.0;5.1;2.2;2.0;3.2;2.1;1.4;1.1;1.2;1.9;1.0;1.3;1.9;1.6;1.3;1.1;1.1;1.0;1.6;1.6;1.1;1.8;3.3;1.7;1.6;2.5;1.4;1.1;1.0;1.0;1.2;1.0;1.1;1.2;1.3;1.1;1.0
253;tot 10 duizend euro;Gestandaardiseerd inkomen;1990;2457;1101;1356;786;146;570;69;571;499;71;66;861;744;755;30;318;516;473;234;245;672;2.2;1.0;3.1;3.9;2.6;4.1;4.9;2.2;2.0;3.2;3.1;3.0;1.5;1.9;2.1;1.2;2.5;3.4;2.8;1.9;1.4;1.4;1.0;1.6;1.6;1.2;1.5;2.7;1.8;1.7;2.4;1.4;1.4;1.3;1.3;1.2;1.1;1.2;1.5;1.7;1.3;1.4
254;tot 10 duizend euro;Gestandaardiseerd inkomen;1991;2307;1055;1252;712;146;501;65;540;475;65;65;770;701;749;22;318;472;420;227;233;636;2.2;1.0;3.1;3.9;2.6;4.1;4.9;2.1;2.0;3.2;3.0;2.9;1.5;1.9;2.2;1.2;2.5;3.4;2.7;1.8;1.4;1.4;1.0;1.6;1.6;1.1;1.6;2.7;1.7;1.7;2.4;1.5;1.4;1.3;1.3;1.2;1.1;1.3;1.5;1.7;1.3;1.3
255;tot 10 duizend euro;Gestandaardiseerd inkomen;1992;2143;1026;1117;641;149;434;58;476;423;53;67;675;645;733;24;304;441;379;216;220;583;2.1;1.0;3.1;3.8;2.6;4.1;5.0;2.1;2.0;3.2;3.0;2.9;1.4;1.9;2.1;1.2;2.4;3.3;2.7;1.8;1.4;1.3;1.0;1.6;1.6;1.1;1.6;2.7;1.7;1.7;2.4;1.4;1.4;1.3;1.3;1.2;1.1;1.2;1.5;1.7;1.3;1.3
256;tot 10 duizend euro;Gestandaardiseerd inkomen;1993;2076;1022;1054;610;158;399;53;444;395;50;69;620;600;759;29;305;439;356;216;213;548;2.1;1.0;3.1;3.8;2.6;4.1;5.1;2.1;2.0;3.2;3.0;2.8;1.4;1.9;2.1;1.2;2.4;3.3;2.7;1.8;1.4;1.3;1.0;1.6;1.6;1.1;1.6;2.7;1.7;1.7;2.5;1.5;1.4;1.3;1.3;1.2;1.1;1.2;1.5;1.7;1.3;1.3
257;tot 10 duizend euro;Gestandaardiseerd inkomen;1994;1990;1003;986;562;160;355;47;424;381;44;68;541;577;776;28;287;422;333;212;209;526;2.0;1.0;3.0;3.7;2.7;4.1;5.0;2.1;2.0;3.2;2.9;2.7;1.4;1.9;2.1;1.2;2.3;3.2;2.6;1.8;1.4;1.3;1.0;1.6;1.6;1.1;1.6;2.7;1.7;1.7;2.4;1.5;1.4;1.3;1.3;1.2;1.1;1.2;1.4;1.6;1.3;1.3
258;tot 10 duizend euro;Gestandaardiseerd inkomen;1995;1859;969;890;511;167;308;36;379;344;34;65;486;536;741;31;266;397;318;195;192;491;2.0;1.0;3.0;3.7;2.7;4.1;5.1;2.1;2.0;3.2;2.9;2.6;1.4;1.9;2.3;1.2;2.2;3.1;2.4;1.7;1.4;1.3;1.0;1.6;1.5;1.1;1.6;2.8;1.7;1.7;2.5;1.5;1.3;1.3;1.3;1.3;1.1;1.2;1.4;1.6;1.3;1.3
259;tot 10 duizend euro;Gestandaardiseerd inkomen;1996;1754;937;817;479;165;281;33;338;307;32;60;497;479;685;32;257;374;306;189;189;439;1.9;1.0;3.0;3.7;2.7;4.1;5.2;2.1;2.0;3.2;2.8;2.4;1.4;1.9;2.3;1.2;2.2;3.0;2.4;1.7;1.4;1.3;1.0;1.6;1.6;1.1;1.7;2.9;1.8;1.7;2.5;1.5;1.3;1.3;1.3;1.3;1.1;1.2;1.4;1.6;1.3;1.3
260;tot 10 duizend euro;Gestandaardiseerd inkomen;1997;1564;860;704;429;154;249;27;275;251;24;53;466;391;621;34;251;329;282;172;173;356;1.9;1.0;3.1;3.7;2.7;4.1;5.2;2.1;2.0;3.2;2.9;2.3;1.4;1.9;2.3;1.2;2.2;3.0;2.3;1.7;1.3;1.3;1.0;1.6;1.6;1.1;1.7;2.9;1.8;1.7;2.5;1.6;1.3;1.3;1.3;1.3;1.1;1.2;1.4;1.5;1.3;1.3
261;tot 10 duizend euro;Gestandaardiseerd inkomen;1998;1331;741;590;372;140;210;22;218;197;21;54;416;271;563;27;243;290;242;159;156;241;1.9;1.0;3.1;3.7;2.7;4.1;5.3;2.1;2.0;3.2;2.8;2.2;1.4;1.9;2.3;1.1;2.1;3.0;2.3;1.7;1.3;1.3;1.0;1.6;1.6;1.1;1.7;2.9;1.7;1.6;2.5;1.5;1.3;1.3;1.3;1.3;1.0;1.2;1.4;1.5;1.3;1.3
262;tot 10 duizend euro;Gestandaardiseerd inkomen;1999;1197;676;521;331;128;184;19;189;169;20;48;391;231;499;28;236;258;214;146;140;203;1.9;1.0;3.1;3.7;2.8;4.1;5.2;2.1;2.0;3.2;2.7;2.2;1.3;1.9;2.3;1.1;2.1;3.0;2.3;1.7;1.3;1.3;1.0;1.6;1.6;1.1;1.8;2.9;1.7;1.6;2.4;1.5;1.3;1.2;1.2;1.3;1.0;1.2;1.4;1.5;1.3;1.3
263;tot 10 duizend euro;Gestandaardiseerd inkomen;2000;1005;580;425;276;114;147;15;149;133;16;48;348;159;423;27;217;226;187;123;113;139;1.9;1.0;3.1;3.6;2.8;4.1;5.2;2.1;2.0;3.2;2.6;2.1;1.3;1.8;2.2;1.1;2.0;3.0;2.2;1.6;1.3;1.3;1.0;1.6;1.6;1.1;1.7;3.0;1.7;1.6;2.5;1.5;1.3;1.2;1.2;1.3;1.0;1.2;1.4;1.5;1.3;1.2
264;7;Bruto inkomen;1990;326;244;82;22;16;5;1;60;59;1;4;39;186;93;3;23;43;30;24;34;172;1.3;1.0;2.3;2.9;2.5;3.9;4.7;2.0;2.0;3.1;2.4;1.3;1.3;1.4;1.7;1.1;1.4;1.7;1.4;1.1;1.3;1.2;1.0;1.7;1.3;1.1;1.7;2.6;1.8;1.8;2.1;1.3;1.1;1.2;1.1;1.1;1.0;1.1;1.1;1.1;1.1;1.3
265;7;Bruto inkomen;1991;318;261;58;20;13;6;1;38;37;1;5;33;174;104;2;20;43;29;26;38;162;1.3;1.0;2.4;3.1;2.5;4.0;5.1;2.0;2.0;3.1;2.4;1.4;1.2;1.3;1.6;1.2;1.4;1.6;1.3;1.1;1.2;1.1;1.0;1.6;1.4;1.1;1.7;2.8;1.8;1.8;2.2;1.2;1.1;1.1;1.1;1.1;1.1;1.1;1.1;1.1;1.0;1.2
266;7;Bruto inkomen;1992;340;301;38;13;8;5;1;25;24;1;5;34;174;124;2;18;53;35;30;39;164;1.2;1.0;2.4;3.1;2.5;3.8;4.9;2.0;2.0;3.2;2.0;1.3;1.1;1.2;1.8;1.1;1.2;1.4;1.2;1.1;1.1;1.1;1.0;1.6;1.4;1.0;1.7;2.7;1.7;1.7;2.4;1.2;1.1;1.1;1.0;1.2;1.0;1.1;1.1;1.1;1.0;1.1
267;7;Bruto inkomen;1993;353;317;36;16;10;6;1;20;19;1;6;34;181;129;3;22;54;31;33;39;174;1.2;1.0;2.5;3.1;2.4;3.8;5.0;2.1;2.0;3.1;2.2;1.3;1.1;1.2;1.3;1.2;1.3;1.5;1.2;1.1;1.1;1.1;1.0;1.6;1.4;1.1;1.7;2.7;1.7;1.7;2.1;1.2;1.1;1.1;1.0;1.1;1.0;1.1;1.1;1.1;1.0;1.1
268;7;Bruto inkomen;1994;357;319;38;16;9;6;1;22;21;1;6;34;186;128;3;22;59;30;31;35;180;1.2;1.0;2.5;3.1;2.5;3.9;5.0;2.1;2.0;3.2;2.1;1.3;1.1;1.2;1.2;1.2;1.3;1.4;1.3;1.1;1.1;1.1;1.0;1.6;1.4;1.1;1.7;2.3;1.7;1.7;2.2;1.3;1.1;1.1;1.0;1.1;1.1;1.1;1.1;1.1;1.0;1.1
269;7;Bruto inkomen;1995;385;345;40;22;15;6;1;18;17;1;9;33;201;139;3;20;63;36;36;38;192;1.2;1.0;2.6;2.9;2.5;3.8;4.6;2.1;2.0;3.1;2.0;1.3;1.0;1.2;1.4;1.2;1.3;1.5;1.3;1.1;1.0;1.1;1.0;1.5;1.3;1.1;1.7;2.5;1.8;1.8;2.3;1.2;1.1;1.0;1.1;1.0;1.1;1.1;1.1;1.1;1.0;1.0
270;7;Bruto inkomen;1996;358;326;33;17;11;6;0;15;14;1;7;33;199;117;2;19;54;31;28;30;195;1.1;1.0;2.6;3.1;2.6;3.8;5.9;2.1;2.0;3.1;2.0;1.3;1.0;1.3;1.4;1.2;1.3;1.5;1.3;1.1;1.0;1.0;1.0;1.5;1.4;1.1;1.8;2.9;1.7;1.6;2.2;1.2;1.1;1.0;1.1;1.0;1.1;1.0;1.1;1.1;1.1;1.0
271;7;Bruto inkomen;1997;341;315;26;16;9;6;0;10;9;1;6;37;193;102;4;21;47;34;25;25;189;1.1;1.0;2.8;3.2;2.7;3.9;5.6;2.1;2.0;3.3;2.1;1.3;1.0;1.2;1.8;1.1;1.3;1.5;1.2;1.1;1.0;1.0;1.0;1.5;1.4;1.1;1.8;2.9;1.6;1.6;2.3;1.4;1.1;1.0;1.0;1.1;1.1;1.1;1.1;1.1;1.0;1.0
272;7;Bruto inkomen;1998;324;300;24;15;9;5;0;9;8;1;7;44;173;97;3;25;44;31;29;27;168;1.1;1.0;2.7;3.1;2.7;3.8;5.1;2.1;2.0;3.3;1.7;1.3;1.0;1.2;1.8;1.1;1.3;1.5;1.2;1.1;1.0;1.0;1.0;1.5;1.4;1.1;1.8;2.7;1.7;1.6;2.4;1.2;1.1;1.0;1.0;1.1;1.0;1.1;1.1;1.1;1.0;1.0
273;7;Bruto inkomen;1999;260;238;23;13;9;4;0;9;8;1;7;41;141;69;2;25;34;23;21;21;137;1.1;1.0;2.7;3.0;2.6;3.8;;2.1;2.0;3.1;1.5;1.3;1.0;1.3;1.4;1.1;1.3;1.6;1.3;1.2;1.0;1.0;1.0;1.5;1.4;1.1;1.9;;1.6;1.5;2.0;1.2;1.1;1.0;1.1;1.1;1.0;1.0;1.1;1.1;1.1;1.0
274;7;Bruto inkomen;2000;216;195;21;14;9;4;1;8;7;1;4;43;110;56;3;25;32;19;16;17;107;1.2;1.0;2.7;3.0;2.5;4.0;5.1;2.1;2.0;3.0;2.4;1.3;1.0;1.2;1.6;1.1;1.3;1.7;1.4;1.2;1.0;1.0;1.0;1.5;1.4;1.1;1.8;3.8;1.6;1.6;1.7;1.4;1.1;1.0;1.0;1.2;1.0;1.1;1.1;1.2;1.1;1.0
275;7;Besteedbaar inkomen;1990;578;271;306;98;44;51;2;209;203;6;12;194;235;131;5;37;137;75;48;75;204;1.8;1.0;2.4;3.2;2.7;3.7;4.9;2.0;2.0;3.1;2.5;1.4;1.6;2.5;1.5;1.4;1.7;2.3;1.9;1.7;1.6;1.3;1.0;1.6;1.4;1.2;1.6;2.4;1.7;1.7;2.2;1.3;1.1;1.5;1.4;1.0;1.2;1.1;1.3;1.4;1.2;1.5
276;7;Besteedbaar inkomen;1991;564;272;292;96;53;41;3;196;191;5;10;180;232;138;4;34;130;73;49;74;205;1.7;1.0;2.4;3.1;2.6;3.6;4.8;2.0;2.0;3.2;2.3;1.4;1.5;2.4;2.0;1.5;1.7;2.1;1.9;1.7;1.6;1.3;1.0;1.6;1.4;1.1;1.7;2.6;1.7;1.7;2.2;1.3;1.1;1.4;1.4;1.1;1.2;1.1;1.3;1.4;1.2;1.5
277;7;Besteedbaar inkomen;1992;551;276;275;95;59;34;2;180;175;4;12;167;222;146;4;39;126;67;49;68;201;1.7;1.0;2.3;2.9;2.5;3.5;4.9;2.0;2.0;3.2;2.1;1.3;1.5;2.3;2.2;1.4;1.6;2.1;1.9;1.7;1.5;1.3;1.0;1.6;1.4;1.1;1.8;2.5;1.7;1.7;2.2;1.3;1.1;1.4;1.4;1.2;1.2;1.1;1.3;1.4;1.3;1.4
278;7;Besteedbaar inkomen;1993;553;294;259;100;62;35;3;159;155;4;11;165;216;156;5;37;130;67;52;70;196;1.6;1.0;2.4;2.9;2.4;3.5;4.8;2.0;2.0;3.1;2.2;1.3;1.4;2.2;1.6;1.4;1.7;2.1;1.8;1.7;1.4;1.3;1.0;1.6;1.4;1.1;1.7;2.4;1.7;1.7;2.3;1.3;1.1;1.3;1.4;1.1;1.2;1.1;1.2;1.3;1.3;1.4
279;7;Besteedbaar inkomen;1994;549;298;250;104;65;36;2;147;143;3;12;146;223;164;3;36;123;70;49;69;202;1.6;1.0;2.4;2.9;2.4;3.6;4.7;2.0;2.0;3.2;2.3;1.3;1.4;2.2;2.0;1.5;1.8;2.1;1.8;1.6;1.4;1.3;1.0;1.6;1.4;1.1;1.8;2.6;1.7;1.7;2.2;1.3;1.1;1.3;1.4;1.2;1.2;1.2;1.2;1.3;1.3;1.3
280;7;Besteedbaar inkomen;1995;549;324;225;98;69;27;1;127;124;3;12;156;221;155;4;33;124;71;49;70;201;1.5;1.0;2.3;2.7;2.4;3.5;4.7;2.0;2.0;3.1;2.2;1.3;1.3;2.1;1.8;1.4;1.7;2.0;1.7;1.6;1.3;1.2;1.0;1.5;1.3;1.1;1.8;2.8;1.7;1.7;2.2;1.3;1.1;1.2;1.3;1.2;1.1;1.1;1.2;1.3;1.3;1.2
281;7;Besteedbaar inkomen;1996;516;337;179;82;58;22;1;97;95;3;11;152;219;131;4;30;113;65;46;60;202;1.5;1.0;2.3;2.7;2.3;3.6;5.2;2.0;2.0;3.1;2.0;1.3;1.2;2.1;1.9;1.4;1.6;1.9;1.6;1.6;1.2;1.2;1.0;1.5;1.3;1.1;1.8;2.6;1.7;1.7;2.2;1.3;1.1;1.1;1.3;1.2;1.1;1.1;1.2;1.3;1.3;1.1
282;7;Besteedbaar inkomen;1997;507;373;133;68;51;17;0;66;64;2;10;146;233;112;5;29;108;55;47;55;213;1.4;1.0;2.3;2.6;2.3;3.5;5.1;2.0;2.0;3.2;1.9;1.2;1.1;2.0;1.8;1.4;1.5;1.8;1.5;1.5;1.1;1.1;1.0;1.5;1.2;1.0;1.8;2.7;1.7;1.7;2.4;1.3;1.1;1.1;1.3;1.2;1.1;1.1;1.2;1.2;1.2;1.1
283;7;Besteedbaar inkomen;1998;494;410;84;42;30;11;1;42;40;2;8;143;253;86;3;29;93;48;39;50;235;1.2;1.0;2.4;2.8;2.4;3.5;4.9;2.0;2.0;3.0;1.9;1.2;1.0;1.8;1.7;1.3;1.4;1.6;1.4;1.4;1.0;1.1;1.0;1.5;1.3;1.1;1.8;2.5;1.6;1.6;2.4;1.3;1.1;1.0;1.2;1.1;1.1;1.1;1.1;1.2;1.2;1.0
284;7;Besteedbaar inkomen;1999;486;417;69;36;26;9;1;33;31;2;8;138;251;84;4;37;81;42;40;53;233;1.2;1.0;2.5;2.8;2.4;3.7;4.9;2.1;2.0;3.3;1.8;1.2;1.0;1.6;1.7;1.2;1.4;1.7;1.4;1.2;1.0;1.1;1.0;1.4;1.2;1.0;1.7;2.6;1.7;1.6;2.1;1.3;1.1;1.0;1.2;1.1;1.1;1.1;1.1;1.2;1.1;1.0
285;7;Besteedbaar inkomen;2000;463;407;56;30;21;8;1;25;24;2;9;128;239;85;3;35;67;43;44;52;223;1.2;1.0;2.5;2.9;2.4;3.8;4.7;2.1;2.0;3.2;2.0;1.2;1.0;1.4;1.9;1.1;1.3;1.6;1.3;1.2;1.0;1.1;1.0;1.5;1.3;1.1;1.8;2.9;1.7;1.7;2.4;1.3;1.1;1.0;1.1;1.3;1.0;1.1;1.1;1.1;1.1;1.0
286;7;Gestandaardiseerd inkomen;1990;920;271;649;340;15;264;61;309;234;76;29;588;220;74;9;39;209;234;139;127;172;2.6;1.0;3.2;4.0;2.5;3.9;4.7;2.3;2.0;3.3;3.3;2.9;1.6;2.2;2.7;1.4;2.3;3.6;3.1;2.1;1.7;1.6;1.0;1.9;1.9;1.3;1.7;3.0;1.9;1.7;2.7;1.7;1.7;1.5;1.8;1.4;1.3;1.4;1.8;2.2;1.6;1.5
287;7;Gestandaardiseerd inkomen;1991;920;272;648;344;17;273;55;304;234;70;28;569;236;81;7;37;198;228;142;126;189;2.6;1.0;3.2;4.0;2.4;4.0;4.7;2.3;2.0;3.3;3.3;2.9;1.6;2.3;2.9;1.5;2.4;3.6;3.0;2.1;1.6;1.6;1.0;1.9;1.9;1.4;1.7;3.0;1.9;1.7;2.6;1.8;1.7;1.4;1.8;1.5;1.3;1.4;1.7;2.1;1.5;1.5
288;7;Gestandaardiseerd inkomen;1992;934;276;657;355;21;282;51;303;246;56;28;554;257;90;5;41;201;226;138;114;214;2.5;1.0;3.2;4.0;2.4;4.0;4.7;2.2;2.0;3.3;3.1;3.0;1.6;2.3;3.2;1.5;2.5;3.6;3.0;2.1;1.6;1.6;1.0;1.9;1.9;1.3;1.7;3.0;1.8;1.7;2.6;1.6;1.6;1.4;1.8;1.5;1.3;1.4;1.7;2.0;1.5;1.5
289;7;Gestandaardiseerd inkomen;1993;938;294;645;342;18;276;48;302;251;51;30;528;279;95;6;39;194;218;136;112;239;2.5;1.0;3.2;4.0;2.5;4.0;4.8;2.2;2.0;3.3;3.3;3.0;1.6;2.2;2.7;1.5;2.4;3.7;3.0;2.0;1.6;1.6;1.0;1.8;1.8;1.2;1.7;2.9;1.8;1.7;2.6;1.7;1.6;1.4;1.8;1.4;1.3;1.4;1.7;2.0;1.5;1.5
