ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
2477;Verspreide huizen Ballum;2018 juni;Ameland                                 ;Buurt   ;BU00600007;1.0;0.0;0.0;0.0;10.0;2.0;0.0;0.0;18.0;60.0;50.0;10.0
2478;Verspreide huizen Ballum;2018 september;Ameland                                 ;Buurt   ;BU00600007;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;17.0;70.0;60.0;10.0
2479;Verspreide huizen Ballum;2018 december;Ameland                                 ;Buurt   ;BU00600007;1.0;0.0;0.0;0.0;10.0;2.0;0.0;0.0;16.0;60.0;50.0;10.0
2480;Verspreide huizen Nes;2018 maart;Ameland                                 ;Buurt   ;BU00600008;1.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;41.0;50.0;30.0;20.0
2481;Verspreide huizen Nes;2018 juni;Ameland                                 ;Buurt   ;BU00600008;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;35.0;60.0;40.0;20.0
2482;Verspreide huizen Nes;2018 september;Ameland                                 ;Buurt   ;BU00600008;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;36.0;60.0;40.0;20.0
2483;Verspreide huizen Nes;2018 december;Ameland                                 ;Buurt   ;BU00600008;1.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;37.0;50.0;30.0;20.0
2484;Verspreide huizen Hollum;2018 maart;Ameland                                 ;Buurt   ;BU00600009;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;29.0;80.0;50.0;20.0
2485;Verspreide huizen Hollum;2018 juni;Ameland                                 ;Buurt   ;BU00600009;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;28.0;80.0;60.0;20.0
2486;Verspreide huizen Hollum;2018 september;Ameland                                 ;Buurt   ;BU00600009;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;28.0;80.0;60.0;20.0
2487;Verspreide huizen Hollum;2018 december;Ameland                                 ;Buurt   ;BU00600009;1.0;0.0;0.0;0.0;20.0;0.0;0.0;4.0;28.0;80.0;60.0;20.0
2488;Amersfoort;2018 maart;Amersfoort                              ;Gemeente;GM0307    ;;2660.0;3600.0;6650.0;20920.0;2.0;3.0;5.0;17.0;126210.0;105230.0;20990.0
2489;Amersfoort;2018 juni;Amersfoort                              ;Gemeente;GM0307    ;;2500.0;3580.0;6570.0;21110.0;2.0;3.0;5.0;17.0;126640.0;105470.0;21180.0
2490;Amersfoort;2018 september;Amersfoort                              ;Gemeente;GM0307    ;;2410.0;3500.0;6580.0;21270.0;2.0;3.0;5.0;17.0;127050.0;105700.0;21350.0
2491;Amersfoort;2018 december;Amersfoort                              ;Gemeente;GM0307    ;;2410.0;3520.0;6580.0;21360.0;2.0;3.0;5.0;17.0;127370.0;105930.0;21440.0
2492;Wijk 01 Stadskern;2018 maart;Amersfoort                              ;Wijk    ;WK030701  ;1.0;100.0;140.0;260.0;830.0;2.0;3.0;5.0;16.0;5160.0;4330.0;830.0
2493;Wijk 01 Stadskern;2018 juni;Amersfoort                              ;Wijk    ;WK030701  ;1.0;90.0;140.0;250.0;820.0;2.0;3.0;5.0;16.0;5170.0;4340.0;820.0
2494;Wijk 01 Stadskern;2018 september;Amersfoort                              ;Wijk    ;WK030701  ;1.0;110.0;130.0;250.0;820.0;2.0;3.0;5.0;16.0;5180.0;4350.0;830.0
2495;Wijk 01 Stadskern;2018 december;Amersfoort                              ;Wijk    ;WK030701  ;1.0;90.0;130.0;250.0;830.0;2.0;3.0;5.0;16.0;5150.0;4320.0;830.0
2496;Hof;2018 maart;Amersfoort                              ;Buurt   ;BU03070100;1.0;10.0;10.0;20.0;60.0;1.0;2.0;2.0;9.0;680.0;610.0;60.0
2497;Hof;2018 juni;Amersfoort                              ;Buurt   ;BU03070100;1.0;10.0;10.0;10.0;70.0;1.0;1.0;2.0;10.0;670.0;600.0;70.0
2498;Hof;2018 september;Amersfoort                              ;Buurt   ;BU03070100;1.0;10.0;10.0;20.0;70.0;2.0;1.0;2.0;10.0;670.0;600.0;70.0
2499;Hof;2018 december;Amersfoort                              ;Buurt   ;BU03070100;1.0;10.0;10.0;10.0;70.0;2.0;2.0;2.0;10.0;670.0;600.0;70.0
2500;Nieuwstraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070101;1.0;10.0;10.0;20.0;40.0;1.0;2.0;5.0;10.0;420.0;380.0;40.0
2501;Nieuwstraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070101;1.0;10.0;10.0;20.0;40.0;2.0;1.0;5.0;10.0;430.0;380.0;40.0
2502;Nieuwstraat;2018 september;Amersfoort                              ;Buurt   ;BU03070101;1.0;10.0;10.0;20.0;40.0;2.0;1.0;5.0;10.0;440.0;390.0;40.0
2503;Nieuwstraat;2018 december;Amersfoort                              ;Buurt   ;BU03070101;1.0;10.0;10.0;20.0;50.0;2.0;1.0;4.0;11.0;430.0;380.0;50.0
2504;Mooierstraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070102;1.0;0.0;10.0;10.0;20.0;3.0;4.0;4.0;13.0;150.0;130.0;20.0
2505;Mooierstraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070102;1.0;0.0;10.0;10.0;20.0;2.0;4.0;4.0;11.0;150.0;130.0;20.0
2506;Mooierstraat;2018 september;Amersfoort                              ;Buurt   ;BU03070102;1.0;0.0;10.0;10.0;20.0;2.0;5.0;4.0;11.0;150.0;130.0;20.0
2507;Mooierstraat;2018 december;Amersfoort                              ;Buurt   ;BU03070102;1.0;0.0;10.0;10.0;20.0;1.0;5.0;5.0;11.0;150.0;130.0;20.0
2508;Lieve Vrouwekerkhof;2018 maart;Amersfoort                              ;Buurt   ;BU03070103;1.0;10.0;20.0;20.0;80.0;3.0;6.0;5.0;17.0;430.0;360.0;80.0
2509;Lieve Vrouwekerkhof;2018 juni;Amersfoort                              ;Buurt   ;BU03070103;1.0;10.0;20.0;20.0;80.0;3.0;5.0;4.0;18.0;430.0;360.0;80.0
2510;Lieve Vrouwekerkhof;2018 september;Amersfoort                              ;Buurt   ;BU03070103;1.0;10.0;20.0;20.0;80.0;3.0;4.0;4.0;18.0;430.0;350.0;80.0
2511;Lieve Vrouwekerkhof;2018 december;Amersfoort                              ;Buurt   ;BU03070103;1.0;10.0;20.0;20.0;80.0;2.0;5.0;5.0;18.0;420.0;350.0;80.0
2512;Coninckstraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070104;1.0;30.0;40.0;100.0;210.0;2.0;4.0;9.0;18.0;1160.0;950.0;210.0
2513;Coninckstraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070104;1.0;20.0;40.0;100.0;210.0;2.0;4.0;8.0;18.0;1180.0;970.0;210.0
2514;Coninckstraat;2018 september;Amersfoort                              ;Buurt   ;BU03070104;1.0;30.0;40.0;90.0;210.0;2.0;4.0;8.0;18.0;1160.0;950.0;210.0
2515;Coninckstraat;2018 december;Amersfoort                              ;Buurt   ;BU03070104;1.0;20.0;40.0;90.0;210.0;2.0;4.0;8.0;18.0;1140.0;940.0;210.0
2516;Beestenmarkt;2018 maart;Amersfoort                              ;Buurt   ;BU03070105;1.0;30.0;10.0;40.0;200.0;3.0;1.0;4.0;21.0;990.0;790.0;200.0
2517;Beestenmarkt;2018 juni;Amersfoort                              ;Buurt   ;BU03070105;1.0;20.0;10.0;40.0;210.0;2.0;1.0;4.0;21.0;990.0;780.0;210.0
2518;Beestenmarkt;2018 september;Amersfoort                              ;Buurt   ;BU03070105;1.0;20.0;10.0;40.0;210.0;2.0;1.0;4.0;21.0;1000.0;790.0;210.0
2519;Beestenmarkt;2018 december;Amersfoort                              ;Buurt   ;BU03070105;1.0;20.0;10.0;40.0;210.0;2.0;1.0;4.0;21.0;990.0;790.0;210.0
2520;Grote Haag;2018 maart;Amersfoort                              ;Buurt   ;BU03070106;1.0;10.0;20.0;20.0;30.0;3.0;5.0;5.0;8.0;430.0;400.0;30.0
2521;Grote Haag;2018 juni;Amersfoort                              ;Buurt   ;BU03070106;1.0;10.0;30.0;20.0;30.0;3.0;6.0;5.0;8.0;440.0;410.0;30.0
2522;Grote Haag;2018 september;Amersfoort                              ;Buurt   ;BU03070106;1.0;10.0;20.0;20.0;30.0;3.0;5.0;5.0;8.0;440.0;410.0;30.0
2523;Grote Haag;2018 december;Amersfoort                              ;Buurt   ;BU03070106;1.0;10.0;20.0;20.0;30.0;2.0;5.0;5.0;8.0;430.0;400.0;30.0
2524;Stadhuisplein;2018 maart;Amersfoort                              ;Buurt   ;BU03070107;1.0;10.0;10.0;30.0;110.0;1.0;2.0;5.0;22.0;530.0;420.0;110.0
2525;Stadhuisplein;2018 juni;Amersfoort                              ;Buurt   ;BU03070107;1.0;10.0;10.0;20.0;110.0;2.0;2.0;4.0;21.0;530.0;420.0;110.0
2526;Stadhuisplein;2018 september;Amersfoort                              ;Buurt   ;BU03070107;1.0;10.0;10.0;30.0;110.0;2.0;2.0;5.0;20.0;540.0;430.0;110.0
2527;Stadhuisplein;2018 december;Amersfoort                              ;Buurt   ;BU03070107;1.0;10.0;10.0;30.0;110.0;2.0;1.0;5.0;20.0;540.0;430.0;110.0
2528;Schimmelpenninckstraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070108;1.0;0.0;0.0;10.0;60.0;1.0;1.0;2.0;17.0;370.0;300.0;60.0
2529;Schimmelpenninckstraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070108;1.0;0.0;0.0;10.0;60.0;1.0;1.0;2.0;17.0;360.0;300.0;60.0
2530;Schimmelpenninckstraat;2018 september;Amersfoort                              ;Buurt   ;BU03070108;1.0;0.0;10.0;10.0;60.0;1.0;1.0;2.0;18.0;360.0;300.0;60.0
2531;Schimmelpenninckstraat;2018 december;Amersfoort                              ;Buurt   ;BU03070108;1.0;0.0;0.0;10.0;60.0;1.0;1.0;2.0;18.0;360.0;290.0;60.0
2532;Wijk 02 Zonnehof;2018 maart;Amersfoort                              ;Wijk    ;WK030702  ;1.0;40.0;60.0;50.0;280.0;3.0;5.0;4.0;22.0;1300.0;1020.0;290.0
2533;Wijk 02 Zonnehof;2018 juni;Amersfoort                              ;Wijk    ;WK030702  ;1.0;30.0;60.0;50.0;280.0;2.0;5.0;4.0;21.0;1310.0;1030.0;280.0
2534;Wijk 02 Zonnehof;2018 september;Amersfoort                              ;Wijk    ;WK030702  ;1.0;30.0;60.0;50.0;290.0;2.0;4.0;3.0;19.0;1500.0;1210.0;290.0
2535;Wijk 02 Zonnehof;2018 december;Amersfoort                              ;Wijk    ;WK030702  ;1.0;30.0;50.0;50.0;290.0;2.0;4.0;3.0;19.0;1560.0;1260.0;300.0
2536;Smallepad;2018 maart;Amersfoort                              ;Buurt   ;BU03070200;1.0;0.0;20.0;10.0;0.0;3.0;39.0;19.0;0.0;60.0;60.0;0.0
2537;Smallepad;2018 juni;Amersfoort                              ;Buurt   ;BU03070200;1.0;0.0;20.0;10.0;0.0;2.0;37.0;18.0;0.0;60.0;60.0;0.0
2538;Smallepad;2018 september;Amersfoort                              ;Buurt   ;BU03070200;1.0;0.0;20.0;10.0;0.0;2.0;9.0;4.0;1.0;260.0;260.0;0.0
2539;Smallepad;2018 december;Amersfoort                              ;Buurt   ;BU03070200;1.0;10.0;20.0;10.0;0.0;2.0;7.0;4.0;1.0;310.0;310.0;0.0
2540;Snouckaertlaan;2018 maart;Amersfoort                              ;Buurt   ;BU03070202;1.0;10.0;30.0;20.0;90.0;3.0;6.0;5.0;21.0;450.0;350.0;90.0
2541;Snouckaertlaan;2018 juni;Amersfoort                              ;Buurt   ;BU03070202;1.0;10.0;30.0;20.0;90.0;2.0;6.0;5.0;20.0;460.0;360.0;90.0
2542;Snouckaertlaan;2018 september;Amersfoort                              ;Buurt   ;BU03070202;1.0;10.0;30.0;20.0;90.0;2.0;6.0;5.0;21.0;450.0;360.0;90.0
2543;Snouckaertlaan;2018 december;Amersfoort                              ;Buurt   ;BU03070202;1.0;10.0;20.0;20.0;90.0;2.0;5.0;5.0;21.0;440.0;350.0;100.0
2544;Zonnehof;2018 maart;Amersfoort                              ;Buurt   ;BU03070204;1.0;0.0;0.0;0.0;80.0;2.0;1.0;2.0;37.0;210.0;130.0;80.0
2545;Zonnehof;2018 juni;Amersfoort                              ;Buurt   ;BU03070204;1.0;0.0;0.0;0.0;80.0;2.0;1.0;1.0;36.0;210.0;140.0;80.0
2546;Zonnehof;2018 september;Amersfoort                              ;Buurt   ;BU03070204;1.0;0.0;0.0;0.0;80.0;2.0;1.0;1.0;36.0;210.0;140.0;80.0
2547;Zonnehof;2018 december;Amersfoort                              ;Buurt   ;BU03070204;1.0;0.0;0.0;0.0;80.0;1.0;1.0;1.0;36.0;210.0;140.0;80.0
2548;Weltevreden;2018 maart;Amersfoort                              ;Buurt   ;BU03070205;1.0;10.0;0.0;10.0;50.0;4.0;1.0;3.0;17.0;280.0;230.0;50.0
2549;Weltevreden;2018 juni;Amersfoort                              ;Buurt   ;BU03070205;1.0;10.0;0.0;10.0;50.0;3.0;0.0;3.0;17.0;280.0;230.0;50.0
2550;Weltevreden;2018 september;Amersfoort                              ;Buurt   ;BU03070205;1.0;10.0;0.0;10.0;50.0;3.0;0.0;3.0;18.0;270.0;220.0;50.0
2551;Weltevreden;2018 december;Amersfoort                              ;Buurt   ;BU03070205;1.0;10.0;0.0;10.0;50.0;3.0;0.0;3.0;18.0;270.0;220.0;50.0
2552;Bloemweg;2018 maart;Amersfoort                              ;Buurt   ;BU03070206;1.0;10.0;10.0;10.0;70.0;4.0;3.0;2.0;22.0;320.0;250.0;70.0
2553;Bloemweg;2018 juni;Amersfoort                              ;Buurt   ;BU03070206;1.0;10.0;10.0;10.0;70.0;3.0;2.0;2.0;21.0;310.0;240.0;70.0
2554;Bloemweg;2018 september;Amersfoort                              ;Buurt   ;BU03070206;1.0;10.0;10.0;10.0;70.0;3.0;3.0;2.0;21.0;310.0;240.0;70.0
2555;Bloemweg;2018 december;Amersfoort                              ;Buurt   ;BU03070206;1.0;10.0;10.0;10.0;70.0;3.0;2.0;2.0;22.0;320.0;250.0;70.0
2556;Wijk 03 Soesterkwartier;2018 maart;Amersfoort                              ;Wijk    ;WK030703  ;1.0;200.0;360.0;700.0;1480.0;2.0;4.0;7.0;15.0;9800.0;8320.0;1480.0
2557;Wijk 03 Soesterkwartier;2018 juni;Amersfoort                              ;Wijk    ;WK030703  ;1.0;190.0;360.0;690.0;1470.0;2.0;4.0;7.0;15.0;9790.0;8310.0;1480.0
2558;Wijk 03 Soesterkwartier;2018 september;Amersfoort                              ;Wijk    ;WK030703  ;1.0;180.0;360.0;700.0;1490.0;2.0;4.0;7.0;15.0;9800.0;8310.0;1490.0
2559;Wijk 03 Soesterkwartier;2018 december;Amersfoort                              ;Wijk    ;WK030703  ;1.0;180.0;360.0;700.0;1490.0;2.0;4.0;7.0;15.0;9750.0;8260.0;1490.0
2560;Rivierenbuurt-Oost;2018 maart;Amersfoort                              ;Buurt   ;BU03070300;1.0;30.0;20.0;50.0;360.0;2.0;2.0;3.0;25.0;1440.0;1080.0;360.0
2561;Rivierenbuurt-Oost;2018 juni;Amersfoort                              ;Buurt   ;BU03070300;1.0;30.0;30.0;50.0;350.0;2.0;2.0;3.0;25.0;1440.0;1090.0;350.0
2562;Rivierenbuurt-Oost;2018 september;Amersfoort                              ;Buurt   ;BU03070300;1.0;20.0;30.0;50.0;360.0;2.0;2.0;3.0;25.0;1440.0;1090.0;360.0
2563;Rivierenbuurt-Oost;2018 december;Amersfoort                              ;Buurt   ;BU03070300;1.0;30.0;30.0;50.0;350.0;2.0;2.0;3.0;25.0;1440.0;1090.0;350.0
2564;Rivierenbuurt-West;2018 maart;Amersfoort                              ;Buurt   ;BU03070301;1.0;30.0;40.0;60.0;140.0;3.0;4.0;6.0;14.0;1010.0;870.0;140.0
2565;Rivierenbuurt-West;2018 juni;Amersfoort                              ;Buurt   ;BU03070301;1.0;20.0;40.0;60.0;140.0;2.0;4.0;6.0;14.0;1010.0;870.0;140.0
2566;Rivierenbuurt-West;2018 september;Amersfoort                              ;Buurt   ;BU03070301;1.0;20.0;40.0;60.0;140.0;2.0;4.0;6.0;14.0;1000.0;860.0;140.0
2567;Rivierenbuurt-West;2018 december;Amersfoort                              ;Buurt   ;BU03070301;1.0;30.0;40.0;60.0;140.0;3.0;4.0;6.0;14.0;1000.0;860.0;140.0
2568;G. van Stellingwerfstraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070302;1.0;20.0;30.0;70.0;180.0;2.0;3.0;5.0;13.0;1330.0;1150.0;180.0
2569;G. van Stellingwerfstraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070302;1.0;20.0;30.0;70.0;170.0;2.0;2.0;6.0;13.0;1330.0;1160.0;170.0
2570;G. van Stellingwerfstraat;2018 september;Amersfoort                              ;Buurt   ;BU03070302;1.0;30.0;30.0;70.0;180.0;2.0;2.0;6.0;13.0;1340.0;1160.0;180.0
2571;G. van Stellingwerfstraat;2018 december;Amersfoort                              ;Buurt   ;BU03070302;1.0;20.0;30.0;70.0;180.0;2.0;3.0;6.0;13.0;1320.0;1140.0;180.0
2572;Bloemenbuurt-Oost;2018 maart;Amersfoort                              ;Buurt   ;BU03070303;1.0;40.0;110.0;230.0;280.0;2.0;6.0;12.0;15.0;1910.0;1630.0;280.0
2573;Bloemenbuurt-Oost;2018 juni;Amersfoort                              ;Buurt   ;BU03070303;1.0;30.0;100.0;220.0;280.0;2.0;5.0;12.0;15.0;1900.0;1620.0;280.0
2574;Bloemenbuurt-Oost;2018 september;Amersfoort                              ;Buurt   ;BU03070303;1.0;30.0;100.0;220.0;280.0;2.0;5.0;12.0;15.0;1900.0;1620.0;280.0
2575;Bloemenbuurt-Oost;2018 december;Amersfoort                              ;Buurt   ;BU03070303;1.0;30.0;100.0;220.0;290.0;2.0;5.0;12.0;15.0;1900.0;1610.0;290.0
2576;Bloemenbuurt-West;2018 maart;Amersfoort                              ;Buurt   ;BU03070304;1.0;30.0;50.0;130.0;180.0;2.0;4.0;10.0;14.0;1320.0;1140.0;180.0
2577;Bloemenbuurt-West;2018 juni;Amersfoort                              ;Buurt   ;BU03070304;1.0;30.0;50.0;120.0;180.0;3.0;4.0;9.0;14.0;1320.0;1140.0;180.0
2578;Bloemenbuurt-West;2018 september;Amersfoort                              ;Buurt   ;BU03070304;1.0;30.0;50.0;130.0;190.0;2.0;4.0;9.0;14.0;1330.0;1150.0;190.0
2579;Bloemenbuurt-West;2018 december;Amersfoort                              ;Buurt   ;BU03070304;1.0;30.0;50.0;120.0;190.0;2.0;4.0;9.0;14.0;1320.0;1130.0;190.0
2580;Bomenbuurt;2018 maart;Amersfoort                              ;Buurt   ;BU03070305;1.0;30.0;80.0;120.0;200.0;3.0;7.0;10.0;17.0;1160.0;960.0;200.0
2581;Bomenbuurt;2018 juni;Amersfoort                              ;Buurt   ;BU03070305;1.0;30.0;80.0;120.0;200.0;2.0;7.0;10.0;17.0;1150.0;950.0;200.0
2582;Bomenbuurt;2018 september;Amersfoort                              ;Buurt   ;BU03070305;1.0;20.0;80.0;120.0;200.0;2.0;7.0;11.0;17.0;1150.0;950.0;200.0
2583;Bomenbuurt;2018 december;Amersfoort                              ;Buurt   ;BU03070305;1.0;20.0;80.0;120.0;200.0;2.0;7.0;11.0;17.0;1150.0;950.0;200.0
2584;Puntenburg;2018 maart;Amersfoort                              ;Buurt   ;BU03070306;1.0;30.0;30.0;40.0;130.0;2.0;2.0;3.0;9.0;1420.0;1290.0;130.0
2585;Puntenburg;2018 juni;Amersfoort                              ;Buurt   ;BU03070306;1.0;20.0;30.0;40.0;130.0;2.0;2.0;3.0;9.0;1420.0;1290.0;130.0
2586;Puntenburg;2018 september;Amersfoort                              ;Buurt   ;BU03070306;1.0;30.0;30.0;50.0;130.0;2.0;2.0;3.0;9.0;1410.0;1280.0;130.0
2587;Puntenburg;2018 december;Amersfoort                              ;Buurt   ;BU03070306;1.0;30.0;30.0;40.0;130.0;2.0;2.0;3.0;9.0;1400.0;1270.0;130.0
2588;Piet Mondriaanlaan;2018 maart;Amersfoort                              ;Buurt   ;BU03070307;1.0;10.0;0.0;10.0;20.0;2.0;1.0;4.0;7.0;220.0;200.0;20.0
2589;Piet Mondriaanlaan;2018 juni;Amersfoort                              ;Buurt   ;BU03070307;1.0;0.0;0.0;10.0;20.0;2.0;1.0;4.0;7.0;220.0;200.0;20.0
2590;Piet Mondriaanlaan;2018 september;Amersfoort                              ;Buurt   ;BU03070307;1.0;0.0;0.0;10.0;20.0;2.0;1.0;4.0;7.0;220.0;210.0;20.0
2591;Piet Mondriaanlaan;2018 december;Amersfoort                              ;Buurt   ;BU03070307;1.0;0.0;0.0;10.0;20.0;1.0;0.0;4.0;7.0;230.0;210.0;20.0
2592;Wijk 04 Isselt;2018 maart;Amersfoort                              ;Wijk    ;WK030704  ;1.0;10.0;10.0;10.0;20.0;4.0;3.0;5.0;6.0;250.0;230.0;20.0
2593;Wijk 04 Isselt;2018 juni;Amersfoort                              ;Wijk    ;WK030704  ;1.0;10.0;10.0;10.0;10.0;3.0;3.0;5.0;6.0;240.0;230.0;10.0
2594;Wijk 04 Isselt;2018 september;Amersfoort                              ;Wijk    ;WK030704  ;1.0;10.0;10.0;10.0;10.0;4.0;2.0;5.0;6.0;250.0;240.0;10.0
2595;Wijk 04 Isselt;2018 december;Amersfoort                              ;Wijk    ;WK030704  ;1.0;10.0;10.0;10.0;10.0;3.0;3.0;4.0;5.0;250.0;240.0;10.0
2596;Eemplein;2018 maart;Amersfoort                              ;Buurt   ;BU03070401;1.0;0.0;0.0;10.0;10.0;3.0;3.0;7.0;4.0;110.0;110.0;10.0
2597;Eemplein;2018 juni;Amersfoort                              ;Buurt   ;BU03070401;1.0;0.0;0.0;10.0;10.0;3.0;3.0;7.0;4.0;110.0;110.0;10.0
2598;Eemplein;2018 september;Amersfoort                              ;Buurt   ;BU03070401;1.0;0.0;0.0;10.0;10.0;3.0;3.0;7.0;4.0;120.0;110.0;10.0
2599;Eemplein;2018 december;Amersfoort                              ;Buurt   ;BU03070401;1.0;0.0;0.0;10.0;0.0;3.0;3.0;5.0;4.0;110.0;110.0;0.0
2600;Geldersestraat;2018 maart;Amersfoort                              ;Buurt   ;BU03070402;1.0;;;;;;;;;10.0;10.0;0.0
2601;Geldersestraat;2018 juni;Amersfoort                              ;Buurt   ;BU03070402;1.0;;;;;;;;;10.0;10.0;0.0
2602;Geldersestraat;2018 september;Amersfoort                              ;Buurt   ;BU03070402;1.0;;;;;;;;;20.0;20.0;0.0
2603;Geldersestraat;2018 december;Amersfoort                              ;Buurt   ;BU03070402;1.0;;;;;;;;;20.0;20.0;0.0
2604;Chromiumweg;2018 maart;Amersfoort                              ;Buurt   ;BU03070403;1.0;0.0;0.0;0.0;10.0;7.0;3.0;2.0;10.0;60.0;60.0;10.0
2605;Chromiumweg;2018 juni;Amersfoort                              ;Buurt   ;BU03070403;1.0;0.0;0.0;0.0;10.0;5.0;2.0;2.0;10.0;60.0;50.0;10.0
2606;Chromiumweg;2018 september;Amersfoort                              ;Buurt   ;BU03070403;1.0;0.0;0.0;0.0;10.0;2.0;2.0;3.0;8.0;60.0;60.0;10.0
2607;Chromiumweg;2018 december;Amersfoort                              ;Buurt   ;BU03070403;1.0;0.0;0.0;0.0;10.0;3.0;2.0;3.0;8.0;60.0;60.0;10.0
2608;Uraniumweg;2018 maart;Amersfoort                              ;Buurt   ;BU03070404;1.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;7.0;60.0;60.0;0.0
2609;Uraniumweg;2018 juni;Amersfoort                              ;Buurt   ;BU03070404;1.0;0.0;0.0;0.0;0.0;2.0;3.0;3.0;5.0;60.0;60.0;0.0
2610;Uraniumweg;2018 september;Amersfoort                              ;Buurt   ;BU03070404;1.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;7.0;60.0;60.0;0.0
2611;Uraniumweg;2018 december;Amersfoort                              ;Buurt   ;BU03070404;1.0;0.0;0.0;0.0;0.0;3.0;5.0;3.0;7.0;60.0;60.0;0.0
2612;Wijk 05 Bosgebied;2018 maart;Amersfoort                              ;Wijk    ;WK030705  ;3.0;10.0;20.0;200.0;440.0;1.0;2.0;17.0;37.0;1170.0;730.0;440.0
2613;Wijk 05 Bosgebied;2018 juni;Amersfoort                              ;Wijk    ;WK030705  ;3.0;10.0;20.0;210.0;450.0;1.0;1.0;17.0;38.0;1210.0;760.0;460.0
2614;Wijk 05 Bosgebied;2018 september;Amersfoort                              ;Wijk    ;WK030705  ;3.0;10.0;10.0;210.0;470.0;1.0;1.0;17.0;38.0;1230.0;760.0;470.0
2615;Wijk 05 Bosgebied;2018 december;Amersfoort                              ;Wijk    ;WK030705  ;3.0;10.0;10.0;210.0;480.0;1.0;1.0;17.0;39.0;1240.0;760.0;480.0
2616;Birkhoven/Bokkeduinen;2018 maart;Amersfoort                              ;Buurt   ;BU03070500;3.0;0.0;0.0;10.0;160.0;1.0;1.0;2.0;40.0;410.0;250.0;160.0
2617;Birkhoven/Bokkeduinen;2018 juni;Amersfoort                              ;Buurt   ;BU03070500;3.0;0.0;0.0;10.0;170.0;1.0;1.0;3.0;39.0;420.0;260.0;170.0
2618;Birkhoven/Bokkeduinen;2018 september;Amersfoort                              ;Buurt   ;BU03070500;3.0;0.0;0.0;10.0;170.0;1.0;0.0;2.0;40.0;420.0;250.0;170.0
2619;Birkhoven/Bokkeduinen;2018 december;Amersfoort                              ;Buurt   ;BU03070500;3.0;0.0;0.0;10.0;170.0;1.0;0.0;3.0;41.0;430.0;250.0;180.0
2620;Vlasakkers;2018 maart;Amersfoort                              ;Buurt   ;BU03070501;1.0;0.0;0.0;0.0;190.0;1.0;0.0;1.0;64.0;290.0;100.0;190.0
2621;Vlasakkers;2018 juni;Amersfoort                              ;Buurt   ;BU03070501;1.0;0.0;0.0;10.0;190.0;1.0;0.0;2.0;64.0;300.0;110.0;190.0
2622;Vlasakkers;2018 september;Amersfoort                              ;Buurt   ;BU03070501;1.0;0.0;0.0;10.0;210.0;1.0;0.0;2.0;64.0;320.0;120.0;210.0
2623;Vlasakkers;2018 december;Amersfoort                              ;Buurt   ;BU03070501;1.0;0.0;0.0;10.0;220.0;1.0;0.0;2.0;64.0;340.0;120.0;220.0
2624;Zon en Schild;2018 maart;Amersfoort                              ;Buurt   ;BU03070502;1.0;10.0;20.0;190.0;90.0;1.0;3.0;40.0;19.0;470.0;380.0;90.0
2625;Zon en Schild;2018 juni;Amersfoort                              ;Buurt   ;BU03070502;1.0;0.0;10.0;200.0;100.0;1.0;3.0;40.0;20.0;490.0;400.0;100.0
2626;Zon en Schild;2018 september;Amersfoort                              ;Buurt   ;BU03070502;1.0;10.0;10.0;200.0;100.0;1.0;2.0;40.0;20.0;490.0;390.0;100.0
2627;Zon en Schild;2018 december;Amersfoort                              ;Buurt   ;BU03070502;1.0;10.0;10.0;190.0;90.0;1.0;2.0;40.0;19.0;480.0;390.0;90.0
2628;Wagenwerkplaats;2018 maart;Amersfoort                              ;Buurt   ;BU03070503;3.0;;;;;;;;;0.0;0.0;0.0
2629;Wagenwerkplaats;2018 juni;Amersfoort                              ;Buurt   ;BU03070503;3.0;;;;;;;;;0.0;0.0;0.0
