ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
42;Totaal over alle leeftijden ;Totaal;2064;3001818
43;Totaal over alle leeftijden ;Totaal;2065;3008449
44;Totaal over alle leeftijden ;Totaal;2066;3015645
45;Totaal over alle leeftijden ;Totaal;2067;3023331
46;Totaal over alle leeftijden ;Totaal;2068;3031405
47;Totaal over alle leeftijden ;Totaal;2069;3039818
48;Totaal over alle leeftijden ;Totaal;2070;3048490
49;Totaal over alle leeftijden ;15 tot 20 jaar;2022;672
50;Totaal over alle leeftijden ;15 tot 20 jaar;2023;705
51;Totaal over alle leeftijden ;15 tot 20 jaar;2024;726
52;Totaal over alle leeftijden ;15 tot 20 jaar;2025;725
53;Totaal over alle leeftijden ;15 tot 20 jaar;2026;718
54;Totaal over alle leeftijden ;15 tot 20 jaar;2027;717
55;Totaal over alle leeftijden ;15 tot 20 jaar;2028;723
56;Totaal over alle leeftijden ;15 tot 20 jaar;2029;723
57;Totaal over alle leeftijden ;15 tot 20 jaar;2030;717
58;Totaal over alle leeftijden ;15 tot 20 jaar;2031;704
59;Totaal over alle leeftijden ;15 tot 20 jaar;2032;697
60;Totaal over alle leeftijden ;15 tot 20 jaar;2033;689
61;Totaal over alle leeftijden ;15 tot 20 jaar;2034;694
62;Totaal over alle leeftijden ;15 tot 20 jaar;2035;687
63;Totaal over alle leeftijden ;15 tot 20 jaar;2036;688
64;Totaal over alle leeftijden ;15 tot 20 jaar;2037;683
65;Totaal over alle leeftijden ;15 tot 20 jaar;2038;684
66;Totaal over alle leeftijden ;15 tot 20 jaar;2039;689
67;Totaal over alle leeftijden ;15 tot 20 jaar;2040;692
68;Totaal over alle leeftijden ;15 tot 20 jaar;2041;703
69;Totaal over alle leeftijden ;15 tot 20 jaar;2042;708
70;Totaal over alle leeftijden ;15 tot 20 jaar;2043;722
71;Totaal over alle leeftijden ;15 tot 20 jaar;2044;736
72;Totaal over alle leeftijden ;15 tot 20 jaar;2045;745
73;Totaal over alle leeftijden ;15 tot 20 jaar;2046;753
74;Totaal over alle leeftijden ;15 tot 20 jaar;2047;762
75;Totaal over alle leeftijden ;15 tot 20 jaar;2048;769
76;Totaal over alle leeftijden ;15 tot 20 jaar;2049;773
77;Totaal over alle leeftijden ;15 tot 20 jaar;2050;775
78;Totaal over alle leeftijden ;15 tot 20 jaar;2051;778
79;Totaal over alle leeftijden ;15 tot 20 jaar;2052;782
80;Totaal over alle leeftijden ;15 tot 20 jaar;2053;783
81;Totaal over alle leeftijden ;15 tot 20 jaar;2054;783
82;Totaal over alle leeftijden ;15 tot 20 jaar;2055;780
83;Totaal over alle leeftijden ;15 tot 20 jaar;2056;775
84;Totaal over alle leeftijden ;15 tot 20 jaar;2057;774
85;Totaal over alle leeftijden ;15 tot 20 jaar;2058;770
86;Totaal over alle leeftijden ;15 tot 20 jaar;2059;768
87;Totaal over alle leeftijden ;15 tot 20 jaar;2060;763
88;Totaal over alle leeftijden ;15 tot 20 jaar;2061;762
89;Totaal over alle leeftijden ;15 tot 20 jaar;2062;759
90;Totaal over alle leeftijden ;15 tot 20 jaar;2063;758
91;Totaal over alle leeftijden ;15 tot 20 jaar;2064;754
92;Totaal over alle leeftijden ;15 tot 20 jaar;2065;752
93;Totaal over alle leeftijden ;15 tot 20 jaar;2066;752
94;Totaal over alle leeftijden ;15 tot 20 jaar;2067;751
95;Totaal over alle leeftijden ;15 tot 20 jaar;2068;751
96;Totaal over alle leeftijden ;15 tot 20 jaar;2069;752
97;Totaal over alle leeftijden ;15 tot 20 jaar;2070;753
98;Totaal over alle leeftijden ;20 tot 25 jaar;2022;11325
99;Totaal over alle leeftijden ;20 tot 25 jaar;2023;11449
100;Totaal over alle leeftijden ;20 tot 25 jaar;2024;11436
101;Totaal over alle leeftijden ;20 tot 25 jaar;2025;11387
102;Totaal over alle leeftijden ;20 tot 25 jaar;2026;11291
103;Totaal over alle leeftijden ;20 tot 25 jaar;2027;11231
104;Totaal over alle leeftijden ;20 tot 25 jaar;2028;11113
105;Totaal over alle leeftijden ;20 tot 25 jaar;2029;10983
106;Totaal over alle leeftijden ;20 tot 25 jaar;2030;10889
107;Totaal over alle leeftijden ;20 tot 25 jaar;2031;10858
108;Totaal over alle leeftijden ;20 tot 25 jaar;2032;10850
109;Totaal over alle leeftijden ;20 tot 25 jaar;2033;10852
110;Totaal over alle leeftijden ;20 tot 25 jaar;2034;10794
111;Totaal over alle leeftijden ;20 tot 25 jaar;2035;10710
112;Totaal over alle leeftijden ;20 tot 25 jaar;2036;10597
113;Totaal over alle leeftijden ;20 tot 25 jaar;2037;10521
114;Totaal over alle leeftijden ;20 tot 25 jaar;2038;10468
115;Totaal over alle leeftijden ;20 tot 25 jaar;2039;10458
116;Totaal over alle leeftijden ;20 tot 25 jaar;2040;10402
117;Totaal over alle leeftijden ;20 tot 25 jaar;2041;10393
118;Totaal over alle leeftijden ;20 tot 25 jaar;2042;10372
119;Totaal over alle leeftijden ;20 tot 25 jaar;2043;10399
120;Totaal over alle leeftijden ;20 tot 25 jaar;2044;10483
121;Totaal over alle leeftijden ;20 tot 25 jaar;2045;10577
122;Totaal over alle leeftijden ;20 tot 25 jaar;2046;10713
123;Totaal over alle leeftijden ;20 tot 25 jaar;2047;10855
124;Totaal over alle leeftijden ;20 tot 25 jaar;2048;11033
125;Totaal over alle leeftijden ;20 tot 25 jaar;2049;11199
126;Totaal over alle leeftijden ;20 tot 25 jaar;2050;11326
127;Totaal over alle leeftijden ;20 tot 25 jaar;2051;11448
128;Totaal over alle leeftijden ;20 tot 25 jaar;2052;11574
129;Totaal over alle leeftijden ;20 tot 25 jaar;2053;11685
130;Totaal over alle leeftijden ;20 tot 25 jaar;2054;11769
131;Totaal over alle leeftijden ;20 tot 25 jaar;2055;11826
132;Totaal over alle leeftijden ;20 tot 25 jaar;2056;11867
133;Totaal over alle leeftijden ;20 tot 25 jaar;2057;11882
134;Totaal over alle leeftijden ;20 tot 25 jaar;2058;11885
135;Totaal over alle leeftijden ;20 tot 25 jaar;2059;11871
136;Totaal over alle leeftijden ;20 tot 25 jaar;2060;11846
137;Totaal over alle leeftijden ;20 tot 25 jaar;2061;11811
138;Totaal over alle leeftijden ;20 tot 25 jaar;2062;11772
139;Totaal over alle leeftijden ;20 tot 25 jaar;2063;11727
140;Totaal over alle leeftijden ;20 tot 25 jaar;2064;11690
141;Totaal over alle leeftijden ;20 tot 25 jaar;2065;11647
142;Totaal over alle leeftijden ;20 tot 25 jaar;2066;11611
143;Totaal over alle leeftijden ;20 tot 25 jaar;2067;11574
144;Totaal over alle leeftijden ;20 tot 25 jaar;2068;11544
145;Totaal over alle leeftijden ;20 tot 25 jaar;2069;11522
146;Totaal over alle leeftijden ;20 tot 25 jaar;2070;11502
147;Totaal over alle leeftijden ;25 tot 30 jaar;2022;73482
148;Totaal over alle leeftijden ;25 tot 30 jaar;2023;71789
149;Totaal over alle leeftijden ;25 tot 30 jaar;2024;71043
150;Totaal over alle leeftijden ;25 tot 30 jaar;2025;70887
151;Totaal over alle leeftijden ;25 tot 30 jaar;2026;71183
152;Totaal over alle leeftijden ;25 tot 30 jaar;2027;71649
153;Totaal over alle leeftijden ;25 tot 30 jaar;2028;71834
154;Totaal over alle leeftijden ;25 tot 30 jaar;2029;71733
155;Totaal over alle leeftijden ;25 tot 30 jaar;2030;71477
156;Totaal over alle leeftijden ;25 tot 30 jaar;2031;70879
157;Totaal over alle leeftijden ;25 tot 30 jaar;2032;70170
158;Totaal over alle leeftijden ;25 tot 30 jaar;2033;69393
159;Totaal over alle leeftijden ;25 tot 30 jaar;2034;68703
160;Totaal over alle leeftijden ;25 tot 30 jaar;2035;68259
161;Totaal over alle leeftijden ;25 tot 30 jaar;2036;68051
162;Totaal over alle leeftijden ;25 tot 30 jaar;2037;67848
163;Totaal over alle leeftijden ;25 tot 30 jaar;2038;67656
164;Totaal over alle leeftijden ;25 tot 30 jaar;2039;67222
165;Totaal over alle leeftijden ;25 tot 30 jaar;2040;66766
166;Totaal over alle leeftijden ;25 tot 30 jaar;2041;66212
167;Totaal over alle leeftijden ;25 tot 30 jaar;2042;65808
168;Totaal over alle leeftijden ;25 tot 30 jaar;2043;65512
169;Totaal over alle leeftijden ;25 tot 30 jaar;2044;65425
170;Totaal over alle leeftijden ;25 tot 30 jaar;2045;65243
171;Totaal over alle leeftijden ;25 tot 30 jaar;2046;65244
172;Totaal over alle leeftijden ;25 tot 30 jaar;2047;65306
173;Totaal over alle leeftijden ;25 tot 30 jaar;2048;65540
174;Totaal over alle leeftijden ;25 tot 30 jaar;2049;65992
175;Totaal over alle leeftijden ;25 tot 30 jaar;2050;66548
176;Totaal over alle leeftijden ;25 tot 30 jaar;2051;67322
177;Totaal over alle leeftijden ;25 tot 30 jaar;2052;68277
178;Totaal over alle leeftijden ;25 tot 30 jaar;2053;69334
179;Totaal over alle leeftijden ;25 tot 30 jaar;2054;70318
180;Totaal over alle leeftijden ;25 tot 30 jaar;2055;71187
181;Totaal over alle leeftijden ;25 tot 30 jaar;2056;71961
182;Totaal over alle leeftijden ;25 tot 30 jaar;2057;72645
183;Totaal over alle leeftijden ;25 tot 30 jaar;2058;73208
184;Totaal over alle leeftijden ;25 tot 30 jaar;2059;73647
185;Totaal over alle leeftijden ;25 tot 30 jaar;2060;73953
186;Totaal over alle leeftijden ;25 tot 30 jaar;2061;74142
187;Totaal over alle leeftijden ;25 tot 30 jaar;2062;74217
188;Totaal over alle leeftijden ;25 tot 30 jaar;2063;74206
189;Totaal over alle leeftijden ;25 tot 30 jaar;2064;74112
190;Totaal over alle leeftijden ;25 tot 30 jaar;2065;73954
191;Totaal over alle leeftijden ;25 tot 30 jaar;2066;73745
192;Totaal over alle leeftijden ;25 tot 30 jaar;2067;73514
193;Totaal over alle leeftijden ;25 tot 30 jaar;2068;73267
194;Totaal over alle leeftijden ;25 tot 30 jaar;2069;73026
195;Totaal over alle leeftijden ;25 tot 30 jaar;2070;72790
196;Totaal over alle leeftijden ;30 tot 35 jaar;2022;239414
197;Totaal over alle leeftijden ;30 tot 35 jaar;2023;239400
198;Totaal over alle leeftijden ;30 tot 35 jaar;2024;240263
199;Totaal over alle leeftijden ;30 tot 35 jaar;2025;240844
200;Totaal over alle leeftijden ;30 tot 35 jaar;2026;240576
201;Totaal over alle leeftijden ;30 tot 35 jaar;2027;241200
202;Totaal over alle leeftijden ;30 tot 35 jaar;2028;242347
203;Totaal over alle leeftijden ;30 tot 35 jaar;2029;244346
204;Totaal over alle leeftijden ;30 tot 35 jaar;2030;246609
205;Totaal over alle leeftijden ;30 tot 35 jaar;2031;249290
206;Totaal over alle leeftijden ;30 tot 35 jaar;2032;251506
207;Totaal over alle leeftijden ;30 tot 35 jaar;2033;252637
208;Totaal over alle leeftijden ;30 tot 35 jaar;2034;252435
209;Totaal over alle leeftijden ;30 tot 35 jaar;2035;251108
210;Totaal over alle leeftijden ;30 tot 35 jaar;2036;248657
211;Totaal over alle leeftijden ;30 tot 35 jaar;2037;246099
212;Totaal over alle leeftijden ;30 tot 35 jaar;2038;243650
213;Totaal over alle leeftijden ;30 tot 35 jaar;2039;241667
214;Totaal over alle leeftijden ;30 tot 35 jaar;2040;240370
215;Totaal over alle leeftijden ;30 tot 35 jaar;2041;239553
216;Totaal over alle leeftijden ;30 tot 35 jaar;2042;238599
217;Totaal over alle leeftijden ;30 tot 35 jaar;2043;237554
218;Totaal over alle leeftijden ;30 tot 35 jaar;2044;236066
219;Totaal over alle leeftijden ;30 tot 35 jaar;2045;234646
220;Totaal over alle leeftijden ;30 tot 35 jaar;2046;233131
221;Totaal over alle leeftijden ;30 tot 35 jaar;2047;232126
222;Totaal over alle leeftijden ;30 tot 35 jaar;2048;231430
223;Totaal over alle leeftijden ;30 tot 35 jaar;2049;231198
224;Totaal over alle leeftijden ;30 tot 35 jaar;2050;230875
225;Totaal over alle leeftijden ;30 tot 35 jaar;2051;231160
226;Totaal over alle leeftijden ;30 tot 35 jaar;2052;231827
227;Totaal over alle leeftijden ;30 tot 35 jaar;2053;233120
228;Totaal over alle leeftijden ;30 tot 35 jaar;2054;235110
229;Totaal over alle leeftijden ;30 tot 35 jaar;2055;237630
230;Totaal over alle leeftijden ;30 tot 35 jaar;2056;240656
231;Totaal over alle leeftijden ;30 tot 35 jaar;2057;244018
232;Totaal over alle leeftijden ;30 tot 35 jaar;2058;247487
233;Totaal over alle leeftijden ;30 tot 35 jaar;2059;250661
234;Totaal over alle leeftijden ;30 tot 35 jaar;2060;253408
235;Totaal over alle leeftijden ;30 tot 35 jaar;2061;255809
236;Totaal over alle leeftijden ;30 tot 35 jaar;2062;257839
237;Totaal over alle leeftijden ;30 tot 35 jaar;2063;259436
238;Totaal over alle leeftijden ;30 tot 35 jaar;2064;260580
239;Totaal over alle leeftijden ;30 tot 35 jaar;2065;261303
240;Totaal over alle leeftijden ;30 tot 35 jaar;2066;261655
241;Totaal over alle leeftijden ;30 tot 35 jaar;2067;261661
242;Totaal over alle leeftijden ;30 tot 35 jaar;2068;261398
243;Totaal over alle leeftijden ;30 tot 35 jaar;2069;260916
244;Totaal over alle leeftijden ;30 tot 35 jaar;2070;260253
245;Totaal over alle leeftijden ;35 tot 40 jaar;2022;360289
246;Totaal over alle leeftijden ;35 tot 40 jaar;2023;367802
247;Totaal over alle leeftijden ;35 tot 40 jaar;2024;375565
248;Totaal over alle leeftijden ;35 tot 40 jaar;2025;381970
249;Totaal over alle leeftijden ;35 tot 40 jaar;2026;388899
250;Totaal over alle leeftijden ;35 tot 40 jaar;2027;393805
251;Totaal over alle leeftijden ;35 tot 40 jaar;2028;398257
252;Totaal over alle leeftijden ;35 tot 40 jaar;2029;402915
253;Totaal over alle leeftijden ;35 tot 40 jaar;2030;406810
254;Totaal over alle leeftijden ;35 tot 40 jaar;2031;409176
255;Totaal over alle leeftijden ;35 tot 40 jaar;2032;412184
256;Totaal over alle leeftijden ;35 tot 40 jaar;2033;416032
257;Totaal over alle leeftijden ;35 tot 40 jaar;2034;420671
258;Totaal over alle leeftijden ;35 tot 40 jaar;2035;425044
259;Totaal over alle leeftijden ;35 tot 40 jaar;2036;429414
260;Totaal over alle leeftijden ;35 tot 40 jaar;2037;432232
261;Totaal over alle leeftijden ;35 tot 40 jaar;2038;432905
262;Totaal over alle leeftijden ;35 tot 40 jaar;2039;431303
263;Totaal over alle leeftijden ;35 tot 40 jaar;2040;428215
264;Totaal over alle leeftijden ;35 tot 40 jaar;2041;423820
265;Totaal over alle leeftijden ;35 tot 40 jaar;2042;419731
266;Totaal over alle leeftijden ;35 tot 40 jaar;2043;415961
267;Totaal over alle leeftijden ;35 tot 40 jaar;2044;412991
268;Totaal over alle leeftijden ;35 tot 40 jaar;2045;410912
269;Totaal over alle leeftijden ;35 tot 40 jaar;2046;409426
270;Totaal over alle leeftijden ;35 tot 40 jaar;2047;407715
271;Totaal over alle leeftijden ;35 tot 40 jaar;2048;405944
272;Totaal over alle leeftijden ;35 tot 40 jaar;2049;403462
273;Totaal over alle leeftijden ;35 tot 40 jaar;2050;401270
274;Totaal over alle leeftijden ;35 tot 40 jaar;2051;399012
275;Totaal over alle leeftijden ;35 tot 40 jaar;2052;397702
276;Totaal over alle leeftijden ;35 tot 40 jaar;2053;396936
277;Totaal over alle leeftijden ;35 tot 40 jaar;2054;396966
278;Totaal over alle leeftijden ;35 tot 40 jaar;2055;397150
279;Totaal over alle leeftijden ;35 tot 40 jaar;2056;398361
280;Totaal over alle leeftijden ;35 tot 40 jaar;2057;400043
281;Totaal over alle leeftijden ;35 tot 40 jaar;2058;402760
282;Totaal over alle leeftijden ;35 tot 40 jaar;2059;406605
283;Totaal over alle leeftijden ;35 tot 40 jaar;2060;411201
284;Totaal over alle leeftijden ;35 tot 40 jaar;2061;416407
285;Totaal over alle leeftijden ;35 tot 40 jaar;2062;422016
286;Totaal over alle leeftijden ;35 tot 40 jaar;2063;427615
287;Totaal over alle leeftijden ;35 tot 40 jaar;2064;432601
288;Totaal over alle leeftijden ;35 tot 40 jaar;2065;436824
289;Totaal over alle leeftijden ;35 tot 40 jaar;2066;440398
290;Totaal over alle leeftijden ;35 tot 40 jaar;2067;443330
291;Totaal over alle leeftijden ;35 tot 40 jaar;2068;445517
292;Totaal over alle leeftijden ;35 tot 40 jaar;2069;446983
293;Totaal over alle leeftijden ;35 tot 40 jaar;2070;447768
294;Totaal over alle leeftijden ;40 tot 45 jaar;2022;399647
295;Totaal over alle leeftijden ;40 tot 45 jaar;2023;403799
296;Totaal over alle leeftijden ;40 tot 45 jaar;2024;406766
297;Totaal over alle leeftijden ;40 tot 45 jaar;2025;411880
298;Totaal over alle leeftijden ;40 tot 45 jaar;2026;415241
299;Totaal over alle leeftijden ;40 tot 45 jaar;2027;422005
300;Totaal over alle leeftijden ;40 tot 45 jaar;2028;430773
301;Totaal over alle leeftijden ;40 tot 45 jaar;2029;439617
302;Totaal over alle leeftijden ;40 tot 45 jaar;2030;447228
303;Totaal over alle leeftijden ;40 tot 45 jaar;2031;455519
304;Totaal over alle leeftijden ;40 tot 45 jaar;2032;461687
305;Totaal over alle leeftijden ;40 tot 45 jaar;2033;467338
306;Totaal over alle leeftijden ;40 tot 45 jaar;2034;473117
307;Totaal over alle leeftijden ;40 tot 45 jaar;2035;478161
308;Totaal over alle leeftijden ;40 tot 45 jaar;2036;481127
309;Totaal over alle leeftijden ;40 tot 45 jaar;2037;484479
310;Totaal over alle leeftijden ;40 tot 45 jaar;2038;488511
311;Totaal over alle leeftijden ;40 tot 45 jaar;2039;493347
312;Totaal over alle leeftijden ;40 tot 45 jaar;2040;497700
313;Totaal over alle leeftijden ;40 tot 45 jaar;2041;502225
314;Totaal over alle leeftijden ;40 tot 45 jaar;2042;504940
315;Totaal over alle leeftijden ;40 tot 45 jaar;2043;505462
316;Totaal over alle leeftijden ;40 tot 45 jaar;2044;503600
317;Totaal over alle leeftijden ;40 tot 45 jaar;2045;499931
318;Totaal over alle leeftijden ;40 tot 45 jaar;2046;494625
319;Totaal over alle leeftijden ;40 tot 45 jaar;2047;489757
320;Totaal over alle leeftijden ;40 tot 45 jaar;2048;485202
321;Totaal over alle leeftijden ;40 tot 45 jaar;2049;481615
322;Totaal over alle leeftijden ;40 tot 45 jaar;2050;479152
323;Totaal over alle leeftijden ;40 tot 45 jaar;2051;477540
324;Totaal over alle leeftijden ;40 tot 45 jaar;2052;475666
325;Totaal over alle leeftijden ;40 tot 45 jaar;2053;473797
326;Totaal over alle leeftijden ;40 tot 45 jaar;2054;470921
327;Totaal over alle leeftijden ;40 tot 45 jaar;2055;468622
328;Totaal over alle leeftijden ;40 tot 45 jaar;2056;466154
329;Totaal over alle leeftijden ;40 tot 45 jaar;2057;464859
330;Totaal over alle leeftijden ;40 tot 45 jaar;2058;464196
331;Totaal over alle leeftijden ;40 tot 45 jaar;2059;464501
332;Totaal over alle leeftijden ;40 tot 45 jaar;2060;464916
333;Totaal over alle leeftijden ;40 tot 45 jaar;2061;466501
334;Totaal over alle leeftijden ;40 tot 45 jaar;2062;468400
335;Totaal over alle leeftijden ;40 tot 45 jaar;2063;471456
336;Totaal over alle leeftijden ;40 tot 45 jaar;2064;475830
337;Totaal over alle leeftijden ;40 tot 45 jaar;2065;481058
338;Totaal over alle leeftijden ;40 tot 45 jaar;2066;486986
339;Totaal over alle leeftijden ;40 tot 45 jaar;2067;493434
340;Totaal over alle leeftijden ;40 tot 45 jaar;2068;499854
341;Totaal over alle leeftijden ;40 tot 45 jaar;2069;505532
342;Totaal over alle leeftijden ;40 tot 45 jaar;2070;510277
343;Totaal over alle leeftijden ;45 tot 50 jaar;2022;422681
344;Totaal over alle leeftijden ;45 tot 50 jaar;2023;409945
345;Totaal over alle leeftijden ;45 tot 50 jaar;2024;405306
346;Totaal over alle leeftijden ;45 tot 50 jaar;2025;403698
347;Totaal over alle leeftijden ;45 tot 50 jaar;2026;408358
348;Totaal over alle leeftijden ;45 tot 50 jaar;2027;412332
349;Totaal over alle leeftijden ;45 tot 50 jaar;2028;415749
350;Totaal over alle leeftijden ;45 tot 50 jaar;2029;418011
351;Totaal over alle leeftijden ;45 tot 50 jaar;2030;422634
352;Totaal over alle leeftijden ;45 tot 50 jaar;2031;425934
353;Totaal over alle leeftijden ;45 tot 50 jaar;2032;432736
354;Totaal over alle leeftijden ;45 tot 50 jaar;2033;441700
355;Totaal over alle leeftijden ;45 tot 50 jaar;2034;450840
356;Totaal over alle leeftijden ;45 tot 50 jaar;2035;458907
357;Totaal over alle leeftijden ;45 tot 50 jaar;2036;467893
358;Totaal over alle leeftijden ;45 tot 50 jaar;2037;474820
359;Totaal over alle leeftijden ;45 tot 50 jaar;2038;481063
360;Totaal over alle leeftijden ;45 tot 50 jaar;2039;487223
361;Totaal over alle leeftijden ;45 tot 50 jaar;2040;492553
362;Totaal over alle leeftijden ;45 tot 50 jaar;2041;495351
363;Totaal over alle leeftijden ;45 tot 50 jaar;2042;498407
364;Totaal over alle leeftijden ;45 tot 50 jaar;2043;502200
365;Totaal over alle leeftijden ;45 tot 50 jaar;2044;507099
366;Totaal over alle leeftijden ;45 tot 50 jaar;2045;511505
367;Totaal over alle leeftijden ;45 tot 50 jaar;2046;516323
368;Totaal over alle leeftijden ;45 tot 50 jaar;2047;519216
369;Totaal over alle leeftijden ;45 tot 50 jaar;2048;519845
370;Totaal over alle leeftijden ;45 tot 50 jaar;2049;517935
371;Totaal over alle leeftijden ;45 tot 50 jaar;2050;513958
372;Totaal over alle leeftijden ;45 tot 50 jaar;2051;508192
373;Totaal over alle leeftijden ;45 tot 50 jaar;2052;503012
374;Totaal over alle leeftijden ;45 tot 50 jaar;2053;498114
375;Totaal over alle leeftijden ;45 tot 50 jaar;2054;494399
376;Totaal over alle leeftijden ;45 tot 50 jaar;2055;492029
377;Totaal over alle leeftijden ;45 tot 50 jaar;2056;490594
378;Totaal over alle leeftijden ;45 tot 50 jaar;2057;488767
379;Totaal over alle leeftijden ;45 tot 50 jaar;2058;486930
380;Totaal over alle leeftijden ;45 tot 50 jaar;2059;483909
381;Totaal over alle leeftijden ;45 tot 50 jaar;2060;481617
382;Totaal over alle leeftijden ;45 tot 50 jaar;2061;479076
383;Totaal over alle leeftijden ;45 tot 50 jaar;2062;477841
384;Totaal over alle leeftijden ;45 tot 50 jaar;2063;477198
385;Totaal over alle leeftijden ;45 tot 50 jaar;2064;477498
386;Totaal over alle leeftijden ;45 tot 50 jaar;2065;477856
387;Totaal over alle leeftijden ;45 tot 50 jaar;2066;479359
388;Totaal over alle leeftijden ;45 tot 50 jaar;2067;481000
389;Totaal over alle leeftijden ;45 tot 50 jaar;2068;483834
390;Totaal over alle leeftijden ;45 tot 50 jaar;2069;488143
391;Totaal over alle leeftijden ;45 tot 50 jaar;2070;493424
392;Totaal over alle leeftijden ;50 tot 55 jaar;2022;460928
393;Totaal over alle leeftijden ;50 tot 55 jaar;2023;456410
394;Totaal over alle leeftijden ;50 tot 55 jaar;2024;443921
395;Totaal over alle leeftijden ;50 tot 55 jaar;2025;425779
396;Totaal over alle leeftijden ;50 tot 55 jaar;2026;406816
397;Totaal over alle leeftijden ;50 tot 55 jaar;2027;391403
398;Totaal over alle leeftijden ;50 tot 55 jaar;2028;380022
399;Totaal over alle leeftijden ;50 tot 55 jaar;2029;375776
400;Totaal over alle leeftijden ;50 tot 55 jaar;2030;374192
401;Totaal over alle leeftijden ;50 tot 55 jaar;2031;378153
402;Totaal over alle leeftijden ;50 tot 55 jaar;2032;381385
403;Totaal over alle leeftijden ;50 tot 55 jaar;2033;384024
404;Totaal over alle leeftijden ;50 tot 55 jaar;2034;385776
405;Totaal over alle leeftijden ;50 tot 55 jaar;2035;389958
406;Totaal over alle leeftijden ;50 tot 55 jaar;2036;393487
407;Totaal over alle leeftijden ;50 tot 55 jaar;2037;400437
408;Totaal over alle leeftijden ;50 tot 55 jaar;2038;409444
409;Totaal over alle leeftijden ;50 tot 55 jaar;2039;418665
410;Totaal over alle leeftijden ;50 tot 55 jaar;2040;427090
411;Totaal over alle leeftijden ;50 tot 55 jaar;2041;436516
412;Totaal over alle leeftijden ;50 tot 55 jaar;2042;443956
413;Totaal over alle leeftijden ;50 tot 55 jaar;2043;450416
414;Totaal over alle leeftijden ;50 tot 55 jaar;2044;456626
415;Totaal over alle leeftijden ;50 tot 55 jaar;2045;461852
416;Totaal over alle leeftijden ;50 tot 55 jaar;2046;464486
417;Totaal over alle leeftijden ;50 tot 55 jaar;2047;467292
418;Totaal over alle leeftijden ;50 tot 55 jaar;2048;470765
419;Totaal over alle leeftijden ;50 tot 55 jaar;2049;475352
420;Totaal over alle leeftijden ;50 tot 55 jaar;2050;479406
421;Totaal over alle leeftijden ;50 tot 55 jaar;2051;483960
422;Totaal over alle leeftijden ;50 tot 55 jaar;2052;486694
423;Totaal over alle leeftijden ;50 tot 55 jaar;2053;487241
424;Totaal over alle leeftijden ;50 tot 55 jaar;2054;485396
425;Totaal over alle leeftijden ;50 tot 55 jaar;2055;481556
426;Totaal over alle leeftijden ;50 tot 55 jaar;2056;476021
427;Totaal over alle leeftijden ;50 tot 55 jaar;2057;471042
428;Totaal over alle leeftijden ;50 tot 55 jaar;2058;466339
429;Totaal over alle leeftijden ;50 tot 55 jaar;2059;462939
