ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
46;Aa en Hunze;Elektrisch verwarmd met laag gasverbruik;Aa en Hunze                             ;Gemeente;GM1680    ;1.0;0.0
47;Aa en Hunze;Elektrisch verwarmd zonder gasverbruik;Aa en Hunze                             ;Gemeente;GM1680    ;1.0;3.0
48;Aa en Hunze;Totaal zonder gasverbruik (ex. onbekend);Aa en Hunze                             ;Gemeente;GM1680    ;1.0;3.0
49;Aa en Hunze;Type installaties onbekend;Aa en Hunze                             ;Gemeente;GM1680    ;1.0;1.0
50;Wijk 00 Annen;Individuele cv;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;92.0
51;Wijk 00 Annen;Blokverwarming;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;4.0
52;Wijk 00 Annen;Stadsverwarming met hoog gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;0.0
53;Wijk 00 Annen;Stadsverwarming met laag gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;0.0
54;Wijk 00 Annen;Stadsverwarming zonder gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;0.0
55;Wijk 00 Annen;Elektrisch verwarmd met hoog gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;1.0
56;Wijk 00 Annen;Elektrisch verwarmd met laag gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;0.0
57;Wijk 00 Annen;Elektrisch verwarmd zonder gasverbruik;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;3.0
58;Wijk 00 Annen;Totaal zonder gasverbruik (ex. onbekend);Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;3.0
59;Wijk 00 Annen;Type installaties onbekend;Wijk 00 Annen                           ;Wijk    ;WK168000  ;1.0;1.0
60;Annen;Individuele cv;Annen                                   ;Buurt   ;BU16800000;1.0;92.0
61;Annen;Blokverwarming;Annen                                   ;Buurt   ;BU16800000;1.0;4.0
62;Annen;Stadsverwarming met hoog gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;0.0
63;Annen;Stadsverwarming met laag gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;0.0
64;Annen;Stadsverwarming zonder gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;0.0
65;Annen;Elektrisch verwarmd met hoog gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;1.0
66;Annen;Elektrisch verwarmd met laag gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;0.0
67;Annen;Elektrisch verwarmd zonder gasverbruik;Annen                                   ;Buurt   ;BU16800000;1.0;3.0
68;Annen;Totaal zonder gasverbruik (ex. onbekend);Annen                                   ;Buurt   ;BU16800000;1.0;3.0
69;Annen;Type installaties onbekend;Annen                                   ;Buurt   ;BU16800000;1.0;1.0
70;Verspreide huizen Annen;Individuele cv;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;98.0
71;Verspreide huizen Annen;Blokverwarming;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
72;Verspreide huizen Annen;Stadsverwarming met hoog gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
73;Verspreide huizen Annen;Stadsverwarming met laag gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
74;Verspreide huizen Annen;Stadsverwarming zonder gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
75;Verspreide huizen Annen;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
76;Verspreide huizen Annen;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
77;Verspreide huizen Annen;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
78;Verspreide huizen Annen;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;0.0
79;Verspreide huizen Annen;Type installaties onbekend;Verspreide huizen Annen                 ;Buurt   ;BU16800009;1.0;2.0
80;Wijk 01 Eext;Individuele cv;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;95.0
81;Wijk 01 Eext;Blokverwarming;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;0.0
82;Wijk 01 Eext;Stadsverwarming met hoog gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;0.0
83;Wijk 01 Eext;Stadsverwarming met laag gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;0.0
84;Wijk 01 Eext;Stadsverwarming zonder gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;0.0
85;Wijk 01 Eext;Elektrisch verwarmd met hoog gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;2.0
86;Wijk 01 Eext;Elektrisch verwarmd met laag gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;0.0
87;Wijk 01 Eext;Elektrisch verwarmd zonder gasverbruik;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;3.0
88;Wijk 01 Eext;Totaal zonder gasverbruik (ex. onbekend);Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;3.0
89;Wijk 01 Eext;Type installaties onbekend;Wijk 01 Eext                            ;Wijk    ;WK168001  ;1.0;1.0
90;Eext;Individuele cv;Eext                                    ;Buurt   ;BU16800100;1.0;96.0
91;Eext;Blokverwarming;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
92;Eext;Stadsverwarming met hoog gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
93;Eext;Stadsverwarming met laag gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
94;Eext;Stadsverwarming zonder gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
95;Eext;Elektrisch verwarmd met hoog gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;1.0
96;Eext;Elektrisch verwarmd met laag gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
97;Eext;Elektrisch verwarmd zonder gasverbruik;Eext                                    ;Buurt   ;BU16800100;1.0;3.0
98;Eext;Totaal zonder gasverbruik (ex. onbekend);Eext                                    ;Buurt   ;BU16800100;1.0;3.0
99;Eext;Type installaties onbekend;Eext                                    ;Buurt   ;BU16800100;1.0;0.0
100;Verspreide huizen Eext;Individuele cv;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;87.0
101;Verspreide huizen Eext;Blokverwarming;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;0.0
102;Verspreide huizen Eext;Stadsverwarming met hoog gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;0.0
103;Verspreide huizen Eext;Stadsverwarming met laag gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;0.0
104;Verspreide huizen Eext;Stadsverwarming zonder gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;0.0
105;Verspreide huizen Eext;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;7.0
106;Verspreide huizen Eext;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;0.0
107;Verspreide huizen Eext;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;2.0
108;Verspreide huizen Eext;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;2.0
109;Verspreide huizen Eext;Type installaties onbekend;Verspreide huizen Eext                  ;Buurt   ;BU16800109;1.0;4.0
110;Wijk 02 Anloo;Individuele cv;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;97.0
111;Wijk 02 Anloo;Blokverwarming;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
112;Wijk 02 Anloo;Stadsverwarming met hoog gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
113;Wijk 02 Anloo;Stadsverwarming met laag gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
114;Wijk 02 Anloo;Stadsverwarming zonder gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
115;Wijk 02 Anloo;Elektrisch verwarmd met hoog gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;1.0
116;Wijk 02 Anloo;Elektrisch verwarmd met laag gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;2.0
117;Wijk 02 Anloo;Elektrisch verwarmd zonder gasverbruik;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
118;Wijk 02 Anloo;Totaal zonder gasverbruik (ex. onbekend);Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;0.0
119;Wijk 02 Anloo;Type installaties onbekend;Wijk 02 Anloo                           ;Wijk    ;WK168002  ;1.0;1.0
120;Anloo;Individuele cv;Anloo                                   ;Buurt   ;BU16800200;1.0;97.0
121;Anloo;Blokverwarming;Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
122;Anloo;Stadsverwarming met hoog gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
123;Anloo;Stadsverwarming met laag gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
124;Anloo;Stadsverwarming zonder gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
125;Anloo;Elektrisch verwarmd met hoog gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;1.0
126;Anloo;Elektrisch verwarmd met laag gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;2.0
127;Anloo;Elektrisch verwarmd zonder gasverbruik;Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
128;Anloo;Totaal zonder gasverbruik (ex. onbekend);Anloo                                   ;Buurt   ;BU16800200;1.0;0.0
129;Anloo;Type installaties onbekend;Anloo                                   ;Buurt   ;BU16800200;1.0;1.0
130;Verspreide huizen Anloo;Individuele cv;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
131;Verspreide huizen Anloo;Blokverwarming;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
132;Verspreide huizen Anloo;Stadsverwarming met hoog gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
133;Verspreide huizen Anloo;Stadsverwarming met laag gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
134;Verspreide huizen Anloo;Stadsverwarming zonder gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
135;Verspreide huizen Anloo;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
136;Verspreide huizen Anloo;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
137;Verspreide huizen Anloo;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
138;Verspreide huizen Anloo;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
139;Verspreide huizen Anloo;Type installaties onbekend;Verspreide huizen Anloo                 ;Buurt   ;BU16800209;1.0;0.0
140;Wijk 03 Gasteren;Individuele cv;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;91.0
141;Wijk 03 Gasteren;Blokverwarming;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;0.0
142;Wijk 03 Gasteren;Stadsverwarming met hoog gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;0.0
143;Wijk 03 Gasteren;Stadsverwarming met laag gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;0.0
144;Wijk 03 Gasteren;Stadsverwarming zonder gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;0.0
145;Wijk 03 Gasteren;Elektrisch verwarmd met hoog gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;2.0
146;Wijk 03 Gasteren;Elektrisch verwarmd met laag gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;1.0
147;Wijk 03 Gasteren;Elektrisch verwarmd zonder gasverbruik;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;6.0
148;Wijk 03 Gasteren;Totaal zonder gasverbruik (ex. onbekend);Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;6.0
149;Wijk 03 Gasteren;Type installaties onbekend;Wijk 03 Gasteren                        ;Wijk    ;WK168003  ;1.0;0.0
150;Gasteren;Individuele cv;Gasteren                                ;Buurt   ;BU16800300;1.0;91.0
151;Gasteren;Blokverwarming;Gasteren                                ;Buurt   ;BU16800300;1.0;0.0
152;Gasteren;Stadsverwarming met hoog gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;0.0
153;Gasteren;Stadsverwarming met laag gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;0.0
154;Gasteren;Stadsverwarming zonder gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;0.0
155;Gasteren;Elektrisch verwarmd met hoog gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;2.0
156;Gasteren;Elektrisch verwarmd met laag gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;1.0
157;Gasteren;Elektrisch verwarmd zonder gasverbruik;Gasteren                                ;Buurt   ;BU16800300;1.0;6.0
158;Gasteren;Totaal zonder gasverbruik (ex. onbekend);Gasteren                                ;Buurt   ;BU16800300;1.0;6.0
159;Gasteren;Type installaties onbekend;Gasteren                                ;Buurt   ;BU16800300;1.0;0.0
160;Verspreide huizen Gasteren;Individuele cv;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
161;Verspreide huizen Gasteren;Blokverwarming;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
162;Verspreide huizen Gasteren;Stadsverwarming met hoog gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
163;Verspreide huizen Gasteren;Stadsverwarming met laag gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
164;Verspreide huizen Gasteren;Stadsverwarming zonder gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
165;Verspreide huizen Gasteren;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
166;Verspreide huizen Gasteren;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
167;Verspreide huizen Gasteren;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
168;Verspreide huizen Gasteren;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
169;Verspreide huizen Gasteren;Type installaties onbekend;Verspreide huizen Gasteren              ;Buurt   ;BU16800309;1.0;
170;Wijk 04 Anderen;Individuele cv;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;96.0
171;Wijk 04 Anderen;Blokverwarming;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;0.0
172;Wijk 04 Anderen;Stadsverwarming met hoog gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;0.0
173;Wijk 04 Anderen;Stadsverwarming met laag gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;0.0
174;Wijk 04 Anderen;Stadsverwarming zonder gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;0.0
175;Wijk 04 Anderen;Elektrisch verwarmd met hoog gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;1.0
176;Wijk 04 Anderen;Elektrisch verwarmd met laag gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;0.0
177;Wijk 04 Anderen;Elektrisch verwarmd zonder gasverbruik;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;3.0
178;Wijk 04 Anderen;Totaal zonder gasverbruik (ex. onbekend);Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;3.0
179;Wijk 04 Anderen;Type installaties onbekend;Wijk 04 Anderen                         ;Wijk    ;WK168004  ;1.0;1.0
180;Anderen;Individuele cv;Anderen                                 ;Buurt   ;BU16800400;1.0;95.0
181;Anderen;Blokverwarming;Anderen                                 ;Buurt   ;BU16800400;1.0;0.0
182;Anderen;Stadsverwarming met hoog gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;0.0
183;Anderen;Stadsverwarming met laag gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;0.0
184;Anderen;Stadsverwarming zonder gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;0.0
185;Anderen;Elektrisch verwarmd met hoog gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;1.0
186;Anderen;Elektrisch verwarmd met laag gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;0.0
187;Anderen;Elektrisch verwarmd zonder gasverbruik;Anderen                                 ;Buurt   ;BU16800400;1.0;3.0
188;Anderen;Totaal zonder gasverbruik (ex. onbekend);Anderen                                 ;Buurt   ;BU16800400;1.0;3.0
189;Anderen;Type installaties onbekend;Anderen                                 ;Buurt   ;BU16800400;1.0;1.0
190;Verspreide huizen Anderen;Individuele cv;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
191;Verspreide huizen Anderen;Blokverwarming;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
192;Verspreide huizen Anderen;Stadsverwarming met hoog gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
193;Verspreide huizen Anderen;Stadsverwarming met laag gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
194;Verspreide huizen Anderen;Stadsverwarming zonder gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
195;Verspreide huizen Anderen;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
196;Verspreide huizen Anderen;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
197;Verspreide huizen Anderen;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
198;Verspreide huizen Anderen;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
199;Verspreide huizen Anderen;Type installaties onbekend;Verspreide huizen Anderen               ;Buurt   ;BU16800409;1.0;
200;Wijk 05 Schipborg;Individuele cv;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;92.0
201;Wijk 05 Schipborg;Blokverwarming;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;0.0
202;Wijk 05 Schipborg;Stadsverwarming met hoog gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;0.0
203;Wijk 05 Schipborg;Stadsverwarming met laag gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;0.0
204;Wijk 05 Schipborg;Stadsverwarming zonder gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;0.0
205;Wijk 05 Schipborg;Elektrisch verwarmd met hoog gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;3.0
206;Wijk 05 Schipborg;Elektrisch verwarmd met laag gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;0.0
207;Wijk 05 Schipborg;Elektrisch verwarmd zonder gasverbruik;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;2.0
208;Wijk 05 Schipborg;Totaal zonder gasverbruik (ex. onbekend);Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;2.0
209;Wijk 05 Schipborg;Type installaties onbekend;Wijk 05 Schipborg                       ;Wijk    ;WK168005  ;1.0;3.0
210;Schipborg;Individuele cv;Schipborg                               ;Buurt   ;BU16800500;1.0;93.0
211;Schipborg;Blokverwarming;Schipborg                               ;Buurt   ;BU16800500;1.0;0.0
212;Schipborg;Stadsverwarming met hoog gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;0.0
213;Schipborg;Stadsverwarming met laag gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;0.0
214;Schipborg;Stadsverwarming zonder gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;0.0
215;Schipborg;Elektrisch verwarmd met hoog gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;3.0
216;Schipborg;Elektrisch verwarmd met laag gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;0.0
217;Schipborg;Elektrisch verwarmd zonder gasverbruik;Schipborg                               ;Buurt   ;BU16800500;1.0;2.0
218;Schipborg;Totaal zonder gasverbruik (ex. onbekend);Schipborg                               ;Buurt   ;BU16800500;1.0;2.0
219;Schipborg;Type installaties onbekend;Schipborg                               ;Buurt   ;BU16800500;1.0;2.0
220;Verspreide huizen Schipborg;Individuele cv;Verspreide huizen Schipborg             ;Buurt   ;BU16800509;1.0;76.0
221;Verspreide huizen Schipborg;Blokverwarming;Verspreide huizen Schipborg             ;Buurt   ;BU16800509;1.0;0.0
222;Verspreide huizen Schipborg;Stadsverwarming met hoog gasverbruik;Verspreide huizen Schipborg             ;Buurt   ;BU16800509;1.0;0.0
