ID;Bedrijfstak;Indeling;Perioden;AantalOndernemingen_1;AantalWerknemersFTEVanaf1988_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;LanglVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;Onderhandenwerk_18;GrHulpstoffenGerProdEnHandGoed_19;VooruitbetalingOpVoorraden_20;KortlVorderingenEnBeleggingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;BelastingenPremSocVerzekEnSubs_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenlandVanaf1988_113;GroepsmijenBuitenlandVanaf1988_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
305;Alle ondernemingen;D.4. Superinternationals;1996;352.0;155.4;68884.7;1096.2;10372.5;23154.3;21656.9;165.2;21491.8;1497.4;744.2;753.2;4393.5;3760.5;5.7;627.3;6223.6;473.2;5525.1;225.3;20275.3;12752.5;5931.2;335.8;1227.8;28.0;3369.3;17.4;1462.9;1889.0;35203.6;10890.2;12117.9;76.0;12119.5;4115.9;1263.4;104.1;2748.4;7591.4;5390.4;51.9;18.3;729.2;1401.6;21973.9;997.2;10540.4;3232.2;670.4;1619.7;2003.2;2910.8;62498.3;1189.1;10328.1;18109.8;16879.0;165.7;16713.4;1230.8;480.8;750.0;5442.0;4939.1;3.8;499.1;6258.8;395.1;5568.3;295.4;17881.5;10409.0;5716.5;315.0;1380.0;61.0;3289.0;11.8;1766.8;1510.4;29319.8;7717.5;11003.3;63.5;10535.5;4028.5;1294.0;124.7;2609.8;8104.3;4997.7;36.8;18.5;889.5;2161.8;18487.4;805.4;9540.7;2941.5;791.6;1550.9;2558.3;2857.3;66853.2;-6630.9;-1885.9;36.3;-54566.8;3806.0;2187.3;2086.9;0.8;2086.1;78.4;22.0;844.5;-1006.9;31.9;449.7;-632.3;5680.2;-1324.9;-99.0;4256.3;2116.2;2042.5;73.7;0.0;2140.0;10328.1;-73.5;2061.6;315.1;0.0;15.9;1645.0;0.6;10372.5;10535.5;3849.6;3318.0;208.2;323.4;2265.6;1178.0;0.0;119.9;756.7;211.0;12119.5
306;Alle ondernemingen;D.4. Superinternationals;1997;349.0;160.8;77908.0;1242.7;10989.9;24727.5;23239.3;151.9;23087.4;1488.2;552.4;935.8;6313.5;5842.7;69.5;401.3;7511.2;462.3;7012.5;36.4;23818.7;14801.0;6948.1;350.8;1330.4;388.4;3304.6;11.5;1162.8;2130.3;37350.6;10531.7;12893.2;122.3;13803.4;4481.5;1458.3;50.8;2972.4;10541.0;5905.4;93.0;322.9;1269.9;2949.8;25534.8;1559.6;12516.0;3885.6;449.4;1910.5;1965.6;3248.1;67950.6;1192.8;10650.1;21347.6;20154.5;150.3;20004.1;1193.1;451.2;741.8;4262.3;3665.4;24.4;572.5;6919.3;395.7;6485.0;38.6;20110.9;12344.5;6139.7;317.7;1284.5;24.5;3467.6;10.3;1449.9;2007.4;32671.7;10518.3;11132.2;101.9;10919.3;4420.4;1289.7;71.4;3059.3;8314.3;5758.0;47.0;514.3;875.3;1119.7;20612.9;1274.3;10737.8;3331.0;444.8;1830.2;1931.3;2994.8;88007.2;-6917.7;-2004.8;19.8;-74024.7;5079.8;1652.1;1522.6;1.7;1520.8;40.7;88.8;878.8;-1105.7;110.3;737.7;-492.8;6860.2;-1665.9;-155.2;5039.0;2389.5;2327.5;62.0;0.0;2649.5;10650.1;75.9;2126.7;302.3;0.0;-9.3;1669.2;117.9;10989.9;10919.3;5130.9;4104.7;406.1;620.1;2246.8;1455.1;0.0;30.4;551.7;209.5;13803.4
307;Alle ondernemingen;D.4. Superinternationals;1998;345.0;174.6;83892.6;2321.2;12199.1;25452.0;23931.1;216.2;23714.9;1520.9;601.9;918.9;5936.3;5477.5;65.8;393.0;7737.9;546.3;7142.0;49.6;26418.5;16977.5;6909.8;393.1;1743.4;394.7;3827.5;16.0;1462.1;2349.4;39720.8;8276.5;15088.7;69.7;16285.9;4530.6;1375.5;44.3;3110.8;12135.7;7560.3;183.0;293.5;2076.6;2022.3;27505.6;967.0;13708.9;3954.8;513.9;1897.7;2070.4;4392.9;80274.6;1616.7;11960.1;23857.9;22171.8;187.4;21984.5;1686.1;699.6;986.5;6971.8;6495.5;65.0;411.3;7890.9;589.1;7239.7;62.1;24619.5;15165.6;7263.2;332.8;1528.5;329.4;3357.6;9.5;1237.4;2110.7;38163.5;10169.1;12847.0;80.7;15066.7;4512.7;1334.2;60.6;3117.9;11352.6;6881.9;110.7;312.7;1763.6;2283.7;24267.0;1384.9;12770.9;4132.7;477.9;1805.2;1978.8;3695.4;95945.5;-7584.1;-2292.6;16.3;-80963.0;5122.0;2156.6;2031.8;18.7;2013.2;52.3;72.5;1041.6;-1313.1;41.8;1525.7;-460.1;8114.6;-1505.8;-191.3;6417.5;3356.5;3273.4;83.1;0.0;3061.0;11960.1;-141.1;2550.9;303.9;0.0;8.9;1822.6;-53.3;12199.1;15066.7;5533.9;4837.9;123.6;572.4;4365.6;1776.9;71.2;186.7;1312.7;1018.1;16235.1
308;Alle ondernemingen;D.4. Superinternationals;1999;390.0;209.8;105015.2;3711.4;13846.2;33147.2;31186.1;525.8;30660.4;1961.1;821.7;1139.4;6355.1;5708.2;72.9;574.0;8511.3;702.1;7653.4;155.8;33779.6;20418.0;9277.5;575.7;2325.8;1182.6;5664.5;34.1;1714.6;3915.8;49140.4;7875.3;20213.1;76.9;20975.1;4971.4;1490.6;61.5;3419.3;16890.1;9575.9;363.3;2460.6;2718.2;1772.1;34013.7;1766.6;16542.5;5278.8;619.8;1986.2;2520.6;5299.2;85117.6;2451.4;13218.0;23390.7;22115.2;499.7;21615.5;1275.5;523.4;752.1;7164.0;6726.8;70.0;367.2;7881.5;631.4;7134.5;115.6;27168.0;16017.5;8192.2;403.9;2160.3;394.1;3844.0;21.8;1319.2;2503.0;40592.3;7485.3;14422.4;91.0;18593.6;4718.9;1372.4;52.3;3294.2;11810.0;6687.7;335.6;12.6;2875.0;1899.1;25579.2;858.2;12887.1;4489.5;644.5;1960.9;2417.3;4739.0;105367.1;-9094.4;-2582.1;9.4;-87754.0;5946.0;1450.6;1256.6;6.8;1249.9;91.4;102.6;1093.7;-1332.8;54.4;2353.3;-711.8;8853.4;-1886.7;-270.0;6696.7;4202.7;3658.1;544.6;0.0;2494.0;13218.0;387.9;2667.7;613.2;0.0;12.9;1985.7;158.7;13846.2;18593.6;6443.3;4921.9;181.8;1339.6;4061.8;2427.9;0.9;104.6;166.9;1361.5;20975.1
309;Alle ondernemingen;D.4. Superinternationals;2000;410.0;225.8;137017.6;6370.6;18379.4;36503.2;31260.0;2964.8;28295.2;5243.2;1302.0;3941.2;11089.4;10215.2;60.5;813.7;10583.5;796.5;9588.9;198.1;46187.6;30907.9;11479.3;789.8;2894.8;115.8;7904.0;25.9;2482.1;5396.0;57139.5;10639.2;24001.0;420.8;22078.5;6195.9;1763.5;80.4;4352.0;27260.6;8298.9;825.5;8036.8;2426.4;7673.0;46421.6;889.3;26178.3;6469.1;667.3;2651.9;2856.3;6709.4;114935.4;4748.8;17245.4;35293.7;32897.6;78.0;32819.6;2396.1;1005.4;1390.7;7443.0;6705.6;75.1;662.3;10238.1;813.3;8888.5;536.3;34217.4;20714.4;10002.4;652.8;2705.9;141.9;5748.9;25.8;1877.3;3845.8;51139.0;8991.8;20126.9;89.1;21931.2;6087.2;1685.1;102.7;4299.4;20544.6;9800.0;782.4;3537.6;2955.6;3469.0;34639.3;1930.2;17481.3;5950.4;646.0;2168.6;2525.1;6462.8;132759.0;-10857.2;-3308.2;19.9;-111246.4;7367.1;2063.5;1892.3;5.6;1886.6;187.6;-16.4;1621.7;-2452.9;-288.8;5289.8;-848.8;12751.6;-2136.9;-437.3;10177.4;7121.2;6251.8;869.4;0.0;3056.1;17245.4;328.6;3851.4;522.6;8.9;71.1;2597.8;7.7;18379.4;21931.2;7993.5;6376.8;373.7;1243.0;7846.3;3320.7;0.0;97.8;867.2;3560.6;22078.5
310;Alle ondernemingen;D.4. Superinternationals;2001;360.0;227.7;140949.2;4851.6;16437.4;45384.8;41812.0;3326.8;38485.2;3572.8;438.3;3134.5;9325.7;8681.2;51.9;592.6;11109.3;880.8;10063.9;164.6;48123.8;31969.1;9988.0;994.7;3045.4;2126.6;5716.7;19.4;1735.8;3961.5;68344.3;12764.7;33718.4;349.6;21511.6;6130.2;1695.8;71.6;4362.8;19464.6;11895.6;492.7;3030.4;1836.4;2209.5;47010.1;485.9;27981.8;5829.3;975.5;2406.6;3232.8;6098.2;131981.1;3847.4;15911.8;34718.3;31002.4;3043.4;27959.0;3715.9;441.8;3274.1;9920.0;9293.2;52.8;574.0;10581.1;817.7;9577.8;185.6;50524.5;34228.1;10522.2;934.1;2846.9;1993.2;6478.1;16.2;2019.9;4442.0;60067.9;11261.4;22971.2;407.9;25427.4;5779.6;1526.0;75.8;4177.8;18515.0;10914.1;555.9;3117.9;1859.0;2068.1;45153.9;1165.2;29251.7;5879.9;693.6;2515.8;2464.7;5647.7;130572.7;-11090.9;-2916.7;15.3;-109889.0;6691.5;2219.2;2113.2;13.2;2100.0;33.4;72.6;2277.0;-2280.5;-52.1;972.6;-870.3;8957.2;-1974.5;-409.7;6573.0;4436.7;4290.0;146.7;0.0;2136.4;15911.8;288.6;3297.6;705.3;0.0;55.8;2427.2;16.1;16437.4;25427.4;6028.0;4682.5;193.2;1152.4;9943.8;2546.0;0.1;110.5;453.7;6833.5;21511.6
311;Alle ondernemingen;D.4. Superinternationals;2002;367.0;244.9;144365.1;7429.1;17600.4;36409.9;34513.3;3750.1;30763.2;1896.6;390.6;1506.0;17163.6;16165.8;78.4;919.4;10739.1;793.8;9756.8;188.5;48942.3;34922.7;9008.2;1084.7;2794.9;1131.8;6080.5;17.0;1320.8;4742.7;70756.6;11406.4;32974.4;433.2;25942.6;6444.7;1613.8;55.7;4775.2;22851.5;14015.7;727.3;3055.7;2202.5;2850.3;44312.5;823.5;24377.8;5727.8;920.5;2456.0;3245.2;6761.7;141760.4;6273.6;17215.4;45174.0;41695.9;3408.3;38287.6;3478.1;445.8;3032.3;10515.9;9623.3;69.6;823.0;11160.5;882.8;10055.2;222.5;45638.1;30147.8;9360.0;1056.3;2921.1;2152.9;5783.0;19.9;1846.9;3916.2;69829.8;11563.1;35049.1;482.3;22735.3;5992.6;1693.3;66.8;4232.5;20122.5;12466.7;980.2;3031.7;1794.0;1849.9;42646.9;717.9;26358.9;5902.6;867.5;2404.5;3168.4;6395.5;133353.9;-12327.6;-3631.8;10.8;-111330.9;6074.5;1587.9;1554.1;43.9;1510.2;9.0;24.8;1895.5;-1960.4;-22.7;2823.1;-2207.7;8190.2;-1682.5;-438.8;6068.8;3372.4;3069.3;303.1;0.0;2696.5;17215.4;626.0;3264.7;763.7;0.1;20.6;2742.0;-20.5;17600.4;22735.3;12355.0;6246.0;53.7;6055.3;9147.7;3549.4;48.2;814.5;1067.8;3667.8;25942.6
312;Alle ondernemingen;D.5. Overig;1977;17.0;0.0;661.4;7.6;255.5;60.2;17.6;0.0;0.0;42.6;0.0;0.0;29.2;0.1;0.0;29.1;154.9;40.0;109.0;5.9;144.2;2.0;110.9;2.0;20.3;9.0;9.6;0.2;0.0;9.4;-195.8;50.9;5.5;4.9;-257.1;27.7;0.0;0.0;27.7;382.9;88.7;93.0;0.6;46.7;153.9;446.7;33.3;138.6;123.8;4.0;33.2;77.3;36.5;653.9;19.3;258.1;8.6;5.4;0.0;0.0;3.2;1.6;1.6;32.8;0.1;0.0;32.7;167.7;43.3;118.9;5.5;155.8;1.7;112.2;3.1;29.8;9.0;11.4;0.4;0.0;11.0;-187.7;38.1;5.5;5.5;-236.8;22.9;0.0;0.0;22.9;344.5;86.6;70.0;0.7;56.9;130.3;372.2;43.4;137.2;130.4;0.0;29.4;101.9;31.8;890.2;-156.2;-36.4;0.0;-743.7;-46.1;-2.3;-0.7;0.0;0.0;-1.6;0.0;3.5;-20.6;0.4;38.5;-11.6;-38.2;0.8;0.0;-37.4;0.0;0.0;0.0;0.0;-37.4;258.1;0.0;36.9;3.7;0.0;0.6;35.0;-1.4;255.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
313;Alle ondernemingen;D.5. Overig;1978;17.0;0.0;714.5;1.2;260.7;85.8;22.5;0.0;0.0;63.3;0.0;0.0;15.6;0.2;0.0;15.4;162.0;30.5;124.6;6.9;157.0;1.4;135.1;3.9;16.5;0.1;32.0;0.2;23.5;8.3;-194.4;52.0;4.5;11.3;-262.2;33.5;0.0;1.5;32.0;360.7;105.3;83.2;0.5;41.3;130.4;514.4;24.4;227.1;160.7;2.5;34.2;38.9;26.6;671.8;1.8;277.2;63.3;21.7;0.0;0.0;41.6;38.4;3.3;25.9;0.3;0.0;25.6;142.9;25.4;111.6;5.9;151.9;2.0;114.8;18.3;16.7;0.1;8.6;0.2;0.0;8.4;-157.7;52.0;4.5;7.7;-221.9;25.8;0.0;0.0;25.8;336.3;85.9;96.3;0.6;49.4;104.1;425.3;22.5;189.9;142.5;6.4;34.5;41.9;29.5;1216.2;-146.2;-37.8;0.1;-1091.7;-59.5;-0.8;0.2;0.0;0.0;0.1;-1.1;2.8;-22.5;0.1;44.9;-10.7;-45.8;0.4;0.0;-45.4;0.0;0.0;0.0;0.0;-45.4;277.2;0.0;45.4;13.5;0.0;2.0;37.2;-13.1;260.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
314;Alle ondernemingen;D.5. Overig;1979;26.0;0.0;726.5;4.8;220.9;89.8;16.5;0.0;0.0;73.3;0.0;0.0;10.4;4.5;0.0;5.9;144.8;33.6;109.6;1.6;218.6;18.7;154.5;9.1;36.3;0.0;37.0;0.3;15.1;21.6;-150.0;71.7;0.0;9.5;-231.2;42.8;0.0;19.9;22.9;370.8;31.9;122.6;0.4;71.4;144.5;463.0;18.6;48.5;207.7;13.8;24.0;85.5;64.9;689.0;2.9;207.3;64.1;10.9;0.0;0.0;53.2;51.2;2.0;7.5;2.4;0.0;5.1;129.0;26.5;100.1;2.4;177.0;11.8;131.7;6.0;27.4;0.1;101.3;0.2;22.9;78.2;-125.3;57.9;0.0;18.6;-201.8;28.8;0.0;5.2;23.6;332.1;14.7;87.2;0.5;101.2;128.5;360.3;20.1;29.6;223.3;14.1;18.7;93.2;54.5;847.9;-182.2;-26.4;0.8;-670.1;-29.9;-0.6;-0.9;0.0;0.0;-0.1;0.4;5.2;-24.5;0.2;27.7;-16.4;-38.3;-0.3;0.0;-38.6;0.0;0.0;0.0;0.0;-38.6;207.3;0.0;74.5;39.6;0.0;1.0;24.4;2.2;220.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
315;Alle ondernemingen;D.5. Overig;1980;39.0;0.0;1709.2;1.3;656.0;225.9;97.6;0.0;0.0;128.3;0.0;0.0;38.2;15.5;0.0;22.7;375.5;94.0;270.7;10.8;393.2;34.6;251.6;24.5;82.5;0.0;19.1;0.6;3.9;14.6;-262.4;30.0;3.4;33.5;-329.3;152.2;0.0;32.3;119.9;721.1;105.7;92.1;10.7;240.8;271.8;1098.2;61.2;74.7;477.3;3.1;57.1;263.4;161.4;1875.5;1.1;730.8;251.4;152.6;0.0;0.0;98.8;65.0;33.8;42.0;13.6;0.0;28.4;398.7;112.4;269.6;16.7;427.8;30.0;301.1;16.8;79.9;0.0;23.8;0.7;9.8;13.3;-124.3;29.9;3.4;36.0;-193.6;127.2;0.0;25.3;101.9;723.4;96.5;90.0;11.0;260.5;265.4;864.8;72.7;53.7;522.0;7.3;49.6;284.4;159.5;1977.5;-348.7;-45.4;2.3;-1598.4;-12.7;-4.9;-3.7;0.0;0.0;-0.8;-0.4;30.5;-112.0;0.0;39.7;-114.2;-173.5;1.0;0.0;-172.5;0.3;0.2;0.1;0.0;-172.8;730.8;0.0;75.2;75.5;1.0;-1.7;43.7;-28.1;656.0;-193.6;37.8;0.5;1.2;36.1;173.5;173.2;0.0;0.0;0.0;0.3;-329.3
316;Alle ondernemingen;D.5. Overig;1981;41.0;0.0;2383.0;17.2;851.5;302.7;104.7;0.0;0.0;198.0;0.0;0.0;76.7;28.3;0.1;48.3;445.9;31.9;408.1;5.9;644.3;70.8;442.2;29.5;100.8;1.0;44.4;1.1;8.4;34.9;-372.9;117.6;5.7;17.2;-513.4;283.8;0.0;49.4;234.4;818.7;241.5;103.9;0.0;208.4;264.9;1653.2;102.1;304.1;546.5;13.7;100.0;389.9;196.9;2501.1;20.2;910.3;256.9;111.9;0.0;0.0;145.0;117.3;27.7;78.1;28.9;0.1;49.1;584.1;94.3;483.6;6.2;615.7;69.5;397.4;38.9;108.9;1.0;35.9;1.0;4.0;30.9;-262.7;37.8;5.7;23.0;-329.2;220.4;0.3;37.2;182.9;907.7;235.9;88.4;0.0;281.9;301.5;1269.0;94.1;290.0;563.3;0.1;128.6;366.7;192.9;5093.3;-529.7;-74.5;4.3;-4567.3;-73.9;-6.0;-7.0;0.0;0.0;1.2;-0.2;33.2;-134.5;0.0;48.2;-113.0;-246.0;4.8;0.0;-241.2;0.3;0.2;0.1;0.0;-241.4;910.3;0.0;75.8;46.8;1.1;0.5;69.5;-17.6;851.5;-329.2;64.1;6.7;0.0;57.5;248.3;248.1;0.0;0.0;0.0;0.2;-513.4
317;Alle ondernemingen;D.5. Overig;1982;68.0;0.0;2934.4;24.0;965.7;165.4;119.4;0.0;0.0;46.0;0.0;0.0;127.4;56.7;0.0;70.7;546.5;24.8;505.3;16.4;840.7;188.1;535.1;24.1;93.3;0.1;264.6;1.6;72.1;190.9;-462.8;101.3;37.3;39.2;-640.6;312.2;0.8;38.0;273.4;963.8;334.2;109.4;0.1;262.7;257.4;2121.1;137.9;563.6;682.0;8.0;110.5;408.4;210.7;2871.5;27.8;1011.4;218.6;132.9;0.0;0.0;85.7;46.7;39.0;103.0;41.9;0.0;61.1;592.5;34.5;541.0;17.0;859.5;133.4;571.1;38.5;116.4;0.1;58.9;1.4;9.9;47.6;-415.2;101.1;29.7;49.4;-595.4;319.1;0.8;43.7;274.6;900.8;298.4;95.3;0.1;281.7;225.3;1553.1;114.6;456.5;640.9;15.7;100.3;513.6;225.1;5860.0;-635.1;-113.6;8.4;-5102.1;17.6;-28.2;-7.4;0.0;0.0;0.3;-21.1;42.9;-182.5;-2.8;26.0;-74.1;-201.2;7.8;-0.1;-193.5;0.1;0.1;0.0;0.0;-193.6;1011.4;0.0;162.4;56.5;1.3;-5.3;106.3;-38.6;965.7;-595.4;210.7;42.0;0.0;168.7;255.9;235.6;0.0;2.5;0.0;17.8;-640.6
318;Alle ondernemingen;D.5. Overig;1983;76.0;0.0;2948.0;9.1;1230.1;133.5;-5.2;0.0;0.0;138.7;0.0;0.0;121.2;64.8;0.1;56.3;434.8;54.7;369.0;11.1;886.8;196.9;563.5;46.0;78.6;1.8;132.5;4.2;77.2;51.1;-716.8;168.7;55.8;41.7;-983.0;283.7;-0.1;63.9;219.9;1612.9;376.4;179.0;0.3;477.4;579.8;1768.3;145.6;421.7;420.9;11.2;124.8;397.2;246.9;3091.0;9.6;1281.6;144.3;2.9;0.0;0.0;141.4;24.6;116.8;110.5;67.0;0.1;43.4;551.1;134.9;404.3;11.9;799.8;158.2;515.2;42.4;83.6;0.4;194.1;4.1;80.9;109.1;-583.5;151.4;55.8;37.1;-827.8;339.8;0.1;55.3;284.4;1669.4;380.7;176.5;1.2;519.7;591.3;1278.7;111.5;415.3;415.3;4.9;94.4;386.7;237.3;4542.4;-630.1;-122.8;9.2;-3781.5;17.1;-13.3;-7.8;0.0;0.0;-0.6;-4.9;19.8;-170.3;-10.5;32.9;-55.3;-179.6;-0.8;1.4;-179.0;0.0;0.0;0.0;0.0;-179.0;1281.6;0.0;92.8;26.5;1.1;2.7;118.0;-1.4;1230.1;-827.8;63.5;31.9;0.7;30.9;218.8;210.9;0.0;1.4;0.0;6.4;-983.0
319;Alle ondernemingen;D.5. Overig;1984;81.0;0.0;3287.8;17.3;1352.0;168.4;141.1;0.0;0.0;27.3;0.0;0.0;121.0;90.7;0.0;30.3;519.5;102.3;409.8;7.4;993.5;185.4;544.3;41.1;218.5;4.2;116.1;3.4;22.6;90.1;-673.5;225.5;104.9;125.0;-1128.9;294.4;0.2;73.6;220.6;1770.8;458.0;189.7;1.1;635.9;486.1;1896.1;123.6;334.4;413.5;11.7;94.2;622.4;296.3;3377.9;22.5;1517.2;107.2;85.3;0.0;0.0;21.9;18.7;3.2;139.4;90.6;0.0;48.8;536.4;49.1;472.7;14.6;870.8;189.6;514.3;57.9;106.5;2.5;184.3;3.7;103.4;77.2;-649.1;222.5;61.2;97.2;-1030.0;329.0;0.2;75.3;253.5;1817.4;565.8;134.7;1.3;604.3;511.3;1388.9;199.1;342.6;395.0;21.1;87.0;491.4;344.1;5165.6;-607.8;-137.6;10.3;-4316.1;114.4;-70.6;-81.0;0.0;0.0;-5.3;15.7;42.0;-225.3;-12.3;198.9;-106.3;-59.1;2.4;0.0;-56.7;3.0;0.0;3.0;0.0;-59.7;1517.2;0.0;136.2;151.2;1.7;-5.9;129.3;-13.3;1352.0;-1030.0;129.1;88.6;0.0;40.4;228.0;148.3;0.0;31.5;0.0;48.2;-1128.9
320;Alle ondernemingen;D.5. Overig;1985;72.0;0.0;2599.2;18.6;1049.8;-20.6;-36.2;0.0;0.0;15.6;0.0;0.0;212.2;156.0;1.8;54.4;381.9;45.9;333.2;2.8;768.1;136.1;437.7;41.6;150.0;2.7;189.2;4.2;89.7;95.3;-868.2;188.8;70.3;13.9;-1141.2;198.7;0.8;62.6;135.3;1658.4;367.9;52.8;21.8;480.7;735.2;1610.4;158.3;241.5;368.5;41.9;69.0;480.2;251.0;2714.0;29.5;1222.3;28.4;17.0;0.0;0.0;11.4;6.9;4.5;168.0;118.4;4.9;44.7;377.2;72.5;300.1;4.6;765.2;92.5;508.8;35.1;128.4;0.4;123.4;3.6;27.8;92.0;-769.6;162.1;52.0;33.7;-1017.4;234.1;-2.2;62.9;173.4;1647.7;548.4;51.5;22.7;577.5;447.6;1085.0;120.0;213.5;402.8;39.0;70.6;517.0;239.1;4098.2;-481.0;-121.7;22.4;-3444.0;73.9;-10.6;-11.7;0.0;0.0;0.1;1.0;26.0;-197.3;-16.7;52.2;-20.4;-92.9;11.2;-2.8;-84.6;1.6;0.0;1.6;0.0;-86.2;1222.3;0.0;123.4;169.8;0.7;1.9;110.4;-17.0;1049.8;-1017.4;111.5;65.9;0.1;45.4;235.3;152.1;0.0;18.5;0.0;64.6;-1141.2
