ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
2028;Laag;Ondergrens 95%-interval;De Burgt;          ;680.0
2029;Laag;Ondergrens 95%-interval;Veller;          ;480.0
2030;Laag;Ondergrens 95%-interval;Harselaar-West;          ;
2031;Laag;Ondergrens 95%-interval;Harselaar-Oost;          ;
2032;Laag;Ondergrens 95%-interval;Wijk 55 Voorthuizen;          ;2170.0
2033;Laag;Ondergrens 95%-interval;Buitengebied Voorthuizen;          ;420.0
2034;Laag;Ondergrens 95%-interval;Centrum Voorthuizen;          ;100.0
2035;Laag;Ondergrens 95%-interval;Haarkamp;          ;150.0
2036;Laag;Ondergrens 95%-interval;Roeleneng;          ;50.0
2037;Laag;Ondergrens 95%-interval;Prinsessenwijk;          ;50.0
2038;Laag;Ondergrens 95%-interval;De Wheem;          ;270.0
2039;Laag;Ondergrens 95%-interval;De Steenkamp;          ;80.0
2040;Laag;Ondergrens 95%-interval;Zeeheldenwijk;          ;120.0
2041;Laag;Ondergrens 95%-interval;Componistenwijk;          ;200.0
2042;Laag;Ondergrens 95%-interval;De Maat;          ;210.0
2043;Laag;Ondergrens 95%-interval;De Kromme Akker;          ;70.0
2044;Laag;Ondergrens 95%-interval;Blankensgoed;          ;80.0
2045;Laag;Ondergrens 95%-interval;Wijk 56 Kootwijkerbroek;          ;1500.0
2046;Laag;Ondergrens 95%-interval;Buitengebied Kootwijkerbroek;          ;970.0
2047;Laag;Ondergrens 95%-interval;Kootwijkerbroek;          ;400.0
2048;Laag;Ondergrens 95%-interval;Kootwijkerbroek-west;          ;50.0
2049;Laag;Ondergrens 95%-interval;Wijk 57 Garderen;          ;340.0
2050;Laag;Ondergrens 95%-interval;Buitengebied Garderen;          ;140.0
2051;Laag;Ondergrens 95%-interval;Garderen;          ;170.0
2052;Laag;Ondergrens 95%-interval;Wijk 58 Terschuur;          ;290.0
2053;Laag;Ondergrens 95%-interval;Buitengebied Terschuur;          ;130.0
2054;Laag;Ondergrens 95%-interval;terschuur;          ;90.0
2055;Laag;Ondergrens 95%-interval;Blankenhoef;          ;30.0
2056;Laag;Ondergrens 95%-interval;Wijk 59 Stroe;          ;410.0
2057;Laag;Ondergrens 95%-interval;Buitengebied Stroe;          ;230.0
2058;Laag;Ondergrens 95%-interval;Stroe;          ;150.0
2059;Laag;Ondergrens 95%-interval;Wijk 60 Zwartebroek;          ;180.0
2060;Laag;Ondergrens 95%-interval;Buitengebied Zwartebroek;          ;70.0
2061;Laag;Ondergrens 95%-interval;Zwartebroek;          ;90.0
2062;Laag;Ondergrens 95%-interval;Wijk 61 De Glind;          ;90.0
2063;Laag;Ondergrens 95%-interval;Buitengebied De Glind;          ;40.0
2064;Laag;Ondergrens 95%-interval;De Glind;          ;50.0
2065;Laag;Ondergrens 95%-interval;Wijk 62 Kootwijk;          ;30.0
2066;Laag;Ondergrens 95%-interval;Buitengebied kootwijk;          ;10.0
2067;Laag;Ondergrens 95%-interval;Kootwijk;          ;0.0
2068;Laag;Ondergrens 95%-interval;Wijk 63 Achterveld;          ;10.0
2069;Laag;Ondergrens 95%-interval;Buitengebied Achterveld;          ;10.0
2070;Laag;Ondergrens 95%-interval;Beek;          ;3020.0
2071;Laag;Ondergrens 95%-interval;Wijk 00 Beek - Spaubeek;          ;2650.0
2072;Laag;Ondergrens 95%-interval;Beek;          ;1670.0
2073;Laag;Ondergrens 95%-interval;Neerbeek;          ;370.0
2074;Laag;Ondergrens 95%-interval;Spaubeek;          ;510.0
2075;Laag;Ondergrens 95%-interval;Wijk 01 Beek-Zuid;          ;290.0
2076;Laag;Ondergrens 95%-interval;Geverik;          ;30.0
2077;Laag;Ondergrens 95%-interval;Grootgenhout;          ;200.0
2078;Laag;Ondergrens 95%-interval;Kleingenhout;          ;20.0
2079;Laag;Ondergrens 95%-interval;Kelmond;          ;10.0
2080;Laag;Ondergrens 95%-interval;Verspr.h. Vliegbasis Zuid-Limburg;          ;0.0
2081;Laag;Ondergrens 95%-interval;Beekdaelen;          ;6900.0
2082;Laag;Ondergrens 95%-interval;Wijk 00 Onderbanken;          ;1710.0
2083;Laag;Ondergrens 95%-interval;Schinveld;          ;1100.0
2084;Laag;Ondergrens 95%-interval;Jabeek;          ;120.0
2085;Laag;Ondergrens 95%-interval;Bingelrade;          ;110.0
2086;Laag;Ondergrens 95%-interval;Merkelbeek-Douvergenhout;          ;280.0
2087;Laag;Ondergrens 95%-interval;Verspreide huizen;          ;0.0
2088;Laag;Ondergrens 95%-interval;Wijk 01 Nuth;          ;1300.0
2089;Laag;Ondergrens 95%-interval;Nuth;          ;930.0
2090;Laag;Ondergrens 95%-interval;Tervoorst en omgeving;          ;110.0
2091;Laag;Ondergrens 95%-interval;Industrieterrein De Horsel;          ;
2092;Laag;Ondergrens 95%-interval;Vaesrade;          ;160.0
2093;Laag;Ondergrens 95%-interval;Hommert (gedeeltelijk);          ;
2094;Laag;Ondergrens 95%-interval;Wijk 02 Wijnandsrade;          ;210.0
2095;Laag;Ondergrens 95%-interval;Wijnandsrade;          ;170.0
2096;Laag;Ondergrens 95%-interval;Swier;          ;30.0
2097;Laag;Ondergrens 95%-interval;Wijk 03 Hulsberg;          ;590.0
2098;Laag;Ondergrens 95%-interval;Hulsberg;          ;500.0
2099;Laag;Ondergrens 95%-interval;Aalbeek;          ;20.0
2100;Laag;Ondergrens 95%-interval;Arensgenhout;          ;40.0
2101;Laag;Ondergrens 95%-interval;Wijk 04 Schimmert;          ;440.0
2102;Laag;Ondergrens 95%-interval;Schimmert;          ;270.0
2103;Laag;Ondergrens 95%-interval;Haasdal;          ;120.0
2104;Laag;Ondergrens 95%-interval;Oensel;          ;10.0
2105;Laag;Ondergrens 95%-interval;Wijk 05;          ;1040.0
2106;Laag;Ondergrens 95%-interval;Schinnen;          ;240.0
2107;Laag;Ondergrens 95%-interval;Puth;          ;300.0
2108;Laag;Ondergrens 95%-interval;Nagelbeek-Hegge;          ;200.0
2109;Laag;Ondergrens 95%-interval;Sweikhuizen;          ;50.0
2110;Laag;Ondergrens 95%-interval;Thull;          ;10.0
2111;Laag;Ondergrens 95%-interval;Hommert (gedeeltelijk);          ;110.0
2112;Laag;Ondergrens 95%-interval;Verspreide huizen;          ;10.0
2113;Laag;Ondergrens 95%-interval;Wijk 06 Amstenrade - Oirsbeek;          ;1100.0
2114;Laag;Ondergrens 95%-interval;Amstenrade;          ;270.0
2115;Laag;Ondergrens 95%-interval;Oirsbeek;          ;540.0
2116;Laag;Ondergrens 95%-interval;Klein-Doenrade;          ;10.0
2117;Laag;Ondergrens 95%-interval;Groot-Doenrade;          ;170.0
2118;Laag;Ondergrens 95%-interval;Beemster;          ;1610.0
2119;Laag;Ondergrens 95%-interval;Wijk 00 Beemster;          ;1090.0
2120;Laag;Ondergrens 95%-interval;Middenbeemster;          ;710.0
2121;Laag;Ondergrens 95%-interval;Westbeemster;          ;50.0
2122;Laag;Ondergrens 95%-interval;Noordbeemster;          ;30.0
2123;Laag;Ondergrens 95%-interval;Oostbeemster;          ;10.0
2124;Laag;Ondergrens 95%-interval;Verspr.h. ten Z. en O. v. Middenbeemster;          ;60.0
2125;Laag;Ondergrens 95%-interval;Verspreide huizen in het Noordoosten;          ;20.0
2126;Laag;Ondergrens 95%-interval;Verspr.h. in Noorden en Noordwesten;          ;10.0
2127;Laag;Ondergrens 95%-interval;Verspr.h. ten Z.W. van Middenbeemster;          ;40.0
2128;Laag;Ondergrens 95%-interval;Wijk 01 Zuidoostbeemster;          ;460.0
2129;Laag;Ondergrens 95%-interval;Zuidoostbeemster Tuinhoek;          ;400.0
2130;Laag;Ondergrens 95%-interval;Verspreide huizen Zuidoostbeemster;          ;40.0
2131;Laag;Ondergrens 95%-interval;Beesel;          ;3190.0
2132;Laag;Ondergrens 95%-interval;Wijk 00 Reuver;          ;2730.0
2133;Laag;Ondergrens 95%-interval;Reuver;          ;1420.0
2134;Laag;Ondergrens 95%-interval;Offenbeek;          ;1200.0
2135;Laag;Ondergrens 95%-interval;Verspr.h. ten O. en Z. van de spoorlijn;          ;10.0
2136;Laag;Ondergrens 95%-interval;Overige verspreide huizen;          ;
2137;Laag;Ondergrens 95%-interval;Wijk 01 Beesel;          ;410.0
2138;Laag;Ondergrens 95%-interval;Beesel;          ;350.0
2139;Laag;Ondergrens 95%-interval;Bussereind;          ;20.0
2140;Laag;Ondergrens 95%-interval;Rijkel;          ;10.0
2141;Laag;Ondergrens 95%-interval;Verspreide huizen;          ;10.0
2142;Laag;Ondergrens 95%-interval;Berg en Dal;          ;7480.0
2143;Laag;Ondergrens 95%-interval;Beek;          ;470.0
2144;Laag;Ondergrens 95%-interval;Beek-Midden;          ;210.0
2145;Laag;Ondergrens 95%-interval;Beek-Oost;          ;150.0
2146;Laag;Ondergrens 95%-interval;Beek-West;          ;
2147;Laag;Ondergrens 95%-interval;Buitengebied Beek;          ;
2148;Laag;Ondergrens 95%-interval;Berg en Dal;          ;230.0
2149;Laag;Ondergrens 95%-interval;Laag Berg en Dal;          ;130.0
2150;Laag;Ondergrens 95%-interval;Hoog Berg en Dal;          ;60.0
2151;Laag;Ondergrens 95%-interval;Buitengebied Berg en Dal;          ;20.0
2152;Laag;Ondergrens 95%-interval;Breedeweg;          ;580.0
2153;Laag;Ondergrens 95%-interval;Breedeweg;          ;490.0
2154;Laag;Ondergrens 95%-interval;Buitengebied Breedeweg;          ;70.0
2155;Laag;Ondergrens 95%-interval;De Horst;          ;260.0
2156;Laag;Ondergrens 95%-interval;De Horst;          ;150.0
2157;Laag;Ondergrens 95%-interval;Buitengebied De Horst;          ;90.0
2158;Laag;Ondergrens 95%-interval;Erlecom;          ;10.0
2159;Laag;Ondergrens 95%-interval;Erlecom;          ;10.0
2160;Laag;Ondergrens 95%-interval;Groesbeek;          ;3140.0
2161;Laag;Ondergrens 95%-interval;Groesbeek Centrum-Zuid;          ;290.0
2162;Laag;Ondergrens 95%-interval;Groesbeek Centrum-Noord;          ;480.0
2163;Laag;Ondergrens 95%-interval;Groesbeek Nijerf;          ;410.0
2164;Laag;Ondergrens 95%-interval;Groesbeek De Drul-Oost;          ;430.0
2165;Laag;Ondergrens 95%-interval;Groesbeek De Drul-West;          ;190.0
2166;Laag;Ondergrens 95%-interval;Groesbeek Stekkenberg;          ;750.0
2167;Laag;Ondergrens 95%-interval;Bedrijventerrein Hulsbeek;          ;
2168;Laag;Ondergrens 95%-interval;Bedrijventerrein Mies;          ;0.0
2169;Laag;Ondergrens 95%-interval;Buitengebied Groesbeek-Noord-West;          ;80.0
2170;Laag;Ondergrens 95%-interval;Buitengebied Groesbeek-Zuid-West;          ;0.0
2171;Laag;Ondergrens 95%-interval;Buitengebied Groesbeek-Noord;          ;110.0
2172;Laag;Ondergrens 95%-interval;Buitengebied Groesbeek-Midden-West;          ;
2173;Laag;Ondergrens 95%-interval;Heilig Landstichting;          ;50.0
2174;Laag;Ondergrens 95%-interval;Heilig Landstichting;          ;40.0
2175;Laag;Ondergrens 95%-interval;Buitengebied Heilig Landstichting;          ;0.0
2176;Laag;Ondergrens 95%-interval;Kekerdom;          ;80.0
2177;Laag;Ondergrens 95%-interval;Kekerdom;          ;
2178;Laag;Ondergrens 95%-interval;Buitengebied Kekerdom;          ;
2179;Laag;Ondergrens 95%-interval;Leuth;          ;330.0
2180;Laag;Ondergrens 95%-interval;Leuth;          ;290.0
2181;Laag;Ondergrens 95%-interval;Bedrijventerrein Lieskes Wengs;          ;
2182;Laag;Ondergrens 95%-interval;Buitengebied Leuth;          ;20.0
2183;Laag;Ondergrens 95%-interval;Millingen aan de Rijn;          ;1270.0
2184;Laag;Ondergrens 95%-interval;Millingen aan de Rijn-Oost;          ;600.0
2185;Laag;Ondergrens 95%-interval;Millingen aan de Rijn-West;          ;600.0
2186;Laag;Ondergrens 95%-interval;Bedrijventerrein Molenveld;          ;
2187;Laag;Ondergrens 95%-interval;Buitengebied Zuid;          ;10.0
2188;Laag;Ondergrens 95%-interval;Buitengebied Millingerwaard;          ;
2189;Laag;Ondergrens 95%-interval;Ooij;          ;430.0
2190;Laag;Ondergrens 95%-interval;Ooij;          ;410.0
2191;Laag;Ondergrens 95%-interval;Bedrijventerrein De Bouwkamp;          ;
2192;Laag;Ondergrens 95%-interval;Buitengebied Ooij;          ;
2193;Laag;Ondergrens 95%-interval;Persingen;          ;10.0
2194;Laag;Ondergrens 95%-interval;Persingen;          ;10.0
2195;Laag;Ondergrens 95%-interval;Ubbergen;          ;50.0
2196;Laag;Ondergrens 95%-interval;Ubbergen;          ;50.0
2197;Laag;Ondergrens 95%-interval;Bergeijk;          ;3550.0
2198;Laag;Ondergrens 95%-interval;Wijk 00 Bergeijk 't Hof;          ;1680.0
2199;Laag;Ondergrens 95%-interval;Broekstraat-Hoek-Lijnt-Eijkereind;          ;70.0
2200;Laag;Ondergrens 95%-interval;Kleine Broekstraat;          ;30.0
2201;Laag;Ondergrens 95%-interval;Jeruzalem;          ;200.0
2202;Laag;Ondergrens 95%-interval;Burgemeester Magneestraat e.o.;          ;40.0
2203;Laag;Ondergrens 95%-interval;Dokter A. Hoynck v. Papendrechtstraat-Do;          ;120.0
2204;Laag;Ondergrens 95%-interval;Kept e.o.;          ;140.0
2205;Laag;Ondergrens 95%-interval;Hof;          ;30.0
2206;Laag;Ondergrens 95%-interval;Meester Pankenstraat-Riethovensedijk;          ;10.0
2207;Laag;Ondergrens 95%-interval;Bucht e.o.;          ;30.0
2208;Laag;Ondergrens 95%-interval;Schutsboom e.o.;          ;130.0
2209;Laag;Ondergrens 95%-interval;Eerselsedijk-Woonbos e.o.;          ;20.0
2210;Laag;Ondergrens 95%-interval;Van den Valgaetstraat e.o.;          ;80.0
2211;Laag;Ondergrens 95%-interval;Hagelkruis e.o.;          ;210.0
2212;Laag;Ondergrens 95%-interval;Beistervelden;          ;190.0
2213;Laag;Ondergrens 95%-interval;De Kabouterberg e.o.;          ;30.0
2214;Laag;Ondergrens 95%-interval;Eikenberg-Hooge Berkt;          ;20.0
2215;Laag;Ondergrens 95%-interval;Industrieterrein ' 't Stoom ';          ;20.0
2216;Laag;Ondergrens 95%-interval;Wijk 01 Weebosch;          ;70.0
2217;Laag;Ondergrens 95%-interval;Weebosch;          ;70.0
2218;Laag;Ondergrens 95%-interval;Wijk 02 Luyksgestel;          ;550.0
2219;Laag;Ondergrens 95%-interval;Tiliaans-Weegbree e.o.;          ;90.0
2220;Laag;Ondergrens 95%-interval;Prins van Luikstraat e.o.;          ;80.0
2221;Laag;Ondergrens 95%-interval;Dorpstraat-Sengelsbroeksestraat;          ;40.0
2222;Laag;Ondergrens 95%-interval;Hasselsestraat e.o.;          ;110.0
2223;Laag;Ondergrens 95%-interval;Kerkstraat e.o.;          ;10.0
2224;Laag;Ondergrens 95%-interval;Dorpstraat;          ;30.0
2225;Laag;Ondergrens 95%-interval;Kapellerweg-Rijt;          ;10.0
2226;Laag;Ondergrens 95%-interval;Molenstraat e.o.;          ;40.0
2227;Laag;Ondergrens 95%-interval;Industrieterrein 'Loonsebaan';          ;
2228;Laag;Ondergrens 95%-interval;Boscheind;          ;
2229;Laag;Ondergrens 95%-interval;Industrieterrein 'Zoeferbeemd';          ;
2230;Laag;Ondergrens 95%-interval;Wijk 03 Riethoven;          ;290.0
2231;Laag;Ondergrens 95%-interval;Dorpsplein e.o.;          ;
2232;Laag;Ondergrens 95%-interval;Eviestraat-Vlasstraat e.o.;          ;100.0
2233;Laag;Ondergrens 95%-interval;Willibrordusstraat e.o.;          ;20.0
2234;Laag;Ondergrens 95%-interval;Dorpsstraat e.o.;          ;40.0
2235;Laag;Ondergrens 95%-interval;De Hasselt e.o.;          ;40.0
2236;Laag;Ondergrens 95%-interval;Walik;          ;30.0
2237;Laag;Ondergrens 95%-interval;Wijk 04 Westerhoven;          ;250.0
2238;Laag;Ondergrens 95%-interval;Heijerstraat-Loveren;          ;70.0
2239;Laag;Ondergrens 95%-interval;Dorpsstraat e.o.;          ;0.0
2240;Laag;Ondergrens 95%-interval;Aarperstraat-Lange Akkers;          ;30.0
2241;Laag;Ondergrens 95%-interval;Heuvel;          ;
2242;Laag;Ondergrens 95%-interval;Beukenlaan e.o.;          ;50.0
2243;Laag;Ondergrens 95%-interval;Hoeverstraat e.o.;          ;10.0
2244;Laag;Ondergrens 95%-interval;Steenovens;          ;40.0
2245;Laag;Ondergrens 95%-interval;Aan de Heerstraat e.o.;          ;20.0
2246;Laag;Ondergrens 95%-interval;Industrieterrein 'Leemskuilen';          ;0.0
2247;Laag;Ondergrens 95%-interval;Wijk 05 Bergeijk 't Loo;          ;110.0
2248;Laag;Ondergrens 95%-interval;Loo;          ;30.0
2249;Laag;Ondergrens 95%-interval;Van den Tillaartstraat e.o.;          ;40.0
2250;Laag;Ondergrens 95%-interval;Industrieterrein 'Waterlaat';          ;
2251;Laag;Ondergrens 95%-interval;Langveld e.o.;          ;
2252;Laag;Ondergrens 95%-interval;Weebosserweg-Breerijt;          ;20.0
2253;Laag;Ondergrens 95%-interval;Wijk 06 Buitengebied;          ;340.0
2254;Laag;Ondergrens 95%-interval;Buitengebied Noord 1;          ;20.0
2255;Laag;Ondergrens 95%-interval;Buitengebied Noord 2;          ;0.0
2256;Laag;Ondergrens 95%-interval;Buitengebied Noord 3;          ;30.0
2257;Laag;Ondergrens 95%-interval;Buitengebied Noord 4;          ;10.0
2258;Laag;Ondergrens 95%-interval;Buitengebied Zuid-Oost;          ;0.0
2259;Laag;Ondergrens 95%-interval;Buitengebied Noord-West 1;          ;30.0
2260;Laag;Ondergrens 95%-interval;Buitengebied Noord-West 2;          ;50.0
2261;Laag;Ondergrens 95%-interval;Buitengebied Zuid-West;          ;40.0
2262;Laag;Ondergrens 95%-interval;Buitengebied Zuid 1;          ;70.0
2263;Laag;Ondergrens 95%-interval;Buitengebied Zuid 2;          ;10.0
2264;Laag;Ondergrens 95%-interval;Bergen (L.);          ;2950.0
2265;Laag;Ondergrens 95%-interval;Aijen;          ;30.0
2266;Laag;Ondergrens 95%-interval;Aijen Kern;          ;20.0
2267;Laag;Ondergrens 95%-interval;Aijen Buitengebied;          ;10.0
2268;Laag;Ondergrens 95%-interval;Oud-Bergen;          ;30.0
2269;Laag;Ondergrens 95%-interval;Oud-Bergen Kern;          ;30.0
2270;Laag;Ondergrens 95%-interval;Oud-Bergen Buitengebied;          ;
2271;Laag;Ondergrens 95%-interval;Nieuw-Bergen;          ;1010.0
2272;Laag;Ondergrens 95%-interval;Nieuw-Bergen Kern;          ;930.0
2273;Laag;Ondergrens 95%-interval;Nieuw-Bergen Buitengebied;          ;
2274;Laag;Ondergrens 95%-interval;Nieuw-Bergen De Flammert;          ;
2275;Laag;Ondergrens 95%-interval;Afferden;          ;470.0
2276;Laag;Ondergrens 95%-interval;Afferden Kern;          ;390.0
2277;Laag;Ondergrens 95%-interval;Afferden Buitengebied;          ;60.0
2278;Laag;Ondergrens 95%-interval;Siebengewald;          ;420.0
2279;Laag;Ondergrens 95%-interval;Siebengewald Kern;          ;300.0
2280;Laag;Ondergrens 95%-interval;Siebengewald Buitengebied;          ;100.0
2281;Laag;Ondergrens 95%-interval;Well;          ;480.0
2282;Laag;Ondergrens 95%-interval;Well-Oost;          ;320.0
2283;Laag;Ondergrens 95%-interval;Well-West;          ;70.0
2284;Laag;Ondergrens 95%-interval;Well Buitengebied;          ;60.0
2285;Laag;Ondergrens 95%-interval;Wellerlooi;          ;240.0
2286;Laag;Ondergrens 95%-interval;Wellerlooi Kern;          ;130.0
2287;Laag;Ondergrens 95%-interval;Wellerlooi Buitengebied;          ;90.0
2288;Laag;Ondergrens 95%-interval;Bergen (NH.);          ;4640.0
2289;Laag;Ondergrens 95%-interval;Wijk 01 Bergen Binnen;          ;1520.0
2290;Laag;Ondergrens 95%-interval;Bergen-Centrum;          ;40.0
2291;Laag;Ondergrens 95%-interval;Van Reenen;          ;50.0
2292;Laag;Ondergrens 95%-interval;Boschrand;          ;80.0
2293;Laag;Ondergrens 95%-interval;Negen-Nessen;          ;60.0
2294;Laag;Ondergrens 95%-interval;Landweg;          ;40.0
2295;Laag;Ondergrens 95%-interval;Oudtburgh;          ;10.0
2296;Laag;Ondergrens 95%-interval;De Rekere;          ;200.0
2297;Laag;Ondergrens 95%-interval;Elkshove;          ;50.0
2298;Laag;Ondergrens 95%-interval;Saenegheest;          ;150.0
2299;Laag;Ondergrens 95%-interval;Tuin-en Oostdorp;          ;160.0
2300;Laag;Ondergrens 95%-interval;Boendermaker;          ;80.0
2301;Laag;Ondergrens 95%-interval;Kruidenbuurt;          ;40.0
2302;Laag;Ondergrens 95%-interval;Conincx;          ;80.0
2303;Laag;Ondergrens 95%-interval;Beekhove;          ;30.0
2304;Laag;Ondergrens 95%-interval;Oldehove;          ;20.0
2305;Laag;Ondergrens 95%-interval;Geest;          ;70.0
2306;Laag;Ondergrens 95%-interval;Westdorp;          ;20.0
2307;Laag;Ondergrens 95%-interval;Wijk 02 Bergen aan Zee;          ;30.0
2308;Laag;Ondergrens 95%-interval;Bergen aan Zee;          ;30.0
2309;Laag;Ondergrens 95%-interval;Wijk 03 Buitengebied Bergen;          ;50.0
2310;Laag;Ondergrens 95%-interval;Buitengebied Bergen;          ;50.0
2311;Laag;Ondergrens 95%-interval;Wijk 04 Egmond aan Zee;          ;810.0
2312;Laag;Ondergrens 95%-interval;Egmond aan Zee;          ;460.0
2313;Laag;Ondergrens 95%-interval;Prins Hendrik Stichting;          ;0.0
2314;Laag;Ondergrens 95%-interval;Zuid I en II;          ;220.0
2315;Laag;Ondergrens 95%-interval;Sportlaan;          ;60.0
2316;Laag;Ondergrens 95%-interval;Wijk 05 Egmond-Binnen;          ;470.0
2317;Laag;Ondergrens 95%-interval;Egmond-Binnen;          ;400.0
2318;Laag;Ondergrens 95%-interval;Rinnegom;          ;50.0
2319;Laag;Ondergrens 95%-interval;Wijk 06 Egmond aan den Hoef;          ;560.0
2320;Laag;Ondergrens 95%-interval;Egmond aan den Hoef;          ;380.0
2321;Laag;Ondergrens 95%-interval;Slotplan;          ;110.0
2322;Laag;Ondergrens 95%-interval;Wimmenum;          ;10.0
2323;Laag;Ondergrens 95%-interval;Verspreide huizen Egmondermeer;          ;20.0
2324;Laag;Ondergrens 95%-interval;Wijk 07 Schoorl;          ;790.0
2325;Laag;Ondergrens 95%-interval;Schoorl met Bregtdorp;          ;360.0
2326;Laag;Ondergrens 95%-interval;Schoorldam (gedeeltelijk);          ;10.0
2327;Laag;Ondergrens 95%-interval;Aagtdorp;          ;80.0
2328;Laag;Ondergrens 95%-interval;Catrijp;          ;20.0
2329;Laag;Ondergrens 95%-interval;Groet met Hargen;          ;200.0
2330;Laag;Ondergrens 95%-interval;Camperduin;          ;20.0
2331;Laag;Ondergrens 95%-interval;Verspreide huizen in de polders;          ;10.0
2332;Laag;Ondergrens 95%-interval;Bergen op Zoom;          ;15300.0
2333;Laag;Ondergrens 95%-interval;Wijk 00 Bergen op Zoom-Oude stad e.o.;          ;3100.0
2334;Laag;Ondergrens 95%-interval;Centrum;          ;670.0
2335;Laag;Ondergrens 95%-interval;Havenkwartier;          ;350.0
2336;Laag;Ondergrens 95%-interval;Vestinggronden-Noord;          ;160.0
2337;Laag;Ondergrens 95%-interval;Vestinggronden-Zuid;          ;170.0
2338;Laag;Ondergrens 95%-interval;Het Fort;          ;570.0
2339;Laag;Ondergrens 95%-interval;Zeekant;          ;700.0
2340;Laag;Ondergrens 95%-interval;Het Glacis;          ;250.0
2341;Laag;Ondergrens 95%-interval;Wijk 01 Bergen op Zoom-Noord;          ;1930.0
2342;Laag;Ondergrens 95%-interval;Meilust Zuid;          ;350.0
2343;Laag;Ondergrens 95%-interval;Meilust Noord;          ;330.0
2344;Laag;Ondergrens 95%-interval;Tuinwijk;          ;370.0
2345;Laag;Ondergrens 95%-interval;Noordgeest;          ;750.0
2346;Laag;Ondergrens 95%-interval;Wijk 02 Bergen op Zoom-Oost;          ;5370.0
2347;Laag;Ondergrens 95%-interval;Gageldonk-West;          ;1550.0
2348;Laag;Ondergrens 95%-interval;Warande-West;          ;520.0
2349;Laag;Ondergrens 95%-interval;Gageldonk-Oost;          ;970.0
2350;Laag;Ondergrens 95%-interval;Warande-Oost;          ;940.0
2351;Laag;Ondergrens 95%-interval;Nieuw Borgvliet;          ;600.0
2352;Laag;Ondergrens 95%-interval;Langeweg;          ;380.0
2353;Laag;Ondergrens 95%-interval;Lage Meren;          ;0.0
2354;Laag;Ondergrens 95%-interval;Verspreide huizen Heimolen;          ;20.0
2355;Laag;Ondergrens 95%-interval;Buitengebied-Oost;          ;120.0
2356;Laag;Ondergrens 95%-interval;Wijk 03 Bergen op Zoom-West;          ;1640.0
2357;Laag;Ondergrens 95%-interval;Bergse Plaat;          ;1250.0
2358;Laag;Ondergrens 95%-interval;De Markiezaten;          ;110.0
2359;Laag;Ondergrens 95%-interval;Schelde Vesting;          ;170.0
2360;Laag;Ondergrens 95%-interval;Waterfront-Industriegebied;          ;
2361;Laag;Ondergrens 95%-interval;Augustapolder;          ;
2362;Laag;Ondergrens 95%-interval;Buitengebied-West;          ;
2363;Laag;Ondergrens 95%-interval;Wijk 04 Halsteren;          ;2220.0
2364;Laag;Ondergrens 95%-interval;Halsteren-Centrum;          ;510.0
2365;Laag;Ondergrens 95%-interval;De Beek;          ;370.0
2366;Laag;Ondergrens 95%-interval;Nieuwe Molen;          ;70.0
2367;Laag;Ondergrens 95%-interval;Jankenberg;          ;110.0
2368;Laag;Ondergrens 95%-interval;Rode Schouw;          ;380.0
2369;Laag;Ondergrens 95%-interval;De Schans en Oude Molen;          ;440.0
2370;Laag;Ondergrens 95%-interval;Verspreide huizen Vrederust;          ;150.0
2371;Laag;Ondergrens 95%-interval;Verspreide huizen Halsterse Polders;          ;0.0
2372;Laag;Ondergrens 95%-interval;Wijk 05 Lepelstraat;          ;480.0
2373;Laag;Ondergrens 95%-interval;Lepelstraat;          ;340.0
2374;Laag;Ondergrens 95%-interval;Verspreide huizen Kladde;          ;30.0
2375;Laag;Ondergrens 95%-interval;Verspreide huizen Klutsdorp;          ;20.0
2376;Laag;Ondergrens 95%-interval;Verspreide huizen Oud Glymespolder;          ;30.0
2377;Laag;Ondergrens 95%-interval;Berkelland;          ;8850.0
2378;Laag;Ondergrens 95%-interval;Wijk 00 Borculo;          ;1870.0
2379;Laag;Ondergrens 95%-interval;Borculo Centrum;          ;130.0
2380;Laag;Ondergrens 95%-interval;Hambroek;          ;140.0
2381;Laag;Ondergrens 95%-interval;Geesteren;          ;50.0
2382;Laag;Ondergrens 95%-interval;Gelselaar;          ;30.0
2383;Laag;Ondergrens 95%-interval;Haarlo;          ;30.0
2384;Laag;Ondergrens 95%-interval;Verspreide huizen Gelselaar;          ;60.0
2385;Laag;Ondergrens 95%-interval;Verspreide huizen Geesteren;          ;120.0
2386;Laag;Ondergrens 95%-interval;Verspreide huizen Borculo;          ;70.0
2387;Laag;Ondergrens 95%-interval;Verspreide huizen Haarlo;          ;40.0
2388;Laag;Ondergrens 95%-interval;Elbrink;          ;60.0
2389;Laag;Ondergrens 95%-interval;Noord;          ;220.0
2390;Laag;Ondergrens 95%-interval;Oostenrijkse Buurt;          ;150.0
2391;Laag;Ondergrens 95%-interval;Industrieterrein Borculo;          ;20.0
2392;Laag;Ondergrens 95%-interval;West;          ;50.0
2393;Laag;Ondergrens 95%-interval;De Koppel;          ;170.0
2394;Laag;Ondergrens 95%-interval;De Maat;          ;60.0
2395;Laag;Ondergrens 95%-interval;Nieuw Boer;          ;40.0
2396;Laag;Ondergrens 95%-interval;Schollenkamp;          ;40.0
