ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
4257;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1997;;3.7
4258;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1998;;-1.1
4259;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1999;;24.1
4260;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2000;;-17.3
4261;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2001;;18.4
4262;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2002;;9.5
4263;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2003;;14.1
4264;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2004;;-6.5
4265;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2005;;-5.7
4266;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2006;;8.4
4267;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2007;;7.5
4268;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2008;;-7.6
4269;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2009;;8.7
4270;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2010;;21.3
4271;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2011;;-7.3
4272;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2012;;2.8
4273;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2013;;12.0
4274;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2014;;-17.4
4275;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2015;;9.3
4276;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2016;;0.9
4277;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2017;;9.0
4278;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2018;;2.5
4279;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2019;;1.4
4280;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2020;;-2.0
4281;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2021;;-2.9
4282;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2022;;
4283;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2023;;
4284;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1996;;-16.4
4285;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1997;;-5.6
4286;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1998;;12.2
4287;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1999;;19.7
4288;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2000;;-12.1
4289;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2001;;4.2
4290;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2002;;7.4
4291;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2003;;5.4
4292;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2004;;-5.1
4293;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2005;;-10.0
4294;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2006;;12.4
4295;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2007;;1.3
4296;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2008;;-7.8
4297;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2009;;2.3
4298;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2010;;14.7
4299;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2011;;-0.9
4300;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2012;;-2.5
4301;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2013;;-2.7
4302;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2014;;-2.3
4303;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2015;;10.0
4304;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2016;;9.3
4305;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2017;;7.6
4306;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2018;;-4.2
4307;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2019;;5.1
4308;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2020;;-3.9
4309;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2021;;1.1
4310;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2022;;
4311;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2023;;
4312;B Delfstoffenwinning;Nederland;1996;;13.7
4313;B Delfstoffenwinning;Nederland;1997;;-10.6
4314;B Delfstoffenwinning;Nederland;1998;;-3.7
4315;B Delfstoffenwinning;Nederland;1999;;-5.2
4316;B Delfstoffenwinning;Nederland;2000;;-6.6
4317;B Delfstoffenwinning;Nederland;2001;;3.1
4318;B Delfstoffenwinning;Nederland;2002;;1.0
4319;B Delfstoffenwinning;Nederland;2003;;-1.1
4320;B Delfstoffenwinning;Nederland;2004;;8.8
4321;B Delfstoffenwinning;Nederland;2005;;-16.9
4322;B Delfstoffenwinning;Nederland;2006;;-2.2
4323;B Delfstoffenwinning;Nederland;2007;;-3.2
4324;B Delfstoffenwinning;Nederland;2008;;10.3
4325;B Delfstoffenwinning;Nederland;2009;;-8.5
4326;B Delfstoffenwinning;Nederland;2010;;15.5
4327;B Delfstoffenwinning;Nederland;2011;;-7.9
4328;B Delfstoffenwinning;Nederland;2012;;-1.5
4329;B Delfstoffenwinning;Nederland;2013;;8.2
4330;B Delfstoffenwinning;Nederland;2014;;-14.1
4331;B Delfstoffenwinning;Nederland;2015;;-15.2
4332;B Delfstoffenwinning;Nederland;2016;;-8.3
4333;B Delfstoffenwinning;Nederland;2017;;-16.0
4334;B Delfstoffenwinning;Nederland;2018;;-15.7
4335;B Delfstoffenwinning;Nederland;2019;;-13.6
4336;B Delfstoffenwinning;Nederland;2020;;-26.4
4337;B Delfstoffenwinning;Nederland;2021;;-27.6
4338;B Delfstoffenwinning;Nederland;2022;;
4339;B Delfstoffenwinning;Nederland;2023;;
4340;B Delfstoffenwinning;Noord-Nederland (LD);1996;;13.5
4341;B Delfstoffenwinning;Noord-Nederland (LD);1997;;-9.8
4342;B Delfstoffenwinning;Noord-Nederland (LD);1998;;-3.4
4343;B Delfstoffenwinning;Noord-Nederland (LD);1999;;-5.1
4344;B Delfstoffenwinning;Noord-Nederland (LD);2000;;-6.0
4345;B Delfstoffenwinning;Noord-Nederland (LD);2001;;3.2
4346;B Delfstoffenwinning;Noord-Nederland (LD);2002;;0.9
4347;B Delfstoffenwinning;Noord-Nederland (LD);2003;;-1.0
4348;B Delfstoffenwinning;Noord-Nederland (LD);2004;;8.5
4349;B Delfstoffenwinning;Noord-Nederland (LD);2005;;-14.0
4350;B Delfstoffenwinning;Noord-Nederland (LD);2006;;-1.9
4351;B Delfstoffenwinning;Noord-Nederland (LD);2007;;-3.1
4352;B Delfstoffenwinning;Noord-Nederland (LD);2008;;9.8
4353;B Delfstoffenwinning;Noord-Nederland (LD);2009;;-8.3
4354;B Delfstoffenwinning;Noord-Nederland (LD);2010;;14.7
4355;B Delfstoffenwinning;Noord-Nederland (LD);2011;;-6.8
4356;B Delfstoffenwinning;Noord-Nederland (LD);2012;;-0.8
4357;B Delfstoffenwinning;Noord-Nederland (LD);2013;;8.2
4358;B Delfstoffenwinning;Noord-Nederland (LD);2014;;-12.4
4359;B Delfstoffenwinning;Noord-Nederland (LD);2015;;-12.7
4360;B Delfstoffenwinning;Noord-Nederland (LD);2016;;-3.6
4361;B Delfstoffenwinning;Noord-Nederland (LD);2017;;-17.9
4362;B Delfstoffenwinning;Noord-Nederland (LD);2018;;-19.8
4363;B Delfstoffenwinning;Noord-Nederland (LD);2019;;-16.5
4364;B Delfstoffenwinning;Noord-Nederland (LD);2020;;-41.6
4365;B Delfstoffenwinning;Noord-Nederland (LD);2021;;-33.2
4366;B Delfstoffenwinning;Noord-Nederland (LD);2022;;
4367;B Delfstoffenwinning;Noord-Nederland (LD);2023;;
4368;B Delfstoffenwinning;Oost-Nederland (LD);1996;;14.6
4369;B Delfstoffenwinning;Oost-Nederland (LD);1997;;-13.4
4370;B Delfstoffenwinning;Oost-Nederland (LD);1998;;-5.2
4371;B Delfstoffenwinning;Oost-Nederland (LD);1999;;-5.8
4372;B Delfstoffenwinning;Oost-Nederland (LD);2000;;-9.5
4373;B Delfstoffenwinning;Oost-Nederland (LD);2001;;2.5
4374;B Delfstoffenwinning;Oost-Nederland (LD);2002;;1.3
4375;B Delfstoffenwinning;Oost-Nederland (LD);2003;;-1.4
4376;B Delfstoffenwinning;Oost-Nederland (LD);2004;;10.0
4377;B Delfstoffenwinning;Oost-Nederland (LD);2005;;-27.7
4378;B Delfstoffenwinning;Oost-Nederland (LD);2006;;-3.5
4379;B Delfstoffenwinning;Oost-Nederland (LD);2007;;-3.8
4380;B Delfstoffenwinning;Oost-Nederland (LD);2008;;11.8
4381;B Delfstoffenwinning;Oost-Nederland (LD);2009;;-9.3
4382;B Delfstoffenwinning;Oost-Nederland (LD);2010;;18.4
4383;B Delfstoffenwinning;Oost-Nederland (LD);2011;;-11.9
4384;B Delfstoffenwinning;Oost-Nederland (LD);2012;;-4.1
4385;B Delfstoffenwinning;Oost-Nederland (LD);2013;;7.8
4386;B Delfstoffenwinning;Oost-Nederland (LD);2014;;-20.5
4387;B Delfstoffenwinning;Oost-Nederland (LD);2015;;-26.3
4388;B Delfstoffenwinning;Oost-Nederland (LD);2016;;-17.2
4389;B Delfstoffenwinning;Oost-Nederland (LD);2017;;4.6
4390;B Delfstoffenwinning;Oost-Nederland (LD);2018;;9.5
4391;B Delfstoffenwinning;Oost-Nederland (LD);2019;;1.2
4392;B Delfstoffenwinning;Oost-Nederland (LD);2020;;-11.5
4393;B Delfstoffenwinning;Oost-Nederland (LD);2021;;-5.7
4394;B Delfstoffenwinning;Oost-Nederland (LD);2022;;
4395;B Delfstoffenwinning;Oost-Nederland (LD);2023;;
4396;B Delfstoffenwinning;West-Nederland (LD);1996;;14.4
4397;B Delfstoffenwinning;West-Nederland (LD);1997;;-12.7
4398;B Delfstoffenwinning;West-Nederland (LD);1998;;-4.8
4399;B Delfstoffenwinning;West-Nederland (LD);1999;;-5.6
4400;B Delfstoffenwinning;West-Nederland (LD);2000;;-8.7
4401;B Delfstoffenwinning;West-Nederland (LD);2001;;2.6
4402;B Delfstoffenwinning;West-Nederland (LD);2002;;1.3
4403;B Delfstoffenwinning;West-Nederland (LD);2003;;-1.3
4404;B Delfstoffenwinning;West-Nederland (LD);2004;;9.7
4405;B Delfstoffenwinning;West-Nederland (LD);2005;;-24.9
4406;B Delfstoffenwinning;West-Nederland (LD);2006;;-3.1
4407;B Delfstoffenwinning;West-Nederland (LD);2007;;-3.7
4408;B Delfstoffenwinning;West-Nederland (LD);2008;;11.4
4409;B Delfstoffenwinning;West-Nederland (LD);2009;;-9.1
4410;B Delfstoffenwinning;West-Nederland (LD);2010;;17.6
4411;B Delfstoffenwinning;West-Nederland (LD);2011;;-10.8
4412;B Delfstoffenwinning;West-Nederland (LD);2012;;-3.4
4413;B Delfstoffenwinning;West-Nederland (LD);2013;;7.9
4414;B Delfstoffenwinning;West-Nederland (LD);2014;;-18.8
4415;B Delfstoffenwinning;West-Nederland (LD);2015;;-23.1
4416;B Delfstoffenwinning;West-Nederland (LD);2016;;-30.0
4417;B Delfstoffenwinning;West-Nederland (LD);2017;;-22.2
4418;B Delfstoffenwinning;West-Nederland (LD);2018;;-9.2
4419;B Delfstoffenwinning;West-Nederland (LD);2019;;-17.1
4420;B Delfstoffenwinning;West-Nederland (LD);2020;;-3.2
4421;B Delfstoffenwinning;West-Nederland (LD);2021;;-36.0
4422;B Delfstoffenwinning;West-Nederland (LD);2022;;
4423;B Delfstoffenwinning;West-Nederland (LD);2023;;
4424;B Delfstoffenwinning;Zuid-Nederland (LD);1996;;14.8
4425;B Delfstoffenwinning;Zuid-Nederland (LD);1997;;-13.9
4426;B Delfstoffenwinning;Zuid-Nederland (LD);1998;;-5.4
4427;B Delfstoffenwinning;Zuid-Nederland (LD);1999;;-5.9
4428;B Delfstoffenwinning;Zuid-Nederland (LD);2000;;-10.0
4429;B Delfstoffenwinning;Zuid-Nederland (LD);2001;;2.4
4430;B Delfstoffenwinning;Zuid-Nederland (LD);2002;;1.4
4431;B Delfstoffenwinning;Zuid-Nederland (LD);2003;;-1.5
4432;B Delfstoffenwinning;Zuid-Nederland (LD);2004;;10.2
4433;B Delfstoffenwinning;Zuid-Nederland (LD);2005;;-29.7
4434;B Delfstoffenwinning;Zuid-Nederland (LD);2006;;-3.7
4435;B Delfstoffenwinning;Zuid-Nederland (LD);2007;;-4.0
4436;B Delfstoffenwinning;Zuid-Nederland (LD);2008;;12.1
4437;B Delfstoffenwinning;Zuid-Nederland (LD);2009;;-9.5
4438;B Delfstoffenwinning;Zuid-Nederland (LD);2010;;18.9
4439;B Delfstoffenwinning;Zuid-Nederland (LD);2011;;-12.6
4440;B Delfstoffenwinning;Zuid-Nederland (LD);2012;;-4.6
4441;B Delfstoffenwinning;Zuid-Nederland (LD);2013;;7.8
4442;B Delfstoffenwinning;Zuid-Nederland (LD);2014;;-21.7
4443;B Delfstoffenwinning;Zuid-Nederland (LD);2015;;-28.7
4444;B Delfstoffenwinning;Zuid-Nederland (LD);2016;;-7.2
4445;B Delfstoffenwinning;Zuid-Nederland (LD);2017;;8.5
4446;B Delfstoffenwinning;Zuid-Nederland (LD);2018;;-4.8
4447;B Delfstoffenwinning;Zuid-Nederland (LD);2019;;10.2
4448;B Delfstoffenwinning;Zuid-Nederland (LD);2020;;6.3
4449;B Delfstoffenwinning;Zuid-Nederland (LD);2021;;7.0
4450;B Delfstoffenwinning;Zuid-Nederland (LD);2022;;
4451;B Delfstoffenwinning;Zuid-Nederland (LD);2023;;
4452;B Delfstoffenwinning;Extra-Regio (LD);1996;;13.4
4453;B Delfstoffenwinning;Extra-Regio (LD);1997;;-9.5
4454;B Delfstoffenwinning;Extra-Regio (LD);1998;;-3.2
4455;B Delfstoffenwinning;Extra-Regio (LD);1999;;-5.0
4456;B Delfstoffenwinning;Extra-Regio (LD);2000;;-5.7
4457;B Delfstoffenwinning;Extra-Regio (LD);2001;;3.3
4458;B Delfstoffenwinning;Extra-Regio (LD);2002;;0.9
4459;B Delfstoffenwinning;Extra-Regio (LD);2003;;-0.9
4460;B Delfstoffenwinning;Extra-Regio (LD);2004;;8.4
4461;B Delfstoffenwinning;Extra-Regio (LD);2005;;-12.9
4462;B Delfstoffenwinning;Extra-Regio (LD);2006;;-1.7
4463;B Delfstoffenwinning;Extra-Regio (LD);2007;;-3.0
4464;B Delfstoffenwinning;Extra-Regio (LD);2008;;9.7
4465;B Delfstoffenwinning;Extra-Regio (LD);2009;;-8.2
4466;B Delfstoffenwinning;Extra-Regio (LD);2010;;14.4
4467;B Delfstoffenwinning;Extra-Regio (LD);2011;;-6.4
4468;B Delfstoffenwinning;Extra-Regio (LD);2012;;-0.5
4469;B Delfstoffenwinning;Extra-Regio (LD);2013;;8.3
4470;B Delfstoffenwinning;Extra-Regio (LD);2014;;-11.8
4471;B Delfstoffenwinning;Extra-Regio (LD);2015;;-11.8
4472;B Delfstoffenwinning;Extra-Regio (LD);2016;;-0.7
4473;B Delfstoffenwinning;Extra-Regio (LD);2017;;-9.5
4474;B Delfstoffenwinning;Extra-Regio (LD);2018;;-13.7
4475;B Delfstoffenwinning;Extra-Regio (LD);2019;;-8.8
4476;B Delfstoffenwinning;Extra-Regio (LD);2020;;-19.2
4477;B Delfstoffenwinning;Extra-Regio (LD);2021;;-23.8
4478;B Delfstoffenwinning;Extra-Regio (LD);2022;;
4479;B Delfstoffenwinning;Extra-Regio (LD);2023;;
4480;B Delfstoffenwinning;Groningen (PV);1996;;13.4
4481;B Delfstoffenwinning;Groningen (PV);1997;;-9.7
4482;B Delfstoffenwinning;Groningen (PV);1998;;-3.3
4483;B Delfstoffenwinning;Groningen (PV);1999;;-5.1
4484;B Delfstoffenwinning;Groningen (PV);2000;;-5.8
4485;B Delfstoffenwinning;Groningen (PV);2001;;3.2
4486;B Delfstoffenwinning;Groningen (PV);2002;;0.9
4487;B Delfstoffenwinning;Groningen (PV);2003;;-0.9
4488;B Delfstoffenwinning;Groningen (PV);2004;;8.5
4489;B Delfstoffenwinning;Groningen (PV);2005;;-13.5
4490;B Delfstoffenwinning;Groningen (PV);2006;;-1.8
4491;B Delfstoffenwinning;Groningen (PV);2007;;-3.0
4492;B Delfstoffenwinning;Groningen (PV);2008;;9.8
4493;B Delfstoffenwinning;Groningen (PV);2009;;-8.2
4494;B Delfstoffenwinning;Groningen (PV);2010;;14.5
4495;B Delfstoffenwinning;Groningen (PV);2011;;-6.6
4496;B Delfstoffenwinning;Groningen (PV);2012;;-0.7
4497;B Delfstoffenwinning;Groningen (PV);2013;;8.2
4498;B Delfstoffenwinning;Groningen (PV);2014;;-12.1
4499;B Delfstoffenwinning;Groningen (PV);2015;;-12.3
4500;B Delfstoffenwinning;Groningen (PV);2016;;-1.5
4501;B Delfstoffenwinning;Groningen (PV);2017;;-18.3
4502;B Delfstoffenwinning;Groningen (PV);2018;;-22.4
4503;B Delfstoffenwinning;Groningen (PV);2019;;-16.9
4504;B Delfstoffenwinning;Groningen (PV);2020;;-53.1
4505;B Delfstoffenwinning;Groningen (PV);2021;;-28.7
4506;B Delfstoffenwinning;Groningen (PV);2022;;
4507;B Delfstoffenwinning;Groningen (PV);2023;;
4508;B Delfstoffenwinning;Fryslân (PV);1996;;13.5
4509;B Delfstoffenwinning;Fryslân (PV);1997;;-9.9
4510;B Delfstoffenwinning;Fryslân (PV);1998;;-3.4
4511;B Delfstoffenwinning;Fryslân (PV);1999;;-5.1
4512;B Delfstoffenwinning;Fryslân (PV);2000;;-6.0
4513;B Delfstoffenwinning;Fryslân (PV);2001;;3.2
4514;B Delfstoffenwinning;Fryslân (PV);2002;;0.9
4515;B Delfstoffenwinning;Fryslân (PV);2003;;-1.0
4516;B Delfstoffenwinning;Fryslân (PV);2004;;8.5
4517;B Delfstoffenwinning;Fryslân (PV);2005;;-14.1
4518;B Delfstoffenwinning;Fryslân (PV);2006;;-1.9
4519;B Delfstoffenwinning;Fryslân (PV);2007;;-3.1
4520;B Delfstoffenwinning;Fryslân (PV);2008;;9.9
4521;B Delfstoffenwinning;Fryslân (PV);2009;;-8.3
4522;B Delfstoffenwinning;Fryslân (PV);2010;;14.7
4523;B Delfstoffenwinning;Fryslân (PV);2011;;-6.9
4524;B Delfstoffenwinning;Fryslân (PV);2012;;-0.8
4525;B Delfstoffenwinning;Fryslân (PV);2013;;8.2
4526;B Delfstoffenwinning;Fryslân (PV);2014;;-12.5
4527;B Delfstoffenwinning;Fryslân (PV);2015;;-12.8
4528;B Delfstoffenwinning;Fryslân (PV);2016;;-10.2
4529;B Delfstoffenwinning;Fryslân (PV);2017;;-14.1
4530;B Delfstoffenwinning;Fryslân (PV);2018;;-21.7
4531;B Delfstoffenwinning;Fryslân (PV);2019;;-14.1
4532;B Delfstoffenwinning;Fryslân (PV);2020;;-21.2
4533;B Delfstoffenwinning;Fryslân (PV);2021;;-6.9
4534;B Delfstoffenwinning;Fryslân (PV);2022;;
4535;B Delfstoffenwinning;Fryslân (PV);2023;;
4536;B Delfstoffenwinning;Drenthe (PV);1996;;13.8
4537;B Delfstoffenwinning;Drenthe (PV);1997;;-10.7
4538;B Delfstoffenwinning;Drenthe (PV);1998;;-3.8
4539;B Delfstoffenwinning;Drenthe (PV);1999;;-5.3
4540;B Delfstoffenwinning;Drenthe (PV);2000;;-6.8
4541;B Delfstoffenwinning;Drenthe (PV);2001;;3.0
4542;B Delfstoffenwinning;Drenthe (PV);2002;;1.0
4543;B Delfstoffenwinning;Drenthe (PV);2003;;-1.1
4544;B Delfstoffenwinning;Drenthe (PV);2004;;8.9
4545;B Delfstoffenwinning;Drenthe (PV);2005;;-17.5
4546;B Delfstoffenwinning;Drenthe (PV);2006;;-2.2
4547;B Delfstoffenwinning;Drenthe (PV);2007;;-3.3
4548;B Delfstoffenwinning;Drenthe (PV);2008;;10.3
4549;B Delfstoffenwinning;Drenthe (PV);2009;;-8.6
4550;B Delfstoffenwinning;Drenthe (PV);2010;;15.6
4551;B Delfstoffenwinning;Drenthe (PV);2011;;-8.1
4552;B Delfstoffenwinning;Drenthe (PV);2012;;-1.7
4553;B Delfstoffenwinning;Drenthe (PV);2013;;8.1
4554;B Delfstoffenwinning;Drenthe (PV);2014;;-14.4
4555;B Delfstoffenwinning;Drenthe (PV);2015;;-15.7
4556;B Delfstoffenwinning;Drenthe (PV);2016;;-13.5
4557;B Delfstoffenwinning;Drenthe (PV);2017;;-18.2
4558;B Delfstoffenwinning;Drenthe (PV);2018;;-0.6
4559;B Delfstoffenwinning;Drenthe (PV);2019;;-15.8
4560;B Delfstoffenwinning;Drenthe (PV);2020;;5.0
4561;B Delfstoffenwinning;Drenthe (PV);2021;;-52.2
4562;B Delfstoffenwinning;Drenthe (PV);2022;;
4563;B Delfstoffenwinning;Drenthe (PV);2023;;
4564;B Delfstoffenwinning;Overijssel (PV);1996;;14.5
4565;B Delfstoffenwinning;Overijssel (PV);1997;;-12.9
4566;B Delfstoffenwinning;Overijssel (PV);1998;;-4.9
4567;B Delfstoffenwinning;Overijssel (PV);1999;;-5.7
4568;B Delfstoffenwinning;Overijssel (PV);2000;;-8.9
4569;B Delfstoffenwinning;Overijssel (PV);2001;;2.6
4570;B Delfstoffenwinning;Overijssel (PV);2002;;1.3
4571;B Delfstoffenwinning;Overijssel (PV);2003;;-1.4
4572;B Delfstoffenwinning;Overijssel (PV);2004;;9.8
4573;B Delfstoffenwinning;Overijssel (PV);2005;;-25.9
4574;B Delfstoffenwinning;Overijssel (PV);2006;;-3.2
4575;B Delfstoffenwinning;Overijssel (PV);2007;;-3.7
4576;B Delfstoffenwinning;Overijssel (PV);2008;;11.6
4577;B Delfstoffenwinning;Overijssel (PV);2009;;-9.2
4578;B Delfstoffenwinning;Overijssel (PV);2010;;17.9
4579;B Delfstoffenwinning;Overijssel (PV);2011;;-11.2
4580;B Delfstoffenwinning;Overijssel (PV);2012;;-3.7
4581;B Delfstoffenwinning;Overijssel (PV);2013;;7.9
4582;B Delfstoffenwinning;Overijssel (PV);2014;;-19.4
4583;B Delfstoffenwinning;Overijssel (PV);2015;;-24.1
4584;B Delfstoffenwinning;Overijssel (PV);2016;;-25.6
4585;B Delfstoffenwinning;Overijssel (PV);2017;;0.5
4586;B Delfstoffenwinning;Overijssel (PV);2018;;17.7
4587;B Delfstoffenwinning;Overijssel (PV);2019;;-0.4
4588;B Delfstoffenwinning;Overijssel (PV);2020;;-13.2
4589;B Delfstoffenwinning;Overijssel (PV);2021;;-46.2
4590;B Delfstoffenwinning;Overijssel (PV);2022;;
4591;B Delfstoffenwinning;Overijssel (PV);2023;;
4592;B Delfstoffenwinning;Flevoland (PV);1996;;14.6
4593;B Delfstoffenwinning;Flevoland (PV);1997;;-13.3
4594;B Delfstoffenwinning;Flevoland (PV);1998;;-5.1
4595;B Delfstoffenwinning;Flevoland (PV);1999;;-5.8
4596;B Delfstoffenwinning;Flevoland (PV);2000;;-9.3
4597;B Delfstoffenwinning;Flevoland (PV);2001;;2.5
4598;B Delfstoffenwinning;Flevoland (PV);2002;;1.3
4599;B Delfstoffenwinning;Flevoland (PV);2003;;-1.4
4600;B Delfstoffenwinning;Flevoland (PV);2004;;9.9
4601;B Delfstoffenwinning;Flevoland (PV);2005;;-27.1
4602;B Delfstoffenwinning;Flevoland (PV);2006;;-3.4
4603;B Delfstoffenwinning;Flevoland (PV);2007;;-3.8
4604;B Delfstoffenwinning;Flevoland (PV);2008;;11.8
4605;B Delfstoffenwinning;Flevoland (PV);2009;;-9.3
4606;B Delfstoffenwinning;Flevoland (PV);2010;;18.2
4607;B Delfstoffenwinning;Flevoland (PV);2011;;-11.6
4608;B Delfstoffenwinning;Flevoland (PV);2012;;-4.0
4609;B Delfstoffenwinning;Flevoland (PV);2013;;7.9
4610;B Delfstoffenwinning;Flevoland (PV);2014;;-20.1
4611;B Delfstoffenwinning;Flevoland (PV);2015;;-25.6
4612;B Delfstoffenwinning;Flevoland (PV);2016;;-88.2
4613;B Delfstoffenwinning;Flevoland (PV);2017;;-100.0
4614;B Delfstoffenwinning;Flevoland (PV);2018;;
4615;B Delfstoffenwinning;Flevoland (PV);2019;;
4616;B Delfstoffenwinning;Flevoland (PV);2020;;-2.3
4617;B Delfstoffenwinning;Flevoland (PV);2021;;-98.4
4618;B Delfstoffenwinning;Flevoland (PV);2022;;
4619;B Delfstoffenwinning;Flevoland (PV);2023;;
4620;B Delfstoffenwinning;Gelderland (PV);1996;;14.8
4621;B Delfstoffenwinning;Gelderland (PV);1997;;-14.1
4622;B Delfstoffenwinning;Gelderland (PV);1998;;-5.5
4623;B Delfstoffenwinning;Gelderland (PV);1999;;-5.9
4624;B Delfstoffenwinning;Gelderland (PV);2000;;-10.2
4625;B Delfstoffenwinning;Gelderland (PV);2001;;2.4
4626;B Delfstoffenwinning;Gelderland (PV);2002;;1.4
4627;B Delfstoffenwinning;Gelderland (PV);2003;;-1.5
4628;B Delfstoffenwinning;Gelderland (PV);2004;;10.2
4629;B Delfstoffenwinning;Gelderland (PV);2005;;-30.1
4630;B Delfstoffenwinning;Gelderland (PV);2006;;-3.8
4631;B Delfstoffenwinning;Gelderland (PV);2007;;-4.0
4632;B Delfstoffenwinning;Gelderland (PV);2008;;12.2
4633;B Delfstoffenwinning;Gelderland (PV);2009;;-9.5
4634;B Delfstoffenwinning;Gelderland (PV);2010;;19.1
4635;B Delfstoffenwinning;Gelderland (PV);2011;;-12.7
4636;B Delfstoffenwinning;Gelderland (PV);2012;;-4.7
4637;B Delfstoffenwinning;Gelderland (PV);2013;;7.8
4638;B Delfstoffenwinning;Gelderland (PV);2014;;-21.9
4639;B Delfstoffenwinning;Gelderland (PV);2015;;-29.2
4640;B Delfstoffenwinning;Gelderland (PV);2016;;-3.5
4641;B Delfstoffenwinning;Gelderland (PV);2017;;8.9
4642;B Delfstoffenwinning;Gelderland (PV);2018;;1.8
4643;B Delfstoffenwinning;Gelderland (PV);2019;;2.0
4644;B Delfstoffenwinning;Gelderland (PV);2020;;-10.0
4645;B Delfstoffenwinning;Gelderland (PV);2021;;26.5
4646;B Delfstoffenwinning;Gelderland (PV);2022;;
4647;B Delfstoffenwinning;Gelderland (PV);2023;;
4648;B Delfstoffenwinning;Utrecht (PV);1996;;14.1
4649;B Delfstoffenwinning;Utrecht (PV);1997;;-11.7
4650;B Delfstoffenwinning;Utrecht (PV);1998;;-4.3
4651;B Delfstoffenwinning;Utrecht (PV);1999;;-5.4
4652;B Delfstoffenwinning;Utrecht (PV);2000;;-7.6
4653;B Delfstoffenwinning;Utrecht (PV);2001;;2.8
4654;B Delfstoffenwinning;Utrecht (PV);2002;;1.1
4655;B Delfstoffenwinning;Utrecht (PV);2003;;-1.2
4656;B Delfstoffenwinning;Utrecht (PV);2004;;9.3
4657;B Delfstoffenwinning;Utrecht (PV);2005;;-21.0
4658;B Delfstoffenwinning;Utrecht (PV);2006;;-2.6
4659;B Delfstoffenwinning;Utrecht (PV);2007;;-3.5
4660;B Delfstoffenwinning;Utrecht (PV);2008;;10.9
4661;B Delfstoffenwinning;Utrecht (PV);2009;;-8.8
