ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
1234;Totaal landen;27040030 Cokes en halfcokes, van brui...;2016;8.0;31.0;15.0;111.0;mln kg                   
1235;Totaal landen;27040030 Cokes en halfcokes, van brui...;2017;10.0;36.0;42.0;160.0;mln kg                   
1236;Totaal landen;27040030 Cokes en halfcokes, van brui...;2018;11.0;37.0;12.0;48.0;mln kg                   
1237;Totaal landen;27040030 Cokes en halfcokes, van brui...;2019;10.0;28.0;0.0;0.0;mln kg                   
1238;Totaal landen;27040030 Cokes en halfcokes, van brui...;2020;8.0;25.0;;;mln kg                   
1239;Totaal landen;27040030 Cokes en halfcokes, van brui...;2021;;;;;mln kg                   
1240;Totaal landen;27040030 Cokes en halfcokes, van brui...;2022;23.0;33.0;0.0;0.0;mln kg                   
1241;Totaal landen;27040030 Cokes en halfcokes, van brui...;2023;14.0;24.0;0.0;0.0;mln kg                   
1242;Totaal landen;27040090 Cokes en halfcokes, van turf...;2015;7.0;61.0;1.0;6.0;mln kg                   
1243;Totaal landen;27040090 Cokes en halfcokes, van turf...;2016;0.0;1.0;0.0;3.0;mln kg                   
1244;Totaal landen;27040090 Cokes en halfcokes, van turf...;2017;6.0;53.0;0.0;0.0;mln kg                   
1245;Totaal landen;27040090 Cokes en halfcokes, van turf...;2018;2.0;6.0;0.0;0.0;mln kg                   
1246;Totaal landen;27040090 Cokes en halfcokes, van turf...;2019;;;8.0;42.0;mln kg                   
1247;Totaal landen;27040090 Cokes en halfcokes, van turf...;2020;8.0;69.0;6.0;40.0;mln kg                   
1248;Totaal landen;27040090 Cokes en halfcokes, van turf...;2021;;;;;mln kg                   
1249;Totaal landen;27040090 Cokes en halfcokes, van turf...;2022;;;0.0;0.0;mln kg                   
1250;Totaal landen;27040090 Cokes en halfcokes, van turf...;2023;1.0;2.0;7.0;21.0;mln kg                   
1251;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2015;8.0;7492.0;0.0;5.0;mln m3                   
1252;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2016;3.0;1497.0;0.0;15.0;mln m3                   
1253;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2017;2.0;1960.0;0.0;5.0;mln m3                   
1254;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2018;2.0;2556.0;0.0;3.0;mln m3                   
1255;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2019;14.0;5639.0;0.0;9.0;mln m3                   
1256;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2020;14.0;1290.0;0.0;9.0;mln m3                   
1257;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2021;;;;;mln m3                   
1258;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2022;22.0;2123.0;5.0;11.0;mln m3                   
1259;Totaal landen;27050000 Steenkoolgas, watergas, gene...;2023;2.0;268.0;0.0;4.0;mln m3                   
1260;Totaal landen;27060000 Teer uit steenkool, uit brui...;2015;;;27.0;1.0;mln kg                   
1261;Totaal landen;27060000 Teer uit steenkool, uit brui...;2016;;;18.0;2.0;mln kg                   
1262;Totaal landen;27060000 Teer uit steenkool, uit brui...;2017;;;23.0;0.0;mln kg                   
1263;Totaal landen;27060000 Teer uit steenkool, uit brui...;2018;;;31.0;1.0;mln kg                   
1264;Totaal landen;27060000 Teer uit steenkool, uit brui...;2019;;;21.0;0.0;mln kg                   
1265;Totaal landen;27060000 Teer uit steenkool, uit brui...;2020;;;16.0;3.0;mln kg                   
1266;Totaal landen;27060000 Teer uit steenkool, uit brui...;2021;;;;;mln kg                   
1267;Totaal landen;27060000 Teer uit steenkool, uit brui...;2022;;;13.0;37.0;mln kg                   
1268;Totaal landen;27060000 Teer uit steenkool, uit brui...;2023;16.0;19.0;18.0;50.0;mln kg                   
1269;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2015;123.0;210.0;37.0;82.0;mln kg                   
1270;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2016;216.0;469.0;10.0;28.0;mln kg                   
1271;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2017;224.0;425.0;15.0;31.0;mln kg                   
1272;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2018;141.0;244.0;21.0;38.0;mln kg                   
1273;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2019;122.0;260.0;57.0;106.0;mln kg                   
1274;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2020;90.0;210.0;51.0;67.0;mln kg                   
1275;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2021;;;;;mln kg                   
1276;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2022;335.0;419.0;72.0;83.0;mln kg                   
1277;Totaal landen;"27071000 Benzol ""benzeen"", > 50 gewic...";2023;299.0;457.0;88.0;105.0;mln kg                   
1278;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2015;40.0;68.0;54.0;95.0;mln kg                   
1279;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2016;15.0;34.0;42.0;92.0;mln kg                   
1280;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2017;13.0;25.0;94.0;181.0;mln kg                   
1281;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2018;18.0;29.0;69.0;117.0;mln kg                   
1282;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2019;11.0;19.0;31.0;52.0;mln kg                   
1283;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2020;33.0;89.0;20.0;49.0;mln kg                   
1284;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2021;;;;;mln kg                   
1285;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2022;118.0;123.0;92.0;91.0;mln kg                   
1286;Totaal landen;"27072000 Toluol ""tolueen"", > 50 gewic...";2023;89.0;103.0;134.0;150.0;mln kg                   
1287;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2015;65.0;104.0;79.0;125.0;mln kg                   
1288;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2016;129.0;286.0;88.0;159.0;mln kg                   
1289;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2017;285.0;602.0;108.0;189.0;mln kg                   
1290;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2018;373.0;671.0;172.0;263.0;mln kg                   
1291;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2019;320.0;609.0;156.0;252.0;mln kg                   
1292;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2020;174.0;482.0;126.0;272.0;mln kg                   
1293;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2021;;;;;mln kg                   
1294;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2022;431.0;467.0;114.0;125.0;mln kg                   
1295;Totaal landen;"27073000 Xylol ""xylenen"", > 50 gewich...";2023;549.0;699.0;124.0;145.0;mln kg                   
1296;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2015;35.0;78.0;;;mln kg                   
1297;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2016;3.0;4.0;;;mln kg                   
1298;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2017;14.0;3.0;;;mln kg                   
1299;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2018;0.0;0.0;;;mln kg                   
1300;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2019;0.0;0.0;;;mln kg                   
1301;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2020;0.0;0.0;;;mln kg                   
1302;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2021;;;;;mln kg                   
1303;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2022;2.0;2.0;;;mln kg                   
1304;Totaal landen;27074000 Naftaleen, > 50 gewichtsperc...;2023;0.0;0.0;0.0;0.0;mln kg                   
1305;Totaal landen;27075000 Mengsels van aromatische koo...;2015;1344.0;2557.0;1382.0;2534.0;mln kg                   
1306;Totaal landen;27075000 Mengsels van aromatische koo...;2016;1077.0;2553.0;2303.0;5205.0;mln kg                   
1307;Totaal landen;27075000 Mengsels van aromatische koo...;2017;1325.0;2704.0;2791.0;5324.0;mln kg                   
1308;Totaal landen;27075000 Mengsels van aromatische koo...;2018;1518.0;2755.0;1319.0;2171.0;mln kg                   
1309;Totaal landen;27075000 Mengsels van aromatische koo...;2019;1257.0;2565.0;1233.0;2073.0;mln kg                   
1310;Totaal landen;27075000 Mengsels van aromatische koo...;2020;920.0;2762.0;922.0;2589.0;mln kg                   
1311;Totaal landen;27075000 Mengsels van aromatische koo...;2021;;;;;mln kg                   
1312;Totaal landen;27075000 Mengsels van aromatische koo...;2022;1862.0;2099.0;1439.0;1523.0;mln kg                   
1313;Totaal landen;27075000 Mengsels van aromatische koo...;2023;1433.0;1885.0;1203.0;1432.0;mln kg                   
1314;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2015;1.0;1.0;;;mln kg                   
1315;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2016;1.0;1.0;;;mln kg                   
1316;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2017;1.0;1.0;;;mln kg                   
1317;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2018;2.0;2.0;;;mln kg                   
1318;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2019;1.0;2.0;;;mln kg                   
1319;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2020;2.0;2.0;;;mln kg                   
1320;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2021;;;;;mln kg                   
1321;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2022;2.0;1.0;;;mln kg                   
1322;Totaal landen;27079100 Creosootolie (m.u.v. chemisc...;2023;1.0;0.0;0.0;0.0;mln kg                   
1323;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2015;6.0;7.0;21.0;50.0;mln kg                   
1324;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2016;3.0;4.0;34.0;112.0;mln kg                   
1325;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2017;7.0;6.0;0.0;1.0;mln kg                   
1326;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2018;28.0;61.0;0.0;1.0;mln kg                   
1327;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2019;38.0;85.0;2.0;3.0;mln kg                   
1328;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2020;16.0;46.0;5.0;0.0;mln kg                   
1329;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2021;;;;;mln kg                   
1330;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2022;11.0;13.0;15.0;17.0;mln kg                   
1331;Totaal landen;27079911 Ruwe lichte oliën, verkregen...;2023;36.0;57.0;18.0;34.0;mln kg                   
1332;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2015;14.0;28.0;1.0;3.0;mln kg                   
1333;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2016;23.0;80.0;4.0;12.0;mln kg                   
1334;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2017;13.0;35.0;6.0;18.0;mln kg                   
1335;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2018;19.0;40.0;0.0;0.0;mln kg                   
1336;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2019;9.0;18.0;0.0;0.0;mln kg                   
1337;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2020;1.0;1.0;0.0;0.0;mln kg                   
1338;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2021;;;;;mln kg                   
1339;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2022;5.0;7.0;1.0;0.0;mln kg                   
1340;Totaal landen;27079919 Ruwe oliën, verkregen bij he...;2023;0.0;0.0;0.0;0.0;mln kg                   
1341;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2015;;;;;mln kg                   
1342;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2016;;;;;mln kg                   
1343;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2017;;;;;mln kg                   
1344;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2018;1.0;1.0;;;mln kg                   
1345;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2019;2.0;6.0;;;mln kg                   
1346;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2020;2.0;5.0;0.0;0.0;mln kg                   
1347;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2021;;;;;mln kg                   
1348;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2022;3.0;8.0;0.0;0.0;mln kg                   
1349;Totaal landen;"27079920 Zwavelhoudende ""tops"", verkr...";2023;2.0;5.0;;;mln kg                   
1350;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2015;0.0;0.0;;;mln kg                   
1351;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2016;0.0;0.0;;;mln kg                   
1352;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2017;0.0;0.0;0.0;0.0;mln kg                   
1353;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2018;;;;;mln kg                   
1354;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2019;0.0;0.0;;;mln kg                   
1355;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2020;;;;;mln kg                   
1356;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2021;;;;;mln kg                   
1357;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2022;;;0.0;0.0;mln kg                   
1358;Totaal landen;27079950 Pyridine-, chinoline-, acrid...;2023;0.0;0.0;0.0;0.0;mln kg                   
1359;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2015;0.0;0.0;0.0;0.0;mln kg                   
1360;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2016;0.0;0.0;0.0;0.0;mln kg                   
1361;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2017;0.0;0.0;0.0;0.0;mln kg                   
1362;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2018;0.0;0.0;5.0;2.0;mln kg                   
1363;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2019;0.0;0.0;8.0;4.0;mln kg                   
1364;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2020;0.0;0.0;8.0;4.0;mln kg                   
1365;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2021;;;;;mln kg                   
1366;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2022;3.0;1.0;2.0;1.0;mln kg                   
1367;Totaal landen;27079980 Fenolen, > 50 gewichtspercen...;2023;1.0;1.0;5.0;1.0;mln kg                   
1368;Totaal landen;27079991 Olie en andere producten, ve...;2015;;;11.0;45.0;mln kg                   
1369;Totaal landen;27079991 Olie en andere producten, ve...;2016;;;12.0;65.0;mln kg                   
1370;Totaal landen;27079991 Olie en andere producten, ve...;2017;2.0;6.0;20.0;69.0;mln kg                   
1371;Totaal landen;27079991 Olie en andere producten, ve...;2018;13.0;66.0;30.0;73.0;mln kg                   
1372;Totaal landen;27079991 Olie en andere producten, ve...;2019;24.0;14.0;29.0;60.0;mln kg                   
1373;Totaal landen;27079991 Olie en andere producten, ve...;2020;18.0;2.0;10.0;38.0;mln kg                   
1374;Totaal landen;27079991 Olie en andere producten, ve...;2021;;;;;mln kg                   
1375;Totaal landen;27079991 Olie en andere producten, ve...;2022;30.0;48.0;76.0;101.0;mln kg                   
1376;Totaal landen;27079991 Olie en andere producten, ve...;2023;33.0;56.0;65.0;106.0;mln kg                   
1377;Totaal landen;27079999 Olie en andere producten, ve...;2015;156.0;343.0;87.0;270.0;mln kg                   
1378;Totaal landen;27079999 Olie en andere producten, ve...;2016;278.0;1005.0;294.0;1088.0;mln kg                   
1379;Totaal landen;27079999 Olie en andere producten, ve...;2017;1160.0;3800.0;3350.0;11958.0;mln kg                   
1380;Totaal landen;27079999 Olie en andere producten, ve...;2018;1452.0;4060.0;4015.0;11942.0;mln kg                   
1381;Totaal landen;27079999 Olie en andere producten, ve...;2019;1842.0;5544.0;2768.0;8205.0;mln kg                   
1382;Totaal landen;27079999 Olie en andere producten, ve...;2020;1627.0;6984.0;2048.0;7771.0;mln kg                   
1383;Totaal landen;27079999 Olie en andere producten, ve...;2021;;;;;mln kg                   
1384;Totaal landen;27079999 Olie en andere producten, ve...;2022;3725.0;6533.0;7315.0;12855.0;mln kg                   
1385;Totaal landen;27079999 Olie en andere producten, ve...;2023;2867.0;6056.0;6383.0;12816.0;mln kg                   
1386;Totaal landen;27081000 Pek van steenkoolteer of van...;2015;23.0;56.0;;;mln kg                   
1387;Totaal landen;27081000 Pek van steenkoolteer of van...;2016;18.0;53.0;;;mln kg                   
1388;Totaal landen;27081000 Pek van steenkoolteer of van...;2017;27.0;54.0;;;mln kg                   
1389;Totaal landen;27081000 Pek van steenkoolteer of van...;2018;40.0;54.0;;;mln kg                   
1390;Totaal landen;27081000 Pek van steenkoolteer of van...;2019;35.0;53.0;;;mln kg                   
1391;Totaal landen;27081000 Pek van steenkoolteer of van...;2020;35.0;60.0;;;mln kg                   
1392;Totaal landen;27081000 Pek van steenkoolteer of van...;2021;;;;;mln kg                   
1393;Totaal landen;27081000 Pek van steenkoolteer of van...;2022;31.0;24.0;;;mln kg                   
1394;Totaal landen;27081000 Pek van steenkoolteer of van...;2023;33.0;25.0;0.0;0.0;mln kg                   
1395;Totaal landen;27082000 Pecokes van steenkoolteer of...;2015;13.0;34.0;11.0;17.0;mln kg                   
1396;Totaal landen;27082000 Pecokes van steenkoolteer of...;2016;14.0;56.0;10.0;12.0;mln kg                   
1397;Totaal landen;27082000 Pecokes van steenkoolteer of...;2017;15.0;72.0;9.0;13.0;mln kg                   
1398;Totaal landen;27082000 Pecokes van steenkoolteer of...;2018;18.0;60.0;15.0;19.0;mln kg                   
1399;Totaal landen;27082000 Pecokes van steenkoolteer of...;2019;19.0;82.0;21.0;20.0;mln kg                   
1400;Totaal landen;27082000 Pecokes van steenkoolteer of...;2020;32.0;73.0;6.0;15.0;mln kg                   
1401;Totaal landen;27082000 Pecokes van steenkoolteer of...;2021;;;;;mln kg                   
1402;Totaal landen;27082000 Pecokes van steenkoolteer of...;2022;;;11.0;16.0;mln kg                   
1403;Totaal landen;27082000 Pecokes van steenkoolteer of...;2023;18.0;64.0;12.0;15.0;mln kg                   
1404;Totaal landen;27090010 Aardgascondensaten;2015;2996.0;7485.0;143.0;380.0;mln kg                   
1405;Totaal landen;27090010 Aardgascondensaten;2016;2264.0;6820.0;70.0;263.0;mln kg                   
1406;Totaal landen;27090010 Aardgascondensaten;2017;2733.0;6741.0;58.0;164.0;mln kg                   
1407;Totaal landen;27090010 Aardgascondensaten;2018;2996.0;6051.0;54.0;140.0;mln kg                   
1408;Totaal landen;27090010 Aardgascondensaten;2019;2100.0;4642.0;52.0;132.0;mln kg                   
1409;Totaal landen;27090010 Aardgascondensaten;2020;1788.0;6102.0;58.0;189.0;mln kg                   
1410;Totaal landen;27090010 Aardgascondensaten;2021;;;;;mln kg                   
1411;Totaal landen;27090010 Aardgascondensaten;2022;3345.0;4771.0;69.0;94.0;mln kg                   
1412;Totaal landen;27090010 Aardgascondensaten;2023;3343.0;5780.0;26.0;51.0;mln kg                   
1413;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2015;28892.0;83742.0;;;mln kg                   
1414;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2016;24222.0;86495.0;;;mln kg                   
1415;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2017;30551.0;88055.0;;;mln kg                   
1416;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2018;38451.0;87971.0;;;mln kg                   
1417;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2019;39474.0;93817.0;;;mln kg                   
1418;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2020;23935.0;85791.0;;;mln kg                   
1419;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2021;;;;;mln kg                   
1420;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2022;64458.0;92223.0;;;mln kg                   
1421;Totaal landen;27090090 Ruwe aardolie en ruwe olie u...;2023;57331.0;96109.0;25597.0;44126.0;mln kg                   
1422;Totaal landen;27101211 Lichte oliën uit aardolie of...;2015;949.0;2156.0;887.0;1987.0;mln kg                   
1423;Totaal landen;27101211 Lichte oliën uit aardolie of...;2016;668.0;1869.0;188.0;611.0;mln kg                   
1424;Totaal landen;27101211 Lichte oliën uit aardolie of...;2017;1281.0;2850.0;185.0;442.0;mln kg                   
1425;Totaal landen;27101211 Lichte oliën uit aardolie of...;2018;1276.0;2485.0;210.0;471.0;mln kg                   
1426;Totaal landen;27101211 Lichte oliën uit aardolie of...;2019;1184.0;2657.0;139.0;371.0;mln kg                   
1427;Totaal landen;27101211 Lichte oliën uit aardolie of...;2020;969.0;2582.0;16.0;73.0;mln kg                   
1428;Totaal landen;27101211 Lichte oliën uit aardolie of...;2021;;;;;mln kg                   
1429;Totaal landen;27101211 Lichte oliën uit aardolie of...;2022;2381.0;3065.0;97.0;138.0;mln kg                   
1430;Totaal landen;27101211 Lichte oliën uit aardolie of...;2023;1714.0;2699.0;56.0;78.0;mln kg                   
1431;Totaal landen;27101215 Lichte oliën uit aardolie of...;2015;235.0;279.0;24.0;55.0;mln kg                   
1432;Totaal landen;27101215 Lichte oliën uit aardolie of...;2016;204.0;309.0;41.0;121.0;mln kg                   
1433;Totaal landen;27101215 Lichte oliën uit aardolie of...;2017;248.0;330.0;44.0;104.0;mln kg                   
1434;Totaal landen;27101215 Lichte oliën uit aardolie of...;2018;265.0;330.0;58.0;134.0;mln kg                   
1435;Totaal landen;27101215 Lichte oliën uit aardolie of...;2019;189.0;234.0;19.0;62.0;mln kg                   
1436;Totaal landen;27101215 Lichte oliën uit aardolie of...;2020;142.0;224.0;14.0;59.0;mln kg                   
1437;Totaal landen;27101215 Lichte oliën uit aardolie of...;2021;;;;;mln kg                   
1438;Totaal landen;27101215 Lichte oliën uit aardolie of...;2022;319.0;337.0;53.0;90.0;mln kg                   
1439;Totaal landen;27101215 Lichte oliën uit aardolie of...;2023;263.0;339.0;11.0;11.0;mln kg                   
1440;Totaal landen;27101221 White spirit;2015;65.0;129.0;47.0;54.0;mln kg                   
1441;Totaal landen;27101221 White spirit;2016;52.0;91.0;51.0;69.0;mln kg                   
1442;Totaal landen;27101221 White spirit;2017;54.0;91.0;60.0;76.0;mln kg                   
1443;Totaal landen;27101221 White spirit;2018;57.0;81.0;73.0;79.0;mln kg                   
1444;Totaal landen;27101221 White spirit;2019;68.0;99.0;68.0;75.0;mln kg                   
1445;Totaal landen;27101221 White spirit;2020;67.0;115.0;56.0;92.0;mln kg                   
1446;Totaal landen;27101221 White spirit;2021;;;;;mln kg                   
1447;Totaal landen;27101221 White spirit;2022;55.0;56.0;152.0;117.0;mln kg                   
1448;Totaal landen;27101221 White spirit;2023;38.0;34.0;81.0;73.0;mln kg                   
1449;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2015;976.0;2182.0;344.0;705.0;mln kg                   
1450;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2016;1413.0;3575.0;393.0;897.0;mln kg                   
1451;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2017;1225.0;2645.0;388.0;797.0;mln kg                   
1452;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2018;1916.0;3651.0;533.0;953.0;mln kg                   
1453;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2019;1577.0;3198.0;584.0;1178.0;mln kg                   
1454;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2020;975.0;2666.0;492.0;1397.0;mln kg                   
1455;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2021;;;;;mln kg                   
1456;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2022;2959.0;3738.0;1676.0;2040.0;mln kg                   
1457;Totaal landen;27101225 Speciale lichte oliën (m.u.v...;2023;1915.0;2989.0;1989.0;3185.0;mln kg                   
1458;Totaal landen;27101231 Vliegtuigbenzine;2015;12.0;21.0;114.0;120.0;mln kg                   
1459;Totaal landen;27101231 Vliegtuigbenzine;2016;0.0;0.0;72.0;91.0;mln kg                   
1460;Totaal landen;27101231 Vliegtuigbenzine;2017;12.0;36.0;53.0;63.0;mln kg                   
1461;Totaal landen;27101231 Vliegtuigbenzine;2018;1.0;1.0;38.0;43.0;mln kg                   
1462;Totaal landen;27101231 Vliegtuigbenzine;2019;7.0;13.0;61.0;68.0;mln kg                   
1463;Totaal landen;27101231 Vliegtuigbenzine;2020;2.0;7.0;42.0;64.0;mln kg                   
1464;Totaal landen;27101231 Vliegtuigbenzine;2021;;;;;mln kg                   
1465;Totaal landen;27101231 Vliegtuigbenzine;2022;81.0;84.0;70.0;62.0;mln kg                   
1466;Totaal landen;27101231 Vliegtuigbenzine;2023;73.0;109.0;70.0;71.0;mln kg                   
1467;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2015;1996.0;5.0;6845.0;15.0;mld l                    
1468;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2016;1278.0;4.0;5972.0;18.0;mld l                    
1469;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2017;1096.0;3.0;7085.0;19.0;mld l                    
1470;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2018;1056.0;3.0;10839.0;25.0;mld l                    
1471;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2019;1360.0;3.0;11990.0;29.0;mln m3                   
1472;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2020;1024.0;4.0;6782.0;22.0;mln m3                   
1473;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2021;;;;;mln m3                   
1474;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2022;1908.0;3.0;16958.0;25.0;mln m3                   
1475;Totaal landen;27101241 Motorbenzine ,geen biodiesel...;2023;1300.0;2.0;11189.0;19.0;mln m3                   
1476;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2015;1211.0;3.0;1931.0;5.0;mld l                    
1477;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2016;1130.0;4.0;1788.0;6.0;mld l                    
1478;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2017;1823.0;5.0;1925.0;6.0;mld l                    
1479;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2018;2117.0;5.0;2688.0;7.0;mld l                    
1480;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2019;2297.0;6.0;2410.0;6.0;mln m3                   
1481;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2020;1230.0;5.0;1554.0;6.0;mln m3                   
1482;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2021;;;;;mln m3                   
1483;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2022;3229.0;5.0;3619.0;5.0;mln m3                   
1484;Totaal landen;27101245 Motorbenzine, geen biodiesel...;2023;2123.0;3.0;2261.0;4.0;mln m3                   
1485;Totaal landen;27101249 Motorbenzine, geen biodiesel...;2015;127.0;0.0;54.0;0.0;mld l                    
1486;Totaal landen;27101249 Motorbenzine, geen biodiesel...;2016;29.0;0.0;99.0;0.0;mld l                    
1487;Totaal landen;27101249 Motorbenzine, geen biodiesel...;2017;26.0;0.0;136.0;0.0;mld l                    
