ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
38;Totaal over leeftijd 15-50;2044;1.75051;0.79953;0.65047;0.20074;0.09977
39;Totaal over leeftijd 15-50;2045;1.7504;0.79951;0.65045;0.20067;0.09977
40;Totaal over leeftijd 15-50;2046;1.75033;0.79953;0.65042;0.20058;0.0998
41;Totaal over leeftijd 15-50;2047;1.7502;0.79944;0.65043;0.20049;0.09984
42;Totaal over leeftijd 15-50;2048;1.74992;0.7992;0.65044;0.2004;0.09988
43;Totaal over leeftijd 15-50;2049;1.74998;0.7993;0.65043;0.20033;0.09992
44;Totaal over leeftijd 15-50;2050;1.74994;0.79939;0.65038;0.20025;0.09992
45;15 jaar of jonger;2006;0.00037;0.00037;0.0;0.0;0.0
46;15 jaar of jonger;2007;0.00034;0.00034;0.0;0.0;0.0
47;15 jaar of jonger;2008;0.00032;0.00032;0.0;0.0;0.0
48;15 jaar of jonger;2009;0.00029;0.00029;0.0;0.0;0.0
49;15 jaar of jonger;2010;0.00023;0.00023;0.0;0.0;0.0
50;15 jaar of jonger;2011;0.00022;0.00022;0.0;0.0;0.0
51;15 jaar of jonger;2012;0.00022;0.00022;0.0;0.0;0.0
52;15 jaar of jonger;2013;0.00021;0.00021;0.0;0.0;0.0
53;15 jaar of jonger;2014;0.0002;0.0002;0.0;0.0;0.0
54;15 jaar of jonger;2015;0.00019;0.00019;0.0;0.0;0.0
55;15 jaar of jonger;2016;0.00018;0.00018;0.0;0.0;0.0
56;15 jaar of jonger;2017;0.00017;0.00017;0.0;0.0;0.0
57;15 jaar of jonger;2018;0.00016;0.00016;0.0;0.0;0.0
58;15 jaar of jonger;2019;0.00015;0.00015;0.0;0.0;0.0
59;15 jaar of jonger;2020;0.00014;0.00014;0.0;0.0;0.0
60;15 jaar of jonger;2021;0.00013;0.00013;0.0;0.0;0.0
61;15 jaar of jonger;2022;0.00013;0.00013;0.0;0.0;0.0
62;15 jaar of jonger;2023;0.00012;0.00012;0.0;0.0;0.0
63;15 jaar of jonger;2024;0.00011;0.00011;0.0;0.0;0.0
64;15 jaar of jonger;2025;0.0001;0.0001;0.0;0.0;0.0
65;15 jaar of jonger;2026;9e-05;9e-05;0.0;0.0;0.0
66;15 jaar of jonger;2027;8e-05;8e-05;0.0;0.0;0.0
67;15 jaar of jonger;2028;7e-05;7e-05;0.0;0.0;0.0
68;15 jaar of jonger;2029;6e-05;6e-05;0.0;0.0;0.0
69;15 jaar of jonger;2030;5e-05;5e-05;0.0;0.0;0.0
70;15 jaar of jonger;2031;4e-05;4e-05;0.0;0.0;0.0
71;15 jaar of jonger;2032;3e-05;3e-05;0.0;0.0;0.0
72;15 jaar of jonger;2033;2e-05;2e-05;0.0;0.0;0.0
73;15 jaar of jonger;2034;1e-05;1e-05;0.0;0.0;0.0
74;15 jaar of jonger;2035;0.0;0.0;0.0;0.0;0.0
75;15 jaar of jonger;2036;0.0;0.0;0.0;0.0;0.0
76;15 jaar of jonger;2037;0.0;0.0;0.0;0.0;0.0
77;15 jaar of jonger;2038;0.0;0.0;0.0;0.0;0.0
78;15 jaar of jonger;2039;0.0;0.0;0.0;0.0;0.0
79;15 jaar of jonger;2040;0.0;0.0;0.0;0.0;0.0
80;15 jaar of jonger;2041;0.0;0.0;0.0;0.0;0.0
81;15 jaar of jonger;2042;0.0;0.0;0.0;0.0;0.0
82;15 jaar of jonger;2043;0.0;0.0;0.0;0.0;0.0
83;15 jaar of jonger;2044;0.0;0.0;0.0;0.0;0.0
84;15 jaar of jonger;2045;0.0;0.0;0.0;0.0;0.0
85;15 jaar of jonger;2046;0.0;0.0;0.0;0.0;0.0
86;15 jaar of jonger;2047;0.0;0.0;0.0;0.0;0.0
87;15 jaar of jonger;2048;0.0;0.0;0.0;0.0;0.0
88;15 jaar of jonger;2049;0.0;0.0;0.0;0.0;0.0
89;15 jaar of jonger;2050;0.0;0.0;0.0;0.0;0.0
90;16 jaar;2006;0.00122;0.0012;1e-05;1e-05;0.0
91;16 jaar;2007;0.00113;0.00113;0.0;0.0;0.0
92;16 jaar;2008;0.00106;0.00106;0.0;0.0;0.0
93;16 jaar;2009;0.00099;0.00099;0.0;0.0;0.0
94;16 jaar;2010;0.00084;0.00084;0.0;0.0;0.0
95;16 jaar;2011;0.00083;0.00083;0.0;0.0;0.0
96;16 jaar;2012;0.00082;0.00082;0.0;0.0;0.0
97;16 jaar;2013;0.0008;0.0008;0.0;0.0;0.0
98;16 jaar;2014;0.00078;0.00078;0.0;0.0;0.0
99;16 jaar;2015;0.00077;0.00077;0.0;0.0;0.0
100;16 jaar;2016;0.00075;0.00075;0.0;0.0;0.0
101;16 jaar;2017;0.00074;0.00074;0.0;0.0;0.0
102;16 jaar;2018;0.00072;0.00072;0.0;0.0;0.0
103;16 jaar;2019;0.00071;0.00071;0.0;0.0;0.0
104;16 jaar;2020;0.00069;0.00069;0.0;0.0;0.0
105;16 jaar;2021;0.00068;0.00068;0.0;0.0;0.0
106;16 jaar;2022;0.00066;0.00066;0.0;0.0;0.0
107;16 jaar;2023;0.00064;0.00064;0.0;0.0;0.0
108;16 jaar;2024;0.00063;0.00063;0.0;0.0;0.0
109;16 jaar;2025;0.00061;0.00061;0.0;0.0;0.0
110;16 jaar;2026;0.0006;0.0006;0.0;0.0;0.0
111;16 jaar;2027;0.00058;0.00058;0.0;0.0;0.0
112;16 jaar;2028;0.00057;0.00057;0.0;0.0;0.0
113;16 jaar;2029;0.00055;0.00055;0.0;0.0;0.0
114;16 jaar;2030;0.00053;0.00053;0.0;0.0;0.0
115;16 jaar;2031;0.00052;0.00052;0.0;0.0;0.0
116;16 jaar;2032;0.0005;0.0005;0.0;0.0;0.0
117;16 jaar;2033;0.00048;0.00048;0.0;0.0;0.0
118;16 jaar;2034;0.00047;0.00047;0.0;0.0;0.0
119;16 jaar;2035;0.00045;0.00045;0.0;0.0;0.0
120;16 jaar;2036;0.00043;0.00043;0.0;0.0;0.0
121;16 jaar;2037;0.00043;0.00043;0.0;0.0;0.0
122;16 jaar;2038;0.00043;0.00043;0.0;0.0;0.0
123;16 jaar;2039;0.00043;0.00043;0.0;0.0;0.0
124;16 jaar;2040;0.00043;0.00043;0.0;0.0;0.0
125;16 jaar;2041;0.00043;0.00043;0.0;0.0;0.0
126;16 jaar;2042;0.00043;0.00043;0.0;0.0;0.0
127;16 jaar;2043;0.00043;0.00043;0.0;0.0;0.0
128;16 jaar;2044;0.00043;0.00043;0.0;0.0;0.0
129;16 jaar;2045;0.00043;0.00043;0.0;0.0;0.0
130;16 jaar;2046;0.00043;0.00043;0.0;0.0;0.0
131;16 jaar;2047;0.00043;0.00043;0.0;0.0;0.0
132;16 jaar;2048;0.00043;0.00043;0.0;0.0;0.0
133;16 jaar;2049;0.00043;0.00043;0.0;0.0;0.0
134;16 jaar;2050;0.00043;0.00043;0.0;0.0;0.0
135;17 jaar;2006;0.00341;0.00329;0.00011;0.0;1e-05
136;17 jaar;2007;0.00319;0.00308;0.0001;0.0;1e-05
137;17 jaar;2008;0.00296;0.00287;8e-05;0.0;1e-05
138;17 jaar;2009;0.00273;0.00265;7e-05;0.0;1e-05
139;17 jaar;2010;0.00226;0.00221;4e-05;0.0;1e-05
140;17 jaar;2011;0.00224;0.00219;4e-05;0.0;1e-05
141;17 jaar;2012;0.00223;0.00218;4e-05;0.0;1e-05
142;17 jaar;2013;0.00222;0.00217;4e-05;0.0;1e-05
143;17 jaar;2014;0.0022;0.00215;4e-05;0.0;1e-05
144;17 jaar;2015;0.00218;0.00214;3e-05;0.0;1e-05
145;17 jaar;2016;0.00217;0.00213;3e-05;0.0;1e-05
146;17 jaar;2017;0.00216;0.00212;3e-05;0.0;1e-05
147;17 jaar;2018;0.00216;0.00212;3e-05;0.0;1e-05
148;17 jaar;2019;0.00215;0.00211;3e-05;0.0;1e-05
149;17 jaar;2020;0.00214;0.0021;3e-05;0.0;1e-05
150;17 jaar;2021;0.00213;0.00209;3e-05;0.0;1e-05
151;17 jaar;2022;0.00211;0.00208;2e-05;0.0;1e-05
152;17 jaar;2023;0.0021;0.00207;2e-05;0.0;1e-05
153;17 jaar;2024;0.00209;0.00206;2e-05;0.0;1e-05
154;17 jaar;2025;0.00208;0.00205;2e-05;0.0;1e-05
155;17 jaar;2026;0.00207;0.00204;2e-05;0.0;1e-05
156;17 jaar;2027;0.00206;0.00203;2e-05;0.0;1e-05
157;17 jaar;2028;0.00204;0.00203;1e-05;0.0;0.0
158;17 jaar;2029;0.00203;0.00202;1e-05;0.0;0.0
159;17 jaar;2030;0.00202;0.00201;1e-05;0.0;0.0
160;17 jaar;2031;0.00201;0.002;1e-05;0.0;0.0
161;17 jaar;2032;0.002;0.00199;1e-05;0.0;0.0
162;17 jaar;2033;0.00199;0.00198;1e-05;0.0;0.0
163;17 jaar;2034;0.00197;0.00197;0.0;0.0;0.0
164;17 jaar;2035;0.00197;0.00197;0.0;0.0;0.0
165;17 jaar;2036;0.00196;0.00196;0.0;0.0;0.0
166;17 jaar;2037;0.00195;0.00195;0.0;0.0;0.0
167;17 jaar;2038;0.00195;0.00195;0.0;0.0;0.0
168;17 jaar;2039;0.00195;0.00195;0.0;0.0;0.0
169;17 jaar;2040;0.00195;0.00195;0.0;0.0;0.0
170;17 jaar;2041;0.00195;0.00195;0.0;0.0;0.0
171;17 jaar;2042;0.00195;0.00195;0.0;0.0;0.0
172;17 jaar;2043;0.00195;0.00195;0.0;0.0;0.0
173;17 jaar;2044;0.00195;0.00195;0.0;0.0;0.0
174;17 jaar;2045;0.00195;0.00195;0.0;0.0;0.0
175;17 jaar;2046;0.00195;0.00195;0.0;0.0;0.0
176;17 jaar;2047;0.00195;0.00195;0.0;0.0;0.0
177;17 jaar;2048;0.00195;0.00195;0.0;0.0;0.0
178;17 jaar;2049;0.00195;0.00195;0.0;0.0;0.0
179;17 jaar;2050;0.00195;0.00195;0.0;0.0;0.0
180;18 jaar;2006;0.00675;0.00625;0.00048;2e-05;0.0
181;18 jaar;2007;0.00649;0.006;0.00047;2e-05;0.0
182;18 jaar;2008;0.00624;0.00577;0.00045;2e-05;0.0
183;18 jaar;2009;0.00596;0.00553;0.00042;1e-05;0.0
184;18 jaar;2010;0.00542;0.00503;0.00038;1e-05;0.0
185;18 jaar;2011;0.00539;0.005;0.00038;1e-05;0.0
186;18 jaar;2012;0.00536;0.00497;0.00038;1e-05;0.0
187;18 jaar;2013;0.00534;0.00495;0.00038;1e-05;0.0
188;18 jaar;2014;0.00534;0.00494;0.00038;2e-05;0.0
189;18 jaar;2015;0.00532;0.00492;0.00038;2e-05;0.0
190;18 jaar;2016;0.00531;0.00491;0.00038;2e-05;0.0
191;18 jaar;2017;0.00529;0.0049;0.00037;2e-05;0.0
192;18 jaar;2018;0.00528;0.00489;0.00037;2e-05;0.0
193;18 jaar;2019;0.00528;0.00489;0.00037;2e-05;0.0
194;18 jaar;2020;0.00527;0.00488;0.00037;2e-05;0.0
195;18 jaar;2021;0.00528;0.00488;0.00037;2e-05;1e-05
196;18 jaar;2022;0.00527;0.00487;0.00037;2e-05;1e-05
197;18 jaar;2023;0.00527;0.00487;0.00037;2e-05;1e-05
198;18 jaar;2024;0.00526;0.00486;0.00037;2e-05;1e-05
199;18 jaar;2025;0.00525;0.00486;0.00036;2e-05;1e-05
200;18 jaar;2026;0.00525;0.00486;0.00036;2e-05;1e-05
201;18 jaar;2027;0.00524;0.00485;0.00036;2e-05;1e-05
202;18 jaar;2028;0.00524;0.00485;0.00036;2e-05;1e-05
203;18 jaar;2029;0.00524;0.00485;0.00036;2e-05;1e-05
204;18 jaar;2030;0.00524;0.00485;0.00036;2e-05;1e-05
205;18 jaar;2031;0.00523;0.00484;0.00036;2e-05;1e-05
206;18 jaar;2032;0.00523;0.00484;0.00036;2e-05;1e-05
207;18 jaar;2033;0.00522;0.00484;0.00035;2e-05;1e-05
208;18 jaar;2034;0.00522;0.00484;0.00035;2e-05;1e-05
209;18 jaar;2035;0.00522;0.00484;0.00035;2e-05;1e-05
210;18 jaar;2036;0.00522;0.00484;0.00035;2e-05;1e-05
211;18 jaar;2037;0.00522;0.00484;0.00035;2e-05;1e-05
212;18 jaar;2038;0.00522;0.00483;0.00035;3e-05;1e-05
213;18 jaar;2039;0.00522;0.00483;0.00035;3e-05;1e-05
214;18 jaar;2040;0.00522;0.00483;0.00035;3e-05;1e-05
215;18 jaar;2041;0.00522;0.00483;0.00035;3e-05;1e-05
216;18 jaar;2042;0.00522;0.00483;0.00035;3e-05;1e-05
217;18 jaar;2043;0.00522;0.00483;0.00035;3e-05;1e-05
218;18 jaar;2044;0.00522;0.00483;0.00035;3e-05;1e-05
219;18 jaar;2045;0.00522;0.00483;0.00035;3e-05;1e-05
220;18 jaar;2046;0.00522;0.00483;0.00035;3e-05;1e-05
221;18 jaar;2047;0.00522;0.00483;0.00035;3e-05;1e-05
222;18 jaar;2048;0.00522;0.00483;0.00035;3e-05;1e-05
223;18 jaar;2049;0.00522;0.00483;0.00035;3e-05;1e-05
224;18 jaar;2050;0.00522;0.00483;0.00035;3e-05;1e-05
225;19 jaar;2006;0.01211;0.01076;0.00124;0.00011;0.0
226;19 jaar;2007;0.01169;0.01038;0.00121;0.0001;0.0
227;19 jaar;2008;0.01127;0.01001;0.00117;9e-05;0.0
228;19 jaar;2009;0.01085;0.00963;0.00114;8e-05;0.0
229;19 jaar;2010;0.00996;0.00882;0.00107;7e-05;0.0
230;19 jaar;2011;0.00992;0.00878;0.00107;7e-05;0.0
231;19 jaar;2012;0.00989;0.00875;0.00107;7e-05;0.0
232;19 jaar;2013;0.00989;0.00873;0.00108;8e-05;0.0
233;19 jaar;2014;0.00988;0.00872;0.00108;8e-05;0.0
234;19 jaar;2015;0.00988;0.00872;0.00108;8e-05;0.0
235;19 jaar;2016;0.0099;0.00873;0.00109;8e-05;0.0
236;19 jaar;2017;0.00991;0.00873;0.00109;9e-05;0.0
237;19 jaar;2018;0.00993;0.00875;0.00109;9e-05;0.0
238;19 jaar;2019;0.00996;0.00877;0.0011;9e-05;0.0
239;19 jaar;2020;0.00999;0.0088;0.0011;9e-05;0.0
240;19 jaar;2021;0.01001;0.00882;0.0011;9e-05;0.0
241;19 jaar;2022;0.01004;0.00884;0.00111;9e-05;0.0
242;19 jaar;2023;0.01007;0.00887;0.00111;9e-05;0.0
243;19 jaar;2024;0.01009;0.00889;0.00111;9e-05;0.0
244;19 jaar;2025;0.01013;0.00892;0.00112;9e-05;0.0
245;19 jaar;2026;0.01017;0.00895;0.00112;0.0001;0.0
246;19 jaar;2027;0.01019;0.00897;0.00112;0.0001;0.0
247;19 jaar;2028;0.01022;0.009;0.00112;0.0001;0.0
248;19 jaar;2029;0.01026;0.00903;0.00113;0.0001;0.0
249;19 jaar;2030;0.0103;0.00907;0.00113;0.0001;0.0
250;19 jaar;2031;0.01033;0.0091;0.00113;0.0001;0.0
251;19 jaar;2032;0.01037;0.00913;0.00114;0.0001;0.0
252;19 jaar;2033;0.01041;0.00917;0.00114;0.0001;0.0
253;19 jaar;2034;0.01044;0.0092;0.00114;0.0001;0.0
254;19 jaar;2035;0.01047;0.00923;0.00114;0.0001;0.0
255;19 jaar;2036;0.01052;0.00927;0.00115;0.0001;0.0
256;19 jaar;2037;0.01055;0.0093;0.00115;0.0001;0.0
257;19 jaar;2038;0.01059;0.00934;0.00115;0.0001;0.0
258;19 jaar;2039;0.01064;0.00938;0.00116;0.0001;0.0
259;19 jaar;2040;0.01064;0.00938;0.00116;0.0001;0.0
260;19 jaar;2041;0.01064;0.00938;0.00116;0.0001;0.0
261;19 jaar;2042;0.01064;0.00938;0.00116;0.0001;0.0
262;19 jaar;2043;0.01064;0.00938;0.00116;0.0001;0.0
263;19 jaar;2044;0.01064;0.00938;0.00116;0.0001;0.0
264;19 jaar;2045;0.01064;0.00938;0.00116;0.0001;0.0
265;19 jaar;2046;0.01064;0.00938;0.00116;0.0001;0.0
266;19 jaar;2047;0.01064;0.00938;0.00116;0.0001;0.0
267;19 jaar;2048;0.01064;0.00938;0.00116;0.0001;0.0
268;19 jaar;2049;0.01064;0.00938;0.00116;0.0001;0.0
269;19 jaar;2050;0.01064;0.00938;0.00116;0.0001;0.0
270;20 jaar;2006;0.01926;0.01648;0.00256;0.00019;3e-05
271;20 jaar;2007;0.01908;0.01638;0.00249;0.00019;3e-05
272;20 jaar;2008;0.01895;0.01629;0.00244;0.00019;3e-05
273;20 jaar;2009;0.01883;0.01621;0.00238;0.0002;4e-05
274;20 jaar;2010;0.01838;0.01591;0.00223;0.0002;4e-05
275;20 jaar;2011;0.01841;0.01593;0.00224;0.0002;4e-05
276;20 jaar;2012;0.01843;0.01594;0.00225;0.0002;4e-05
277;20 jaar;2013;0.01845;0.01594;0.00226;0.00021;4e-05
278;20 jaar;2014;0.01849;0.01596;0.00228;0.00021;4e-05
279;20 jaar;2015;0.01851;0.01597;0.00229;0.00021;4e-05
280;20 jaar;2016;0.01853;0.01598;0.0023;0.00021;4e-05
281;20 jaar;2017;0.01855;0.01598;0.00232;0.00021;4e-05
282;20 jaar;2018;0.01858;0.01599;0.00233;0.00022;4e-05
283;20 jaar;2019;0.01861;0.01601;0.00234;0.00022;4e-05
284;20 jaar;2020;0.01862;0.016;0.00236;0.00022;4e-05
285;20 jaar;2021;0.01863;0.016;0.00237;0.00022;4e-05
286;20 jaar;2022;0.01864;0.016;0.00238;0.00022;4e-05
287;20 jaar;2023;0.01866;0.01599;0.0024;0.00023;4e-05
288;20 jaar;2024;0.01865;0.01598;0.00241;0.00023;3e-05
289;20 jaar;2025;0.01866;0.01598;0.00242;0.00023;3e-05
290;20 jaar;2026;0.01867;0.01597;0.00244;0.00023;3e-05
291;20 jaar;2027;0.01867;0.01596;0.00245;0.00023;3e-05
292;20 jaar;2028;0.01868;0.01596;0.00246;0.00023;3e-05
293;20 jaar;2029;0.01869;0.01595;0.00248;0.00023;3e-05
294;20 jaar;2030;0.0187;0.01594;0.00249;0.00024;3e-05
295;20 jaar;2031;0.01871;0.01593;0.00251;0.00024;3e-05
296;20 jaar;2032;0.01871;0.01592;0.00252;0.00024;3e-05
297;20 jaar;2033;0.01872;0.01592;0.00253;0.00024;3e-05
298;20 jaar;2034;0.01873;0.01591;0.00255;0.00024;3e-05
299;20 jaar;2035;0.01873;0.0159;0.00256;0.00024;3e-05
300;20 jaar;2036;0.01874;0.01589;0.00258;0.00024;3e-05
301;20 jaar;2037;0.01874;0.01588;0.00259;0.00024;3e-05
302;20 jaar;2038;0.01875;0.01588;0.0026;0.00024;3e-05
303;20 jaar;2039;0.01877;0.01587;0.00262;0.00025;3e-05
304;20 jaar;2040;0.01877;0.01586;0.00263;0.00025;3e-05
305;20 jaar;2041;0.01877;0.01586;0.00263;0.00025;3e-05
306;20 jaar;2042;0.01877;0.01586;0.00263;0.00025;3e-05
307;20 jaar;2043;0.01877;0.01586;0.00263;0.00025;3e-05
308;20 jaar;2044;0.01877;0.01586;0.00263;0.00025;3e-05
309;20 jaar;2045;0.01877;0.01586;0.00263;0.00025;3e-05
310;20 jaar;2046;0.01877;0.01586;0.00263;0.00025;3e-05
311;20 jaar;2047;0.01877;0.01586;0.00263;0.00025;3e-05
312;20 jaar;2048;0.01877;0.01586;0.00263;0.00025;3e-05
313;20 jaar;2049;0.01877;0.01586;0.00263;0.00025;3e-05
314;20 jaar;2050;0.01877;0.01586;0.00263;0.00025;3e-05
315;21 jaar;2006;0.02653;0.02166;0.00438;0.00045;4e-05
316;21 jaar;2007;0.02652;0.02167;0.00436;0.00045;5e-05
317;21 jaar;2008;0.02654;0.02171;0.00433;0.00045;5e-05
318;21 jaar;2009;0.02654;0.02176;0.0043;0.00044;4e-05
319;21 jaar;2010;0.02639;0.0217;0.00422;0.00043;4e-05
320;21 jaar;2011;0.02644;0.02174;0.00423;0.00043;4e-05
321;21 jaar;2012;0.0265;0.02178;0.00424;0.00044;4e-05
322;21 jaar;2013;0.02653;0.02179;0.00425;0.00045;4e-05
323;21 jaar;2014;0.02658;0.02183;0.00426;0.00045;4e-05
324;21 jaar;2015;0.02663;0.02186;0.00427;0.00046;4e-05
325;21 jaar;2016;0.02668;0.02189;0.00428;0.00047;4e-05
326;21 jaar;2017;0.0267;0.02189;0.0043;0.00047;4e-05
327;21 jaar;2018;0.02676;0.02193;0.00431;0.00048;4e-05
328;21 jaar;2019;0.0268;0.02196;0.00432;0.00048;4e-05
329;21 jaar;2020;0.02684;0.02198;0.00433;0.00049;4e-05
330;21 jaar;2021;0.02687;0.02199;0.00435;0.00049;4e-05
331;21 jaar;2022;0.02689;0.022;0.00436;0.00049;4e-05
332;21 jaar;2023;0.02691;0.022;0.00437;0.0005;4e-05
333;21 jaar;2024;0.02693;0.02201;0.00438;0.0005;4e-05
334;21 jaar;2025;0.02696;0.02201;0.0044;0.00051;4e-05
335;21 jaar;2026;0.02698;0.02202;0.00441;0.00051;4e-05
336;21 jaar;2027;0.027;0.02202;0.00443;0.00051;4e-05
337;21 jaar;2028;0.02702;0.02202;0.00444;0.00052;4e-05
338;21 jaar;2029;0.02704;0.02203;0.00445;0.00052;4e-05
339;21 jaar;2030;0.02707;0.02203;0.00447;0.00053;4e-05
340;21 jaar;2031;0.02708;0.02203;0.00448;0.00053;4e-05
341;21 jaar;2032;0.02709;0.02203;0.00449;0.00053;4e-05
342;21 jaar;2033;0.02712;0.02204;0.00451;0.00053;4e-05
343;21 jaar;2034;0.02714;0.02204;0.00452;0.00054;4e-05
344;21 jaar;2035;0.02716;0.02204;0.00454;0.00054;4e-05
345;21 jaar;2036;0.02717;0.02204;0.00455;0.00054;4e-05
346;21 jaar;2037;0.0272;0.02205;0.00456;0.00055;4e-05
347;21 jaar;2038;0.02722;0.02205;0.00458;0.00055;4e-05
348;21 jaar;2039;0.02723;0.02205;0.00459;0.00055;4e-05
349;21 jaar;2040;0.02725;0.02205;0.00461;0.00055;4e-05
350;21 jaar;2041;0.02727;0.02205;0.00462;0.00056;4e-05
351;21 jaar;2042;0.02727;0.02205;0.00462;0.00056;4e-05
352;21 jaar;2043;0.02727;0.02205;0.00462;0.00056;4e-05
353;21 jaar;2044;0.02727;0.02205;0.00462;0.00056;4e-05
354;21 jaar;2045;0.02727;0.02205;0.00462;0.00056;4e-05
355;21 jaar;2046;0.02727;0.02205;0.00462;0.00056;4e-05
356;21 jaar;2047;0.02727;0.02205;0.00462;0.00056;4e-05
357;21 jaar;2048;0.02727;0.02205;0.00462;0.00056;4e-05
358;21 jaar;2049;0.02727;0.02205;0.00462;0.00056;4e-05
359;21 jaar;2050;0.02727;0.02205;0.00462;0.00056;4e-05
360;22 jaar;2006;0.0343;0.02592;0.0073;0.00101;8e-05
361;22 jaar;2007;0.03421;0.02587;0.00726;0.001;8e-05
362;22 jaar;2008;0.03417;0.02588;0.00721;0.001;9e-05
363;22 jaar;2009;0.03411;0.02588;0.00716;0.00098;9e-05
364;22 jaar;2010;0.03376;0.02569;0.00701;0.00096;0.0001
365;22 jaar;2011;0.03384;0.02576;0.007;0.00098;0.0001
366;22 jaar;2012;0.03389;0.02581;0.00699;0.00099;0.0001
367;22 jaar;2013;0.03393;0.02584;0.00699;0.001;0.0001
368;22 jaar;2014;0.03399;0.0259;0.00698;0.00101;0.0001
369;22 jaar;2015;0.03406;0.02596;0.00698;0.00102;0.0001
370;22 jaar;2016;0.0341;0.026;0.00697;0.00103;0.0001
371;22 jaar;2017;0.03414;0.02603;0.00697;0.00104;0.0001
372;22 jaar;2018;0.0342;0.02608;0.00697;0.00105;0.0001
373;22 jaar;2019;0.03424;0.02613;0.00696;0.00105;0.0001
374;22 jaar;2020;0.0343;0.02617;0.00696;0.00106;0.00011
375;22 jaar;2021;0.03434;0.0262;0.00696;0.00107;0.00011
376;22 jaar;2022;0.03436;0.02622;0.00696;0.00107;0.00011
377;22 jaar;2023;0.03438;0.02623;0.00696;0.00108;0.00011
378;22 jaar;2024;0.0344;0.02625;0.00695;0.00109;0.00011
