ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
39;Totaal over alle leeftijden;2044;8118518;3480238;4638280;2543617;730488;994950;369225
40;Totaal over alle leeftijden;2045;8113267;3478372;4634895;2543954;729735;993017;368189
41;Totaal over alle leeftijden;2046;8108078;3475811;4632267;2545229;729019;990928;367091
42;Totaal over alle leeftijden;2047;8102911;3472524;4630387;2547453;728200;988768;365966
43;Totaal over alle leeftijden;2048;8097863;3468388;4629475;2550924;727140;986587;364824
44;Totaal over alle leeftijden;2049;8092943;3463421;4629522;2555580;725802;984435;363705
45;Totaal over alle leeftijden;2050;8088131;3457624;4630507;2561375;724144;982356;362632
46;100;2005;467148;273124;194024;149291;33216;9668;1849
47;100;2006;466230;274920;191310;146962;33106;9315;1927
48;100;2007;467169;277491;189678;145924;32765;9068;1921
49;100;2008;472321;281456;190865;147363;32628;8978;1896
50;100;2009;479868;286326;193542;150140;32525;8969;1908
51;100;2010;486501;290225;196276;153144;32285;8924;1923
52;100;2011;492246;293345;198901;156212;31900;8848;1941
53;100;2012;495830;295320;200510;158371;31432;8760;1947
54;100;2013;499342;296956;202386;160590;31113;8717;1966
55;100;2014;502913;298519;204394;162718;30933;8740;2003
56;100;2015;504926;299258;205668;164127;30724;8779;2038
57;100;2016;502729;297893;204836;163853;30216;8717;2050
58;100;2017;500593;296987;203606;163198;29715;8640;2053
59;100;2018;500242;297189;203053;162986;29400;8610;2057
60;100;2019;501286;298412;202874;163027;29195;8588;2064
61;100;2020;502421;299656;202765;163155;29003;8545;2062
62;100;2021;506371;302156;204215;164403;29137;8598;2077
63;100;2022;511018;304578;206440;166170;29441;8714;2115
64;100;2023;513958;306051;207907;167293;29647;8821;2146
65;100;2024;512987;305222;207765;167156;29583;8861;2165
66;100;2025;510097;303232;206865;166394;29409;8881;2181
67;100;2026;503223;299328;203895;164107;28845;8776;2167
68;100;2027;496847;295654;201193;162018;28329;8688;2158
69;100;2028;490402;291962;198440;159896;27801;8600;2143
70;100;2029;483732;288230;195502;157669;27224;8489;2120
71;100;2030;478793;285549;193244;155961;26768;8412;2103
72;100;2031;474772;283429;191343;154541;26366;8347;2089
73;100;2032;471781;281941;189840;153433;26032;8295;2080
74;100;2033;469777;281046;188731;152632;25765;8262;2072
75;100;2034;468708;280719;187989;152110;25569;8240;2070
76;100;2035;468485;280895;187590;151861;25428;8234;2067
77;100;2036;469064;281575;187489;151834;25348;8240;2067
78;100;2037;470449;282715;187734;152081;25323;8260;2070
79;100;2038;472463;284233;188230;152513;25347;8291;2079
80;100;2039;474924;286014;188910;153091;25402;8329;2088
81;100;2040;477708;287983;189725;153764;25487;8377;2097
82;100;2041;480675;290041;190634;154511;25587;8424;2112
83;100;2042;483704;292131;191573;155282;25696;8469;2126
84;100;2043;486689;294195;192494;156057;25791;8507;2139
85;100;2044;489510;296163;193347;156808;25857;8535;2147
86;100;2045;492077;298004;194073;157500;25878;8543;2152
87;100;2046;494404;299719;194685;158147;25853;8535;2150
88;100;2047;496452;301268;195184;158682;25824;8529;2149
89;100;2048;498217;302644;195573;159118;25787;8521;2147
90;100;2049;499702;303847;195855;159449;25745;8515;2146
91;100;2050;500887;304864;196023;159675;25692;8511;2145
92;101;2005;1302572;461158;841414;346793;215414;204811;74396
93;101;2006;1266896;455021;811875;336629;207553;196632;71061
94;101;2007;1237091;449274;787817;329346;200622;189501;68348
95;101;2008;1211100;444071;767029;323126;194724;183667;65512
96;101;2009;1195832;441329;754503;319061;191292;180150;64000
97;101;2010;1188438;440843;747595;317387;189113;178526;62569
98;101;2011;1188831;442568;746263;317254;188582;178214;62213
99;101;2012;1194160;445374;748786;319324;188558;178555;62349
100;101;2013;1201587;448914;752673;322807;188222;178964;62680
101;101;2014;1208330;451784;756546;326626;187992;178964;62964
102;101;2015;1217043;455154;761889;331327;187740;179454;63368
103;101;2016;1226844;459583;767261;337413;187196;179091;63561
104;101;2017;1238372;464586;773786;343562;186945;179411;63868
105;101;2018;1252110;469652;782458;349323;187252;181212;64671
106;101;2019;1265803;474365;791438;354448;187660;183640;65690
107;101;2020;1277381;478264;799117;359023;187826;185676;66592
108;101;2021;1284223;480187;804036;361926;187454;187310;67346
109;101;2022;1287343;481377;805966;363540;186501;188136;67789
110;101;2023;1291291;482776;808515;365420;185711;189104;68280
111;101;2024;1298572;486182;812390;368122;185185;190258;68825
112;101;2025;1305563;489952;815611;370740;184572;191064;69235
113;101;2026;1311431;493790;817641;373867;183805;190759;69210
114;101;2027;1315450;496932;818518;376024;183076;190300;69118
115;101;2028;1319847;499980;819867;377744;182620;190319;69184
116;101;2029;1323955;502871;821084;378978;182232;190562;69312
117;101;2030;1324875;504151;820724;379091;181551;190699;69383
118;101;2031;1326651;505388;821263;378813;180975;191721;69754
119;101;2032;1327407;505937;821470;377964;180203;193060;70243
120;101;2033;1325107;505642;819465;376391;178842;193731;70501
121;101;2034;1318435;503875;814560;374094;176857;193256;70353
122;101;2035;1310070;501582;808488;371632;174593;192238;70025
123;101;2036;1298184;498437;799747;368788;171872;189870;69217
124;101;2037;1287914;495877;792037;366367;169427;187740;68503
125;101;2038;1278708;493752;784956;364289;167206;185655;67806
126;101;2039;1270546;492103;778443;362590;165214;183542;67097
127;101;2040;1265380;491673;773707;361446;163709;181967;66585
128;101;2041;1262330;492089;770241;360756;162590;180709;66186
129;101;2042;1261366;493324;768042;360454;161865;179807;65916
130;101;2043;1262324;495319;767005;360517;161486;179241;65761
131;101;2044;1265017;498001;767016;360879;161436;178980;65721
132;101;2045;1269222;501260;767962;361537;161645;179004;65776
133;101;2046;1274645;505013;769632;362374;162060;179276;65922
134;101;2047;1281149;509204;771945;363455;162567;179778;66145
135;101;2048;1288379;513648;774731;364800;163069;180447;66415
136;101;2049;1295971;518247;777724;366331;163485;181197;66711
137;101;2050;1303716;522902;780814;368046;163778;181979;67011
138;102;2005;1528366;353402;1174964;199513;235887;481292;258272
139;102;2006;1537472;363579;1173893;194983;239422;484623;254865
140;102;2007;1535579;370833;1164746;188537;241299;484482;250428
141;102;2008;1526204;375607;1150597;181948;240780;481942;245927
142;102;2009;1503291;375998;1127293;173919;237187;476147;240040
143;102;2010;1473055;374078;1098977;165433;231764;468104;233676
144;102;2011;1440535;370920;1069615;158360;224958;459667;226630
145;102;2012;1409076;367604;1041472;152965;218031;451029;219447
146;102;2013;1377223;363065;1014158;148182;211306;442314;212356
147;102;2014;1345128;357989;987139;144750;203208;433813;205368
148;102;2015;1305865;349887;955978;141397;193791;423212;197578
149;102;2016;1273493;342903;930590;138741;186381;414700;190768
150;102;2017;1246056;336000;910056;137052;179875;407804;185325
151;102;2018;1221643;329672;891971;135705;174482;401343;180441
152;102;2019;1207311;325620;881691;135591;170848;397716;177536
153;102;2020;1200406;323446;876960;136791;168250;396284;175635
154;102;2021;1200988;323216;877772;138822;166786;397030;175134
155;102;2022;1206134;323630;882504;141819;165726;399405;175554
156;102;2023;1213066;324822;888244;145883;164294;401855;176212
157;102;2024;1219353;325825;893528;149722;162924;404066;176816
158;102;2025;1227606;327305;900301;153790;161743;407027;177741
159;102;2026;1237240;329524;907716;158307;160425;410250;178734
160;102;2027;1248563;332333;916230;162667;159568;414001;179994
161;102;2028;1262210;335695;926515;167109;159251;418527;181628
162;102;2029;1276189;339151;937038;171475;159219;423081;183263
163;102;2030;1288441;342156;946285;175637;159136;426946;184566
164;102;2031;1296236;343960;952276;179258;158580;429213;185225
165;102;2032;1300475;345314;955161;182169;157658;430082;185252
166;102;2033;1306030;346907;959123;185007;157172;431524;185420
167;102;2034;1315011;349984;965027;188007;157268;433859;185893
168;102;2035;1323580;353316;970264;190750;157358;435900;186256
169;102;2036;1330940;356386;974554;192978;157447;437640;186489
170;102;2037;1336026;359038;976988;194630;157218;438616;186524
171;102;2038;1341203;361780;979423;196037;157044;439653;186689
172;102;2039;1345966;364541;981425;197227;156847;440496;186855
173;102;2040;1347551;366258;981293;197961;156286;440373;186673
174;102;2041;1350033;368169;981864;198819;155923;440521;186601
175;102;2042;1351549;369656;981893;199572;155538;440397;186386
176;102;2043;1350141;370515;979626;200055;154803;439103;185665
177;102;2044;1344408;370181;974227;199863;153580;436446;184338
178;102;2045;1337008;369414;967594;199362;152200;433237;182795
179;102;2046;1326136;367800;958336;198363;150365;428848;180760
180;102;2047;1316768;366539;950229;197461;148760;425033;178975
181;102;2048;1308449;365518;942931;196639;147311;421598;177383
182;102;2049;1301076;364728;936348;195851;145977;418568;175952
183;102;2050;1296623;364825;931798;195396;144994;416476;174932
184;103;2005;1344090;310256;1033834;376419;290200;261262;105953
185;103;2006;1366626;325514;1041112;366481;291029;272600;111002
186;103;2007;1393617;341247;1052370;358086;293977;284866;115441
187;103;2008;1416876;355853;1061023;347946;297107;296769;119201
188;103;2009;1442689;371085;1071604;339930;301005;308202;122467
189;103;2010;1469056;386154;1082902;333705;305435;318529;125233
190;103;2011;1490016;399654;1090362;327609;308977;326494;127282
191;103;2012;1505704;411249;1094455;321942;311178;332711;128624
192;103;2013;1518082;421698;1096384;316625;312276;337895;129588
193;103;2014;1528714;430894;1097820;311131;313905;342582;130202
194;103;2015;1541807;440411;1101396;305704;315347;348716;131629
195;103;2016;1550625;448399;1102226;300300;315547;353986;132393
196;103;2017;1548836;453313;1095523;292235;314078;357153;132057
197;103;2018;1539495;455539;1083956;283467;311195;358342;130952
198;103;2019;1516887;453320;1063567;273121;306229;356020;128197
199;103;2020;1486863;448330;1038533;262301;300354;351074;124804
200;103;2021;1454169;442070;1012099;253115;293827;344365;120792
201;103;2022;1422442;435660;986782;246508;286686;336707;116881
202;103;2023;1390259;428090;962169;241561;279045;328430;113133
203;103;2024;1357900;419603;938297;237884;269632;320671;110110
204;103;2025;1318687;407655;911032;232550;258530;312565;107387
205;103;2026;1286529;396992;889537;228536;248671;306675;105655
206;103;2027;1259397;386944;872453;225920;240072;302121;104340
207;103;2028;1235456;377958;857498;224321;232443;297764;102970
208;103;2029;1221618;372080;849538;224787;227542;295191;102018
209;103;2030;1215211;368414;846797;226715;224229;294233;101620
210;103;2031;1216321;367122;849199;229922;222751;294841;101685
211;103;2032;1222084;366709;855375;234025;222433;296694;102223
212;103;2033;1229722;367222;862500;238976;222220;298563;102741
213;103;2034;1236609;367387;869222;243806;221971;300251;103194
214;103;2035;1245583;368203;877380;249224;221973;302371;103812
215;103;2036;1255723;369328;886395;254382;221945;305263;104805
216;103;2037;1267690;371353;896337;259828;222453;308274;105782
217;103;2038;1281878;374339;907539;266166;223771;311064;106538
218;103;2039;1296284;377577;918707;272813;225310;313458;107126
219;103;2040;1308918;380243;928675;279168;226541;315388;107578
220;103;2041;1317094;381737;935357;284768;227116;315938;107535
221;103;2042;1321646;382517;939129;289271;227007;315619;107232
222;103;2043;1327338;383467;943871;293649;227202;315839;107181
223;103;2044;1336366;385746;950620;298389;227822;316900;107509
224;103;2045;1344914;388161;956753;302775;228240;317873;107865
225;103;2046;1352259;389966;962293;306163;228317;319317;108496
226;103;2047;1357359;391478;965881;308954;228093;320024;108810
227;103;2048;1362612;393258;969354;311855;228038;320509;108952
228;103;2049;1367511;395200;972311;314683;227985;320687;108956
229;103;2050;1369312;396283;973029;316964;227499;319973;108593
230;104;2005;1092459;316272;776187;647543;107309;18543;2792
231;104;2006;1125679;331306;794373;662958;108656;19698;3061
232;104;2007;1161142;348290;812852;678354;110102;21050;3346
233;104;2008;1196973;365680;831293;692095;112618;22828;3752
234;104;2009;1225344;381450;843894;699186;115447;25046;4215
235;104;2010;1250218;396758;853460;702451;118776;27525;4708
236;104;2011;1281472;414324;867148;708722;123080;30146;5200
237;104;2012;1277569;420042;857527;691669;127097;33034;5727
238;104;2013;1279693;427344;852349;678023;132046;36019;6261
239;104;2014;1291547;438016;853531;670769;137154;38912;6696
240;104;2015;1310462;450666;859796;667949;143203;41589;7055
241;104;2016;1331185;463970;867215;667387;148451;43893;7484
242;104;2017;1356382;478451;877931;670034;153537;46392;7968
243;104;2018;1378067;491558;886509;671089;158060;48913;8447
244;104;2019;1402176;505560;896616;673526;162506;51597;8987
245;104;2020;1426708;519497;907211;676318;167064;54312;9517
246;104;2021;1445975;531538;914437;677071;170872;56576;9918
247;104;2022;1460224;541562;918662;675783;174170;58516;10193
248;104;2023;1471256;550251;921005;673248;177055;60273;10429
249;104;2024;1480728;557880;922848;670081;180377;61761;10629
250;104;2025;1492823;566206;926617;667864;184242;63561;10950
251;104;2026;1500823;572934;927889;665450;186609;64689;11141
252;104;2027;1498497;575876;922621;659961;186729;64801;11130
253;104;2028;1488921;575774;913147;652931;185023;64232;10961
254;104;2029;1466551;570461;896090;642520;180564;62420;10586
255;104;2030;1437294;562088;875206;629391;175214;60423;10178
256;104;2031;1405510;552319;853191;616290;168982;58149;9770
257;104;2032;1374702;542538;832164;603878;162661;56170;9455
258;104;2033;1343546;531742;811804;590894;157072;54601;9237
259;104;2034;1312420;520237;792183;577300;152177;53569;9137
260;104;2035;1275028;505206;769822;560029;147918;52790;9085
261;104;2036;1244548;491884;752664;545686;145194;52639;9145
262;104;2037;1218855;479650;739205;534701;142869;52455;9180
263;104;2038;1196152;468752;727400;526135;140273;51885;9107
264;104;2039;1182946;461537;721409;522830;138173;51365;9041
265;104;2040;1176891;457139;719752;522622;136880;51197;9053
266;104;2041;1177964;455809;722155;525432;136306;51296;9121
267;104;2042;1183490;455954;727536;530075;136484;51721;9256
268;104;2043;1190766;457209;733557;535531;136636;52029;9361
269;104;2044;1197224;458197;739027;540580;136761;52247;9439
270;104;2045;1205603;460001;745602;546408;137116;52546;9532
271;104;2046;1215339;462339;753000;552095;138048;53162;9695
272;104;2047;1226729;465615;761114;558788;138869;53637;9820
273;104;2048;1240111;469856;770255;567374;139248;53770;9863
274;104;2049;1253674;474252;779422;576521;139285;53740;9876
275;104;2050;1265561;477943;787618;584943;139097;53689;9889
276;105;2005;735026;311476;423550;404602;18122;797;29
277;105;2006;744341;313583;430758;412633;17312;784;29
278;105;2007;751872;315266;436606;419476;16337;764;29
279;105;2008;762392;318018;444374;428191;15412;741;30
280;105;2009;781614;324252;457362;441793;14808;730;31
281;105;2010;804747;332055;472692;457397;14530;733;32
282;105;2011;822687;338490;484197;469221;14204;738;34
283;105;2012;876815;358237;518578;502796;14954;791;37
284;105;2013;926608;377968;548640;532634;15132;834;40
285;105;2014;965199;394059;571140;555125;15105;866;44
286;105;2015;998568;409299;589269;573277;15045;898;49
287;105;2016;1027593;423393;604200;588021;15187;939;53
288;105;2017;1058004;439437;618567;601964;15551;995;57
289;105;2018;1088550;455880;632670;615667;15912;1032;59
290;105;2019;1112146;469870;642276;624863;16282;1070;61
291;105;2020;1132475;482909;649566;631800;16574;1129;63
292;105;2021;1158244;498987;659257;641134;16869;1190;64
293;105;2022;1153843;500007;653836;635601;16946;1224;65
294;105;2023;1155165;503351;651814;633392;17097;1260;65
295;105;2024;1164893;510745;654148;635646;17145;1292;65
296;105;2025;1181132;520899;660233;641625;17210;1331;67
297;105;2026;1198700;531879;666821;648003;17373;1377;68
298;105;2027;1220433;544500;675933;656833;17606;1424;70
299;105;2028;1238994;555571;683423;664089;17799;1466;69
300;105;2029;1259567;567704;691863;672325;17955;1512;71
301;105;2030;1280506;579930;700576;680798;18153;1555;70
302;105;2031;1296490;590083;706407;686429;18314;1595;69
303;105;2032;1307794;598164;709630;689411;18521;1632;66
304;105;2033;1316144;604872;711272;690934;18613;1660;65
305;105;2034;1323154;610688;712466;691976;18745;1683;62
306;105;2035;1332776;617337;715439;694746;18931;1704;58
307;105;2036;1338585;622235;716350;695799;18795;1702;54
308;105;2037;1334862;622737;712125;691846;18537;1692;50
309;105;2038;1324539;619844;704695;684782;18193;1673;47
310;105;2039;1302534;611309;691225;671906;17649;1625;45
311;105;2040;1274517;599536;674981;656257;17109;1571;44
312;105;2041;1244130;586209;657921;639874;16507;1498;42
313;105;2042;1214656;572854;641802;624365;15957;1439;41
314;105;2043;1185208;558719;626489;609540;15512;1398;39
315;105;2044;1156239;544000;612239;595754;15078;1369;38
316;105;2045;1122452;525996;596456;580443;14641;1336;36
317;105;2046;1095333;510603;584730;569060;14323;1312;35
318;105;2047;1072420;496865;575555;560171;14054;1296;34
319;105;2048;1052092;484948;567144;552105;13726;1281;32
320;105;2049;1039830;477293;562537;547706;13521;1278;32
321;105;2050;1033862;472930;560932;546153;13463;1285;31
322;106;2005;494892;330937;163955;160325;3480;137;13
323;106;2006;498972;333135;165837;162107;3576;141;13
324;106;2007;502130;334531;167599;163775;3666;144;14
325;106;2008;506567;336519;170048;166122;3766;146;14
326;106;2009;508455;336637;171818;167806;3849;149;14
327;106;2010;511739;337532;174207;170100;3940;153;14
328;106;2011;516343;339482;176861;172657;4033;157;14
329;106;2012;521586;341523;180063;175750;4137;162;14
330;106;2013;527059;343627;183432;179007;4243;167;15
331;106;2014;534673;346717;187956;183395;4371;174;16
332;106;2015;543663;350733;192930;188231;4504;179;16
333;106;2016;553064;354780;198284;193437;4643;187;17
334;106;2017;560288;358040;202248;197285;4756;190;17
335;106;2018;569835;362553;207282;202183;4887;195;17
336;106;2019;585784;370821;214963;209661;5080;204;18
337;106;2020;604572;380732;223840;218311;5297;213;19
338;106;2021;618399;388572;229827;224136;5454;218;19
339;106;2022;662832;412480;250352;244142;5938;251;21
340;106;2023;702338;435241;267097;260443;6360;272;22
341;106;2024;732250;453438;278812;271843;6669;278;22
342;106;2025;757048;469753;287295;280080;6905;286;24
343;106;2026;777693;484113;293580;286204;7061;291;24
344;106;2027;797912;499242;298670;291173;7176;297;24
345;106;2028;818117;514201;303916;296287;7299;306;24
346;106;2029;833172;525888;307284;299558;7391;310;25
347;106;2030;845859;536022;309837;302029;7468;315;25
348;106;2031;861306;548210;313096;305190;7560;321;25
349;106;2032;859520;546742;312778;304873;7556;324;25
350;106;2033;861854;548009;313845;305902;7593;326;24
351;106;2034;869635;553254;316381;308364;7662;331;24
352;106;2035;881856;561421;320435;312297;7774;339;25
353;106;2036;894340;570112;324228;315974;7884;345;25
354;106;2037;909816;580559;329257;320855;8026;351;25
355;106;2038;923008;589414;333594;325069;8144;356;25
356;106;2039;937375;599012;338363;329706;8270;362;25
357;106;2040;951831;608525;343306;334521;8393;366;26
358;106;2041;962199;615589;346610;337739;8477;368;26
359;106;2042;968959;620389;348570;339663;8519;362;26
360;106;2043;973372;623639;349733;340827;8522;358;26
361;106;2044;977064;626022;351042;342150;8512;354;26
362;106;2045;983589;629337;354252;345332;8537;357;26
363;106;2046;986645;630609;356036;347114;8541;355;26
364;106;2047;982593;627316;355277;346423;8482;346;26
365;106;2048;973029;620358;352671;343937;8375;334;25
366;106;2049;954488;607723;346765;338240;8179;321;25
367;106;2050;931795;591934;339861;331571;7955;311;24
368;107;2005;125453;109648;15805;15314;444;44;3
369;107;2006;133451;116585;16866;16337;479;47;3
370;107;2007;140591;123027;17564;17001;510;50;3
371;107;2008;146746;128602;18144;17549;539;53;3
372;107;2009;153060;134357;18703;18080;565;55;3
373;107;2010;158304;139161;19143;18498;585;57;3
374;107;2011;162478;143011;19467;18805;600;59;3
375;107;2012;166322;146558;19764;19086;614;61;3
376;107;2013;169483;149449;20034;19341;627;63;3
377;107;2014;173593;153067;20526;19816;643;64;3
378;107;2015;176875;155895;20980;20253;657;66;4
379;107;2016;180562;158922;21640;20891;677;68;4
380;107;2017;183311;161144;22167;21403;692;68;4
381;107;2018;186278;163508;22770;21989;708;69;4
382;107;2019;187743;164577;23166;22378;715;69;4
383;107;2020;189354;165704;23650;22854;723;69;4
384;107;2021;191021;166872;24149;23344;731;70;4
385;107;2022;193078;168290;24788;23969;745;70;4
386;107;2023;195041;169619;25422;24590;758;70;4
387;107;2024;198694;172344;26350;25493;782;71;4
388;107;2025;202813;175508;27305;26424;805;72;4
389;107;2026;207634;179271;28363;27451;834;74;4
390;107;2027;210708;181692;29016;28085;851;75;5
391;107;2028;215175;185221;29954;28996;876;77;5
392;107;2029;222565;191114;31451;30451;916;79;5
393;107;2030;231305;198135;33170;32120;962;83;5
394;107;2031;236760;202678;34082;33002;990;85;5
395;107;2032;259062;220595;38467;37256;1111;94;6
396;107;2033;276860;235393;41467;40162;1197;101;7
397;107;2034;288733;245672;43061;41698;1251;105;7
398;107;2035;297028;253139;43889;42496;1279;107;7
399;107;2036;302743;258439;44304;42903;1287;107;7
400;107;2037;307082;262547;44535;43133;1288;107;7
401;107;2038;311883;266795;45088;43673;1300;108;7
402;107;2039;315028;269519;45509;44083;1310;109;7
403;107;2040;317778;271779;45999;44558;1324;110;7
404;107;2041;321190;274482;46708;45249;1341;111;7
405;107;2042;322572;275161;47411;45933;1359;112;7
406;107;2043;325220;276868;48352;46849;1383;113;7
407;107;2044;329174;279699;49475;47942;1411;115;7
408;107;2045;334546;283665;50881;49311;1446;117;7
409;107;2046;339326;287124;52202;50597;1479;119;7
410;107;2047;345329;291514;53815;52170;1517;121;7
411;107;2048;350440;295067;55373;53692;1551;123;7
412;107;2049;355783;298721;57062;55342;1589;124;7
413;107;2050;361017;302161;58856;57094;1628;127;7
414;108;2005;5777;5441;336;326;9;1;0
415;108;2006;6268;5909;359;348;10;1;0
416;108;2007;6719;6330;389;377;10;2;0
417;108;2008;7270;6858;412;399;11;2;0
418;108;2009;7824;7394;430;417;11;2;0
419;108;2010;8346;7905;441;427;12;2;0
420;108;2011;8672;8223;449;435;12;2;0
421;108;2012;8975;8525;450;436;12;2;0
422;108;2013;9274;8812;462;448;12;2;0
423;108;2014;9431;8973;458;444;12;2;0
424;108;2015;9724;9252;472;457;13;2;0
425;108;2016;10581;10070;511;495;14;2;0
426;108;2017;11185;10654;531;514;15;2;0
427;108;2018;11596;11049;547;530;15;2;0
428;108;2019;11974;11414;560;543;15;2;0
429;108;2020;12155;11592;563;545;16;2;0
430;108;2021;12189;11625;564;546;16;2;0
431;108;2022;12235;11672;563;545;16;2;0
432;108;2023;12248;11683;565;548;15;2;0
433;108;2024;12427;11853;574;557;15;2;0
434;108;2025;12563;11977;586;568;16;2;0
435;108;2026;12852;12249;603;585;16;2;0
436;108;2027;13018;12408;610;592;16;2;0
437;108;2028;13217;12604;613;595;16;2;0
438;108;2029;13283;12665;618;600;16;2;0
439;108;2030;13420;12788;632;614;16;2;0
440;108;2031;13573;12922;651;633;16;2;0
441;108;2032;13787;13120;667;648;17;2;0
442;108;2033;13989;13305;684;665;17;2;0
443;108;2034;14447;13728;719;699;18;2;0
444;108;2035;14898;14148;750;730;18;2;0
445;108;2036;15431;14656;775;754;19;2;0
446;108;2037;15671;14884;787;766;19;2;0
447;108;2038;16114;15296;818;795;20;3;0
448;108;2039;16926;16053;873;849;21;3;0
449;108;2040;17863;16926;937;911;23;3;0
450;108;2041;18255;17293;962;936;23;3;0
451;108;2042;20995;19861;1134;1103;27;4;0
452;108;2043;22726;21493;1233;1199;30;4;0
453;108;2044;23516;22229;1287;1252;31;4;0
454;108;2045;23856;22534;1322;1286;32;4;0
455;108;2046;23991;22638;1353;1316;33;4;0
456;108;2047;24112;22725;1387;1349;34;4;0
457;108;2048;24534;23091;1443;1404;35;4;0
458;108;2049;24908;23410;1498;1457;36;5;0
459;108;2050;25358;23782;1576;1533;38;5;0
460;1;2005;75199;56534;18665;14233;3834;552;46
461;1;2006;76254;57303;18951;14624;3735;548;44
462;1;2007;76490;57479;19011;14806;3622;539;44
463;1;2008;76877;57742;19135;15067;3494;530;44
464;1;2009;78221;58760;19461;15517;3372;527;45
465;1;2010;79716;59890;19826;16013;3244;523;46
466;1;2011;79318;59568;19750;16234;2973;498;45
467;1;2012;78527;58992;19535;16204;2798;488;45
468;1;2013;78109;58680;19429;16205;2696;483;45
469;1;2014;77690;58375;19315;16145;2643;482;45
470;1;2015;76740;57686;19054;15939;2592;479;44
471;1;2016;77092;57982;19110;15998;2586;481;45
472;1;2017;78360;58917;19443;16304;2605;489;45
473;1;2018;79865;60056;19809;16638;2628;497;46
474;1;2019;80597;60628;19969;16792;2628;502;47
475;1;2020;81041;60929;20112;16938;2622;505;47
476;1;2021;79882;60088;19794;16672;2576;500;46
