ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
65;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2042;17095772;16818974;4108788;2344459;7066431;396957;207542;129769;7672598.0;1.87
66;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2043;17041736;16767432;4091052;2327242;7017491;393613;206496;125666;7654755.0;1.87
67;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2044;16974402;16725888;4074287;2307895;6962118;391018;205544;122192;7646307.0;1.86
68;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2045;16917718;16659353;4051756;2288447;6930297;388741;203939;118425;7625867.0;1.85
69;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2046;16883168;16620243;4028043;2264479;6909094;385086;203181;114876;7612865.0;1.85
70;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2047;16823846;16565952;3994262;2242742;6866454;382416;202322;113009;7602704.0;1.84
71;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2048;16762666;16514853;3957456;2216310;6823235;379209;201518;111752;7581726.0;1.84
72;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2049;16697960;16461294;3924412;2188709;6787276;377268;200774;109018;7563742.0;1.83
73;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2050;16676619;16392188;3891667;2174480;6737622;373503;200023;106112;7541356.0;1.83
74;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2051;16612661;16339406;3839869;2160196;6697669;369458;199546;102818;7512225.0;1.82
75;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2052;16578028;16287201;3787980;2143481;6684626;365435;199392;100515;7489079.0;1.82
76;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2053;16519318;16280416;3744437;2125563;6686926;361449;199182;98648;7470186.0;1.81
77;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2054;16444499;16202474;3718688;2106192;6649851;357145;198788;95378;7463243.0;1.81
78;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2055;16403340;16161420;3684276;2089139;6614757;352384;198605;92340;7446665.0;1.8
79;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2056;16357281;16130410;3625683;2074025;6584044;347980;197596;89456;7431129.0;1.8
80;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2057;16326878;16074385;3590028;2056184;6568870;343497;197257;85688;7407578.0;1.8
81;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2058;16306667;16021555;3562939;2036191;6541798;338697;196804;81049;7393673.0;1.8
82;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2059;16299796;15992174;3521342;2016760;6519641;333994;196524;76955;7374764.0;1.8
83;Totaal mannen en vrouwen;Ondergrens 95%-prognose-interval;2060;16279466;15949185;3471181;1994778;6501271;328731;196488;73392;7355269.0;1.79
84;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2019;17325118;17090718;4726894;3294217;8803011;629190;271171;264180;8112050.0;2.19
85;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2020;17460424;17229204;4783977;3444464;8956580;656634;275836;271373;8255141.0;2.2
86;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2021;17593206;17366334;4827253;3572255;9094530;677817;280551;278031;8379025.0;2.21
87;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2022;17720206;17490270;4861253;3689403;9204581;695597;284883;284455;8486507.0;2.21
88;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2023;17842886;17617904;4903669;3796342;9303880;710900;289316;290658;8585628.0;2.22
89;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2024;17961946;17748496;4933377;3889095;9408912;725008;293519;297801;8680750.0;2.22
90;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2025;18092798;17868782;4967734;3995634;9491912;737502;297757;304234;8776068.0;2.23
91;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2026;18222362;17980846;5004777;4081765;9571028;748514;302554;311738;8861730.0;2.23
92;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2027;18324750;18093464;5039757;4173721;9645023;758237;307431;318814;8948999.0;2.24
93;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2028;18450412;18201476;5065471;4260503;9699791;766997;312129;327258;9029988.0;2.24
94;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2029;18558516;18323922;5104542;4348126;9756058;775580;316351;335535;9108489.0;2.25
95;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2030;18677034;18422584;5161656;4423211;9813892;783877;320706;345398;9198981.0;2.25
96;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2031;18801008;18563406;5193459;4499283;9873646;792820;325501;352163;9282824.0;2.26
97;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2032;18925128;18664988;5247537;4585381;9940875;801301;330583;362009;9336691.0;2.26
98;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2033;19061002;18768882;5280561;4666388;9985420;809633;335828;369129;9389483.0;2.27
99;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2034;19167036;18904536;5319783;4731080;10016027;818549;340388;378460;9471365.0;2.28
100;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2035;19280464;19019446;5361199;4792672;10030987;827373;343666;388546;9522039.0;2.28
101;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2036;19375488;19120980;5412196;4849912;10068985;836108;347847;397675;9567660.0;2.29
102;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2037;19472498;19196614;5474862;4897087;10107815;844879;351878;407757;9618542.0;2.3
103;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2038;19569428;19268132;5506282;4947442;10160976;854318;356321;416768;9663659.0;2.31
104;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2039;19667892;19357790;5568247;4993350;10184554;863760;361385;424964;9722941.0;2.32
105;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2040;19767102;19463438;5627223;5044918;10200897;874666;364322;435053;9779119.0;2.33
106;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2041;19829294;19548368;5659191;5095769;10244047;884321;367740;444673;9822026.0;2.33
107;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2042;19890984;19638434;5703125;5143643;10294684;894588;370696;455676;9874313.0;2.34
108;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2043;20002694;19732496;5727880;5190859;10331499;905369;374214;465327;9892988.0;2.35
109;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2044;20092262;19782792;5752015;5240507;10357803;912890;378002;473294;9931397.0;2.35
110;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2045;20156296;19843510;5778193;5283099;10355383;920603;382612;484234;9952181.0;2.36
111;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2046;20205396;19892016;5810549;5320038;10385657;929035;388555;495299;10007015.0;2.36
112;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2047;20236104;19940668;5838579;5347821;10419405;937497;392688;504151;10058601.0;2.37
113;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2048;20287112;19966692;5872674;5393810;10443310;944798;396754;515590;10128346.0;2.37
114;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2049;20325112;20019718;5880009;5456084;10467420;950690;400746;525527;10172651.0;2.37
115;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2050;20390366;20090064;5922294;5508022;10476278;955937;405520;535107;10236409.0;2.37
116;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2051;20458578;20148406;5949211;5550129;10531398;962923;408664;545944;10272383.0;2.38
117;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2052;20515698;20212832;5957123;5593407;10580824;969670;411377;553726;10298502.0;2.38
118;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2053;20622072;20279852;5992881;5621879;10624838;976130;415886;561393;10332205.0;2.39
119;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2054;20685564;20342840;6022360;5658430;10664262;981859;420024;570155;10386438.0;2.39
120;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2055;20733158;20418458;6050499;5692116;10686608;985031;424102;578345;10419755.0;2.4
121;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2056;20843348;20533526;6094259;5729715;10740249;990408;428000;584870;10463727.0;2.4
122;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2057;20933638;20634110;6138838;5769681;10785005;992772;430156;592016;10511395.0;2.41
123;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2058;21026364;20694862;6185254;5791950;10823090;995020;432426;596549;10528319.0;2.41
124;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2059;21148324;20786182;6232161;5814101;10909501;999510;434795;597460;10551924.0;2.42
125;Totaal mannen en vrouwen;Bovengrens 95%-prognose-interval;2060;21190496;20896060;6281858;5836963;11005334;1002375;436841;602692;10578263.0;2.43
126;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2019;17265224;17023860;4575613;2931787;8397868;556239;248427;228160;7862206.0;2.12
127;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2020;17340338;17102532;4563121;2926060;8376663;552706;243835;218651;7896250.0;2.11
128;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2021;17395864;17162546;4555982;2927628;8361396;550267;240967;212264;7927856.0;2.1
129;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2022;17440074;17208796;4538683;2928231;8347166;547707;239058;207912;7956316.0;2.09
130;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2023;17486372;17253536;4524493;2935743;8332939;545336;237829;205138;7986031.0;2.08
131;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2024;17525152;17292050;4514756;2942223;8313693;543387;237514;203098;8014486.0;2.07
132;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2025;17558652;17329412;4504523;2950576;8302866;541023;237650;201948;8045067.0;2.06
133;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2026;17591620;17360656;4496021;2965095;8287116;538965;237704;200953;8069220.0;2.05
134;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2027;17627094;17394870;4491800;2975738;8268793;536591;237841;200149;8096154.0;2.04
135;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2028;17653974;17425520;4488586;2984850;8252541;533886;238450;199763;8124320.0;2.04
136;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2029;17683520;17450198;4482796;2994070;8235187;532179;238699;199873;8143564.0;2.03
137;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2030;17720128;17466916;4479860;3002159;8210357;530378;239282;199950;8158892.0;2.02
138;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2031;17741042;17485084;4476695;3006563;8187218;529197;239783;200506;8165171.0;2.02
139;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2032;17764578;17504112;4477528;3015678;8166062;527461;240579;200735;8187813.0;2.02
140;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2033;17777338;17530318;4477964;3021875;8146907;525567;240938;201518;8195584.0;2.01
141;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2034;17782240;17530604;4480002;3031804;8112512;524770;241232;203099;8207547.0;2.01
142;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2035;17804700;17542764;4482302;3033215;8088579;523607;241515;203789;8213230.0;2.0
143;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2036;17813778;17545716;4487272;3027224;8068988;522280;242031;204088;8220999.0;2.0
144;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2037;17805288;17536948;4484724;3026804;8021372;520688;242088;205028;8211271.0;1.99
145;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2038;17799968;17534124;4478329;3019886;7984141;520064;242056;205167;8203164.0;1.99
146;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2039;17791678;17518638;4480928;3020873;7955037;519321;241903;205361;8192385.0;1.99
147;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2040;17789692;17513968;4489123;3018616;7922542;519786;241236;205394;8183828.0;1.99
148;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2041;17775368;17492214;4484598;3010895;7887831;520018;241322;205643;8179103.0;1.98
149;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2042;17761332;17481148;4473606;3000407;7848527;520464;241173;205008;8169270.0;1.98
150;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2043;17744636;17457444;4464644;2988931;7807796;519836;241005;204738;8165862.0;1.98
151;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2044;17739830;17435244;4452152;2980707;7771916;519724;240732;203908;8153246.0;1.97
152;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2045;17708038;17406282;4439351;2973360;7747329;518764;240500;202716;8139158.0;1.97
153;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2046;17684636;17382948;4433763;2969451;7726085;517503;240121;202076;8125156.0;1.97
154;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2047;17656248;17369976;4415984;2960440;7702797;516263;240182;201049;8116819.0;1.96
155;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2048;17623264;17321884;4402586;2954544;7679099;515103;240036;201508;8102719.0;1.96
156;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2049;17610584;17288798;4394253;2946223;7651533;513481;239981;201268;8091263.0;1.96
157;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2050;17577176;17269484;4375892;2936432;7626822;511632;239938;199492;8082768.0;1.95
158;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2051;17539612;17231190;4364843;2928931;7605349;509362;239951;199143;8073930.0;1.95
159;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2052;17514192;17202728;4338444;2928246;7593125;506735;239834;196552;8065082.0;1.95
160;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2053;17487556;17179330;4315152;2928571;7582216;503966;239827;194075;8064772.0;1.94
161;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2054;17439112;17142082;4290424;2923128;7567053;500865;239600;192649;8065073.0;1.94
162;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2055;17425652;17131050;4275904;2918330;7552816;497329;239464;190982;8057493.0;1.94
163;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2056;17398312;17106956;4259622;2918228;7555355;494186;239751;189330;8055786.0;1.93
164;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2057;17398564;17087864;4236635;2902529;7553232;491561;239401;186338;8057143.0;1.93
165;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2058;17381296;17068104;4225142;2887968;7551677;488234;239670;184094;8049818.0;1.92
166;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2059;17366878;17062808;4213010;2870399;7544271;484026;239915;181550;8042750.0;1.92
167;Totaal mannen en vrouwen;Ondergrens 67%-prognose-interval;2060;17347758;17038184;4203120;2860370;7549186;481027;240237;179056;8037769.0;1.92
168;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2019;17305914;17069660;4674140;3165146;8678734;603151;263291;250781;8023816.0;2.17
169;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2020;17421700;17189314;4706263;3257706;8773866;619586;264880;250973;8126712.0;2.17
170;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2021;17531400;17297738;4730810;3335298;8858403;632519;266608;253580;8220551.0;2.17
171;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2022;17627032;17392516;4748584;3405790;8925588;642534;268558;256180;8300743.0;2.17
172;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2023;17722418;17486532;4770563;3471285;8994954;651436;270989;259801;8378055.0;2.17
173;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2024;17817404;17581928;4788539;3535434;9057259;658483;273626;263663;8455737.0;2.17
174;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2025;17911132;17676044;4804639;3596830;9106562;664424;276320;267885;8520877.0;2.17
175;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2026;18007692;17762472;4823433;3661052;9156891;669997;279208;271999;8584698.0;2.17
176;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2027;18092736;17849880;4844815;3721152;9207468;674780;282025;276980;8651727.0;2.17
177;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2028;18190864;17944868;4873206;3776039;9252622;679538;284861;282814;8703508.0;2.17
178;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2029;18281156;18032344;4896118;3829732;9290016;684674;287605;289271;8754940.0;2.18
179;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2030;18374922;18116540;4923330;3880284;9327803;690653;290342;295444;8814316.0;2.18
180;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2031;18462144;18197508;4955817;3935911;9354454;695757;293332;301067;8868661.0;2.18
181;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2032;18537792;18261766;4985290;3986509;9380717;700858;296629;307291;8910840.0;2.18
182;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2033;18616636;18346228;5019846;4034384;9404511;705896;299602;314788;8952528.0;2.18
183;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2034;18683304;18421078;5055738;4078310;9423698;711183;302504;321528;9000078.0;2.18
184;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2035;18756304;18484044;5090066;4122448;9441598;717070;305459;328422;9043881.0;2.18
185;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2036;18834000;18551136;5121302;4162734;9446202;723034;307832;334493;9081745.0;2.19
186;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2037;18906126;18617442;5153992;4201166;9460864;728578;310146;341568;9125039.0;2.19
187;Totaal mannen en vrouwen;Bovengrens 67%-prognose-interval;2038;18976124;18682952;5181087;4239800;9465884;734295;312887;346850;9149708.0;2.19
