ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
19;Prognose;Totaal 1e en 2e generatie;2026;3858383;2181429;221066;449556;119041;416602;182001;363654;429501;1676958;1055225;194579;336296;90855
20;Prognose;Totaal 1e en 2e generatie;2027;3895192;2203573;223510;457706;121718;419128;185152;364498;431878;1691615;1068403;197781;333159;92275
21;Prognose;Totaal 1e en 2e generatie;2028;3932106;2225660;226007;465948;124454;421531;188302;365260;434172;1706451;1081814;200960;329940;93728
22;Prognose;Totaal 1e en 2e generatie;2029;3969152;2247683;228530;474300;127245;423825;191445;365933;436398;1721478;1095509;204150;326612;95209
23;Prognose;Totaal 1e en 2e generatie;2030;4006362;2269654;231112;482756;130094;426003;194609;366506;438563;1736708;1109490;207308;323182;96733
24;Prognose;Totaal 1e en 2e generatie;2031;4043797;2291624;233755;491337;132999;428090;197774;367003;440673;1752173;1123811;210453;319628;98291
25;Prognose;Totaal 1e en 2e generatie;2032;4081442;2313579;236432;500027;135962;430101;200921;367411;442703;1767872;1138439;213585;315969;99868
26;Prognose;Totaal 1e en 2e generatie;2033;4119312;2335489;239163;508831;138989;432029;204074;367725;444675;1783816;1153446;216700;312177;101489
27;Prognose;Totaal 1e en 2e generatie;2034;4157436;2357413;241958;517750;142081;433864;207224;367980;446580;1800032;1168837;219793;308275;103140
28;Prognose;Totaal 1e en 2e generatie;2035;4195832;2379293;244773;526782;145213;435637;210374;368115;448402;1816532;1184631;222875;304219;104827
29;Prognose;Totaal 1e en 2e generatie;2036;4234493;2401160;247666;535933;148411;437339;213515;368180;450136;1833321;1200827;225939;300047;106512
30;Prognose;Totaal 1e en 2e generatie;2037;4273409;2422994;250606;545197;151661;438957;216654;368138;451803;1850411;1217464;228989;295728;108228
31;Prognose;Totaal 1e en 2e generatie;2038;4312611;2444778;253580;554559;154956;440496;219783;368011;453378;1867835;1234562;232031;291274;109980
32;Prognose;Totaal 1e en 2e generatie;2039;4352039;2466458;256601;564020;158312;441963;222912;367793;454862;1885578;1252101;235059;286692;111735
33;Prognose;Totaal 1e en 2e generatie;2040;4391724;2488041;259657;573574;161715;443327;226030;367487;456246;1903684;1270112;238062;281980;113519
34;Prognose;Totaal 1e en 2e generatie;2041;4431633;2509504;262754;583210;165162;444628;229145;367089;457526;1922148;1288584;241070;277180;115315
35;Prognose;Totaal 1e en 2e generatie;2042;4471776;2530789;265863;592909;168630;445826;232260;366606;458697;1940991;1307523;244058;272274;117132
36;Prognose;Totaal 1e en 2e generatie;2043;4512120;2551903;269024;602675;172145;446934;235368;366028;459758;1960225;1326920;247045;267307;118968
37;Prognose;Totaal 1e en 2e generatie;2044;4552599;2572766;272176;612466;175685;447938;238447;365372;460693;1979831;1346750;250007;262281;120801
38;Prognose;Totaal 1e en 2e generatie;2045;4593222;2593396;275359;622292;179244;448857;241523;364643;461499;1999833;1367016;252951;257210;122651
39;Prognose;Totaal 1e en 2e generatie;2046;4633935;2613733;278552;632139;182799;449650;244597;363830;462174;2020216;1387698;255877;252154;124497
40;Prognose;Totaal 1e en 2e generatie;2047;4674692;2633735;281740;641966;186378;450337;247652;362953;462708;2040977;1408767;258781;247089;126343
41;Prognose;Totaal 1e en 2e generatie;2048;4715438;2653350;284919;651766;189957;450919;250689;362003;463083;2062090;1430199;261648;242068;128185
42;Prognose;Totaal 1e en 2e generatie;2049;4756120;2672561;288095;661529;193502;451378;253727;360999;463327;2083555;1451969;264483;237096;130016
43;Prognose;Totaal 1e en 2e generatie;2050;4796673;2691340;291274;671212;197038;451737;256736;359940;463409;2105344;1474049;267273;232190;131839
44;Prognose;1e Generatie;2007;1601744;1015211;119410;221692;46226;167965;78683;186039;195207;586534;329975;94245;126015;36294
45;Prognose;1e Generatie;2008;1605080;1013880;116404;224094;47649;167735;78166;184952;194885;591205;336917;94451;123481;36350
46;Prognose;1e Generatie;2009;1612532;1014750;114022;226727;48945;167776;78485;184131;194679;597778;345165;95103;121048;36461
47;Prognose;1e Generatie;2010;1623001;1017136;112185;229217;50051;168051;79463;183603;194580;605868;354358;96170;118715;36620
48;Prognose;1e Generatie;2011;1635214;1020173;110782;231367;50947;168429;80727;183355;194559;615045;364172;97574;116457;36827
49;Prognose;1e Generatie;2012;1648368;1023476;109764;233245;51687;168835;82004;183324;194610;624888;374330;99207;114281;37075
50;Prognose;1e Generatie;2013;1662142;1027162;109055;235043;52369;169271;83300;183387;194735;634977;384580;100876;112164;37356
51;Prognose;1e Generatie;2014;1676256;1031283;108582;236965;53072;169721;84595;183439;194922;644974;394708;102494;110111;37676
52;Prognose;1e Generatie;2015;1690600;1035812;108336;238989;53785;170187;85900;183476;195141;654787;404608;104075;108090;38017
53;Prognose;1e Generatie;2016;1705186;1040715;108279;241134;54519;170664;87200;183512;195403;664479;414357;105637;106104;38386
54;Prognose;1e Generatie;2017;1720005;1045926;108383;243418;55263;171142;88512;183525;195693;674074;423985;107181;104132;38779
55;Prognose;1e Generatie;2018;1735089;1051451;108627;245819;56025;171619;89821;183523;196018;683636;433538;108729;102166;39202
56;Prognose;1e Generatie;2019;1750434;1057251;109015;248363;56814;172091;91124;183500;196358;693181;443045;110274;100206;39652
57;Prognose;1e Generatie;2020;1766057;1063295;109505;251044;57613;172560;92429;183438;196712;702768;452545;111837;98259;40121
58;Prognose;1e Generatie;2021;1781937;1069548;110097;253845;58445;173017;93728;183348;197066;712384;462025;113423;96324;40612
59;Prognose;1e Generatie;2022;1798052;1075985;110783;256779;59300;173446;95021;183213;197437;722068;471515;115019;94403;41134
60;Prognose;1e Generatie;2023;1814382;1082566;111543;259839;60177;173868;96300;183043;197791;731822;481036;116623;92503;41658
61;Prognose;1e Generatie;2024;1830910;1089266;112380;263006;61088;174270;97577;182819;198122;741649;490585;118252;90612;42204
62;Prognose;1e Generatie;2025;1847623;1096055;113272;266285;62020;174655;98838;182545;198445;751568;500170;119888;88742;42762
63;Prognose;1e Generatie;2026;1864479;1102911;114221;269661;62976;175008;100087;182214;198732;761569;509805;121535;86898;43332
64;Prognose;1e Generatie;2027;1881479;1109797;115221;273136;63966;175336;101329;181825;198996;771679;519498;123192;85072;43920
65;Prognose;1e Generatie;2028;1898589;1116701;116264;276690;64989;175637;102549;181367;199216;781888;529249;124843;83273;44518
66;Prognose;1e Generatie;2029;1915792;1123586;117343;280317;66040;175915;103751;180843;199389;792211;539070;126510;81493;45133
67;Prognose;1e Generatie;2030;1933083;1130445;118463;284015;67112;176155;104936;180242;199519;802642;548974;128162;79743;45770
68;Prognose;1e Generatie;2031;1950475;1137262;119610;287790;68218;176368;106109;179575;199598;813211;558973;129807;78021;46416
69;Prognose;1e Generatie;2032;1967939;1144033;120787;291622;69352;176557;107256;178836;199615;823905;569049;131443;76329;47070
70;Prognose;1e Generatie;2033;1985464;1150727;121995;295516;70509;176716;108391;178013;199582;834736;579235;133076;74676;47743
71;Prognose;1e Generatie;2034;2003046;1157347;123235;299464;71711;176828;109502;177130;199485;845706;589529;134690;73068;48424
72;Prognose;1e Generatie;2035;2020679;1163857;124484;303467;72923;176910;110592;176161;199319;856822;599937;136289;71479;49122
73;Prognose;1e Generatie;2036;2038352;1170261;125771;307514;74166;176956;111671;175129;199071;868082;610456;137876;69942;49807
74;Prognose;1e Generatie;2037;2056040;1176548;127077;311606;75427;176953;112724;174007;198765;879491;621106;139441;68435;50507
75;Prognose;1e Generatie;2038;2073752;1182690;128395;315729;76709;176901;113755;172816;198379;891059;631882;140993;66973;51214
76;Prognose;1e Generatie;2039;2091465;1188672;129727;319885;78019;176805;114769;171556;197921;902789;642776;142529;65568;51922
77;Prognose;1e Generatie;2040;2109175;1194477;131076;324060;79341;176647;115761;170219;197380;914694;653808;144042;64212;52633
78;Prognose;1e Generatie;2041;2126869;1200107;132432;328250;80674;176442;116742;168815;196752;926772;664957;145538;62938;53334
79;Prognose;1e Generatie;2042;2144553;1205511;133794;332453;82017;176165;117707;167352;196033;939040;676233;147016;61739;54050
80;Prognose;1e Generatie;2043;2162208;1210717;135167;336654;83372;175831;118654;165827;195233;951501;687628;148478;60638;54763
81;Prognose;1e Generatie;2044;2179827;1215690;136523;340844;84730;175425;119589;164251;194344;964138;699129;149918;59629;55469
82;Prognose;1e Generatie;2045;2197374;1220428;137889;345017;86080;174961;120508;162633;193352;976956;710746;151322;58720;56168
83;Prognose;1e Generatie;2046;2214852;1224920;139246;349172;87426;174412;121430;160976;192269;989945;722451;152711;57932;56853
84;Prognose;1e Generatie;2047;2232246;1229156;140596;353284;88759;173802;122331;159290;191090;1003099;734262;154065;57249;57530
85;Prognose;1e Generatie;2048;2249528;1233119;141939;357353;90081;173118;123225;157589;189813;1016414;746153;155385;56677;58196
86;Prognose;1e Generatie;2049;2266680;1236821;143268;361371;91373;172362;124125;155881;188440;1029859;758126;156670;56226;58843
87;Prognose;1e Generatie;2050;2283679;1240254;144592;365316;92645;171536;125015;154175;186979;1043428;770165;157916;55870;59478
88;Prognose;2e Generatie;2007;1568371;722894;72441;90657;27331;161311;50709;147127;173352;845472;504964;41787;263699;35029
89;Prognose;2e Generatie;2008;1592984;745109;74499;94824;28644;167653;51895;149770;177824;847878;505780;43425;263074;35608
90;Prognose;2e Generatie;2009;1617816;767378;76784;99164;29998;173782;53264;152353;182038;850433;506677;45152;262433;36180
91;Prognose;2e Generatie;2010;1642445;789408;79279;103652;31374;179638;54743;154686;186043;853044;507697;46856;261752;36729
92;Prognose;2e Generatie;2011;1667524;811431;81490;108436;32828;185421;56309;156984;189978;856093;509066;48503;261223;37306
93;Prognose;2e Generatie;2012;1692656;833245;83683;113392;34307;191072;57853;159192;193759;859406;510673;50167;260676;37906
94;Prognose;2e Generatie;2013;1717083;854259;85762;118312;35797;196400;59421;161278;197294;862822;512392;51835;260094;38498
95;Prognose;2e Generatie;2014;1740875;874532;87740;123212;37287;201411;61008;163257;200609;866346;514241;53510;259484;39103
96;Prognose;2e Generatie;2015;1764101;894116;89637;128081;38782;206119;62624;165135;203745;869980;516213;55183;258849;39724
97;Prognose;2e Generatie;2016;1786801;913075;91468;132927;40280;210523;64256;166918;206707;873725;518303;56861;258220;40353
98;Prognose;2e Generatie;2017;1809025;931469;93219;137740;41797;214650;65923;168615;209529;877555;520486;58529;257554;40992
99;Prognose;2e Generatie;2018;1830786;949306;94898;142525;43316;218504;67608;170241;212224;881478;522791;60186;256855;41641
100;Prognose;2e Generatie;2019;1852134;966650;96515;147270;44849;222101;69310;171806;214796;885487;525201;61839;256130;42317
101;Prognose;2e Generatie;2020;1873085;983530;98073;151985;46394;225456;71034;173308;217279;889561;527715;63488;255363;42998
102;Prognose;2e Generatie;2021;1893699;1000000;99579;156661;47959;228593;72791;174759;219675;893698;530345;65109;254544;43695
103;Prognose;2e Generatie;2022;1914039;1016134;101053;161317;49537;231512;74563;176171;221994;897908;533089;66728;253673;44410
104;Prognose;2e Generatie;2023;1934174;1031998;102506;165960;51132;234261;76358;177532;224252;902172;535961;68327;252729;45157
105;Prognose;2e Generatie;2024;1954165;1047657;103952;170606;52754;236841;78177;178861;226464;906511;538965;69916;251711;45922
106;Prognose;2e Generatie;2025;1974062;1063145;105391;175248;54396;239280;80034;180164;228630;910919;542108;71481;250604;46711
107;Prognose;2e Generatie;2026;1993904;1078518;106845;179895;56065;241594;81914;181440;230769;915389;545420;73044;249398;47523
108;Prognose;2e Generatie;2027;2013713;1093776;108289;184570;57752;243792;83823;182673;232882;919936;548905;74589;248087;48355
109;Prognose;2e Generatie;2028;2033517;1108959;109743;189258;59465;245894;85753;183893;234956;924563;552565;76117;246667;49210
110;Prognose;2e Generatie;2029;2053360;1124097;111187;193983;61205;247910;87694;185090;237009;929267;556439;77640;245119;50076
111;Prognose;2e Generatie;2030;2073279;1139209;112649;198741;62982;249848;89673;186264;239044;934066;560516;79146;243439;50963
112;Prognose;2e Generatie;2031;2093322;1154362;114145;203547;64781;251722;91665;187428;241075;938962;564838;80646;241607;51875
113;Prognose;2e Generatie;2032;2113503;1169546;115645;208405;66610;253544;93665;188575;243088;943967;569390;82142;239640;52798
114;Prognose;2e Generatie;2033;2133848;1184762;117168;213315;68480;255313;95683;189712;245093;949080;574211;83624;237501;53746
115;Prognose;2e Generatie;2034;2154390;1200066;118723;218286;70370;257036;97722;190850;247095;954326;579308;85103;235207;54716
116;Prognose;2e Generatie;2035;2175153;1215436;120289;223315;72290;258727;99782;191954;249083;959710;584694;86586;232740;55705
117;Prognose;2e Generatie;2036;2196141;1230899;121895;228419;74245;260383;101844;193051;251065;965239;590371;88063;230105;56705
118;Prognose;2e Generatie;2037;2217369;1246446;123529;233591;76234;262004;103930;194131;253038;970920;596358;89548;227293;57721
119;Prognose;2e Generatie;2038;2238859;1262088;125185;238830;78247;263595;106028;195195;254999;976776;602680;91038;224301;58766
120;Prognose;2e Generatie;2039;2260574;1277786;126874;244135;80293;265158;108143;196237;256941;982789;609325;92530;221124;59813
121;Prognose;2e Generatie;2040;2282549;1293564;128581;249514;82374;266680;110269;197268;258866;988990;616304;94020;217768;60886
122;Prognose;2e Generatie;2041;2304764;1309397;130322;254960;84488;268186;112403;198274;260774;995376;623627;95532;214242;61981
123;Prognose;2e Generatie;2042;2327223;1325278;132069;260456;86613;269661;114553;199254;262664;1001951;631290;97042;210535;63082
124;Prognose;2e Generatie;2043;2349912;1341186;133857;266021;88773;271103;116714;200201;264525;1008724;639292;98567;206669;64205
125;Prognose;2e Generatie;2044;2372772;1357076;135653;271622;90955;272513;118858;201121;266349;1015693;647621;100089;202652;65332
126;Prognose;2e Generatie;2045;2395848;1372968;137470;277275;93164;273896;121015;202010;268147;1022877;656270;101629;198490;66483
127;Prognose;2e Generatie;2046;2419083;1388813;139306;282967;95373;275238;123167;202854;269905;1030271;665247;103166;194222;67644
128;Prognose;2e Generatie;2047;2442446;1404579;141144;288682;97619;276535;125321;203663;271618;1037878;674505;104716;189840;68813
129;Prognose;2e Generatie;2048;2465910;1420231;142980;294413;99876;277801;127464;204414;273270;1045676;684046;106263;185391;69989
130;Prognose;2e Generatie;2049;2489440;1435740;144827;300158;102129;279016;129602;205118;274887;1053696;693843;107813;180870;71173
131;Prognose;2e Generatie;2050;2512994;1451086;146682;305896;104393;280201;131721;205765;276430;1061916;703884;109357;176320;72361
132;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2007;3151309;1721039;184443;300116;71146;326837;126256;331219;365793;1420081;821110;132615;388262;67945
133;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2008;3150690;1719145;174274;290027;70992;329686;123228;330103;366659;1413170;813688;130380;383225;64969
134;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2009;3154599;1720743;166725;283703;70772;332655;121555;329462;367465;1408347;807071;128597;378326;62526
135;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2010;3160197;1726991;160871;277298;70437;335312;120573;328313;367562;1404364;800397;127146;373328;60275
136;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2011;3154577;1725007;153484;267550;69753;337517;119675;326933;367364;1398784;792832;125577;368406;58232
137;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2012;3158762;1724183;145983;254814;68385;339547;117678;326039;366961;1394751;782896;123613;363601;56181
138;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2013;3151739;1723380;140327;246890;67001;340525;116368;324823;366148;1393697;778785;121880;359193;54189
139;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2014;3160137;1726646;137415;243996;66464;341418;116248;323805;364779;1390167;774579;120285;354600;52914
140;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2015;3165416;1733442;134542;238336;66544;342515;115852;322687;364497;1390845;769229;120576;350160;52681
141;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2016;3164630;1732151;130295;231979;65618;342784;114345;321028;362368;1387912;761859;118699;345296;51616
142;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2017;3155900;1730013;125616;222461;64935;341849;114500;319044;360620;1385854;758273;117301;340160;50147
143;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2018;3173688;1738574;125663;226683;63562;342525;113665;316271;359701;1381421;753051;115440;335341;48995
144;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2019;3170077;1741549;124680;229473;63011;342279;113097;313883;358733;1382645;746602;114654;330895;48485
145;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2020;3177635;1749020;121770;228103;61746;341431;111418;312261;357390;1384437;742874;112489;326505;47625
146;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2021;3174630;1750787;118578;223413;60365;339968;109971;310075;356315;1383115;733002;110963;321815;46425
147;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2022;3181308;1756268;116662;218848;59538;338086;108233;307479;355171;1380737;719391;108176;316966;46283
148;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2023;3186749;1758465;114915;217277;58697;337027;107744;304637;353176;1380721;713058;107475;311873;46019
149;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2024;3193472;1763104;112646;213652;58696;335917;106992;302069;350602;1380829;708922;105991;307089;45391
150;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2025;3195931;1761497;110591;208897;58044;333940;106239;299425;348538;1381858;709784;105569;302292;45421
151;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2026;3191545;1761599;106882;204564;57865;330786;107113;296781;345902;1383981;711817;104244;297975;45646
152;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2027;3203512;1768534;103906;200994;58182;329052;107265;294035;343251;1386935;708301;102905;292979;45644
153;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2028;3217069;1768685;102519;196782;58308;327012;108195;291633;340956;1390909;706083;102162;287411;45764
154;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2029;3215711;1770625;100954;196243;58253;324787;108473;289086;338671;1390187;706148;101869;281730;46223
155;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2030;3222689;1774047;99499;196008;58210;322922;108474;286026;336223;1393360;705773;101379;276072;47215
156;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2031;3222055;1775715;98594;193347;58385;320779;108179;282566;332794;1392300;703920;100859;270685;48113
157;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2032;3227508;1776842;97598;192774;58722;318497;106470;279051;330461;1393412;702890;99483;265353;48246
158;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2033;3235516;1782161;96222;192275;59068;316094;107372;275469;327932;1393459;701985;99288;259927;48808
159;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2034;3237738;1783321;95037;190597;58821;313520;107628;272300;324994;1397828;701494;99025;254446;48378
160;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2035;3243094;1785945;94248;188250;58310;310666;106888;269137;322378;1402449;702276;98289;248337;47710
161;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2036;3245936;1790602;94000;186220;57636;307615;105964;265796;318968;1404185;702385;97064;242808;47600
162;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2037;3261877;1793788;92384;185047;57180;304638;105502;261853;315538;1407508;702329;96020;236164;47734
163;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2038;3275197;1793195;89235;182731;56840;301645;104726;257960;311899;1411805;699764;94572;228748;48313
164;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2039;3286985;1799254;88581;181344;56423;298457;104532;254293;308232;1417953;699036;93798;220639;49246
165;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2040;3286192;1799743;88708;179460;56391;295348;104445;250571;304512;1419708;698795;92980;213843;49788
166;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2041;3290826;1805008;87142;176868;57153;292006;104040;246673;301506;1426095;698472;92072;207349;50305
167;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2042;3308008;1809470;84914;175907;58645;289046;104084;242629;298037;1434755;697830;90870;200953;51268
168;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2043;3315626;1812468;84117;174338;59008;286161;103855;238682;294582;1442073;704115;89502;194634;51564
169;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2044;3303936;1803077;83353;172536;58834;282724;103742;234142;290906;1447390;707964;88659;187302;52135
170;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2045;3312158;1800081;82983;170321;58816;279505;104169;229594;286958;1449847;710174;88738;179848;52167
171;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2046;3307638;1800939;82539;169172;58887;275891;104961;225249;282942;1453249;712546;87508;173378;52630
172;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2047;3316203;1801061;81727;167307;58867;272312;105628;220839;278594;1458436;711751;86248;166460;53260
173;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2048;3324468;1799895;80879;165427;58675;268390;105371;216407;274502;1465797;711952;85187;159792;53639
174;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2049;3339030;1794993;80111;164465;58562;264881;105230;211929;270349;1476650;715621;84399;153548;54337
175;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2050;3353793;1793688;79319;163435;58518;261531;105050;207176;266118;1487480;720171;83593;148868;55306
176;Ondergrens 95%-prognose-interval;1e Generatie;2007;1583734;998965;112652;209732;43922;166151;75825;184309;193045;575037;316757;90928;124979;32900
177;Ondergrens 95%-prognose-interval;1e Generatie;2008;1564647;979969;103026;198852;42988;163762;72486;181124;190156;567396;309438;87564;121307;29937
178;Ondergrens 95%-prognose-interval;1e Generatie;2009;1547973;963078;94540;188599;41570;161354;69777;178135;187257;560525;302278;83866;117590;26913
179;Ondergrens 95%-prognose-interval;1e Generatie;2010;1533881;948987;87624;179359;40203;159225;68026;175238;184438;557330;298710;81468;113997;24729
180;Ondergrens 95%-prognose-interval;1e Generatie;2011;1518958;933568;81302;169562;38483;156810;66146;172404;181610;551726;292137;78436;110179;22488
181;Ondergrens 95%-prognose-interval;1e Generatie;2012;1494985;916804;74679;157464;36301;154405;63673;169770;178622;546345;286345;75122;106547;20147
182;Ondergrens 95%-prognose-interval;1e Generatie;2013;1485414;902363;68562;147335;35042;152131;62477;167212;175355;546023;284125;73410;102941;18964
183;Ondergrens 95%-prognose-interval;1e Generatie;2014;1471074;890154;64534;139240;33840;149790;60848;164608;172699;544023;281710;71555;99458;18006
184;Ondergrens 95%-prognose-interval;1e Generatie;2015;1455687;877593;60045;129855;32597;147650;60120;162324;169739;546459;281066;70220;96133;17176
185;Ondergrens 95%-prognose-interval;1e Generatie;2016;1444631;865343;57089;123569;31022;145375;58584;159512;167247;544971;278245;67074;92980;16105
186;Ondergrens 95%-prognose-interval;1e Generatie;2017;1436922;856984;54690;120512;30279;143121;57710;156896;164421;541803;272082;65526;89833;15092
187;Ondergrens 95%-prognose-interval;1e Generatie;2018;1437527;851093;53049;115144;29238;141301;56619;154050;161634;540730;270227;63463;86583;14254
188;Ondergrens 95%-prognose-interval;1e Generatie;2019;1437326;847307;52056;113939;28116;139075;55378;151857;160011;542813;268939;61628;83428;13734
189;Ondergrens 95%-prognose-interval;1e Generatie;2020;1428387;847078;50406;109356;27307;136886;53966;149723;157553;539470;263398;59836;80293;13446
190;Ondergrens 95%-prognose-interval;1e Generatie;2021;1425113;841217;48275;111366;26048;134582;52537;147259;154846;537822;261451;57983;77288;12700
191;Ondergrens 95%-prognose-interval;1e Generatie;2022;1423715;832932;46097;107267;25297;132606;50876;144401;152445;535071;259750;56251;74366;12219
192;Ondergrens 95%-prognose-interval;1e Generatie;2023;1417922;827783;44111;103018;24365;131060;50682;141864;150307;536535;255716;54664;71342;12016
193;Ondergrens 95%-prognose-interval;1e Generatie;2024;1416946;827574;42262;101099;23735;128836;49618;139176;148241;537575;257809;53355;68432;11809
194;Ondergrens 95%-prognose-interval;1e Generatie;2025;1418776;823564;40897;97465;23353;126651;49015;136791;146226;541065;256424;52314;65614;11983
195;Ondergrens 95%-prognose-interval;1e Generatie;2026;1417381;817214;39534;96204;22626;124387;47718;133978;144232;545587;259976;51067;62783;12301
196;Ondergrens 95%-prognose-interval;1e Generatie;2027;1414690;813802;38399;93475;22180;122153;47342;130866;142112;551549;262710;49621;59737;12352
197;Ondergrens 95%-prognose-interval;1e Generatie;2028;1413055;812623;37042;91252;21796;119744;46165;127842;139931;554012;263112;48764;56933;12774
