ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverChange_2;TurnoverIndices_3;TurnoverChange_4;TurnoverIndices_5;TurnoverChange_6
795;9000;2007 November;151.5;19.3;106.1;-10.9;198.1;46.6
796;9000;2007 December;165.1;10.6;141.1;-3.7;189.8;24.6
797;9000;2007 4th quarter;149.6;9.6;118.7;-5.4;181.3;22.7
798;9000;2007;138.6;9.6;114.4;-1.7;163.5;19.5
799;9000;2008 January;141.0;5.4;111.7;-4.8;171.2;13.6
800;9000;2008 February;150.9;11.3;104.4;-22.4;198.8;45.4
801;9000;2008 March;152.2;11.6;130.9;-8.6;174.2;34.5
802;9000;2008 1st quarter;148.1;9.4;115.7;-12.1;181.4;30.4
803;9000;2008 April;141.0;9.0;110.8;-4.5;172.1;20.4
804;9000;2008 May;137.2;-0.5;111.3;14.1;163.8;-8.6
805;9000;2008 June;138.4;-2.4;128.2;18.0;148.8;-15.3
806;9000;2008 2nd quarter;138.9;1.9;116.8;8.8;161.6;-2.7
807;9000;2008 July;159.7;16.4;147.2;43.4;172.5;-0.1
808;9000;2008 August;219.5;61.2;148.0;64.1;293.0;59.8
809;9000;2008 September;212.7;68.8;118.4;9.7;309.6;114.1
810;9000;2008 3rd quarter;197.3;48.2;137.9;37.7;258.4;54.7
811;9000;2008 October;139.9;5.9;140.1;28.4;139.7;-10.3
812;9000;2008 November;137.1;-9.5;121.6;14.6;153.1;-22.7
813;9000;2008 December;181.4;9.9;159.7;13.2;203.6;7.3
814;9000;2008 4th quarter;152.8;2.2;140.5;18.4;165.5;-8.7
815;9000;2008;159.3;14.9;127.7;11.7;191.7;17.3
816;9000;2009 January;117.6;-16.6;118.3;5.9;116.8;-31.8
817;9000;2009 February;131.9;-12.6;126.4;21.1;137.5;-30.8
818;9000;2009 March;151.4;-0.5;146.7;12.1;156.3;-10.3
819;9000;2009 1st quarter;133.6;-9.8;130.5;12.8;136.8;-24.6
820;9000;2009 April;150.9;7.0;121.5;9.7;181.2;5.3
821;9000;2009 May;147.7;7.6;113.9;2.3;182.4;11.3
822;9000;2009 June;142.0;2.6;106.4;-17.0;178.7;20.0
823;9000;2009 2nd quarter;146.9;5.8;114.0;-2.4;180.7;11.8
824;9000;2009 July;136.8;-14.4;111.1;-24.6;163.1;-5.4
825;9000;2009 August;157.2;-28.4;101.5;-31.4;214.4;-26.8
826;9000;2009 September;129.1;-39.3;102.8;-13.1;156.2;-49.6
827;9000;2009 3rd quarter;141.0;-28.5;105.4;-23.5;177.6;-31.3
828;9000;2009 October;135.6;-3.1;109.8;-21.6;162.1;16.0
829;9000;2009 November;141.3;3.0;112.9;-7.2;170.5;11.4
830;9000;2009 December;164.5;-9.3;111.5;-30.2;219.0;7.5
831;9000;2009 4th quarter;147.1;-3.7;111.6;-20.6;183.7;11.0
832;9000;2009;142.2;-10.7;115.8;-9.3;169.3;-11.7
833;9000;2010 January;149.5;27.2;87.6;-26.0;213.1;82.5
834;9000;2010 February;126.7;-3.9;90.4;-28.5;164.0;19.3
835;9000;2010 March;185.4;22.4;112.6;-23.3;260.3;66.6
836;9000;2010 1st quarter;153.9;15.1;97.0;-25.7;212.3;55.2
837;9000;2010 April;67.0;-55.6;66.9;-45.0;67.2;-62.9
838;9000;2010 May;154.1;4.4;104.9;-7.9;204.7;12.3
839;9000;2010 June;213.7;50.5;103.8;-2.5;326.7;82.8
840;9000;2010 2nd quarter;144.9;-1.3;93.3;-18.1;198.0;9.6
841;9000;2010 July;168.4;23.1;92.9;-16.4;246.0;50.8
842;9000;2010 August;100.4;-36.1;83.1;-18.1;118.1;-44.9
843;9000;2010 September;183.2;41.9;93.0;-9.6;276.0;76.7
844;9000;2010 3rd quarter;150.7;6.8;90.5;-14.2;212.5;19.7
845;9000;2010 October;83.6;-38.3;70.4;-35.9;97.2;-40.1
846;9000;2010 November;141.7;0.3;97.8;-13.4;186.9;9.6
847;9000;2010 December;221.5;34.7;90.2;-19.1;356.5;62.8
848;9000;2010 4th quarter;149.0;1.2;87.7;-21.4;211.9;15.4
849;9000;2010;149.6;5.2;92.1;-20.4;208.7;23.3
850;9000;2011 January;94.7;-36.6;81.3;-7.2;108.5;-49.1
851;9000;2011 February;96.0;-24.2;85.6;-5.3;106.8;-34.9
852;9000;2011 March;116.8;-37.0;87.3;-22.5;147.2;-43.5
853;9000;2011 1st quarter;102.5;-33.4;84.8;-12.5;120.7;-43.2
854;9000;2011 April;111.8;66.8;74.1;10.9;150.5;124.0
855;9000;2011 May;119.2;-22.6;113.5;8.2;125.1;-38.9
856;9000;2011 June;120.7;-43.5;106.3;2.5;135.5;-58.5
857;9000;2011 2nd quarter;117.3;-19.1;98.4;5.5;136.6;-31.0
858;9000;2011 July;149.0;-11.5;115.4;24.2;183.5;-25.4
859;9000;2011 August;155.9;55.3;93.9;13.0;219.6;85.9
860;9000;2011 September;117.5;-35.9;87.7;-5.7;148.2;-46.3
861;9000;2011 3rd quarter;140.8;-6.5;99.2;9.7;183.5;-13.6
862;9000;2011 October;164.8;97.2;117.4;66.8;213.6;119.7
863;9000;2011 November;131.4;-7.3;109.8;12.3;153.6;-17.8
864;9000;2011 December;214.9;-3.0;124.0;37.5;308.2;-13.6
865;9000;2011 4th quarter;170.4;14.4;117.1;33.9;225.1;6.1
866;9000;2011;132.7;-11.3;99.7;8.6;166.5;-20.3
867;9000;2012 January;109.5;15.6;76.0;-6.5;144.0;32.7
868;9000;2012 February;112.6;17.2;86.1;0.6;139.8;30.9
869;9000;2012 March;146.1;25.1;132.1;51.3;160.6;9.1
870;9000;2012 1st quarter;122.7;19.7;98.1;15.7;148.1;22.7
871;9000;2012 April;124.6;11.5;96.7;30.5;153.2;1.8
872;9000;2012 May;165.3;38.7;94.1;-17.1;238.5;90.7
873;9000;2012 June;146.6;21.5;96.1;-9.6;198.6;46.6
874;9000;2012 2nd quarter;145.5;24.0;95.6;-2.8;196.8;44.1
875;9000;2012 July;145.4;-2.4;103.0;-10.8;189.0;3.0
876;9000;2012 August;174.1;11.7;83.6;-11.0;267.2;21.7
877;9000;2012 September;147.0;25.1;110.0;25.4;185.0;24.8
878;9000;2012 3rd quarter;155.5;10.4;98.9;-0.3;213.7;16.5
879;9000;2012 October;116.2;-29.5;84.3;-28.2;148.9;-30.3
880;9000;2012 November;147.9;12.6;91.0;-17.1;206.5;34.4
881;9000;2012 December;145.7;-32.2;92.2;-25.7;200.6;-34.9
882;9000;2012 4th quarter;136.6;-19.8;89.2;-23.8;185.3;-17.7
883;9000;2012;140.1;5.6;95.5;-4.2;186.0;11.7
