ID;Geslacht;LeeftijdOp31December;Geboortegeneratie;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4;Sterftekans_5;LevendenTafelbevolking_6;OverledenenTafelbevolking_7;Levensverwachting_8
0;3000;0 jaar;1850;0.13567;100000.0;13567.0;40.76;0.13567;100000.0;13567.0;40.76
1;3000;0 jaar;1851;0.144;100000.0;14400.0;39.61;0.144;100000.0;14400.0;39.61
2;3000;0 jaar;1852;0.16041;100000.0;16041.0;39.14;0.16041;100000.0;16041.0;39.14
3;3000;0 jaar;1853;0.14853;100000.0;14853.0;39.17;0.14853;100000.0;14853.0;39.17
4;3000;0 jaar;1854;0.146;100000.0;14600.0;39.07;0.146;100000.0;14600.0;39.07
5;3000;0 jaar;1855;0.16003;100000.0;16003.0;39.28;0.16003;100000.0;16003.0;39.28
6;3000;0 jaar;1856;0.14328;100000.0;14328.0;39.47;0.14328;100000.0;14328.0;39.47
7;3000;0 jaar;1857;0.16969;100000.0;16969.0;38.49;0.16969;100000.0;16969.0;38.49
8;3000;0 jaar;1858;0.16984;100000.0;16984.0;37.52;0.16984;100000.0;16984.0;37.52
9;3000;0 jaar;1859;0.18014;100000.0;18014.0;39.36;0.18014;100000.0;18014.0;39.36
10;3000;0 jaar;1860;0.15285;100000.0;15285.0;39.52;0.15285;100000.0;15285.0;39.52
11;3000;0 jaar;1861;0.15596;100000.0;15596.0;40.91;0.15596;100000.0;15596.0;40.91
12;3000;0 jaar;1862;0.1529;100000.0;15290.0;40.6;0.1529;100000.0;15290.0;40.6
13;3000;0 jaar;1863;0.14843;100000.0;14843.0;41.64;0.14843;100000.0;14843.0;41.64
14;3000;0 jaar;1864;0.15394;100000.0;15394.0;40.67;0.15394;100000.0;15394.0;40.67
15;3000;0 jaar;1865;0.17366;100000.0;17366.0;40.74;0.17366;100000.0;17366.0;40.74
16;3000;0 jaar;1866;0.15168;100000.0;15168.0;42.04;0.15168;100000.0;15168.0;42.04
17;3000;0 jaar;1867;0.15602;100000.0;15602.0;41.85;0.15602;100000.0;15602.0;41.85
18;3000;0 jaar;1868;0.1735;100000.0;17350.0;41.66;0.1735;100000.0;17350.0;41.66
19;3000;0 jaar;1869;0.14756;100000.0;14756.0;42.7;0.14756;100000.0;14756.0;42.7
20;3000;0 jaar;1870;0.1751;100000.0;17510.0;41.56;0.1751;100000.0;17510.0;41.56
21;3000;0 jaar;1871;0.18463;100000.0;18463.0;42.0;0.18463;100000.0;18463.0;42.0
22;3000;0 jaar;1872;0.17575;100000.0;17575.0;43.64;0.17575;100000.0;17575.0;43.64
23;3000;0 jaar;1873;0.17248;100000.0;17248.0;44.54;0.17248;100000.0;17248.0;44.54
24;3000;0 jaar;1874;0.16294;100000.0;16294.0;44.18;0.16294;100000.0;16294.0;44.18
25;3000;0 jaar;1875;0.18097;100000.0;18097.0;43.72;0.18097;100000.0;18097.0;43.72
26;3000;0 jaar;1876;0.16623;100000.0;16623.0;45.26;0.16623;100000.0;16623.0;45.26
27;3000;0 jaar;1877;0.1547;100000.0;15470.0;45.33;0.1547;100000.0;15470.0;45.33
28;3000;0 jaar;1878;0.16076;100000.0;16076.0;45.3;0.16076;100000.0;16076.0;45.3
29;3000;0 jaar;1879;0.15507;100000.0;15507.0;45.26;0.15507;100000.0;15507.0;45.26
30;3000;0 jaar;1880;0.1763;100000.0;17630.0;45.05;0.1763;100000.0;17630.0;45.05
31;3000;0 jaar;1881;0.15033;100000.0;15033.0;46.35;0.15033;100000.0;15033.0;46.35
32;3000;0 jaar;1882;0.14328;100000.0;14328.0;46.78;0.14328;100000.0;14328.0;46.78
33;3000;0 jaar;1883;0.15316;100000.0;15316.0;46.43;0.15316;100000.0;15316.0;46.43
34;3000;0 jaar;1884;0.15844;100000.0;15844.0;46.88;0.15844;100000.0;15844.0;46.88
35;3000;0 jaar;1885;0.13742;100000.0;13742.0;48.3;0.13742;100000.0;13742.0;48.3
36;3000;0 jaar;1886;0.16024;100000.0;16024.0;47.96;0.16024;100000.0;16024.0;47.96
37;3000;0 jaar;1887;0.13436;100000.0;13436.0;49.3;0.13436;100000.0;13436.0;49.3
38;3000;0 jaar;1888;0.14217;100000.0;14217.0;49.41;0.14217;100000.0;14217.0;49.41
39;3000;0 jaar;1889;0.14509;100000.0;14509.0;48.88;0.14509;100000.0;14509.0;48.88
40;3000;0 jaar;1890;0.14081;100000.0;14081.0;49.34;0.14081;100000.0;14081.0;49.34
41;3000;0 jaar;1891;0.13863;100000.0;13863.0;50.18;0.13863;100000.0;13863.0;50.18
42;3000;0 jaar;1892;0.14075;100000.0;14075.0;50.68;0.14075;100000.0;14075.0;50.68
43;3000;0 jaar;1893;0.13844;100000.0;13844.0;50.87;0.13844;100000.0;13844.0;50.87
44;3000;0 jaar;1894;0.12145;100000.0;12145.0;51.89;0.12145;100000.0;12145.0;51.89
45;3000;0 jaar;1895;0.13981;100000.0;13981.0;51.33;0.13981;100000.0;13981.0;51.33
46;3000;0 jaar;1896;0.12139;100000.0;12139.0;52.92;0.12139;100000.0;12139.0;52.92
47;3000;0 jaar;1897;0.12405;100000.0;12405.0;52.33;0.12405;100000.0;12405.0;52.33
48;3000;0 jaar;1898;0.13275;100000.0;13275.0;52.39;0.13275;100000.0;13275.0;52.39
49;3000;0 jaar;1899;0.12757;100000.0;12757.0;52.29;0.12757;100000.0;12757.0;52.29
50;3000;0 jaar;1900;0.12977;100000.0;12977.0;52.23;0.12977;100000.0;12977.0;52.23
51;3000;0 jaar;1901;0.12518;100000.0;12518.0;53.32;0.12518;100000.0;12518.0;53.32
52;3000;0 jaar;1902;0.10681;100000.0;10681.0;54.73;0.10681;100000.0;10681.0;54.73
53;3000;0 jaar;1903;0.11561;100000.0;11561.0;54.41;0.11561;100000.0;11561.0;54.41
54;3000;0 jaar;1904;0.11274;100000.0;11274.0;55.25;0.11274;100000.0;11274.0;55.25
55;3000;0 jaar;1905;0.11044;100000.0;11044.0;55.57;0.11044;100000.0;11044.0;55.57
56;3000;0 jaar;1906;0.10828;100000.0;10828.0;55.96;0.10828;100000.0;10828.0;55.96
57;3000;0 jaar;1907;0.09601;100000.0;9601.0;56.65;0.09601;100000.0;9601.0;56.65
58;3000;0 jaar;1908;0.10489;100000.0;10489.0;56.89;0.10489;100000.0;10489.0;56.89
59;3000;0 jaar;1909;0.08506;100000.0;8506.0;58.2;0.08506;100000.0;8506.0;58.2
60;3000;0 jaar;1910;0.09306;100000.0;9306.0;57.57;0.09306;100000.0;9306.0;57.57
61;3000;0 jaar;1911;0.11655;100000.0;11655.0;57.2;0.11655;100000.0;11655.0;57.2
62;3000;0 jaar;1912;0.07587;100000.0;7587.0;59.75;0.07587;100000.0;7587.0;59.75
63;3000;0 jaar;1913;0.08162;100000.0;8162.0;59.39;0.08162;100000.0;8162.0;59.39
64;3000;0 jaar;1914;0.08464;100000.0;8464.0;59.14;0.08464;100000.0;8464.0;59.14
65;3000;0 jaar;1915;0.07419;100000.0;7419.0;59.55;0.07419;100000.0;7419.0;59.55
66;3000;0 jaar;1916;0.07572;100000.0;7572.0;59.45;0.07572;100000.0;7572.0;59.45
67;3000;0 jaar;1917;0.07632;100000.0;7632.0;59.27;0.07632;100000.0;7632.0;59.27
68;3000;0 jaar;1918;0.08224;100000.0;8224.0;59.77;0.08224;100000.0;8224.0;59.77
69;3000;0 jaar;1919;0.06645;100000.0;6645.0;62.06;0.06645;100000.0;6645.0;62.06
70;3000;0 jaar;1920;0.067;100000.0;6700.0;62.58;0.067;100000.0;6700.0;62.58
71;3000;0 jaar;1921;0.07046;100000.0;7046.0;62.43;0.07046;100000.0;7046.0;62.43
72;3000;0 jaar;1922;0.05424;100000.0;5424.0;64.39;0.05424;100000.0;5424.0;64.39
73;3000;0 jaar;1923;0.05219;100000.0;5219.0;64.8;0.05219;100000.0;5219.0;64.8
74;3000;0 jaar;1924;0.04893;100000.0;4893.0;65.03;0.04893;100000.0;4893.0;65.03
75;3000;0 jaar;1925;0.04694;100000.0;4694.0;;0.04694;100000.0;4694.0;65.47
76;3000;0 jaar;1926;0.04811;100000.0;4811.0;;0.04811;100000.0;4811.0;66.17
77;3000;0 jaar;1927;0.04621;100000.0;4621.0;;0.04621;100000.0;4621.0;66.93
78;3000;0 jaar;1928;0.0428;100000.0;4280.0;;0.0428;100000.0;4280.0;67.52
79;3000;0 jaar;1929;0.04481;100000.0;4481.0;;0.04481;100000.0;4481.0;68.23
80;3000;0 jaar;1930;0.04086;100000.0;4086.0;;0.04086;100000.0;4086.0;69.03
81;3000;0 jaar;1931;0.03995;100000.0;3995.0;;0.03995;100000.0;3995.0;69.57
82;3000;0 jaar;1932;0.03878;100000.0;3878.0;;0.03878;100000.0;3878.0;70.25
83;3000;0 jaar;1933;0.03672;100000.0;3672.0;;0.03672;100000.0;3672.0;70.66
84;3000;0 jaar;1934;0.03594;100000.0;3594.0;;0.03594;100000.0;3594.0;71.16
85;3000;0 jaar;1935;0.03467;100000.0;3467.0;;0.03467;100000.0;3467.0;71.42
86;3000;0 jaar;1936;0.03324;100000.0;3324.0;;0.03324;100000.0;3324.0;71.75
87;3000;0 jaar;1937;0.03235;100000.0;3235.0;;0.03235;100000.0;3235.0;72.25
88;3000;0 jaar;1938;0.03202;100000.0;3202.0;;0.03202;100000.0;3202.0;72.76
89;3000;0 jaar;1939;0.03031;100000.0;3031.0;;0.03031;100000.0;3031.0;72.28
90;3000;0 jaar;1940;0.03271;100000.0;3271.0;;0.03271;100000.0;3271.0;72.69
91;3000;0 jaar;1941;0.0368;100000.0;3680.0;;0.0368;100000.0;3680.0;72.61
92;3000;0 jaar;1942;0.03491;100000.0;3491.0;;0.03491;100000.0;3491.0;72.52
93;3000;0 jaar;1943;0.03483;100000.0;3483.0;;0.03483;100000.0;3483.0;73.14
94;3000;0 jaar;1944;0.04126;100000.0;4126.0;;0.04126;100000.0;4126.0;72.11
95;3000;0 jaar;1945;0.06404;100000.0;6404.0;;0.06404;100000.0;6404.0;71.85
96;3000;0 jaar;1946;0.03454;100000.0;3454.0;;0.03454;100000.0;3454.0;75.04
97;3000;0 jaar;1947;0.02965;100000.0;2965.0;;0.02965;100000.0;2965.0;75.75
98;3000;0 jaar;1948;0.0266;100000.0;2660.0;;0.0266;100000.0;2660.0;76.25
99;3000;0 jaar;1949;0.02481;100000.0;2481.0;;0.02481;100000.0;2481.0;76.62
100;3000;0 jaar;1950;0.02535;100000.0;2535.0;;0.02535;100000.0;2535.0;76.71
101;3000;0 jaar;1951;0.02566;100000.0;2566.0;;0.02566;100000.0;2566.0;76.98
102;3000;0 jaar;1952;0.023;100000.0;2300.0;;0.023;100000.0;2300.0;77.28
103;3000;0 jaar;1953;0.02332;100000.0;2332.0;;0.02332;100000.0;2332.0;77.48
104;3000;0 jaar;1954;0.02178;100000.0;2178.0;;0.02178;100000.0;2178.0;77.81
105;3000;0 jaar;1955;0.02177;100000.0;2177.0;;0.02177;100000.0;2177.0;77.91
106;3000;0 jaar;1956;0.0199;100000.0;1990.0;;0.0199;100000.0;1990.0;78.38
107;3000;0 jaar;1957;0.01803;100000.0;1803.0;;0.01803;100000.0;1803.0;78.7
108;3000;0 jaar;1958;0.01779;100000.0;1779.0;;0.01779;100000.0;1779.0;79.04
109;3000;0 jaar;1959;0.01778;100000.0;1778.0;;0.01778;100000.0;1778.0;79.2
110;3000;0 jaar;1960;0.01813;100000.0;1813.0;;0.01813;100000.0;1813.0;79.44
111;3000;0 jaar;1961;0.01747;100000.0;1747.0;;0.01747;100000.0;1747.0;79.7
112;3000;0 jaar;1962;0.01698;100000.0;1698.0;;0.01698;100000.0;1698.0;79.99
113;3000;0 jaar;1963;0.01597;100000.0;1597.0;;0.01597;100000.0;1597.0;80.34
114;3000;0 jaar;1964;0.01503;100000.0;1503.0;;0.01503;100000.0;1503.0;80.58
115;3000;0 jaar;1965;0.01467;100000.0;1467.0;;0.01467;100000.0;1467.0;80.76
116;3000;0 jaar;1966;0.01501;100000.0;1501.0;;0.01501;100000.0;1501.0;81.06
117;3000;0 jaar;1967;0.01342;100000.0;1342.0;;0.01342;100000.0;1342.0;81.33
118;3000;0 jaar;1968;0.01401;100000.0;1401.0;;0.01401;100000.0;1401.0;81.44
119;3000;0 jaar;1969;0.01362;100000.0;1362.0;;0.01362;100000.0;1362.0;81.6
120;3000;0 jaar;1970;0.01263;100000.0;1263.0;;0.01263;100000.0;1263.0;81.88
121;3000;0 jaar;1971;0.01243;100000.0;1243.0;;0.01243;100000.0;1243.0;82.12
122;3000;0 jaar;1972;0.01195;100000.0;1195.0;;0.01195;100000.0;1195.0;
123;3000;0 jaar;1973;0.01143;100000.0;1143.0;;0.01143;100000.0;1143.0;
124;3000;0 jaar;1974;0.01106;100000.0;1106.0;;0.01106;100000.0;1106.0;
125;3000;0 jaar;1975;0.01067;100000.0;1067.0;;0.01067;100000.0;1067.0;
126;3000;0 jaar;1976;0.01035;100000.0;1035.0;;0.01035;100000.0;1035.0;
127;3000;0 jaar;1977;0.00972;100000.0;972.0;;0.00972;100000.0;972.0;
128;3000;0 jaar;1978;0.00951;100000.0;951.0;;0.00951;100000.0;951.0;
129;3000;0 jaar;1979;0.00873;100000.0;873.0;;0.00873;100000.0;873.0;
130;3000;0 jaar;1980;0.00827;100000.0;827.0;;0.00827;100000.0;827.0;
131;3000;0 jaar;1981;0.00812;100000.0;812.0;;0.00812;100000.0;812.0;
132;3000;0 jaar;1982;0.00792;100000.0;792.0;;0.00792;100000.0;792.0;
133;3000;0 jaar;1983;0.0078;100000.0;780.0;;0.0078;100000.0;780.0;
134;3000;0 jaar;1984;0.00807;100000.0;807.0;;0.00807;100000.0;807.0;
135;3000;0 jaar;1985;0.00769;100000.0;769.0;;0.00769;100000.0;769.0;
136;3000;0 jaar;1986;0.00699;100000.0;699.0;;0.00699;100000.0;699.0;
137;3000;0 jaar;1987;0.00749;100000.0;749.0;;0.00749;100000.0;749.0;
138;3000;0 jaar;1988;0.00701;100000.0;701.0;;0.00701;100000.0;701.0;
139;3000;0 jaar;1989;0.00651;100000.0;651.0;;0.00651;100000.0;651.0;
140;3000;0 jaar;1990;0.00688;100000.0;688.0;;0.00688;100000.0;688.0;
141;3000;0 jaar;1991;0.00678;100000.0;678.0;;0.00678;100000.0;678.0;
142;3000;0 jaar;1992;0.00583;100000.0;583.0;;0.00583;100000.0;583.0;
143;3000;0 jaar;1993;0.00618;100000.0;618.0;;0.00618;100000.0;618.0;
144;3000;0 jaar;1994;0.00547;100000.0;547.0;;0.00547;100000.0;547.0;
145;3000;0 jaar;1995;0.00536;100000.0;536.0;;0.00536;100000.0;536.0;
146;3000;0 jaar;1996;0.00541;100000.0;541.0;;0.00541;100000.0;541.0;
147;3000;0 jaar;1997;0.00486;100000.0;486.0;;0.00486;100000.0;486.0;
148;3000;0 jaar;1998;0.00539;100000.0;539.0;;0.00539;100000.0;539.0;
149;3000;0 jaar;1999;0.00494;100000.0;494.0;;0.00494;100000.0;494.0;
150;3000;0 jaar;2000;0.00494;100000.0;494.0;;0.00494;100000.0;494.0;
151;3000;0 jaar;2001;0.00518;100000.0;518.0;;0.00518;100000.0;518.0;
152;3000;0 jaar;2002;0.00494;100000.0;494.0;;0.00494;100000.0;494.0;
153;3000;0 jaar;2003;0.00493;100000.0;493.0;;0.00493;100000.0;493.0;
154;3000;0 jaar;2004;0.00433;100000.0;433.0;;0.00433;100000.0;433.0;
155;3000;0 jaar;2005;0.00467;100000.0;467.0;;0.00467;100000.0;467.0;
156;3000;0 jaar;2006;0.00445;100000.0;445.0;;0.00445;100000.0;445.0;
157;3000;0 jaar;2007;0.00427;100000.0;427.0;;0.00427;100000.0;427.0;
158;3000;0 jaar;2008;0.00349;100000.0;349.0;;0.00349;100000.0;349.0;
159;3000;0 jaar;2009;0.00382;100000.0;382.0;;0.00382;100000.0;382.0;
160;3000;0 jaar;2010;0.00362;100000.0;362.0;;0.00362;100000.0;362.0;
161;3000;0 jaar;2011;0.00362;100000.0;362.0;;0.00362;100000.0;362.0;
162;3000;0 jaar;2012;0.00354;100000.0;354.0;;0.00354;100000.0;354.0;
163;3000;0 jaar;2013;0.00359;100000.0;359.0;;0.00359;100000.0;359.0;
164;3000;0 jaar;2014;0.00363;100000.0;363.0;;0.00363;100000.0;363.0;
165;3000;0 jaar;2015;0.00313;100000.0;313.0;;0.00313;100000.0;313.0;
166;3000;0 jaar;2016;0.00329;100000.0;329.0;;0.00329;100000.0;329.0;
167;3000;0 jaar;2017;0.00354;100000.0;354.0;;0.00354;100000.0;354.0;
168;3000;0 jaar;2018;0.00346;100000.0;346.0;;0.00346;100000.0;346.0;
169;3000;0 jaar;2019;0.0035;100000.0;350.0;;0.0035;100000.0;350.0;
170;3000;0 jaar;2020;0.00378;100000.0;378.0;;0.00378;100000.0;378.0;
171;3000;0 jaar;2021;0.00326;100000.0;326.0;;0.00326;100000.0;326.0;
172;3000;0 jaar;2022;0.00317;100000.0;317.0;;0.00317;100000.0;317.0;
173;3000;0 jaar;2023;0.00363;100000.0;363.0;;0.00363;100000.0;363.0;
174;3000;0 jaar;2024;;;;;0.00318;100000.0;318.0;
175;3000;0 jaar;2025;;;;;0.00305;100000.0;305.0;
176;3000;0 jaar;2026;;;;;0.00291;100000.0;291.0;
177;3000;0 jaar;2027;;;;;0.00279;100000.0;279.0;
178;3000;0 jaar;2028;;;;;0.00266;100000.0;266.0;
179;3000;0 jaar;2029;;;;;0.00255;100000.0;255.0;
180;3000;0 jaar;2030;;;;;0.00244;100000.0;244.0;
181;3000;0 jaar;2031;;;;;0.00234;100000.0;234.0;
182;3000;0 jaar;2032;;;;;0.00225;100000.0;225.0;
183;3000;0 jaar;2033;;;;;0.00217;100000.0;217.0;
184;3000;0 jaar;2034;;;;;0.00209;100000.0;209.0;
185;3000;0 jaar;2035;;;;;0.00201;100000.0;201.0;
186;3000;0 jaar;2036;;;;;0.00193;100000.0;193.0;
187;3000;0 jaar;2037;;;;;0.00186;100000.0;186.0;
188;3000;0 jaar;2038;;;;;0.00179;100000.0;179.0;
189;3000;0 jaar;2039;;;;;0.00172;100000.0;172.0;
190;3000;0 jaar;2040;;;;;0.00165;100000.0;165.0;
191;3000;0 jaar;2041;;;;;0.00159;100000.0;159.0;
192;3000;0 jaar;2042;;;;;0.00153;100000.0;153.0;
193;3000;0 jaar;2043;;;;;0.00147;100000.0;147.0;
194;3000;0 jaar;2044;;;;;0.00141;100000.0;141.0;
195;3000;0 jaar;2045;;;;;0.00136;100000.0;136.0;
196;3000;0 jaar;2046;;;;;0.00131;100000.0;131.0;
197;3000;0 jaar;2047;;;;;0.00126;100000.0;126.0;
198;3000;0 jaar;2048;;;;;0.00121;100000.0;121.0;
199;3000;0 jaar;2049;;;;;0.00116;100000.0;116.0;
200;3000;0 jaar;2050;;;;;0.00112;100000.0;112.0;
201;3000;0 jaar;2051;;;;;0.00108;100000.0;108.0;
202;3000;0 jaar;2052;;;;;0.00104;100000.0;104.0;
203;3000;0 jaar;2053;;;;;0.001;100000.0;100.0;
204;3000;0 jaar;2054;;;;;0.00096;100000.0;96.0;
205;3000;0 jaar;2055;;;;;0.00092;100000.0;92.0;
206;3000;0 jaar;2056;;;;;0.00089;100000.0;89.0;
207;3000;0 jaar;2057;;;;;0.00085;100000.0;85.0;
208;3000;0 jaar;2058;;;;;0.00082;100000.0;82.0;
209;3000;0 jaar;2059;;;;;0.00079;100000.0;79.0;
210;3000;0 jaar;2060;;;;;0.00076;100000.0;76.0;
211;3000;0 jaar;2061;;;;;0.00073;100000.0;73.0;
212;3000;0 jaar;2062;;;;;0.0007;100000.0;70.0;
213;3000;0 jaar;2063;;;;;0.00067;100000.0;67.0;
214;3000;0 jaar;2064;;;;;0.00065;100000.0;65.0;
215;3000;0 jaar;2065;;;;;0.00062;100000.0;62.0;
216;3000;0 jaar;2066;;;;;0.0006;100000.0;60.0;
217;3000;0 jaar;2067;;;;;0.00058;100000.0;58.0;
218;3000;0 jaar;2068;;;;;0.00055;100000.0;55.0;
