ID;Sectoren;NominaleEnMarktwaarde;Perioden;TotaalOverheidsschuld_1;TotaalBinnenland_2;Banken_3;PensioenfondsenEnVerzekeraars_4;OverigeFinancieleInstellingen_5;Overheid_6;NietFinancieleBedrijven_7;Huishoudens_8;Buitenland_9;TotaalGiraleDepositoS_10;TotaalBinnenland_11;Banken_12;PensioenfondsenEnVerzekeraars_13;OverigeFinancieleInstellingen_14;Overheid_15;NietFinancieleBedrijven_16;Huishoudens_17;Buitenland_18;TotaalOverigeDepositoS_19;TotaalBinnenland_20;Banken_21;PensioenfondsenEnVerzekeraars_22;OverigeFinancieleInstellingen_23;Overheid_24;NietFinancieleBedrijven_25;Huishoudens_26;Buitenland_27;TotaalKortlopendeSchuldbewijzen_28;TotaalBinnenland_29;Banken_30;PensioenfondsenEnVerzekeraars_31;OverigeFinancieleInstellingen_32;Overheid_33;NietFinancieleBedrijven_34;Huishoudens_35;Buitenland_36;TotaalLanglopendeSchuldbewijzen_37;TotaalBinnenland_38;Banken_39;PensioenfondsenEnVerzekeraars_40;OverigeFinancieleInstellingen_41;Overheid_42;NietFinancieleBedrijven_43;Huishoudens_44;Buitenland_45;TotaalKortlopendeLeningen_46;TotaalBinnenland_47;Banken_48;PensioenfondsenEnVerzekeraars_49;OverigeFinancieleInstellingen_50;Overheid_51;NietFinancieleBedrijven_52;Huishoudens_53;Buitenland_54;TotaalLanglopendeLeningen_55;TotaalBinnenland_56;Banken_57;PensioenfondsenEnVerzekeraars_58;OverigeFinancieleInstellingen_59;Overheid_60;NietFinancieleBedrijven_61;Huishoudens_62;Buitenland_63
10;Overheid;Nominale waarde;2000 2e kwartaal;242615.0;;;;;;;;;1138.0;;;;;;;;;1281.0;;;;;;;;;10481.0;;;;;;;;;175280.0;;;;;;;;;5385.0;;;;;;;;;49050.0;;;;;;;;
11;Overheid;Nominale waarde;2000 3e kwartaal;242630.0;;;;;;;;;1248.0;;;;;;;;;1289.0;;;;;;;;;11701.0;;;;;;;;;174620.0;;;;;;;;;5669.0;;;;;;;;;48103.0;;;;;;;;
12;Overheid;Nominale waarde;2000 4e kwartaal;231552.0;138008.0;63820.0;60613.0;4420.0;;8536.0;619.0;93544.0;1359.0;211.0;0.0;0.0;3.0;;8.0;200.0;1148.0;1296.0;1296.0;1296.0;0.0;0.0;;0.0;0.0;0.0;5564.0;1909.0;1791.0;86.0;32.0;;0.0;0.0;3655.0;171771.0;85463.0;20497.0;57112.0;3558.0;;3892.0;404.0;86308.0;6005.0;5980.0;5533.0;224.0;61.0;;162.0;0.0;25.0;45557.0;43149.0;34703.0;3191.0;766.0;;4474.0;15.0;2408.0
13;Overheid;Nominale waarde;2000;231552.0;138008.0;63820.0;60613.0;4420.0;;8536.0;619.0;93544.0;1359.0;211.0;0.0;0.0;3.0;;8.0;200.0;1148.0;1296.0;1296.0;1296.0;0.0;0.0;;0.0;0.0;0.0;5564.0;1909.0;1791.0;86.0;32.0;;0.0;0.0;3655.0;171771.0;85463.0;20497.0;57112.0;3558.0;;3892.0;404.0;86308.0;6005.0;5980.0;5533.0;224.0;61.0;;162.0;0.0;25.0;45557.0;43149.0;34703.0;3191.0;766.0;;4474.0;15.0;2408.0
14;Overheid;Nominale waarde;2001 1e kwartaal;233056.0;;;;;;;;;1507.0;;;;;;;;;1287.0;;;;;;;;;14285.0;;;;;;;;;165733.0;;;;;;;;;6044.0;;;;;;;;;44200.0;;;;;;;;
15;Overheid;Nominale waarde;2001 2e kwartaal;242248.0;;;;;;;;;1528.0;;;;;;;;;1286.0;;;;;;;;;14779.0;;;;;;;;;171973.0;;;;;;;;;7637.0;;;;;;;;;45045.0;;;;;;;;
16;Overheid;Nominale waarde;2001 3e kwartaal;238893.0;;;;;;;;;1622.0;;;;;;;;;1275.0;;;;;;;;;13413.0;;;;;;;;;170664.0;;;;;;;;;9189.0;;;;;;;;;42730.0;;;;;;;;
17;Overheid;Nominale waarde;2001 4e kwartaal;233944.0;124744.0;63633.0;47346.0;4602.0;;7286.0;1877.0;109200.0;1814.0;284.0;0.0;0.0;4.0;;1.0;279.0;1530.0;1258.0;1258.0;1258.0;0.0;0.0;;0.0;0.0;0.0;5911.0;1801.0;1714.0;86.0;1.0;;0.0;0.0;4110.0;174543.0;73265.0;19607.0;44791.0;3669.0;;3615.0;1583.0;101278.0;8761.0;8738.0;8442.0;110.0;61.0;;125.0;0.0;23.0;41657.0;39398.0;32612.0;2359.0;867.0;;3545.0;15.0;2259.0
18;Overheid;Nominale waarde;2001;233944.0;124744.0;63633.0;47346.0;4602.0;;7286.0;1877.0;109200.0;1814.0;284.0;0.0;0.0;4.0;;1.0;279.0;1530.0;1258.0;1258.0;1258.0;0.0;0.0;;0.0;0.0;0.0;5911.0;1801.0;1714.0;86.0;1.0;;0.0;0.0;4110.0;174543.0;73265.0;19607.0;44791.0;3669.0;;3615.0;1583.0;101278.0;8761.0;8738.0;8442.0;110.0;61.0;;125.0;0.0;23.0;41657.0;39398.0;32612.0;2359.0;867.0;;3545.0;15.0;2259.0
19;Overheid;Nominale waarde;2002 1e kwartaal;238379.0;;;;;;;;;1488.0;;;;;;;;;1301.0;;;;;;;;;17046.0;;;;;;;;;165894.0;;;;;;;;;10412.0;;;;;;;;;42238.0;;;;;;;;
20;Overheid;Nominale waarde;2002 2e kwartaal;241541.0;;;;;;;;;1608.0;;;;;;;;;985.0;;;;;;;;;17148.0;;;;;;;;;169940.0;;;;;;;;;10293.0;;;;;;;;;41567.0;;;;;;;;
21;Overheid;Nominale waarde;2002 3e kwartaal;240608.0;;;;;;;;;1352.0;;;;;;;;;865.0;;;;;;;;;21101.0;;;;;;;;;167869.0;;;;;;;;;8902.0;;;;;;;;;40519.0;;;;;;;;
22;Overheid;Nominale waarde;2002 4e kwartaal;239574.0;116997.0;63358.0;40113.0;5711.0;;5293.0;2522.0;122577.0;1092.0;170.0;0.0;0.0;4.0;;34.0;132.0;922.0;741.0;741.0;684.0;0.0;0.0;;57.0;0.0;0.0;16155.0;1700.0;1588.0;86.0;26.0;;0.0;0.0;14455.0;172554.0;67569.0;19462.0;37829.0;4532.0;;3356.0;2390.0;104985.0;9465.0;9271.0;8988.0;123.0;61.0;;99.0;0.0;194.0;39567.0;37546.0;32636.0;2075.0;1088.0;;1747.0;0.0;2021.0
23;Overheid;Nominale waarde;2002;239574.0;116997.0;63358.0;40113.0;5711.0;;5293.0;2522.0;122577.0;1092.0;170.0;0.0;0.0;4.0;;34.0;132.0;922.0;741.0;741.0;684.0;0.0;0.0;;57.0;0.0;0.0;16155.0;1700.0;1588.0;86.0;26.0;;0.0;0.0;14455.0;172554.0;67569.0;19462.0;37829.0;4532.0;;3356.0;2390.0;104985.0;9465.0;9271.0;8988.0;123.0;61.0;;99.0;0.0;194.0;39567.0;37546.0;32636.0;2075.0;1088.0;;1747.0;0.0;2021.0
24;Overheid;Nominale waarde;2003 1e kwartaal;247020.0;;;;;;;;;1090.0;;;;;;;;;790.0;;;;;;;;;25759.0;;;;;;;;;170368.0;;;;;;;;;9302.0;;;;;;;;;39711.0;;;;;;;;
25;Overheid;Nominale waarde;2003 2e kwartaal;245823.0;;;;;;;;;1163.0;;;;;;;;;771.0;;;;;;;;;26712.0;;;;;;;;;168981.0;;;;;;;;;9141.0;;;;;;;;;39055.0;;;;;;;;
26;Overheid;Nominale waarde;2003 3e kwartaal;251635.0;;;;;;;;;1073.0;;;;;;;;;851.0;;;;;;;;;25105.0;;;;;;;;;179248.0;;;;;;;;;7800.0;;;;;;;;;37558.0;;;;;;;;
27;Overheid;Nominale waarde;2003 4e kwartaal;251180.0;116515.0;64460.0;40434.0;4381.0;;4659.0;2581.0;134665.0;1103.0;126.0;0.0;0.0;2.0;;21.0;103.0;977.0;817.0;817.0;719.0;0.0;0.0;;64.0;34.0;0.0;20360.0;2763.0;2677.0;85.0;1.0;;0.0;0.0;17597.0;182740.0;68640.0;20752.0;38140.0;3945.0;;3359.0;2444.0;114100.0;7564.0;7454.0;7162.0;134.0;61.0;;97.0;0.0;110.0;38596.0;36715.0;33150.0;2075.0;372.0;;1118.0;0.0;1881.0
28;Overheid;Nominale waarde;2003;251180.0;116515.0;64460.0;40434.0;4381.0;;4659.0;2581.0;134665.0;1103.0;126.0;0.0;0.0;2.0;;21.0;103.0;977.0;817.0;817.0;719.0;0.0;0.0;;64.0;34.0;0.0;20360.0;2763.0;2677.0;85.0;1.0;;0.0;0.0;17597.0;182740.0;68640.0;20752.0;38140.0;3945.0;;3359.0;2444.0;114100.0;7564.0;7454.0;7162.0;134.0;61.0;;97.0;0.0;110.0;38596.0;36715.0;33150.0;2075.0;372.0;;1118.0;0.0;1881.0
29;Overheid;Nominale waarde;2004 1e kwartaal;257719.0;;;;;;;;;993.0;;;;;;;;;824.0;;;;;;;;;25885.0;;;;;;;;;183720.0;;;;;;;;;7056.0;;;;;;;;;39241.0;;;;;;;;
30;Overheid;Nominale waarde;2004 2e kwartaal;261567.0;;;;;;;;;895.0;;;;;;;;;836.0;;;;;;;;;25813.0;;;;;;;;;188501.0;;;;;;;;;5504.0;;;;;;;;;40018.0;;;;;;;;
31;Overheid;Nominale waarde;2004 3e kwartaal;265800.0;;;;;;;;;720.0;;;;;;;;;811.0;;;;;;;;;25631.0;;;;;;;;;193799.0;;;;;;;;;5014.0;;;;;;;;;39825.0;;;;;;;;
32;Overheid;Nominale waarde;2004 4e kwartaal;260790.0;111713.0;61496.0;39620.0;3522.0;;4544.0;2531.0;149077.0;472.0;185.0;0.0;0.0;0.0;;113.0;72.0;287.0;793.0;793.0;701.0;0.0;0.0;;62.0;30.0;0.0;17779.0;1909.0;1823.0;85.0;1.0;;0.0;0.0;15870.0;197162.0;66150.0;19897.0;37327.0;3149.0;;3348.0;2429.0;131012.0;5413.0;5400.0;5114.0;134.0;61.0;;91.0;0.0;13.0;39171.0;37276.0;33961.0;2074.0;311.0;;930.0;0.0;1895.0
33;Overheid;Nominale waarde;2004;260790.0;111713.0;61496.0;39620.0;3522.0;;4544.0;2531.0;149077.0;472.0;185.0;0.0;0.0;0.0;;113.0;72.0;287.0;793.0;793.0;701.0;0.0;0.0;;62.0;30.0;0.0;17779.0;1909.0;1823.0;85.0;1.0;;0.0;0.0;15870.0;197162.0;66150.0;19897.0;37327.0;3149.0;;3348.0;2429.0;131012.0;5413.0;5400.0;5114.0;134.0;61.0;;91.0;0.0;13.0;39171.0;37276.0;33961.0;2074.0;311.0;;930.0;0.0;1895.0
34;Overheid;Nominale waarde;2005 1e kwartaal;261941.0;;;;;;;;;592.0;;;;;;;;;3103.0;;;;;;;;;19942.0;;;;;;;;;193526.0;;;;;;;;;5183.0;;;;;;;;;39595.0;;;;;;;;
35;Overheid;Nominale waarde;2005 2e kwartaal;276470.0;;;;;;;;;687.0;;;;;;;;;3856.0;;;;;;;;;17364.0;;;;;;;;;210341.0;;;;;;;;;5062.0;;;;;;;;;39160.0;;;;;;;;
36;Overheid;Nominale waarde;2005 3e kwartaal;270194.0;;;;;;;;;751.0;;;;;;;;;2606.0;;;;;;;;;21237.0;;;;;;;;;201553.0;;;;;;;;;4333.0;;;;;;;;;39714.0;;;;;;;;
37;Overheid;Nominale waarde;2005 4e kwartaal;268417.0;102940.0;59509.0;33224.0;3362.0;;4278.0;2567.0;165477.0;827.0;208.0;0.0;0.0;0.0;;116.0;92.0;619.0;2194.0;2194.0;639.0;1340.0;0.0;;171.0;44.0;0.0;18050.0;1898.0;1811.0;86.0;1.0;;0.0;0.0;16152.0;201998.0;56129.0;17799.0;29582.0;3040.0;;3277.0;2431.0;145869.0;4544.0;4531.0;4222.0;142.0;76.0;;91.0;0.0;13.0;40804.0;37980.0;35038.0;2074.0;245.0;;623.0;0.0;2824.0
38;Overheid;Nominale waarde;2005;268417.0;102940.0;59509.0;33224.0;3362.0;;4278.0;2567.0;165477.0;827.0;208.0;0.0;0.0;0.0;;116.0;92.0;619.0;2194.0;2194.0;639.0;1340.0;0.0;;171.0;44.0;0.0;18050.0;1898.0;1811.0;86.0;1.0;;0.0;0.0;16152.0;201998.0;56129.0;17799.0;29582.0;3040.0;;3277.0;2431.0;145869.0;4544.0;4531.0;4222.0;142.0;76.0;;91.0;0.0;13.0;40804.0;37980.0;35038.0;2074.0;245.0;;623.0;0.0;2824.0
39;Overheid;Nominale waarde;2006 1e kwartaal;269487.0;;;;;;;;;791.0;;;;;;;;;2080.0;;;;;;;;;22459.0;;;;;;;;;196901.0;;;;;;;;;5864.0;;;;;;;;;41392.0;;;;;;;;
40;Overheid;Nominale waarde;2006 2e kwartaal;270310.0;;;;;;;;;1280.0;;;;;;;;;1431.0;;;;;;;;;20820.0;;;;;;;;;200796.0;;;;;;;;;4987.0;;;;;;;;;40996.0;;;;;;;;
41;Overheid;Nominale waarde;2006 3e kwartaal;267902.0;;;;;;;;;1017.0;;;;;;;;;1592.0;;;;;;;;;25397.0;;;;;;;;;195218.0;;;;;;;;;4187.0;;;;;;;;;40491.0;;;;;;;;
42;Overheid;Nominale waarde;2006 4e kwartaal;259128.0;98314.0;57877.0;29566.0;3283.0;;4856.0;2732.0;160814.0;1229.0;459.0;115.0;0.0;1.0;;225.0;118.0;770.0;1443.0;1443.0;625.0;535.0;0.0;;191.0;92.0;0.0;13950.0;1613.0;1432.0;180.0;1.0;;0.0;0.0;12337.0;197423.0;52398.0;16875.0;26777.0;2855.0;;3369.0;2522.0;145025.0;3891.0;3873.0;3706.0;0.0;76.0;;91.0;0.0;18.0;41192.0;38528.0;35124.0;2074.0;350.0;;980.0;0.0;2664.0
43;Overheid;Nominale waarde;2006;259128.0;98314.0;57877.0;29566.0;3283.0;;4856.0;2732.0;160814.0;1229.0;459.0;115.0;0.0;1.0;;225.0;118.0;770.0;1443.0;1443.0;625.0;535.0;0.0;;191.0;92.0;0.0;13950.0;1613.0;1432.0;180.0;1.0;;0.0;0.0;12337.0;197423.0;52398.0;16875.0;26777.0;2855.0;;3369.0;2522.0;145025.0;3891.0;3873.0;3706.0;0.0;76.0;;91.0;0.0;18.0;41192.0;38528.0;35124.0;2074.0;350.0;;980.0;0.0;2664.0
44;Overheid;Nominale waarde;2007 1e kwartaal;264356.0;;;;;;;;;1091.0;;;;;;;;;1439.0;;;;;;;;;27663.0;;;;;;;;;187937.0;;;;;;;;;5008.0;;;;;;;;;41218.0;;;;;;;;
45;Overheid;Nominale waarde;2007 2e kwartaal;269984.0;;;;;;;;;1019.0;;;;;;;;;1414.0;;;;;;;;;30137.0;;;;;;;;;192626.0;;;;;;;;;3863.0;;;;;;;;;40925.0;;;;;;;;
46;Overheid;Nominale waarde;2007 3e kwartaal;267080.0;;;;;;;;;1036.0;;;;;;;;;1410.0;;;;;;;;;30714.0;;;;;;;;;189437.0;;;;;;;;;3810.0;;;;;;;;;40673.0;;;;;;;;
47;Overheid;Nominale waarde;2007 4e kwartaal;261567.0;101284.0;58549.0;29534.0;3243.0;;6769.0;3189.0;160283.0;1310.0;486.0;116.0;0.0;1.0;;259.0;110.0;824.0;1397.0;1397.0;620.0;458.0;0.0;;188.0;131.0;0.0;16810.0;508.0;394.0;113.0;1.0;;0.0;0.0;16302.0;191966.0;52089.0;16072.0;26966.0;2492.0;;3611.0;2948.0;139877.0;9391.0;8855.0;6528.0;285.0;425.0;;1617.0;0.0;536.0;40693.0;37949.0;34819.0;1712.0;324.0;;1094.0;0.0;2744.0
48;Overheid;Nominale waarde;2007;261567.0;101284.0;58549.0;29534.0;3243.0;;6769.0;3189.0;160283.0;1310.0;486.0;116.0;0.0;1.0;;259.0;110.0;824.0;1397.0;1397.0;620.0;458.0;0.0;;188.0;131.0;0.0;16810.0;508.0;394.0;113.0;1.0;;0.0;0.0;16302.0;191966.0;52089.0;16072.0;26966.0;2492.0;;3611.0;2948.0;139877.0;9391.0;8855.0;6528.0;285.0;425.0;;1617.0;0.0;536.0;40693.0;37949.0;34819.0;1712.0;324.0;;1094.0;0.0;2744.0
49;Overheid;Nominale waarde;2008 1e kwartaal;270571.0;104758.0;62467.0;29363.0;3184.0;;6591.0;3153.0;165813.0;1205.0;355.0;116.0;0.0;1.0;;161.0;77.0;850.0;1403.0;1403.0;590.0;475.0;0.0;;164.0;174.0;0.0;23460.0;682.0;641.0;40.0;1.0;;0.0;0.0;22778.0;191571.0;53353.0;17692.0;26821.0;2450.0;;3488.0;2902.0;138218.0;10734.0;9989.0;7628.0;289.0;425.0;;1647.0;0.0;745.0;42198.0;38976.0;35800.0;1738.0;307.0;;1131.0;0.0;3222.0
50;Overheid;Nominale waarde;2008 2e kwartaal;273726.0;101466.0;61323.0;27512.0;3093.0;;6468.0;3070.0;172260.0;1135.0;259.0;116.0;1.0;3.0;;84.0;55.0;876.0;1390.0;1390.0;594.0;483.0;0.0;;133.0;180.0;0.0;23782.0;1267.0;1254.0;12.0;1.0;;0.0;0.0;22515.0;196779.0;51260.0;17556.0;25020.0;2382.0;;3467.0;2835.0;145519.0;8963.0;8368.0;6034.0;293.0;425.0;;1616.0;0.0;595.0;41677.0;38922.0;35769.0;1703.0;282.0;;1168.0;0.0;2755.0
51;Overheid;Nominale waarde;2008 3e kwartaal;279428.0;98652.0;59353.0;25982.0;3159.0;;6589.0;3569.0;180776.0;1300.0;398.0;116.0;79.0;3.0;;147.0;53.0;902.0;1325.0;1325.0;594.0;407.0;0.0;;93.0;231.0;0.0;32082.0;814.0;749.0;64.0;1.0;;0.0;0.0;31268.0;189847.0;47598.0;14909.0;23414.0;2480.0;;3510.0;3285.0;142249.0;13070.0;9582.0;7227.0;297.0;425.0;;1633.0;0.0;3488.0;41804.0;38935.0;35758.0;1721.0;250.0;;1206.0;0.0;2869.0
52;Overheid;Nominale waarde;2008 4e kwartaal;349913.0;107179.0;64580.0;26513.0;5399.0;;6466.0;4221.0;242734.0;1714.0;786.0;114.0;485.0;2.0;;104.0;81.0;928.0;850.0;850.0;614.0;0.0;0.0;;98.0;138.0;0.0;84164.0;4734.0;4492.0;241.0;1.0;;0.0;0.0;79430.0;199632.0;51037.0;15164.0;23725.0;4852.0;;3294.0;4002.0;148595.0;11028.0;9915.0;7572.0;301.0;425.0;;1617.0;0.0;1113.0;52525.0;39857.0;36624.0;1761.0;119.0;;1353.0;0.0;12668.0
53;Overheid;Nominale waarde;2008;349913.0;107179.0;64580.0;26513.0;5399.0;;6466.0;4221.0;242734.0;1714.0;786.0;114.0;485.0;2.0;;104.0;81.0;928.0;850.0;850.0;614.0;0.0;0.0;;98.0;138.0;0.0;84164.0;4734.0;4492.0;241.0;1.0;;0.0;0.0;79430.0;199632.0;51037.0;15164.0;23725.0;4852.0;;3294.0;4002.0;148595.0;11028.0;9915.0;7572.0;301.0;425.0;;1617.0;0.0;1113.0;52525.0;39857.0;36624.0;1761.0;119.0;;1353.0;0.0;12668.0
54;Overheid;Nominale waarde;2009 1e kwartaal;366025.0;106937.0;64356.0;27159.0;4833.0;;6379.0;4210.0;259088.0;1599.0;749.0;113.0;485.0;3.0;;68.0;80.0;850.0;895.0;895.0;597.0;0.0;0.0;;151.0;147.0;0.0;68618.0;2690.0;2451.0;238.0;1.0;;0.0;0.0;65928.0;206648.0;50333.0;14467.0;24412.0;4279.0;;3236.0;3939.0;156315.0;15016.0;11950.0;9606.0;301.0;425.0;;1618.0;0.0;3066.0;73249.0;40320.0;37122.0;1723.0;125.0;;1306.0;44.0;32929.0
55;Overheid;Nominale waarde;2009 2e kwartaal;356597.0;117999.0;72854.0;28067.0;6691.0;;6304.0;4083.0;238598.0;1102.0;330.0;113.0;10.0;3.0;;108.0;96.0;772.0;826.0;826.0;571.0;0.0;0.0;;95.0;160.0;0.0;54119.0;2675.0;2379.0;295.0;1.0;;0.0;0.0;51444.0;207352.0;52602.0;13716.0;25791.0;6131.0;;3223.0;3741.0;154750.0;21902.0;21471.0;19126.0;301.0;425.0;;1619.0;0.0;431.0;71296.0;40095.0;36949.0;1670.0;131.0;;1259.0;86.0;31201.0
56;Overheid;Nominale waarde;2009 3e kwartaal;356201.0;112368.0;64105.0;31408.0;6782.0;;6247.0;3826.0;243833.0;995.0;301.0;113.0;9.0;3.0;;76.0;100.0;694.0;836.0;836.0;546.0;0.0;0.0;;120.0;170.0;0.0;67620.0;3203.0;2874.0;315.0;14.0;;0.0;0.0;64417.0;205274.0;56346.0;14459.0;29139.0;6203.0;;3221.0;3324.0;148928.0;11381.0;11000.0;8655.0;301.0;425.0;;1619.0;0.0;381.0;70095.0;40682.0;37458.0;1644.0;137.0;;1211.0;232.0;29413.0
57;Overheid;Nominale waarde;2009 4e kwartaal;350735.0;111036.0;62058.0;32374.0;6607.0;;6235.0;3762.0;239699.0;868.0;250.0;112.0;10.0;3.0;;67.0;58.0;618.0;821.0;821.0;526.0;0.0;0.0;;128.0;167.0;0.0;57654.0;1519.0;1135.0;384.0;0.0;;0.0;0.0;56135.0;212222.0;57400.0;14801.0;30021.0;6036.0;;3257.0;3285.0;154822.0;10258.0;9396.0;7052.0;300.0;425.0;;1619.0;0.0;862.0;68912.0;41650.0;38432.0;1659.0;143.0;;1164.0;252.0;27262.0
58;Overheid;Nominale waarde;2009;350735.0;111036.0;62058.0;32374.0;6607.0;;6235.0;3762.0;239699.0;868.0;250.0;112.0;10.0;3.0;;67.0;58.0;618.0;821.0;821.0;526.0;0.0;0.0;;128.0;167.0;0.0;57654.0;1519.0;1135.0;384.0;0.0;;0.0;0.0;56135.0;212222.0;57400.0;14801.0;30021.0;6036.0;;3257.0;3285.0;154822.0;10258.0;9396.0;7052.0;300.0;425.0;;1619.0;0.0;862.0;68912.0;41650.0;38432.0;1659.0;143.0;;1164.0;252.0;27262.0
