ID;Aardolieproducten;Perioden;Beginvoorraad_1;Winning_2;Raffinaderijen_3;PetrochemischeIndustrie_4;InvoerEntrepotopslag_5;UitvoerEntrepotuitvoer_6;Bunkering_7;BinnenlandseAfleveringen_8;StatistischVerschil_9;Eindvoorraad_10
42;Aardolieproducten;1988;7679064.0;0;61659056.0;10840431.0;34482653.0;54167099.0;12215986.0;40436165.0;5754.0;7836200.0
43;Aardolieproducten;1989;7836200.0;0;61536592.0;11407665.0;38110821.0;57844521.0;11955049.0;40716348.0;-37145.0;8412505.0
44;Aardolieproducten;1990;8412505.0;0;54965393.0;12874431.0;39521860.0;56780812.0;12613759.0;38172532.0;0.0;8207086.0
45;Aardolieproducten;1991;8207086.0;0;57857014.0;11587491.0;36201263.0;55129902.0;13037518.0;36769867.0;-23738.0;8939305.0
46;Aardolieproducten;1992;8939305.0;0;59671085.0;11751455.0;31388089.0;52868714.0;13442188.0;37100587.0;-48513.0;8386958.0
47;Aardolieproducten;1993;8386958.0;0;61339479.0;11672815.0;31996998.0;53898252.0;14062645.0;36795401.0;-45457.0;8685409.0
48;Aardolieproducten;1994;8685409.0;0;65725846.0;13409210.0;31144183.0;52585859.0;13595162.0;43344033.0;-48211.0;9487805.0
49;Aardolieproducten;1995;9487805.0;0;68980353.0;13162793.0;29529707.0;56809966.0;14048096.0;42503066.0;0.0;7799530.0
50;Aardolieproducten;1996;7799530.0;0;71408947.0;13055508.0;31711840.0;58384939.0;14420884.0;43208505.0;0.0;7961497.0
51;Aardolieproducten;1997;7961497.0;0;70448309.0;13582658.0;36498726.0;61329800.0;15341007.0;43478235.0;0.0;8342148.0
52;Aardolieproducten;1998;8342148.0;0;71435432.0;13582941.0;34997679.0;60886200.0;15702982.0;43425346.0;0.0;8343672.0
53;Aardolieproducten;1999;8343672.0;0;66615999.0;14623495.0;37362500.0;60062001.0;16234519.0;43848733.0;0.0;6800413.0
54;Aardolieproducten;2000 januari;6800413.0;0;5743326.0;1673731.0;3277567.0;4881253.0;1271900.0;4152097.0;0.0;7189787.0
55;Aardolieproducten;2000 februari;7189787.0;0;5273693.0;1383245.0;2871049.0;5354953.0;1251358.0;3652510.0;0.0;6458953.0
56;Aardolieproducten;2000 maart;6458953.0;0;5308944.0;1381004.0;3397296.0;5375036.0;1330801.0;3646690.0;0.0;6193670.0
57;Aardolieproducten;2000 1e kwartaal;6800413.0;0;16325963.0;4437980.0;9545912.0;15611242.0;3854059.0;11451297.0;0.0;6193670.0
58;Aardolieproducten;2000 april;6193670.0;0;5372071.0;962696.0;4095125.0;5273594.0;1439346.0;3347056.0;0.0;6563566.0
59;Aardolieproducten;2000 mei;6563566.0;0;4919651.0;1441332.0;3827054.0;5118843.0;1526603.0;4007228.0;0.0;6098929.0
60;Aardolieproducten;2000 juni;6098929.0;0;5380356.0;1300198.0;4754995.0;5318848.0;1433065.0;3904627.0;0.0;6877938.0
61;Aardolieproducten;2000 2e kwartaal;6193670.0;0;15672078.0;3704226.0;12677174.0;15711285.0;4399014.0;11258911.0;0.0;6877938.0
62;Aardolieproducten;2000 1e halfjaar;6800413.0;0;31998041.0;8142206.0;22223086.0;31322527.0;8253073.0;22710208.0;0.0;6877938.0
63;Aardolieproducten;2000 juli;6877938.0;0;5815523.0;1540715.0;3957771.0;5516608.0;1492714.0;3884142.0;0.0;7298483.0
64;Aardolieproducten;2000 augustus;7298483.0;0;5861384.0;1539848.0;4751761.0;5370919.0;1510069.0;4086037.0;0.0;8484451.0
65;Aardolieproducten;2000 september;8484451.0;0;5094852.0;1436639.0;3502145.0;5698132.0;1349647.0;3936658.0;0.0;7533650.0
66;Aardolieproducten;2000 3e kwartaal;6877938.0;0;16771759.0;4517202.0;12211677.0;16585659.0;4352430.0;11906837.0;0.0;7533650.0
67;Aardolieproducten;2000 oktober;7533650.0;0;6228389.0;1562078.0;3089566.0;5379829.0;1461935.0;4117399.0;0.0;7454520.0
68;Aardolieproducten;2000 november;7454520.0;0;5508875.0;1397673.0;3484147.0;5193750.0;1332380.0;3729803.0;0.0;7589282.0
69;Aardolieproducten;2000 december;7589282.0;0;7066413.0;1675522.0;3665094.0;4959853.0;1510536.0;5372318.0;0.0;8153604.0
70;Aardolieproducten;2000 4e kwartaal;7533650.0;0;18803677.0;4635273.0;10238807.0;15533432.0;4304851.0;13219520.0;0.0;8153604.0
71;Aardolieproducten;2000 2e halfjaar;6877938.0;0;35575436.0;9152475.0;22450484.0;32119091.0;8657281.0;25126357.0;0.0;8153604.0
72;Aardolieproducten;2000;6800413.0;0;67573477.0;17294681.0;44673570.0;63441618.0;16910354.0;47836565.0;0.0;8153604.0
73;Aardolieproducten;2001 januari;8153604.0;0;5935187.0;1694673.0;3815353.0;5521217.0;1456734.0;4186168.0;0.0;8434698.0
74;Aardolieproducten;2001 februari;8434698.0;0;5314305.0;1475362.0;3288191.0;4962266.0;1317005.0;3845919.0;0.0;8387366.0
75;Aardolieproducten;2001 maart;8387366.0;0;5616445.0;1576142.0;3765754.0;5413994.0;1562949.0;4137490.0;0.0;8231274.0
76;Aardolieproducten;2001 1e kwartaal;8153604.0;0;16865937.0;4746177.0;10869298.0;15897477.0;4336688.0;12169577.0;0.0;8231274.0
77;Aardolieproducten;2001 april;8231274.0;0;5867622.0;1516932.0;3628599.0;6030818.0;1495328.0;4020966.0;0.0;7697315.0
78;Aardolieproducten;2001 mei;7697315.0;0;5722703.0;1568794.0;3880038.0;5409876.0;1590345.0;4162027.0;0.0;7706602.0
79;Aardolieproducten;2001 juni;7706602.0;0;5259043.0;1564017.0;4531731.0;5317182.0;1436749.0;4144744.0;0.0;8162718.0
80;Aardolieproducten;2001 2e kwartaal;8231274.0;0;16849368.0;4649743.0;12040368.0;16757876.0;4522422.0;12327737.0;0.0;8162718.0
81;Aardolieproducten;2001 1e halfjaar;8153604.0;0;33715305.0;9395920.0;22909666.0;32655353.0;8859110.0;24497314.0;0.0;8162718.0
82;Aardolieproducten;2001 juli;8162718.0;0;5359940.0;1560665.0;4290628.0;5406227.0;1442810.0;4042433.0;0.0;8482481.0
83;Aardolieproducten;2001 augustus;8482481.0;0;5783206.0;1623881.0;4225522.0;5656278.0;1544027.0;4047286.0;0.0;8867499.0
84;Aardolieproducten;2001 september;8867499.0;0;5409671.0;1499731.0;3593772.0;5994861.0;1472658.0;4093718.0;0.0;7809436.0
85;Aardolieproducten;2001 3e kwartaal;8162718.0;0;16552817.0;4684277.0;12109922.0;17057366.0;4459495.0;12183437.0;0.0;7809436.0
86;Aardolieproducten;2001 oktober;7809436.0;0;5893024.0;1440759.0;4248534.0;5883794.0;1439938.0;4353639.0;0.0;7714382.0
87;Aardolieproducten;2001 november;7714382.0;0;6028213.0;1419301.0;3599631.0;5109623.0;1680411.0;4266870.0;0.0;7704623.0
88;Aardolieproducten;2001 december;7704623.0;0;5722298.0;1368151.0;3996008.0;5213694.0;1756015.0;4268544.0;0.0;7552827.0
89;Aardolieproducten;2001 4e kwartaal;7809436.0;0;17643535.0;4228211.0;11844173.0;16207111.0;4876364.0;12889053.0;0.0;7552827.0
90;Aardolieproducten;2001 2e halfjaar;8162718.0;0;34196352.0;8912488.0;23954095.0;33264477.0;9335859.0;25072490.0;0.0;7552827.0
91;Aardolieproducten;2001;8153604.0;0;67911657.0;18308408.0;46863761.0;65919830.0;18194969.0;49569804.0;0.0;7552827.0
92;Aardolieproducten;2002 januari;7552827.0;0;5905237.0;1476556.0;4454580.0;5585166.0;1447173.0;4407067.0;0.0;7949794.0
93;Aardolieproducten;2002 februari;7949794.0;0;5988597.0;1431568.0;3638114.0;5073933.0;1402586.0;4461826.0;0.0;8069728.0
94;Aardolieproducten;2002 maart;8069728.0;0;6227288.0;1311738.0;3883064.0;5940424.0;1476675.0;4208445.0;0.0;7866274.0
95;Aardolieproducten;2002 1e kwartaal;7552827.0;0;18121122.0;4219862.0;11975758.0;16599523.0;4326434.0;13077338.0;0.0;7866274.0
96;Aardolieproducten;2002 april;7866274.0;0;5033189.0;1398750.0;4075573.0;5185380.0;1496658.0;4275230.0;0.0;7416518.0
97;Aardolieproducten;2002 mei;7416518.0;0;5665476.0;1394874.0;4980797.0;5314711.0;1620744.0;4523017.0;0.0;7999193.0
98;Aardolieproducten;2002 juni;7999193.0;0;5619160.0;1314107.0;4182210.0;5497985.0;1705612.0;4436184.0;0.0;7474889.0
99;Aardolieproducten;2002 2e kwartaal;7866274.0;0;16317825.0;4107731.0;13238580.0;15998076.0;4823014.0;13234431.0;0.0;7474889.0
100;Aardolieproducten;2002 1e halfjaar;7552827.0;0;34438947.0;8327593.0;25214338.0;32597599.0;9149448.0;26311769.0;0.0;7474889.0
101;Aardolieproducten;2002 juli;7474889.0;0;5445697.0;1537012.0;4512011.0;5525604.0;1489572.0;4559680.0;0.0;7394753.0
102;Aardolieproducten;2002 augustus;7394753.0;0;5816647.0;1508223.0;4308768.0;5510403.0;1640455.0;4596527.0;0.0;7281006.0
103;Aardolieproducten;2002 september;7281006.0;0;5534400.0;1471633.0;3926659.0;5194390.0;1429802.0;4377846.0;0.0;7211660.0
104;Aardolieproducten;2002 3e kwartaal;7474889.0;0;16796744.0;4516868.0;12747438.0;16230397.0;4559829.0;13534053.0;0.0;7211660.0
105;Aardolieproducten;2002 oktober;7211660.0;0;5673086.0;1531497.0;4897732.0;5964923.0;1525300.0;4845097.0;0.0;6978655.0
106;Aardolieproducten;2002 november;6978655.0;0;5438915.0;1559658.0;4161751.0;5240021.0;1495982.0;4472582.0;0.0;6930394.0
107;Aardolieproducten;2002 december;6930394.0;0;5858260.0;1587823.0;4186057.0;5411781.0;1414872.0;4722893.0;0.0;7012988.0
108;Aardolieproducten;2002 4e kwartaal;7211660.0;0;16970261.0;4678978.0;13245540.0;16616725.0;4436154.0;14040572.0;0.0;7012988.0
109;Aardolieproducten;2002 2e halfjaar;7474889.0;0;33767005.0;9195846.0;25992978.0;32847122.0;8995983.0;27574625.0;0.0;7012988.0
110;Aardolieproducten;2002;7552827.0;0;68205952.0;17523439.0;51207316.0;65444721.0;18145431.0;53886394.0;0.0;7012988.0
111;Aardolieproducten;2003 januari;7012988.0;0;6097742.0;1505197.0;3306669.0;5498008.0;1290166.0;4856162.0;0.0;6278260.0
112;Aardolieproducten;2003 februari;6278260.0;0;5338356.0;1488683.0;3865190.0;4803134.0;1356387.0;4292354.0;0.0;6518614.0
113;Aardolieproducten;2003 maart;6518614.0;0;5819034.0;1484203.0;3582116.0;5166690.0;1396536.0;4665249.0;0.0;6175492.0
114;Aardolieproducten;2003 1e kwartaal;7012988.0;0;17255132.0;4478083.0;10753975.0;15467832.0;4043089.0;13813765.0;0.0;6175492.0
115;Aardolieproducten;2003 april;6175492.0;0;5591937.0;1434598.0;4283066.0;5016995.0;1418127.0;4398380.0;0.0;6651591.0
116;Aardolieproducten;2003 mei;6651591.0;0;6465333.0;1512638.0;4728915.0;5865393.0;1395065.0;5091899.0;0.0;7006120.0
117;Aardolieproducten;2003 juni;7006120.0;0;6268365.0;1564059.0;4706392.0;5771467.0;1429580.0;4926426.0;0.0;7417463.0
118;Aardolieproducten;2003 2e kwartaal;6175492.0;0;18325635.0;4511295.0;13718373.0;16653855.0;4242772.0;14416705.0;0.0;7417463.0
119;Aardolieproducten;2003 1e halfjaar;7012988.0;0;35580767.0;8989378.0;24472348.0;32121687.0;8285861.0;28230470.0;0.0;7417463.0
120;Aardolieproducten;2003 juli;7417463.0;0;6485458.0;1653604.0;3983312.0;5597975.0;1439522.0;5057861.0;0.0;7444479.0
121;Aardolieproducten;2003 augustus;7444479.0;0;6316798.0;1663857.0;4275678.0;5704803.0;1433412.0;4810339.0;0.0;7752258.0
122;Aardolieproducten;2003 september;7752258.0;0;6806421.0;1616540.0;4739136.0;5373148.0;1510066.0;5643409.0;0.0;8387732.0
123;Aardolieproducten;2003 3e kwartaal;7417463.0;0;19608677.0;4934001.0;12998126.0;16675926.0;4383000.0;15511609.0;0.0;8387732.0
124;Aardolieproducten;2003 oktober;8387732.0;0;5693686.0;1637745.0;4216123.0;6516460.0;1509528.0;5000565.0;0.0;6908733.0
125;Aardolieproducten;2003 november;6908733.0;0;5628365.0;1516975.0;4425728.0;5353594.0;1443757.0;4726770.0;0.0;6955680.0
126;Aardolieproducten;2003 december;6955680.0;0;6243952.0;1640426.0;4314005.0;5357145.0;1529680.0;4968960.0;0.0;7298278.0
127;Aardolieproducten;2003 4e kwartaal;8387732.0;0;17566003.0;4795146.0;12955856.0;17227199.0;4482965.0;14696295.0;0.0;7298278.0
128;Aardolieproducten;2003 2e halfjaar;7417463.0;0;37174680.0;9729147.0;25953982.0;33903125.0;8865965.0;30207904.0;0.0;7298278.0
129;Aardolieproducten;2003;7012988.0;0;72755447.0;18718525.0;50426330.0;66024812.0;17151826.0;58438374.0;0.0;7298278.0
130;Aardolieproducten;2004 januari;7298278.0;0;6722525.0;1480899.0;4089695.0;5849298.0;1424491.0;4752382.0;0.0;7565226.0
131;Aardolieproducten;2004 februari;7565226.0;0;6278233.0;1519990.0;4201406.0;5639965.0;1376574.0;4833270.0;0.0;7715046.0
132;Aardolieproducten;2004 maart;7715046.0;0;6758578.0;1604990.0;4807210.0;6710099.0;1572010.0;5346946.0;0.0;7256769.0
133;Aardolieproducten;2004 1e kwartaal;7298278.0;0;19759336.0;4605879.0;13098311.0;18199362.0;4373075.0;14932598.0;0.0;7256769.0
134;Aardolieproducten;2004 april;7256769.0;0;7165441.0;1606341.0;4246376.0;5859118.0;1546101.0;5795400.0;0.0;7074308.0
135;Aardolieproducten;2004 mei;7074308.0;0;6713867.0;1613605.0;4034166.0;6194608.0;1561442.0;4934444.0;0.0;6745452.0
136;Aardolieproducten;2004 juni;6745452.0;0;6643718.0;1781322.0;4899237.0;5974420.0;1585297.0;5341289.0;0.0;7168723.0
137;Aardolieproducten;2004 2e kwartaal;7256769.0;0;20523026.0;5001268.0;13179779.0;18028146.0;4692840.0;16071133.0;0.0;7168723.0
138;Aardolieproducten;2004 1e halfjaar;7298278.0;0;40282362.0;9607147.0;26278090.0;36227508.0;9065915.0;31003731.0;0.0;7168723.0
139;Aardolieproducten;2004 juli;7168723.0;0;6480541.0;1765463.0;4806210.0;5810600.0;1584972.0;4983759.0;0.0;7841606.0
140;Aardolieproducten;2004 augustus;7841606.0;0;6525349.0;1826204.0;4997933.0;5917434.0;1547605.0;5134893.0;0.0;8591160.0
141;Aardolieproducten;2004 september;8591160.0;0;5487368.0;1698400.0;4638229.0;6028835.0;1535439.0;4937334.0;0.0;7913549.0
142;Aardolieproducten;2004 3e kwartaal;7168723.0;0;18493258.0;5290067.0;14442372.0;17756869.0;4668016.0;15055986.0;0.0;7913549.0
143;Aardolieproducten;2004 oktober;7913549.0;0;5253163.0;1506116.0;4925236.0;5386614.0;1671131.0;4878043.0;0.0;7662276.0
144;Aardolieproducten;2004 november;7662276.0;0;5336753.0;1474588.0;4898598.0;5535683.0;1644372.0;4685283.0;0.0;7506877.0
145;Aardolieproducten;2004 december;7506877.0;0;5955288.0;1855164.0;4979179.0;5680218.0;1520192.0;4971937.0;0.0;8124161.0
146;Aardolieproducten;2004 4e kwartaal;7913549.0;0;16545204.0;4835868.0;14803013.0;16602515.0;4835695.0;14535263.0;0.0;8124161.0
147;Aardolieproducten;2004 2e halfjaar;7168723.0;0;35038462.0;10125935.0;29245385.0;34359384.0;9503711.0;29591249.0;0.0;8124161.0
148;Aardolieproducten;2004;7298278.0;0;75320824.0;19733082.0;55523475.0;70586892.0;18569626.0;60594980.0;0.0;8124161.0
149;Aardolieproducten;2005 januari;8124161.0;0;6769182.0;1860757.0;4525180.0;5756008.0;1577674.0;5564854.0;0.0;8380744.0
150;Aardolieproducten;2005 februari;8380744.0;0;5722761.0;1678590.0;3885718.0;5656995.0;1339285.0;4818533.0;0.0;7853000.0
151;Aardolieproducten;2005 maart;7853000.0;0;6157587.0;1777112.0;5194252.0;6221494.0;1756888.0;5560012.0;0.0;7443557.0
152;Aardolieproducten;2005 1e kwartaal;8124161.0;0;18649530.0;5316459.0;13605150.0;17634497.0;4673847.0;15943399.0;0.0;7443557.0
153;Aardolieproducten;2005 april;7443557.0;0;6527430.0;1644776.0;5501670.0;6027907.0;1797844.0;5355789.0;0.0;7935893.0
154;Aardolieproducten;2005 mei;7935893.0;0;6703023.0;1782148.0;5163416.0;5940297.0;1883354.0;5232026.0;0.0;8528803.0
155;Aardolieproducten;2005 juni;8528803.0;0;6094958.0;1669287.0;5183590.0;6677953.0;1840710.0;4923755.0;0.0;8034220.0
156;Aardolieproducten;2005 2e kwartaal;7443557.0;0;19325411.0;5096211.0;15848676.0;18646157.0;5521908.0;15511570.0;0.0;8034220.0
157;Aardolieproducten;2005 1e halfjaar;8124161.0;0;37974941.0;10412670.0;29453826.0;36280654.0;10195755.0;31454969.0;0.0;8034220.0
158;Aardolieproducten;2005 juli;8034220.0;0;5710019.0;1717146.0;5471675.0;6150228.0;1741892.0;4842615.0;0.0;8198325.0
159;Aardolieproducten;2005 augustus;8198325.0;0;6202604.0;2099650.0;5737895.0;6570571.0;1853568.0;5629005.0;0.0;8185330.0
160;Aardolieproducten;2005 september;8185330.0;0;6295355.0;1864957.0;5931840.0;6979192.0;1868393.0;5506606.0;0.0;7923291.0
161;Aardolieproducten;2005 3e kwartaal;8034220.0;0;18207978.0;5681753.0;17141410.0;19699991.0;5463853.0;15978226.0;0.0;7923291.0
162;Aardolieproducten;2005 oktober;7923291.0;0;6534147.0;1537046.0;5731625.0;6679537.0;1756472.0;5019628.0;0.0;8270472.0
163;Aardolieproducten;2005 november;8270472.0;0;6243006.0;1674595.0;5666536.0;6000214.0;1717557.0;4944985.0;0.0;9191853.0
164;Aardolieproducten;2005 december;9191853.0;0;6385321.0;1852649.0;5581209.0;7303206.0;1797605.0;5136470.0;0.0;8773751.0
165;Aardolieproducten;2005 4e kwartaal;7923291.0;0;19162474.0;5064290.0;16979370.0;19982957.0;5271634.0;15101083.0;0.0;8773751.0
166;Aardolieproducten;2005 2e halfjaar;8034220.0;0;37370452.0;10746043.0;34120780.0;39682948.0;10735487.0;31079309.0;0.0;8773751.0
167;Aardolieproducten;2005;8124161.0;0;75345393.0;21158713.0;63574606.0;75963602.0;20931242.0;62534278.0;0.0;8773751.0
168;Aardolieproducten;2006 januari;8773751.0;0;6174731.0;1772459.0;5499623.0;6236607.0;1741711.0;5407025.0;0.0;8835221.0
169;Aardolieproducten;2006 februari;8835221.0;0;5952278.0;1640182.0;5455027.0;6695034.0;1577353.0;4829420.0;0.0;8780901.0
170;Aardolieproducten;2006 maart;8780901.0;0;6415835.0;1893502.0;5474390.0;7597598.0;1782043.0;5380652.0;0.0;7804335.0
171;Aardolieproducten;2006 1e kwartaal;8773751.0;0;18542844.0;5306143.0;16429040.0;20529239.0;5101107.0;15617097.0;0.0;7804335.0
172;Aardolieproducten;2006 april;7804335.0;0;5731616.0;1624533.0;6286646.0;6344978.0;1694848.0;4873632.0;0.0;8533672.0
173;Aardolieproducten;2006 mei;8533672.0;0;5911436.0;1730798.0;6180501.0;7450728.0;1808484.0;5054160.0;0.0;8043035.0
174;Aardolieproducten;2006 juni;8043035.0;0;6407015.0;1777780.0;6494786.0;6732826.0;1868992.0;5445847.0;0.0;8674951.0
175;Aardolieproducten;2006 2e kwartaal;7804335.0;0;18050067.0;5133111.0;18961933.0;20528532.0;5372324.0;15373639.0;0.0;8674951.0
176;Aardolieproducten;2006 1e halfjaar;8773751.0;0;36592911.0;10439254.0;35390973.0;41057771.0;10473431.0;30990736.0;0.0;8674951.0
177;Aardolieproducten;2006 juli;8674951.0;0;6276658.0;1792728.0;6683569.0;7057500.0;2002911.0;5348005.0;0.0;9019490.0
178;Aardolieproducten;2006 augustus;9019490.0;0;6477867.0;1934048.0;6101313.0;7230880.0;1932800.0;5582669.0;0.0;8786369.0
179;Aardolieproducten;2006 september;8786369.0;0;6197297.0;1615599.0;6241876.0;6716735.0;1981902.0;5082127.0;0.0;9060377.0
180;Aardolieproducten;2006 3e kwartaal;8674951.0;0;18951822.0;5342375.0;19026758.0;21005115.0;5917613.0;16012801.0;0.0;9060377.0
181;Aardolieproducten;2006 oktober;9060377.0;0;6362959.0;1328855.0;6794075.0;7710854.0;1840883.0;4736151.0;0.0;9258378.0
182;Aardolieproducten;2006 november;9258378.0;0;6027210.0;1716264.0;5739372.0;7738446.0;1691156.0;4909025.0;0.0;8402598.0
183;Aardolieproducten;2006 december;8402598.0;0;6045684.0;1842034.0;6369400.0;6849750.0;1685596.0;4930064.0;0.0;9194306.0
184;Aardolieproducten;2006 4e kwartaal;9060377.0;0;18435853.0;4887153.0;18902847.0;22299050.0;5217635.0;14575240.0;0.0;9194306.0
185;Aardolieproducten;2006 2e halfjaar;8674951.0;0;37387675.0;10229528.0;37929605.0;43304165.0;11135248.0;30588041.0;0.0;9194306.0
186;Aardolieproducten;2006;8773751.0;0;73980586.0;20668782.0;73320578.0;84361936.0;21608679.0;61578777.0;0.0;9194306.0
187;Aardolieproducten;2007 januari;8971042.0;65930;6281931.0;930045.0;5865902.0;6339526.0;1555029.0;4492313.0;0.0;9727982.0
188;Aardolieproducten;2007 februari;9727982.0;34907;5852554.0;1128637.0;5449696.0;6659709.0;1507229.0;4942315.0;0.0;9084523.0
189;Aardolieproducten;2007 maart;9084523.0;77068;5778385.0;1054672.0;6087423.0;7077585.0;1673083.0;4790027.0;0.0;8541376.0
190;Aardolieproducten;2007 1e kwartaal;8971042.0;177905;17912870.0;3113354.0;17403021.0;20076820.0;4735341.0;14224655.0;0.0;8541376.0
191;Aardolieproducten;2007 april;8541376.0;71426;6521573.0;888000.0;4992635.0;6003672.0;1684999.0;4906848.0;0.0;8419491.0
192;Aardolieproducten;2007 mei;8419491.0;82655;6148977.0;956732.0;6002631.0;6349586.0;1739572.0;4876617.0;0.0;8644711.0
193;Aardolieproducten;2007 juni;8644711.0;69867;6422725.0;886177.0;5610677.0;6190204.0;1780576.0;5416914.0;0.0;8246463.0
194;Aardolieproducten;2007 2e kwartaal;8541376.0;223948;19093275.0;2730909.0;16605943.0;18543462.0;5205147.0;15200401.0;0.0;8246463.0
195;Aardolieproducten;2007 1e halfjaar;8971042.0;401853;37006145.0;5844263.0;34008964.0;38620282.0;9940488.0;29425056.0;0.0;8246463.0
196;Aardolieproducten;2007 juli;8246463.0;82922;7027370.0;908686.0;5872769.0;6579881.0;1752824.0;5487097.0;0.0;8318408.0
197;Aardolieproducten;2007 augustus;8318408.0;68048;7171412.0;907210.0;5483201.0;6578807.0;1778703.0;5379218.0;0.0;8211551.0
198;Aardolieproducten;2007 september;8211551.0;63235;6838356.0;836684.0;5519404.0;6519264.0;1757197.0;5086858.0;0.0;8105911.0
199;Aardolieproducten;2007 3e kwartaal;8246463.0;214205;21037138.0;2652580.0;16875374.0;19677952.0;5288724.0;15953173.0;0.0;8105911.0
200;Aardolieproducten;2007 oktober;8105911.0;61210;6541842.0;930782.0;5561218.0;6805295.0;1689489.0;5151269.0;0.0;7554910.0
201;Aardolieproducten;2007 november;7554910.0;82437;6270770.0;916552.0;5450937.0;5883348.0;1566948.0;5319190.0;0.0;7506120.0
202;Aardolieproducten;2007 december;7506120.0;74013;6861168.0;917174.0;6401470.0;6664135.0;1597832.0;5085024.0;0.0;8412954.0
203;Aardolieproducten;2007 4e kwartaal;8105911.0;217660;19673780.0;2764508.0;17413625.0;19352778.0;4854269.0;15555483.0;0.0;8412954.0
204;Aardolieproducten;2007 2e halfjaar;8246463.0;431865;40710918.0;5417088.0;34288999.0;39030730.0;10142993.0;31508656.0;0.0;8412954.0
205;Aardolieproducten;2007;8971042.0;833718;77717063.0;11261351.0;68297963.0;77651012.0;20083481.0;60933712.0;0.0;8412954.0
206;Aardolieproducten;2008 januari;8412954.0;0;7169043.0;648148.0;5418217.0;6173019.0;1633355.0;4921726.0;0.0;8920262.0
207;Aardolieproducten;2008 februari;8920262.0;0;6634720.0;597588.0;5684038.0;6787611.0;1611014.0;4977952.0;0.0;8460031.0
208;Aardolieproducten;2008 maart;8460031.0;0;6584170.0;439927.0;5982695.0;6373788.0;1722884.0;4430677.0;0.0;8939474.0
209;Aardolieproducten;2008 1e kwartaal;8412954.0;0;20387933.0;1685663.0;17084950.0;19334418.0;4967253.0;14330355.0;0.0;8939474.0
210;Aardolieproducten;2008 april;8939474.0;0;7262196.0;338050.0;5639392.0;7040998.0;1590972.0;4801385.0;0.0;8745757.0
211;Aardolieproducten;2008 mei;8745757.0;0;7340884.0;406137.0;5934110.0;6859477.0;1611459.0;5045496.0;0.0;8910456.0
