ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
2923;20 jaar;Totaal mannen en vrouwen;2030;135135;54517;16075;38441;16853;21588;36548;17969
2924;20 jaar;Totaal mannen en vrouwen;2031;134303;54315;16203;38112;16910;21202;35991;18325
2925;20 jaar;Totaal mannen en vrouwen;2032;133633;54179;16321;37858;17020;20838;35458;18721
2926;20 jaar;Totaal mannen en vrouwen;2033;133422;54085;16426;37660;17168;20492;34949;19137
2927;20 jaar;Totaal mannen en vrouwen;2034;133660;54045;16529;37516;17349;20167;34468;19576
2928;20 jaar;Totaal mannen en vrouwen;2035;134155;54025;16624;37401;17547;19855;34010;20015
2929;20 jaar;Totaal mannen en vrouwen;2036;134911;54026;16711;37316;17741;19575;33583;20443
2930;20 jaar;Totaal mannen en vrouwen;2037;135855;54033;16799;37235;17924;19311;33188;20845
2931;20 jaar;Totaal mannen en vrouwen;2038;136944;54061;16884;37177;18098;19080;32832;21229
2932;20 jaar;Totaal mannen en vrouwen;2039;138161;54099;16975;37124;18260;18864;32505;21595
2933;20 jaar;Totaal mannen en vrouwen;2040;139423;54156;17055;37101;18429;18671;32207;21949
2934;20 jaar;Totaal mannen en vrouwen;2041;140512;54250;17146;37104;18605;18500;31966;22285
2935;20 jaar;Totaal mannen en vrouwen;2042;141583;54343;17222;37121;18769;18352;31732;22611
2936;20 jaar;Totaal mannen en vrouwen;2043;142516;54466;17310;37156;18926;18230;31543;22923
2937;20 jaar;Totaal mannen en vrouwen;2044;143300;54608;17394;37214;19094;18120;31384;23223
2938;20 jaar;Totaal mannen en vrouwen;2045;143982;54762;17471;37291;19254;18037;31249;23513
2939;20 jaar;Totaal mannen en vrouwen;2046;144509;54940;17548;37392;19426;17966;31145;23795
2940;20 jaar;Totaal mannen en vrouwen;2047;144891;55139;17621;37518;19591;17927;31061;24078
2941;20 jaar;Totaal mannen en vrouwen;2048;145166;55363;17695;37667;19776;17891;31013;24349
2942;20 jaar;Totaal mannen en vrouwen;2049;145264;55605;17762;37843;19958;17885;30976;24629
2943;20 jaar;Totaal mannen en vrouwen;2050;145284;55868;17822;38046;20154;17892;30961;24906
2944;20 jaar;Mannen;2005;73694;24365;11092;13273;6000;7273;17279;7086
2945;20 jaar;Mannen;2006;75095;23819;10414;13405;6101;7304;16708;7111
2946;20 jaar;Mannen;2007;77230;23321;9345;13976;6328;7648;16163;7158
2947;20 jaar;Mannen;2008;78563;23072;8685;14387;6299;8088;15963;7109
2948;20 jaar;Mannen;2009;77208;23636;8428;15208;6389;8819;16570;7065
2949;20 jaar;Mannen;2010;77565;24106;8358;15748;6505;9242;16972;7134
2950;20 jaar;Mannen;2011;81599;24700;8089;16610;6855;9755;17457;7243
2951;20 jaar;Mannen;2012;81119;24808;7758;17050;7054;9996;17446;7363
2952;20 jaar;Mannen;2013;79904;25011;7685;17326;6994;10332;17882;7129
2953;20 jaar;Mannen;2014;79155;24652;7361;17292;7228;10064;17372;7280
2954;20 jaar;Mannen;2015;79268;24951;7177;17774;7210;10564;17686;7265
2955;20 jaar;Mannen;2016;76909;24710;7059;17651;7182;10469;17413;7297
2956;20 jaar;Mannen;2017;76725;25146;7129;18018;7276;10742;17754;7393
2957;20 jaar;Mannen;2018;76200;25661;7028;18633;7514;11120;18323;7338
2958;20 jaar;Mannen;2019;78978;26326;6854;19472;7874;11598;18811;7515
2959;20 jaar;Mannen;2020;79349;27009;6791;20217;8181;12037;19210;7798
2960;20 jaar;Mannen;2021;80294;27950;6787;21163;8604;12559;19982;7967
2961;20 jaar;Mannen;2022;78495;28264;6819;21445;9093;12352;20219;8045
2962;20 jaar;Mannen;2023;77563;28383;6933;21450;9306;12144;20168;8216
2963;20 jaar;Mannen;2024;76972;28309;6975;21334;9239;12095;19982;8326
2964;20 jaar;Mannen;2025;74290;28010;7043;20967;8862;12105;19674;8337
2965;20 jaar;Mannen;2026;72917;27858;7135;20722;8795;11927;19448;8409
2966;20 jaar;Mannen;2027;71645;27680;7224;20456;8729;11727;19192;8488
2967;20 jaar;Mannen;2028;70633;27502;7308;20194;8674;11520;18917;8586
2968;20 jaar;Mannen;2029;69819;27345;7383;19963;8651;11312;18636;8710
2969;20 jaar;Mannen;2030;69224;27207;7448;19759;8657;11102;18349;8858
2970;20 jaar;Mannen;2031;68799;27102;7510;19592;8686;10906;18065;9038
2971;20 jaar;Mannen;2032;68463;27027;7569;19458;8738;10720;17790;9237
2972;20 jaar;Mannen;2033;68359;26971;7617;19354;8812;10543;17526;9445
2973;20 jaar;Mannen;2034;68484;26946;7668;19278;8900;10378;17280;9666
2974;20 jaar;Mannen;2035;68743;26927;7710;19217;9003;10214;17039;9889
2975;20 jaar;Mannen;2036;69130;26927;7755;19173;9098;10075;16822;10105
2976;20 jaar;Mannen;2037;69615;26928;7796;19132;9193;9939;16620;10308
2977;20 jaar;Mannen;2038;70172;26937;7836;19101;9285;9816;16437;10500
2978;20 jaar;Mannen;2039;70797;26953;7879;19074;9372;9703;16267;10686
2979;20 jaar;Mannen;2040;71447;26976;7919;19057;9457;9600;16111;10865
2980;20 jaar;Mannen;2041;72004;27024;7964;19060;9546;9514;15989;11035
2981;20 jaar;Mannen;2042;72553;27065;7999;19066;9632;9434;15865;11200
2982;20 jaar;Mannen;2043;73035;27123;8043;19080;9709;9371;15767;11357
2983;20 jaar;Mannen;2044;73439;27189;8083;19107;9793;9314;15681;11509
2984;20 jaar;Mannen;2045;73788;27263;8120;19144;9873;9270;15609;11654
2985;20 jaar;Mannen;2046;74058;27352;8158;19194;9961;9233;15554;11797
2986;20 jaar;Mannen;2047;74258;27445;8193;19252;10039;9213;15507;11939
2987;20 jaar;Mannen;2048;74393;27563;8231;19332;10139;9193;15484;12080
2988;20 jaar;Mannen;2049;74445;27680;8264;19416;10223;9193;15460;12220
2989;20 jaar;Mannen;2050;74452;27816;8294;19522;10330;9192;15453;12363
2990;20 jaar;Vrouwen;2005;70404;23266;10650;12616;5737;6879;16125;7141
2991;20 jaar;Vrouwen;2006;72367;22791;9997;12794;5640;7154;15793;6999
2992;20 jaar;Vrouwen;2007;74937;22649;9165;13484;6052;7432;15569;7080
2993;20 jaar;Vrouwen;2008;74652;22780;8877;13904;6032;7872;15771;7009
2994;20 jaar;Vrouwen;2009;74022;23416;8792;14624;6260;8364;16155;7261
2995;20 jaar;Vrouwen;2010;75129;23661;8728;14934;6174;8760;16490;7172
2996;20 jaar;Vrouwen;2011;77559;24732;8637;16095;6648;9447;17338;7393
2997;20 jaar;Vrouwen;2012;77874;24668;8492;16176;6706;9470;17210;7458
2998;20 jaar;Vrouwen;2013;76264;24859;8369;16490;6814;9676;17378;7481
2999;20 jaar;Vrouwen;2014;75934;24650;8150;16500;6728;9772;17346;7304
3000;20 jaar;Vrouwen;2015;75753;25054;8090;16964;6849;10115;17624;7430
3001;20 jaar;Vrouwen;2016;73558;24812;7985;16828;6889;9939;17391;7421
3002;20 jaar;Vrouwen;2017;72577;24961;8047;16915;6812;10103;17571;7391
3003;20 jaar;Vrouwen;2018;73555;25656;8002;17654;7079;10575;18214;7441
3004;20 jaar;Vrouwen;2019;75523;26312;7826;18486;7485;11001;18716;7596
3005;20 jaar;Vrouwen;2020;75604;26838;7782;19057;7717;11339;19030;7809
3006;20 jaar;Vrouwen;2021;77130;28001;7863;20137;8084;12054;19873;8128
3007;20 jaar;Vrouwen;2022;75152;28087;8013;20075;8476;11598;19870;8218
3008;20 jaar;Vrouwen;2023;73646;28414;8162;20252;8771;11481;20029;8385
3009;20 jaar;Vrouwen;2024;72785;28371;8174;20197;8744;11453;19760;8611
3010;20 jaar;Vrouwen;2025;70782;28067;8220;19847;8393;11454;19502;8565
3011;20 jaar;Vrouwen;2026;69466;27912;8308;19604;8327;11276;19268;8645
3012;20 jaar;Vrouwen;2027;68245;27740;8395;19345;8263;11082;19009;8731
3013;20 jaar;Vrouwen;2028;67265;27577;8477;19100;8220;10880;18744;8832
3014;20 jaar;Vrouwen;2029;66485;27433;8558;18875;8189;10686;18476;8957
3015;20 jaar;Vrouwen;2030;65911;27309;8627;18682;8196;10487;18199;9111
3016;20 jaar;Vrouwen;2031;65504;27213;8693;18520;8224;10296;17926;9287
3017;20 jaar;Vrouwen;2032;65170;27152;8752;18400;8282;10118;17668;9484
3018;20 jaar;Vrouwen;2033;65063;27114;8809;18305;8356;9949;17423;9691
3019;20 jaar;Vrouwen;2034;65176;27099;8861;18238;8448;9790;17189;9911
3020;20 jaar;Vrouwen;2035;65413;27097;8913;18184;8544;9641;16972;10126
3021;20 jaar;Vrouwen;2036;65781;27099;8956;18143;8643;9500;16761;10338
3022;20 jaar;Vrouwen;2037;66240;27105;9003;18103;8731;9371;16568;10537
3023;20 jaar;Vrouwen;2038;66772;27124;9048;18076;8813;9263;16395;10729
3024;20 jaar;Vrouwen;2039;67364;27147;9097;18050;8889;9161;16238;10908
3025;20 jaar;Vrouwen;2040;67976;27180;9136;18044;8972;9071;16096;11084
3026;20 jaar;Vrouwen;2041;68508;27226;9182;18044;9059;8985;15977;11250
3027;20 jaar;Vrouwen;2042;69030;27278;9223;18055;9137;8918;15867;11411
3028;20 jaar;Vrouwen;2043;69480;27342;9266;18076;9217;8859;15777;11566
3029;20 jaar;Vrouwen;2044;69861;27418;9311;18107;9301;8807;15704;11715
3030;20 jaar;Vrouwen;2045;70193;27499;9352;18148;9381;8766;15640;11859
3031;20 jaar;Vrouwen;2046;70451;27588;9390;18199;9465;8733;15591;11998
3032;20 jaar;Vrouwen;2047;70633;27694;9427;18266;9552;8714;15554;12139
3033;20 jaar;Vrouwen;2048;70773;27800;9464;18336;9637;8698;15530;12270
3034;20 jaar;Vrouwen;2049;70819;27925;9498;18427;9735;8692;15516;12409
3035;20 jaar;Vrouwen;2050;70833;28051;9528;18524;9824;8700;15508;12544
3036;21 jaar;Totaal mannen en vrouwen;2005;140131;47691;22490;25201;11296;13905;32846;14845
3037;21 jaar;Totaal mannen en vrouwen;2006;143890;48588;22817;25771;11665;14106;33807;14782
3038;21 jaar;Totaal mannen en vrouwen;2007;147239;47726;21646;26080;11671;14409;33009;14717
3039;21 jaar;Totaal mannen en vrouwen;2008;151933;47287;19959;27328;12299;15029;32365;14922
3040;21 jaar;Totaal mannen en vrouwen;2009;152978;47348;19194;28154;12249;15905;32467;14881
3041;21 jaar;Totaal mannen en vrouwen;2010;151004;48678;18989;29689;12568;17121;33510;15168
3042;21 jaar;Totaal mannen en vrouwen;2011;152463;49492;18957;30535;12599;17935;34272;15220
3043;21 jaar;Totaal mannen en vrouwen;2012;158905;51232;18692;32539;13414;19126;35614;15617
3044;21 jaar;Totaal mannen en vrouwen;2013;158737;51373;18312;33062;13674;19388;35516;15857
3045;21 jaar;Totaal mannen en vrouwen;2014;155929;51818;18171;33647;13721;19927;36134;15684
3046;21 jaar;Totaal mannen en vrouwen;2015;154853;51302;17676;33626;13869;19757;35630;15671
3047;21 jaar;Totaal mannen en vrouwen;2016;154791;52037;17474;34564;13971;20592;36242;15795
3048;21 jaar;Totaal mannen en vrouwen;2017;150253;51593;17284;34309;13987;20323;35769;15824
3049;21 jaar;Totaal mannen en vrouwen;2018;149091;52192;17427;34765;14007;20759;36307;15885
3050;21 jaar;Totaal mannen en vrouwen;2019;149545;53422;17309;36113;14511;21602;37533;15888
3051;21 jaar;Totaal mannen en vrouwen;2020;154276;54756;16983;37773;15275;22499;38537;16220
3052;21 jaar;Totaal mannen en vrouwen;2021;154730;55976;16893;39083;15814;23269;39257;16719
3053;21 jaar;Totaal mannen en vrouwen;2022;157192;58080;16978;41103;16606;24497;40872;17209
3054;21 jaar;Totaal mannen en vrouwen;2023;153433;58482;17157;41325;17485;23840;41109;17373
3055;21 jaar;Totaal mannen en vrouwen;2024;151006;58927;17417;41510;17993;23518;41220;17708
3056;21 jaar;Totaal mannen en vrouwen;2025;149561;58817;17472;41345;17902;23443;40775;18042
3057;21 jaar;Totaal mannen en vrouwen;2026;144890;58231;17591;40640;17182;23458;40221;18011
3058;21 jaar;Totaal mannen en vrouwen;2027;142213;57931;17773;40159;17049;23109;39768;18163
3059;21 jaar;Totaal mannen en vrouwen;2028;139728;57592;17950;39642;16922;22720;39263;18328
3060;21 jaar;Totaal mannen en vrouwen;2029;137743;57264;18121;39143;16828;22315;38735;18529
3061;21 jaar;Totaal mannen en vrouwen;2030;136155;56973;18280;38694;16774;21919;38193;18780
3062;21 jaar;Totaal mannen en vrouwen;2031;134991;56723;18422;38302;16787;21514;37639;19085
3063;21 jaar;Totaal mannen en vrouwen;2032;134163;56535;18556;37979;16847;21132;37090;19445
3064;21 jaar;Totaal mannen en vrouwen;2033;133497;56410;18683;37727;16955;20772;36564;19846
3065;21 jaar;Totaal mannen en vrouwen;2034;133287;56330;18797;37533;17106;20427;36062;20267
3066;21 jaar;Totaal mannen en vrouwen;2035;133524;56302;18910;37393;17288;20105;35589;20713
3067;21 jaar;Totaal mannen en vrouwen;2036;134020;56293;19014;37279;17485;19794;35136;21158
3068;21 jaar;Totaal mannen en vrouwen;2037;134777;56306;19112;37194;17677;19517;34715;21591
3069;21 jaar;Totaal mannen en vrouwen;2038;135717;56327;19211;37117;17862;19255;34327;22000
3070;21 jaar;Totaal mannen en vrouwen;2039;136803;56367;19305;37062;18036;19027;33976;22391
3071;21 jaar;Totaal mannen en vrouwen;2040;138016;56415;19405;37010;18199;18812;33652;22763
3072;21 jaar;Totaal mannen en vrouwen;2041;139278;56479;19493;36986;18364;18622;33355;23124
3073;21 jaar;Totaal mannen en vrouwen;2042;140363;56584;19592;36993;18540;18453;33119;23466
3074;21 jaar;Totaal mannen en vrouwen;2043;141431;56686;19675;37011;18706;18305;32888;23798
3075;21 jaar;Totaal mannen en vrouwen;2044;142364;56814;19768;37046;18861;18185;32699;24114
3076;21 jaar;Totaal mannen en vrouwen;2045;143147;56960;19856;37104;19028;18076;32542;24418
3077;21 jaar;Totaal mannen en vrouwen;2046;143826;57122;19937;37184;19190;17994;32409;24713
3078;21 jaar;Totaal mannen en vrouwen;2047;144354;57305;20018;37286;19365;17921;32307;24998
3079;21 jaar;Totaal mannen en vrouwen;2048;144735;57505;20091;37414;19530;17884;32221;25284
3080;21 jaar;Totaal mannen en vrouwen;2049;145010;57730;20167;37563;19717;17846;32172;25558
3081;21 jaar;Totaal mannen en vrouwen;2050;145110;57970;20232;37739;19898;17840;32131;25839
3082;21 jaar;Mannen;2005;71483;23929;11189;12740;5743;6997;16626;7304
3083;21 jaar;Mannen;2006;73561;24592;11388;13204;5962;7243;17291;7301
3084;21 jaar;Mannen;2007;74956;24130;10795;13335;6062;7273;16792;7339
3085;21 jaar;Mannen;2008;77087;23747;9847;13900;6284;7616;16329;7418
3086;21 jaar;Mannen;2009;78414;23599;9289;14310;6256;8054;16191;7408
3087;21 jaar;Mannen;2010;77069;24228;9103;15125;6345;8781;16826;7402
3088;21 jaar;Mannen;2011;77425;24750;9087;15663;6461;9202;17243;7508
3089;21 jaar;Mannen;2012;81444;25383;8866;16517;6807;9710;17735;7648
3090;21 jaar;Mannen;2013;80966;25542;8586;16956;7007;9950;17748;7795
3091;21 jaar;Mannen;2014;79759;25768;8538;17230;6947;10283;18185;7583
3092;21 jaar;Mannen;2015;79013;25438;8240;17198;7182;10016;17701;7737
3093;21 jaar;Mannen;2016;79128;25755;8078;17677;7163;10514;18026;7729
3094;21 jaar;Mannen;2017;76778;25533;7975;17558;7138;10420;17770;7763
3095;21 jaar;Mannen;2018;76596;25975;8051;17923;7232;10691;18117;7858
3096;21 jaar;Mannen;2019;76074;26500;7963;18537;7470;11067;18695;7805
3097;21 jaar;Mannen;2020;78843;27169;7799;19370;7828;11542;19189;7980
3098;21 jaar;Mannen;2021;79215;27858;7746;20111;8135;11977;19593;8265
3099;21 jaar;Mannen;2022;80156;28803;7747;21055;8560;12495;20366;8437
3100;21 jaar;Mannen;2023;78367;29119;7781;21338;9048;12290;20606;8513
3101;21 jaar;Mannen;2024;77439;29241;7894;21347;9262;12085;20559;8682
3102;21 jaar;Mannen;2025;76853;29168;7936;21232;9195;12037;20378;8790
3103;21 jaar;Mannen;2026;74180;28877;8006;20872;8823;12049;20076;8802
3104;21 jaar;Mannen;2027;72815;28728;8098;20630;8756;11874;19854;8874
3105;21 jaar;Mannen;2028;71548;28555;8188;20367;8690;11677;19604;8952
3106;21 jaar;Mannen;2029;70541;28384;8274;20110;8638;11472;19335;9049
3107;21 jaar;Mannen;2030;69730;28232;8350;19882;8615;11267;19058;9173
3108;21 jaar;Mannen;2031;69138;28100;8419;19682;8622;11060;18777;9323
3109;21 jaar;Mannen;2032;68716;28002;8484;19518;8651;10867;18499;9504
3110;21 jaar;Mannen;2033;68383;27931;8546;19385;8702;10683;18227;9704
3111;21 jaar;Mannen;2034;68280;27882;8599;19284;8778;10505;17968;9914
3112;21 jaar;Mannen;2035;68405;27864;8654;19209;8868;10341;17727;10136
3113;21 jaar;Mannen;2036;68665;27849;8701;19148;8969;10179;17488;10361
3114;21 jaar;Mannen;2037;69055;27854;8751;19103;9061;10042;17275;10579
3115;21 jaar;Mannen;2038;69537;27861;8796;19065;9158;9907;17077;10784
3116;21 jaar;Mannen;2039;70094;27876;8840;19035;9249;9786;16898;10978
3117;21 jaar;Mannen;2040;70717;27897;8887;19010;9337;9673;16731;11166
3118;21 jaar;Mannen;2041;71367;27923;8930;18992;9420;9572;16575;11347
3119;21 jaar;Mannen;2042;71923;27976;8979;18997;9510;9487;16457;11519
3120;21 jaar;Mannen;2043;72472;28020;9017;19003;9596;9407;16334;11686
3121;21 jaar;Mannen;2044;72955;28081;9065;19016;9672;9344;16237;11844
3122;21 jaar;Mannen;2045;73359;28149;9106;19043;9755;9288;16151;11998
3123;21 jaar;Mannen;2046;73706;28226;9144;19082;9836;9246;16081;12145
3124;21 jaar;Mannen;2047;73976;28318;9185;19133;9925;9208;16029;12289
3125;21 jaar;Mannen;2048;74178;28411;9220;19191;10002;9189;15980;12431
3126;21 jaar;Mannen;2049;74313;28531;9259;19272;10104;9167;15957;12573
3127;21 jaar;Mannen;2050;74365;28647;9290;19357;10189;9168;15932;12715
3128;21 jaar;Vrouwen;2005;68648;23762;11301;12461;5553;6908;16221;7541
3129;21 jaar;Vrouwen;2006;70329;23996;11430;12567;5704;6863;16515;7481
3130;21 jaar;Vrouwen;2007;72283;23595;10850;12745;5609;7136;16217;7378
3131;21 jaar;Vrouwen;2008;74846;23540;10112;13428;6015;7413;16037;7504
3132;21 jaar;Vrouwen;2009;74564;23749;9905;13844;5993;7851;16276;7473
3133;21 jaar;Vrouwen;2010;73934;24450;9886;14564;6223;8340;16684;7766
3134;21 jaar;Vrouwen;2011;75038;24741;9870;14871;6138;8733;17029;7712
3135;21 jaar;Vrouwen;2012;77461;25849;9827;16022;6607;9415;17880;7969
3136;21 jaar;Vrouwen;2013;77771;25831;9725;16106;6667;9439;17769;8062
3137;21 jaar;Vrouwen;2014;76170;26050;9633;16417;6774;9644;17950;8101
3138;21 jaar;Vrouwen;2015;75840;25864;9436;16428;6687;9741;17929;7935
3139;21 jaar;Vrouwen;2016;75663;26282;9395;16886;6808;10078;18216;8066
3140;21 jaar;Vrouwen;2017;73475;26061;9309;16752;6849;9903;17999;8061
3141;21 jaar;Vrouwen;2018;72495;26218;9376;16842;6774;10068;18190;8028
3142;21 jaar;Vrouwen;2019;73471;26921;9346;17576;7041;10535;18838;8083
3143;21 jaar;Vrouwen;2020;75433;27587;9184;18403;7447;10956;19347;8240
3144;21 jaar;Vrouwen;2021;75515;28118;9147;18971;7679;11292;19664;8454
3145;21 jaar;Vrouwen;2022;77036;29278;9230;20048;8046;12002;20506;8772
3146;21 jaar;Vrouwen;2023;75067;29363;9376;19986;8437;11550;20503;8860
3147;21 jaar;Vrouwen;2024;73567;29687;9523;20164;8731;11433;20661;9026
3148;21 jaar;Vrouwen;2025;72709;29649;9536;20112;8707;11406;20397;9252
3149;21 jaar;Vrouwen;2026;70710;29354;9586;19768;8360;11409;20145;9209
3150;21 jaar;Vrouwen;2027;69398;29203;9675;19529;8293;11235;19914;9289
3151;21 jaar;Vrouwen;2028;68180;29036;9762;19275;8232;11043;19660;9377
3152;21 jaar;Vrouwen;2029;67202;28880;9846;19033;8190;10843;19400;9480
3153;21 jaar;Vrouwen;2030;66425;28741;9930;18812;8159;10652;19135;9607
3154;21 jaar;Vrouwen;2031;65853;28623;10003;18620;8166;10455;18861;9762
3155;21 jaar;Vrouwen;2032;65447;28533;10072;18461;8196;10265;18591;9941
3156;21 jaar;Vrouwen;2033;65114;28479;10136;18343;8253;10089;18337;10142
3157;21 jaar;Vrouwen;2034;65007;28447;10198;18249;8327;9922;18094;10353
3158;21 jaar;Vrouwen;2035;65119;28439;10255;18183;8420;9763;17862;10577
3159;21 jaar;Vrouwen;2036;65355;28444;10313;18131;8516;9614;17648;10796
3160;21 jaar;Vrouwen;2037;65723;28453;10361;18091;8616;9475;17440;11013
3161;21 jaar;Vrouwen;2038;66180;28466;10414;18052;8704;9347;17250;11216
3162;21 jaar;Vrouwen;2039;66709;28491;10465;18027;8786;9241;17079;11413
3163;21 jaar;Vrouwen;2040;67300;28518;10518;18000;8861;9139;16921;11597
3164;21 jaar;Vrouwen;2041;67911;28557;10563;17994;8943;9050;16780;11776
3165;21 jaar;Vrouwen;2042;68440;28608;10612;17996;9030;8966;16662;11946
3166;21 jaar;Vrouwen;2043;68959;28666;10658;18008;9110;8898;16554;12111
3167;21 jaar;Vrouwen;2044;69409;28732;10703;18029;9189;8841;16462;12270
3168;21 jaar;Vrouwen;2045;69789;28811;10751;18061;9273;8788;16391;12421
3169;21 jaar;Vrouwen;2046;70120;28895;10793;18102;9353;8748;16327;12568
3170;21 jaar;Vrouwen;2047;70377;28987;10834;18154;9440;8714;16278;12709
3171;21 jaar;Vrouwen;2048;70556;29094;10871;18223;9528;8695;16241;12853
3172;21 jaar;Vrouwen;2049;70697;29199;10908;18291;9613;8679;16214;12985
3173;21 jaar;Vrouwen;2050;70745;29323;10942;18382;9709;8672;16199;13124
3174;22 jaar;Totaal mannen en vrouwen;2005;141782;48804;24051;24753;11319;13435;32965;15840
3175;22 jaar;Totaal mannen en vrouwen;2006;139885;48744;23706;25038;11204;13834;33234;15510
3176;22 jaar;Totaal mannen en vrouwen;2007;143630;49704;24103;25601;11566;14035;34194;15510
3177;22 jaar;Totaal mannen en vrouwen;2008;146963;49035;23125;25910;11573;14337;33503;15532
3178;22 jaar;Totaal mannen en vrouwen;2009;151638;48812;21666;27147;12192;14955;32971;15841
3179;22 jaar;Totaal mannen en vrouwen;2010;152680;49054;21088;27966;12140;15826;33155;15899
3180;22 jaar;Totaal mannen en vrouwen;2011;150719;50502;21011;29491;12458;17033;34231;16272
3181;22 jaar;Totaal mannen en vrouwen;2012;152174;51405;21075;30330;12489;17841;35007;16398
3182;22 jaar;Totaal mannen en vrouwen;2013;158590;53210;20895;32315;13294;19021;36362;16848
3183;22 jaar;Totaal mannen en vrouwen;2014;158421;53415;20577;32838;13556;19282;36299;17116
3184;22 jaar;Totaal mannen en vrouwen;2015;155630;53897;20477;33419;13604;19815;36935;16962
3185;22 jaar;Totaal mannen en vrouwen;2016;154558;53430;20027;33403;13754;19649;36471;16959
3186;22 jaar;Totaal mannen en vrouwen;2017;154498;54198;19864;34334;13859;20475;37103;17096
3187;22 jaar;Totaal mannen en vrouwen;2018;149983;53795;19709;34086;13879;20207;36662;17133
3188;22 jaar;Totaal mannen en vrouwen;2019;148824;54410;19865;34546;13903;20643;37217;17193
3189;22 jaar;Totaal mannen en vrouwen;2020;149279;55661;19775;35886;14404;21482;38455;17206
3190;22 jaar;Totaal mannen en vrouwen;2021;153992;57013;19477;37536;15166;22370;39470;17542
3191;22 jaar;Totaal mannen en vrouwen;2022;154451;58243;19405;38838;15704;23134;40197;18046
3192;22 jaar;Totaal mannen en vrouwen;2023;156907;60346;19500;40846;16492;24353;41806;18539
3193;22 jaar;Totaal mannen en vrouwen;2024;153170;60754;19685;41069;17366;23703;42049;18705
3194;22 jaar;Totaal mannen en vrouwen;2025;150753;61205;19944;41261;17877;23384;42165;19040
3195;22 jaar;Totaal mannen en vrouwen;2026;149314;61110;20006;41104;17793;23311;41735;19374
3196;22 jaar;Totaal mannen en vrouwen;2027;144659;60549;20134;40415;17084;23331;41196;19353
3197;22 jaar;Totaal mannen en vrouwen;2028;141993;60266;20323;39943;16954;22989;40757;19509
3198;22 jaar;Totaal mannen en vrouwen;2029;139520;59943;20507;39435;16828;22607;40263;19679
3199;22 jaar;Totaal mannen en vrouwen;2030;137543;59630;20686;38945;16737;22208;39746;19884
3200;22 jaar;Totaal mannen en vrouwen;2031;135961;59358;20854;38504;16687;21817;39217;20142
3201;22 jaar;Totaal mannen en vrouwen;2032;134799;59129;21007;38122;16704;21418;38676;20453
3202;22 jaar;Totaal mannen en vrouwen;2033;133975;58959;21154;37805;16765;21040;38138;20820
3203;22 jaar;Totaal mannen en vrouwen;2034;133314;58851;21293;37558;16872;20686;37621;21230
3204;22 jaar;Totaal mannen en vrouwen;2035;133107;58789;21421;37367;17024;20343;37128;21660
3205;22 jaar;Totaal mannen en vrouwen;2036;133343;58781;21549;37232;17210;20022;36666;22115
3206;22 jaar;Totaal mannen en vrouwen;2037;133837;58790;21667;37123;17408;19715;36222;22568
3207;22 jaar;Totaal mannen en vrouwen;2038;134592;58820;21780;37041;17599;19442;35810;23011
3208;22 jaar;Totaal mannen en vrouwen;2039;135528;58859;21891;36967;17784;19183;35429;23430
3209;22 jaar;Totaal mannen en vrouwen;2040;136611;58912;21998;36915;17956;18958;35084;23828
3210;22 jaar;Totaal mannen en vrouwen;2041;137821;58974;22109;36865;18119;18746;34765;24209
3211;22 jaar;Totaal mannen en vrouwen;2042;139078;59052;22209;36843;18285;18558;34474;24578
3212;22 jaar;Totaal mannen en vrouwen;2043;140162;59168;22317;36851;18460;18391;34239;24929
3213;22 jaar;Totaal mannen en vrouwen;2044;141225;59282;22410;36872;18628;18244;34013;25269
3214;22 jaar;Totaal mannen en vrouwen;2045;142152;59422;22510;36911;18785;18127;33828;25594
3215;22 jaar;Totaal mannen en vrouwen;2046;142934;59576;22604;36971;18952;18019;33672;25903
3216;22 jaar;Totaal mannen en vrouwen;2047;143612;59744;22691;37053;19115;17938;33541;26202
3217;22 jaar;Totaal mannen en vrouwen;2048;144137;59933;22776;37157;19292;17865;33442;26491
3218;22 jaar;Totaal mannen en vrouwen;2049;144519;60136;22850;37285;19457;17828;33357;26779
3219;22 jaar;Totaal mannen en vrouwen;2050;144798;60358;22924;37434;19642;17792;33305;27053
3220;22 jaar;Mannen;2005;72326;24295;11689;12606;5758;6848;16565;7730
3221;22 jaar;Mannen;2006;71334;24215;11568;12648;5690;6957;16656;7559
3222;22 jaar;Mannen;2007;73402;24914;11804;13110;5908;7201;17325;7589
3223;22 jaar;Mannen;2008;74790;24553;11312;13241;6008;7233;16896;7657
3224;22 jaar;Mannen;2009;76913;24289;10489;13799;6224;7576;16506;7783
3225;22 jaar;Mannen;2010;78235;24243;10038;14205;6196;8010;16420;7824
3226;22 jaar;Mannen;2011;76899;24935;9918;15017;6285;8732;17076;7859
3227;22 jaar;Mannen;2012;77256;25503;9953;15549;6400;9150;17500;8002
3228;22 jaar;Mannen;2013;81256;26170;9775;16395;6743;9652;18002;8168
3229;22 jaar;Mannen;2014;80782;26364;9532;16832;6942;9890;18036;8328
3230;22 jaar;Mannen;2015;79584;26606;9503;17103;6883;10220;18477;8130
