ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
36;Totaal landen;41015010 Gehele huiden en vellen, van...;2015;92.0;1.0;41.0;0.0;mln stuks                
37;Totaal landen;41015010 Gehele huiden en vellen, van...;2016;85.0;1.0;45.0;1.0;mln stuks                
38;Totaal landen;41015010 Gehele huiden en vellen, van...;2017;99.0;1.0;37.0;0.0;mln stuks                
39;Totaal landen;41015010 Gehele huiden en vellen, van...;2018;89.0;1.0;21.0;0.0;mln stuks                
40;Totaal landen;41015010 Gehele huiden en vellen, van...;2019;53.0;1.0;12.0;0.0;mln stuks                
41;Totaal landen;41015010 Gehele huiden en vellen, van...;2020;31.0;1.0;22.0;1.0;mln stuks                
42;Totaal landen;41015010 Gehele huiden en vellen, van...;2021;;;;;mln stuks                
43;Totaal landen;41015010 Gehele huiden en vellen, van...;2022;42.0;1.0;27.0;2.0;mln stuks                
44;Totaal landen;41015010 Gehele huiden en vellen, van...;2023;45.0;1.0;24.0;2.0;mln stuks                
45;Totaal landen;41015030 Gehele huiden en vellen, van...;2015;59.0;1.0;179.0;2.0;mln stuks                
46;Totaal landen;41015030 Gehele huiden en vellen, van...;2016;52.0;1.0;153.0;2.0;mln stuks                
47;Totaal landen;41015030 Gehele huiden en vellen, van...;2017;45.0;1.0;159.0;2.0;mln stuks                
48;Totaal landen;41015030 Gehele huiden en vellen, van...;2018;26.0;1.0;144.0;2.0;mln stuks                
49;Totaal landen;41015030 Gehele huiden en vellen, van...;2019;13.0;0.0;120.0;3.0;mln stuks                
50;Totaal landen;41015030 Gehele huiden en vellen, van...;2020;10.0;0.0;86.0;2.0;mln stuks                
51;Totaal landen;41015030 Gehele huiden en vellen, van...;2021;;;;;mln stuks                
52;Totaal landen;41015030 Gehele huiden en vellen, van...;2022;16.0;0.0;103.0;2.0;mln stuks                
53;Totaal landen;41015030 Gehele huiden en vellen, van...;2023;12.0;0.0;113.0;2.0;mln stuks                
54;Totaal landen;41015050 Gehele huiden en vellen, van...;2015;0.0;0.0;;;mln stuks                
55;Totaal landen;41015050 Gehele huiden en vellen, van...;2016;0.0;0.0;0.0;0.0;mln stuks                
56;Totaal landen;41015050 Gehele huiden en vellen, van...;2017;0.0;0.0;0.0;0.0;mln stuks                
57;Totaal landen;41015050 Gehele huiden en vellen, van...;2018;0.0;0.0;;;mln stuks                
58;Totaal landen;41015050 Gehele huiden en vellen, van...;2019;0.0;0.0;;;mln stuks                
59;Totaal landen;41015050 Gehele huiden en vellen, van...;2020;;;;;mln stuks                
60;Totaal landen;41015050 Gehele huiden en vellen, van...;2021;;;;;mln stuks                
61;Totaal landen;41015050 Gehele huiden en vellen, van...;2022;;;;;mln stuks                
62;Totaal landen;41015050 Gehele huiden en vellen, van...;2023;;;;;mln stuks                
63;Totaal landen;41015090 Gehele huiden en vellen, van...;2015;;;3.0;0.0;mln stuks                
64;Totaal landen;41015090 Gehele huiden en vellen, van...;2016;0.0;0.0;;;mln stuks                
65;Totaal landen;41015090 Gehele huiden en vellen, van...;2017;1.0;0.0;0.0;0.0;mln stuks                
66;Totaal landen;41015090 Gehele huiden en vellen, van...;2018;0.0;0.0;0.0;0.0;mln stuks                
67;Totaal landen;41015090 Gehele huiden en vellen, van...;2019;0.0;0.0;;;mln stuks                
68;Totaal landen;41015090 Gehele huiden en vellen, van...;2020;0.0;;;;mln stuks                
69;Totaal landen;41015090 Gehele huiden en vellen, van...;2021;;;;;mln stuks                
70;Totaal landen;41015090 Gehele huiden en vellen, van...;2022;;;2.0;0.0;mln stuks                
71;Totaal landen;41015090 Gehele huiden en vellen, van...;2023;;;5.0;0.0;mln stuks                
72;Totaal landen;41019000 Croupons, halve croupons en ...;2015;2.0;1.0;2.0;6.0;mln kg                   
73;Totaal landen;41019000 Croupons, halve croupons en ...;2016;2.0;1.0;1.0;5.0;mln kg                   
74;Totaal landen;41019000 Croupons, halve croupons en ...;2017;2.0;1.0;1.0;4.0;mln kg                   
75;Totaal landen;41019000 Croupons, halve croupons en ...;2018;3.0;1.0;2.0;5.0;mln kg                   
76;Totaal landen;41019000 Croupons, halve croupons en ...;2019;3.0;0.0;2.0;0.0;mln kg                   
77;Totaal landen;41019000 Croupons, halve croupons en ...;2020;2.0;0.0;1.0;0.0;mln kg                   
78;Totaal landen;41019000 Croupons, halve croupons en ...;2021;;;;;mln kg                   
79;Totaal landen;41019000 Croupons, halve croupons en ...;2022;2.0;3.0;3.0;5.0;mln kg                   
80;Totaal landen;41019000 Croupons, halve croupons en ...;2023;4.0;9.0;2.0;4.0;mln kg                   
81;Totaal landen;41021010 Huiden en vellen van lammere...;2015;1.0;0.0;2.0;1.0;mln stuks                
82;Totaal landen;41021010 Huiden en vellen van lammere...;2016;0.0;0.0;0.0;0.0;mln stuks                
83;Totaal landen;41021010 Huiden en vellen van lammere...;2017;0.0;0.0;0.0;0.0;mln stuks                
84;Totaal landen;41021010 Huiden en vellen van lammere...;2018;0.0;0.0;0.0;0.0;mln stuks                
85;Totaal landen;41021010 Huiden en vellen van lammere...;2019;;;0.0;0.0;mln stuks                
86;Totaal landen;41021010 Huiden en vellen van lammere...;2020;0.0;0.0;0.0;0.0;mln stuks                
87;Totaal landen;41021010 Huiden en vellen van lammere...;2021;;;;;mln stuks                
88;Totaal landen;41021010 Huiden en vellen van lammere...;2022;;;0.0;0.0;mln stuks                
89;Totaal landen;41021010 Huiden en vellen van lammere...;2023;0.0;0.0;0.0;0.0;mln stuks                
90;Totaal landen;41021090 Huiden en vellen van schapen...;2015;2.0;0.0;2.0;0.0;mln stuks                
91;Totaal landen;41021090 Huiden en vellen van schapen...;2016;2.0;1.0;2.0;0.0;mln stuks                
92;Totaal landen;41021090 Huiden en vellen van schapen...;2017;2.0;1.0;2.0;0.0;mln stuks                
93;Totaal landen;41021090 Huiden en vellen van schapen...;2018;1.0;0.0;2.0;0.0;mln stuks                
94;Totaal landen;41021090 Huiden en vellen van schapen...;2019;1.0;0.0;0.0;0.0;mln stuks                
95;Totaal landen;41021090 Huiden en vellen van schapen...;2020;1.0;0.0;0.0;0.0;mln stuks                
96;Totaal landen;41021090 Huiden en vellen van schapen...;2021;;;;;mln stuks                
97;Totaal landen;41021090 Huiden en vellen van schapen...;2022;0.0;0.0;0.0;0.0;mln stuks                
98;Totaal landen;41021090 Huiden en vellen van schapen...;2023;0.0;0.0;0.0;0.0;mln stuks                
99;Totaal landen;41022100 Huiden en vellen van schapen...;2015;;;4.0;0.0;mln stuks                
100;Totaal landen;41022100 Huiden en vellen van schapen...;2016;;;3.0;0.0;mln stuks                
101;Totaal landen;41022100 Huiden en vellen van schapen...;2017;;;4.0;0.0;mln stuks                
102;Totaal landen;41022100 Huiden en vellen van schapen...;2018;;;2.0;0.0;mln stuks                
103;Totaal landen;41022100 Huiden en vellen van schapen...;2019;;;2.0;0.0;mln stuks                
104;Totaal landen;41022100 Huiden en vellen van schapen...;2020;;;0.0;0.0;mln stuks                
105;Totaal landen;41022100 Huiden en vellen van schapen...;2021;;;;;mln stuks                
106;Totaal landen;41022100 Huiden en vellen van schapen...;2022;;;0.0;0.0;mln stuks                
107;Totaal landen;41022100 Huiden en vellen van schapen...;2023;0.0;0.0;0.0;0.0;mln stuks                
108;Totaal landen;41022900 Huiden en vellen van schapen...;2015;0.0;0.0;0.0;0.0;mln stuks                
109;Totaal landen;41022900 Huiden en vellen van schapen...;2016;0.0;0.0;0.0;0.0;mln stuks                
110;Totaal landen;41022900 Huiden en vellen van schapen...;2017;0.0;0.0;0.0;0.0;mln stuks                
111;Totaal landen;41022900 Huiden en vellen van schapen...;2018;0.0;0.0;0.0;0.0;mln stuks                
112;Totaal landen;41022900 Huiden en vellen van schapen...;2019;0.0;0.0;;;mln stuks                
113;Totaal landen;41022900 Huiden en vellen van schapen...;2020;0.0;0.0;0.0;0.0;mln stuks                
114;Totaal landen;41022900 Huiden en vellen van schapen...;2021;;;;;mln stuks                
115;Totaal landen;41022900 Huiden en vellen van schapen...;2022;0.0;0.0;0.0;0.0;mln stuks                
116;Totaal landen;41022900 Huiden en vellen van schapen...;2023;0.0;0.0;0.0;0.0;mln stuks                
117;Totaal landen;41032000 Huiden en vellen van reptiel...;2015;;;;;mln stuks                
118;Totaal landen;41032000 Huiden en vellen van reptiel...;2016;0.0;0.0;0.0;0.0;mln stuks                
119;Totaal landen;41032000 Huiden en vellen van reptiel...;2017;0.0;0.0;;;mln stuks                
120;Totaal landen;41032000 Huiden en vellen van reptiel...;2018;0.0;0.0;0.0;0.0;mln stuks                
121;Totaal landen;41032000 Huiden en vellen van reptiel...;2019;0.0;0.0;0.0;0.0;mln stuks                
122;Totaal landen;41032000 Huiden en vellen van reptiel...;2020;1.0;0.0;;;mln stuks                
123;Totaal landen;41032000 Huiden en vellen van reptiel...;2021;;;;;mln stuks                
124;Totaal landen;41032000 Huiden en vellen van reptiel...;2022;1.0;0.0;2.0;0.0;mln stuks                
125;Totaal landen;41032000 Huiden en vellen van reptiel...;2023;1.0;0.0;0.0;0.0;mln stuks                
126;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2015;0.0;0.0;;;mln stuks                
127;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2016;0.0;0.0;;;mln stuks                
128;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2017;0.0;0.0;;;mln stuks                
129;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2018;0.0;0.0;0.0;0.0;mln stuks                
130;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2019;0.0;0.0;;;mln stuks                
131;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2020;0.0;0.0;0.0;0.0;mln stuks                
132;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2021;;;;;mln stuks                
133;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2022;0.0;0.0;;;mln stuks                
134;Totaal landen;41033000 Huiden en vellen, ongelooid,...;2023;0.0;0.0;;;mln stuks                
135;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2015;0.0;0.0;23.0;1.0;mln kg                   
136;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2016;0.0;0.0;9.0;0.0;mln kg                   
137;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2017;0.0;0.0;8.0;0.0;mln kg                   
138;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2018;0.0;0.0;5.0;0.0;mln kg                   
139;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2019;0.0;0.0;3.0;0.0;mln kg                   
140;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2020;0.0;0.0;1.0;0.0;mln kg                   
141;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2021;;;;;mln kg                   
142;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2022;0.0;0.0;0.0;0.0;mln kg                   
143;Totaal landen;41039000 Huiden en vellen, ongelooid,...;2023;0.0;0.0;0.0;0.0;mln kg                   
144;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2015;2.0;0.0;26.0;0.0;mln stuks                
145;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2016;5.0;0.0;33.0;0.0;mln stuks                
146;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2017;6.0;0.0;31.0;0.0;mln stuks                
147;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2018;4.0;0.0;2.0;0.0;mln stuks                
148;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2019;8.0;0.0;23.0;0.0;mln stuks                
149;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2020;3.0;0.0;7.0;0.0;mln stuks                
150;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
151;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2022;2.0;0.0;0.0;0.0;mln stuks                
152;Totaal landen;41041110 Leder met natuurlijke nerf, ...;2023;0.0;0.0;2.0;0.0;mln stuks                
153;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2015;2.0;0.0;1.0;0.0;mln stuks                
154;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2016;1.0;0.0;0.0;0.0;mln stuks                
155;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2017;1.0;0.0;0.0;0.0;mln stuks                
156;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2018;0.0;0.0;1.0;0.0;mln stuks                
157;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2019;0.0;0.0;1.0;0.0;mln stuks                
158;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2020;0.0;0.0;7.0;0.0;mln stuks                
159;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
160;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2022;0.0;0.0;19.0;1.0;mln stuks                
161;Totaal landen;41041151 Leder met natuurlijke nerf, ...;2023;1.0;0.0;14.0;1.0;mln stuks                
162;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2015;1.0;0.0;;;mln stuks                
163;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2016;0.0;0.0;;;mln stuks                
164;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2017;;;0.0;0.0;mln stuks                
165;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2018;0.0;0.0;13.0;0.0;mln stuks                
166;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2019;0.0;0.0;13.0;0.0;mln stuks                
167;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2020;0.0;0.0;6.0;0.0;mln stuks                
168;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
169;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2022;0.0;0.0;5.0;0.0;mln stuks                
170;Totaal landen;41041159 Leder met natuurlijke nerf, ...;2023;0.0;0.0;3.0;0.0;mln stuks                
171;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2015;0.0;0.0;0.0;0.0;mln stuks                
172;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2016;0.0;0.0;;;mln stuks                
173;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2017;0.0;0.0;1.0;0.0;mln stuks                
174;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2018;0.0;0.0;;;mln stuks                
175;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2019;0.0;0.0;0.0;0.0;mln stuks                
176;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2020;0.0;0.0;0.0;0.0;mln stuks                
177;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
178;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2022;0.0;0.0;17.0;0.0;mln stuks                
179;Totaal landen;41041190 Leder met natuurlijke nerf, ...;2023;;;7.0;0.0;mln stuks                
180;Totaal landen;41041910 Gehele huiden en vellen van ...;2015;4.0;0.0;0.0;0.0;mln stuks                
181;Totaal landen;41041910 Gehele huiden en vellen van ...;2016;1.0;0.0;1.0;0.0;mln stuks                
182;Totaal landen;41041910 Gehele huiden en vellen van ...;2017;1.0;0.0;0.0;0.0;mln stuks                
183;Totaal landen;41041910 Gehele huiden en vellen van ...;2018;2.0;0.0;0.0;0.0;mln stuks                
184;Totaal landen;41041910 Gehele huiden en vellen van ...;2019;2.0;0.0;0.0;0.0;mln stuks                
185;Totaal landen;41041910 Gehele huiden en vellen van ...;2020;1.0;0.0;0.0;0.0;mln stuks                
186;Totaal landen;41041910 Gehele huiden en vellen van ...;2021;;;;;mln stuks                
187;Totaal landen;41041910 Gehele huiden en vellen van ...;2022;0.0;0.0;0.0;0.0;mln stuks                
188;Totaal landen;41041910 Gehele huiden en vellen van ...;2023;0.0;0.0;0.0;0.0;mln stuks                
189;Totaal landen;41041951 Gehele huiden en vellen van ...;2015;;;;;mln stuks                
190;Totaal landen;41041951 Gehele huiden en vellen van ...;2016;;;;;mln stuks                
191;Totaal landen;41041951 Gehele huiden en vellen van ...;2017;0.0;0.0;;;mln stuks                
192;Totaal landen;41041951 Gehele huiden en vellen van ...;2018;0.0;0.0;;;mln stuks                
193;Totaal landen;41041951 Gehele huiden en vellen van ...;2019;0.0;0.0;;;mln stuks                
194;Totaal landen;41041951 Gehele huiden en vellen van ...;2020;0.0;0.0;;;mln stuks                
195;Totaal landen;41041951 Gehele huiden en vellen van ...;2021;;;;;mln stuks                
196;Totaal landen;41041951 Gehele huiden en vellen van ...;2022;0.0;0.0;0.0;0.0;mln stuks                
197;Totaal landen;41041951 Gehele huiden en vellen van ...;2023;2.0;0.0;;;mln stuks                
198;Totaal landen;41041959 Huiden en vellen van rundere...;2015;4.0;0.0;0.0;0.0;mln stuks                
199;Totaal landen;41041959 Huiden en vellen van rundere...;2016;3.0;0.0;0.0;0.0;mln stuks                
200;Totaal landen;41041959 Huiden en vellen van rundere...;2017;3.0;0.0;0.0;0.0;mln stuks                
201;Totaal landen;41041959 Huiden en vellen van rundere...;2018;3.0;0.0;0.0;0.0;mln stuks                
202;Totaal landen;41041959 Huiden en vellen van rundere...;2019;2.0;0.0;;;mln stuks                
203;Totaal landen;41041959 Huiden en vellen van rundere...;2020;1.0;0.0;;;mln stuks                
204;Totaal landen;41041959 Huiden en vellen van rundere...;2021;;;;;mln stuks                
205;Totaal landen;41041959 Huiden en vellen van rundere...;2022;;;;;mln stuks                
206;Totaal landen;41041959 Huiden en vellen van rundere...;2023;0.0;0.0;0.0;0.0;mln stuks                
207;Totaal landen;41041990 Huiden en vellen van paarden...;2015;;;0.0;0.0;mln stuks                
208;Totaal landen;41041990 Huiden en vellen van paarden...;2016;0.0;0.0;0.0;0.0;mln stuks                
209;Totaal landen;41041990 Huiden en vellen van paarden...;2017;0.0;0.0;0.0;0.0;mln stuks                
210;Totaal landen;41041990 Huiden en vellen van paarden...;2018;0.0;0.0;15.0;0.0;mln stuks                
211;Totaal landen;41041990 Huiden en vellen van paarden...;2019;0.0;0.0;19.0;0.0;mln stuks                
212;Totaal landen;41041990 Huiden en vellen van paarden...;2020;0.0;0.0;18.0;0.0;mln stuks                
213;Totaal landen;41041990 Huiden en vellen van paarden...;2021;;;;;mln stuks                
214;Totaal landen;41041990 Huiden en vellen van paarden...;2022;0.0;0.0;0.0;0.0;mln stuks                
215;Totaal landen;41041990 Huiden en vellen van paarden...;2023;0.0;0.0;0.0;0.0;mln stuks                
216;Totaal landen;41044111 Kips van Indische runderen, ...;2015;0.0;0.0;;;mln stuks                
217;Totaal landen;41044111 Kips van Indische runderen, ...;2016;0.0;0.0;;;mln stuks                
218;Totaal landen;41044111 Kips van Indische runderen, ...;2017;;;;;mln stuks                
219;Totaal landen;41044111 Kips van Indische runderen, ...;2018;0.0;0.0;;;mln stuks                
220;Totaal landen;41044111 Kips van Indische runderen, ...;2019;;;;;mln stuks                
221;Totaal landen;41044111 Kips van Indische runderen, ...;2020;;;;;mln stuks                
222;Totaal landen;41044111 Kips van Indische runderen, ...;2021;;;;;mln stuks                
223;Totaal landen;41044111 Kips van Indische runderen, ...;2022;0.0;0.0;0.0;0.0;mln stuks                
224;Totaal landen;41044111 Kips van Indische runderen, ...;2023;;;0.0;0.0;mln stuks                
225;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2015;3.0;0.0;4.0;0.0;mln stuks                
226;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2016;4.0;0.0;6.0;0.0;mln stuks                
227;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2017;4.0;0.0;4.0;0.0;mln stuks                
228;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2018;0.0;0.0;2.0;0.0;mln stuks                
229;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2019;0.0;0.0;1.0;0.0;mln stuks                
230;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2020;0.0;0.0;0.0;0.0;mln stuks                
231;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
232;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2022;0.0;0.0;0.0;0.0;mln stuks                
233;Totaal landen;41044119 Leder met natuurlijke nerf, ...;2023;0.0;0.0;0.0;0.0;mln stuks                
234;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2015;0.0;0.0;0.0;0.0;mln stuks                
235;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2016;0.0;0.0;0.0;0.0;mln stuks                
236;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2017;0.0;0.0;0.0;0.0;mln stuks                
237;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2018;2.0;0.0;2.0;0.0;mln stuks                
238;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2019;4.0;0.0;4.0;0.0;mln stuks                
239;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2020;2.0;0.0;2.0;0.0;mln stuks                
240;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
241;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2022;2.0;0.0;2.0;0.0;mln stuks                
242;Totaal landen;41044151 Leder met natuurlijke nerf, ...;2023;0.0;0.0;0.0;0.0;mln stuks                
243;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2015;;;0.0;0.0;mln stuks                
244;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2016;0.0;0.0;0.0;0.0;mln stuks                
245;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2017;0.0;0.0;1.0;0.0;mln stuks                
246;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2018;0.0;0.0;0.0;0.0;mln stuks                
247;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2019;0.0;0.0;;;mln stuks                
248;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2020;0.0;0.0;0.0;0.0;mln stuks                
249;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
250;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2022;;;1.0;0.0;mln stuks                
251;Totaal landen;41044159 Leder met natuurlijke nerf, ...;2023;0.0;0.0;0.0;0.0;mln stuks                
252;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2015;0.0;0.0;0.0;0.0;mln stuks                
253;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2016;0.0;0.0;0.0;0.0;mln stuks                
254;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2017;0.0;0.0;0.0;0.0;mln stuks                
255;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2018;0.0;0.0;0.0;0.0;mln stuks                
256;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2019;0.0;0.0;0.0;0.0;mln stuks                
257;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2020;0.0;0.0;;;mln stuks                
258;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2021;;;;;mln stuks                
259;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2022;0.0;0.0;0.0;0.0;mln stuks                
260;Totaal landen;41044190 Leder met natuurlijke nerf, ...;2023;0.0;0.0;0.0;0.0;mln stuks                
261;Totaal landen;41044911 Kips van Indische runderen, ...;2015;0.0;0.0;;;mln stuks                
262;Totaal landen;41044911 Kips van Indische runderen, ...;2016;;;;;mln stuks                
263;Totaal landen;41044911 Kips van Indische runderen, ...;2017;0.0;0.0;;;mln stuks                
264;Totaal landen;41044911 Kips van Indische runderen, ...;2018;0.0;0.0;;;mln stuks                
265;Totaal landen;41044911 Kips van Indische runderen, ...;2019;;;;;mln stuks                
266;Totaal landen;41044911 Kips van Indische runderen, ...;2020;;;;;mln stuks                
267;Totaal landen;41044911 Kips van Indische runderen, ...;2021;;;;;mln stuks                
268;Totaal landen;41044911 Kips van Indische runderen, ...;2022;0.0;0.0;;;mln stuks                
269;Totaal landen;41044911 Kips van Indische runderen, ...;2023;0.0;0.0;;;mln stuks                
