ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
0;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2001;6592.1;6014.7;577.5;9869.7;6014.7;3855.1;58913.0;35902.0;23011.0;167530.0
1;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2002;6600.8;5999.6;601.1;9973.7;5999.6;3974.1;59846.0;36000.0;23846.0;166657.0
2;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2003;6610.0;6025.4;584.6;10026.9;6025.4;4001.5;61150.0;36746.0;24403.0;163974.0
3;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2004;6684.5;6060.0;624.5;10070.7;6060.0;4010.7;61637.0;37090.0;24547.0;163387.0
4;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2005;6797.2;6128.7;668.5;10181.2;6128.7;4052.5;62792.0;37798.0;24994.0;162142.0
5;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2006;6946.0;6198.8;747.3;10325.4;6198.8;4126.7;61758.0;37076.0;24682.0;167192.0
6;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2007;7137.9;6319.1;818.9;10544.7;6319.1;4225.7;62303.0;37336.0;24967.0;169249.0
7;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2008;7313.7;6514.7;799.0;10507.1;6514.7;3992.5;60715.0;37644.0;23070.0;173058.0
8;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2009;7227.6;6468.3;759.3;10132.5;6468.3;3664.2;59234.0;37813.0;21421.0;171059.0
9;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2010;7192.9;6483.7;709.2;9801.3;6483.7;3317.7;59093.0;39090.0;20002.0;165864.0
10;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2011;7113.2;6422.6;690.6;9825.5;6422.6;3402.9;59703.0;39026.0;20677.0;164573.0
11;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2012;7007.8;6323.2;684.6;9529.8;6323.2;3206.5;58752.0;38984.0;19769.0;162202.0
12;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2013;6617.4;5920.8;696.6;9299.5;5920.8;3378.7;57910.0;36870.0;21040.0;160585.0
13;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2014;6620.1;5905.7;714.4;9208.7;5905.7;3303.0;58982.0;37826.0;21156.0;156128.0
14;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2015;6923.4;6166.8;756.6;9213.4;6166.8;3046.6;58776.0;39340.0;19435.0;156756.0
15;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2016;7330.9;6499.2;831.8;9362.6;6499.2;2863.4;58847.0;40850.0;17998.0;159099.0
16;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2017;7450.9;6568.4;882.5;9442.9;6568.4;2874.5;58367.0;40599.0;17767.0;161786.0
17;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2018;7469.7;6581.7;887.9;9521.6;6581.7;2939.8;57287.0;39599.0;17688.0;166209.0
18;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2019;7503.4;6596.7;906.7;9392.1;6596.7;2795.4;55205.0;38774.0;16431.0;170132.0
19;Vrachtauto's en trekkers voor oplegger;Totaal alle bouwjaren;2020;7436.7;6490.7;946.0;9142.0;6490.7;2651.3;54505.0;38698.0;15807.0;167729.0
20;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2001;5199.2;4802.5;396.7;7450.9;4802.5;2648.4;54868.0;35366.0;19503.0;135796.0
21;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2002;4278.0;3972.9;305.2;5990.3;3972.9;2017.4;49196.0;32628.0;16568.0;121765.0
22;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2003;3566.4;3340.6;225.8;4886.2;3340.6;1545.6;45611.0;31183.0;14428.0;107128.0
23;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2004;2927.2;2751.7;175.5;3879.0;2751.7;1127.3;41251.0;29262.0;11988.0;94035.0
24;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2005;2381.6;2248.5;133.1;3055.5;2248.5;807.0;37798.0;27815.0;9982.0;80838.0
25;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2006;1894.3;1793.0;101.3;2352.6;1793.0;559.6;33753.0;25724.0;8029.0;69700.0
26;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2007;1492.5;1422.0;70.6;1786.1;1422.0;364.1;29564.0;23537.0;6027.0;60414.0
27;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2008;1193.5;1145.8;47.8;1384.4;1145.8;238.7;26331.0;21791.0;4540.0;52579.0
28;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2009;817.3;788.6;28.8;927.4;788.6;138.8;20580.0;17499.0;3080.0;45063.0
29;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2010;574.6;558.8;15.7;632.4;558.8;73.6;16386.0;14479.0;1907.0;38595.0
30;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2011;432.5;417.4;15.1;492.0;417.4;74.6;14776.0;12535.0;2241.0;33298.0
31;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2012;318.5;306.1;12.5;364.5;306.1;58.4;12559.0;10546.0;2014.0;29023.0
32;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2013;231.8;220.7;11.1;274.6;220.7;53.9;10761.0;8648.0;2113.0;25516.0
33;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2014;177.8;167.5;10.3;215.1;167.5;47.5;9457.0;7367.0;2090.0;22743.0
34;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2015;144.0;136.3;7.7;167.2;136.3;31.0;8394.0;6839.0;1555.0;19925.0
35;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2016;120.9;113.6;7.3;138.8;113.6;25.2;7717.0;6317.0;1401.0;17984.0
36;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2017;100.4;94.8;5.6;113.1;94.8;18.2;6808.0;5709.0;1099.0;16606.0
37;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2018;88.3;83.5;4.7;99.2;83.5;15.7;6450.0;5430.0;1020.0;15388.0
38;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2019;71.0;67.5;3.5;78.2;67.5;10.7;5521.0;4767.0;754.0;14165.0
39;Vrachtauto's en trekkers voor oplegger;1900 tot 2000;2020;47.2;44.6;2.6;51.8;44.6;7.2;3935.0;3388.0;547.0;13172.0
40;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2001;1392.9;1212.2;180.8;2418.8;1212.2;1206.7;76222.0;38197.0;38024.0;31734.0
41;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2002;2322.7;2026.7;296.0;3983.4;2026.7;1956.7;88733.0;45147.0;43586.0;44892.0
42;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2003;3043.6;2684.8;358.8;5140.7;2684.8;2455.9;90432.0;47229.0;43203.0;56846.0
43;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2004;3757.3;3308.3;449.0;6191.7;3308.3;2883.3;89279.0;47703.0;41576.0;69352.0
44;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2005;3970.4;3504.1;466.3;6331.0;3504.1;2826.9;93290.0;51635.0;41656.0;67863.0
45;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2006;3760.9;3333.3;427.6;5694.7;3333.3;2361.4;87058.0;50958.0;36100.0;65412.0
46;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2007;3395.7;3034.4;361.3;4898.6;3034.4;1864.2;79927.0;49510.0;30417.0;61289.0
47;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2008;2913.5;2640.2;273.3;4005.9;2640.2;1365.8;70645.0;46560.0;24085.0;56705.0
48;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2009;2412.7;2209.1;203.6;3191.5;2209.1;982.4;61268.0;42409.0;18859.0;52091.0
49;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2010;1938.9;1801.6;137.3;2444.0;1801.6;642.3;54763.0;40370.0;14393.0;44628.0
50;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2011;1528.2;1429.3;98.9;1916.7;1429.3;487.3;50136.0;37388.0;12748.0;38230.0
51;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2012;1133.2;1064.9;68.3;1385.0;1064.9;320.1;42546.0;32713.0;9833.0;32552.0
52;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2013;793.2;740.6;52.6;995.7;740.6;255.1;36794.0;27366.0;9428.0;27062.0
53;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2014;569.1;529.0;40.1;714.3;529.0;185.3;31813.0;23561.0;8252.0;22452.0
54;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2015;445.5;416.6;28.9;533.1;416.6;116.4;27710.0;21658.0;6052.0;19237.0
55;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2016;342.6;317.0;25.6;405.0;317.0;88.0;24282.0;19007.0;5275.0;16679.0
56;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2017;260.3;241.2;19.1;303.4;241.2;62.2;20610.0;16386.0;4224.0;14723.0
57;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2018;198.8;185.5;13.3;229.5;185.5;44.0;17916.0;14480.0;3437.0;12810.0
58;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2019;140.6;131.7;8.9;159.2;131.7;27.5;14152.0;11709.0;2443.0;11248.0
59;Vrachtauto's en trekkers voor oplegger;2000 tot 2005;2020;92.9;87.3;5.6;103.1;87.3;15.8;10683.0;9047.0;1636.0;9647.0
60;Vrachtauto's en trekkers voor oplegger;2005;2001;;;;;;;;;;
61;Vrachtauto's en trekkers voor oplegger;2005;2002;;;;;;;;;;
62;Vrachtauto's en trekkers voor oplegger;2005;2003;;;;;;;;;;
63;Vrachtauto's en trekkers voor oplegger;2005;2004;;;;;;;;;;
64;Vrachtauto's en trekkers voor oplegger;2005;2005;445.2;376.1;69.1;794.8;376.1;418.7;59131.0;27980.0;31151.0;13441.0
65;Vrachtauto's en trekkers voor oplegger;2005;2006;769.6;641.3;128.3;1349.9;641.3;708.7;103874.0;49342.0;54531.0;12996.0
66;Vrachtauto's en trekkers voor oplegger;2005;2007;780.6;658.5;122.1;1288.6;658.5;630.1;99906.0;51057.0;48850.0;12898.0
67;Vrachtauto's en trekkers voor oplegger;2005;2008;766.8;664.9;101.9;1174.2;664.9;509.4;92473.0;52359.0;40113.0;12698.0
68;Vrachtauto's en trekkers voor oplegger;2005;2009;717.5;629.6;87.9;1053.8;629.6;424.2;84060.0;50220.0;33840.0;12536.0
69;Vrachtauto's en trekkers voor oplegger;2005;2010;675.0;595.7;79.4;966.9;595.7;371.3;79933.0;49241.0;30692.0;12097.0
70;Vrachtauto's en trekkers voor oplegger;2005;2011;605.5;546.3;59.2;837.8;546.3;291.5;74619.0;48659.0;25960.0;11228.0
71;Vrachtauto's en trekkers voor oplegger;2005;2012;513.4;470.3;43.1;672.3;470.3;202.0;66487.0;46511.0;19977.0;10111.0
72;Vrachtauto's en trekkers voor oplegger;2005;2013;380.6;348.0;32.6;506.3;348.0;158.3;58513.0;40219.0;18294.0;8652.0
73;Vrachtauto's en trekkers voor oplegger;2005;2014;290.2;267.4;22.8;372.8;267.4;105.4;52146.0;37398.0;14748.0;7149.0
74;Vrachtauto's en trekkers voor oplegger;2005;2015;218.6;203.1;15.5;265.6;203.1;62.5;44984.0;34396.0;10587.0;5905.0
75;Vrachtauto's en trekkers voor oplegger;2005;2016;165.2;151.8;13.4;197.9;151.8;46.2;40230.0;30845.0;9386.0;4920.0
76;Vrachtauto's en trekkers voor oplegger;2005;2017;122.3;112.2;10.1;145.0;112.2;32.8;33873.0;26207.0;7665.0;4281.0
77;Vrachtauto's en trekkers voor oplegger;2005;2018;89.6;83.0;6.6;104.7;83.0;21.7;28669.0;22728.0;5941.0;3653.0
78;Vrachtauto's en trekkers voor oplegger;2005;2019;63.1;58.6;4.4;72.3;58.6;13.7;22634.0;18343.0;4292.0;3196.0
79;Vrachtauto's en trekkers voor oplegger;2005;2020;46.3;43.1;3.2;52.0;43.1;9.0;17948.0;14854.0;3094.0;2899.0
80;Vrachtauto's en trekkers voor oplegger;2006;2001;;;;;;;;;;
81;Vrachtauto's en trekkers voor oplegger;2006;2002;;;;;;;;;;
82;Vrachtauto's en trekkers voor oplegger;2006;2003;;;;;;;;;;
83;Vrachtauto's en trekkers voor oplegger;2006;2004;;;;;;;;;;
84;Vrachtauto's en trekkers voor oplegger;2006;2005;;;;;;;;;;
85;Vrachtauto's en trekkers voor oplegger;2006;2006;521.3;431.3;90.0;928.2;431.3;496.9;48639.0;22600.0;26039.0;19084.0
86;Vrachtauto's en trekkers voor oplegger;2006;2007;1059.5;868.4;191.1;1854.6;868.4;986.2;100641.0;47124.0;53517.0;18428.0
87;Vrachtauto's en trekkers voor oplegger;2006;2008;1103.7;938.9;164.8;1762.3;938.9;823.4;97047.0;51704.0;45342.0;18159.0
88;Vrachtauto's en trekkers voor oplegger;2006;2009;1083.4;943.6;139.8;1618.3;943.6;674.7;89514.0;52195.0;37319.0;18079.0
89;Vrachtauto's en trekkers voor oplegger;2006;2010;1092.2;960.0;132.2;1578.4;960.0;618.4;87853.0;53435.0;34418.0;17966.0
90;Vrachtauto's en trekkers voor oplegger;2006;2011;1025.1;910.0;115.1;1477.1;910.0;567.1;84932.0;52324.0;32608.0;17391.0
91;Vrachtauto's en trekkers voor oplegger;2006;2012;919.6;825.0;94.7;1268.5;825.0;443.5;77354.0;50309.0;27045.0;16398.0
92;Vrachtauto's en trekkers voor oplegger;2006;2013;743.4;666.4;77.0;1039.7;666.4;373.3;70647.0;45280.0;25367.0;14717.0
93;Vrachtauto's en trekkers voor oplegger;2006;2014;590.9;532.4;58.4;802.6;532.4;270.2;63172.0;41907.0;21265.0;12705.0
94;Vrachtauto's en trekkers voor oplegger;2006;2015;466.6;420.3;46.3;606.8;420.3;186.5;55713.0;38588.0;17125.0;10891.0
95;Vrachtauto's en trekkers voor oplegger;2006;2016;373.0;342.0;31.0;448.6;342.0;106.6;48951.0;37322.0;11629.0;9164.0
96;Vrachtauto's en trekkers voor oplegger;2006;2017;278.8;255.2;23.6;332.0;255.2;76.8;42800.0;32901.0;9898.0;7758.0
97;Vrachtauto's en trekkers voor oplegger;2006;2018;207.9;192.1;15.7;244.2;192.1;52.1;36732.0;28894.0;7837.0;6649.0
98;Vrachtauto's en trekkers voor oplegger;2006;2019;143.5;132.9;10.6;165.5;132.9;32.6;29091.0;23362.0;5730.0;5690.0
99;Vrachtauto's en trekkers voor oplegger;2006;2020;92.1;85.8;6.4;103.6;85.8;17.8;21663.0;17941.0;3723.0;4781.0
100;Vrachtauto's en trekkers voor oplegger;2007;2001;;;;;;;;;;
101;Vrachtauto's en trekkers voor oplegger;2007;2002;;;;;;;;;;
102;Vrachtauto's en trekkers voor oplegger;2007;2003;;;;;;;;;;
103;Vrachtauto's en trekkers voor oplegger;2007;2004;;;;;;;;;;
104;Vrachtauto's en trekkers voor oplegger;2007;2005;;;;;;;;;;
105;Vrachtauto's en trekkers voor oplegger;2007;2006;;;;;;;;;;
106;Vrachtauto's en trekkers voor oplegger;2007;2007;409.6;335.8;73.8;716.8;335.8;381.1;44194.0;20701.0;23493.0;16220.0
107;Vrachtauto's en trekkers voor oplegger;2007;2008;803.1;677.0;126.1;1307.3;677.0;630.3;89624.0;46413.0;43211.0;14586.0
108;Vrachtauto's en trekkers voor oplegger;2007;2009;825.8;714.8;111.0;1250.6;714.8;535.8;85916.0;49107.0;36809.0;14556.0
109;Vrachtauto's en trekkers voor oplegger;2007;2010;855.0;742.2;112.8;1270.1;742.2;527.9;85936.0;50219.0;35717.0;14779.0
110;Vrachtauto's en trekkers voor oplegger;2007;2011;845.5;740.1;105.4;1259.6;740.1;519.5;85302.0;50119.0;35184.0;14766.0
111;Vrachtauto's en trekkers voor oplegger;2007;2012;817.6;724.4;93.2;1160.8;724.4;436.4;79454.0;49585.0;29869.0;14610.0
112;Vrachtauto's en trekkers voor oplegger;2007;2013;734.3;659.6;74.7;1022.1;659.6;362.6;74331.0;47964.0;26367.0;13751.0
113;Vrachtauto's en trekkers voor oplegger;2007;2014;643.9;581.6;62.3;869.7;581.6;288.1;69161.0;46253.0;22908.0;12575.0
114;Vrachtauto's en trekkers voor oplegger;2007;2015;536.8;482.0;54.8;702.5;482.0;220.5;62010.0;42548.0;19463.0;11329.0
115;Vrachtauto's en trekkers voor oplegger;2007;2016;448.2;409.6;38.6;542.6;409.6;133.0;54147.0;40878.0;13269.0;10020.0
116;Vrachtauto's en trekkers voor oplegger;2007;2017;343.6;314.3;29.3;409.7;314.3;95.4;47891.0;36743.0;11148.0;8555.0
117;Vrachtauto's en trekkers voor oplegger;2007;2018;256.7;237.2;19.5;301.7;237.2;64.5;40746.0;32038.0;8708.0;7405.0
118;Vrachtauto's en trekkers voor oplegger;2007;2019;175.8;162.8;13.0;202.8;162.8;40.0;31760.0;25499.0;6261.0;6386.0
119;Vrachtauto's en trekkers voor oplegger;2007;2020;113.5;105.8;7.7;127.3;105.8;21.5;23968.0;19918.0;4050.0;5311.0
120;Vrachtauto's en trekkers voor oplegger;2008;2001;;;;;;;;;;
121;Vrachtauto's en trekkers voor oplegger;2008;2002;;;;;;;;;;
122;Vrachtauto's en trekkers voor oplegger;2008;2003;;;;;;;;;;
123;Vrachtauto's en trekkers voor oplegger;2008;2004;;;;;;;;;;
124;Vrachtauto's en trekkers voor oplegger;2008;2005;;;;;;;;;;
125;Vrachtauto's en trekkers voor oplegger;2008;2006;;;;;;;;;;
126;Vrachtauto's en trekkers voor oplegger;2008;2007;;;;;;;;;;
127;Vrachtauto's en trekkers voor oplegger;2008;2008;533.1;448.0;85.1;873.0;448.0;425.0;47625.0;24440.0;23185.0;18331.0
128;Vrachtauto's en trekkers voor oplegger;2008;2009;980.5;843.3;137.1;1505.0;843.3;661.7;86636.0;48546.0;38090.0;17372.0
129;Vrachtauto's en trekkers voor oplegger;2008;2010;1077.7;948.2;129.5;1553.9;948.2;605.8;89632.0;54690.0;34942.0;17337.0
130;Vrachtauto's en trekkers voor oplegger;2008;2011;1045.7;923.2;122.5;1526.6;923.2;603.4;88357.0;53434.0;34923.0;17278.0
131;Vrachtauto's en trekkers voor oplegger;2008;2012;1021.8;911.0;110.8;1430.0;911.0;519.0;83785.0;53375.0;30410.0;17068.0
132;Vrachtauto's en trekkers voor oplegger;2008;2013;913.2;806.1;107.1;1325.4;806.1;519.3;79270.0;48213.0;31057.0;16720.0
133;Vrachtauto's en trekkers voor oplegger;2008;2014;840.4;750.2;90.2;1167.1;750.2;417.0;73724.0;47386.0;26338.0;15831.0
134;Vrachtauto's en trekkers voor oplegger;2008;2015;756.2;679.7;76.5;987.8;679.7;308.1;66820.0;45978.0;20841.0;14783.0
135;Vrachtauto's en trekkers voor oplegger;2008;2016;644.9;584.0;60.9;793.5;584.0;209.5;58953.0;43387.0;15566.0;13460.0
136;Vrachtauto's en trekkers voor oplegger;2008;2017;522.0;477.4;44.7;622.8;477.4;145.5;52085.0;39920.0;12165.0;11958.0
137;Vrachtauto's en trekkers voor oplegger;2008;2018;392.8;362.8;30.0;462.0;362.8;99.2;44004.0;34555.0;9449.0;10499.0
138;Vrachtauto's en trekkers voor oplegger;2008;2019;272.4;252.3;20.1;314.2;252.3;61.9;35030.0;28128.0;6902.0;8969.0
139;Vrachtauto's en trekkers voor oplegger;2008;2020;174.5;162.7;11.8;195.9;162.7;33.2;26373.0;21904.0;4469.0;7428.0
140;Vrachtauto's en trekkers voor oplegger;2009;2001;;;;;;;;;;
141;Vrachtauto's en trekkers voor oplegger;2009;2002;;;;;;;;;;
142;Vrachtauto's en trekkers voor oplegger;2009;2003;;;;;;;;;;
143;Vrachtauto's en trekkers voor oplegger;2009;2004;;;;;;;;;;
144;Vrachtauto's en trekkers voor oplegger;2009;2005;;;;;;;;;;
145;Vrachtauto's en trekkers voor oplegger;2009;2006;;;;;;;;;;
146;Vrachtauto's en trekkers voor oplegger;2009;2007;;;;;;;;;;
147;Vrachtauto's en trekkers voor oplegger;2009;2008;;;;;;;;;;
148;Vrachtauto's en trekkers voor oplegger;2009;2009;390.4;339.3;51.1;585.9;339.3;246.6;51564.0;29861.0;21703.0;11362.0
149;Vrachtauto's en trekkers voor oplegger;2009;2010;671.4;602.9;68.5;923.4;602.9;320.6;84145.0;54935.0;29210.0;10974.0
150;Vrachtauto's en trekkers voor oplegger;2009;2011;668.6;604.2;64.4;921.6;604.2;317.4;84188.0;55190.0;28998.0;10947.0
151;Vrachtauto's en trekkers voor oplegger;2009;2012;636.0;571.9;64.0;871.7;571.9;299.8;80411.0;52757.0;27654.0;10841.0
152;Vrachtauto's en trekkers voor oplegger;2009;2013;607.6;548.6;59.0;834.8;548.6;286.3;77163.0;50704.0;26459.0;10819.0
153;Vrachtauto's en trekkers voor oplegger;2009;2014;570.4;514.2;56.2;773.9;514.2;259.7;73780.0;49021.0;24759.0;10489.0
154;Vrachtauto's en trekkers voor oplegger;2009;2015;537.9;487.0;50.9;692.0;487.0;204.9;68968.0;48543.0;20424.0;10033.0
155;Vrachtauto's en trekkers voor oplegger;2009;2016;482.8;437.3;45.5;594.0;437.3;156.7;62144.0;45755.0;16389.0;9558.0
156;Vrachtauto's en trekkers voor oplegger;2009;2017;410.8;379.0;31.8;482.7;379.0;103.6;55287.0;43417.0;11870.0;8730.0
157;Vrachtauto's en trekkers voor oplegger;2009;2018;325.9;302.6;23.3;379.8;302.6;77.3;48146.0;38353.0;9792.0;7889.0
158;Vrachtauto's en trekkers voor oplegger;2009;2019;238.9;222.1;16.9;274.1;222.1;52.1;38972.0;31570.0;7402.0;7034.0
159;Vrachtauto's en trekkers voor oplegger;2009;2020;168.9;158.6;10.3;187.5;158.6;28.9;30665.0;25937.0;4728.0;6113.0
160;Vrachtauto's en trekkers voor oplegger;2010;2001;;;;;;;;;;
161;Vrachtauto's en trekkers voor oplegger;2010;2002;;;;;;;;;;
162;Vrachtauto's en trekkers voor oplegger;2010;2003;;;;;;;;;;
163;Vrachtauto's en trekkers voor oplegger;2010;2004;;;;;;;;;;
164;Vrachtauto's en trekkers voor oplegger;2010;2005;;;;;;;;;;
165;Vrachtauto's en trekkers voor oplegger;2010;2006;;;;;;;;;;
166;Vrachtauto's en trekkers voor oplegger;2010;2007;;;;;;;;;;
167;Vrachtauto's en trekkers voor oplegger;2010;2008;;;;;;;;;;
168;Vrachtauto's en trekkers voor oplegger;2010;2009;;;;;;;;;;
169;Vrachtauto's en trekkers voor oplegger;2010;2010;308.1;274.3;33.8;432.2;274.3;157.9;45557.0;28915.0;16643.0;9488.0
170;Vrachtauto's en trekkers voor oplegger;2010;2011;562.8;502.0;60.9;802.0;502.0;300.0;89424.0;55972.0;33451.0;8968.0
171;Vrachtauto's en trekkers voor oplegger;2010;2012;553.3;492.8;60.6;776.5;492.8;283.7;86952.0;55182.0;31770.0;8930.0
172;Vrachtauto's en trekkers voor oplegger;2010;2013;530.4;473.5;56.9;749.6;473.5;276.1;84112.0;53127.0;30985.0;8912.0
173;Vrachtauto's en trekkers voor oplegger;2010;2014;509.0;451.7;57.3;716.8;451.7;265.1;80615.0;50798.0;29816.0;8892.0
174;Vrachtauto's en trekkers voor oplegger;2010;2015;508.2;458.9;49.3;657.3;458.9;198.5;75424.0;52653.0;22771.0;8715.0
175;Vrachtauto's en trekkers voor oplegger;2010;2016;469.7;423.6;46.1;582.2;423.6;158.5;69206.0;50358.0;18848.0;8412.0
176;Vrachtauto's en trekkers voor oplegger;2010;2017;407.0;367.3;39.8;496.8;367.3;129.5;62359.0;46104.0;16255.0;7966.0
177;Vrachtauto's en trekkers voor oplegger;2010;2018;324.4;294.4;29.9;393.6;294.4;99.1;54243.0;40579.0;13664.0;7256.0
178;Vrachtauto's en trekkers voor oplegger;2010;2019;259.3;243.1;16.2;293.0;243.1;50.0;45582.0;37812.0;7770.0;6429.0
179;Vrachtauto's en trekkers voor oplegger;2010;2020;175.2;163.4;11.8;196.5;163.4;33.1;35205.0;29267.0;5937.0;5582.0
180;Vrachtauto's en trekkers voor oplegger;2011;2001;;;;;;;;;;
181;Vrachtauto's en trekkers voor oplegger;2011;2002;;;;;;;;;;
182;Vrachtauto's en trekkers voor oplegger;2011;2003;;;;;;;;;;
183;Vrachtauto's en trekkers voor oplegger;2011;2004;;;;;;;;;;
184;Vrachtauto's en trekkers voor oplegger;2011;2005;;;;;;;;;;
185;Vrachtauto's en trekkers voor oplegger;2011;2006;;;;;;;;;;
186;Vrachtauto's en trekkers voor oplegger;2011;2007;;;;;;;;;;
187;Vrachtauto's en trekkers voor oplegger;2011;2008;;;;;;;;;;
188;Vrachtauto's en trekkers voor oplegger;2011;2009;;;;;;;;;;
189;Vrachtauto's en trekkers voor oplegger;2011;2010;;;;;;;;;;
190;Vrachtauto's en trekkers voor oplegger;2011;2011;399.3;350.1;49.1;592.2;350.1;242.1;47500.0;28085.0;19416.0;12467.0
191;Vrachtauto's en trekkers voor oplegger;2011;2012;723.5;634.6;89.0;1051.2;634.6;416.7;95126.0;57424.0;37703.0;11051.0
192;Vrachtauto's en trekkers voor oplegger;2011;2013;704.5;616.3;88.2;1044.0;616.3;427.7;94405.0;55733.0;38672.0;11059.0
193;Vrachtauto's en trekkers voor oplegger;2011;2014;701.3;617.3;83.9;1005.3;617.3;388.0;90940.0;55842.0;35098.0;11055.0
194;Vrachtauto's en trekkers voor oplegger;2011;2015;697.3;613.4;83.9;951.3;613.4;337.9;84108.0;54236.0;29872.0;11310.0
195;Vrachtauto's en trekkers voor oplegger;2011;2016;675.5;595.7;79.8;870.3;595.7;274.6;79472.0;54399.0;25073.0;10951.0
196;Vrachtauto's en trekkers voor oplegger;2011;2017;603.8;535.3;68.5;758.4;535.3;223.2;72340.0;51055.0;21285.0;10484.0
197;Vrachtauto's en trekkers voor oplegger;2011;2018;494.4;437.8;56.7;625.3;437.8;187.6;63810.0;44670.0;19140.0;9800.0
198;Vrachtauto's en trekkers voor oplegger;2011;2019;383.9;347.2;36.7;460.4;347.2;113.2;52572.0;39647.0;12926.0;8757.0
199;Vrachtauto's en trekkers voor oplegger;2011;2020;279.2;255.1;24.1;322.6;255.1;67.5;42798.0;33847.0;8950.0;7537.0
200;Vrachtauto's en trekkers voor oplegger;2012;2001;;;;;;;;;;
201;Vrachtauto's en trekkers voor oplegger;2012;2002;;;;;;;;;;
202;Vrachtauto's en trekkers voor oplegger;2012;2003;;;;;;;;;;
203;Vrachtauto's en trekkers voor oplegger;2012;2004;;;;;;;;;;
204;Vrachtauto's en trekkers voor oplegger;2012;2005;;;;;;;;;;
205;Vrachtauto's en trekkers voor oplegger;2012;2006;;;;;;;;;;
206;Vrachtauto's en trekkers voor oplegger;2012;2007;;;;;;;;;;
207;Vrachtauto's en trekkers voor oplegger;2012;2008;;;;;;;;;;
208;Vrachtauto's en trekkers voor oplegger;2012;2009;;;;;;;;;;
209;Vrachtauto's en trekkers voor oplegger;2012;2010;;;;;;;;;;
