ID;Broedvogels;Perioden;Broedvogelindex_1
809;Buizerd;2017;230.0
810;Buizerd;2018;223.0
811;Buizerd;2019;235.0
812;Buizerd;2020;257.0
813;Buizerd;2021;246.0
814;Buizerd;2022;217.0
815;Buizerd;2023;252.0
816;Bijeneter;1990;0.0
817;Bijeneter;1991;0.0
818;Bijeneter;1992;0.0
819;Bijeneter;1993;0.0
820;Bijeneter;1994;0.0
821;Bijeneter;1995;0.0
822;Bijeneter;1996;0.0
823;Bijeneter;1997;0.0
824;Bijeneter;1998;0.0
825;Bijeneter;1999;0.0
826;Bijeneter;2000;0.0
827;Bijeneter;2001;100.0
828;Bijeneter;2002;200.0
829;Bijeneter;2003;0.0
830;Bijeneter;2004;0.0
831;Bijeneter;2005;100.0
832;Bijeneter;2006;100.0
833;Bijeneter;2007;33.0
834;Bijeneter;2008;33.0
835;Bijeneter;2009;0.0
836;Bijeneter;2010;200.0
837;Bijeneter;2011;133.0
838;Bijeneter;2012;67.0
839;Bijeneter;2013;100.0
840;Bijeneter;2014;67.0
841;Bijeneter;2015;400.0
842;Bijeneter;2016;267.0
843;Bijeneter;2017;200.0
844;Bijeneter;2018;233.0
845;Bijeneter;2019;167.0
846;Bijeneter;2020;133.0
847;Bijeneter;2021;233.0
848;Bijeneter;2022;100.0
849;Bijeneter;2023;233.0
850;Cetti's Zanger;1990;0.0
851;Cetti's Zanger;1991;0.0
852;Cetti's Zanger;1992;0.0
853;Cetti's Zanger;1993;0.0
854;Cetti's Zanger;1994;0.0
855;Cetti's Zanger;1995;0.0
856;Cetti's Zanger;1996;0.0
857;Cetti's Zanger;1997;0.0
858;Cetti's Zanger;1998;0.0
859;Cetti's Zanger;1999;0.0
860;Cetti's Zanger;2000;0.0
861;Cetti's Zanger;2001;0.0
862;Cetti's Zanger;2002;0.0
863;Cetti's Zanger;2003;0.0
864;Cetti's Zanger;2004;0.0
865;Cetti's Zanger;2005;0.0
866;Cetti's Zanger;2006;0.0
867;Cetti's Zanger;2007;1.0
868;Cetti's Zanger;2008;2.0
869;Cetti's Zanger;2009;4.0
870;Cetti's Zanger;2010;11.0
871;Cetti's Zanger;2011;10.0
872;Cetti's Zanger;2012;13.0
873;Cetti's Zanger;2013;14.0
874;Cetti's Zanger;2014;14.0
875;Cetti's Zanger;2015;24.0
876;Cetti's Zanger;2016;27.0
877;Cetti's Zanger;2017;30.0
878;Cetti's Zanger;2018;38.0
879;Cetti's Zanger;2019;55.0
880;Cetti's Zanger;2020;70.0
881;Cetti's Zanger;2021;70.0
882;Cetti's Zanger;2022;81.0
883;Cetti's Zanger;2023;100.0
884;Dodaars;1990;100.0
885;Dodaars;1991;62.0
886;Dodaars;1992;67.0
887;Dodaars;1993;95.0
888;Dodaars;1994;104.0
889;Dodaars;1995;157.0
890;Dodaars;1996;82.0
891;Dodaars;1997;76.0
892;Dodaars;1998;101.0
893;Dodaars;1999;172.0
894;Dodaars;2000;214.0
895;Dodaars;2001;204.0
896;Dodaars;2002;199.0
897;Dodaars;2003;198.0
898;Dodaars;2004;220.0
899;Dodaars;2005;177.0
900;Dodaars;2006;172.0
901;Dodaars;2007;175.0
902;Dodaars;2008;189.0
903;Dodaars;2009;152.0
904;Dodaars;2010;147.0
905;Dodaars;2011;140.0
906;Dodaars;2012;131.0
907;Dodaars;2013;141.0
908;Dodaars;2014;137.0
909;Dodaars;2015;154.0
910;Dodaars;2016;148.0
911;Dodaars;2017;165.0
912;Dodaars;2018;141.0
913;Dodaars;2019;144.0
914;Dodaars;2020;147.0
915;Dodaars;2021;137.0
916;Dodaars;2022;164.0
917;Dodaars;2023;168.0
918;Draaihals;1990;100.0
919;Draaihals;1991;94.0
920;Draaihals;1992;78.0
921;Draaihals;1993;80.0
922;Draaihals;1994;66.0
923;Draaihals;1995;54.0
924;Draaihals;1996;53.0
925;Draaihals;1997;52.0
926;Draaihals;1998;54.0
927;Draaihals;1999;43.0
928;Draaihals;2000;40.0
929;Draaihals;2001;40.0
930;Draaihals;2002;33.0
931;Draaihals;2003;18.0
932;Draaihals;2004;13.0
933;Draaihals;2005;16.0
934;Draaihals;2006;7.0
935;Draaihals;2007;10.0
936;Draaihals;2008;9.0
937;Draaihals;2009;13.0
938;Draaihals;2010;18.0
939;Draaihals;2011;17.0
940;Draaihals;2012;22.0
941;Draaihals;2013;24.0
942;Draaihals;2014;29.0
943;Draaihals;2015;39.0
944;Draaihals;2016;40.0
945;Draaihals;2017;52.0
946;Draaihals;2018;55.0
947;Draaihals;2019;67.0
948;Draaihals;2020;77.0
949;Draaihals;2021;95.0
950;Draaihals;2022;121.0
951;Draaihals;2023;120.0
952;Duinpieper;1990;100.0
953;Duinpieper;1991;87.0
954;Duinpieper;1992;111.0
955;Duinpieper;1993;108.0
956;Duinpieper;1994;100.0
957;Duinpieper;1995;108.0
958;Duinpieper;1996;92.0
959;Duinpieper;1997;87.0
960;Duinpieper;1998;89.0
961;Duinpieper;1999;63.0
962;Duinpieper;2000;53.0
963;Duinpieper;2001;42.0
964;Duinpieper;2002;13.0
965;Duinpieper;2003;3.0
966;Duinpieper;2004;0.0
967;Duinpieper;2005;0.0
968;Duinpieper;2006;0.0
969;Duinpieper;2007;3.0
970;Duinpieper;2008;0.0
971;Duinpieper;2009;0.0
972;Duinpieper;2010;0.0
973;Duinpieper;2011;0.0
974;Duinpieper;2012;0.0
975;Duinpieper;2013;0.0
976;Duinpieper;2014;0.0
977;Duinpieper;2015;0.0
978;Duinpieper;2016;0.0
979;Duinpieper;2017;0.0
980;Duinpieper;2018;0.0
981;Duinpieper;2019;0.0
982;Duinpieper;2020;0.0
983;Duinpieper;2021;0.0
984;Duinpieper;2022;0.0
985;Duinpieper;2023;0.0
986;Dwergstern;1990;100.0
987;Dwergstern;1991;57.0
988;Dwergstern;1992;82.0
989;Dwergstern;1993;100.0
990;Dwergstern;1994;89.0
991;Dwergstern;1995;97.0
992;Dwergstern;1996;111.0
993;Dwergstern;1997;126.0
994;Dwergstern;1998;125.0
995;Dwergstern;1999;117.0
996;Dwergstern;2000;112.0
997;Dwergstern;2001;114.0
998;Dwergstern;2002;113.0
999;Dwergstern;2003;123.0
1000;Dwergstern;2004;137.0
1001;Dwergstern;2005;112.0
1002;Dwergstern;2006;142.0
1003;Dwergstern;2007;191.0
1004;Dwergstern;2008;208.0
1005;Dwergstern;2009;196.0
1006;Dwergstern;2010;144.0
1007;Dwergstern;2011;177.0
1008;Dwergstern;2012;193.0
1009;Dwergstern;2013;211.0
1010;Dwergstern;2014;192.0
1011;Dwergstern;2015;157.0
1012;Dwergstern;2016;219.0
1013;Dwergstern;2017;245.0
1014;Dwergstern;2018;175.0
1015;Dwergstern;2019;202.0
1016;Dwergstern;2020;250.0
1017;Dwergstern;2021;227.0
1018;Dwergstern;2022;246.0
1019;Dwergstern;2023;238.0
1020;Eider;1990;100.0
1021;Eider;1991;81.0
1022;Eider;1992;108.0
1023;Eider;1993;174.0
1024;Eider;1994;169.0
1025;Eider;1995;145.0
1026;Eider;1996;160.0
1027;Eider;1997;177.0
1028;Eider;1998;172.0
1029;Eider;1999;150.0
1030;Eider;2000;124.0
1031;Eider;2001;140.0
1032;Eider;2002;118.0
1033;Eider;2003;117.0
1034;Eider;2004;133.0
1035;Eider;2005;124.0
1036;Eider;2006;119.0
1037;Eider;2007;113.0
1038;Eider;2008;79.0
1039;Eider;2009;67.0
1040;Eider;2010;71.0
1041;Eider;2011;51.0
1042;Eider;2012;91.0
1043;Eider;2013;84.0
1044;Eider;2014;81.0
1045;Eider;2015;110.0
1046;Eider;2016;69.0
1047;Eider;2017;61.0
1048;Eider;2018;54.0
1049;Eider;2019;47.0
1050;Eider;2020;48.0
1051;Eider;2021;42.0
1052;Eider;2022;53.0
1053;Eider;2023;45.0
1054;Ekster;1990;100.0
1055;Ekster;1991;94.0
1056;Ekster;1992;88.0
1057;Ekster;1993;77.0
1058;Ekster;1994;76.0
1059;Ekster;1995;69.0
1060;Ekster;1996;65.0
1061;Ekster;1997;64.0
1062;Ekster;1998;60.0
1063;Ekster;1999;65.0
1064;Ekster;2000;64.0
1065;Ekster;2001;63.0
1066;Ekster;2002;62.0
1067;Ekster;2003;66.0
1068;Ekster;2004;63.0
1069;Ekster;2005;66.0
1070;Ekster;2006;63.0
1071;Ekster;2007;60.0
1072;Ekster;2008;57.0
1073;Ekster;2009;59.0
1074;Ekster;2010;62.0
1075;Ekster;2011;58.0
1076;Ekster;2012;65.0
1077;Ekster;2013;60.0
1078;Ekster;2014;62.0
1079;Ekster;2015;64.0
1080;Ekster;2016;63.0
1081;Ekster;2017;61.0
1082;Ekster;2018;61.0
1083;Ekster;2019;64.0
1084;Ekster;2020;67.0
1085;Ekster;2021;69.0
1086;Ekster;2022;67.0
1087;Ekster;2023;68.0
1088;Europese Kanarie;1990;
1089;Europese Kanarie;1991;
1090;Europese Kanarie;1992;
1091;Europese Kanarie;1993;100.0
1092;Europese Kanarie;1994;84.0
1093;Europese Kanarie;1995;148.0
1094;Europese Kanarie;1996;95.0
1095;Europese Kanarie;1997;89.0
1096;Europese Kanarie;1998;59.0
1097;Europese Kanarie;1999;55.0
1098;Europese Kanarie;2000;45.0
1099;Europese Kanarie;2001;56.0
1100;Europese Kanarie;2002;69.0
1101;Europese Kanarie;2003;64.0
1102;Europese Kanarie;2004;54.0
1103;Europese Kanarie;2005;49.0
1104;Europese Kanarie;2006;48.0
1105;Europese Kanarie;2007;25.0
1106;Europese Kanarie;2008;19.0
1107;Europese Kanarie;2009;20.0
1108;Europese Kanarie;2010;14.0
1109;Europese Kanarie;2011;14.0
1110;Europese Kanarie;2012;13.0
1111;Europese Kanarie;2013;6.0
1112;Europese Kanarie;2014;7.0
1113;Europese Kanarie;2015;11.0
1114;Europese Kanarie;2016;9.0
1115;Europese Kanarie;2017;5.0
1116;Europese Kanarie;2018;3.0
1117;Europese Kanarie;2019;2.0
1118;Europese Kanarie;2020;1.0
1119;Europese Kanarie;2021;1.0
1120;Europese Kanarie;2022;0.0
1121;Europese Kanarie;2023;1.0
1122;Fazant;1990;100.0
1123;Fazant;1991;96.0
1124;Fazant;1992;97.0
1125;Fazant;1993;94.0
1126;Fazant;1994;83.0
1127;Fazant;1995;74.0
1128;Fazant;1996;82.0
1129;Fazant;1997;73.0
1130;Fazant;1998;74.0
1131;Fazant;1999;72.0
1132;Fazant;2000;68.0
1133;Fazant;2001;65.0
1134;Fazant;2002;62.0
1135;Fazant;2003;66.0
1136;Fazant;2004;67.0
1137;Fazant;2005;70.0
1138;Fazant;2006;70.0
1139;Fazant;2007;67.0
1140;Fazant;2008;68.0
1141;Fazant;2009;69.0
1142;Fazant;2010;65.0
1143;Fazant;2011;61.0
1144;Fazant;2012;56.0
1145;Fazant;2013;51.0
1146;Fazant;2014;51.0
1147;Fazant;2015;46.0
1148;Fazant;2016;44.0
1149;Fazant;2017;44.0
1150;Fazant;2018;46.0
1151;Fazant;2019;49.0
1152;Fazant;2020;56.0
1153;Fazant;2021;52.0
1154;Fazant;2022;54.0
1155;Fazant;2023;55.0
1156;Fitis;1990;100.0
1157;Fitis;1991;87.0
1158;Fitis;1992;78.0
1159;Fitis;1993;83.0
1160;Fitis;1994;86.0
1161;Fitis;1995;90.0
1162;Fitis;1996;90.0
1163;Fitis;1997;84.0
1164;Fitis;1998;82.0
1165;Fitis;1999;82.0
1166;Fitis;2000;71.0
1167;Fitis;2001;63.0
1168;Fitis;2002;55.0
1169;Fitis;2003;56.0
1170;Fitis;2004;62.0
1171;Fitis;2005;65.0
1172;Fitis;2006;64.0
1173;Fitis;2007;64.0
1174;Fitis;2008;66.0
1175;Fitis;2009;65.0
1176;Fitis;2010;63.0
1177;Fitis;2011;71.0
1178;Fitis;2012;62.0
1179;Fitis;2013;61.0
1180;Fitis;2014;57.0
1181;Fitis;2015;55.0
1182;Fitis;2016;55.0
1183;Fitis;2017;54.0
1184;Fitis;2018;43.0
1185;Fitis;2019;51.0
1186;Fitis;2020;50.0
1187;Fitis;2021;46.0
1188;Fitis;2022;44.0
1189;Fitis;2023;45.0
1190;Fluiter;1990;100.0
1191;Fluiter;1991;53.0
1192;Fluiter;1992;55.0
1193;Fluiter;1993;97.0
1194;Fluiter;1994;40.0
1195;Fluiter;1995;46.0
1196;Fluiter;1996;43.0
1197;Fluiter;1997;28.0
1198;Fluiter;1998;21.0
1199;Fluiter;1999;18.0
1200;Fluiter;2000;22.0
1201;Fluiter;2001;24.0
1202;Fluiter;2002;26.0
1203;Fluiter;2003;23.0
1204;Fluiter;2004;23.0
1205;Fluiter;2005;18.0
1206;Fluiter;2006;22.0
1207;Fluiter;2007;24.0
1208;Fluiter;2008;25.0
1209;Fluiter;2009;20.0
1210;Fluiter;2010;35.0
1211;Fluiter;2011;33.0
1212;Fluiter;2012;32.0
1213;Fluiter;2013;35.0
1214;Fluiter;2014;20.0
1215;Fluiter;2015;37.0
1216;Fluiter;2016;28.0
1217;Fluiter;2017;27.0
1218;Fluiter;2018;28.0
1219;Fluiter;2019;25.0
1220;Fluiter;2020;27.0
1221;Fluiter;2021;30.0
1222;Fluiter;2022;24.0
1223;Fluiter;2023;31.0
1224;Fuut;1990;100.0
1225;Fuut;1991;104.0
1226;Fuut;1992;101.0
1227;Fuut;1993;87.0
1228;Fuut;1994;91.0
1229;Fuut;1995;82.0
1230;Fuut;1996;73.0
1231;Fuut;1997;68.0
1232;Fuut;1998;62.0
1233;Fuut;1999;64.0
1234;Fuut;2000;73.0
1235;Fuut;2001;70.0
1236;Fuut;2002;68.0
1237;Fuut;2003;67.0
1238;Fuut;2004;64.0
1239;Fuut;2005;67.0
1240;Fuut;2006;68.0
1241;Fuut;2007;60.0
1242;Fuut;2008;60.0
1243;Fuut;2009;57.0
1244;Fuut;2010;54.0
1245;Fuut;2011;47.0
1246;Fuut;2012;49.0
1247;Fuut;2013;52.0
1248;Fuut;2014;52.0
1249;Fuut;2015;54.0
1250;Fuut;2016;53.0
1251;Fuut;2017;51.0
1252;Fuut;2018;53.0
1253;Fuut;2019;52.0
1254;Fuut;2020;54.0
1255;Fuut;2021;57.0
1256;Fuut;2022;52.0
1257;Fuut;2023;59.0
1258;Gaai;1990;100.0
1259;Gaai;1991;114.0
1260;Gaai;1992;111.0
1261;Gaai;1993;107.0
1262;Gaai;1994;113.0
1263;Gaai;1995;109.0
1264;Gaai;1996;113.0
1265;Gaai;1997;131.0
1266;Gaai;1998;112.0
1267;Gaai;1999;117.0
1268;Gaai;2000;122.0
1269;Gaai;2001;118.0
1270;Gaai;2002;114.0
1271;Gaai;2003;120.0
1272;Gaai;2004;115.0
1273;Gaai;2005;121.0
1274;Gaai;2006;118.0
1275;Gaai;2007;112.0
1276;Gaai;2008;118.0
1277;Gaai;2009;121.0
1278;Gaai;2010;123.0
1279;Gaai;2011;123.0
1280;Gaai;2012;110.0
1281;Gaai;2013;119.0
1282;Gaai;2014;111.0
1283;Gaai;2015;117.0
1284;Gaai;2016;120.0
1285;Gaai;2017;111.0
1286;Gaai;2018;117.0
1287;Gaai;2019;117.0
1288;Gaai;2020;135.0
1289;Gaai;2021;122.0
1290;Gaai;2022;123.0
1291;Gaai;2023;120.0
1292;Geelgors;1990;100.0
1293;Geelgors;1991;92.0
1294;Geelgors;1992;94.0
1295;Geelgors;1993;110.0
1296;Geelgors;1994;116.0
1297;Geelgors;1995;110.0
1298;Geelgors;1996;121.0
1299;Geelgors;1997;120.0
1300;Geelgors;1998;119.0
1301;Geelgors;1999;120.0
1302;Geelgors;2000;112.0
1303;Geelgors;2001;116.0
1304;Geelgors;2002;120.0
1305;Geelgors;2003;128.0
1306;Geelgors;2004;127.0
1307;Geelgors;2005;136.0
1308;Geelgors;2006;138.0
1309;Geelgors;2007;143.0
1310;Geelgors;2008;129.0
1311;Geelgors;2009;131.0
1312;Geelgors;2010;138.0
1313;Geelgors;2011;149.0
1314;Geelgors;2012;152.0
1315;Geelgors;2013;145.0
1316;Geelgors;2014;154.0
1317;Geelgors;2015;133.0
1318;Geelgors;2016;133.0
1319;Geelgors;2017;125.0
1320;Geelgors;2018;129.0
1321;Geelgors;2019;124.0
1322;Geelgors;2020;129.0
1323;Geelgors;2021;130.0
1324;Geelgors;2022;118.0
1325;Geelgors;2023;129.0
1326;Gekraagde Roodstaart;1990;100.0
1327;Gekraagde Roodstaart;1991;92.0
1328;Gekraagde Roodstaart;1992;84.0
1329;Gekraagde Roodstaart;1993;103.0
1330;Gekraagde Roodstaart;1994;97.0
1331;Gekraagde Roodstaart;1995;98.0
1332;Gekraagde Roodstaart;1996;113.0
1333;Gekraagde Roodstaart;1997;131.0
1334;Gekraagde Roodstaart;1998;118.0
1335;Gekraagde Roodstaart;1999;99.0
1336;Gekraagde Roodstaart;2000;100.0
1337;Gekraagde Roodstaart;2001;95.0
1338;Gekraagde Roodstaart;2002;90.0
1339;Gekraagde Roodstaart;2003;87.0
1340;Gekraagde Roodstaart;2004;89.0
1341;Gekraagde Roodstaart;2005;95.0
1342;Gekraagde Roodstaart;2006;99.0
1343;Gekraagde Roodstaart;2007;89.0
1344;Gekraagde Roodstaart;2008;76.0
1345;Gekraagde Roodstaart;2009;77.0
1346;Gekraagde Roodstaart;2010;89.0
1347;Gekraagde Roodstaart;2011;117.0
1348;Gekraagde Roodstaart;2012;121.0
1349;Gekraagde Roodstaart;2013;122.0
1350;Gekraagde Roodstaart;2014;121.0
1351;Gekraagde Roodstaart;2015;116.0
1352;Gekraagde Roodstaart;2016;127.0
1353;Gekraagde Roodstaart;2017;124.0
1354;Gekraagde Roodstaart;2018;105.0
1355;Gekraagde Roodstaart;2019;127.0
1356;Gekraagde Roodstaart;2020;149.0
1357;Gekraagde Roodstaart;2021;144.0
1358;Gekraagde Roodstaart;2022;156.0
1359;Gekraagde Roodstaart;2023;158.0
1360;Gele Kwikstaart;1990;100.0
1361;Gele Kwikstaart;1991;71.0
1362;Gele Kwikstaart;1992;81.0
1363;Gele Kwikstaart;1993;72.0
1364;Gele Kwikstaart;1994;73.0
1365;Gele Kwikstaart;1995;87.0
1366;Gele Kwikstaart;1996;96.0
1367;Gele Kwikstaart;1997;90.0
1368;Gele Kwikstaart;1998;90.0
1369;Gele Kwikstaart;1999;80.0
1370;Gele Kwikstaart;2000;89.0
1371;Gele Kwikstaart;2001;75.0
1372;Gele Kwikstaart;2002;64.0
1373;Gele Kwikstaart;2003;58.0
1374;Gele Kwikstaart;2004;74.0
1375;Gele Kwikstaart;2005;60.0
1376;Gele Kwikstaart;2006;69.0
1377;Gele Kwikstaart;2007;66.0
1378;Gele Kwikstaart;2008;70.0
1379;Gele Kwikstaart;2009;76.0
1380;Gele Kwikstaart;2010;79.0
1381;Gele Kwikstaart;2011;102.0
1382;Gele Kwikstaart;2012;82.0
1383;Gele Kwikstaart;2013;92.0
1384;Gele Kwikstaart;2014;89.0
1385;Gele Kwikstaart;2015;83.0
1386;Gele Kwikstaart;2016;91.0
1387;Gele Kwikstaart;2017;91.0
1388;Gele Kwikstaart;2018;81.0
1389;Gele Kwikstaart;2019;94.0
1390;Gele Kwikstaart;2020;104.0
1391;Gele Kwikstaart;2021;111.0
1392;Gele Kwikstaart;2022;105.0
1393;Gele Kwikstaart;2023;111.0
1394;Geoorde Fuut;1990;100.0
1395;Geoorde Fuut;1991;73.0
1396;Geoorde Fuut;1992;110.0
1397;Geoorde Fuut;1993;126.0
1398;Geoorde Fuut;1994;165.0
1399;Geoorde Fuut;1995;170.0
1400;Geoorde Fuut;1996;95.0
1401;Geoorde Fuut;1997;104.0
1402;Geoorde Fuut;1998;137.0
1403;Geoorde Fuut;1999;202.0
1404;Geoorde Fuut;2000;238.0
1405;Geoorde Fuut;2001;258.0
1406;Geoorde Fuut;2002;229.0
1407;Geoorde Fuut;2003;252.0
1408;Geoorde Fuut;2004;206.0
1409;Geoorde Fuut;2005;262.0
1410;Geoorde Fuut;2006;269.0
1411;Geoorde Fuut;2007;244.0
1412;Geoorde Fuut;2008;187.0
1413;Geoorde Fuut;2009;254.0
1414;Geoorde Fuut;2010;173.0
1415;Geoorde Fuut;2011;153.0
1416;Geoorde Fuut;2012;221.0
1417;Geoorde Fuut;2013;222.0
1418;Geoorde Fuut;2014;252.0
1419;Geoorde Fuut;2015;204.0
1420;Geoorde Fuut;2016;218.0
1421;Geoorde Fuut;2017;215.0
1422;Geoorde Fuut;2018;183.0
1423;Geoorde Fuut;2019;202.0
1424;Geoorde Fuut;2020;122.0
1425;Geoorde Fuut;2021;136.0
1426;Geoorde Fuut;2022;130.0
1427;Geoorde Fuut;2023;109.0
1428;Gierzwaluw;1990;
1429;Gierzwaluw;1991;
1430;Gierzwaluw;1992;
1431;Gierzwaluw;1993;
1432;Gierzwaluw;1994;
1433;Gierzwaluw;1995;
1434;Gierzwaluw;1996;
1435;Gierzwaluw;1997;
1436;Gierzwaluw;1998;
1437;Gierzwaluw;1999;
1438;Gierzwaluw;2000;
1439;Gierzwaluw;2001;
1440;Gierzwaluw;2002;
1441;Gierzwaluw;2003;
1442;Gierzwaluw;2004;
1443;Gierzwaluw;2005;
1444;Gierzwaluw;2006;
1445;Gierzwaluw;2007;100.0
1446;Gierzwaluw;2008;89.0
1447;Gierzwaluw;2009;111.0
1448;Gierzwaluw;2010;98.0
1449;Gierzwaluw;2011;104.0
1450;Gierzwaluw;2012;82.0
1451;Gierzwaluw;2013;79.0
1452;Gierzwaluw;2014;84.0
1453;Gierzwaluw;2015;88.0
1454;Gierzwaluw;2016;92.0
1455;Gierzwaluw;2017;96.0
1456;Gierzwaluw;2018;107.0
1457;Gierzwaluw;2019;84.0
1458;Gierzwaluw;2020;97.0
1459;Gierzwaluw;2021;90.0
1460;Gierzwaluw;2022;89.0
1461;Gierzwaluw;2023;94.0
1462;Glanskop;1990;100.0
1463;Glanskop;1991;123.0
1464;Glanskop;1992;94.0
1465;Glanskop;1993;78.0
1466;Glanskop;1994;95.0
1467;Glanskop;1995;90.0
1468;Glanskop;1996;112.0
1469;Glanskop;1997;106.0
1470;Glanskop;1998;95.0
1471;Glanskop;1999;91.0
1472;Glanskop;2000;102.0
1473;Glanskop;2001;102.0
1474;Glanskop;2002;102.0
1475;Glanskop;2003;111.0
1476;Glanskop;2004;103.0
1477;Glanskop;2005;101.0
1478;Glanskop;2006;108.0
1479;Glanskop;2007;119.0
1480;Glanskop;2008;120.0
1481;Glanskop;2009;110.0
1482;Glanskop;2010;108.0
1483;Glanskop;2011;94.0
1484;Glanskop;2012;103.0
1485;Glanskop;2013;127.0
1486;Glanskop;2014;110.0
1487;Glanskop;2015;102.0
1488;Glanskop;2016;106.0
1489;Glanskop;2017;124.0
1490;Glanskop;2018;127.0
1491;Glanskop;2019;116.0
1492;Glanskop;2020;99.0
1493;Glanskop;2021;119.0
1494;Glanskop;2022;108.0
1495;Glanskop;2023;100.0
1496;Goudhaan;1990;100.0
1497;Goudhaan;1991;45.0
1498;Goudhaan;1992;49.0
1499;Goudhaan;1993;48.0
1500;Goudhaan;1994;47.0
1501;Goudhaan;1995;54.0
1502;Goudhaan;1996;63.0
1503;Goudhaan;1997;44.0
1504;Goudhaan;1998;61.0
1505;Goudhaan;1999;81.0
1506;Goudhaan;2000;103.0
1507;Goudhaan;2001;104.0
1508;Goudhaan;2002;104.0
1509;Goudhaan;2003;130.0
1510;Goudhaan;2004;112.0
1511;Goudhaan;2005;91.0
1512;Goudhaan;2006;76.0
1513;Goudhaan;2007;91.0
1514;Goudhaan;2008;99.0
1515;Goudhaan;2009;60.0
1516;Goudhaan;2010;79.0
1517;Goudhaan;2011;65.0
1518;Goudhaan;2012;75.0
1519;Goudhaan;2013;68.0
1520;Goudhaan;2014;80.0
1521;Goudhaan;2015;96.0
1522;Goudhaan;2016;89.0
1523;Goudhaan;2017;98.0
1524;Goudhaan;2018;81.0
1525;Goudhaan;2019;86.0
1526;Goudhaan;2020;62.0
1527;Goudhaan;2021;53.0
1528;Goudhaan;2022;43.0
1529;Goudhaan;2023;57.0
1530;Grasmus;1990;100.0
1531;Grasmus;1991;97.0
1532;Grasmus;1992;104.0
1533;Grasmus;1993;97.0
1534;Grasmus;1994;98.0
1535;Grasmus;1995;105.0
1536;Grasmus;1996;111.0
1537;Grasmus;1997;118.0
1538;Grasmus;1998;131.0
1539;Grasmus;1999;131.0
1540;Grasmus;2000;138.0
1541;Grasmus;2001;130.0
1542;Grasmus;2002;122.0
1543;Grasmus;2003;117.0
1544;Grasmus;2004;133.0
1545;Grasmus;2005;129.0
1546;Grasmus;2006;131.0
1547;Grasmus;2007;129.0
1548;Grasmus;2008;133.0
1549;Grasmus;2009;146.0
1550;Grasmus;2010;155.0
1551;Grasmus;2011;192.0
1552;Grasmus;2012;171.0
1553;Grasmus;2013;174.0
1554;Grasmus;2014;183.0
1555;Grasmus;2015;177.0
1556;Grasmus;2016;184.0
1557;Grasmus;2017;188.0
1558;Grasmus;2018;178.0
1559;Grasmus;2019;203.0
1560;Grasmus;2020;227.0
1561;Grasmus;2021;216.0
1562;Grasmus;2022;186.0
1563;Grasmus;2023;193.0
1564;Graspieper;1990;100.0
1565;Graspieper;1991;77.0
1566;Graspieper;1992;88.0
1567;Graspieper;1993;89.0
1568;Graspieper;1994;86.0
1569;Graspieper;1995;88.0
1570;Graspieper;1996;78.0
1571;Graspieper;1997;73.0
1572;Graspieper;1998;87.0
1573;Graspieper;1999;85.0
1574;Graspieper;2000;89.0
1575;Graspieper;2001;86.0
1576;Graspieper;2002;84.0
1577;Graspieper;2003;81.0
1578;Graspieper;2004;89.0
1579;Graspieper;2005;88.0
1580;Graspieper;2006;77.0
1581;Graspieper;2007;78.0
1582;Graspieper;2008;80.0
1583;Graspieper;2009;78.0
1584;Graspieper;2010;77.0
1585;Graspieper;2011;81.0
1586;Graspieper;2012;80.0
1587;Graspieper;2013;73.0
1588;Graspieper;2014;84.0
1589;Graspieper;2015;81.0
1590;Graspieper;2016;89.0
1591;Graspieper;2017;89.0
1592;Graspieper;2018;85.0
1593;Graspieper;2019;90.0
1594;Graspieper;2020;96.0
1595;Graspieper;2021;87.0
1596;Graspieper;2022;83.0
1597;Graspieper;2023;86.0
1598;Graszanger;1990;1.0
1599;Graszanger;1991;1.0
1600;Graszanger;1992;0.0
1601;Graszanger;1993;6.0
1602;Graszanger;1994;1.0
1603;Graszanger;1995;3.0
1604;Graszanger;1996;3.0
1605;Graszanger;1997;1.0
1606;Graszanger;1998;3.0
1607;Graszanger;1999;8.0
1608;Graszanger;2000;23.0
1609;Graszanger;2001;23.0
1610;Graszanger;2002;17.0
1611;Graszanger;2003;19.0
1612;Graszanger;2004;22.0
1613;Graszanger;2005;21.0
1614;Graszanger;2006;39.0
1615;Graszanger;2007;56.0
1616;Graszanger;2008;54.0
1617;Graszanger;2009;66.0
1618;Graszanger;2010;19.0
1619;Graszanger;2011;11.0
1620;Graszanger;2012;8.0
1621;Graszanger;2013;7.0
1622;Graszanger;2014;12.0
1623;Graszanger;2015;15.0
1624;Graszanger;2016;9.0
1625;Graszanger;2017;16.0
1626;Graszanger;2018;32.0
1627;Graszanger;2019;51.0
1628;Graszanger;2020;38.0
1629;Graszanger;2021;40.0
1630;Graszanger;2022;70.0
1631;Graszanger;2023;100.0
1632;Grauwe Gans;1990;3.0
1633;Grauwe Gans;1991;3.0
1634;Grauwe Gans;1992;4.0
1635;Grauwe Gans;1993;4.0
1636;Grauwe Gans;1994;6.0
1637;Grauwe Gans;1995;6.0
1638;Grauwe Gans;1996;6.0
1639;Grauwe Gans;1997;8.0
1640;Grauwe Gans;1998;10.0
1641;Grauwe Gans;1999;11.0
1642;Grauwe Gans;2000;15.0
1643;Grauwe Gans;2001;17.0
1644;Grauwe Gans;2002;21.0
1645;Grauwe Gans;2003;25.0
