ID;Persoonskenmerken;Perioden;TotaalWerkzameBeroepsbevolking_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaalWerkzameBeroepsbevolking100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
173;60 tot 65 jaar;2000;113.0;31.0;21.0;10.0;84.0;53.0;26.0;26.0;60.0;18.0;13.0;5.0;97.0;15.0;9.0;6.0;99.0;26.0;17.0;9.0;89.0;15.0;5.0;10.0;100.0;51.0;28.0;23.0;65.0;113.0;27.0;18.0;9.0;73.0;46.0;23.0;23.0;52.0;16.0;11.0;5.0;84.0;13.0;8.0;6.0;86.0;22.0;15.0;7.0;78.0;13.0;4.0;9.0;87.0;44.0;24.0;20.0;56.0
174;60 tot 65 jaar;2001 voor revisie;109.0;38.0;17.0;21.0;70.0;53.0;23.0;29.0;55.0;17.0;11.0;7.0;91.0;15.0;6.0;9.0;93.0;25.0;14.0;11.0;83.0;18.0;6.0;11.0;90.0;46.0;31.0;15.0;62.0;109.0;35.0;16.0;19.0;65.0;49.0;22.0;27.0;51.0;16.0;10.0;6.0;84.0;14.0;5.0;9.0;86.0;23.0;13.0;10.0;77.0;16.0;6.0;10.0;84.0;43.0;29.0;13.0;57.0
175;60 tot 65 jaar;2001 na revisie;105.0;38.0;17.0;21.0;70.0;49.0;21.0;28.0;54.0;17.0;11.0;7.0;91.0;15.0;6.0;9.0;93.0;25.0;14.0;11.0;83.0;18.0;6.0;11.0;90.0;46.0;31.0;15.0;62.0;105.0;35.0;16.0;19.0;65.0;45.0;19.0;26.0;50.0;16.0;10.0;6.0;84.0;14.0;5.0;9.0;86.0;23.0;13.0;10.0;77.0;16.0;6.0;10.0;84.0;43.0;29.0;13.0;57.0
176;60 tot 65 jaar;2002;122.0;38.0;22.0;16.0;94.0;61.0;25.0;36.0;59.0;16.0;10.0;6.0;115.0;15.0;5.0;10.0;115.0;24.0;15.0;9.0;108.0;23.0;9.0;13.0;109.0;71.0;48.0;23.0;61.0;122.0;29.0;17.0;12.0;71.0;47.0;19.0;27.0;45.0;12.0;8.0;5.0;88.0;11.0;4.0;8.0;88.0;18.0;11.0;7.0;82.0;17.0;7.0;10.0;83.0;54.0;37.0;17.0;46.0
177;60 tot 65 jaar;2003;140.0;47.0;29.0;19.0;101.0;64.0;27.0;37.0;75.0;;;;;;;;;;;;;21.0;9.0;12.0;127.0;74.0;53.0;21.0;74.0;140.0;32.0;19.0;13.0;68.0;43.0;18.0;25.0;51.0;;;;;;;;;;;;;14.0;6.0;8.0;86.0;50.0;36.0;14.0;50.0
178;60 tot 65 jaar;2004;147.0;45.0;27.0;18.0;107.0;73.0;29.0;44.0;73.0;;;;;;;;;;;;;26.0;11.0;15.0;126.0;80.0;61.0;19.0;72.0;147.0;30.0;18.0;12.0;70.0;48.0;19.0;29.0;48.0;;;;;;;;;;;;;17.0;7.0;10.0;83.0;53.0;40.0;13.0;47.0
179;60 tot 65 jaar;2005;142.0;49.0;31.0;19.0;102.0;;;;;;;;;;;;;;;;;24.0;10.0;14.0;127.0;;;;;142.0;32.0;20.0;12.0;67.0;;;;;;;;;;;;;;;;;16.0;7.0;9.0;83.0;;;;
180;Basisonderwijs;1997;416.0;232.0;163.0;69.0;177.0;203.0;99.0;104.0;203.0;106.0;80.0;26.0;304.0;90.0;59.0;31.0;314.0;157.0;117.0;40.0;253.0;128.0;68.0;60.0;279.0;75.0;46.0;29.0;334.0;416.0;56.0;39.0;17.0;43.0;49.0;24.0;25.0;49.0;25.0;19.0;6.0;73.0;22.0;14.0;7.0;76.0;38.0;28.0;10.0;61.0;31.0;16.0;14.0;67.0;18.0;11.0;7.0;80.0
181;Basisonderwijs;1998;438.0;243.0;173.0;70.0;190.0;211.0;99.0;112.0;217.0;107.0;82.0;25.0;325.0;87.0;52.0;35.0;340.0;156.0;114.0;42.0;277.0;134.0;75.0;59.0;296.0;81.0;51.0;29.0;352.0;438.0;55.0;39.0;16.0;43.0;48.0;23.0;26.0;50.0;25.0;19.0;6.0;74.0;20.0;12.0;8.0;78.0;36.0;26.0;10.0;63.0;31.0;17.0;13.0;67.0;18.0;12.0;7.0;80.0
182;Basisonderwijs;1999;460.0;262.0;172.0;91.0;184.0;225.0;108.0;117.0;225.0;114.0;89.0;25.0;333.0;87.0;57.0;30.0;354.0;162.0;123.0;38.0;286.0;137.0;74.0;63.0;304.0;89.0;53.0;36.0;357.0;460.0;58.0;38.0;20.0;41.0;50.0;24.0;26.0;50.0;25.0;20.0;6.0;74.0;19.0;13.0;7.0;78.0;36.0;27.0;8.0;63.0;30.0;16.0;14.0;67.0;20.0;12.0;8.0;79.0
183;Basisonderwijs;2000;475.0;277.0;185.0;92.0;199.0;218.0;109.0;109.0;250.0;121.0;92.0;28.0;354.0;100.0;62.0;38.0;372.0;177.0;131.0;46.0;300.0;143.0;82.0;61.0;333.0;101.0;60.0;41.0;377.0;475.0;58.0;39.0;19.0;42.0;45.0;23.0;23.0;52.0;25.0;19.0;6.0;74.0;21.0;13.0;8.0;78.0;37.0;27.0;10.0;63.0;30.0;17.0;13.0;69.0;21.0;13.0;9.0;79.0
184;Basisonderwijs;2001 voor revisie;460.0;277.0;179.0;97.0;193.0;198.0;100.0;98.0;253.0;115.0;83.0;32.0;355.0;100.0;56.0;44.0;364.0;172.0;120.0;53.0;298.0;152.0;81.0;71.0;315.0;98.0;59.0;39.0;371.0;460.0;59.0;38.0;21.0;41.0;42.0;21.0;21.0;54.0;24.0;18.0;7.0;75.0;21.0;12.0;9.0;77.0;37.0;25.0;11.0;63.0;32.0;17.0;15.0;67.0;21.0;13.0;8.0;79.0
185;Basisonderwijs;2001 na revisie;475.0;277.0;179.0;97.0;193.0;203.0;101.0;101.0;264.0;115.0;83.0;32.0;355.0;100.0;56.0;44.0;364.0;172.0;120.0;53.0;298.0;152.0;81.0;71.0;315.0;98.0;59.0;39.0;371.0;475.0;59.0;38.0;21.0;41.0;43.0;22.0;21.0;56.0;24.0;18.0;7.0;75.0;21.0;12.0;9.0;77.0;37.0;25.0;11.0;63.0;32.0;17.0;15.0;67.0;21.0;13.0;8.0;79.0
186;Basisonderwijs;2002;456.0;269.0;174.0;95.0;149.0;198.0;92.0;107.0;247.0;117.0;89.0;28.0;303.0;92.0;55.0;38.0;323.0;167.0;123.0;44.0;254.0;142.0;78.0;64.0;275.0;83.0;52.0;31.0;338.0;456.0;64.0;41.0;23.0;35.0;47.0;22.0;25.0;59.0;28.0;21.0;7.0;72.0;22.0;13.0;9.0;77.0;40.0;29.0;10.0;60.0;34.0;18.0;15.0;65.0;20.0;12.0;7.0;80.0
187;Basisonderwijs;2003;410.0;238.0;149.0;90.0;152.0;182.0;86.0;97.0;222.0;;;;;;;;;;;;;136.0;64.0;72.0;251.0;79.0;47.0;32.0;312.0;410.0;61.0;38.0;23.0;39.0;47.0;22.0;25.0;57.0;;;;;;;;;;;;;35.0;16.0;18.0;64.0;20.0;12.0;8.0;80.0
188;Basisonderwijs;2004;351.0;215.0;152.0;63.0;119.0;160.0;72.0;88.0;185.0;;;;;;;;;;;;;107.0;60.0;47.0;223.0;72.0;41.0;31.0;261.0;351.0;64.0;45.0;19.0;36.0;48.0;21.0;26.0;55.0;;;;;;;;;;;;;32.0;18.0;14.0;67.0;22.0;12.0;9.0;78.0
189;Basisonderwijs;2005;339.0;203.0;150.0;53.0;134.0;;;;;;;;;;;;;;;;;103.0;56.0;47.0;230.0;;;;;339.0;59.0;44.0;16.0;39.0;;;;;;;;;;;;;;;;;30.0;16.0;14.0;67.0;;;;
190;VMBO, MBO1, AVO onderbouw;1997;1382.0;709.0;482.0;227.0;662.0;728.0;348.0;380.0;638.0;313.0;233.0;81.0;1058.0;291.0;178.0;113.0;1064.0;478.0;349.0;129.0;896.0;388.0;187.0;201.0;975.0;460.0;330.0;129.0;913.0;1382.0;51.0;35.0;16.0;48.0;53.0;25.0;28.0;46.0;23.0;17.0;6.0;77.0;21.0;13.0;8.0;77.0;35.0;25.0;9.0;65.0;28.0;14.0;15.0;71.0;33.0;24.0;9.0;66.0
191;VMBO, MBO1, AVO onderbouw;1998;1374.0;706.0;474.0;232.0;653.0;735.0;349.0;386.0;617.0;299.0;218.0;81.0;1061.0;283.0;167.0;116.0;1063.0;464.0;329.0;135.0;897.0;377.0;181.0;196.0;975.0;475.0;340.0;135.0;885.0;1374.0;51.0;34.0;17.0;48.0;54.0;25.0;28.0;45.0;22.0;16.0;6.0;77.0;21.0;12.0;8.0;77.0;34.0;24.0;10.0;65.0;27.0;13.0;14.0;71.0;35.0;25.0;10.0;64.0
192;VMBO, MBO1, AVO onderbouw;1999;1411.0;718.0;498.0;220.0;679.0;751.0;369.0;383.0;639.0;310.0;233.0;77.0;1089.0;285.0;179.0;106.0;1101.0;477.0;350.0;128.0;923.0;392.0;193.0;200.0;998.0;509.0;359.0;150.0;889.0;1411.0;51.0;35.0;16.0;48.0;53.0;26.0;27.0;45.0;22.0;17.0;5.0;77.0;20.0;13.0;8.0;78.0;34.0;25.0;9.0;65.0;28.0;14.0;14.0;71.0;36.0;25.0;11.0;63.0
193;VMBO, MBO1, AVO onderbouw;2000;1446.0;746.0;485.0;261.0;665.0;705.0;330.0;375.0;715.0;315.0;232.0;83.0;1095.0;295.0;180.0;115.0;1100.0;493.0;355.0;138.0;920.0;371.0;170.0;202.0;1030.0;494.0;328.0;166.0;917.0;1446.0;53.0;34.0;18.0;47.0;50.0;23.0;27.0;51.0;22.0;16.0;6.0;77.0;21.0;13.0;8.0;78.0;35.0;25.0;10.0;65.0;26.0;12.0;14.0;73.0;35.0;23.0;12.0;65.0
194;VMBO, MBO1, AVO onderbouw;2001 voor revisie;1510.0;794.0;507.0;287.0;699.0;709.0;329.0;380.0;779.0;319.0;238.0;81.0;1177.0;332.0;204.0;127.0;1145.0;512.0;369.0;143.0;984.0;437.0;215.0;222.0;1047.0;559.0;379.0;180.0;937.0;1510.0;53.0;34.0;19.0;47.0;47.0;22.0;25.0;52.0;21.0;16.0;5.0;79.0;22.0;14.0;8.0;76.0;34.0;25.0;10.0;66.0;29.0;14.0;15.0;70.0;37.0;25.0;12.0;63.0
195;VMBO, MBO1, AVO onderbouw;2001 na revisie;1550.0;794.0;507.0;287.0;699.0;721.0;335.0;386.0;806.0;319.0;238.0;81.0;1177.0;332.0;204.0;127.0;1145.0;512.0;369.0;143.0;984.0;437.0;215.0;222.0;1047.0;559.0;379.0;180.0;937.0;1550.0;53.0;34.0;19.0;47.0;48.0;22.0;26.0;54.0;21.0;16.0;5.0;79.0;22.0;14.0;8.0;76.0;34.0;25.0;10.0;66.0;29.0;14.0;15.0;70.0;37.0;25.0;12.0;63.0
196;VMBO, MBO1, AVO onderbouw;2002;1472.0;768.0;509.0;260.0;652.0;696.0;320.0;376.0;755.0;345.0;258.0;87.0;1076.0;319.0;206.0;113.0;1089.0;515.0;388.0;127.0;906.0;424.0;215.0;209.0;987.0;518.0;357.0;162.0;902.0;1472.0;54.0;36.0;18.0;46.0;49.0;23.0;26.0;53.0;24.0;18.0;6.0;76.0;22.0;15.0;8.0;77.0;36.0;27.0;9.0;64.0;30.0;15.0;15.0;69.0;36.0;25.0;11.0;63.0
197;VMBO, MBO1, AVO onderbouw;2003;1431.0;750.0;481.0;269.0;666.0;656.0;294.0;362.0;751.0;;;;;;;;;;;;;391.0;186.0;205.0;1016.0;555.0;385.0;170.0;860.0;1431.0;53.0;34.0;19.0;47.0;46.0;21.0;26.0;53.0;;;;;;;;;;;;;28.0;13.0;14.0;72.0;39.0;27.0;12.0;61.0
198;VMBO, MBO1, AVO onderbouw;2004;1371.0;740.0;503.0;237.0;606.0;671.0;289.0;382.0;681.0;;;;;;;;;;;;;399.0;198.0;201.0;936.0;536.0;369.0;167.0;809.0;1371.0;55.0;37.0;18.0;45.0;50.0;21.0;28.0;51.0;;;;;;;;;;;;;30.0;15.0;15.0;69.0;40.0;27.0;12.0;60.0
199;VMBO, MBO1, AVO onderbouw;2005;1322.0;694.0;490.0;204.0;578.0;;;;;;;;;;;;;;;;;365.0;182.0;182.0;901.0;;;;;1322.0;54.0;38.0;16.0;45.0;;;;;;;;;;;;;;;;;28.0;14.0;14.0;70.0;;;;
200;w.o. AVO onderbouw;1997;420.0;151.0;96.0;55.0;265.0;233.0;116.0;117.0;183.0;46.0;35.0;11.0;370.0;41.0;27.0;14.0;374.0;72.0;53.0;19.0;345.0;77.0;33.0;44.0;337.0;224.0;181.0;42.0;193.0;420.0;36.0;23.0;13.0;63.0;55.0;28.0;28.0;44.0;11.0;8.0;3.0;88.0;10.0;6.0;3.0;89.0;17.0;13.0;4.0;82.0;18.0;8.0;10.0;80.0;53.0;43.0;10.0;46.0
201;w.o. AVO onderbouw;1998;432.0;149.0;94.0;55.0;277.0;234.0;118.0;115.0;190.0;49.0;33.0;16.0;378.0;39.0;23.0;16.0;385.0;74.0;50.0;24.0;352.0;74.0;30.0;43.0;351.0;235.0;189.0;45.0;192.0;432.0;34.0;22.0;13.0;64.0;54.0;27.0;27.0;44.0;11.0;8.0;4.0;88.0;9.0;5.0;4.0;89.0;17.0;12.0;6.0;82.0;17.0;7.0;10.0;81.0;54.0;44.0;11.0;44.0
202;w.o. AVO onderbouw;1999;436.0;162.0;107.0;55.0;279.0;241.0;120.0;120.0;188.0;51.0;36.0;15.0;389.0;42.0;24.0;18.0;397.0;77.0;49.0;27.0;364.0;78.0;40.0;37.0;360.0;245.0;198.0;48.0;195.0;436.0;36.0;24.0;12.0;63.0;54.0;27.0;27.0;42.0;12.0;8.0;3.0;88.0;9.0;5.0;4.0;89.0;17.0;11.0;6.0;82.0;17.0;9.0;8.0;81.0;55.0;44.0;11.0;44.0
203;w.o. AVO onderbouw;2000;464.0;185.0;119.0;66.0;280.0;234.0;112.0;122.0;219.0;60.0;44.0;16.0;402.0;45.0;29.0;16.0;416.0;88.0;66.0;22.0;377.0;82.0;35.0;47.0;380.0;255.0;189.0;66.0;209.0;464.0;40.0;26.0;14.0;60.0;50.0;24.0;26.0;47.0;13.0;10.0;3.0;87.0;10.0;6.0;4.0;90.0;19.0;14.0;5.0;81.0;18.0;8.0;10.0;82.0;55.0;41.0;14.0;45.0
204;w.o. AVO onderbouw;2001 voor revisie;498.0;181.0;103.0;78.0;306.0;236.0;112.0;123.0;252.0;57.0;39.0;18.0;430.0;53.0;32.0;22.0;431.0;86.0;59.0;27.0;400.0;87.0;40.0;47.0;396.0;281.0;214.0;67.0;206.0;498.0;37.0;21.0;16.0;63.0;48.0;23.0;25.0;52.0;12.0;8.0;4.0;88.0;11.0;6.0;4.0;88.0;18.0;12.0;6.0;82.0;18.0;8.0;10.0;81.0;58.0;44.0;14.0;42.0
205;w.o. AVO onderbouw;2001 na revisie;502.0;181.0;103.0;78.0;306.0;234.0;111.0;123.0;257.0;57.0;39.0;18.0;430.0;53.0;32.0;22.0;431.0;86.0;59.0;27.0;400.0;87.0;40.0;47.0;396.0;281.0;214.0;67.0;206.0;502.0;37.0;21.0;16.0;63.0;48.0;23.0;25.0;53.0;12.0;8.0;4.0;88.0;11.0;6.0;4.0;88.0;18.0;12.0;6.0;82.0;18.0;8.0;10.0;81.0;58.0;44.0;14.0;42.0
206;w.o. AVO onderbouw;2002;480.0;175.0;106.0;69.0;288.0;230.0;111.0;119.0;240.0;71.0;50.0;21.0;393.0;47.0;35.0;13.0;415.0;93.0;69.0;24.0;371.0;91.0;46.0;45.0;370.0;254.0;206.0;48.0;209.0;480.0;38.0;23.0;15.0;62.0;49.0;24.0;26.0;52.0;15.0;11.0;4.0;85.0;10.0;7.0;3.0;89.0;20.0;15.0;5.0;80.0;20.0;10.0;10.0;80.0;55.0;44.0;10.0;45.0
207;w.o. AVO onderbouw;2003;479.0;198.0;120.0;78.0;283.0;217.0;97.0;121.0;250.0;;;;;;;;;;;;;93.0;40.0;52.0;386.0;263.0;208.0;56.0;218.0;479.0;41.0;25.0;16.0;59.0;45.0;20.0;25.0;52.0;;;;;;;;;;;;;19.0;8.0;11.0;80.0;55.0;43.0;12.0;45.0
208;w.o. AVO onderbouw;2004;465.0;195.0;126.0;69.0;278.0;229.0;102.0;127.0;227.0;;;;;;;;;;;;;96.0;40.0;56.0;375.0;260.0;209.0;50.0;213.0;465.0;41.0;27.0;15.0;59.0;48.0;22.0;27.0;48.0;;;;;;;;;;;;;20.0;8.0;12.0;79.0;55.0;44.0;11.0;45.0
209;w.o. AVO onderbouw;2005;460.0;186.0;120.0;66.0;255.0;;;;;;;;;;;;;;;;;84.0;39.0;45.0;356.0;;;;;460.0;41.0;27.0;15.0;57.0;;;;;;;;;;;;;;;;;19.0;9.0;10.0;79.0;;;;
210;HAVO, VWO, MBO;1997;2923.0;1132.0;758.0;374.0;1770.0;1808.0;921.0;887.0;1084.0;378.0;262.0;117.0;2524.0;436.0;260.0;175.0;2451.0;643.0;436.0;206.0;2261.0;630.0;273.0;356.0;2263.0;1700.0;1284.0;416.0;1202.0;2923.0;39.0;26.0;13.0;61.0;62.0;31.0;30.0;37.0;13.0;9.0;4.0;86.0;15.0;9.0;6.0;84.0;22.0;15.0;7.0;77.0;22.0;9.0;12.0;77.0;58.0;44.0;14.0;41.0
211;HAVO, VWO, MBO;1998;2956.0;1115.0;744.0;371.0;1818.0;1839.0;953.0;885.0;1085.0;380.0;266.0;114.0;2555.0;434.0;266.0;167.0;2483.0;640.0;446.0;194.0;2295.0;632.0;273.0;359.0;2294.0;1782.0;1360.0;422.0;1151.0;2956.0;38.0;25.0;13.0;62.0;62.0;32.0;30.0;37.0;13.0;9.0;4.0;86.0;15.0;9.0;6.0;84.0;22.0;15.0;7.0;78.0;21.0;9.0;12.0;78.0;60.0;46.0;14.0;39.0
212;HAVO, VWO, MBO;1999;3013.0;1190.0;750.0;441.0;1840.0;1880.0;977.0;903.0;1099.0;395.0;273.0;123.0;2638.0;442.0;265.0;177.0;2571.0;656.0;450.0;206.0;2379.0;663.0;275.0;388.0;2359.0;1861.0;1420.0;441.0;1172.0;3013.0;39.0;25.0;14.0;60.0;62.0;32.0;30.0;36.0;13.0;9.0;4.0;87.0;14.0;9.0;6.0;84.0;22.0;15.0;7.0;78.0;22.0;9.0;13.0;77.0;61.0;47.0;14.0;38.0
213;HAVO, VWO, MBO;2000;3074.0;1192.0;751.0;441.0;1858.0;1801.0;939.0;862.0;1246.0;358.0;242.0;116.0;2692.0;478.0;305.0;173.0;2561.0;645.0;454.0;191.0;2407.0;682.0;290.0;392.0;2358.0;1878.0;1393.0;485.0;1175.0;3074.0;39.0;25.0;14.0;61.0;59.0;31.0;28.0;41.0;12.0;8.0;4.0;88.0;16.0;10.0;6.0;84.0;21.0;15.0;6.0;79.0;22.0;10.0;13.0;77.0;61.0;46.0;16.0;38.0
214;HAVO, VWO, MBO;2001 voor revisie;3141.0;1243.0;802.0;441.0;1907.0;1835.0;923.0;912.0;1276.0;400.0;271.0;129.0;2751.0;468.0;279.0;189.0;2666.0;677.0;461.0;215.0;2476.0;679.0;269.0;410.0;2464.0;2001.0;1498.0;504.0;1150.0;3141.0;39.0;25.0;14.0;60.0;58.0;29.0;29.0;40.0;13.0;9.0;4.0;87.0;15.0;9.0;6.0;85.0;21.0;15.0;7.0;78.0;22.0;9.0;13.0;78.0;63.0;47.0;16.0;36.0
215;HAVO, VWO, MBO;2001 na revisie;3160.0;1243.0;802.0;441.0;1907.0;1829.0;913.0;916.0;1297.0;400.0;271.0;129.0;2751.0;468.0;279.0;189.0;2666.0;677.0;461.0;215.0;2476.0;679.0;269.0;410.0;2464.0;2001.0;1498.0;504.0;1150.0;3160.0;39.0;25.0;14.0;60.0;58.0;29.0;29.0;41.0;13.0;9.0;4.0;87.0;15.0;9.0;6.0;85.0;21.0;15.0;7.0;78.0;22.0;9.0;13.0;78.0;63.0;47.0;16.0;36.0
216;HAVO, VWO, MBO;2002;3166.0;1226.0;785.0;441.0;1845.0;1831.0;868.0;964.0;1301.0;390.0;270.0;120.0;2682.0;483.0;307.0;176.0;2572.0;687.0;484.0;203.0;2387.0;700.0;304.0;396.0;2361.0;1960.0;1469.0;491.0;1111.0;3166.0;40.0;26.0;14.0;60.0;60.0;28.0;31.0;42.0;13.0;9.0;4.0;87.0;16.0;10.0;6.0;84.0;22.0;16.0;7.0;78.0;23.0;10.0;13.0;77.0;64.0;48.0;16.0;36.0
217;HAVO, VWO, MBO;2003;3140.0;1266.0;786.0;480.0;1806.0;1761.0;828.0;933.0;1349.0;;;;;;;;;;;;;733.0;300.0;433.0;2324.0;1967.0;1457.0;510.0;1105.0;3140.0;41.0;26.0;16.0;59.0;57.0;27.0;30.0;44.0;;;;;;;;;;;;;24.0;10.0;14.0;76.0;64.0;47.0;17.0;36.0
218;HAVO, VWO, MBO;2004;2993.0;1260.0;795.0;465.0;1657.0;1720.0;761.0;958.0;1242.0;;;;;;;;;;;;;714.0;320.0;394.0;2189.0;1831.0;1349.0;482.0;1087.0;2993.0;43.0;27.0;16.0;57.0;59.0;26.0;33.0;43.0;;;;;;;;;;;;;24.0;11.0;13.0;75.0;63.0;46.0;17.0;37.0
219;HAVO, VWO, MBO;2005;3083.0;1307.0;890.0;416.0;1724.0;;;;;;;;;;;;;;;;;727.0;352.0;375.0;2289.0;;;;;3083.0;43.0;29.0;14.0;56.0;;;;;;;;;;;;;;;;;24.0;12.0;12.0;75.0;;;;
220;w.o. MBO 2 en 3;1997;1277.0;641.0;443.0;198.0;628.0;761.0;381.0;379.0;505.0;221.0;156.0;65.0;1049.0;276.0;168.0;109.0;985.0;392.0;270.0;122.0;878.0;348.0;157.0;191.0;916.0;570.0;389.0;180.0;701.0;1277.0;50.0;35.0;15.0;49.0;60.0;30.0;30.0;40.0;17.0;12.0;5.0;82.0;22.0;13.0;8.0;77.0;31.0;21.0;10.0;69.0;27.0;12.0;15.0;72.0;45.0;30.0;14.0;55.0
221;w.o. MBO 2 en 3;1998;1223.0;604.0;416.0;188.0;611.0;743.0;385.0;358.0;467.0;218.0;153.0;65.0;997.0;258.0;157.0;100.0;948.0;377.0;263.0;115.0;839.0;330.0;145.0;185.0;881.0;569.0;386.0;182.0;647.0;1223.0;49.0;34.0;15.0;50.0;61.0;31.0;29.0;38.0;18.0;13.0;5.0;82.0;21.0;13.0;8.0;77.0;31.0;21.0;9.0;69.0;27.0;12.0;15.0;72.0;46.0;32.0;15.0;53.0
222;w.o. MBO 2 en 3;1999;1263.0;662.0;427.0;235.0;625.0;767.0;403.0;363.0;486.0;235.0;171.0;64.0;1055.0;271.0;164.0;107.0;1006.0;400.0;279.0;121.0;892.0;354.0;147.0;207.0;929.0;614.0;425.0;189.0;676.0;1263.0;51.0;33.0;18.0;48.0;59.0;31.0;28.0;37.0;18.0;13.0;5.0;81.0;21.0;13.0;8.0;78.0;31.0;22.0;9.0;69.0;27.0;11.0;16.0;72.0;47.0;33.0;15.0;52.0
223;w.o. MBO 2 en 3;2000;1170.0;590.0;394.0;196.0;579.0;668.0;347.0;322.0;494.0;202.0;141.0;61.0;967.0;269.0;175.0;93.0;894.0;365.0;265.0;100.0;805.0;322.0;141.0;181.0;843.0;546.0;375.0;171.0;625.0;1170.0;50.0;34.0;17.0;49.0;57.0;30.0;27.0;42.0;17.0;12.0;5.0;83.0;23.0;15.0;8.0;76.0;31.0;23.0;9.0;69.0;28.0;12.0;15.0;72.0;47.0;32.0;15.0;53.0
224;w.o. MBO 2 en 3;2001 voor revisie;1204.0;613.0;418.0;194.0;587.0;677.0;341.0;336.0;518.0;209.0;151.0;58.0;992.0;268.0;161.0;107.0;925.0;374.0;261.0;113.0;827.0;331.0;137.0;194.0;867.0;594.0;399.0;195.0;607.0;1204.0;51.0;35.0;16.0;49.0;56.0;28.0;28.0;43.0;17.0;13.0;5.0;83.0;22.0;13.0;9.0;77.0;31.0;22.0;9.0;69.0;28.0;11.0;16.0;72.0;49.0;33.0;16.0;51.0
225;w.o. MBO 2 en 3;2001 na revisie;1222.0;613.0;418.0;194.0;587.0;681.0;341.0;340.0;532.0;209.0;151.0;58.0;992.0;268.0;161.0;107.0;925.0;374.0;261.0;113.0;827.0;331.0;137.0;194.0;867.0;594.0;399.0;195.0;607.0;1222.0;51.0;35.0;16.0;49.0;57.0;28.0;28.0;44.0;17.0;13.0;5.0;83.0;22.0;13.0;9.0;77.0;31.0;22.0;9.0;69.0;28.0;11.0;16.0;72.0;49.0;33.0;16.0;51.0
226;w.o. MBO 2 en 3;2002;1251.0;623.0;406.0;217.0;575.0;714.0;338.0;376.0;528.0;214.0;153.0;62.0;984.0;285.0;189.0;96.0;904.0;396.0;287.0;109.0;802.0;357.0;170.0;187.0;835.0;600.0;404.0;196.0;599.0;1251.0;52.0;34.0;18.0;48.0;59.0;28.0;31.0;44.0;18.0;13.0;5.0;82.0;24.0;16.0;8.0;75.0;33.0;24.0;9.0;67.0;30.0;14.0;16.0;70.0;50.0;34.0;16.0;50.0
227;w.o. MBO 2 en 3;2003;1175.0;608.0;399.0;208.0;540.0;646.0;307.0;338.0;521.0;;;;;;;;;;;;;339.0;150.0;189.0;800.0;568.0;375.0;193.0;580.0;1175.0;53.0;35.0;18.0;47.0;56.0;27.0;29.0;45.0;;;;;;;;;;;;;30.0;13.0;16.0;70.0;49.0;33.0;17.0;50.0
228;w.o. MBO 2 en 3;2004;959.0;516.0;347.0;168.0;420.0;538.0;241.0;297.0;413.0;;;;;;;;;;;;;292.0;145.0;147.0;638.0;451.0;287.0;164.0;485.0;959.0;55.0;37.0;18.0;45.0;57.0;26.0;32.0;44.0;;;;;;;;;;;;;31.0;15.0;16.0;68.0;48.0;31.0;17.0;52.0
229;w.o. MBO 2 en 3;2005;1080.0;587.0;417.0;170.0;481.0;;;;;;;;;;;;;;;;;322.0;165.0;157.0;741.0;;;;;1080.0;55.0;39.0;16.0;45.0;;;;;;;;;;;;;;;;;30.0;15.0;15.0;69.0;;;;
230;w.o. MBO 4;1997;1100.0;356.0;229.0;127.0;738.0;695.0;350.0;345.0;396.0;124.0;83.0;42.0;969.0;129.0;74.0;56.0;959.0;199.0;131.0;68.0;895.0;207.0;85.0;122.0;883.0;741.0;577.0;164.0;353.0;1100.0;32.0;21.0;12.0;67.0;63.0;32.0;31.0;36.0;11.0;8.0;4.0;88.0;12.0;7.0;5.0;87.0;18.0;12.0;6.0;81.0;19.0;8.0;11.0;80.0;67.0;52.0;15.0;32.0
231;w.o. MBO 4;1998;1163.0;375.0;242.0;134.0;782.0;741.0;384.0;357.0;412.0;128.0;91.0;37.0;1029.0;147.0;89.0;58.0;1005.0;210.0;147.0;63.0;947.0;224.0;96.0;128.0;930.0;804.0;635.0;169.0;352.0;1163.0;32.0;21.0;11.0;67.0;64.0;33.0;31.0;35.0;11.0;8.0;3.0;88.0;13.0;8.0;5.0;86.0;18.0;13.0;5.0;81.0;19.0;8.0;11.0;80.0;69.0;55.0;15.0;30.0
