ID;Migratieachtergrond;Generatie;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
61;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2034;2710355.0;;18069.0;190475.0;145175.0;45300.0
62;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2035;2737587.0;;18500.0;190523.0;145616.0;44907.0
63;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2036;2763993.0;;18938.0;190545.0;145992.0;44553.0
64;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2037;2789607.0;;19383.0;190562.0;146307.0;44255.0
65;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2038;2814477.0;;19837.0;190574.0;146564.0;44011.0
66;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2039;2838651.0;;20298.0;190593.0;146753.0;43840.0
67;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2040;2862194.0;;20760.0;190606.0;146897.0;43709.0
68;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2041;2885144.0;;21229.0;190621.0;147026.0;43595.0
69;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2042;2907511.0;;21698.0;190634.0;147151.0;43483.0
70;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2043;2929296.0;;22172.0;190644.0;147281.0;43363.0
71;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2044;2950487.0;;22647.0;190650.0;147373.0;43277.0
72;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2045;2971118.0;;23118.0;190662.0;147433.0;43229.0
73;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2046;2991229.0;;23589.0;190672.0;147455.0;43218.0
74;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2047;3010858.0;;24055.0;190678.0;147450.0;43228.0
75;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2048;3030032.0;;24518.0;190694.0;147469.0;43225.0
76;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2049;3048740.0;;24982.0;190702.0;147503.0;43199.0
77;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2050;3066958.0;;25443.0;190715.0;147536.0;43179.0
78;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2051;3084695.0;;25907.0;190725.0;147564.0;43161.0
79;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2052;3101949.0;;26366.0;190730.0;147587.0;43143.0
80;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2053;3118726.0;;26816.0;190735.0;147605.0;43130.0
81;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2054;3135040.0;;27252.0;190745.0;147618.0;43127.0
82;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2055;3150915.0;;27672.0;190744.0;147630.0;43114.0
83;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2056;3166357.0;;28071.0;190750.0;147636.0;43114.0
84;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2057;3181400.0;;28448.0;190759.0;147644.0;43115.0
85;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2058;3196067.0;;28799.0;190768.0;147650.0;43118.0
86;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2059;3210386.0;;29124.0;190772.0;147657.0;43115.0
87;Totaal niet-Nederlandse achtergrond;1e generatie migratieachtergrond;2060;3224377.0;;;;;
88;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2017;;45952.0;7974.0;9269.0;16162.0;-6894.0
89;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2018;1892662.0;46419.0;8181.0;9615.0;16490.0;-6875.0
90;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2019;1924025.0;46773.0;8393.0;9723.0;16853.0;-7130.0
91;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2020;1955276.0;47020.0;8608.0;9580.0;17261.0;-7681.0
92;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2021;1986007.0;47370.0;8823.0;9429.0;17700.0;-8272.0
93;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2022;2016282.0;47691.0;9034.0;9281.0;18152.0;-8871.0
94;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2023;2046068.0;48061.0;9236.0;9224.0;18586.0;-9362.0
95;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2024;2075531.0;48419.0;9422.0;9326.0;18981.0;-9655.0
96;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2025;2104873.0;48801.0;9599.0;9575.0;19319.0;-9744.0
97;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2026;2134331.0;49190.0;9768.0;9802.0;19607.0;-9805.0
98;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2027;2163948.0;49522.0;9928.0;10019.0;19877.0;-9858.0
99;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2028;2193683.0;49799.0;10082.0;10281.0;20126.0;-9845.0
100;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2029;2223555.0;50038.0;10228.0;10466.0;20352.0;-9886.0
101;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2030;2253480.0;50245.0;10368.0;10672.0;20562.0;-9890.0
102;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2031;2283467.0;50413.0;10502.0;10831.0;20755.0;-9924.0
103;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2032;2313453.0;50539.0;10631.0;10990.0;20943.0;-9953.0
104;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2033;2343409.0;50660.0;10755.0;11107.0;21120.0;-10013.0
105;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2034;2373302.0;50791.0;10876.0;11248.0;21306.0;-10058.0
106;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2035;2403158.0;50902.0;10997.0;11370.0;21493.0;-10123.0
107;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2036;2432940.0;50985.0;11117.0;11474.0;21676.0;-10202.0
108;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2037;2462605.0;51056.0;11238.0;11577.0;21857.0;-10280.0
109;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2038;2492143.0;51130.0;11360.0;11674.0;22034.0;-10360.0
110;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2039;2521553.0;51205.0;11484.0;11799.0;22199.0;-10400.0
111;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2040;2550875.0;51284.0;11607.0;11889.0;22364.0;-10475.0
112;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2041;2580077.0;51361.0;11732.0;11982.0;22530.0;-10548.0
113;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2042;2609158.0;51451.0;11860.0;12066.0;22698.0;-10632.0
114;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2043;2638117.0;51550.0;11990.0;12202.0;22873.0;-10671.0
115;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2044;2667005.0;51657.0;12123.0;12311.0;23041.0;-10730.0
116;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2045;2695809.0;51784.0;12263.0;12369.0;23209.0;-10840.0
117;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2046;2724491.0;51913.0;12403.0;12484.0;23372.0;-10888.0
118;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2047;2753113.0;52059.0;12551.0;12601.0;23524.0;-10924.0
119;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2048;2781698.0;52230.0;12713.0;12705.0;23683.0;-10978.0
120;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2049;2810237.0;52408.0;12888.0;12787.0;23839.0;-11052.0
121;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2050;2838704.0;52604.0;13075.0;12888.0;23994.0;-11106.0
122;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2051;2867126.0;52805.0;13271.0;12971.0;24146.0;-11175.0
123;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2052;2895485.0;53011.0;13474.0;13065.0;24298.0;-11233.0
124;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2053;2923789.0;53218.0;13684.0;13132.0;24450.0;-11318.0
125;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2054;2952005.0;53421.0;13901.0;13233.0;24604.0;-11371.0
126;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2055;2980153.0;53616.0;14121.0;13345.0;24757.0;-11412.0
127;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2056;3008236.0;53808.0;14343.0;13430.0;24909.0;-11479.0
128;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2057;3036223.0;53984.0;14566.0;13516.0;25055.0;-11539.0
129;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2058;3064102.0;54152.0;14790.0;13633.0;25203.0;-11570.0
130;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2059;3091894.0;54305.0;15015.0;13701.0;25345.0;-11644.0
131;Totaal niet-Nederlandse achtergrond;2e generatie migratieachtergrond;2060;3119539.0;;;;;
132;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2017;;15769.0;13793.0;116140.0;76733.0;39408.0
133;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2018;1730427.0;16501.0;14060.0;116275.0;81545.0;34730.0
134;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2019;1767599.0;17188.0;14331.0;116214.0;85412.0;30802.0
135;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2020;1801256.0;17811.0;14611.0;116481.0;88540.0;27941.0
136;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2021;1832397.0;18417.0;14888.0;116575.0;91097.0;25478.0
137;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2022;1861402.0;18959.0;15167.0;117265.0;93300.0;23965.0
138;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2023;1889163.0;19446.0;15434.0;117502.0;95296.0;22206.0
139;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2024;1915378.0;19849.0;15682.0;117630.0;97065.0;20565.0
140;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2025;1940111.0;20160.0;15920.0;118373.0;98676.0;19696.0
141;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2026;1964046.0;20411.0;16153.0;118558.0;100175.0;18383.0
142;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2027;1986687.0;20620.0;16379.0;118746.0;101493.0;17253.0
143;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2028;2008181.0;20780.0;16597.0;118898.0;102258.0;16640.0
144;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2029;2029004.0;20914.0;16806.0;119001.0;102901.0;16099.0
145;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2030;2049210.0;21019.0;17005.0;119129.0;103453.0;15676.0
146;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2031;2068901.0;21102.0;17195.0;119246.0;103927.0;15319.0
147;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2032;2088127.0;21162.0;17373.0;119337.0;104337.0;15000.0
148;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2033;2106914.0;21218.0;17541.0;119401.0;104691.0;14710.0
149;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2034;2125299.0;21270.0;17698.0;119475.0;104992.0;14484.0
150;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2035;2143357.0;21320.0;17847.0;119530.0;105250.0;14280.0
151;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2036;2161110.0;21361.0;17989.0;119579.0;105465.0;14114.0
152;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2037;2178596.0;21405.0;18125.0;119618.0;105652.0;13966.0
153;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2038;2195842.0;21441.0;18254.0;119649.0;105810.0;13838.0
154;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2039;2212866.0;21484.0;18374.0;119699.0;105950.0;13749.0
155;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2040;2229724.0;21531.0;18482.0;119725.0;106081.0;13645.0
156;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2041;2246420.0;21576.0;18575.0;119767.0;106202.0;13565.0
157;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2042;2262987.0;21638.0;18659.0;119805.0;106313.0;13492.0
158;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2043;2279457.0;21700.0;18734.0;119854.0;106422.0;13432.0
159;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2044;2295856.0;21768.0;18795.0;119894.0;106526.0;13368.0
160;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2045;2312193.0;21850.0;18853.0;119933.0;106626.0;13307.0
161;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2046;2328498.0;21925.0;18897.0;119973.0;106722.0;13251.0
162;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2047;2344778.0;22015.0;18935.0;120021.0;106812.0;13209.0
163;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2048;2361069.0;22106.0;18977.0;120068.0;106898.0;13169.0
164;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2049;2377368.0;22209.0;19030.0;120117.0;106980.0;13137.0
165;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2050;2393683.0;22318.0;19089.0;120162.0;107062.0;13100.0
166;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2051;2410013.0;22429.0;19162.0;120210.0;107140.0;13070.0
167;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2052;2426351.0;22543.0;19239.0;120253.0;107215.0;13039.0
168;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2053;2442692.0;22655.0;19320.0;120284.0;107288.0;12996.0
169;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2054;2459023.0;22771.0;19404.0;120312.0;107357.0;12954.0
170;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2055;2475346.0;22878.0;19481.0;120358.0;107423.0;12935.0
171;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2056;2491678.0;22986.0;19552.0;120395.0;107484.0;12910.0
172;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2057;2508023.0;23083.0;19612.0;120435.0;107549.0;12886.0
173;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2058;2524379.0;23177.0;19661.0;120466.0;107609.0;12857.0
174;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2059;2540754.0;23259.0;19695.0;120499.0;107665.0;12834.0
175;Westerse migratieachtergrond;Totaal niet-Nederlandse achtergrond;2060;2557152.0;;;;;
176;Westerse migratieachtergrond;1e generatie migratieachtergrond;2017;;;6321.0;113277.0;70630.0;42647.0
177;Westerse migratieachtergrond;1e generatie migratieachtergrond;2018;837538.0;;6392.0;113335.0;75347.0;37988.0
178;Westerse migratieachtergrond;1e generatie migratieachtergrond;2019;869135.0;;6464.0;113227.0;79081.0;34146.0
179;Westerse migratieachtergrond;1e generatie migratieachtergrond;2020;896816.0;;6543.0;113467.0;82041.0;31426.0
180;Westerse migratieachtergrond;1e generatie migratieachtergrond;2021;921698.0;;6623.0;113563.0;84411.0;29152.0
181;Westerse migratieachtergrond;1e generatie migratieachtergrond;2022;944227.0;;6709.0;114242.0;86414.0;27828.0
182;Westerse migratieachtergrond;1e generatie migratieachtergrond;2023;965348.0;;6795.0;114449.0;88212.0;26237.0
183;Westerse migratieachtergrond;1e generatie migratieachtergrond;2024;984789.0;;6878.0;114549.0;89797.0;24752.0
184;Westerse migratieachtergrond;1e generatie migratieachtergrond;2025;1002663.0;;6965.0;115206.0;91249.0;23957.0
185;Westerse migratieachtergrond;1e generatie migratieachtergrond;2026;1019655.0;;7056.0;115319.0;92604.0;22715.0
186;Westerse migratieachtergrond;1e generatie migratieachtergrond;2027;1035315.0;;7150.0;115407.0;93785.0;21622.0
187;Westerse migratieachtergrond;1e generatie migratieachtergrond;2028;1049785.0;;7246.0;115451.0;94441.0;21010.0
188;Westerse migratieachtergrond;1e generatie migratieachtergrond;2029;1063550.0;;7343.0;115485.0;94987.0;20497.0
189;Westerse migratieachtergrond;1e generatie migratieachtergrond;2030;1076702.0;;7441.0;115533.0;95452.0;20081.0
190;Westerse migratieachtergrond;1e generatie migratieachtergrond;2031;1089342.0;;7537.0;115567.0;95846.0;19721.0
191;Westerse migratieachtergrond;1e generatie migratieachtergrond;2032;1101526.0;;7630.0;115599.0;96181.0;19418.0
192;Westerse migratieachtergrond;1e generatie migratieachtergrond;2033;1113314.0;;7719.0;115625.0;96465.0;19160.0
193;Westerse migratieachtergrond;1e generatie migratieachtergrond;2034;1124755.0;;7805.0;115646.0;96699.0;18947.0
194;Westerse migratieachtergrond;1e generatie migratieachtergrond;2035;1135898.0;;7888.0;115656.0;96893.0;18763.0
195;Westerse migratieachtergrond;1e generatie migratieachtergrond;2036;1146774.0;;7966.0;115664.0;97047.0;18617.0
196;Westerse migratieachtergrond;1e generatie migratieachtergrond;2037;1157423.0;;8042.0;115672.0;97172.0;18500.0
197;Westerse migratieachtergrond;1e generatie migratieachtergrond;2038;1167882.0;;8115.0;115674.0;97267.0;18407.0
198;Westerse migratieachtergrond;1e generatie migratieachtergrond;2039;1178173.0;;8182.0;115684.0;97339.0;18345.0
199;Westerse migratieachtergrond;1e generatie migratieachtergrond;2040;1188336.0;;8241.0;115688.0;97399.0;18289.0
200;Westerse migratieachtergrond;1e generatie migratieachtergrond;2041;1198385.0;;8290.0;115695.0;97446.0;18249.0
201;Westerse migratieachtergrond;1e generatie migratieachtergrond;2042;1208345.0;;8331.0;115699.0;97481.0;18218.0
202;Westerse migratieachtergrond;1e generatie migratieachtergrond;2043;1218233.0;;8367.0;115703.0;97510.0;18193.0
203;Westerse migratieachtergrond;1e generatie migratieachtergrond;2044;1228060.0;;8394.0;115705.0;97532.0;18173.0
