ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
301;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2017;22449
302;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2018;23807
303;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2019;22346
304;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2020;20549
305;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2021;21587
306;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2022;17954
307;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Meststoffen en afval;2023;17950
308;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2010;23075
309;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2011;20629
310;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2012;20046
311;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2013;22498
312;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2014;21752
313;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2015;20932
314;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2016;20184
315;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2017;22669
316;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2018;23592
317;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2019;22795
318;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2020;21685
319;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2021;21279
320;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2022;20870
321;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Handelsgoederen;2023;19844
322;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2010;8702
323;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2011;9714
324;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2012;8966
325;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2013;13062
326;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2014;10977
327;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2015;11244
328;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2016;9661
329;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2017;10456
330;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2018;9044
331;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2019;8470
332;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2020;9308
333;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2021;8521
334;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2022;8360
335;Beroeps- en eigen vervoer;Totaal internationaal vervoer;NST2007 Overige;2023;7760
336;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2010;106442
337;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2011;111257
338;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2012;106718
339;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2013;104222
340;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2014;106625
341;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2015;102247
342;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2016;100862
343;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2017;104065
344;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2018;105811
345;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2019;100198
346;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2020;99265
347;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2021;102522
348;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2022;93049
349;Beroeps- en eigen vervoer;Bilateraal vervoer;Totaal;2023;91028
350;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2010;31626
351;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2011;33286
352;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2012;31935
353;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2013;30411
354;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2014;31651
355;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2015;30180
356;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2016;30622
357;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2017;32232
358;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2018;31428
359;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2019;31165
360;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2020;30906
361;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2021;32353
362;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2022;30860
363;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Landbouwproducten en voeding;2023;29744
364;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2010;34100
365;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2011;38798
366;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2012;34220
367;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2013;29793
368;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2014;33077
369;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2015;30907
370;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2016;30800
371;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2017;29359
372;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2018;30396
373;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2019;27457
374;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2020;28596
375;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2021;30451
376;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2022;25953
377;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Bouw;2023;25482
378;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2010;18127
379;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2011;17079
380;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2012;18893
381;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2013;17554
382;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2014;16985
383;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2015;15975
384;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2016;15854
385;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2017;16268
386;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2018;17376
387;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2019;15866
388;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2020;14733
389;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2021;15732
390;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2022;12828
391;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Meststoffen en afval;2023;13579
392;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2010;17568
393;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2011;16076
394;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2012;15675
395;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2013;17141
396;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2014;16864
397;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2015;16676
398;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2016;16250
399;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2017;18350
400;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2018;19562
401;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2019;19076
402;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2020;17971
403;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2021;17440
404;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2022;16956
405;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Handelsgoederen;2023;16445
406;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2010;5021
407;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2011;6018
408;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2012;5996
409;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2013;9324
410;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2014;8048
411;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2015;8508
412;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2016;7336
413;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2017;7856
414;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2018;7048
415;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2019;6633
416;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2020;7059
417;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2021;6545
418;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2022;6452
419;Beroeps- en eigen vervoer;Bilateraal vervoer;NST2007 Overige;2023;5778
420;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2010;16172
421;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2011;16848
422;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2012;16642
423;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2013;20703
424;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2014;17867
425;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2015;19580
426;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2016;18066
427;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2017;18287
428;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2018;17380
429;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2019;19259
430;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2020;16874
431;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2021;17168
432;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2022;16188
433;Beroeps- en eigen vervoer;Cabotagevervoer;Totaal;2023;17724
434;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2010;3581
435;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2011;3294
436;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2012;4144
437;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2013;4580
438;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2014;4337
439;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2015;4509
440;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2016;4103
441;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2017;4631
442;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2018;4542
443;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2019;5010
444;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2020;4570
445;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2021;5082
446;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2022;4164
447;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2023;4581
448;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2010;3553
449;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2011;4104
450;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2012;4705
451;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2013;6393
452;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2014;5007
453;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2015;6929
454;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2016;5743
455;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2017;5421
456;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2018;5453
457;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2019;7000
458;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2020;4873
459;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2021;4704
460;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2022;4755
461;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Bouw;2023;6688
462;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2010;3737
463;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2011;4392
464;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2012;3264
465;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2013;4007
466;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2014;3986
467;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2015;3908
468;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2016;4183
469;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2017;3950
470;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2018;3796
471;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2019;3905
472;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2020;3602
473;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2021;3701
474;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2022;3468
475;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2023;2833
476;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2010;2661
477;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2011;2187
478;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2012;2256
479;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2013;3154
480;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2014;2434
481;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2015;2330
482;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2016;2368
483;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2017;2512
484;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2018;2167
485;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2019;2108
486;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2020;2107
487;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2021;2391
488;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2022;2387
489;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2023;2035
490;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2010;2640
491;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2011;2872
492;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2012;2273
493;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2013;2570
494;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2014;2103
495;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2015;1904
496;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2016;1669
497;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2017;1774
498;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2018;1421
499;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2019;1236
500;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2020;1721
501;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2021;1290
502;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2022;1415
503;Beroeps- en eigen vervoer;Cabotagevervoer;NST2007 Overige;2023;1588
504;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2010;14158
505;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2011;12820
506;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2012;10911
507;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2013;12154
508;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2014;12096
509;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2015;10731
510;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2016;9119
511;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2017;9595
512;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2018;9173
513;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2019;9415
514;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2020;9293
515;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2021;9541
516;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2022;8190
517;Beroeps- en eigen vervoer;Derdelandenvervoer;Totaal;2023;7571
518;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2010;2864
519;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2011;2695
520;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2012;2408
521;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2013;3077
522;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2014;2624
523;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2015;2216
524;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2016;2091
525;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2017;2339
526;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2018;1988
527;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2019;2224
528;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2020;2426
529;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2021;2209
530;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2022;2343
531;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2023;2408
532;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2010;4107
533;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2011;3620
534;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2012;3153
535;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2013;3184
536;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2014;3380
537;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2015;3326
538;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2016;2576
539;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2017;2391
540;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2018;2114
541;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2019;2406
542;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2020;2520
543;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2021;3044
544;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2022;2169
545;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2023;1867
546;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2010;3301
547;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2011;3314
548;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2012;2537
549;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2013;2522
550;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2014;2813
551;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2015;2430
552;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2016;2231
553;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2017;2232
554;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2018;2634
555;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2019;2575
556;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2020;2213
557;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2021;2153
558;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2022;1658
559;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2023;1538
560;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2010;2846
561;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2011;2366
562;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2012;2116
563;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2013;2203
564;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2014;2455
565;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2015;1927
566;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2016;1566
567;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2017;1806
568;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2018;1863
569;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2019;1610
570;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2020;1607
571;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2021;1448
572;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2022;1527
573;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2023;1364
574;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2010;1041
575;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2011;824
576;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2012;698
577;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2013;1168
578;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2014;825
579;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2015;832
580;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2016;656
581;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2017;826
582;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2018;574
583;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2019;601
584;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2020;528
585;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2021;686
586;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2022;493
587;Beroeps- en eigen vervoer;Derdelandenvervoer;NST2007 Overige;2023;394
588;Beroepsvervoer;Totaal;Totaal;2010;508001
589;Beroepsvervoer;Totaal;Totaal;2011;500985
590;Beroepsvervoer;Totaal;Totaal;2012;480511
591;Beroepsvervoer;Totaal;Totaal;2013;481647
592;Beroepsvervoer;Totaal;Totaal;2014;488280
593;Beroepsvervoer;Totaal;Totaal;2015;494521
594;Beroepsvervoer;Totaal;Totaal;2016;519654
595;Beroepsvervoer;Totaal;Totaal;2017;535520
596;Beroepsvervoer;Totaal;Totaal;2018;549105
597;Beroepsvervoer;Totaal;Totaal;2019;550297
598;Beroepsvervoer;Totaal;Totaal;2020;549667
599;Beroepsvervoer;Totaal;Totaal;2021;564456
600;Beroepsvervoer;Totaal;Totaal;2022;561205
601;Beroepsvervoer;Totaal;Totaal;2023;519177
602;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2010;137889
603;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2011;136180
604;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2012;138354
605;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2013;130607
606;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2014;137947
607;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2015;142352
608;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2016;150450
609;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2017;151252
610;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2018;152069
611;Beroepsvervoer;Totaal;NST2007 Landbouwproducten en voeding;2019;156727
