ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;SchorsingVanDeVervolging_11;Vrijspraak_12;OntslagRechtsvervolgingMetMaatregel_13;OntslagRechtsvervolgingZonderMaatr_14;SchuldigverklaringMetStraf_15;SchuldigverklaringZonderStraf_16;Onbekend_17;ContradictoirVonnis_18;Verstekvonnis_19;ZonderRechtsmiddel_20;HogerBeroep_21;Cassatie_22;RechtsmiddelOnbekend_23
10;0;Totaal soort verdachte;Totaal leeftijd;2004;133220;14610;102045;0;6240;10325;0;0;45;640;5;5945;0;410;125330;845;0;90640;42580;119190;14025;5;0
11;0;Totaal soort verdachte;Totaal leeftijd;2005;132595;13200;101740;25;7085;10545;0;0;60;735;5;7005;0;395;123505;890;0;92665;39930;118720;13870;0;0
12;0;Totaal soort verdachte;Totaal leeftijd;2006;134375;11560;104525;0;7190;11100;0;0;60;795;5;8480;0;490;123380;1160;0;94590;39785;120740;13635;0;0
13;0;Totaal soort verdachte;Totaal leeftijd;2007;127580;11625;99005;0;5510;11435;0;0;70;720;15;8445;0;510;116720;1100;0;91600;35980;113970;13610;0;0
14;0;Totaal soort verdachte;Totaal leeftijd;2008;127390;12180;97445;0;5625;12140;0;0;145;725;15;9590;0;620;114950;1350;0;92180;35210;112960;14425;0;0
15;0;Totaal soort verdachte;Totaal leeftijd;2009;126365;11830;98815;0;4770;10590;0;360;105;745;5;9425;0;660;114090;1335;0;90090;36260;111495;14870;0;0
16;0;Totaal soort verdachte;Totaal leeftijd;2010;105990;11830;80495;0;3145;8955;0;1565;80;585;5;9060;0;470;94695;1095;0;75465;30475;92000;13990;0;0
17;0;Totaal soort verdachte;Jonger dan 25 jaar;1994;32610;3415;23790;0;315;5090;0;0;15;210;0;1180;0;40;30960;215;0;21745;10870;30215;2400;0;0
18;0;Totaal soort verdachte;Jonger dan 25 jaar;1995;33640;3665;24120;5;420;5430;0;0;20;220;0;1160;0;50;31910;280;0;23080;10560;31265;2370;0;0
19;0;Totaal soort verdachte;Jonger dan 25 jaar;1996;33095;3925;22035;5;460;6670;0;0;25;190;0;1120;0;35;31480;250;0;23910;9185;30885;2205;5;0
20;0;Totaal soort verdachte;Jonger dan 25 jaar;1997;31420;3870;20645;5;355;6535;0;0;15;195;0;1060;0;55;29845;250;0;23000;8420;29185;2235;0;0
21;0;Totaal soort verdachte;Jonger dan 25 jaar;1998;31160;3910;20040;0;350;6865;0;0;20;125;0;1195;0;50;29560;210;0;23115;8045;28640;2520;0;0
22;0;Totaal soort verdachte;Jonger dan 25 jaar;1999;33205;3905;21725;5;380;7195;0;0;15;165;0;1435;0;55;31310;220;0;24690;8515;30400;2800;0;0
23;0;Totaal soort verdachte;Jonger dan 25 jaar;2000;33525;3970;21345;5;425;7780;0;0;20;190;0;1555;0;55;31490;215;0;24655;8870;31110;2410;0;0
24;0;Totaal soort verdachte;Jonger dan 25 jaar;2001;34465;4490;22155;0;415;7405;0;0;35;360;5;1510;0;75;32275;215;0;24975;9490;31635;2830;0;0
25;0;Totaal soort verdachte;Jonger dan 25 jaar;2002;36740;4820;22890;0;460;8565;0;0;30;295;0;1580;0;75;34465;290;0;26510;10230;33630;3110;0;0
26;0;Totaal soort verdachte;Jonger dan 25 jaar;2003;41500;4975;26535;0;595;9395;0;0;30;305;5;1825;0;90;38965;280;0;29805;11690;37800;3700;0;0
27;0;Totaal soort verdachte;Jonger dan 25 jaar;2004;42350;5150;26280;0;625;10295;0;0;20;220;0;1920;0;95;39820;275;0;31445;10910;38665;3685;0;0
28;0;Totaal soort verdachte;Jonger dan 25 jaar;2005;42915;4860;26850;5;690;10515;0;0;25;295;5;2310;0;80;39910;290;0;32605;10315;39095;3820;0;0
29;0;Totaal soort verdachte;Jonger dan 25 jaar;2006;44165;4115;28130;0;855;11070;0;0;20;265;0;2850;0;130;40500;400;0;33890;10275;40435;3730;0;0
30;0;Totaal soort verdachte;Jonger dan 25 jaar;2007;43910;4105;27750;0;650;11405;0;0;25;240;5;2860;0;120;40290;370;0;34450;9460;40035;3875;0;0
31;0;Totaal soort verdachte;Jonger dan 25 jaar;2008;45225;4360;28020;0;730;12110;0;0;55;275;5;3585;0;190;40625;490;0;35535;9695;40835;4390;0;0
32;0;Totaal soort verdachte;Jonger dan 25 jaar;2009;43395;4365;27705;0;640;10570;0;120;35;275;0;3350;0;180;39040;510;0;33685;9705;38860;4535;0;0
33;0;Totaal soort verdachte;Jonger dan 25 jaar;2010;31910;4410;18080;0;370;8930;0;115;25;230;0;3010;0;135;28130;380;0;25540;6360;27855;4055;0;0
34;0;Totaal soort verdachte;Minderjarigen;1994;6710;240;1385;0;5;5085;0;0;0;60;0;190;0;5;6325;125;0;6055;655;6475;240;0;0
35;0;Totaal soort verdachte;Minderjarigen;1995;7000;400;1170;0;15;5420;0;0;10;80;0;200;0;15;6550;150;0;6425;575;6735;265;0;0
36;0;Totaal soort verdachte;Minderjarigen;1996;7570;680;240;0;5;6645;0;0;10;45;0;255;0;10;7120;130;0;7245;320;7280;290;0;0
37;0;Totaal soort verdachte;Minderjarigen;1997;7425;795;115;0;5;6505;0;0;10;35;0;265;0;10;6985;125;0;7115;310;7105;320;0;0
38;0;Totaal soort verdachte;Minderjarigen;1998;7885;955;80;0;10;6840;0;0;10;40;0;300;0;10;7405;115;0;7555;330;7480;405;0;0
39;0;Totaal soort verdachte;Minderjarigen;1999;8295;1045;80;0;10;7160;0;0;5;60;0;375;0;10;7740;105;0;8005;295;7840;455;0;0
40;0;Totaal soort verdachte;Minderjarigen;2000;8985;1125;90;0;15;7750;0;0;10;70;0;450;0;15;8325;120;0;8620;365;8555;425;0;0
41;0;Totaal soort verdachte;Minderjarigen;2001;8890;1400;110;0;5;7370;0;0;15;130;0;405;0;20;8210;115;0;8435;455;8325;565;0;0
42;0;Totaal soort verdachte;Minderjarigen;2002;9995;1350;95;0;10;8535;0;0;15;130;0;525;0;15;9150;160;0;9520;475;9440;550;0;0
43;0;Totaal soort verdachte;Minderjarigen;2003;10740;1260;115;0;10;9360;0;0;15;100;0;550;0;15;9905;145;0;10300;440;10030;710;0;0
44;0;Totaal soort verdachte;Minderjarigen;2004;11875;1460;145;0;5;10265;0;0;10;85;0;640;0;25;10980;140;0;11480;400;11105;770;0;0
45;0;Totaal soort verdachte;Minderjarigen;2005;12270;1545;250;0;5;10475;0;0;10;140;0;735;0;15;11215;160;0;11830;440;11440;830;0;0
46;0;Totaal soort verdachte;Minderjarigen;2006;12415;1235;145;0;10;11030;0;0;10;90;0;900;0;25;11185;205;0;12045;370;11615;805;0;0
47;0;Totaal soort verdachte;Minderjarigen;2007;12820;1315;125;0;15;11365;0;0;10;100;0;905;0;25;11570;210;0;12495;325;11965;855;0;0
48;0;Totaal soort verdachte;Minderjarigen;2008;13460;1240;145;0;5;12075;0;0;15;125;0;1215;0;55;11760;290;0;13100;360;12520;940;0;0
49;0;Totaal soort verdachte;Minderjarigen;2009;11860;1180;135;0;10;10530;0;5;15;120;0;1100;0;50;10295;280;0;11580;280;10920;940;0;0
50;0;Totaal soort verdachte;Minderjarigen;2010;10325;1240;170;0;0;8900;0;5;10;115;0;1145;0;40;8785;230;0;10055;270;9350;975;0;0
51;0;Totaal soort verdachte;Meerderjarigen;1994;86220;9175;73325;40;3665;10;0;0;25;465;0;3540;0;190;81645;350;0;51770;34445;78060;8150;10;0
52;0;Totaal soort verdachte;Meerderjarigen;1995;92205;9810;78625;40;3720;10;0;0;15;540;0;3710;0;210;87235;485;0;56605;35600;84020;8165;15;0
53;0;Totaal soort verdachte;Meerderjarigen;1996;94405;10305;79815;60;4200;25;0;0;25;525;5;3725;0;180;89405;540;0;60255;34155;86285;8110;10;0
54;0;Totaal soort verdachte;Meerderjarigen;1997;95865;10340;80665;60;4760;35;0;0;20;665;5;3640;0;200;90760;580;0;61150;34715;86320;9125;420;0
55;0;Totaal soort verdachte;Meerderjarigen;1998;94220;10085;80320;40;3745;30;0;0;35;400;0;3640;0;180;89465;500;0;60495;33725;84220;9850;150;0
56;0;Totaal soort verdachte;Meerderjarigen;1999;100640;10020;86945;40;3595;40;0;0;40;430;10;4115;0;245;95300;495;0;65650;34990;90245;10345;50;0
57;0;Totaal soort verdachte;Meerderjarigen;2000;100030;10050;86275;55;3620;30;0;0;35;545;10;4105;0;210;94645;490;0;63680;36355;90890;9135;5;0
58;0;Totaal soort verdachte;Meerderjarigen;2001;101225;10865;87010;5;3310;35;0;0;40;820;5;4185;0;270;95360;545;0;63885;37340;90980;10245;0;0
59;0;Totaal soort verdachte;Meerderjarigen;2002;104445;12160;88775;5;3475;30;0;0;45;695;10;3915;0;260;98960;560;0;65085;39360;93265;11175;0;0
60;0;Totaal soort verdachte;Meerderjarigen;2003;120985;12605;103985;0;4355;40;0;0;35;695;10;4965;0;310;114280;695;0;75325;45660;108175;12810;0;0
61;0;Totaal soort verdachte;Meerderjarigen;2004;118445;12960;100905;0;4550;35;0;0;30;520;5;5080;0;345;111785;680;0;77080;41365;105665;12780;0;0
62;0;Totaal soort verdachte;Meerderjarigen;2005;117285;11465;100580;25;5175;40;0;0;45;555;5;6040;0;360;109575;700;0;78710;38570;104595;12685;0;0
63;0;Totaal soort verdachte;Meerderjarigen;2006;119105;10125;103560;0;5380;40;0;0;45;650;5;7315;0;445;109740;905;0;80590;38515;106630;12480;0;0
64;0;Totaal soort verdachte;Meerderjarigen;2007;112295;10075;98160;0;4015;45;0;0;50;590;10;7295;0;465;103050;840;0;77345;34950;99890;12410;0;0
65;0;Totaal soort verdachte;Meerderjarigen;2008;111705;10775;96610;0;4280;40;0;0;125;565;15;8135;0;550;101310;1005;0;77420;34285;98470;13235;0;0
66;0;Totaal soort verdachte;Meerderjarigen;2009;112365;10455;98030;0;3505;40;0;330;85;575;5;8085;0;580;102005;1025;0;76930;35420;98730;13630;0;0
67;0;Totaal soort verdachte;Meerderjarigen;2010;74640;10425;61350;0;2335;30;0;495;50;435;5;6260;0;415;66750;725;0;53065;21550;63280;11355;0;0
68;0;Totaal soort verdachte;18 - 24 jaar;1994;25900;3175;22405;0;310;5;0;0;15;145;0;990;0;30;24630;85;0;15685;10215;23740;2160;0;0
69;0;Totaal soort verdachte;18 - 24 jaar;1995;26635;3265;22955;5;405;10;0;0;5;140;0;960;0;35;25360;130;0;16650;9985;24530;2105;0;0
70;0;Totaal soort verdachte;18 - 24 jaar;1996;25530;3245;21795;5;455;25;0;0;15;145;0;865;0;25;24360;120;0;16665;8865;23610;1915;5;0
71;0;Totaal soort verdachte;18 - 24 jaar;1997;23995;3075;20530;5;350;30;0;0;10;160;0;795;0;45;22865;120;0;15880;8110;22080;1915;0;0
72;0;Totaal soort verdachte;18 - 24 jaar;1998;23275;2950;19955;0;340;25;0;0;15;85;0;890;0;35;22155;95;0;15560;7715;21160;2115;0;0
73;0;Totaal soort verdachte;18 - 24 jaar;1999;24910;2860;21640;5;370;35;0;0;10;110;0;1060;0;45;23570;115;0;16685;8225;22560;2345;0;0
74;0;Totaal soort verdachte;18 - 24 jaar;2000;24540;2845;21255;5;415;25;0;0;10;120;0;1105;0;40;23165;100;0;16035;8505;22555;1985;0;0
75;0;Totaal soort verdachte;18 - 24 jaar;2001;25575;3090;22045;0;405;35;0;0;20;230;5;1105;0;55;24065;95;0;16540;9035;23310;2265;0;0
76;0;Totaal soort verdachte;18 - 24 jaar;2002;26745;3470;22795;0;450;25;0;0;15;165;0;1055;0;65;25315;125;0;16990;9755;24185;2560;0;0
77;0;Totaal soort verdachte;18 - 24 jaar;2003;30760;3715;26420;0;590;40;0;0;15;200;5;1275;0;75;29060;135;0;19505;11250;27770;2990;0;0
78;0;Totaal soort verdachte;18 - 24 jaar;2004;30475;3690;26135;0;620;30;0;0;15;135;0;1280;0;70;28840;130;0;19965;10510;27560;2915;0;0
79;0;Totaal soort verdachte;18 - 24 jaar;2005;30645;3320;26605;5;685;40;0;0;15;155;5;1580;0;65;28700;125;0;20775;9870;27655;2990;0;0
80;0;Totaal soort verdachte;18 - 24 jaar;2006;31750;2880;27985;0;845;40;0;0;15;175;0;1950;0;105;29315;190;0;21845;9900;28820;2925;0;0
81;0;Totaal soort verdachte;18 - 24 jaar;2007;31090;2790;27625;0;635;40;0;0;15;145;0;1955;0;95;28720;160;0;21955;9135;28070;3020;0;0
82;0;Totaal soort verdachte;18 - 24 jaar;2008;31765;3120;27875;0;725;40;0;0;40;150;5;2365;0;135;28865;200;0;22430;9335;28315;3450;0;0
83;0;Totaal soort verdachte;18 - 24 jaar;2009;31535;3185;27570;0;630;40;0;115;20;155;0;2250;0;130;28745;230;0;22105;9425;27940;3595;0;0
84;0;Totaal soort verdachte;18 - 24 jaar;2010;21585;3170;17910;0;370;30;0;110;15;115;0;1865;0;95;19345;150;0;15485;6095;18505;3085;0;0
85;0;Totaal soort verdachte;1;1994;1395;15;10;0;0;1370;0;0;0;10;0;40;0;0;1310;30;0;1330;65;1355;40;0;0
86;0;Totaal soort verdachte;1;1995;1520;40;5;0;0;1470;0;0;0;25;0;50;0;0;1400;45;0;1450;75;1480;40;0;0
87;0;Totaal soort verdachte;1;1996;1725;100;0;0;0;1620;0;0;0;10;0;55;0;0;1610;45;0;1665;55;1680;45;0;0
88;0;Totaal soort verdachte;1;1997;1790;135;5;0;0;1645;0;0;0;10;0;45;0;0;1695;35;0;1745;45;1720;70;0;0
89;0;Totaal soort verdachte;1;1998;1785;175;5;0;0;1600;0;0;0;15;0;65;0;5;1665;35;0;1715;70;1705;80;0;0
90;0;Totaal soort verdachte;1;1999;1895;180;0;0;0;1710;0;0;0;15;0;80;0;0;1750;45;0;1845;50;1820;75;0;0
91;0;Totaal soort verdachte;1;2000;2105;220;5;0;0;1880;0;0;0;20;0;110;0;5;1935;30;0;2045;55;2020;80;0;0
92;0;Totaal soort verdachte;1;2001;2135;305;0;0;5;1825;0;0;0;30;0;80;0;5;1990;35;0;2065;70;2030;105;0;0
93;0;Totaal soort verdachte;1;2002;2360;250;0;0;5;2105;0;0;0;40;0;115;0;0;2160;45;0;2285;70;2275;85;0;0
94;0;Totaal soort verdachte;1;2003;2500;205;5;0;0;2295;0;0;0;20;0;130;0;0;2295;50;0;2435;65;2375;130;0;0
95;0;Totaal soort verdachte;1;2004;2840;310;5;0;0;2525;0;0;0;20;0;140;0;5;2635;40;0;2785;55;2690;155;0;0
96;0;Totaal soort verdachte;1;2005;2945;285;0;0;0;2660;0;0;0;20;0;165;0;0;2715;45;0;2900;50;2795;150;0;0
97;0;Totaal soort verdachte;1;2006;3085;230;5;0;0;2850;0;0;0;20;0;200;0;0;2805;60;0;3040;45;2900;185;0;0
98;0;Totaal soort verdachte;1;2007;3085;235;0;0;5;2845;0;0;0;20;0;215;0;5;2775;70;0;3035;50;2935;150;0;0
99;0;Totaal soort verdachte;1;2008;3300;210;5;0;0;3085;0;0;0;30;0;255;0;10;2915;95;0;3250;50;3130;170;0;0
100;0;Totaal soort verdachte;1;2009;2655;195;5;0;0;2455;0;0;0;20;0;255;0;10;2290;75;0;2615;40;2480;175;0;0
101;0;Totaal soort verdachte;1;2010;2075;185;0;0;0;1890;0;0;0;30;0;225;0;15;1740;65;0;2035;40;1925;150;0;0
102;0;Totaal soort verdachte;2;1994;11975;1085;7105;0;60;3720;0;0;10;85;0;400;0;10;11355;115;0;9120;2850;11260;715;0;0
103;0;Totaal soort verdachte;2;1995;12005;1245;6720;0;80;3960;0;0;15;80;0;385;0;20;11365;140;0;9390;2615;11320;685;0;0
104;0;Totaal soort verdachte;2;1996;12575;1490;5940;0;100;5050;0;0;15;70;0;425;0;15;11940;105;0;10355;2215;11885;685;0;0
105;0;Totaal soort verdachte;2;1997;12145;1540;5655;0;65;4885;0;0;10;60;0;405;0;20;11530;125;0;9990;2160;11435;710;0;0
106;0;Totaal soort verdachte;2;1998;12815;1695;5775;0;80;5265;0;0;10;50;0;500;0;15;12120;115;0;10625;2190;11975;840;0;0
107;0;Totaal soort verdachte;2;1999;13815;1715;6535;0;85;5480;0;0;5;80;0;630;0;20;12980;100;0;11440;2375;12805;1015;0;0
108;0;Totaal soort verdachte;2;2000;14310;1810;6510;0;100;5895;0;0;10;85;0;660;0;20;13415;115;0;11730;2585;13425;885;0;0
109;0;Totaal soort verdachte;2;2001;14405;2070;6665;0;90;5580;0;0;25;175;0;695;0;35;13360;115;0;11625;2780;13300;1100;0;0
110;0;Totaal soort verdachte;2;2002;15525;2140;6840;0;90;6455;0;0;25;145;0;730;0;30;14450;150;0;12560;2965;14375;1150;0;0
111;0;Totaal soort verdachte;2;2003;17505;2145;8120;0;140;7100;0;0;20;140;5;850;0;30;16330;130;0;14095;3410;16080;1425;0;0
112;0;Totaal soort verdachte;2;2004;18190;2340;7955;0;130;7770;0;0;10;100;0;905;0;35;17000;140;0;15120;3070;16710;1480;0;0
113;0;Totaal soort verdachte;2;2005;18420;2295;8095;0;175;7855;0;0;20;160;0;1070;0;25;16995;155;0;15485;2935;16875;1550;0;0
114;0;Totaal soort verdachte;2;2006;18625;1950;8275;0;190;8215;0;0;15;115;0;1285;0;50;16955;200;0;15805;2820;17165;1455;0;0
115;0;Totaal soort verdachte;2;2007;18885;2005;8155;0;170;8555;0;0;15;115;0;1340;0;40;17185;190;0;16300;2580;17300;1585;0;0
116;0;Totaal soort verdachte;2;2008;19510;2000;8295;0;190;9020;0;0;20;145;0;1705;0;80;17300;260;0;16805;2705;17765;1745;0;0
117;0;Totaal soort verdachte;2;2009;18575;2065;8160;0;190;8110;0;50;20;150;0;1550;0;70;16495;290;0;15900;2670;16770;1805;0;0
118;0;Totaal soort verdachte;2;2010;14890;2110;5615;0;75;7040;0;45;15;125;0;1525;0;55;12955;210;0;13075;1815;13150;1740;0;0
119;0;Totaal soort verdachte;3;1994;19245;2310;16675;0;255;0;0;0;5;110;0;735;0;30;18295;65;0;11290;7950;17600;1645;0;0
120;0;Totaal soort verdachte;3;1995;20110;2375;17395;5;335;0;0;0;5;115;0;725;0;30;19145;90;0;12240;7870;18465;1645;0;0
121;0;Totaal soort verdachte;3;1996;18800;2335;16095;5;360;0;0;0;10;110;0;640;0;20;17925;100;0;11885;6915;17320;1480;5;0
122;0;Totaal soort verdachte;3;1997;17480;2195;14985;5;295;5;0;0;5;125;0;610;0;35;16620;90;0;11265;6220;16030;1455;0;0
123;0;Totaal soort verdachte;3;1998;16565;2035;14260;0;270;0;0;0;10;65;0;630;0;25;15775;65;0;10775;5790;14960;1605;0;0
124;0;Totaal soort verdachte;3;1999;17495;2005;15190;5;295;0;0;0;5;75;0;725;0;40;16580;70;0;11405;6090;15775;1715;0;0
125;0;Totaal soort verdachte;3;2000;17110;1940;14835;5;325;5;0;0;5;80;0;785;0;30;16135;70;0;10880;6230;15665;1445;0;0
126;0;Totaal soort verdachte;3;2001;17925;2115;15490;0;320;0;0;0;10;155;5;735;0;35;16925;70;0;11285;6640;16300;1625;0;0
127;0;Totaal soort verdachte;3;2002;18855;2435;16050;0;370;5;0;0;5;110;0;735;0;45;17855;95;0;11660;7195;16975;1875;0;0
128;0;Totaal soort verdachte;3;2003;21495;2625;18410;0;460;5;0;0;10;140;0;845;0;55;20335;100;0;13275;8215;19345;2145;0;0
129;0;Totaal soort verdachte;3;2004;21320;2500;18325;0;490;0;0;0;10;100;0;875;0;55;20185;95;0;13540;7780;19265;2055;0;0
130;0;Totaal soort verdachte;3;2005;21550;2280;18755;0;515;0;0;0;5;115;0;1075;0;55;20205;90;0;14220;7330;19425;2125;0;0
131;0;Totaal soort verdachte;3;2006;22455;1935;19850;0;665;5;0;0;5;130;0;1365;0;80;20740;135;0;15045;7410;20365;2090;0;0
132;0;Totaal soort verdachte;3;2007;21940;1865;19595;0;475;5;0;0;10;105;0;1310;0;75;20330;110;0;15115;6830;19800;2145;0;0
133;0;Totaal soort verdachte;3;2008;22415;2150;19720;0;540;5;0;0;30;105;5;1625;0;100;20410;140;0;15480;6940;19940;2475;0;0
134;0;Totaal soort verdachte;3;2009;22165;2105;19540;0;450;5;0;70;15;100;0;1545;0;105;20255;145;0;15170;6995;19610;2555;0;0
135;0;Totaal soort verdachte;3;2010;14945;2115;12460;0;295;0;0;70;10;75;0;1260;0;65;13435;105;0;10430;4505;12775;2165;0;0
136;0;Totaal soort verdachte;4;1994;17910;1950;15510;5;445;0;0;0;0;100;0;655;0;35;17060;55;0;9925;7985;16205;1700;5;0
137;0;Totaal soort verdachte;4;1995;18980;2060;16455;5;455;0;0;0;5;110;0;725;0;45;18015;75;0;10885;8090;17355;1625;0;0
138;0;Totaal soort verdachte;4;1996;19150;2190;16410;5;545;0;0;0;5;110;0;730;0;35;18165;105;0;11615;7530;17515;1630;0;0
139;0;Totaal soort verdachte;4;1997;19385;2185;16650;10;540;0;0;0;0;145;0;660;0;35;18440;100;0;11650;7735;17635;1725;20;0
140;0;Totaal soort verdachte;4;1998;18805;2085;16295;0;420;0;0;0;5;75;0;660;0;30;17960;80;0;11460;7345;16885;1915;5;0
141;0;Totaal soort verdachte;4;1999;19520;2140;16910;5;470;0;0;0;5;80;0;735;0;40;18585;70;0;12295;7225;17465;2050;5;0
142;0;Totaal soort verdachte;4;2000;18615;1970;16110;5;530;0;0;0;5;105;5;725;0;25;17680;65;0;11375;7240;16915;1700;0;0
143;0;Totaal soort verdachte;4;2001;17995;1975;15575;5;440;0;0;0;5;150;0;690;0;45;17015;95;0;10760;7240;16175;1820;0;0
144;0;Totaal soort verdachte;4;2002;17660;2180;15060;0;415;0;0;0;5;130;0;635;0;40;16785;65;0;10515;7145;15820;1835;0;0
145;0;Totaal soort verdachte;4;2003;19795;2170;17075;0;545;0;0;0;5;100;5;780;0;50;18755;100;0;11660;8135;17710;2080;0;0
146;0;Totaal soort verdachte;4;2004;18160;2090;15580;0;490;0;0;0;0;80;0;765;0;55;17185;75;0;11200;6960;16275;1885;0;0
147;0;Totaal soort verdachte;4;2005;17400;1780;15080;0;540;0;0;0;5;100;0;875;0;50;16290;80;0;11125;6280;15565;1840;0;0
148;0;Totaal soort verdachte;4;2006;18000;1530;15835;0;630;0;0;0;10;85;0;1005;0;60;16725;115;0;11435;6565;16195;1805;0;0
149;0;Totaal soort verdachte;4;2007;16950;1605;14915;0;430;0;0;0;5;75;0;1060;0;65;15645;100;0;11000;5950;15095;1855;0;0
150;0;Totaal soort verdachte;4;2008;16685;1700;14505;0;480;0;0;0;15;90;0;1160;0;80;15235;105;0;11000;5690;14690;1995;0;0
151;0;Totaal soort verdachte;4;2009;17775;1650;15685;0;395;0;0;45;10;80;0;1210;0;90;16235;150;0;11470;6305;15650;2125;0;0
152;0;Totaal soort verdachte;4;2010;11995;1615;10030;0;280;0;0;65;10;45;0;970;0;70;10815;85;0;8195;3795;10200;1795;0;0
153;0;Totaal soort verdachte;5;1994;14175;1495;12150;5;525;0;0;0;5;60;0;525;0;30;13500;50;0;7935;6240;12760;1415;0;0
154;0;Totaal soort verdachte;5;1995;15775;1620;13605;10;540;0;0;0;0;95;0;625;0;40;14945;70;0;9165;6610;14325;1450;0;0
155;0;Totaal soort verdachte;5;1996;16180;1780;13735;5;660;0;0;0;0;80;0;595;0;35;15370;95;0;9780;6400;14750;1430;0;0
156;0;Totaal soort verdachte;5;1997;16780;1815;14240;5;720;0;0;0;5;110;0;620;0;30;15940;80;0;10230;6555;15090;1630;60;0
157;0;Totaal soort verdachte;5;1998;16370;1670;14040;5;655;0;0;0;5;60;0;605;0;30;15580;95;0;10070;6300;14595;1755;25;0
158;0;Totaal soort verdachte;5;1999;17850;1785;15495;10;560;0;0;0;10;75;0;650;0;45;17000;70;0;11270;6585;15965;1880;5;0
159;0;Totaal soort verdachte;5;2000;17600;1805;15170;10;620;0;0;0;10;95;0;650;0;40;16730;75;0;10675;6925;15920;1680;0;0
160;0;Totaal soort verdachte;5;2001;17610;1860;15235;0;520;0;0;0;5;115;0;655;0;55;16700;75;0;10625;6990;15650;1965;0;0
161;0;Totaal soort verdachte;5;2002;18110;2185;15410;0;515;0;0;0;10;115;0;605;0;45;17245;85;0;10865;7245;16080;2025;0;0
162;0;Totaal soort verdachte;5;2003;20485;2120;17720;0;645;0;0;0;5;120;0;760;0;60;19440;105;0;12255;8230;18315;2165;0;0
163;0;Totaal soort verdachte;5;2004;19550;2125;16720;0;705;0;0;0;0;85;0;765;0;55;18525;115;0;12335;7220;17385;2165;0;0
164;0;Totaal soort verdachte;5;2005;18150;1810;15565;5;775;0;0;0;5;85;0;875;0;55;17035;90;0;11770;6380;16130;2020;0;0
165;0;Totaal soort verdachte;5;2006;17345;1515;15095;0;740;0;0;0;5;115;0;1000;0;45;16080;105;0;11360;5990;15455;1895;0;0
166;0;Totaal soort verdachte;5;2007;14950;1470;12990;0;490;0;0;0;5;95;0;915;0;75;13755;105;0;9870;5080;13200;1755;0;0
167;0;Totaal soort verdachte;5;2008;14370;1440;12460;0;465;0;0;0;15;70;0;945;0;80;13160;95;0;9650;4715;12595;1775;0;0
