ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
272;20 Houtindustrie en vervaardiging van ..;1992;688.0;1151.6;11.3;447.6;47.0;;;39.2;218.7;289.7;;98.2;318.9;0.0;2.0;113.5;243.0;474.2;;1641.6;406.1;76.7;1093.7;65.0;;;;;;;-4.2;;;31.4;15.7;0.0;15.7;6.7
273;20 Houtindustrie en vervaardiging van ..;1993;732.0;1363.2;6.2;488.8;71.0;;;50.5;294.7;341.9;;110.1;372.5;49.5;1.7;132.2;256.5;550.8;;1746.3;449.3;77.3;1132.5;87.1;;;;;;;-5.1;;;61.7;21.0;6.0;34.8;12.8
274;20 Houtindustrie en vervaardiging van ..;1994;792.0;1311.9;3.7;454.8;66.5;;;48.1;283.7;342.7;;112.5;386.6;55.0;0.4;139.3;252.4;478.3;;1709.4;417.0;72.3;1132.6;87.5;;;;;;;-5.9;6.1;12.0;64.7;24.7;4.5;35.4;8.3
275;20 Houtindustrie en vervaardiging van ..;1995;748.0;1253.5;2.8;425.5;61.0;;;46.0;266.9;345.4;;105.9;387.1;61.4;0.2;118.9;217.2;468.9;;1734.0;410.5;66.4;1150.2;107.0;6.2;28.5;2.6;4.9;;;5.5;14.4;8.9;97.8;32.6;8.9;56.3;5.4
276;20 Houtindustrie en vervaardiging van ..;1996;810.0;1529.1;12.9;488.8;87.0;;;111.8;302.7;396.7;;129.1;439.8;77.3;0.2;200.7;256.7;554.5;;1969.5;474.1;74.1;1295.1;126.2;7.5;31.4;2.3;3.6;;;1.0;15.0;13.9;109.2;39.8;8.7;60.8;7.4
277;20 Houtindustrie en vervaardiging van ..;1997;841.0;1570.2;15.8;511.6;81.5;;;60.8;319.6;448.6;;132.3;478.5;82.8;0.1;148.6;275.1;585.0;;2143.3;493.0;78.8;1448.7;122.8;8.3;33.3;2.6;6.9;;;-1.5;10.4;11.9;105.8;34.8;7.9;63.1;10.0
278;20 Houtindustrie en vervaardiging van ..;1998;814.0;1386.4;13.3;450.3;63.9;;;64.2;262.0;398.9;;133.8;402.9;85.8;0.0;133.2;281.4;483.2;;1895.7;425.9;69.6;1283.4;116.8;8.1;27.7;1.8;10.7;;;2.4;9.2;6.8;112.0;37.0;8.4;66.6;22.1
279;20 Houtindustrie en vervaardiging van ..;1999;901.0;1577.1;5.5;521.6;75.8;;;73.2;289.2;462.0;;149.9;471.7;102.5;0.0;157.6;305.4;539.9;;2038.8;501.5;81.2;1331.1;125.0;7.0;27.0;3.0;11.4;;;3.0;16.8;13.8;122.5;41.7;9.0;71.8;17.7
280;20 Houtindustrie en vervaardiging van ..;2000;932.0;1822.5;8.5;578.7;71.6;;;74.2;361.7;565.9;;161.8;545.1;103.8;0.1;158.7;355.8;659.0;;2414.5;565.9;91.9;1606.6;150.1;9.2;32.5;3.1;12.5;;;5.4;18.5;13.2;147.7;47.4;7.4;92.9;22.2
281;20 Houtindustrie en vervaardiging van ..;2001;941.0;1979.4;38.3;625.9;103.5;;;117.4;343.2;564.0;;187.1;659.1;101.2;0.1;171.1;430.1;617.8;;2457.9;601.7;102.7;1619.9;133.6;10.6;42.1;-1.2;21.9;;;25.7;45.5;19.8;148.4;48.8;5.5;94.1;27.7
282;20 Houtindustrie en vervaardiging van ..;2002;930.0;1824.9;40.6;602.0;95.0;;;114.6;316.5;493.3;;163.0;675.9;1.2;0.0;169.4;407.8;570.6;;2267.2;592.3;96.6;1489.6;88.8;7.2;35.9;0.3;18.5;;;12.3;17.6;5.2;91.1;32.1;0.5;58.6;66.4
283;20 Houtindustrie en vervaardiging van ..;2003;977.0;1703.7;27.6;590.4;82.3;;;93.5;266.0;472.2;;171.8;578.6;0.0;0.0;159.3;405.4;560.3;;2151.7;577.2;95.7;1417.4;61.5;3.9;29.9;1.2;21.2;;;16.4;22.5;6.1;74.2;23.6;0.0;50.6;22.6
284;20 Houtindustrie en vervaardiging van ..;2004;926.0;1593.1;20.9;542.5;72.2;;;70.4;253.6;448.3;;185.2;503.6;0.0;0.0;145.4;443.2;500.9;;2060.2;556.8;87.5;1339.3;76.6;3.9;28.9;2.5;5.5;;;12.5;16.5;3.9;72.1;26.6;0.0;45.4;58.6
285;20 Houtindustrie en vervaardiging van ..;2005;932.0;1632.7;13.1;547.3;46.8;32.3;14.6;71.4;279.0;183.2;312.7;179.1;528.7;0.0;0.0;151.0;440.2;301.8;211.1;2258.8;579.4;78.7;1483.5;117.2;4.0;29.4;2.2;25.9;8.6;17.3;14.7;18.7;4.0;134.6;36.3;0.0;98.3;38.8
286;20 Houtindustrie en vervaardiging van ..;2006;818.0;1707.1;11.8;569.3;66.4;46.0;20.4;57.3;327.1;173.1;356.4;145.8;532.6;0.0;3.0;130.3;479.7;325.1;236.5;2348.2;548.2;88.9;1571.1;139.9;3.4;29.5;0.7;12.1;10.2;1.9;2.3;4.3;1.9;128.9;34.4;0.0;94.5;16.6
287;20 Houtindustrie en vervaardiging van ..;2007;863.0;1841.4;11.5;608.8;56.0;47.2;8.8;64.3;390.8;160.0;368.9;181.1;579.9;0.0;0.0;142.6;561.3;318.8;238.7;2701.4;616.0;74.3;1797.6;213.5;5.5;37.3;-0.3;15.9;15.1;0.8;4.6;6.5;1.9;201.8;48.4;0.0;153.5;65.8
288;21 VV papier, karton en papier- en ..;1992;202.0;6400.4;78.6;2154.3;2138.0;;;415.6;549.6;927.3;;137.0;2607.8;10.3;46.8;316.2;1924.6;1494.7;;4634.6;1019.0;286.0;3025.8;303.9;;;;;;;-31.0;;;181.3;35.1;1.7;144.5;69.6
289;21 VV papier, karton en papier- en ..;1993;201.0;6468.2;67.9;2093.0;1916.1;;;574.3;537.0;1136.3;;143.7;2566.5;7.5;41.2;399.1;1738.7;1715.2;;4949.9;1043.0;304.0;3366.4;236.5;;;;;;;-153.0;;;-47.1;41.4;-0.8;-87.7;30.8
290;21 VV papier, karton en papier- en ..;1994;216.0;7086.2;59.1;2031.2;2443.6;;;558.5;607.4;1195.3;;191.1;2867.0;72.6;27.8;338.5;1854.8;1925.5;;5383.3;1132.9;312.9;3688.4;249.2;;;;;;;-7.4;11.0;18.4;371.7;23.6;-0.1;348.2;87.8
291;21 VV papier, karton en papier- en ..;1995;237.0;7405.6;49.8;1969.6;2786.5;;;561.1;651.8;1164.5;;222.3;3077.1;81.1;23.9;325.0;1772.6;2125.9;;6006.5;1124.5;307.1;4216.7;358.1;46.8;157.9;-2.6;227.3;;;-90.1;11.5;101.6;381.6;39.0;7.4;335.3;146.8
292;21 VV papier, karton en papier- en ..;1996;255.0;7005.2;51.3;1942.1;2331.4;;;531.8;586.5;1298.3;;264.0;2649.0;88.0;18.4;273.3;1630.2;2346.2;;5827.4;1091.7;303.2;4069.4;363.2;60.6;184.2;4.9;172.9;;;36.5;74.1;37.6;453.8;110.8;4.2;338.7;185.2
293;21 VV papier, karton en papier- en ..;1997;260.0;7404.7;49.9;1925.2;2944.5;;;426.6;608.5;1236.1;;214.0;3127.6;80.4;17.5;261.7;1650.8;2266.8;;6259.3;1093.9;305.3;4440.5;419.6;32.5;161.9;2.8;122.4;;;-61.1;27.4;88.5;354.2;99.8;1.7;252.7;208.9
294;21 VV papier, karton en papier- en ..;1998;263.0;5909.3;705.4;1944.5;269.3;;;796.0;507.5;1439.8;;246.8;1629.9;0.2;15.6;323.9;2032.0;1907.6;;5058.0;976.4;273.8;3459.9;348.0;68.2;136.1;-11.1;100.6;;;-100.9;19.8;120.7;268.7;112.9;0.1;155.7;88.2
295;21 VV papier, karton en papier- en ..;1999;269.0;6406.7;667.4;1980.9;528.3;;;1001.2;551.8;1281.4;;395.8;1732.4;1.5;11.4;292.0;2044.3;2325.2;;5520.9;1066.2;327.2;3793.9;333.6;109.1;209.7;24.8;96.4;;;-51.8;15.5;67.3;302.3;80.0;0.4;222.0;117.7
296;21 VV papier, karton en papier- en ..;2000;262.0;5665.0;758.5;1863.3;363.5;;;656.2;597.2;1185.0;;241.3;1404.9;2.0;14.0;279.0;2264.3;1700.8;;6074.8;964.3;374.8;4481.2;254.5;84.1;228.2;2.3;54.0;;;13.8;132.1;118.3;180.4;57.3;0.2;122.9;34.0
297;21 VV papier, karton en papier- en ..;2001;303.0;8120.3;881.4;2044.6;341.3;;;2499.0;544.8;1437.5;;371.8;1643.7;0.4;9.3;232.9;4327.1;1907.0;;6156.4;1080.3;371.3;4401.4;303.4;136.8;293.4;1.1;77.7;;;16.4;85.0;68.6;242.1;50.4;0.2;191.4;247.6
298;21 VV papier, karton en papier- en ..;2002;308.0;8725.8;827.2;2143.3;746.0;;;2613.7;591.0;1421.6;;383.0;1501.1;0.2;4.3;174.4;4775.5;2270.3;;6100.1;1136.2;371.5;4300.7;291.7;159.5;340.7;-7.2;66.8;;;-7.7;25.7;33.5;162.5;41.5;0.1;120.9;71.7
299;21 VV papier, karton en papier- en ..;2003;308.0;9240.4;770.6;2298.7;841.4;;;2605.0;632.2;1678.1;;414.4;1790.7;0.2;4.8;168.9;5127.7;2148.0;;6291.6;1215.6;385.7;4479.3;211.0;165.0;343.3;6.5;50.8;;;4.8;8.0;3.2;94.7;28.2;0.0;66.5;72.1
300;21 VV papier, karton en papier- en ..;2004;333.0;8854.8;729.2;2243.1;832.2;;;2694.6;575.8;1353.3;;426.7;2025.7;0.2;1.7;189.2;4459.8;2178.3;;6407.4;1169.5;383.6;4569.3;285.0;143.3;277.1;-49.8;95.2;;;11.3;13.8;2.5;207.9;76.1;0.0;131.8;49.9
301;21 VV papier, karton en papier- en ..;2005;337.0;11069.7;902.7;2355.0;920.8;39.7;881.1;3446.8;638.6;949.9;515.0;1341.1;1834.3;0.1;1.2;220.8;4249.3;4276.9;487.0;6860.5;1231.1;377.5;5041.8;210.1;185.0;382.1;-73.1;-392.9;18.7;-411.6;2.9;5.7;2.8;-450.1;33.6;0.0;-483.8;35.1
302;21 VV papier, karton en papier- en ..;2006;318.0;11408.8;692.2;2092.5;1310.1;16.5;1293.6;3958.0;672.8;981.4;569.1;1132.8;2466.8;0.1;0.8;155.4;4543.5;3708.9;533.2;7435.4;1170.1;366.7;5211.0;687.6;175.5;350.8;-12.3;35.2;1.2;34.1;-130.9;5.8;136.7;404.4;48.7;0.1;355.6;415.0
303;21 VV papier, karton en papier- en ..;2007;304.0;7311.3;81.8;1826.1;2357.8;204.3;2153.5;436.4;604.5;1225.6;523.2;255.9;3210.0;0.0;0.6;188.3;1672.8;1764.5;475.1;7321.6;1070.5;308.8;5536.8;405.5;61.0;161.6;-7.8;72.1;4.2;67.9;-7.9;5.8;13.7;361.3;82.0;0.0;279.3;107.2
304;22 Uitgeverijen, drukkerijen en repro;1992;2626.0;7488.7;352.7;2733.7;754.0;;;173.5;505.6;1822.9;;1146.3;2851.3;6.3;31.2;609.8;962.9;3027.2;;8365.6;2622.6;461.8;4622.6;658.6;;;;;;;-43.3;;;765.0;216.5;0.2;548.2;244.3
305;22 Uitgeverijen, drukkerijen en repro;1993;2798.0;8017.2;311.5;2631.5;1303.1;;;366.0;467.0;2068.2;;870.0;3413.9;7.6;22.0;532.5;990.0;3051.1;;8364.6;2658.7;472.9;4523.6;709.3;;;;;;;-15.4;;;780.8;237.8;1.4;541.5;204.9
306;22 Uitgeverijen, drukkerijen en repro;1994;2944.0;8560.4;422.0;2550.5;1496.5;;;473.2;505.1;2267.3;;845.8;3854.9;7.7;12.8;575.4;1061.6;3047.9;;8712.0;2736.7;495.2;4653.1;827.0;;;;;;;17.4;87.6;70.3;941.9;281.4;1.9;658.7;285.6
307;22 Uitgeverijen, drukkerijen en repro;1995;2956.0;9831.1;887.0;2509.1;1760.2;;;490.7;535.7;2381.1;;1267.3;4772.6;5.4;10.3;575.1;1283.2;3184.5;;9055.9;2699.2;486.8;4986.3;883.6;77.1;123.3;-5.9;213.8;;;460.6;522.7;62.1;1506.0;317.5;1.3;1187.2;264.2
308;22 Uitgeverijen, drukkerijen en repro;1996;3049.0;12014.5;1036.8;2564.4;1925.5;;;1815.4;525.5;3087.2;;1059.8;5135.1;1.8;5.5;596.0;2776.2;3499.9;;9474.7;2819.8;517.8;5165.6;971.6;166.9;221.1;-3.6;251.0;;;-5.7;67.8;73.5;1159.0;318.3;0.8;839.8;218.6
309;22 Uitgeverijen, drukkerijen en repro;1997;3199.0;13458.1;1242.7;2716.8;2675.6;;;2098.2;580.5;2967.2;;1177.1;5592.9;9.9;3.5;620.0;3162.3;4069.6;;10521.5;3053.6;556.3;5780.7;1130.9;202.7;235.9;-4.5;285.5;;;-27.2;106.3;133.6;1351.5;381.9;4.4;965.2;549.8
310;22 Uitgeverijen, drukkerijen en repro;1998;3235.0;16823.4;3324.5;2725.7;2385.4;;;3259.3;606.0;3147.8;;1374.6;6112.6;19.0;2.5;627.1;5707.0;4355.3;;11421.2;3212.9;597.9;6368.0;1242.4;222.8;335.8;24.8;435.9;;;65.2;122.2;57.0;1655.3;433.3;7.7;1214.3;660.2
311;22 Uitgeverijen, drukkerijen en repro;1999;3153.0;19443.4;1245.0;2934.8;4739.0;;;5258.2;650.4;3117.9;;1498.2;7798.5;9.0;1.9;723.7;5952.3;4958.1;;11891.2;3360.0;616.0;6815.9;1099.3;395.6;460.0;7.2;456.2;;;13.5;155.7;142.2;1511.9;442.8;1.2;1067.9;651.2
312;22 Uitgeverijen, drukkerijen en repro;2000;3222.0;25136.0;4232.8;3072.0;3999.2;;;8557.3;648.0;3215.5;;1411.4;11233.5;11.1;1.1;868.7;7823.5;5198.0;;12237.2;3544.4;736.6;6843.6;1112.6;585.6;561.6;17.0;501.5;;;628.4;899.1;270.7;2283.5;388.2;-0.6;1895.9;671.4
313;22 Uitgeverijen, drukkerijen en repro;2001;3475.0;27794.3;3879.7;3041.2;3647.1;;;11993.1;615.6;3242.1;;1375.5;11486.9;16.2;0.5;907.0;9314.0;6069.7;;12191.4;3572.0;818.8;6850.0;950.5;856.7;719.5;47.4;434.2;;;435.4;688.1;252.7;2004.7;373.9;-4.9;1635.7;593.0
314;22 Uitgeverijen, drukkerijen en repro;2002;3515.0;26497.5;2988.1;2867.7;5563.2;;;10036.1;607.2;3106.5;;1328.5;10798.1;12.6;0.7;909.5;8847.5;5929.0;;11885.5;3699.9;828.0;6666.9;690.8;980.8;745.8;14.4;-223.7;;;403.3;660.1;256.9;1119.7;313.7;-2.1;808.1;575.7
315;22 Uitgeverijen, drukkerijen en repro;2003;3636.0;23736.5;2953.4;2701.6;5141.9;;;7782.0;661.4;3128.9;;1367.1;10127.1;12.5;0.3;950.7;7848.0;4797.7;;11555.1;3643.6;759.4;6494.3;657.8;689.8;677.7;-37.2;-64.6;;;15.1;51.3;36.2;583.2;237.2;2.7;343.3;676.9
316;22 Uitgeverijen, drukkerijen en repro;2004;3463.0;21986.1;3129.8;2422.1;4293.4;;;5153.2;562.0;3001.4;;3424.3;9108.2;58.5;34.2;1038.3;6868.6;4878.3;;10957.4;3466.0;598.4;6239.9;653.1;558.4;536.4;-10.7;439.8;;;7.1;34.7;27.7;1111.3;140.4;7.4;963.4;615.5
317;22 Uitgeverijen, drukkerijen en repro;2005;3461.0;22903.4;3520.9;2290.1;5086.8;298.5;4788.3;6175.7;589.8;1632.6;1818.7;1788.8;10239.7;48.2;39.6;1208.5;5807.9;4646.3;913.2;11054.5;3293.2;586.8;6374.0;800.6;460.6;458.1;263.4;502.6;91.6;411.0;22.8;46.0;23.2;1591.9;228.7;8.2;1355.0;793.3
318;22 Uitgeverijen, drukkerijen en repro;2006;3284.0;22688.2;3855.3;2247.6;987.6;369.7;617.9;10404.6;609.3;1623.5;1934.2;1026.1;10132.1;43.5;0.2;1155.3;4547.4;5925.3;884.4;11661.3;3488.0;618.2;6913.3;641.8;688.3;469.6;-56.7;555.8;291.0;264.8;5.5;22.8;17.3;1365.1;185.3;6.3;1173.5;1242.0
319;22 Uitgeverijen, drukkerijen en repro;2007;3508.0;18353.7;3900.0;2248.1;945.0;149.2;795.8;4232.9;619.8;1759.7;1893.0;2755.1;5947.1;7.7;0.2;901.0;3475.4;7076.8;945.3;11411.2;3297.1;603.0;6633.0;878.0;381.8;447.8;-11.6;3331.3;480.0;2851.4;3.4;20.6;17.2;4135.2;192.9;0.9;3941.4;1740.2
320;2300d Aardolie en chemische industrie;1992;630.0;73099.0;415.8;15464.2;35705.5;;;4034.9;4195.4;12022.6;;1260.5;39297.4;3864.6;409.7;3553.3;9383.2;16590.8;;40046.0;4891.3;2211.9;29587.9;3354.8;;;;;;;100.6;;;5872.4;735.4;1081.7;4055.2;3880.0
321;2300d Aardolie en chemische industrie;1993;632.0;71937.0;339.2;14949.3;36096.1;;;3790.9;3739.3;11412.2;;1610.0;41466.3;3806.3;294.9;3323.3;9855.2;13191.1;;37765.0;4852.7;2221.2;27734.2;2956.9;;;;;;;-37.3;;;4965.4;795.1;1051.6;3118.6;2993.9
322;2300d Aardolie en chemische industrie;1994;657.0;70768.9;272.2;14381.7;36083.3;;;4595.9;3675.3;10295.1;;1465.4;42026.7;4116.5;227.2;3532.4;9348.5;11517.5;;37525.3;4561.4;2183.4;27481.8;3298.7;;;;;;;-1040.6;1088.6;2129.2;6829.9;924.0;1166.0;4739.9;3294.0
323;2300d Aardolie en chemische industrie;1995;628.0;72143.5;542.1;14568.7;38740.9;;;2925.9;3833.7;9554.6;;1977.7;42178.0;4047.3;161.5;3885.0;8863.3;13008.5;;39291.4;4482.3;2102.3;27957.8;4749.1;570.7;880.3;-169.8;5061.7;;;-652.2;235.9;888.0;8679.3;1298.2;1425.2;5955.8;3563.0
324;2300d Aardolie en chemische industrie;1996;639.0;83555.4;464.8;15029.5;47909.4;;;3111.6;4596.1;10956.7;;1487.3;50294.6;4102.5;113.8;3603.9;11360.8;14079.8;;43709.8;4432.9;2205.9;31887.5;5183.5;500.1;864.8;-105.4;5989.5;;;59.9;325.8;265.8;10762.8;1495.1;2233.5;7034.2;3804.2
325;2300d Aardolie en chemische industrie;1997;685.0;89438.6;1677.3;15259.2;50805.1;;;4348.4;4865.7;11081.4;;1401.4;53636.6;5054.9;75.9;3587.9;12033.2;15050.0;;47928.7;4423.7;2214.7;36948.6;4341.8;528.0;815.0;34.0;6328.2;;;385.3;856.3;470.9;10802.4;1551.7;2447.3;6803.3;4213.2
326;2300d Aardolie en chemische industrie;1998;678.0;85159.5;1921.9;15032.9;43979.9;;;6616.9;4649.7;11614.6;;1343.7;45771.9;5441.5;54.2;3840.8;13739.7;16311.4;;45697.9;4418.8;2405.9;34956.4;3916.8;732.3;1187.6;-7.2;2130.3;;;-179.1;410.7;589.8;5405.4;842.9;1931.4;2631.1;4473.0
327;2300d Aardolie en chemische industrie;1999;661.0;97141.8;1987.3;14222.5;51029.1;;;6968.4;5191.4;16366.4;;1376.8;51406.2;7410.4;46.8;5206.7;16795.6;16276.2;;47609.8;4530.7;2474.3;36487.3;4117.5;825.3;1253.6;6.6;6022.5;;;1554.0;2706.5;1152.6;11272.3;1199.0;2509.5;7563.8;5005.4
328;2300d Aardolie en chemische industrie;2000;665.0;110554.9;2270.7;15540.4;55629.6;;;7776.1;5947.3;21258.0;;2132.9;60966.1;9190.0;40.6;3939.4;16774.8;19644.2;;66156.9;4797.8;2525.5;52854.8;5978.8;1189.5;1777.3;-93.0;6582.6;;;6897.4;7471.4;574.0;18778.1;1534.2;3882.4;13361.5;5210.7
329;2300d Aardolie en chemische industrie;2001;745.0;118709.0;3030.3;14845.1;58912.1;;;11431.0;6185.5;21429.2;;2875.8;66405.4;11657.8;35.2;3717.3;15001.4;21892.0;;65124.3;4886.9;2423.3;52219.2;5595.0;1492.4;1877.8;19.5;10062.0;;;364.6;1478.5;1113.9;15655.7;1289.4;3744.7;10621.6;5124.4
330;2300d Aardolie en chemische industrie;2002;751.0;127377.3;4222.6;15979.6;60882.2;;;9840.8;6645.6;26296.8;;3509.8;60643.3;13217.0;28.3;3486.3;18544.3;31458.2;;66371.5;5611.0;2517.9;53984.1;4258.5;1153.0;1735.4;-926.5;9300.1;;;1115.5;2344.6;1229.0;13165.2;948.6;2964.1;9252.5;4840.6
331;2300d Aardolie en chemische industrie;2003;769.0;121634.5;5224.1;15632.5;56241.4;;;13667.8;6495.5;20735.8;;3637.3;62407.5;8092.7;46.1;3607.8;17171.5;30308.8;;70073.8;5719.4;3061.4;57920.5;3372.5;761.0;1393.5;-820.1;8131.4;;;6.8;17.2;10.3;10058.2;1189.3;780.4;8088.5;6755.8
332;2300d Aardolie en chemische industrie;2004;756.0;137016.2;5648.3;14504.6;60729.0;;;18216.3;6231.3;27327.5;;4359.2;67207.3;8077.1;40.4;3503.0;17451.9;40736.6;;74397.0;5537.5;2895.9;59932.0;6031.6;1051.2;1798.9;-922.0;11287.9;;;57.8;64.0;6.2;15707.6;1462.4;1530.9;12714.3;6662.5
333;2300d Aardolie en chemische industrie;2005;758.0;148527.6;3619.5;13761.0;83687.8;3042.9;80644.9;9173.1;5881.0;24180.5;4739.6;3485.1;106872.3;135.4;28.0;4090.2;16109.9;17773.4;3518.3;77079.4;5664.0;2406.1;62866.1;6143.3;689.8;1391.4;-1380.1;20346.1;5176.8;15169.2;0.0;11.3;11.3;24407.6;1244.6;68.1;23094.9;9774.4
334;2300d Aardolie en chemische industrie;2006;736.0;157668.5;3695.3;13627.4;90392.1;5984.1;84408.1;7178.2;6166.3;28801.7;4840.7;2966.7;114631.0;140.8;25.5;2825.6;17516.7;18917.0;3611.9;95838.3;5671.9;2101.6;82341.1;5723.8;780.9;1313.8;-1218.1;23036.7;2449.1;20587.6;9.9;13.2;3.3;27019.4;998.9;-107.6;26128.1;11052.5
335;2300d Aardolie en chemische industrie;2007;809.0;192457.9;13585.5;16113.5;100551.1;4929.9;95621.2;5841.4;7487.8;30227.2;5720.5;12930.9;138991.4;222.3;30.0;3582.8;27526.4;18092.6;4012.4;101145.6;5872.0;2390.1;85844.0;7039.5;688.8;1339.2;-610.9;34505.0;12416.0;22089.0;65.7;68.1;2.3;40348.9;1518.9;6.3;38823.7;11333.5
336;25 VV producten van rubber en kunststof;1992;655.0;2941.8;16.4;1011.1;313.5;;;266.2;442.2;708.3;;184.1;1058.9;10.5;12.7;207.2;583.0;1069.6;;3529.3;825.5;197.6;2259.7;246.4;;;;;;;-15.6;;;213.2;67.5;1.6;144.1;124.9
337;25 VV producten van rubber en kunststof;1993;686.0;3210.6;19.4;1091.5;394.1;;;225.9;460.5;801.3;;218.0;983.0;26.9;10.0;262.8;741.0;1186.9;;3789.2;920.5;215.8;2454.9;197.9;;;;;;;-26.1;;;161.7;57.4;5.5;98.8;140.7
338;25 VV producten van rubber en kunststof;1994;710.0;3259.3;14.3;1105.0;403.0;;;248.9;471.7;813.9;;202.5;1115.0;16.8;7.4;224.5;684.5;1211.0;;3816.2;916.6;198.2;2475.6;225.8;;;;;;;56.4;85.9;29.5;278.4;58.0;1.2;219.2;77.7
339;25 VV producten van rubber en kunststof;1995;712.0;3283.6;28.9;1214.7;355.5;;;142.2;499.7;838.3;;204.3;1213.2;8.4;5.6;218.1;658.8;1179.5;;3931.6;916.5;205.0;2580.0;230.1;27.1;84.6;3.8;30.6;;;9.4;33.7;24.3;216.5;68.5;-0.4;148.3;116.9
340;25 VV producten van rubber en kunststof;1996;745.0;3650.9;28.4;1341.8;425.1;;;158.9;499.8;983.4;;213.4;1489.5;7.9;5.9;231.3;692.7;1223.6;;4132.1;940.3;229.9;2700.2;261.7;20.8;74.3;2.8;60.7;;;-2.0;25.6;27.6;269.8;74.9;0.0;194.8;110.4
341;25 VV producten van rubber en kunststof;1997;815.0;4499.1;159.3;1606.1;594.9;;;209.8;595.2;1078.5;;255.3;1683.9;11.4;5.8;228.7;1091.1;1478.3;;5013.1;1073.7;304.1;3333.3;302.1;20.8;91.5;4.5;62.5;;;-11.4;36.2;47.6;287.0;90.0;-2.1;199.1;84.8
342;25 VV producten van rubber en kunststof;1998;834.0;4539.7;40.7;1682.9;545.6;;;178.6;638.9;1209.3;;243.7;1748.3;0.1;4.6;242.2;900.1;1644.3;;5196.0;1111.8;285.1;3437.4;361.8;28.6;89.1;5.5;8.6;;;-20.5;25.0;45.5;294.8;89.9;0.5;204.4;126.1
343;25 VV producten van rubber en kunststof;1999;761.0;4332.7;64.4;1660.2;438.2;;;193.6;615.1;1141.5;;219.6;1536.8;0.1;3.6;235.3;1020.6;1536.3;;4931.8;1059.5;256.1;3304.5;311.9;33.2;88.9;-1.1;67.1;;;-3.4;18.9;22.3;318.7;84.5;0.1;234.1;163.3
344;25 VV producten van rubber en kunststof;2000;749.0;5247.0;406.1;1638.0;601.9;;;360.5;681.3;1356.9;;202.3;1963.4;3.4;2.1;235.6;1185.4;1857.2;;5216.9;1136.1;281.0;3558.8;240.9;40.0;127.0;-1.5;66.6;;;-17.5;20.1;37.6;201.4;55.6;-1.1;147.0;39.2
345;25 VV producten van rubber en kunststof;2001;868.0;5091.5;213.4;1535.5;616.0;;;402.7;647.4;1448.8;;227.8;1799.4;1.9;1.0;233.4;1150.0;1905.9;;5138.6;1126.9;281.9;3498.4;231.4;51.9;138.8;-20.5;43.6;;;-4.2;33.2;37.4;163.4;55.8;0.5;107.1;75.4
346;25 VV producten van rubber en kunststof;2002;836.0;5706.0;316.6;1674.9;666.5;;;557.4;695.2;1505.9;;289.5;2103.5;0.1;1.6;232.7;1371.9;1996.1;;5331.9;1194.6;284.0;3590.9;262.4;60.4;131.3;4.0;27.4;;;11.5;44.5;33.0;234.3;73.5;0.0;160.8;57.8
347;25 VV producten van rubber en kunststof;2003;889.0;5482.9;357.2;1653.4;665.4;;;522.6;670.3;1334.1;;280.0;2130.3;-0.6;0.9;246.6;1423.7;1682.0;;5540.2;1219.2;358.3;3752.5;210.2;41.5;128.7;-28.2;90.5;;;-2.1;11.8;13.8;183.3;52.7;-0.6;131.2;71.7
348;25 VV producten van rubber en kunststof;2004;840.0;5250.0;278.8;1423.0;764.3;;;396.9;709.3;1403.1;;274.6;1834.8;-0.5;1.1;218.9;1430.1;1765.6;;5861.7;1178.9;283.6;4090.8;308.4;34.2;116.7;-5.2;90.0;;;6.3;14.0;7.7;316.9;78.1;0.0;238.8;49.2
349;25 VV producten van rubber en kunststof;2005;824.0;7619.9;952.6;1825.3;916.5;29.3;887.3;907.7;800.2;1071.4;774.4;371.6;2182.3;-0.7;0.9;497.9;3002.8;1316.4;620.2;6390.2;1230.5;364.1;4435.4;360.3;47.1;170.2;24.7;60.6;-16.1;76.7;3.8;11.1;7.3;326.3;103.5;0.0;222.7;46.3
