ID;Bedrijfstype;RegioS;Perioden;TotaalMestproductie_1;DunneMestInDeStal_2;DunneMestInDeWei_3;VasteMestInDeStal_4;Stikstofuitscheiding_5;TotaalGasvormigeStikstofverliezen_6;TotaalVerliezenInStalEnOpslag_7;AmmoniakUitgedruktInN_8;OverigeStikstofverliezen_9;AmmoniakverliesTijdensBeweidingN_10;StikstofInGeproduceerdeMestN_11;FosfaatuitscheidingP205_12;PlaatsingsruimteStikstofN_13;PlaatsingsruimteFosfaatP205_14;AandeelBedrijvenZonderOverproductie_15;ResterendePlaatsingsruimteStikstof_16;ResterendePlaatsingsruimteFosfaat_17;AandeelBedrijvenMetOverproductie_18;Stikstofoverschot_19;Fosfaatoverschot_20;SaldoPlaatsingsruimteStikstof_21;SaldoPlaatsingsruimteStikstofPerHa_22;SaldoPlaatsingsruimteFosfaat_23;SaldoPlaatsingsruimteFosfaatPerHa_24
1952;Overige graasdierbedrijven;Concentratiegebied Zuid;1995;1953.0;1339.0;413.0;202.0;13190.0;1770.0;1500.0;1230.0;270.0;270.0;11690.0;3990.0;;4170.0;68.0;;1710.0;32.0;3350.0;1530.0;;;180.0;6.0
1953;Overige graasdierbedrijven;Concentratiegebied Zuid;1996;1894.0;1275.0;406.0;213.0;12900.0;1810.0;1470.0;1210.0;260.0;340.0;11430.0;3620.0;;3760.0;68.0;;1580.0;32.0;3320.0;1440.0;;;140.0;5.0
1954;Overige graasdierbedrijven;Concentratiegebied Zuid;1997;1853.0;1230.0;399.0;224.0;12360.0;1560.0;1310.0;1060.0;250.0;240.0;11050.0;3570.0;;3750.0;68.0;;1580.0;32.0;3340.0;1400.0;;;180.0;6.0
1955;Overige graasdierbedrijven;Concentratiegebied Zuid;1998;1880.0;1247.0;396.0;237.0;12310.0;1520.0;1390.0;1120.0;260.0;140.0;10920.0;3960.0;;3480.0;65.0;;1320.0;35.0;3620.0;1800.0;;;-480.0;-16.0
1956;Overige graasdierbedrijven;Concentratiegebied Zuid;1999;1840.0;1222.0;389.0;229.0;11580.0;1470.0;1340.0;1090.0;250.0;130.0;10240.0;3950.0;;3410.0;64.0;;1270.0;36.0;3440.0;1810.0;;;-540.0;-18.0
1957;Overige graasdierbedrijven;Concentratiegebied Zuid;2000;2016.0;1297.0;457.0;263.0;12770.0;1530.0;1410.0;1140.0;270.0;120.0;11360.0;4180.0;;3880.0;62.0;;1440.0;38.0;3400.0;1740.0;;;-300.0;-8.0
1958;Overige graasdierbedrijven;Concentratiegebied Zuid;2001;2010.0;1252.0;478.0;280.0;13060.0;1580.0;1410.0;1130.0;280.0;170.0;11650.0;4300.0;;3900.0;61.0;;1350.0;39.0;3450.0;1740.0;;;-390.0;-11.0
1959;Overige graasdierbedrijven;Concentratiegebied Zuid;2002;1909.0;1224.0;417.0;268.0;11980.0;1490.0;1370.0;1100.0;270.0;120.0;10610.0;3970.0;;3870.0;63.0;;1390.0;37.0;2790.0;1500.0;;;-100.0;-3.0
1960;Overige graasdierbedrijven;Concentratiegebied Zuid;2003;1860.0;1183.0;394.0;283.0;11960.0;1540.0;1450.0;1170.0;280.0;90.0;10510.0;4110.0;;3290.0;58.0;;970.0;42.0;3400.0;1790.0;;;-820.0;-23.0
1961;Overige graasdierbedrijven;Concentratiegebied Zuid;2004;1784.0;1115.0;385.0;285.0;10760.0;1360.0;1290.0;1030.0;260.0;80.0;9470.0;3670.0;;3260.0;60.0;;1040.0;40.0;2820.0;1460.0;;;-420.0;-12.0
1962;Overige graasdierbedrijven;Concentratiegebied Zuid;2005;1754.0;1087.0;376.0;290.0;10560.0;1300.0;1220.0;960.0;260.0;80.0;9340.0;3630.0;;3080.0;56.0;;980.0;44.0;3040.0;1530.0;;;-550.0;-17.0
1963;Overige graasdierbedrijven;Concentratiegebied Zuid;2006;1693.0;1070.0;352.0;272.0;10190.0;1260.0;1190.0;940.0;250.0;70.0;9000.0;3580.0;6960.0;3270.0;55.0;1940.0;1080.0;45.0;3990.0;1720.0;-2050.0;-64.0;-640.0;-20.0
1964;Overige graasdierbedrijven;Concentratiegebied Zuid;2007;1622.0;1012.0;338.0;272.0;9970.0;1250.0;1190.0;940.0;250.0;60.0;8780.0;3570.0;6910.0;3140.0;55.0;2050.0;1010.0;45.0;3950.0;1710.0;-1900.0;-59.0;-700.0;-22.0
1965;Overige graasdierbedrijven;Concentratiegebied Zuid;2008;1609.0;1016.0;306.0;286.0;9740.0;1230.0;1170.0;910.0;260.0;60.0;8580.0;3410.0;6630.0;2930.0;56.0;1990.0;950.0;44.0;3960.0;1680.0;-1970.0;-64.0;-730.0;-24.0
1966;Overige graasdierbedrijven;Concentratiegebied Zuid;2009;1616.0;1027.0;293.0;296.0;9860.0;1250.0;1190.0;920.0;270.0;60.0;8670.0;3460.0;6270.0;2790.0;55.0;1790.0;860.0;45.0;4220.0;1790.0;-2420.0;-82.0;-930.0;-31.0
1967;Overige graasdierbedrijven;Concentratiegebied Zuid;2010;1999.0;1330.0;365.0;304.0;12430.0;1590.0;1510.0;1190.0;320.0;70.0;10920.0;4320.0;7750.0;3100.0;55.0;2220.0;950.0;45.0;5480.0;2320.0;-3260.0;-89.0;-1370.0;-37.0
1968;Overige graasdierbedrijven;Concentratiegebied Zuid;2011;1928.0;1320.0;321.0;287.0;11890.0;1540.0;1480.0;1160.0;310.0;60.0;10410.0;4100.0;7630.0;2970.0;57.0;2410.0;980.0;43.0;5290.0;2220.0;-2880.0;-80.0;-1240.0;-34.0
1969;Overige graasdierbedrijven;Concentratiegebied Zuid;2012;1854.0;1245.0;304.0;305.0;11320.0;1470.0;1410.0;1100.0;320.0;60.0;9910.0;3930.0;7330.0;2690.0;58.0;2460.0;880.0;42.0;5260.0;2200.0;-2800.0;-80.0;-1320.0;-38.0
1970;Overige graasdierbedrijven;Concentratiegebied Zuid;2013;1832.0;1236.0;300.0;296.0;11040.0;1390.0;1330.0;1030.0;300.0;60.0;9710.0;3780.0;6990.0;2420.0;56.0;2280.0;770.0;44.0;5270.0;2160.0;-2990.0;-89.0;-1390.0;-41.0
1971;Overige graasdierbedrijven;Concentratiegebied Zuid;2014;1775.0;1189.0;290.0;296.0;11320.0;1490.0;1440.0;1120.0;320.0;50.0;9880.0;3950.0;6430.0;2420.0;54.0;1920.0;740.0;46.0;5580.0;2330.0;-3660.0;-111.0;-1590.0;-48.0
1972;Overige graasdierbedrijven;Concentratiegebied Zuid;2015;1758.0;1182.0;274.0;302.0;11350.0;1510.0;1470.0;1120.0;340.0;50.0;9890.0;3820.0;6140.0;2300.0;53.0;1990.0;730.0;47.0;6000.0;2350.0;-4010.0;-133.0;-1620.0;-54.0
1973;Overige graasdierbedrijven;Concentratiegebied Zuid;2016;1644.0;1169.0;212.0;262.0;10930.0;1520.0;1480.0;1150.0;340.0;40.0;9450.0;3660.0;5300.0;1920.0;50.0;1570.0;570.0;50.0;6050.0;2430.0;-4480.0;-176.0;-1860.0;-73.0
1974;Overige graasdierbedrijven;Concentratiegebied Zuid;2017;1668.0;1191.0;214.0;262.0;11100.0;1640.0;1600.0;1260.0;340.0;40.0;9510.0;3650.0;6250.0;1870.0;49.0;1960.0;540.0;51.0;5930.0;2370.0;-3970.0;-143.0;-1830.0;-66.0
1975;Overige graasdierbedrijven;Niet-concentratiegebied;1990;3557.0;1701.0;1430.0;426.0;27650.0;3120.0;2020.0;1620.0;400.0;1100.0;25640.0;7350.0;;28300.0;93.0;;21600.0;7.0;1590.0;650.0;;;20950.0;184.0
1976;Overige graasdierbedrijven;Niet-concentratiegebied;1994;3985.0;1719.0;1656.0;610.0;31530.0;3300.0;2340.0;1870.0;470.0;960.0;29200.0;8550.0;;25840.0;93.0;;18100.0;7.0;1920.0;810.0;;;17290.0;130.0
1977;Overige graasdierbedrijven;Niet-concentratiegebied;1995;3815.0;1621.0;1589.0;605.0;30120.0;3330.0;2190.0;1740.0;450.0;1140.0;27930.0;8030.0;;18810.0;90.0;;11830.0;10.0;2580.0;1060.0;;;10780.0;84.0
1978;Overige graasdierbedrijven;Niet-concentratiegebied;1996;3827.0;1602.0;1602.0;623.0;30510.0;3570.0;2110.0;1680.0;430.0;1460.0;28400.0;7280.0;;18780.0;90.0;;12480.0;10.0;2630.0;980.0;;;11500.0;81.0
1979;Overige graasdierbedrijven;Niet-concentratiegebied;1997;3589.0;1491.0;1483.0;615.0;28770.0;3030.0;2050.0;1620.0;430.0;980.0;26720.0;7280.0;;17660.0;89.0;;11380.0;11.0;2520.0;990.0;;;10380.0;78.0
1980;Overige graasdierbedrijven;Niet-concentratiegebied;1998;3560.0;1447.0;1474.0;639.0;28090.0;2620.0;2050.0;1630.0;430.0;570.0;26040.0;7830.0;;16190.0;87.0;;9650.0;13.0;2710.0;1280.0;;;8370.0;61.0
1981;Overige graasdierbedrijven;Niet-concentratiegebied;1999;3686.0;1501.0;1514.0;671.0;26660.0;2580.0;2010.0;1590.0;420.0;570.0;24650.0;8260.0;;17030.0;87.0;;10220.0;13.0;2670.0;1450.0;;;8770.0;61.0
1982;Overige graasdierbedrijven;Niet-concentratiegebied;2000;4258.0;1815.0;1713.0;729.0;30730.0;2740.0;2240.0;1750.0;490.0;500.0;28490.0;9240.0;;18100.0;85.0;;10360.0;15.0;3270.0;1500.0;;;8860.0;56.0
1983;Overige graasdierbedrijven;Niet-concentratiegebied;2001;4282.0;1845.0;1708.0;729.0;31040.0;2970.0;2290.0;1790.0;500.0;680.0;28750.0;9430.0;;18070.0;84.0;;10180.0;16.0;3310.0;1530.0;;;8650.0;52.0
1984;Overige graasdierbedrijven;Niet-concentratiegebied;2002;4362.0;1954.0;1664.0;744.0;30780.0;2890.0;2370.0;1850.0;520.0;530.0;28410.0;9430.0;;17780.0;84.0;;9920.0;16.0;3450.0;1560.0;;;8360.0;50.0
1985;Overige graasdierbedrijven;Niet-concentratiegebied;2003;4197.0;1843.0;1603.0;752.0;29470.0;2770.0;2370.0;1870.0;500.0;400.0;27100.0;9370.0;;15670.0;81.0;;8080.0;19.0;3750.0;1780.0;;;6310.0;37.0
1986;Overige graasdierbedrijven;Niet-concentratiegebied;2004;4167.0;1780.0;1623.0;763.0;25980.0;2490.0;2180.0;1710.0;470.0;310.0;23800.0;8650.0;;16680.0;84.0;;9350.0;16.0;2720.0;1330.0;;;8030.0;48.0
1987;Overige graasdierbedrijven;Niet-concentratiegebied;2005;4268.0;1805.0;1677.0;786.0;26520.0;2500.0;2170.0;1700.0;470.0;330.0;24350.0;8900.0;;15500.0;82.0;;8090.0;18.0;3100.0;1490.0;;;6600.0;40.0
1988;Overige graasdierbedrijven;Niet-concentratiegebied;2006;4316.0;1827.0;1699.0;790.0;26510.0;2520.0;2200.0;1720.0;480.0;320.0;24310.0;9040.0;39520.0;17740.0;81.0;19020.0;9790.0;19.0;3820.0;1610.0;15190.0;92.0;8170.0;50.0
1989;Overige graasdierbedrijven;Niet-concentratiegebied;2007;4467.0;1904.0;1744.0;818.0;27430.0;2680.0;2360.0;1860.0;500.0;310.0;25070.0;9540.0;40660.0;17490.0;81.0;19580.0;9280.0;19.0;4050.0;1740.0;15530.0;91.0;7540.0;44.0
1990;Overige graasdierbedrijven;Niet-concentratiegebied;2008;4371.0;1922.0;1641.0;808.0;26920.0;2640.0;2330.0;1830.0;500.0;310.0;24590.0;9050.0;40570.0;16700.0;81.0;19970.0;8950.0;19.0;4050.0;1670.0;15920.0;94.0;7280.0;43.0
1991;Overige graasdierbedrijven;Niet-concentratiegebied;2009;4374.0;2004.0;1615.0;754.0;26030.0;2530.0;2230.0;1740.0;490.0;290.0;23790.0;8670.0;38280.0;15810.0;81.0;18660.0;8520.0;19.0;4230.0;1740.0;14430.0;90.0;6780.0;42.0
1992;Overige graasdierbedrijven;Niet-concentratiegebied;2010;4694.0;2195.0;1733.0;766.0;28490.0;2800.0;2480.0;1940.0;530.0;320.0;26020.0;9540.0;36060.0;13520.0;76.0;15580.0;6110.0;24.0;5710.0;2350.0;9860.0;65.0;3760.0;25.0
1993;Overige graasdierbedrijven;Niet-concentratiegebied;2011;4450.0;2145.0;1574.0;731.0;26330.0;2650.0;2370.0;1860.0;510.0;270.0;23950.0;8830.0;34890.0;13000.0;79.0;16220.0;6260.0;21.0;5470.0;2250.0;10750.0;74.0;4010.0;28.0
1994;Overige graasdierbedrijven;Niet-concentratiegebied;2012;4376.0;2098.0;1554.0;723.0;25290.0;2540.0;2280.0;1780.0;500.0;260.0;23010.0;8710.0;34520.0;11950.0;76.0;16310.0;5430.0;24.0;5570.0;2290.0;10740.0;74.0;3140.0;22.0
1995;Overige graasdierbedrijven;Niet-concentratiegebied;2013;4238.0;2076.0;1492.0;669.0;24720.0;2430.0;2160.0;1680.0;490.0;270.0;22560.0;8220.0;33300.0;11410.0;76.0;15680.0;5310.0;24.0;5500.0;2200.0;10170.0;73.0;3110.0;22.0
1996;Overige graasdierbedrijven;Niet-concentratiegebied;2014;4288.0;2127.0;1488.0;673.0;25910.0;2690.0;2430.0;1900.0;530.0;250.0;23470.0;8920.0;31270.0;11250.0;73.0;13930.0;4890.0;27.0;6600.0;2690.0;7330.0;54.0;2190.0;16.0
1997;Overige graasdierbedrijven;Niet-concentratiegebied;2015;4172.0;2063.0;1447.0;662.0;24660.0;2590.0;2360.0;1830.0;530.0;230.0;22300.0;8630.0;31300.0;10840.0;71.0;14890.0;4700.0;29.0;6700.0;2640.0;8190.0;65.0;2060.0;16.0
1998;Overige graasdierbedrijven;Niet-concentratiegebied;2016;3595.0;1943.0;1115.0;536.0;21920.0;2410.0;2230.0;1730.0;500.0;180.0;19690.0;7290.0;26810.0;9300.0;75.0;12930.0;4340.0;25.0;6340.0;2540.0;6590.0;63.0;1800.0;17.0
1999;Overige graasdierbedrijven;Niet-concentratiegebied;2017;3674.0;1987.0;1133.0;555.0;22940.0;2660.0;2450.0;1930.0;530.0;200.0;20480.0;7390.0;31230.0;8920.0;73.0;14030.0;3970.0;27.0;6530.0;2570.0;7500.0;65.0;1400.0;12.0
2000;Totaal hokdierbedrijven;Nederland;1990;19052.0;16747.0;1249.0;1056.0;200600.0;49100.0;48300.0;44600.0;3700.0;800.0;152300.0;91000.0;;28200.0;15.0;;2100.0;85.0;100000.0;64900.0;;;-62800.0;-587.0
2001;Totaal hokdierbedrijven;Nederland;1994;18036.0;15863.0;944.0;1229.0;198600.0;49700.0;49200.0;45500.0;3700.0;500.0;149400.0;87700.0;;16500.0;6.0;;400.0;94.0;114800.0;71600.0;;;-71200.0;-730.0
2002;Totaal hokdierbedrijven;Nederland;1995;17793.0;15587.0;934.0;1271.0;197000.0;48300.0;47700.0;44100.0;3700.0;600.0;149300.0;80500.0;;12600.0;4.0;;200.0;96.0;119300.0;68100.0;;;-67900.0;-700.0
2003;Totaal hokdierbedrijven;Nederland;1996;17836.0;15633.0;917.0;1287.0;195600.0;48100.0;47300.0;43700.0;3600.0;700.0;148300.0;78000.0;;11700.0;3.0;;100.0;97.0;118700.0;66500.0;;;-66400.0;-694.0
2004;Totaal hokdierbedrijven;Nederland;1997;16998.0;14735.0;928.0;1336.0;189100.0;45200.0;44700.0;41200.0;3500.0;500.0;144400.0;76300.0;;12300.0;3.0;;200.0;97.0;114100.0;64200.0;;;-64000.0;-635.0
2005;Totaal hokdierbedrijven;Nederland;1998;16612.0;14213.0;855.0;1543.0;179600.0;43500.0;43300.0;40000.0;3300.0;300.0;136400.0;74700.0;;10800.0;3.0;;100.0;97.0;110700.0;64100.0;;;-63900.0;-664.0
2006;Totaal hokdierbedrijven;Nederland;1999;16523.0;14116.0;812.0;1595.0;183400.0;44600.0;44400.0;41000.0;3300.0;300.0;139100.0;75800.0;;10600.0;3.0;;100.0;97.0;114400.0;65300.0;;;-65200.0;-687.0
2007;Totaal hokdierbedrijven;Nederland;2000;16105.0;13824.0;763.0;1519.0;168700.0;39900.0;39700.0;36600.0;3000.0;200.0;129100.0;72700.0;;9800.0;2.0;;100.0;98.0;106600.0;63000.0;;;-62900.0;-684.0
2008;Totaal hokdierbedrijven;Nederland;2001;15211.0;12997.0;676.0;1538.0;155500.0;36000.0;35800.0;33000.0;2800.0;200.0;119700.0;64000.0;;9100.0;3.0;;100.0;97.0;98900.0;55000.0;;;-54900.0;-632.0
2009;Totaal hokdierbedrijven;Nederland;2002;13738.0;11723.0;517.0;1498.0;144300.0;33300.0;33200.0;30700.0;2500.0;100.0;111100.0;60200.0;;8500.0;3.0;;100.0;97.0;92100.0;51800.0;;;-51700.0;-608.0
2010;Totaal hokdierbedrijven;Nederland;2003;11438.0;10229.0;339.0;870.0;117400.0;27900.0;27800.0;25600.0;2200.0;100.0;89600.0;49100.0;;5900.0;2.0;;100.0;98.0;76900.0;43300.0;;;-43300.0;-692.0
2011;Totaal hokdierbedrijven;Nederland;2004;11952.0;10459.0;361.0;1133.0;126400.0;29900.0;29800.0;27600.0;2200.0;100.0;96600.0;52800.0;;6100.0;1.0;;0.0;99.0;83600.0;46700.0;;;-46700.0;-722.0
2012;Totaal hokdierbedrijven;Nederland;2005;12861.0;11156.0;434.0;1271.0;143200.0;30200.0;30100.0;27600.0;2500.0;100.0;113100.0;61100.0;;6600.0;1.0;;0.0;99.0;98700.0;54600.0;;;-54500.0;-745.0
2013;Totaal hokdierbedrijven;Nederland;2006;12698.0;11060.0;384.0;1254.0;143600.0;30500.0;30400.0;27900.0;2600.0;100.0;113200.0;62300.0;13300.0;6800.0;1.0;100.0;0.0;99.0;100400.0;56200.0;-100400.0;-1422.0;-56200.0;-796.0
2014;Totaal hokdierbedrijven;Nederland;2007;13121.0;11458.0;368.0;1295.0;149100.0;30600.0;30600.0;27900.0;2700.0;100.0;118500.0;63100.0;14200.0;7000.0;1.0;100.0;0.0;99.0;104800.0;56700.0;-104800.0;-1397.0;-56700.0;-756.0
2015;Totaal hokdierbedrijven;Nederland;2008;13400.0;11724.0;353.0;1324.0;154300.0;31600.0;31600.0;28800.0;2800.0;100.0;122700.0;65900.0;13800.0;6700.0;1.0;100.0;0.0;99.0;109500.0;59600.0;-109500.0;-1490.0;-59600.0;-811.0
2016;Totaal hokdierbedrijven;Nederland;2009;13633.0;12037.0;256.0;1340.0;156900.0;32600.0;32600.0;29700.0;2800.0;0.0;124300.0;68700.0;13200.0;6400.0;1.0;100.0;0.0;99.0;111900.0;62600.0;-111800.0;-1581.0;-62600.0;-885.0
2017;Totaal hokdierbedrijven;Nederland;2010;13876.0;12110.0;279.0;1487.0;166900.0;31400.0;31400.0;28400.0;3000.0;100.0;135500.0;72800.0;16500.0;7200.0;2.0;200.0;100.0;98.0;120900.0;65800.0;-120700.0;-1352.0;-65800.0;-737.0
2018;Totaal hokdierbedrijven;Nederland;2011;13750.0;12102.0;219.0;1429.0;166400.0;28400.0;28300.0;25400.0;3000.0;0.0;138100.0;70200.0;15300.0;6500.0;2.0;200.0;100.0;98.0;124500.0;64000.0;-124300.0;-1494.0;-63900.0;-768.0
2019;Totaal hokdierbedrijven;Nederland;2012;13493.0;11904.0;202.0;1388.0;161000.0;27000.0;27000.0;24100.0;2900.0;0.0;134000.0;64400.0;14500.0;5800.0;2.0;200.0;100.0;98.0;121200.0;58900.0;-121000.0;-1524.0;-58800.0;-741.0
2020;Totaal hokdierbedrijven;Nederland;2013;13435.0;11823.0;184.0;1429.0;161500.0;23200.0;23200.0;20300.0;2900.0;0.0;138300.0;66400.0;14200.0;5200.0;2.0;100.0;100.0;98.0;126600.0;61400.0;-126500.0;-1619.0;-61300.0;-785.0
2021;Totaal hokdierbedrijven;Nederland;2014;13548.0;11874.0;186.0;1489.0;158700.0;22800.0;22700.0;19900.0;2800.0;0.0;136000.0;66500.0;13500.0;5100.0;2.0;200.0;100.0;98.0;124800.0;61600.0;-124700.0;-1648.0;-61500.0;-813.0
2022;Totaal hokdierbedrijven;Nederland;2015;12717.0;11109.0;179.0;1429.0;162500.0;22700.0;22700.0;19800.0;2900.0;0.0;139800.0;68800.0;13600.0;4800.0;2.0;100.0;0.0;98.0;129200.0;64100.0;-129100.0;-1709.0;-64100.0;-849.0
2023;Totaal hokdierbedrijven;Nederland;2016;12373.0;10807.0;159.0;1407.0;159000.0;22100.0;22100.0;19300.0;2800.0;0.0;136900.0;67900.0;12700.0;4500.0;2.0;100.0;0.0;98.0;127200.0;63600.0;-127000.0;-1802.0;-63600.0;-902.0
2024;Totaal hokdierbedrijven;Nederland;2017;12221.0;10699.0;154.0;1369.0;155600.0;20400.0;20400.0;17700.0;2700.0;0.0;135200.0;64900.0;12500.0;4500.0;2.0;100.0;100.0;98.0;125000.0;60600.0;-124900.0;-1808.0;-60600.0;-877.0
2025;Totaal hokdierbedrijven;Noord-Nederland (LD);1990;814.0;665.0;47.0;102.0;11480.0;2650.0;2610.0;2440.0;170.0;30.0;8870.0;5150.0;;1040.0;11.0;;100.0;89.0;6900.0;4210.0;;;-4120.0;-987.0
2026;Totaal hokdierbedrijven;Noord-Nederland (LD);1994;726.0;571.0;38.0;117.0;11130.0;2610.0;2590.0;2430.0;160.0;20.0;8540.0;4830.0;;720.0;5.0;;30.0;95.0;7020.0;4140.0;;;-4110.0;-1014.0
2027;Totaal hokdierbedrijven;Noord-Nederland (LD);1995;741.0;568.0;37.0;136.0;12010.0;2710.0;2680.0;2520.0;160.0;30.0;9330.0;4750.0;;590.0;4.0;;10.0;96.0;7950.0;4170.0;;;-4160.0;-950.0
2028;Totaal hokdierbedrijven;Noord-Nederland (LD);1996;750.0;576.0;43.0;131.0;11580.0;2610.0;2580.0;2420.0;160.0;40.0;9000.0;4530.0;;570.0;3.0;;10.0;97.0;7550.0;3970.0;;;-3960.0;-872.0
2029;Totaal hokdierbedrijven;Noord-Nederland (LD);1997;806.0;619.0;46.0;142.0;12420.0;2780.0;2750.0;2570.0;180.0;30.0;9670.0;4970.0;;680.0;3.0;;10.0;97.0;7990.0;4310.0;;;-4290.0;-793.0
2030;Totaal hokdierbedrijven;Noord-Nederland (LD);1998;783.0;576.0;43.0;164.0;11940.0;2720.0;2710.0;2540.0;170.0;20.0;9230.0;4870.0;;600.0;2.0;;10.0;98.0;7770.0;4270.0;;;-4260.0;-808.0
2031;Totaal hokdierbedrijven;Noord-Nederland (LD);1999;816.0;582.0;45.0;189.0;13290.0;3000.0;2990.0;2810.0;180.0;20.0;10300.0;5590.0;;720.0;2.0;;10.0;98.0;8710.0;4890.0;;;-4880.0;-771.0
2032;Totaal hokdierbedrijven;Noord-Nederland (LD);2000;797.0;576.0;41.0;180.0;12080.0;2710.0;2700.0;2540.0;160.0;10.0;9380.0;5320.0;;610.0;1.0;;10.0;99.0;8010.0;4720.0;;;-4710.0;-838.0
2033;Totaal hokdierbedrijven;Noord-Nederland (LD);2001;739.0;525.0;37.0;178.0;11010.0;2380.0;2360.0;2220.0;140.0;10.0;8650.0;4480.0;;580.0;3.0;;10.0;97.0;7320.0;3910.0;;;-3900.0;-712.0
2034;Totaal hokdierbedrijven;Noord-Nederland (LD);2002;723.0;509.0;32.0;182.0;11600.0;2530.0;2520.0;2380.0;150.0;10.0;9070.0;4590.0;;610.0;2.0;;10.0;98.0;7720.0;3980.0;;;-3980.0;-662.0
2035;Totaal hokdierbedrijven;Noord-Nederland (LD);2003;615.0;449.0;23.0;144.0;9980.0;2230.0;2220.0;2090.0;130.0;10.0;7760.0;4150.0;;360.0;1.0;;0.0;99.0;6950.0;3790.0;;;-3790.0;-979.0
2036;Totaal hokdierbedrijven;Noord-Nederland (LD);2004;630.0;463.0;23.0;145.0;9900.0;2220.0;2210.0;2080.0;130.0;0.0;7690.0;4030.0;;400.0;2.0;;0.0;98.0;6860.0;3640.0;;;-3630.0;-871.0
2037;Totaal hokdierbedrijven;Noord-Nederland (LD);2005;680.0;485.0;28.0;166.0;11510.0;2270.0;2260.0;2110.0;150.0;10.0;9250.0;4730.0;;450.0;2.0;;10.0;98.0;8280.0;4290.0;;;-4280.0;-871.0
2038;Totaal hokdierbedrijven;Noord-Nederland (LD);2006;678.0;484.0;24.0;170.0;11510.0;2280.0;2280.0;2130.0;150.0;0.0;9230.0;4840.0;890.0;470.0;0.0;0.0;0.0;100.0;8360.0;4430.0;-8360.0;-1756.0;-4430.0;-930.0
2039;Totaal hokdierbedrijven;Noord-Nederland (LD);2007;692.0;492.0;23.0;176.0;11840.0;2260.0;2250.0;2100.0;150.0;0.0;9590.0;4890.0;940.0;480.0;1.0;0.0;0.0;99.0;8680.0;4460.0;-8680.0;-1723.0;-4460.0;-886.0
2040;Totaal hokdierbedrijven;Noord-Nederland (LD);2008;668.0;472.0;19.0;177.0;11920.0;2270.0;2270.0;2120.0;150.0;0.0;9650.0;4920.0;870.0;430.0;2.0;10.0;0.0;98.0;8820.0;4520.0;-8810.0;-1869.0;-4510.0;-957.0
2041;Totaal hokdierbedrijven;Noord-Nederland (LD);2009;708.0;506.0;16.0;186.0;12670.0;2430.0;2430.0;2270.0;160.0;0.0;10240.0;5290.0;870.0;430.0;2.0;10.0;0.0;98.0;9420.0;4880.0;-9410.0;-1992.0;-4880.0;-1032.0
2042;Totaal hokdierbedrijven;Noord-Nederland (LD);2010;840.0;568.0;21.0;250.0;15720.0;2620.0;2620.0;2430.0;190.0;0.0;13100.0;6410.0;2420.0;1100.0;2.0;50.0;20.0;98.0;10890.0;5410.0;-10840.0;-792.0;-5390.0;-394.0
2043;Totaal hokdierbedrijven;Noord-Nederland (LD);2011;773.0;510.0;17.0;245.0;15220.0;2260.0;2260.0;2070.0;180.0;0.0;12960.0;6130.0;2060.0;900.0;2.0;30.0;10.0;98.0;11070.0;5290.0;-11040.0;-938.0;-5280.0;-449.0
2044;Totaal hokdierbedrijven;Noord-Nederland (LD);2012;773.0;513.0;17.0;242.0;14600.0;2150.0;2140.0;1970.0;180.0;0.0;12460.0;5580.0;2010.0;840.0;1.0;30.0;10.0;99.0;10640.0;4830.0;-10620.0;-928.0;-4810.0;-420.0
2045;Totaal hokdierbedrijven;Noord-Nederland (LD);2013;788.0;528.0;17.0;243.0;14930.0;1850.0;1850.0;1670.0;180.0;0.0;13080.0;5830.0;2150.0;820.0;2.0;20.0;10.0;98.0;11210.0;5050.0;-11200.0;-916.0;-5040.0;-412.0
2046;Totaal hokdierbedrijven;Noord-Nederland (LD);2014;796.0;529.0;17.0;251.0;14410.0;1860.0;1860.0;1680.0;180.0;0.0;12560.0;5840.0;2050.0;780.0;2.0;30.0;10.0;98.0;10810.0;5100.0;-10780.0;-927.0;-5090.0;-437.0
2047;Totaal hokdierbedrijven;Noord-Nederland (LD);2015;761.0;496.0;17.0;248.0;15140.0;1820.0;1810.0;1630.0;180.0;0.0;13330.0;6060.0;2070.0;740.0;2.0;10.0;0.0;98.0;11650.0;5340.0;-11640.0;-993.0;-5340.0;-456.0
2048;Totaal hokdierbedrijven;Noord-Nederland (LD);2016;731.0;482.0;15.0;234.0;14450.0;1720.0;1720.0;1550.0;170.0;0.0;12720.0;5860.0;1830.0;650.0;1.0;10.0;0.0;99.0;11250.0;5230.0;-11240.0;-1083.0;-5230.0;-504.0
2049;Totaal hokdierbedrijven;Noord-Nederland (LD);2017;677.0;434.0;15.0;229.0;13880.0;1520.0;1520.0;1350.0;160.0;0.0;12360.0;5540.0;1720.0;630.0;2.0;20.0;10.0;98.0;10920.0;4950.0;-10900.0;-1121.0;-4930.0;-507.0
2050;Totaal hokdierbedrijven;Oost-Nederland (LD);1990;7030.0;5989.0;647.0;393.0;70510.0;16770.0;16360.0;15070.0;1290.0;420.0;54160.0;31310.0;;12720.0;20.0;;1170.0;80.0;30060.0;19750.0;;;-18590.0;-395.0
