ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
97;Extraterritorial region;C Mining and quarrying;1997;-1.1;10.5
98;Extraterritorial region;C Mining and quarrying;1998;-1.5;-11.2
99;Extraterritorial region;C Mining and quarrying;1999;12.0;-12.2
100;Extraterritorial region;C Mining and quarrying;2000;-0.7;54.9
101;Extraterritorial region;C Mining and quarrying;2001;7.0;12.9
102;Extraterritorial region;D+E Manufacturing, public utilities;1996;;
103;Extraterritorial region;D+E Manufacturing, public utilities;1997;;
104;Extraterritorial region;D+E Manufacturing, public utilities;1998;;
105;Extraterritorial region;D+E Manufacturing, public utilities;1999;;
106;Extraterritorial region;D+E Manufacturing, public utilities;2000;;
107;Extraterritorial region;D+E Manufacturing, public utilities;2001;;
108;Extraterritorial region;F Construction;1996;;
109;Extraterritorial region;F Construction;1997;;
110;Extraterritorial region;F Construction;1998;;
111;Extraterritorial region;F Construction;1999;;
112;Extraterritorial region;F Construction;2000;;
113;Extraterritorial region;F Construction;2001;;
114;Extraterritorial region;G Trade, repair, consumer articles;1996;;
115;Extraterritorial region;G Trade, repair, consumer articles;1997;;
116;Extraterritorial region;G Trade, repair, consumer articles;1998;;
117;Extraterritorial region;G Trade, repair, consumer articles;1999;;
118;Extraterritorial region;G Trade, repair, consumer articles;2000;;
119;Extraterritorial region;G Trade, repair, consumer articles;2001;;
120;Extraterritorial region;H Hotels and restaurants;1996;;
121;Extraterritorial region;H Hotels and restaurants;1997;;
122;Extraterritorial region;H Hotels and restaurants;1998;;
123;Extraterritorial region;H Hotels and restaurants;1999;;
124;Extraterritorial region;H Hotels and restaurants;2000;;
125;Extraterritorial region;H Hotels and restaurants;2001;;
126;Extraterritorial region;I Transport, storage and communication;1996;;
127;Extraterritorial region;I Transport, storage and communication;1997;;
128;Extraterritorial region;I Transport, storage and communication;1998;;
129;Extraterritorial region;I Transport, storage and communication;1999;;
130;Extraterritorial region;I Transport, storage and communication;2000;;
131;Extraterritorial region;I Transport, storage and communication;2001;;
132;Extraterritorial region;J Financial intermediation;1996;;
133;Extraterritorial region;J Financial intermediation;1997;;
134;Extraterritorial region;J Financial intermediation;1998;;
135;Extraterritorial region;J Financial intermediation;1999;;
136;Extraterritorial region;J Financial intermediation;2000;;
137;Extraterritorial region;J Financial intermediation;2001;;
138;Extraterritorial region;K Renting and business activities;1996;;
139;Extraterritorial region;K Renting and business activities;1997;;
140;Extraterritorial region;K Renting and business activities;1998;;
141;Extraterritorial region;K Renting and business activities;1999;;
142;Extraterritorial region;K Renting and business activities;2000;;
143;Extraterritorial region;K Renting and business activities;2001;;
144;Extraterritorial region;L Government, defence, social security;1996;-6.6;0.4
145;Extraterritorial region;L Government, defence, social security;1997;-0.1;1.9
146;Extraterritorial region;L Government, defence, social security;1998;3.9;0.8
147;Extraterritorial region;L Government, defence, social security;1999;-1.5;4.1
148;Extraterritorial region;L Government, defence, social security;2000;-2.4;3.5
149;Extraterritorial region;L Government, defence, social security;2001;-2.5;5.4
150;Extraterritorial region;M Education;1996;;
151;Extraterritorial region;M Education;1997;;
152;Extraterritorial region;M Education;1998;;
153;Extraterritorial region;M Education;1999;;
154;Extraterritorial region;M Education;2000;;
155;Extraterritorial region;M Education;2001;;
156;Extraterritorial region;N Health and social work;1996;;
157;Extraterritorial region;N Health and social work;1997;;
158;Extraterritorial region;N Health and social work;1998;;
159;Extraterritorial region;N Health and social work;1999;;
160;Extraterritorial region;N Health and social work;2000;;
161;Extraterritorial region;N Health and social work;2001;;
162;Extraterritorial region;O+P Environment, culture, other services;1996;;
163;Extraterritorial region;O+P Environment, culture, other services;1997;;
164;Extraterritorial region;O+P Environment, culture, other services;1998;;
165;Extraterritorial region;O+P Environment, culture, other services;1999;;
166;Extraterritorial region;O+P Environment, culture, other services;2000;;
167;Extraterritorial region;O+P Environment, culture, other services;2001;;
168;North Netherlands;Total commercial activities;1996;4.9;1.1
169;North Netherlands;Total commercial activities;1997;1.0;2.8
170;North Netherlands;Total commercial activities;1998;2.4;-0.4
171;North Netherlands;Total commercial activities;1999;0.5;0.4
172;North Netherlands;Total commercial activities;2000;2.5;7.7
173;North Netherlands;Total commercial activities;2001;2.8;6.1
174;North Netherlands;A+B Agriculture, forestry and fishing;1996;2.4;-7.8
175;North Netherlands;A+B Agriculture, forestry and fishing;1997;10.5;3.2
176;North Netherlands;A+B Agriculture, forestry and fishing;1998;0.0;-7.3
177;North Netherlands;A+B Agriculture, forestry and fishing;1999;4.4;-7.9
178;North Netherlands;A+B Agriculture, forestry and fishing;2000;3.2;1.0
179;North Netherlands;A+B Agriculture, forestry and fishing;2001;-4.0;10.3
180;North Netherlands;C Mining and quarrying;1996;15.2;4.5
181;North Netherlands;C Mining and quarrying;1997;-13.9;10.4
182;North Netherlands;C Mining and quarrying;1998;-1.3;-11.2
183;North Netherlands;C Mining and quarrying;1999;-16.2;-12.3
184;North Netherlands;C Mining and quarrying;2000;-4.8;54.2
185;North Netherlands;C Mining and quarrying;2001;8.4;14.3
186;North Netherlands;D+E Manufacturing, public utilities;1996;4.7;0.5
187;North Netherlands;D+E Manufacturing, public utilities;1997;1.0;1.0
188;North Netherlands;D+E Manufacturing, public utilities;1998;2.5;1.6
189;North Netherlands;D+E Manufacturing, public utilities;1999;1.5;2.1
190;North Netherlands;D+E Manufacturing, public utilities;2000;5.3;-0.3
191;North Netherlands;D+E Manufacturing, public utilities;2001;-0.1;3.5
192;North Netherlands;F Construction;1996;-3.2;4.1
193;North Netherlands;F Construction;1997;2.0;2.3
194;North Netherlands;F Construction;1998;3.1;3.1
195;North Netherlands;F Construction;1999;6.1;4.7
196;North Netherlands;F Construction;2000;2.4;5.9
197;North Netherlands;F Construction;2001;2.5;6.2
198;North Netherlands;G Trade, repair, consumer articles;1996;2.1;-1.9
199;North Netherlands;G Trade, repair, consumer articles;1997;6.6;-1.9
200;North Netherlands;G Trade, repair, consumer articles;1998;5.0;2.2
201;North Netherlands;G Trade, repair, consumer articles;1999;4.8;0.8
202;North Netherlands;G Trade, repair, consumer articles;2000;5.8;1.5
203;North Netherlands;G Trade, repair, consumer articles;2001;1.9;3.1
204;North Netherlands;H Hotels and restaurants;1996;-5.3;3.0
205;North Netherlands;H Hotels and restaurants;1997;12.6;1.6
206;North Netherlands;H Hotels and restaurants;1998;5.7;1.0
207;North Netherlands;H Hotels and restaurants;1999;3.5;6.1
208;North Netherlands;H Hotels and restaurants;2000;6.9;3.8
209;North Netherlands;H Hotels and restaurants;2001;0.0;6.9
210;North Netherlands;I Transport, storage and communication;1996;3.1;-0.2
211;North Netherlands;I Transport, storage and communication;1997;9.7;-1.1
212;North Netherlands;I Transport, storage and communication;1998;11.4;-2.4
213;North Netherlands;I Transport, storage and communication;1999;7.0;-4.6
214;North Netherlands;I Transport, storage and communication;2000;10.8;-1.9
215;North Netherlands;I Transport, storage and communication;2001;13.1;0.3
216;North Netherlands;J Financial intermediation;1996;10.1;-2.7
217;North Netherlands;J Financial intermediation;1997;12.6;0.9
218;North Netherlands;J Financial intermediation;1998;3.6;4.6
219;North Netherlands;J Financial intermediation;1999;3.1;3.9
220;North Netherlands;J Financial intermediation;2000;-4.4;11.5
221;North Netherlands;J Financial intermediation;2001;1.1;7.2
222;North Netherlands;K Renting and business activities;1996;4.6;3.6
223;North Netherlands;K Renting and business activities;1997;2.2;3.3
224;North Netherlands;K Renting and business activities;1998;3.7;3.7
225;North Netherlands;K Renting and business activities;1999;3.9;3.3
226;North Netherlands;K Renting and business activities;2000;3.2;3.5
227;North Netherlands;K Renting and business activities;2001;0.3;3.7
228;North Netherlands;L Government, defence, social security;1996;1.1;0.0
229;North Netherlands;L Government, defence, social security;1997;1.4;1.6
230;North Netherlands;L Government, defence, social security;1998;0.3;0.9
231;North Netherlands;L Government, defence, social security;1999;0.1;3.5
232;North Netherlands;L Government, defence, social security;2000;1.3;4.1
233;North Netherlands;L Government, defence, social security;2001;0.9;5.1
234;North Netherlands;M Education;1996;0.8;1.6
235;North Netherlands;M Education;1997;4.0;-1.8
236;North Netherlands;M Education;1998;3.5;2.1
237;North Netherlands;M Education;1999;1.3;6.1
238;North Netherlands;M Education;2000;0.0;5.1
239;North Netherlands;M Education;2001;1.6;7.7
240;North Netherlands;N Health and social work;1996;1.8;0.8
241;North Netherlands;N Health and social work;1997;3.8;3.8
242;North Netherlands;N Health and social work;1998;0.8;2.9
243;North Netherlands;N Health and social work;1999;2.5;5.7
244;North Netherlands;N Health and social work;2000;0.7;6.1
245;North Netherlands;N Health and social work;2001;4.1;7.0
246;North Netherlands;O+P Environment, culture, other services;1996;5.2;2.9
247;North Netherlands;O+P Environment, culture, other services;1997;3.7;3.8
248;North Netherlands;O+P Environment, culture, other services;1998;-1.2;4.4
249;North Netherlands;O+P Environment, culture, other services;1999;2.4;3.9
250;North Netherlands;O+P Environment, culture, other services;2000;0.4;4.1
251;North Netherlands;O+P Environment, culture, other services;2001;4.4;5.2
252;East Netherlands;Total commercial activities;1996;2.3;0.7
253;East Netherlands;Total commercial activities;1997;4.0;1.3
254;East Netherlands;Total commercial activities;1998;4.1;1.7
255;East Netherlands;Total commercial activities;1999;3.3;2.4
256;East Netherlands;Total commercial activities;2000;3.7;3.3
257;East Netherlands;Total commercial activities;2001;1.5;4.8
258;East Netherlands;A+B Agriculture, forestry and fishing;1996;-0.6;-2.3
259;East Netherlands;A+B Agriculture, forestry and fishing;1997;4.9;4.5
260;East Netherlands;A+B Agriculture, forestry and fishing;1998;-0.7;-10.4
261;East Netherlands;A+B Agriculture, forestry and fishing;1999;6.8;-10.2
262;East Netherlands;A+B Agriculture, forestry and fishing;2000;1.4;8.4
263;East Netherlands;A+B Agriculture, forestry and fishing;2001;-5.6;10.8
264;East Netherlands;C Mining and quarrying;1996;1.3;4.0
265;East Netherlands;C Mining and quarrying;1997;3.6;7.2
266;East Netherlands;C Mining and quarrying;1998;-9.0;-7.1
267;East Netherlands;C Mining and quarrying;1999;37.6;-11.6
268;East Netherlands;C Mining and quarrying;2000;-20.5;26.7
269;East Netherlands;C Mining and quarrying;2001;-7.0;16.1
270;East Netherlands;D+E Manufacturing, public utilities;1996;1.7;0.3
271;East Netherlands;D+E Manufacturing, public utilities;1997;0.7;0.7
272;East Netherlands;D+E Manufacturing, public utilities;1998;3.8;1.6
273;East Netherlands;D+E Manufacturing, public utilities;1999;-0.2;2.3
274;East Netherlands;D+E Manufacturing, public utilities;2000;4.2;-0.1
275;East Netherlands;D+E Manufacturing, public utilities;2001;-0.7;3.6
276;East Netherlands;F Construction;1996;-2.3;4.3
277;East Netherlands;F Construction;1997;3.6;2.4
278;East Netherlands;F Construction;1998;2.7;3.1
279;East Netherlands;F Construction;1999;6.1;4.8
280;East Netherlands;F Construction;2000;6.6;6.0
281;East Netherlands;F Construction;2001;1.7;6.3
282;East Netherlands;G Trade, repair, consumer articles;1996;4.9;-2.5
283;East Netherlands;G Trade, repair, consumer articles;1997;9.2;-2.2
284;East Netherlands;G Trade, repair, consumer articles;1998;6.6;1.9
285;East Netherlands;G Trade, repair, consumer articles;1999;5.1;0.8
286;East Netherlands;G Trade, repair, consumer articles;2000;5.6;1.4
287;East Netherlands;G Trade, repair, consumer articles;2001;0.9;3.0
288;East Netherlands;H Hotels and restaurants;1996;0.8;3.0
289;East Netherlands;H Hotels and restaurants;1997;12.8;1.6
290;East Netherlands;H Hotels and restaurants;1998;5.8;1.0
291;East Netherlands;H Hotels and restaurants;1999;0.5;6.1
292;East Netherlands;H Hotels and restaurants;2000;2.7;3.8
293;East Netherlands;H Hotels and restaurants;2001;-1.4;6.9
294;East Netherlands;I Transport, storage and communication;1996;3.3;-0.4
295;East Netherlands;I Transport, storage and communication;1997;6.4;-0.8
296;East Netherlands;I Transport, storage and communication;1998;11.5;-1.4
297;East Netherlands;I Transport, storage and communication;1999;3.5;-2.9
298;East Netherlands;I Transport, storage and communication;2000;5.3;-1.6
299;East Netherlands;I Transport, storage and communication;2001;5.3;2.3
300;East Netherlands;J Financial intermediation;1996;5.2;-2.6
301;East Netherlands;J Financial intermediation;1997;7.9;1.0
302;East Netherlands;J Financial intermediation;1998;8.0;4.6
303;East Netherlands;J Financial intermediation;1999;8.0;4.0
304;East Netherlands;J Financial intermediation;2000;-0.5;11.3
305;East Netherlands;J Financial intermediation;2001;-2.2;7.0
306;East Netherlands;K Renting and business activities;1996;4.9;3.6
307;East Netherlands;K Renting and business activities;1997;3.7;3.3
308;East Netherlands;K Renting and business activities;1998;2.1;3.7
309;East Netherlands;K Renting and business activities;1999;5.1;3.3
310;East Netherlands;K Renting and business activities;2000;5.1;3.5
311;East Netherlands;K Renting and business activities;2001;3.8;3.7
312;East Netherlands;L Government, defence, social security;1996;0.1;0.1
313;East Netherlands;L Government, defence, social security;1997;1.5;1.6
314;East Netherlands;L Government, defence, social security;1998;3.1;0.9
315;East Netherlands;L Government, defence, social security;1999;1.0;3.6
316;East Netherlands;L Government, defence, social security;2000;0.8;4.0
317;East Netherlands;L Government, defence, social security;2001;2.3;5.1
318;East Netherlands;M Education;1996;0.8;1.6
319;East Netherlands;M Education;1997;7.1;-1.8
320;East Netherlands;M Education;1998;3.3;2.1
321;East Netherlands;M Education;1999;0.1;6.1
322;East Netherlands;M Education;2000;0.7;5.2
323;East Netherlands;M Education;2001;1.6;7.8
324;East Netherlands;N Health and social work;1996;1.3;0.8
325;East Netherlands;N Health and social work;1997;1.3;3.8
326;East Netherlands;N Health and social work;1998;3.9;2.9
327;East Netherlands;N Health and social work;1999;3.0;5.8
328;East Netherlands;N Health and social work;2000;2.0;6.0
329;East Netherlands;N Health and social work;2001;4.5;7.0
330;East Netherlands;O+P Environment, culture, other services;1996;1.9;3.0
331;East Netherlands;O+P Environment, culture, other services;1997;2.5;4.0
332;East Netherlands;O+P Environment, culture, other services;1998;4.2;4.4
333;East Netherlands;O+P Environment, culture, other services;1999;1.7;4.0
334;East Netherlands;O+P Environment, culture, other services;2000;1.7;4.3
335;East Netherlands;O+P Environment, culture, other services;2001;3.7;5.1
336;West Netherlands;Total commercial activities;1996;2.8;0.3
337;West Netherlands;Total commercial activities;1997;4.4;1.5
338;West Netherlands;Total commercial activities;1998;4.2;2.3
339;West Netherlands;Total commercial activities;1999;4.5;1.5
340;West Netherlands;Total commercial activities;2000;3.4;3.8
341;West Netherlands;Total commercial activities;2001;1.5;4.3
342;West Netherlands;A+B Agriculture, forestry and fishing;1996;-3.6;2.3
343;West Netherlands;A+B Agriculture, forestry and fishing;1997;4.8;1.7
344;West Netherlands;A+B Agriculture, forestry and fishing;1998;2.9;0.5
345;West Netherlands;A+B Agriculture, forestry and fishing;1999;3.3;-8.1
346;West Netherlands;A+B Agriculture, forestry and fishing;2000;0.5;2.7
347;West Netherlands;A+B Agriculture, forestry and fishing;2001;-3.0;4.8
348;West Netherlands;C Mining and quarrying;1996;13.2;4.4
349;West Netherlands;C Mining and quarrying;1997;3.5;8.9
350;West Netherlands;C Mining and quarrying;1998;6.3;-9.2
351;West Netherlands;C Mining and quarrying;1999;9.8;-11.3
352;West Netherlands;C Mining and quarrying;2000;8.2;41.1
353;West Netherlands;C Mining and quarrying;2001;-4.6;10.6
354;West Netherlands;D+E Manufacturing, public utilities;1996;-0.9;-1.2
355;West Netherlands;D+E Manufacturing, public utilities;1997;-0.2;1.9
356;West Netherlands;D+E Manufacturing, public utilities;1998;2.3;2.4
357;West Netherlands;D+E Manufacturing, public utilities;1999;2.6;-1.9
358;West Netherlands;D+E Manufacturing, public utilities;2000;2.9;3.8
359;West Netherlands;D+E Manufacturing, public utilities;2001;0.6;2.5
360;West Netherlands;F Construction;1996;-1.7;4.2
361;West Netherlands;F Construction;1997;3.8;2.3
362;West Netherlands;F Construction;1998;3.3;3.2
363;West Netherlands;F Construction;1999;5.6;4.8
364;West Netherlands;F Construction;2000;3.4;5.9
365;West Netherlands;F Construction;2001;3.1;6.3
366;West Netherlands;G Trade, repair, consumer articles;1996;4.3;-2.6
367;West Netherlands;G Trade, repair, consumer articles;1997;6.9;-2.3
368;West Netherlands;G Trade, repair, consumer articles;1998;6.9;1.7
369;West Netherlands;G Trade, repair, consumer articles;1999;7.9;0.7
370;West Netherlands;G Trade, repair, consumer articles;2000;4.1;1.3
371;West Netherlands;G Trade, repair, consumer articles;2001;-0.4;2.9
372;West Netherlands;H Hotels and restaurants;1996;0.9;2.9
373;West Netherlands;H Hotels and restaurants;1997;2.0;1.6
374;West Netherlands;H Hotels and restaurants;1998;6.3;1.0
375;West Netherlands;H Hotels and restaurants;1999;3.1;6.0
376;West Netherlands;H Hotels and restaurants;2000;3.2;3.8
377;West Netherlands;H Hotels and restaurants;2001;-2.2;6.8
378;West Netherlands;I Transport, storage and communication;1996;3.4;-1.9
379;West Netherlands;I Transport, storage and communication;1997;8.6;2.1
380;West Netherlands;I Transport, storage and communication;1998;7.9;-1.4
381;West Netherlands;I Transport, storage and communication;1999;6.2;-5.2
382;West Netherlands;I Transport, storage and communication;2000;10.7;-1.5
383;West Netherlands;I Transport, storage and communication;2001;2.6;0.8
384;West Netherlands;J Financial intermediation;1996;6.8;-2.7
385;West Netherlands;J Financial intermediation;1997;5.1;0.9
386;West Netherlands;J Financial intermediation;1998;1.2;4.5
387;West Netherlands;J Financial intermediation;1999;5.3;4.2
388;West Netherlands;J Financial intermediation;2000;-0.8;11.1
389;West Netherlands;J Financial intermediation;2001;1.9;6.7
390;West Netherlands;K Renting and business activities;1996;7.1;3.4
391;West Netherlands;K Renting and business activities;1997;6.6;3.1
392;West Netherlands;K Renting and business activities;1998;5.5;3.7
393;West Netherlands;K Renting and business activities;1999;5.5;3.3
394;West Netherlands;K Renting and business activities;2000;3.7;3.4
395;West Netherlands;K Renting and business activities;2001;3.0;4.0
396;West Netherlands;L Government, defence, social security;1996;0.6;0.1
397;West Netherlands;L Government, defence, social security;1997;2.4;1.6
398;West Netherlands;L Government, defence, social security;1998;2.9;0.9
399;West Netherlands;L Government, defence, social security;1999;1.5;3.5
400;West Netherlands;L Government, defence, social security;2000;2.0;4.1
401;West Netherlands;L Government, defence, social security;2001;2.2;5.1
402;West Netherlands;M Education;1996;0.8;1.6
403;West Netherlands;M Education;1997;3.3;-1.8
404;West Netherlands;M Education;1998;2.8;2.0
405;West Netherlands;M Education;1999;0.5;6.1
406;West Netherlands;M Education;2000;0.8;5.1
407;West Netherlands;M Education;2001;-0.9;7.7
408;West Netherlands;N Health and social work;1996;1.9;0.7
409;West Netherlands;N Health and social work;1997;0.6;3.8
410;West Netherlands;N Health and social work;1998;2.1;2.9
411;West Netherlands;N Health and social work;1999;1.2;6.0
412;West Netherlands;N Health and social work;2000;1.8;6.2
413;West Netherlands;N Health and social work;2001;3.7;7.2
414;West Netherlands;O+P Environment, culture, other services;1996;1.5;2.7
415;West Netherlands;O+P Environment, culture, other services;1997;5.3;3.9
416;West Netherlands;O+P Environment, culture, other services;1998;1.5;4.8
417;West Netherlands;O+P Environment, culture, other services;1999;3.5;3.6
418;West Netherlands;O+P Environment, culture, other services;2000;3.5;4.0
419;West Netherlands;O+P Environment, culture, other services;2001;1.5;5.1
420;South Netherlands;Total commercial activities;1996;2.7;0.9
421;South Netherlands;Total commercial activities;1997;3.4;1.4
422;South Netherlands;Total commercial activities;1998;5.5;1.7
423;South Netherlands;Total commercial activities;1999;4.9;1.7
424;South Netherlands;Total commercial activities;2000;4.3;2.6
425;South Netherlands;Total commercial activities;2001;0.9;4.0
426;South Netherlands;A+B Agriculture, forestry and fishing;1996;-3.3;9.2
427;South Netherlands;A+B Agriculture, forestry and fishing;1997;-45.9;4.1
428;South Netherlands;A+B Agriculture, forestry and fishing;1998;65.6;-8.9
429;South Netherlands;A+B Agriculture, forestry and fishing;1999;15.2;-12.7
430;South Netherlands;A+B Agriculture, forestry and fishing;2000;2.5;10.7
431;South Netherlands;A+B Agriculture, forestry and fishing;2001;-6.0;9.3
432;South Netherlands;C Mining and quarrying;1996;4.7;3.8
433;South Netherlands;C Mining and quarrying;1997;11.8;4.9
434;South Netherlands;C Mining and quarrying;1998;4.9;-2.9
435;South Netherlands;C Mining and quarrying;1999;31.2;-10.1
436;South Netherlands;C Mining and quarrying;2000;1.3;5.5
437;South Netherlands;C Mining and quarrying;2001;-4.8;20.3
438;South Netherlands;D+E Manufacturing, public utilities;1996;1.9;-0.2
439;South Netherlands;D+E Manufacturing, public utilities;1997;4.6;1.4
440;South Netherlands;D+E Manufacturing, public utilities;1998;2.5;1.1
441;South Netherlands;D+E Manufacturing, public utilities;1999;2.7;0.5
442;South Netherlands;D+E Manufacturing, public utilities;2000;5.3;-0.9
443;South Netherlands;D+E Manufacturing, public utilities;2001;-1.6;1.7
444;South Netherlands;F Construction;1996;-1.1;4.4
445;South Netherlands;F Construction;1997;2.6;2.4
446;South Netherlands;F Construction;1998;3.6;3.2
447;South Netherlands;F Construction;1999;3.9;4.9
448;South Netherlands;F Construction;2000;4.5;6.0
449;South Netherlands;F Construction;2001;-0.6;6.4
450;South Netherlands;G Trade, repair, consumer articles;1996;3.8;-2.3
451;South Netherlands;G Trade, repair, consumer articles;1997;8.8;-2.1
452;South Netherlands;G Trade, repair, consumer articles;1998;7.3;1.9
453;South Netherlands;G Trade, repair, consumer articles;1999;6.2;0.8
454;South Netherlands;G Trade, repair, consumer articles;2000;4.6;1.4
455;South Netherlands;G Trade, repair, consumer articles;2001;1.2;3.0
456;South Netherlands;H Hotels and restaurants;1996;-2.1;3.0
457;South Netherlands;H Hotels and restaurants;1997;9.4;1.6
458;South Netherlands;H Hotels and restaurants;1998;5.8;1.0
459;South Netherlands;H Hotels and restaurants;1999;-1.2;6.2
460;South Netherlands;H Hotels and restaurants;2000;3.7;3.8
461;South Netherlands;H Hotels and restaurants;2001;-1.5;6.9
