ID;LeeftijdReferentiepersoon;AantalPersonenInHetHuishouden;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;ZonderKinderen_4;MetKinderen_5;TotaalNietGehuwdeParen_6;ZonderKinderen_7;MetKinderen_8;TotaalGehuwdeParen_9;ZonderKinderen_10;MetKinderen_11;Eenouderhuishouden_12;OverigHuishouden_13
320;53500;Eenpersoonshuishouden;1979;185;185.0;;;;;;;;;;;
321;53500;Eenpersoonshuishouden;1980;206;206.0;;;;;;;;;;;
322;53500;Eenpersoonshuishouden;1981;230;230.0;;;;;;;;;;;
323;53500;Eenpersoonshuishouden;1982;253;253.0;;;;;;;;;;;
324;53500;Eenpersoonshuishouden;1983;278;278.0;;;;;;;;;;;
325;53500;Eenpersoonshuishouden;1984;305;305.0;;;;;;;;;;;
326;53500;Eenpersoonshuishouden;1985;331;331.0;;;;;;;;;;;
327;53500;Eenpersoonshuishouden;1986;354;354.0;;;;;;;;;;;
328;53500;Eenpersoonshuishouden;1987;375;375.0;;;;;;;;;;;
329;53500;Eenpersoonshuishouden;1988;393;393.0;;;;;;;;;;;
330;53500;Eenpersoonshuishouden;1989;408;408.0;;;;;;;;;;;
331;53500;Eenpersoonshuishouden;1990;422;422.0;;;;;;;;;;;
332;53500;Eenpersoonshuishouden;1991;433;433.0;;;;;;;;;;;
333;53500;Eenpersoonshuishouden;1992;445;445.0;;;;;;;;;;;
334;53500;Eenpersoonshuishouden;1993;458;458.0;;;;;;;;;;;
335;53500;Eenpersoonshuishouden;1994;471;471.0;;;;;;;;;;;
336;53500;Meerpersoonshuishouden met 2 personen;1971;144;;144.0;138.0;5.0;3.0;3.0;;133.0;133.0;;5.0;2.0
337;53500;Meerpersoonshuishouden met 2 personen;1972;167;;167.0;161.0;6.0;5.0;5.0;;153.0;153.0;;6.0;2.0
338;53500;Meerpersoonshuishouden met 2 personen;1973;186;;186.0;180.0;7.0;8.0;8.0;;170.0;170.0;;7.0;2.0
339;53500;Meerpersoonshuishouden met 2 personen;1974;205;;205.0;197.0;8.0;10.0;10.0;;185.0;185.0;;8.0;2.0
340;53500;Meerpersoonshuishouden met 2 personen;1975;220;;220.0;212.0;9.0;13.0;13.0;;196.0;196.0;;9.0;2.0
341;53500;Meerpersoonshuishouden met 2 personen;1976;233;;233.0;223.0;10.0;17.0;17.0;;204.0;204.0;;10.0;2.0
342;53500;Meerpersoonshuishouden met 2 personen;1977;244;;244.0;234.0;11.0;21.0;21.0;;210.0;210.0;;11.0;2.0
343;53500;Meerpersoonshuishouden met 2 personen;1978;258;;258.0;246.0;12.0;26.0;26.0;;218.0;218.0;;12.0;3.0
344;53500;Meerpersoonshuishouden met 2 personen;1979;274;;274.0;260.0;14.0;31.0;31.0;;226.0;226.0;;14.0;3.0
345;53500;Meerpersoonshuishouden met 2 personen;1980;290;;290.0;275.0;15.0;37.0;37.0;;235.0;235.0;;15.0;3.0
346;53500;Meerpersoonshuishouden met 2 personen;1981;306;;306.0;289.0;17.0;44.0;44.0;;242.0;242.0;;17.0;3.0
347;53500;Meerpersoonshuishouden met 2 personen;1982;317;;317.0;298.0;20.0;52.0;52.0;;243.0;243.0;;20.0;3.0
348;53500;Meerpersoonshuishouden met 2 personen;1983;324;;324.0;302.0;22.0;60.0;60.0;;238.0;238.0;;22.0;4.0
349;53500;Meerpersoonshuishouden met 2 personen;1984;328;;328.0;304.0;24.0;69.0;69.0;;230.0;230.0;;24.0;5.0
350;53500;Meerpersoonshuishouden met 2 personen;1985;333;;333.0;307.0;26.0;80.0;80.0;;223.0;223.0;;26.0;5.0
351;53500;Meerpersoonshuishouden met 2 personen;1986;342;;342.0;316.0;27.0;91.0;91.0;;219.0;219.0;;27.0;6.0
352;53500;Meerpersoonshuishouden met 2 personen;1987;355;;355.0;327.0;28.0;102.0;102.0;;219.0;219.0;;28.0;6.0
353;53500;Meerpersoonshuishouden met 2 personen;1988;370;;370.0;342.0;28.0;115.0;115.0;;220.0;220.0;;28.0;7.0
354;53500;Meerpersoonshuishouden met 2 personen;1989;385;;385.0;357.0;28.0;129.0;129.0;;222.0;222.0;;28.0;7.0
355;53500;Meerpersoonshuishouden met 2 personen;1990;400;;400.0;372.0;28.0;141.0;141.0;;224.0;224.0;;28.0;7.0
356;53500;Meerpersoonshuishouden met 2 personen;1991;412;;412.0;383.0;28.0;157.0;157.0;;219.0;219.0;;28.0;8.0
357;53500;Meerpersoonshuishouden met 2 personen;1992;422;;422.0;394.0;28.0;169.0;169.0;;217.0;217.0;;28.0;8.0
358;53500;Meerpersoonshuishouden met 2 personen;1993;434;;434.0;406.0;28.0;181.0;181.0;;216.0;216.0;;28.0;9.0
359;53500;Meerpersoonshuishouden met 2 personen;1994;439;;439.0;410.0;29.0;195.0;195.0;;205.0;205.0;;29.0;9.0
360;53500;Meerpersoonshuishouden met 3 personen;1971;203;;203.0;5.0;197.0;1.0;0.0;1.0;195.0;4.0;191.0;5.0;1.0
361;53500;Meerpersoonshuishouden met 3 personen;1972;208;;208.0;5.0;203.0;2.0;0.0;2.0;200.0;4.0;196.0;6.0;1.0
362;53500;Meerpersoonshuishouden met 3 personen;1973;214;;214.0;5.0;208.0;3.0;0.0;3.0;204.0;4.0;200.0;6.0;1.0
363;53500;Meerpersoonshuishouden met 3 personen;1974;219;;219.0;5.0;214.0;4.0;0.0;4.0;208.0;4.0;204.0;6.0;1.0
364;53500;Meerpersoonshuishouden met 3 personen;1975;224;;224.0;5.0;219.0;5.0;1.0;4.0;212.0;4.0;208.0;7.0;1.0
365;53500;Meerpersoonshuishouden met 3 personen;1976;229;;229.0;5.0;224.0;5.0;1.0;5.0;215.0;4.0;212.0;7.0;1.0
366;53500;Meerpersoonshuishouden met 3 personen;1977;233;;233.0;5.0;227.0;6.0;1.0;5.0;218.0;4.0;214.0;8.0;1.0
367;53500;Meerpersoonshuishouden met 3 personen;1978;235;;235.0;5.0;230.0;6.0;1.0;6.0;219.0;4.0;215.0;9.0;1.0
368;53500;Meerpersoonshuishouden met 3 personen;1979;236;;236.0;6.0;230.0;7.0;1.0;6.0;218.0;3.0;214.0;10.0;1.0
369;53500;Meerpersoonshuishouden met 3 personen;1980;235;;235.0;6.0;229.0;7.0;1.0;6.0;215.0;4.0;211.0;12.0;1.0
370;53500;Meerpersoonshuishouden met 3 personen;1981;233;;233.0;6.0;227.0;8.0;1.0;6.0;210.0;4.0;207.0;13.0;1.0
371;53500;Meerpersoonshuishouden met 3 personen;1982;228;;228.0;6.0;222.0;8.0;1.0;6.0;203.0;3.0;200.0;15.0;2.0
372;53500;Meerpersoonshuishouden met 3 personen;1983;222;;222.0;7.0;216.0;8.0;1.0;6.0;196.0;3.0;192.0;17.0;2.0
373;53500;Meerpersoonshuishouden met 3 personen;1984;217;;217.0;7.0;210.0;8.0;2.0;6.0;189.0;3.0;186.0;18.0;2.0
374;53500;Meerpersoonshuishouden met 3 personen;1985;213;;213.0;7.0;206.0;8.0;2.0;6.0;183.0;3.0;180.0;19.0;2.0
375;53500;Meerpersoonshuishouden met 3 personen;1986;209;;209.0;7.0;202.0;9.0;2.0;7.0;178.0;3.0;175.0;20.0;3.0
376;53500;Meerpersoonshuishouden met 3 personen;1987;207;;207.0;7.0;199.0;10.0;2.0;8.0;174.0;3.0;171.0;20.0;3.0
377;53500;Meerpersoonshuishouden met 3 personen;1988;205;;205.0;7.0;197.0;11.0;2.0;10.0;171.0;3.0;168.0;20.0;3.0
378;53500;Meerpersoonshuishouden met 3 personen;1989;203;;203.0;7.0;196.0;13.0;2.0;12.0;168.0;3.0;165.0;19.0;3.0
379;53500;Meerpersoonshuishouden met 3 personen;1990;204;;204.0;7.0;197.0;15.0;2.0;13.0;167.0;3.0;165.0;19.0;3.0
380;53500;Meerpersoonshuishouden met 3 personen;1991;207;;207.0;7.0;200.0;16.0;2.0;15.0;168.0;3.0;166.0;19.0;3.0
381;53500;Meerpersoonshuishouden met 3 personen;1992;210;;210.0;7.0;204.0;18.0;2.0;17.0;170.0;2.0;168.0;19.0;3.0
382;53500;Meerpersoonshuishouden met 3 personen;1993;209;;209.0;7.0;202.0;20.0;2.0;19.0;167.0;2.0;164.0;19.0;3.0
383;53500;Meerpersoonshuishouden met 3 personen;1994;207;;207.0;6.0;200.0;23.0;2.0;21.0;161.0;2.0;159.0;20.0;3.0
384;53500;Meerpersoonshuishouden met 4 personen;1971;240;;240.0;1.0;238.0;1.0;0.0;1.0;236.0;1.0;235.0;2.0;0.0
385;53500;Meerpersoonshuishouden met 4 personen;1972;250;;250.0;2.0;248.0;1.0;0.0;1.0;246.0;1.0;245.0;2.0;0.0
386;53500;Meerpersoonshuishouden met 4 personen;1973;259;;259.0;2.0;258.0;2.0;0.0;2.0;255.0;1.0;254.0;2.0;0.0
387;53500;Meerpersoonshuishouden met 4 personen;1974;270;;270.0;2.0;269.0;2.0;0.0;2.0;266.0;1.0;265.0;2.0;0.0
388;53500;Meerpersoonshuishouden met 4 personen;1975;282;;282.0;2.0;280.0;2.0;0.0;2.0;277.0;1.0;276.0;2.0;0.0
389;53500;Meerpersoonshuishouden met 4 personen;1976;296;;296.0;2.0;294.0;2.0;0.0;2.0;291.0;1.0;290.0;2.0;0.0
390;53500;Meerpersoonshuishouden met 4 personen;1977;306;;306.0;2.0;305.0;2.0;0.0;2.0;302.0;1.0;300.0;2.0;0.0
391;53500;Meerpersoonshuishouden met 4 personen;1978;312;;312.0;2.0;310.0;2.0;0.0;2.0;307.0;1.0;306.0;3.0;0.0
392;53500;Meerpersoonshuishouden met 4 personen;1979;313;;313.0;2.0;311.0;2.0;0.0;2.0;308.0;1.0;306.0;3.0;0.0
393;53500;Meerpersoonshuishouden met 4 personen;1980;310;;310.0;2.0;308.0;3.0;0.0;2.0;304.0;2.0;302.0;3.0;0.0
394;53500;Meerpersoonshuishouden met 4 personen;1981;303;;303.0;2.0;301.0;3.0;0.0;3.0;296.0;2.0;294.0;4.0;0.0
395;53500;Meerpersoonshuishouden met 4 personen;1982;291;;291.0;2.0;289.0;3.0;0.0;3.0;283.0;2.0;282.0;4.0;0.0
396;53500;Meerpersoonshuishouden met 4 personen;1983;277;;277.0;2.0;275.0;3.0;0.0;3.0;269.0;2.0;267.0;5.0;0.0
397;53500;Meerpersoonshuishouden met 4 personen;1984;264;;264.0;2.0;262.0;3.0;0.0;3.0;256.0;2.0;254.0;5.0;0.0
398;53500;Meerpersoonshuishouden met 4 personen;1985;252;;252.0;2.0;249.0;3.0;0.0;3.0;243.0;2.0;241.0;5.0;0.0
399;53500;Meerpersoonshuishouden met 4 personen;1986;240;;240.0;3.0;237.0;4.0;0.0;3.0;230.0;2.0;228.0;5.0;0.0
400;53500;Meerpersoonshuishouden met 4 personen;1987;228;;228.0;3.0;225.0;4.0;0.0;4.0;218.0;2.0;216.0;6.0;1.0
401;53500;Meerpersoonshuishouden met 4 personen;1988;218;;218.0;3.0;215.0;4.0;0.0;4.0;207.0;2.0;205.0;6.0;1.0
402;53500;Meerpersoonshuishouden met 4 personen;1989;208;;208.0;3.0;206.0;5.0;0.0;5.0;197.0;2.0;195.0;6.0;0.0
403;53500;Meerpersoonshuishouden met 4 personen;1990;200;;200.0;3.0;197.0;6.0;0.0;6.0;188.0;2.0;185.0;6.0;0.0
404;53500;Meerpersoonshuishouden met 4 personen;1991;197;;197.0;3.0;194.0;7.0;0.0;6.0;184.0;3.0;181.0;6.0;0.0
405;53500;Meerpersoonshuishouden met 4 personen;1992;193;;193.0;3.0;190.0;8.0;0.0;7.0;179.0;3.0;176.0;7.0;0.0
406;53500;Meerpersoonshuishouden met 4 personen;1993;187;;187.0;3.0;184.0;9.0;0.0;9.0;171.0;3.0;169.0;6.0;0.0
407;53500;Meerpersoonshuishouden met 4 personen;1994;184;;184.0;3.0;180.0;10.0;0.0;10.0;167.0;3.0;164.0;7.0;0.0
408;53500;Meerpersoonshuishouden met >=5 personen;1971;115;;115.0;1.0;115.0;1.0;0.0;0.0;113.0;0.0;113.0;2.0;0.0
409;53500;Meerpersoonshuishouden met >=5 personen;1972;113;;113.0;1.0;112.0;1.0;0.0;1.0;110.0;0.0;110.0;1.0;0.0
410;53500;Meerpersoonshuishouden met >=5 personen;1973;110;;110.0;1.0;109.0;1.0;0.0;1.0;107.0;0.0;107.0;1.0;0.0
411;53500;Meerpersoonshuishouden met >=5 personen;1974;107;;107.0;1.0;106.0;1.0;0.0;1.0;104.0;0.0;104.0;1.0;0.0
412;53500;Meerpersoonshuishouden met >=5 personen;1975;104;;104.0;1.0;103.0;1.0;0.0;1.0;101.0;1.0;100.0;1.0;0.0
413;53500;Meerpersoonshuishouden met >=5 personen;1976;101;;101.0;1.0;100.0;2.0;0.0;1.0;98.0;1.0;97.0;1.0;0.0
414;53500;Meerpersoonshuishouden met >=5 personen;1977;98;;98.0;1.0;97.0;2.0;0.0;2.0;95.0;1.0;94.0;1.0;0.0
415;53500;Meerpersoonshuishouden met >=5 personen;1978;94;;94.0;1.0;93.0;2.0;0.0;2.0;91.0;1.0;90.0;1.0;0.0
416;53500;Meerpersoonshuishouden met >=5 personen;1979;90;;90.0;1.0;89.0;2.0;0.0;2.0;87.0;1.0;86.0;1.0;0.0
417;53500;Meerpersoonshuishouden met >=5 personen;1980;87;;87.0;1.0;86.0;2.0;0.0;2.0;83.0;1.0;82.0;1.0;0.0
418;53500;Meerpersoonshuishouden met >=5 personen;1981;83;;83.0;1.0;82.0;2.0;0.0;2.0;79.0;1.0;78.0;1.0;0.0
419;53500;Meerpersoonshuishouden met >=5 personen;1982;79;;79.0;1.0;78.0;2.0;0.0;2.0;75.0;1.0;74.0;2.0;0.0
420;53500;Meerpersoonshuishouden met >=5 personen;1983;76;;76.0;1.0;74.0;2.0;0.0;2.0;71.0;1.0;70.0;2.0;0.0
421;53500;Meerpersoonshuishouden met >=5 personen;1984;74;;74.0;1.0;72.0;2.0;0.0;2.0;69.0;1.0;68.0;2.0;0.0
422;53500;Meerpersoonshuishouden met >=5 personen;1985;72;;72.0;1.0;71.0;2.0;0.0;2.0;68.0;1.0;67.0;2.0;0.0
423;53500;Meerpersoonshuishouden met >=5 personen;1986;72;;72.0;2.0;71.0;3.0;0.0;2.0;67.0;1.0;66.0;2.0;0.0
424;53500;Meerpersoonshuishouden met >=5 personen;1987;73;;73.0;2.0;71.0;3.0;0.0;3.0;68.0;1.0;67.0;2.0;0.0
425;53500;Meerpersoonshuishouden met >=5 personen;1988;74;;74.0;2.0;72.0;3.0;0.0;3.0;69.0;1.0;68.0;2.0;0.0
426;53500;Meerpersoonshuishouden met >=5 personen;1989;75;;75.0;2.0;74.0;3.0;0.0;3.0;70.0;1.0;69.0;2.0;0.0
427;53500;Meerpersoonshuishouden met >=5 personen;1990;77;;77.0;2.0;76.0;3.0;0.0;3.0;72.0;1.0;71.0;2.0;0.0
428;53500;Meerpersoonshuishouden met >=5 personen;1991;77;;77.0;2.0;76.0;3.0;0.0;3.0;72.0;1.0;71.0;2.0;0.0
429;53500;Meerpersoonshuishouden met >=5 personen;1992;75;;75.0;2.0;73.0;3.0;0.0;3.0;69.0;1.0;68.0;2.0;0.0
430;53500;Meerpersoonshuishouden met >=5 personen;1993;71;;71.0;2.0;70.0;3.0;0.0;3.0;65.0;1.0;64.0;2.0;0.0
431;53500;Meerpersoonshuishouden met >=5 personen;1994;67;;67.0;2.0;66.0;4.0;0.0;3.0;62.0;1.0;60.0;2.0;0.0
432;53700;Totaal;1971;762;56.0;706.0;66.0;641.0;7.0;4.0;3.0;669.0;56.0;613.0;25.0;6.0
433;53700;Totaal;1972;783;60.0;723.0;67.0;656.0;7.0;3.0;4.0;685.0;57.0;628.0;25.0;6.0
434;53700;Totaal;1973;803;64.0;739.0;69.0;670.0;7.0;3.0;4.0;701.0;60.0;641.0;25.0;6.0
435;53700;Totaal;1974;821;68.0;753.0;70.0;683.0;7.0;2.0;4.0;715.0;62.0;653.0;25.0;6.0
436;53700;Totaal;1975;837;72.0;765.0;70.0;695.0;7.0;2.0;5.0;726.0;63.0;663.0;27.0;6.0
437;53700;Totaal;1976;853;76.0;778.0;71.0;707.0;7.0;2.0;5.0;735.0;63.0;672.0;30.0;5.0
438;53700;Totaal;1977;869;80.0;789.0;71.0;718.0;8.0;2.0;6.0;743.0;64.0;679.0;33.0;5.0
439;53700;Totaal;1978;890;85.0;805.0;72.0;733.0;8.0;2.0;6.0;756.0;65.0;690.0;37.0;5.0
440;53700;Totaal;1979;919;93.0;827.0;74.0;752.0;9.0;3.0;6.0;773.0;67.0;706.0;40.0;5.0
441;53700;Totaal;1980;955;102.0;854.0;77.0;776.0;10.0;4.0;6.0;795.0;69.0;726.0;44.0;5.0
442;53700;Totaal;1981;996;112.0;884.0;80.0;804.0;11.0;5.0;6.0;820.0;71.0;749.0;49.0;5.0
443;53700;Totaal;1982;1045;127.0;918.0;84.0;834.0;13.0;6.0;6.0;844.0;73.0;771.0;56.0;5.0
444;53700;Totaal;1983;1089;143.0;947.0;88.0;859.0;15.0;8.0;7.0;863.0;75.0;789.0;64.0;5.0
445;53700;Totaal;1984;1126;158.0;968.0;94.0;875.0;18.0;11.0;7.0;874.0;78.0;796.0;71.0;5.0
446;53700;Totaal;1985;1159;173.0;987.0;100.0;886.0;22.0;14.0;9.0;881.0;82.0;799.0;78.0;5.0
447;53700;Totaal;1986;1192;186.0;1007.0;108.0;899.0;28.0;17.0;11.0;890.0;85.0;804.0;84.0;5.0
448;53700;Totaal;1987;1225;198.0;1027.0;115.0;912.0;34.0;21.0;14.0;899.0;89.0;810.0;88.0;5.0
449;53700;Totaal;1988;1254;209.0;1045.0;123.0;923.0;42.0;25.0;17.0;907.0;93.0;814.0;92.0;5.0
450;53700;Totaal;1989;1277;218.0;1059.0;130.0;929.0;51.0;30.0;21.0;910.0;96.0;814.0;94.0;5.0
451;53700;Totaal;1990;1297;226.0;1071.0;137.0;934.0;57.0;34.0;23.0;914.0;99.0;815.0;96.0;4.0
452;53700;Totaal;1991;1307;235.0;1073.0;144.0;929.0;64.0;39.0;26.0;906.0;102.0;804.0;99.0;3.0
453;53700;Totaal;1992;1298;240.0;1058.0;148.0;910.0;71.0;43.0;28.0;886.0;103.0;783.0;99.0;2.0
454;53700;Totaal;1993;1300;246.0;1054.0;152.0;902.0;79.0;48.0;31.0;873.0;102.0;771.0;99.0;2.0
455;53700;Totaal;1994;1310;254.0;1056.0;157.0;899.0;89.0;54.0;36.0;865.0;102.0;763.0;100.0;2.0
456;53700;Eenpersoonshuishouden;1971;56;56.0;;;;;;;;;;;
457;53700;Eenpersoonshuishouden;1972;60;60.0;;;;;;;;;;;
458;53700;Eenpersoonshuishouden;1973;64;64.0;;;;;;;;;;;
459;53700;Eenpersoonshuishouden;1974;68;68.0;;;;;;;;;;;
460;53700;Eenpersoonshuishouden;1975;72;72.0;;;;;;;;;;;
461;53700;Eenpersoonshuishouden;1976;76;76.0;;;;;;;;;;;
462;53700;Eenpersoonshuishouden;1977;80;80.0;;;;;;;;;;;
463;53700;Eenpersoonshuishouden;1978;85;85.0;;;;;;;;;;;
464;53700;Eenpersoonshuishouden;1979;93;93.0;;;;;;;;;;;
465;53700;Eenpersoonshuishouden;1980;102;102.0;;;;;;;;;;;
466;53700;Eenpersoonshuishouden;1981;112;112.0;;;;;;;;;;;
467;53700;Eenpersoonshuishouden;1982;127;127.0;;;;;;;;;;;
468;53700;Eenpersoonshuishouden;1983;143;143.0;;;;;;;;;;;
469;53700;Eenpersoonshuishouden;1984;158;158.0;;;;;;;;;;;
470;53700;Eenpersoonshuishouden;1985;173;173.0;;;;;;;;;;;
471;53700;Eenpersoonshuishouden;1986;186;186.0;;;;;;;;;;;
472;53700;Eenpersoonshuishouden;1987;198;198.0;;;;;;;;;;;
473;53700;Eenpersoonshuishouden;1988;209;209.0;;;;;;;;;;;
474;53700;Eenpersoonshuishouden;1989;218;218.0;;;;;;;;;;;
475;53700;Eenpersoonshuishouden;1990;226;226.0;;;;;;;;;;;
476;53700;Eenpersoonshuishouden;1991;235;235.0;;;;;;;;;;;
477;53700;Eenpersoonshuishouden;1992;240;240.0;;;;;;;;;;;
478;53700;Eenpersoonshuishouden;1993;246;246.0;;;;;;;;;;;
479;53700;Eenpersoonshuishouden;1994;254;254.0;;;;;;;;;;;
480;53700;Meerpersoonshuishouden met 2 personen;1971;62;;62.0;56.0;6.0;3.0;3.0;;50.0;50.0;;6.0;3.0
481;53700;Meerpersoonshuishouden met 2 personen;1972;64;;64.0;57.0;7.0;3.0;3.0;;51.0;51.0;;7.0;3.0
482;53700;Meerpersoonshuishouden met 2 personen;1973;66;;66.0;59.0;7.0;2.0;2.0;;54.0;54.0;;7.0;3.0
483;53700;Meerpersoonshuishouden met 2 personen;1974;68;;68.0;60.0;7.0;2.0;2.0;;56.0;56.0;;7.0;3.0
484;53700;Meerpersoonshuishouden met 2 personen;1975;69;;69.0;61.0;8.0;2.0;2.0;;57.0;57.0;;8.0;3.0
485;53700;Meerpersoonshuishouden met 2 personen;1976;71;;71.0;62.0;9.0;2.0;2.0;;58.0;58.0;;9.0;2.0
486;53700;Meerpersoonshuishouden met 2 personen;1977;74;;74.0;63.0;11.0;2.0;2.0;;59.0;59.0;;11.0;2.0
487;53700;Meerpersoonshuishouden met 2 personen;1978;77;;77.0;65.0;12.0;2.0;2.0;;60.0;60.0;;12.0;2.0
488;53700;Meerpersoonshuishouden met 2 personen;1979;80;;80.0;67.0;14.0;2.0;2.0;;62.0;62.0;;14.0;2.0
489;53700;Meerpersoonshuishouden met 2 personen;1980;85;;85.0;70.0;16.0;3.0;3.0;;64.0;64.0;;16.0;2.0
490;53700;Meerpersoonshuishouden met 2 personen;1981;91;;91.0;73.0;18.0;4.0;4.0;;67.0;67.0;;18.0;2.0
491;53700;Meerpersoonshuishouden met 2 personen;1982;98;;98.0;77.0;21.0;6.0;6.0;;69.0;69.0;;21.0;3.0
492;53700;Meerpersoonshuishouden met 2 personen;1983;106;;106.0;82.0;25.0;8.0;8.0;;71.0;71.0;;25.0;3.0
493;53700;Meerpersoonshuishouden met 2 personen;1984;116;;116.0;88.0;28.0;10.0;10.0;;75.0;75.0;;28.0;3.0
494;53700;Meerpersoonshuishouden met 2 personen;1985;126;;126.0;95.0;31.0;13.0;13.0;;78.0;78.0;;31.0;3.0
495;53700;Meerpersoonshuishouden met 2 personen;1986;136;;136.0;102.0;34.0;16.0;16.0;;82.0;82.0;;34.0;4.0
496;53700;Meerpersoonshuishouden met 2 personen;1987;146;;146.0;110.0;36.0;20.0;20.0;;86.0;86.0;;36.0;4.0
497;53700;Meerpersoonshuishouden met 2 personen;1988;156;;156.0;117.0;38.0;24.0;24.0;;90.0;90.0;;38.0;4.0
498;53700;Meerpersoonshuishouden met 2 personen;1989;165;;165.0;125.0;40.0;29.0;29.0;;93.0;93.0;;40.0;3.0
499;53700;Meerpersoonshuishouden met 2 personen;1990;174;;174.0;132.0;42.0;34.0;34.0;;96.0;96.0;;42.0;3.0
500;53700;Meerpersoonshuishouden met 2 personen;1991;183;;183.0;139.0;44.0;38.0;38.0;;99.0;99.0;;44.0;2.0
501;53700;Meerpersoonshuishouden met 2 personen;1992;187;;187.0;144.0;43.0;42.0;42.0;;100.0;100.0;;43.0;2.0
502;53700;Meerpersoonshuishouden met 2 personen;1993;191;;191.0;148.0;44.0;47.0;47.0;;99.0;99.0;;44.0;2.0
503;53700;Meerpersoonshuishouden met 2 personen;1994;197;;197.0;153.0;44.0;53.0;53.0;;98.0;98.0;;44.0;2.0
504;53700;Meerpersoonshuishouden met 3 personen;1971;97;;97.0;6.0;90.0;1.0;0.0;1.0;86.0;4.0;81.0;8.0;2.0
505;53700;Meerpersoonshuishouden met 3 personen;1972;100;;100.0;6.0;93.0;1.0;0.0;1.0;89.0;4.0;85.0;8.0;2.0
506;53700;Meerpersoonshuishouden met 3 personen;1973;103;;103.0;6.0;96.0;2.0;0.0;1.0;92.0;4.0;88.0;8.0;2.0
507;53700;Meerpersoonshuishouden met 3 personen;1974;106;;106.0;6.0;100.0;2.0;0.0;1.0;95.0;4.0;91.0;8.0;2.0
508;53700;Meerpersoonshuishouden met 3 personen;1975;110;;110.0;6.0;104.0;2.0;0.0;2.0;97.0;4.0;94.0;9.0;2.0
509;53700;Meerpersoonshuishouden met 3 personen;1976;114;;114.0;5.0;109.0;2.0;0.0;2.0;100.0;4.0;97.0;10.0;1.0
510;53700;Meerpersoonshuishouden met 3 personen;1977;119;;119.0;5.0;114.0;3.0;0.0;2.0;103.0;3.0;100.0;12.0;1.0
511;53700;Meerpersoonshuishouden met 3 personen;1978;124;;124.0;5.0;119.0;3.0;0.0;3.0;107.0;3.0;104.0;13.0;1.0
512;53700;Meerpersoonshuishouden met 3 personen;1979;130;;130.0;4.0;125.0;3.0;0.0;3.0;111.0;3.0;108.0;15.0;1.0
513;53700;Meerpersoonshuishouden met 3 personen;1980;136;;136.0;4.0;132.0;3.0;1.0;3.0;115.0;3.0;113.0;17.0;1.0
514;53700;Meerpersoonshuishouden met 3 personen;1981;144;;144.0;4.0;140.0;3.0;1.0;3.0;121.0;2.0;118.0;19.0;1.0
515;53700;Meerpersoonshuishouden met 3 personen;1982;153;;153.0;4.0;149.0;3.0;1.0;3.0;126.0;2.0;124.0;23.0;1.0
516;53700;Meerpersoonshuishouden met 3 personen;1983;162;;162.0;4.0;159.0;4.0;1.0;3.0;131.0;2.0;129.0;27.0;1.0
517;53700;Meerpersoonshuishouden met 3 personen;1984;170;;170.0;3.0;167.0;4.0;1.0;3.0;135.0;2.0;133.0;31.0;1.0
518;53700;Meerpersoonshuishouden met 3 personen;1985;178;;178.0;3.0;174.0;5.0;1.0;4.0;138.0;2.0;136.0;34.0;1.0
519;53700;Meerpersoonshuishouden met 3 personen;1986;184;;184.0;3.0;181.0;6.0;1.0;5.0;140.0;2.0;139.0;37.0;1.0
520;53700;Meerpersoonshuishouden met 3 personen;1987;189;;189.0;3.0;186.0;7.0;1.0;6.0;143.0;2.0;141.0;39.0;1.0
521;53700;Meerpersoonshuishouden met 3 personen;1988;194;;194.0;3.0;190.0;8.0;1.0;8.0;145.0;2.0;143.0;40.0;1.0
522;53700;Meerpersoonshuishouden met 3 personen;1989;196;;196.0;3.0;193.0;10.0;1.0;9.0;145.0;2.0;144.0;40.0;1.0
523;53700;Meerpersoonshuishouden met 3 personen;1990;199;;199.0;3.0;196.0;11.0;1.0;10.0;148.0;2.0;146.0;40.0;1.0
524;53700;Meerpersoonshuishouden met 3 personen;1991;198;;198.0;3.0;195.0;12.0;1.0;11.0;146.0;2.0;145.0;39.0;1.0
525;53700;Meerpersoonshuishouden met 3 personen;1992;193;;193.0;3.0;190.0;13.0;1.0;12.0;141.0;2.0;139.0;38.0;0.0
526;53700;Meerpersoonshuishouden met 3 personen;1993;190;;190.0;3.0;188.0;15.0;1.0;14.0;138.0;2.0;136.0;38.0;0.0
527;53700;Meerpersoonshuishouden met 3 personen;1994;189;;189.0;3.0;187.0;17.0;1.0;16.0;134.0;2.0;133.0;38.0;0.0
528;53700;Meerpersoonshuishouden met 4 personen;1971;230;;230.0;2.0;228.0;1.0;0.0;1.0;224.0;1.0;222.0;5.0;1.0
529;53700;Meerpersoonshuishouden met 4 personen;1972;256;;256.0;2.0;253.0;1.0;0.0;1.0;249.0;1.0;247.0;5.0;1.0
530;53700;Meerpersoonshuishouden met 4 personen;1973;279;;279.0;2.0;277.0;1.0;0.0;1.0;272.0;2.0;270.0;5.0;1.0
531;53700;Meerpersoonshuishouden met 4 personen;1974;299;;299.0;2.0;297.0;1.0;0.0;1.0;292.0;2.0;291.0;5.0;1.0
