ID;Persoonskenmerken;Perioden;TotaalPersonenMetContact_1;MeerDanEenmaalContact_2;TotaalVanwegeAlgemeneHulpverlening_3;AlgemeneDienstverlening_4;OpenbareOrdeEnVeiligheid_5;Verkeer_6;MishandelingBedreiging_7;DiefstalInbraak_8;TotaalEigenSlachtofferschap_9;Geweldsdelicten_10;Vermogensdelicten_11;Vandalismedelicten_12;DoorrijdenNaAanrijding_13;KwaadwilligeTelefoontjes_14;OverigeDelicten_15
32;16;1997;33.3;9.1;22.0;6.8;4.9;6.0;0.7;2.4;15.3;1.3;9.3;3.3;1.2;1.3;0.3
33;16;1998;29.6;9.8;19.4;4.8;6.1;5.7;0.4;2.0;14.0;1.5;7.2;4.0;1.6;0.4;0.6
34;16;1999;26.5;7.6;18.9;4.4;5.6;4.6;0.9;2.2;10.1;1.7;5.1;3.0;0.2;0.5;0.1
35;16;2000;30.4;7.3;18.9;4.9;4.6;3.8;1.1;2.4;14.8;1.1;9.7;2.9;0.9;0.5;0.7
36;16;2001;28.9;8.6;19.9;4.7;5.8;5.0;0.9;2.4;12.5;1.3;6.6;3.7;0.8;0.8;0.1
37;16;2002;32.9;8.3;22.0;4.4;5.6;4.8;1.3;3.6;14.5;0.9;7.4;4.6;0.9;0.9;0.3
38;16;2003;28.5;10.5;18.7;5.0;7.3;4.5;0.6;1.2;13.4;2.9;7.8;3.8;0.2;0.2;0.0
39;16;2004;29.0;7.8;19.0;5.3;5.5;3.7;1.2;2.3;12.6;1.6;6.6;3.4;0.7;0.3;0.4
40;17;1997;28.6;8.3;19.9;8.6;5.2;3.4;1.1;2.1;10.5;1.7;6.5;2.4;0.5;0.3;0.4
41;17;1998;31.6;10.7;22.5;7.7;6.8;3.7;1.7;1.6;12.7;1.8;6.9;3.2;0.7;1.0;0.0
42;17;1999;30.8;8.8;22.3;6.6;5.0;3.9;0.7;2.3;11.5;1.3;5.9;3.0;0.6;0.8;0.4
43;17;2000;30.4;9.9;24.7;8.2;5.2;5.6;1.6;1.4;9.2;1.1;6.5;1.8;0.3;0.1;0.2
44;17;2001;25.6;7.7;18.2;5.4;4.5;3.7;1.3;2.3;9.8;1.6;5.0;2.5;0.4;0.5;0.2
45;17;2002;29.5;9.3;20.5;6.1;6.6;3.2;1.0;2.7;12.1;1.5;6.6;4.1;0.5;0.6;0.2
46;17;2003;26.9;6.2;18.1;4.3;4.5;4.5;0.8;2.3;10.6;1.4;6.1;3.3;0.1;0.6;0.2
47;17;2004;27.4;7.7;18.4;4.6;5.6;2.9;1.1;2.8;11.6;1.7;5.8;3.9;0.2;0.5;0.4
48;18;1997;24.0;4.9;16.2;5.9;4.3;2.0;1.5;2.9;9.2;0.9;5.5;2.7;0.2;0.2;0.4
49;18;1998;25.7;7.7;17.4;4.3;4.5;4.0;1.3;2.5;9.8;0.9;6.5;1.9;0.1;0.6;0.2
50;18;1999;23.1;7.7;15.4;5.0;4.5;2.0;1.1;1.9;11.0;0.4;5.6;4.2;0.5;0.6;0.4
51;18;2000;24.0;6.4;18.0;4.0;7.6;2.2;0.7;2.3;8.0;1.6;4.5;2.3;0.1;0.1;0.4
52;18;2001;23.0;6.8;16.7;4.3;3.7;3.8;1.1;1.8;8.1;0.6;4.5;2.7;0.3;0.6;0.5
53;18;2002;25.0;8.2;17.0;4.4;4.2;3.0;1.5;3.6;10.5;1.1;6.8;2.4;0.2;0.6;0.5
54;18;2003;27.9;6.9;18.7;4.9;4.1;2.3;1.2;3.0;11.0;1.1;6.7;2.5;0.8;0.2;0.1
55;18;2004;25.0;7.4;17.0;4.6;5.4;2.8;1.4;1.9;10.8;1.5;6.3;2.5;0.6;0.2;0.3
56;19;1997;18.3;5.1;12.5;5.1;3.4;2.4;0.0;1.7;7.5;0.7;4.9;1.9;0.0;0.2;0.0
57;19;1998;19.4;5.9;14.1;5.5;5.8;1.9;0.6;0.7;6.5;0.4;3.0;2.2;0.2;0.3;0.4
58;19;1999;19.6;3.7;13.1;4.6;2.9;2.2;0.3;1.2;7.9;0.2;4.1;2.5;0.4;1.0;0.2
59;19;2000;17.3;4.9;11.7;4.1;3.4;1.7;0.3;1.2;6.3;0.5;3.6;1.3;0.2;0.7;0.0
60;19;2001;18.5;3.5;11.6;3.6;4.5;0.6;0.4;0.6;8.0;0.7;4.8;1.9;0.1;0.6;0.0
61;19;2002;19.3;5.7;13.2;3.2;3.8;3.5;0.2;1.7;8.1;1.0;6.1;1.2;0.0;0.0;0.5
62;19;2003;20.6;5.1;14.6;4.8;3.9;1.8;0.5;1.7;7.9;1.5;3.5;2.0;0.4;0.3;0.2
63;19;2004;19.0;3.7;11.9;3.3;3.4;1.6;0.4;1.3;8.2;0.7;4.2;2.5;0.5;0.4;0.4
64;20;1997;12.6;1.8;7.7;2.8;2.5;1.3;1.1;0.0;5.5;0.0;3.5;1.6;0.0;0.3;0.0
65;20;1998;14.2;4.6;10.0;2.9;3.5;1.5;0.2;0.1;5.5;0.8;3.2;0.9;0.5;0.0;0.4
66;20;1999;14.1;2.3;9.6;4.0;1.9;1.8;0.0;0.3;5.1;0.2;3.1;1.9;0.0;0.0;0.0
67;20;2000;16.7;4.3;12.2;4.1;5.6;0.9;0.3;1.8;5.5;0.0;2.1;2.7;0.0;0.2;0.4
68;20;2001;11.8;2.1;7.7;2.5;2.1;2.1;0.0;0.5;4.2;0.4;2.4;1.0;0.5;0.0;0.0
69;20;2002;12.1;2.9;6.6;2.3;2.5;0.7;0.0;0.9;6.1;1.2;3.8;1.4;0.0;0.0;0.3
70;20;2003;16.6;3.8;10.3;3.2;4.8;1.1;0.2;0.9;7.3;0.6;3.5;3.0;0.6;0.2;0.0
71;20;2004;14.5;2.0;9.9;3.3;2.7;1.9;0.2;0.5;5.1;0.3;2.8;1.5;0.1;0.1;0.4
72;21;1997;11.3;2.4;6.7;3.3;2.3;0.0;0.5;1.7;4.6;0.4;3.8;0.0;0.0;0.5;0.0
73;21;1998;9.3;3.7;6.2;2.4;1.1;0.1;0.6;0.0;3.6;0.3;1.3;2.0;0.3;0.0;0.0
74;21;1999;11.1;1.3;7.2;3.3;0.9;0.9;0.0;0.7;3.9;0.0;2.5;0.3;0.0;0.0;1.0
75;21;2000;7.3;0.0;3.2;1.6;0.5;0.4;0.0;0.3;4.1;0.0;3.5;0.3;0.0;0.3;0.0
76;21;2001;7.4;1.7;4.8;1.4;2.4;0.0;0.0;0.7;2.9;0.0;2.9;0.6;0.0;0.0;0.0
77;21;2002;8.3;0.7;4.2;0.8;1.1;0.5;0.0;0.4;4.6;0.3;3.1;1.3;0.0;0.0;0.0
78;21;2003;10.5;1.8;7.1;2.7;1.1;1.5;0.0;0.7;3.7;0.2;2.2;1.3;0.0;0.0;0.0
79;21;2004;8.1;0.5;4.4;1.1;0.8;0.8;0.0;0.8;3.8;0.0;2.7;1.0;0.0;0.0;0.0
80;Leeftijd: 18 tot 25 jaar;1997;29.8;9.1;17.4;6.6;6.0;2.4;0.5;2.2;14.2;2.0;9.4;0.7;1.2;1.0;0.5
81;Leeftijd: 18 tot 25 jaar;1998;26.0;7.1;17.6;6.3;3.6;3.6;0.6;1.7;11.2;0.6;8.8;1.2;0.3;0.1;0.5
82;Leeftijd: 18 tot 25 jaar;1999;29.5;9.2;18.6;5.8;5.1;2.8;1.0;3.1;13.8;3.3;8.4;2.2;0.4;0.0;0.4
83;Leeftijd: 18 tot 25 jaar;2000;29.3;10.1;17.6;4.5;2.5;2.4;1.8;3.5;15.5;1.8;10.9;1.6;0.9;0.9;0.2
84;Leeftijd: 18 tot 25 jaar;2001;25.5;6.0;15.8;4.4;3.4;3.0;0.9;2.5;12.0;1.3;7.4;1.3;1.4;0.7;0.8
85;Leeftijd: 18 tot 25 jaar;2002;23.8;7.2;12.5;2.8;2.7;2.4;0.8;2.3;12.8;2.7;8.1;1.8;0.3;0.5;0.5
86;Leeftijd: 18 tot 25 jaar;2003;29.6;7.2;16.8;5.9;2.7;3.5;0.8;2.1;14.9;1.9;10.4;3.2;0.2;0.8;0.0
87;Leeftijd: 18 tot 25 jaar;2004;27.1;6.7;13.3;3.7;3.1;2.5;1.1;1.7;16.1;3.0;11.0;1.6;1.2;0.5;0.4
88;Leeftijd: 25 tot 45 jaar;1997;31.1;8.7;21.0;7.6;5.1;4.7;0.9;2.3;13.0;1.5;7.9;2.9;0.9;0.9;0.3
89;Leeftijd: 25 tot 45 jaar;1998;30.6;10.3;20.9;6.2;6.4;4.7;1.0;1.8;13.3;1.6;7.0;3.6;1.2;0.7;0.3
90;Leeftijd: 25 tot 45 jaar;1999;28.6;8.2;20.6;5.5;5.3;4.2;0.8;2.2;10.8;1.5;5.5;3.0;0.4;0.6;0.3
91;Leeftijd: 25 tot 45 jaar;2000;30.4;8.6;21.8;6.5;4.9;4.7;1.3;1.9;12.0;1.1;8.1;2.3;0.6;0.3;0.5
92;Leeftijd: 25 tot 45 jaar;2001;27.2;8.1;19.0;5.1;5.1;4.4;1.1;2.3;11.1;1.4;5.8;3.1;0.6;0.7;0.2
93;Leeftijd: 25 tot 45 jaar;2002;31.2;8.8;21.2;5.3;6.1;4.0;1.2;3.1;13.3;1.2;7.0;4.3;0.7;0.7;0.2
94;Leeftijd: 25 tot 45 jaar;2003;27.7;8.3;18.4;4.7;5.8;4.5;0.7;1.8;12.0;2.1;6.9;3.5;0.1;0.4;0.1
95;Leeftijd: 25 tot 45 jaar;2004;28.1;7.8;18.7;5.0;5.5;3.3;1.1;2.5;12.0;1.7;6.2;3.7;0.5;0.4;0.4
96;Leeftijd: 45 tot 65 jaar;1997;21.7;5.0;14.7;5.5;3.9;2.1;0.9;2.4;8.5;0.8;5.3;2.3;0.1;0.2;0.2
97;Leeftijd: 45 tot 65 jaar;1998;23.2;6.9;16.1;4.8;5.0;3.1;1.0;1.8;8.5;0.7;5.1;2.0;0.1;0.5;0.3
98;Leeftijd: 45 tot 65 jaar;1999;21.7;6.1;14.4;4.8;3.9;2.1;0.8;1.6;9.7;0.3;5.0;3.5;0.5;0.7;0.3
99;Leeftijd: 45 tot 65 jaar;2000;21.3;5.8;15.4;4.1;5.9;2.0;0.6;1.9;7.3;1.1;4.1;1.9;0.1;0.4;0.2
100;Leeftijd: 45 tot 65 jaar;2001;21.1;5.4;14.6;4.1;4.0;2.5;0.8;1.3;8.0;0.6;4.6;2.3;0.2;0.6;0.3
101;Leeftijd: 45 tot 65 jaar;2002;22.6;7.2;15.4;3.9;4.1;3.2;0.9;2.8;9.5;1.1;6.5;1.9;0.1;0.3;0.5
102;Leeftijd: 45 tot 65 jaar;2003;24.8;6.1;16.9;4.9;4.0;2.1;0.9;2.5;9.6;1.3;5.3;2.3;0.7;0.3;0.2
103;Leeftijd: 45 tot 65 jaar;2004;22.3;5.7;14.7;4.0;4.5;2.2;0.9;1.6;9.6;1.2;5.4;2.5;0.5;0.3;0.3
104;Leeftijd: 65 jaar of ouder;1997;12.0;2.0;7.3;3.0;2.4;0.8;0.8;0.7;5.1;0.1;3.6;1.0;0.0;0.4;0.0
105;Leeftijd: 65 jaar of ouder;1998;12.4;4.3;8.6;2.7;2.6;1.0;0.3;0.1;4.8;0.6;2.5;1.3;0.5;0.0;0.2
106;Leeftijd: 65 jaar of ouder;1999;12.9;1.9;8.6;3.7;1.5;1.4;0.0;0.4;4.6;0.1;2.9;1.2;0.0;0.0;0.4
107;Leeftijd: 65 jaar of ouder;2000;12.9;2.6;8.6;3.1;3.6;0.7;0.2;1.2;4.9;0.0;2.7;1.8;0.0;0.2;0.3
108;Leeftijd: 65 jaar of ouder;2001;10.0;1.9;6.5;2.0;2.2;1.2;0.0;0.6;3.7;0.2;2.6;0.8;0.3;0.0;0.0
109;Leeftijd: 65 jaar of ouder;2002;10.5;2.0;5.6;1.6;1.9;0.6;0.0;0.7;5.5;0.8;3.5;1.3;0.0;0.0;0.1
110;Leeftijd: 65 jaar of ouder;2003;14.1;3.0;9.0;3.0;3.2;1.3;0.1;0.8;5.8;0.4;3.0;2.3;0.3;0.1;0.0
111;Leeftijd: 65 jaar of ouder;2004;11.9;1.4;7.6;2.4;1.9;1.4;0.1;0.6;4.5;0.2;2.7;1.3;0.1;0.1;0.2
112;Leeftijd: 18 tot 20 jaar;1997;15.9;3.3;9.6;2.7;4.1;1.1;0.9;1.6;6.4;1.0;2.7;0.0;2.6;0.0;0.0
113;Leeftijd: 18 tot 20 jaar;1998;26.7;9.9;18.4;7.2;4.2;2.7;0.0;4.2;13.6;1.0;8.3;3.6;0.0;0.0;1.7
114;Leeftijd: 18 tot 20 jaar;1999;27.9;10.1;14.4;5.9;3.2;2.0;0.0;3.2;16.9;4.7;11.6;1.7;0.6;0.0;0.8
115;Leeftijd: 18 tot 20 jaar;2000;19.9;6.5;11.7;4.8;0.0;1.9;0.8;1.5;10.5;2.2;7.6;0.0;0.0;2.4;0.0
116;Leeftijd: 18 tot 20 jaar;2001;19.6;1.7;8.6;0.7;1.0;0.6;0.6;3.4;11.0;1.9;6.1;0.0;0.9;2.1;0.0
117;Leeftijd: 18 tot 20 jaar;2002;24.0;4.6;13.1;1.9;2.4;3.0;0.0;4.0;11.8;2.7;7.6;0.7;0.0;0.7;0.6
118;Leeftijd: 18 tot 20 jaar;2003;21.2;6.3;14.4;3.9;0.0;4.1;1.8;2.1;6.7;0.0;6.7;1.1;0.0;0.9;0.0
119;Leeftijd: 18 tot 20 jaar;2004;23.3;4.5;10.5;3.3;2.6;1.5;0.9;1.5;13.5;2.7;10.4;0.8;0.4;0.4;0.5
120;Leeftijd: 20 tot 25 jaar;1997;33.8;10.8;19.6;7.8;6.6;2.8;0.4;2.3;16.5;2.3;11.4;0.9;0.8;1.3;0.6
121;Leeftijd: 20 tot 25 jaar;1998;25.8;6.1;17.3;5.9;3.4;3.9;0.9;0.8;10.3;0.4;8.9;0.3;0.4;0.2;0.1
122;Leeftijd: 20 tot 25 jaar;1999;30.1;8.9;20.2;5.7;5.8;3.0;1.3;3.1;12.7;2.8;7.2;2.4;0.3;0.0;0.3
123;Leeftijd: 20 tot 25 jaar;2000;32.6;11.3;19.6;4.3;3.4;2.6;2.1;4.2;17.2;1.7;12.0;2.2;1.3;0.3;0.3
124;Leeftijd: 20 tot 25 jaar;2001;27.5;7.4;18.2;5.6;4.2;3.8;1.0;2.3;12.4;1.1;7.8;1.7;1.5;0.3;1.1
125;Leeftijd: 20 tot 25 jaar;2002;23.7;8.3;12.2;3.2;2.9;2.2;1.2;1.6;13.2;2.7;8.3;2.2;0.5;0.4;0.4
126;Leeftijd: 20 tot 25 jaar;2003;32.1;7.5;17.5;6.5;3.4;3.4;0.5;2.1;17.2;2.5;11.5;3.7;0.3;0.8;0.0
127;Leeftijd: 20 tot 25 jaar;2004;28.4;7.5;14.3;3.8;3.2;2.9;1.2;1.8;17.1;3.2;11.2;1.9;1.5;0.6;0.3
128;Leeftijd: 25 tot 35 jaar;1997;33.3;9.1;22.0;6.8;4.9;6.0;0.7;2.4;15.3;1.3;9.3;3.3;1.2;1.3;0.3
129;Leeftijd: 25 tot 35 jaar;1998;29.6;9.8;19.4;4.8;6.1;5.7;0.4;2.0;14.0;1.5;7.2;4.0;1.6;0.4;0.6
130;Leeftijd: 25 tot 35 jaar;1999;26.5;7.6;18.9;4.4;5.6;4.6;0.9;2.2;10.1;1.7;5.1;3.0;0.2;0.5;0.1
131;Leeftijd: 25 tot 35 jaar;2000;30.4;7.3;18.9;4.9;4.6;3.8;1.1;2.4;14.8;1.1;9.7;2.9;0.9;0.5;0.7
132;Leeftijd: 25 tot 35 jaar;2001;28.9;8.6;19.9;4.7;5.8;5.0;0.9;2.4;12.5;1.3;6.6;3.7;0.8;0.8;0.1
133;Leeftijd: 25 tot 35 jaar;2002;32.9;8.3;22.0;4.4;5.6;4.8;1.3;3.6;14.5;0.9;7.4;4.6;0.9;0.9;0.3
134;Leeftijd: 25 tot 35 jaar;2003;28.5;10.5;18.7;5.0;7.3;4.5;0.6;1.2;13.4;2.9;7.8;3.8;0.2;0.2;0.0
135;Leeftijd: 25 tot 35 jaar;2004;29.0;7.8;19.0;5.3;5.5;3.7;1.2;2.3;12.6;1.6;6.6;3.4;0.7;0.3;0.4
136;Leeftijd: 35 tot 45 jaar;1997;28.6;8.3;19.9;8.6;5.2;3.4;1.1;2.1;10.5;1.7;6.5;2.4;0.5;0.3;0.4
137;Leeftijd: 35 tot 45 jaar;1998;31.6;10.7;22.5;7.7;6.8;3.7;1.7;1.6;12.7;1.8;6.9;3.2;0.7;1.0;0.0
138;Leeftijd: 35 tot 45 jaar;1999;30.8;8.8;22.3;6.6;5.0;3.9;0.7;2.3;11.5;1.3;5.9;3.0;0.6;0.8;0.4
139;Leeftijd: 35 tot 45 jaar;2000;30.4;9.9;24.7;8.2;5.2;5.6;1.6;1.4;9.2;1.1;6.5;1.8;0.3;0.1;0.2
140;Leeftijd: 35 tot 45 jaar;2001;25.6;7.7;18.2;5.4;4.5;3.7;1.3;2.3;9.8;1.6;5.0;2.5;0.4;0.5;0.2
141;Leeftijd: 35 tot 45 jaar;2002;29.5;9.3;20.5;6.1;6.6;3.2;1.0;2.7;12.1;1.5;6.6;4.1;0.5;0.6;0.2
142;Leeftijd: 35 tot 45 jaar;2003;26.9;6.2;18.1;4.3;4.5;4.5;0.8;2.3;10.6;1.4;6.1;3.3;0.1;0.6;0.2
143;Leeftijd: 35 tot 45 jaar;2004;27.4;7.7;18.4;4.6;5.6;2.9;1.1;2.8;11.6;1.7;5.8;3.9;0.2;0.5;0.4
144;Leeftijd: 45 tot 55 jaar;1997;24.0;4.9;16.2;5.9;4.3;2.0;1.5;2.9;9.2;0.9;5.5;2.7;0.2;0.2;0.4
145;Leeftijd: 45 tot 55 jaar;1998;25.7;7.7;17.4;4.3;4.5;4.0;1.3;2.5;9.8;0.9;6.5;1.9;0.1;0.6;0.2
146;Leeftijd: 45 tot 55 jaar;1999;23.1;7.7;15.4;5.0;4.5;2.0;1.1;1.9;11.0;0.4;5.6;4.2;0.5;0.6;0.4
147;Leeftijd: 45 tot 55 jaar;2000;24.0;6.4;18.0;4.0;7.6;2.2;0.7;2.3;8.0;1.6;4.5;2.3;0.1;0.1;0.4
148;Leeftijd: 45 tot 55 jaar;2001;23.0;6.8;16.7;4.3;3.7;3.8;1.1;1.8;8.1;0.6;4.5;2.7;0.3;0.6;0.5
149;Leeftijd: 45 tot 55 jaar;2002;25.0;8.2;17.0;4.4;4.2;3.0;1.5;3.6;10.5;1.1;6.8;2.4;0.2;0.6;0.5
150;Leeftijd: 45 tot 55 jaar;2003;27.9;6.9;18.7;4.9;4.1;2.3;1.2;3.0;11.0;1.1;6.7;2.5;0.8;0.2;0.1
151;Leeftijd: 45 tot 55 jaar;2004;25.0;7.4;17.0;4.6;5.4;2.8;1.4;1.9;10.8;1.5;6.3;2.5;0.6;0.2;0.3
152;Leeftijd: 55 tot 65 jaar;1997;18.3;5.1;12.5;5.1;3.4;2.4;0.0;1.7;7.5;0.7;4.9;1.9;0.0;0.2;0.0
153;Leeftijd: 55 tot 65 jaar;1998;19.4;5.9;14.1;5.5;5.8;1.9;0.6;0.7;6.5;0.4;3.0;2.2;0.2;0.3;0.4
154;Leeftijd: 55 tot 65 jaar;1999;19.6;3.7;13.1;4.6;2.9;2.2;0.3;1.2;7.9;0.2;4.1;2.5;0.4;1.0;0.2
155;Leeftijd: 55 tot 65 jaar;2000;17.3;4.9;11.7;4.1;3.4;1.7;0.3;1.2;6.3;0.5;3.6;1.3;0.2;0.7;0.0
156;Leeftijd: 55 tot 65 jaar;2001;18.5;3.5;11.6;3.6;4.5;0.6;0.4;0.6;8.0;0.7;4.8;1.9;0.1;0.6;0.0
157;Leeftijd: 55 tot 65 jaar;2002;19.3;5.7;13.2;3.2;3.8;3.5;0.2;1.7;8.1;1.0;6.1;1.2;0.0;0.0;0.5
158;Leeftijd: 55 tot 65 jaar;2003;20.6;5.1;14.6;4.8;3.9;1.8;0.5;1.7;7.9;1.5;3.5;2.0;0.4;0.3;0.2
159;Leeftijd: 55 tot 65 jaar;2004;19.0;3.7;11.9;3.3;3.4;1.6;0.4;1.3;8.2;0.7;4.2;2.5;0.5;0.4;0.4
160;Leeftijd: 65 tot 75 jaar;1997;12.6;1.8;7.7;2.8;2.5;1.3;1.1;0.0;5.5;0.0;3.5;1.6;0.0;0.3;0.0
161;Leeftijd: 65 tot 75 jaar;1998;14.2;4.6;10.0;2.9;3.5;1.5;0.2;0.1;5.5;0.8;3.2;0.9;0.5;0.0;0.4
162;Leeftijd: 65 tot 75 jaar;1999;14.1;2.3;9.6;4.0;1.9;1.8;0.0;0.3;5.1;0.2;3.1;1.9;0.0;0.0;0.0
163;Leeftijd: 65 tot 75 jaar;2000;16.7;4.3;12.2;4.1;5.6;0.9;0.3;1.8;5.5;0.0;2.1;2.7;0.0;0.2;0.4
164;Leeftijd: 65 tot 75 jaar;2001;11.8;2.1;7.7;2.5;2.1;2.1;0.0;0.5;4.2;0.4;2.4;1.0;0.5;0.0;0.0
165;Leeftijd: 65 tot 75 jaar;2002;12.1;2.9;6.6;2.3;2.5;0.7;0.0;0.9;6.1;1.2;3.8;1.4;0.0;0.0;0.3
166;Leeftijd: 65 tot 75 jaar;2003;16.6;3.8;10.3;3.2;4.8;1.1;0.2;0.9;7.3;0.6;3.5;3.0;0.6;0.2;0.0
167;Leeftijd: 65 tot 75 jaar;2004;14.5;2.0;9.9;3.3;2.7;1.9;0.2;0.5;5.1;0.3;2.8;1.5;0.1;0.1;0.4
168;Leeftijd: 75 tot 85 jaar;1997;11.3;2.8;6.5;2.5;2.7;0.0;0.6;2.0;4.8;0.4;3.9;0.0;0.0;0.5;0.0
169;Leeftijd: 75 tot 85 jaar;1998;10.8;4.4;7.2;2.6;1.3;0.2;0.7;0.0;4.2;0.3;1.6;2.4;0.4;0.0;0.0
170;Leeftijd: 75 tot 85 jaar;1999;12.9;1.6;8.2;3.9;1.1;1.1;0.0;0.4;4.7;0.0;3.0;0.4;0.0;0.0;1.2
171;Leeftijd: 75 tot 85 jaar;2000;7.7;0.0;3.6;1.8;0.6;0.4;0.0;0.4;4.1;0.0;3.3;0.4;0.0;0.4;0.0
172;Leeftijd: 75 tot 85 jaar;2001;8.2;2.0;5.0;1.7;2.1;0.0;0.0;0.9;3.6;0.0;3.6;0.8;0.0;0.0;0.0
173;Leeftijd: 75 tot 85 jaar;2002;8.9;0.9;4.6;0.9;1.3;0.3;0.0;0.5;4.9;0.3;3.0;1.6;0.0;0.0;0.0
174;Leeftijd: 75 tot 85 jaar;2003;9.2;2.2;6.9;2.4;0.9;1.4;0.0;0.8;2.6;0.3;0.8;1.5;0.0;0.0;0.0
175;Leeftijd: 75 tot 85 jaar;2004;9.1;0.6;5.0;1.1;0.9;1.0;0.0;1.0;4.0;0.0;3.1;1.0;0.0;0.0;0.0
176;Leeftijd: 85 jaar of ouder;1997;4.3;0.0;3.1;1.6;0.9;0.0;0.0;0.5;1.3;0.0;1.3;0.0;0.0;0.0;0.0
