ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
41;Laag;Ondergrens 95%-interval;Verspreide huizen in de polder Blijham;          ;
42;Laag;Ondergrens 95%-interval;Verspreide huizen ten westen van Blijham;          ;30.0
43;Laag;Ondergrens 95%-interval;Verspreide huizen Hoorn;          ;10.0
44;Laag;Ondergrens 95%-interval;Verspreide huizen in de Weddermarke;          ;20.0
45;Laag;Ondergrens 95%-interval;Ten Boer;          ;1240.0
46;Laag;Ondergrens 95%-interval;Wijk 00 West;          ;980.0
47;Laag;Ondergrens 95%-interval;Ten Boer;          ;740.0
48;Laag;Ondergrens 95%-interval;Garmerwolde;          ;30.0
49;Laag;Ondergrens 95%-interval;Thesinge;          ;40.0
50;Laag;Ondergrens 95%-interval;Sint-Annen;          ;10.0
51;Laag;Ondergrens 95%-interval;Achter-Thesinge en Bovenrijge;          ;
52;Laag;Ondergrens 95%-interval;Verspr.h. ten noorden van het Eemskanaal;          ;60.0
53;Laag;Ondergrens 95%-interval;Wijk 01 Oost;          ;200.0
54;Laag;Ondergrens 95%-interval;Ten Post;          ;100.0
55;Laag;Ondergrens 95%-interval;Winneweer (gedeeltelijk);          ;10.0
56;Laag;Ondergrens 95%-interval;Woltersum;          ;40.0
57;Laag;Ondergrens 95%-interval;Wittewierum;          ;0.0
58;Laag;Ondergrens 95%-interval;Lellens;          ;0.0
59;Laag;Ondergrens 95%-interval;Verspr.h. ten noorden van het Eemskanaal;          ;10.0
60;Laag;Ondergrens 95%-interval;Delfzijl;          ;6310.0
61;Laag;Ondergrens 95%-interval;Wijk 00 Stad;          ;4340.0
62;Laag;Ondergrens 95%-interval;Delfzijl-Centrum;          ;170.0
63;Laag;Ondergrens 95%-interval;Farmsum;          ;540.0
64;Laag;Ondergrens 95%-interval;Delfzijl-Noord;          ;1740.0
65;Laag;Ondergrens 95%-interval;Delfzijl-West;          ;630.0
66;Laag;Ondergrens 95%-interval;Fivelzigt;          ;200.0
67;Laag;Ondergrens 95%-interval;Tuikwerd;          ;710.0
68;Laag;Ondergrens 95%-interval;Wijk 01 Land;          ;110.0
69;Laag;Ondergrens 95%-interval;Meedhuizen;          ;40.0
70;Laag;Ondergrens 95%-interval;Uitwierde;          ;
71;Laag;Ondergrens 95%-interval;Verspr.h. Eemskanaal (ten zuiden);          ;40.0
72;Laag;Ondergrens 95%-interval;Industrieterrein;          ;
73;Laag;Ondergrens 95%-interval;Verspreide huizen in het noorden;          ;
74;Laag;Ondergrens 95%-interval;Wijk 02;          ;790.0
75;Laag;Ondergrens 95%-interval;Woldendorp;          ;150.0
76;Laag;Ondergrens 95%-interval;Termunten;          ;80.0
77;Laag;Ondergrens 95%-interval;Termunterzijl;          ;20.0
78;Laag;Ondergrens 95%-interval;Borgsweer;          ;30.0
79;Laag;Ondergrens 95%-interval;Wagenborgen;          ;340.0
80;Laag;Ondergrens 95%-interval;Verspreide huizen Wagenborgen;          ;
81;Laag;Ondergrens 95%-interval;Verspreide huizen Termunten;          ;10.0
82;Laag;Ondergrens 95%-interval;Wijk 03;          ;760.0
83;Laag;Ondergrens 95%-interval;Bierum;          ;60.0
84;Laag;Ondergrens 95%-interval;Spijk;          ;210.0
85;Laag;Ondergrens 95%-interval;Holwierde;          ;190.0
86;Laag;Ondergrens 95%-interval;Godlinze;          ;40.0
87;Laag;Ondergrens 95%-interval;Losdorp;          ;30.0
88;Laag;Ondergrens 95%-interval;Krewerd;          ;0.0
89;Laag;Ondergrens 95%-interval;Verspreide huizen Bierum;          ;70.0
90;Laag;Ondergrens 95%-interval;Groningen;          ;29700.0
91;Laag;Ondergrens 95%-interval;Wijk 00 Binnenstad;          ;1200.0
92;Laag;Ondergrens 95%-interval;Stadscentrum;          ;200.0
93;Laag;Ondergrens 95%-interval;Binnenstad-Zuid;          ;380.0
94;Laag;Ondergrens 95%-interval;Binnenstad-Oost;          ;210.0
95;Laag;Ondergrens 95%-interval;Binnenstad-West;          ;40.0
96;Laag;Ondergrens 95%-interval;Binnenstad-Noord;          ;290.0
97;Laag;Ondergrens 95%-interval;Wijk 01 Schilders- en Zeeheldenwijk;          ;3330.0
98;Laag;Ondergrens 95%-interval;Schildersbuurt;          ;320.0
99;Laag;Ondergrens 95%-interval;Zeeheldenbuurt;          ;210.0
100;Laag;Ondergrens 95%-interval;Friesestraatweg;          ;10.0
101;Laag;Ondergrens 95%-interval;Kostverloren;          ;290.0
102;Laag;Ondergrens 95%-interval;Vinkhuizen-Zuid;          ;1210.0
103;Laag;Ondergrens 95%-interval;Vinkhuizen-Noord;          ;1160.0
104;Laag;Ondergrens 95%-interval;Hoendiep;          ;10.0
105;Laag;Ondergrens 95%-interval;Wijk 02 Oranjewijk;          ;3970.0
106;Laag;Ondergrens 95%-interval;Oranjebuurt;          ;440.0
107;Laag;Ondergrens 95%-interval;Concordiabuurt;          ;140.0
108;Laag;Ondergrens 95%-interval;Selwerd;          ;1130.0
109;Laag;Ondergrens 95%-interval;Paddepoel-Zuid;          ;970.0
110;Laag;Ondergrens 95%-interval;Paddepoel-Noord;          ;970.0
111;Laag;Ondergrens 95%-interval;Noorderhoogebrug;          ;30.0
112;Laag;Ondergrens 95%-interval;Universiteitscomplex;          ;
113;Laag;Ondergrens 95%-interval;Koningslaagte;          ;
114;Laag;Ondergrens 95%-interval;Wijk 03 Korrewegwijk;          ;2150.0
115;Laag;Ondergrens 95%-interval;West-Indische buurt;          ;360.0
116;Laag;Ondergrens 95%-interval;De Hoogte;          ;760.0
117;Laag;Ondergrens 95%-interval;Oost-Indische buurt;          ;850.0
118;Laag;Ondergrens 95%-interval;Korrewegbuurt;          ;240.0
119;Laag;Ondergrens 95%-interval;Wijk 04 Oosterparkwijk;          ;1940.0
120;Laag;Ondergrens 95%-interval;Gorechtbuurt;          ;500.0
121;Laag;Ondergrens 95%-interval;Oosterparkbuurt;          ;540.0
122;Laag;Ondergrens 95%-interval;Bloemenbuurt;          ;410.0
123;Laag;Ondergrens 95%-interval;Florabuurt;          ;150.0
124;Laag;Ondergrens 95%-interval;Damsterbuurt;          ;120.0
125;Laag;Ondergrens 95%-interval;Wijk 05 Oosterpoortwijk;          ;800.0
126;Laag;Ondergrens 95%-interval;Oosterpoortbuurt;          ;290.0
127;Laag;Ondergrens 95%-interval;Industriebuurt;          ;230.0
128;Laag;Ondergrens 95%-interval;Euvelgunne;          ;
129;Laag;Ondergrens 95%-interval;Middelbert;          ;10.0
130;Laag;Ondergrens 95%-interval;Engelbert;          ;150.0
131;Laag;Ondergrens 95%-interval;Roodehaan;          ;
132;Laag;Ondergrens 95%-interval;Woonschepenhaven;          ;40.0
133;Laag;Ondergrens 95%-interval;Wijk 06 Herewegwijk en Helpman;          ;2420.0
134;Laag;Ondergrens 95%-interval;Herewegbuurt;          ;130.0
135;Laag;Ondergrens 95%-interval;Rivierenbuurt;          ;200.0
136;Laag;Ondergrens 95%-interval;Helpman-West;          ;210.0
137;Laag;Ondergrens 95%-interval;Villabuurt-Oost;          ;
138;Laag;Ondergrens 95%-interval;Helpman-Oost;          ;300.0
139;Laag;Ondergrens 95%-interval;Coendersborg;          ;250.0
140;Laag;Ondergrens 95%-interval;De Wijert-Noord;          ;770.0
141;Laag;Ondergrens 95%-interval;De Wijert-Zuid;          ;160.0
142;Laag;Ondergrens 95%-interval;Villabuurt-West;          ;50.0
143;Laag;Ondergrens 95%-interval;Woonwagenkamp;          ;
144;Laag;Ondergrens 95%-interval;Wijk 07 Stadsparkwijk;          ;1770.0
145;Laag;Ondergrens 95%-interval;Laanhuizen;          ;60.0
146;Laag;Ondergrens 95%-interval;Grunobuurt;          ;90.0
147;Laag;Ondergrens 95%-interval;Corpus Den Hoorn-Noord;          ;590.0
148;Laag;Ondergrens 95%-interval;Corpus Den Hoorn-Zuid;          ;690.0
149;Laag;Ondergrens 95%-interval;Stadspark;          ;140.0
150;Laag;Ondergrens 95%-interval;Peizerweg;          ;
151;Laag;Ondergrens 95%-interval;Woonwagenkamp;          ;140.0
152;Laag;Ondergrens 95%-interval;Wijk 08 Hoogkerk;          ;2980.0
153;Laag;Ondergrens 95%-interval;Hoogkerk-Dorp;          ;540.0
154;Laag;Ondergrens 95%-interval;Hoogkerk-Zuid;          ;1040.0
155;Laag;Ondergrens 95%-interval;Vierverlaten;          ;10.0
156;Laag;Ondergrens 95%-interval;Leegkerk;          ;410.0
157;Laag;Ondergrens 95%-interval;Dorkwerd;          ;240.0
158;Laag;Ondergrens 95%-interval;Bangeweer;          ;170.0
159;Laag;Ondergrens 95%-interval;De Held;          ;210.0
160;Laag;Ondergrens 95%-interval;Zuidwending;          ;0.0
161;Laag;Ondergrens 95%-interval;Wijk 09 Noorddijk;          ;7210.0
162;Laag;Ondergrens 95%-interval;Oosterhoogebrug;          ;530.0
163;Laag;Ondergrens 95%-interval;Lewenborg-Zuid;          ;780.0
164;Laag;Ondergrens 95%-interval;Lewenborg-Noord;          ;1000.0
165;Laag;Ondergrens 95%-interval;Lewenborg-West;          ;300.0
166;Laag;Ondergrens 95%-interval;Bovenstreek;          ;20.0
167;Laag;Ondergrens 95%-interval;Beijum-Oost;          ;1520.0
168;Laag;Ondergrens 95%-interval;Beijum-West;          ;1260.0
169;Laag;Ondergrens 95%-interval;Ulgersmabuurt;          ;830.0
170;Laag;Ondergrens 95%-interval;Ruischerbrug;          ;290.0
171;Laag;Ondergrens 95%-interval;Grootegast;          ;2900.0
172;Laag;Ondergrens 95%-interval;Wijk 00 Grootegast;          ;1220.0
173;Laag;Ondergrens 95%-interval;Grootegast;          ;690.0
174;Laag;Ondergrens 95%-interval;Doezum;          ;170.0
175;Laag;Ondergrens 95%-interval;Sebaldeburen;          ;80.0
176;Laag;Ondergrens 95%-interval;Het Peebos;          ;20.0
177;Laag;Ondergrens 95%-interval;Verspr.h. ten zuiden van Sebaldeburen;          ;30.0
178;Laag;Ondergrens 95%-interval;Verspr.h. ten zuiden van Grootegast;          ;40.0
179;Laag;Ondergrens 95%-interval;Overige verspreide huizen;          ;40.0
180;Laag;Ondergrens 95%-interval;Wijk 01 Lutjegast;          ;210.0
181;Laag;Ondergrens 95%-interval;Lutjegast;          ;120.0
182;Laag;Ondergrens 95%-interval;Verspreide huizen Lutjegast;          ;70.0
183;Laag;Ondergrens 95%-interval;Wijk 02 Opende;          ;650.0
184;Laag;Ondergrens 95%-interval;Opende-West;          ;240.0
185;Laag;Ondergrens 95%-interval;Opende-Oost;          ;50.0
186;Laag;Ondergrens 95%-interval;Kornhorn;          ;70.0
187;Laag;Ondergrens 95%-interval;Verspreide huizen ten zuiden van Opende;          ;210.0
188;Laag;Ondergrens 95%-interval;Wijk 03 Oldekerk;          ;540.0
189;Laag;Ondergrens 95%-interval;Niekerk;          ;340.0
190;Laag;Ondergrens 95%-interval;Oldekerk;          ;80.0
191;Laag;Ondergrens 95%-interval;Verspreide huizen Oldekerk;          ;60.0
192;Laag;Ondergrens 95%-interval;Haren;          ;2400.0
193;Laag;Ondergrens 95%-interval;Wijk 00 Centrum;          ;2080.0
194;Laag;Ondergrens 95%-interval;Haren;          ;900.0
195;Laag;Ondergrens 95%-interval;Oosterhaar;          ;770.0
196;Laag;Ondergrens 95%-interval;Voorveld;          ;10.0
197;Laag;Ondergrens 95%-interval;Harenermolen;          ;20.0
198;Laag;Ondergrens 95%-interval;Glimmen;          ;150.0
199;Laag;Ondergrens 95%-interval;Hemmen;          ;60.0
200;Laag;Ondergrens 95%-interval;Wijk 01 Land;          ;240.0
201;Laag;Ondergrens 95%-interval;Noordlaren;          ;30.0
202;Laag;Ondergrens 95%-interval;Onnen;          ;60.0
203;Laag;Ondergrens 95%-interval;Paterswolde (gedeeltelijk);          ;
204;Laag;Ondergrens 95%-interval;Essen;          ;10.0
205;Laag;Ondergrens 95%-interval;Verspr.h. ten W. van Noord-Willemskanaal;          ;10.0
206;Laag;Ondergrens 95%-interval;Verspreide huizen op de Hondsrug;          ;20.0
207;Laag;Ondergrens 95%-interval;Verspreide huizen Onner Esch;          ;40.0
208;Laag;Ondergrens 95%-interval;Verspr.h. ten oosten van de Hondsrug;          ;
209;Laag;Ondergrens 95%-interval;Hoogezand-Sappemeer;          ;9610.0
210;Laag;Ondergrens 95%-interval;Wijk 01 Foxham en Hoogezand-Noord;          ;1560.0
211;Laag;Ondergrens 95%-interval;Noorderpark;          ;830.0
212;Laag;Ondergrens 95%-interval;Westerpark;          ;130.0
213;Laag;Ondergrens 95%-interval;Beukemabuurt;          ;30.0
214;Laag;Ondergrens 95%-interval;Oosterpark;          ;80.0
215;Laag;Ondergrens 95%-interval;Martenshoek;          ;120.0
216;Laag;Ondergrens 95%-interval;Industriegebied Martenshoek;          ;110.0
217;Laag;Ondergrens 95%-interval;Stadshart-Noord;          ;50.0
218;Laag;Ondergrens 95%-interval;Wijk 02 Hoogezand-Zuid;          ;4020.0
219;Laag;Ondergrens 95%-interval;Spoorstraat en Kieldiep;          ;560.0
220;Laag;Ondergrens 95%-interval;Burgemeester van Royenstraat en omgeving;          ;180.0
221;Laag;Ondergrens 95%-interval;Gorecht-Noord;          ;340.0
222;Laag;Ondergrens 95%-interval;Gorechtpark;          ;
223;Laag;Ondergrens 95%-interval;Gorecht-West;          ;980.0
224;Laag;Ondergrens 95%-interval;Woldwijck-West;          ;460.0
225;Laag;Ondergrens 95%-interval;Woldwijck-Midden;          ;470.0
226;Laag;Ondergrens 95%-interval;Woldwijck-Oost;          ;410.0
227;Laag;Ondergrens 95%-interval;Kropswolderpolder;          ;
228;Laag;Ondergrens 95%-interval;Gorechtpark-Oost;          ;70.0
229;Laag;Ondergrens 95%-interval;Wijk 03 Kalkwijk;          ;380.0
230;Laag;Ondergrens 95%-interval;Stadshart-Zuid;          ;20.0
231;Laag;Ondergrens 95%-interval;Zuiderpark;          ;90.0
232;Laag;Ondergrens 95%-interval;De Dreven;          ;70.0
233;Laag;Ondergrens 95%-interval;De Vosholen-West;          ;100.0
234;Laag;Ondergrens 95%-interval;Kalkwijk-Zuid;          ;10.0
235;Laag;Ondergrens 95%-interval;Kalkwijk-Noord;          ;
236;Laag;Ondergrens 95%-interval;Wijk 05 Kiel-Windeweer;          ;110.0
237;Laag;Ondergrens 95%-interval;Kiel-Windeweer;          ;70.0
238;Laag;Ondergrens 95%-interval;Kiel-Windeweer Buiten;          ;40.0
239;Laag;Ondergrens 95%-interval;Wijk 06 Kropswolde;          ;250.0
240;Laag;Ondergrens 95%-interval;Recreatiegebied Meerwijck;          ;20.0
241;Laag;Ondergrens 95%-interval;Polder Kropswolde;          ;10.0
242;Laag;Ondergrens 95%-interval;Meerwijck;          ;140.0
243;Laag;Ondergrens 95%-interval;Polder Wolfsbarge;          ;0.0
244;Laag;Ondergrens 95%-interval;Kropswolderbuitenpolder;          ;30.0
245;Laag;Ondergrens 95%-interval;Kropswolde;          ;20.0
246;Laag;Ondergrens 95%-interval;Wijk 07 Foxhol;          ;260.0
247;Laag;Ondergrens 95%-interval;Foxhol;          ;230.0
248;Laag;Ondergrens 95%-interval;Foxholsterbosch;          ;20.0
249;Laag;Ondergrens 95%-interval;Wijk 08 Westerbroek;          ;
250;Laag;Ondergrens 95%-interval;Westerbroekstermolenpolder;          ;
251;Laag;Ondergrens 95%-interval;Westerbroekstermadepolder;          ;
252;Laag;Ondergrens 95%-interval;Industriegebied Winschoterdiep;          ;
253;Laag;Ondergrens 95%-interval;Westerbroek;          ;
254;Laag;Ondergrens 95%-interval;Wijk 09 Waterhuizen;          ;
255;Laag;Ondergrens 95%-interval;Waterhuizen;          ;
256;Laag;Ondergrens 95%-interval;Wijk 11 Sappemeer;          ;2080.0
257;Laag;Ondergrens 95%-interval;Magrietpark;          ;540.0
258;Laag;Ondergrens 95%-interval;Sappemeer-Oost;          ;120.0
259;Laag;Ondergrens 95%-interval;Boswijck-West;          ;300.0
260;Laag;Ondergrens 95%-interval;Boswijck-Oost;          ;50.0
261;Laag;Ondergrens 95%-interval;Compagniesterpark;          ;320.0
262;Laag;Ondergrens 95%-interval;De Vosholen-Oost;          ;40.0
263;Laag;Ondergrens 95%-interval;Nieuw Woelwijck;          ;90.0
264;Laag;Ondergrens 95%-interval;Polder De Nijverheid;          ;0.0
265;Laag;Ondergrens 95%-interval;Sappemeer-Noord;          ;220.0
266;Laag;Ondergrens 95%-interval;Leek;          ;4320.0
267;Laag;Ondergrens 95%-interval;Wijk 00 Leek;          ;2330.0
268;Laag;Ondergrens 95%-interval;Diepswal;          ;100.0
269;Laag;Ondergrens 95%-interval;Centrum Leek en omgeving;          ;950.0
270;Laag;Ondergrens 95%-interval;Rodenburg en omgeving;          ;910.0
271;Laag;Ondergrens 95%-interval;Nienoordsrand;          ;
272;Laag;Ondergrens 95%-interval;Buitengebied ten oosten van Leek;          ;
273;Laag;Ondergrens 95%-interval;Buitengebied ten zuiden van Leek;          ;120.0
274;Laag;Ondergrens 95%-interval;Wijk 01 Zevenhuizen;          ;550.0
275;Laag;Ondergrens 95%-interval;Bebouwde kom Zevenhuizen;          ;240.0
276;Laag;Ondergrens 95%-interval;De Haspel;          ;20.0
277;Laag;Ondergrens 95%-interval;Drostinnewijk;          ;10.0
278;Laag;Ondergrens 95%-interval;Boerenstreek;          ;20.0
279;Laag;Ondergrens 95%-interval;Buitengebied ten noorden van Zevenhuizen;          ;10.0
280;Laag;Ondergrens 95%-interval;Buitengebied ten oosten van Zevenhuizen;          ;10.0
281;Laag;Ondergrens 95%-interval;Buitengebied ten westen van Zevenhuizen;          ;130.0
282;Laag;Ondergrens 95%-interval;Wijk 02 Tolbert;          ;840.0
283;Laag;Ondergrens 95%-interval;Bebouwde kom Tolbert;          ;290.0
284;Laag;Ondergrens 95%-interval;Sint Maheerdt;          ;390.0
285;Laag;Ondergrens 95%-interval;Buitengebied Tolbert;          ;90.0
286;Laag;Ondergrens 95%-interval;Wijk 04 Midwolde;          ;60.0
287;Laag;Ondergrens 95%-interval;Bebouwde kom Midwolde;          ;0.0
288;Laag;Ondergrens 95%-interval;Pasop;          ;10.0
289;Laag;Ondergrens 95%-interval;Buitengebied Midwolde;          ;10.0
290;Laag;Ondergrens 95%-interval;Wijk 05 Lettelbert;          ;40.0
291;Laag;Ondergrens 95%-interval;Bebouwde kom Lettelbert;          ;30.0
292;Laag;Ondergrens 95%-interval;Buitengebied Lettelbert;          ;10.0
293;Laag;Ondergrens 95%-interval;Wijk 06 Oostwold;          ;130.0
294;Laag;Ondergrens 95%-interval;Bebouwde kom Oostwold;          ;110.0
295;Laag;Ondergrens 95%-interval;Buitengebied-Oostwold;          ;10.0
296;Laag;Ondergrens 95%-interval;Wijk 07 Enumatil;          ;30.0
297;Laag;Ondergrens 95%-interval;Bebouwde kom Enumatil;          ;20.0
298;Laag;Ondergrens 95%-interval;Buitengebied Enumatil;          ;0.0
299;Laag;Ondergrens 95%-interval;Loppersum;          ;1860.0
300;Laag;Ondergrens 95%-interval;Wijk 00;          ;610.0
301;Laag;Ondergrens 95%-interval;Loppersum;          ;390.0
302;Laag;Ondergrens 95%-interval;Garrelsweer;          ;60.0
303;Laag;Ondergrens 95%-interval;Wirdum;          ;40.0
304;Laag;Ondergrens 95%-interval;Wirdumerdraai;          ;20.0
305;Laag;Ondergrens 95%-interval;Winneweer (gedeeltelijk);          ;
306;Laag;Ondergrens 95%-interval;Verspr.h. Eemskanaal en Damsterdiep;          ;
307;Laag;Ondergrens 95%-interval;Verspr.h. ten N. van het Damsterdiep;          ;20.0
308;Laag;Ondergrens 95%-interval;Wijk 01 Stedum;          ;200.0
309;Laag;Ondergrens 95%-interval;Stedum;          ;130.0
310;Laag;Ondergrens 95%-interval;Westeremden;          ;20.0
311;Laag;Ondergrens 95%-interval;Garsthuizen (gedeeltelijk);          ;10.0
312;Laag;Ondergrens 95%-interval;Verspr.h. Stedum inclusief Startenhuizen;          ;20.0
313;Laag;Ondergrens 95%-interval;Wijk 02 Middelstum;          ;390.0
314;Laag;Ondergrens 95%-interval;Middelstum;          ;340.0
315;Laag;Ondergrens 95%-interval;Westerwijtwerd;          ;0.0
316;Laag;Ondergrens 95%-interval;Huizinge;          ;0.0
317;Laag;Ondergrens 95%-interval;Toornwerd;          ;0.0
318;Laag;Ondergrens 95%-interval;Verspreide huizen Middelstum;          ;30.0
319;Laag;Ondergrens 95%-interval;Wijk 03 't Zandt;          ;420.0
320;Laag;Ondergrens 95%-interval;'t Zandt;          ;140.0
321;Laag;Ondergrens 95%-interval;Zeerijp;          ;50.0
322;Laag;Ondergrens 95%-interval;Zijldijk;          ;20.0
323;Laag;Ondergrens 95%-interval;Leermens;          ;10.0
324;Laag;Ondergrens 95%-interval;Oosterwijtwerd;          ;20.0
325;Laag;Ondergrens 95%-interval;Eenum;          ;10.0
326;Laag;Ondergrens 95%-interval;Verspreide huizen 't Zandt;          ;30.0
327;Laag;Ondergrens 95%-interval;Marum;          ;2520.0
328;Laag;Ondergrens 95%-interval;Wijk 00 Marum;          ;1830.0
329;Laag;Ondergrens 95%-interval;Marum;          ;1070.0
330;Laag;Ondergrens 95%-interval;Nuis;          ;150.0
331;Laag;Ondergrens 95%-interval;Niebert;          ;60.0
332;Laag;Ondergrens 95%-interval;Boerakker;          ;70.0
333;Laag;Ondergrens 95%-interval;Lucaswolde;          ;20.0
334;Laag;Ondergrens 95%-interval;Noordwijk;          ;40.0
335;Laag;Ondergrens 95%-interval;De Haar;          ;50.0
336;Laag;Ondergrens 95%-interval;Verspreide huizen in het noordwesten;          ;20.0
337;Laag;Ondergrens 95%-interval;Verspreide huizen in het noordoosten;          ;60.0
338;Laag;Ondergrens 95%-interval;Wijk 01 De Wilp;          ;580.0
339;Laag;Ondergrens 95%-interval;De Wilp (gedeeltelijk);          ;300.0
340;Laag;Ondergrens 95%-interval;Wilpstervaart;          ;
341;Laag;Ondergrens 95%-interval;Keuningswijk;          ;50.0
342;Laag;Ondergrens 95%-interval;Jonkersvaart;          ;30.0
343;Laag;Ondergrens 95%-interval;Verspr.h. ten noorden van Jonkersvaart;          ;20.0
344;Laag;Ondergrens 95%-interval;Verspr.h. ten noorden van de Wilp;          ;80.0
345;Laag;Ondergrens 95%-interval;Almere;          ;46390.0
346;Laag;Ondergrens 95%-interval;Wijk 01 Almere-Haven;          ;5180.0
347;Laag;Ondergrens 95%-interval;Centrum Almere-Haven;          ;210.0
348;Laag;Ondergrens 95%-interval;De Werven;          ;640.0
349;Laag;Ondergrens 95%-interval;De Hoven;          ;570.0
350;Laag;Ondergrens 95%-interval;De Meenten;          ;440.0
351;Laag;Ondergrens 95%-interval;De Grienden;          ;470.0
352;Laag;Ondergrens 95%-interval;De Marken;          ;490.0
353;Laag;Ondergrens 95%-interval;De Gouwen;          ;480.0
354;Laag;Ondergrens 95%-interval;De Wierden;          ;960.0
355;Laag;Ondergrens 95%-interval;De Velden;          ;260.0
356;Laag;Ondergrens 95%-interval;Overgooi;          ;30.0
357;Laag;Ondergrens 95%-interval;De Steiger;          ;
358;Laag;Ondergrens 95%-interval;Stichtsekant;          ;
359;Laag;Ondergrens 95%-interval;Verspreide Huizen Almere-Haven;          ;
360;Laag;Ondergrens 95%-interval;Wijk 02 Almere-Stad;          ;25990.0
361;Laag;Ondergrens 95%-interval;Centrum Almere-Stad;          ;820.0
362;Laag;Ondergrens 95%-interval;Filmwijk;          ;2050.0
363;Laag;Ondergrens 95%-interval;Danswijk;          ;1400.0
364;Laag;Ondergrens 95%-interval;Parkwijk;          ;1040.0
365;Laag;Ondergrens 95%-interval;Verzetswijk;          ;680.0
366;Laag;Ondergrens 95%-interval;Waterwijk;          ;1900.0
367;Laag;Ondergrens 95%-interval;Staatsliedenwijk;          ;660.0
368;Laag;Ondergrens 95%-interval;Kruidenwijk;          ;2070.0
369;Laag;Ondergrens 95%-interval;Stedenwijk;          ;2950.0
370;Laag;Ondergrens 95%-interval;Literatuurwijk;          ;2040.0
371;Laag;Ondergrens 95%-interval;Noorderplassen;          ;920.0
372;Laag;Ondergrens 95%-interval;Tussen de Vaarten;          ;3610.0
373;Laag;Ondergrens 95%-interval;Muziekwijk;          ;3910.0
374;Laag;Ondergrens 95%-interval;Randstad;          ;
375;Laag;Ondergrens 95%-interval;Markerkant;          ;
376;Laag;Ondergrens 95%-interval;Hollandsekant;          ;
377;Laag;Ondergrens 95%-interval;Gooisekant;          ;
378;Laag;Ondergrens 95%-interval;Veluwsekant;          ;
379;Laag;Ondergrens 95%-interval;Sallandsekant;          ;
380;Laag;Ondergrens 95%-interval;Verspreide huizen Almere-Stad;          ;
