ID;Vakantiekenmerken;Perioden;TotaalAantalLangeVakantiesNederland_1;Waddeneilanden_2;Noordzeebadplaatsen_3;Watersportgebieden_4;VeluweEnVeluwerand_5;TwenteSallandEnVechtstreek_6;GroningseFrieseEnDrentseZandgronden_7;WestEnMiddenBrabant_8;OBrabantNMLimburgRijkVNijmegen_9;ZuidLimburg_10;OverigNederland_11;Friesland_12;Drenthe_13;Overijssel_14;Gelderland_15;NoordHolland_16;ZuidHolland_17;Zeeland_18;NoordBrabant_19;Limburg_20;OverigeProvincies_21
303;Geboekt bij een bank, VVV, e.d.;2005;346.0;41.0;41.0;24.0;52.0;28.0;39.0;40.0;40.0;15.0;28.0;25.0;39.0;32.0;72.0;44.0;22.0;14.0;42.0;51.0;7.0
304;Geboekt bij een bank, VVV, e.d.;2006;262.0;47.0;19.0;22.0;19.0;16.0;27.0;13.0;27.0;34.0;39.0;35.0;27.0;16.0;34.0;42.0;9.0;12.0;17.0;55.0;16.0
305;Geboekt bij een bank, VVV, e.d.;2007;;;;;;;;;;;;;;;;;;;;;
306;Geboekt bij een bank, VVV, e.d.;2008;290.0;54.0;15.0;20.0;45.0;25.0;33.0;15.0;31.0;17.0;34.0;53.0;28.0;25.0;62.0;27.0;8.0;12.0;15.0;44.0;15.0
307;Geboekt bij een bank, VVV, e.d.;2009;338.0;53.0;32.0;33.0;52.0;16.0;37.0;27.0;32.0;16.0;40.0;44.0;32.0;18.0;63.0;51.0;10.0;21.0;41.0;35.0;23.0
308;Geboekt bij een bank, VVV, e.d.;2010;341.0;61.0;37.0;15.0;38.0;25.0;42.0;36.0;33.0;22.0;31.0;39.0;25.0;25.0;51.0;46.0;14.0;23.0;46.0;41.0;30.0
309;Geboekt bij een bank, VVV, e.d.;2011;516.0;64.0;45.0;32.0;49.0;63.0;58.0;47.0;92.0;28.0;39.0;58.0;49.0;64.0;95.0;56.0;17.0;23.0;61.0;73.0;21.0
310;Geboekt bij een bank, VVV, e.d.;2012;553.0;54.0;40.0;48.0;60.0;49.0;67.0;50.0;89.0;54.0;42.0;54.0;62.0;51.0;73.0;44.0;20.0;29.0;67.0;124.0;31.0
311;Geboekt bij een bank, VVV, e.d.;2013;526.0;60.0;60.0;51.0;65.0;27.0;57.0;47.0;75.0;26.0;58.0;49.0;50.0;36.0;92.0;53.0;26.0;36.0;71.0;76.0;37.0
312;Geboekt bij een bank, VVV, e.d.;2014;434.0;71.0;35.0;33.0;54.0;34.0;41.0;44.0;52.0;15.0;54.0;49.0;40.0;36.0;84.0;51.0;19.0;28.0;50.0;59.0;18.0
313;Geboekt bij een bank, VVV, e.d.;2015;390.0;52.0;48.0;58.0;50.0;24.0;29.0;27.0;44.0;27.0;31.0;44.0;21.0;31.0;61.0;47.0;24.0;45.0;40.0;60.0;17.0
314;Geboekt bij een bank, VVV, e.d.;2016;454.0;93.0;53.0;50.0;36.0;38.0;33.0;35.0;24.0;31.0;61.0;88.0;28.0;41.0;52.0;71.0;15.0;36.0;38.0;53.0;32.0
315;Geb. boek-centr. hotel-/bungalowketen;2002;1171.0;43.0;133.0;53.0;196.0;72.0;166.0;152.0;250.0;52.0;55.0;16.0;162.0;77.0;225.0;75.0;43.0;73.0;177.0;266.0;57.0
316;Geb. boek-centr. hotel-/bungalowketen;2003;1442.0;86.0;181.0;125.0;240.0;66.0;201.0;153.0;239.0;63.0;87.0;25.0;193.0;71.0;282.0;125.0;53.0;127.0;190.0;260.0;117.0
317;Geb. boek-centr. hotel-/bungalowketen;2004;1416.0;63.0;145.0;121.0;196.0;69.0;210.0;143.0;382.0;35.0;51.0;26.0;194.0;69.0;241.0;104.0;41.0;109.0;179.0;368.0;86.0
318;Geb. boek-centr. hotel-/bungalowketen;2005;1254.0;66.0;155.0;70.0;202.0;54.0;135.0;138.0;288.0;82.0;63.0;29.0;124.0;56.0;251.0;87.0;46.0;113.0;160.0;333.0;54.0
319;Geb. boek-centr. hotel-/bungalowketen;2006;1372.0;67.0;130.0;119.0;186.0;85.0;187.0;146.0;315.0;77.0;59.0;31.0;179.0;96.0;242.0;95.0;45.0;105.0;172.0;340.0;68.0
320;Geb. boek-centr. hotel-/bungalowketen;2007;1359.0;106.0;121.0;79.0;155.0;117.0;178.0;154.0;315.0;87.0;48.0;43.0;167.0;121.0;176.0;144.0;33.0;72.0;193.0;357.0;54.0
321;Geb. boek-centr. hotel-/bungalowketen;2008;1462.0;78.0;136.0;107.0;234.0;114.0;197.0;140.0;295.0;64.0;98.0;25.0;191.0;114.0;286.0;137.0;36.0;93.0;160.0;320.0;100.0
322;Geb. boek-centr. hotel-/bungalowketen;2009;1423.0;93.0;150.0;137.0;163.0;76.0;220.0;141.0;280.0;88.0;76.0;36.0;215.0;81.0;207.0;135.0;59.0;117.0;170.0;333.0;71.0
323;Geb. boek-centr. hotel-/bungalowketen;2010;1444.0;51.0;161.0;87.0;244.0;106.0;248.0;102.0;302.0;73.0;70.0;32.0;243.0;110.0;274.0;103.0;71.0;76.0;123.0;351.0;63.0
324;Geb. boek-centr. hotel-/bungalowketen;2011;1664.0;89.0;204.0;145.0;195.0;88.0;248.0;126.0;333.0;125.0;110.0;75.0;232.0;97.0;241.0;134.0;104.0;103.0;163.0;420.0;96.0
325;Geb. boek-centr. hotel-/bungalowketen;2012;1660.0;91.0;216.0;114.0;243.0;96.0;281.0;149.0;311.0;76.0;83.0;51.0;267.0;96.0;292.0;150.0;71.0;113.0;193.0;338.0;89.0
326;Geb. boek-centr. hotel-/bungalowketen;2013;1562.0;88.0;111.0;115.0;230.0;84.0;287.0;182.0;286.0;78.0;102.0;80.0;278.0;85.0;271.0;92.0;47.0;89.0;214.0;323.0;82.0
327;Geb. boek-centr. hotel-/bungalowketen;2014;1468.0;83.0;171.0;101.0;194.0;127.0;219.0;121.0;265.0;109.0;79.0;44.0;207.0;130.0;248.0;152.0;60.0;85.0;145.0;345.0;52.0
328;Geb. boek-centr. hotel-/bungalowketen;2015;1561.0;85.0;188.0;110.0;208.0;107.0;261.0;129.0;273.0;81.0;119.0;48.0;252.0;114.0;286.0;159.0;69.0;74.0;140.0;329.0;88.0
329;Geb. boek-centr. hotel-/bungalowketen;2016;1604.0;100.0;185.0;112.0;208.0;134.0;282.0;131.0;227.0;100.0;126.0;85.0;272.0;134.0;269.0;124.0;66.0;105.0;152.0;295.0;102.0
330;Rechtstreeks geboekt bij reisorganisatie;2002;57.0;0.0;0.0;0.0;2.0;2.0;5.0;14.0;4.0;16.0;14.0;0.0;5.0;2.0;9.0;6.0;0.0;0.0;14.0;17.0;4.0
331;Rechtstreeks geboekt bij reisorganisatie;2003;57.0;15.0;4.0;2.0;4.0;5.0;5.0;1.0;7.0;2.0;11.0;15.0;5.0;5.0;11.0;5.0;2.0;2.0;1.0;10.0;1.0
332;Rechtstreeks geboekt bij reisorganisatie;2004;39.0;11.0;2.0;5.0;12.0;1.0;0.0;8.0;0.0;0.0;0.0;12.0;0.0;1.0;12.0;1.0;0.0;5.0;8.0;0.0;0.0
333;Rechtstreeks geboekt bij reisorganisatie;2005;19.0;5.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;4.0;3.0;5.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;4.0;2.0
334;Rechtstreeks geboekt bij reisorganisatie;2006;29.0;2.0;8.0;0.0;6.0;2.0;3.0;2.0;0.0;1.0;4.0;0.0;3.0;2.0;6.0;5.0;2.0;8.0;2.0;1.0;0.0
335;Rechtstreeks geboekt bij reisorganisatie;2007;;;;;;;;;;;;;;;;;;;;;
336;Rechtstreeks geboekt bij reisorganisatie;2008;56.0;23.0;2.0;4.0;2.0;7.0;10.0;3.0;0.0;0.0;6.0;26.0;2.0;7.0;11.0;2.0;1.0;0.0;3.0;0.0;5.0
337;Rechtstreeks geboekt bij reisorganisatie;2009;44.0;13.0;2.0;5.0;9.0;2.0;4.0;0.0;5.0;0.0;5.0;15.0;2.0;2.0;9.0;0.0;0.0;4.0;0.0;5.0;8.0
338;Rechtstreeks geboekt bij reisorganisatie;2010;57.0;26.0;6.0;2.0;11.0;4.0;0.0;0.0;3.0;2.0;2.0;26.0;0.0;4.0;14.0;2.0;8.0;0.0;0.0;2.0;0.0
339;Rechtstreeks geboekt bij reisorganisatie;2011;;;;;;;;;;;;;;;;;;;;;
340;Rechtstreeks geboekt bij reisorganisatie;2012;67.0;22.0;8.0;6.0;6.0;6.0;4.0;5.0;4.0;0.0;5.0;25.0;3.0;12.0;6.0;4.0;4.0;2.0;5.0;4.0;2.0
341;Rechtstreeks geboekt bij reisorganisatie;2013;;;;;;;;;;;;;;;;;;;;;
342;Rechtstreeks geboekt bij reisorganisatie;2014;;;;;;;;;;;;;;;;;;;;;
343;Rechtstreeks geboekt bij reisorganisatie;2015;;;;;;;;;;;;;;;;;;;;;
344;Rechtstreeks geboekt bij reisorganisatie;2016;;;;;;;;;;;;;;;;;;;;;
345;Boekingsinstantie onbekend;2002;286.0;29.0;32.0;25.0;27.0;25.0;42.0;23.0;45.0;5.0;33.0;38.0;34.0;25.0;46.0;31.0;7.0;25.0;27.0;37.0;15.0
346;Boekingsinstantie onbekend;2003;392.0;33.0;49.0;47.0;34.0;47.0;38.0;43.0;37.0;26.0;38.0;55.0;34.0;47.0;51.0;18.0;19.0;38.0;48.0;60.0;22.0
347;Boekingsinstantie onbekend;2004;589.0;42.0;63.0;81.0;55.0;50.0;60.0;48.0;64.0;42.0;84.0;44.0;56.0;55.0;110.0;38.0;41.0;61.0;65.0;75.0;44.0
348;Boekingsinstantie onbekend;2005;544.0;44.0;59.0;65.0;41.0;60.0;87.0;38.0;67.0;29.0;53.0;48.0;80.0;60.0;73.0;46.0;30.0;37.0;56.0;64.0;49.0
349;Boekingsinstantie onbekend;2006;626.0;27.0;67.0;63.0;46.0;82.0;75.0;62.0;64.0;35.0;105.0;52.0;67.0;93.0;79.0;36.0;45.0;50.0;81.0;77.0;47.0
350;Boekingsinstantie onbekend;2007;621.0;75.0;79.0;102.0;31.0;51.0;76.0;69.0;54.0;30.0;55.0;81.0;65.0;52.0;65.0;63.0;32.0;74.0;86.0;61.0;42.0
351;Boekingsinstantie onbekend;2008;375.0;25.0;41.0;61.0;44.0;26.0;35.0;34.0;56.0;19.0;33.0;23.0;30.0;35.0;54.0;31.0;11.0;46.0;52.0;53.0;38.0
352;Boekingsinstantie onbekend;2009;465.0;33.0;44.0;83.0;50.0;23.0;61.0;45.0;48.0;31.0;46.0;38.0;51.0;28.0;80.0;46.0;22.0;55.0;49.0;68.0;27.0
353;Boekingsinstantie onbekend;2010;494.0;53.0;58.0;64.0;33.0;50.0;73.0;57.0;34.0;20.0;52.0;68.0;61.0;67.0;52.0;47.0;19.0;48.0;66.0;42.0;24.0
354;Boekingsinstantie onbekend;2011;373.0;53.0;53.0;58.0;26.0;24.0;31.0;33.0;18.0;25.0;51.0;52.0;29.0;28.0;62.0;44.0;9.0;50.0;33.0;38.0;29.0
355;Boekingsinstantie onbekend;2012;357.0;37.0;29.0;49.0;40.0;35.0;34.0;23.0;34.0;18.0;59.0;45.0;30.0;35.0;63.0;41.0;21.0;28.0;30.0;41.0;22.0
356;Boekingsinstantie onbekend;2013;544.0;56.0;102.0;55.0;61.0;25.0;51.0;29.0;57.0;31.0;78.0;54.0;43.0;28.0;116.0;66.0;25.0;77.0;37.0;66.0;33.0
357;Boekingsinstantie onbekend;2014;420.0;47.0;61.0;53.0;31.0;36.0;40.0;40.0;47.0;14.0;52.0;48.0;34.0;44.0;54.0;51.0;22.0;50.0;52.0;48.0;17.0
358;Boekingsinstantie onbekend;2015;363.0;34.0;54.0;52.0;47.0;36.0;17.0;14.0;31.0;11.0;67.0;26.0;17.0;48.0;70.0;54.0;10.0;37.0;34.0;22.0;45.0
359;Boekingsinstantie onbekend;2016;443.0;37.0;61.0;50.0;19.0;67.0;47.0;43.0;32.0;35.0;53.0;31.0;41.0;71.0;55.0;47.0;10.0;46.0;47.0;47.0;47.0
360;Log. rechtstr. geres. eigenaar/beheerder;2002;1798.0;208.0;239.0;124.0;218.0;156.0;206.0;123.0;159.0;175.0;189.0;194.0;179.0;164.0;370.0;153.0;51.0;208.0;139.0;271.0;68.0
361;Log. rechtstr. geres. eigenaar/beheerder;2003;2602.0;252.0;339.0;257.0;307.0;317.0;250.0;164.0;219.0;182.0;314.0;273.0;221.0;324.0;492.0;227.0;135.0;282.0;211.0;332.0;107.0
362;Log. rechtstr. geres. eigenaar/beheerder;2004;2646.0;252.0;315.0;275.0;307.0;287.0;305.0;175.0;279.0;160.0;290.0;263.0;267.0;300.0;506.0;223.0;94.0;306.0;221.0;360.0;107.0
363;Log. rechtstr. geres. eigenaar/beheerder;2005;2522.0;282.0;304.0;238.0;245.0;321.0;312.0;150.0;213.0;136.0;321.0;288.0;267.0;334.0;430.0;285.0;78.0;238.0;177.0;302.0;123.0
364;Log. rechtstr. geres. eigenaar/beheerder;2006;2298.0;244.0;316.0;200.0;219.0;230.0;305.0;180.0;184.0;151.0;268.0;255.0;256.0;242.0;347.0;221.0;70.0;255.0;214.0;299.0;139.0
365;Log. rechtstr. geres. eigenaar/beheerder;2007;2365.0;244.0;309.0;233.0;194.0;293.0;299.0;184.0;173.0;167.0;270.0;237.0;269.0;325.0;326.0;234.0;93.0;231.0;203.0;306.0;142.0
366;Log. rechtstr. geres. eigenaar/beheerder;2008;2304.0;235.0;274.0;201.0;208.0;285.0;286.0;162.0;173.0;210.0;269.0;219.0;260.0;288.0;387.0;260.0;84.0;191.0;180.0;337.0;97.0
367;Log. rechtstr. geres. eigenaar/beheerder;2009;2324.0;226.0;316.0;243.0;259.0;244.0;247.0;143.0;242.0;144.0;260.0;236.0;224.0;252.0;398.0;247.0;82.0;252.0;192.0;330.0;110.0
368;Log. rechtstr. geres. eigenaar/beheerder;2010;2207.0;219.0;282.0;251.0;188.0;226.0;223.0;149.0;194.0;163.0;313.0;222.0;208.0;237.0;379.0;228.0;80.0;283.0;184.0;297.0;89.0
369;Log. rechtstr. geres. eigenaar/beheerder;2011;1949.0;158.0;289.0;163.0;145.0;288.0;225.0;133.0;164.0;144.0;242.0;159.0;189.0;302.0;303.0;156.0;63.0;239.0;166.0;253.0;119.0
370;Log. rechtstr. geres. eigenaar/beheerder;2012;1805.0;189.0;227.0;170.0;169.0;216.0;204.0;130.0;154.0;145.0;201.0;163.0;175.0;223.0;308.0;143.0;77.0;193.0;178.0;243.0;102.0
371;Log. rechtstr. geres. eigenaar/beheerder;2013;1898.0;209.0;270.0;150.0;151.0;239.0;182.0;147.0;129.0;152.0;270.0;176.0;158.0;267.0;325.0;212.0;83.0;178.0;164.0;243.0;91.0
372;Log. rechtstr. geres. eigenaar/beheerder;2014;1752.0;152.0;250.0;199.0;143.0;205.0;191.0;124.0;138.0;141.0;211.0;166.0;172.0;229.0;272.0;177.0;65.0;178.0;148.0;242.0;104.0
373;Log. rechtstr. geres. eigenaar/beheerder;2015;1750.0;172.0;239.0;174.0;206.0;168.0;172.0;120.0;139.0;134.0;227.0;196.0;139.0;176.0;311.0;173.0;96.0;149.0;136.0;246.0;128.0
374;Log. rechtstr. geres. eigenaar/beheerder;2016;1627.0;173.0;221.0;131.0;171.0;147.0;189.0;131.0;140.0;105.0;219.0;137.0;174.0;158.0;311.0;174.0;85.0;146.0;174.0;184.0;86.0
375;Logies niet vooraf geboekt;2002;3160.0;196.0;352.0;364.0;272.0;267.0;330.0;310.0;270.0;167.0;633.0;270.0;304.0;291.0;498.0;305.0;204.0;343.0;385.0;334.0;226.0
376;Logies niet vooraf geboekt;2003;1765.0;130.0;232.0;258.0;157.0;173.0;158.0;151.0;125.0;73.0;308.0;171.0;138.0;178.0;244.0;174.0;124.0;246.0;199.0;145.0;147.0
377;Logies niet vooraf geboekt;2004;1472.0;86.0;224.0;163.0;120.0;111.0;182.0;105.0;141.0;61.0;278.0;118.0;152.0;118.0;236.0;184.0;141.0;128.0;134.0;150.0;110.0
378;Logies niet vooraf geboekt;2005;1262.0;80.0;169.0;133.0;123.0;107.0;112.0;80.0;126.0;70.0;261.0;97.0;98.0;118.0;226.0;149.0;98.0;95.0;112.0;150.0;120.0
379;Logies niet vooraf geboekt;2006;1403.0;59.0;161.0;185.0;146.0;139.0;149.0;88.0;113.0;49.0;314.0;111.0;133.0;145.0;245.0;152.0;125.0;127.0;108.0;131.0;126.0
380;Logies niet vooraf geboekt;2007;1313.0;51.0;173.0;172.0;152.0;69.0;111.0;121.0;130.0;88.0;246.0;90.0;103.0;80.0;228.0;174.0;92.0;115.0;150.0;173.0;108.0
381;Logies niet vooraf geboekt;2008;1310.0;72.0;159.0;173.0;130.0;89.0;141.0;110.0;113.0;46.0;277.0;79.0;126.0;99.0;220.0;159.0;109.0;119.0;135.0;118.0;146.0
382;Logies niet vooraf geboekt;2009;1262.0;63.0;152.0;173.0;128.0;91.0;151.0;85.0;103.0;54.0;262.0;119.0;117.0;100.0;218.0;138.0;116.0;116.0;109.0;115.0;115.0
383;Logies niet vooraf geboekt;2010;1269.0;66.0;124.0;195.0;135.0;99.0;140.0;53.0;111.0;46.0;299.0;79.0;118.0;118.0;235.0;174.0;134.0;90.0;83.0;109.0;128.0
384;Logies niet vooraf geboekt;2011;1171.0;44.0;127.0;152.0;121.0;70.0;131.0;73.0;119.0;77.0;256.0;82.0;122.0;88.0;206.0;124.0;88.0;92.0;88.0;167.0;114.0
385;Logies niet vooraf geboekt;2012;1107.0;44.0;128.0;158.0;111.0;103.0;128.0;76.0;120.0;41.0;200.0;61.0;118.0;116.0;177.0;91.0;102.0;120.0;105.0;126.0;93.0
386;Logies niet vooraf geboekt;2013;1150.0;61.0;132.0;170.0;118.0;78.0;129.0;64.0;103.0;41.0;255.0;85.0;108.0;95.0;198.0;150.0;71.0;99.0;82.0;121.0;140.0
387;Logies niet vooraf geboekt;2014;1217.0;53.0;143.0;159.0;152.0;77.0;108.0;115.0;118.0;66.0;227.0;72.0;98.0;90.0;259.0;165.0;77.0;99.0;119.0;143.0;97.0
388;Logies niet vooraf geboekt;2015;1239.0;61.0;157.0;153.0;156.0;84.0;101.0;90.0;134.0;50.0;253.0;96.0;94.0;96.0;235.0;149.0;100.0;109.0;108.0;151.0;101.0
389;Logies niet vooraf geboekt;2016;1192.0;53.0;157.0;128.0;110.0;90.0;115.0;100.0;165.0;53.0;221.0;93.0;93.0;94.0;194.0;113.0;89.0;121.0;141.0;154.0;99.0
390;Vaste standplaats, eigen onderkomen;2002;2028.0;64.0;344.0;508.0;195.0;148.0;121.0;181.0;60.0;13.0;393.0;180.0;116.0;189.0;259.0;218.0;291.0;247.0;239.0;45.0;244.0
391;Vaste standplaats, eigen onderkomen;2003;2044.0;51.0;371.0;481.0;272.0;148.0;172.0;142.0;75.0;15.0;318.0;154.0;161.0;174.0;371.0;247.0;260.0;259.0;175.0;70.0;175.0
392;Vaste standplaats, eigen onderkomen;2004;1904.0;64.0;301.0;390.0;266.0;145.0;164.0;182.0;59.0;4.0;330.0;167.0;143.0;175.0;348.0;200.0;208.0;224.0;210.0;44.0;186.0
393;Vaste standplaats, eigen onderkomen;2005;1775.0;57.0;292.0;382.0;207.0;114.0;174.0;163.0;41.0;10.0;334.0;199.0;164.0;143.0;331.0;172.0;208.0;184.0;217.0;31.0;126.0
394;Vaste standplaats, eigen onderkomen;2006;2053.0;113.0;376.0;443.0;270.0;82.0;146.0;187.0;72.0;5.0;357.0;223.0;132.0;161.0;409.0;331.0;182.0;171.0;232.0;51.0;162.0
395;Vaste standplaats, eigen onderkomen;2007;1717.0;50.0;271.0;338.0;233.0;100.0;129.0;144.0;49.0;29.0;373.0;140.0;118.0;176.0;385.0;236.0;191.0;132.0;174.0;51.0;112.0
396;Vaste standplaats, eigen onderkomen;2008;1844.0;60.0;257.0;367.0;251.0;87.0;127.0;169.0;121.0;31.0;374.0;148.0;125.0;136.0;437.0;195.0;146.0;193.0;220.0;96.0;148.0
397;Vaste standplaats, eigen onderkomen;2009;1811.0;49.0;292.0;465.0;199.0;131.0;201.0;144.0;80.0;9.0;241.0;161.0;189.0;175.0;341.0;205.0;216.0;160.0;185.0;55.0;125.0
398;Vaste standplaats, eigen onderkomen;2010;1780.0;101.0;294.0;328.0;164.0;112.0;150.0;201.0;86.0;17.0;328.0;186.0;129.0;160.0;299.0;203.0;163.0;188.0;244.0;68.0;141.0
399;Vaste standplaats, eigen onderkomen;2011;1595.0;87.0;232.0;228.0;202.0;126.0;209.0;150.0;59.0;19.0;284.0;127.0;191.0;147.0;298.0;198.0;169.0;117.0;186.0;56.0;107.0
400;Vaste standplaats, eigen onderkomen;2012;1705.0;70.0;266.0;261.0;219.0;144.0;197.0;163.0;82.0;4.0;300.0;163.0;184.0;169.0;328.0;146.0;142.0;157.0;192.0;72.0;151.0
401;Vaste standplaats, eigen onderkomen;2013;1649.0;44.0;320.0;347.0;215.0;112.0;141.0;139.0;62.0;19.0;251.0;137.0;117.0;166.0;320.0;198.0;140.0;189.0;164.0;71.0;148.0
402;Vaste standplaats, eigen onderkomen;2014;1479.0;51.0;220.0;348.0;165.0;117.0;182.0;116.0;62.0;18.0;200.0;144.0;151.0;144.0;272.0;168.0;79.0;144.0;130.0;68.0;178.0
403;Vaste standplaats, eigen onderkomen;2015;1487.0;61.0;251.0;252.0;153.0;110.0;119.0;176.0;82.0;17.0;267.0;117.0;112.0;131.0;301.0;198.0;47.0;193.0;209.0;69.0;111.0
404;Vaste standplaats, eigen onderkomen;2016;1479.0;39.0;215.0;345.0;143.0;131.0;156.0;120.0;116.0;5.0;208.0;146.0;149.0;158.0;248.0;134.0;100.0;160.0;181.0;70.0;133.0
405;Fiets;2002;182.0;22.0;13.0;32.0;12.0;15.0;10.0;18.0;13.0;2.0;46.0;17.0;10.0;15.0;30.0;35.0;18.0;8.0;18.0;7.0;24.0
406;Fiets;2003;184.0;8.0;32.0;26.0;20.0;15.0;4.0;12.0;11.0;1.0;54.0;14.0;0.0;17.0;35.0;46.0;42.0;2.0;18.0;7.0;3.0
407;Fiets;2004;183.0;9.0;27.0;25.0;14.0;12.0;11.0;5.0;18.0;9.0;53.0;6.0;11.0;12.0;29.0;30.0;12.0;5.0;10.0;18.0;50.0
408;Fiets;2005;140.0;5.0;6.0;22.0;5.0;15.0;11.0;15.0;3.0;0.0;57.0;21.0;11.0;18.0;7.0;30.0;13.0;0.0;15.0;3.0;21.0
409;Fiets;2006;150.0;2.0;9.0;20.0;13.0;20.0;9.0;7.0;7.0;4.0;58.0;15.0;9.0;20.0;24.0;22.0;13.0;4.0;13.0;6.0;25.0
410;Fiets;2007;;;;;;;;;;;;;;;;;;;;;
411;Fiets;2008;149.0;2.0;8.0;31.0;7.0;14.0;4.0;4.0;19.0;4.0;57.0;24.0;4.0;14.0;18.0;23.0;21.0;2.0;10.0;12.0;21.0
412;Fiets;2009;133.0;4.0;9.0;20.0;17.0;22.0;8.0;15.0;8.0;0.0;29.0;7.0;8.0;22.0;27.0;21.0;16.0;0.0;15.0;6.0;11.0
413;Fiets;2010;154.0;13.0;10.0;17.0;11.0;8.0;16.0;20.0;6.0;0.0;52.0;29.0;16.0;8.0;19.0;12.0;20.0;10.0;22.0;5.0;12.0
414;Fiets;2011;;;;;;;;;;;;;;;;;;;;;
415;Fiets;2012;94.0;;;;;;;;;;;;;;;;;;;;
416;Fiets;2013;;;;;;;;;;;;;;;;;;;;;
417;Fiets;2014;;;;;;;;;;;;;;;;;;;;;
418;Fiets;2015;;;;;;;;;;;;;;;;;;;;;
419;Fiets;2016;;;;;;;;;;;;;;;;;;;;;
420;Auto, kampeerauto;2002;8158.0;483.0;1082.0;962.0;925.0;675.0;855.0;808.0;792.0;401.0;1176.0;570.0;786.0;747.0;1407.0;692.0;558.0;905.0;987.0;954.0;553.0
421;Auto, kampeerauto;2003;8190.0;552.0;1177.0;1123.0;1051.0;750.0;821.0;661.0;710.0;352.0;993.0;650.0;754.0;801.0;1502.0;770.0;515.0;973.0;816.0;882.0;527.0
422;Auto, kampeerauto;2004;8239.0;510.0;1091.0;1003.0;997.0;683.0;973.0;705.0;1003.0;303.0;972.0;606.0;858.0;733.0;1467.0;748.0;524.0;889.0;869.0;1071.0;473.0
423;Auto, kampeerauto;2005;7758.0;525.0;1051.0;880.0;882.0;702.0;930.0;664.0;842.0;328.0;955.0;597.0;827.0;762.0;1359.0;743.0;481.0;712.0;813.0;1002.0;461.0
424;Auto, kampeerauto;2006;8052.0;518.0;1136.0;990.0;912.0;639.0;919.0;722.0;845.0;343.0;1027.0;605.0;820.0;754.0;1401.0;844.0;453.0;769.0;859.0;1020.0;528.0
425;Auto, kampeerauto;2007;7703.0;536.0;1003.0;878.0;826.0;640.0;883.0;705.0;820.0;424.0;987.0;560.0;807.0;732.0;1255.0;862.0;429.0;675.0;848.0;1058.0;478.0
426;Auto, kampeerauto;2008;7727.0;513.0;892.0;892.0;907.0;649.0;915.0;721.0;817.0;401.0;1020.0;490.0;831.0;722.0;1431.0;750.0;363.0;716.0;849.0;1026.0;548.0
427;Auto, kampeerauto;2009;7988.0;522.0;993.0;1105.0;917.0;585.0;1020.0;657.0;928.0;370.0;891.0;598.0;913.0;658.0;1390.0;794.0;486.0;756.0;844.0;1077.0;472.0
428;Auto, kampeerauto;2010;7759.0;500.0;987.0;951.0;855.0;677.0;967.0;638.0;812.0;363.0;1010.0;573.0;870.0;778.0;1347.0;732.0;452.0;746.0;791.0;983.0;488.0
429;Auto, kampeerauto;2011;7635.0;487.0;1007.0;819.0;776.0;707.0;1001.0;600.0;889.0;430.0;919.0;501.0;907.0;771.0;1246.0;708.0;451.0;676.0;753.0;1104.0;517.0
430;Auto, kampeerauto;2012;7482.0;480.0;941.0;816.0;877.0;680.0;996.0;643.0;859.0;342.0;848.0;496.0;916.0;731.0;1277.0;604.0;412.0;704.0;815.0;1025.0;501.0
431;Auto, kampeerauto;2013;7658.0;473.0;1059.0;885.0;866.0;618.0;950.0;664.0;802.0;374.0;968.0;511.0;858.0;723.0;1367.0;724.0;396.0;743.0;797.0;1012.0;528.0
432;Auto, kampeerauto;2014;7065.0;441.0;931.0;878.0;764.0;626.0;884.0;571.0;784.0;395.0;791.0;464.0;801.0;711.0;1216.0;740.0;311.0;648.0;673.0;1025.0;476.0
433;Auto, kampeerauto;2015;7333.0;449.0;1004.0;837.0;882.0;596.0;844.0;613.0;807.0;362.0;939.0;478.0;776.0;658.0;1358.0;804.0;340.0;658.0;739.0;1001.0;522.0
434;Auto, kampeerauto;2016;7404.0;515.0;950.0;852.0;826.0;661.0;928.0;606.0;812.0;349.0;905.0;569.0;847.0;706.0;1284.0;682.0;369.0;685.0;799.0;916.0;548.0
435;Trein, autoslaaptrein;2002;391.0;56.0;34.0;38.0;28.0;24.0;16.0;11.0;36.0;62.0;85.0;72.0;16.0;24.0;55.0;51.0;27.0;18.0;15.0;89.0;25.0
436;Trein, autoslaaptrein;2003;365.0;51.0;42.0;32.0;43.0;20.0;30.0;20.0;26.0;47.0;55.0;56.0;30.0;22.0;63.0;16.0;22.0;30.0;28.0;61.0;37.0
437;Trein, autoslaaptrein;2004;353.0;29.0;25.0;26.0;41.0;26.0;45.0;28.0;32.0;30.0;70.0;34.0;35.0;29.0;72.0;37.0;24.0;7.0;30.0;53.0;32.0
438;Trein, autoslaaptrein;2005;307.0;59.0;18.0;24.0;36.0;20.0;3.0;13.0;20.0;46.0;68.0;57.0;1.0;20.0;76.0;29.0;14.0;8.0;20.0;52.0;29.0
439;Trein, autoslaaptrein;2006;367.0;59.0;18.0;48.0;28.0;24.0;24.0;20.0;27.0;15.0;106.0;38.0;24.0;26.0;45.0;72.0;48.0;18.0;23.0;35.0;39.0
