ID;DuurUitkeringsafhankelijkheid;UitkeringsaandeelInBrutoInkomen;Persoonskenmerken;Perioden;PersonenInParticuliereHuishoudens_1;PersonenInPartHuishoudensRelatief_2
56;1;1;16700;2001;7023.0;100.0
57;1;1;16700;2002;7007.0;100.0
58;1;1;16700;2003;6989.0;100.0
59;1;1;16700;2004;6958.0;100.0
60;1;1;16700;2005;6921.0;100.0
61;1;1;16700;2006;6884.0;100.0
62;1;1;16700;2007;6854.0;100.0
63;1;1;16700;2008;6846.0;100.0
64;1;1;16700;2009;6836.0;100.0
65;1;1;16700;2010;6826.0;100.0
66;1;1;16700;2011;6813.0;100.0
67;1;1;16700;2012;6786.0;100.0
68;1;1;16700;2013;6748.0;100.0
69;1;1;16700;2014;6715.0;100.0
70;1;1;16750;2001;792.0;100.0
71;1;1;16750;2002;791.0;100.0
72;1;1;16750;2003;791.0;100.0
73;1;1;16750;2004;792.0;100.0
74;1;1;16750;2005;792.0;100.0
75;1;1;16750;2006;790.0;100.0
76;1;1;16750;2007;789.0;100.0
77;1;1;16750;2008;788.0;100.0
78;1;1;16750;2009;789.0;100.0
79;1;1;16750;2010;785.0;100.0
80;1;1;16750;2011;789.0;100.0
81;1;1;16750;2012;789.0;100.0
82;1;1;16750;2013;779.0;100.0
83;1;1;16750;2014;784.0;100.0
84;1;1;16800;2001;902.0;100.0
85;1;1;16800;2002;921.0;100.0
86;1;1;16800;2003;936.0;100.0
87;1;1;16800;2004;958.0;100.0
88;1;1;16800;2005;976.0;100.0
89;1;1;16800;2006;996.0;100.0
90;1;1;16800;2007;1020.0;100.0
91;1;1;16800;2008;1038.0;100.0
92;1;1;16800;2009;1111.0;100.0
93;1;1;16800;2010;1128.0;100.0
94;1;1;16800;2011;1149.0;100.0
95;1;1;16800;2012;1173.0;100.0
96;1;1;16800;2013;1197.0;100.0
97;1;1;16800;2014;1223.0;100.0
98;1;1;15500;2001;2971.0;100.0
99;1;1;15500;2002;2982.0;100.0
100;1;1;15500;2003;2987.0;100.0
101;1;1;15500;2004;2982.0;100.0
102;1;1;15500;2005;2959.0;100.0
103;1;1;15500;2006;2933.0;100.0
104;1;1;15500;2007;2911.0;100.0
105;1;1;15500;2008;2904.0;100.0
106;1;1;15500;2009;2893.0;100.0
107;1;1;15500;2010;2878.0;100.0
108;1;1;15500;2011;2880.0;100.0
109;1;1;15500;2012;2858.0;100.0
110;1;1;15500;2013;2830.0;100.0
111;1;1;15500;2014;2807.0;100.0
112;1;1;15550;2001;1876.0;100.0
113;1;1;15550;2002;1887.0;100.0
114;1;1;15550;2003;1896.0;100.0
115;1;1;15550;2004;1902.0;100.0
116;1;1;15550;2005;1915.0;100.0
117;1;1;15550;2006;1923.0;100.0
118;1;1;15550;2007;1942.0;100.0
119;1;1;15550;2008;1966.0;100.0
120;1;1;15550;2009;1982.0;100.0
121;1;1;15550;2010;1986.0;100.0
122;1;1;15550;2011;1991.0;100.0
123;1;1;15550;2012;1993.0;100.0
124;1;1;15550;2013;2000.0;100.0
125;1;1;15550;2014;2010.0;100.0
126;1;1;15600;2001;4897.0;100.0
127;1;1;15600;2002;4851.0;100.0
128;1;1;15600;2003;4781.0;100.0
129;1;1;15600;2004;4714.0;100.0
130;1;1;15600;2005;4658.0;100.0
131;1;1;15600;2006;4585.0;100.0
132;1;1;15600;2007;4517.0;100.0
133;1;1;15600;2008;4463.0;100.0
134;1;1;15600;2009;4399.0;100.0
135;1;1;15600;2010;4337.0;100.0
136;1;1;15600;2011;4297.0;100.0
137;1;1;15600;2012;4250.0;100.0
138;1;1;15600;2013;4197.0;100.0
139;1;1;15600;2014;4153.0;100.0
140;1;1;15650;2001;3982.0;100.0
141;1;1;15650;2002;4060.0;100.0
142;1;1;15650;2003;4128.0;100.0
143;1;1;15650;2004;4203.0;100.0
144;1;1;15650;2005;4276.0;100.0
145;1;1;15650;2006;4353.0;100.0
146;1;1;15650;2007;4433.0;100.0
147;1;1;15650;2008;4507.0;100.0
148;1;1;15650;2009;4572.0;100.0
149;1;1;15650;2010;4635.0;100.0
150;1;1;15650;2011;4634.0;100.0
151;1;1;15650;2012;4639.0;100.0
152;1;1;15650;2013;4646.0;100.0
153;1;1;15650;2014;4679.0;100.0
154;1;1;15700;2001;2058.0;100.0
155;1;1;15700;2002;2083.0;100.0
156;1;1;15700;2003;2113.0;100.0
157;1;1;15700;2004;2153.0;100.0
158;1;1;15700;2005;2199.0;100.0
159;1;1;15700;2006;2240.0;100.0
160;1;1;15700;2007;2287.0;100.0
161;1;1;15700;2008;2346.0;100.0
162;1;1;15700;2009;2412.0;100.0
163;1;1;15700;2010;2466.0;100.0
164;1;1;15700;2011;2590.0;100.0
165;1;1;15700;2012;2701.0;100.0
166;1;1;15700;2013;2780.0;100.0
167;1;1;15700;2014;2875.0;100.0
168;1;1;12600;2001;12957.0;100.0
169;1;1;12600;2002;12965.0;100.0
170;1;1;12600;2003;12963.0;100.0
171;1;1;12600;2004;12979.0;100.0
172;1;1;12600;2005;13010.0;100.0
173;1;1;12600;2006;13002.0;100.0
174;1;1;12600;2007;13032.0;100.0
175;1;1;12600;2008;13049.0;100.0
176;1;1;12600;2009;13016.0;100.0
177;1;1;12600;2010;13022.0;100.0
178;1;1;12600;2011;13036.0;100.0
179;1;1;12600;2012;13044.0;100.0
180;1;1;12600;2013;13012.0;100.0
181;1;1;12600;2014;13029.0;100.0
182;1;1;12650;2001;1351.0;100.0
183;1;1;12650;2002;1356.0;100.0
184;1;1;12650;2003;1355.0;100.0
185;1;1;12650;2004;1363.0;100.0
186;1;1;12650;2005;1370.0;100.0
187;1;1;12650;2006;1378.0;100.0
188;1;1;12650;2007;1386.0;100.0
189;1;1;12650;2008;1413.0;100.0
190;1;1;12650;2009;1454.0;100.0
191;1;1;12650;2010;1475.0;100.0
192;1;1;12650;2011;1503.0;100.0
193;1;1;12650;2012;1527.0;100.0
194;1;1;12650;2013;1540.0;100.0
195;1;1;12650;2014;1564.0;100.0
196;1;1;12800;2001;403.0;100.0
197;1;1;12800;2002;399.0;100.0
198;1;1;12800;2003;394.0;100.0
199;1;1;12800;2004;392.0;100.0
200;1;1;12800;2005;389.0;100.0
201;1;1;12800;2006;388.0;100.0
202;1;1;12800;2007;386.0;100.0
203;1;1;12800;2008;382.0;100.0
204;1;1;12800;2009;378.0;100.0
205;1;1;12800;2010;376.0;100.0
206;1;1;12800;2011;373.0;100.0
207;1;1;12800;2012;369.0;100.0
208;1;1;12800;2013;368.0;100.0
209;1;1;12800;2014;365.0;100.0
210;1;1;12850;2001;383.0;100.0
211;1;1;12850;2002;377.0;100.0
212;1;1;12850;2003;372.0;100.0
213;1;1;12850;2004;371.0;100.0
214;1;1;12850;2005;366.0;100.0
215;1;1;12850;2006;365.0;100.0
216;1;1;12850;2007;363.0;100.0
217;1;1;12850;2008;361.0;100.0
218;1;1;12850;2009;361.0;100.0
219;1;1;12850;2010;357.0;100.0
220;1;1;12850;2011;355.0;100.0
221;1;1;12850;2012;353.0;100.0
222;1;1;12850;2013;346.0;100.0
223;1;1;12850;2014;339.0;100.0
224;1;1;12900;2001;110.0;100.0
225;1;1;12900;2002;111.0;100.0
226;1;1;12900;2003;112.0;100.0
227;1;1;12900;2004;111.0;100.0
228;1;1;12900;2005;112.0;100.0
229;1;1;12900;2006;112.0;100.0
230;1;1;12900;2007;110.0;100.0
231;1;1;12900;2008;108.0;100.0
232;1;1;12900;2009;109.0;100.0
233;1;1;12900;2010;109.0;100.0
234;1;1;12900;2011;110.0;100.0
235;1;1;12900;2012;110.0;100.0
236;1;1;12900;2013;111.0;100.0
237;1;1;12900;2014;112.0;100.0
238;1;1;12950;2001;455.0;100.0
239;1;1;12950;2002;469.0;100.0
240;1;1;12950;2003;477.0;100.0
241;1;1;12950;2004;489.0;100.0
242;1;1;12950;2005;502.0;100.0
243;1;1;12950;2006;513.0;100.0
244;1;1;12950;2007;527.0;100.0
245;1;1;12950;2008;563.0;100.0
246;1;1;12950;2009;606.0;100.0
247;1;1;12950;2010;631.0;100.0
248;1;1;12950;2011;665.0;100.0
249;1;1;12950;2012;695.0;100.0
250;1;1;12950;2013;715.0;100.0
251;1;1;12950;2014;747.0;100.0
252;1;1;13000;2001;1477.0;100.0
253;1;1;13000;2002;1542.0;100.0
254;1;1;13000;2003;1587.0;100.0
255;1;1;13000;2004;1612.0;100.0
256;1;1;13000;2005;1627.0;100.0
257;1;1;13000;2006;1653.0;100.0
258;1;1;13000;2007;1672.0;100.0
259;1;1;13000;2008;1723.0;100.0
260;1;1;13000;2009;1788.0;100.0
261;1;1;13000;2010;1806.0;100.0
262;1;1;13000;2011;1853.0;100.0
263;1;1;13000;2012;1871.0;100.0
264;1;1;13000;2013;1900.0;100.0
265;1;1;13000;2014;1931.0;100.0
266;1;1;13150;2001;312.0;100.0
267;1;1;13150;2002;315.0;100.0
268;1;1;13150;2003;317.0;100.0
269;1;1;13150;2004;319.0;100.0
270;1;1;13150;2005;318.0;100.0
271;1;1;13150;2006;322.0;100.0
272;1;1;13150;2007;326.0;100.0
273;1;1;13150;2008;327.0;100.0
274;1;1;13150;2009;332.0;100.0
275;1;1;13150;2010;332.0;100.0
276;1;1;13150;2011;330.0;100.0
277;1;1;13150;2012;330.0;100.0
278;1;1;13150;2013;333.0;100.0
279;1;1;13150;2014;335.0;100.0
280;1;1;13200;2001;114.0;100.0
281;1;1;13200;2002;118.0;100.0
282;1;1;13200;2003;121.0;100.0
283;1;1;13200;2004;120.0;100.0
284;1;1;13200;2005;122.0;100.0
285;1;1;13200;2006;124.0;100.0
286;1;1;13200;2007;124.0;100.0
287;1;1;13200;2008;131.0;100.0
288;1;1;13200;2009;137.0;100.0
289;1;1;13200;2010;135.0;100.0
290;1;1;13200;2011;139.0;100.0
291;1;1;13200;2012;139.0;100.0
292;1;1;13200;2013;139.0;100.0
293;1;1;13200;2014;136.0;100.0
294;1;1;13250;2001;332.0;100.0
295;1;1;13250;2002;342.0;100.0
296;1;1;13250;2003;351.0;100.0
297;1;1;13250;2004;360.0;100.0
298;1;1;13250;2005;364.0;100.0
299;1;1;13250;2006;368.0;100.0
300;1;1;13250;2007;371.0;100.0
301;1;1;13250;2008;377.0;100.0
302;1;1;13250;2009;387.0;100.0
303;1;1;13250;2010;390.0;100.0
304;1;1;13250;2011;397.0;100.0
305;1;1;13250;2012;398.0;100.0
306;1;1;13250;2013;396.0;100.0
307;1;1;13250;2014;395.0;100.0
308;1;1;13300;2001;277.0;100.0
309;1;1;13300;2002;287.0;100.0
310;1;1;13300;2003;298.0;100.0
311;1;1;13300;2004;304.0;100.0
312;1;1;13300;2005;311.0;100.0
313;1;1;13300;2006;322.0;100.0
314;1;1;13300;2007;323.0;100.0
315;1;1;13300;2008;332.0;100.0
316;1;1;13300;2009;342.0;100.0
317;1;1;13300;2010;353.0;100.0
318;1;1;13300;2011;361.0;100.0
319;1;1;13300;2012;364.0;100.0
320;1;1;13300;2013;370.0;100.0
321;1;1;13300;2014;374.0;100.0
322;1;1;13350;2001;441.0;100.0
323;1;1;13350;2002;480.0;100.0
324;1;1;13350;2003;500.0;100.0
325;1;1;13350;2004;509.0;100.0
326;1;1;13350;2005;512.0;100.0
327;1;1;13350;2006;517.0;100.0
328;1;1;13350;2007;528.0;100.0
329;1;1;13350;2008;556.0;100.0
330;1;1;13350;2009;591.0;100.0
331;1;1;13350;2010;595.0;100.0
332;1;1;13350;2011;625.0;100.0
333;1;1;13350;2012;640.0;100.0
334;1;1;13350;2013;662.0;100.0
335;1;1;13350;2014;690.0;100.0
336;1;1;15000;2001;6862.0;100.0
337;1;1;15000;2002;6919.0;100.0
338;1;1;15000;2003;6948.0;100.0
339;1;1;15000;2004;6990.0;100.0
340;1;1;15000;2005;7063.0;100.0
341;1;1;15000;2006;7109.0;100.0
342;1;1;15000;2007;7166.0;100.0
343;1;1;15000;2008;7242.0;100.0
344;1;1;15000;2009;7303.0;100.0
345;1;1;15000;2010;7337.0;100.0
346;1;1;15000;2011;7416.0;100.0
347;1;1;15000;2012;7470.0;100.0
348;1;1;15000;2013;7488.0;100.0
349;1;1;15000;2014;7557.0;100.0
350;1;1;15050;2001;2768.0;100.0
351;1;1;15050;2002;2827.0;100.0
352;1;1;15050;2003;2853.0;100.0
353;1;1;15050;2004;2883.0;100.0
354;1;1;15050;2005;2961.0;100.0
355;1;1;15050;2006;3007.0;100.0
356;1;1;15050;2007;3047.0;100.0
357;1;1;15050;2008;3112.0;100.0
358;1;1;15050;2009;3169.0;100.0
359;1;1;15050;2010;3154.0;100.0
360;1;1;15050;2011;3236.0;100.0
361;1;1;15050;2012;3283.0;100.0
362;1;1;15050;2013;3291.0;100.0
363;1;1;15050;2014;3365.0;100.0
364;1;1;15100;2001;4093.0;100.0
365;1;1;15100;2002;4093.0;100.0
366;1;1;15100;2003;4095.0;100.0
367;1;1;15100;2004;4107.0;100.0
368;1;1;15100;2005;4102.0;100.0
369;1;1;15100;2006;4102.0;100.0
370;1;1;15100;2007;4119.0;100.0
371;1;1;15100;2008;4130.0;100.0
372;1;1;15100;2009;4134.0;100.0
373;1;1;15100;2010;4183.0;100.0
374;1;1;15100;2011;4180.0;100.0
375;1;1;15100;2012;4187.0;100.0
376;1;1;15100;2013;4196.0;100.0
377;1;1;15100;2014;4193.0;100.0
378;1;1;15150;2001;4093.0;100.0
379;1;1;15150;2002;4093.0;100.0
380;1;1;15150;2003;4095.0;100.0
381;1;1;15150;2004;4107.0;100.0
382;1;1;15150;2005;4102.0;100.0
383;1;1;15150;2006;4102.0;100.0
384;1;1;15150;2007;4119.0;100.0
385;1;1;15150;2008;4130.0;100.0
386;1;1;15150;2009;4134.0;100.0
387;1;1;15150;2010;4183.0;100.0
388;1;1;15150;2011;4180.0;100.0
389;1;1;15150;2012;4187.0;100.0
390;1;1;15150;2013;4196.0;100.0
391;1;1;15150;2014;4193.0;100.0
392;1;1;15200;2001;3443.0;100.0
393;1;1;15200;2002;3459.0;100.0
394;1;1;15200;2003;3468.0;100.0
395;1;1;15200;2004;3462.0;100.0
396;1;1;15200;2005;3450.0;100.0
397;1;1;15200;2006;3424.0;100.0
398;1;1;15200;2007;3411.0;100.0
399;1;1;15200;2008;3405.0;100.0
400;1;1;15200;2009;3394.0;100.0
401;1;1;15200;2010;3410.0;100.0
402;1;1;15200;2011;3406.0;100.0
403;1;1;15200;2012;3387.0;100.0
404;1;1;15200;2013;3364.0;100.0
405;1;1;15200;2014;3338.0;100.0
406;1;1;15250;2001;1089.0;100.0
407;1;1;15250;2002;1085.0;100.0
408;1;1;15250;2003;1082.0;100.0
409;1;1;15250;2004;1078.0;100.0
410;1;1;15250;2005;1051.0;100.0
411;1;1;15250;2006;1050.0;100.0
412;1;1;15250;2007;1047.0;100.0
413;1;1;15250;2008;1063.0;100.0
414;1;1;15250;2009;1071.0;100.0
415;1;1;15250;2010;1147.0;100.0
416;1;1;15250;2011;1164.0;100.0
417;1;1;15250;2012;1175.0;100.0
418;1;1;15250;2013;1187.0;100.0
419;1;1;15250;2014;1210.0;100.0
420;1;1;15300;2001;299.0;100.0
421;1;1;15300;2002;309.0;100.0
422;1;1;15300;2003;312.0;100.0
423;1;1;15300;2004;317.0;100.0
424;1;1;15300;2005;341.0;100.0
425;1;1;15300;2006;349.0;100.0
426;1;1;15300;2007;347.0;100.0
427;1;1;15300;2008;346.0;100.0
428;1;1;15300;2009;356.0;100.0
429;1;1;15300;2010;226.0;100.0
430;1;1;15300;2011;225.0;100.0
431;1;1;15300;2012;223.0;100.0
432;1;1;15300;2013;217.0;100.0
433;1;1;15300;2014;226.0;100.0
434;1;2;10001;2001;3730.0;23.6
435;1;2;10001;2002;3773.0;23.8
436;1;2;10001;2003;3945.0;24.8
437;1;2;10001;2004;4004.0;25.1
438;1;2;10001;2005;4017.0;25.1
439;1;2;10001;2006;3800.0;23.7
440;1;2;10001;2007;3523.0;21.9
441;1;2;10001;2008;3349.0;20.7
442;1;2;10001;2009;3679.0;22.6
443;1;2;10001;2010;3803.0;23.3
444;1;2;10001;2011;3825.0;23.3
445;1;2;10001;2012;4017.0;24.4
446;1;2;10001;2013;4339.0;26.4
447;1;2;10001;2014;4439.0;26.9
448;1;2;15400;2001;1864.0;23.8
449;1;2;15400;2002;1892.0;24.0
450;1;2;15400;2003;1980.0;25.1
451;1;2;15400;2004;2016.0;25.5
452;1;2;15400;2005;2028.0;25.6
453;1;2;15400;2006;1907.0;24.0
454;1;2;15400;2007;1756.0;22.0
455;1;2;15400;2008;1677.0;20.9
456;1;2;15400;2009;1866.0;23.1
457;1;2;15400;2010;1930.0;23.9
458;1;2;15400;2011;1946.0;23.9
459;1;2;15400;2012;2044.0;25.1
460;1;2;15400;2013;2205.0;27.0
461;1;2;15400;2014;2248.0;27.4
462;1;2;15450;2001;1867.0;23.5
463;1;2;15450;2002;1882.0;23.6
464;1;2;15450;2003;1965.0;24.5
465;1;2;15450;2004;1989.0;24.7
466;1;2;15450;2005;1989.0;24.6
467;1;2;15450;2006;1893.0;23.4
468;1;2;15450;2007;1767.0;21.8
469;1;2;15450;2008;1672.0;20.5
470;1;2;15450;2009;1812.0;22.1
471;1;2;15450;2010;1873.0;22.8
472;1;2;15450;2011;1879.0;22.7
473;1;2;15450;2012;1973.0;23.8
474;1;2;15450;2013;2133.0;25.7
475;1;2;15450;2014;2191.0;26.3
476;1;2;16650;2001;1759.0;24.9
477;1;2;16650;2002;1794.0;25.1
478;1;2;16650;2003;1896.0;26.4
479;1;2;16650;2004;1949.0;26.9
480;1;2;16650;2005;1966.0;26.9
481;1;2;16650;2006;1850.0;25.1
482;1;2;16650;2007;1707.0;23.0
483;1;2;16650;2008;1633.0;21.7
484;1;2;16650;2009;1833.0;24.4
485;1;2;16650;2010;1922.0;25.4
486;1;2;16650;2011;1962.0;25.7
487;1;2;16650;2012;2096.0;27.2
488;1;2;16650;2013;2285.0;29.6
489;1;2;16650;2014;2350.0;30.1
490;1;2;16700;2001;1541.0;21.9
491;1;2;16700;2002;1558.0;22.2
492;1;2;16700;2003;1611.0;23.0
493;1;2;16700;2004;1614.0;23.2
494;1;2;16700;2005;1610.0;23.3
495;1;2;16700;2006;1519.0;22.1
496;1;2;16700;2007;1396.0;20.4
497;1;2;16700;2008;1316.0;19.2
498;1;2;16700;2009;1408.0;20.6
499;1;2;16700;2010;1437.0;21.1
500;1;2;16700;2011;1415.0;20.8
501;1;2;16700;2012;1459.0;21.5
502;1;2;16700;2013;1565.0;23.2
503;1;2;16700;2014;1586.0;23.6
504;1;2;16750;2001;78.0;9.9
505;1;2;16750;2002;77.0;9.7
506;1;2;16750;2003;76.0;9.6
507;1;2;16750;2004;75.0;9.5
508;1;2;16750;2005;72.0;9.1
509;1;2;16750;2006;70.0;8.8
510;1;2;16750;2007;69.0;8.8
511;1;2;16750;2008;64.0;8.1
512;1;2;16750;2009;65.0;8.2
513;1;2;16750;2010;63.0;8.1
514;1;2;16750;2011;60.0;7.7
515;1;2;16750;2012;61.0;7.7
516;1;2;16750;2013;69.0;8.8
517;1;2;16750;2014;73.0;9.3
518;1;2;16800;2001;352.0;39.1
519;1;2;16800;2002;345.0;37.4
520;1;2;16800;2003;362.0;38.7
521;1;2;16800;2004;366.0;38.2
522;1;2;16800;2005;369.0;37.8
523;1;2;16800;2006;361.0;36.3
524;1;2;16800;2007;351.0;34.4
525;1;2;16800;2008;337.0;32.5
526;1;2;16800;2009;373.0;33.6
527;1;2;16800;2010;380.0;33.7
528;1;2;16800;2011;387.0;33.7
529;1;2;16800;2012;401.0;34.2
530;1;2;16800;2013;420.0;35.1
531;1;2;16800;2014;430.0;35.1
532;1;2;15500;2001;704.0;23.7
533;1;2;15500;2002;721.0;24.2
534;1;2;15500;2003;753.0;25.2
535;1;2;15500;2004;759.0;25.5
536;1;2;15500;2005;748.0;25.3
537;1;2;15500;2006;678.0;23.1
538;1;2;15500;2007;609.0;20.9
539;1;2;15500;2008;570.0;19.6
540;1;2;15500;2009;651.0;22.5
541;1;2;15500;2010;678.0;23.6
542;1;2;15500;2011;681.0;23.7
543;1;2;15500;2012;724.0;25.3
544;1;2;15500;2013;788.0;27.8
545;1;2;15500;2014;801.0;28.6
546;1;2;15550;2001;514.0;27.4
547;1;2;15550;2002;510.0;27.0
548;1;2;15550;2003;541.0;28.6
549;1;2;15550;2004;544.0;28.6
550;1;2;15550;2005;544.0;28.4
551;1;2;15550;2006;517.0;26.9
552;1;2;15550;2007;480.0;24.7
553;1;2;15550;2008;457.0;23.2
554;1;2;15550;2009;496.0;25.0
555;1;2;15550;2010;516.0;26.0
556;1;2;15550;2011;526.0;26.4
557;1;2;15550;2012;554.0;27.8
558;1;2;15550;2013;602.0;30.1
559;1;2;15550;2014;598.0;29.7
560;1;2;15600;2001;1077.0;22.0
561;1;2;15600;2002;1089.0;22.4
562;1;2;15600;2003;1155.0;24.2
563;1;2;15600;2004;1181.0;25.1
564;1;2;15600;2005;1168.0;25.1
565;1;2;15600;2006;1049.0;22.9
566;1;2;15600;2007;919.0;20.3
567;1;2;15600;2008;863.0;19.3
568;1;2;15600;2009;1005.0;22.9
569;1;2;15600;2010;1045.0;24.1
570;1;2;15600;2011;1042.0;24.3
571;1;2;15600;2012;1107.0;26.0
572;1;2;15600;2013;1207.0;28.8
573;1;2;15600;2014;1223.0;29.4
574;1;2;15650;2001;1271.0;31.9
575;1;2;15650;2002;1289.0;31.7
576;1;2;15650;2003;1328.0;32.2
577;1;2;15650;2004;1353.0;32.2
578;1;2;15650;2005;1380.0;32.3
579;1;2;15650;2006;1382.0;31.7
580;1;2;15650;2007;1345.0;30.3
581;1;2;15650;2008;1292.0;28.7
582;1;2;15650;2009;1362.0;29.8
583;1;2;15650;2010;1414.0;30.5
584;1;2;15650;2011;1406.0;30.3
585;1;2;15650;2012;1465.0;31.6
586;1;2;15650;2013;1559.0;33.6
587;1;2;15650;2014;1617.0;34.6
588;1;2;15700;2001;164.0;8.0
589;1;2;15700;2002;165.0;7.9
590;1;2;15700;2003;167.0;7.9
591;1;2;15700;2004;167.0;7.7
592;1;2;15700;2005;177.0;8.1
593;1;2;15700;2006;173.0;7.7
594;1;2;15700;2007;170.0;7.4
595;1;2;15700;2008;167.0;7.1
596;1;2;15700;2009;164.0;6.8
597;1;2;15700;2010;150.0;6.1
598;1;2;15700;2011;170.0;6.6
599;1;2;15700;2012;167.0;6.2
600;1;2;15700;2013;183.0;6.6
601;1;2;15700;2014;201.0;7.0
602;1;2;12600;2001;2581.0;19.9
603;1;2;12600;2002;2620.0;20.2
604;1;2;12600;2003;2735.0;21.1
605;1;2;12600;2004;2773.0;21.4
606;1;2;12600;2005;2785.0;21.4
607;1;2;12600;2006;2621.0;20.2
608;1;2;12600;2007;2421.0;18.6
609;1;2;12600;2008;2277.0;17.5
610;1;2;12600;2009;2510.0;19.3
611;1;2;12600;2010;2622.0;20.1
612;1;2;12600;2011;2605.0;20.0
613;1;2;12600;2012;2757.0;21.1
614;1;2;12600;2013;3000.0;23.1
615;1;2;12600;2014;3063.0;23.5
616;1;2;12650;2001;359.0;26.6
617;1;2;12650;2002;359.0;26.5
618;1;2;12650;2003;373.0;27.5
619;1;2;12650;2004;371.0;27.2
620;1;2;12650;2005;376.0;27.4
621;1;2;12650;2006;356.0;25.8
622;1;2;12650;2007;330.0;23.8
623;1;2;12650;2008;313.0;22.2
624;1;2;12650;2009;350.0;24.1
625;1;2;12650;2010;365.0;24.8
626;1;2;12650;2011;367.0;24.4
627;1;2;12650;2012;390.0;25.6
628;1;2;12650;2013;417.0;27.1
629;1;2;12650;2014;429.0;27.4
630;1;2;12800;2001;101.0;25.1
631;1;2;12800;2002;101.0;25.2
632;1;2;12800;2003;103.0;26.3
633;1;2;12800;2004;101.0;25.8
634;1;2;12800;2005;102.0;26.1
635;1;2;12800;2006;97.0;24.9
636;1;2;12800;2007;90.0;23.3
637;1;2;12800;2008;83.0;21.8
638;1;2;12800;2009;88.0;23.2
639;1;2;12800;2010;91.0;24.2
640;1;2;12800;2011;93.0;24.9
641;1;2;12800;2012;96.0;25.9
642;1;2;12800;2013;98.0;26.6
643;1;2;12800;2014;100.0;27.4
644;1;2;12850;2001;100.0;26.1
645;1;2;12850;2002;96.0;25.4
646;1;2;12850;2003;97.0;26.0
647;1;2;12850;2004;93.0;25.2
648;1;2;12850;2005;93.0;25.4
649;1;2;12850;2006;89.0;24.3
650;1;2;12850;2007;81.0;22.2
651;1;2;12850;2008;74.0;20.6
652;1;2;12850;2009;77.0;21.3
653;1;2;12850;2010;80.0;22.3
654;1;2;12850;2011;74.0;20.9
655;1;2;12850;2012;76.0;21.6
656;1;2;12850;2013;78.0;22.4
657;1;2;12850;2014;77.0;22.7
658;1;2;12900;2001;28.0;25.1
659;1;2;12900;2002;28.0;25.5
660;1;2;12900;2003;28.0;25.2
661;1;2;12900;2004;29.0;26.4
662;1;2;12900;2005;28.0;24.6
663;1;2;12900;2006;26.0;22.9
664;1;2;12900;2007;23.0;20.6
665;1;2;12900;2008;20.0;18.3
666;1;2;12900;2009;23.0;21.3
667;1;2;12900;2010;24.0;22.3
668;1;2;12900;2011;25.0;22.5
669;1;2;12900;2012;25.0;22.7
670;1;2;12900;2013;26.0;23.3
