ID;Sectoren;Milieucompartimenten;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;NettoMilieulasten_8
48;0;Compartiment lucht;1987;308.0;421.0;40.0;235.0;157.0;1.0;-11.0;421.0
49;0;Compartiment lucht;1988;259.0;475.0;40.0;243.0;191.0;1.0;;
50;0;Compartiment lucht;1989;376.0;552.0;42.0;275.0;234.0;2.0;;552.0
51;0;Compartiment lucht;1990;539.0;644.0;45.0;301.0;296.0;2.0;;
52;0;Compartiment lucht;1991;548.0;721.0;47.0;308.0;366.0;0.0;0.0;721.0
53;0;Compartiment lucht;1992;540.0;799.0;47.0;330.0;421.0;1.0;0.0;
54;0;Compartiment lucht;1993;496.0;839.0;50.0;337.0;452.0;;;839.0
55;0;Compartiment lucht;1994;717.0;952.0;56.0;371.0;525.0;0.0;;
56;0;Compartiment lucht;1995;353.0;955.0;54.0;335.0;565.0;0.0;;955.0
57;0;Compartiment lucht;1996;444.0;963.0;52.0;339.0;573.0;0.0;0.0;
58;0;Compartiment lucht;1997;672.0;1016.0;60.0;353.0;603.0;;0.0;1016.0
59;0;Compartiment lucht;1998;468.0;1158.0;59.0;467.0;632.0;;;
60;0;Compartiment lucht;1999;458.0;1447.0;67.0;728.0;652.0;;;1447.0
61;0;Compartiment lucht;2000;568.0;1435.0;61.0;708.0;665.0;;0.0;
62;0;Compartiment lucht;2001;594.0;1547.0;58.0;819.0;671.0;;0.0;1547.0
63;0;Compartiment lucht;2003;535.0;1888.0;59.0;687.0;695.0;447.0;;1888.0
64;0;Compartiment lucht;2005;671.0;1795.0;65.0;745.0;677.0;307.0;;1795.0
65;0;Compartiment lucht;2007;1283.0;2111.0;59.0;764.0;881.0;406.0;;2111.0
66;0;Compartiment lucht;2009;837.0;1968.0;60.0;596.0;1047.0;265.0;;1968.0
67;0;Compartiment lucht;2011;874.0;2038.0;65.0;648.0;1065.0;261.0;;2038.0
68;0;Compartiment lucht;2013;793.0;1500.0;116.0;490.0;873.0;21.0;;1502.0
69;0;Compartiment bodem;1985;;118.0;11.0;79.0;9.0;20.0;-2.0;118.0
70;0;Compartiment bodem;1986;;135.0;;;;;;
71;0;Compartiment bodem;1987;102.0;161.0;18.0;112.0;12.0;20.0;-1.0;161.0
72;0;Compartiment bodem;1988;129.0;247.0;19.0;182.0;33.0;13.0;0.0;
73;0;Compartiment bodem;1989;48.0;328.0;23.0;248.0;41.0;17.0;-2.0;328.0
74;0;Compartiment bodem;1990;48.0;342.0;25.0;251.0;47.0;21.0;-3.0;
75;0;Compartiment bodem;1991;92.0;440.0;28.0;327.0;55.0;31.0;-1.0;440.0
76;0;Compartiment bodem;1992;156.0;516.0;32.0;400.0;78.0;7.0;-1.0;
77;0;Compartiment bodem;1993;143.0;546.0;41.0;411.0;94.0;1.0;-2.0;546.0
78;0;Compartiment bodem;1994;150.0;669.0;35.0;526.0;109.0;;-1.0;
79;0;Compartiment bodem;1995;154.0;618.0;36.0;462.0;121.0;;-1.0;618.0
80;0;Compartiment bodem;1996;150.0;600.0;39.0;430.0;132.0;0.0;-1.0;
81;0;Compartiment bodem;1997;161.0;759.0;50.0;568.0;142.0;0.0;0.0;759.0
82;0;Compartiment bodem;1998;160.0;805.0;58.0;588.0;158.0;;;
83;0;Compartiment bodem;1999;115.0;844.0;64.0;622.0;167.0;;-9.0;844.0
84;0;Compartiment bodem;2000;97.0;977.0;66.0;736.0;175.0;;-1.0;
85;0;Compartiment bodem;2001;125.0;1037.0;81.0;775.0;182.0;;-1.0;1037.0
86;0;Compartiment bodem;2003;78.0;908.0;181.0;334.0;184.0;208.0;;908.0
87;0;Compartiment bodem;2005;68.0;731.0;177.0;305.0;180.0;69.0;0.0;731.0
88;0;Compartiment bodem;2007;251.0;861.0;192.0;421.0;183.0;59.0;-2.0;861.0
89;0;Compartiment bodem;2009;96.0;905.0;149.0;436.0;171.0;149.0;0.0;905.0
90;0;Compartiment bodem;2011;107.0;876.0;163.0;406.0;158.0;148.0;;876.0
91;0;Compartiment bodem;2013;166.0;1002.0;287.0;540.0;103.0;72.0;;1002.0
92;0;Compartiment afval;1985;;613.0;41.0;163.0;33.0;419.0;-43.0;613.0
93;0;Compartiment afval;1986;;629.0;;;;;;
94;0;Compartiment afval;1987;;688.0;51.0;200.0;54.0;420.0;-37.0;688.0
95;0;Compartiment afval;1988;;737.0;50.0;230.0;59.0;434.0;-36.0;
96;0;Compartiment afval;1989;145.0;773.0;55.0;257.0;58.0;444.0;-42.0;773.0
97;0;Compartiment afval;1990;206.0;878.0;58.0;314.0;74.0;476.0;-45.0;
98;0;Compartiment afval;1991;270.0;1038.0;72.0;407.0;77.0;531.0;-49.0;1038.0
99;0;Compartiment afval;1992;384.0;1265.0;82.0;453.0;133.0;653.0;-57.0;
100;0;Compartiment afval;1993;1153.0;1609.0;316.0;476.0;260.0;622.0;-64.0;1609.0
101;0;Compartiment afval;1994;586.0;1788.0;533.0;805.0;529.0;3.0;-82.0;
102;0;Compartiment afval;1995;1002.0;1961.0;580.0;879.0;587.0;2.0;-88.0;1961.0
103;0;Compartiment afval;1996;802.0;2137.0;622.0;1002.0;618.0;4.0;-108.0;
104;0;Compartiment afval;1997;1206.0;2279.0;676.0;1035.0;699.0;3.0;-135.0;2279.0
105;0;Compartiment afval;1998;397.0;2495.0;760.0;1118.0;755.0;1.0;-139.0;
106;0;Compartiment afval;1999;395.0;2605.0;821.0;1174.0;771.0;2.0;-162.0;2605.0
107;0;Compartiment afval;2000;458.0;2802.0;905.0;1336.0;780.0;;-219.0;
108;0;Compartiment afval;2001;416.0;2987.0;991.0;1454.0;733.0;;-190.0;2987.0
109;0;Compartiment afval;2003;173.0;3232.0;1179.0;1312.0;773.0;59.0;-91.0;3232.0
110;0;Compartiment afval;2005;154.0;2972.0;1154.0;1203.0;821.0;60.0;-265.0;2972.0
111;0;Compartiment afval;2007;198.0;3407.0;1258.0;1637.0;791.0;76.0;-355.0;3407.0
112;0;Compartiment afval;2009;329.0;3088.0;1284.0;1389.0;792.0;44.0;-422.0;3088.0
113;0;Compartiment afval;2011;276.0;3264.0;1382.0;1406.0;893.0;43.0;-460.0;3264.0
114;0;Compartiment afval;2013;970.0;3605.0;1385.0;1615.0;698.0;1015.0;-1108.0;3605.0
115;0;Compartiment geluid;1985;;161.0;7.0;85.0;51.0;18.0;;161.0
116;0;Compartiment geluid;1986;;178.0;;;;;;
117;0;Compartiment geluid;1987;74.0;176.0;8.0;92.0;67.0;9.0;0.0;176.0
118;0;Compartiment geluid;1988;52.0;184.0;8.0;102.0;74.0;0.0;;
119;0;Compartiment geluid;1989;85.0;191.0;8.0;91.0;82.0;10.0;0.0;191.0
120;0;Compartiment geluid;1990;66.0;215.0;9.0;107.0;92.0;8.0;0.0;
121;0;Compartiment geluid;1991;66.0;213.0;9.0;102.0;94.0;8.0;0.0;213.0
122;0;Compartiment geluid;1992;64.0;202.0;8.0;92.0;95.0;8.0;0.0;
123;0;Compartiment geluid;1993;61.0;212.0;9.0;115.0;89.0;0.0;0.0;212.0
124;0;Compartiment geluid;1994;72.0;209.0;9.0;93.0;91.0;16.0;0.0;
125;0;Compartiment geluid;1995;70.0;231.0;8.0;128.0;95.0;0.0;0.0;231.0
126;0;Compartiment geluid;1996;92.0;244.0;8.0;148.0;88.0;0.0;0.0;
127;0;Compartiment geluid;1997;90.0;210.0;9.0;114.0;87.0;0.0;0.0;210.0
128;0;Compartiment geluid;1998;71.0;201.0;9.0;107.0;86.0;0.0;0.0;
129;0;Compartiment geluid;1999;62.0;266.0;9.0;173.0;83.0;0.0;0.0;266.0
130;0;Compartiment geluid;2000;61.0;286.0;7.0;196.0;83.0;;;
131;0;Compartiment geluid;2001;70.0;341.0;7.0;254.0;80.0;;;341.0
132;0;Compartiment geluid;2003;50.0;312.0;5.0;61.0;78.0;167.0;0.0;312.0
133;0;Compartiment geluid;2005;46.0;165.0;14.0;43.0;68.0;40.0;0.0;165.0
134;0;Compartiment geluid;2007;58.0;163.0;13.0;57.0;66.0;29.0;-1.0;163.0
135;0;Compartiment geluid;2009;43.0;170.0;10.0;71.0;61.0;28.0;;170.0
136;0;Compartiment geluid;2011;43.0;166.0;16.0;68.0;50.0;32.0;;166.0
137;0;Compartiment geluid;2013;39.0;123.0;17.0;52.0;54.0;;;123.0
138;0;Compartiment algemeen;1985;;200.0;90.0;43.0;1.0;66.0;0.0;200.0
139;0;Compartiment algemeen;1986;;226.0;;;;;;
140;0;Compartiment algemeen;1987;2.0;227.0;105.0;61.0;2.0;60.0;-1.0;227.0
141;0;Compartiment algemeen;1988;5.0;250.0;117.0;68.0;2.0;63.0;0.0;
142;0;Compartiment algemeen;1989;6.0;296.0;135.0;91.0;2.0;68.0;-1.0;296.0
143;0;Compartiment algemeen;1990;8.0;377.0;154.0;147.0;2.0;74.0;-1.0;
144;0;Compartiment algemeen;1991;5.0;476.0;187.0;199.0;3.0;88.0;0.0;476.0
145;0;Compartiment algemeen;1992;6.0;567.0;223.0;258.0;5.0;82.0;-1.0;
146;0;Compartiment algemeen;1993;5.0;688.0;259.0;349.0;7.0;75.0;-2.0;688.0
147;0;Compartiment algemeen;1994;6.0;765.0;307.0;381.0;6.0;73.0;-2.0;
148;0;Compartiment algemeen;1995;19.0;955.0;374.0;509.0;4.0;68.0;-1.0;955.0
149;0;Compartiment algemeen;1996;4.0;995.0;391.0;534.0;5.0;68.0;-3.0;
150;0;Compartiment algemeen;1997;5.0;1102.0;401.0;621.0;6.0;76.0;-2.0;1102.0
151;0;Compartiment algemeen;1998;5.0;1100.0;413.0;634.0;5.0;48.0;0.0;
152;0;Compartiment algemeen;1999;3.0;1302.0;482.0;739.0;5.0;76.0;-1.0;1302.0
153;0;Compartiment algemeen;2000;2.0;1401.0;511.0;834.0;6.0;51.0;-1.0;
154;0;Compartiment algemeen;2001;3.0;1453.0;493.0;880.0;6.0;76.0;-1.0;1453.0
155;0;Compartiment algemeen;2003;380.0;1693.0;313.0;164.0;4.0;1215.0;-3.0;1693.0
156;0;Compartiment algemeen;2005;378.0;1856.0;511.0;232.0;13.0;1101.0;-1.0;1856.0
157;0;Compartiment algemeen;2007;576.0;1822.0;572.0;233.0;6.0;1030.0;-20.0;1822.0
158;0;Compartiment algemeen;2009;583.0;1647.0;490.0;277.0;15.0;867.0;-2.0;1647.0
159;0;Compartiment algemeen;2011;595.0;1485.0;406.0;222.0;9.0;849.0;-1.0;1485.0
160;0;Compartiment algemeen;2013;45.0;1177.0;492.0;486.0;66.0;133.0;;1177.0
161;1;Totaal milieucompartimenten;1985;;1800.0;237.0;449.0;315.0;846.0;-48.0;825.0
162;1;Totaal milieucompartimenten;1986;;1851.0;;;;;;
163;1;Totaal milieucompartimenten;1987;;1976.0;287.0;581.0;574.0;574.0;-39.0;883.0
164;1;Totaal milieucompartimenten;1988;;2111.0;285.0;623.0;379.0;868.0;-44.0;
165;1;Totaal milieucompartimenten;1989;457.0;2184.0;300.0;698.0;361.0;876.0;-51.0;828.0
166;1;Totaal milieucompartimenten;1990;454.0;2463.0;330.0;857.0;401.0;932.0;-57.0;
167;1;Totaal milieucompartimenten;1991;563.0;2851.0;377.0;1082.0;404.0;1048.0;-60.0;855.0
168;1;Totaal milieucompartimenten;1992;732.0;3219.0;434.0;1215.0;464.0;1179.0;-72.0;
169;1;Totaal milieucompartimenten;1993;1032.0;3031.0;449.0;1080.0;430.0;1122.0;-50.0;1337.0
170;1;Totaal milieucompartimenten;1994;690.0;3332.0;700.0;1461.0;655.0;579.0;-63.0;
171;1;Totaal milieucompartimenten;1995;705.0;3598.0;776.0;1599.0;688.0;604.0;-68.0;1719.0
172;1;Totaal milieucompartimenten;1996;648.0;3727.0;815.0;1650.0;714.0;620.0;-72.0;
173;1;Totaal milieucompartimenten;1997;601.0;3850.0;872.0;1783.0;642.0;616.0;-64.0;2002.0
174;1;Totaal milieucompartimenten;1998;792.0;3923.0;898.0;1774.0;675.0;646.0;-69.0;
175;1;Totaal milieucompartimenten;1999;863.0;4209.0;954.0;2091.0;620.0;638.0;-94.0;2466.0
176;1;Totaal milieucompartimenten;2000;834.0;4473.0;987.0;2308.0;624.0;676.0;-122.0;
177;1;Totaal milieucompartimenten;2001;983.0;4734.0;1025.0;2491.0;629.0;710.0;-120.0;3056.0
178;1;Totaal milieucompartimenten;2003;1156.0;5043.0;744.0;956.0;659.0;2801.0;-118.0;3334.0
179;1;Totaal milieucompartimenten;2005;1349.0;5052.0;1057.0;1128.0;666.0;2319.0;-118.0;3150.0
180;1;Totaal milieucompartimenten;2007;1709.0;5398.0;1159.0;1215.0;816.0;2430.0;-222.0;3819.0
181;1;Totaal milieucompartimenten;2009;1664.0;5130.0;1018.0;1149.0;796.0;2331.0;-164.0;3333.0
182;1;Totaal milieucompartimenten;2011;1509.0;5131.0;1150.0;1026.0;787.0;2339.0;-171.0;3486.0
183;1;Totaal milieucompartimenten;2013;1794.0;5494.0;1836.0;2112.0;1744.0;;-198.0;3654.0
184;1;Compartiment water;1985;;886.0;106.0;143.0;286.0;357.0;-6.0;317.0
185;1;Compartiment water;1986;;901.0;;;;;;
186;1;Compartiment water;1987;351.0;937.0;130.0;190.0;526.0;97.0;-6.0;303.0
187;1;Compartiment water;1988;353.0;1006.0;118.0;164.0;327.0;404.0;-7.0;
188;1;Compartiment water;1989;328.0;991.0;116.0;173.0;312.0;395.0;-7.0;259.0
189;1;Compartiment water;1990;294.0;1093.0;129.0;216.0;341.0;415.0;-9.0;
190;1;Compartiment water;1991;328.0;1192.0;139.0;257.0;346.0;461.0;-10.0;330.0
191;1;Compartiment water;1992;384.0;1251.0;151.0;281.0;350.0;482.0;-13.0;
192;1;Compartiment water;1993;428.0;1236.0;161.0;236.0;371.0;483.0;-14.0;219.0
193;1;Compartiment water;1994;491.0;1339.0;173.0;260.0;374.0;549.0;-17.0;
194;1;Compartiment water;1995;564.0;1450.0;182.0;273.0;415.0;601.0;-21.0;297.0
195;1;Compartiment water;1996;541.0;1530.0;184.0;308.0;445.0;615.0;-21.0;
196;1;Compartiment water;1997;501.0;1551.0;228.0;329.0;398.0;613.0;-17.0;297.0
197;1;Compartiment water;1998;702.0;1553.0;228.0;292.0;417.0;644.0;-27.0;
198;1;Compartiment water;1999;789.0;1553.0;222.0;336.0;395.0;636.0;-35.0;248.0
199;1;Compartiment water;2000;741.0;1646.0;219.0;421.0;384.0;676.0;-55.0;
200;1;Compartiment water;2001;880.0;1697.0;249.0;409.0;386.0;710.0;-57.0;253.0
201;1;Compartiment water;2003;1001.0;1751.0;216.0;381.0;414.0;795.0;-56.0;116.0
202;1;Compartiment water;2005;1208.0;1877.0;247.0;419.0;430.0;842.0;-62.0;260.0
203;1;Compartiment water;2007;1468.0;2112.0;250.0;456.0;569.0;922.0;-86.0;377.0
204;1;Compartiment water;2009;1310.0;2178.0;273.0;395.0;542.0;1051.0;-83.0;183.0
205;1;Compartiment water;2011;1230.0;2256.0;393.0;392.0;451.0;1084.0;-65.0;366.0
206;1;Compartiment water;2013;1239.0;3033.0;638.0;1147.0;1345.0;;-98.0;859.0
207;1;Compartiment lucht;1985;;27.0;7.0;19.0;0.0;1.0;;2.0
208;1;Compartiment lucht;1986;;27.0;;;;;;
209;1;Compartiment lucht;1987;0.0;31.0;10.0;20.0;1.0;1.0;;6.0
210;1;Compartiment lucht;1988;;27.0;10.0;16.0;1.0;1.0;;
211;1;Compartiment lucht;1989;;35.0;10.0;23.0;1.0;2.0;;62.0
212;1;Compartiment lucht;1990;;48.0;10.0;35.0;1.0;2.0;;
213;1;Compartiment lucht;1991;0.0;46.0;12.0;34.0;1.0;0.0;0.0;84.0
214;1;Compartiment lucht;1992;;47.0;13.0;33.0;1.0;1.0;0.0;
215;1;Compartiment lucht;1993;0.0;41.0;14.0;27.0;1.0;;;87.0
216;1;Compartiment lucht;1994;0.0;43.0;13.0;29.0;1.0;0.0;;
217;1;Compartiment lucht;1995;0.0;44.0;17.0;26.0;1.0;0.0;;96.0
218;1;Compartiment lucht;1996;0.0;33.0;13.0;19.0;0.0;0.0;0.0;
219;1;Compartiment lucht;1997;0.0;38.0;21.0;17.0;0.0;;0.0;89.0
220;1;Compartiment lucht;1998;0.0;25.0;13.0;11.0;0.0;;;
221;1;Compartiment lucht;1999;0.0;234.0;17.0;216.0;0.0;;;270.0
222;1;Compartiment lucht;2000;0.0;192.0;9.0;183.0;0.0;;0.0;
223;1;Compartiment lucht;2001;0.0;215.0;3.0;212.0;0.0;;0.0;289.0
224;1;Compartiment lucht;2003;;448.0;1.0;0.0;0.0;447.0;;549.0
225;1;Compartiment lucht;2005;0.0;326.0;11.0;8.0;0.0;307.0;;561.0
226;1;Compartiment lucht;2007;0.0;419.0;8.0;5.0;0.0;406.0;;1007.0
227;1;Compartiment lucht;2009;0.0;306.0;15.0;26.0;0.0;265.0;;967.0
228;1;Compartiment lucht;2011;0.0;305.0;22.0;22.0;0.0;261.0;;1057.0
229;1;Compartiment lucht;2013;5.0;240.0;116.0;118.0;6.0;;;1025.0
230;1;Compartiment bodem;1985;;106.0;10.0;77.0;0.0;20.0;-2.0;106.0
231;1;Compartiment bodem;1986;;113.0;;;;;;
232;1;Compartiment bodem;1987;11.0;145.0;16.0;109.0;1.0;20.0;0.0;144.0
233;1;Compartiment bodem;1988;6.0;166.0;17.0;145.0;2.0;2.0;0.0;
234;1;Compartiment bodem;1989;1.0;205.0;21.0;181.0;2.0;3.0;-2.0;200.0
235;1;Compartiment bodem;1990;0.0;194.0;23.0;167.0;2.0;5.0;-3.0;
236;1;Compartiment bodem;1991;;266.0;25.0;228.0;2.0;11.0;-1.0;266.0
237;1;Compartiment bodem;1992;0.0;288.0;29.0;251.0;3.0;7.0;-1.0;
238;1;Compartiment bodem;1993;1.0;257.0;36.0;218.0;3.0;1.0;-2.0;265.0
239;1;Compartiment bodem;1994;0.0;310.0;30.0;278.0;3.0;;-1.0;
240;1;Compartiment bodem;1995;0.0;273.0;27.0;244.0;2.0;;-1.0;270.0
241;1;Compartiment bodem;1996;0.0;265.0;30.0;234.0;2.0;0.0;-1.0;
242;1;Compartiment bodem;1997;0.0;388.0;41.0;346.0;2.0;0.0;0.0;390.0
243;1;Compartiment bodem;1998;1.0;411.0;48.0;362.0;2.0;;;
244;1;Compartiment bodem;1999;1.0;352.0;53.0;306.0;2.0;;-9.0;389.0
245;1;Compartiment bodem;2000;1.0;406.0;55.0;350.0;2.0;;-1.0;
246;1;Compartiment bodem;2001;1.0;459.0;68.0;390.0;2.0;;-1.0;501.0
247;1;Compartiment bodem;2003;;220.0;4.0;7.0;0.0;208.0;;353.0
248;1;Compartiment bodem;2005;0.0;221.0;74.0;78.0;1.0;69.0;0.0;264.0
249;1;Compartiment bodem;2007;0.0;211.0;99.0;45.0;1.0;59.0;-2.0;270.0
250;1;Compartiment bodem;2009;23.0;287.0;54.0;83.0;1.0;149.0;0.0;339.0
251;1;Compartiment bodem;2011;23.0;274.0;68.0;57.0;1.0;148.0;;357.0
252;1;Compartiment bodem;2013;55.0;250.0;114.0;123.0;13.0;;;276.0
253;1;Compartiment afval;1985;;554.0;33.0;116.0;27.0;419.0;-40.0;217.0
254;1;Compartiment afval;1986;;565.0;;;;;;
255;1;Compartiment afval;1987;;612.0;38.0;141.0;44.0;420.0;-32.0;226.0
256;1;Compartiment afval;1988;;647.0;40.0;163.0;47.0;434.0;-36.0;
257;1;Compartiment afval;1989;123.0;670.0;44.0;181.0;44.0;444.0;-42.0;188.0
258;1;Compartiment afval;1990;157.0;766.0;45.0;234.0;55.0;476.0;-45.0;
259;1;Compartiment afval;1991;234.0;903.0;57.0;311.0;52.0;531.0;-49.0;151.0
260;1;Compartiment afval;1992;346.0;1120.0;67.0;352.0;104.0;653.0;-57.0;
261;1;Compartiment afval;1993;602.0;858.0;37.0;183.0;48.0;622.0;-33.0;156.0
262;1;Compartiment afval;1994;195.0;945.0;240.0;474.0;272.0;3.0;-44.0;
263;1;Compartiment afval;1995;125.0;937.0;240.0;475.0;265.0;2.0;-45.0;206.0
264;1;Compartiment afval;1996;105.0;948.0;259.0;470.0;262.0;4.0;-46.0;
265;1;Compartiment afval;1997;97.0;871.0;250.0;428.0;234.0;3.0;-45.0;274.0
266;1;Compartiment afval;1998;84.0;912.0;264.0;439.0;251.0;1.0;-42.0;
267;1;Compartiment afval;1999;70.0;835.0;255.0;409.0;217.0;2.0;-49.0;314.0
268;1;Compartiment afval;2000;90.0;853.0;272.0;417.0;231.0;;-66.0;
269;1;Compartiment afval;2001;99.0;922.0;293.0;456.0;234.0;;-61.0;578.0
270;1;Compartiment afval;2003;152.0;928.0;290.0;437.0;239.0;21.0;-59.0;628.0
271;1;Compartiment afval;2005;140.0;906.0;284.0;434.0;222.0;22.0;-55.0;361.0
272;1;Compartiment afval;2007;172.0;978.0;302.0;513.0;240.0;36.0;-113.0;487.0
273;1;Compartiment afval;2009;320.0;844.0;255.0;404.0;237.0;27.0;-79.0;323.0
274;1;Compartiment afval;2011;255.0;931.0;320.0;364.0;326.0;26.0;-105.0;367.0
275;1;Compartiment afval;2013;451.0;897.0;458.0;225.0;314.0;;-100.0;457.0
276;1;Compartiment geluid;1985;;79.0;6.0;54.0;0.0;18.0;;43.0
277;1;Compartiment geluid;1986;;89.0;;;;;;
278;1;Compartiment geluid;1987;1.0;84.0;7.0;67.0;0.0;9.0;0.0;46.0
279;1;Compartiment geluid;1988;0.0;84.0;7.0;77.0;0.0;0.0;;
280;1;Compartiment geluid;1989;;81.0;7.0;64.0;0.0;10.0;0.0;94.0
281;1;Compartiment geluid;1990;0.0;92.0;7.0;76.0;0.0;8.0;0.0;
282;1;Compartiment geluid;1991;;97.0;8.0;81.0;1.0;8.0;0.0;109.0
283;1;Compartiment geluid;1992;;85.0;7.0;70.0;0.0;8.0;0.0;
284;1;Compartiment geluid;1993;;99.0;7.0;92.0;0.0;0.0;0.0;111.0
285;1;Compartiment geluid;1994;;93.0;8.0;69.0;0.0;16.0;0.0;
286;1;Compartiment geluid;1995;0.0;108.0;7.0;101.0;1.0;0.0;0.0;119.0
287;1;Compartiment geluid;1996;0.0;120.0;6.0;113.0;0.0;0.0;0.0;
288;1;Compartiment geluid;1997;0.0;81.0;8.0;73.0;0.0;0.0;0.0;86.0
289;1;Compartiment geluid;1998;0.0;75.0;7.0;67.0;0.0;0.0;0.0;
290;1;Compartiment geluid;1999;0.0;139.0;7.0;131.0;0.0;0.0;0.0;140.0
291;1;Compartiment geluid;2000;0.0;155.0;5.0;150.0;0.0;;;
