ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
28;Totaal woningen;Verspreide huizen Nieuw-Annerveen;Aa en Hunze                             ;Buurt     ;BU16800809;;;;1
29;Totaal woningen;Wijk 09 Oud-Annerveen;Aa en Hunze                             ;Wijk      ;WK168009  ;2370.0;3850.0;;1
30;Totaal woningen;Oud-Annerveen;Aa en Hunze                             ;Buurt     ;BU16800900;2370.0;3850.0;;1
31;Totaal woningen;Verspreide huizen Oud-Annerveen;Aa en Hunze                             ;Buurt     ;BU16800909;;;;1
32;Totaal woningen;Wijk 11 Annerveenschekanaal;Aa en Hunze                             ;Wijk      ;WK168011  ;2040.0;3410.0;;1
33;Totaal woningen;Annerveenschekanaal;Aa en Hunze                             ;Buurt     ;BU16801100;2040.0;3410.0;;1
34;Totaal woningen;Verspreide huizen Annerveenschekanaal;Aa en Hunze                             ;Buurt     ;BU16801109;;;;1
35;Totaal woningen;Wijk 12 Eexterveenschekanaal;Aa en Hunze                             ;Wijk      ;WK168012  ;1960.0;3290.0;;1
36;Totaal woningen;Eexterveenschekanaal;Aa en Hunze                             ;Buurt     ;BU16801200;1960.0;3290.0;;1
37;Totaal woningen;Verspreide huizen Eexterveenschekanaal;Aa en Hunze                             ;Buurt     ;BU16801209;;;;1
38;Totaal woningen;Wijk 13 Eexterzandvoort;Aa en Hunze                             ;Wijk      ;WK168013  ;2050.0;3430.0;;1
39;Totaal woningen;Eexterzandvoort;Aa en Hunze                             ;Buurt     ;BU16801300;2070.0;3350.0;;1
40;Totaal woningen;Verspreide huizen Eexterzandvoort;Aa en Hunze                             ;Buurt     ;BU16801309;1960.0;3860.0;;1
41;Totaal woningen;Wijk 14 Gasselte;Aa en Hunze                             ;Wijk      ;WK168014  ;2060.0;3380.0;;1
42;Totaal woningen;Gasselte;Aa en Hunze                             ;Buurt     ;BU16801400;2000.0;3280.0;;1
43;Totaal woningen;Kostvlies;Aa en Hunze                             ;Buurt     ;BU16801401;2550.0;4040.0;;1
44;Totaal woningen;Verspreide huizen Gasselte;Aa en Hunze                             ;Buurt     ;BU16801409;2330.0;4290.0;;1
45;Totaal woningen;Wijk 15 Gasselternijveen;Aa en Hunze                             ;Wijk      ;WK168015  ;1860.0;3190.0;;1
46;Totaal woningen;Gasselternijveen;Aa en Hunze                             ;Buurt     ;BU16801500;1860.0;3180.0;;1
47;Totaal woningen;Gasselterboerveen;Aa en Hunze                             ;Buurt     ;BU16801501;2230.0;4320.0;;1
48;Totaal woningen;Verspreide huizen Gasselternijveen;Aa en Hunze                             ;Buurt     ;BU16801509;;;;1
49;Totaal woningen;Wijk 16 Gasselternijveenschemond;Aa en Hunze                             ;Wijk      ;WK168016  ;1980.0;3540.0;;1
50;Totaal woningen;Gasselternijveenschemond;Aa en Hunze                             ;Buurt     ;BU16801600;1950.0;3530.0;;1
51;Totaal woningen;Gasselterboerveenschemond;Aa en Hunze                             ;Buurt     ;BU16801601;3060.0;3960.0;;1
52;Totaal woningen;Verspr.h. Gasselternijveenschemond;Aa en Hunze                             ;Buurt     ;BU16801609;;;;1
53;Totaal woningen;Wijk 17 Gieten;Aa en Hunze                             ;Wijk      ;WK168017  ;1930.0;3040.0;;1
54;Totaal woningen;Gieten;Aa en Hunze                             ;Buurt     ;BU16801700;1910.0;3010.0;;1
55;Totaal woningen;Verspreide huizen Gieten;Aa en Hunze                             ;Buurt     ;BU16801709;2930.0;3920.0;;1
56;Totaal woningen;Wijk 18 Gieterveen;Aa en Hunze                             ;Wijk      ;WK168018  ;2160.0;3400.0;;1
57;Totaal woningen;Gieterveen;Aa en Hunze                             ;Buurt     ;BU16801800;1970.0;3230.0;;1
58;Totaal woningen;Bonnerveen;Aa en Hunze                             ;Buurt     ;BU16801801;2410.0;3560.0;;1
59;Totaal woningen;Nieuwediep;Aa en Hunze                             ;Buurt     ;BU16801802;2350.0;3790.0;;1
60;Totaal woningen;Verspreide huizen Gieterveen;Aa en Hunze                             ;Buurt     ;BU16801809;2560.0;3460.0;;1
61;Totaal woningen;Wijk 19 Rolde;Aa en Hunze                             ;Wijk      ;WK168019  ;1900.0;3170.0;;1
62;Totaal woningen;Rolde;Aa en Hunze                             ;Buurt     ;BU16801900;1860.0;3040.0;;1
63;Totaal woningen;Ballo;Aa en Hunze                             ;Buurt     ;BU16801901;2860.0;3890.0;;1
64;Totaal woningen;Nijlande;Aa en Hunze                             ;Buurt     ;BU16801902;2690.0;4970.0;;1
65;Totaal woningen;Deurze;Aa en Hunze                             ;Buurt     ;BU16801903;2680.0;4130.0;;1
66;Totaal woningen;Verspreide huizen Nooitgedacht;Aa en Hunze                             ;Buurt     ;BU16801908;1610.0;4000.0;;1
67;Totaal woningen;Verspreide huizen Rolde;Aa en Hunze                             ;Buurt     ;BU16801909;2690.0;4620.0;;1
68;Totaal woningen;Wijk 20 Grolloo;Aa en Hunze                             ;Wijk      ;WK168020  ;2360.0;3710.0;;1
69;Totaal woningen;Grolloo;Aa en Hunze                             ;Buurt     ;BU16802000;2200.0;3490.0;;1
70;Totaal woningen;Schoonloo;Aa en Hunze                             ;Buurt     ;BU16802001;2070.0;3470.0;;1
71;Totaal woningen;Verspreide huizen Papenvoort;Aa en Hunze                             ;Buurt     ;BU16802008;3440.0;3770.0;;1
72;Totaal woningen;Verspreide huizen Grolloo;Aa en Hunze                             ;Buurt     ;BU16802009;2750.0;4710.0;;1
73;Totaal woningen;Wijk 21 Ekehaar;Aa en Hunze                             ;Wijk      ;WK168021  ;2610.0;4000.0;;1
74;Totaal woningen;Ekehaar;Aa en Hunze                             ;Buurt     ;BU16802100;2300.0;3690.0;;1
75;Totaal woningen;Amen;Aa en Hunze                             ;Buurt     ;BU16802101;2830.0;3840.0;;1
76;Totaal woningen;Verspreide huizen Ekehaar;Aa en Hunze                             ;Buurt     ;BU16802109;3430.0;5040.0;;1
77;Totaal woningen;Aalburg;Aalburg                                 ;Gemeente  ;GM0738    ;1730.0;3690.0;;.
78;Totaal woningen;Wijk 00 Wijk en Aalburg;Aalburg                                 ;Wijk      ;WK073800  ;1670.0;3690.0;;1
79;Totaal woningen;Wijk en Aalburg;Aalburg                                 ;Buurt     ;BU07380000;1580.0;3530.0;;1
80;Totaal woningen;Spijk;Aalburg                                 ;Buurt     ;BU07380001;2220.0;4610.0;;1
81;Totaal woningen;Verspreide huizen Wijk en Aalburg;Aalburg                                 ;Buurt     ;BU07380009;2340.0;4570.0;;1
82;Totaal woningen;Wijk 01 Veen;Aalburg                                 ;Wijk      ;WK073801  ;1780.0;3500.0;;1
83;Totaal woningen;Veen;Aalburg                                 ;Buurt     ;BU07380100;1780.0;3500.0;;1
84;Totaal woningen;Verspreide huizen Veen;Aalburg                                 ;Buurt     ;BU07380109;;4620.0;;1
85;Totaal woningen;Wijk 02 Genderen;Aalburg                                 ;Wijk      ;WK073802  ;1730.0;3700.0;;1
86;Totaal woningen;Genderen;Aalburg                                 ;Buurt     ;BU07380200;1720.0;3710.0;;1
87;Totaal woningen;Verspreide huizen Genderen;Aalburg                                 ;Buurt     ;BU07380209;1990.0;3480.0;;1
88;Totaal woningen;Wijk 03 Eethen;Aalburg                                 ;Wijk      ;WK073803  ;1750.0;3890.0;;1
89;Totaal woningen;Eethen;Aalburg                                 ;Buurt     ;BU07380300;1860.0;4050.0;;1
90;Totaal woningen;Verspreide huizen Eethen;Aalburg                                 ;Buurt     ;BU07380309;1210.0;3150.0;;1
91;Totaal woningen;Wijk 04 Meeuwen;Aalburg                                 ;Wijk      ;WK073804  ;1800.0;3550.0;;1
92;Totaal woningen;Meeuwen;Aalburg                                 ;Buurt     ;BU07380400;1780.0;3470.0;;1
93;Totaal woningen;Verspreide huizen Meeuwen;Aalburg                                 ;Buurt     ;BU07380409;1990.0;4550.0;;1
94;Totaal woningen;Wijk 05 Drongelen;Aalburg                                 ;Wijk      ;WK073805  ;1990.0;4170.0;;1
95;Totaal woningen;Drongelen;Aalburg                                 ;Buurt     ;BU07380500;1940.0;4070.0;;1
96;Totaal woningen;Verspreide huizen Drongelen;Aalburg                                 ;Buurt     ;BU07380509;2110.0;4390.0;;1
97;Totaal woningen;Wijk 06 Babyloniënbroek;Aalburg                                 ;Wijk      ;WK073806  ;2270.0;4290.0;;1
98;Totaal woningen;Babyloniënbroek;Aalburg                                 ;Buurt     ;BU07380600;2240.0;4200.0;;1
99;Totaal woningen;Verspreide huizen Babyloniënbroek;Aalburg                                 ;Buurt     ;BU07380609;2730.0;4970.0;;1
100;Totaal woningen;Aalsmeer;Aalsmeer                                ;Gemeente  ;GM0358    ;1470.0;3330.0;;.
101;Totaal woningen;Wijk 00 Aalsmeer;Aalsmeer                                ;Wijk      ;WK035800  ;1500.0;3200.0;;1
102;Totaal woningen;Centrum;Aalsmeer                                ;Buurt     ;BU03580000;1300.0;3070.0;;1
103;Totaal woningen;Stommeer;Aalsmeer                                ;Buurt     ;BU03580001;1440.0;3160.0;;1
104;Totaal woningen;Hornmeer;Aalsmeer                                ;Buurt     ;BU03580004;1620.0;3170.0;;1
105;Totaal woningen;Uiterweg;Aalsmeer                                ;Buurt     ;BU03580005;2680.0;4300.0;;1
106;Totaal woningen;Wijk 01 Kudelstraat en Kalslagen;Aalsmeer                                ;Wijk      ;WK035801  ;1260.0;3250.0;;1
107;Totaal woningen;Kudelstaart;Aalsmeer                                ;Buurt     ;BU03580100;1260.0;3250.0;;1
108;Totaal woningen;Wijk 02 Oosteinde;Aalsmeer                                ;Wijk      ;WK035802  ;1640.0;3610.0;;1
109;Totaal woningen;Bovenlanden;Aalsmeer                                ;Buurt     ;BU03580200;2340.0;3920.0;;1
110;Totaal woningen;Greenpark;Aalsmeer                                ;Buurt     ;BU03580201;2180.0;3830.0;;1
111;Totaal woningen;Oosteinde;Aalsmeer                                ;Buurt     ;BU03580205;1450.0;3510.0;;1
112;Totaal woningen;Schinkelpolder;Aalsmeer                                ;Buurt     ;BU03580206;2300.0;4180.0;;1
113;Totaal woningen;Aalten;Aalten                                  ;Gemeente  ;GM0197    ;1520.0;3060.0;;.
114;Totaal woningen;Wijk 01 Buitengebied Aalten;Aalten                                  ;Wijk      ;WK019701  ;2070.0;4190.0;;1
115;Totaal woningen;Barlo-Kern;Aalten                                  ;Buurt     ;BU01970101;1580.0;3440.0;;1
116;Totaal woningen;Verspreide huizen Barlo;Aalten                                  ;Buurt     ;BU01970102;2230.0;4280.0;;1
117;Totaal woningen;Verspreide huizen Heurne;Aalten                                  ;Buurt     ;BU01970103;1980.0;4270.0;;1
118;Totaal woningen;Verspreide huizen IJzerlo;Aalten                                  ;Buurt     ;BU01970104;2180.0;4120.0;;1
119;Totaal woningen;Ijzerlo-kern;Aalten                                  ;Buurt     ;BU01970105;1710.0;3200.0;;1
120;Totaal woningen;Lintelo-kern;Aalten                                  ;Buurt     ;BU01970106;1710.0;3500.0;;1
121;Totaal woningen;Verspreide huizen ten westen van Aalten;Aalten                                  ;Buurt     ;BU01970107;2190.0;4510.0;;1
122;Totaal woningen;Verspreide huizen Lintelo;Aalten                                  ;Buurt     ;BU01970108;2120.0;4480.0;;1
123;Totaal woningen;Verspreide huizen Dalese Veld;Aalten                                  ;Buurt     ;BU01970109;2030.0;5700.0;;1
124;Totaal woningen;Verspreide huizen Dale;Aalten                                  ;Buurt     ;BU01970110;2090.0;4260.0;;1
125;Totaal woningen;Verspreide huizen Haart;Aalten                                  ;Buurt     ;BU01970111;2300.0;4930.0;;1
126;Totaal woningen;Haart-kern;Aalten                                  ;Buurt     ;BU01970112;1820.0;4110.0;;1
127;Totaal woningen;Wijk 02 Bredevoort;Aalten                                  ;Wijk      ;WK019702  ;1590.0;3180.0;;1
128;Totaal woningen;Verspreide huizen Bredevoort;Aalten                                  ;Buurt     ;BU01970201;2250.0;4390.0;;1
129;Totaal woningen;Verspreide huizen Hollenberg;Aalten                                  ;Buurt     ;BU01970202;1750.0;3900.0;;1
130;Totaal woningen;Verspreide huizen Het Zwanenbroek;Aalten                                  ;Buurt     ;BU01970203;1980.0;4510.0;;1
131;Totaal woningen;Bredevoort;Aalten                                  ;Buurt     ;BU01970204;1510.0;2970.0;;1
132;Totaal woningen;Wijk 03 Aalten Kern;Aalten                                  ;Wijk      ;WK019703  ;1430.0;2890.0;;1
133;Totaal woningen;Aalten-kern West;Aalten                                  ;Buurt     ;BU01970301;1440.0;2820.0;;1
134;Totaal woningen;Aalten-kern Zuid 1;Aalten                                  ;Buurt     ;BU01970302;1460.0;2950.0;;1
135;Totaal woningen;Aalten-kern Zuid 2;Aalten                                  ;Buurt     ;BU01970303;1390.0;3260.0;;1
136;Totaal woningen;Aalten-kern Noord/Noordoost;Aalten                                  ;Buurt     ;BU01970304;1500.0;2870.0;;1
137;Totaal woningen;Aalten Kern 't Kobus;Aalten                                  ;Buurt     ;BU01970305;1370.0;3500.0;;1
138;Totaal woningen;Aalten-kern Oost;Aalten                                  ;Buurt     ;BU01970306;1450.0;2880.0;;1
139;Totaal woningen;Aalten-kern Centrum;Aalten                                  ;Buurt     ;BU01970307;1340.0;2570.0;;1
140;Totaal woningen;Wijk 04 Dinxperlo;Aalten                                  ;Wijk      ;WK019704  ;1490.0;3010.0;;1
141;Totaal woningen;Dinxperlo Centrum/Oost;Aalten                                  ;Buurt     ;BU01970400;1340.0;2670.0;;1
142;Totaal woningen;Dinxperlo Noord;Aalten                                  ;Buurt     ;BU01970401;1550.0;3040.0;;1
143;Totaal woningen;Dinxperlo West;Aalten                                  ;Buurt     ;BU01970402;1490.0;3070.0;;1
144;Totaal woningen;De Heurne-kern;Aalten                                  ;Buurt     ;BU01970403;1730.0;3530.0;;1
145;Totaal woningen;Verspreide huizen Dinxperlo;Aalten                                  ;Buurt     ;BU01970408;2120.0;4320.0;;1
146;Totaal woningen;Verspreide huizen De Heurne;Aalten                                  ;Buurt     ;BU01970409;2080.0;4120.0;;1
147;Totaal woningen;Achtkarspelen;Achtkarspelen                           ;Gemeente  ;GM0059    ;1690.0;2760.0;;.
148;Totaal woningen;Wijk 00 Noord;Achtkarspelen                           ;Wijk      ;WK005900  ;1680.0;2700.0;;1
149;Totaal woningen;Buitenpost;Achtkarspelen                           ;Buurt     ;BU00590000;1600.0;2460.0;;1
150;Totaal woningen;Twijzel;Achtkarspelen                           ;Buurt     ;BU00590001;1800.0;3100.0;;1
151;Totaal woningen;Kootstertille;Achtkarspelen                           ;Buurt     ;BU00590002;1650.0;2790.0;;1
152;Totaal woningen;Twijzelerheide;Achtkarspelen                           ;Buurt     ;BU00590003;1720.0;2830.0;;1
153;Totaal woningen;Gerkesklooster;Achtkarspelen                           ;Buurt     ;BU00590004;1620.0;2500.0;;1
154;Totaal woningen;Verspreide huizen Buitenpost;Achtkarspelen                           ;Buurt     ;BU00590005;1910.0;3200.0;;1
155;Totaal woningen;Verspreide huizen Twijzel;Achtkarspelen                           ;Buurt     ;BU00590006;1860.0;3480.0;;1
156;Totaal woningen;Verspreide huizen Kootstertille;Achtkarspelen                           ;Buurt     ;BU00590007;2130.0;3630.0;;1
157;Totaal woningen;Verspreide huizen Twijzelerheide;Achtkarspelen                           ;Buurt     ;BU00590008;2160.0;3060.0;;1
158;Totaal woningen;Verspreide huizen Gerkesklooster;Achtkarspelen                           ;Buurt     ;BU00590009;2000.0;3530.0;;1
159;Totaal woningen;Wijk 01 Centrum;Achtkarspelen                           ;Wijk      ;WK005901  ;1800.0;2900.0;;1
160;Totaal woningen;Stroobos;Achtkarspelen                           ;Buurt     ;BU00590100;1980.0;3170.0;;1
161;Totaal woningen;Drogeham;Achtkarspelen                           ;Buurt     ;BU00590102;1700.0;2680.0;;1
162;Totaal woningen;Augustinusga;Achtkarspelen                           ;Buurt     ;BU00590103;1760.0;2980.0;;1
163;Totaal woningen;Verspreide huizen Stroobos;Achtkarspelen                           ;Buurt     ;BU00590107;1820.0;3140.0;;1
164;Totaal woningen;Verspreide huizen Drogeham;Achtkarspelen                           ;Buurt     ;BU00590108;2530.0;3760.0;;1
165;Totaal woningen;Verspreide huizen Augustinusga;Achtkarspelen                           ;Buurt     ;BU00590109;2280.0;3660.0;;1
166;Totaal woningen;Wijk 02 Zuid;Achtkarspelen                           ;Wijk      ;WK005902  ;1690.0;2780.0;;1
167;Totaal woningen;Surhuisterveen;Achtkarspelen                           ;Buurt     ;BU00590200;1600.0;2530.0;;1
168;Totaal woningen;Harkema;Achtkarspelen                           ;Buurt     ;BU00590201;1690.0;2970.0;;1
169;Totaal woningen;Surhuizum;Achtkarspelen                           ;Buurt     ;BU00590202;1780.0;2810.0;;1
170;Totaal woningen;Boelenslaan;Achtkarspelen                           ;Buurt     ;BU00590203;1660.0;2900.0;;1
171;Totaal woningen;Verspreide huizen Surhuisterveen;Achtkarspelen                           ;Buurt     ;BU00590206;1880.0;3710.0;;1
172;Totaal woningen;Verspreide huizen Harkema;Achtkarspelen                           ;Buurt     ;BU00590207;2210.0;3860.0;;1
173;Totaal woningen;Verspreide huizen Surhuizum;Achtkarspelen                           ;Buurt     ;BU00590208;2280.0;3500.0;;1
174;Totaal woningen;Verspreide huizen Boelenslaan;Achtkarspelen                           ;Buurt     ;BU00590209;2150.0;3660.0;;1
175;Totaal woningen;Alblasserdam;Alblasserdam                            ;Gemeente  ;GM0482    ;1200.0;2940.0;;.
176;Totaal woningen;Wijk 01 Centrum;Alblasserdam                            ;Wijk      ;WK048201  ;1120.0;2930.0;10.4;1
177;Totaal woningen;Cortgene;Alblasserdam                            ;Buurt     ;BU04820101;1430.0;3160.0;;1
178;Totaal woningen;Redersbuurt;Alblasserdam                            ;Buurt     ;BU04820102;950.0;2380.0;;1
179;Totaal woningen;kerkbuurt;Alblasserdam                            ;Buurt     ;BU04820103;1320.0;2770.0;;1
180;Totaal woningen;Polderbuurt;Alblasserdam                            ;Buurt     ;BU04820104;1660.0;3630.0;;1
181;Totaal woningen;De Werven;Alblasserdam                            ;Buurt     ;BU04820105;540.0;3090.0;47.3;1
182;Totaal woningen;Wijk 02 Kinderdijk;Alblasserdam                            ;Wijk      ;WK048202  ;1160.0;2900.0;;1
183;Totaal woningen;Dijk;Alblasserdam                            ;Buurt     ;BU04820201;1560.0;3430.0;;1
184;Totaal woningen;Vogelbuurt;Alblasserdam                            ;Buurt     ;BU04820202;1030.0;2610.0;;1
185;Totaal woningen;Waterland;Alblasserdam                            ;Buurt     ;BU04820203;1170.0;3600.0;;1
186;Totaal woningen;Groene Long;Alblasserdam                            ;Buurt     ;BU04820204;;;;1
187;Totaal woningen;Rivierenbuurt;Alblasserdam                            ;Buurt     ;BU04820205;1040.0;2600.0;;1
188;Totaal woningen;Nieuw Kinderdijk;Alblasserdam                            ;Buurt     ;BU04820206;1270.0;3160.0;;1
189;Totaal woningen;Wijk 03 Blokweer;Alblasserdam                            ;Wijk      ;WK048203  ;1170.0;2880.0;;1
190;Totaal woningen;Zeelt;Alblasserdam                            ;Buurt     ;BU04820301;1220.0;3640.0;;1
191;Totaal woningen;Middelland;Alblasserdam                            ;Buurt     ;BU04820302;1330.0;3700.0;;1
192;Totaal woningen;Blokweer Noord;Alblasserdam                            ;Buurt     ;BU04820303;1040.0;3180.0;;1
193;Totaal woningen;Blokweer Zuid;Alblasserdam                            ;Buurt     ;BU04820304;1170.0;3110.0;;1
194;Totaal woningen;Drentsebuurt;Alblasserdam                            ;Buurt     ;BU04820305;1030.0;2710.0;;1
195;Totaal woningen;Florabuurt;Alblasserdam                            ;Buurt     ;BU04820306;1260.0;2580.0;;1
196;Totaal woningen;Staatsliedenbuurt;Alblasserdam                            ;Buurt     ;BU04820307;1150.0;2390.0;;1
197;Totaal woningen;Wijk 04 Souburgh;Alblasserdam                            ;Wijk      ;WK048204  ;1420.0;3020.0;;1
198;Totaal woningen;Schildersbuurt;Alblasserdam                            ;Buurt     ;BU04820401;1530.0;3060.0;;1
199;Totaal woningen;Schrijversbuurt;Alblasserdam                            ;Buurt     ;BU04820402;1430.0;2950.0;;1
200;Totaal woningen;Klein Alblas;Alblasserdam                            ;Buurt     ;BU04820403;2060.0;5540.0;;1
201;Totaal woningen;Oranjebuurt;Alblasserdam                            ;Buurt     ;BU04820404;930.0;2400.0;;1
202;Totaal woningen;Wijk 05 Bedrijventerrein;Alblasserdam                            ;Wijk      ;WK048205  ;1500.0;3290.0;;1
203;Totaal woningen;Vinkenwaard;Alblasserdam                            ;Buurt     ;BU04820501;;;;1
204;Totaal woningen;Hoogendijk;Alblasserdam                            ;Buurt     ;BU04820502;;;;1
205;Totaal woningen;Nieuwland;Alblasserdam                            ;Buurt     ;BU04820503;1350.0;3220.0;;1
206;Totaal woningen;Wijk 06 Landelijk gebied;Alblasserdam                            ;Wijk      ;WK048206  ;2830.0;5880.0;;1
207;Totaal woningen;Polder Blokweer;Alblasserdam                            ;Buurt     ;BU04820601;;;;1
208;Totaal woningen;Polder Kortland;Alblasserdam                            ;Buurt     ;BU04820602;3130.0;6790.0;;1
209;Totaal woningen;Polder Souburgh;Alblasserdam                            ;Buurt     ;BU04820603;2650.0;;;1
210;Totaal woningen;Polder Vinkenwaard;Alblasserdam                            ;Buurt     ;BU04820604;2370.0;4860.0;;1
211;Totaal woningen;Albrandswaard;Albrandswaard                           ;Gemeente  ;GM0613    ;1300.0;3180.0;;.
212;Totaal woningen;Wijk 01 Poortugaal-Noord;Albrandswaard                           ;Wijk      ;WK061301  ;1250.0;3550.0;;1
213;Totaal woningen;Valckesteyn;Albrandswaard                           ;Buurt     ;BU06130101;1170.0;3580.0;;1
214;Totaal woningen;Zwaardijk-Kruisdijk;Albrandswaard                           ;Buurt     ;BU06130102;1560.0;2990.0;;1
215;Totaal woningen;Poortugaal;Albrandswaard                           ;Buurt     ;BU06130103;1780.0;3540.0;;1
216;Totaal woningen;Buitengebied Poortugaal;Albrandswaard                           ;Buurt     ;BU06130104;2110.0;3640.0;;1
217;Totaal woningen;Wijk 02 Rhoon-Noord;Albrandswaard                           ;Wijk      ;WK061302  ;1230.0;3050.0;;1
218;Totaal woningen;Rhoon Noord;Albrandswaard                           ;Buurt     ;BU06130205;1220.0;3040.0;;1
219;Totaal woningen;Buitengebied Rhoon-Noord;Albrandswaard                           ;Buurt     ;BU06130207;1710.0;3500.0;;1
220;Totaal woningen;Wijk 03 Poortugaal-Zuid;Albrandswaard                           ;Wijk      ;WK061303  ;1360.0;3110.0;;1
221;Totaal woningen;Beatrixstraat;Albrandswaard                           ;Buurt     ;BU06130308;1540.0;2740.0;;1
222;Totaal woningen;Landweg;Albrandswaard                           ;Buurt     ;BU06130309;1370.0;3390.0;;1
223;Totaal woningen;Poortugaal-Centrum;Albrandswaard                           ;Buurt     ;BU06130310;1330.0;2550.0;;1
224;Totaal woningen;Poortugaal Zuid;Albrandswaard                           ;Buurt     ;BU06130311;1230.0;3270.0;;1
225;Totaal woningen;Polder Albrandswaard;Albrandswaard                           ;Buurt     ;BU06130312;2030.0;3730.0;;1
226;Totaal woningen;Kijvelanden;Albrandswaard                           ;Buurt     ;BU06130313;2030.0;3710.0;;1
227;Totaal woningen;Wijk 04 Rhoon-Zuid;Albrandswaard                           ;Wijk      ;WK061304  ;1520.0;2860.0;;1
228;Totaal woningen;Rhoon-Centrum;Albrandswaard                           ;Buurt     ;BU06130414;1610.0;2960.0;;1
229;Totaal woningen;Ghijseland;Albrandswaard                           ;Buurt     ;BU06130415;1750.0;3050.0;;1
230;Totaal woningen;Overhoeken;Albrandswaard                           ;Buurt     ;BU06130416;2950.0;5640.0;;1
231;Totaal woningen;Park Rhoon;Albrandswaard                           ;Buurt     ;BU06130417;1480.0;2450.0;;1
232;Totaal woningen;Rhoon-Zuidoost;Albrandswaard                           ;Buurt     ;BU06130418;1010.0;2870.0;;1
233;Totaal woningen;Tijsjesdijk;Albrandswaard                           ;Buurt     ;BU06130419;1490.0;2720.0;;1
234;Totaal woningen;Buitengebied Rhoon-Zuid;Albrandswaard                           ;Buurt     ;BU06130420;1980.0;3100.0;;1
235;Totaal woningen;Wijk 05 Buitengebied Albrandswaard;Albrandswaard                           ;Wijk      ;WK061305  ;2210.0;3670.0;;1
